Date,CVE
2010-07-22,28.6
2010-07-23,29.139999
2010-07-26,29.83
2010-07-27,29.370001000000002
2010-07-28,28.860001
2010-07-29,27.59
2010-07-30,28.200001
2010-08-02,28.92
2010-08-03,28.360001
2010-08-04,28.09
2010-08-05,28.559998999999998
2010-08-06,27.74
2010-08-09,27.93
2010-08-10,27.780001000000002
2010-08-11,26.950001
2010-08-12,26.299999
2010-08-13,26.09
2010-08-16,25.9
2010-08-17,26.209999
2010-08-18,26.15
2010-08-19,25.639999
2010-08-20,25.309998999999998
2010-08-23,25.35
2010-08-24,25.0
2010-08-25,25.389999
2010-08-26,25.309998999999998
2010-08-27,26.42
2010-08-30,26.68
2010-08-31,26.91
2010-09-01,28.1
2010-09-02,28.209999
2010-09-03,28.200001
2010-09-07,27.67
2010-09-08,28.049999
2010-09-09,28.07
2010-09-10,27.76
2010-09-13,27.639999
2010-09-14,27.68
2010-09-15,27.450001
2010-09-16,27.23
2010-09-17,27.01
2010-09-20,27.629998999999998
2010-09-21,27.200001
2010-09-22,27.139999
2010-09-23,27.280001000000002
2010-09-24,27.969998999999998
2010-09-27,28.24
2010-09-28,28.0
2010-09-29,28.6
2010-09-30,28.77
2010-10-01,29.68
2010-10-04,29.4
2010-10-05,29.49
2010-10-06,29.43
2010-10-07,28.879998999999998
2010-10-08,29.41
2010-10-11,29.379998999999998
2010-10-12,29.48
2010-10-13,30.049999
2010-10-14,29.969998999999998
2010-10-15,29.74
2010-10-18,29.67
2010-10-19,28.52
2010-10-20,28.48
2010-10-21,28.25
2010-10-22,28.219998999999998
2010-10-25,28.58
2010-10-26,28.74
2010-10-27,28.33
2010-10-28,28.07
2010-10-29,27.82
2010-11-01,28.43
2010-11-02,29.1
2010-11-03,29.25
2010-11-04,29.76
2010-11-05,29.4
2010-11-08,29.440001000000002
2010-11-09,29.709999
2010-11-10,29.93
2010-11-11,30.15
2010-11-12,29.4
2010-11-15,29.18
2010-11-16,28.41
2010-11-17,28.219998999999998
2010-11-18,28.98
2010-11-19,29.32
2010-11-22,29.030001000000002
2010-11-23,28.65
2010-11-24,29.57
2010-11-26,28.860001
2010-11-29,29.200001
2010-11-30,28.77
2010-12-01,29.690001000000002
2010-12-02,30.83
2010-12-03,31.6
2010-12-06,32.209998999999996
2010-12-07,31.719998999999998
2010-12-08,31.24
2010-12-09,31.049999
2010-12-10,31.01
2010-12-13,30.93
2010-12-14,31.23
2010-12-15,31.27
2010-12-16,31.17
2010-12-17,31.01
2010-12-20,31.4
2010-12-21,32.240002000000004
2010-12-22,32.419998
2010-12-23,32.459998999999996
2010-12-27,32.619999
2010-12-28,33.02
2010-12-29,33.209998999999996
2010-12-30,32.900002
2010-12-31,33.240002000000004
2011-01-03,33.419998
2011-01-04,33.540001000000004
2011-01-05,32.959998999999996
2011-01-06,32.119999
2011-01-07,32.57
2011-01-10,32.09
2011-01-11,32.75
2011-01-12,32.869999
2011-01-13,32.689999
2011-01-14,32.560001
2011-01-18,32.200001
2011-01-19,31.940001000000002
2011-01-20,31.74
2011-01-21,32.400002
2011-01-24,32.43
2011-01-25,31.59
2011-01-26,32.82
2011-01-27,32.919998
2011-01-28,33.349998
2011-01-31,34.610001000000004
2011-02-01,34.299999
2011-02-02,34.450001
2011-02-03,34.5
2011-02-04,34.27
2011-02-07,34.290001000000004
2011-02-08,34.150002
2011-02-09,34.09
2011-02-10,34.900002
2011-02-11,35.240002000000004
2011-02-14,35.91
2011-02-15,35.619999
2011-02-16,36.360001000000004
2011-02-17,36.990002000000004
2011-02-18,36.990002000000004
2011-02-22,37.599998
2011-02-23,37.98
2011-02-24,37.439999
2011-02-25,38.349998
2011-02-28,38.91
2011-03-01,38.689999
2011-03-02,39.700001
2011-03-03,39.32
2011-03-04,39.580002
2011-03-07,39.369999
2011-03-08,37.82
2011-03-09,37.740002000000004
2011-03-10,36.119999
2011-03-11,35.93
2011-03-14,35.790001000000004
2011-03-15,35.5
2011-03-16,35.139998999999996
2011-03-17,36.880001
2011-03-18,36.82
2011-03-21,38.310001
2011-03-22,38.23
2011-03-23,37.98
2011-03-24,37.889998999999996
2011-03-25,38.419998
2011-03-28,38.330002
2011-03-29,38.490002000000004
2011-03-30,39.32
2011-03-31,39.380001
2011-04-01,40.209998999999996
2011-04-04,40.080002
2011-04-05,39.880001
2011-04-06,39.209998999999996
2011-04-07,39.139998999999996
2011-04-08,40.240002000000004
2011-04-11,39.099998
2011-04-12,37.57
2011-04-13,37.77
2011-04-14,37.57
2011-04-15,37.470001
2011-04-18,36.560001
2011-04-19,36.68
2011-04-20,37.560001
2011-04-21,37.66
2011-04-25,37.389998999999996
2011-04-26,38.0
2011-04-27,38.099998
2011-04-28,37.880001
2011-04-29,38.400002
2011-05-02,38.040001000000004
2011-05-03,37.040001000000004
2011-05-04,36.209998999999996
2011-05-05,34.860001000000004
2011-05-06,35.34
2011-05-09,35.68
2011-05-10,35.77
2011-05-11,34.68
2011-05-12,34.360001000000004
2011-05-13,33.98
2011-05-16,33.57
2011-05-17,33.669998
2011-05-18,34.84
2011-05-19,34.900002
2011-05-20,34.880001
2011-05-23,33.75
2011-05-24,34.970001
2011-05-25,35.740002000000004
2011-05-26,36.259997999999996
2011-05-27,36.400002
2011-05-31,37.09
2011-06-01,35.16
2011-06-02,35.060001
2011-06-03,35.720001
2011-06-06,34.66
2011-06-07,35.279999
2011-06-08,35.16
2011-06-09,35.439999
2011-06-10,34.240002000000004
2011-06-13,34.02
2011-06-14,35.009997999999996
2011-06-15,34.09
2011-06-16,33.75
2011-06-17,33.400002
2011-06-20,33.52
2011-06-21,34.07
2011-06-22,34.009997999999996
2011-06-23,33.93
2011-06-24,33.830002
2011-06-27,33.82
2011-06-28,35.200001
2011-06-29,36.529999
2011-06-30,37.66
2011-07-01,37.709998999999996
2011-07-05,37.939999
2011-07-06,36.869999
2011-07-07,38.119999
2011-07-08,38.07
2011-07-11,36.810001
2011-07-12,36.700001
2011-07-13,37.77
2011-07-14,37.869999
2011-07-15,38.869999
2011-07-18,38.5
2011-07-19,39.299999
2011-07-20,39.150002
2011-07-21,39.860001000000004
2011-07-22,40.209998999999996
2011-07-25,40.209998999999996
2011-07-26,39.380001
2011-07-27,38.580002
2011-07-28,38.830002
2011-07-29,38.349998
2011-08-01,38.68
2011-08-02,37.630001
2011-08-03,37.549999
2011-08-04,35.450001
2011-08-05,34.650002
2011-08-08,32.16
2011-08-09,34.18
2011-08-10,33.599998
2011-08-11,35.669998
2011-08-12,35.470001
2011-08-15,36.689999
2011-08-16,36.130001
2011-08-17,36.139998999999996
2011-08-18,33.27
2011-08-19,32.509997999999996
2011-08-22,33.049999
2011-08-23,34.91
2011-08-24,34.459998999999996
2011-08-25,33.599998
2011-08-26,33.560001
2011-08-29,34.610001000000004
2011-08-30,35.380001
2011-08-31,36.080002
2011-09-01,35.84
2011-09-02,34.810001
2011-09-06,34.369999
2011-09-07,34.77
2011-09-08,34.299999
2011-09-09,31.959999
2011-09-12,31.83
2011-09-13,32.290001000000004
2011-09-14,33.259997999999996
2011-09-15,34.599998
2011-09-16,33.66
2011-09-19,33.169998
2011-09-20,32.849998
2011-09-21,31.309998999999998
2011-09-22,29.76
2011-09-23,30.33
2011-09-26,31.139999
2011-09-27,31.950001
2011-09-28,31.07
2011-09-29,31.969998999999998
2011-09-30,30.709999
2011-10-03,29.440001000000002
2011-10-04,28.870001000000002
2011-10-05,30.9
2011-10-06,32.380001
2011-10-07,33.099998
2011-10-10,34.310001
2011-10-11,33.450001
2011-10-12,34.23
2011-10-13,33.540001000000004
2011-10-14,35.0
2011-10-17,34.709998999999996
2011-10-18,35.470001
2011-10-19,34.5
2011-10-20,34.529999
2011-10-21,35.099998
2011-10-24,36.259997999999996
2011-10-25,34.869999
2011-10-26,35.919998
2011-10-27,36.59
2011-10-28,36.259997999999996
2011-10-31,34.200001
2011-11-01,32.900002
2011-11-02,33.68
2011-11-03,34.740002000000004
2011-11-04,34.59
2011-11-07,34.34
2011-11-08,34.389998999999996
2011-11-09,32.509997999999996
2011-11-10,32.560001
2011-11-11,33.200001
2011-11-14,32.959998999999996
2011-11-15,32.869999
2011-11-16,33.169998
2011-11-17,31.93
2011-11-18,31.469998999999998
2011-11-21,31.209999
2011-11-22,30.450001
2011-11-23,28.99
2011-11-25,28.780001000000002
2011-11-28,30.08
2011-11-29,30.549999
2011-11-30,33.389998999999996
2011-12-01,32.869999
2011-12-02,32.509997999999996
2011-12-05,32.919998
2011-12-06,32.799999
2011-12-07,33.549999
2011-12-08,32.799999
2011-12-09,33.740002000000004
2011-12-12,33.200001
2011-12-13,31.91
2011-12-14,30.25
2011-12-15,29.879998999999998
2011-12-16,30.77
2011-12-19,30.24
2011-12-20,31.200001
2011-12-21,31.059998999999998
2011-12-22,32.380001
2011-12-23,32.950001
2011-12-27,32.919998
2011-12-28,32.110001000000004
2011-12-29,32.52
2011-12-30,33.200001
2012-01-03,34.450001
2012-01-04,33.91
2012-01-05,33.84
2012-01-06,33.650002
2012-01-09,33.900002
2012-01-10,34.360001000000004
2012-01-11,33.75
2012-01-12,33.43
2012-01-13,33.150002
2012-01-17,34.470001
2012-01-18,35.18
2012-01-19,35.66
2012-01-20,35.57
2012-01-23,36.34
2012-01-24,36.099998
2012-01-25,36.310001
2012-01-26,36.310001
2012-01-27,36.330002
2012-01-30,36.5
2012-01-31,36.439999
2012-02-01,37.279999
2012-02-02,37.66
2012-02-03,39.080002
2012-02-06,38.299999
2012-02-07,37.84
2012-02-08,37.720001
2012-02-09,37.380001
2012-02-10,37.360001000000004
2012-02-13,37.77
2012-02-14,38.52
2012-02-15,38.169998
2012-02-16,38.75
2012-02-17,38.889998999999996
2012-02-21,39.439999
2012-02-22,38.889998999999996
2012-02-23,39.139998999999996
2012-02-24,39.09
2012-02-27,38.689999
2012-02-28,38.740002000000004
2012-02-29,38.799999
2012-03-01,39.549999
2012-03-02,38.790001000000004
2012-03-05,37.75
2012-03-06,35.779999
2012-03-07,36.709998999999996
2012-03-08,38.169998
2012-03-09,37.720001
2012-03-12,36.990002000000004
2012-03-13,37.48
2012-03-14,36.98
2012-03-15,37.060001
2012-03-16,37.310001
2012-03-19,37.32
2012-03-20,36.669998
2012-03-21,36.32
2012-03-22,35.560001
2012-03-23,35.849998
2012-03-26,36.869999
2012-03-27,36.380001
2012-03-28,35.43
2012-03-29,35.889998999999996
2012-03-30,35.939999
2012-04-02,36.27
2012-04-03,35.900002
2012-04-04,34.34
2012-04-05,34.52
2012-04-09,34.009997999999996
2012-04-10,33.220001
2012-04-11,33.73
2012-04-12,34.560001
2012-04-13,33.529999
2012-04-16,33.209998999999996
2012-04-17,33.939999
2012-04-18,34.209998999999996
2012-04-19,34.709998999999996
2012-04-20,34.880001
2012-04-23,34.490002000000004
2012-04-24,34.5
2012-04-25,34.380001
2012-04-26,34.529999
2012-04-27,35.860001000000004
2012-04-30,36.25
2012-05-01,36.669998
2012-05-02,35.099998
2012-05-03,34.310001
2012-05-04,32.349998
2012-05-07,32.389998999999996
2012-05-08,32.220001
2012-05-09,32.509997999999996
2012-05-10,32.959998999999996
2012-05-11,32.950001
2012-05-14,32.0
2012-05-15,31.530001000000002
2012-05-16,31.219998999999998
2012-05-17,31.030001000000002
2012-05-18,30.889999
2012-05-21,31.610001
2012-05-22,31.129998999999998
2012-05-23,31.540001
2012-05-24,31.629998999999998
2012-05-25,31.450001
2012-05-29,32.34
2012-05-30,31.200001
2012-05-31,31.43
2012-06-01,29.809998999999998
2012-06-04,29.35
2012-06-05,29.73
2012-06-06,31.6
2012-06-07,32.040001000000004
2012-06-08,31.67
2012-06-11,31.040001
2012-06-12,31.6
2012-06-13,31.059998999999998
2012-06-14,30.860001
2012-06-15,31.620001000000002
2012-06-18,31.440001000000002
2012-06-19,32.98
2012-06-20,32.43
2012-06-21,30.530001000000002
2012-06-22,30.709999
2012-06-25,30.120001000000002
2012-06-26,30.469998999999998
2012-06-27,30.59
2012-06-28,30.389999
2012-06-29,31.799999
2012-07-02,32.419998
2012-07-03,33.740002000000004
2012-07-05,32.950001
2012-07-06,32.380001
2012-07-09,32.299999
2012-07-10,31.559998999999998
2012-07-11,32.639998999999996
2012-07-12,31.98
2012-07-13,32.82
2012-07-16,32.950001
2012-07-17,33.25
2012-07-18,32.599998
2012-07-19,32.700001
2012-07-20,32.09
2012-07-23,32.669998
2012-07-24,31.450001
2012-07-25,30.700001
2012-07-26,31.110001
2012-07-27,31.41
2012-07-30,31.08
2012-07-31,30.51
2012-08-01,31.1
2012-08-02,30.33
2012-08-03,31.32
2012-08-06,31.389999
2012-08-07,32.830002
2012-08-08,32.34
2012-08-09,32.84
2012-08-10,32.77
2012-08-13,32.540001000000004
2012-08-14,32.650002
2012-08-15,32.990002000000004
2012-08-16,33.299999
2012-08-17,33.599998
2012-08-20,33.299999
2012-08-21,33.66
2012-08-22,33.450001
2012-08-23,32.560001
2012-08-24,32.700001
2012-08-27,32.84
2012-08-28,33.029999
2012-08-29,32.580002
2012-08-30,32.209998999999996
2012-08-31,32.700001
2012-09-04,32.709998999999996
2012-09-05,32.310001
2012-09-06,33.849998
2012-09-07,34.959998999999996
2012-09-10,34.709998999999996
2012-09-11,34.919998
2012-09-12,34.939999
2012-09-13,36.080002
2012-09-14,36.779999
2012-09-17,36.310001
2012-09-18,35.830002
2012-09-19,35.52
2012-09-20,35.419998
2012-09-21,35.259997999999996
2012-09-24,35.220001
2012-09-25,34.560001
2012-09-26,34.470001
2012-09-27,35.029999
2012-09-28,34.849998
2012-10-01,35.16
2012-10-02,35.790001000000004
2012-10-03,34.970001
2012-10-04,35.360001000000004
2012-10-05,35.150002
2012-10-08,35.150002
2012-10-09,34.950001
2012-10-10,34.299999
2012-10-11,34.240002000000004
2012-10-12,34.060001
2012-10-15,34.200001
2012-10-16,34.75
2012-10-17,35.32
2012-10-18,35.049999
2012-10-19,34.34
2012-10-22,34.57
2012-10-23,34.049999
2012-10-24,34.18
2012-10-25,34.59
2012-10-26,34.509997999999996
2012-10-31,35.310001
2012-11-01,35.650002
2012-11-02,34.580002
2012-11-05,34.549999
2012-11-06,34.860001000000004
2012-11-07,33.880001
2012-11-08,33.09
2012-11-09,33.740002000000004
2012-11-12,33.77
2012-11-13,33.34
2012-11-14,32.689999
2012-11-15,32.290001000000004
2012-11-16,32.389998999999996
2012-11-19,33.119999
2012-11-20,32.73
2012-11-21,33.23
2012-11-23,33.5
2012-11-26,33.029999
2012-11-27,32.669998
2012-11-28,32.950001
2012-11-29,33.310001
2012-11-30,33.349998
2012-12-03,33.419998
2012-12-04,33.490002000000004
2012-12-05,33.709998999999996
2012-12-06,33.52
2012-12-07,33.709998999999996
2012-12-10,34.34
2012-12-11,34.43
2012-12-12,33.860001000000004
2012-12-13,33.209998999999996
2012-12-14,32.619999
2012-12-17,33.060001
2012-12-18,33.459998999999996
2012-12-19,33.75
2012-12-20,33.450001
2012-12-21,33.560001
2012-12-24,33.349998
2012-12-26,33.02
2012-12-27,33.34
2012-12-28,33.07
2012-12-31,33.540001000000004
2013-01-02,34.169998
2013-01-03,33.880001
2013-01-04,34.23
2013-01-07,33.98
2013-01-08,33.939999
2013-01-09,33.860001000000004
2013-01-10,34.16
2013-01-11,34.080002
2013-01-14,33.939999
2013-01-15,34.25
2013-01-16,34.060001
2013-01-17,34.110001000000004
2013-01-18,33.34
2013-01-22,33.290001000000004
2013-01-23,33.099998
2013-01-24,33.59
2013-01-25,33.23
2013-01-28,33.459998999999996
2013-01-29,33.849998
2013-01-30,33.630001
2013-01-31,33.240002000000004
2013-02-01,33.790001000000004
2013-02-04,33.23
2013-02-05,33.52
2013-02-06,33.540001000000004
2013-02-07,32.970001
2013-02-08,32.709998999999996
2013-02-11,32.419998
2013-02-12,32.75
2013-02-13,32.529999
2013-02-14,31.77
2013-02-15,31.950001
2013-02-19,32.380001
2013-02-20,32.189999
2013-02-21,31.75
2013-02-22,32.110001000000004
2013-02-25,31.540001
2013-02-26,31.440001000000002
2013-02-27,32.029999
2013-02-28,32.310001
2013-03-01,31.860001
2013-03-04,30.99
2013-03-05,31.25
2013-03-06,31.030001000000002
2013-03-07,31.49
2013-03-08,31.719998999999998
2013-03-11,31.92
2013-03-12,32.240002000000004
2013-03-13,31.639999
2013-03-14,31.950001
2013-03-15,32.279999
2013-03-18,32.029999
2013-03-19,31.459999
2013-03-20,31.83
2013-03-21,31.43
2013-03-22,31.200001
2013-03-25,30.77
2013-03-26,31.040001
2013-03-27,31.049999
2013-03-28,30.99
2013-04-01,31.219998999999998
2013-04-02,31.440001000000002
2013-04-03,30.440001000000002
2013-04-04,29.629998999999998
2013-04-05,29.83
2013-04-08,29.48
2013-04-09,30.290001
2013-04-10,31.120001000000002
2013-04-11,30.629998999999998
2013-04-12,30.02
2013-04-15,28.32
2013-04-16,28.85
2013-04-17,27.950001
2013-04-18,28.059998999999998
2013-04-19,27.969998999999998
2013-04-22,28.23
2013-04-23,28.030001000000002
2013-04-24,28.6
2013-04-25,29.040001
2013-04-26,29.24
2013-04-29,29.66
2013-04-30,29.940001000000002
2013-05-01,29.26
2013-05-02,29.549999
2013-05-03,29.530001000000002
2013-05-06,29.950001
2013-05-07,30.379998999999998
2013-05-08,30.629998999999998
2013-05-09,30.040001
2013-05-10,29.940001000000002
2013-05-13,29.65
2013-05-14,29.690001000000002
2013-05-15,29.6
2013-05-16,29.809998999999998
2013-05-17,30.1
2013-05-20,30.33
2013-05-21,30.15
2013-05-22,29.91
2013-05-23,29.870001000000002
2013-05-24,29.74
2013-05-28,30.200001
2013-05-29,30.290001
2013-05-30,30.35
2013-05-31,29.93
2013-06-03,30.18
2013-06-04,30.290001
2013-06-05,30.040001
2013-06-06,30.059998999999998
2013-06-07,29.969998999999998
2013-06-10,29.940001000000002
2013-06-11,29.450001
2013-06-12,28.790001
2013-06-13,29.290001
2013-06-14,29.08
2013-06-17,29.48
2013-06-18,29.870001000000002
2013-06-19,29.440001000000002
2013-06-20,28.780001000000002
2013-06-21,28.309998999999998
2013-06-24,27.74
2013-06-25,27.83
2013-06-26,27.98
2013-06-27,28.450001
2013-06-28,28.52
2013-07-01,28.5
2013-07-02,28.67
2013-07-03,28.540001
2013-07-05,28.9
2013-07-08,29.08
2013-07-09,30.07
2013-07-10,30.08
2013-07-11,31.15
2013-07-12,31.09
2013-07-15,31.08
2013-07-16,31.120001000000002
2013-07-17,31.209999
2013-07-18,31.219998999999998
2013-07-19,31.120001000000002
2013-07-22,31.43
2013-07-23,31.370001000000002
2013-07-24,29.57
2013-07-25,29.889999
2013-07-26,29.65
2013-07-29,29.799999
2013-07-30,29.68
2013-07-31,29.6
2013-08-01,29.68
2013-08-02,29.43
2013-08-05,29.040001
2013-08-06,29.26
2013-08-07,28.6
2013-08-08,28.639999
2013-08-09,29.030001000000002
2013-08-12,28.360001
2013-08-13,28.379998999999998
2013-08-14,28.26
2013-08-15,28.4
2013-08-16,28.860001
2013-08-19,28.299999
2013-08-20,28.290001
2013-08-21,28.18
2013-08-22,28.530001000000002
2013-08-23,28.700001
2013-08-26,28.629998999999998
2013-08-27,28.690001000000002
2013-08-28,29.42
2013-08-29,29.129998999999998
2013-08-30,28.74
2013-09-03,29.09
2013-09-04,29.24
2013-09-05,29.59
2013-09-06,29.700001
2013-09-09,30.32
2013-09-10,30.32
2013-09-11,30.049999
2013-09-12,29.459999
2013-09-13,29.549999
2013-09-16,29.67
2013-09-17,29.51
2013-09-18,29.940001000000002
2013-09-19,30.030001000000002
2013-09-20,29.85
2013-09-23,29.809998999999998
2013-09-24,30.370001000000002
2013-09-25,30.040001
2013-09-26,30.16
2013-09-27,30.129998999999998
2013-09-30,29.85
2013-10-01,29.860001
2013-10-02,29.360001
2013-10-03,29.18
2013-10-04,29.35
2013-10-07,29.27
2013-10-08,29.040001
2013-10-09,28.969998999999998
2013-10-10,29.690001000000002
2013-10-11,29.959999
2013-10-14,30.16
2013-10-15,29.84
2013-10-16,29.959999
2013-10-17,29.98
2013-10-18,30.15
2013-10-21,30.1
2013-10-22,29.99
2013-10-23,29.559998999999998
2013-10-24,29.59
2013-10-25,29.639999
2013-10-28,29.440001000000002
2013-10-29,29.84
2013-10-30,29.6
2013-10-31,29.719998999999998
2013-11-01,29.27
2013-11-04,29.219998999999998
2013-11-05,29.16
2013-11-06,29.280001000000002
2013-11-07,28.75
2013-11-08,29.059998999999998
2013-11-11,28.76
2013-11-12,28.66
2013-11-13,29.01
2013-11-14,29.030001000000002
2013-11-15,29.16
2013-11-18,29.23
2013-11-19,29.200001
2013-11-20,29.309998999999998
2013-11-21,29.610001
2013-11-22,29.450001
2013-11-25,29.209999
2013-11-26,29.120001000000002
2013-11-27,28.93
2013-11-29,29.209999
2013-12-02,29.33
2013-12-03,29.209999
2013-12-04,29.290001
2013-12-05,29.33
2013-12-06,29.23
2013-12-09,29.51
2013-12-10,29.43
2013-12-11,28.51
2013-12-12,28.09
2013-12-13,28.17
2013-12-16,28.059998999999998
2013-12-17,27.709999
2013-12-18,28.110001
2013-12-19,28.120001000000002
2013-12-20,27.98
2013-12-23,27.99
2013-12-24,28.190001000000002
2013-12-26,28.059998999999998
2013-12-27,28.190001000000002
2013-12-30,28.43
2013-12-31,28.65
2014-01-02,28.299999
2014-01-03,28.139999
2014-01-06,27.77
2014-01-07,27.83
2014-01-08,27.58
2014-01-09,27.469998999999998
2014-01-10,27.459999
2014-01-13,27.42
2014-01-14,27.059998999999998
2014-01-15,27.040001
2014-01-16,27.059998999999998
2014-01-17,26.92
2014-01-21,26.9
2014-01-22,26.77
2014-01-23,26.620001000000002
2014-01-24,26.299999
2014-01-27,25.969998999999998
2014-01-28,26.030001000000002
2014-01-29,25.9
2014-01-30,26.15
2014-01-31,26.15
2014-02-03,25.709999
2014-02-04,25.879998999999998
2014-02-05,26.08
2014-02-06,26.559998999999998
2014-02-07,26.540001
2014-02-10,26.41
2014-02-11,26.629998999999998
2014-02-12,26.99
2014-02-13,26.209999
2014-02-14,25.879998999999998
2014-02-18,25.940001000000002
2014-02-19,25.709999
2014-02-20,25.59
2014-02-21,25.629998999999998
2014-02-24,26.08
2014-02-25,25.799999
2014-02-26,25.780001000000002
2014-02-27,25.92
2014-02-28,26.51
2014-03-03,26.51
2014-03-04,26.41
2014-03-05,26.4
2014-03-06,26.58
2014-03-07,26.549999
2014-03-10,26.77
2014-03-11,26.469998999999998
2014-03-12,26.360001
2014-03-13,26.379998999999998
2014-03-14,26.299999
2014-03-17,26.67
2014-03-18,26.75
2014-03-19,26.309998999999998
2014-03-20,26.66
2014-03-21,27.290001
2014-03-24,27.25
2014-03-25,27.370001000000002
2014-03-26,27.530001000000002
2014-03-27,28.040001
2014-03-28,28.52
2014-03-31,28.959999
2014-04-01,28.809998999999998
2014-04-02,28.91
2014-04-03,28.780001000000002
2014-04-04,28.969998999999998
2014-04-07,28.530001000000002
2014-04-08,29.01
2014-04-09,29.200001
2014-04-10,29.01
2014-04-11,29.02
2014-04-14,29.120001000000002
2014-04-15,29.09
2014-04-16,29.389999
2014-04-17,29.24
2014-04-21,29.17
2014-04-22,29.139999
2014-04-23,29.629998999999998
2014-04-24,29.52
2014-04-25,29.469998999999998
2014-04-28,29.540001
2014-04-29,30.18
2014-04-30,29.77
2014-05-01,29.26
2014-05-02,29.67
2014-05-05,29.139999
2014-05-06,29.34
2014-05-07,29.120001000000002
2014-05-08,28.530001000000002
2014-05-09,28.57
2014-05-12,28.74
2014-05-13,29.030001000000002
2014-05-14,28.950001
2014-05-15,28.780001000000002
2014-05-16,28.93
2014-05-19,29.16
2014-05-20,28.75
2014-05-21,28.99
2014-05-22,29.26
2014-05-23,29.27
2014-05-27,28.959999
2014-05-28,29.08
