Date,TFC
1980-08-04,1.911111
1980-08-05,1.911111
1980-08-06,1.911111
1980-08-07,1.911111
1980-08-08,1.9333330000000002
1980-08-11,1.9333330000000002
1980-08-12,1.9333330000000002
1980-08-13,1.9333330000000002
1980-08-14,1.955556
1980-08-15,1.955556
1980-08-18,1.955556
1980-08-19,1.955556
1980-08-20,1.955556
1980-08-21,1.955556
1980-08-22,1.955556
1980-08-25,1.955556
1980-08-26,1.955556
1980-08-27,1.955556
1980-08-28,1.9777779999999998
1980-08-29,1.9777779999999998
1980-09-02,1.9777779999999998
1980-09-03,1.9777779999999998
1980-09-04,1.9777779999999998
1980-09-05,2.0
1980-09-08,2.0
1980-09-09,2.0
1980-09-10,2.0
1980-09-11,2.0
1980-09-12,2.0
1980-09-15,2.0
1980-09-16,2.0
1980-09-17,2.0
1980-09-18,2.0
1980-09-19,2.0
1980-09-22,2.0
1980-09-23,2.0
1980-09-24,2.0
1980-09-25,2.0
1980-09-26,2.022222
1980-09-29,2.022222
1980-09-30,2.022222
1980-10-01,2.022222
1980-10-02,2.022222
1980-10-03,2.044445
1980-10-06,2.044445
1980-10-07,2.044445
1980-10-08,2.044445
1980-10-09,2.088889
1980-10-10,2.088889
1980-10-13,2.088889
1980-10-14,2.111111
1980-10-15,2.111111
1980-10-16,2.111111
1980-10-17,2.111111
1980-10-20,2.111111
1980-10-21,2.111111
1980-10-22,2.111111
1980-10-23,2.111111
1980-10-24,2.111111
1980-10-27,2.088889
1980-10-28,2.066667
1980-10-29,2.066667
1980-10-30,2.044445
1980-10-31,2.044445
1980-11-03,2.066667
1980-11-05,2.044445
1980-11-06,2.044445
1980-11-07,2.044445
1980-11-10,2.044445
1980-11-11,2.044445
1980-11-12,2.066667
1980-11-13,2.066667
1980-11-14,2.066667
1980-11-17,2.066667
1980-11-18,2.066667
1980-11-19,2.066667
1980-11-20,2.066667
1980-11-21,2.066667
1980-11-24,2.066667
1980-11-25,2.066667
1980-11-26,2.066667
1980-11-28,2.066667
1980-12-01,2.066667
1980-12-02,2.066667
1980-12-03,2.066667
1980-12-04,2.066667
1980-12-05,2.066667
1980-12-08,2.022222
1980-12-09,2.022222
1980-12-10,1.9777779999999998
1980-12-11,1.955556
1980-12-12,1.955556
1980-12-15,1.955556
1980-12-16,1.955556
1980-12-17,1.9333330000000002
1980-12-18,1.911111
1980-12-19,1.911111
1980-12-22,1.888889
1980-12-23,1.888889
1980-12-24,1.888889
1980-12-26,1.888889
1980-12-29,1.888889
1980-12-30,1.8666669999999999
1980-12-31,1.8666669999999999
1981-01-02,1.8666669999999999
1981-01-05,1.8666669999999999
1981-01-06,1.888889
1981-01-07,1.8666669999999999
1981-01-08,1.8666669999999999
1981-01-09,1.8666669999999999
1981-01-12,1.8666669999999999
1981-01-13,1.8666669999999999
1981-01-14,1.888889
1981-01-15,1.888889
1981-01-16,1.888889
1981-01-19,1.888889
1981-01-20,1.888889
1981-01-21,1.888889
1981-01-22,1.888889
1981-01-23,1.888889
1981-01-26,1.888889
1981-01-27,1.888889
1981-01-28,1.888889
1981-01-29,1.888889
1981-01-30,1.888889
1981-02-02,1.8666669999999999
1981-02-03,1.8666669999999999
1981-02-04,1.8666669999999999
1981-02-05,1.8666669999999999
1981-02-06,1.8666669999999999
1981-02-09,1.8666669999999999
1981-02-10,1.8666669999999999
1981-02-11,1.8666669999999999
1981-02-12,1.8666669999999999
1981-02-13,1.8666669999999999
1981-02-17,1.8666669999999999
1981-02-18,1.8666669999999999
1981-02-19,1.8666669999999999
1981-02-20,1.888889
1981-02-23,1.888889
1981-02-24,1.888889
1981-02-25,1.888889
1981-02-26,1.888889
1981-02-27,1.888889
1981-03-02,1.888889
1981-03-03,1.888889
1981-03-04,1.888889
1981-03-05,1.888889
1981-03-06,1.888889
1981-03-09,1.888889
1981-03-10,1.888889
1981-03-11,1.888889
1981-03-12,1.888889
1981-03-13,1.911111
1981-03-16,1.911111
1981-03-17,1.911111
1981-03-18,1.911111
1981-03-19,1.911111
1981-03-20,1.911111
1981-03-23,1.911111
1981-03-24,1.9333330000000002
1981-03-25,1.9333330000000002
1981-03-26,1.955556
1981-03-27,1.955556
1981-03-30,1.955556
1981-03-31,1.955556
1981-04-01,1.955556
1981-04-02,1.955556
1981-04-03,2.0
1981-04-06,2.022222
1981-04-07,2.044445
1981-04-08,2.044445
1981-04-09,2.044445
1981-04-10,2.022222
1981-04-13,2.022222
1981-04-14,2.022222
1981-04-15,2.022222
1981-04-16,2.088889
1981-04-20,2.088889
1981-04-21,2.088889
1981-04-22,2.088889
1981-04-23,2.088889
1981-04-24,2.111111
1981-04-27,2.111111
1981-04-28,2.1333330000000004
1981-04-29,2.1333330000000004
1981-04-30,2.177778
1981-05-01,2.177778
1981-05-04,2.177778
1981-05-05,2.177778
1981-05-06,2.177778
1981-05-07,2.155555
1981-05-08,2.155555
1981-05-11,2.155555
1981-05-12,2.155555
1981-05-13,2.155555
1981-05-14,2.155555
1981-05-15,2.155555
1981-05-18,2.1333330000000004
1981-05-19,2.1333330000000004
1981-05-20,2.1333330000000004
1981-05-21,2.1333330000000004
1981-05-22,2.1333330000000004
1981-05-26,2.111111
1981-05-27,2.111111
1981-05-28,2.111111
1981-05-29,2.111111
1981-06-01,2.111111
1981-06-02,2.111111
1981-06-03,2.111111
1981-06-04,2.111111
1981-06-05,2.111111
1981-06-08,2.111111
1981-06-09,2.111111
1981-06-10,2.111111
1981-06-11,2.111111
1981-06-12,2.1333330000000004
1981-06-15,2.1333330000000004
1981-06-16,2.1333330000000004
1981-06-17,2.1333330000000004
1981-06-18,2.111111
1981-06-19,2.111111
1981-06-22,2.111111
1981-06-23,2.111111
1981-06-24,2.088889
1981-06-25,2.088889
1981-06-26,2.088889
1981-06-29,2.088889
1981-06-30,2.088889
1981-07-01,2.088889
1981-07-02,2.088889
1981-07-06,2.088889
1981-07-07,2.044445
1981-07-08,2.022222
1981-07-09,2.022222
1981-07-10,2.022222
1981-07-13,2.022222
1981-07-14,2.0
1981-07-15,2.0
1981-07-16,2.0
1981-07-17,1.9777779999999998
1981-07-20,1.9777779999999998
1981-07-21,1.9777779999999998
1981-07-22,1.955556
1981-07-23,1.955556
1981-07-24,1.955556
1981-07-27,1.955556
1981-07-28,1.955556
1981-07-29,1.955556
1981-07-30,1.955556
1981-07-31,1.9777779999999998
1981-08-03,1.9777779999999998
1981-08-04,1.9777779999999998
1981-08-05,2.022222
1981-08-06,2.022222
1981-08-07,2.044445
1981-08-10,2.044445
1981-08-11,2.066667
1981-08-12,2.088889
1981-08-13,2.088889
1981-08-14,2.088889
1981-08-17,2.088889
1981-08-18,2.088889
1981-08-19,2.088889
1981-08-20,2.111111
1981-08-21,2.111111
1981-08-24,2.111111
1981-08-25,2.066667
1981-08-26,2.088889
1981-08-27,2.088889
1981-08-28,2.088889
1981-08-31,2.044445
1981-09-01,2.066667
1981-09-02,2.066667
1981-09-03,2.066667
1981-09-04,2.044445
1981-09-08,2.0
1981-09-09,1.9777779999999998
1981-09-10,2.0
1981-09-11,2.0
1981-09-14,2.022222
1981-09-15,2.022222
1981-09-16,2.0
1981-09-17,2.0
1981-09-18,1.9777779999999998
1981-09-21,2.0
1981-09-22,1.9777779999999998
1981-09-23,1.9333330000000002
1981-09-24,1.9333330000000002
1981-09-25,1.911111
1981-09-28,1.911111
1981-09-29,1.911111
1981-09-30,1.911111
1981-10-01,1.911111
1981-10-02,1.955556
1981-10-05,1.955556
1981-10-06,1.955556
1981-10-07,1.955556
1981-10-08,1.955556
1981-10-09,1.955556
1981-10-12,1.955556
1981-10-13,1.955556
1981-10-14,1.955556
1981-10-15,1.955556
1981-10-16,1.955556
1981-10-19,1.955556
1981-10-20,1.955556
1981-10-21,1.955556
1981-10-22,1.955556
1981-10-23,1.955556
1981-10-26,1.955556
1981-10-27,1.9777779999999998
1981-10-28,1.9777779999999998
1981-10-29,1.9777779999999998
1981-10-30,1.9777779999999998
1981-11-02,1.9777779999999998
1981-11-03,1.955556
1981-11-04,1.955556
1981-11-05,1.955556
1981-11-06,1.9777779999999998
1981-11-09,1.911111
1981-11-10,1.911111
1981-11-11,1.911111
1981-11-12,1.911111
1981-11-13,1.911111
1981-11-16,1.911111
1981-11-17,1.8666669999999999
1981-11-18,1.8666669999999999
1981-11-19,1.8666669999999999
1981-11-20,1.8666669999999999
1981-11-23,1.8666669999999999
1981-11-24,1.8666669999999999
1981-11-25,1.8666669999999999
1981-11-27,1.8666669999999999
1981-11-30,1.888889
1981-12-01,1.8666669999999999
1981-12-02,1.8666669999999999
1981-12-03,1.8666669999999999
1981-12-04,1.8666669999999999
1981-12-07,1.8666669999999999
1981-12-08,1.8666669999999999
1981-12-09,1.8666669999999999
1981-12-10,1.8666669999999999
1981-12-11,1.8666669999999999
1981-12-14,1.8666669999999999
1981-12-15,1.888889
1981-12-16,1.888889
1981-12-17,1.888889
1981-12-18,1.888889
1981-12-21,1.888889
1981-12-22,1.888889
1981-12-23,1.888889
1981-12-24,1.888889
1981-12-28,1.911111
1981-12-29,1.911111
1981-12-30,1.911111
1981-12-31,1.9333330000000002
1982-01-04,1.9333330000000002
1982-01-05,1.9333330000000002
1982-01-06,1.9333330000000002
1982-01-07,1.9333330000000002
1982-01-08,1.9333330000000002
1982-01-11,1.911111
1982-01-12,1.911111
1982-01-13,1.911111
1982-01-14,1.911111
1982-01-15,1.911111
1982-01-18,1.911111
1982-01-19,1.911111
1982-01-20,1.911111
1982-01-21,1.911111
1982-01-22,1.888889
1982-01-25,1.888889
1982-01-26,1.8666669999999999
1982-01-27,1.888889
1982-01-28,1.888889
1982-01-29,1.888889
1982-02-01,1.888889
1982-02-02,1.888889
1982-02-03,1.888889
1982-02-04,1.888889
1982-02-05,1.888889
1982-02-08,1.888889
1982-02-09,1.888889
1982-02-10,1.888889
1982-02-11,1.888889
1982-02-12,1.888889
1982-02-16,1.888889
1982-02-17,1.8666669999999999
1982-02-18,1.8666669999999999
1982-02-19,1.888889
1982-02-22,1.888889
1982-02-23,1.888889
1982-02-24,1.888889
1982-02-25,1.911111
1982-02-26,1.9333330000000002
1982-03-01,1.9777779999999998
1982-03-02,2.0
1982-03-03,2.0
1982-03-04,2.022222
1982-03-05,2.022222
1982-03-08,2.022222
1982-03-09,2.022222
1982-03-10,2.022222
1982-03-11,2.022222
1982-03-12,2.022222
1982-03-15,2.044445
1982-03-16,2.111111
1982-03-17,2.111111
1982-03-18,2.1333330000000004
1982-03-19,2.1333330000000004
1982-03-22,2.1333330000000004
1982-03-23,2.1333330000000004
1982-03-24,2.1333330000000004
1982-03-25,2.1333330000000004
1982-03-26,2.1333330000000004
1982-03-29,2.1333330000000004
1982-03-30,2.1333330000000004
1982-03-31,2.111111
1982-04-01,2.111111
1982-04-02,2.088889
1982-04-05,2.088889
1982-04-06,2.088889
1982-04-07,2.088889
1982-04-08,2.111111
1982-04-12,2.111111
1982-04-13,2.111111
1982-04-14,2.088889
1982-04-15,2.088889
1982-04-16,2.088889
1982-04-19,2.088889
1982-04-20,2.066667
1982-04-21,2.066667
1982-04-22,2.066667
1982-04-23,2.066667
1982-04-26,2.088889
1982-04-27,2.088889
1982-04-28,2.088889
1982-04-29,2.088889
1982-04-30,2.088889
1982-05-03,2.1333330000000004
1982-05-04,2.111111
1982-05-05,2.111111
1982-05-06,2.111111
1982-05-07,2.111111
1982-05-10,2.088889
1982-05-11,2.088889
1982-05-12,2.088889
1982-05-13,2.066667
1982-05-14,2.066667
1982-05-17,2.066667
1982-05-18,2.066667
1982-05-19,2.066667
1982-05-20,2.044445
1982-05-21,2.044445
1982-05-24,2.044445
1982-05-25,2.044445
1982-05-26,2.066667
1982-05-27,2.066667
1982-05-28,2.088889
1982-06-01,2.088889
1982-06-02,2.088889
1982-06-03,2.088889
1982-06-04,2.088889
1982-06-07,2.088889
1982-06-08,2.066667
1982-06-09,2.066667
1982-06-10,2.066667
1982-06-11,2.088889
1982-06-14,2.066667
1982-06-15,2.066667
1982-06-16,2.066667
1982-06-17,2.066667
1982-06-18,2.066667
1982-06-21,2.066667
1982-06-22,2.066667
1982-06-23,2.066667
1982-06-24,2.066667
1982-06-25,2.066667
1982-06-28,2.088889
1982-06-29,2.088889
1982-06-30,2.088889
1982-07-01,2.088889
1982-07-02,2.111111
1982-07-06,2.1333330000000004
1982-07-07,2.155555
1982-07-08,2.177778
1982-07-09,2.177778
1982-07-12,2.177778
1982-07-13,2.177778
1982-07-14,2.177778
1982-07-15,2.177778
1982-07-16,2.155555
1982-07-19,2.155555
1982-07-20,2.155555
1982-07-21,2.177778
1982-07-22,2.177778
1982-07-23,2.177778
1982-07-26,2.177778
1982-07-27,2.177778
1982-07-28,2.177778
1982-07-29,2.177778
1982-07-30,2.177778
1982-08-02,2.155555
1982-08-03,2.155555
1982-08-04,2.155555
1982-08-05,2.1333330000000004
1982-08-06,2.111111
1982-08-09,2.088889
1982-08-10,2.088889
1982-08-11,2.088889
1982-08-12,2.066667
1982-08-13,2.066667
1982-08-16,2.066667
1982-08-17,2.066667
1982-08-18,2.066667
1982-08-19,2.066667
1982-08-20,2.066667
1982-08-23,2.066667
1982-08-24,2.044445
1982-08-25,2.044445
1982-08-26,2.044445
1982-08-27,2.044445
1982-08-30,2.044445
1982-08-31,2.066667
1982-09-01,2.066667
1982-09-02,2.066667
1982-09-03,2.066667
1982-09-07,2.088889
1982-09-08,2.088889
1982-09-09,2.088889
1982-09-10,2.088889
1982-09-13,2.066667
1982-09-14,2.066667
1982-09-15,2.066667
1982-09-16,2.088889
1982-09-17,2.088889
1982-09-20,2.088889
1982-09-21,2.088889
1982-09-22,2.088889
1982-09-23,2.088889
1982-09-24,2.066667
1982-09-27,2.066667
1982-09-28,2.066667
1982-09-29,2.066667
1982-09-30,2.066667
1982-10-01,2.066667
1982-10-04,2.088889
1982-10-05,2.066667
1982-10-06,2.066667
1982-10-07,2.066667
1982-10-08,2.066667
1982-10-11,2.066667
1982-10-12,2.066667
1982-10-13,2.044445
1982-10-14,2.044445
1982-10-15,2.044445
1982-10-18,2.044445
1982-10-19,2.044445
1982-10-20,2.066667
1982-10-21,2.066667
1982-10-22,2.066667
1982-10-25,2.066667
1982-10-26,2.066667
1982-10-27,2.066667
1982-10-28,2.066667
1982-10-29,2.066667
1982-11-01,2.066667
1982-11-02,2.066667
1982-11-03,2.066667
1982-11-04,2.066667
1982-11-05,2.066667
1982-11-08,2.066667
1982-11-09,2.088889
1982-11-10,2.111111
1982-11-11,2.111111
1982-11-12,2.111111
1982-11-15,2.111111
1982-11-16,2.111111
1982-11-17,2.111111
1982-11-18,2.111111
1982-11-19,2.111111
1982-11-22,2.111111
1982-11-23,2.111111
1982-11-24,2.111111
1982-11-26,2.1333330000000004
1982-11-29,2.1333330000000004
1982-11-30,2.155555
1982-12-01,2.177778
1982-12-02,2.177778
1982-12-03,2.177778
1982-12-06,2.177778
1982-12-07,2.177778
1982-12-08,2.177778
1982-12-09,2.155555
1982-12-10,2.155555
1982-12-13,2.155555
1982-12-14,2.155555
1982-12-15,2.1333330000000004
1982-12-16,2.1333330000000004
1982-12-17,2.1333330000000004
1982-12-20,2.1333330000000004
1982-12-21,2.1333330000000004
1982-12-22,2.1333330000000004
1982-12-23,2.1333330000000004
1982-12-27,2.1333330000000004
1982-12-28,2.1333330000000004
1982-12-29,2.155555
1982-12-30,2.155555
1982-12-31,2.155555
1983-01-03,2.155555
1983-01-04,2.155555
1983-01-05,2.177778
1983-01-06,2.177778
1983-01-07,2.177778
1983-01-10,2.155555
1983-01-11,2.155555
1983-01-12,2.155555
1983-01-13,2.155555
1983-01-14,2.155555
1983-01-17,2.155555
1983-01-18,2.155555
1983-01-19,2.155555
1983-01-20,2.155555
1983-01-21,2.155555
1983-01-24,2.155555
1983-01-25,2.155555
1983-01-26,2.155555
1983-01-27,2.155555
1983-01-28,2.177778
1983-01-31,2.177778
1983-02-01,2.177778
1983-02-02,2.177778
1983-02-03,2.177778
1983-02-04,2.177778
1983-02-07,2.177778
1983-02-08,2.177778
1983-02-09,2.177778
1983-02-10,2.177778
1983-02-11,2.177778
1983-02-14,2.177778
1983-02-15,2.177778
1983-02-16,2.177778
1983-02-17,2.177778
1983-02-18,2.177778
1983-02-22,2.177778
1983-02-23,2.177778
1983-02-24,2.177778
1983-02-25,2.177778
1983-02-28,2.177778
1983-03-01,2.177778
1983-03-02,2.177778
1983-03-03,2.177778
1983-03-04,2.177778
1983-03-07,2.177778
1983-03-08,2.177778
1983-03-09,2.177778
1983-03-10,2.2
1983-03-11,2.2
1983-03-14,2.2
1983-03-15,2.2
1983-03-16,2.222222
1983-03-17,2.2
1983-03-18,2.222222
1983-03-21,2.3777779999999997
1983-03-22,2.422222
1983-03-23,2.5333330000000003
1983-03-24,2.666667
1983-03-25,2.733333
1983-03-28,2.7555560000000003
1983-03-29,2.7555560000000003
1983-03-30,2.7555560000000003
1983-03-31,2.7555560000000003
1983-04-04,2.7555560000000003
1983-04-05,2.777778
1983-04-06,2.844445
1983-04-07,2.8666669999999996
1983-04-08,2.977778
1983-04-11,3.0
1983-04-12,3.0
1983-04-13,3.022222
1983-04-14,3.022222
1983-04-15,3.088889
1983-04-18,3.111111
1983-04-19,3.111111
1983-04-20,3.2
1983-04-21,3.2888889999999997
1983-04-22,3.311111
1983-04-25,3.311111
1983-04-26,3.311111
1983-04-27,3.311111
1983-04-28,3.311111
1983-04-29,3.311111
1983-05-02,3.155555
1983-05-03,3.155555
1983-05-04,3.155555
1983-05-05,3.155555
1983-05-06,3.155555
1983-05-09,3.155555
1983-05-10,3.155555
1983-05-11,3.1333330000000004
1983-05-12,3.1333330000000004
1983-05-13,3.1333330000000004
1983-05-16,3.1333330000000004
1983-05-17,3.1333330000000004
1983-05-18,3.1333330000000004
1983-05-19,3.2
1983-05-20,3.2
1983-05-23,3.2
1983-05-24,3.2
1983-05-25,3.2
1983-05-26,3.2
1983-05-27,3.222222
1983-05-31,3.222222
1983-06-01,3.222222
1983-06-02,3.222222
1983-06-03,3.2444439999999997
1983-06-06,3.2444439999999997
1983-06-07,3.2444439999999997
1983-06-08,3.222222
1983-06-09,3.222222
1983-06-10,3.2444439999999997
1983-06-13,3.266667
1983-06-14,3.2888889999999997
1983-06-15,3.2888889999999997
1983-06-16,3.2888889999999997
1983-06-17,3.2888889999999997
1983-06-20,3.2888889999999997
1983-06-21,3.2888889999999997
1983-06-22,3.2888889999999997
1983-06-23,3.2888889999999997
1983-06-24,3.2888889999999997
1983-06-27,3.2888889999999997
1983-06-28,3.2888889999999997
1983-06-29,3.266667
1983-06-30,3.311111
1983-07-01,3.333333
1983-07-05,3.333333
1983-07-06,3.333333
1983-07-07,3.333333
1983-07-08,3.3055559999999997
1983-07-11,3.3055559999999997
1983-07-12,3.277778
1983-07-13,3.25
1983-07-14,3.25
1983-07-15,3.25
1983-07-18,3.222222
1983-07-19,3.194444
1983-07-20,3.194444
1983-07-21,3.194444
1983-07-22,3.194444
1983-07-25,3.194444
1983-07-26,3.194444
1983-07-27,3.194444
1983-07-28,3.194444
1983-07-29,3.194444
1983-08-01,3.194444
1983-08-02,3.194444
1983-08-03,3.194444
1983-08-04,3.194444
1983-08-05,3.194444
1983-08-08,3.194444
1983-08-09,3.166667
1983-08-10,3.138889
1983-08-11,3.138889
1983-08-12,3.138889
1983-08-15,3.138889
1983-08-16,3.138889
1983-08-17,3.111111
1983-08-18,3.111111
1983-08-19,3.111111
1983-08-22,3.055556
1983-08-23,3.055556
1983-08-24,3.027778
1983-08-25,3.027778
1983-08-26,3.0
1983-08-29,3.027778
1983-08-30,3.027778
1983-08-31,3.027778
1983-09-01,3.027778
1983-09-02,3.027778
1983-09-06,3.055556
1983-09-07,3.055556
1983-09-08,3.055556
1983-09-09,3.055556
1983-09-12,3.055556
1983-09-13,3.055556
1983-09-14,3.055556
1983-09-15,3.055556
1983-09-16,3.055556
1983-09-19,3.055556
1983-09-20,3.055556
1983-09-21,3.083333
1983-09-22,3.111111
1983-09-23,3.111111
1983-09-26,3.111111
1983-09-27,3.166667
1983-09-28,3.194444
1983-09-29,3.194444
1983-09-30,3.222222
1983-10-03,3.222222
1983-10-04,3.222222
1983-10-05,3.25
1983-10-06,3.277778
1983-10-07,3.3055559999999997
1983-10-10,3.3055559999999997
1983-10-11,3.3055559999999997
1983-10-12,3.25
1983-10-13,3.25
1983-10-14,3.25
1983-10-17,3.25
1983-10-18,3.277778
1983-10-19,3.277778
1983-10-20,3.277778
1983-10-21,3.277778
1983-10-24,3.277778
1983-10-25,3.277778
1983-10-26,3.277778
1983-10-27,3.277778
1983-10-28,3.277778
1983-10-31,3.277778
1983-11-01,3.277778
1983-11-02,3.277778
1983-11-03,3.3055559999999997
1983-11-04,3.3055559999999997
1983-11-07,3.3055559999999997
1983-11-08,3.3055559999999997
1983-11-09,3.3055559999999997
1983-11-10,3.3055559999999997
1983-11-11,3.3055559999999997
1983-11-14,3.333333
1983-11-15,3.333333
1983-11-16,3.361111
1983-11-17,3.333333
1983-11-18,3.333333
1983-11-21,3.333333
1983-11-22,3.333333
1983-11-23,3.361111
1983-11-25,3.4444440000000003
1983-11-28,3.4444440000000003
1983-11-29,3.5
1983-11-30,3.5555559999999997
1983-12-01,3.638889
1983-12-02,3.638889
1983-12-05,3.638889
1983-12-06,3.638889
1983-12-07,3.611111
1983-12-08,3.583333
1983-12-09,3.583333
1983-12-12,3.583333
1983-12-13,3.583333
1983-12-14,3.583333
1983-12-15,3.583333
1983-12-16,3.583333
1983-12-19,3.583333
1983-12-20,3.583333
1983-12-21,3.611111
1983-12-22,3.611111
1983-12-23,3.611111
1983-12-27,3.611111
1983-12-28,3.611111
1983-12-29,3.611111
1983-12-30,3.638889
1984-01-03,3.638889
1984-01-04,3.638889
1984-01-05,3.638889
1984-01-06,3.638889
1984-01-09,3.638889
1984-01-10,3.638889
1984-01-11,3.666667
1984-01-12,3.666667
1984-01-13,3.666667
1984-01-16,3.666667
1984-01-17,3.666667
1984-01-18,3.6944440000000003
1984-01-19,3.6944440000000003
1984-01-20,3.6944440000000003
1984-01-23,3.6944440000000003
1984-01-24,3.722222
1984-01-25,3.722222
1984-01-26,3.75
1984-01-27,3.75
1984-01-30,3.75
1984-01-31,3.75
1984-02-01,3.75
1984-02-02,3.75
1984-02-03,3.75
1984-02-06,3.75
1984-02-07,3.75
1984-02-08,3.75
1984-02-09,3.75
1984-02-10,3.75
1984-02-13,3.75
1984-02-14,3.75
1984-02-15,3.75
1984-02-16,3.75
1984-02-17,3.75
1984-02-21,3.75
1984-02-22,3.75
1984-02-23,3.75
1984-02-24,3.75
1984-02-27,3.75
1984-02-28,3.75
1984-02-29,3.75
1984-03-01,3.75
1984-03-02,3.777778
1984-03-05,3.8055559999999997
1984-03-06,3.8055559999999997
1984-03-07,3.8055559999999997
1984-03-08,3.777778
1984-03-09,3.8055559999999997
1984-03-12,3.8055559999999997
1984-03-13,3.8055559999999997
1984-03-14,3.8055559999999997
1984-03-15,3.8055559999999997
1984-03-16,3.861111
1984-03-19,3.861111
1984-03-20,3.861111
1984-03-21,3.888889
1984-03-22,3.916667
1984-03-23,3.916667
1984-03-26,3.916667
1984-03-27,3.916667
1984-03-28,3.916667
1984-03-29,3.916667
1984-03-30,3.916667
1984-04-02,3.916667
1984-04-03,3.916667
1984-04-04,3.916667
1984-04-05,3.916667
1984-04-06,3.916667
1984-04-09,3.916667
1984-04-10,3.916667
1984-04-11,3.916667
1984-04-12,3.9444440000000003
1984-04-13,3.916667
1984-04-16,3.916667
1984-04-17,3.888889
1984-04-18,3.888889
1984-04-19,3.888889
1984-04-23,3.888889
1984-04-24,3.861111
1984-04-25,3.777778
1984-04-26,3.75
1984-04-27,3.6944440000000003
1984-04-30,3.638889
1984-05-01,3.638889
1984-05-02,3.638889
1984-05-03,3.638889
1984-05-04,3.666667
1984-05-07,3.666667
1984-05-08,3.666667
1984-05-09,3.666667
1984-05-10,3.666667
1984-05-11,3.666667
1984-05-14,3.666667
1984-05-15,3.666667
1984-05-16,3.666667
1984-05-17,3.666667
1984-05-18,3.666667
1984-05-21,3.666667
1984-05-22,3.666667
1984-05-23,3.666667
1984-05-24,3.611111
1984-05-25,3.5555559999999997
1984-05-29,3.5555559999999997
1984-05-30,3.5
1984-05-31,3.5
1984-06-01,3.5
1984-06-04,3.5
1984-06-05,3.5
1984-06-06,3.5
1984-06-07,3.527778
1984-06-08,3.527778
1984-06-11,3.527778
1984-06-12,3.527778
1984-06-13,3.527778
1984-06-14,3.527778
1984-06-15,3.527778
1984-06-18,3.527778
1984-06-19,3.5
1984-06-20,3.5
1984-06-21,3.472222
1984-06-22,3.5
1984-06-25,3.5
1984-06-26,3.5
1984-06-27,3.472222
1984-06-28,3.472222
1984-06-29,3.472222
1984-07-02,3.472222
1984-07-03,3.472222
1984-07-05,3.472222
1984-07-06,3.472222
1984-07-09,3.472222
1984-07-10,3.416667
1984-07-11,3.416667
1984-07-12,3.416667
