Date,RAIL
2007-07-20,53.799999
2007-07-23,53.110001000000004
2007-07-24,52.459998999999996
2007-07-25,52.150002
2007-07-26,50.380001
2007-07-27,49.060001
2007-07-30,49.049999
2007-07-31,47.27
2007-08-01,47.25
2007-08-02,46.130001
2007-08-03,43.150002
2007-08-06,44.130001
2007-08-07,43.049999
2007-08-08,44.139998999999996
2007-08-09,43.459998999999996
2007-08-10,45.169998
2007-08-13,43.650002
2007-08-14,42.599998
2007-08-15,41.619999
2007-08-16,43.400002
2007-08-17,43.860001000000004
2007-08-20,44.509997999999996
2007-08-21,43.580002
2007-08-22,44.299999
2007-08-23,43.919998
2007-08-24,45.240002000000004
2007-08-27,44.889998999999996
2007-08-28,43.279999
2007-08-29,44.68
2007-08-30,44.93
2007-08-31,45.299999
2007-09-04,45.84
2007-09-05,45.310001
2007-09-06,45.27
2007-09-07,44.43
2007-09-10,43.779999
2007-09-11,44.110001000000004
2007-09-12,43.27
2007-09-13,41.490002000000004
2007-09-14,40.43
2007-09-17,39.720001
2007-09-18,41.18
2007-09-19,40.380001
2007-09-20,39.82
2007-09-21,40.029999
2007-09-24,39.540001000000004
2007-09-25,39.07
2007-09-26,39.060001
2007-09-27,38.720001
2007-09-28,38.200001
2007-10-01,39.459998999999996
2007-10-02,40.880001
2007-10-03,40.77
2007-10-04,40.169998
2007-10-05,41.25
2007-10-08,40.459998999999996
2007-10-09,40.200001
2007-10-10,40.0
2007-10-11,39.66
2007-10-12,39.740002000000004
2007-10-15,39.349998
2007-10-16,38.810001
2007-10-17,39.0
2007-10-18,38.209998999999996
2007-10-19,38.200001
2007-10-22,37.919998
2007-10-23,38.98
2007-10-24,38.93
2007-10-25,38.23
2007-10-26,39.139998999999996
2007-10-29,39.459998999999996
2007-10-30,40.150002
2007-10-31,43.200001
2007-11-01,41.34
2007-11-02,41.66
2007-11-05,39.529999
2007-11-06,39.630001
2007-11-07,39.0
2007-11-08,38.700001
2007-11-09,37.75
2007-11-12,37.709998999999996
2007-11-13,38.57
2007-11-14,38.470001
2007-11-15,37.860001000000004
2007-11-16,35.57
2007-11-19,34.630001
2007-11-20,33.77
2007-11-21,33.23
2007-11-23,33.610001000000004
2007-11-26,32.290001000000004
2007-11-27,32.650002
2007-11-28,33.689999
2007-11-29,33.889998999999996
2007-11-30,33.970001
2007-12-03,34.02
2007-12-04,33.169998
2007-12-05,33.439999
2007-12-06,36.5
2007-12-07,37.049999
2007-12-10,36.830002
2007-12-11,35.290001000000004
2007-12-12,35.169998
2007-12-13,35.189999
2007-12-14,34.290001000000004
2007-12-17,33.5
2007-12-18,34.779999
2007-12-19,35.220001
2007-12-20,36.16
2007-12-21,36.549999
2007-12-24,36.549999
2007-12-26,36.130001
2007-12-27,36.080002
2007-12-28,35.93
2007-12-31,35.0
2008-01-02,35.060001
2008-01-03,33.82
2008-01-04,31.809998999999998
2008-01-07,31.709999
2008-01-08,30.719998999999998
2008-01-09,30.1
2008-01-10,31.129998999999998
2008-01-11,30.469998999999998
2008-01-14,30.51
2008-01-15,30.74
2008-01-16,31.389999
2008-01-17,29.59
2008-01-18,28.860001
2008-01-22,29.02
2008-01-23,31.85
2008-01-24,31.24
2008-01-25,35.630001
2008-01-28,35.98
2008-01-29,36.650002
2008-01-30,35.599998
2008-01-31,37.709998999999996
2008-02-01,38.34
2008-02-04,39.93
2008-02-05,38.380001
2008-02-06,41.52
2008-02-07,41.349998
2008-02-08,41.220001
2008-02-11,41.27
2008-02-12,39.209998999999996
2008-02-13,40.18
2008-02-14,39.82
2008-02-15,39.990002000000004
2008-02-19,40.799999
2008-02-20,40.02
2008-02-21,40.580002
2008-02-22,41.27
2008-02-25,41.880001
2008-02-26,41.779999
2008-02-27,40.810001
2008-02-28,40.240002000000004
2008-02-29,40.080002
2008-03-03,39.860001000000004
2008-03-04,39.110001000000004
2008-03-05,39.259997999999996
2008-03-06,38.349998
2008-03-07,38.450001
2008-03-10,36.970001
2008-03-11,37.119999
2008-03-12,36.490002000000004
2008-03-13,38.029999
2008-03-14,37.200001
2008-03-17,38.16
2008-03-18,37.5
2008-03-19,35.599998
2008-03-20,35.43
2008-03-24,35.599998
2008-03-25,35.5
2008-03-26,35.040001000000004
2008-03-27,34.529999
2008-03-28,33.66
2008-03-31,34.299999
2008-04-01,35.25
2008-04-02,35.369999
2008-04-03,36.150002
2008-04-04,36.48
2008-04-07,36.93
2008-04-08,36.560001
2008-04-09,33.860001000000004
2008-04-10,35.240002000000004
2008-04-11,33.560001
2008-04-14,33.68
2008-04-15,34.509997999999996
2008-04-16,37.48
2008-04-17,35.669998
2008-04-18,37.73
2008-04-21,37.950001
2008-04-22,36.869999
2008-04-23,36.349998
2008-04-24,37.529999
2008-04-25,39.43
2008-04-28,40.549999
2008-04-29,38.759997999999996
2008-04-30,38.400002
2008-05-01,37.98
2008-05-02,37.0
2008-05-05,34.77
2008-05-06,35.150002
2008-05-07,35.0
2008-05-08,34.27
2008-05-09,37.580002
2008-05-12,37.599998
2008-05-13,38.02
2008-05-14,37.59
2008-05-15,38.209998999999996
2008-05-16,37.52
2008-05-19,38.73
2008-05-20,38.220001
2008-05-21,38.57
2008-05-22,39.91
2008-05-23,39.950001
2008-05-27,41.380001
2008-05-28,43.16
2008-05-29,44.630001
2008-05-30,43.599998
2008-06-02,43.580002
2008-06-03,41.82
2008-06-04,42.200001
2008-06-05,41.799999
2008-06-06,41.049999
2008-06-09,41.830002
2008-06-10,42.27
2008-06-11,40.09
2008-06-12,40.200001
2008-06-13,40.740002000000004
2008-06-16,40.610001000000004
2008-06-17,40.529999
2008-06-18,40.189999
2008-06-19,42.779999
2008-06-20,40.23
2008-06-23,39.470001
2008-06-24,37.900002
2008-06-25,37.150002
2008-06-26,36.849998
2008-06-27,36.810001
2008-06-30,35.5
2008-07-01,34.93
2008-07-02,32.580002
2008-07-03,32.560001
2008-07-07,31.41
2008-07-08,31.83
2008-07-09,30.82
2008-07-10,31.99
2008-07-11,31.139999
2008-07-14,31.389999
2008-07-15,30.559998999999998
2008-07-16,33.169998
2008-07-17,32.759997999999996
2008-07-18,33.119999
2008-07-21,33.0
2008-07-22,34.279999
2008-07-23,34.02
2008-07-24,33.009997999999996
2008-07-25,35.529999
2008-07-28,35.450001
2008-07-29,37.82
2008-07-30,39.16
2008-07-31,38.09
2008-08-01,36.130001
2008-08-04,27.940001000000002
2008-08-05,28.35
2008-08-06,28.879998999999998
2008-08-07,29.379998999999998
2008-08-08,30.77
2008-08-11,31.110001
2008-08-12,31.360001
2008-08-13,31.26
2008-08-14,32.41
2008-08-15,30.83
2008-08-18,31.280001000000002
2008-08-19,31.309998999999998
2008-08-20,30.309998999999998
2008-08-21,30.969998999999998
2008-08-22,32.790001000000004
2008-08-25,33.0
2008-08-26,33.650002
2008-08-27,36.029999
2008-08-28,37.459998999999996
2008-08-29,36.970001
2008-09-02,36.049999
2008-09-03,35.380001
2008-09-04,32.860001000000004
2008-09-05,32.709998999999996
2008-09-08,32.369999
2008-09-09,30.709999
2008-09-10,31.280001000000002
2008-09-11,34.59
2008-09-12,35.799999
2008-09-15,35.220001
2008-09-16,35.830002
2008-09-17,35.669998
2008-09-18,36.77
2008-09-19,35.950001
2008-09-22,34.939999
2008-09-23,34.110001000000004
2008-09-24,32.5
2008-09-25,32.459998999999996
2008-09-26,31.040001
2008-09-29,29.200001
2008-09-30,29.27
2008-10-01,28.389999
2008-10-02,25.459999
2008-10-03,23.879998999999998
2008-10-06,21.889999
2008-10-07,21.629998999999998
2008-10-08,22.51
2008-10-09,21.91
2008-10-10,22.34
2008-10-13,24.0
2008-10-14,22.25
2008-10-15,19.08
2008-10-16,20.16
2008-10-17,19.799999
2008-10-20,22.440001000000002
2008-10-21,21.27
2008-10-22,20.440001000000002
2008-10-23,19.9
2008-10-24,18.6
2008-10-27,18.469998999999998
2008-10-28,20.33
2008-10-29,21.5
2008-10-30,24.790001
2008-10-31,26.110001
2008-11-03,25.629998999999998
2008-11-04,26.17
2008-11-05,23.790001
2008-11-06,21.58
2008-11-07,22.309998999999998
2008-11-10,22.219998999999998
2008-11-11,22.120001000000002
2008-11-12,20.559998999999998
2008-11-13,22.129998999999998
2008-11-14,20.719998999999998
2008-11-17,20.709999
2008-11-18,20.860001
2008-11-19,18.209999
2008-11-20,17.58
2008-11-21,18.33
2008-11-24,20.02
2008-11-25,20.32
2008-11-26,21.950001
2008-11-28,21.74
2008-12-01,19.110001
2008-12-02,20.35
2008-12-03,19.940001000000002
2008-12-04,18.629998999999998
2008-12-05,18.0
2008-12-08,18.299999
2008-12-09,17.809998999999998
2008-12-10,18.9
2008-12-11,17.620001000000002
2008-12-12,18.219998999999998
2008-12-15,18.299999
2008-12-16,19.709999
2008-12-17,19.77
2008-12-18,18.559998999999998
2008-12-19,18.15
2008-12-22,18.030001000000002
2008-12-23,17.200001
2008-12-24,17.48
2008-12-26,17.450001
2008-12-29,17.01
2008-12-30,17.1
2008-12-31,18.27
2009-01-02,19.42
2009-01-05,19.799999
2009-01-06,21.27
2009-01-07,20.49
2009-01-08,20.360001
2009-01-09,19.09
2009-01-12,19.92
2009-01-13,20.07
2009-01-14,19.280001000000002
2009-01-15,19.9
2009-01-16,19.76
2009-01-20,18.52
2009-01-21,19.27
2009-01-22,18.65
2009-01-23,18.040001
2009-01-26,18.15
2009-01-27,18.639999
2009-01-28,19.959999
2009-01-29,19.91
2009-01-30,19.15
2009-02-02,19.17
2009-02-03,20.52
2009-02-04,19.950001
2009-02-05,20.540001
2009-02-06,21.629998999999998
2009-02-09,21.139999
2009-02-10,20.15
2009-02-11,19.629998999999998
2009-02-12,19.360001
2009-02-13,18.709999
2009-02-17,16.35
2009-02-18,17.48
2009-02-19,17.120001000000002
2009-02-20,17.059998999999998
2009-02-23,16.34
2009-02-24,17.139999
2009-02-25,16.42
2009-02-26,16.139999
2009-02-27,16.34
2009-03-02,15.28
2009-03-03,14.9
2009-03-04,15.9
2009-03-05,14.68
2009-03-06,14.52
2009-03-09,14.71
2009-03-10,15.4
2009-03-11,15.55
2009-03-12,16.049999
2009-03-13,16.1
2009-03-16,16.120001000000002
2009-03-17,16.5
2009-03-18,16.93
2009-03-19,17.15
2009-03-20,16.860001
2009-03-23,18.23
2009-03-24,18.09
2009-03-25,18.030001000000002
2009-03-26,19.25
2009-03-27,18.610001
2009-03-30,17.18
2009-03-31,17.530001000000002
2009-04-01,17.540001
2009-04-02,19.030001000000002
2009-04-03,19.120001000000002
2009-04-06,18.52
2009-04-07,17.73
2009-04-08,18.16
2009-04-09,19.389999
2009-04-13,19.809998999999998
2009-04-14,19.07
2009-04-15,19.190001000000002
2009-04-16,19.719998999999998
2009-04-17,19.940001000000002
2009-04-20,19.0
2009-04-21,19.450001
2009-04-22,19.49
2009-04-23,19.16
2009-04-24,18.700001
2009-04-27,18.360001
2009-04-28,18.41
2009-04-29,18.379998999999998
2009-04-30,19.23
2009-05-01,18.85
2009-05-04,20.24
2009-05-05,18.040001
2009-05-06,17.48
2009-05-07,17.309998999999998
2009-05-08,18.139999
2009-05-11,17.459999
2009-05-12,17.51
2009-05-13,16.620001000000002
2009-05-14,16.68
2009-05-15,16.75
2009-05-18,17.43
2009-05-19,17.17
2009-05-20,16.93
2009-05-21,16.530001000000002
2009-05-22,16.26
2009-05-26,16.0
2009-05-27,15.38
2009-05-28,16.280001000000002
2009-05-29,16.73
2009-06-01,17.809998999999998
2009-06-02,17.51
2009-06-03,17.34
2009-06-04,17.709999
2009-06-05,18.219998999999998
2009-06-08,17.51
2009-06-09,17.370001000000002
2009-06-10,17.34
2009-06-11,17.290001
2009-06-12,17.5
2009-06-15,17.280001000000002
2009-06-16,17.209999
2009-06-17,17.190001000000002
2009-06-18,17.27
2009-06-19,17.23
2009-06-22,16.75
2009-06-23,16.42
2009-06-24,16.6
2009-06-25,16.85
2009-06-26,16.530001000000002
2009-06-29,16.74
2009-06-30,16.809998999999998
2009-07-01,17.030001000000002
2009-07-02,16.549999
2009-07-06,16.4
2009-07-07,16.26
2009-07-08,16.52
2009-07-09,16.51
2009-07-10,16.92
2009-07-13,16.85
2009-07-14,17.67
2009-07-15,18.02
2009-07-16,18.25
2009-07-17,18.219998999999998
2009-07-20,18.360001
2009-07-21,18.309998999999998
2009-07-22,18.290001
2009-07-23,19.139999
2009-07-24,19.24
2009-07-27,19.450001
2009-07-28,20.299999
2009-07-29,20.25
2009-07-30,20.120001000000002
2009-07-31,19.9
2009-08-03,19.83
2009-08-04,19.620001000000002
2009-08-05,18.76
2009-08-06,19.120001000000002
2009-08-07,20.389999
2009-08-10,20.41
2009-08-11,20.58
2009-08-12,21.190001000000002
2009-08-13,20.950001
2009-08-14,20.530001000000002
2009-08-17,19.799999
2009-08-18,19.969998999999998
2009-08-19,20.0
2009-08-20,19.83
2009-08-21,20.4
2009-08-24,21.24
2009-08-25,20.16
2009-08-26,20.02
2009-08-27,19.809998999999998
2009-08-28,19.43
2009-08-31,19.08
2009-09-01,18.5
2009-09-02,18.219998999999998
2009-09-03,18.969998999999998
2009-09-04,19.01
2009-09-08,18.940001000000002
2009-09-09,19.440001000000002
2009-09-10,19.85
2009-09-11,19.440001000000002
2009-09-14,19.780001000000002
2009-09-15,19.889999
2009-09-16,19.700001
2009-09-17,20.17
2009-09-18,20.01
2009-09-21,20.389999
2009-09-22,23.93
2009-09-23,23.950001
2009-09-24,24.65
2009-09-25,25.16
2009-09-28,25.540001
2009-09-29,25.209999
2009-09-30,24.299999
2009-10-01,24.09
2009-10-02,23.99
2009-10-05,24.49
2009-10-06,24.860001
2009-10-07,25.42
2009-10-08,25.4
2009-10-09,25.540001
