Date,SERV
2017-06-26,26.409912
2017-06-27,26.275955
2017-06-28,26.329538
2017-06-29,26.22237
2017-06-30,26.249163
2017-07-03,26.309444
2017-07-05,26.275955
2017-07-06,26.088413
2017-07-07,26.316141
2017-07-10,26.215673
2017-07-11,26.242464000000002
2017-07-12,26.590757
2017-07-13,26.436705
2017-07-14,26.490288
2017-07-17,26.57736
2017-07-18,26.329538
2017-07-19,26.563965000000003
2017-07-20,26.436705
2017-07-21,26.4501
2017-07-24,26.242464000000002
2017-07-25,26.584059000000003
2017-07-26,28.251842
2017-07-27,27.662423999999998
2017-07-28,27.052914
2017-07-31,29.444073
2017-08-01,29.464167
2017-08-02,29.604822
2017-08-03,30.006698999999998
2017-08-04,29.872740000000004
2017-08-07,30.0
2017-08-08,29.738781
2017-08-09,29.839251
2017-08-10,29.631615000000004
2017-08-11,29.604822
2017-08-14,29.966510999999997
2017-08-15,29.859344
2017-08-16,30.006698999999998
2017-08-17,29.886134999999996
2017-08-18,29.872740000000004
2017-08-21,29.933021999999998
2017-08-22,30.375084
2017-08-23,30.207635999999997
2017-08-24,30.522438
2017-08-25,30.736773
2017-08-28,30.750168
2017-08-29,30.569322999999997
2017-08-30,30.877428000000002
2017-08-31,31.560615999999996
2017-09-01,31.332888
2017-09-05,31.493637
2017-09-06,31.286001000000002
2017-09-07,31.091760999999998
2017-09-08,31.145346000000004
2017-09-11,31.406565000000004
2017-09-12,31.627596
2017-09-13,31.265907000000002
2017-09-14,31.312794
2017-09-15,31.265907000000002
2017-09-18,31.453449
2017-09-19,31.520429999999998
2017-09-20,32.371063
2017-09-21,32.042866
2017-09-22,32.089752000000004
2017-09-25,32.076355
2017-09-26,32.029472
2017-09-27,32.022774
2017-09-28,31.654387
2017-09-29,31.299396999999995
2017-10-02,31.306095000000003
2017-10-03,31.272606
2017-10-04,31.594107
2017-10-05,31.795044
2017-10-06,31.687878
2017-10-09,31.634293
2017-10-10,31.828533
2017-10-11,31.714668
2017-10-12,31.620896999999996
2017-10-13,31.580709000000002
2017-10-16,31.185532000000002
2017-10-17,31.085064000000003
2017-10-18,31.319490000000002
2017-10-19,31.419959999999996
2017-10-20,31.587408
2017-10-23,31.286001000000002
2017-10-24,30.442062
2017-10-25,29.886134999999996
2017-10-26,30.200937
2017-10-27,30.267917999999998
2017-10-30,29.638310999999998
2017-10-31,31.553919
2017-11-01,31.587408
2017-11-02,31.473543
2017-11-03,31.600803000000003
2017-11-06,31.634293
2017-11-07,31.654387
2017-11-08,31.359678000000002
2017-11-09,31.594107
2017-11-10,31.419959999999996
2017-11-13,31.406565000000004
2017-11-14,31.312794
2017-11-15,31.018084
2017-11-16,31.252512
2017-11-17,31.105158000000003
