Date,NYRT
2015-02-27,103.900002
2015-03-02,104.199997
2015-03-03,103.599998
2015-03-04,102.599998
2015-03-05,102.099998
2015-03-06,98.5
2015-03-09,99.400002
2015-03-10,100.199997
2015-03-11,100.199997
2015-03-12,101.099998
2015-03-13,102.300003
2015-03-16,101.5
2015-03-17,101.199997
2015-03-18,102.599998
2015-03-19,103.199997
2015-03-20,105.099998
2015-03-23,104.400002
2015-03-24,103.400002
2015-03-25,101.699997
2015-03-26,102.0
2015-03-27,102.599998
2015-03-30,104.800003
2015-03-31,104.800003
2015-04-01,104.800003
2015-04-02,105.300003
2015-04-06,105.5
2015-04-07,104.800003
2015-04-08,104.900002
2015-04-09,102.300003
2015-04-10,102.699997
2015-04-13,102.099998
2015-04-14,102.0
2015-04-15,102.5
2015-04-16,101.099998
2015-04-17,100.599998
2015-04-20,100.900002
2015-04-21,100.400002
2015-04-22,99.800003
2015-04-23,100.400002
2015-04-24,101.099998
2015-04-27,101.5
2015-04-28,102.199997
2015-04-29,101.0
2015-04-30,98.800003
2015-05-01,98.0
2015-05-04,98.5
2015-05-05,98.199997
2015-05-06,97.5
2015-05-07,99.300003
2015-05-08,100.699997
2015-05-11,98.300003
2015-05-12,94.5
2015-05-13,92.599998
2015-05-14,93.5
2015-05-15,94.800003
2015-05-18,93.900002
2015-05-19,92.199997
2015-05-20,90.699997
2015-05-21,90.199997
2015-05-22,89.800003
2015-05-26,89.0
2015-05-27,91.900002
2015-05-28,92.900002
2015-05-29,92.699997
2015-06-01,94.400002
2015-06-02,93.900002
2015-06-03,93.800003
2015-06-04,91.900002
2015-06-05,90.800003
2015-06-08,90.699997
2015-06-09,91.199997
2015-06-10,91.800003
2015-06-11,91.199997
2015-06-12,91.199997
2015-06-15,90.599998
2015-06-16,93.400002
2015-06-17,95.599998
2015-06-18,105.0
2015-06-19,104.199997
2015-06-22,102.900002
2015-06-23,102.900002
2015-06-24,102.199997
2015-06-25,101.199997
2015-06-26,101.099998
2015-06-29,99.800003
2015-06-30,99.5
2015-07-01,99.199997
2015-07-02,98.699997
2015-07-06,99.199997
2015-07-07,100.300003
2015-07-08,99.800003
2015-07-09,100.5
2015-07-10,101.900002
2015-07-13,102.0
2015-07-14,100.300003
2015-07-15,100.300003
2015-07-16,101.800003
2015-07-17,101.199997
2015-07-20,100.900002
2015-07-21,102.400002
2015-07-22,103.5
2015-07-23,102.800003
2015-07-24,103.199997
2015-07-27,103.5
2015-07-28,103.5
2015-07-29,103.5
2015-07-30,102.599998
2015-07-31,103.599998
2015-08-03,103.800003
2015-08-04,102.800003
2015-08-05,102.599998
2015-08-06,103.5
2015-08-07,101.199997
2015-08-10,101.699997
2015-08-11,102.099998
2015-08-12,102.099998
2015-08-13,102.0
2015-08-14,102.199997
2015-08-17,103.199997
2015-08-18,102.5
2015-08-19,102.300003
2015-08-20,101.199997
2015-08-21,100.599998
2015-08-24,95.300003
2015-08-25,94.0
2015-08-26,95.5
2015-08-27,97.0
2015-08-28,97.800003
2015-08-31,95.800003
2015-09-01,94.900002
2015-09-02,96.800003
2015-09-03,96.400002
2015-09-04,94.599998
2015-09-08,96.0
2015-09-09,96.300003
2015-09-10,97.400002
2015-09-11,98.0
2015-09-14,98.5
2015-09-15,99.699997
2015-09-16,100.300003
2015-09-17,100.599998
2015-09-18,100.099998
2015-09-21,101.5
2015-09-22,101.099998
2015-09-23,102.5
2015-09-24,102.800003
2015-09-25,102.900002
2015-09-28,100.900002
2015-09-29,101.800003
2015-09-30,100.599998
2015-10-01,105.400002
2015-10-02,107.300003
2015-10-05,107.199997
2015-10-06,105.800003
2015-10-07,106.199997
2015-10-08,106.400002
2015-10-09,108.400002
2015-10-12,110.300003
2015-10-13,110.5
2015-10-14,111.0
2015-10-15,113.5
2015-10-16,113.5
2015-10-19,115.199997
2015-10-20,113.900002
2015-10-21,113.099998
2015-10-22,113.699997
2015-10-23,113.599998
2015-10-26,114.5
2015-10-27,113.699997
2015-10-28,114.900002
2015-10-29,114.699997
2015-10-30,114.0
2015-11-02,115.599998
2015-11-03,115.599998
2015-11-04,117.5
2015-11-05,117.599998
2015-11-06,116.0
2015-11-09,111.199997
2015-11-10,113.300003
2015-11-11,112.099998
2015-11-12,111.099998
2015-11-13,109.900002
2015-11-16,112.699997
2015-11-17,112.900002
2015-11-18,113.400002
2015-11-19,113.900002
2015-11-20,114.099998
2015-11-23,116.099998
2015-11-24,114.900002
2015-11-25,114.900002
2015-11-27,116.0
2015-11-30,115.099998
2015-12-01,115.400002
2015-12-02,112.5
2015-12-03,111.5
2015-12-04,114.0
2015-12-07,116.400002
2015-12-08,115.900002
2015-12-09,115.599998
2015-12-10,115.5
2015-12-11,114.5
2015-12-14,113.400002
2015-12-15,114.300003
2015-12-16,115.800003
2015-12-17,114.900002
2015-12-18,113.599998
2015-12-21,113.199997
2015-12-22,113.199997
2015-12-23,114.0
2015-12-24,114.400002
2015-12-28,114.400002
2015-12-29,115.099998
2015-12-30,115.0
2015-12-31,115.0
2016-01-04,114.099998
2016-01-05,114.5
2016-01-06,113.800003
2016-01-07,112.699997
2016-01-08,111.300003
2016-01-11,110.400002
2016-01-12,109.800003
2016-01-13,107.800003
2016-01-14,107.900002
2016-01-15,107.900002
2016-01-19,108.599998
2016-01-20,105.300003
2016-01-21,103.800003
2016-01-22,104.099998
2016-01-25,103.599998
2016-01-26,102.800003
2016-01-27,103.599998
2016-01-28,99.900002
2016-01-29,102.800003
2016-02-01,101.199997
2016-02-02,99.099998
2016-02-03,97.699997
2016-02-04,97.699997
2016-02-05,96.199997
2016-02-08,93.400002
2016-02-09,92.400002
2016-02-10,93.199997
2016-02-11,91.300003
2016-02-12,91.199997
2016-02-16,93.5
2016-02-17,92.699997
2016-02-18,93.599998
2016-02-19,94.300003
2016-02-22,95.099998
2016-02-23,94.5
2016-02-24,95.5
2016-02-25,96.599998
2016-02-26,96.099998
2016-02-29,96.0
2016-03-01,97.300003
2016-03-02,99.599998
2016-03-03,99.400002
2016-03-04,100.699997
2016-03-07,100.300003
2016-03-08,98.5
2016-03-09,97.199997
2016-03-10,96.400002
2016-03-11,99.0
2016-03-14,99.5
2016-03-15,98.0
2016-03-16,98.300003
2016-03-17,101.0
2016-03-18,99.900002
2016-03-21,99.699997
2016-03-22,99.900002
2016-03-23,98.599998
2016-03-24,98.099998
2016-03-28,98.300003
2016-03-29,101.5
2016-03-30,100.599998
2016-03-31,101.0
2016-04-01,100.800003
2016-04-04,100.099998
2016-04-05,99.599998
2016-04-06,98.599998
2016-04-07,97.099998
2016-04-08,97.800003
2016-04-11,97.800003
2016-04-12,98.599998
2016-04-13,98.900002
2016-04-14,99.5
2016-04-15,98.800003
2016-04-18,98.800003
2016-04-19,99.5
2016-04-20,97.5
2016-04-21,96.800003
2016-04-22,97.699997
2016-04-25,97.5
2016-04-26,98.900002
2016-04-27,98.800003
2016-04-28,99.300003
2016-04-29,98.300003
2016-05-02,102.800003
2016-05-03,104.199997
2016-05-04,104.5
2016-05-05,103.900002
2016-05-06,103.900002
2016-05-09,105.300003
2016-05-10,103.099998
2016-05-11,101.0
2016-05-12,99.300003
2016-05-13,98.599998
2016-05-16,98.400002
2016-05-17,95.900002
2016-05-18,95.300003
2016-05-19,95.599998
2016-05-20,95.800003
2016-05-23,95.699997
2016-05-24,97.699997
2016-05-25,97.900002
2016-05-26,90.0
2016-05-27,91.800003
2016-05-31,91.300003
2016-06-01,91.5
2016-06-02,92.0
2016-06-03,92.599998
2016-06-06,93.199997
2016-06-07,94.0
2016-06-08,94.900002
2016-06-09,94.400002
2016-06-10,94.300003
2016-06-13,93.800003
2016-06-14,92.400002
2016-06-15,92.900002
2016-06-16,93.300003
2016-06-17,92.5
2016-06-20,93.900002
2016-06-21,92.5
2016-06-22,92.0
2016-06-23,93.400002
2016-06-24,92.099998
2016-06-27,89.400002
2016-06-28,91.599998
2016-06-29,91.599998
2016-06-30,92.5
2016-07-01,93.300003
2016-07-05,93.0
2016-07-06,92.400002
2016-07-07,92.699997
2016-07-08,93.699997
2016-07-11,94.400002
2016-07-12,94.599998
2016-07-13,95.099998
2016-07-14,94.599998
2016-07-15,94.900002
2016-07-18,94.699997
2016-07-19,94.900002
2016-07-20,95.400002
2016-07-21,95.599998
2016-07-22,95.300003
2016-07-25,94.699997
2016-07-26,94.599998
2016-07-27,94.0
2016-07-28,94.300003
2016-07-29,95.400002
2016-08-01,94.800003
2016-08-02,99.099998
2016-08-03,100.300003
2016-08-04,100.5
2016-08-05,100.699997
2016-08-08,100.699997
2016-08-09,100.300003
2016-08-10,100.400002
2016-08-11,99.699997
2016-08-12,99.400002
2016-08-15,99.900002
2016-08-16,99.0
2016-08-17,100.0
2016-08-18,101.099998
2016-08-19,100.300003
2016-08-22,98.099998
2016-08-23,97.900002
2016-08-24,98.0
2016-08-25,97.699997
2016-08-26,97.5
2016-08-29,97.300003
2016-08-30,96.900002
2016-08-31,96.599998
2016-09-01,95.900002
2016-09-02,96.400002
2016-09-06,95.400002
2016-09-07,96.300003
2016-09-08,95.199997
2016-09-09,92.099998
2016-09-12,93.599998
2016-09-13,91.800003
2016-09-14,91.5
2016-09-15,91.0
2016-09-16,91.0
2016-09-19,91.0
2016-09-20,91.0
2016-09-21,91.5
2016-09-22,92.0
2016-09-23,92.900002
2016-09-26,92.400002
2016-09-27,92.400002
2016-09-28,93.400002
2016-09-29,91.699997
2016-09-30,91.5
2016-10-03,90.900002
2016-10-04,90.599998
2016-10-05,90.400002
2016-10-06,90.800003
2016-10-07,90.699997
2016-10-10,90.599998
2016-10-11,90.5
2016-10-12,92.0
2016-10-13,92.599998
2016-10-14,92.599998
2016-10-17,93.5
2016-10-18,93.900002
2016-10-19,94.800003
2016-10-20,96.099998
2016-10-21,95.900002
2016-10-24,97.099998
2016-10-25,96.699997
2016-10-26,96.0
2016-10-27,94.5
2016-10-28,94.599998
2016-10-31,94.199997
2016-11-01,93.0
2016-11-02,92.5
2016-11-03,93.400002
2016-11-04,92.5
2016-11-07,93.900002
2016-11-08,94.400002
2016-11-09,95.099998
2016-11-10,94.099998
2016-11-11,94.0
2016-11-14,96.400002
2016-11-15,95.699997
2016-11-16,95.800003
2016-11-17,96.199997
2016-11-18,97.199997
2016-11-21,98.199997
2016-11-22,99.099998
2016-11-23,99.099998
2016-11-25,99.300003
2016-11-28,97.699997
2016-11-29,97.900002
2016-11-30,96.400002
2016-12-01,95.400002
2016-12-02,95.800003
2016-12-05,96.800003
2016-12-06,97.099998
2016-12-07,99.0
2016-12-08,99.300003
2016-12-09,98.5
2016-12-12,99.099998
2016-12-13,97.400002
2016-12-14,95.5
2016-12-15,95.300003
2016-12-16,96.099998
2016-12-19,97.5
2016-12-20,99.0
2016-12-21,99.699997
2016-12-22,100.0
2016-12-23,100.800003
2016-12-27,101.0
2016-12-28,100.800003
2016-12-29,100.900002
2016-12-30,101.199997
2017-01-03,100.5
2017-01-04,98.199997
2017-01-05,96.199997
2017-01-06,97.699997
2017-01-09,97.900002
2017-01-10,98.300003
2017-01-11,98.099998
2017-01-12,98.400002
2017-01-13,98.699997
2017-01-17,98.599998
2017-01-18,98.699997
2017-01-19,98.099998
2017-01-20,99.199997
2017-01-23,100.300003
2017-01-24,100.300003
2017-01-25,99.400002
2017-01-26,99.699997
2017-01-27,98.900002
2017-01-30,98.400002
2017-01-31,99.5
2017-02-01,98.199997
2017-02-02,97.900002
2017-02-03,99.0
2017-02-06,99.800003
2017-02-07,99.699997
2017-02-08,100.199997
2017-02-09,100.199997
2017-02-10,100.599998
2017-02-13,100.5
2017-02-14,99.699997
2017-02-15,100.0
2017-02-16,99.199997
2017-02-17,99.599998
2017-02-21,99.599998
2017-02-22,98.800003
2017-02-23,99.0
2017-02-24,98.800003
2017-02-27,98.800003
2017-02-28,98.400002
2017-03-01,98.400002
2017-03-02,98.5
2017-03-03,98.5
2017-03-06,99.0
2017-03-07,98.800003
2017-03-08,98.099998
2017-03-09,97.599998
2017-03-10,96.800003
2017-03-13,96.300003
2017-03-14,96.199997
2017-03-15,97.300003
2017-03-16,96.599998
2017-03-17,96.199997
2017-03-20,96.300003
2017-03-21,95.800003
2017-03-22,95.900002
2017-03-23,96.300003
2017-03-24,96.099998
2017-03-27,95.900002
2017-03-28,96.099998
2017-03-29,96.400002
2017-03-30,95.900002
2017-03-31,96.900002
2017-04-03,97.699997
2017-04-04,98.099998
2017-04-05,97.699997
2017-04-06,98.0
2017-04-07,97.699997
2017-04-10,97.199997
2017-04-11,97.300003
2017-04-12,97.099998
2017-04-13,96.800003
2017-04-17,96.800003
2017-04-18,96.5
2017-04-19,96.300003
2017-04-20,96.099998
2017-04-21,96.0
2017-04-24,95.699997
2017-04-25,95.900002
2017-04-26,95.300003
2017-04-27,95.699997
2017-04-28,95.400002
2017-05-01,95.900002
2017-05-02,96.599998
2017-05-03,97.0
2017-05-04,96.300003
2017-05-05,96.900002
2017-05-08,96.300003
2017-05-09,95.5
2017-05-10,96.900002
2017-05-11,86.300003
2017-05-12,86.199997
2017-05-15,86.300003
2017-05-16,86.199997
2017-05-17,86.099998
2017-05-18,86.599998
2017-05-19,86.800003
2017-05-22,86.599998
2017-05-23,86.5
2017-05-24,86.400002
2017-05-25,86.099998
2017-05-26,86.0
2017-05-30,86.0
2017-05-31,85.900002
2017-06-01,86.099998
2017-06-02,86.800003
2017-06-05,86.5
2017-06-06,86.0
2017-06-07,86.699997
2017-06-08,86.300003
2017-06-09,86.099998
2017-06-12,86.800003
2017-06-13,86.800003
2017-06-14,86.800003
2017-06-15,86.199997
2017-06-16,86.599998
2017-06-19,86.199997
2017-06-20,86.099998
2017-06-21,85.900002
2017-06-22,86.5
2017-06-23,87.099998
2017-06-26,87.099998
2017-06-27,86.300003
2017-06-28,86.0
2017-06-29,85.900002
2017-06-30,86.400002
2017-07-03,86.5
2017-07-05,85.800003
2017-07-06,85.800003
2017-07-07,85.599998
2017-07-10,85.599998
2017-07-11,85.300003
2017-07-12,85.800003
2017-07-13,86.099998
2017-07-14,86.099998
2017-07-17,85.699997
2017-07-18,85.5
2017-07-19,86.900002
2017-07-20,86.800003
2017-07-21,86.400002
2017-07-24,86.800003
2017-07-25,86.800003
2017-07-26,86.699997
2017-07-27,86.900002
2017-07-28,86.5
2017-07-31,86.400002
2017-08-01,86.199997
2017-08-02,85.800003
2017-08-03,85.699997
2017-08-04,85.699997
2017-08-07,85.5
2017-08-08,85.400002
2017-08-09,85.0
2017-08-10,83.400002
2017-08-11,81.900002
2017-08-14,82.599998
2017-08-15,82.800003
2017-08-16,83.099998
2017-08-17,82.800003
2017-08-18,82.400002
2017-08-21,82.099998
2017-08-22,82.0
2017-08-23,82.0
2017-08-24,82.0
2017-08-25,82.099998
2017-08-28,81.699997
2017-08-29,81.699997
2017-08-30,81.5
2017-08-31,82.400002
2017-09-01,82.900002
2017-09-05,82.400002
2017-09-06,82.699997
2017-09-07,82.699997
2017-09-08,83.0
2017-09-11,82.900002
2017-09-12,82.5
2017-09-13,80.800003
2017-09-14,76.400002
2017-09-15,78.199997
2017-09-18,77.800003
2017-09-19,77.099998
2017-09-20,76.400002
2017-09-21,77.0
2017-09-22,77.099998
2017-09-25,77.300003
2017-09-26,78.0
2017-09-27,77.900002
2017-09-28,78.0
2017-09-29,78.5
2017-10-02,78.5
2017-10-03,78.099998
2017-10-04,78.400002
2017-10-05,78.599998
2017-10-06,78.0
2017-10-09,77.599998
2017-10-10,77.5
2017-10-11,77.699997
2017-10-12,78.0
2017-10-13,78.099998
2017-10-16,77.5
2017-10-17,77.0
2017-10-18,77.400002
2017-10-19,77.099998
2017-10-20,76.900002
2017-10-23,76.900002
2017-10-24,76.400002
2017-10-25,75.800003
2017-10-26,75.400002
2017-10-27,75.400002
2017-10-30,75.5
2017-10-31,75.5
2017-11-01,75.5
2017-11-02,75.699997
2017-11-03,73.300003
2017-11-06,73.400002
2017-11-07,73.0
2017-11-08,73.199997
2017-11-09,68.5
2017-11-10,69.300003
2017-11-13,70.5
2017-11-14,70.699997
2017-11-15,70.699997
2017-11-16,71.400002
2017-11-17,71.0
2017-11-20,70.5
2017-11-21,71.0
2017-11-22,71.099998
2017-11-24,70.800003
2017-11-27,71.5
2017-11-28,71.199997
2017-11-29,50.400002
2017-11-30,50.400002
2017-12-01,50.099998
2017-12-04,50.200001
2017-12-05,49.900002
2017-12-06,49.599998
2017-12-07,49.099998
2017-12-08,49.200001
2017-12-11,49.299999
2017-12-12,49.299999
2017-12-13,49.099998
2017-12-14,49.0
2017-12-15,39.0
2017-12-18,39.200001
2017-12-19,39.200001
2017-12-20,39.299999
2017-12-21,39.5
2017-12-22,39.400002
2017-12-26,39.299999
2017-12-27,39.5
2017-12-28,39.5
2017-12-29,39.299999
2018-01-02,40.099998
2018-01-03,40.0
2018-01-04,39.799999
2018-01-05,40.0
2018-01-08,40.700001
2018-01-09,40.700001
2018-01-10,42.099998
2018-01-11,41.900002
2018-01-12,41.700001
2018-01-16,41.5
2018-01-17,41.5
2018-01-18,41.599998
2018-01-19,41.299999
2018-01-22,41.400002
2018-01-23,40.799999
2018-01-24,40.5
2018-01-25,40.799999
2018-01-26,40.700001
2018-01-29,20.6
2018-01-30,20.299999
2018-01-31,20.200001
2018-02-01,20.200001
2018-02-02,20.4
2018-02-05,20.1
2018-02-06,20.1
2018-02-07,20.1
2018-02-08,19.6
2018-02-09,19.9
2018-02-12,19.700001
2018-02-13,19.5
2018-02-14,19.9
2018-02-15,20.200001
2018-02-16,20.4
2018-02-20,20.4
2018-02-21,20.200001
2018-02-22,20.1
2018-02-23,20.200001
2018-02-26,20.700001
2018-02-27,20.799999
2018-02-28,21.700001
2018-03-01,22.4
2018-03-02,22.799999
2018-03-05,23.4
2018-03-06,23.4
2018-03-07,23.200001
2018-03-08,22.799999
2018-03-09,22.5
2018-03-12,22.6
2018-03-13,22.5
2018-03-14,22.1
2018-03-15,22.200001
2018-03-16,22.41
2018-03-19,21.85
2018-03-20,21.35
2018-03-21,21.18
2018-03-22,21.01
2018-03-23,20.75
2018-03-26,20.66
2018-03-27,21.1
2018-03-28,21.190001000000002
2018-03-29,21.51
2018-04-02,21.24
2018-04-03,21.639999
2018-04-04,21.700001
2018-04-05,21.690001000000002
2018-04-06,21.450001
2018-04-09,21.549999
2018-04-10,21.58
2018-04-11,21.67
2018-04-12,21.799999
2018-04-13,22.25
2018-04-16,22.139999
2018-04-17,22.0
2018-04-18,22.01
2018-04-19,21.780001000000002
2018-04-20,21.93
2018-04-23,22.08
2018-04-24,21.889999
2018-04-25,21.879998999999998
2018-04-26,22.07
2018-04-27,21.950001
2018-04-30,21.620001000000002
2018-05-01,21.879998999999998
2018-05-02,22.370001000000002
2018-05-03,21.93
2018-05-04,22.370001000000002
2018-05-07,22.690001000000002
2018-05-08,22.690001000000002
2018-05-09,22.85
2018-05-10,17.870001000000002
2018-05-11,17.860001
2018-05-14,17.67
2018-05-15,17.639999
2018-05-16,17.68
2018-05-17,17.75
2018-05-18,17.77
2018-05-21,17.9
2018-05-22,17.91
2018-05-23,18.24
2018-05-24,18.25
2018-05-25,18.23
2018-05-29,18.200001
2018-05-30,18.23
2018-05-31,18.139999
2018-06-01,18.129998999999998
2018-06-04,18.18
2018-06-05,18.209999
2018-06-06,18.43
2018-06-07,18.58
2018-06-08,18.68
2018-06-11,18.25
2018-06-12,17.98
2018-06-13,17.799999
2018-06-14,18.02
2018-06-15,17.83
2018-06-18,17.9
2018-06-19,17.98
2018-06-20,18.280001000000002
2018-06-21,18.290001
2018-06-22,18.280001000000002
2018-06-25,18.190001000000002
2018-06-26,18.32
2018-06-27,18.139999
2018-06-28,18.24
2018-06-29,18.24
2018-07-02,18.139999
2018-07-03,18.1
2018-07-05,18.209999
2018-07-06,18.25
2018-07-09,18.16
2018-07-10,18.16
2018-07-11,18.01
2018-07-12,18.0
2018-07-13,17.6
2018-07-16,17.73
2018-07-17,17.6
2018-07-18,17.85
2018-07-19,18.120001000000002
2018-07-20,18.110001
2018-07-23,18.139999
2018-07-24,18.1
2018-07-25,18.139999
2018-07-26,18.17
2018-07-27,18.129998999999998
2018-07-30,18.190001000000002
2018-07-31,18.41
2018-08-01,18.360001
2018-08-02,18.280001000000002
2018-08-03,18.24
2018-08-06,18.309998999999998
2018-08-07,18.309998999999998
2018-08-08,18.26
2018-08-09,18.219998999999998
2018-08-10,18.129998999999998
2018-08-13,18.07
2018-08-14,18.07
2018-08-15,18.110001
2018-08-16,18.17
2018-08-17,18.219998999999998
2018-08-20,18.219998999999998
2018-08-21,18.209999
2018-08-22,18.280001000000002
2018-08-23,18.24
2018-08-24,18.25
2018-08-27,18.299999
2018-08-28,18.469998999999998
2018-08-29,18.6
2018-08-30,18.6
2018-08-31,18.65
2018-09-04,18.4
2018-09-05,18.280001000000002
2018-09-06,18.309998999999998
2018-09-07,18.26
2018-09-10,18.200001
2018-09-11,18.120001000000002
2018-09-12,17.85
2018-09-13,17.76
2018-09-14,17.68
2018-09-17,17.450001
2018-09-18,17.219998999999998
2018-09-19,17.110001
2018-09-20,17.379998999999998
2018-09-21,17.889999
2018-09-24,18.030001000000002
2018-09-25,18.02
2018-09-26,18.0
2018-09-27,18.120001000000002
2018-09-28,18.139999
2018-10-01,18.09
2018-10-02,18.129998999999998
2018-10-03,18.049999
2018-10-04,17.93
2018-10-05,18.07
2018-10-08,18.1
2018-10-09,18.02
2018-10-10,17.799999
2018-10-11,17.51
2018-10-12,14.19
2018-10-15,14.3
2018-10-16,14.49
2018-10-17,14.36
2018-10-18,14.35
2018-10-19,14.38
2018-10-22,14.26
2018-10-23,14.16
2018-10-24,13.91
2018-10-25,13.8
2018-10-26,13.66
2018-10-29,13.55
2018-10-30,13.59
2018-10-31,14.1
2018-11-01,14.1
2018-11-02,14.18
2018-11-05,
2018-11-06,
2018-11-07,
2018-11-08,
2018-11-09,
2018-11-12,
2018-11-13,
2018-11-14,
2018-11-15,
2018-11-16,
2018-11-19,
2018-11-20,
2018-11-21,
2018-11-23,
2018-11-26,
2018-11-27,
2018-11-28,
2018-11-29,
2018-11-30,
2018-12-03,
2018-12-04,
2018-12-06,
2018-12-07,
2018-12-10,
2018-12-11,
2018-12-12,
2018-12-13,
2018-12-14,
2018-12-17,
2018-12-18,
2018-12-19,
2018-12-20,
2018-12-21,
2018-12-24,
2018-12-26,
2018-12-27,
2018-12-28,
2018-12-31,
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-07,
2019-01-08,
2019-01-09,
2019-01-10,
2019-01-11,
2019-01-14,
2019-01-15,
2019-01-16,
2019-01-17,
2019-01-18,
2019-01-22,
2019-01-23,
2019-01-24,
