Date,ACM
2007-10-25,33.299999
2007-10-26,33.82
2007-10-29,34.799999
2007-10-30,34.84
2007-10-31,33.77
2007-11-01,32.200001
2007-11-02,31.74
2007-11-05,32.150002
2007-11-06,32.639998999999996
2007-11-07,32.279999
2007-11-08,31.17
2007-11-09,30.110001
2007-11-12,28.83
2007-11-13,29.35
2007-11-14,30.030001000000002
2007-11-15,29.549999
2007-11-16,30.01
2007-11-19,29.629998999999998
2007-11-20,29.84
2007-11-21,29.969998999999998
2007-11-23,30.360001
2007-11-26,30.99
2007-11-27,27.139999
2007-11-28,27.549999
2007-11-29,26.799999
2007-11-30,26.59
2007-12-03,26.469998999999998
2007-12-04,27.440001000000002
2007-12-05,28.35
2007-12-06,29.0
2007-12-07,29.07
2007-12-10,29.110001
2007-12-11,28.09
2007-12-12,28.32
2007-12-13,28.49
2007-12-14,28.030001000000002
2007-12-17,27.1
2007-12-18,27.15
2007-12-19,27.48
2007-12-20,28.09
2007-12-21,28.23
2007-12-24,28.85
2007-12-26,29.07
2007-12-27,28.32
2007-12-28,29.41
2007-12-31,28.57
2008-01-02,27.49
2008-01-03,26.98
2008-01-04,25.76
2008-01-07,24.93
2008-01-08,25.01
2008-01-09,25.67
2008-01-10,25.75
2008-01-11,25.469998999999998
2008-01-14,25.209999
2008-01-15,24.860001
2008-01-16,24.67
2008-01-17,24.139999
2008-01-18,24.17
2008-01-22,23.9
2008-01-23,24.51
2008-01-24,23.77
2008-01-25,23.01
2008-01-28,23.9
2008-01-29,24.469998999999998
2008-01-30,23.709999
2008-01-31,24.559998999999998
2008-02-01,25.309998999999998
2008-02-04,25.889999
2008-02-05,24.57
2008-02-06,24.870001000000002
2008-02-07,25.0
2008-02-08,25.459999
2008-02-11,25.9
2008-02-12,26.82
2008-02-13,28.23
2008-02-14,27.93
2008-02-15,28.379998999999998
2008-02-19,28.24
2008-02-20,28.4
2008-02-21,29.01
2008-02-22,29.5
2008-02-25,29.950001
2008-02-26,29.83
2008-02-27,27.07
2008-02-28,27.0
2008-02-29,25.92
2008-03-03,26.469998999999998
2008-03-04,26.52
2008-03-05,26.68
2008-03-06,25.65
2008-03-07,25.379998999999998
2008-03-10,24.23
2008-03-11,25.09
2008-03-12,24.83
2008-03-13,25.309998999999998
2008-03-14,24.26
2008-03-17,23.059998999999998
2008-03-18,24.58
2008-03-19,23.620001000000002
2008-03-20,23.799999
2008-03-24,24.799999
2008-03-25,24.950001
2008-03-26,24.690001000000002
2008-03-27,25.790001
2008-03-28,25.870001000000002
2008-03-31,26.01
2008-04-01,26.799999
2008-04-02,27.5
2008-04-03,27.74
2008-04-04,27.709999
2008-04-07,26.92
2008-04-08,26.299999
2008-04-09,25.92
2008-04-10,26.58
2008-04-11,25.549999
2008-04-14,25.309998999999998
2008-04-15,25.52
2008-04-16,26.76
2008-04-17,26.809998999999998
2008-04-18,27.549999
2008-04-21,27.68
2008-04-22,27.02
2008-04-23,26.690001000000002
2008-04-24,27.35
2008-04-25,27.1
2008-04-28,26.879998999999998
2008-04-29,26.85
2008-04-30,27.459999
2008-05-01,28.41
2008-05-02,28.889999
2008-05-05,28.75
2008-05-06,28.889999
2008-05-07,28.9
2008-05-08,29.75
2008-05-09,29.59
2008-05-12,29.799999
2008-05-13,29.959999
2008-05-14,29.85
2008-05-15,29.889999
2008-05-16,30.200001
2008-05-19,31.32
2008-05-20,31.940001000000002
2008-05-21,31.15
2008-05-22,31.030001000000002
2008-05-23,30.4
2008-05-27,30.620001000000002
2008-05-28,30.959999
2008-05-29,31.129998999999998
2008-05-30,32.209998999999996
2008-06-02,31.690001000000002
2008-06-03,31.629998999999998
2008-06-04,31.58
2008-06-05,32.25
2008-06-06,31.639999
2008-06-09,31.5
2008-06-10,31.27
2008-06-11,30.68
2008-06-12,31.4
2008-06-13,32.790001000000004
2008-06-16,34.0
2008-06-17,34.130001
2008-06-18,32.52
2008-06-19,31.799999
2008-06-20,31.049999
2008-06-23,31.07
2008-06-24,31.58
2008-06-25,31.950001
2008-06-26,31.440001000000002
2008-06-27,33.130001
2008-06-30,32.529999
2008-07-01,33.18
2008-07-02,32.110001000000004
2008-07-03,31.09
2008-07-07,29.889999
2008-07-08,30.58
2008-07-09,30.190001000000002
2008-07-10,30.0
2008-07-11,29.75
2008-07-14,29.940001000000002
2008-07-15,29.49
2008-07-16,29.940001000000002
2008-07-17,29.360001
2008-07-18,29.139999
2008-07-21,29.57
2008-07-22,29.309998999999998
2008-07-23,29.32
2008-07-24,27.91
2008-07-25,28.1
2008-07-28,27.709999
2008-07-29,27.879998999999998
2008-07-30,28.9
2008-07-31,28.469998999999998
2008-08-01,28.200001
2008-08-04,27.57
2008-08-05,28.059998999999998
2008-08-06,28.82
2008-08-07,29.860001
2008-08-08,30.67
2008-08-11,30.51
2008-08-12,31.360001
2008-08-13,31.77
2008-08-14,32.119999
2008-08-15,31.85
2008-08-18,31.700001
2008-08-19,31.4
2008-08-20,31.809998999999998
2008-08-21,31.690001000000002
2008-08-22,31.799999
2008-08-25,30.5
2008-08-26,30.99
2008-08-27,31.24
2008-08-28,31.23
2008-08-29,31.959999
2008-09-02,30.879998999999998
2008-09-03,29.549999
2008-09-04,27.82
2008-09-05,28.030001000000002
2008-09-08,27.969998999999998
2008-09-09,24.07
2008-09-10,25.59
2008-09-11,24.73
2008-09-12,25.690001000000002
2008-09-15,24.540001
2008-09-16,24.639999
2008-09-17,23.73
2008-09-18,25.120001000000002
2008-09-19,27.280001000000002
2008-09-22,26.360001
2008-09-23,25.139999
2008-09-24,24.879998999999998
2008-09-25,24.68
2008-09-26,24.459999
2008-09-29,23.219998999999998
2008-09-30,24.440001000000002
2008-10-01,23.23
2008-10-02,20.469998999999998
2008-10-03,19.790001
2008-10-06,18.549999
2008-10-07,19.120001000000002
2008-10-08,18.18
2008-10-09,17.209999
2008-10-10,16.370001000000002
2008-10-13,18.59
2008-10-14,18.940001000000002
2008-10-15,16.379998999999998
2008-10-16,17.51
2008-10-17,17.73
2008-10-20,19.25
2008-10-21,18.75
2008-10-22,17.190001000000002
2008-10-23,15.7
2008-10-24,15.39
2008-10-27,15.22
2008-10-28,16.360001
2008-10-29,17.379998999999998
2008-10-30,17.9
2008-10-31,17.629998999999998
2008-11-03,17.66
2008-11-04,19.389999
2008-11-05,17.309998999999998
2008-11-06,16.32
2008-11-07,16.879998999999998
2008-11-10,17.309998999999998
2008-11-11,17.6
2008-11-12,18.780001000000002
2008-11-13,21.51
2008-11-14,19.809998999999998
2008-11-17,19.34
2008-11-18,19.6
2008-11-19,20.77
2008-11-20,20.48
2008-11-21,21.1
2008-11-24,24.65
2008-11-25,26.77
2008-11-26,26.780001000000002
2008-11-28,26.49
2008-12-01,23.940001000000002
2008-12-02,25.620001000000002
2008-12-03,26.190001000000002
2008-12-04,25.290001
2008-12-05,27.59
2008-12-08,30.5
2008-12-09,29.4
2008-12-10,29.23
2008-12-11,28.65
2008-12-12,28.690001000000002
2008-12-15,25.940001000000002
2008-12-16,29.049999
2008-12-17,30.0
2008-12-18,29.51
2008-12-19,29.200001
2008-12-22,28.120001000000002
2008-12-23,28.719998999999998
2008-12-24,28.73
2008-12-26,30.129998999999998
2008-12-29,29.200001
2008-12-30,28.0
2008-12-31,30.73
2009-01-02,32.34
2009-01-05,31.43
2009-01-06,30.68
2009-01-07,28.59
2009-01-08,29.16
2009-01-09,29.6
2009-01-12,27.42
2009-01-13,28.030001000000002
2009-01-14,24.440001000000002
2009-01-15,25.1
2009-01-16,26.6
2009-01-20,25.01
2009-01-21,26.4
2009-01-22,25.0
2009-01-23,25.639999
2009-01-26,26.360001
2009-01-27,26.75
2009-01-28,27.51
2009-01-29,25.969998999999998
2009-01-30,25.309998999999998
2009-02-02,24.34
2009-02-03,25.049999
2009-02-04,25.33
2009-02-05,25.469998999999998
2009-02-06,26.690001000000002
2009-02-09,27.299999
2009-02-10,27.35
2009-02-11,26.67
2009-02-12,26.18
2009-02-13,25.59
2009-02-17,22.59
2009-02-18,21.82
2009-02-19,21.889999
2009-02-20,22.0
2009-02-23,21.68
2009-02-24,22.629998999999998
2009-02-25,24.559998999999998
2009-02-26,24.49
2009-02-27,24.530001000000002
2009-03-02,22.6
2009-03-03,20.299999
2009-03-04,21.32
2009-03-05,21.01
2009-03-06,21.17
2009-03-09,21.77
2009-03-10,23.93
2009-03-11,24.0
2009-03-12,25.09
2009-03-13,25.76
2009-03-16,24.809998999999998
2009-03-17,26.120001000000002
2009-03-18,25.719998999999998
2009-03-19,25.040001
2009-03-20,24.51
2009-03-23,26.0
2009-03-24,25.620001000000002
2009-03-25,26.27
2009-03-26,27.200001
2009-03-27,26.549999
2009-03-30,25.48
2009-03-31,26.08
2009-04-01,26.49
2009-04-02,27.65
2009-04-03,28.58
2009-04-06,27.92
2009-04-07,26.85
2009-04-08,26.469998999999998
2009-04-09,28.33
2009-04-13,28.0
2009-04-14,26.99
2009-04-15,27.389999
2009-04-16,27.75
2009-04-17,27.209999
2009-04-20,26.34
2009-04-21,27.440001000000002
2009-04-22,26.76
2009-04-23,25.440001000000002
2009-04-24,25.48
2009-04-27,25.200001
2009-04-28,25.610001
2009-04-29,25.75
2009-04-30,25.73
2009-05-01,25.209999
2009-05-04,26.639999
2009-05-05,27.59
2009-05-06,28.24
2009-05-07,29.59
2009-05-08,31.030001000000002
2009-05-11,30.16
2009-05-12,30.27
2009-05-13,29.34
2009-05-14,29.639999
2009-05-15,29.790001
2009-05-18,30.559998999999998
2009-05-19,30.559998999999998
2009-05-20,29.59
2009-05-21,29.219998999999998
2009-05-22,29.24
2009-05-26,30.99
2009-05-27,30.98
2009-05-28,31.59
2009-05-29,31.91
2009-06-01,31.18
2009-06-02,31.48
2009-06-03,30.530001000000002
2009-06-04,30.74
2009-06-05,30.9
2009-06-08,30.34
2009-06-09,30.200001
2009-06-10,30.709999
2009-06-11,31.09
2009-06-12,30.67
2009-06-15,29.84
2009-06-16,29.200001
2009-06-17,29.059998999999998
2009-06-18,29.780001000000002
2009-06-19,30.379998999999998
2009-06-22,29.07
2009-06-23,28.540001
2009-06-24,29.0
2009-06-25,29.379998999999998
2009-06-26,29.24
2009-06-29,32.0
2009-06-30,32.0
2009-07-01,31.35
2009-07-02,29.68
2009-07-06,29.799999
2009-07-07,29.139999
2009-07-08,29.58
2009-07-09,30.379998999999998
2009-07-10,30.66
2009-07-13,30.799999
2009-07-14,30.549999
2009-07-15,31.1
2009-07-16,31.370001000000002
2009-07-17,31.549999
2009-07-20,32.040001000000004
2009-07-21,31.91
2009-07-22,32.200001
2009-07-23,32.91
2009-07-24,32.990002000000004
2009-07-27,32.689999
2009-07-28,32.169998
2009-07-29,31.959999
2009-07-30,32.209998999999996
2009-07-31,32.400002
2009-08-03,32.349998
2009-08-04,31.58
2009-08-05,31.809998999999998
2009-08-06,29.51
2009-08-07,31.4
2009-08-10,30.459999
2009-08-11,30.290001
2009-08-12,30.049999
2009-08-13,29.57
2009-08-14,28.74
2009-08-17,28.059998999999998
2009-08-18,28.049999
2009-08-19,28.610001
2009-08-20,28.75
2009-08-21,28.18
2009-08-24,27.610001
2009-08-25,27.74
2009-08-26,28.42
2009-08-27,28.280001000000002
2009-08-28,27.809998999999998
2009-08-31,27.41
2009-09-01,27.24
2009-09-02,27.219998999999998
2009-09-03,28.01
2009-09-04,28.219998999999998
2009-09-08,28.639999
2009-09-09,28.24
2009-09-10,28.299999
2009-09-11,27.93
2009-09-14,28.139999
2009-09-15,27.84
2009-09-16,28.299999
2009-09-17,28.799999
2009-09-18,28.790001
2009-09-21,27.75
2009-09-22,27.74
2009-09-23,27.35
2009-09-24,26.940001000000002
2009-09-25,26.200001
2009-09-28,26.610001
2009-09-29,27.549999
2009-09-30,27.139999
2009-10-01,26.65
2009-10-02,26.33
2009-10-05,26.389999
2009-10-06,26.030001000000002
2009-10-07,26.02
2009-10-08,26.379998999999998
2009-10-09,26.23
2009-10-12,26.0
2009-10-13,25.65
2009-10-14,25.67
2009-10-15,26.059998999999998
2009-10-16,25.879998999999998
2009-10-19,26.18
2009-10-20,25.85
2009-10-21,25.65
2009-10-22,25.690001000000002
2009-10-23,25.58
2009-10-26,26.85
2009-10-27,26.49
2009-10-28,25.799999
2009-10-29,26.290001
2009-10-30,25.24
2009-11-02,25.370001000000002
2009-11-03,25.110001
2009-11-04,25.389999
2009-11-05,25.9
2009-11-06,25.27
2009-11-09,25.43
2009-11-10,25.27
2009-11-11,25.469998999999998
2009-11-12,26.719998999999998
2009-11-13,28.01
2009-11-16,28.440001000000002
2009-11-17,28.040001
2009-11-18,28.049999
2009-11-19,27.18
2009-11-20,27.08
2009-11-23,27.440001000000002
2009-11-24,26.969998999999998
2009-11-25,26.469998999999998
2009-11-27,25.49
2009-11-30,25.4
2009-12-01,24.99
2009-12-02,24.450001
2009-12-03,24.540001
2009-12-04,24.59
2009-12-07,24.629998999999998
2009-12-08,24.309998999999998
2009-12-09,24.74
2009-12-10,25.129998999999998
2009-12-11,25.16
2009-12-14,26.219998999999998
2009-12-15,26.99
2009-12-16,26.860001
2009-12-17,26.82
2009-12-18,27.200001
2009-12-21,27.42
2009-12-22,27.610001
2009-12-23,27.959999
2009-12-24,28.02
2009-12-28,28.41
2009-12-29,28.15
2009-12-30,27.75
2009-12-31,27.5
2010-01-04,28.15
2010-01-05,28.459999
2010-01-06,29.190001000000002
2010-01-07,30.17
2010-01-08,30.48
2010-01-11,29.99
2010-01-12,29.620001000000002
2010-01-13,29.690001000000002
2010-01-14,29.42
2010-01-15,28.9
2010-01-19,28.99
2010-01-20,28.709999
2010-01-21,28.41
2010-01-22,28.08
2010-01-25,28.24
2010-01-26,28.17
2010-01-27,27.98
2010-01-28,27.389999
2010-01-29,26.969998999999998
2010-02-01,26.83
2010-02-02,27.200001
2010-02-03,26.950001
2010-02-04,25.92
2010-02-05,25.450001
2010-02-08,25.799999
2010-02-09,27.469998999999998
2010-02-10,27.309998999999998
2010-02-11,27.309998999999998
2010-02-12,27.43
2010-02-16,27.370001000000002
2010-02-17,27.540001
2010-02-18,27.620001000000002
2010-02-19,27.66
2010-02-22,27.200001
2010-02-23,26.82
2010-02-24,27.07
2010-02-25,27.280001000000002
2010-02-26,27.1
2010-03-01,27.290001
2010-03-02,27.200001
2010-03-03,28.040001
2010-03-04,28.15
2010-03-05,28.67
2010-03-08,28.33
2010-03-09,28.25
2010-03-10,28.360001
2010-03-11,28.290001
2010-03-12,28.33
2010-03-15,28.129998999999998
2010-03-16,28.379998999999998
2010-03-17,28.790001
2010-03-18,28.57
2010-03-19,29.35
2010-03-22,29.51
2010-03-23,29.780001000000002
2010-03-24,29.530001000000002
2010-03-25,29.450001
2010-03-26,29.389999
2010-03-29,29.09
2010-03-30,28.67
2010-03-31,28.370001000000002
2010-04-01,29.26
2010-04-05,29.290001
2010-04-06,29.23
2010-04-07,28.690001000000002
2010-04-08,28.620001000000002
2010-04-09,28.75
2010-04-12,29.1
2010-04-13,29.48
2010-04-14,29.5
2010-04-15,29.5
2010-04-16,29.049999
2010-04-19,28.870001000000002
2010-04-20,29.57
2010-04-21,29.959999
2010-04-22,30.73
2010-04-23,30.719998999999998
2010-04-26,30.620001000000002
2010-04-27,30.01
2010-04-28,29.99
2010-04-29,30.559998999999998
2010-04-30,30.07
2010-05-03,30.450001
2010-05-04,29.530001000000002
2010-05-05,29.309998999999998
2010-05-06,27.99
2010-05-07,26.4
2010-05-10,27.379998999999998
2010-05-11,27.379998999999998
2010-05-12,28.129998999999998
2010-05-13,27.93
2010-05-14,26.84
2010-05-17,26.77
2010-05-18,26.549999
2010-05-19,26.209999
2010-05-20,24.92
2010-05-21,25.57
2010-05-24,24.940001000000002
2010-05-25,24.85
2010-05-26,24.4
2010-05-27,25.66
2010-05-28,25.379998999999998
2010-06-01,24.559998999999998
2010-06-02,25.07
2010-06-03,25.290001
2010-06-04,24.620001000000002
2010-06-07,23.709999
2010-06-08,23.459999
2010-06-09,23.82
2010-06-10,24.49
2010-06-11,24.6
2010-06-14,24.540001
2010-06-15,25.35
2010-06-16,25.379998999999998
2010-06-17,25.34
2010-06-18,25.26
2010-06-21,24.950001
2010-06-22,24.24
2010-06-23,24.360001
2010-06-24,23.73
2010-06-25,23.780001000000002
2010-06-28,23.83
2010-06-29,22.940001000000002
2010-06-30,23.059998999999998
2010-07-01,22.02
2010-07-02,22.1
2010-07-06,22.15
2010-07-07,22.620001000000002
2010-07-08,23.219998999999998
2010-07-09,23.74
2010-07-12,23.52
2010-07-13,24.34
2010-07-14,24.17
2010-07-15,24.26
2010-07-16,23.27
2010-07-19,23.219998999999998
2010-07-20,23.889999
2010-07-21,23.370001000000002
2010-07-22,24.57
2010-07-23,24.860001
2010-07-26,25.4
2010-07-27,25.299999
2010-07-28,24.870001000000002
2010-07-29,24.379998999999998
2010-07-30,24.139999
2010-08-02,25.190001000000002
2010-08-03,25.15
2010-08-04,25.219998999999998
2010-08-05,25.1
2010-08-06,25.370001000000002
2010-08-09,26.370001000000002
2010-08-10,25.77
2010-08-11,24.16
2010-08-12,23.719998999999998
2010-08-13,23.9
2010-08-16,23.559998999999998
2010-08-17,23.84
2010-08-18,23.870001000000002
2010-08-19,23.5
2010-08-20,23.299999
2010-08-23,22.889999
2010-08-24,22.33
2010-08-25,22.75
2010-08-26,22.67
2010-08-27,22.969998999999998
2010-08-30,22.469998999999998
2010-08-31,22.5
2010-09-01,23.1
2010-09-02,23.15
2010-09-03,23.280001000000002
2010-09-07,23.780001000000002
2010-09-08,23.77
2010-09-09,24.09
2010-09-10,23.969998999999998
2010-09-13,24.469998999999998
2010-09-14,24.440001000000002
2010-09-15,24.42
2010-09-16,24.24
2010-09-17,24.33
2010-09-20,24.66
2010-09-21,24.77
2010-09-22,24.379998999999998
2010-09-23,24.129998999999998
2010-09-24,24.530001000000002
2010-09-27,24.42
2010-09-28,24.889999
2010-09-29,24.389999
2010-09-30,24.26
2010-10-01,24.299999
2010-10-04,23.92
2010-10-05,24.370001000000002
2010-10-06,24.26
2010-10-07,24.309998999999998
2010-10-08,24.4
2010-10-11,25.07
2010-10-12,25.049999
2010-10-13,25.559998999999998
2010-10-14,25.35
2010-10-15,25.610001
2010-10-18,25.879998999999998
2010-10-19,25.459999
2010-10-20,25.700001
2010-10-21,25.639999
2010-10-22,25.84
2010-10-25,26.280001000000002
2010-10-26,26.360001
2010-10-27,26.09
2010-10-28,26.15
2010-10-29,26.51
2010-11-01,26.92
2010-11-02,27.129998999999998
2010-11-03,26.93
2010-11-04,27.450001
2010-11-05,27.83
2010-11-08,27.76
2010-11-09,27.540001
2010-11-10,27.950001
2010-11-11,27.9
2010-11-12,27.48
2010-11-15,27.42
2010-11-16,26.84
2010-11-17,26.879998999999998
2010-11-18,27.15
2010-11-19,26.84
2010-11-22,26.799999
2010-11-23,26.15
2010-11-24,26.360001
2010-11-26,26.18
2010-11-29,26.15
2010-11-30,25.76
2010-12-01,26.51
2010-12-02,27.200001
2010-12-03,27.26
2010-12-06,27.860001
2010-12-07,27.4
2010-12-08,27.540001
2010-12-09,27.969998999999998
2010-12-10,28.040001
2010-12-13,28.26
2010-12-14,28.02
2010-12-15,27.719998999999998
2010-12-16,28.4
2010-12-17,28.77
2010-12-20,28.129998999999998
2010-12-21,28.08
2010-12-22,28.17
2010-12-23,28.049999
2010-12-27,28.120001000000002
2010-12-28,27.959999
2010-12-29,28.02
2010-12-30,28.129998999999998
2010-12-31,27.969998999999998
2011-01-03,28.32
2011-01-04,27.26
2011-01-05,27.18
2011-01-06,26.809998999999998
2011-01-07,26.77
2011-01-10,26.950001
2011-01-11,27.280001000000002
2011-01-12,28.0
2011-01-13,27.709999
2011-01-14,27.85
2011-01-18,28.040001
2011-01-19,28.299999
2011-01-20,28.540001
2011-01-21,28.620001000000002
2011-01-24,29.209999
2011-01-25,29.360001
2011-01-26,29.860001
2011-01-27,29.5
2011-01-28,28.809998999999998
2011-01-31,29.27
2011-02-01,29.83
2011-02-02,29.280001000000002
2011-02-03,29.08
2011-02-04,28.809998999999998
2011-02-07,28.700001
2011-02-08,29.450001
2011-02-09,28.6
2011-02-10,28.6
2011-02-11,28.73
2011-02-14,29.040001
2011-02-15,29.41
2011-02-16,29.68
2011-02-17,29.93
2011-02-18,29.870001000000002
2011-02-22,28.110001
2011-02-23,27.75
2011-02-24,28.0
2011-02-25,28.450001
2011-02-28,28.639999
2011-03-01,28.200001
2011-03-02,27.82
2011-03-03,28.440001000000002
2011-03-04,28.07
2011-03-07,27.360001
2011-03-08,27.85
2011-03-09,27.98
2011-03-10,27.1
2011-03-11,27.190001000000002
2011-03-14,27.299999
2011-03-15,26.74
2011-03-16,26.15
2011-03-17,26.34
2011-03-18,26.860001
2011-03-21,27.559998999999998
2011-03-22,27.18
2011-03-23,26.889999
2011-03-24,27.120001000000002
2011-03-25,27.07
2011-03-28,26.700001
2011-03-29,26.93
2011-03-30,27.559998999999998
2011-03-31,27.73
2011-04-01,27.67
2011-04-04,27.440001000000002
2011-04-05,27.74
2011-04-06,27.860001
2011-04-07,27.67
2011-04-08,26.76
2011-04-11,26.370001000000002
2011-04-12,26.08
2011-04-13,26.030001000000002
2011-04-14,25.9
2011-04-15,26.129998999999998
2011-04-18,25.91
2011-04-19,25.82
2011-04-20,26.52
2011-04-21,26.940001000000002
2011-04-25,26.9
2011-04-26,26.809998999999998
2011-04-27,26.959999
2011-04-28,26.77
2011-04-29,27.26
2011-05-02,27.32
2011-05-03,27.42
2011-05-04,26.75
2011-05-05,28.030001000000002
2011-05-06,27.799999
2011-05-09,28.08
2011-05-10,28.469998999999998
2011-05-11,28.35
2011-05-12,28.450001
2011-05-13,28.18
2011-05-16,27.889999
2011-05-17,27.91
2011-05-18,27.77
2011-05-19,28.02
2011-05-20,27.77
2011-05-23,27.43
2011-05-24,27.24
2011-05-25,27.58
2011-05-26,27.870001000000002
2011-05-27,28.1
2011-05-31,28.67
2011-06-01,27.870001000000002
2011-06-02,28.09
2011-06-03,27.5
2011-06-06,27.34
2011-06-07,27.51
2011-06-08,27.51
2011-06-09,27.620001000000002
2011-06-10,27.26
2011-06-13,27.34
2011-06-14,27.98
2011-06-15,27.469998999999998
2011-06-16,27.52
2011-06-17,27.48
2011-06-20,26.879998999999998
2011-06-21,27.059998999999998
2011-06-22,27.290001
2011-06-23,26.870001000000002
2011-06-24,26.4
2011-06-27,26.389999
2011-06-28,26.93
2011-06-29,26.98
2011-06-30,27.34
2011-07-01,27.620001000000002
2011-07-05,27.51
2011-07-06,27.73
2011-07-07,28.18
2011-07-08,27.889999
2011-07-11,27.01
2011-07-12,26.620001000000002
2011-07-13,26.49
2011-07-14,26.139999
2011-07-15,26.309998999999998
2011-07-18,25.959999
2011-07-19,26.33
2011-07-20,26.18
2011-07-21,26.549999
2011-07-22,26.51
2011-07-25,26.469998999999998
2011-07-26,26.030001000000002
2011-07-27,25.23
2011-07-28,25.110001
2011-07-29,24.74
2011-08-01,24.42
2011-08-02,23.58
2011-08-03,23.719998999999998
2011-08-04,21.389999
2011-08-05,20.35
2011-08-08,18.09
2011-08-09,19.15
2011-08-10,19.17
2011-08-11,19.43
2011-08-12,19.440001000000002
2011-08-15,19.940001000000002
2011-08-16,19.52
2011-08-17,20.129998999999998
2011-08-18,18.82
2011-08-19,18.639999
2011-08-22,18.98
2011-08-23,20.030001000000002
2011-08-24,21.01
2011-08-25,20.610001
2011-08-26,21.219998999999998
2011-08-29,22.299999
2011-08-30,22.51
2011-08-31,22.719998999999998
2011-09-01,21.92
2011-09-02,21.09
2011-09-06,21.09
2011-09-07,21.940001000000002
2011-09-08,21.52
2011-09-09,20.65
2011-09-12,20.73
2011-09-13,21.16
2011-09-14,21.49
2011-09-15,21.389999
2011-09-16,20.719998999999998
2011-09-19,20.040001
2011-09-20,19.379998999999998
2011-09-21,18.6
2011-09-22,17.889999
2011-09-23,18.059998999999998
2011-09-26,18.09
2011-09-27,18.379998999999998
2011-09-28,17.84
2011-09-29,18.18
2011-09-30,17.67
2011-10-03,16.84
2011-10-04,17.370001000000002
2011-10-05,18.15
2011-10-06,18.76
2011-10-07,18.040001
2011-10-10,18.9
2011-10-11,18.91
2011-10-12,19.469998999999998
2011-10-13,19.389999
2011-10-14,19.43
2011-10-17,18.83
2011-10-18,19.450001
2011-10-19,19.219998999999998
2011-10-20,19.35
2011-10-21,19.83
2011-10-24,20.67
2011-10-25,20.17
2011-10-26,20.49
2011-10-27,21.620001000000002
2011-10-28,21.41
2011-10-31,20.92
2011-11-01,20.389999
2011-11-02,20.51
2011-11-03,21.379998999999998
2011-11-04,21.08
2011-11-07,21.0
2011-11-08,21.15
2011-11-09,20.139999
2011-11-10,20.02
2011-11-11,20.799999
2011-11-14,20.82
2011-11-15,21.26
2011-11-16,21.18
2011-11-17,20.940001000000002
2011-11-18,20.889999
2011-11-21,20.58
2011-11-22,20.309998999999998
2011-11-23,19.959999
2011-11-25,19.92
