Date,AMCX
2014-10-31,60.650002
2014-11-03,61.32
2014-11-04,59.139998999999996
2014-11-05,59.939999
2014-11-06,61.200001
2014-11-07,61.939999
2014-11-10,61.200001
2014-11-11,61.389998999999996
2014-11-12,61.400002
2014-11-13,60.869999
2014-11-14,61.860001000000004
2014-11-17,62.41
2014-11-18,62.48
2014-11-19,62.049999
2014-11-20,62.52
2014-11-21,62.009997999999996
2014-11-24,62.119999
2014-11-25,63.84
2014-11-26,64.010002
2014-11-28,64.860001
2014-12-01,63.990002000000004
2014-12-02,63.810001
2014-12-03,64.900002
2014-12-04,63.75
2014-12-05,62.959998999999996
2014-12-08,60.970001
2014-12-09,60.93
2014-12-10,60.0
2014-12-11,60.009997999999996
2014-12-12,59.779999
2014-12-15,59.029999
2014-12-16,59.150002
2014-12-17,60.099998
2014-12-18,61.279999
2014-12-19,62.529999
2014-12-22,63.240002000000004
2014-12-23,63.799999
2014-12-24,64.540001
2014-12-26,64.379997
2014-12-29,64.41999799999999
2014-12-30,64.599998
2014-12-31,63.77
2015-01-02,63.900002
2015-01-05,62.700001
2015-01-06,61.66
2015-01-07,61.25
2015-01-08,63.110001000000004
2015-01-09,63.220001
2015-01-12,62.630001
2015-01-13,62.509997999999996
2015-01-14,62.060001
2015-01-15,61.48
2015-01-16,63.110001000000004
2015-01-20,63.02
2015-01-21,64.440002
2015-01-22,66.839996
2015-01-23,66.57
2015-01-26,68.389999
2015-01-27,68.0
2015-01-28,66.91999799999999
2015-01-29,66.879997
2015-01-30,66.699997
2015-02-02,67.199997
2015-02-03,68.18
2015-02-04,68.099998
2015-02-05,67.290001
2015-02-06,66.760002
2015-02-09,68.0
2015-02-10,68.309998
2015-02-11,67.5
2015-02-12,68.050003
2015-02-13,68.900002
2015-02-17,68.82
2015-02-18,68.300003
2015-02-19,69.230003
2015-02-20,69.339996
2015-02-23,69.58000200000001
2015-02-24,69.639999
2015-02-25,69.16999799999999
2015-02-26,72.93
2015-02-27,72.019997
2015-03-02,73.860001
2015-03-03,74.480003
2015-03-04,74.230003
2015-03-05,73.190002
2015-03-06,72.459999
2015-03-09,72.779999
2015-03-10,71.349998
2015-03-11,71.470001
2015-03-12,71.989998
2015-03-13,71.57
2015-03-16,72.199997
2015-03-17,72.790001
2015-03-18,74.660004
2015-03-19,74.949997
2015-03-20,75.16999799999999
2015-03-23,74.589996
2015-03-24,75.0
2015-03-25,73.58000200000001
2015-03-26,73.150002
2015-03-27,74.690002
2015-03-30,76.519997
2015-03-31,76.639999
2015-04-01,74.989998
2015-04-02,75.33000200000001
2015-04-06,76.309998
2015-04-07,75.58000200000001
2015-04-08,75.540001
2015-04-09,76.650002
2015-04-10,76.839996
2015-04-13,76.989998
2015-04-14,77.260002
2015-04-15,77.019997
2015-04-16,77.269997
2015-04-17,75.110001
2015-04-20,75.379997
2015-04-21,75.540001
2015-04-22,75.41999799999999
2015-04-23,76.620003
2015-04-24,76.75
2015-04-27,75.760002
2015-04-28,76.629997
2015-04-29,76.660004
2015-04-30,75.440002
2015-05-01,76.300003
2015-05-04,80.019997
2015-05-05,79.82
2015-05-06,78.879997
2015-05-07,76.75
2015-05-08,76.25
2015-05-11,75.58000200000001
2015-05-12,74.949997
2015-05-13,74.699997
2015-05-14,75.029999
2015-05-15,76.57
2015-05-18,76.910004
2015-05-19,76.260002
2015-05-20,77.150002
2015-05-21,77.5
2015-05-22,77.5
2015-05-26,77.709999
2015-05-27,78.639999
2015-05-28,78.68
2015-05-29,78.589996
2015-06-01,78.720001
2015-06-02,78.400002
2015-06-03,78.839996
2015-06-04,78.709999
2015-06-05,79.93
2015-06-08,79.150002
2015-06-09,78.0
2015-06-10,78.389999
2015-06-11,78.260002
2015-06-12,78.190002
2015-06-15,78.160004
2015-06-16,79.739998
2015-06-17,80.309998
2015-06-18,81.779999
2015-06-19,80.690002
2015-06-22,82.019997
2015-06-23,81.129997
2015-06-24,80.529999
2015-06-25,82.010002
2015-06-26,83.690002
2015-06-29,81.139999
2015-06-30,81.849998
2015-07-01,82.760002
2015-07-02,83.160004
2015-07-06,83.57
2015-07-07,83.660004
2015-07-08,82.300003
2015-07-09,82.239998
2015-07-10,83.940002
2015-07-13,85.970001
2015-07-14,85.440002
2015-07-15,85.610001
2015-07-16,86.269997
2015-07-17,85.779999
2015-07-20,85.639999
2015-07-21,83.760002
2015-07-22,85.0
2015-07-23,83.949997
2015-07-24,82.839996
2015-07-27,82.629997
2015-07-28,83.5
2015-07-29,83.440002
2015-07-30,83.720001
2015-07-31,84.220001
2015-08-03,85.019997
2015-08-04,84.629997
2015-08-05,78.510002
2015-08-06,75.010002
2015-08-07,76.040001
2015-08-10,76.639999
2015-08-11,74.18
2015-08-12,74.07
2015-08-13,74.989998
2015-08-14,74.870003
2015-08-17,76.550003
2015-08-18,73.779999
2015-08-19,72.940002
2015-08-20,69.650002
2015-08-21,67.720001
2015-08-24,65.620003
2015-08-25,69.260002
2015-08-26,69.720001
2015-08-27,72.790001
2015-08-28,73.599998
2015-08-31,72.379997
2015-09-01,69.650002
2015-09-02,69.790001
2015-09-03,71.589996
2015-09-04,72.129997
2015-09-08,74.540001
2015-09-09,73.089996
2015-09-10,73.209999
2015-09-11,73.089996
2015-09-14,72.339996
2015-09-15,74.139999
2015-09-16,74.129997
2015-09-17,75.720001
2015-09-18,74.989998
2015-09-21,75.949997
2015-09-22,74.889999
2015-09-23,73.879997
2015-09-24,73.519997
2015-09-25,74.279999
2015-09-28,70.720001
2015-09-29,70.33000200000001
2015-09-30,73.16999799999999
2015-10-01,72.83000200000001
2015-10-02,74.639999
2015-10-05,75.83000200000001
2015-10-06,74.650002
2015-10-07,77.150002
2015-10-08,76.790001
2015-10-09,78.139999
2015-10-12,78.25
2015-10-13,74.269997
2015-10-14,72.83000200000001
2015-10-15,75.599998
2015-10-16,73.949997
2015-10-19,74.08000200000001
2015-10-20,69.379997
2015-10-21,68.129997
2015-10-22,68.849998
2015-10-23,70.379997
2015-10-26,71.209999
2015-10-27,71.900002
2015-10-28,73.0
2015-10-29,74.25
2015-10-30,73.889999
2015-11-02,75.699997
2015-11-03,77.0
2015-11-04,71.760002
2015-11-05,73.870003
2015-11-06,76.309998
2015-11-09,74.900002
2015-11-10,77.150002
2015-11-11,78.550003
2015-11-12,76.089996
2015-11-13,74.980003
2015-11-16,76.66999799999999
2015-11-17,79.019997
2015-11-18,79.989998
2015-11-19,80.43
2015-11-20,80.150002
2015-11-23,81.449997
2015-11-24,81.779999
2015-11-25,82.220001
2015-11-27,82.809998
2015-11-30,81.309998
2015-12-01,82.360001
2015-12-02,83.199997
2015-12-03,81.779999
2015-12-04,82.809998
2015-12-07,83.209999
2015-12-08,82.760002
2015-12-09,81.529999
2015-12-10,80.550003
2015-12-11,77.18
2015-12-14,76.599998
2015-12-15,78.459999
2015-12-16,77.870003
2015-12-17,77.940002
2015-12-18,76.269997
2015-12-21,76.199997
