Date,TCF
1989-01-03,9.981125
1989-01-04,9.981125
1989-01-05,9.981125
1989-01-06,10.612842
1989-01-09,10.612842
1989-01-10,10.107467999999999
1989-01-11,10.107467999999999
1989-01-12,10.233811
1989-01-13,10.360154
1989-01-16,10.360154
1989-01-17,10.360154
1989-01-18,10.360154
1989-01-19,10.360154
1989-01-20,9.854781
1989-01-23,9.854781
1989-01-24,9.981125
1989-01-25,9.854781
1989-01-26,9.854781
1989-01-27,10.360154
1989-01-30,10.360154
1989-01-31,10.360154
1989-02-01,10.360154
1989-02-02,9.854781
1989-02-03,9.854781
1989-02-06,10.360154
1989-02-07,10.360154
1989-02-08,10.360154
1989-02-09,9.854781
1989-02-10,9.854781
1989-02-13,10.360154
1989-02-14,10.360154
1989-02-15,10.360154
1989-02-16,10.360154
1989-02-17,10.360154
1989-02-21,10.360154
1989-02-22,10.360154
1989-02-23,10.360154
1989-02-24,10.360154
1989-02-27,10.233811
1989-02-28,9.728437
1989-03-01,9.602095
1989-03-02,10.107467999999999
1989-03-03,9.602095
1989-03-06,9.602095
1989-03-07,10.233811
1989-03-08,10.233811
1989-03-09,9.602095
1989-03-10,10.233811
1989-03-13,10.233811
1989-03-14,10.233811
1989-03-15,10.233811
1989-03-16,10.233811
1989-03-17,10.233811
1989-03-20,9.602095
1989-03-21,9.602095
1989-03-22,9.602095
1989-03-23,9.602095
1989-03-27,10.233811
1989-03-28,10.233811
1989-03-29,10.233811
1989-03-30,10.233811
1989-03-31,10.233811
1989-04-03,10.233811
1989-04-04,10.233811
1989-04-05,10.233811
1989-04-06,10.233811
1989-04-07,9.602095
1989-04-10,9.602095
1989-04-11,9.602095
1989-04-12,9.602095
1989-04-13,10.360154
1989-04-14,10.107467999999999
1989-04-17,10.107467999999999
1989-04-18,10.107467999999999
1989-04-19,10.107467999999999
1989-04-20,9.602095
1989-04-21,9.854781
1989-04-24,9.854781
1989-04-25,9.854781
1989-04-26,9.854781
1989-04-27,9.854781
1989-04-28,9.854781
1989-05-01,9.854781
1989-05-02,9.349408
1989-05-03,9.349408
1989-05-04,9.854781
1989-05-05,9.349408
1989-05-08,9.349408
1989-05-09,9.349408
1989-05-10,9.349408
1989-05-11,9.349408
1989-05-12,9.854781
1989-05-15,9.854781
1989-05-16,9.854781
1989-05-17,9.854781
1989-05-18,9.854781
1989-05-19,9.349408
1989-05-22,9.602095
1989-05-23,9.349408
1989-05-24,9.096721
1989-05-25,9.096721
1989-05-26,9.096721
1989-05-30,9.602095
1989-05-31,9.602095
1989-06-01,9.602095
1989-06-02,9.602095
1989-06-05,9.349408
1989-06-06,8.844033999999999
1989-06-07,9.602095
1989-06-08,8.844033999999999
1989-06-09,8.844033999999999
1989-06-12,8.844033999999999
1989-06-13,8.844033999999999
1989-06-14,8.844033999999999
1989-06-15,8.844033999999999
1989-06-16,8.844033999999999
1989-06-19,9.602095
1989-06-20,9.602095
1989-06-21,8.844033999999999
1989-06-22,8.844033999999999
1989-06-23,8.844033999999999
1989-06-26,8.844033999999999
1989-06-27,8.844033999999999
1989-06-28,8.844033999999999
1989-06-29,9.096721
1989-06-30,8.844033999999999
1989-07-03,9.096721
1989-07-05,9.096721
1989-07-06,8.970378
1989-07-07,9.096721
1989-07-10,8.844033999999999
1989-07-11,8.844033999999999
1989-07-12,9.349408
1989-07-13,9.349408
1989-07-14,9.349408
1989-07-17,9.349408
1989-07-18,8.844033999999999
1989-07-19,9.349408
1989-07-20,9.349408
1989-07-21,9.349408
1989-07-24,8.844033999999999
1989-07-25,9.096721
1989-07-26,9.349408
1989-07-27,9.349408
1989-07-28,9.349408
1989-07-31,9.349408
1989-08-01,8.844033999999999
1989-08-02,8.844033999999999
1989-08-03,8.844033999999999
1989-08-04,9.349408
1989-08-07,8.844033999999999
1989-08-08,9.349408
1989-08-09,8.844033999999999
1989-08-10,8.844033999999999
1989-08-11,8.844033999999999
1989-08-14,8.844033999999999
1989-08-15,9.349408
1989-08-16,9.349408
1989-08-17,9.349408
1989-08-18,9.349408
1989-08-21,9.349408
1989-08-22,9.096721
1989-08-23,9.475750999999999
1989-08-24,9.602095
1989-08-25,9.602095
1989-08-28,9.602095
1989-08-29,9.602095
1989-08-30,9.602095
1989-08-31,9.602095
1989-09-01,9.41258
1989-09-05,9.096721
1989-09-06,9.096721
1989-09-07,9.096721
1989-09-08,9.286236
1989-09-11,9.159892999999999
1989-09-12,9.159892999999999
1989-09-13,9.159892999999999
1989-09-14,9.602095
1989-09-15,9.223064
1989-09-18,9.223064
1989-09-19,9.223064
1989-09-20,9.223064
1989-09-21,9.223064
1989-09-22,9.223064
1989-09-25,9.223064
1989-09-26,9.602095
1989-09-27,9.223064
1989-09-28,9.223064
1989-09-29,9.223064
1989-10-02,9.223064
1989-10-03,9.223064
1989-10-04,9.223064
1989-10-05,9.223064
1989-10-06,9.223064
1989-10-09,9.728437
1989-10-10,9.223064
1989-10-11,9.223064
1989-10-12,9.223064
1989-10-13,9.223064
1989-10-16,9.223064
1989-10-17,9.223064
1989-10-18,9.475750999999999
1989-10-19,9.728437
1989-10-20,9.728437
1989-10-23,8.970378
1989-10-24,8.970378
1989-10-25,8.970378
1989-10-26,8.970378
1989-10-27,8.970378
1989-10-30,9.349408
1989-10-31,9.349408
1989-11-01,9.349408
1989-11-02,8.970378
1989-11-03,8.970378
1989-11-06,8.970378
1989-11-07,8.970378
1989-11-08,9.602095
1989-11-09,9.602095
1989-11-10,9.602095
1989-11-13,9.602095
1989-11-14,9.223064
1989-11-15,9.223064
1989-11-16,9.223064
1989-11-17,9.349408
1989-11-20,9.349408
1989-11-21,9.096721
1989-11-22,9.096721
1989-11-24,9.475750999999999
1989-11-27,9.349408
1989-11-28,9.096721
1989-11-29,9.096721
1989-11-30,9.096721
1989-12-01,9.096721
1989-12-04,9.602095
1989-12-05,9.096721
1989-12-06,9.349408
1989-12-07,9.349408
1989-12-08,9.349408
1989-12-11,9.096721
1989-12-12,9.096721
1989-12-13,9.096721
1989-12-14,9.096721
1989-12-15,9.096721
1989-12-18,9.096721
1989-12-19,8.844033999999999
1989-12-20,8.591348
1989-12-21,8.780863
1989-12-22,9.159892999999999
1989-12-26,9.159892999999999
1989-12-27,8.465003999999999
1989-12-28,8.465003999999999
1989-12-29,8.338661
1990-01-02,8.465003999999999
1990-01-03,8.338661
1990-01-04,8.465003999999999
1990-01-05,8.338661
1990-01-08,8.338661
1990-01-09,7.8332880000000005
1990-01-10,7.8332880000000005
1990-01-11,7.8332880000000005
1990-01-12,7.8332880000000005
1990-01-15,7.8332880000000005
1990-01-16,7.8332880000000005
1990-01-17,7.8332880000000005
1990-01-18,8.528176
1990-01-19,8.528176
1990-01-22,7.8332880000000005
1990-01-23,7.8332880000000005
1990-01-24,8.085975
1990-01-25,8.085975
1990-01-26,7.8332880000000005
1990-01-29,7.8332880000000005
1990-01-30,8.528176
1990-01-31,8.528176
1990-02-01,8.528176
1990-02-02,8.528176
1990-02-05,8.528176
1990-02-06,8.528176
1990-02-07,8.465003999999999
1990-02-08,7.8332880000000005
1990-02-09,7.8332880000000005
1990-02-12,8.528176
1990-02-13,7.896458999999999
1990-02-14,7.896458999999999
1990-02-15,7.896458999999999
1990-02-16,7.896458999999999
1990-02-20,8.338661
1990-02-21,8.338661
1990-02-22,8.338661
1990-02-23,8.338661
1990-02-26,8.149146
1990-02-27,8.465003999999999
1990-02-28,7.864872999999999
1990-03-01,8.149146
1990-03-02,8.149146
1990-03-05,8.465003999999999
1990-03-06,8.465003999999999
1990-03-07,7.896458999999999
1990-03-08,8.149146
1990-03-09,8.022802
1990-03-12,8.022802
1990-03-13,8.022802
1990-03-14,8.022802
1990-03-15,8.338661
1990-03-16,8.465003999999999
1990-03-19,8.465003999999999
1990-03-20,8.465003999999999
1990-03-21,7.896458999999999
1990-03-22,7.896458999999999
1990-03-23,7.896458999999999
1990-03-26,8.338661
1990-03-27,8.338661
1990-03-28,8.338661
1990-03-29,8.338661
1990-03-30,8.338661
1990-04-02,8.338661
1990-04-03,8.338661
1990-04-04,8.338661
1990-04-05,8.338661
1990-04-06,8.085975
1990-04-09,8.338661
1990-04-10,8.591348
1990-04-11,8.591348
1990-04-12,8.085975
1990-04-16,8.085975
1990-04-17,8.085975
1990-04-18,8.085975
1990-04-19,8.591348
1990-04-20,8.085975
1990-04-23,8.085975
1990-04-24,8.591348
1990-04-25,8.591348
1990-04-26,8.591348
1990-04-27,8.085975
1990-04-30,8.085975
1990-05-01,8.085975
1990-05-02,8.085975
1990-05-03,8.591348
1990-05-04,8.591348
1990-05-07,8.591348
1990-05-08,8.591348
1990-05-09,8.591348
1990-05-10,7.959631
1990-05-11,8.591348
1990-05-14,8.085975
1990-05-15,8.085975
1990-05-16,8.022802
1990-05-17,7.959631
1990-05-18,8.085975
1990-05-21,8.338661
1990-05-22,8.338661
1990-05-23,8.338661
1990-05-24,8.338661
1990-05-25,8.338661
1990-05-29,7.959631
1990-05-30,8.591348
1990-05-31,8.591348
1990-06-01,8.591348
1990-06-04,8.591348
1990-06-05,7.959631
1990-06-06,7.959631
1990-06-07,7.959631
1990-06-08,8.338661
1990-06-11,8.212317
1990-06-12,8.212317
1990-06-13,8.212317
1990-06-14,8.212317
1990-06-15,8.212317
1990-06-18,8.212317
1990-06-19,7.8332880000000005
1990-06-20,8.085975
1990-06-21,8.085975
1990-06-22,8.085975
1990-06-25,7.8332880000000005
1990-06-26,7.8332880000000005
1990-06-27,8.085975
1990-06-28,8.085975
1990-06-29,7.8332880000000005
1990-07-02,7.8332880000000005
1990-07-03,7.959631
1990-07-05,7.8332880000000005
1990-07-06,7.8332880000000005
1990-07-09,7.8332880000000005
1990-07-10,7.8332880000000005
1990-07-11,7.896458999999999
1990-07-12,7.896458999999999
1990-07-13,7.896458999999999
1990-07-16,7.8332880000000005
1990-07-17,7.959631
1990-07-18,7.959631
1990-07-19,7.959631
1990-07-20,7.959631
1990-07-23,7.8332880000000005
1990-07-24,7.580601
1990-07-25,7.580601
1990-07-26,7.580601
1990-07-27,7.580601
1990-07-30,7.580601
1990-07-31,7.580601
1990-08-01,7.580601
1990-08-02,7.580601
1990-08-03,7.454257000000001
1990-08-06,7.454257000000001
1990-08-07,7.8332880000000005
1990-08-08,7.8332880000000005
1990-08-09,7.8332880000000005
1990-08-10,7.8332880000000005
1990-08-13,7.706944
1990-08-14,7.706944
1990-08-15,7.706944
1990-08-16,7.706944
1990-08-17,7.075227000000001
1990-08-20,7.580601
1990-08-21,7.580601
1990-08-22,7.580601
1990-08-23,7.075227000000001
1990-08-24,7.075227000000001
1990-08-27,7.580601
1990-08-28,7.706944
1990-08-29,7.706944
1990-08-30,7.706944
1990-08-31,7.580601
1990-09-04,7.580601
1990-09-05,7.327914
1990-09-06,7.517428999999999
1990-09-07,7.1699850000000005
1990-09-10,7.075227000000001
1990-09-11,7.075227000000001
1990-09-12,7.075227000000001
1990-09-13,7.706944
1990-09-14,7.706944
1990-09-17,7.706944
1990-09-18,7.075227000000001
1990-09-19,7.706944
1990-09-20,6.948884
1990-09-21,7.580601
1990-09-24,7.327914
1990-09-25,6.696198
1990-09-26,6.569853999999999
1990-09-27,6.569853999999999
1990-09-28,6.569853999999999
1990-10-01,6.633025999999999
1990-10-02,6.885713000000001
1990-10-03,7.201571
1990-10-04,6.633025999999999
1990-10-05,6.633025999999999
1990-10-08,7.138399000000001
1990-10-09,7.043642
1990-10-10,6.696198
1990-10-11,7.075227000000001
1990-10-12,7.075227000000001
1990-10-15,7.075227000000001
1990-10-16,7.075227000000001
1990-10-17,7.075227000000001
1990-10-18,7.075227000000001
1990-10-19,6.696198
1990-10-22,6.696198
1990-10-23,7.075227000000001
1990-10-24,6.696198
1990-10-25,6.696198
1990-10-26,7.264742
1990-10-29,7.264742
1990-10-30,6.696198
1990-10-31,6.696198
1990-11-01,6.696198
1990-11-02,7.075227000000001
1990-11-05,7.075227000000001
1990-11-06,7.075227000000001
1990-11-07,7.075227000000001
1990-11-08,7.075227000000001
1990-11-09,7.075227000000001
1990-11-12,7.075227000000001
1990-11-13,7.454257000000001
1990-11-14,7.454257000000001
1990-11-15,7.454257000000001
1990-11-16,7.454257000000001
1990-11-19,7.454257000000001
1990-11-20,7.580601
1990-11-21,7.580601
1990-11-23,7.580601
1990-11-26,7.580601
1990-11-27,7.580601
1990-11-28,7.580601
1990-11-29,7.706944
1990-11-30,7.706944
1990-12-03,7.706944
1990-12-04,7.706944
1990-12-05,7.706944
1990-12-06,7.706944
1990-12-07,7.706944
1990-12-10,8.085975
1990-12-11,8.085975
1990-12-12,8.085975
1990-12-13,8.212317
1990-12-14,8.212317
1990-12-17,8.212317
1990-12-18,7.959631
1990-12-19,8.212317
1990-12-20,8.212317
1990-12-21,8.970378
1990-12-24,8.970378
1990-12-26,8.970378
1990-12-27,8.591348
1990-12-28,8.591348
1990-12-31,8.591348
1991-01-02,7.959631
1991-01-03,8.717691
1991-01-04,8.717691
1991-01-07,8.717691
1991-01-08,8.717691
1991-01-09,8.591348
1991-01-10,8.591348
1991-01-11,7.959631
1991-01-14,7.959631
1991-01-15,7.959631
1991-01-16,8.085975
1991-01-17,8.465003999999999
1991-01-18,8.465003999999999
1991-01-21,7.580601
1991-01-22,8.212317
1991-01-23,8.275489
1991-01-24,7.517428999999999
1991-01-25,8.275489
1991-01-28,8.085975
1991-01-29,8.085975
1991-01-30,8.085975
1991-01-31,8.085975
1991-02-01,8.085975
1991-02-04,7.517428999999999
1991-02-05,7.8332880000000005
1991-02-06,7.8332880000000005
1991-02-07,7.8332880000000005
1991-02-08,7.8332880000000005
1991-02-11,7.8332880000000005
1991-02-12,7.454257000000001
1991-02-13,7.706944
1991-02-14,7.706944
1991-02-15,7.517428999999999
1991-02-19,7.896458999999999
1991-02-20,7.896458999999999
1991-02-21,7.706944
1991-02-22,7.706944
1991-02-25,7.706944
1991-02-26,7.706944
1991-02-27,7.706944
1991-02-28,7.517428999999999
1991-03-01,7.517428999999999
1991-03-04,7.517428999999999
1991-03-05,7.517428999999999
1991-03-06,7.517428999999999
1991-03-07,7.517428999999999
1991-03-08,7.517428999999999
1991-03-11,7.517428999999999
1991-03-12,7.517428999999999
1991-03-13,7.517428999999999
1991-03-14,7.517428999999999
1991-03-15,8.212317
1991-03-18,8.212317
1991-03-19,8.212317
1991-03-20,8.212317
1991-03-21,8.212317
1991-03-22,8.212317
1991-03-25,8.212317
1991-03-26,8.212317
1991-03-27,8.212317
1991-03-28,7.517428999999999
1991-04-01,7.8332880000000005
1991-04-02,8.212317
1991-04-03,8.212317
1991-04-04,7.517428999999999
1991-04-05,7.864872999999999
1991-04-08,7.864872999999999
1991-04-09,8.085975
1991-04-10,7.517428999999999
1991-04-11,8.085975
1991-04-12,8.085975
1991-04-15,8.085975
1991-04-16,7.580601
1991-04-17,7.580601
1991-04-18,7.580601
1991-04-19,7.580601
1991-04-22,7.517428999999999
1991-04-23,7.517428999999999
1991-04-24,7.517428999999999
1991-04-25,7.517428999999999
1991-04-26,7.959631
1991-04-29,8.085975
1991-04-30,8.085975
1991-05-01,7.580601
1991-05-02,7.864872999999999
1991-05-03,7.864872999999999
1991-05-06,7.864872999999999
1991-05-07,7.864872999999999
1991-05-08,8.212317
1991-05-09,8.212317
1991-05-10,8.085975
1991-05-13,8.212317
1991-05-14,7.6437729999999995
1991-05-15,7.6437729999999995
1991-05-16,7.928045
1991-05-17,7.6437729999999995
1991-05-20,7.6437729999999995
1991-05-21,7.6437729999999995
1991-05-22,8.212317
1991-05-23,8.212317
1991-05-24,8.212317
1991-05-28,7.706944
1991-05-29,7.706944
1991-05-30,8.212317
1991-05-31,8.212317
1991-06-03,7.6437729999999995
1991-06-04,8.085975
1991-06-05,8.085975
1991-06-06,7.6437729999999995
1991-06-07,7.706944
1991-06-10,8.275489
1991-06-11,8.275489
1991-06-12,8.275489
1991-06-13,8.275489
1991-06-14,7.959631
1991-06-17,7.706944
1991-06-18,7.896458999999999
1991-06-19,7.896458999999999
1991-06-20,7.706944
1991-06-21,8.275489
1991-06-24,8.275489
1991-06-25,7.706944
1991-06-26,7.706944
1991-06-27,8.085975
1991-06-28,7.706944
1991-07-01,7.959631
1991-07-02,7.8332880000000005
1991-07-03,7.706944
1991-07-05,7.706944
1991-07-08,7.706944
1991-07-09,7.8332880000000005
1991-07-10,7.706944
1991-07-11,7.706944
1991-07-12,7.8332880000000005
1991-07-15,7.8332880000000005
1991-07-16,8.212317
1991-07-17,7.8332880000000005
1991-07-18,7.8332880000000005
1991-07-19,7.8332880000000005
1991-07-22,7.8332880000000005
1991-07-23,7.8332880000000005
1991-07-24,7.8332880000000005
1991-07-25,8.085975
1991-07-26,7.8332880000000005
1991-07-29,7.8332880000000005
1991-07-30,7.8332880000000005
1991-07-31,8.338661
1991-08-01,8.338661
1991-08-02,8.149146
1991-08-05,8.085975
1991-08-06,8.085975
1991-08-07,7.959631
1991-08-08,8.212317
1991-08-09,8.338661
1991-08-12,8.338661
1991-08-13,8.338661
1991-08-14,8.338661
1991-08-15,8.338661
1991-08-16,8.338661
1991-08-19,8.338661
1991-08-20,8.338661
1991-08-21,8.149146
1991-08-22,7.959631
1991-08-23,7.959631
1991-08-26,8.338661
1991-08-27,7.959631
1991-08-28,7.959631
1991-08-29,8.338661
1991-08-30,8.338661
1991-09-03,8.149146
1991-09-04,8.085975
1991-09-05,8.275489
1991-09-06,8.275489
1991-09-09,8.275489
1991-09-10,8.275489
1991-09-11,8.212317
1991-09-12,8.212317
1991-09-13,7.959631
1991-09-16,8.149146
1991-09-17,8.275489
1991-09-18,8.117560000000001
1991-09-19,8.275489
1991-09-20,8.212317
1991-09-23,8.275489
1991-09-24,8.085975
1991-09-25,8.275489
1991-09-26,8.275489
1991-09-27,8.275489
1991-09-30,8.275489
1991-10-01,8.085975
1991-10-02,8.149146
1991-10-03,8.212317
1991-10-04,8.275489
1991-10-07,8.212317
1991-10-08,8.212317
1991-10-09,8.275489
1991-10-10,8.149146
1991-10-11,8.149146
1991-10-14,8.149146
1991-10-15,8.149146
1991-10-16,8.085975
1991-10-17,8.338661
1991-10-18,8.149146
1991-10-21,8.338661
1991-10-22,8.338661
1991-10-23,8.338661
1991-10-24,8.338661
1991-10-25,8.085975
1991-10-28,8.338661
1991-10-29,8.338661
1991-10-30,8.338661
1991-10-31,8.338661
1991-11-01,8.275489
1991-11-04,8.338661
1991-11-05,8.149146
1991-11-06,8.338661
1991-11-07,8.275489
1991-11-08,8.149146
1991-11-11,8.401833
1991-11-12,8.212317
1991-11-13,8.212317
1991-11-14,8.212317
1991-11-15,8.212317
1991-11-18,8.212317
1991-11-19,8.654519
1991-11-20,8.212317
1991-11-21,8.212317
1991-11-22,8.654519
1991-11-25,8.654519
1991-11-26,8.654519
1991-11-27,8.654519
1991-11-29,8.338661
1991-12-02,8.654519
1991-12-03,8.654519
1991-12-04,8.654519
1991-12-05,8.654519
1991-12-06,8.654519
1991-12-09,8.528176
1991-12-10,8.528176
1991-12-11,8.528176
1991-12-12,8.275489
1991-12-13,8.528176
1991-12-16,8.275489
1991-12-17,8.528176
1991-12-18,8.528176
1991-12-19,8.528176
1991-12-20,8.591348
1991-12-23,8.970378
1991-12-24,8.970378
1991-12-26,9.096721
1991-12-27,9.096721
1991-12-30,9.223064
1991-12-31,9.475750999999999
1992-01-02,9.286236
1992-01-03,9.286236
1992-01-06,9.475750999999999
1992-01-07,9.033549
1992-01-08,9.475750999999999
1992-01-09,9.475750999999999
1992-01-10,9.475750999999999
1992-01-13,9.033549
1992-01-14,9.033549
1992-01-15,9.475750999999999
1992-01-16,9.475750999999999
1992-01-17,9.223064
1992-01-20,9.475750999999999
1992-01-21,9.475750999999999
1992-01-22,9.475750999999999
1992-01-23,9.475750999999999
1992-01-24,9.475750999999999
1992-01-27,8.686105
1992-01-28,9.080928
1992-01-29,9.63368
1992-01-30,9.63368
1992-01-31,8.844033999999999
1992-02-03,9.159892999999999
1992-02-04,9.79161
1992-02-05,9.159892999999999
1992-02-06,9.159892999999999
1992-02-07,9.475750999999999
1992-02-10,8.844033999999999
1992-02-11,9.79161
1992-02-12,9.79161
1992-02-13,9.396787
1992-02-14,9.79161
1992-02-18,9.79161
1992-02-19,9.79161
1992-02-20,9.79161
1992-02-21,9.79161
1992-02-24,9.080928
1992-02-25,9.79161
1992-02-26,9.79161
1992-02-27,9.79161
1992-02-28,9.79161
1992-03-02,9.317822
1992-03-03,9.317822
1992-03-04,9.949538
1992-03-05,9.949538
1992-03-06,9.949538
1992-03-09,9.949538
1992-03-10,9.949538
1992-03-11,9.949538
1992-03-12,9.475750999999999
1992-03-13,9.949538
1992-03-16,9.79161
1992-03-17,9.79161
1992-03-18,10.107467999999999
1992-03-19,9.949538
1992-03-20,9.949538
1992-03-23,9.949538
1992-03-24,9.949538
1992-03-25,10.660219999999999
1992-03-26,10.739184
1992-03-27,10.739184
1992-03-30,11.055043
1992-03-31,11.055043
1992-04-01,10.265397
1992-04-02,10.265397
1992-04-03,11.055043
1992-04-06,10.739184
1992-04-07,10.739184
1992-04-08,11.055043
1992-04-09,10.739184
1992-04-10,10.739184
1992-04-13,11.055043
1992-04-14,11.055043
1992-04-15,11.055043
1992-04-16,11.055043
1992-04-20,11.212972
1992-04-21,11.212972
1992-04-22,11.370901
1992-04-23,11.212972
1992-04-24,11.370901
1992-04-27,11.370901
1992-04-28,11.370901
1992-04-29,11.370901
1992-04-30,11.212972
1992-05-01,11.212972
1992-05-04,11.055043
1992-05-05,10.976078
1992-05-06,11.212972
1992-05-07,11.370901
1992-05-08,11.686760000000001
1992-05-11,11.212972
1992-05-12,11.370901
1992-05-13,11.370901
1992-05-14,11.370901
1992-05-15,11.370901
1992-05-18,11.370901
1992-05-19,11.686760000000001
1992-05-20,11.686760000000001
1992-05-21,11.370901
1992-05-22,10.897114
1992-05-26,11.686760000000001
1992-05-27,10.897114
1992-05-28,10.897114
1992-05-29,10.897114
1992-06-01,10.897114
1992-06-02,10.897114
1992-06-03,10.897114
1992-06-04,11.686760000000001
1992-06-05,11.686760000000001
1992-06-08,11.686760000000001
1992-06-09,11.686760000000001
1992-06-10,10.897114
1992-06-11,10.897114
1992-06-12,11.528831
1992-06-15,11.528831
1992-06-16,10.897114
1992-06-17,10.897114
1992-06-18,10.897114
1992-06-19,11.212972
1992-06-22,10.739184
1992-06-23,11.212972
1992-06-24,11.134007
1992-06-25,11.134007
1992-06-26,11.055043
1992-06-29,10.897114
1992-06-30,11.686760000000001
1992-07-01,12.081583
1992-07-02,12.081583
1992-07-06,11.844688
1992-07-07,11.844688
1992-07-08,12.792264
1992-07-09,11.844688
1992-07-10,12.318477
1992-07-13,12.634335
1992-07-14,12.634335
1992-07-15,12.634335
1992-07-16,12.318477
1992-07-17,12.081583
1992-07-20,12.081583
1992-07-21,12.081583
1992-07-22,12.634335
1992-07-23,12.634335
1992-07-24,12.634335
1992-07-27,12.160547
1992-07-28,12.160547
1992-07-29,12.950192999999999
1992-07-30,12.318477
1992-07-31,13.266051000000001
1992-08-03,12.55537
1992-08-04,13.108122
1992-08-05,13.976733
1992-08-06,12.950192999999999
1992-08-07,13.423981
1992-08-10,13.423981
1992-08-11,14.213626999999999
1992-08-12,14.213626999999999
1992-08-13,14.213626999999999
1992-08-14,14.213626999999999
1992-08-17,14.213626999999999
1992-08-18,14.213626999999999
1992-08-19,14.213626999999999
1992-08-20,13.58191
1992-08-21,14.529485000000001
1992-08-24,14.529485000000001
1992-08-25,13.58191
1992-08-26,13.58191
1992-08-27,13.58191
1992-08-28,14.60845
1992-08-31,14.213626999999999
1992-09-01,14.09518
1992-09-02,14.09518
1992-09-03,14.60845
1992-09-04,14.60845
1992-09-08,14.687414000000002
1992-09-09,14.055697
1992-09-10,14.687414000000002
1992-09-11,13.739839000000002
1992-09-14,14.687414000000002
1992-09-15,13.818804
1992-09-16,14.213626999999999
1992-09-17,14.213626999999999
1992-09-18,13.818804
1992-09-21,14.766378
1992-09-22,14.766378
1992-09-23,14.766378
1992-09-24,14.766378
1992-09-25,14.60845
1992-09-28,13.818804
1992-09-29,14.134661999999999
1992-09-30,13.818804
1992-10-01,13.818804
1992-10-02,14.213626999999999
1992-10-05,14.213626999999999
1992-10-06,14.766378
1992-10-07,14.213626999999999
1992-10-08,13.739839000000002
1992-10-09,13.739839000000002
1992-10-12,14.253109
1992-10-13,14.60845
1992-10-14,14.60845
1992-10-15,13.897768
1992-10-16,14.213626999999999
1992-10-19,14.213626999999999
1992-10-20,14.213626999999999
1992-10-21,14.687414000000002
1992-10-22,13.818804
1992-10-23,14.213626999999999
1992-10-26,14.213626999999999
1992-10-27,14.213626999999999
1992-10-28,14.213626999999999
1992-10-29,13.818804
1992-10-30,14.687414000000002
1992-11-02,14.213626999999999
1992-11-03,13.818804
1992-11-04,14.213626999999999
1992-11-05,14.213626999999999
1992-11-06,14.213626999999999
1992-11-09,14.529485000000001
1992-11-10,14.766378
1992-11-11,14.845344
1992-11-12,13.897768
1992-11-13,14.766378
1992-11-16,14.845344
1992-11-17,14.845344
1992-11-18,14.845344
1992-11-19,14.845344
1992-11-20,14.805860999999998
