Date,CMTL
1981-07-31,7.777778
1981-08-03,7.592592999999999
1981-08-04,7.407407000000001
1981-08-05,7.222222
1981-08-06,7.037037
1981-08-07,7.037037
1981-08-10,7.037037
1981-08-11,6.851852
1981-08-12,6.6666669999999995
1981-08-13,6.6666669999999995
1981-08-14,6.481482
1981-08-17,6.481482
1981-08-18,6.296296
1981-08-19,6.296296
1981-08-20,6.296296
1981-08-21,6.111111
1981-08-24,5.9259260000000005
1981-08-25,5.740741000000001
1981-08-26,5.740741000000001
1981-08-27,5.740741000000001
1981-08-28,5.370369999999999
1981-08-31,5.370369999999999
1981-09-01,5.370369999999999
1981-09-02,5.370369999999999
1981-09-03,5.0
1981-09-04,4.444445
1981-09-08,3.703704
1981-09-09,4.0740739999999995
1981-09-10,4.814815
1981-09-11,5.0
1981-09-14,4.814815
1981-09-15,4.814815
1981-09-16,4.629630000000001
1981-09-17,4.629630000000001
1981-09-18,4.629630000000001
1981-09-21,4.444445
1981-09-22,4.444445
1981-09-23,4.0740739999999995
1981-09-24,3.888889
1981-09-25,3.703704
1981-09-28,3.888889
1981-09-29,3.888889
1981-09-30,3.888889
1981-10-01,4.259258999999999
1981-10-02,4.629630000000001
1981-10-05,5.0
1981-10-06,5.185185
1981-10-07,5.370369999999999
1981-10-08,5.370369999999999
1981-10-09,5.370369999999999
1981-10-12,5.185185
1981-10-13,5.370369999999999
1981-10-14,5.185185
1981-10-15,5.185185
1981-10-16,5.0
1981-10-19,4.814815
1981-10-20,5.185185
1981-10-21,5.0
1981-10-22,5.0
1981-10-23,5.0
1981-10-26,5.0
1981-10-27,5.0
1981-10-28,4.814815
1981-10-29,4.814815
1981-10-30,4.814815
1981-11-02,4.814815
1981-11-03,4.814815
1981-11-04,4.814815
1981-11-05,4.814815
1981-11-06,4.444445
1981-11-09,4.0740739999999995
1981-11-10,4.0740739999999995
1981-11-11,4.0740739999999995
1981-11-12,4.0740739999999995
1981-11-13,4.0740739999999995
1981-11-16,4.0740739999999995
1981-11-17,3.888889
1981-11-18,3.888889
1981-11-19,3.888889
1981-11-20,3.888889
1981-11-23,3.888889
1981-11-24,3.888889
1981-11-25,3.888889
1981-11-27,4.0740739999999995
1981-11-30,4.0740739999999995
1981-12-01,3.888889
1981-12-02,3.703704
1981-12-03,3.703704
1981-12-04,3.888889
1981-12-07,3.703704
1981-12-08,3.703704
1981-12-09,3.703704
1981-12-10,3.518518
1981-12-11,3.333333
1981-12-14,3.518518
1981-12-15,3.333333
1981-12-16,3.518518
1981-12-17,3.518518
1981-12-18,3.518518
1981-12-21,3.888889
1981-12-22,3.888889
1981-12-23,4.0740739999999995
1981-12-24,4.0740739999999995
1981-12-28,4.0740739999999995
1981-12-29,4.0740739999999995
1981-12-30,4.0740739999999995
1981-12-31,4.0740739999999995
1982-01-04,4.0740739999999995
1982-01-05,4.0740739999999995
1982-01-06,4.0740739999999995
1982-01-07,4.0740739999999995
1982-01-08,4.0740739999999995
1982-01-11,4.0740739999999995
1982-01-12,4.0740739999999995
1982-01-13,4.0740739999999995
1982-01-14,4.0740739999999995
1982-01-15,4.0740739999999995
1982-01-18,4.0740739999999995
1982-01-19,4.259258999999999
1982-01-20,5.185185
1982-01-21,5.185185
1982-01-22,5.370369999999999
1982-01-25,5.555555
1982-01-26,5.740741000000001
1982-01-27,5.740741000000001
1982-01-28,6.111111
1982-01-29,5.9259260000000005
1982-02-01,5.9259260000000005
1982-02-02,5.740741000000001
1982-02-03,6.296296
1982-02-04,6.111111
1982-02-05,5.9259260000000005
1982-02-08,5.9259260000000005
1982-02-09,5.370369999999999
1982-02-10,5.555555
1982-02-11,5.555555
1982-02-12,5.9259260000000005
1982-02-16,5.9259260000000005
1982-02-17,6.111111
1982-02-18,5.9259260000000005
1982-02-19,6.296296
1982-02-22,6.481482
1982-02-23,6.851852
1982-02-24,6.851852
1982-02-25,6.6666669999999995
1982-02-26,6.6666669999999995
1982-03-01,6.296296
1982-03-02,5.740741000000001
1982-03-03,5.555555
1982-03-04,5.555555
1982-03-05,5.370369999999999
1982-03-08,5.740741000000001
1982-03-09,5.9259260000000005
1982-03-10,5.9259260000000005
1982-03-11,5.740741000000001
1982-03-12,5.740741000000001
1982-03-15,5.9259260000000005
1982-03-16,5.740741000000001
1982-03-17,5.370369999999999
1982-03-18,5.740741000000001
1982-03-19,5.740741000000001
1982-03-22,5.740741000000001
1982-03-23,5.555555
1982-03-24,5.555555
1982-03-25,5.740741000000001
1982-03-26,5.740741000000001
1982-03-29,5.555555
1982-03-30,5.555555
1982-03-31,5.9259260000000005
1982-04-01,5.9259260000000005
1982-04-02,5.9259260000000005
1982-04-05,5.555555
1982-04-06,5.740741000000001
1982-04-07,5.9259260000000005
1982-04-08,6.111111
1982-04-12,5.740741000000001
1982-04-13,5.740741000000001
1982-04-14,5.740741000000001
1982-04-15,5.740741000000001
1982-04-16,5.9259260000000005
1982-04-19,5.555555
1982-04-20,5.555555
1982-04-21,5.370369999999999
1982-04-22,5.555555
1982-04-23,5.9259260000000005
1982-04-26,5.9259260000000005
1982-04-27,5.555555
1982-04-28,5.740741000000001
1982-04-29,5.740741000000001
1982-04-30,5.555555
1982-05-03,5.740741000000001
1982-05-04,5.555555
1982-05-05,5.740741000000001
1982-05-06,6.481482
1982-05-07,6.6666669999999995
1982-05-10,6.6666669999999995
1982-05-11,6.481482
1982-05-12,6.481482
1982-05-13,6.851852
1982-05-14,7.222222
1982-05-17,7.222222
1982-05-18,7.962963
1982-05-19,7.222222
1982-05-20,6.851852
1982-05-21,6.6666669999999995
1982-05-24,6.851852
1982-05-25,7.037037
1982-05-26,6.851852
1982-05-27,7.037037
1982-05-28,7.037037
1982-06-01,6.6666669999999995
1982-06-02,6.6666669999999995
1982-06-03,7.222222
1982-06-04,6.851852
1982-06-07,6.481482
1982-06-08,6.481482
1982-06-09,6.481482
1982-06-10,6.851852
1982-06-11,6.851852
1982-06-14,6.6666669999999995
1982-06-15,6.6666669999999995
1982-06-16,6.296296
1982-06-17,5.9259260000000005
1982-06-18,5.9259260000000005
1982-06-21,5.9259260000000005
1982-06-22,5.555555
1982-06-23,5.9259260000000005
1982-06-24,5.9259260000000005
1982-06-25,6.296296
1982-06-28,6.481482
1982-06-29,6.296296
1982-06-30,6.296296
1982-07-01,6.296296
1982-07-02,6.296296
1982-07-06,5.9259260000000005
1982-07-07,5.740741000000001
1982-07-08,6.111111
1982-07-09,6.111111
1982-07-12,5.9259260000000005
1982-07-13,5.9259260000000005
1982-07-14,5.9259260000000005
1982-07-15,5.9259260000000005
1982-07-16,5.9259260000000005
1982-07-19,5.9259260000000005
1982-07-20,5.9259260000000005
1982-07-21,6.111111
1982-07-22,6.481482
1982-07-23,6.296296
1982-07-26,5.9259260000000005
1982-07-27,5.9259260000000005
1982-07-28,5.740741000000001
1982-07-29,6.296296
1982-07-30,6.111111
1982-08-02,6.296296
1982-08-03,6.111111
1982-08-04,6.111111
1982-08-05,6.111111
1982-08-06,6.111111
1982-08-09,5.9259260000000005
1982-08-10,5.555555
1982-08-11,5.0
1982-08-12,5.370369999999999
1982-08-13,5.370369999999999
1982-08-16,5.555555
1982-08-17,5.555555
1982-08-18,5.370369999999999
1982-08-19,5.370369999999999
1982-08-20,5.555555
1982-08-23,5.555555
1982-08-24,5.555555
1982-08-25,6.296296
1982-08-26,6.111111
1982-08-27,6.111111
1982-08-30,6.111111
1982-08-31,5.9259260000000005
1982-09-01,5.9259260000000005
1982-09-02,5.9259260000000005
1982-09-03,5.9259260000000005
1982-09-07,5.9259260000000005
1982-09-08,5.9259260000000005
1982-09-09,6.296296
1982-09-10,7.037037
1982-09-13,7.407407000000001
1982-09-14,7.222222
1982-09-15,7.037037
1982-09-16,6.851852
1982-09-17,6.481482
1982-09-20,6.481482
1982-09-21,6.6666669999999995
1982-09-22,6.481482
1982-09-23,6.481482
1982-09-24,6.851852
1982-09-27,6.6666669999999995
1982-09-28,6.6666669999999995
1982-09-29,6.851852
1982-09-30,6.481482
1982-10-01,6.6666669999999995
1982-10-04,6.6666669999999995
1982-10-05,6.481482
1982-10-06,6.6666669999999995
1982-10-07,6.6666669999999995
1982-10-08,7.407407000000001
1982-10-11,7.222222
1982-10-12,7.037037
1982-10-13,7.037037
1982-10-14,6.851852
1982-10-15,6.851852
1982-10-18,7.407407000000001
1982-10-19,7.407407000000001
1982-10-20,7.777778
1982-10-21,7.592592999999999
1982-10-22,7.777778
1982-10-25,7.407407000000001
1982-10-26,7.222222
1982-10-27,7.222222
1982-10-28,7.222222
1982-10-29,7.222222
1982-11-01,7.592592999999999
1982-11-02,7.777778
1982-11-03,7.592592999999999
1982-11-04,7.592592999999999
1982-11-05,7.777778
1982-11-08,9.259259
1982-11-09,10.185185
1982-11-10,10.185185
1982-11-11,10.37037
1982-11-12,10.37037
1982-11-15,9.814815
1982-11-16,9.259259
1982-11-17,9.62963
1982-11-18,9.62963
1982-11-19,9.444445
1982-11-22,9.62963
1982-11-23,9.62963
1982-11-24,9.62963
1982-11-26,9.62963
1982-11-29,9.62963
1982-11-30,9.814815
1982-12-01,10.37037
1982-12-02,11.111111
1982-12-03,10.925925999999999
1982-12-06,11.111111
1982-12-07,11.851851
1982-12-08,11.851851
1982-12-09,11.666667
1982-12-10,10.740741
1982-12-13,10.185185
1982-12-14,10.185185
1982-12-15,10.0
1982-12-16,9.814815
1982-12-17,10.185185
1982-12-20,9.62963
1982-12-21,9.62963
1982-12-22,9.444445
1982-12-23,9.444445
1982-12-27,9.259259
1982-12-28,9.444445
1982-12-29,9.62963
1982-12-30,9.814815
1982-12-31,10.0
1983-01-03,9.62963
1983-01-04,9.62963
1983-01-05,9.62963
1983-01-06,9.814815
1983-01-07,10.0
1983-01-10,10.185185
1983-01-11,11.111111
1983-01-12,11.481482000000002
1983-01-13,11.111111
1983-01-14,11.851851
1983-01-17,12.037037
1983-01-18,12.222222
1983-01-19,12.222222
1983-01-20,12.222222
1983-01-21,12.222222
1983-01-24,10.925925999999999
1983-01-25,11.666667
1983-01-26,12.037037
1983-01-27,12.037037
1983-01-28,11.851851
1983-01-31,11.851851
1983-02-01,11.481482000000002
1983-02-02,11.666667
1983-02-03,12.222222
1983-02-04,12.777778
1983-02-07,13.333332999999998
1983-02-08,12.962963
1983-02-09,13.148148999999998
1983-02-10,13.518517999999998
1983-02-11,13.333332999999998
1983-02-14,13.703704
1983-02-15,13.703704
1983-02-16,13.148148999999998
1983-02-17,13.148148999999998
1983-02-18,13.148148999999998
1983-02-22,12.222222
1983-02-23,12.592592
1983-02-24,12.777778
1983-02-25,12.592592
1983-02-28,12.222222
1983-03-01,12.592592
1983-03-02,11.851851
1983-03-03,11.111111
1983-03-04,11.111111
1983-03-07,11.111111
1983-03-08,11.111111
1983-03-09,12.222222
1983-03-10,12.222222
1983-03-11,12.777778
1983-03-14,12.407408
1983-03-15,11.296296
1983-03-16,11.481482000000002
1983-03-17,12.037037
1983-03-18,12.037037
1983-03-21,12.222222
1983-03-22,12.407408
1983-03-23,12.592592
1983-03-24,13.333332999999998
1983-03-25,13.333332999999998
1983-03-28,12.777778
1983-03-29,12.777778
1983-03-30,13.333332999999998
1983-03-31,13.148148999999998
1983-04-04,12.592592
1983-04-05,11.666667
1983-04-06,12.222222
1983-04-07,12.222222
1983-04-08,12.407408
1983-04-11,12.037037
1983-04-12,12.222222
1983-04-13,12.592592
1983-04-14,12.407408
1983-04-15,12.407408
1983-04-18,12.407408
1983-04-19,12.407408
1983-04-20,12.777778
1983-04-21,12.592592
1983-04-22,12.222222
1983-04-25,11.851851
1983-04-26,11.666667
1983-04-27,11.851851
1983-04-28,12.407408
1983-04-29,12.222222
1983-05-02,12.222222
1983-05-03,12.037037
1983-05-04,12.037037
1983-05-05,14.259259
1983-05-06,14.074074
1983-05-09,13.518517999999998
1983-05-10,13.518517999999998
1983-05-11,13.703704
1983-05-12,14.259259
1983-05-13,15.185185
1983-05-16,14.074074
1983-05-17,14.814815
1983-05-18,15.0
1983-05-19,15.740741
1983-05-20,16.851851999999997
1983-05-23,16.666666
1983-05-24,17.777779000000002
1983-05-25,17.592592
1983-05-26,17.777779000000002
1983-05-27,18.333334
1983-05-31,17.037036999999998
1983-06-01,18.703703
1983-06-02,20.185184
1983-06-03,20.74074
1983-06-06,20.370371
1983-06-07,19.25926
1983-06-08,18.703703
1983-06-09,19.629629
1983-06-10,20.0
1983-06-13,20.185184
1983-06-14,19.629629
1983-06-15,19.629629
1983-06-16,19.629629
1983-06-17,19.25926
1983-06-20,18.888889000000002
1983-06-21,19.074074
1983-06-22,19.25926
1983-06-23,19.814816
1983-06-24,20.0
1983-06-27,19.074074
1983-06-28,18.333334
1983-06-29,17.962963000000002
1983-06-30,18.518518
1983-07-01,18.518518
1983-07-05,16.666666
1983-07-06,17.962963000000002
1983-07-07,18.148148000000003
1983-07-08,17.592592
1983-07-11,16.851851999999997
1983-07-12,16.296297
1983-07-13,15.740741
1983-07-14,16.296297
1983-07-15,16.111110999999998
1983-07-18,15.370370000000001
1983-07-19,16.296297
1983-07-20,16.481482
1983-07-21,16.111110999999998
1983-07-22,16.296297
1983-07-25,15.925926
1983-07-26,15.740741
1983-07-27,15.555554999999998
1983-07-28,15.555554999999998
1983-07-29,15.555554999999998
1983-08-01,15.555554999999998
1983-08-02,15.370370000000001
1983-08-03,14.814815
1983-08-04,13.703704
1983-08-05,13.703704
1983-08-08,12.777778
1983-08-09,12.962963
1983-08-10,12.962963
1983-08-11,12.777778
1983-08-12,12.962963
1983-08-15,12.777778
1983-08-16,12.592592
1983-08-17,12.592592
1983-08-18,12.592592
1983-08-19,13.148148999999998
1983-08-22,12.962963
1983-08-23,13.148148999999998
1983-08-24,12.592592
1983-08-25,12.777778
1983-08-26,12.592592
1983-08-29,12.777778
1983-08-30,12.777778
1983-08-31,12.962963
1983-09-01,13.148148999999998
1983-09-02,13.148148999999998
1983-09-06,13.518517999999998
1983-09-07,13.703704
1983-09-08,13.518517999999998
1983-09-09,13.333332999999998
1983-09-12,12.592592
1983-09-13,12.592592
1983-09-14,12.222222
1983-09-15,11.666667
1983-09-16,11.481482000000002
1983-09-19,11.481482000000002
1983-09-20,12.222222
1983-09-21,11.851851
1983-09-22,11.666667
1983-09-23,11.851851
1983-09-26,11.666667
1983-09-27,10.740741
1983-09-28,10.0
1983-09-29,10.0
1983-09-30,9.62963
1983-10-03,10.740741
1983-10-04,11.111111
1983-10-05,11.296296
1983-10-06,11.481482000000002
1983-10-07,11.666667
1983-10-10,11.481482000000002
1983-10-11,11.481482000000002
1983-10-12,10.37037
1983-10-13,10.0
1983-10-14,10.925925999999999
1983-10-17,10.925925999999999
1983-10-18,10.0
1983-10-19,10.0
1983-10-20,10.37037
1983-10-21,10.185185
1983-10-24,10.37037
1983-10-25,10.555555
1983-10-26,10.185185
1983-10-27,10.0
1983-10-28,9.814815
1983-10-31,10.0
1983-11-01,9.814815
1983-11-02,10.0
1983-11-03,9.62963
1983-11-04,9.814815
1983-11-07,9.62963
1983-11-08,9.444445
1983-11-09,9.814815
1983-11-10,10.37037
1983-11-11,10.37037
1983-11-14,10.185185
1983-11-15,10.185185
1983-11-16,9.814815
1983-11-17,10.185185
1983-11-18,10.37037
1983-11-21,10.185185
1983-11-22,10.185185
1983-11-23,10.0
1983-11-25,10.37037
1983-11-28,9.814815
1983-11-29,10.0
1983-11-30,9.814815
1983-12-01,10.0
1983-12-02,9.814815
1983-12-05,8.888889
1983-12-06,9.074074000000001
1983-12-07,9.074074000000001
1983-12-08,8.888889
1983-12-09,8.888889
1983-12-12,8.888889
1983-12-13,8.703704
1983-12-14,8.518517999999998
1983-12-15,8.148149
1983-12-16,8.148149
1983-12-19,8.148149
1983-12-20,7.962963
1983-12-21,8.703704
1983-12-22,8.333333
1983-12-23,9.074074000000001
1983-12-27,9.074074000000001
1983-12-28,8.888889
1983-12-29,8.333333
1983-12-30,8.518517999999998
1984-01-03,8.518517999999998
1984-01-04,8.888889
1984-01-05,9.259259
1984-01-06,9.444445
1984-01-09,9.62963
1984-01-10,9.814815
1984-01-11,10.0
1984-01-12,10.0
1984-01-13,9.444445
1984-01-16,9.444445
1984-01-17,9.444445
1984-01-18,9.444445
1984-01-19,9.444445
1984-01-20,9.074074000000001
1984-01-23,9.074074000000001
1984-01-24,8.703704
1984-01-25,8.888889
1984-01-26,8.518517999999998
1984-01-27,8.148149
1984-01-30,7.777778
1984-01-31,7.962963
1984-02-01,7.962963
1984-02-02,7.962963
1984-02-03,7.777778
1984-02-06,7.592592999999999
1984-02-07,7.222222
1984-02-08,6.6666669999999995
1984-02-09,6.851852
1984-02-10,7.037037
1984-02-13,7.037037
1984-02-14,6.851852
1984-02-15,6.851852
1984-02-16,6.481482
1984-02-17,6.481482
1984-02-21,6.6666669999999995
1984-02-22,6.6666669999999995
1984-02-23,6.6666669999999995
1984-02-24,7.037037
1984-02-27,6.851852
1984-02-28,6.851852
1984-02-29,6.6666669999999995
1984-03-01,7.222222
1984-03-02,7.222222
1984-03-05,7.037037
1984-03-06,7.037037
1984-03-07,6.851852
1984-03-08,6.481482
1984-03-09,6.6666669999999995
1984-03-12,7.037037
1984-03-13,7.037037
1984-03-14,7.407407000000001
1984-03-15,7.222222
1984-03-16,7.407407000000001
1984-03-19,7.037037
1984-03-20,7.222222
1984-03-21,7.222222
1984-03-22,6.851852
1984-03-23,6.851852
1984-03-26,6.6666669999999995
1984-03-27,6.6666669999999995
1984-03-28,6.481482
1984-03-29,6.296296
1984-03-30,6.481482
1984-04-02,6.6666669999999995
1984-04-03,6.481482
1984-04-04,6.481482
1984-04-05,6.296296
1984-04-06,6.296296
1984-04-09,5.555555
1984-04-10,5.0
1984-04-11,4.814815
1984-04-12,5.185185
1984-04-13,4.814815
1984-04-16,4.814815
1984-04-17,4.629630000000001
1984-04-18,4.629630000000001
1984-04-19,4.444445
1984-04-23,4.444445
1984-04-24,4.444445
1984-04-25,4.444445
1984-04-26,4.259258999999999
1984-04-27,4.259258999999999
1984-04-30,3.888889
1984-05-01,4.259258999999999
1984-05-02,4.259258999999999
1984-05-03,3.888889
1984-05-04,4.0740739999999995
1984-05-07,3.888889
1984-05-08,4.0740739999999995
1984-05-09,4.259258999999999
1984-05-10,4.0740739999999995
1984-05-11,3.888889
1984-05-14,3.888889
1984-05-15,3.888889
1984-05-16,3.703704
1984-05-17,3.888889
1984-05-18,3.703704
1984-05-21,3.518518
1984-05-22,3.518518
1984-05-23,3.518518
1984-05-24,3.703704
1984-05-25,3.333333
1984-05-29,3.518518
1984-05-30,3.703704
1984-05-31,3.703704
1984-06-01,3.703704
1984-06-04,3.703704
1984-06-05,3.518518
1984-06-06,3.703704
1984-06-07,4.0740739999999995
1984-06-08,3.888889
1984-06-11,3.888889
1984-06-12,3.888889
1984-06-13,3.888889
1984-06-14,3.703704
