Date,MSGN
2010-07-13,5.912938
2010-07-14,5.912938
2010-07-15,5.822249
2010-07-16,5.680169
2010-07-19,5.677146
2010-07-20,5.689238
2010-07-21,5.7376059999999995
2010-07-22,5.743652
2010-07-23,5.846433
2010-07-26,5.743652
2010-07-27,5.704353
2010-07-28,5.749698
2010-07-29,5.755744
2010-07-30,5.816203
2010-08-02,5.801088
2010-08-03,5.861548
2010-08-04,5.9250300000000005
2010-08-05,5.882708999999999
2010-08-06,6.109432
2010-08-09,6.169891000000001
2010-08-10,6.175937
2010-08-11,6.048972
2010-08-12,6.257557
2010-08-13,6.257557
2010-08-16,6.136639
2010-08-17,6.194075
2010-08-18,6.17896
2010-08-19,6.070133
2010-08-20,6.06711
2010-08-23,6.000605
2010-08-24,5.915961
2010-08-25,5.928053
2010-08-26,5.834341
2010-08-27,5.934099
2010-08-30,5.943168
2010-08-31,5.909915
2010-09-01,6.018743
2010-09-02,5.997580999999999
2010-09-03,5.982467
2010-09-07,5.876663
2010-09-08,5.98549
2010-09-09,6.0429260000000005
2010-09-10,6.100363
2010-09-13,6.154776
2010-09-14,6.169891000000001
2010-09-15,6.2212819999999995
2010-09-16,6.181983
2010-09-17,6.287787000000001
2010-09-20,6.296856
2010-09-21,6.308948
2010-09-22,6.2666260000000005
2010-09-23,6.260581
2010-09-24,6.281741
2010-09-27,6.2666260000000005
2010-09-28,6.293833
2010-09-29,6.354292
2010-09-30,6.375453
2010-10-01,6.438936
2010-10-04,6.438936
2010-10-05,6.448005
2010-10-06,6.508464
2010-10-07,6.49335
2010-10-08,6.508464
2010-10-11,6.547763
2010-10-12,6.5628779999999995
2010-10-13,6.593108
2010-10-14,6.417775
2010-10-15,6.441959
2010-10-18,6.405683
2010-10-19,6.336155000000001
2010-10-20,6.408706
2010-10-21,6.387544999999999
2010-10-22,6.348247
2010-10-25,6.305925
2010-10-26,6.3724300000000005
2010-10-27,6.324063
2010-10-28,6.345224
2010-10-29,6.29081
2010-11-01,6.296856
2010-11-02,6.185006
2010-11-03,6.29081
2010-11-04,6.345224
2010-11-05,6.704957
2010-11-08,6.898428
2010-11-09,6.683797
2010-11-10,6.834946
2010-11-11,6.8289
2010-11-12,6.753325
2010-11-15,6.735188000000001
2010-11-16,6.665659
2010-11-17,6.584039
2010-11-18,6.850060000000001
2010-11-19,7.055623
2010-11-22,6.9981860000000005
2010-11-23,6.88029
2010-11-24,7.040508
2010-11-26,6.777508999999999
2010-11-29,6.759371000000001
2010-11-30,6.632406
2010-12-01,6.931681
2010-12-02,7.167472999999999
2010-12-03,7.182588000000001
2010-12-06,7.4002419999999995
2010-12-07,7.333736
2010-12-08,7.35792
2010-12-09,7.397219000000001
2010-12-10,7.237000999999999
2010-12-13,7.3397820000000005
2010-12-14,7.342805
2010-12-15,7.41838
2010-12-16,7.333736
2010-12-17,7.336760000000001
2010-12-20,7.321644
2010-12-21,7.391172999999999
2010-12-22,7.354897
2010-12-23,7.415357000000001
2010-12-27,7.481862
2010-12-28,7.545344999999999
2010-12-29,7.705562
2010-12-30,7.744861
2010-12-31,7.793228999999999
2011-01-03,7.747884
2011-01-04,7.484885
2011-01-05,7.566505
2011-01-06,7.481862
2011-01-07,7.536275999999999
2011-01-10,7.527207000000001
2011-01-11,7.515115
2011-01-12,7.406288000000001
2011-01-13,7.30653
2011-01-14,7.333736
2011-01-18,7.312575
2011-01-19,7.394196000000001
2011-01-20,7.518138
2011-01-21,7.524184
2011-01-24,7.560460000000001
2011-01-25,7.554413
2011-01-26,7.572551
2011-01-27,7.5755740000000005
2011-01-28,7.53023
2011-01-31,7.6239419999999996
2011-02-01,7.61185
2011-02-02,7.675333
2011-02-03,7.926239
2011-02-04,7.856711
2011-02-07,8.146916000000001
2011-02-08,8.273882
2011-02-09,8.355502
2011-02-10,8.162030999999999
2011-02-11,8.165054
2011-02-14,8.310157
2011-02-15,8.216445
2011-02-16,8.292019
2011-02-17,8.267836
2011-02-18,8.470375
2011-02-22,8.388755
2011-02-23,8.246675
2011-02-24,8.301088
2011-02-25,8.285974000000001
2011-02-28,8.612454
2011-03-01,8.624547
2011-03-02,8.751512
2011-03-03,8.981257000000001
2011-03-04,8.494558
2011-03-07,8.627569
2011-03-08,8.555017999999999
2011-03-09,8.530834
2011-03-10,8.307135
2011-03-11,8.542926
2011-03-14,8.518742999999999
2011-03-15,8.409915
2011-03-16,8.285974000000001
2011-03-17,8.213422
2011-03-18,8.219467999999999
2011-03-21,8.307135
2011-03-22,8.301088
2011-03-23,8.292019
2011-03-24,8.210399
2011-03-25,8.20133
2011-03-28,8.252721000000001
2011-03-29,8.216445
2011-03-30,8.159008
2011-03-31,8.159008
2011-04-01,8.192261
2011-04-04,8.192261
2011-04-05,8.192261
2011-04-06,8.246675
2011-04-07,8.376662
2011-04-08,8.346433
2011-04-11,8.781741
2011-04-12,8.754535
2011-04-13,8.760580000000001
2011-04-14,8.669891
2011-04-15,8.669891
2011-04-18,8.485489999999999
2011-04-19,8.464329
2011-04-20,8.334341
2011-04-21,8.440145
2011-04-25,8.216445
2011-04-26,8.155986
2011-04-27,8.162030999999999
2011-04-28,8.219467999999999
2011-04-29,8.267836
2011-05-02,8.189239
2011-05-03,8.110641000000001
2011-05-04,8.062273
2011-05-05,8.02902
2011-05-06,8.095526
2011-05-09,8.083434
2011-05-10,8.186214999999999
2011-05-11,8.128778
2011-05-12,8.149939999999999
2011-05-13,8.080411
2011-05-16,8.05925
2011-05-17,7.950423
2011-05-18,8.00786
2011-05-19,7.950423
2011-05-20,7.932285
2011-05-23,7.896008999999999
2011-05-24,7.896008999999999
2011-05-25,7.992744999999999
2011-05-26,8.00786
2011-05-27,8.125755
2011-05-31,8.316203
2011-06-01,8.047158
2011-06-02,8.062273
2011-06-03,7.986699000000001
2011-06-06,7.8597339999999996
2011-06-07,7.868803
2011-06-08,7.817411999999999
2011-06-09,7.8718259999999995
2011-06-10,7.838572999999999
2011-06-13,7.899033
2011-06-14,8.044135
2011-06-15,8.050181
2011-06-16,8.119710000000001
2011-06-17,8.137848
2011-06-20,8.125755
2011-06-21,8.174124
2011-06-22,8.195284
2011-06-23,8.162030999999999
2011-06-24,8.159008
2011-06-27,8.116686999999999
2011-06-28,8.165054
2011-06-29,8.249698
2011-06-30,8.322249000000001
2011-07-01,8.379685
2011-07-05,8.422008
2011-07-06,8.331318
2011-07-07,8.255744
2011-07-08,8.264812
2011-07-11,8.255744
2011-07-12,8.249698
2011-07-13,8.28295
2011-07-14,8.264812
2011-07-15,8.276904
2011-07-18,8.074366
2011-07-19,8.177146
2011-07-20,8.098549
2011-07-21,8.20133
2011-07-22,8.276904
2011-07-25,8.267836
2011-07-26,8.128778
2011-07-27,8.010882
2011-07-28,8.010882
2011-07-29,8.010882
2011-08-01,8.05925
2011-08-02,7.938331
2011-08-03,7.962515
2011-08-04,7.735792
2011-08-05,7.590689
2011-08-08,7.143289
2011-08-09,7.330713
2011-08-10,7.107013
2011-08-11,7.366989
2011-08-12,7.318622
2011-08-15,7.496977
2011-08-16,7.397219000000001
2011-08-17,7.119105
2011-08-18,6.8289
2011-08-19,6.886336
2011-08-22,6.8923820000000005
2011-08-23,6.723095
2011-08-24,7.016324000000001
2011-08-25,6.9044740000000004
2011-08-26,6.995163000000001
2011-08-29,7.315598
2011-08-30,7.30653
2011-08-31,7.303507000000001
2011-09-01,7.16445
2011-09-02,6.847036999999999
2011-09-06,6.8228539999999995
2011-09-07,7.001208999999999
2011-09-08,7.043531
2011-09-09,7.097944
2011-09-12,6.983071000000001
2011-09-13,7.170496000000001
2011-09-14,7.218863000000001
2011-09-15,7.249092999999999
2011-09-16,7.237000999999999
2011-09-19,7.16445
2011-09-20,7.16445
2011-09-21,7.097944
2011-09-22,6.898428
2011-09-23,6.9528419999999995
2011-09-26,7.031439
2011-09-27,7.119105
2011-09-28,6.898428
2011-09-29,6.995163000000001
2011-09-30,6.8923820000000005
2011-10-03,6.623336999999999
2011-10-04,6.714026
2011-10-05,6.7382100000000005
2011-10-06,6.768439999999999
2011-10-07,6.928658
2011-10-10,7.233978
2011-10-11,6.898428
2011-10-12,7.091898
2011-10-13,7.113059
2011-10-14,7.230955000000001
2011-10-17,6.995163000000001
2011-10-18,7.203749
2011-10-19,7.258162
2011-10-20,7.475816
2011-10-21,7.5785979999999995
2011-10-24,7.657195
2011-10-25,7.617896000000001
2011-10-26,7.7237
2011-10-27,8.168077
2011-10-28,8.038089999999999
2011-10-31,7.989722
2011-11-01,7.926239
2011-11-02,8.02902
2011-11-03,8.086457000000001
2011-11-04,8.452237
2011-11-07,8.137848
2011-11-08,8.137848
2011-11-09,8.022975
2011-11-10,8.162030999999999
2011-11-11,8.192261
2011-11-14,7.9474
2011-11-15,7.8718259999999995
2011-11-16,7.892987
2011-11-17,7.744861
2011-11-18,7.602780999999999
2011-11-21,7.557436
2011-11-22,7.7297460000000004
2011-11-23,7.6602179999999995
2011-11-25,7.787183
2011-11-28,8.576179
2011-11-29,8.739419999999999
2011-11-30,8.802902
2011-12-01,8.766625999999999
2011-12-02,8.73035
2011-12-05,8.818017
2011-12-06,8.811971
2011-12-07,8.796856
2011-12-08,8.944982000000001
2011-12-09,9.017533
2011-12-12,9.002419
2011-12-13,8.917775
2011-12-14,8.709189
2011-12-15,8.760580000000001
2011-12-16,8.796856
2011-12-19,8.763603
2011-12-20,8.76965
2011-12-21,8.772673
2011-12-22,8.691052
2011-12-23,8.630592
2011-12-27,8.675937
2011-12-28,8.624547
2011-12-29,8.636639
2011-12-30,8.6578
2012-01-03,8.539904
2012-01-04,8.642684
2012-01-05,8.739419999999999
2012-01-06,8.73035
2012-01-09,8.724305000000001
2012-01-10,8.700121000000001
2012-01-11,8.706167
2012-01-12,8.878476
2012-01-13,8.908706
2012-01-17,8.839178
2012-01-18,8.923821
2012-01-19,8.929867
2012-01-20,8.926844000000001
2012-01-23,8.969166
2012-01-24,8.966142999999999
2012-01-25,8.954051
2012-01-26,8.941958
2012-01-27,9.026602
2012-01-30,8.887546
2012-01-31,8.672915
2012-02-01,8.763603
2012-02-02,8.772673
2012-02-03,8.863361
2012-02-06,8.914752
2012-02-07,8.999395
2012-02-08,9.114268
2012-02-09,9.377267
2012-02-10,9.416566
2012-02-13,9.770254
2012-02-14,9.682588
2012-02-15,9.646312
2012-02-16,9.63422
2012-02-17,9.930471
2012-02-21,10.105804
2012-02-22,9.851874
2012-02-23,9.927448
2012-02-24,9.727932000000001
2012-02-27,9.655381
2012-02-28,9.643289
2012-02-29,9.628174000000001
2012-03-01,9.927448
2012-03-02,9.900242
2012-03-05,9.882104
2012-03-06,9.776299
2012-03-07,9.815598
2012-03-08,9.882104
2012-03-09,9.987908000000001
2012-03-12,9.939541
2012-03-13,9.975816
2012-03-14,9.83676
2012-03-15,9.951632
2012-03-16,9.981862
2012-03-19,9.948609
2012-03-20,9.96977
2012-03-21,10.015115
2012-03-22,10.151149
2012-03-23,10.275089999999999
2012-03-26,10.377872
2012-03-27,10.202539
2012-03-28,10.232769000000001
2012-03-29,10.269045
2012-03-30,10.338573
2012-04-02,10.492744
2012-04-03,10.408102
2012-04-04,10.341597
2012-04-05,10.474607
2012-04-09,10.36578
2012-04-10,10.275089999999999
2012-04-11,10.347642
2012-04-12,10.489722
2012-04-13,10.583434
2012-04-16,10.420194
2012-04-17,10.50786
2012-04-18,10.58948
2012-04-19,10.634825
2012-04-20,10.592503
2012-04-23,10.435308000000001
2012-04-24,10.583434
2012-04-25,10.710399
2012-04-26,10.831318
2012-04-27,10.861547
2012-04-30,10.87364
2012-05-01,10.804111
2012-05-02,10.958283
2012-05-03,11.042926
2012-05-04,11.469166
2012-05-07,11.695889
2012-05-08,11.505442
2012-05-09,11.454051
2012-05-10,11.647521000000001
2012-05-11,11.623338
2012-05-14,11.59613
2012-05-15,11.581016
2012-05-16,11.487304
2012-05-17,11.172915
2012-05-18,10.964329
2012-05-21,11.151753
2012-05-22,11.203144
2012-05-23,11.194075
2012-05-24,11.287787
2012-05-25,11.139662
2012-05-29,11.357316
2012-05-30,11.366385000000001
2012-05-31,11.333132
2012-06-01,10.958283
2012-06-04,10.792019
2012-06-05,10.758766
2012-06-06,10.937122
2012-06-07,10.864571
2012-06-08,10.906893
2012-06-11,10.728537
2012-06-12,11.018742999999999
2012-06-13,10.592503
2012-06-14,10.795042
2012-06-15,10.825272
2012-06-18,11.14873
2012-06-19,11.088271
2012-06-20,11.336155
2012-06-21,11.070133
2012-06-22,11.369408
2012-06-25,11.218259
2012-06-26,11.112454
2012-06-27,11.293833
2012-06-28,11.127569
2012-06-29,11.318017
2012-07-02,11.726118
2012-07-03,11.762394
2012-07-05,11.729141
2012-07-06,11.571947
2012-07-09,11.375453
2012-07-10,11.260580000000001
2012-07-11,11.169891
2012-07-12,11.003627999999999
2012-07-13,11.061064
2012-07-16,10.882709
2012-07-17,10.825272
2012-07-18,10.716445
2012-07-19,10.680169
2012-07-20,10.662030999999999
2012-07-23,10.498791
2012-07-24,10.628778
2012-07-25,10.73156
2012-07-26,10.849456
2012-07-27,10.900846000000001
2012-07-30,10.900846000000001
2012-07-31,10.958283
2012-08-01,10.918984
2012-08-02,10.95526
2012-08-03,11.245465
2012-08-06,11.263603
2012-08-07,11.357316
2012-08-08,11.484281
2012-08-09,11.432889999999999
2012-08-10,11.345222999999999
2012-08-13,11.381499
2012-08-14,11.333132
2012-08-15,11.556832
2012-08-16,11.608222999999999
2012-08-17,11.810761
2012-08-20,11.907497
2012-08-21,11.91052
2012-08-22,11.886336
2012-08-23,12.167473
2012-08-24,12.518138
2012-08-27,12.551391
2012-08-28,12.802298
2012-08-29,12.817412
2012-08-30,12.717654
2012-08-31,12.759975
2012-09-04,12.775089999999999
2012-09-05,12.675332000000001
2012-09-06,12.793228
2012-09-07,12.666264
2012-09-10,12.660217
2012-09-11,12.41838
2012-09-12,12.651149
2012-09-13,12.78416
2012-09-14,12.548368
2012-09-17,12.605804
2012-09-18,12.623942
2012-09-19,12.451632
2012-09-20,12.460701
2012-09-21,12.539299
2012-09-24,12.128174000000001
2012-09-25,12.034462
2012-09-26,12.034462
2012-09-27,12.173519
2012-09-28,12.173519
2012-10-01,12.16445
2012-10-02,12.212817
2012-10-03,12.209794
2012-10-04,12.264208
2012-10-05,12.149335
2012-10-08,12.227932000000001
2012-10-09,12.16445
2012-10-10,12.125150999999999
2012-10-11,12.034462
2012-10-12,11.983071
2012-10-15,11.967957
2012-10-16,12.218863
2012-10-17,12.258161999999999
2012-10-18,12.24607
2012-10-19,12.300483999999999
2012-10-22,12.487908000000001
2012-10-23,12.41838
2012-10-24,12.445586
2012-10-25,12.448609
2012-10-26,12.249092999999998
2012-10-31,12.442563
2012-11-01,12.518138
2012-11-02,12.53023
2012-11-05,12.83555
2012-11-06,13.234582999999999
2012-11-07,13.225513000000001
2012-11-08,13.171101
2012-11-09,13.140870999999999
2012-11-12,13.128778
2012-11-13,13.267835999999999
2012-11-14,13.104595
2012-11-15,13.092503
2012-11-16,13.530834
2012-11-19,13.385732
2012-11-20,13.261789000000002
2012-11-21,13.270859
2012-11-23,13.243651000000002
2012-11-26,13.152963
2012-11-27,13.080411
2012-11-28,13.128778
2012-11-29,13.246675
2012-11-30,13.240629
2012-12-03,12.905078999999999
2012-12-04,12.968561
2012-12-05,12.998791
2012-12-06,13.198307000000002
2012-12-07,13.195284
2012-12-10,13.37364
2012-12-11,13.385732
2012-12-12,13.576179000000002
2012-12-13,13.521766
2012-12-14,13.521766
2012-12-17,13.555017999999999
2012-12-18,13.539904
2012-12-19,13.685006
2012-12-20,13.621523999999999
2012-12-21,13.482467000000002
2012-12-24,13.476420000000001
2012-12-26,13.319226
2012-12-27,13.307135
2012-12-28,13.228537
2012-12-31,13.406893
2013-01-02,13.724305
2013-01-03,13.73035
2013-01-04,13.688029
2013-01-07,14.041717000000002
2013-01-08,13.975210999999998
2013-01-09,14.123338
2013-01-10,14.12636
2013-01-11,14.244256
2013-01-14,14.307739000000002
2013-01-15,14.446795000000002
2013-01-16,14.362151999999998
2013-01-17,14.673519
2013-01-18,14.800483999999999
2013-01-22,14.963724
2013-01-23,15.0
2013-01-24,15.039299
2013-01-25,15.172310000000001
2013-01-28,15.084643
2013-01-29,15.096735
2013-01-30,15.544135
2013-01-31,15.725513000000001
2013-02-01,15.915961
2013-02-04,15.837364
2013-02-05,15.752721
2013-02-06,16.124546
2013-02-07,16.390568
2013-02-08,16.729141000000002
2013-02-11,16.556831
2013-02-12,16.795647
2013-02-13,17.218863
2013-02-14,17.034461999999998
2013-02-15,17.025392999999998
2013-02-19,17.107014000000003
2013-02-20,16.801693
2013-02-21,16.913544
2013-02-22,16.910521
2013-02-25,16.671705
2013-02-26,16.626360000000002
2013-02-27,16.656589999999998
2013-02-28,16.904474
2013-03-01,16.871222
2013-03-04,16.986094
2013-03-05,17.034461999999998
2013-03-06,16.907497
2013-03-07,16.907497
2013-03-08,16.943773
2013-03-11,16.913544
2013-03-12,16.753325
2013-03-13,16.774487
2013-03-14,17.022369
2013-03-15,16.868198
2013-03-18,17.070738000000002
2013-03-19,16.958887
2013-03-20,16.910521
2013-03-21,16.964933
2013-03-22,17.230954999999998
2013-03-25,17.197702
2013-03-26,17.034461999999998
2013-03-27,17.037485
2013-03-28,17.412334
2013-04-01,17.255138
2013-04-02,17.282347
2013-04-03,16.974003
2013-04-04,16.922611
2013-04-05,17.137242999999998
2013-04-08,17.243048
2013-04-09,17.249094
2013-04-10,17.330713
2013-04-11,17.267231
2013-04-12,17.167473
2013-04-15,16.720072000000002
2013-04-16,17.049578
2013-04-17,16.889359
2013-04-18,16.74728
2013-04-19,16.977026000000002
2013-04-22,17.179565
2013-04-23,17.028416
2013-04-24,16.928658
2013-04-25,17.140266
2013-04-26,17.052599
2013-04-29,17.524182999999997
2013-04-30,18.219467
2013-05-01,18.062273
2013-05-02,18.288996
2013-05-03,18.352478
2013-05-06,18.029020000000003
2013-05-07,18.025997
2013-05-08,18.328295
2013-05-09,18.307135
2013-05-10,18.307135
2013-05-13,18.431076
2013-05-14,18.712214000000003
2013-05-15,18.90266
2013-05-16,18.678960999999997
2013-05-17,18.591293
2013-05-20,18.110641
2013-05-21,18.122732
2013-05-22,17.817411
2013-05-23,17.962515
2013-05-24,17.968560999999998
2013-05-28,17.917170000000002
2013-05-29,17.759975
2013-05-30,17.826481
2013-05-31,17.69347
2013-06-03,17.784159
2013-06-04,17.847642999999998
2013-06-05,17.717653
2013-06-06,17.808344
2013-06-07,18.125754999999998
2013-06-10,18.159008
2013-06-11,17.986698
2013-06-12,17.817411
2013-06-13,17.974607000000002
2013-06-14,18.010883
2013-06-17,18.422007
2013-06-18,18.343410000000002
2013-06-19,18.355501
2013-06-20,17.820435
2013-06-21,17.536276
2013-06-24,17.403265
2013-06-25,17.406288
2013-06-26,17.415357999999998
2013-06-27,17.756952
2013-06-28,17.911125
2013-07-01,18.022973999999998
2013-07-02,18.035067
2013-07-03,18.18017
2013-07-05,18.579203
2013-07-08,18.59734
2013-07-09,18.591293
2013-07-10,18.636639000000002
2013-07-11,18.893591
2013-07-12,18.941959
2013-07-15,18.935913
2013-07-16,18.799879
2013-07-17,18.524788
2013-07-18,18.636639000000002
2013-07-19,18.700121
2013-07-22,18.657799
2013-07-23,18.630592
2013-07-24,18.337364
2013-07-25,18.03809
2013-07-26,18.165054
2013-07-29,18.00786
2013-07-30,17.720676
2013-07-31,17.826481
2013-08-01,18.074366
2013-08-02,18.301088
2013-08-05,17.953445000000002
2013-08-06,18.001814000000003
2013-08-07,18.101572
2013-08-08,18.258766
2013-08-09,18.379686
2013-08-12,18.192261
2013-08-13,18.071342
2013-08-14,17.696493
2013-08-15,17.442564
2013-08-16,17.312576
2013-08-19,17.200726
2013-08-20,17.660217000000003
2013-08-21,17.717653
2013-08-22,17.85671
2013-08-23,17.917170000000002
2013-08-26,17.953445000000002
2013-08-27,17.617895
2013-08-28,17.439541000000002
2013-08-29,17.593712
2013-08-30,17.593712
2013-09-03,17.608828
2013-09-04,17.536276
2013-09-05,16.919588
2013-09-06,16.853082999999998
2013-09-09,16.892382
2013-09-10,16.523579
2013-09-11,16.653566
2013-09-12,16.925634
2013-09-13,16.922611
2013-09-16,16.904474
2013-09-17,17.140266
2013-09-18,17.194679
2013-09-19,17.088875
2013-09-20,17.100967
2013-09-23,17.010279
2013-09-24,17.061668
2013-09-25,17.385126
2013-09-26,17.620918
2013-09-27,17.702539
2013-09-30,17.554413
2013-10-01,17.775091
2013-10-02,17.805321
2013-10-03,17.654170999999998
2013-10-04,17.811367
2013-10-07,17.406288
2013-10-08,17.209795
2013-10-09,17.049578
2013-10-10,17.212818
2013-10-11,17.394196
2013-10-14,17.448610000000002
2013-10-15,17.303507
2013-10-16,17.373035
2013-10-17,17.487907
2013-10-18,17.493954000000002
2013-10-21,17.623941000000002
2013-10-22,18.013906
2013-10-23,18.343410000000002
2013-10-24,18.358524
2013-10-25,18.527811
2013-10-28,18.358524
2013-10-29,18.512697
2013-10-30,18.334341000000002
2013-10-31,18.295042000000002
2013-11-01,17.669287
2013-11-04,17.351873
2013-11-05,17.46977
2013-11-06,17.230954999999998
2013-11-07,16.765417000000003
2013-11-08,16.856106
2013-11-11,17.007255999999998
2013-11-12,16.877268
2013-11-13,17.179565
2013-11-14,17.206772
2013-11-15,17.203749
2013-11-18,16.99214
2013-11-19,16.934704
2013-11-20,16.865175
2013-11-21,16.922611
2013-11-22,16.889359
2013-11-25,16.756348000000003
2013-11-26,16.853082999999998
2013-11-27,17.019346
2013-11-29,17.037485
2013-12-02,16.889359
2013-12-03,16.922611
2013-12-04,16.847038
2013-12-05,16.958887
2013-12-06,17.004232000000002
2013-12-09,17.215841
2013-12-10,16.949820000000003
2013-12-11,16.674727999999998
2013-12-12,16.414753
2013-12-13,16.599154000000002
2013-12-16,16.565901
2013-12-17,16.6052
2013-12-18,16.59613
2013-12-19,16.635429000000002
2013-12-20,16.771463
2013-12-23,16.804716
2013-12-24,16.904474
2013-12-26,17.140266
2013-12-27,17.167473
2013-12-30,17.460701
2013-12-31,17.406288
2014-01-02,17.373035
2014-01-03,17.475817000000003
2014-01-06,17.439541000000002
2014-01-07,17.264208
2014-01-08,17.152357000000002
2014-01-09,17.131197
2014-01-10,17.194679
2014-01-13,17.125151000000002
2014-01-14,17.221885999999998
2014-01-15,17.194679
2014-01-16,17.191656
2014-01-17,17.067715
2014-01-21,17.034461999999998
2014-01-22,16.974003
2014-01-23,16.998185999999997
2014-01-24,16.952841
2014-01-27,16.910521
2014-01-28,17.125151000000002
2014-01-29,17.079807000000002
2014-01-30,17.636034
2014-01-31,17.542322
2014-02-03,17.373035
2014-02-04,17.218863
2014-02-05,17.309553
2014-02-06,17.702539
2014-02-07,17.348851999999997
2014-02-10,17.778114000000002
2014-02-11,17.868803
2014-02-12,17.868803
2014-02-13,17.932285
2014-02-14,18.077389
2014-02-18,17.965538000000002
2014-02-19,17.935308
2014-02-20,17.633011
2014-02-21,17.687424
2014-02-24,17.702539
2014-02-25,17.778114000000002
2014-02-26,17.805321
2014-02-27,17.756952
2014-02-28,17.233978
2014-03-03,17.415357999999998
2014-03-04,17.182589
2014-03-05,17.016325
2014-03-06,17.53023
2014-03-07,17.448610000000002
2014-03-10,17.397219
2014-03-11,17.418379
2014-03-12,17.445587
2014-03-13,17.376058999999998
2014-03-14,17.53023
2014-03-17,17.557436
2014-03-18,17.762999
2014-03-19,17.859734
2014-03-20,17.759975
2014-03-21,17.636034
2014-03-24,17.563482
2014-03-25,17.218863
2014-03-26,16.964933
2014-03-27,16.744257
2014-03-28,17.14329
2014-03-31,17.16445
2014-04-01,17.297461
2014-04-02,16.998185999999997
2014-04-03,17.303507
2014-04-04,17.363966
2014-04-07,16.677751999999998
2014-04-08,16.998185999999997
2014-04-09,16.94075
2014-04-10,16.653566
2014-04-11,16.336154999999998
2014-04-14,16.478235
2014-04-15,16.581017000000003
2014-04-16,16.701935
2014-04-17,16.759370999999998
2014-04-21,16.620314
2014-04-22,16.76844
2014-04-23,16.735188
2014-04-24,16.828899
2014-04-25,16.783554000000002
2014-04-28,16.714026999999998
2014-04-29,16.517532
2014-04-30,16.505442000000002
2014-05-01,16.653566
2014-05-02,15.55925
2014-05-05,15.290206
2014-05-06,14.978839
2014-05-07,14.712817000000001
2014-05-08,14.873035
2014-05-09,15.033253
2014-05-12,15.114873000000001
2014-05-13,15.060459
2014-05-14,15.024184
2014-05-15,15.060459
2014-05-16,15.166264000000002
2014-05-19,15.365779999999999
2014-05-20,15.435308
2014-05-21,15.480653
2014-05-22,15.486699
2014-05-23,15.640870999999999
2014-05-27,15.846433
2014-05-28,15.864571
2014-05-29,16.051994
2014-05-30,16.581017000000003
