Date,INT
1987-07-01,1.055556
1987-07-02,1.097222
1987-07-06,1.069444
1987-07-07,1.069444
1987-07-08,1.055556
1987-07-09,1.111111
1987-07-10,1.166667
1987-07-13,1.083333
1987-07-14,1.083333
1987-07-15,1.083333
1987-07-16,1.180556
1987-07-17,1.208333
1987-07-20,1.222222
1987-07-21,1.25
1987-07-22,1.305556
1987-07-23,1.388889
1987-07-24,1.472222
1987-07-27,1.5
1987-07-28,1.388889
1987-07-29,1.291667
1987-07-30,1.347222
1987-07-31,1.375
1987-08-03,1.319444
1987-08-04,1.305556
1987-08-05,1.388889
1987-08-06,1.305556
1987-08-07,1.319444
1987-08-10,1.319444
1987-08-11,1.333333
1987-08-12,1.333333
1987-08-13,1.305556
1987-08-14,1.305556
1987-08-17,1.291667
1987-08-18,1.111111
1987-08-19,1.222222
1987-08-20,1.236111
1987-08-21,1.236111
1987-08-24,1.222222
1987-08-25,1.222222
1987-08-26,1.166667
1987-08-27,1.152778
1987-08-28,1.222222
1987-08-31,1.236111
1987-09-01,1.263889
1987-09-02,1.263889
1987-09-03,1.236111
1987-09-04,1.180556
1987-09-08,1.222222
1987-09-09,1.222222
1987-09-10,1.375
1987-09-11,1.388889
1987-09-14,1.319444
1987-09-15,1.305556
1987-09-16,1.333333
1987-09-17,1.291667
1987-09-18,1.333333
1987-09-21,1.305556
1987-09-22,1.319444
1987-09-23,1.291667
1987-09-24,1.291667
1987-09-25,1.291667
1987-09-28,1.263889
1987-09-29,1.305556
1987-09-30,1.319444
1987-10-01,1.319444
1987-10-02,1.291667
1987-10-05,1.25
1987-10-06,1.291667
1987-10-07,1.361111
1987-10-08,1.319444
1987-10-09,1.319444
1987-10-12,1.305556
1987-10-13,1.305556
1987-10-14,1.319444
1987-10-15,1.277778
1987-10-16,1.208333
1987-10-19,0.9305559999999999
1987-10-20,0.708333
1987-10-21,1.0
1987-10-22,0.9722219999999999
1987-10-23,0.875
1987-10-26,0.777778
1987-10-27,0.805556
1987-10-28,0.777778
1987-10-29,0.805556
1987-10-30,0.9722219999999999
1987-11-02,0.875
1987-11-03,0.8611110000000001
1987-11-04,0.8611110000000001
1987-11-05,0.833333
1987-11-06,0.8611110000000001
1987-11-09,0.805556
1987-11-10,0.833333
1987-11-11,0.8194440000000001
1987-11-12,0.833333
1987-11-13,0.833333
1987-11-16,0.8194440000000001
1987-11-17,0.791667
1987-11-18,0.805556
1987-11-19,0.833333
1987-11-20,0.8194440000000001
1987-11-23,0.8888889999999999
1987-11-24,0.8888889999999999
1987-11-25,0.8888889999999999
1987-11-27,0.9444440000000001
1987-11-30,0.9722219999999999
1987-12-01,0.916667
1987-12-02,0.9027780000000001
1987-12-03,0.8888889999999999
1987-12-04,0.8472219999999999
1987-12-07,0.8611110000000001
1987-12-08,0.875
1987-12-09,0.9722219999999999
1987-12-10,0.9722219999999999
1987-12-11,0.9722219999999999
1987-12-14,1.013889
1987-12-15,0.9861110000000001
1987-12-16,0.958333
1987-12-17,0.916667
1987-12-18,0.958333
1987-12-21,0.916667
1987-12-22,0.9027780000000001
1987-12-23,0.875
1987-12-24,0.9305559999999999
1987-12-28,0.8888889999999999
1987-12-29,0.875
1987-12-30,0.916667
1987-12-31,0.875
1988-01-04,0.9305559999999999
1988-01-05,1.0
1988-01-06,0.958333
1988-01-07,0.9861110000000001
1988-01-08,0.9444440000000001
1988-01-11,0.916667
1988-01-12,0.8888889999999999
1988-01-13,0.8888889999999999
1988-01-14,0.9027780000000001
1988-01-15,0.9305559999999999
1988-01-18,0.9444440000000001
1988-01-19,1.027778
1988-01-20,0.9722219999999999
1988-01-21,0.9722219999999999
1988-01-22,0.9722219999999999
1988-01-25,0.916667
1988-01-26,0.9305559999999999
1988-01-27,0.8888889999999999
1988-01-28,0.8888889999999999
1988-01-29,0.916667
1988-02-01,0.9027780000000001
1988-02-02,0.916667
1988-02-03,0.8888889999999999
1988-02-04,0.8611110000000001
1988-02-05,0.8611110000000001
1988-02-08,0.875
1988-02-09,0.8611110000000001
1988-02-10,0.8611110000000001
1988-02-11,0.875
1988-02-12,0.8611110000000001
1988-02-16,0.833333
1988-02-17,0.8611110000000001
1988-02-18,0.8472219999999999
1988-02-19,0.8888889999999999
1988-02-22,0.8611110000000001
1988-02-23,0.8888889999999999
1988-02-24,0.875
1988-02-25,0.875
1988-02-26,0.8611110000000001
1988-02-29,0.833333
1988-03-01,0.8611110000000001
1988-03-02,0.875
1988-03-03,0.875
1988-03-04,0.8611110000000001
1988-03-07,0.8888889999999999
1988-03-08,0.875
1988-03-09,0.9305559999999999
1988-03-10,0.9027780000000001
1988-03-11,0.9027780000000001
1988-03-14,0.9027780000000001
1988-03-15,0.916667
1988-03-16,0.9027780000000001
1988-03-17,0.8888889999999999
1988-03-18,0.875
1988-03-21,0.8888889999999999
1988-03-22,0.8888889999999999
1988-03-23,0.875
1988-03-24,0.8611110000000001
1988-03-25,0.833333
1988-03-28,0.833333
1988-03-29,0.833333
1988-03-30,0.833333
1988-03-31,0.875
1988-04-04,0.916667
1988-04-05,0.916667
1988-04-06,0.8888889999999999
1988-04-07,0.9027780000000001
1988-04-08,0.8888889999999999
1988-04-11,0.9027780000000001
1988-04-12,0.9027780000000001
1988-04-13,0.8888889999999999
1988-04-14,0.8888889999999999
1988-04-15,0.8888889999999999
1988-04-18,0.8611110000000001
1988-04-19,0.8472219999999999
1988-04-20,0.833333
1988-04-21,0.833333
1988-04-22,0.8472219999999999
1988-04-25,0.8472219999999999
1988-04-26,0.8194440000000001
1988-04-27,0.8888889999999999
1988-04-28,0.916667
1988-04-29,0.916667
1988-05-02,0.9444440000000001
1988-05-03,0.9444440000000001
1988-05-04,0.958333
1988-05-05,0.9722219999999999
1988-05-06,0.9305559999999999
1988-05-09,0.916667
1988-05-10,0.916667
1988-05-11,0.916667
1988-05-12,0.9305559999999999
1988-05-13,0.958333
1988-05-16,0.958333
1988-05-17,0.958333
1988-05-18,0.9444440000000001
1988-05-19,0.9444440000000001
1988-05-20,0.9444440000000001
1988-05-23,0.9444440000000001
1988-05-24,0.9305559999999999
1988-05-25,0.9305559999999999
1988-05-26,0.9305559999999999
1988-05-27,0.9305559999999999
1988-05-31,0.9444440000000001
1988-06-01,0.9444440000000001
1988-06-02,0.9305559999999999
1988-06-03,0.9305559999999999
1988-06-06,0.9444440000000001
1988-06-07,0.9444440000000001
1988-06-08,0.9444440000000001
1988-06-09,0.9444440000000001
1988-06-10,0.9305559999999999
1988-06-13,0.9305559999999999
1988-06-14,0.9305559999999999
1988-06-15,0.916667
1988-06-16,0.9305559999999999
1988-06-17,0.9027780000000001
1988-06-20,0.9305559999999999
1988-06-21,0.9305559999999999
1988-06-22,0.916667
1988-06-23,0.916667
1988-06-24,0.916667
1988-06-27,0.916667
1988-06-28,0.916667
1988-06-29,0.9027780000000001
1988-06-30,0.916667
1988-07-01,0.9305559999999999
1988-07-05,0.9305559999999999
1988-07-06,0.958333
1988-07-07,0.9722219999999999
1988-07-08,0.9861110000000001
1988-07-11,0.9861110000000001
1988-07-12,0.9861110000000001
1988-07-13,1.027778
1988-07-14,1.027778
1988-07-15,1.027778
1988-07-18,1.027778
1988-07-19,1.0
1988-07-20,1.0
1988-07-21,1.0
1988-07-22,0.9861110000000001
1988-07-25,0.9861110000000001
1988-07-26,1.0
1988-07-27,0.9861110000000001
1988-07-28,1.0
1988-07-29,1.0
1988-08-01,1.013889
1988-08-02,1.083333
1988-08-03,1.111111
1988-08-04,1.138889
1988-08-05,1.152778
1988-08-08,1.180556
1988-08-09,1.125
1988-08-10,1.111111
1988-08-11,1.097222
1988-08-12,1.111111
1988-08-15,1.111111
1988-08-16,1.138889
1988-08-17,1.208333
1988-08-18,1.222222
1988-08-19,1.222222
1988-08-22,1.222222
1988-08-23,1.236111
1988-08-24,1.25
1988-08-25,1.263889
1988-08-26,1.263889
1988-08-29,1.305556
1988-08-30,1.277778
1988-08-31,1.277778
1988-09-01,1.263889
1988-09-02,1.277778
1988-09-06,1.263889
1988-09-07,1.25
1988-09-08,1.277778
1988-09-09,1.263889
1988-09-12,1.277778
1988-09-13,1.263889
1988-09-14,1.263889
1988-09-15,1.25
1988-09-16,1.263889
1988-09-19,1.263889
1988-09-20,1.25
1988-09-21,1.25
1988-09-22,1.236111
1988-09-23,1.25
1988-09-26,1.208333
1988-09-27,1.138889
1988-09-28,1.152778
1988-09-29,1.222222
1988-09-30,1.222222
1988-10-03,1.236111
1988-10-04,1.25
1988-10-05,1.263889
1988-10-06,1.25
1988-10-07,1.25
1988-10-10,1.25
1988-10-11,1.208333
1988-10-12,1.222222
1988-10-13,1.222222
1988-10-14,1.222222
1988-10-17,1.194444
1988-10-18,1.180556
1988-10-19,1.152778
1988-10-20,1.166667
1988-10-21,1.166667
1988-10-24,1.180556
1988-10-25,1.208333
1988-10-26,1.194444
1988-10-27,1.194444
1988-10-28,1.194444
1988-10-31,1.180556
1988-11-01,1.180556
1988-11-02,1.180556
1988-11-03,1.152778
1988-11-04,1.166667
1988-11-07,1.138889
1988-11-08,1.111111
1988-11-09,1.111111
1988-11-10,1.111111
1988-11-11,1.111111
1988-11-14,1.069444
1988-11-15,1.083333
1988-11-16,1.041667
1988-11-17,1.0
1988-11-18,1.013889
1988-11-21,1.013889
1988-11-22,1.0
1988-11-23,1.013889
1988-11-25,1.0
1988-11-28,1.027778
1988-11-29,1.055556
1988-11-30,1.055556
1988-12-01,1.055556
1988-12-02,1.055556
1988-12-05,1.055556
1988-12-06,1.055556
1988-12-07,1.083333
1988-12-08,1.111111
1988-12-09,1.125
1988-12-12,1.125
1988-12-13,1.111111
1988-12-14,1.111111
1988-12-15,1.111111
1988-12-16,1.111111
1988-12-19,1.111111
1988-12-20,1.111111
1988-12-21,1.097222
1988-12-22,1.111111
1988-12-23,1.097222
1988-12-27,1.083333
1988-12-28,1.111111
1988-12-29,1.125
1988-12-30,1.138889
1989-01-03,1.152778
1989-01-04,1.166667
1989-01-05,1.166667
1989-01-06,1.208333
1989-01-09,1.194444
1989-01-10,1.194444
1989-01-11,1.180556
1989-01-12,1.180556
1989-01-13,1.194444
1989-01-16,1.194444
1989-01-17,1.180556
1989-01-18,1.180556
1989-01-19,1.180556
1989-01-20,1.166667
1989-01-23,1.152778
1989-01-24,1.152778
1989-01-25,1.152778
1989-01-26,1.208333
1989-01-27,1.180556
1989-01-30,1.180556
1989-01-31,1.166667
1989-02-01,1.152778
1989-02-02,1.138889
1989-02-03,1.097222
1989-02-06,1.083333
1989-02-07,1.097222
1989-02-08,1.097222
1989-02-09,1.111111
1989-02-10,1.111111
1989-02-13,1.111111
1989-02-14,1.111111
1989-02-15,1.111111
1989-02-16,1.097222
1989-02-17,1.097222
1989-02-21,1.097222
1989-02-22,1.097222
1989-02-23,1.097222
1989-02-24,1.097222
1989-02-27,1.083333
1989-02-28,1.083333
1989-03-01,1.069444
1989-03-02,1.069444
1989-03-03,1.083333
1989-03-06,1.083333
1989-03-07,1.111111
1989-03-08,1.138889
1989-03-09,1.152778
1989-03-10,1.138889
1989-03-13,1.138889
1989-03-14,1.152778
1989-03-15,1.152778
1989-03-16,1.166667
1989-03-17,1.166667
1989-03-20,1.166667
1989-03-21,1.166667
1989-03-22,1.166667
1989-03-23,1.166667
1989-03-27,1.166667
1989-03-28,1.180556
1989-03-29,1.180556
1989-03-30,1.166667
1989-03-31,1.166667
1989-04-03,1.194444
1989-04-04,1.194444
1989-04-05,1.236111
1989-04-06,1.236111
1989-04-07,1.236111
1989-04-10,1.277778
1989-04-11,1.263889
1989-04-12,1.222222
1989-04-13,1.222222
1989-04-14,1.236111
1989-04-17,1.222222
1989-04-18,1.222222
1989-04-19,1.222222
1989-04-20,1.222222
1989-04-21,1.208333
1989-04-24,1.208333
1989-04-25,1.166667
1989-04-26,1.152778
1989-04-27,1.166667
1989-04-28,1.180556
1989-05-01,1.236111
1989-05-02,1.291667
1989-05-03,1.277778
1989-05-04,1.291667
1989-05-05,1.222222
1989-05-08,1.222222
1989-05-09,1.222222
1989-05-10,1.208333
1989-05-11,1.208333
1989-05-12,1.222222
1989-05-15,1.222222
1989-05-16,1.236111
1989-05-17,1.277778
1989-05-18,1.25
1989-05-19,1.25
1989-05-22,1.263889
1989-05-23,1.277778
1989-05-24,1.305556
1989-05-25,1.333333
1989-05-26,1.347222
1989-05-30,1.333333
1989-05-31,1.347222
1989-06-01,1.333333
1989-06-02,1.347222
1989-06-05,1.375
1989-06-06,1.444444
1989-06-07,1.513889
1989-06-08,1.5
1989-06-09,1.472222
1989-06-12,1.541667
1989-06-13,1.513889
1989-06-14,1.541667
1989-06-15,1.541667
1989-06-16,1.513889
1989-06-19,1.527778
1989-06-20,1.513889
1989-06-21,1.5
1989-06-22,1.527778
1989-06-23,1.527778
1989-06-26,1.527778
1989-06-27,1.5
1989-06-28,1.416667
1989-06-29,1.416667
1989-06-30,1.430556
1989-07-03,1.458333
1989-07-05,1.472222
1989-07-06,1.513889
1989-07-07,1.513889
1989-07-10,1.527778
1989-07-11,1.527778
1989-07-12,1.527778
1989-07-13,1.513889
1989-07-14,1.513889
1989-07-17,1.625
1989-07-18,1.625
1989-07-19,1.583333
1989-07-20,1.611111
1989-07-21,1.611111
1989-07-24,1.625
1989-07-25,1.625
1989-07-26,1.597222
1989-07-27,1.583333
1989-07-28,1.625
1989-07-31,1.597222
1989-08-01,1.541667
1989-08-02,1.541667
1989-08-03,1.555556
1989-08-04,1.569444
1989-08-07,1.569444
1989-08-08,1.555556
1989-08-09,1.541667
1989-08-10,1.527778
1989-08-11,1.555556
1989-08-14,1.555556
1989-08-15,1.555556
1989-08-16,1.555556
1989-08-17,1.611111
1989-08-18,1.625
1989-08-21,1.597222
1989-08-22,1.597222
1989-08-23,1.597222
1989-08-24,1.638889
1989-08-25,1.6527779999999999
1989-08-28,1.6805560000000002
1989-08-29,1.6527779999999999
1989-08-30,1.666667
1989-08-31,1.666667
1989-09-01,1.666667
1989-09-05,1.6527779999999999
1989-09-06,1.6527779999999999
1989-09-07,1.6527779999999999
1989-09-08,1.7222220000000001
1989-09-11,1.6944439999999998
1989-09-12,1.763889
1989-09-13,1.708333
1989-09-14,1.666667
1989-09-15,1.666667
1989-09-18,1.6527779999999999
1989-09-19,1.6944439999999998
1989-09-20,1.6805560000000002
1989-09-21,1.6944439999999998
1989-09-22,1.6805560000000002
1989-09-25,1.638889
1989-09-26,1.6527779999999999
1989-09-27,1.611111
1989-09-28,1.638889
1989-09-29,1.6805560000000002
1989-10-02,1.708333
1989-10-03,1.7777779999999999
1989-10-04,1.736111
1989-10-05,1.7222220000000001
1989-10-06,1.763889
1989-10-09,1.8055560000000002
1989-10-10,1.75
1989-10-11,1.75
1989-10-12,1.75
1989-10-13,1.541667
1989-10-16,1.597222
1989-10-17,1.638889
1989-10-18,1.638889
1989-10-19,1.666667
1989-10-20,1.666667
1989-10-23,1.6527779999999999
1989-10-24,1.638889
1989-10-25,1.666667
1989-10-26,1.625
1989-10-27,1.625
1989-10-30,1.611111
1989-10-31,1.597222
1989-11-01,1.597222
1989-11-02,1.611111
1989-11-03,1.6944439999999998
1989-11-06,1.666667
1989-11-07,1.708333
1989-11-08,1.7222220000000001
1989-11-09,1.7222220000000001
1989-11-10,1.763889
1989-11-13,1.7777779999999999
1989-11-14,1.763889
1989-11-15,1.763889
1989-11-16,1.75
1989-11-17,1.75
1989-11-20,1.763889
1989-11-21,1.736111
1989-11-22,1.75
1989-11-24,1.763889
1989-11-27,1.75
1989-11-28,1.763889
1989-11-29,1.7777779999999999
1989-11-30,1.763889
1989-12-01,1.7777779999999999
1989-12-04,1.7777779999999999
1989-12-05,1.861111
1989-12-06,1.861111
1989-12-07,1.833333
1989-12-08,1.861111
1989-12-11,1.8472220000000001
1989-12-12,1.8194439999999998
1989-12-13,1.8194439999999998
1989-12-14,1.8055560000000002
1989-12-15,1.833333
1989-12-18,1.75
1989-12-19,1.763889
1989-12-20,1.736111
1989-12-21,1.763889
1989-12-22,1.791667
1989-12-26,1.8055560000000002
1989-12-27,1.8194439999999998
1989-12-28,1.833333
1989-12-29,1.8472220000000001
1990-01-02,1.861111
1990-01-03,1.8472220000000001
1990-01-04,1.8472220000000001
1990-01-05,1.8055560000000002
1990-01-08,1.7777779999999999
1990-01-09,1.763889
1990-01-10,1.7222220000000001
1990-01-11,1.666667
1990-01-12,1.666667
1990-01-15,1.708333
1990-01-16,1.7222220000000001
1990-01-17,1.7222220000000001
1990-01-18,1.7222220000000001
1990-01-19,1.6944439999999998
1990-01-22,1.6527779999999999
1990-01-23,1.6527779999999999
1990-01-24,1.6527779999999999
1990-01-25,1.6527779999999999
1990-01-26,1.6527779999999999
1990-01-29,1.638889
1990-01-30,1.638889
1990-01-31,1.611111
1990-02-01,1.638889
1990-02-02,1.638889
1990-02-05,1.6527779999999999
1990-02-06,1.638889
1990-02-07,1.666667
1990-02-08,1.638889
1990-02-09,1.6527779999999999
1990-02-12,1.6527779999999999
1990-02-13,1.666667
1990-02-14,1.666667
1990-02-15,1.6527779999999999
1990-02-16,1.625
1990-02-20,1.597222
1990-02-21,1.597222
1990-02-22,1.611111
1990-02-23,1.597222
1990-02-26,1.583333
1990-02-27,1.6527779999999999
1990-02-28,1.6527779999999999
1990-03-01,1.6527779999999999
1990-03-02,1.6527779999999999
1990-03-05,1.6805560000000002
1990-03-06,1.763889
1990-03-07,1.763889
1990-03-08,1.75
1990-03-09,1.75
1990-03-12,1.736111
1990-03-13,1.7222220000000001
1990-03-14,1.75
1990-03-15,1.763889
1990-03-16,1.8055560000000002
1990-03-19,1.8055560000000002
1990-03-20,1.7777779999999999
1990-03-21,1.75
1990-03-22,1.75
1990-03-23,1.75
1990-03-26,1.7222220000000001
1990-03-27,1.736111
1990-03-28,1.736111
1990-03-29,1.763889
1990-03-30,1.75
1990-04-02,1.75
1990-04-03,1.75
1990-04-04,1.75
1990-04-05,1.75
1990-04-06,1.763889
1990-04-09,1.763889
1990-04-10,1.75
1990-04-11,1.75
1990-04-12,1.763889
1990-04-16,1.763889
1990-04-17,1.763889
1990-04-18,1.8055560000000002
1990-04-19,1.791667
1990-04-20,1.833333
1990-04-23,1.9722220000000001
1990-04-24,1.916667
1990-04-25,1.888889
1990-04-26,1.9305560000000002
1990-04-27,1.9305560000000002
1990-04-30,1.9305560000000002
1990-05-01,1.9305560000000002
1990-05-02,1.916667
1990-05-03,1.916667
1990-05-04,1.916667
1990-05-07,1.9305560000000002
1990-05-08,1.888889
1990-05-09,1.9027779999999999
1990-05-10,1.9027779999999999
1990-05-11,1.888889
1990-05-14,1.9027779999999999
1990-05-15,1.9027779999999999
1990-05-16,1.888889
1990-05-17,1.9027779999999999
1990-05-18,1.9027779999999999
1990-05-21,1.888889
1990-05-22,1.888889
1990-05-23,1.875
1990-05-24,1.9722220000000001
1990-05-25,2.041667
1990-05-29,2.041667
1990-05-30,2.069444
1990-05-31,2.041667
1990-06-01,2.013889
1990-06-04,2.027778
1990-06-05,2.013889
1990-06-06,2.013889
1990-06-07,1.986111
1990-06-08,2.0
1990-06-11,2.0
1990-06-12,2.013889
1990-06-13,1.9722220000000001
1990-06-14,2.013889
1990-06-15,2.0
1990-06-18,1.986111
1990-06-19,1.9722220000000001
1990-06-20,1.958333
1990-06-21,1.9444439999999998
1990-06-22,1.958333
1990-06-25,1.9305560000000002
1990-06-26,1.9305560000000002
1990-06-27,1.916667
1990-06-28,1.958333
1990-06-29,2.0
1990-07-02,2.0
1990-07-03,2.041667
1990-07-05,2.097222
1990-07-06,2.166667
1990-07-09,2.138889
1990-07-10,2.194444
1990-07-11,2.194444
1990-07-12,2.208333
1990-07-13,2.263889
1990-07-16,2.305556
1990-07-17,2.347222
1990-07-18,2.361111
1990-07-19,2.305556
1990-07-20,2.305556
1990-07-23,2.194444
1990-07-24,2.180556
1990-07-25,2.222222
1990-07-26,2.291667
1990-07-27,2.361111
1990-07-30,2.375
1990-07-31,2.388889
1990-08-01,2.291667
1990-08-02,2.194444
1990-08-03,2.097222
1990-08-06,1.9444439999999998
1990-08-07,1.9027779999999999
1990-08-08,1.888889
1990-08-09,1.875
1990-08-10,1.833333
1990-08-13,1.833333
1990-08-14,1.875
1990-08-15,1.9027779999999999
1990-08-16,1.875
1990-08-17,1.861111
1990-08-20,1.75
1990-08-21,1.569444
1990-08-22,1.430556
1990-08-23,1.263889
1990-08-24,1.361111
1990-08-27,1.583333
1990-08-28,1.638889
1990-08-29,1.6805560000000002
1990-08-30,1.736111
1990-08-31,1.736111
1990-09-04,1.763889
1990-09-05,1.8194439999999998
1990-09-06,1.8194439999999998
1990-09-07,1.8194439999999998
1990-09-10,1.8055560000000002
1990-09-11,1.8055560000000002
1990-09-12,1.7777779999999999
1990-09-13,1.666667
1990-09-14,1.597222
1990-09-17,1.583333
1990-09-18,1.583333
1990-09-19,1.583333
1990-09-20,1.583333
1990-09-21,1.541667
1990-09-24,1.430556
1990-09-25,1.444444
1990-09-26,1.430556
1990-09-27,1.402778
1990-09-28,1.375
1990-10-01,1.361111
1990-10-02,1.333333
1990-10-03,1.305556
1990-10-04,1.319444
1990-10-05,1.319444
1990-10-08,1.305556
1990-10-09,1.263889
1990-10-10,1.222222
1990-10-11,1.222222
1990-10-12,1.25
1990-10-15,1.263889
1990-10-16,1.333333
1990-10-17,1.333333
1990-10-18,1.402778
1990-10-19,1.361111
1990-10-22,1.305556
1990-10-23,1.291667
1990-10-24,1.291667
1990-10-25,1.347222
1990-10-26,1.347222
1990-10-29,1.333333
1990-10-30,1.347222
1990-10-31,1.347222
1990-11-01,1.347222
1990-11-02,1.305556
1990-11-05,1.277778
1990-11-06,1.277778
1990-11-07,1.263889
1990-11-08,1.25
1990-11-09,1.263889
1990-11-12,1.25
1990-11-13,1.263889
1990-11-14,1.319444
1990-11-15,1.388889
1990-11-16,1.458333
1990-11-19,1.444444
1990-11-20,1.458333
1990-11-21,1.458333
1990-11-23,1.458333
1990-11-26,1.472222
1990-11-27,1.486111
1990-11-28,1.486111
1990-11-29,1.472222
1990-11-30,1.458333
1990-12-03,1.472222
1990-12-04,1.472222
1990-12-05,1.444444
1990-12-06,1.486111
1990-12-07,1.486111
1990-12-10,1.486111
1990-12-11,1.486111
1990-12-12,1.555556
1990-12-13,1.541667
1990-12-14,1.541667
1990-12-17,1.527778
1990-12-18,1.541667
1990-12-19,1.541667
1990-12-20,1.541667
1990-12-21,1.527778
1990-12-24,1.5
1990-12-26,1.472222
1990-12-27,1.555556
1990-12-28,1.569444
1990-12-31,1.625
