Date,MATX
1973-05-03,0.959
1973-05-04,0.96899
1973-05-07,0.9889690000000001
1973-05-08,0.9889690000000001
1973-05-09,1.018937
1973-05-10,1.048906
1973-05-11,1.038917
1973-05-14,1.018937
1973-05-15,1.048906
1973-05-16,1.048906
1973-05-17,1.088865
1973-05-18,1.018937
1973-05-21,0.9889690000000001
1973-05-22,0.998958
1973-05-23,0.9889690000000001
1973-05-24,1.018937
1973-05-25,1.018937
1973-05-29,0.998958
1973-05-30,0.9889690000000001
1973-05-31,0.9889690000000001
1973-06-01,0.9889690000000001
1973-06-04,0.9889690000000001
1973-06-05,0.9889690000000001
1973-06-06,0.96899
1973-06-07,0.9889690000000001
1973-06-08,0.9889690000000001
1973-06-11,0.9889690000000001
1973-06-12,0.9889690000000001
1973-06-13,0.9889690000000001
1973-06-14,0.9889690000000001
1973-06-15,0.959
1973-06-18,0.96899
1973-06-19,0.96899
1973-06-20,0.96899
1973-06-21,0.9889690000000001
1973-06-22,0.9889690000000001
1973-06-25,0.9889690000000001
1973-06-26,0.9889690000000001
1973-06-27,0.998958
1973-06-28,0.998958
1973-06-29,1.018937
1973-07-02,1.018937
1973-07-03,1.048906
1973-07-05,1.088865
1973-07-06,1.068885
1973-07-09,1.068885
1973-07-10,1.098854
1973-07-11,1.118833
1973-07-12,1.2187290000000002
1973-07-13,1.19875
1973-07-16,1.1687809999999998
1973-07-17,1.1687809999999998
1973-07-18,1.1687809999999998
1973-07-19,1.238708
1973-07-20,1.238708
1973-07-23,1.19875
1973-07-24,1.2187290000000002
1973-07-25,1.2187290000000002
1973-07-26,1.2486979999999999
1973-07-27,1.2486979999999999
1973-07-30,1.238708
1973-07-31,1.2187290000000002
1973-08-01,1.2187290000000002
1973-08-02,1.238708
1973-08-03,1.238708
1973-08-06,1.238708
1973-08-07,1.2486979999999999
1973-08-08,1.238708
1973-08-09,1.2187290000000002
1973-08-10,1.2187290000000002
1973-08-13,1.18876
1973-08-14,1.18876
1973-08-15,1.18876
1973-08-16,1.18876
1973-08-17,1.18876
1973-08-20,1.1687809999999998
1973-08-21,1.148802
1973-08-22,1.118833
1973-08-23,1.148802
1973-08-24,1.148802
1973-08-27,1.1388129999999999
1973-08-28,1.1388129999999999
1973-08-29,1.118833
1973-08-30,1.118833
1973-08-31,1.148802
1973-09-04,1.148802
1973-09-05,1.118833
1973-09-06,1.118833
1973-09-07,1.1388129999999999
1973-09-10,1.1687809999999998
1973-09-11,1.148802
1973-09-12,1.148802
1973-09-13,1.1388129999999999
1973-09-14,1.148802
1973-09-17,1.148802
1973-09-18,1.148802
1973-09-19,1.18876
1973-09-20,1.19875
1973-09-21,1.19875
1973-09-24,1.19875
1973-09-25,1.19875
1973-09-26,1.19875
1973-09-27,1.19875
1973-09-28,1.19875
1973-10-01,1.19875
1973-10-02,1.2187290000000002
1973-10-03,1.278667
1973-10-04,1.318625
1973-10-05,1.298646
1973-10-08,1.348594
1973-10-09,1.348594
1973-10-10,1.318625
1973-10-11,1.298646
1973-10-12,1.298646
1973-10-15,1.298646
1973-10-16,1.298646
1973-10-17,1.298646
1973-10-18,1.278667
1973-10-19,1.278667
1973-10-22,1.278667
1973-10-23,1.278667
1973-10-24,1.268677
1973-10-25,1.278667
1973-10-26,1.268677
1973-10-29,1.2486979999999999
1973-10-30,1.238708
1973-10-31,1.238708
1973-11-01,1.238708
1973-11-02,1.238708
1973-11-05,1.2187290000000002
1973-11-06,1.2187290000000002
1973-11-07,1.2187290000000002
1973-11-08,1.18876
1973-11-09,1.18876
1973-11-12,1.18876
1973-11-13,1.18876
1973-11-14,1.148802
1973-11-15,1.148802
1973-11-16,1.148802
1973-11-19,1.148802
1973-11-20,1.048906
1973-11-21,1.048906
1973-11-23,1.048906
1973-11-26,1.048906
1973-11-27,1.048906
1973-11-28,1.018937
1973-11-29,1.018937
1973-11-30,1.018937
1973-12-03,1.018937
1973-12-04,0.9889690000000001
1973-12-05,0.998958
1973-12-06,0.998958
1973-12-07,1.018937
1973-12-10,1.048906
1973-12-11,1.048906
1973-12-12,1.038917
1973-12-13,0.9889690000000001
1973-12-14,0.96899
1973-12-17,0.9889690000000001
1973-12-18,1.018937
1973-12-19,1.018937
1973-12-20,0.9889690000000001
1973-12-21,1.018937
1973-12-24,1.018937
1973-12-26,0.9889690000000001
1973-12-27,0.96899
1973-12-28,0.9889690000000001
1973-12-31,1.018937
1974-01-02,1.018937
1974-01-03,1.048906
1974-01-04,1.048906
1974-01-07,1.068885
1974-01-08,1.068885
1974-01-09,1.088865
1974-01-10,1.088865
1974-01-11,1.088865
1974-01-14,1.088865
1974-01-15,1.088865
1974-01-16,1.098854
1974-01-17,1.098854
1974-01-18,1.098854
1974-01-21,1.088865
1974-01-22,1.088865
1974-01-23,1.098854
1974-01-24,1.118833
1974-01-25,1.148802
1974-01-28,1.1687809999999998
1974-01-29,1.1687809999999998
1974-01-30,1.1687809999999998
1974-01-31,1.1687809999999998
1974-02-01,1.18876
1974-02-04,1.18876
1974-02-05,1.18876
1974-02-06,1.18876
1974-02-07,1.18876
1974-02-08,1.18876
1974-02-11,1.18876
1974-02-12,1.19875
1974-02-13,1.19875
1974-02-14,1.19875
1974-02-15,1.19875
1974-02-19,1.1687809999999998
1974-02-20,1.1388129999999999
1974-02-21,1.118833
1974-02-22,1.1687809999999998
1974-02-25,1.18876
1974-02-26,1.18876
1974-02-27,1.2187290000000002
1974-02-28,1.2187290000000002
1974-03-01,1.238708
1974-03-04,1.2187290000000002
1974-03-05,1.2187290000000002
1974-03-06,1.238708
1974-03-07,1.238708
1974-03-08,1.238708
1974-03-11,1.18876
1974-03-12,1.18876
1974-03-13,1.18876
1974-03-14,1.19875
1974-03-15,1.19875
1974-03-18,1.19875
1974-03-19,1.18876
1974-03-20,1.19875
1974-03-21,1.19875
1974-03-22,1.2187290000000002
1974-03-25,1.2187290000000002
1974-03-26,1.2187290000000002
1974-03-27,1.19875
1974-03-28,1.18876
1974-03-29,1.18876
1974-04-01,1.18876
1974-04-02,1.1687809999999998
1974-04-03,1.18876
1974-04-04,1.18876
1974-04-05,1.18876
1974-04-08,1.18876
1974-04-09,1.18876
1974-04-10,1.1687809999999998
1974-04-11,1.1687809999999998
1974-04-15,1.1687809999999998
1974-04-16,1.1687809999999998
1974-04-17,1.1687809999999998
1974-04-18,1.1687809999999998
1974-04-19,1.148802
1974-04-22,1.148802
1974-04-23,1.1687809999999998
1974-04-24,1.148802
1974-04-25,1.148802
1974-04-26,1.118833
1974-04-29,1.1388129999999999
1974-04-30,1.1388129999999999
1974-05-01,1.148802
1974-05-02,1.1388129999999999
1974-05-03,1.1388129999999999
1974-05-06,1.1388129999999999
1974-05-07,1.1388129999999999
1974-05-08,1.1388129999999999
1974-05-09,1.118833
1974-05-10,1.1388129999999999
1974-05-13,1.1388129999999999
1974-05-14,1.148802
1974-05-15,1.148802
1974-05-16,1.118833
1974-05-17,1.118833
1974-05-20,1.088865
1974-05-21,1.088865
1974-05-22,1.088865
1974-05-23,1.088865
1974-05-24,1.088865
1974-05-28,1.088865
1974-05-29,1.068885
1974-05-30,1.048906
1974-05-31,1.038917
1974-06-03,1.038917
1974-06-04,1.018937
1974-06-05,1.048906
1974-06-06,1.088865
1974-06-07,1.088865
1974-06-10,1.088865
1974-06-11,1.088865
1974-06-12,1.088865
1974-06-13,1.088865
1974-06-14,1.088865
1974-06-17,1.088865
1974-06-18,1.048906
1974-06-19,1.048906
1974-06-20,1.048906
1974-06-21,1.048906
1974-06-24,1.068885
1974-06-25,1.048906
1974-06-26,1.048906
1974-06-27,1.048906
1974-06-28,1.048906
1974-07-01,1.048906
1974-07-02,1.038917
1974-07-03,1.038917
1974-07-05,1.038917
1974-07-08,1.048906
1974-07-09,1.048906
1974-07-10,1.088865
1974-07-11,1.088865
1974-07-12,1.118833
1974-07-15,1.1687809999999998
1974-07-16,1.18876
1974-07-17,1.268677
1974-07-18,1.278667
1974-07-19,1.298646
1974-07-22,1.2486979999999999
1974-07-23,1.2486979999999999
1974-07-24,1.298646
1974-07-25,1.278667
1974-07-26,1.298646
1974-07-29,1.278667
1974-07-30,1.278667
1974-07-31,1.278667
1974-08-01,1.278667
1974-08-02,1.278667
1974-08-05,1.298646
1974-08-06,1.278667
1974-08-07,1.318625
1974-08-08,1.278667
1974-08-09,1.278667
1974-08-12,1.278667
1974-08-13,1.268677
1974-08-14,1.2486979999999999
1974-08-15,1.2486979999999999
1974-08-16,1.2486979999999999
1974-08-19,1.238708
1974-08-20,1.238708
1974-08-21,1.19875
1974-08-22,1.19875
1974-08-23,1.1687809999999998
1974-08-26,1.1687809999999998
1974-08-27,1.148802
1974-08-28,1.038917
1974-08-29,1.038917
1974-08-30,1.148802
1974-09-03,1.148802
1974-09-04,1.118833
1974-09-05,1.1388129999999999
1974-09-06,1.148802
1974-09-09,1.148802
1974-09-10,1.2187290000000002
1974-09-11,1.2486979999999999
1974-09-12,1.238708
1974-09-13,1.238708
1974-09-16,1.318625
1974-09-17,1.418521
1974-09-18,1.518417
1974-09-19,1.468469
1974-09-20,1.44849
1974-09-23,1.44849
1974-09-24,1.42851
1974-09-25,1.44849
1974-09-26,1.42851
1974-09-27,1.42851
1974-09-30,1.378562
1974-10-01,1.378562
1974-10-02,1.398542
1974-10-03,1.378562
1974-10-04,1.378562
1974-10-07,1.398542
1974-10-08,1.398542
1974-10-09,1.42851
1974-10-10,1.478458
1974-10-11,1.518417
1974-10-14,1.528406
1974-10-15,1.608323
1974-10-16,1.648281
1974-10-17,1.67825
1974-10-18,1.708219
1974-10-21,1.778146
1974-10-22,1.708219
1974-10-23,1.6582709999999998
1974-10-24,1.67825
1974-10-25,1.8780419999999998
1974-10-28,1.8380830000000001
1974-10-29,1.8380830000000001
1974-10-30,1.778146
1974-10-31,1.748177
1974-11-01,1.708219
1974-11-04,1.67825
1974-11-05,1.798125
1974-11-06,1.7581669999999998
1974-11-07,1.7581669999999998
1974-11-08,1.7581669999999998
1974-11-11,1.8780419999999998
1974-11-12,1.9779369999999998
1974-11-13,1.9779369999999998
1974-11-14,1.8780419999999998
1974-11-15,1.778146
1974-11-18,1.728198
1974-11-19,1.6582709999999998
1974-11-20,1.558375
1974-11-21,1.5483850000000001
1974-11-22,1.5483850000000001
1974-11-25,1.558375
1974-11-26,1.608323
1974-11-27,1.608323
1974-11-29,1.608323
1974-12-02,1.558375
1974-12-03,1.608323
1974-12-04,1.608323
1974-12-05,1.608323
1974-12-06,1.578354
1974-12-09,1.5483850000000001
1974-12-10,1.478458
1974-12-11,1.468469
1974-12-12,1.44849
1974-12-13,1.44849
1974-12-16,1.44849
1974-12-17,1.44849
1974-12-18,1.478458
1974-12-19,1.478458
1974-12-20,1.468469
1974-12-23,1.44849
1974-12-24,1.44849
1974-12-26,1.478458
1974-12-27,1.44849
1974-12-30,1.468469
1974-12-31,1.478458
1975-01-02,1.478458
1975-01-03,1.498438
1975-01-06,1.528406
1975-01-07,1.518417
1975-01-08,1.498438
1975-01-09,1.478458
1975-01-10,1.478458
1975-01-13,1.468469
1975-01-14,1.368573
1975-01-15,1.378562
1975-01-16,1.42851
1975-01-17,1.44849
1975-01-20,1.478458
1975-01-21,1.528406
1975-01-22,1.67825
1975-01-23,1.67825
1975-01-24,1.67825
1975-01-27,1.648281
1975-01-28,1.648281
1975-01-29,1.6283020000000001
1975-01-30,1.6283020000000001
1975-01-31,1.648281
1975-02-03,1.708219
1975-02-04,1.728198
1975-02-05,1.8081150000000001
1975-02-06,1.748177
1975-02-07,1.698229
1975-02-10,1.6283020000000001
1975-02-11,1.67825
1975-02-12,1.67825
1975-02-13,1.708219
1975-02-14,1.67825
1975-02-18,1.648281
1975-02-19,1.67825
1975-02-20,1.67825
1975-02-21,1.698229
1975-02-24,1.67825
1975-02-25,1.608323
1975-02-26,1.608323
1975-02-27,1.6283020000000001
1975-02-28,1.608323
1975-03-03,1.608323
1975-03-04,1.578354
1975-03-05,1.608323
1975-03-06,1.728198
1975-03-07,1.708219
1975-03-10,1.708219
1975-03-11,1.708219
1975-03-12,1.748177
1975-03-13,1.778146
1975-03-14,1.798125
1975-03-17,1.798125
1975-03-18,1.7581669999999998
1975-03-19,1.7581669999999998
1975-03-20,1.748177
1975-03-21,1.778146
1975-03-24,1.778146
1975-03-25,1.778146
1975-03-26,1.8081150000000001
1975-03-27,1.798125
1975-03-31,1.7581669999999998
1975-04-01,1.7581669999999998
1975-04-02,1.748177
1975-04-03,1.7581669999999998
1975-04-04,1.778146
1975-04-07,1.7581669999999998
1975-04-08,1.778146
1975-04-09,1.778146
1975-04-10,1.8081150000000001
1975-04-11,1.8081150000000001
1975-04-14,1.8880310000000002
1975-04-15,1.9080099999999998
1975-04-16,1.9080099999999998
1975-04-17,1.9379790000000001
1975-04-18,1.858063
1975-04-21,1.8880310000000002
1975-04-22,1.8380830000000001
1975-04-23,1.8280939999999999
1975-04-24,1.8380830000000001
1975-04-25,1.8880310000000002
1975-04-28,1.8880310000000002
1975-04-29,1.8380830000000001
1975-04-30,1.8081150000000001
1975-05-01,1.8081150000000001
1975-05-02,1.8081150000000001
1975-05-05,1.8280939999999999
1975-05-06,1.8280939999999999
1975-05-07,1.8380830000000001
1975-05-08,1.8280939999999999
1975-05-09,1.8081150000000001
1975-05-12,1.798125
1975-05-13,1.728198
1975-05-14,1.728198
1975-05-15,1.708219
1975-05-16,1.67825
1975-05-19,1.648281
1975-05-20,1.648281
1975-05-21,1.648281
1975-05-22,1.6582709999999998
1975-05-23,1.708219
1975-05-27,1.67825
1975-05-28,1.67825
1975-05-29,1.67825
1975-05-30,1.698229
1975-06-02,1.708219
1975-06-03,1.708219
1975-06-04,1.728198
1975-06-05,1.798125
1975-06-06,1.778146
1975-06-09,1.728198
1975-06-10,1.708219
1975-06-11,1.728198
1975-06-12,1.708219
1975-06-13,1.708219
1975-06-16,1.708219
1975-06-17,1.708219
1975-06-18,1.708219
1975-06-19,1.748177
1975-06-20,1.518417
1975-06-23,1.518417
1975-06-24,1.528406
1975-06-25,1.5483850000000001
1975-06-26,1.578354
1975-06-27,1.578354
1975-06-30,1.558375
1975-07-01,1.578354
1975-07-02,1.578354
1975-07-03,1.598333
1975-07-07,1.608323
1975-07-08,1.6283020000000001
1975-07-09,1.698229
1975-07-10,1.748177
1975-07-11,1.748177
1975-07-14,1.748177
1975-07-15,1.67825
1975-07-16,1.648281
1975-07-17,1.6283020000000001
1975-07-18,1.6283020000000001
1975-07-21,1.6283020000000001
1975-07-22,1.608323
1975-07-23,1.598333
1975-07-24,1.6283020000000001
1975-07-25,1.6283020000000001
1975-07-28,1.6283020000000001
1975-07-29,1.6283020000000001
1975-07-30,1.6283020000000001
1975-07-31,1.648281
1975-08-01,1.6283020000000001
1975-08-04,1.6283020000000001
1975-08-05,1.648281
1975-08-06,1.648281
1975-08-07,1.6283020000000001
1975-08-08,1.6283020000000001
1975-08-11,1.608323
1975-08-12,1.608323
1975-08-13,1.578354
1975-08-14,1.558375
1975-08-15,1.578354
1975-08-18,1.558375
1975-08-19,1.5483850000000001
1975-08-20,1.5483850000000001
1975-08-21,1.5483850000000001
1975-08-22,1.558375
1975-08-25,1.5483850000000001
1975-08-26,1.5483850000000001
1975-08-27,1.558375
1975-08-28,1.558375
1975-08-29,1.5483850000000001
1975-09-02,1.5483850000000001
1975-09-03,1.5483850000000001
1975-09-04,1.5483850000000001
1975-09-05,1.5483850000000001
1975-09-08,1.5483850000000001
1975-09-09,1.528406
1975-09-10,1.528406
1975-09-11,1.5483850000000001
1975-09-12,1.528406
1975-09-15,1.498438
1975-09-16,1.478458
1975-09-17,1.478458
1975-09-18,1.478458
1975-09-19,1.498438
1975-09-22,1.478458
1975-09-23,1.468469
1975-09-24,1.478458
1975-09-25,1.478458
1975-09-26,1.478458
1975-09-29,1.478458
1975-09-30,1.44849
1975-10-01,1.44849
1975-10-02,1.44849
1975-10-03,1.44849
1975-10-06,1.468469
1975-10-07,1.468469
1975-10-08,1.44849
1975-10-09,1.44849
1975-10-10,1.44849
1975-10-13,1.44849
1975-10-14,1.44849
1975-10-15,1.44849
1975-10-16,1.44849
1975-10-17,1.44849
1975-10-20,1.478458
1975-10-21,1.44849
1975-10-22,1.44849
1975-10-23,1.44849
1975-10-24,1.44849
1975-10-27,1.44849
1975-10-28,1.44849
1975-10-29,1.468469
1975-10-30,1.468469
1975-10-31,1.468469
1975-11-03,1.44849
1975-11-04,1.418521
1975-11-05,1.42851
1975-11-06,1.418521
1975-11-07,1.42851
1975-11-10,1.42851
1975-11-11,1.418521
1975-11-12,1.418521
1975-11-13,1.418521
1975-11-14,1.418521
1975-11-17,1.418521
1975-11-18,1.368573
1975-11-19,1.368573
1975-11-20,1.368573
1975-11-21,1.378562
1975-11-24,1.378562
1975-11-25,1.398542
1975-11-26,1.398542
1975-11-28,1.398542
1975-12-01,1.398542
1975-12-02,1.378562
1975-12-03,1.378562
1975-12-04,1.378562
1975-12-05,1.378562
1975-12-08,1.378562
1975-12-09,1.398542
1975-12-10,1.398542
1975-12-11,1.398542
1975-12-12,1.398542
1975-12-15,1.418521
1975-12-16,1.418521
1975-12-17,1.44849
1975-12-18,1.44849
1975-12-19,1.44849
1975-12-22,1.42851
1975-12-23,1.42851
1975-12-24,1.42851
1975-12-26,1.42851
1975-12-29,1.42851
1975-12-30,1.44849
1975-12-31,1.44849
1976-01-02,1.44849
1976-01-05,1.518417
1976-01-06,1.5483850000000001
1976-01-07,1.518417
1976-01-08,1.5483850000000001
1976-01-09,1.578354
1976-01-12,1.598333
1976-01-13,1.598333
1976-01-14,1.598333
1976-01-15,1.608323
1976-01-16,1.608323
1976-01-19,1.608323
1976-01-20,1.608323
1976-01-21,1.608323
1976-01-22,1.608323
1976-01-23,1.578354
1976-01-26,1.5483850000000001
1976-01-27,1.578354
1976-01-28,1.578354
1976-01-29,1.6582709999999998
1976-01-30,1.648281
1976-02-02,1.6283020000000001
1976-02-03,1.6283020000000001
1976-02-04,1.648281
1976-02-05,1.578354
1976-02-06,1.598333
1976-02-09,1.578354
1976-02-10,1.608323
1976-02-11,1.608323
1976-02-12,1.608323
1976-02-13,1.608323
1976-02-17,1.608323
1976-02-18,1.608323
1976-02-19,1.608323
1976-02-20,1.608323
1976-02-23,1.598333
1976-02-24,1.608323
1976-02-25,1.648281
1976-02-26,1.67825
1976-02-27,1.708219
1976-03-01,1.648281
1976-03-02,1.648281
1976-03-03,1.648281
1976-03-04,1.6283020000000001
1976-03-05,1.648281
1976-03-08,1.6283020000000001
1976-03-09,1.608323
1976-03-10,1.608323
1976-03-11,1.608323
1976-03-12,1.608323
1976-03-15,1.598333
1976-03-16,1.578354
1976-03-17,1.5483850000000001
1976-03-18,1.518417
1976-03-19,1.478458
1976-03-22,1.478458
1976-03-23,1.498438
1976-03-24,1.518417
1976-03-25,1.468469
1976-03-26,1.44849
1976-03-29,1.468469
1976-03-30,1.44849
1976-03-31,1.44849
1976-04-01,1.44849
1976-04-02,1.44849
1976-04-05,1.478458
1976-04-06,1.478458
1976-04-07,1.478458
1976-04-08,1.468469
1976-04-09,1.468469
1976-04-12,1.468469
1976-04-13,1.478458
1976-04-14,1.478458
1976-04-15,1.498438
1976-04-19,1.478458
1976-04-20,1.518417
1976-04-21,1.498438
1976-04-22,1.498438
1976-04-23,1.42851
1976-04-26,1.42851
1976-04-27,1.378562
1976-04-28,1.42851
1976-04-29,1.44849
1976-04-30,1.498438
1976-05-03,1.468469
1976-05-04,1.468469
1976-05-05,1.44849
1976-05-06,1.44849
1976-05-07,1.528406
1976-05-10,1.5483850000000001
1976-05-11,1.5483850000000001
1976-05-12,1.5483850000000001
1976-05-13,1.5483850000000001
1976-05-14,1.5483850000000001
1976-05-17,1.5483850000000001
1976-05-18,1.528406
1976-05-19,1.518417
1976-05-20,1.478458
1976-05-21,1.478458
1976-05-24,1.44849
1976-05-25,1.478458
1976-05-26,1.478458
1976-05-27,1.478458
1976-05-28,1.478458
1976-06-01,1.44849
1976-06-02,1.44849
1976-06-03,1.44849
1976-06-04,1.42851
1976-06-07,1.42851
1976-06-08,1.42851
1976-06-09,1.398542
1976-06-10,1.398542
1976-06-11,1.418521
1976-06-14,1.418521
1976-06-15,1.418521
1976-06-16,1.418521
1976-06-17,1.418521
1976-06-18,1.418521
1976-06-21,1.418521
1976-06-22,1.418521
1976-06-23,1.418521
1976-06-24,1.42851
1976-06-25,1.42851
1976-06-28,1.42851
1976-06-29,1.418521
1976-06-30,1.418521
1976-07-01,1.418521
1976-07-02,1.42851
1976-07-06,1.42851
1976-07-07,1.42851
1976-07-08,1.42851
1976-07-09,1.44849
1976-07-12,1.42851
1976-07-13,1.44849
1976-07-14,1.44849
1976-07-15,1.478458
1976-07-16,1.348594
1976-07-19,1.318625
1976-07-20,1.2486979999999999
1976-07-21,1.278667
1976-07-22,1.278667
1976-07-23,1.298646
1976-07-26,1.318625
1976-07-27,1.318625
1976-07-28,1.3286149999999999
1976-07-29,1.3286149999999999
1976-07-30,1.348594
1976-08-02,1.3286149999999999
1976-08-03,1.348594
1976-08-04,1.348594
1976-08-05,1.348594
1976-08-06,1.348594
1976-08-09,1.348594
1976-08-10,1.348594
1976-08-11,1.348594
1976-08-12,1.348594
1976-08-13,1.348594
1976-08-16,1.348594
1976-08-17,1.378562
1976-08-18,1.378562
1976-08-19,1.378562
1976-08-20,1.378562
1976-08-23,1.348594
1976-08-24,1.348594
1976-08-25,1.348594
1976-08-26,1.318625
1976-08-27,1.278667
1976-08-30,1.268677
1976-08-31,1.18876
1976-09-01,1.238708
1976-09-02,1.2486979999999999
1976-09-03,1.2187290000000002
1976-09-07,1.2187290000000002
1976-09-08,1.2187290000000002
1976-09-09,1.2187290000000002
1976-09-10,1.2187290000000002
1976-09-13,1.2187290000000002
1976-09-14,1.2187290000000002
1976-09-15,1.19875
1976-09-16,1.19875
1976-09-17,1.18876
1976-09-20,1.18876
1976-09-21,1.18876
1976-09-22,1.2486979999999999
1976-09-23,1.268677
1976-09-24,1.2486979999999999
1976-09-27,1.2486979999999999
1976-09-28,1.238708
1976-09-29,1.19875
1976-09-30,1.19875
1976-10-01,1.19875
1976-10-04,1.19875
1976-10-05,1.18876
1976-10-06,1.19875
1976-10-07,1.18876
1976-10-08,1.18876
1976-10-11,1.18876
1976-10-12,1.19875
1976-10-13,1.2187290000000002
1976-10-14,1.19875
1976-10-15,1.19875
1976-10-18,1.19875
1976-10-19,1.19875
1976-10-20,1.18876
1976-10-21,1.18876
1976-10-22,1.18876
1976-10-25,1.18876
1976-10-26,1.18876
1976-10-27,1.18876
1976-10-28,1.18876
1976-10-29,1.18876
1976-11-01,1.18876
1976-11-03,1.18876
1976-11-04,1.1687809999999998
1976-11-05,1.1687809999999998
1976-11-08,1.148802
1976-11-09,1.118833
1976-11-10,1.118833
1976-11-11,1.1388129999999999
1976-11-12,1.1388129999999999
1976-11-15,1.118833
1976-11-16,1.118833
1976-11-17,1.1388129999999999
1976-11-18,1.118833
1976-11-19,1.118833
1976-11-22,1.118833
1976-11-23,1.118833
1976-11-24,1.148802
1976-11-26,1.1388129999999999
1976-11-29,1.118833
1976-11-30,1.118833
1976-12-01,1.1388129999999999
1976-12-02,1.1388129999999999
1976-12-03,1.1388129999999999
1976-12-06,1.1388129999999999
1976-12-07,1.148802
1976-12-08,1.1687809999999998
1976-12-09,1.1687809999999998
1976-12-10,1.1687809999999998
1976-12-13,1.18876
1976-12-14,1.2486979999999999
1976-12-15,1.2486979999999999
1976-12-16,1.2486979999999999
1976-12-17,1.2187290000000002
1976-12-20,1.18876
1976-12-21,1.18876
1976-12-22,1.2486979999999999
1976-12-23,1.2486979999999999
1976-12-27,1.2486979999999999
1976-12-28,1.268677
1976-12-29,1.268677
1976-12-30,1.278667
1976-12-31,1.278667
1977-01-03,1.318625
1977-01-04,1.318625
1977-01-05,1.318625
1977-01-06,1.318625
1977-01-07,1.278667
1977-01-10,1.278667
1977-01-11,1.278667
1977-01-12,1.278667
1977-01-13,1.278667
1977-01-14,1.278667
1977-01-17,1.268677
1977-01-18,1.278667
1977-01-19,1.378562
1977-01-20,1.368573
1977-01-21,1.3286149999999999
1977-01-24,1.3286149999999999
1977-01-25,1.418521
1977-01-26,1.378562
1977-01-27,1.3286149999999999
1977-01-28,1.3286149999999999
1977-01-31,1.3286149999999999
1977-02-01,1.368573
1977-02-02,1.378562
1977-02-03,1.378562
1977-02-04,1.378562
1977-02-07,1.378562
1977-02-08,1.378562
