Date,ESRX
2012-11-23,52.240002000000004
2012-11-26,51.290001000000004
2012-11-27,52.076302
2012-11-28,52.540001000000004
2012-11-29,53.639998999999996
2012-11-30,53.849998
2012-12-03,53.509997999999996
2012-12-04,53.950001
2012-12-05,54.310001
2012-12-06,53.849998
2012-12-07,53.990002000000004
2012-12-10,54.540001000000004
2012-12-11,54.830002
2012-12-12,54.299999
2012-12-13,54.119999
2012-12-14,54.759997999999996
2012-12-17,55.32
2012-12-18,55.279999
2012-12-19,54.16
2012-12-20,54.6413
2012-12-21,54.220001
2012-12-24,53.779999
2012-12-26,53.309898
2012-12-27,53.360001000000004
2012-12-28,52.93
2012-12-31,54.0
2013-01-02,55.619999
2013-01-03,54.700001
2013-01-04,55.000198
2013-01-07,54.5098
2013-01-08,53.98
2013-01-09,55.029999
2013-01-10,55.84
2013-01-11,55.599998
2013-01-14,54.689999
2013-01-15,54.099998
2013-01-16,54.389998999999996
2013-01-17,55.34
2013-01-18,55.150002
2013-01-22,54.529999
2013-01-23,53.790001000000004
2013-01-24,53.360001000000004
2013-01-25,54.16
2013-01-28,53.830002
2013-01-29,53.91
2013-01-30,53.720001
2013-01-31,53.419998
2013-02-01,54.810001
2013-02-04,54.110001000000004
2013-02-05,55.669998
2013-02-06,54.700001
2013-02-07,55.009997999999996
2013-02-08,55.740002000000004
2013-02-11,55.049999
2013-02-12,54.34
2013-02-13,55.43
2013-02-14,55.099998
2013-02-15,55.57
2013-02-19,56.98
2013-02-20,57.294998
2013-02-21,56.27
2013-02-22,55.630001
2013-02-25,55.18
2013-02-26,55.119999
2013-02-27,55.41
2013-02-28,56.93
2013-03-01,57.360001000000004
2013-03-04,57.880001
2013-03-05,58.110001000000004
2013-03-06,58.169998
2013-03-07,58.689999
2013-03-08,58.810001
2013-03-11,59.349998
2013-03-12,59.419998
2013-03-13,59.540001000000004
2013-03-14,58.59
2013-03-15,59.77
2013-03-18,59.189999
2013-03-19,59.18
2013-03-20,59.189999
2013-03-21,58.34
2013-03-22,57.93
2013-03-25,57.740002000000004
2013-03-26,58.41
2013-03-27,58.060001
2013-03-28,57.619999
2013-04-01,57.799999
2013-04-02,58.459998999999996
2013-04-03,57.610001000000004
2013-04-04,57.439999
2013-04-05,57.0
2013-04-08,57.27
2013-04-09,57.34
2013-04-10,58.110001000000004
2013-04-11,57.599998
2013-04-12,56.299999
2013-04-15,55.259997999999996
2013-04-16,56.189999
2013-04-17,55.599998
2013-04-18,55.630001
2013-04-19,55.349998
2013-04-22,55.43
2013-04-23,56.450001
2013-04-24,56.68
2013-04-25,58.0
2013-04-26,57.91
2013-04-29,58.439999
2013-04-30,59.369999
2013-05-01,59.630001
2013-05-02,61.0
2013-05-03,61.560001
2013-05-06,60.400002
2013-05-07,61.119999
2013-05-08,61.32
2013-05-09,61.580002
2013-05-10,61.400002
2013-05-13,61.939999
2013-05-14,60.93
2013-05-15,61.380001
2013-05-16,60.700001
2013-05-17,61.869999
2013-05-20,61.330002
2013-05-21,61.310001
2013-05-22,62.490002000000004
2013-05-23,62.880001
2013-05-24,62.68
2013-05-28,63.599998
2013-05-29,63.009997999999996
2013-05-30,63.599998
2013-05-31,62.119999
2013-06-03,62.869999
2013-06-04,62.349998
2013-06-05,61.27
2013-06-06,61.610001000000004
2013-06-07,62.5
2013-06-10,62.73
2013-06-11,62.16
2013-06-12,61.889998999999996
2013-06-13,62.0
2013-06-14,61.939999
2013-06-17,62.98
2013-06-18,62.939999
2013-06-19,62.349998
2013-06-20,61.279999
2013-06-21,61.960999
2013-06-24,61.400002
2013-06-25,61.259997999999996
2013-06-26,61.380001
2013-06-27,62.110001000000004
2013-06-28,61.740002000000004
2013-07-01,61.919998
2013-07-02,62.439999
2013-07-03,62.369999
2013-07-05,62.950001
2013-07-08,63.27
2013-07-09,63.82
2013-07-10,64.309998
2013-07-11,64.760002
2013-07-12,65.300003
2013-07-15,65.019997
2013-07-16,64.93
2013-07-17,66.16999799999999
2013-07-18,66.470001
2013-07-19,66.5
2013-07-22,67.07
2013-07-23,67.269997
2013-07-24,66.82
2013-07-25,66.730003
2013-07-26,67.660004
2013-07-29,66.93
2013-07-30,64.940002
2013-07-31,65.550003
2013-08-01,65.559998
2013-08-02,65.150002
2013-08-05,65.83000200000001
2013-08-06,66.269997
2013-08-07,65.93
2013-08-08,65.879997
2013-08-09,65.18
2013-08-12,65.139999
2013-08-13,65.41999799999999
2013-08-14,65.43
2013-08-15,63.970001
2013-08-16,64.610001
2013-08-19,64.260002
2013-08-20,64.639999
2013-08-21,64.139999
2013-08-22,64.650002
2013-08-23,64.839996
2013-08-26,64.720001
2013-08-27,64.029999
2013-08-28,63.950001
2013-08-29,63.849998
2013-08-30,63.880001
2013-09-03,64.5
2013-09-04,64.559998
2013-09-05,64.91999799999999
2013-09-06,65.519997
2013-09-09,64.769997
2013-09-10,65.610001
2013-09-11,66.099998
2013-09-12,65.629997
2013-09-13,65.730003
2013-09-16,65.769997
2013-09-17,65.949997
2013-09-18,62.889998999999996
2013-09-19,61.939999
2013-09-20,62.049999
2013-09-23,62.279999
2013-09-24,60.939999
2013-09-25,62.630001
2013-09-26,62.540001000000004
2013-09-27,61.93
2013-09-30,61.799999
2013-10-01,62.630001
2013-10-02,62.41
2013-10-03,61.630001
2013-10-04,62.529999
2013-10-07,62.599998
2013-10-08,61.799999
2013-10-09,61.549999
2013-10-10,62.540001000000004
2013-10-11,63.060001
2013-10-14,63.07
2013-10-15,63.419998
2013-10-16,63.939999
2013-10-17,64.18
2013-10-18,63.759997999999996
2013-10-21,64.290001
2013-10-22,64.379997
2013-10-23,63.849998
2013-10-24,63.740002000000004
2013-10-25,60.880001
2013-10-28,61.91
2013-10-29,61.880001
2013-10-30,62.320999
2013-10-31,62.52
2013-11-01,62.369999
2013-11-04,62.25
2013-11-05,63.459998999999996
2013-11-06,64.860001
2013-11-07,64.08000200000001
2013-11-08,64.199997
2013-11-11,64.82
2013-11-12,64.660004
2013-11-13,65.93
2013-11-14,66.440002
2013-11-15,65.339996
2013-11-18,64.989998
2013-11-19,64.889999
2013-11-20,65.18
2013-11-21,65.885002
2013-11-22,66.389999
2013-11-25,66.639999
2013-11-26,67.260002
2013-11-27,67.5
2013-11-29,67.349998
2013-12-02,67.029999
2013-12-03,66.650002
2013-12-04,67.18
2013-12-05,66.769997
2013-12-06,66.949997
2013-12-09,67.160004
2013-12-10,67.730003
2013-12-11,67.239998
2013-12-12,66.709999
2013-12-13,66.620003
2013-12-16,67.404999
2013-12-17,66.889999
2013-12-18,67.980003
2013-12-19,67.885002
2013-12-20,68.959999
2013-12-23,69.980003
2013-12-24,69.519997
2013-12-26,70.129997
2013-12-27,70.599998
2013-12-30,70.190002
2013-12-31,70.239998
2014-01-02,69.95500200000001
2014-01-03,70.0
2014-01-06,69.879997
2014-01-07,69.839996
2014-01-08,71.029999
2014-01-09,72.379997
2014-01-10,72.860001
2014-01-13,72.620003
2014-01-14,73.010002
2014-01-15,73.209999
2014-01-16,72.900002
2014-01-17,73.620003
2014-01-21,74.599998
2014-01-22,74.690002
2014-01-23,74.43
2014-01-24,73.32
2014-01-27,73.349998
2014-01-28,74.260002
2014-01-29,73.709999
2014-01-30,74.660004
2014-01-31,74.690002
2014-02-03,74.150002
2014-02-04,73.370003
2014-02-05,73.290001
2014-02-06,73.980003
2014-02-07,74.379997
2014-02-10,74.699997
2014-02-11,75.550003
2014-02-12,75.940002
2014-02-13,76.599998
2014-02-14,76.75
2014-02-18,76.68
2014-02-19,76.379997
2014-02-20,77.120003
2014-02-21,74.010002
2014-02-24,74.349998
2014-02-25,74.08000200000001
2014-02-26,74.0
2014-02-27,74.559998
2014-02-28,75.309998
2014-03-03,74.459999
2014-03-04,75.660004
2014-03-05,77.150002
2014-03-06,78.089996
2014-03-07,78.300003
2014-03-10,78.639999
2014-03-11,78.589996
2014-03-12,78.459999
2014-03-13,78.0
2014-03-14,77.360001
2014-03-17,76.690002
2014-03-18,77.07
2014-03-19,77.550003
2014-03-20,77.91999799999999
2014-03-21,76.989998
2014-03-24,75.849998
2014-03-25,75.540001
2014-03-26,75.400002
2014-03-27,75.260002
2014-03-28,75.519997
2014-03-31,75.089996
2014-04-01,76.08000200000001
2014-04-02,75.599998
2014-04-03,74.91999799999999
2014-04-04,73.279999
2014-04-07,72.709999
2014-04-08,72.769997
2014-04-09,74.220001
2014-04-10,71.949997
2014-04-11,72.150002
2014-04-14,72.239998
2014-04-15,73.624001
2014-04-16,73.18
2014-04-17,72.290001
2014-04-21,71.33000200000001
2014-04-22,70.959999
2014-04-23,70.93
2014-04-24,71.43
2014-04-25,71.040001
2014-04-28,70.589996
2014-04-29,71.010002
2014-04-30,66.58000200000001
2014-05-01,66.16999799999999
2014-05-02,67.230003
2014-05-05,66.83000200000001
2014-05-06,67.010002
2014-05-07,67.050003
2014-05-08,67.040001
2014-05-09,67.800003
2014-05-12,68.519997
2014-05-13,68.43
2014-05-14,68.410004
2014-05-15,68.370003
2014-05-16,68.720001
2014-05-19,68.870003
2014-05-20,69.139999
2014-05-21,69.839996
2014-05-22,70.25
2014-05-23,70.139999
2014-05-27,70.650002
2014-05-28,71.089996
2014-05-29,71.059998
2014-05-30,71.470001
2014-06-02,70.040001
2014-06-03,69.589996
2014-06-04,70.489998
2014-06-05,71.120003
2014-06-06,71.379997
2014-06-09,71.66999799999999
2014-06-10,71.650002
2014-06-11,71.559998
2014-06-12,71.57
2014-06-13,71.589996
2014-06-16,70.739998
2014-06-17,69.849998
2014-06-18,68.290001
2014-06-19,68.540001
2014-06-20,68.739998
2014-06-23,68.650002
2014-06-24,68.480003
2014-06-25,69.139999
2014-06-26,68.839996
2014-06-27,69.599998
2014-06-30,69.33000200000001
2014-07-01,69.07
2014-07-02,69.0075
2014-07-03,69.43
2014-07-07,69.110001
2014-07-08,67.620003
2014-07-09,67.809998
2014-07-10,67.70500200000001
2014-07-11,67.800003
2014-07-14,67.900002
2014-07-15,68.07
2014-07-16,65.940002
2014-07-17,65.599998
2014-07-18,66.0
2014-07-21,65.739998
2014-07-22,66.639999
2014-07-23,66.019997
2014-07-24,66.519997
2014-07-25,66.349998
2014-07-28,65.900002
2014-07-29,67.279999
2014-07-30,70.610001
2014-07-31,69.650002
2014-08-01,70.16999799999999
2014-08-04,71.010002
2014-08-05,70.43
2014-08-06,70.5
2014-08-07,70.529999
2014-08-08,71.400002
2014-08-11,71.790001
2014-08-12,71.695
2014-08-13,71.889999
2014-08-14,72.82
2014-08-15,73.040001
2014-08-18,73.839996
2014-08-19,74.199997
2014-08-20,74.870003
2014-08-21,75.349998
2014-08-22,75.029999
2014-08-25,75.220001
2014-08-26,75.08000200000001
2014-08-27,74.720001
2014-08-28,73.82
2014-08-29,73.93
2014-09-02,73.449997
2014-09-03,73.66999799999999
2014-09-04,73.220001
2014-09-05,75.510002
2014-09-08,74.82
2014-09-09,74.650002
2014-09-10,75.050003
2014-09-11,74.849998
2014-09-12,73.735001
2014-09-15,73.389999
2014-09-16,74.040001
2014-09-17,73.93
2014-09-18,74.599998
2014-09-19,74.349998
2014-09-22,72.82
2014-09-23,71.949997
2014-09-24,72.769997
2014-09-25,71.980003
2014-09-26,71.599998
2014-09-29,71.400002
2014-09-30,70.629997
2014-10-01,70.07
2014-10-02,70.449997
2014-10-03,71.32
2014-10-06,70.875
2014-10-07,69.650002
2014-10-08,71.57
2014-10-09,70.440002
2014-10-10,70.559998
2014-10-13,70.559998
2014-10-14,70.400002
2014-10-15,70.059998
2014-10-16,69.970001
2014-10-17,70.739998
2014-10-20,71.519997
2014-10-21,74.029999
2014-10-22,73.0
2014-10-23,73.059998
2014-10-24,73.650002
2014-10-27,73.279999
2014-10-28,74.410004
2014-10-29,74.029999
2014-10-30,75.540001
2014-10-31,76.82
2014-11-03,77.099998
2014-11-04,77.040001
2014-11-05,77.150002
2014-11-06,77.91999799999999
2014-11-07,77.870003
2014-11-10,77.989998
2014-11-11,77.739998
2014-11-12,77.839996
2014-11-13,77.900002
2014-11-14,77.870003
2014-11-17,79.059998
2014-11-18,79.309998
2014-11-19,79.470001
2014-11-20,79.889999
2014-11-21,80.900002
2014-11-24,81.110001
2014-11-25,81.519997
2014-11-26,82.339996
2014-11-28,83.150002
2014-12-01,83.650002
2014-12-02,84.120003
2014-12-03,84.300003
2014-12-04,84.029999
2014-12-05,84.58000200000001
2014-12-08,84.870003
2014-12-09,85.68
2014-12-10,83.699997
2014-12-11,83.980003
2014-12-12,82.879997
2014-12-15,82.769997
2014-12-16,79.449997
2014-12-17,79.940002
2014-12-18,80.480003
2014-12-19,80.970001
2014-12-22,82.334999
2014-12-23,85.879997
2014-12-24,85.480003
2014-12-26,85.735001
2014-12-29,85.959999
2014-12-30,85.75
2014-12-31,84.66999799999999
2015-01-02,84.650002
2015-01-05,84.220001
2015-01-06,83.279999
2015-01-07,84.559998
2015-01-08,86.410004
2015-01-09,84.900002
2015-01-12,83.08000200000001
2015-01-13,83.58000200000001
2015-01-14,84.260002
2015-01-15,84.300003
2015-01-16,85.379997
2015-01-20,83.480003
2015-01-21,83.540001
2015-01-22,84.989998
2015-01-23,84.800003
2015-01-26,84.75
2015-01-27,83.66999799999999
2015-01-28,81.949997
2015-01-29,82.279999
2015-01-30,80.709999
2015-02-02,81.779999
2015-02-03,81.870003
2015-02-04,82.339996
2015-02-05,82.695
2015-02-06,81.839996
2015-02-09,81.239998
2015-02-10,82.239998
2015-02-11,84.790001
2015-02-12,84.5
2015-02-13,84.900002
2015-02-17,85.190002
2015-02-18,85.16999799999999
2015-02-19,85.5
2015-02-20,86.08000200000001
2015-02-23,86.720001
2015-02-24,87.620003
2015-02-25,85.089996
2015-02-26,84.540001
2015-02-27,84.790001
2015-03-02,84.93
2015-03-03,84.349998
2015-03-04,84.83000200000001
2015-03-05,84.279999
2015-03-06,82.269997
2015-03-09,81.889999
2015-03-10,81.389999
2015-03-11,81.239998
2015-03-12,82.285004
2015-03-13,81.370003
2015-03-16,83.650002
2015-03-17,83.010002
2015-03-18,83.290001
2015-03-19,83.949997
2015-03-20,85.379997
2015-03-23,85.309998
2015-03-24,84.059998
2015-03-25,83.449997
2015-03-26,82.989998
2015-03-27,82.379997
2015-03-30,85.404999
2015-03-31,86.769997
2015-04-01,84.230003
2015-04-02,84.58000200000001
2015-04-06,84.879997
2015-04-07,84.114998
2015-04-08,84.360001
2015-04-09,88.470001
2015-04-10,88.849998
2015-04-13,88.095001
2015-04-14,88.059998
2015-04-15,87.059998
2015-04-16,86.370003
2015-04-17,85.550003
2015-04-20,85.779999
2015-04-21,86.099998
2015-04-22,86.120003
2015-04-23,86.889999
2015-04-24,87.339996
2015-04-27,86.839996
2015-04-28,87.5
2015-04-29,84.790001
2015-04-30,86.400002
2015-05-01,86.519997
2015-05-04,87.400002
2015-05-05,84.610001
2015-05-06,84.08000200000001
2015-05-07,83.849998
2015-05-08,85.709999
2015-05-11,86.120003
2015-05-12,85.894997
2015-05-13,85.779999
2015-05-14,87.459999
2015-05-15,87.370003
2015-05-18,87.43
2015-05-19,88.75
2015-05-20,88.730003
2015-05-21,90.199997
2015-05-22,90.440002
2015-05-26,89.08000200000001
2015-05-27,89.730003
2015-05-28,89.230003
2015-05-29,87.139999
2015-06-01,86.0
2015-06-02,86.099998
2015-06-03,86.529999
2015-06-04,86.559998
2015-06-05,86.879997
2015-06-08,87.0
2015-06-09,86.93
2015-06-10,87.730003
2015-06-11,88.089996
2015-06-12,87.410004
2015-06-15,87.779999
2015-06-16,88.639999
2015-06-17,88.089996
2015-06-18,89.589996
2015-06-19,89.870003
2015-06-22,91.050003
2015-06-23,90.82
2015-06-24,90.620003
2015-06-25,91.18
2015-06-26,90.849998
2015-06-29,88.839996
2015-06-30,88.940002
2015-07-01,89.709999
2015-07-02,89.239998
2015-07-06,88.029999
2015-07-07,88.83000200000001
2015-07-08,87.589996
2015-07-09,87.910004
2015-07-10,89.75
2015-07-13,91.089996
2015-07-14,91.360001
2015-07-15,90.790001
2015-07-16,91.07
2015-07-17,91.239998
2015-07-20,91.889999
2015-07-21,93.41999799999999
2015-07-22,94.08000200000001
2015-07-23,93.059998
2015-07-24,92.290001
2015-07-27,91.099998
2015-07-28,92.379997
2015-07-29,91.290001
2015-07-30,90.25
2015-07-31,90.07
2015-08-03,89.230003
2015-08-04,89.309998
2015-08-05,90.75
2015-08-06,89.290001
2015-08-07,87.879997
2015-08-10,88.769997
2015-08-11,89.5
2015-08-12,89.0
2015-08-13,88.510002
2015-08-14,88.260002
2015-08-17,89.120003
2015-08-18,89.870003
2015-08-19,89.790001
2015-08-20,88.129997
2015-08-21,84.809998
2015-08-24,81.809998
2015-08-25,80.91999799999999
2015-08-26,84.099998
2015-08-27,85.199997
2015-08-28,84.459999
2015-08-31,83.599998
2015-09-01,81.93
2015-09-02,83.489998
2015-09-03,83.860001
2015-09-04,83.099998
2015-09-08,84.510002
2015-09-09,83.610001
2015-09-10,83.900002
2015-09-11,84.489998
2015-09-14,84.139999
2015-09-15,85.029999
2015-09-16,84.440002
2015-09-17,84.68
2015-09-18,83.91999799999999
2015-09-21,83.610001
2015-09-22,82.809998
2015-09-23,83.300003
2015-09-24,82.43
2015-09-25,80.550003
2015-09-28,80.0
2015-09-29,80.800003
2015-09-30,80.959999
2015-10-01,80.970001
2015-10-02,82.139999
2015-10-05,82.08000200000001
2015-10-06,81.300003
2015-10-07,82.57
2015-10-08,82.709999
2015-10-09,82.720001
2015-10-12,83.510002
2015-10-13,83.940002
2015-10-14,83.279999
2015-10-15,84.629997
2015-10-16,86.220001
2015-10-19,87.379997
2015-10-20,87.089996
2015-10-21,86.25
2015-10-22,82.690002
2015-10-23,85.110001
2015-10-26,85.33000200000001
2015-10-27,84.050003
2015-10-28,85.589996
2015-10-29,87.150002
2015-10-30,86.379997
2015-11-02,88.059998
2015-11-03,88.300003
2015-11-04,88.379997
2015-11-05,88.599998
2015-11-06,89.139999
2015-11-09,88.16999799999999
2015-11-10,88.529999
2015-11-11,84.900002
2015-11-12,84.459999
2015-11-13,82.989998
2015-11-16,84.660004
2015-11-17,84.120003
2015-11-18,84.82
2015-11-19,83.559998
2015-11-20,84.639999
2015-11-23,85.440002
2015-11-24,86.16999799999999
2015-11-25,85.800003
2015-11-27,85.730003
2015-11-30,85.480003
2015-12-01,86.82
2015-12-02,86.66999799999999
2015-12-03,84.68
2015-12-04,86.650002
2015-12-07,86.389999
2015-12-08,86.400002
2015-12-09,85.309998
2015-12-10,85.989998
2015-12-11,85.0
2015-12-14,85.82
2015-12-15,86.849998
2015-12-16,86.690002
2015-12-17,86.650002
2015-12-18,85.629997
2015-12-21,87.150002
2015-12-22,86.66999799999999
2015-12-23,87.889999
2015-12-24,88.25
2015-12-28,87.949997
2015-12-29,88.199997
2015-12-30,87.870003
2015-12-31,87.410004
2016-01-04,86.629997
2016-01-05,87.599998
2016-01-06,87.089996
2016-01-07,85.839996
2016-01-08,85.739998
2016-01-11,85.970001
2016-01-12,85.574997
2016-01-13,79.690002
2016-01-14,77.510002
2016-01-15,74.589996
2016-01-19,72.379997
2016-01-20,71.699997
2016-01-21,71.910004
2016-01-22,72.230003
2016-01-25,72.309998
2016-01-26,72.980003
2016-01-27,72.019997
2016-01-28,69.860001
2016-01-29,71.870003
2016-02-01,72.279999
2016-02-02,70.120003
2016-02-03,68.82
2016-02-04,68.150002
2016-02-05,67.839996
2016-02-08,66.720001
2016-02-09,67.160004
2016-02-10,67.110001
2016-02-11,66.370003
2016-02-12,67.339996
2016-02-16,68.650002
2016-02-17,69.389999
2016-02-18,68.290001
2016-02-19,68.010002
2016-02-22,68.949997
2016-02-23,68.550003
2016-02-24,69.199997
2016-02-25,69.690002
2016-02-26,71.33000200000001
2016-02-29,70.379997
2016-03-01,71.610001
2016-03-02,71.190002
2016-03-03,72.400002
2016-03-04,71.690002
2016-03-07,70.849998
2016-03-08,68.220001
2016-03-09,69.57
2016-03-10,68.349998
2016-03-11,70.279999
2016-03-14,70.940002
2016-03-15,69.589996
2016-03-16,70.07
2016-03-17,67.589996
2016-03-18,69.470001
2016-03-21,69.339996
2016-03-22,67.519997
2016-03-23,67.33000200000001
2016-03-24,67.379997
2016-03-28,67.66999799999999
2016-03-29,68.690002
2016-03-30,69.050003
2016-03-31,68.690002
2016-04-01,69.110001
2016-04-04,68.32
2016-04-05,67.239998
2016-04-06,69.120003
2016-04-07,70.050003
2016-04-08,70.089996
2016-04-11,69.709999
2016-04-12,70.260002
2016-04-13,71.110001
2016-04-14,71.16999799999999
2016-04-15,70.980003
2016-04-18,72.019997
2016-04-19,72.349998
2016-04-20,73.16999799999999
2016-04-21,73.33000200000001
2016-04-22,73.550003
2016-04-25,73.720001
2016-04-26,74.260002
2016-04-27,76.059998
2016-04-28,74.93
2016-04-29,73.730003
2016-05-02,73.620003
2016-05-03,72.790001
2016-05-04,72.739998
2016-05-05,72.949997
2016-05-06,73.129997
2016-05-09,73.769997
2016-05-10,74.599998
2016-05-11,73.620003
2016-05-12,72.610001
2016-05-13,72.010002
2016-05-16,72.760002
2016-05-17,72.220001
2016-05-18,72.510002
2016-05-19,72.349998
2016-05-20,72.870003
2016-05-23,72.910004
2016-05-24,74.349998
2016-05-25,74.720001
2016-05-26,74.709999
2016-05-27,74.970001
2016-05-31,75.550003
2016-06-01,75.839996
2016-06-02,76.260002
2016-06-03,75.610001
2016-06-06,76.0
2016-06-07,75.839996
2016-06-08,76.860001
2016-06-09,76.93
2016-06-10,75.910004
2016-06-13,75.540001
2016-06-14,75.160004
2016-06-15,74.800003
2016-06-16,74.739998
2016-06-17,74.58000200000001
2016-06-20,74.139999
2016-06-21,74.75
2016-06-22,75.589996
2016-06-23,76.949997
2016-06-24,75.400002
2016-06-27,73.209999
2016-06-28,74.010002
2016-06-29,75.699997
2016-06-30,75.800003
2016-07-01,76.279999
2016-07-05,75.610001
2016-07-06,76.209999
2016-07-07,76.550003
2016-07-08,77.91999799999999
2016-07-11,77.93
2016-07-12,78.279999
2016-07-13,78.599998
2016-07-14,79.449997
2016-07-15,79.33000200000001
2016-07-18,79.68
2016-07-19,79.0
2016-07-20,79.18
2016-07-21,78.589996
2016-07-22,78.860001
2016-07-25,77.389999
2016-07-26,78.489998
2016-07-27,77.209999
2016-07-28,77.089996
2016-07-29,76.07
2016-08-01,76.16999799999999
2016-08-02,75.43
2016-08-03,75.980003
2016-08-04,75.889999
2016-08-05,76.379997
2016-08-08,75.910004
2016-08-09,76.440002
2016-08-10,75.790001
2016-08-11,76.16999799999999
2016-08-12,76.190002
2016-08-15,77.129997
2016-08-16,76.970001
2016-08-17,76.629997
2016-08-18,76.620003
2016-08-19,76.379997
2016-08-22,76.510002
2016-08-23,77.150002
2016-08-24,76.339996
2016-08-25,71.739998
2016-08-26,72.309998
2016-08-29,73.120003
2016-08-30,73.349998
2016-08-31,72.699997
2016-09-01,72.220001
2016-09-02,72.540001
2016-09-06,72.720001
2016-09-07,72.66999799999999
2016-09-08,72.110001
2016-09-09,71.129997
2016-09-12,72.099998
2016-09-13,70.900002
2016-09-14,70.370003
2016-09-15,70.440002
2016-09-16,70.209999
2016-09-19,69.660004
2016-09-20,69.25
2016-09-21,69.650002
2016-09-22,71.029999
2016-09-23,71.339996
2016-09-26,70.629997
2016-09-27,70.790001
2016-09-28,70.93
2016-09-29,69.839996
2016-09-30,70.529999
2016-10-03,69.959999
2016-10-04,69.910004
2016-10-05,70.339996
2016-10-06,70.349998
2016-10-07,70.059998
2016-10-10,70.57
2016-10-11,69.029999
2016-10-12,69.160004
2016-10-13,69.040001
2016-10-14,69.760002
2016-10-17,69.220001
2016-10-18,70.309998
2016-10-19,70.43
2016-10-20,71.040001
2016-10-21,69.610001
2016-10-24,69.800003
2016-10-25,70.07
2016-10-26,70.389999
2016-10-27,69.230003
2016-10-28,65.089996
2016-10-31,67.400002
2016-11-01,67.25
2016-11-02,69.82
2016-11-03,67.239998
2016-11-04,67.860001
2016-11-07,70.379997
2016-11-08,69.849998
2016-11-09,74.779999
2016-11-10,75.389999
2016-11-11,74.589996
2016-11-14,76.449997
2016-11-15,77.139999
2016-11-16,76.150002
2016-11-17,76.440002
2016-11-18,75.769997
2016-11-21,76.099998
2016-11-22,75.93
2016-11-23,76.809998
2016-11-25,76.900002
2016-11-28,76.75
2016-11-29,76.860001
2016-11-30,75.879997
2016-12-01,75.83000200000001
2016-12-02,75.660004
2016-12-05,76.709999
2016-12-06,76.730003
2016-12-07,75.849998
2016-12-08,70.75
2016-12-09,72.480003
2016-12-12,72.099998
2016-12-13,73.16999799999999
2016-12-14,70.519997
2016-12-15,69.18
2016-12-16,69.91999799999999
2016-12-19,69.239998
2016-12-20,68.650002
2016-12-21,68.5
2016-12-22,68.43
2016-12-23,69.0
2016-12-27,69.599998
2016-12-28,69.5
2016-12-29,69.389999
2016-12-30,68.790001
2017-01-03,69.400002
2017-01-04,71.139999
2017-01-05,70.870003
2017-01-06,70.75
2017-01-09,71.559998
2017-01-10,72.5
2017-01-11,72.089996
