Date,AER
2007-11-09,22.059998999999998
2007-11-12,22.639999
2007-11-13,22.99
2007-11-14,23.66
2007-11-15,22.959999
2007-11-16,22.33
2007-11-19,20.690001000000002
2007-11-20,21.200001
2007-11-21,20.23
2007-11-23,20.17
2007-11-26,20.799999
2007-11-27,21.4
2007-11-28,22.65
2007-11-29,22.200001
2007-11-30,23.030001000000002
2007-12-03,22.139999
2007-12-04,21.860001
2007-12-05,21.950001
2007-12-06,21.530001000000002
2007-12-07,21.4
2007-12-10,22.219998999999998
2007-12-11,20.780001000000002
2007-12-12,21.25
2007-12-13,20.34
2007-12-14,19.93
2007-12-17,19.34
2007-12-18,19.040001
2007-12-19,19.24
2007-12-20,19.25
2007-12-21,21.34
2007-12-24,20.84
2007-12-26,20.35
2007-12-27,19.67
2007-12-28,19.790001
2007-12-31,20.870001000000002
2008-01-02,20.110001
2008-01-03,20.01
2008-01-04,19.450001
2008-01-07,19.24
2008-01-08,18.93
2008-01-09,17.389999
2008-01-10,17.6
2008-01-11,17.879998999999998
2008-01-14,17.83
2008-01-15,17.280001000000002
2008-01-16,17.280001000000002
2008-01-17,15.84
2008-01-18,15.07
2008-01-22,14.9
2008-01-23,16.440001000000002
2008-01-24,15.72
2008-01-25,15.73
2008-01-28,15.6
2008-01-29,16.43
2008-01-30,17.700001
2008-01-31,18.450001
2008-02-01,18.860001
2008-02-04,18.51
2008-02-05,18.059998999999998
2008-02-06,18.16
2008-02-07,17.92
2008-02-08,17.76
2008-02-11,17.139999
2008-02-12,17.85
2008-02-13,18.0
2008-02-14,17.65
2008-02-15,17.389999
2008-02-19,17.73
2008-02-20,18.049999
2008-02-21,18.59
2008-02-22,18.18
2008-02-25,19.1
2008-02-26,19.51
2008-02-27,19.940001000000002
2008-02-28,20.15
2008-02-29,20.049999
2008-03-03,19.58
2008-03-04,18.84
2008-03-05,19.24
2008-03-06,18.639999
2008-03-07,17.6
2008-03-10,17.23
2008-03-11,17.99
2008-03-12,18.08
2008-03-13,17.76
2008-03-14,17.57
2008-03-17,17.129998999999998
2008-03-18,18.33
2008-03-19,18.51
2008-03-20,18.459999
2008-03-24,18.610001
2008-03-25,18.700001
2008-03-26,18.73
2008-03-27,18.299999
2008-03-28,18.1
2008-03-31,17.58
2008-04-01,17.969998999999998
2008-04-02,18.27
2008-04-03,18.77
2008-04-04,19.34
2008-04-07,19.43
2008-04-08,19.6
2008-04-09,19.780001000000002
2008-04-10,19.68
2008-04-11,18.290001
2008-04-14,17.5
2008-04-15,17.42
2008-04-16,18.030001000000002
2008-04-17,18.389999
2008-04-18,18.620001000000002
2008-04-21,18.51
2008-04-22,16.52
2008-04-23,15.99
2008-04-24,17.190001000000002
2008-04-25,17.620001000000002
2008-04-28,17.17
2008-04-29,17.01
2008-04-30,17.280001000000002
2008-05-01,17.540001
2008-05-02,17.190001000000002
2008-05-05,17.870001000000002
2008-05-06,17.92
2008-05-07,17.549999
2008-05-08,17.4
2008-05-09,16.66
2008-05-12,17.280001000000002
2008-05-13,17.290001
2008-05-14,17.59
2008-05-15,18.200001
2008-05-16,18.360001
2008-05-19,18.370001000000002
2008-05-20,17.73
2008-05-21,16.4
2008-05-22,15.49
2008-05-23,14.88
2008-05-27,14.83
2008-05-28,14.9
2008-05-29,15.0
2008-05-30,15.03
2008-06-02,14.78
2008-06-03,14.11
2008-06-04,13.82
2008-06-05,13.97
2008-06-06,13.7
2008-06-09,13.61
2008-06-10,13.39
2008-06-11,12.82
2008-06-12,12.61
2008-06-13,14.04
2008-06-16,14.29
2008-06-17,13.78
2008-06-18,13.28
2008-06-19,13.26
2008-06-20,12.72
2008-06-23,13.02
2008-06-24,12.45
2008-06-25,12.65
2008-06-26,12.34
2008-06-27,12.26
2008-06-30,12.63
2008-07-01,12.36
2008-07-02,12.04
2008-07-03,12.03
2008-07-07,12.74
2008-07-08,13.53
2008-07-09,13.21
2008-07-10,12.99
2008-07-11,12.65
2008-07-14,12.06
2008-07-15,12.37
2008-07-16,13.36
2008-07-17,14.39
2008-07-18,14.2
2008-07-21,14.16
2008-07-22,14.89
2008-07-23,14.89
2008-07-24,13.53
2008-07-25,14.24
2008-07-28,13.65
2008-07-29,14.48
2008-07-30,14.49
2008-07-31,15.26
2008-08-01,16.0
2008-08-04,15.14
2008-08-05,15.99
2008-08-06,15.18
2008-08-07,14.74
2008-08-08,15.85
2008-08-11,15.87
2008-08-12,15.45
2008-08-13,15.2
2008-08-14,15.8
2008-08-15,15.79
2008-08-18,15.8
2008-08-19,15.28
2008-08-20,15.09
2008-08-21,13.86
2008-08-22,14.35
2008-08-25,13.93
2008-08-26,13.93
2008-08-27,13.34
2008-08-28,14.04
2008-08-29,13.87
2008-09-02,14.31
2008-09-03,14.66
2008-09-04,14.4
2008-09-05,14.7
2008-09-08,15.16
2008-09-09,14.65
2008-09-10,14.21
2008-09-11,13.95
2008-09-12,14.03
2008-09-15,13.43
2008-09-16,12.86
2008-09-17,11.67
2008-09-18,11.93
2008-09-19,12.88
2008-09-22,12.82
2008-09-23,13.12
2008-09-24,12.71
2008-09-25,12.45
2008-09-26,12.03
2008-09-29,10.18
2008-09-30,10.61
2008-10-01,10.41
2008-10-02,10.0
2008-10-03,9.88
2008-10-06,8.43
2008-10-07,7.83
2008-10-08,7.61
2008-10-09,6.93
2008-10-10,6.6
2008-10-13,7.4
2008-10-14,8.0
2008-10-15,7.23
2008-10-16,7.5
2008-10-17,7.76
2008-10-20,7.92
2008-10-21,7.87
2008-10-22,7.77
2008-10-23,7.56
2008-10-24,6.93
2008-10-27,6.14
2008-10-28,6.14
2008-10-29,6.54
2008-10-30,6.22
2008-10-31,6.34
2008-11-03,6.67
2008-11-04,7.46
2008-11-05,6.79
2008-11-06,5.99
2008-11-07,5.97
2008-11-10,5.72
2008-11-11,5.2
2008-11-12,4.5
2008-11-13,4.0
2008-11-14,4.05
2008-11-17,4.05
2008-11-18,3.82
2008-11-19,3.45
2008-11-20,3.09
2008-11-21,2.6
2008-11-24,3.86
2008-11-25,4.13
2008-11-26,4.6
2008-11-28,4.63
2008-12-01,3.41
2008-12-02,3.64
2008-12-03,3.57
2008-12-04,3.22
2008-12-05,3.08
2008-12-08,3.29
2008-12-09,3.21
2008-12-10,3.11
2008-12-11,2.95
2008-12-12,3.04
2008-12-15,2.76
2008-12-16,2.66
2008-12-17,2.53
2008-12-18,2.99
2008-12-19,2.92
2008-12-22,2.81
2008-12-23,2.78
2008-12-24,2.71
2008-12-26,2.66
2008-12-29,2.59
2008-12-30,2.51
2008-12-31,3.01
2009-01-02,3.22
2009-01-05,4.76
2009-01-06,5.35
2009-01-07,5.78
2009-01-08,5.37
2009-01-09,5.03
2009-01-12,4.27
2009-01-13,5.69
2009-01-14,5.24
2009-01-15,4.93
2009-01-16,6.03
2009-01-20,6.01
2009-01-21,6.27
2009-01-22,5.9
2009-01-23,5.83
2009-01-26,5.59
2009-01-27,5.3
2009-01-28,5.75
2009-01-29,5.13
2009-01-30,4.87
2009-02-02,4.51
2009-02-03,4.91
2009-02-04,4.69
2009-02-05,5.21
2009-02-06,5.34
2009-02-09,5.13
2009-02-10,4.76
2009-02-11,4.82
2009-02-12,4.81
2009-02-13,4.82
2009-02-17,4.78
2009-02-18,4.76
2009-02-19,4.76
2009-02-20,4.47
2009-02-23,4.1
2009-02-24,4.08
2009-02-25,3.98
2009-02-26,3.57
2009-02-27,3.23
2009-03-02,2.78
2009-03-03,2.53
2009-03-04,2.48
2009-03-05,2.07
2009-03-06,2.09
2009-03-09,1.83
2009-03-10,2.21
2009-03-11,2.52
2009-03-12,2.8
2009-03-13,2.8
2009-03-16,2.7
2009-03-17,2.67
2009-03-18,2.95
2009-03-19,3.15
2009-03-20,2.92
2009-03-23,3.24
2009-03-24,3.07
2009-03-25,3.41
2009-03-26,3.73
2009-03-27,3.36
2009-03-30,3.07
2009-03-31,3.25
2009-04-01,3.17
2009-04-02,3.04
2009-04-03,2.86
2009-04-06,2.77
2009-04-07,2.76
2009-04-08,2.83
2009-04-09,3.68
2009-04-13,3.85
2009-04-14,3.94
2009-04-15,4.11
2009-04-16,4.4
2009-04-17,4.73
2009-04-20,4.32
2009-04-21,4.28
2009-04-22,4.48
2009-04-23,4.34
2009-04-24,4.55
2009-04-27,4.25
2009-04-28,4.25
2009-04-29,4.51
2009-04-30,4.72
2009-05-01,4.8
2009-05-04,5.26
2009-05-05,5.3
2009-05-06,5.74
2009-05-07,6.24
2009-05-08,6.94
2009-05-11,6.66
2009-05-12,6.3
2009-05-13,6.01
2009-05-14,6.4
2009-05-15,6.0
2009-05-18,6.2
2009-05-19,6.24
2009-05-20,6.2
2009-05-21,5.69
2009-05-22,6.07
2009-05-26,6.41
2009-05-27,6.47
2009-05-28,6.5
2009-05-29,6.4
2009-06-01,7.13
2009-06-02,6.86
2009-06-03,6.62
2009-06-04,6.78
2009-06-05,7.0
2009-06-08,6.71
2009-06-09,6.79
2009-06-10,6.79
2009-06-11,6.94
2009-06-12,7.14
2009-06-15,6.64
2009-06-16,6.26
2009-06-17,6.44
2009-06-18,6.67
2009-06-19,6.75
2009-06-22,6.61
2009-06-23,6.6
2009-06-24,7.25
2009-06-25,7.49
2009-06-26,7.23
2009-06-29,7.47
2009-06-30,7.22
2009-07-01,7.08
2009-07-02,7.12
2009-07-06,6.75
2009-07-07,6.67
2009-07-08,6.36
2009-07-09,6.52
2009-07-10,6.41
2009-07-13,6.43
2009-07-14,6.91
2009-07-15,7.33
2009-07-16,7.41
2009-07-17,7.32
2009-07-20,7.33
2009-07-21,7.37
2009-07-22,7.26
2009-07-23,7.43
2009-07-24,7.66
2009-07-27,7.75
2009-07-28,7.71
2009-07-29,7.6
2009-07-30,7.68
2009-07-31,7.64
2009-08-03,8.03
2009-08-04,8.21
2009-08-05,8.4
2009-08-06,8.55
2009-08-07,9.37
2009-08-10,9.54
2009-08-11,9.36
2009-08-12,9.19
2009-08-13,9.06
2009-08-14,8.9
2009-08-17,8.26
2009-08-18,8.34
2009-08-19,8.48
2009-08-20,8.82
2009-08-21,8.89
2009-08-24,9.12
2009-08-25,8.92
2009-08-26,8.78
2009-08-27,8.65
2009-08-28,8.93
2009-08-31,8.71
2009-09-01,8.46
2009-09-02,8.35
2009-09-03,8.43
2009-09-04,8.67
2009-09-08,8.77
2009-09-09,8.89
2009-09-10,9.0
2009-09-11,9.12
2009-09-14,9.1
2009-09-15,8.81
2009-09-16,8.87
2009-09-17,8.81
2009-09-18,8.94
2009-09-21,8.95
2009-09-22,9.16
2009-09-23,9.3
2009-09-24,9.19
2009-09-25,9.17
2009-09-28,9.25
2009-09-29,9.24
2009-09-30,9.07
2009-10-01,8.54
2009-10-02,8.29
2009-10-05,8.62
2009-10-06,8.77
2009-10-07,8.52
2009-10-08,8.88
2009-10-09,8.8
2009-10-12,8.84
2009-10-13,8.78
2009-10-14,8.74
2009-10-15,8.48
2009-10-16,8.53
2009-10-19,8.52
2009-10-20,8.53
2009-10-21,8.44
2009-10-22,8.63
2009-10-23,8.66
2009-10-26,8.63
2009-10-27,8.57
2009-10-28,8.44
2009-10-29,8.51
2009-10-30,8.38
2009-11-02,7.97
2009-11-03,8.24
2009-11-04,8.37
2009-11-05,8.9
2009-11-06,8.83
2009-11-09,9.25
2009-11-10,9.14
2009-11-11,9.19
2009-11-12,8.87
2009-11-13,8.87
2009-11-16,8.91
2009-11-17,8.85
2009-11-18,8.78
2009-11-19,8.45
2009-11-20,8.36
2009-11-23,8.25
2009-11-24,8.15
2009-11-25,8.37
2009-11-27,8.35
2009-11-30,8.2
2009-12-01,8.67
2009-12-02,8.92
2009-12-03,8.75
2009-12-04,8.88
2009-12-07,8.96
2009-12-08,8.98
2009-12-09,8.88
2009-12-10,8.77
2009-12-11,8.94
2009-12-14,9.0
2009-12-15,8.94
2009-12-16,8.89
2009-12-17,8.87
2009-12-18,8.9
2009-12-21,8.96
2009-12-22,8.94
2009-12-23,8.97
2009-12-24,8.97
2009-12-28,8.94
2009-12-29,9.0
2009-12-30,9.06
2009-12-31,9.06
2010-01-04,9.1
2010-01-05,9.7
2010-01-06,9.77
2010-01-07,10.51
2010-01-08,10.76
2010-01-11,10.61
2010-01-12,10.57
2010-01-13,10.76
2010-01-14,10.88
2010-01-15,10.77
2010-01-19,10.53
2010-01-20,10.24
2010-01-21,9.79
2010-01-22,9.51
2010-01-25,9.44
2010-01-26,9.36
2010-01-27,9.37
2010-01-28,9.29
2010-01-29,8.75
2010-02-01,8.55
2010-02-02,8.66
2010-02-03,8.54
2010-02-04,8.23
2010-02-05,7.9
2010-02-08,7.84
2010-02-09,7.76
2010-02-10,7.68
2010-02-11,7.82
2010-02-12,7.93
2010-02-16,8.3
2010-02-17,8.5
2010-02-18,8.41
2010-02-19,8.27
2010-02-22,8.21
2010-02-23,8.04
2010-02-24,8.76
2010-02-25,8.84
2010-02-26,9.51
2010-03-01,9.87
2010-03-02,9.95
2010-03-03,9.71
2010-03-04,9.67
2010-03-05,9.96
2010-03-08,10.1
2010-03-09,10.38
2010-03-10,10.77
2010-03-11,11.03
2010-03-12,11.17
2010-03-15,11.01
2010-03-16,11.2
2010-03-17,11.14
2010-03-18,11.11
2010-03-19,11.06
2010-03-22,10.98
2010-03-23,10.97
2010-03-24,10.83
2010-03-25,11.22
2010-03-26,11.05
2010-03-29,11.15
2010-03-30,11.54
2010-03-31,11.52
2010-04-01,12.2
2010-04-05,13.06
2010-04-06,13.0
2010-04-07,13.19
2010-04-08,12.92
2010-04-09,13.01
2010-04-12,12.89
2010-04-13,12.94
2010-04-14,13.63
2010-04-15,13.6
2010-04-16,13.17
2010-04-19,12.74
2010-04-20,13.09
2010-04-21,13.11
2010-04-22,13.42
2010-04-23,13.82
2010-04-26,13.99
2010-04-27,13.87
2010-04-28,13.9
2010-04-29,14.0
2010-04-30,13.8
2010-05-03,14.39
2010-05-04,13.69
2010-05-05,13.47
2010-05-06,12.31
2010-05-07,11.91
2010-05-10,13.07
2010-05-11,12.95
2010-05-12,13.2
2010-05-13,13.53
2010-05-14,12.93
2010-05-17,12.56
2010-05-18,12.25
2010-05-19,11.88
2010-05-20,10.93
2010-05-21,10.99
2010-05-24,10.97
2010-05-25,10.49
2010-05-26,11.29
2010-05-27,11.8
2010-05-28,11.99
2010-06-01,11.4
2010-06-02,12.0
2010-06-03,12.28
2010-06-04,11.69
2010-06-07,11.43
2010-06-08,11.04
2010-06-09,11.35
2010-06-10,11.65
2010-06-11,11.92
2010-06-14,12.13
2010-06-15,12.7
2010-06-16,12.43
2010-06-17,12.11
2010-06-18,11.88
2010-06-21,11.86
2010-06-22,11.37
2010-06-23,11.5
2010-06-24,11.16
2010-06-25,11.23
2010-06-28,11.38
2010-06-29,10.73
2010-06-30,10.38
2010-07-01,10.38
2010-07-02,10.31
2010-07-06,10.09
2010-07-07,10.75
2010-07-08,10.82
2010-07-09,11.28
2010-07-12,11.04
2010-07-13,11.39
2010-07-14,11.55
2010-07-15,11.87
2010-07-16,11.14
2010-07-19,11.28
2010-07-20,11.66
2010-07-21,11.82
2010-07-22,12.24
2010-07-23,12.35
2010-07-26,12.71
2010-07-27,12.95
2010-07-28,12.92
2010-07-29,12.71
2010-07-30,13.02
2010-08-02,13.63
2010-08-03,12.96
2010-08-04,12.68
2010-08-05,12.76
2010-08-06,12.77
2010-08-09,12.74
2010-08-10,12.43
2010-08-11,11.9
2010-08-12,11.86
2010-08-13,11.7
2010-08-16,11.95
2010-08-17,12.01
2010-08-18,12.05
2010-08-19,11.52
2010-08-20,11.46
2010-08-23,10.99
2010-08-24,10.71
2010-08-25,10.84
2010-08-26,10.66
2010-08-27,11.11
2010-08-30,10.82
2010-08-31,10.74
2010-09-01,11.28
2010-09-02,11.56
2010-09-03,11.98
2010-09-07,11.43
2010-09-08,11.34
2010-09-09,11.26
2010-09-10,11.5
2010-09-13,11.66
2010-09-14,11.44
2010-09-15,11.41
2010-09-16,11.5
2010-09-17,11.73
2010-09-20,11.97
2010-09-21,12.0
2010-09-22,11.93
2010-09-23,11.8
2010-09-24,12.02
2010-09-27,11.97
2010-09-28,12.12
2010-09-29,12.09
2010-09-30,11.83
2010-10-01,11.95
2010-10-04,11.76
2010-10-05,11.96
2010-10-06,11.9
2010-10-07,11.89
2010-10-08,12.17
2010-10-11,12.27
2010-10-12,12.42
2010-10-13,12.49
2010-10-14,12.5
2010-10-15,12.48
2010-10-18,12.52
2010-10-19,12.22
2010-10-20,12.5
2010-10-21,12.69
2010-10-22,12.63
2010-10-25,12.76
2010-10-26,12.5
2010-10-27,12.76
2010-10-28,12.85
2010-10-29,12.91
2010-11-01,12.96
2010-11-02,13.1
2010-11-03,12.93
2010-11-04,13.13
2010-11-05,14.14
2010-11-08,14.01
2010-11-09,14.0
2010-11-10,14.14
2010-11-11,13.85
2010-11-12,13.4
2010-11-15,13.56
2010-11-16,13.23
2010-11-17,13.55
2010-11-18,13.65
2010-11-19,13.9
2010-11-22,13.66
2010-11-23,13.28
2010-11-24,13.45
2010-11-26,13.36
2010-11-29,13.21
2010-11-30,12.99
2010-12-01,13.09
2010-12-02,13.32
2010-12-03,13.7
2010-12-06,13.9
2010-12-07,13.83
2010-12-08,13.75
2010-12-09,13.89
2010-12-10,13.88
2010-12-13,13.77
2010-12-14,13.69
2010-12-15,13.68
2010-12-16,13.9
2010-12-17,13.63
2010-12-20,13.53
2010-12-21,13.77
2010-12-22,13.88
2010-12-23,13.86
2010-12-27,13.94
2010-12-28,13.99
2010-12-29,14.09
2010-12-30,14.16
2010-12-31,14.12
2011-01-03,14.02
2011-01-04,14.01
2011-01-05,14.29
2011-01-06,14.26
2011-01-07,13.97
2011-01-10,14.16
2011-01-11,14.02
2011-01-12,14.09
2011-01-13,14.07
2011-01-14,14.1
2011-01-18,14.18
2011-01-19,14.37
2011-01-20,14.24
2011-01-21,14.42
2011-01-24,14.93
2011-01-25,14.89
2011-01-26,15.44
2011-01-27,15.58
2011-01-28,15.01
2011-01-31,14.92
2011-02-01,15.33
2011-02-02,15.27
2011-02-03,15.5
2011-02-04,15.48
2011-02-07,15.68
2011-02-08,15.23
2011-02-09,14.79
2011-02-10,14.5
2011-02-11,14.81
2011-02-14,15.03
2011-02-15,14.96
2011-02-16,14.93
2011-02-17,14.88
2011-02-18,14.83
2011-02-22,14.26
2011-02-23,14.0
2011-02-24,13.92
2011-02-25,14.02
2011-02-28,13.57
2011-03-01,13.45
2011-03-02,13.51
2011-03-03,13.93
2011-03-04,13.64
2011-03-07,13.44
2011-03-08,13.41
2011-03-09,13.74
2011-03-10,13.28
2011-03-11,13.35
2011-03-14,13.28
2011-03-15,13.0
2011-03-16,12.63
2011-03-17,12.62
2011-03-18,13.12
2011-03-21,13.21
2011-03-22,12.87
2011-03-23,12.91
2011-03-24,13.0
2011-03-25,13.24
2011-03-28,13.0
2011-03-29,12.8
2011-03-30,12.53
2011-03-31,12.57
2011-04-01,12.56
2011-04-04,12.48
2011-04-05,12.66
2011-04-06,12.95
2011-04-07,13.25
2011-04-08,14.19
2011-04-11,14.34
2011-04-12,14.44
2011-04-13,14.73
2011-04-14,14.74
2011-04-15,14.6
2011-04-18,14.24
2011-04-19,14.18
2011-04-20,14.36
2011-04-21,14.39
2011-04-25,14.37
2011-04-26,14.41
2011-04-27,14.66
2011-04-28,14.45
2011-04-29,14.32
2011-05-02,14.36
2011-05-03,14.14
2011-05-04,13.61
2011-05-05,13.56
2011-05-06,13.86
2011-05-09,13.83
2011-05-10,14.06
2011-05-11,13.88
2011-05-12,13.99
2011-05-13,13.78
2011-05-16,13.77
2011-05-17,13.59
2011-05-18,13.59
2011-05-19,13.64
2011-05-20,13.35
2011-05-23,13.13
2011-05-24,12.88
2011-05-25,12.9
2011-05-26,12.87
2011-05-27,13.03
2011-05-31,13.56
2011-06-01,13.03
2011-06-02,13.0
2011-06-03,12.89
2011-06-06,12.66
2011-06-07,12.64
2011-06-08,12.38
2011-06-09,12.54
2011-06-10,12.28
2011-06-13,12.29
2011-06-14,12.46
2011-06-15,12.29
2011-06-16,12.26
2011-06-17,12.37
2011-06-20,12.41
2011-06-21,12.64
2011-06-22,12.84
2011-06-23,12.43
2011-06-24,12.38
2011-06-27,12.46
2011-06-28,12.66
2011-06-29,12.92
2011-06-30,13.01
2011-07-01,13.33
2011-07-05,13.12
2011-07-06,12.98
2011-07-07,13.01
2011-07-08,12.75
2011-07-11,12.38
2011-07-12,12.29
2011-07-13,12.49
2011-07-14,12.3
2011-07-15,12.72
2011-07-18,12.75
2011-07-19,12.84
2011-07-20,13.02
2011-07-21,13.2
2011-07-22,13.13
2011-07-25,13.06
2011-07-26,13.06
2011-07-27,12.72
2011-07-28,12.48
2011-07-29,12.32
2011-08-01,12.26
2011-08-02,11.76
2011-08-03,11.78
2011-08-04,11.0
2011-08-05,10.77
2011-08-08,9.8
2011-08-09,10.39
2011-08-10,10.04
2011-08-11,10.7
2011-08-12,10.98
2011-08-15,11.24
2011-08-16,11.35
2011-08-17,11.3
2011-08-18,10.72
2011-08-19,9.89
2011-08-22,10.02
2011-08-23,10.04
2011-08-24,10.19
2011-08-25,10.02
2011-08-26,10.44
2011-08-29,11.03
2011-08-30,10.94
2011-08-31,11.11
2011-09-01,10.68
2011-09-02,10.33
2011-09-06,10.14
2011-09-07,10.48
2011-09-08,10.33
2011-09-09,10.06
2011-09-12,10.0
2011-09-13,10.26
2011-09-14,10.38
2011-09-15,10.5
2011-09-16,10.77
2011-09-19,10.51
2011-09-20,10.37
2011-09-21,9.94
2011-09-22,9.2
2011-09-23,9.46
2011-09-26,9.81
2011-09-27,10.31
2011-09-28,10.04
2011-09-29,10.28
2011-09-30,9.92
2011-10-03,9.19
2011-10-04,9.41
2011-10-05,9.49
2011-10-06,9.78
2011-10-07,9.6
2011-10-10,10.28
2011-10-11,10.5
2011-10-12,10.81
2011-10-13,10.9
2011-10-14,11.11
2011-10-17,10.9
2011-10-18,11.08
2011-10-19,10.85
2011-10-20,10.7
