Date,CVI
2008-09-25,11.31
2008-09-26,10.24
2008-09-29,8.92
2008-09-30,8.52
2008-10-01,8.25
2008-10-02,6.76
2008-10-03,6.55
2008-10-06,5.9
2008-10-07,5.33
2008-10-08,4.41
2008-10-09,4.15
2008-10-10,3.94
2008-10-13,6.05
2008-10-14,4.88
2008-10-15,4.66
2008-10-16,4.24
2008-10-17,4.26
2008-10-20,4.7
2008-10-21,4.34
2008-10-22,3.93
2008-10-23,3.44
2008-10-24,2.98
2008-10-27,2.46
2008-10-28,2.44
2008-10-29,2.25
2008-10-30,2.35
2008-10-31,3.97
2008-11-03,5.07
2008-11-04,5.64
2008-11-05,5.0
2008-11-06,4.28
2008-11-07,4.15
2008-11-10,3.8
2008-11-11,3.34
2008-11-12,2.96
2008-11-13,3.47
2008-11-14,3.01
2008-11-17,3.03
2008-11-18,3.2
2008-11-19,2.8
2008-11-20,2.73
2008-11-21,3.05
2008-11-24,3.11
2008-11-25,3.33
2008-11-26,3.7
2008-11-28,3.5
2008-12-01,3.02
2008-12-02,3.28
2008-12-03,3.6
2008-12-04,3.04
2008-12-05,2.86
2008-12-08,3.14
2008-12-09,3.22
2008-12-10,3.48
2008-12-11,3.66
2008-12-12,3.46
2008-12-15,3.23
2008-12-16,3.75
2008-12-17,3.9
2008-12-18,3.77
2008-12-19,4.14
2008-12-22,4.07
2008-12-23,3.89
2008-12-24,3.63
2008-12-26,3.7
2008-12-29,3.57
2008-12-30,3.4
2008-12-31,4.0
2009-01-02,4.23
2009-01-05,4.71
2009-01-06,4.53
2009-01-07,4.64
2009-01-08,4.7
2009-01-09,4.53
2009-01-12,4.39
2009-01-13,4.4
2009-01-14,4.42
2009-01-15,4.58
2009-01-16,4.71
2009-01-20,4.4
2009-01-21,4.9
2009-01-22,4.4
2009-01-23,4.61
2009-01-26,4.78
2009-01-27,4.57
2009-01-28,5.11
2009-01-29,4.78
2009-01-30,5.11
2009-02-02,4.98
2009-02-03,5.31
2009-02-04,5.71
2009-02-05,5.82
2009-02-06,5.88
2009-02-09,6.14
2009-02-10,5.93
2009-02-11,6.15
2009-02-12,6.34
2009-02-13,6.31
2009-02-17,6.18
2009-02-18,4.84
2009-02-19,5.13
2009-02-20,4.67
2009-02-23,4.2
2009-02-24,4.75
2009-02-25,4.72
2009-02-26,4.94
2009-02-27,4.72
2009-03-02,3.96
2009-03-03,3.95
2009-03-04,3.95
2009-03-05,3.57
2009-03-06,3.88
2009-03-09,4.01
2009-03-10,4.26
2009-03-11,3.42
2009-03-12,3.74
2009-03-13,3.98
2009-03-16,4.05
2009-03-17,4.84
2009-03-18,5.0
2009-03-19,4.87
2009-03-20,4.5
2009-03-23,4.99
2009-03-24,4.86
2009-03-25,4.92
2009-03-26,5.54
2009-03-27,5.49
2009-03-30,5.19
2009-03-31,5.54
2009-04-01,5.82
2009-04-02,5.97
2009-04-03,5.99
2009-04-06,6.07
2009-04-07,5.92
2009-04-08,6.06
2009-04-09,6.2
2009-04-13,6.26
2009-04-14,6.06
2009-04-15,6.12
2009-04-16,6.65
2009-04-17,6.87
2009-04-20,6.33
2009-04-21,6.74
2009-04-22,6.78
2009-04-23,6.68
2009-04-24,6.85
2009-04-27,6.77
2009-04-28,7.02
2009-04-29,7.22
2009-04-30,7.36
2009-05-01,7.37
2009-05-04,7.74
2009-05-05,8.36
2009-05-06,7.96
2009-05-07,7.55
2009-05-08,8.01
2009-05-11,8.13
2009-05-12,7.94
2009-05-13,7.39
2009-05-14,7.59
2009-05-15,7.68
2009-05-18,7.68
2009-05-19,8.2
2009-05-20,8.28
2009-05-21,8.2
2009-05-22,8.17
2009-05-26,8.71
2009-05-27,8.87
2009-05-28,9.12
2009-05-29,9.56
2009-06-01,10.29
2009-06-02,10.0
2009-06-03,8.4
2009-06-04,9.06
2009-06-05,8.77
2009-06-08,8.7
2009-06-09,9.12
2009-06-10,9.01
2009-06-11,8.92
2009-06-12,8.9
2009-06-15,8.42
2009-06-16,8.43
2009-06-17,8.04
2009-06-18,7.95
2009-06-19,7.5
2009-06-22,6.78
2009-06-23,6.86
2009-06-24,6.74
2009-06-25,7.11
2009-06-26,7.12
2009-06-29,7.29
2009-06-30,7.33
2009-07-01,7.27
2009-07-02,7.13
2009-07-06,6.83
2009-07-07,6.65
2009-07-08,6.69
2009-07-09,6.85
2009-07-10,6.59
2009-07-13,6.86
2009-07-14,6.92
2009-07-15,7.28
2009-07-16,7.26
2009-07-17,7.66
2009-07-20,8.05
2009-07-21,8.43
2009-07-22,8.34
2009-07-23,8.68
2009-07-24,8.75
2009-07-27,8.66
2009-07-28,8.35
2009-07-29,8.4
2009-07-30,8.66
2009-07-31,8.54
2009-08-03,8.92
2009-08-04,9.0
2009-08-05,8.87
2009-08-06,9.01
2009-08-07,8.82
2009-08-10,9.07
2009-08-11,8.82
2009-08-12,9.08
2009-08-13,9.3
2009-08-14,9.09
2009-08-17,8.74
2009-08-18,9.11
2009-08-19,9.25
2009-08-20,9.5
2009-08-21,9.77
2009-08-24,10.1
2009-08-25,10.07
2009-08-26,10.06
2009-08-27,10.23
2009-08-28,9.79
2009-08-31,9.68
2009-09-01,9.87
2009-09-02,9.87
2009-09-03,9.63
2009-09-04,10.01
2009-09-08,10.63
2009-09-09,10.62
2009-09-10,10.66
2009-09-11,10.83
2009-09-14,11.0
2009-09-15,11.36
2009-09-16,11.43
2009-09-17,11.42
2009-09-18,11.55
2009-09-21,11.28
2009-09-22,11.81
2009-09-23,11.72
2009-09-24,11.5
2009-09-25,11.58
2009-09-28,12.13
2009-09-29,12.26
2009-09-30,12.44
2009-10-01,11.57
2009-10-02,11.19
2009-10-05,12.01
2009-10-06,12.92
2009-10-07,13.05
2009-10-08,13.13
2009-10-09,13.11
2009-10-12,13.38
2009-10-13,13.19
2009-10-14,13.45
2009-10-15,13.63
2009-10-16,13.45
2009-10-19,13.49
2009-10-20,13.3
2009-10-21,13.13
2009-10-22,13.03
2009-10-23,11.93
2009-10-26,11.45
2009-10-27,11.64
2009-10-28,10.76
2009-10-29,11.33
2009-10-30,10.52
2009-11-02,10.34
2009-11-03,10.83
2009-11-04,10.32
2009-11-05,10.31
2009-11-06,8.5
2009-11-09,8.1
2009-11-10,8.15
2009-11-11,8.36
2009-11-12,8.12
2009-11-13,7.94
2009-11-16,7.85
2009-11-17,7.49
2009-11-18,7.29
2009-11-19,7.17
2009-11-20,7.21
2009-11-23,7.65
2009-11-24,7.62
2009-11-25,7.77
2009-11-27,7.44
2009-11-30,7.33
2009-12-01,7.39
2009-12-02,7.55
2009-12-03,7.44
2009-12-04,7.66
2009-12-07,7.59
2009-12-08,7.45
2009-12-09,7.3
2009-12-10,7.15
2009-12-11,7.41
2009-12-14,7.59
2009-12-15,7.37
2009-12-16,7.01
2009-12-17,6.83
2009-12-18,6.55
2009-12-21,6.76
2009-12-22,6.6
2009-12-23,6.78
2009-12-24,6.72
2009-12-28,6.87
2009-12-29,7.13
2009-12-30,7.13
2009-12-31,6.86
2010-01-04,7.43
2010-01-05,7.57
2010-01-06,7.81
2010-01-07,7.82
2010-01-08,7.82
2010-01-11,7.5
2010-01-12,7.32
2010-01-13,7.39
2010-01-14,7.81
2010-01-15,8.04
2010-01-19,8.41
2010-01-20,8.32
2010-01-21,8.51
2010-01-22,8.52
2010-01-25,8.54
2010-01-26,8.4
2010-01-27,8.35
2010-01-28,8.12
2010-01-29,8.02
2010-02-01,8.25
2010-02-02,8.38
2010-02-03,8.12
2010-02-04,7.99
2010-02-05,7.95
2010-02-08,7.81
2010-02-09,7.9
2010-02-10,7.9
2010-02-11,7.81
2010-02-12,8.19
2010-02-16,8.28
2010-02-17,8.32
2010-02-18,8.31
2010-02-19,8.3
2010-02-22,8.28
2010-02-23,8.02
2010-02-24,8.07
2010-02-25,8.15
2010-02-26,8.22
2010-03-01,8.19
2010-03-02,8.48
2010-03-03,8.58
2010-03-04,8.61
2010-03-05,8.84
2010-03-08,8.95
2010-03-09,9.0
2010-03-10,9.43
2010-03-11,9.16
2010-03-12,9.26
2010-03-15,8.98
2010-03-16,8.96
2010-03-17,9.09
2010-03-18,9.05
2010-03-19,8.9
2010-03-22,8.74
2010-03-23,8.77
2010-03-24,8.72
2010-03-25,8.58
2010-03-26,8.7
2010-03-29,8.94
2010-03-30,8.78
2010-03-31,8.75
2010-04-01,8.93
2010-04-05,9.14
2010-04-06,9.2
2010-04-07,8.8
2010-04-08,8.69
2010-04-09,8.34
2010-04-12,8.1
2010-04-13,7.91
2010-04-14,8.28
2010-04-15,8.3
2010-04-16,8.28
2010-04-19,8.02
2010-04-20,8.17
2010-04-21,8.04
2010-04-22,8.29
2010-04-23,8.58
2010-04-26,8.6
2010-04-27,8.26
2010-04-28,8.4
2010-04-29,8.69
2010-04-30,8.49
2010-05-03,8.47
2010-05-04,8.13
2010-05-05,7.76
2010-05-06,7.68
2010-05-07,7.5
2010-05-10,7.85
2010-05-11,7.83
2010-05-12,8.1
2010-05-13,8.13
2010-05-14,8.06
2010-05-17,8.32
2010-05-18,7.98
2010-05-19,7.99
2010-05-20,7.6
2010-05-21,7.65
2010-05-24,7.46
2010-05-25,7.08
2010-05-26,7.37
2010-05-27,7.65
2010-05-28,7.56
2010-06-01,7.24
2010-06-02,7.54
2010-06-03,7.86
2010-06-04,7.62
2010-06-07,7.4
2010-06-08,7.54
2010-06-09,7.4
2010-06-10,7.74
2010-06-11,7.97
2010-06-14,7.96
2010-06-15,8.19
2010-06-16,8.08
2010-06-17,8.11
2010-06-18,8.11
2010-06-21,8.13
2010-06-22,7.81
2010-06-23,7.88
2010-06-24,7.93
2010-06-25,7.98
2010-06-28,7.95
2010-06-29,7.6
2010-06-30,7.52
2010-07-01,7.15
2010-07-02,7.0
2010-07-06,6.74
2010-07-07,7.01
2010-07-08,7.17
2010-07-09,7.4
2010-07-12,7.38
2010-07-13,7.63
2010-07-14,7.57
2010-07-15,7.51
2010-07-16,7.19
2010-07-19,7.19
2010-07-20,7.43
2010-07-21,7.26
2010-07-22,7.62
2010-07-23,7.85
2010-07-26,8.09
2010-07-27,8.21
2010-07-28,7.96
2010-07-29,8.03
2010-07-30,8.1
2010-08-02,8.15
2010-08-03,8.1
2010-08-04,8.19
2010-08-05,8.0
2010-08-06,8.02
2010-08-09,8.17
2010-08-10,8.13
2010-08-11,7.63
2010-08-12,7.59
2010-08-13,7.55
2010-08-16,7.38
2010-08-17,7.43
2010-08-18,7.77
2010-08-19,7.53
2010-08-20,7.36
2010-08-23,7.23
2010-08-24,7.11
2010-08-25,7.18
2010-08-26,7.1
2010-08-27,7.23
2010-08-30,7.09
2010-08-31,7.12
2010-09-01,7.55
2010-09-02,7.64
2010-09-03,7.79
2010-09-07,7.76
2010-09-08,7.64
2010-09-09,7.67
2010-09-10,7.85
2010-09-13,8.21
2010-09-14,8.17
2010-09-15,7.9
2010-09-16,7.62
2010-09-17,7.72
2010-09-20,7.88
2010-09-21,7.85
2010-09-22,7.66
2010-09-23,7.5
2010-09-24,7.84
2010-09-27,7.88
2010-09-28,8.05
2010-09-29,8.1
2010-09-30,8.25
2010-10-01,8.19
2010-10-04,8.0
2010-10-05,8.39
2010-10-06,8.5
2010-10-07,8.53
2010-10-08,8.83
2010-10-11,8.92
2010-10-12,8.95
2010-10-13,9.63
2010-10-14,9.44
2010-10-15,9.4
2010-10-18,9.54
2010-10-19,9.15
2010-10-20,9.32
2010-10-21,9.17
2010-10-22,9.26
2010-10-25,9.64
2010-10-26,9.7
2010-10-27,9.46
2010-10-28,9.44
2010-10-29,9.52
2010-11-01,9.52
2010-11-02,10.6
2010-11-03,10.9
2010-11-04,11.75
2010-11-05,11.72
2010-11-08,11.67
2010-11-09,11.58
2010-11-10,11.55
2010-11-11,11.32
2010-11-12,10.98
2010-11-15,11.23
2010-11-16,11.03
2010-11-17,11.05
2010-11-18,11.49
2010-11-19,11.3
2010-11-22,11.4
2010-11-23,11.5
2010-11-24,11.5
2010-11-26,11.9
2010-11-29,12.03
2010-11-30,12.03
2010-12-01,12.11
2010-12-02,12.43
2010-12-03,12.58
2010-12-06,12.74
2010-12-07,12.89
2010-12-08,12.95
2010-12-09,12.98
2010-12-10,13.4
2010-12-13,13.46
2010-12-14,13.34
2010-12-15,13.18
2010-12-16,13.3
2010-12-17,13.49
2010-12-20,13.99
2010-12-21,14.67
2010-12-22,14.91
2010-12-23,14.72
2010-12-27,14.67
2010-12-28,14.55
2010-12-29,15.25
2010-12-30,15.07
2010-12-31,15.18
2011-01-03,15.51
2011-01-04,14.65
2011-01-05,15.23
2011-01-06,15.0
2011-01-07,14.94
2011-01-10,15.04
2011-01-11,15.47
2011-01-12,15.74
2011-01-13,15.91
2011-01-14,15.89
2011-01-18,16.25
2011-01-19,15.7
2011-01-20,15.77
2011-01-21,15.99
2011-01-24,16.209999
2011-01-25,16.07
2011-01-26,16.42
2011-01-27,16.75
2011-01-28,16.57
2011-01-31,17.32
2011-02-01,17.75
2011-02-02,17.4
2011-02-03,17.049999
2011-02-04,17.639999
2011-02-07,18.42
2011-02-08,18.82
2011-02-09,18.77
2011-02-10,18.84
2011-02-11,19.35
2011-02-14,20.290001
2011-02-15,20.190001000000002
2011-02-16,20.99
2011-02-17,21.299999
2011-02-18,20.41
2011-02-22,19.440001000000002
2011-02-23,19.09
2011-02-24,17.99
2011-02-25,18.82
2011-02-28,18.9
2011-03-01,18.129998999999998
2011-03-02,18.83
2011-03-03,20.42
2011-03-04,20.639999
2011-03-07,20.01
2011-03-08,19.299999
2011-03-09,19.610001
2011-03-10,18.43
2011-03-11,20.17
2011-03-14,20.139999
2011-03-15,19.42
2011-03-16,18.950001
2011-03-17,19.52
2011-03-18,19.290001
2011-03-21,20.76
2011-03-22,20.620001000000002
2011-03-23,20.639999
2011-03-24,21.18
2011-03-25,22.16
2011-03-28,22.18
2011-03-29,22.18
2011-03-30,22.85
2011-03-31,23.16
2011-04-01,23.690001000000002
2011-04-04,23.6
2011-04-05,23.780001000000002
2011-04-06,23.98
2011-04-07,23.41
2011-04-08,22.99
2011-04-11,22.120001000000002
2011-04-12,21.09
2011-04-13,22.33
2011-04-14,22.48
2011-04-15,23.540001
2011-04-18,23.01
2011-04-19,22.84
2011-04-20,23.26
2011-04-21,23.07
2011-04-25,23.200001
2011-04-26,21.91
2011-04-27,21.870001000000002
2011-04-28,22.15
2011-04-29,22.23
2011-05-02,21.18
2011-05-03,19.74
2011-05-04,19.540001
2011-05-05,19.370001000000002
2011-05-06,19.799999
2011-05-09,20.85
2011-05-10,20.879998999999998
2011-05-11,19.98
2011-05-12,19.48
2011-05-13,19.27
2011-05-16,18.6
2011-05-17,18.389999
2011-05-18,19.969998999999998
2011-05-19,20.17
2011-05-20,20.120001000000002
2011-05-23,19.76
2011-05-24,20.0
2011-05-25,20.530001000000002
2011-05-26,20.98
2011-05-27,21.58
2011-05-31,21.860001
2011-06-01,20.889999
2011-06-02,20.68
2011-06-03,21.299999
2011-06-06,20.07
2011-06-07,20.92
2011-06-08,20.68
2011-06-09,21.030001000000002
2011-06-10,20.93
2011-06-13,21.459999
2011-06-14,22.74
2011-06-15,22.32
2011-06-16,22.58
2011-06-17,22.370001000000002
2011-06-20,22.57
2011-06-21,23.299999
2011-06-22,24.139999
2011-06-23,24.33
2011-06-24,22.790001
2011-06-27,22.91
2011-06-28,23.83
2011-06-29,24.120001000000002
2011-06-30,24.620001000000002
2011-07-01,25.08
2011-07-05,25.42
2011-07-06,25.450001
2011-07-07,26.49
2011-07-08,26.66
2011-07-11,25.690001000000002
2011-07-12,25.6
2011-07-13,25.969998999999998
2011-07-14,25.530001000000002
2011-07-15,26.24
2011-07-18,25.639999
2011-07-19,26.450001
2011-07-20,26.58
2011-07-21,27.200001
2011-07-22,27.35
2011-07-25,27.48
2011-07-26,27.48
2011-07-27,26.299999
2011-07-28,25.959999
2011-07-29,26.85
2011-08-01,27.51
2011-08-02,26.17
2011-08-03,25.620001000000002
2011-08-04,23.57
2011-08-05,22.950001
2011-08-08,20.139999
2011-08-09,22.43
2011-08-10,22.58
2011-08-11,25.5
2011-08-12,25.530001000000002
2011-08-15,25.950001
2011-08-16,24.950001
2011-08-17,25.370001000000002
2011-08-18,24.32
2011-08-19,24.459999
2011-08-22,23.040001
2011-08-23,24.870001000000002
2011-08-24,25.549999
2011-08-25,25.620001000000002
2011-08-26,27.1
2011-08-29,28.129998999999998
2011-08-30,28.49
2011-08-31,28.469998999999998
2011-09-01,27.17
2011-09-02,26.34
2011-09-06,27.32
2011-09-07,28.77
2011-09-08,28.879998999999998
2011-09-09,27.65
2011-09-12,27.709999
2011-09-13,25.84
2011-09-14,25.1
2011-09-15,25.93
2011-09-16,26.559998999999998
2011-09-19,26.190001000000002
2011-09-20,25.379998999999998
2011-09-21,23.9
2011-09-22,22.6
2011-09-23,22.59
2011-09-26,23.85
2011-09-27,24.129998999999998
2011-09-28,22.809998999999998
2011-09-29,21.610001
2011-09-30,21.139999
2011-10-03,19.690001000000002
2011-10-04,20.459999
2011-10-05,21.450001
2011-10-06,22.959999
2011-10-07,22.610001
2011-10-10,24.219998999999998
2011-10-11,25.26
2011-10-12,24.82
2011-10-13,25.48
2011-10-14,27.01
2011-10-17,26.629998999999998
2011-10-18,27.469998999999998
2011-10-19,26.0
2011-10-20,26.27
2011-10-21,26.35
2011-10-24,25.58
2011-10-25,23.200001
2011-10-26,24.389999
2011-10-27,25.459999
2011-10-28,25.75
2011-10-31,24.76
2011-11-01,24.34
2011-11-02,25.469998999999998
2011-11-03,26.290001
2011-11-04,26.49
2011-11-07,25.93
2011-11-08,25.75
2011-11-09,23.77
2011-11-10,23.08
2011-11-11,22.790001
2011-11-14,22.35
2011-11-15,21.950001
2011-11-16,18.379998999999998
2011-11-17,17.530001000000002
2011-11-18,17.950001
2011-11-21,17.75
2011-11-22,17.15
2011-11-23,17.08
2011-11-25,17.0
2011-11-28,17.559998999999998
2011-11-29,17.860001
2011-11-30,18.200001
2011-12-01,18.059998999999998
2011-12-02,18.6
2011-12-05,18.93
2011-12-06,18.99
2011-12-07,19.139999
2011-12-08,18.32
2011-12-09,19.01
2011-12-12,18.719998999999998
2011-12-13,18.040001
2011-12-14,18.23
2011-12-15,17.98
2011-12-16,18.49
2011-12-19,17.530001000000002
2011-12-20,18.33
2011-12-21,18.66
2011-12-22,18.67
2011-12-23,18.93
2011-12-27,18.98
2011-12-28,18.190001000000002
2011-12-29,18.639999
2011-12-30,18.73
2012-01-03,19.719998999999998
2012-01-04,19.959999
2012-01-05,20.48
2012-01-06,20.98
2012-01-09,20.6
2012-01-10,21.040001
2012-01-11,22.049999
2012-01-12,22.25
2012-01-13,23.049999
2012-01-17,23.49
2012-01-18,23.99
2012-01-19,23.82
2012-01-20,24.209999
2012-01-23,24.309998999999998
2012-01-24,24.58
2012-01-25,25.059998999999998
2012-01-26,24.139999
2012-01-27,24.870001000000002
2012-01-30,24.85
2012-01-31,24.940001000000002
2012-02-01,25.58
2012-02-02,26.48
2012-02-03,26.790001
2012-02-06,27.559998999999998
2012-02-07,27.59
2012-02-08,27.82
2012-02-09,28.120001000000002
2012-02-10,27.1
2012-02-13,26.959999
2012-02-14,27.620001000000002
2012-02-15,27.6
2012-02-16,29.200001
2012-02-17,29.030001000000002
2012-02-21,29.43
2012-02-22,29.459999
2012-02-23,29.77
2012-02-24,29.76
2012-02-27,29.5
2012-02-28,27.700001
2012-02-29,27.209999
2012-03-01,27.75
2012-03-02,27.18
2012-03-05,26.700001
2012-03-06,25.799999
2012-03-07,25.68
2012-03-08,26.01
2012-03-09,27.57
2012-03-12,26.809998999999998
2012-03-13,26.780001000000002
2012-03-14,27.09
2012-03-15,26.799999
2012-03-16,27.07
2012-03-19,27.09
2012-03-20,26.549999
2012-03-21,26.360001
2012-03-22,26.059998999999998
2012-03-23,26.77
2012-03-26,27.09
2012-03-27,26.18
2012-03-28,26.66
2012-03-29,26.5
2012-03-30,26.75
2012-04-02,27.200001
2012-04-03,28.799999
2012-04-04,28.82
2012-04-05,28.700001
2012-04-09,28.65
2012-04-10,28.48
2012-04-11,28.209999
2012-04-12,28.379998999999998
2012-04-13,28.120001000000002
2012-04-16,27.620001000000002
2012-04-17,27.860001
2012-04-18,27.870001000000002
2012-04-19,30.16
2012-04-20,30.08
2012-04-23,30.049999
2012-04-24,30.200001
2012-04-25,30.16
2012-04-26,30.219998999999998
2012-04-27,30.379998999999998
2012-04-30,30.360001
2012-05-01,30.16
2012-05-02,30.1
2012-05-03,30.040001
2012-05-04,30.049999
2012-05-07,30.35
2012-05-08,30.309998999999998
2012-05-09,30.370001000000002
2012-05-10,30.379998999999998
2012-05-11,30.32
2012-05-14,30.35
2012-05-15,30.4
2012-05-16,30.35
2012-05-17,30.5
2012-05-18,30.469998999999998
2012-05-21,31.35
2012-05-22,29.290001
2012-05-23,27.459999
2012-05-24,27.17
2012-05-25,26.559998999999998
2012-05-29,26.67
2012-05-30,25.790001
2012-05-31,25.440001000000002
2012-06-01,24.700001
2012-06-04,24.27
2012-06-05,24.1
2012-06-06,24.620001000000002
2012-06-07,24.25
2012-06-08,24.559998999999998
2012-06-11,23.950001
2012-06-12,24.540001
2012-06-13,24.030001000000002
2012-06-14,24.18
2012-06-15,24.360001
2012-06-18,24.41
2012-06-19,25.08
2012-06-20,25.35
2012-06-21,24.469998999999998
2012-06-22,25.16
2012-06-25,24.92
2012-06-26,25.34
2012-06-27,25.57
2012-06-28,26.200001
2012-06-29,26.58
2012-07-02,26.889999
2012-07-03,27.49
2012-07-05,27.379998999999998
2012-07-06,27.370001000000002
2012-07-09,27.450001
2012-07-10,27.52
2012-07-11,28.030001000000002
2012-07-12,27.799999
2012-07-13,28.35
2012-07-16,28.219998999999998
2012-07-17,28.639999
2012-07-18,28.75
2012-07-19,28.809998999999998
2012-07-20,28.58
2012-07-23,28.040001
2012-07-24,27.33
2012-07-25,27.65
2012-07-26,27.77
2012-07-27,28.209999
2012-07-30,28.620001000000002
2012-07-31,28.559998999999998
2012-08-01,28.190001000000002
2012-08-02,27.290001
2012-08-03,28.25
2012-08-06,29.27
2012-08-07,29.26
2012-08-08,29.25
2012-08-09,29.450001
2012-08-10,29.309998999999998
2012-08-13,29.17
2012-08-14,29.530001000000002
2012-08-15,29.719998999999998
2012-08-16,29.75
