Date,CXW
1998-04-14,135.833328
1998-04-15,136.458328
1998-04-16,136.25
1998-04-17,133.75
1998-04-20,125.0
1998-04-21,117.08333600000002
1998-04-22,122.5
1998-04-23,117.5
1998-04-24,115.41666399999998
1998-04-27,111.875
1998-04-28,116.66666399999998
1998-04-29,116.66666399999998
1998-04-30,118.125
1998-05-01,118.54166399999998
1998-05-04,116.25
1998-05-05,115.83333600000002
1998-05-06,113.54166399999998
1998-05-07,111.66666399999998
1998-05-08,114.16666399999998
1998-05-11,114.58333600000002
1998-05-12,114.375
1998-05-13,113.75
1998-05-14,113.33333600000002
1998-05-15,114.79166399999998
1998-05-18,114.79166399999998
1998-05-19,114.375
1998-05-20,113.125
1998-05-21,110.83333600000002
1998-05-22,110.83333600000002
1998-05-26,110.0
1998-05-27,107.91666399999998
1998-05-28,105.20833600000002
1998-05-29,104.375
1998-06-01,105.0
1998-06-02,105.41666399999998
1998-06-03,104.166664
1998-06-04,102.5
1998-06-05,101.666664
1998-06-08,103.541664
1998-06-09,102.916664
1998-06-10,98.333336
1998-06-11,92.5
1998-06-12,90.833336
1998-06-15,88.75
1998-06-16,89.791664
1998-06-17,89.166664
1998-06-18,89.791664
1998-06-19,96.666664
1998-06-22,99.166664
1998-06-23,97.916664
1998-06-24,100.833336
1998-06-25,99.166664
1998-06-26,100.0
1998-06-29,97.916664
1998-06-30,102.083336
1998-07-01,100.833336
1998-07-02,100.416664
1998-07-06,99.791664
1998-07-07,100.416664
1998-07-08,99.583336
1998-07-09,100.0
1998-07-10,99.375
1998-07-13,99.375
1998-07-14,98.958336
1998-07-15,96.666664
1998-07-16,93.75
1998-07-17,92.083336
1998-07-20,91.875
1998-07-21,92.083336
1998-07-22,92.083336
1998-07-23,92.083336
1998-07-24,90.0
1998-07-27,87.5
1998-07-28,76.666664
1998-07-29,79.166664
1998-07-30,75.416664
1998-07-31,71.875
1998-08-03,76.25
1998-08-04,72.916664
1998-08-05,71.25
1998-08-06,72.916664
1998-08-07,72.916664
1998-08-10,70.416664
1998-08-11,69.166664
1998-08-12,70.833336
1998-08-13,70.625
1998-08-14,70.416664
1998-08-17,70.833336
1998-08-18,70.833336
1998-08-19,74.166664
1998-08-20,75.625
1998-08-21,75.0
1998-08-24,76.041664
1998-08-25,75.833336
1998-08-26,74.166664
1998-08-27,70.416664
1998-08-28,70.0
1998-08-31,68.125
1998-09-01,69.375
1998-09-02,65.625
1998-09-03,65.208336
1998-09-04,64.791664
1998-09-08,64.583336
1998-09-09,65.0
1998-09-10,64.791664
1998-09-11,67.291664
1998-09-14,68.333336
1998-09-15,68.333336
1998-09-16,71.666664
1998-09-17,70.0
1998-09-18,68.958336
1998-09-21,66.458336
1998-09-22,67.708336
1998-09-23,69.375
1998-09-24,72.083336
1998-09-25,71.041664
1998-09-28,67.5
1998-09-29,67.083336
1998-09-30,60.0
1998-10-01,61.25
1998-10-02,63.125
1998-10-05,60.0
1998-10-06,59.79166800000001
1998-10-07,58.33333199999999
1998-10-08,53.33333199999999
1998-10-09,54.16666800000001
1998-10-12,58.95833199999999
1998-10-13,56.875
1998-10-14,63.75
1998-10-15,67.083336
1998-10-16,71.25
1998-10-19,70.208336
1998-10-20,70.625
1998-10-21,73.125
1998-10-22,81.041664
1998-10-23,80.0
1998-10-26,82.916664
1998-10-27,85.625
1998-10-28,80.833336
1998-10-29,78.125
1998-10-30,78.333336
1998-11-02,77.083336
1998-11-03,76.666664
1998-11-04,80.208336
1998-11-05,82.5
1998-11-06,84.583336
1998-11-09,86.25
1998-11-10,85.625
1998-11-11,86.458336
1998-11-12,83.75
1998-11-13,82.291664
1998-11-16,84.375
1998-11-17,82.083336
1998-11-18,82.708336
1998-11-19,81.666664
1998-11-20,81.25
1998-11-23,79.166664
1998-11-24,77.083336
1998-11-25,81.458336
1998-11-27,82.083336
1998-11-30,80.833336
1998-12-01,86.041664
1998-12-02,84.583336
1998-12-03,86.25
1998-12-04,84.166664
1998-12-07,85.833336
1998-12-08,85.0
1998-12-09,81.458336
1998-12-10,80.0
1998-12-11,78.958336
1998-12-14,77.5
1998-12-15,76.875
1998-12-16,76.458336
1998-12-17,76.041664
1998-12-18,74.166664
1998-12-21,74.583336
1998-12-22,73.958336
1998-12-23,73.333336
1998-12-24,73.125
1998-12-28,71.25
1998-12-29,70.208336
1998-12-30,69.375
1998-12-31,68.333336
1999-01-04,76.666664
1999-01-05,77.291664
1999-01-06,77.708336
1999-01-07,76.25
1999-01-08,74.375
1999-01-11,71.666664
1999-01-12,66.041664
1999-01-13,68.333336
1999-01-14,68.333336
1999-01-15,69.791664
1999-01-19,66.666664
1999-01-20,66.666664
1999-01-21,66.25
1999-01-22,68.125
1999-01-25,66.666664
1999-01-26,68.541664
1999-01-27,70.625
1999-01-28,68.958336
1999-01-29,68.333336
1999-02-01,70.0
1999-02-02,73.333336
1999-02-03,70.833336
1999-02-04,71.875
1999-02-05,71.666664
1999-02-08,70.625
1999-02-09,70.833336
1999-02-10,67.291664
1999-02-11,66.25
1999-02-12,65.0
1999-02-16,66.25
1999-02-17,66.041664
1999-02-18,66.458336
1999-02-19,67.5
1999-02-22,68.75
1999-02-23,67.5
1999-02-24,66.25
1999-02-25,65.208336
1999-02-26,66.458336
1999-03-01,67.083336
1999-03-02,66.875
1999-03-03,66.458336
1999-03-04,66.458336
1999-03-05,67.916664
1999-03-08,68.333336
1999-03-09,69.791664
1999-03-10,70.208336
1999-03-11,69.375
1999-03-12,67.291664
1999-03-15,67.916664
1999-03-16,67.916664
1999-03-17,65.625
1999-03-18,65.416664
1999-03-19,65.0
1999-03-22,63.125
1999-03-23,60.0
1999-03-24,58.125
1999-03-25,58.33333199999999
1999-03-26,57.70833199999999
1999-03-29,59.79166800000001
1999-03-30,60.41666800000001
1999-03-31,58.125
1999-04-01,60.41666800000001
1999-04-05,58.95833199999999
1999-04-06,57.08333199999999
1999-04-07,54.58333199999999
1999-04-08,56.04166800000001
1999-04-09,54.58333199999999
1999-04-12,55.625
1999-04-13,55.0
1999-04-14,54.79166800000001
1999-04-15,56.04166800000001
1999-04-16,58.33333199999999
1999-04-19,62.70833199999999
1999-04-20,63.75
1999-04-21,65.833336
1999-04-22,68.333336
1999-04-23,68.125
1999-04-26,68.541664
1999-04-27,67.083336
1999-04-28,65.208336
1999-04-29,64.583336
1999-04-30,65.0
1999-05-03,66.041664
1999-05-04,66.875
1999-05-05,68.958336
1999-05-06,69.583336
1999-05-07,70.833336
1999-05-10,73.75
1999-05-11,72.916664
1999-05-12,70.416664
1999-05-13,65.833336
1999-05-14,56.66666800000001
1999-05-17,49.791668
1999-05-18,44.583332
1999-05-19,47.083332
1999-05-20,45.833332
1999-05-21,46.666668
1999-05-24,44.166668
1999-05-25,43.958332
1999-05-26,44.166668
1999-05-27,42.5
1999-05-28,42.083332
1999-06-01,40.0
1999-06-02,40.0
1999-06-03,42.708332
1999-06-04,36.666668
1999-06-07,35.625
1999-06-08,35.208332
1999-06-09,35.416668
1999-06-10,35.416668
1999-06-11,35.0
1999-06-14,32.291668
1999-06-15,33.541668
1999-06-16,33.125
1999-06-17,34.375
1999-06-18,35.208332
1999-06-21,34.791668
1999-06-22,35.0
1999-06-23,34.583332
1999-06-24,33.75
1999-06-25,32.916668
1999-06-28,31.458334000000004
1999-06-29,32.083332
1999-06-30,32.708332
1999-07-01,33.75
1999-07-02,33.333332
1999-07-06,31.666665999999996
1999-07-07,30.625
1999-07-08,30.416665999999996
1999-07-09,32.083332
1999-07-12,32.5
1999-07-13,32.708332
1999-07-14,33.541668
1999-07-15,36.041668
1999-07-16,36.458332
1999-07-19,38.75
1999-07-20,37.708332
1999-07-21,38.125
1999-07-22,37.916668
1999-07-23,38.958332
1999-07-26,38.541668
1999-07-27,39.791668
1999-07-28,42.916668
1999-07-29,43.125
1999-07-30,46.25
1999-08-02,44.791668
1999-08-03,43.958332
1999-08-04,43.333332
1999-08-05,42.916668
1999-08-06,42.916668
1999-08-09,43.541668
1999-08-10,43.125
1999-08-11,41.666668
1999-08-12,41.458332
1999-08-13,42.083332
1999-08-16,41.25
1999-08-17,40.625
1999-08-18,40.625
1999-08-19,40.208332
1999-08-20,40.625
1999-08-23,41.875
1999-08-24,41.041668
1999-08-25,42.291668
1999-08-26,42.708332
1999-08-27,43.75
1999-08-30,43.333332
1999-08-31,43.541668
1999-09-01,44.791668
1999-09-02,44.375
1999-09-03,44.166668
1999-09-07,45.416668
1999-09-08,45.0
1999-09-09,44.375
1999-09-10,43.75
1999-09-13,43.541668
1999-09-14,43.75
1999-09-15,41.25
1999-09-16,39.791668
1999-09-17,38.958332
1999-09-20,37.5
1999-09-21,36.458332
1999-09-22,36.875
1999-09-23,38.333332
1999-09-24,38.125
1999-09-27,36.458332
1999-09-28,36.458332
1999-09-29,35.833332
1999-09-30,35.833332
1999-10-01,35.833332
1999-10-04,35.625
1999-10-05,35.833332
1999-10-06,36.458332
1999-10-07,36.875
1999-10-08,38.541668
1999-10-11,38.541668
1999-10-12,37.916668
1999-10-13,37.291668
1999-10-14,36.666668
1999-10-15,35.0
1999-10-18,33.75
1999-10-19,33.75
1999-10-20,33.333332
1999-10-21,31.666665999999996
1999-10-22,33.333332
1999-10-25,32.708332
1999-10-26,32.083332
1999-10-27,32.916668
1999-10-28,32.708332
1999-10-29,33.958332
1999-11-01,35.416668
1999-11-02,33.958332
1999-11-03,33.75
1999-11-04,33.75
1999-11-05,32.5
1999-11-08,32.708332
1999-11-09,32.291668
1999-11-10,32.291668
1999-11-11,30.416665999999996
1999-11-12,31.041665999999996
1999-11-15,30.833334000000004
1999-11-16,30.416665999999996
1999-11-17,30.208334000000004
1999-11-18,29.166665999999996
1999-11-19,32.708332
1999-11-22,33.125
1999-11-23,29.791665999999996
1999-11-24,29.583334000000004
1999-11-26,29.583334000000004
1999-11-29,27.083334000000004
1999-11-30,27.083334000000004
1999-12-01,27.083334000000004
1999-12-02,26.041666
1999-12-03,25.625
1999-12-06,24.375
1999-12-07,25.416666
1999-12-08,24.375
1999-12-09,22.708334
1999-12-10,25.0
1999-12-13,25.0
1999-12-14,24.375
1999-12-15,25.208334
1999-12-16,23.125
1999-12-17,22.916666
1999-12-20,22.291666
1999-12-21,21.25
1999-12-22,20.416666
1999-12-23,19.166666
1999-12-27,17.5
1999-12-28,17.083334
1999-12-29,17.291666
1999-12-30,16.875
1999-12-31,16.875
2000-01-03,16.666666
2000-01-04,17.083334
2000-01-05,16.875
2000-01-06,17.083334
2000-01-07,18.333334
2000-01-10,20.0
2000-01-11,19.166666
2000-01-12,17.916666
2000-01-13,17.916666
2000-01-14,17.916666
2000-01-18,17.083334
2000-01-19,16.666666
2000-01-20,15.833332999999998
2000-01-21,15.833332999999998
2000-01-24,15.625
2000-01-25,15.416667000000002
2000-01-26,15.625
2000-01-27,14.791667000000002
2000-01-28,14.375
2000-01-31,14.791667000000002
2000-02-01,14.375
2000-02-02,14.375
2000-02-03,13.75
2000-02-04,13.75
2000-02-07,13.333332999999998
2000-02-08,15.208332999999998
2000-02-09,15.833332999999998
2000-02-10,16.875
2000-02-11,16.666666
2000-02-14,15.833332999999998
2000-02-15,15.625
2000-02-16,16.458334
2000-02-17,15.416667000000002
2000-02-18,13.333332999999998
2000-02-22,12.291667
2000-02-23,12.5
2000-02-24,12.291667
2000-02-25,15.0
2000-02-28,15.625
2000-02-29,17.083334
2000-03-01,16.041666
2000-03-02,15.416667000000002
2000-03-03,15.833332999999998
2000-03-06,14.375
2000-03-07,14.791667000000002
2000-03-08,13.958332999999998
2000-03-09,14.583332999999998
2000-03-10,14.375
2000-03-13,13.958332999999998
2000-03-14,13.958332999999998
2000-03-15,13.541667000000002
2000-03-16,13.75
2000-03-17,13.333332999999998
2000-03-20,13.125
2000-03-21,13.125
2000-03-22,13.125
2000-03-23,13.125
2000-03-24,12.708333
2000-03-27,12.5
2000-03-28,12.083333
2000-03-29,11.458333
2000-03-30,11.458333
2000-03-31,10.208333
2000-04-03,9.375
2000-04-04,8.541667
2000-04-05,8.75
2000-04-06,8.125
2000-04-07,11.25
2000-04-10,12.083333
2000-04-11,11.875
2000-04-12,11.25
2000-04-13,11.25
2000-04-14,11.041667
2000-04-17,11.666667
2000-04-18,11.25
2000-04-19,11.041667
2000-04-20,10.416667
2000-04-24,10.0
2000-04-25,10.416667
2000-04-26,9.583333
2000-04-27,9.583333
2000-04-28,10.208333
2000-05-01,9.375
2000-05-02,8.958333
2000-05-03,8.125
2000-05-04,8.75
2000-05-05,8.333333
2000-05-08,8.125
2000-05-09,7.5
2000-05-10,7.2916669999999995
2000-05-11,7.2916669999999995
2000-05-12,7.5
2000-05-15,6.875
2000-05-16,7.0833330000000005
2000-05-17,7.2916669999999995
2000-05-18,7.7083330000000005
2000-05-19,7.7083330000000005
2000-05-22,7.2916669999999995
2000-05-23,7.2916669999999995
2000-05-24,7.0833330000000005
2000-05-25,7.2916669999999995
2000-05-26,7.2916669999999995
2000-05-30,7.5
2000-05-31,8.333333
2000-06-01,7.7083330000000005
2000-06-02,7.2916669999999995
2000-06-05,7.0833330000000005
2000-06-06,7.0833330000000005
2000-06-07,6.875
2000-06-08,7.0833330000000005
2000-06-09,7.0833330000000005
2000-06-12,11.041667
2000-06-13,9.791667
2000-06-14,10.416667
2000-06-15,10.833333
2000-06-16,10.833333
2000-06-19,10.625
2000-06-20,10.625
2000-06-21,10.625
2000-06-22,10.833333
2000-06-23,11.458333
2000-06-26,10.833333
2000-06-27,10.625
2000-06-28,10.625
2000-06-29,10.416667
2000-06-30,11.25
2000-07-03,10.208333
2000-07-05,9.375
2000-07-06,9.166667
2000-07-07,8.541667
2000-07-10,8.541667
2000-07-11,8.541667
2000-07-12,9.166667
2000-07-13,9.166667
2000-07-14,8.958333
2000-07-17,8.541667
2000-07-18,8.125
2000-07-19,7.9166669999999995
2000-07-20,7.9166669999999995
2000-07-21,7.9166669999999995
2000-07-24,7.9166669999999995
2000-07-25,8.541667
2000-07-26,7.9166669999999995
2000-07-27,7.9166669999999995
2000-07-28,7.7083330000000005
2000-07-31,9.166667
2000-08-01,9.166667
2000-08-02,9.166667
2000-08-03,8.958333
2000-08-04,8.958333
2000-08-07,8.541667
2000-08-08,8.333333
2000-08-09,7.9166669999999995
2000-08-10,7.5
2000-08-11,7.7083330000000005
2000-08-14,8.541667
2000-08-15,8.125
2000-08-16,8.333333
2000-08-17,7.9166669999999995
2000-08-18,6.875
2000-08-21,7.5
2000-08-22,6.875
2000-08-23,6.6666669999999995
2000-08-24,6.6666669999999995
2000-08-25,7.5
2000-08-28,7.0833330000000005
2000-08-29,7.0833330000000005
2000-08-30,7.0833330000000005
2000-08-31,7.9166669999999995
2000-09-01,7.2916669999999995
2000-09-05,6.875
2000-09-06,7.0833330000000005
2000-09-07,6.875
2000-09-08,6.875
2000-09-11,6.6666669999999995
2000-09-12,6.6666669999999995
2000-09-13,6.6666669999999995
2000-09-14,6.6666669999999995
2000-09-15,6.4583330000000005
2000-09-18,6.25
2000-09-19,6.4583330000000005
2000-09-20,6.0416669999999995
2000-09-21,6.0416669999999995
2000-09-22,5.8333330000000005
2000-09-25,3.958333
2000-09-26,3.958333
2000-09-27,3.75
2000-09-28,3.333333
2000-09-29,4.375
2000-10-02,3.75
2000-10-03,3.541667
2000-10-04,3.541667
2000-10-05,3.75
2000-10-06,3.333333
2000-10-09,3.541667
2000-10-10,3.541667
2000-10-11,3.541667
2000-10-12,3.125
2000-10-13,3.333333
2000-10-16,2.916667
2000-10-17,2.708333
2000-10-18,2.916667
2000-10-19,3.125
2000-10-20,2.708333
2000-10-23,2.708333
2000-10-24,2.708333
2000-10-25,2.708333
2000-10-26,2.708333
2000-10-27,2.916667
2000-10-30,2.5
2000-10-31,2.708333
2000-11-01,2.5
2000-11-02,2.5
2000-11-03,2.291667
2000-11-06,2.291667
2000-11-07,1.875
2000-11-08,1.875
2000-11-09,1.875
2000-11-10,1.875
2000-11-13,1.666667
2000-11-14,1.875
2000-11-15,1.25
2000-11-16,1.458333
2000-11-17,1.5625
2000-11-20,1.5625
2000-11-21,1.666667
2000-11-22,1.666667
2000-11-24,1.666667
2000-11-27,1.25
2000-11-28,1.25
2000-11-29,1.25
2000-11-30,1.25
2000-12-01,1.25
2000-12-04,1.145833
2000-12-05,1.145833
2000-12-06,1.145833
2000-12-07,1.145833
2000-12-08,1.25
2000-12-11,1.145833
2000-12-12,1.145833
2000-12-13,1.145833
2000-12-14,1.041667
2000-12-15,0.9375
2000-12-18,1.145833
2000-12-19,1.041667
2000-12-20,1.25
2000-12-21,1.145833
2000-12-22,1.25
2000-12-26,1.25
2000-12-27,1.25
2000-12-28,1.145833
2000-12-29,1.145833
2001-01-02,1.25
2001-01-03,1.666667
2001-01-04,1.875
2001-01-05,2.5
2001-01-08,2.916667
2001-01-09,3.75
2001-01-10,4.5833330000000005
2001-01-11,3.75
2001-01-12,4.375
2001-01-16,4.5833330000000005
2001-01-17,4.375
2001-01-18,3.75
2001-01-19,3.541667
2001-01-22,3.541667
2001-01-23,3.958333
2001-01-24,3.75
2001-01-25,3.75
2001-01-26,3.958333
2001-01-29,4.1
2001-01-30,4.1
2001-01-31,3.8
2001-02-01,3.833333
2001-02-02,3.8
2001-02-05,4.1
2001-02-06,3.933333
2001-02-07,3.8
2001-02-08,3.666667
2001-02-09,3.5333330000000003
2001-02-12,3.6
2001-02-13,3.733333
2001-02-14,3.7
2001-02-15,3.6333330000000004
2001-02-16,3.4
2001-02-20,3.266667
2001-02-21,3.166667
2001-02-22,2.933333
2001-02-23,3.233333
2001-02-26,3.266667
2001-02-27,3.066667
2001-02-28,3.266667
2001-03-01,3.166667
2001-03-02,3.2
2001-03-05,3.1333330000000004
2001-03-06,3.166667
2001-03-07,3.666667
2001-03-08,3.566667
2001-03-09,3.5
2001-03-12,3.3
2001-03-13,3.4666669999999997
2001-03-14,3.4666669999999997
2001-03-15,3.333333
2001-03-16,3.266667
2001-03-19,3.2
2001-03-20,3.1
2001-03-21,3.0
2001-03-22,2.9666669999999997
2001-03-23,2.9666669999999997
2001-03-26,2.9666669999999997
2001-03-27,2.733333
2001-03-28,2.666667
2001-03-29,2.6333330000000004
2001-03-30,2.666667
2001-04-02,2.566667
2001-04-03,2.566667
2001-04-04,2.566667
2001-04-05,2.5333330000000003
2001-04-06,2.233333
2001-04-09,2.233333
2001-04-10,2.266667
2001-04-11,2.6
2001-04-12,2.566667
2001-04-16,2.5333330000000003
2001-04-17,2.6
2001-04-18,2.5333330000000003
2001-04-19,2.5
2001-04-20,2.233333
2001-04-23,2.1333330000000004
2001-04-24,2.233333
2001-04-25,2.3
2001-04-26,2.266667
2001-04-27,2.266667
2001-04-30,2.1
2001-05-01,2.266667
2001-05-02,2.2
2001-05-03,2.1333330000000004
2001-05-04,2.3666669999999996
2001-05-07,2.5
2001-05-08,2.666667
2001-05-09,2.5333330000000003
2001-05-10,2.6
2001-05-11,2.5333330000000003
2001-05-14,2.8
2001-05-15,2.733333
2001-05-16,2.9
2001-05-17,2.8666669999999996
2001-05-18,2.91
2001-05-21,2.916667
2001-05-22,2.936667
2001-05-23,2.9033330000000004
2001-05-24,3.0
2001-05-25,3.2833330000000003
2001-05-29,3.606667
2001-05-30,3.683333
2001-05-31,4.316667
2001-06-01,4.7
2001-06-04,4.5833330000000005
2001-06-05,4.733333
2001-06-06,4.646667
2001-06-07,4.766667
2001-06-08,4.806667
2001-06-11,4.683333
2001-06-12,4.6666669999999995
2001-06-13,4.506667
2001-06-14,4.366667
2001-06-15,4.553333
2001-06-18,4.05
2001-06-19,4.04
2001-06-20,4.146667
2001-06-21,4.5833330000000005
2001-06-22,4.55
2001-06-25,4.3
2001-06-26,4.606667
2001-06-27,4.746666
2001-06-28,4.563333999999999
2001-06-29,5.316667
2001-07-02,5.286667
2001-07-03,5.413333000000001
2001-07-05,5.783333
2001-07-06,5.516667
2001-07-09,5.13
2001-07-10,4.883333
2001-07-11,4.823333
2001-07-12,5.016667
2001-07-13,4.8333330000000005
2001-07-16,4.936666000000001
2001-07-17,5.0
2001-07-18,4.6
2001-07-19,4.64
2001-07-20,4.716667
2001-07-23,4.6
2001-07-24,4.62
2001-07-25,4.8333330000000005
2001-07-26,4.796667
2001-07-27,4.67
2001-07-30,4.496666
2001-07-31,4.19
2001-08-01,4.24
2001-08-02,4.45
2001-08-03,4.433333
2001-08-06,4.48
2001-08-07,4.593333
2001-08-08,4.616667
2001-08-09,4.766667
2001-08-10,4.673333
2001-08-13,4.816667
2001-08-14,4.766667
2001-08-15,4.66
2001-08-16,4.663333000000001
2001-08-17,4.5
2001-08-20,4.5
2001-08-21,4.446667
2001-08-22,4.486667
2001-08-23,4.466667
2001-08-24,4.566667
2001-08-27,4.68
2001-08-28,4.8
2001-08-29,4.793334
2001-08-30,4.803333
2001-08-31,4.85
2001-09-04,4.983333
2001-09-05,5.033333
2001-09-06,4.966667
2001-09-07,4.963333
2001-09-10,4.993333
2001-09-17,4.75
2001-09-18,4.383333
2001-09-19,4.3333330000000005
2001-09-20,4.236667
2001-09-21,4.226666000000001
2001-09-24,4.38
2001-09-25,4.396667
2001-09-26,4.38
2001-09-27,4.336666999999999
2001-09-28,4.386667
2001-10-01,4.496666
2001-10-02,4.56
2001-10-03,4.66
2001-10-04,4.6666669999999995
2001-10-05,4.746666
2001-10-08,4.75
2001-10-09,4.9
2001-10-10,4.883333
2001-10-11,4.933333
2001-10-12,4.953333
2001-10-15,4.966667
2001-10-16,5.266667
2001-10-17,5.496666
2001-10-18,5.43
2001-10-19,5.5
2001-10-22,5.5833330000000005
2001-10-23,5.6
2001-10-24,5.533333
2001-10-25,5.58
2001-10-26,5.733333
2001-10-29,5.716667
2001-10-30,5.693333
2001-10-31,5.866667
2001-11-01,6.16
2001-11-02,6.116667
2001-11-05,6.066667
2001-11-06,6.0
2001-11-07,6.0
2001-11-08,5.993333
2001-11-09,5.893333
2001-11-12,5.6666669999999995
2001-11-13,5.696667
2001-11-14,5.5833330000000005
2001-11-15,5.57
2001-11-16,5.513333
2001-11-19,5.293334
2001-11-20,5.316667
2001-11-21,5.38
2001-11-23,5.373333000000001
2001-11-26,5.326667
2001-11-27,5.35
2001-11-28,5.323333
2001-11-29,5.3333330000000005
2001-11-30,5.266667
2001-12-03,5.283333
2001-12-04,5.466667
2001-12-05,5.403333
2001-12-06,5.32
2001-12-07,5.3333330000000005
2001-12-10,5.483333
2001-12-11,5.533333
2001-12-12,5.75
2001-12-13,6.0
2001-12-14,6.183333
2001-12-17,6.05
2001-12-18,5.933333
2001-12-19,5.85
2001-12-20,5.633333
2001-12-21,6.16
2001-12-24,5.903333
2001-12-26,5.993333
2001-12-27,6.033333
2001-12-28,6.116667
2001-12-31,6.186666000000001
2002-01-02,6.0
2002-01-03,6.13
2002-01-04,6.1666669999999995
2002-01-07,6.14
2002-01-08,6.19
2002-01-09,6.1
2002-01-10,6.126666999999999
2002-01-11,6.093333
2002-01-14,6.0833330000000005
2002-01-15,6.316667
2002-01-16,6.266667
2002-01-17,6.383333
2002-01-18,6.233333
