Date,FLS
1980-12-30,2.419753
1980-12-31,2.419753
1981-01-02,2.419753
1981-01-05,2.419753
1981-01-06,2.419753
1981-01-07,2.37037
1981-01-08,2.37037
1981-01-09,2.37037
1981-01-12,2.3209880000000003
1981-01-13,2.246914
1981-01-14,2.271605
1981-01-15,2.271605
1981-01-16,2.197531
1981-01-19,2.197531
1981-01-20,2.148148
1981-01-21,2.148148
1981-01-22,2.148148
1981-01-23,2.148148
1981-01-26,2.148148
1981-01-27,2.1728389999999997
1981-01-28,2.197531
1981-01-29,2.197531
1981-01-30,2.197531
1981-02-02,2.123457
1981-02-03,2.148148
1981-02-04,2.123457
1981-02-05,2.148148
1981-02-06,2.148148
1981-02-09,2.123457
1981-02-10,2.098765
1981-02-11,2.197531
1981-02-12,2.222222
1981-02-13,2.197531
1981-02-17,2.222222
1981-02-18,2.222222
1981-02-19,2.222222
1981-02-20,2.246914
1981-02-23,2.246914
1981-02-24,2.246914
1981-02-25,2.271605
1981-02-26,2.246914
1981-02-27,2.246914
1981-03-02,2.246914
1981-03-03,2.246914
1981-03-04,2.222222
1981-03-05,2.222222
1981-03-06,2.197531
1981-03-09,2.148148
1981-03-10,2.1728389999999997
1981-03-11,2.1728389999999997
1981-03-12,2.1728389999999997
1981-03-13,2.1728389999999997
1981-03-16,2.148148
1981-03-17,2.148148
1981-03-18,2.123457
1981-03-19,2.074074
1981-03-20,2.123457
1981-03-23,2.074074
1981-03-24,2.098765
1981-03-25,2.123457
1981-03-26,2.123457
1981-03-27,2.098765
1981-03-30,2.1851849999999997
1981-03-31,2.333333
1981-04-01,2.407408
1981-04-02,2.407408
1981-04-03,2.407408
1981-04-06,2.333333
1981-04-07,2.296296
1981-04-08,2.296296
1981-04-09,2.296296
1981-04-10,2.296296
1981-04-13,2.296296
1981-04-14,2.296296
1981-04-15,2.296296
1981-04-16,2.296296
1981-04-20,2.296296
1981-04-21,2.407408
1981-04-22,2.37037
1981-04-23,2.296296
1981-04-24,2.407408
1981-04-27,2.555556
1981-04-28,2.444444
1981-04-29,2.444444
1981-04-30,2.481482
1981-05-01,2.481482
1981-05-04,2.481482
1981-05-05,2.481482
1981-05-06,2.518518
1981-05-07,2.518518
1981-05-08,2.481482
1981-05-11,2.481482
1981-05-12,2.444444
1981-05-13,2.518518
1981-05-14,2.518518
1981-05-15,2.555556
1981-05-18,2.555556
1981-05-19,2.518518
1981-05-20,2.592592
1981-05-21,2.555556
1981-05-22,2.518518
1981-05-26,2.555556
1981-05-27,2.555556
1981-05-28,2.555556
1981-05-29,2.518518
1981-06-01,2.555556
1981-06-02,2.592592
1981-06-03,2.555556
1981-06-04,2.592592
1981-06-05,2.592592
1981-06-08,2.592592
1981-06-09,2.555556
1981-06-10,2.555556
1981-06-11,2.555556
1981-06-12,2.592592
1981-06-15,2.555556
1981-06-16,2.555556
1981-06-17,2.555556
1981-06-18,2.518518
1981-06-19,2.518518
1981-06-22,2.555556
1981-06-23,2.555556
1981-06-24,2.407408
1981-06-25,2.407408
1981-06-26,2.407408
1981-06-29,2.407408
1981-06-30,2.407408
1981-07-01,2.37037
1981-07-02,2.259259
1981-07-06,2.259259
1981-07-07,2.222222
1981-07-08,2.222222
1981-07-09,2.222222
1981-07-10,2.222222
1981-07-13,2.1851849999999997
1981-07-14,2.148148
1981-07-15,2.148148
1981-07-16,2.148148
1981-07-17,2.1851849999999997
1981-07-20,2.1851849999999997
1981-07-21,2.148148
1981-07-22,2.148148
1981-07-23,2.1851849999999997
1981-07-24,2.1851849999999997
1981-07-27,2.1851849999999997
1981-07-28,2.1851849999999997
1981-07-29,2.1851849999999997
1981-07-30,2.222222
1981-07-31,2.296296
1981-08-03,2.333333
1981-08-04,2.333333
1981-08-05,2.296296
1981-08-06,2.259259
1981-08-07,2.1851849999999997
1981-08-10,2.1851849999999997
1981-08-11,2.148148
1981-08-12,2.148148
1981-08-13,2.1851849999999997
1981-08-14,2.1851849999999997
1981-08-17,2.259259
1981-08-18,2.222222
1981-08-19,2.1851849999999997
1981-08-20,2.222222
1981-08-21,2.222222
1981-08-24,2.1851849999999997
1981-08-25,2.148148
1981-08-26,2.111111
1981-08-27,2.111111
1981-08-28,2.111111
1981-08-31,2.111111
1981-09-01,2.166667
1981-09-02,2.1851849999999997
1981-09-03,2.1851849999999997
1981-09-04,2.1851849999999997
1981-09-08,2.111111
1981-09-09,2.148148
1981-09-10,2.148148
1981-09-11,2.148148
1981-09-14,2.148148
1981-09-15,2.166667
1981-09-16,2.1851849999999997
1981-09-17,2.1851849999999997
1981-09-18,2.1851849999999997
1981-09-21,2.148148
1981-09-22,2.148148
1981-09-23,2.111111
1981-09-24,2.111111
1981-09-25,2.0370369999999998
1981-09-28,2.0370369999999998
1981-09-29,2.0370369999999998
1981-09-30,2.0370369999999998
1981-10-01,2.0370369999999998
1981-10-02,2.055556
1981-10-05,2.055556
1981-10-06,2.0370369999999998
1981-10-07,2.0370369999999998
1981-10-08,2.0370369999999998
1981-10-09,2.0370369999999998
1981-10-12,2.0370369999999998
1981-10-13,2.0370369999999998
1981-10-14,2.0370369999999998
1981-10-15,2.0370369999999998
1981-10-16,2.0370369999999998
1981-10-19,2.055556
1981-10-20,2.074074
1981-10-21,2.111111
1981-10-22,2.111111
1981-10-23,2.148148
1981-10-26,2.148148
1981-10-27,2.148148
1981-10-28,2.148148
1981-10-29,2.148148
1981-10-30,2.148148
1981-11-02,2.111111
1981-11-03,2.111111
1981-11-04,2.074074
1981-11-05,2.0370369999999998
1981-11-06,2.0370369999999998
1981-11-09,2.0370369999999998
1981-11-10,2.0370369999999998
1981-11-11,2.0370369999999998
1981-11-12,2.0370369999999998
1981-11-13,2.0370369999999998
1981-11-16,2.0370369999999998
1981-11-17,2.0370369999999998
1981-11-18,2.018518
1981-11-19,2.0370369999999998
1981-11-20,2.0370369999999998
1981-11-23,1.962963
1981-11-24,1.9259259999999998
1981-11-25,1.888889
1981-11-27,1.888889
1981-11-30,1.9259259999999998
1981-12-01,1.888889
1981-12-02,1.888889
1981-12-03,1.888889
1981-12-04,1.888889
1981-12-07,1.9259259999999998
1981-12-08,1.888889
1981-12-09,1.888889
1981-12-10,1.888889
1981-12-11,1.888889
1981-12-14,1.888889
1981-12-15,1.888889
1981-12-16,1.851852
1981-12-17,1.851852
1981-12-18,1.888889
1981-12-21,1.9259259999999998
1981-12-22,1.9259259999999998
1981-12-23,2.018518
1981-12-24,2.148148
1981-12-28,2.148148
1981-12-29,2.0370369999999998
1981-12-30,2.092592
1981-12-31,2.111111
1982-01-04,2.092592
1982-01-05,2.0370369999999998
1982-01-06,2.0370369999999998
1982-01-07,2.0370369999999998
1982-01-08,2.0370369999999998
1982-01-11,2.0
1982-01-12,2.0
1982-01-13,2.018518
1982-01-14,2.018518
1982-01-15,2.0370369999999998
1982-01-18,2.0370369999999998
1982-01-19,2.0370369999999998
1982-01-20,2.0370369999999998
1982-01-21,2.111111
1982-01-22,2.148148
1982-01-25,2.092592
1982-01-26,2.074074
1982-01-27,2.074074
1982-01-28,2.074074
1982-01-29,2.0370369999999998
1982-02-01,2.0370369999999998
1982-02-02,2.0370369999999998
1982-02-03,2.0370369999999998
1982-02-04,2.0370369999999998
1982-02-05,2.0370369999999998
1982-02-08,2.0370369999999998
1982-02-09,2.0
1982-02-10,2.0
1982-02-11,2.0
1982-02-12,2.0
1982-02-16,1.9259259999999998
1982-02-17,1.9259259999999998
1982-02-18,1.9259259999999998
1982-02-19,1.9259259999999998
1982-02-22,1.9259259999999998
1982-02-23,1.851852
1982-02-24,1.87037
1982-02-25,1.87037
1982-02-26,1.7777779999999999
1982-03-01,1.7222220000000001
1982-03-02,1.740741
1982-03-03,1.7222220000000001
1982-03-04,1.7222220000000001
1982-03-05,1.740741
1982-03-08,1.703704
1982-03-09,1.648148
1982-03-10,1.648148
1982-03-11,1.648148
1982-03-12,1.666667
1982-03-15,1.666667
1982-03-16,1.666667
1982-03-17,1.740741
1982-03-18,1.9259259999999998
1982-03-19,1.9259259999999998
1982-03-22,1.9444439999999998
1982-03-23,1.981481
1982-03-24,1.981481
1982-03-25,1.907407
1982-03-26,1.888889
1982-03-29,1.888889
1982-03-30,1.9259259999999998
1982-03-31,1.907407
1982-04-01,1.9259259999999998
1982-04-02,1.9259259999999998
1982-04-05,1.9259259999999998
1982-04-06,1.907407
1982-04-07,1.888889
1982-04-08,1.888889
1982-04-12,1.888889
1982-04-13,1.87037
1982-04-14,1.87037
1982-04-15,1.87037
1982-04-16,1.87037
1982-04-19,1.87037
1982-04-20,1.907407
1982-04-21,1.888889
1982-04-22,1.888889
1982-04-23,1.888889
1982-04-26,1.888889
1982-04-27,1.87037
1982-04-28,1.87037
1982-04-29,1.87037
1982-04-30,1.87037
1982-05-03,1.87037
1982-05-04,1.87037
1982-05-05,1.87037
1982-05-06,1.888889
1982-05-07,1.87037
1982-05-10,1.851852
1982-05-11,1.851852
1982-05-12,1.814815
1982-05-13,1.814815
1982-05-14,1.814815
1982-05-17,1.814815
1982-05-18,1.796296
1982-05-19,1.796296
1982-05-20,1.7777779999999999
1982-05-21,1.7777779999999999
1982-05-24,1.740741
1982-05-25,1.740741
1982-05-26,1.740741
1982-05-27,1.740741
1982-05-28,1.740741
1982-06-01,1.703704
1982-06-02,1.685185
1982-06-03,1.685185
1982-06-04,1.648148
1982-06-07,1.62963
1982-06-08,1.592593
1982-06-09,1.592593
1982-06-10,1.574074
1982-06-11,1.611111
1982-06-14,1.611111
1982-06-15,1.611111
1982-06-16,1.611111
1982-06-17,1.611111
1982-06-18,1.611111
1982-06-21,1.611111
1982-06-22,1.611111
1982-06-23,1.611111
1982-06-24,1.611111
1982-06-25,1.611111
1982-06-28,1.611111
1982-06-29,1.611111
1982-06-30,1.611111
1982-07-01,1.611111
1982-07-02,1.62963
1982-07-06,1.62963
1982-07-07,1.62963
1982-07-08,1.62963
1982-07-09,1.62963
1982-07-12,1.611111
1982-07-13,1.62963
1982-07-14,1.62963
1982-07-15,1.62963
1982-07-16,1.666667
1982-07-19,1.666667
1982-07-20,1.666667
1982-07-21,1.703704
1982-07-22,1.703704
1982-07-23,1.703704
1982-07-26,1.666667
1982-07-27,1.62963
1982-07-28,1.592593
1982-07-29,1.574074
1982-07-30,1.574074
1982-08-02,1.574074
1982-08-03,1.555556
1982-08-04,1.481481
1982-08-05,1.407407
1982-08-06,1.388889
1982-08-09,1.333333
1982-08-10,1.333333
1982-08-11,1.333333
1982-08-12,1.296296
1982-08-13,1.314815
1982-08-16,1.333333
1982-08-17,1.388889
1982-08-18,1.407407
1982-08-19,1.407407
1982-08-20,1.425926
1982-08-23,1.351852
1982-08-24,1.351852
1982-08-25,1.351852
1982-08-26,1.351852
1982-08-27,1.37037
1982-08-30,1.37037
1982-08-31,1.37037
1982-09-01,1.388889
1982-09-02,1.425926
1982-09-03,1.425926
1982-09-07,1.388889
1982-09-08,1.388889
1982-09-09,1.407407
1982-09-10,1.425926
1982-09-13,1.444444
1982-09-14,1.462963
1982-09-15,1.444444
1982-09-16,1.444444
1982-09-17,1.462963
1982-09-20,1.462963
1982-09-21,1.462963
1982-09-22,1.462963
1982-09-23,1.444444
1982-09-24,1.444444
1982-09-27,1.444444
1982-09-28,1.444444
1982-09-29,1.407407
1982-09-30,1.407407
1982-10-01,1.388889
1982-10-04,1.37037
1982-10-05,1.37037
1982-10-06,1.37037
1982-10-07,1.407407
1982-10-08,1.462963
1982-10-11,1.462963
1982-10-12,1.518519
1982-10-13,1.537037
1982-10-14,1.537037
1982-10-15,1.537037
1982-10-18,1.537037
1982-10-19,1.537037
1982-10-20,1.592593
1982-10-21,1.592593
1982-10-22,1.62963
1982-10-25,1.648148
1982-10-26,1.740741
1982-10-27,1.87037
1982-10-28,1.87037
1982-10-29,1.833333
1982-11-01,1.796296
1982-11-02,1.796296
1982-11-03,1.7777779999999999
1982-11-04,1.759259
1982-11-05,1.759259
1982-11-08,1.740741
1982-11-09,1.740741
1982-11-10,1.740741
1982-11-11,1.703704
1982-11-12,1.7222220000000001
1982-11-15,1.7222220000000001
1982-11-16,1.648148
1982-11-17,1.648148
1982-11-18,1.648148
1982-11-19,1.648148
1982-11-22,1.648148
1982-11-23,1.648148
1982-11-24,1.685185
1982-11-26,1.685185
1982-11-29,1.666667
1982-11-30,1.666667
1982-12-01,1.740741
1982-12-02,1.740741
1982-12-03,1.740741
1982-12-06,1.740741
1982-12-07,1.740741
1982-12-08,1.759259
1982-12-09,1.759259
1982-12-10,1.7777779999999999
1982-12-13,1.759259
1982-12-14,1.759259
1982-12-15,1.740741
1982-12-16,1.740741
1982-12-17,1.740741
1982-12-20,1.740741
1982-12-21,1.703704
1982-12-22,1.7222220000000001
1982-12-23,1.7222220000000001
1982-12-27,1.7222220000000001
1982-12-28,1.7222220000000001
1982-12-29,1.703704
1982-12-30,1.740741
1982-12-31,1.796296
1983-01-03,1.7777779999999999
1983-01-04,1.814815
1983-01-05,1.7777779999999999
1983-01-06,1.796296
1983-01-07,1.796296
1983-01-10,1.814815
1983-01-11,1.814815
1983-01-12,1.796296
1983-01-13,1.7777779999999999
1983-01-14,1.7777779999999999
1983-01-17,1.796296
1983-01-18,1.759259
1983-01-19,1.759259
1983-01-20,1.796296
1983-01-21,1.796296
1983-01-24,1.759259
1983-01-25,1.740741
1983-01-26,1.740741
1983-01-27,1.740741
1983-01-28,1.759259
1983-01-31,1.759259
1983-02-01,1.7777779999999999
1983-02-02,1.7777779999999999
1983-02-03,1.7777779999999999
1983-02-04,1.7777779999999999
1983-02-07,1.7777779999999999
1983-02-08,1.7777779999999999
1983-02-09,1.7777779999999999
1983-02-10,1.9259259999999998
1983-02-11,1.962963
1983-02-14,1.962963
1983-02-15,2.074074
1983-02-16,2.12963
1983-02-17,2.111111
1983-02-18,2.148148
1983-02-22,2.148148
1983-02-23,2.148148
1983-02-24,2.203704
1983-02-25,2.203704
1983-02-28,2.203704
1983-03-01,2.203704
1983-03-02,2.203704
1983-03-03,2.203704
1983-03-04,2.203704
1983-03-07,2.203704
1983-03-08,2.1851849999999997
1983-03-09,2.1851849999999997
1983-03-10,2.166667
1983-03-11,2.074074
1983-03-14,2.018518
1983-03-15,2.018518
1983-03-16,2.0
1983-03-17,1.962963
1983-03-18,1.981481
1983-03-21,2.018518
1983-03-22,2.0
1983-03-23,2.0
1983-03-24,2.0
1983-03-25,2.0
1983-03-28,2.018518
1983-03-29,2.018518
1983-03-30,2.018518
1983-03-31,2.0
1983-04-04,1.962963
1983-04-05,1.962963
1983-04-06,1.9259259999999998
1983-04-07,1.888889
1983-04-08,1.814815
1983-04-11,1.851852
1983-04-12,1.9259259999999998
1983-04-13,1.888889
1983-04-14,1.888889
1983-04-15,1.888889
1983-04-18,1.888889
1983-04-19,1.888889
1983-04-20,1.87037
1983-04-21,1.851852
1983-04-22,1.814815
1983-04-25,1.851852
1983-04-26,1.851852
1983-04-27,1.87037
1983-04-28,1.888889
1983-04-29,1.888889
1983-05-02,1.888889
1983-05-03,1.888889
1983-05-04,1.907407
1983-05-05,1.907407
1983-05-06,1.907407
1983-05-09,1.907407
1983-05-10,1.907407
1983-05-11,1.888889
1983-05-12,1.888889
1983-05-13,1.962963
1983-05-16,1.981481
1983-05-17,1.981481
1983-05-18,2.0
1983-05-19,2.0370369999999998
1983-05-20,2.0370369999999998
1983-05-23,2.092592
1983-05-24,2.074074
1983-05-25,2.055556
1983-05-26,2.055556
1983-05-27,2.055556
1983-05-31,2.055556
1983-06-01,2.055556
1983-06-02,2.055556
1983-06-03,2.055556
1983-06-06,2.074074
1983-06-07,2.092592
1983-06-08,2.092592
1983-06-09,2.12963
1983-06-10,2.203704
1983-06-13,2.333333
1983-06-14,2.333333
1983-06-15,2.37037
1983-06-16,2.351852
1983-06-17,2.3148150000000003
1983-06-20,2.240741
1983-06-21,2.259259
1983-06-22,2.259259
1983-06-23,2.240741
1983-06-24,2.240741
1983-06-27,2.166667
1983-06-28,2.148148
1983-06-29,2.074074
1983-06-30,2.074074
1983-07-01,2.092592
1983-07-05,2.092592
1983-07-06,2.092592
1983-07-07,2.092592
1983-07-08,2.092592
1983-07-11,2.092592
1983-07-12,2.074074
1983-07-13,2.055556
1983-07-14,2.055556
1983-07-15,2.0370369999999998
1983-07-18,1.962963
1983-07-19,1.962963
1983-07-20,1.981481
1983-07-21,2.0
1983-07-22,2.018518
1983-07-25,2.018518
1983-07-26,2.055556
1983-07-27,2.055556
1983-07-28,2.055556
1983-07-29,2.055556
1983-08-01,2.055556
1983-08-02,2.055556
1983-08-03,2.074074
1983-08-04,2.074074
1983-08-05,2.074074
1983-08-08,2.0370369999999998
1983-08-09,2.055556
1983-08-10,2.018518
1983-08-11,2.0370369999999998
1983-08-12,2.055556
1983-08-15,2.055556
1983-08-16,2.018518
1983-08-17,2.018518
1983-08-18,2.0
1983-08-19,1.981481
1983-08-22,1.9259259999999998
1983-08-23,1.907407
1983-08-24,1.907407
1983-08-25,1.9444439999999998
1983-08-26,1.9444439999999998
1983-08-29,1.907407
1983-08-30,1.9444439999999998
1983-08-31,1.9259259999999998
1983-09-01,1.9259259999999998
1983-09-02,1.9259259999999998
1983-09-06,1.9259259999999998
1983-09-07,1.9259259999999998
1983-09-08,1.962963
1983-09-09,1.9444439999999998
1983-09-12,1.9444439999999998
1983-09-13,1.907407
1983-09-14,1.9259259999999998
1983-09-15,1.907407
1983-09-16,1.9444439999999998
1983-09-19,1.9444439999999998
1983-09-20,1.962963
1983-09-21,1.981481
1983-09-22,1.981481
1983-09-23,2.0370369999999998
1983-09-26,2.0
1983-09-27,2.0
1983-09-28,2.0
1983-09-29,2.018518
1983-09-30,2.0
1983-10-03,1.9259259999999998
1983-10-04,1.962963
1983-10-05,1.9259259999999998
1983-10-06,1.9259259999999998
1983-10-07,1.888889
1983-10-10,1.87037
1983-10-11,1.796296
1983-10-12,1.796296
1983-10-13,1.814815
1983-10-14,1.814815
1983-10-17,1.796296
1983-10-18,1.759259
1983-10-19,1.7777779999999999
1983-10-20,1.851852
1983-10-21,1.851852
1983-10-24,1.888889
1983-10-25,1.814815
1983-10-26,1.796296
1983-10-27,1.851852
1983-10-28,1.814815
1983-10-31,1.814815
1983-11-01,1.796296
1983-11-02,1.7777779999999999
1983-11-03,1.7777779999999999
1983-11-04,1.796296
1983-11-07,1.7777779999999999
1983-11-08,1.759259
1983-11-09,1.814815
1983-11-10,1.7777779999999999
1983-11-11,1.796296
1983-11-14,1.796296
1983-11-15,1.7777779999999999
1983-11-16,1.796296
1983-11-17,1.833333
1983-11-18,1.814815
1983-11-21,1.851852
1983-11-22,1.851852
1983-11-23,1.907407
1983-11-25,1.87037
1983-11-28,1.907407
1983-11-29,2.0
1983-11-30,2.148148
1983-12-01,2.148148
1983-12-02,2.148148
1983-12-05,2.148148
1983-12-06,2.074074
1983-12-07,2.222222
1983-12-08,2.296296
1983-12-09,2.351852
1983-12-12,2.296296
1983-12-13,2.296296
1983-12-14,2.203704
1983-12-15,2.222222
1983-12-16,2.240741
1983-12-19,2.240741
1983-12-20,2.240741
1983-12-21,2.222222
1983-12-22,2.1851849999999997
1983-12-23,2.148148
1983-12-27,2.148148
1983-12-28,2.1851849999999997
1983-12-29,2.092592
1983-12-30,2.074074
1984-01-03,2.074074
1984-01-04,2.055556
1984-01-05,2.074074
1984-01-06,2.111111
1984-01-09,2.074074
1984-01-10,2.055556
1984-01-11,2.074074
1984-01-12,2.092592
1984-01-13,2.0370369999999998
1984-01-16,2.018518
1984-01-17,2.018518
1984-01-18,2.018518
1984-01-19,2.074074
1984-01-20,2.018518
1984-01-23,2.018518
1984-01-24,2.018518
1984-01-25,2.018518
1984-01-26,2.018518
1984-01-27,2.055556
1984-01-30,2.0
1984-01-31,2.0
1984-02-01,2.0
1984-02-02,2.0370369999999998
1984-02-03,2.0
1984-02-06,1.981481
1984-02-07,1.981481
1984-02-08,1.9259259999999998
1984-02-09,1.888889
1984-02-10,1.9259259999999998
1984-02-13,1.907407
1984-02-14,1.9259259999999998
1984-02-15,1.981481
1984-02-16,1.962963
1984-02-17,1.962963
1984-02-21,1.9444439999999998
1984-02-22,1.9259259999999998
1984-02-23,1.9259259999999998
1984-02-24,1.888889
1984-02-27,1.888889
1984-02-28,1.888889
1984-02-29,1.87037
1984-03-01,1.888889
1984-03-02,1.87037
1984-03-05,1.796296
1984-03-06,1.796296
1984-03-07,1.703704
1984-03-08,1.703704
1984-03-09,1.740741
1984-03-12,1.7777779999999999
1984-03-13,1.814815
1984-03-14,1.87037
1984-03-15,1.87037
1984-03-16,1.9444439999999998
1984-03-19,1.9259259999999998
1984-03-20,1.9259259999999998
1984-03-21,1.9259259999999998
1984-03-22,1.9259259999999998
1984-03-23,1.907407
1984-03-26,1.907407
1984-03-27,1.907407
1984-03-28,1.907407
1984-03-29,1.907407
1984-03-30,1.87037
1984-04-02,1.851852
1984-04-03,1.87037
1984-04-04,1.851852
1984-04-05,1.87037
1984-04-06,1.9259259999999998
1984-04-09,1.9259259999999998
1984-04-10,1.962963
1984-04-11,1.962963
1984-04-12,1.9444439999999998
1984-04-13,1.981481
1984-04-16,2.018518
1984-04-17,2.0370369999999998
1984-04-18,2.0370369999999998
1984-04-19,2.0370369999999998
1984-04-23,2.0370369999999998
1984-04-24,1.962963
1984-04-25,1.9444439999999998
1984-04-26,1.9444439999999998
1984-04-27,1.9444439999999998
1984-04-30,1.9444439999999998
1984-05-01,1.9444439999999998
1984-05-02,1.9259259999999998
1984-05-03,2.0
1984-05-04,2.0
1984-05-07,1.981481
1984-05-08,1.981481
1984-05-09,2.0370369999999998
1984-05-10,2.0370369999999998
1984-05-11,2.074074
1984-05-14,2.055556
1984-05-15,2.055556
1984-05-16,2.055556
1984-05-17,2.0370369999999998
1984-05-18,2.0370369999999998
1984-05-21,2.0370369999999998
1984-05-22,2.074074
1984-05-23,2.092592
1984-05-24,2.018518
1984-05-25,2.0370369999999998
1984-05-29,2.018518
1984-05-30,2.018518
1984-05-31,2.018518
1984-06-01,2.0370369999999998
1984-06-04,2.055556
1984-06-05,2.092592
1984-06-06,2.111111
1984-06-07,2.092592
1984-06-08,2.074074
1984-06-11,2.074074
1984-06-12,2.092592
1984-06-13,2.074074
1984-06-14,2.0370369999999998
1984-06-15,2.0
1984-06-18,2.018518
1984-06-19,2.0
1984-06-20,1.981481
1984-06-21,2.0
1984-06-22,2.0
1984-06-25,2.0
1984-06-26,2.0
1984-06-27,2.0370369999999998
1984-06-28,2.0370369999999998
1984-06-29,2.0
1984-07-02,2.0
1984-07-03,2.0
1984-07-05,1.981481
1984-07-06,1.981481
1984-07-09,2.0
1984-07-10,1.981481
1984-07-11,1.981481
1984-07-12,1.962963
1984-07-13,1.962963
1984-07-16,1.9259259999999998
1984-07-17,1.9259259999999998
1984-07-18,1.907407
1984-07-19,1.87037
1984-07-20,1.851852
1984-07-23,1.7777779999999999
