Date,OMF
2014-07-31,26.18
2014-08-01,26.01
2014-08-04,26.24
2014-08-05,26.01
2014-08-06,26.360001
2014-08-07,29.65
2014-08-08,32.880001
2014-08-11,32.450001
2014-08-12,32.869999
2014-08-13,32.700001
2014-08-14,32.59
2014-08-15,32.459998999999996
2014-08-18,32.91
2014-08-19,32.900002
2014-08-20,32.689999
2014-08-21,32.689999
2014-08-22,32.66
2014-08-25,32.880001
2014-08-26,33.110001000000004
2014-08-27,33.049999
2014-08-28,32.950001
2014-08-29,33.279999
2014-09-02,33.630001
2014-09-03,33.75
2014-09-04,34.5
2014-09-05,34.439999
2014-09-08,34.23
2014-09-09,34.419998
2014-09-10,34.34
2014-09-11,34.740002000000004
2014-09-12,34.23
2014-09-15,33.599998
2014-09-16,33.360001000000004
2014-09-17,33.66
2014-09-18,33.66
2014-09-19,32.860001000000004
2014-09-22,32.52
2014-09-23,32.25
2014-09-24,32.5
2014-09-25,32.220001
2014-09-26,32.580002
2014-09-29,32.349998
2014-09-30,31.93
2014-10-01,32.040001000000004
2014-10-02,32.380001
2014-10-03,32.450001
2014-10-06,32.490002000000004
2014-10-07,32.27
2014-10-08,32.740002000000004
2014-10-09,32.849998
2014-10-10,32.389998999999996
2014-10-13,32.740002000000004
2014-10-14,33.849998
2014-10-15,33.939999
2014-10-16,33.75
2014-10-17,34.240002000000004
2014-10-20,35.09
2014-10-21,35.98
2014-10-22,35.220001
2014-10-23,35.330002
2014-10-24,35.290001000000004
2014-10-27,35.349998
2014-10-28,36.240002000000004
2014-10-29,36.860001000000004
2014-10-30,36.959998999999996
2014-10-31,37.419998
2014-11-03,37.150002
2014-11-04,37.610001000000004
2014-11-05,37.709998999999996
2014-11-06,37.68
2014-11-07,37.529999
2014-11-10,37.310001
2014-11-11,37.34
2014-11-12,37.240002000000004
2014-11-13,36.02
2014-11-14,36.529999
2014-11-17,38.599998
2014-11-18,38.560001
2014-11-19,38.040001000000004
2014-11-20,37.790001000000004
2014-11-21,38.360001000000004
2014-11-24,38.830002
2014-11-25,39.700001
2014-11-26,38.790001000000004
2014-11-28,39.650002
2014-12-01,39.860001000000004
2014-12-02,39.860001000000004
2014-12-03,39.509997999999996
2014-12-04,39.150002
2014-12-05,38.900002
2014-12-08,38.349998
2014-12-09,36.580002
2014-12-10,36.040001000000004
2014-12-11,36.860001000000004
2014-12-12,36.290001000000004
2014-12-15,35.07
2014-12-16,35.049999
2014-12-17,35.990002000000004
2014-12-18,36.5
2014-12-19,36.889998999999996
2014-12-22,36.77
2014-12-23,36.880001
2014-12-24,36.779999
2014-12-26,36.540001000000004
2014-12-29,36.549999
2014-12-30,36.32
2014-12-31,36.169998
2015-01-02,36.240002000000004
2015-01-05,35.68
2015-01-06,35.009997999999996
2015-01-07,34.41
2015-01-08,35.080002
2015-01-09,34.630001
2015-01-12,34.299999
2015-01-13,34.900002
2015-01-14,33.799999
2015-01-15,32.290001000000004
2015-01-16,32.450001
2015-01-20,32.25
2015-01-21,31.719998999999998
2015-01-22,33.540001000000004
2015-01-23,33.16
2015-01-26,32.880001
2015-01-27,32.860001000000004
2015-01-28,31.959999
2015-01-29,32.110001000000004
2015-01-30,31.6
2015-02-02,31.99
2015-02-03,33.779999
2015-02-04,33.740002000000004
2015-02-05,34.68
2015-02-06,34.459998999999996
2015-02-09,34.029999
2015-02-10,34.73
2015-02-11,33.970001
2015-02-12,34.18
2015-02-13,34.18
2015-02-17,34.450001
2015-02-18,33.880001
2015-02-19,34.169998
2015-02-20,38.57
2015-02-23,39.740002000000004
2015-02-24,37.650002
2015-02-25,38.700001
2015-02-26,38.900002
2015-02-27,38.450001
2015-03-02,38.040001000000004
2015-03-03,50.23
2015-03-04,49.91
2015-03-05,49.779999
2015-03-06,48.59
2015-03-09,46.990002000000004
2015-03-10,48.200001
2015-03-11,48.439999
2015-03-12,50.68
2015-03-13,49.84
2015-03-16,51.509997999999996
2015-03-17,52.93
2015-03-18,52.790001000000004
2015-03-19,52.860001000000004
2015-03-20,53.27
2015-03-23,53.830002
2015-03-24,53.599998
2015-03-25,52.189999
2015-03-26,51.639998999999996
2015-03-27,51.380001
2015-03-30,51.259997999999996
2015-03-31,51.77
2015-04-01,50.799999
2015-04-02,50.669998
2015-04-06,49.91
2015-04-07,49.959998999999996
2015-04-08,49.990002000000004
2015-04-09,50.369999
2015-04-10,50.580002
2015-04-13,50.900002
2015-04-14,51.209998999999996
2015-04-15,51.889998999999996
2015-04-16,51.700001
2015-04-17,50.639998999999996
2015-04-20,51.459998999999996
2015-04-21,52.040001000000004
2015-04-22,51.700001
2015-04-23,52.580002
2015-04-24,52.799999
2015-04-27,52.400002
2015-04-28,52.139998999999996
2015-04-29,50.950001
2015-04-30,50.0
2015-05-01,48.84
2015-05-04,49.66
2015-05-05,47.740002000000004
2015-05-06,47.209998999999996
2015-05-07,48.119999
2015-05-08,46.759997999999996
2015-05-11,46.68
2015-05-12,47.540001000000004
2015-05-13,46.73
2015-05-14,46.830002
2015-05-15,46.849998
2015-05-18,47.200001
2015-05-19,47.82
2015-05-20,47.490002000000004
2015-05-21,47.66
2015-05-22,48.009997999999996
2015-05-26,46.790001000000004
2015-05-27,47.0
2015-05-28,47.18
2015-05-29,47.52
2015-06-01,46.560001
2015-06-02,46.650002
2015-06-03,46.549999
2015-06-04,45.779999
2015-06-05,46.740002000000004
2015-06-08,46.240002000000004
2015-06-09,46.57
2015-06-10,47.259997999999996
2015-06-11,47.91
2015-06-12,47.41
2015-06-15,47.119999
2015-06-16,47.639998999999996
2015-06-17,47.009997999999996
2015-06-18,47.34
2015-06-19,47.939999
2015-06-22,47.990002000000004
2015-06-23,48.029999
2015-06-24,47.830002
2015-06-25,46.84
2015-06-26,46.459998999999996
2015-06-29,44.759997999999996
2015-06-30,45.91
2015-07-01,47.07
2015-07-02,47.669998
2015-07-06,47.98
2015-07-07,48.689999
2015-07-08,46.91
2015-07-09,46.75
2015-07-10,48.009997999999996
2015-07-13,48.200001
2015-07-14,48.630001
2015-07-15,48.48
2015-07-16,50.73
2015-07-17,50.220001
2015-07-20,50.419998
2015-07-21,51.130001
2015-07-22,51.439999
2015-07-23,50.139998999999996
2015-07-24,49.369999
2015-07-27,48.630001
2015-07-28,49.34
2015-07-29,49.700001
2015-07-30,50.290001000000004
2015-07-31,50.509997999999996
2015-08-03,51.0
2015-08-04,50.84
2015-08-05,51.150002
2015-08-06,45.939999
2015-08-07,47.220001
2015-08-10,47.73
2015-08-11,46.07
2015-08-12,46.259997999999996
2015-08-13,46.029999
2015-08-14,46.259997999999996
2015-08-17,46.93
2015-08-18,45.779999
2015-08-19,45.43
2015-08-20,44.799999
2015-08-21,44.0
2015-08-24,41.860001000000004
2015-08-25,41.889998999999996
2015-08-26,43.389998999999996
2015-08-27,44.889998999999996
2015-08-28,44.580002
2015-08-31,44.759997999999996
2015-09-01,42.599998
2015-09-02,43.68
2015-09-03,44.209998999999996
2015-09-04,43.490002000000004
2015-09-08,44.939999
2015-09-09,45.43
2015-09-10,46.18
2015-09-11,46.290001000000004
2015-09-14,46.310001
2015-09-15,45.950001
2015-09-16,46.150002
2015-09-17,46.790001000000004
2015-09-18,47.290001000000004
2015-09-21,47.619999
2015-09-22,46.709998999999996
2015-09-23,46.459998999999996
2015-09-24,45.939999
2015-09-25,45.799999
2015-09-28,43.25
2015-09-29,43.25
2015-09-30,43.720001
2015-10-01,43.630001
2015-10-02,44.27
2015-10-05,44.98
2015-10-06,45.669998
2015-10-07,46.73
2015-10-08,47.450001
2015-10-09,46.98
2015-10-12,46.360001000000004
2015-10-13,45.669998
2015-10-14,45.18
2015-10-15,46.529999
2015-10-16,46.330002
2015-10-19,46.009997999999996
2015-10-20,46.720001
2015-10-21,46.0
2015-10-22,46.400002
2015-10-23,47.459998999999996
2015-10-26,47.049999
2015-10-27,46.139998999999996
2015-10-28,48.52
2015-10-29,48.279999
2015-10-30,46.91
2015-11-02,48.23
2015-11-03,48.259997999999996
2015-11-04,47.84
2015-11-05,47.639998999999996
2015-11-06,48.630001
2015-11-09,48.560001
2015-11-10,45.77
2015-11-11,45.389998999999996
2015-11-12,44.200001
2015-11-13,49.23
2015-11-16,49.099998
2015-11-17,49.400002
2015-11-18,48.970001
2015-11-19,47.540001000000004
2015-11-20,47.419998
2015-11-23,47.540001000000004
2015-11-24,49.139998999999996
2015-11-25,48.68
2015-11-27,49.139998999999996
2015-11-30,48.459998999999996
2015-12-01,48.470001
2015-12-02,47.57
2015-12-03,47.48
2015-12-04,48.650002
2015-12-07,47.610001000000004
2015-12-08,46.57
2015-12-09,45.470001
2015-12-10,45.529999
2015-12-11,44.279999
2015-12-14,42.029999
2015-12-15,42.59
2015-12-16,43.349998
2015-12-17,41.59
2015-12-18,40.0
2015-12-21,40.43
2015-12-22,40.650002
2015-12-23,41.610001000000004
2015-12-24,41.599998
2015-12-28,41.27
2015-12-29,41.32
2015-12-30,41.200001
2015-12-31,41.540001000000004
2016-01-04,40.720001
2016-01-05,39.77
2016-01-06,39.049999
2016-01-07,36.84
2016-01-08,36.639998999999996
2016-01-11,36.209998999999996
2016-01-12,34.869999
2016-01-13,32.82
2016-01-14,32.400002
2016-01-15,30.549999
2016-01-19,28.01
2016-01-20,28.219998999999998
2016-01-21,28.1
2016-01-22,29.530001000000002
2016-01-25,27.969998999999998
2016-01-26,29.379998999999998
2016-01-27,26.950001
2016-01-28,25.84
2016-01-29,26.43
2016-02-01,26.91
2016-02-02,26.18
2016-02-03,25.1
2016-02-04,24.25
2016-02-05,22.790001
2016-02-08,20.98
2016-02-09,20.440001000000002
2016-02-10,20.68
2016-02-11,18.950001
2016-02-12,20.43
2016-02-16,21.76
2016-02-17,23.58
2016-02-18,24.08
2016-02-19,23.73
2016-02-22,24.73
2016-02-23,23.74
2016-02-24,24.59
2016-02-25,23.98
2016-02-26,23.84
2016-02-29,22.57
2016-03-01,23.620001000000002
2016-03-02,24.389999
2016-03-03,26.02
2016-03-04,26.82
2016-03-07,26.959999
2016-03-08,24.59
2016-03-09,23.879998999999998
2016-03-10,24.690001000000002
2016-03-11,27.620001000000002
2016-03-14,26.9
2016-03-15,25.5
2016-03-16,25.82
2016-03-17,26.85
2016-03-18,28.379998999999998
2016-03-21,27.83
2016-03-22,27.549999
2016-03-23,26.690001000000002
2016-03-24,26.639999
2016-03-28,26.02
2016-03-29,26.459999
2016-03-30,26.379998999999998
2016-03-31,27.43
2016-04-01,27.1
2016-04-04,26.309998999999998
2016-04-05,24.99
2016-04-06,25.18
2016-04-07,25.32
2016-04-08,25.4
2016-04-11,25.360001
2016-04-12,25.049999
2016-04-13,26.84
2016-04-14,27.18
2016-04-15,26.940001000000002
2016-04-18,27.299999
2016-04-19,27.870001000000002
2016-04-20,30.1
2016-04-21,31.389999
2016-04-22,31.799999
2016-04-25,31.52
2016-04-26,32.07
2016-04-27,32.259997999999996
2016-04-28,32.240002000000004
2016-04-29,31.82
2016-05-02,31.83
2016-05-03,31.0
2016-05-04,29.870001000000002
2016-05-05,31.290001
2016-05-06,31.440001000000002
2016-05-09,31.58
2016-05-10,32.189999
2016-05-11,31.879998999999998
2016-05-12,30.51
2016-05-13,30.0
2016-05-16,29.950001
2016-05-17,29.879998999999998
2016-05-18,30.67
2016-05-19,29.52
2016-05-20,29.799999
2016-05-23,29.77
2016-05-24,30.41
2016-05-25,31.08
2016-05-26,30.35
2016-05-27,30.780001000000002
2016-05-31,31.26
2016-06-01,31.0
2016-06-02,30.790001
2016-06-03,29.6
2016-06-06,30.700001
2016-06-07,30.790001
2016-06-08,29.9
2016-06-09,28.76
2016-06-10,27.219998999999998
2016-06-13,26.75
2016-06-14,24.75
2016-06-15,24.799999
2016-06-16,24.299999
2016-06-17,23.959999
2016-06-20,24.620001000000002
2016-06-21,23.93
2016-06-22,23.450001
2016-06-23,24.4
2016-06-24,22.879998999999998
2016-06-27,21.200001
2016-06-28,21.790001
2016-06-29,22.65
2016-06-30,22.82
2016-07-01,23.030001000000002
2016-07-05,21.27
2016-07-06,21.690001000000002
2016-07-07,22.51
2016-07-08,23.459999
2016-07-11,24.0
2016-07-12,24.9
2016-07-13,25.799999
2016-07-14,27.02
2016-07-15,27.49
2016-07-18,28.35
2016-07-19,27.860001
2016-07-20,28.389999
2016-07-21,28.450001
2016-07-22,28.33
2016-07-25,28.0
2016-07-26,28.299999
2016-07-27,28.719998999999998
2016-07-28,28.65
2016-07-29,28.84
2016-08-01,28.370001000000002
2016-08-02,27.76
2016-08-03,28.6
2016-08-04,29.51
2016-08-05,30.98
2016-08-08,30.610001
2016-08-09,29.799999
2016-08-10,29.0
2016-08-11,28.969998999999998
2016-08-12,28.92
2016-08-15,29.540001
2016-08-16,29.41
2016-08-17,29.26
2016-08-18,29.459999
2016-08-19,29.26
2016-08-22,29.48
2016-08-23,30.09
2016-08-24,29.370001000000002
2016-08-25,29.389999
2016-08-26,29.459999
2016-08-29,29.780001000000002
2016-08-30,30.280001000000002
2016-08-31,31.01
2016-09-01,30.059998999999998
2016-09-02,30.35
2016-09-06,29.610001
2016-09-07,29.91
2016-09-08,29.940001000000002
2016-09-09,29.08
2016-09-12,30.33
2016-09-13,29.370001000000002
2016-09-14,29.41
2016-09-15,30.860001
2016-09-16,31.209999
2016-09-19,31.370001000000002
2016-09-20,30.709999
2016-09-21,30.51
2016-09-22,30.65
2016-09-23,31.110001
2016-09-26,30.66
2016-09-27,31.129998999999998
2016-09-28,31.360001
2016-09-29,30.49
2016-09-30,30.950001
2016-10-03,31.049999
2016-10-04,31.07
2016-10-05,31.469998999999998
2016-10-06,31.299999
2016-10-07,31.01
2016-10-10,30.790001
2016-10-11,30.129998999999998
2016-10-12,29.85
2016-10-13,29.67
2016-10-14,29.83
2016-10-17,29.49
2016-10-18,29.440001000000002
2016-10-19,29.76
2016-10-20,29.389999
2016-10-21,29.26
2016-10-24,30.18
2016-10-25,29.66
2016-10-26,29.799999
2016-10-27,28.940001000000002
2016-10-28,28.98
2016-10-31,28.34
2016-11-01,27.57
2016-11-02,27.26
2016-11-03,27.25
2016-11-04,27.26
2016-11-07,27.57
2016-11-08,16.9
2016-11-09,17.440001000000002
2016-11-10,18.27
2016-11-11,19.4
2016-11-14,20.530001000000002
2016-11-15,20.85
2016-11-16,20.860001
2016-11-17,20.24
2016-11-18,20.030001000000002
2016-11-21,20.190001000000002
2016-11-22,20.200001
2016-11-23,20.5
2016-11-25,20.0
2016-11-28,19.889999
2016-11-29,19.66
2016-11-30,20.370001000000002
2016-12-01,20.51
2016-12-02,20.33
2016-12-05,21.35
2016-12-06,22.35
2016-12-07,22.700001
2016-12-08,23.0
2016-12-09,23.450001
2016-12-12,22.719998999999998
2016-12-13,21.57
2016-12-14,22.24
2016-12-15,22.58
2016-12-16,22.469998999999998
2016-12-19,22.43
2016-12-20,22.530001000000002
2016-12-21,22.41
2016-12-22,22.16
2016-12-23,22.450001
2016-12-27,22.639999
2016-12-28,22.15
2016-12-29,21.76
2016-12-30,22.139999
2017-01-03,23.110001
2017-01-04,23.9
2017-01-05,23.360001
2017-01-06,23.549999
2017-01-09,24.02
2017-01-10,23.790001
2017-01-11,23.860001
2017-01-12,23.57
2017-01-13,23.610001
2017-01-17,22.6
2017-01-18,22.24
2017-01-19,22.030001000000002
2017-01-20,22.59
2017-01-23,22.709999
2017-01-24,23.42
2017-01-25,23.139999
2017-01-26,22.49
2017-01-27,22.059998999999998
2017-01-30,22.41
2017-01-31,22.379998999999998
2017-02-01,22.6
2017-02-02,23.33
2017-02-03,24.110001
2017-02-06,23.66
2017-02-07,23.440001000000002
2017-02-08,22.84
2017-02-09,24.0
2017-02-10,24.16
2017-02-13,24.41
2017-02-14,26.690001000000002
2017-02-15,28.5
2017-02-16,27.870001000000002
2017-02-17,28.129998999999998
2017-02-21,27.879998999999998
2017-02-22,27.99
2017-02-23,28.030001000000002
2017-02-24,27.690001000000002
2017-02-27,28.610001
2017-02-28,28.02
2017-03-01,27.870001000000002
2017-03-02,27.75
2017-03-03,27.76
2017-03-06,27.549999
2017-03-07,27.34
2017-03-08,26.99
2017-03-09,26.76
2017-03-10,26.969998999999998
2017-03-13,26.65
2017-03-14,26.65
2017-03-15,26.35
2017-03-16,27.27
2017-03-17,26.52
2017-03-20,26.360001
2017-03-21,25.530001000000002
2017-03-22,25.27
2017-03-23,25.440001000000002
2017-03-24,24.68
2017-03-27,24.52
2017-03-28,24.98
2017-03-29,24.98
2017-03-30,25.379998999999998
2017-03-31,24.85
2017-04-03,24.35
2017-04-04,24.280001000000002
2017-04-05,24.25
2017-04-06,24.129998999999998
2017-04-07,24.27
2017-04-10,23.940001000000002
2017-04-11,24.030001000000002
2017-04-12,23.43
2017-04-13,23.360001
2017-04-17,23.68
2017-04-18,23.379998999999998
2017-04-19,23.389999
2017-04-20,24.299999
2017-04-21,24.1
2017-04-24,24.190001000000002
2017-04-25,24.75
2017-04-26,24.860001
2017-04-27,24.620001000000002
2017-04-28,23.32
2017-05-01,22.85
2017-05-02,22.540001
2017-05-03,22.549999
2017-05-04,24.01
2017-05-05,23.860001
2017-05-08,23.68
2017-05-09,24.09
2017-05-10,23.690001000000002
2017-05-11,23.280001000000002
2017-05-12,23.190001000000002
2017-05-15,23.620001000000002
2017-05-16,23.59
2017-05-17,22.57
2017-05-18,22.379998999999998
2017-05-19,22.799999
2017-05-22,22.68
2017-05-23,23.309998999999998
2017-05-24,23.059998999999998
2017-05-25,23.549999
2017-05-26,23.129998999999998
2017-05-30,22.91
2017-05-31,22.559998999999998
2017-06-01,23.35
2017-06-02,23.280001000000002
2017-06-05,23.25
2017-06-06,22.9
2017-06-07,22.93
2017-06-08,23.190001000000002
2017-06-09,22.700001
2017-06-12,22.790001
2017-06-13,22.799999
2017-06-14,22.889999
2017-06-15,23.379998999999998
2017-06-16,23.139999
2017-06-19,23.35
2017-06-20,23.09
2017-06-21,23.040001
2017-06-22,23.67
2017-06-23,23.799999
2017-06-26,24.01
2017-06-27,24.040001
2017-06-28,23.889999
2017-06-29,24.65
2017-06-30,24.59
2017-07-03,24.870001000000002
2017-07-05,24.73
2017-07-06,24.58
2017-07-07,24.950001
2017-07-10,25.290001
2017-07-11,25.040001
2017-07-12,25.389999
2017-07-13,25.76
2017-07-14,25.610001
2017-07-17,25.74
2017-07-18,25.99
2017-07-19,26.120001000000002
2017-07-20,25.98
2017-07-21,26.299999
2017-07-24,26.23
2017-07-25,26.49
2017-07-26,26.280001000000002
2017-07-27,26.610001
2017-07-28,26.76
2017-07-31,26.74
2017-08-01,27.0
2017-08-02,27.049999
2017-08-03,27.059998999999998
2017-08-04,27.059998999999998
2017-08-07,27.66
2017-08-08,27.549999
2017-08-09,27.309998999999998
2017-08-10,26.84
2017-08-11,27.09
2017-08-14,27.360001
2017-08-15,27.450001
2017-08-16,27.02
2017-08-17,26.129998999999998
2017-08-18,26.08
2017-08-21,25.76
2017-08-22,25.969998999999998
2017-08-23,26.700001
2017-08-24,26.860001
2017-08-25,27.049999
2017-08-28,26.379998999999998
2017-08-29,26.440001000000002
2017-08-30,27.110001
2017-08-31,27.370001000000002
2017-09-01,27.709999
2017-09-05,27.389999
2017-09-06,27.200001
2017-09-07,26.76
2017-09-08,26.4
2017-09-11,26.75
2017-09-12,27.24
2017-09-13,27.719998999999998
2017-09-14,27.280001000000002
2017-09-15,27.540001
2017-09-18,27.959999
2017-09-19,28.0
2017-09-20,28.26
2017-09-21,27.73
2017-09-22,28.16
2017-09-25,28.190001000000002
2017-09-26,28.51
2017-09-27,28.85
2017-09-28,28.49
2017-09-29,28.190001000000002
2017-10-02,28.299999
2017-10-03,28.690001000000002
2017-10-04,28.24
2017-10-05,28.870001000000002
2017-10-06,28.879998999999998
2017-10-09,31.82
2017-10-10,31.790001
2017-10-11,31.959999
2017-10-12,30.92
2017-10-13,30.709999
2017-10-16,30.639999
2017-10-17,30.379998999999998
2017-10-18,30.51
2017-10-19,30.709999
2017-10-20,31.129998999999998
2017-10-23,30.389999
2017-10-24,30.34
2017-10-25,30.42
2017-10-26,30.84
2017-10-27,31.09
2017-10-30,31.17
2017-10-31,31.77
2017-11-01,31.17
2017-11-02,32.610001000000004
2017-11-03,32.139998999999996
2017-11-06,31.629998999999998
2017-11-07,27.809998999999998
2017-11-08,25.33
2017-11-09,25.25
2017-11-10,24.98
2017-11-13,24.889999
2017-11-14,24.1
2017-11-15,24.42
2017-11-16,24.58
2017-11-17,24.91
2017-11-20,25.25
2017-11-21,24.82
2017-11-22,24.870001000000002
2017-11-24,24.57
2017-11-27,24.25
2017-11-28,25.17
2017-11-29,25.73
2017-11-30,25.809998999999998
2017-12-01,26.09
2017-12-04,25.639999
2017-12-05,25.379998999999998
2017-12-06,25.389999
2017-12-07,26.43
2017-12-08,26.26
2017-12-11,27.209999
2017-12-12,27.18
2017-12-13,26.360001
2017-12-14,25.25
2017-12-15,25.5
2017-12-18,25.549999
2017-12-19,25.200001
2017-12-20,25.290001
2017-12-21,25.299999
2017-12-22,25.379998999999998
2017-12-26,25.709999
2017-12-27,25.48
2017-12-28,25.959999
2017-12-29,25.99
2018-01-02,26.299999
2018-01-03,26.639999
2018-01-04,34.400002
2018-01-05,34.529999
2018-01-08,33.919998
2018-01-09,33.77
2018-01-10,33.52
2018-01-11,34.09
2018-01-12,34.080002
2018-01-16,33.59
2018-01-17,33.419998
2018-01-18,33.0
2018-01-19,33.099998
2018-01-22,33.73
2018-01-23,33.369999
2018-01-24,33.360001000000004
2018-01-25,33.349998
2018-01-26,33.790001000000004
2018-01-29,33.48
2018-01-30,33.099998
2018-01-31,32.709998999999996
2018-02-01,33.0
2018-02-02,31.74
2018-02-05,30.540001
2018-02-06,31.799999
2018-02-07,31.48
2018-02-08,30.030001000000002
2018-02-09,30.0
2018-02-12,30.84
2018-02-13,31.690001000000002
2018-02-14,32.310001
2018-02-15,33.349998
2018-02-16,33.009997999999996
2018-02-20,31.889999
2018-02-21,31.67
2018-02-22,31.0
2018-02-23,31.459999
2018-02-26,31.299999
2018-02-27,30.67
2018-02-28,30.66
2018-03-01,30.309998999999998
2018-03-02,30.809998999999998
2018-03-05,31.639999
2018-03-06,31.76
2018-03-07,31.68
2018-03-08,31.59
2018-03-09,32.279999
2018-03-12,32.150002
2018-03-13,31.57
2018-03-14,31.219998999999998
2018-03-15,30.91
2018-03-16,31.360001
2018-03-19,31.139999
2018-03-20,31.299999
2018-03-21,31.09
2018-03-22,30.15
2018-03-23,29.58
2018-03-26,30.07
2018-03-27,28.940001000000002
2018-03-28,29.469998999999998
2018-03-29,29.940001000000002
2018-04-02,29.35
2018-04-03,29.98
2018-04-04,30.84
2018-04-05,30.549999
2018-04-06,29.52
2018-04-09,29.290001
2018-04-10,29.549999
2018-04-11,29.66
2018-04-12,30.540001
2018-04-13,29.719998999999998
2018-04-16,29.75
2018-04-17,29.9
2018-04-18,30.27
2018-04-19,30.469998999999998
2018-04-20,30.32
2018-04-23,30.49
2018-04-24,30.799999
2018-04-25,30.51
2018-04-26,30.549999
2018-04-27,30.809998999999998
2018-04-30,30.85
