Date,GPT
2014-03-07,23.49
2014-03-10,23.58
2014-03-11,23.1
2014-03-12,23.1
2014-03-13,23.07
2014-03-14,23.219998999999998
2014-03-17,23.34
2014-03-18,23.58
2014-03-19,23.16
2014-03-20,23.129998999999998
2014-03-21,23.67
2014-03-24,23.219998999999998
2014-03-25,23.219998999999998
2014-03-26,22.92
2014-03-27,22.77
2014-03-28,22.92
2014-03-31,23.309998999999998
2014-04-01,23.459999
2014-04-02,23.43
2014-04-03,23.129998999999998
2014-04-04,23.1
2014-04-07,23.01
2014-04-08,23.01
2014-04-09,22.799999
2014-04-10,22.709999
2014-04-11,22.620001000000002
2014-04-14,22.65
2014-04-15,22.83
2014-04-16,23.129998999999998
2014-04-17,23.1
2014-04-21,23.43
2014-04-22,23.49
2014-04-23,23.219998999999998
2014-04-24,23.129998999999998
2014-04-25,23.219998999999998
2014-04-28,23.370001000000002
2014-04-29,23.34
2014-04-30,23.370001000000002
2014-05-01,23.309998999999998
2014-05-02,23.370001000000002
2014-05-05,23.219998999999998
2014-05-06,23.129998999999998
2014-05-07,23.370001000000002
2014-05-08,23.34
2014-05-09,23.49
2014-05-12,23.790001
2014-05-13,23.700001
2014-05-14,23.52
2014-05-15,22.950001
2014-05-16,23.190001000000002
2014-05-19,22.889999
2014-05-20,23.040001
2014-05-21,22.889999
2014-05-22,22.92
2014-05-23,23.190001000000002
2014-05-27,23.639999
2014-05-28,23.610001
2014-05-29,23.879998999999998
2014-05-30,24.0
2014-06-02,23.76
2014-06-03,23.76
2014-06-04,23.85
2014-06-05,24.299999
2014-06-06,24.51
2014-06-09,24.389999
2014-06-10,24.42
2014-06-11,24.450001
2014-06-12,24.450001
2014-06-13,24.6
2014-06-16,24.629998999999998
2014-06-17,24.299999
2014-06-18,24.299999
2014-06-19,24.299999
2014-06-20,24.42
2014-06-23,24.24
2014-06-24,24.09
2014-06-25,24.209999
2014-06-26,24.059998999999998
2014-06-27,24.24
2014-06-30,24.120001000000002
2014-07-01,24.27
2014-07-02,24.120001000000002
2014-07-03,24.059998999999998
2014-07-07,24.030001000000002
2014-07-08,24.120001000000002
2014-07-09,24.09
2014-07-10,24.18
2014-07-11,24.27
2014-07-14,24.51
2014-07-15,24.389999
2014-07-16,24.450001
2014-07-17,24.27
2014-07-18,24.33
2014-07-21,24.18
2014-07-22,24.33
2014-07-23,24.360001
2014-07-24,24.24
2014-07-25,24.059998999999998
2014-07-28,24.24
2014-07-29,23.91
2014-07-30,23.639999
2014-07-31,23.34
2014-08-01,23.370001000000002
2014-08-04,23.67
2014-08-05,23.549999
2014-08-06,23.309998999999998
2014-08-07,23.1
2014-08-08,23.49
2014-08-11,23.58
2014-08-12,23.34
2014-08-13,23.549999
2014-08-14,23.58
2014-08-15,23.52
2014-08-18,23.700001
2014-08-19,23.879998999999998
2014-08-20,23.639999
2014-08-21,23.67
2014-08-22,23.49
2014-08-25,23.370001000000002
2014-08-26,23.549999
2014-08-27,23.309998999999998
2014-08-28,23.219998999999998
2014-08-29,23.370001000000002
2014-09-02,23.58
2014-09-03,23.4
2014-09-04,23.25
2014-09-05,23.67
2014-09-08,23.549999
2014-09-09,23.34
2014-09-10,23.129998999999998
2014-09-11,23.16
2014-09-12,22.620001000000002
2014-09-15,22.530001000000002
2014-09-16,22.860001
2014-09-17,22.889999
2014-09-18,22.620001000000002
2014-09-19,22.290001
2014-09-22,22.35
2014-09-23,22.200001
2014-09-24,22.08
2014-09-25,22.200001
2014-09-26,22.440001000000002
2014-09-29,22.68
2014-09-30,22.59
2014-10-01,22.68
2014-10-02,22.74
2014-10-03,22.83
2014-10-06,22.799999
2014-10-07,22.68
2014-10-08,23.1
2014-10-09,23.040001
2014-10-10,22.77
2014-10-13,22.860001
2014-10-14,23.43
2014-10-15,23.309998999999998
2014-10-16,23.549999
2014-10-17,23.34
2014-10-20,23.4
2014-10-21,23.639999
2014-10-22,23.370001000000002
2014-10-23,23.790001
2014-10-24,23.940001000000002
2014-10-27,24.030001000000002
2014-10-28,23.969998999999998
2014-10-29,23.49
2014-10-30,24.33
2014-10-31,24.629998999999998
2014-11-03,24.66
2014-11-04,24.6
2014-11-05,24.6
2014-11-06,24.690001000000002
2014-11-07,24.299999
2014-11-10,24.51
2014-11-11,24.540001
2014-11-12,24.540001
2014-11-13,24.33
2014-11-14,24.0
2014-11-17,23.85
2014-11-18,23.91
2014-11-19,23.549999
2014-11-20,23.76
2014-11-21,23.67
2014-11-24,23.790001
2014-11-25,24.030001000000002
2014-11-26,24.15
2014-11-28,24.030001000000002
2014-12-01,24.0
2014-12-02,24.450001
2014-12-03,24.450001
2014-12-04,24.299999
2014-12-05,24.059998999999998
2014-12-08,24.209999
2014-12-09,24.57
2014-12-10,24.360001
2014-12-11,24.299999
2014-12-12,24.18
2014-12-15,23.91
2014-12-16,24.24
2014-12-17,24.690001000000002
2014-12-18,24.75
2014-12-19,24.48
2014-12-22,24.719998999999998
2014-12-23,24.450001
2014-12-24,24.66
2014-12-26,24.719998999999998
2014-12-29,24.690001000000002
2014-12-30,24.690001000000002
2014-12-31,24.18
2015-01-02,24.870001000000002
2015-01-05,24.66
2015-01-06,24.540001
2015-01-07,24.629998999999998
2015-01-08,24.719998999999998
2015-01-09,24.450001
2015-01-12,24.389999
2015-01-13,25.049999
2015-01-14,24.9
2015-01-15,25.08
2015-01-16,25.469998999999998
2015-01-20,25.290001
2015-01-21,25.41
2015-01-22,25.68
2015-01-23,25.35
2015-01-26,25.559998999999998
2015-01-27,25.83
2015-01-28,25.379998999999998
2015-01-29,25.799999
2015-01-30,25.35
2015-02-02,25.92
2015-02-03,26.459999
2015-02-04,25.68
2015-02-05,26.16
2015-02-06,25.530001000000002
2015-02-09,25.26
2015-02-10,25.139999
2015-02-11,24.959999
2015-02-12,25.290001
2015-02-13,25.200001
2015-02-17,25.139999
2015-02-18,25.440001000000002
2015-02-19,25.110001
2015-02-20,25.379998999999998
2015-02-23,25.469998999999998
2015-02-24,24.959999
2015-02-25,24.9
2015-02-26,24.6
2015-02-27,24.57
2015-03-02,24.6
2015-03-03,24.450001
2015-03-04,24.030001000000002
2015-03-05,23.85
2015-03-06,23.16
2015-03-09,23.280001000000002
2015-03-10,23.07
2015-03-11,22.92
2015-03-12,23.190001000000002
2015-03-13,23.34
2015-03-16,23.25
2015-03-17,23.219998999999998
2015-03-18,23.52
2015-03-19,23.43
2015-03-20,23.82
2015-03-23,23.879998999999998
2015-03-24,23.879998999999998
2015-03-25,23.309998999999998
2015-03-26,23.25
2015-03-27,23.549999
2015-03-30,23.639999
2015-03-31,23.639999
2015-04-01,23.700001
2015-04-02,23.76
2015-04-06,23.700001
2015-04-07,23.49
2015-04-08,23.82
2015-04-09,23.309998999999998
2015-04-10,23.370001000000002
2015-04-13,23.370001000000002
2015-04-14,23.549999
2015-04-15,23.43
2015-04-16,23.52
2015-04-17,23.4
2015-04-20,23.67
2015-04-21,23.58
2015-04-22,23.67
2015-04-23,23.459999
2015-04-24,23.58
2015-04-27,23.4
2015-04-28,23.370001000000002
2015-04-29,22.92
2015-04-30,22.5
2015-05-01,22.41
2015-05-04,22.5
2015-05-05,21.99
2015-05-06,21.84
2015-05-07,22.200001
2015-05-08,22.440001000000002
2015-05-11,22.200001
2015-05-12,22.35
2015-05-13,22.139999
2015-05-14,22.559998999999998
2015-05-15,22.889999
2015-05-18,22.92
2015-05-19,22.74
2015-05-20,22.74
2015-05-21,22.74
2015-05-22,22.799999
2015-05-26,22.74
2015-05-27,22.860001
2015-05-28,22.889999
2015-05-29,22.860001
2015-06-01,22.92
2015-06-02,23.129998999999998
2015-06-03,23.040001
2015-06-04,23.129998999999998
2015-06-05,22.92
2015-06-08,22.98
2015-06-09,22.950001
2015-06-10,24.540001
2015-06-11,24.48
2015-06-12,24.450001
2015-06-15,24.450001
2015-06-16,24.450001
2015-06-17,24.51
2015-06-18,24.629998999999998
2015-06-19,24.540001
2015-06-22,24.48
2015-06-23,24.48
2015-06-24,24.51
2015-06-25,24.51
2015-06-26,24.27
2015-06-29,24.0
2015-06-30,23.85
2015-07-01,21.84
2015-07-02,21.540001
2015-07-06,21.84
2015-07-07,21.93
2015-07-08,21.84
2015-07-09,21.780001000000002
2015-07-10,21.870001000000002
2015-07-13,21.93
2015-07-14,22.17
2015-07-15,22.65
2015-07-16,23.07
2015-07-17,23.01
2015-07-20,22.950001
2015-07-21,22.860001
2015-07-22,22.83
2015-07-23,22.23
2015-07-24,22.02
2015-07-27,22.02
2015-07-28,21.93
2015-07-29,22.110001
2015-07-30,21.99
2015-07-31,22.26
2015-08-03,22.139999
2015-08-04,22.17
2015-08-05,21.780001000000002
2015-08-06,21.57
2015-08-07,21.809998999999998
2015-08-10,21.780001000000002
2015-08-11,22.049999
2015-08-12,22.08
2015-08-13,22.110001
2015-08-14,22.26
2015-08-17,22.77
2015-08-18,22.709999
2015-08-19,22.77
2015-08-20,22.59
2015-08-21,21.9
2015-08-24,20.790001
2015-08-25,20.280001000000002
2015-08-26,20.700001
2015-08-27,20.790001
2015-08-28,20.639999
2015-08-31,20.309998999999998
2015-09-01,19.860001
2015-09-02,20.07
2015-09-03,20.309998999999998
2015-09-04,19.889999
2015-09-08,20.25
2015-09-09,19.98
2015-09-10,20.280001000000002
2015-09-11,20.639999
2015-09-14,20.280001000000002
2015-09-15,20.25
2015-09-16,20.370001000000002
2015-09-17,20.459999
2015-09-18,20.549999
2015-09-21,20.76
2015-09-22,20.610001
2015-09-23,20.610001
2015-09-24,20.49
2015-09-25,20.280001000000002
2015-09-28,19.709999
2015-09-29,19.559998999999998
2015-09-30,19.469998999999998
2015-10-01,19.41
2015-10-02,19.5
2015-10-05,20.129998999999998
2015-10-06,20.219998999999998
2015-10-07,20.459999
2015-10-08,20.67
2015-10-09,20.940001000000002
2015-10-12,21.15
2015-10-13,20.940001000000002
2015-10-14,20.700001
2015-10-15,20.82
2015-10-16,20.879998999999998
2015-10-19,21.059998999999998
2015-10-20,21.450001
2015-10-21,21.48
2015-10-22,22.049999
2015-10-23,22.139999
2015-10-26,21.870001000000002
2015-10-27,21.66
2015-10-28,21.75
2015-10-29,21.66
2015-10-30,21.24
2015-11-02,21.9
2015-11-03,21.9
2015-11-04,22.139999
2015-11-05,22.35
2015-11-06,21.48
2015-11-09,21.18
2015-11-10,21.629998999999998
2015-11-11,22.17
2015-11-12,21.540001
2015-11-13,21.48
2015-11-16,21.870001000000002
2015-11-17,21.690001000000002
2015-11-18,21.780001000000002
2015-11-19,21.75
2015-11-20,21.809998999999998
2015-11-23,21.84
2015-11-24,21.93
2015-11-25,22.23
2015-11-27,22.68
2015-11-30,22.559998999999998
2015-12-01,22.77
2015-12-02,22.200001
2015-12-03,21.299999
2015-12-04,21.48
2015-12-07,21.42
2015-12-08,21.48
2015-12-09,21.629998999999998
2015-12-10,21.51
2015-12-11,21.299999
2015-12-14,21.84
2015-12-15,21.99
2015-12-16,22.440001000000002
2015-12-17,23.219998999999998
2015-12-18,23.219998999999998
2015-12-21,22.950001
2015-12-22,23.07
2015-12-23,23.43
2015-12-24,23.52
2015-12-28,23.49
2015-12-29,23.700001
2015-12-30,23.280001000000002
2015-12-31,23.16
2016-01-04,22.799999
2016-01-05,22.799999
2016-01-06,22.799999
2016-01-07,22.02
2016-01-08,21.629998999999998
2016-01-11,22.02
2016-01-12,21.450001
2016-01-13,20.73
2016-01-14,20.940001000000002
2016-01-15,20.790001
2016-01-19,20.82
2016-01-20,20.4
2016-01-21,20.49
2016-01-22,21.360001
2016-01-25,21.0
2016-01-26,21.66
2016-01-27,21.389999
2016-01-28,21.42
2016-01-29,21.93
2016-02-01,22.110001
2016-02-02,21.84
2016-02-03,22.08
2016-02-04,21.780001000000002
2016-02-05,21.690001000000002
2016-02-08,21.059998999999998
2016-02-09,21.18
2016-02-10,21.059998999999998
2016-02-11,20.67
2016-02-12,20.76
2016-02-16,21.299999
2016-02-17,21.299999
2016-02-18,21.57
2016-02-19,21.389999
2016-02-22,21.66
2016-02-23,21.690001000000002
2016-02-24,21.6
2016-02-25,22.68
2016-02-26,22.709999
2016-02-29,22.65
2016-03-01,22.950001
2016-03-02,23.549999
2016-03-03,23.700001
2016-03-04,23.219998999999998
2016-03-07,23.16
2016-03-08,22.59
2016-03-09,22.950001
2016-03-10,23.280001000000002
2016-03-11,23.67
2016-03-14,23.700001
2016-03-15,23.459999
2016-03-16,23.879998999999998
2016-03-17,24.870001000000002
2016-03-18,25.200001
2016-03-21,24.299999
2016-03-22,24.450001
2016-03-23,23.969998999999998
2016-03-24,24.690001000000002
2016-03-28,24.9
2016-03-29,25.469998999999998
2016-03-30,25.200001
2016-03-31,25.35
2016-04-01,25.440001000000002
2016-04-04,25.5
2016-04-05,25.139999
2016-04-06,25.32
2016-04-07,24.9
2016-04-08,25.32
2016-04-11,25.139999
2016-04-12,25.26
2016-04-13,25.440001000000002
2016-04-14,25.23
2016-04-15,25.469998999999998
2016-04-18,25.41
2016-04-19,25.83
2016-04-20,25.530001000000002
2016-04-21,25.110001
2016-04-22,25.32
2016-04-25,25.5
2016-04-26,25.35
2016-04-27,25.68
2016-04-28,25.379998999999998
2016-04-29,25.41
2016-05-02,26.129998999999998
2016-05-03,25.59
2016-05-04,26.549999
2016-05-05,26.49
2016-05-06,26.91
2016-05-09,27.24
2016-05-10,27.059998999999998
2016-05-11,26.549999
2016-05-12,26.879998999999998
2016-05-13,26.82
2016-05-16,27.18
2016-05-17,26.700001
2016-05-18,26.309998999999998
2016-05-19,26.1
2016-05-20,26.370001000000002
2016-05-23,26.129998999999998
2016-05-24,26.459999
2016-05-25,26.309998999999998
2016-05-26,26.280001000000002
2016-05-27,26.52
2016-05-31,26.790001
2016-06-01,26.700001
2016-06-02,26.940001000000002
2016-06-03,27.209999
2016-06-06,27.09
2016-06-07,27.24
2016-06-08,27.51
2016-06-09,27.629998999999998
2016-06-10,27.27
2016-06-13,27.030001000000002
2016-06-14,26.969998999999998
2016-06-15,27.0
2016-06-16,27.18
2016-06-17,26.91
2016-06-20,26.73
2016-06-21,26.73
2016-06-22,26.73
2016-06-23,27.24
2016-06-24,26.969998999999998
2016-06-27,25.98
2016-06-28,26.549999
2016-06-29,26.91
2016-06-30,27.66
2016-07-01,28.08
2016-07-05,28.32
2016-07-06,28.32
2016-07-07,28.32
2016-07-08,29.040001
2016-07-11,29.219998999999998
2016-07-12,29.25
2016-07-13,29.280001000000002
2016-07-14,28.98
2016-07-15,29.309998999999998
2016-07-18,29.4
2016-07-19,29.370001000000002
2016-07-20,29.58
2016-07-21,29.43
2016-07-22,29.43
2016-07-25,29.190001000000002
2016-07-26,29.01
2016-07-27,28.83
2016-07-28,29.459999
2016-07-29,29.969998999999998
2016-08-01,29.73
2016-08-02,29.73
2016-08-03,29.549999
2016-08-04,29.790001
2016-08-05,29.76
2016-08-08,29.52
2016-08-09,29.85
2016-08-10,29.700001
2016-08-11,29.49
2016-08-12,29.4
2016-08-15,29.52
2016-08-16,28.799999
2016-08-17,29.1
2016-08-18,28.799999
2016-08-19,28.559998999999998
2016-08-22,28.559998999999998
2016-08-23,28.889999
2016-08-24,28.74
2016-08-25,28.77
2016-08-26,28.08
2016-08-29,28.379998999999998
2016-08-30,28.860001
2016-08-31,29.040001
2016-09-01,28.559998999999998
2016-09-02,28.92
2016-09-06,29.25
2016-09-07,29.49
2016-09-08,29.370001000000002
2016-09-09,27.870001000000002
2016-09-12,28.08
2016-09-13,27.450001
2016-09-14,27.389999
2016-09-15,27.99
2016-09-16,27.780001000000002
2016-09-19,27.9
2016-09-20,27.780001000000002
2016-09-21,28.559998999999998
2016-09-22,29.129998999999998
2016-09-23,29.219998999999998
2016-09-26,29.16
2016-09-27,29.129998999999998
2016-09-28,29.190001000000002
2016-09-29,28.92
2016-09-30,28.92
2016-10-03,28.35
2016-10-04,27.719998999999998
2016-10-05,27.09
2016-10-06,26.49
2016-10-07,26.34
2016-10-10,27.030001000000002
2016-10-11,26.280001000000002
2016-10-12,26.790001
2016-10-13,27.299999
2016-10-14,27.15
2016-10-17,27.42
2016-10-18,27.780001000000002
2016-10-19,27.959999
2016-10-20,27.93
2016-10-21,28.08
2016-10-24,28.469998999999998
2016-10-25,28.59
2016-10-26,28.08
2016-10-27,27.0
2016-10-28,27.18
2016-10-31,27.66
2016-11-01,27.15
2016-11-02,26.43
2016-11-03,26.16
2016-11-04,26.1
2016-11-07,26.73
2016-11-08,26.85
2016-11-09,25.440001000000002
2016-11-10,24.15
2016-11-11,24.719998999999998
2016-11-14,25.59
2016-11-15,25.35
2016-11-16,25.139999
2016-11-17,25.02
2016-11-18,25.08
2016-11-21,25.23
2016-11-22,26.280001000000002
2016-11-23,26.459999
2016-11-25,26.73
2016-11-28,26.85
2016-11-29,27.540001
2016-11-30,26.219998999999998
2016-12-01,26.01
2016-12-02,26.67
2016-12-05,26.16
2016-12-06,26.25
2016-12-07,26.790001
2016-12-08,26.91
2016-12-09,27.18
2016-12-12,27.09
2016-12-13,26.85
2016-12-14,25.5
2016-12-15,25.08
2016-12-16,25.889999
2016-12-19,26.700001
2016-12-20,27.15
2016-12-21,26.82
2016-12-22,26.790001
2016-12-23,27.299999
2016-12-27,27.18
2016-12-28,26.4
2016-12-29,26.91
2016-12-30,27.540001
2017-01-03,28.139999
2017-01-04,28.190001000000002
2017-01-05,28.25
2017-01-06,27.959999
2017-01-09,27.379998999999998
2017-01-10,27.190001000000002
2017-01-11,27.26
2017-01-12,27.370001000000002
2017-01-13,27.43
2017-01-17,27.620001000000002
2017-01-18,27.309998999999998
2017-01-19,26.969998999999998
2017-01-20,27.1
2017-01-23,27.26
2017-01-24,27.280001000000002
2017-01-25,27.389999
2017-01-26,27.379998999999998
2017-01-27,26.790001
2017-01-30,26.23
2017-01-31,26.34
2017-02-01,25.780001000000002
2017-02-02,26.49
2017-02-03,26.83
2017-02-06,26.49
2017-02-07,26.559998999999998
2017-02-08,26.83
2017-02-09,26.77
2017-02-10,27.190001000000002
2017-02-13,27.32
2017-02-14,27.07
2017-02-15,27.059998999999998
2017-02-16,27.35
2017-02-17,27.4
2017-02-21,27.82
2017-02-22,27.77
2017-02-23,27.85
2017-02-24,27.98
2017-02-27,28.030001000000002
2017-02-28,27.959999
2017-03-01,27.75
2017-03-02,27.34
2017-03-03,27.219998999999998
2017-03-06,27.139999
2017-03-07,26.950001
2017-03-08,26.030001000000002
2017-03-09,25.469998999999998
2017-03-10,25.370001000000002
2017-03-13,25.51
2017-03-14,25.41
2017-03-15,26.110001
2017-03-16,26.139999
2017-03-17,26.34
2017-03-20,26.07
2017-03-21,25.809998999999998
2017-03-22,25.58
2017-03-23,25.85
2017-03-24,25.790001
2017-03-27,25.610001
2017-03-28,25.68
2017-03-29,25.76
2017-03-30,25.84
2017-03-31,26.299999
2017-04-03,26.6
2017-04-04,26.57
2017-04-05,26.52
2017-04-06,26.780001000000002
2017-04-07,26.790001
2017-04-10,26.92
2017-04-11,27.58
2017-04-12,27.719998999999998
2017-04-13,27.700001
2017-04-17,28.129998999999998
2017-04-18,28.450001
2017-04-19,28.219998999999998
2017-04-20,28.5
2017-04-21,28.389999
2017-04-24,28.15
2017-04-25,28.15
2017-04-26,28.049999
2017-04-27,28.09
2017-04-28,27.790001
2017-05-01,28.059998999999998
2017-05-02,27.799999
2017-05-03,27.459999
2017-05-04,27.4
2017-05-05,27.690001000000002
2017-05-08,27.719998999999998
2017-05-09,27.25
2017-05-10,27.48
2017-05-11,27.459999
2017-05-12,27.469998999999998
2017-05-15,27.639999
2017-05-16,27.450001
2017-05-17,28.43
2017-05-18,28.559998999999998
2017-05-19,28.530001000000002
2017-05-22,28.940001000000002
2017-05-23,29.370001000000002
2017-05-24,29.620001000000002
2017-05-25,29.6
2017-05-26,29.41
2017-05-30,29.549999
2017-05-31,29.549999
2017-06-01,29.879998999999998
2017-06-02,30.200001
2017-06-05,30.200001
2017-06-06,30.280001000000002
2017-06-07,30.27
2017-06-08,30.34
2017-06-09,30.77
2017-06-12,30.700001
2017-06-13,30.57
2017-06-14,30.58
2017-06-15,30.49
2017-06-16,30.25
2017-06-19,30.389999
2017-06-20,30.360001
2017-06-21,30.16
2017-06-22,30.700001
2017-06-23,30.75
2017-06-26,30.959999
2017-06-27,30.09
2017-06-28,29.85
2017-06-29,29.59
2017-06-30,29.709999
2017-07-03,30.219998999999998
2017-07-05,29.809998999999998
2017-07-06,29.370001000000002
2017-07-07,29.790001
2017-07-10,29.58
2017-07-11,29.34
2017-07-12,29.75
2017-07-13,29.43
2017-07-14,29.75
2017-07-17,29.93
2017-07-18,29.83
2017-07-19,30.17
2017-07-20,30.059998999999998
2017-07-21,30.030001000000002
2017-07-24,29.959999
2017-07-25,30.049999
2017-07-26,30.040001
2017-07-27,30.309998999999998
2017-07-28,30.18
2017-07-31,30.219998999999998
2017-08-01,30.309998999999998
2017-08-02,29.57
2017-08-03,29.709999
2017-08-04,30.110001
2017-08-07,29.809998999999998
2017-08-08,29.34
2017-08-09,28.940001000000002
2017-08-10,29.01
2017-08-11,28.74
2017-08-14,29.75
2017-08-15,29.469998999999998
2017-08-16,29.370001000000002
2017-08-17,29.18
2017-08-18,28.91
2017-08-21,29.16
2017-08-22,29.129998999999998
2017-08-23,29.469998999999998
2017-08-24,29.51
2017-08-25,29.51
2017-08-28,29.459999
2017-08-29,29.370001000000002
2017-08-30,29.860001
2017-08-31,30.459999
2017-09-01,30.26
2017-09-05,30.43
2017-09-06,30.309998999999998
2017-09-07,30.360001
2017-09-08,30.389999
2017-09-11,30.559998999999998
2017-09-12,30.620001000000002
2017-09-13,30.52
2017-09-14,30.629998999999998
2017-09-15,30.92
2017-09-18,30.74
2017-09-19,30.35
2017-09-20,30.57
2017-09-21,30.57
2017-09-22,30.309998999999998
2017-09-25,30.309998999999998
2017-09-26,30.290001
2017-09-27,30.040001
2017-09-28,30.040001
2017-09-29,30.25
2017-10-02,30.440001000000002
2017-10-03,30.790001
2017-10-04,30.77
2017-10-05,30.93
2017-10-06,30.85
2017-10-09,30.99
2017-10-10,30.66
2017-10-11,30.68
2017-10-12,30.99
2017-10-13,31.1
2017-10-16,30.870001000000002
2017-10-17,30.610001
2017-10-18,30.540001
2017-10-19,30.66
2017-10-20,30.620001000000002
2017-10-23,30.5
2017-10-24,30.459999
2017-10-25,30.0
2017-10-26,29.790001
2017-10-27,30.190001000000002
2017-10-30,29.83
2017-10-31,29.700001
2017-11-01,29.02
2017-11-02,29.049999
2017-11-03,29.01
2017-11-06,28.9
2017-11-07,29.07
2017-11-08,29.07
2017-11-09,29.02
2017-11-10,29.030001000000002
2017-11-13,29.34
2017-11-14,28.9
2017-11-15,28.65
2017-11-16,28.65
2017-11-17,28.790001
2017-11-20,28.84
2017-11-21,29.209999
2017-11-22,29.059998999999998
2017-11-24,29.18
2017-11-27,28.799999
2017-11-28,28.6
2017-11-29,28.389999
2017-11-30,28.52
2017-12-01,28.540001
2017-12-04,28.370001000000002
