Date,AR
2017-12-29,19.0
2018-01-02,19.780001000000002
2018-01-03,19.780001000000002
2018-01-04,19.799999
2018-01-05,19.440001000000002
2018-01-08,19.540001
2018-01-09,19.42
2018-01-10,19.120001000000002
2018-01-11,19.58
2018-01-12,19.870001000000002
2018-01-16,19.780001000000002
2018-01-17,19.780001000000002
2018-01-18,19.33
2018-01-19,18.74
2018-01-22,19.379998999999998
2018-01-23,20.299999
2018-01-24,20.190001000000002
2018-01-25,19.799999
2018-01-26,20.0
2018-01-29,19.459999
2018-01-30,19.49
2018-01-31,19.43
2018-02-01,19.459999
2018-02-02,18.68
2018-02-05,18.08
2018-02-06,18.34
2018-02-07,17.57
2018-02-08,17.02
2018-02-09,17.110001
2018-02-12,17.459999
2018-02-13,17.4
2018-02-14,18.27
2018-02-15,18.52
2018-02-16,18.93
2018-02-20,18.559998999999998
2018-02-21,18.32
2018-02-22,18.469998999999998
2018-02-23,18.950001
2018-02-26,19.16
2018-02-27,19.02
2018-02-28,18.809998999999998
2018-03-01,19.49
2018-03-02,19.99
2018-03-05,20.389999
2018-03-06,20.530001000000002
2018-03-07,20.74
2018-03-08,20.33
2018-03-09,20.809998999999998
2018-03-12,20.860001
2018-03-13,20.82
2018-03-14,20.85
2018-03-15,20.24
2018-03-16,20.4
2018-03-19,19.59
2018-03-20,19.690001000000002
2018-03-21,20.110001
2018-03-22,19.85
2018-03-23,19.35
2018-03-26,19.75
2018-03-27,19.219998999999998
2018-03-28,19.209999
2018-03-29,19.85
2018-04-02,19.290001
2018-04-03,19.59
2018-04-04,19.639999
2018-04-05,20.27
2018-04-06,20.110001
2018-04-09,20.059998999999998
2018-04-10,20.540001
2018-04-11,21.09
2018-04-12,20.74
2018-04-13,20.719998999999998
2018-04-16,20.620001000000002
2018-04-17,20.389999
2018-04-18,20.42
2018-04-19,20.33
