Date,OBE
2006-10-04,236.32000699999998
2006-10-05,242.270004
2006-10-06,240.80000299999998
2006-10-09,244.229996
2006-10-10,238.770004
2006-10-11,234.5
2006-10-12,235.55000299999998
2006-10-13,241.00999500000003
2006-10-16,253.399994
2006-10-17,251.440002
2006-10-18,252.0
2006-10-19,259.0
2006-10-20,257.109985
2006-10-23,258.51001
2006-10-24,260.609985
2006-10-25,271.459991
2006-10-26,271.600006
2006-10-27,268.170013
2006-10-30,261.380005
2006-10-31,262.640015
2006-11-01,223.30000299999998
2006-11-02,208.600006
2006-11-03,219.100006
2006-11-06,221.19999700000002
2006-11-07,213.5
2006-11-08,211.67999300000002
2006-11-09,209.92999300000002
2006-11-10,205.940002
2006-11-13,203.0
2006-11-14,194.25
2006-11-15,206.71000700000002
2006-11-16,199.779999
2006-11-17,203.91000400000001
2006-11-20,208.110001
2006-11-21,219.169998
2006-11-22,220.289993
2006-11-24,221.19999700000002
2006-11-27,219.309998
2006-11-28,218.82000699999998
2006-11-29,222.809998
2006-11-30,224.0
2006-12-01,222.38999900000002
2006-12-04,220.710007
2006-12-05,220.919998
2006-12-06,221.19999700000002
2006-12-07,225.61000099999998
2006-12-08,227.149994
2006-12-11,227.36000099999998
2006-12-12,224.419998
2006-12-13,221.75999500000003
2006-12-14,225.539993
2006-12-15,222.94999700000002
2006-12-18,217.27999900000003
2006-12-19,217.63000499999998
2006-12-20,221.059998
2006-12-21,217.770004
2006-12-22,218.67999300000002
2006-12-26,219.80000299999998
2006-12-27,215.88000499999998
2006-12-28,214.41000400000001
2006-12-29,213.919998
2007-01-03,203.0
2007-01-04,195.929993
2007-01-05,199.149994
2007-01-08,200.059998
2007-01-09,194.600006
2007-01-10,194.809998
2007-01-11,194.389999
2007-01-12,202.720001
2007-01-16,201.110001
2007-01-17,202.78999299999998
2007-01-18,200.690002
2007-01-19,198.940002
2007-01-22,199.28999299999998
2007-01-23,203.490005
2007-01-24,205.800003
2007-01-25,204.330002
2007-01-26,207.759995
2007-01-29,206.009995
2007-01-30,208.110001
2007-01-31,212.100006
2007-02-01,212.309998
2007-02-02,210.350006
2007-02-05,210.770004
2007-02-06,209.229996
2007-02-07,207.690002
2007-02-08,208.809998
2007-02-09,209.369995
2007-02-12,208.529999
2007-02-13,211.75
2007-02-14,215.38999900000002
2007-02-15,214.899994
2007-02-16,216.580002
2007-02-20,214.41000400000001
2007-02-21,217.27999900000003
2007-02-22,219.38000499999998
2007-02-23,221.97000099999997
2007-02-26,221.55000299999998
2007-02-27,210.350006
2007-02-28,209.86000099999998
2007-03-01,204.119995
2007-03-02,202.369995
2007-03-05,195.020004
2007-03-06,198.729996
2007-03-07,201.320007
2007-03-08,200.479996
2007-03-09,201.179993
2007-03-12,200.550003
2007-03-13,197.820007
2007-03-14,195.929993
2007-03-15,194.809998
2007-03-16,194.25
2007-03-19,199.080002
2007-03-20,202.229996
2007-03-21,210.13999900000002
2007-03-22,212.169998
2007-03-23,215.32000699999998
2007-03-26,217.350006
2007-03-27,215.17999300000002
2007-03-28,211.539993
2007-03-29,207.970001
2007-03-30,205.66000400000001
2007-04-02,208.25
2007-04-03,205.58999599999999
2007-04-04,206.71000700000002
2007-04-05,208.03999299999998
2007-04-09,206.149994
2007-04-10,207.690002
2007-04-11,207.619995
2007-04-12,211.330002
2007-04-13,212.520004
2007-04-16,212.38000499999998
2007-04-17,209.92999300000002
2007-04-18,211.88999900000002
2007-04-19,210.559998
2007-04-20,212.44999700000002
2007-04-23,213.080002
2007-04-24,212.729996
2007-04-25,213.710007
2007-04-26,210.0
2007-04-27,210.419998
2007-04-30,209.649994
2007-05-01,210.559998
2007-05-02,212.86999500000002
2007-05-03,215.600006
2007-05-04,217.69999700000002
2007-05-07,224.770004
2007-05-08,227.77999900000003
2007-05-09,229.38999900000002
2007-05-10,223.789993
2007-05-11,228.13000499999998
2007-05-14,227.77999900000003
2007-05-15,228.059998
2007-05-16,231.419998
2007-05-17,236.11000099999998
2007-05-18,239.47000099999997
2007-05-21,248.149994
2007-05-22,243.74000499999997
2007-05-23,245.69999700000002
2007-05-24,242.61999500000002
2007-05-25,246.960007
2007-05-29,244.020004
2007-05-30,246.399994
2007-05-31,244.649994
2007-06-01,247.66000400000001
2007-06-04,250.32000699999998
2007-06-05,250.460007
2007-06-06,250.039993
2007-06-07,246.47000099999997
2007-06-08,244.580002
2007-06-11,244.580002
2007-06-12,239.75
2007-06-13,242.19999700000002
2007-06-14,241.22000099999997
2007-06-15,243.460007
2007-06-18,242.33999599999999
2007-06-19,241.99000499999997
2007-06-20,235.830002
2007-06-21,235.55000299999998
2007-06-22,235.059998
2007-06-25,232.67999300000002
2007-06-26,227.36000099999998
2007-06-27,226.309998
2007-06-28,232.05000299999998
2007-06-29,233.58999599999999
2007-07-02,238.210007
2007-07-03,237.229996
2007-07-05,235.270004
2007-07-06,236.52999900000003
2007-07-09,238.13999900000002
2007-07-10,238.27999900000003
2007-07-11,237.30000299999998
2007-07-12,239.75
2007-07-13,240.44999700000002
2007-07-16,238.979996
2007-07-17,238.559998
2007-07-18,241.289993
2007-07-19,238.979996
2007-07-20,236.38999900000002
2007-07-23,232.47000099999997
2007-07-24,225.67999300000002
2007-07-25,228.41000400000001
2007-07-26,222.600006
2007-07-27,219.58999599999999
2007-07-30,217.63000499999998
2007-07-31,217.63000499999998
2007-08-01,215.11000099999998
2007-08-02,211.05000299999998
2007-08-03,211.11999500000002
2007-08-06,209.08999599999999
2007-08-07,207.199997
2007-08-08,207.690002
2007-08-09,203.419998
2007-08-10,210.07000699999998
2007-08-13,205.169998
2007-08-14,201.110001
2007-08-15,196.0
2007-08-16,193.690002
2007-08-17,199.570007
2007-08-20,202.300003
2007-08-21,198.66000400000001
2007-08-22,199.220001
2007-08-23,202.16000400000001
2007-08-24,206.850006
2007-08-27,206.080002
2007-08-28,200.479996
2007-08-29,199.570007
2007-08-30,197.399994
2007-08-31,200.619995
2007-09-04,204.889999
2007-09-05,206.570007
2007-09-06,204.259995
2007-09-07,202.440002
2007-09-10,200.899994
2007-09-11,204.330002
2007-09-12,208.110001
2007-09-13,209.72000099999997
2007-09-14,210.49000499999997
2007-09-17,209.580002
2007-09-18,210.49000499999997
2007-09-19,205.66000400000001
2007-09-20,202.229996
2007-09-21,204.330002
2007-09-24,213.00999500000003
2007-09-25,216.72000099999997
2007-09-26,214.97000099999997
2007-09-27,216.229996
2007-09-28,217.49000499999997
2007-10-01,219.66000400000001
2007-10-02,217.559998
2007-10-03,215.38999900000002
2007-10-04,218.11999500000002
2007-10-05,218.05000299999998
2007-10-08,216.92999300000002
2007-10-09,217.69999700000002
2007-10-10,221.690002
2007-10-11,219.80000299999998
2007-10-12,221.690002
2007-10-15,221.479996
2007-10-16,220.42999300000002
2007-10-17,225.399994
2007-10-18,226.309998
2007-10-19,224.770004
2007-10-22,223.649994
2007-10-23,226.44999700000002
2007-10-24,227.36000099999998
2007-10-25,229.17999300000002
2007-10-26,231.27999900000003
2007-10-29,229.460007
2007-10-30,225.47000099999997
2007-10-31,223.30000299999998
2007-11-01,221.059998
2007-11-02,223.649994
2007-11-05,221.13000499999998
2007-11-06,220.36000099999998
2007-11-07,214.55000299999998
2007-11-08,209.020004
2007-11-09,207.899994
2007-11-12,196.91000400000001
2007-11-13,197.53999299999998
2007-11-14,199.429993
2007-11-15,194.669998
2007-11-16,197.050003
2007-11-19,195.580002
2007-11-20,194.529999
2007-11-21,191.729996
2007-11-23,195.229996
2007-11-26,193.759995
2007-11-27,190.889999
2007-11-28,187.320007
2007-11-29,185.220001
2007-11-30,186.059998
2007-12-03,183.399994
2007-12-04,182.83999599999999
2007-12-05,183.119995
2007-12-06,187.529999
2007-12-07,187.389999
2007-12-10,186.830002
2007-12-11,184.380005
2007-12-12,185.570007
2007-12-13,184.520004
2007-12-14,184.100006
2007-12-17,185.71000700000002
2007-12-18,183.470001
2007-12-19,182.490005
2007-12-20,182.070007
2007-12-21,179.619995
2007-12-24,183.53999299999998
2007-12-26,188.860001
2007-12-27,184.66000400000001
2007-12-28,183.889999
2007-12-31,182.0
2008-01-02,186.899994
2008-01-03,191.380005
2008-01-04,186.690002
2008-01-07,183.399994
2008-01-08,182.770004
2008-01-09,181.509995
2008-01-10,179.970001
2008-01-11,180.110001
2008-01-14,188.509995
2008-01-15,191.800003
2008-01-16,184.729996
2008-01-17,179.479996
2008-01-18,179.270004
2008-01-22,175.21000700000002
2008-01-23,170.520004
2008-01-24,178.28999299999998
2008-01-25,180.03999299999998
2008-01-28,185.850006
2008-01-29,187.809998
2008-01-30,186.690002
2008-01-31,188.229996
2008-02-01,187.809998
2008-02-04,188.860001
2008-02-05,183.119995
2008-02-06,182.21000700000002
2008-02-07,185.360001
2008-02-08,184.869995
2008-02-11,189.979996
2008-02-12,190.399994
2008-02-13,197.119995
2008-02-14,196.770004
2008-02-15,197.53999299999998
2008-02-19,198.800003
2008-02-20,202.020004
2008-02-21,196.490005
2008-02-22,199.919998
2008-02-25,204.470001
2008-02-26,208.110001
2008-02-27,201.600006
2008-02-28,205.449997
2008-02-29,197.75
2008-03-03,196.490005
2008-03-04,194.110001
2008-03-05,200.270004
2008-03-06,196.699997
2008-03-07,195.369995
2008-03-10,192.570007
2008-03-11,195.16000400000001
2008-03-12,196.83999599999999
2008-03-13,200.479996
2008-03-14,201.389999
2008-03-17,194.179993
2008-03-18,198.380005
2008-03-19,190.679993
2008-03-20,187.389999
2008-03-24,191.940002
2008-03-25,197.679993
2008-03-26,199.779999
2008-03-27,197.119995
2008-03-28,195.649994
2008-03-31,195.860001
2008-04-01,196.139999
2008-04-02,200.130005
2008-04-03,199.779999
2008-04-04,200.41000400000001
2008-04-07,202.509995
2008-04-08,201.529999
2008-04-09,200.619995
2008-04-10,201.03999299999998
2008-04-11,200.059998
2008-04-14,204.96000700000002
2008-04-15,208.03999299999998
2008-04-16,212.38000499999998
2008-04-17,213.5
2008-04-18,216.36999500000002
2008-04-21,218.05000299999998
2008-04-22,220.919998
2008-04-23,217.63000499999998
2008-04-24,211.960007
2008-04-25,217.350006
2008-04-28,216.30000299999998
2008-04-29,210.13999900000002
2008-04-30,211.190002
2008-05-01,207.899994
2008-05-02,212.66000400000001
2008-05-05,216.08999599999999
2008-05-06,221.55000299999998
2008-05-07,219.520004
2008-05-08,222.11000099999998
2008-05-09,226.100006
2008-05-12,224.419998
2008-05-13,226.66000400000001
2008-05-14,226.80000299999998
2008-05-15,231.07000699999998
2008-05-16,235.830002
2008-05-19,236.809998
2008-05-20,242.75999500000003
2008-05-21,243.74000499999997
2008-05-22,240.80000299999998
2008-05-23,239.539993
2008-05-27,236.32000699999998
2008-05-28,233.520004
2008-05-29,225.75
2008-05-30,230.229996
2008-06-02,230.08999599999999
2008-06-03,227.00999500000003
2008-06-04,221.75999500000003
2008-06-05,229.94999700000002
2008-06-06,233.44999700000002
2008-06-09,233.02999900000003
2008-06-10,230.86000099999998
2008-06-11,235.75999500000003
2008-06-12,235.61999500000002
2008-06-13,235.75999500000003
2008-06-16,237.789993
2008-06-17,239.25999500000003
2008-06-18,241.77999900000003
2008-06-19,236.11000099999998
2008-06-20,238.419998
2008-06-23,244.92999300000002
2008-06-24,239.399994
2008-06-25,239.47000099999997
2008-06-26,235.41000400000001
2008-06-27,237.580002
2008-06-30,236.88000499999998
2008-07-01,237.440002
2008-07-02,231.419998
2008-07-03,222.74000499999997
2008-07-07,214.33999599999999
2008-07-08,210.210007
2008-07-09,212.520004
2008-07-10,221.55000299999998
2008-07-11,221.059998
2008-07-14,219.729996
2008-07-15,212.58999599999999
2008-07-16,211.11999500000002
2008-07-17,205.029999
2008-07-18,209.020004
2008-07-21,217.27999900000003
2008-07-22,213.149994
2008-07-23,207.970001
2008-07-24,206.919998
2008-07-25,211.67999300000002
2008-07-28,213.22000099999997
2008-07-29,207.130005
2008-07-30,212.940002
2008-07-31,209.92999300000002
2008-08-01,208.03999299999998
2008-08-04,199.5
2008-08-05,201.25
2008-08-06,202.78999299999998
2008-08-07,202.720001
2008-08-08,198.449997
2008-08-11,191.029999
2008-08-12,191.520004
2008-08-13,196.83999599999999
2008-08-14,196.0
2008-08-15,192.360001
2008-08-18,192.360001
2008-08-19,193.059998
2008-08-20,201.740005
2008-08-21,205.58999599999999
2008-08-22,203.490005
2008-08-25,204.050003
2008-08-26,207.479996
2008-08-27,206.360001
2008-08-28,204.679993
2008-08-29,205.520004
2008-09-02,196.91000400000001
2008-09-03,193.619995
2008-09-04,190.050003
2008-09-05,189.0
2008-09-08,182.630005
2008-09-09,168.770004
2008-09-10,177.169998
2008-09-11,175.83999599999999
2008-09-12,181.860001
2008-09-15,171.28999299999998
2008-09-16,163.309998
2008-09-17,161.979996
2008-09-18,167.580002
2008-09-19,178.5
2008-09-22,182.559998
2008-09-23,181.929993
2008-09-24,180.179993
2008-09-25,182.419998
2008-09-26,175.21000700000002
2008-09-29,161.630005
2008-09-30,168.699997
2008-10-01,166.179993
2008-10-02,154.350006
2008-10-03,147.83999599999999
2008-10-06,127.050003
2008-10-07,121.099998
2008-10-08,112.349998
2008-10-09,107.870003
2008-10-10,103.389999
2008-10-13,123.129997
2008-10-14,119.279999
2008-10-15,103.66999799999999
2008-10-16,110.599998
2008-10-17,115.779999
2008-10-20,129.850006
2008-10-21,124.32
2008-10-22,113.400002
2008-10-23,111.790001
2008-10-24,109.410004
2008-10-27,103.529999
2008-10-28,111.089996
2008-10-29,119.0
2008-10-30,124.529999
2008-10-31,125.019997
2008-11-03,123.620003
2008-11-04,130.059998
2008-11-05,123.480003
2008-11-06,116.480003
2008-11-07,118.720001
2008-11-10,118.440002
2008-11-11,114.16999799999999
2008-11-12,105.980003
2008-11-13,114.730003
2008-11-14,110.18
2008-11-17,107.029999
2008-11-18,105.629997
2008-11-19,97.510002
2008-11-20,85.190002
2008-11-21,89.809998
2008-11-24,101.010002
2008-11-25,98.559998
2008-11-26,102.129997
2008-11-28,102.059998
2008-12-01,91.07
2008-12-02,91.41999799999999
2008-12-03,89.25
2008-12-04,79.16999799999999
2008-12-05,73.43
2008-12-08,76.860001
2008-12-09,76.160004
2008-12-10,77.910004
2008-12-11,79.16999799999999
2008-12-12,78.33000200000001
2008-12-15,80.08000200000001
2008-12-16,84.0
2008-12-17,82.389999
2008-12-18,77.910004
2008-12-19,78.260002
2008-12-22,76.720001
2008-12-23,76.860001
2008-12-24,77.699997
2008-12-26,77.699997
2008-12-29,76.370003
2008-12-30,75.529999
2008-12-31,77.839996
2009-01-02,84.279999
2009-01-05,90.370003
2009-01-06,94.360001
2009-01-07,91.839996
2009-01-08,92.470001
2009-01-09,90.300003
2009-01-12,85.75
2009-01-13,86.589996
2009-01-14,82.18
2009-01-15,83.93
2009-01-16,83.019997
2009-01-20,79.519997
2009-01-21,85.470001
2009-01-22,81.970001
2009-01-23,86.449997
2009-01-26,88.690002
2009-01-27,90.510002
2009-01-28,89.32
2009-01-29,86.16999799999999
2009-01-30,79.099998
2009-02-02,76.440002
2009-02-03,76.230003
2009-02-04,77.349998
2009-02-05,77.349998
2009-02-06,79.449997
2009-02-09,78.889999
2009-02-10,74.690002
2009-02-11,75.18
2009-02-12,76.089996
2009-02-13,75.739998
2009-02-17,70.699997
2009-02-18,65.730003
2009-02-19,69.720001
2009-02-20,66.989998
2009-02-23,61.459998999999996
2009-02-24,66.709999
2009-02-25,63.0
2009-02-26,63.279999
2009-02-27,61.810001
2009-03-02,52.5
2009-03-03,51.450001
2009-03-04,54.32
2009-03-05,51.029999
2009-03-06,50.610001000000004
2009-03-09,49.98
2009-03-10,54.110001000000004
2009-03-11,54.950001
2009-03-12,59.639998999999996
2009-03-13,57.540001000000004
2009-03-16,61.25
2009-03-17,65.940002
2009-03-18,68.25
2009-03-19,72.449997
2009-03-20,73.010002
2009-03-23,78.050003
2009-03-24,77.910004
2009-03-25,77.910004
2009-03-26,80.779999
2009-03-27,72.099998
2009-03-30,64.540001
2009-03-31,66.43
2009-04-01,68.809998
2009-04-02,72.309998
2009-04-03,73.150002
2009-04-06,73.709999
2009-04-07,70.489998
2009-04-08,72.239998
2009-04-09,74.199997
2009-04-13,76.300003
2009-04-14,75.879997
2009-04-15,76.860001
2009-04-16,77.910004
2009-04-17,79.309998
2009-04-20,71.33000200000001
2009-04-21,74.480003
2009-04-22,74.339996
2009-04-23,76.440002
2009-04-24,79.519997
2009-04-27,79.16999799999999
2009-04-28,74.480003
2009-04-29,76.790001
2009-04-30,76.790001
2009-05-01,79.029999
2009-05-04,83.230003
2009-05-05,82.529999
2009-05-06,86.519997
2009-05-07,88.199997
2009-05-08,92.260002
2009-05-11,88.129997
2009-05-12,89.599998
2009-05-13,83.160004
2009-05-14,83.160004
2009-05-15,80.150002
2009-05-18,84.699997
2009-05-19,85.82
2009-05-20,87.5
2009-05-21,85.120003
2009-05-22,87.290001
2009-05-26,90.300003
2009-05-27,88.900002
2009-05-28,92.889999
2009-05-29,98.559998
2009-06-01,101.709999
2009-06-02,100.379997
2009-06-03,93.870003
2009-06-04,96.879997
2009-06-05,94.779999
2009-06-08,93.800003
2009-06-09,95.129997
2009-06-10,96.949997
2009-06-11,99.260002
2009-06-12,97.790001
2009-06-15,93.660004
2009-06-16,92.120003
2009-06-17,90.58000200000001
2009-06-18,90.230003
2009-06-19,91.629997
2009-06-22,84.41999799999999
2009-06-23,85.190002
2009-06-24,88.199997
2009-06-25,91.629997
2009-06-26,90.440002
2009-06-29,89.459999
2009-06-30,89.110001
2009-07-01,88.480003
2009-07-02,86.660004
2009-07-06,83.650002
2009-07-07,81.410004
2009-07-08,76.720001
2009-07-09,80.08000200000001
2009-07-10,79.940002
2009-07-13,81.059998
2009-07-14,83.58000200000001
2009-07-15,85.610001
2009-07-16,88.480003
2009-07-17,88.970001
2009-07-20,89.879997
2009-07-21,89.25
2009-07-22,89.389999
2009-07-23,92.610001
2009-07-24,93.940002
2009-07-27,95.83000200000001
2009-07-28,94.779999
2009-07-29,90.019997
2009-07-30,91.0
2009-07-31,91.489998
2009-08-03,95.059998
2009-08-04,95.059998
2009-08-05,94.150002
2009-08-06,93.379997
2009-08-07,92.889999
2009-08-10,92.82
2009-08-11,90.58000200000001
2009-08-12,92.68
2009-08-13,94.91999799999999
2009-08-14,92.889999
2009-08-17,87.91999799999999
2009-08-18,90.230003
2009-08-19,91.07
2009-08-20,90.860001
2009-08-21,92.82
2009-08-24,93.660004
2009-08-25,93.099998
2009-08-26,92.610001
2009-08-27,91.629997
2009-08-28,91.349998
2009-08-31,89.809998
2009-09-01,87.779999
2009-09-02,86.449997
2009-09-03,86.940002
2009-09-04,89.389999
2009-09-08,91.629997
2009-09-09,92.120003
2009-09-10,93.449997
2009-09-11,93.099998
2009-09-14,95.410004
2009-09-15,99.75
2009-09-16,100.449997
2009-09-17,99.75
2009-09-18,100.940002
2009-09-21,98.559998
2009-09-22,103.18
2009-09-23,104.58000200000001
2009-09-24,103.879997
2009-09-25,107.029999
2009-09-28,108.360001
2009-09-29,107.870003
2009-09-30,110.879997
2009-10-01,105.41999799999999
2009-10-02,104.790001
2009-10-05,107.730003
2009-10-06,109.620003
2009-10-07,108.150002
2009-10-08,111.300003
2009-10-09,110.809998
2009-10-12,112.279999
2009-10-13,113.540001
2009-10-14,114.730003
2009-10-15,117.459999
2009-10-16,115.709999
2009-10-19,117.599998
2009-10-20,116.83000200000001
2009-10-21,116.690002
2009-10-22,127.190002
2009-10-23,123.690002
