Date,EIG
2007-08-17,17.83
2007-08-20,18.120001000000002
2007-08-21,18.389999
2007-08-22,18.75
2007-08-23,18.530001000000002
2007-08-24,18.620001000000002
2007-08-27,18.629998999999998
2007-08-28,18.440001000000002
2007-08-29,18.73
2007-08-30,18.700001
2007-08-31,18.73
2007-09-04,18.809998999999998
2007-09-05,18.360001
2007-09-06,18.950001
2007-09-07,19.540001
2007-09-10,18.52
2007-09-11,19.360001
2007-09-12,18.879998999999998
2007-09-13,18.690001000000002
2007-09-14,18.6
2007-09-17,18.6
2007-09-18,19.41
2007-09-19,20.200001
2007-09-20,19.68
2007-09-21,19.559998999999998
2007-09-24,19.879998999999998
2007-09-25,19.85
2007-09-26,20.52
2007-09-27,20.74
2007-09-28,20.610001
2007-10-01,20.91
2007-10-02,21.6
2007-10-03,20.629998999999998
2007-10-04,21.059998999999998
2007-10-05,21.129998999999998
2007-10-08,20.969998999999998
2007-10-09,21.17
2007-10-10,21.07
2007-10-11,20.799999
2007-10-12,21.280001000000002
2007-10-15,20.5
2007-10-16,20.799999
2007-10-17,20.299999
2007-10-18,20.200001
2007-10-19,18.57
2007-10-22,18.719998999999998
2007-10-23,19.690001000000002
2007-10-24,19.129998999999998
2007-10-25,19.049999
2007-10-26,19.940001000000002
2007-10-29,19.41
2007-10-30,19.09
2007-10-31,19.16
2007-11-01,17.52
2007-11-02,17.940001000000002
2007-11-05,17.780001000000002
2007-11-06,18.58
2007-11-07,17.610001
2007-11-08,17.969998999999998
2007-11-09,17.860001
2007-11-12,18.0
2007-11-13,19.459999
2007-11-14,18.0
2007-11-15,17.9
2007-11-16,17.719998999999998
2007-11-19,18.08
2007-11-20,18.139999
2007-11-21,17.690001000000002
2007-11-23,18.0
2007-11-26,17.76
2007-11-27,17.92
2007-11-28,18.32
2007-11-29,18.049999
2007-11-30,17.790001
2007-12-03,17.799999
2007-12-04,17.66
2007-12-05,17.98
2007-12-06,18.719998999999998
2007-12-07,18.360001
2007-12-10,18.709999
2007-12-11,18.120001000000002
2007-12-12,18.25
2007-12-13,18.16
2007-12-14,17.16
2007-12-17,16.34
2007-12-18,17.129998999999998
2007-12-19,16.799999
2007-12-20,16.52
2007-12-21,17.33
2007-12-24,17.83
2007-12-26,17.76
2007-12-27,17.07
2007-12-28,16.98
2007-12-31,16.709999
2008-01-02,17.01
2008-01-03,17.0
2008-01-04,17.040001
2008-01-07,17.440001000000002
2008-01-08,17.389999
2008-01-09,17.469998999999998
2008-01-10,17.809998999999998
2008-01-11,17.43
2008-01-14,17.780001000000002
2008-01-15,17.27
2008-01-16,17.51
2008-01-17,17.34
2008-01-18,17.08
2008-01-22,17.129998999999998
2008-01-23,17.51
2008-01-24,17.77
2008-01-25,17.41
2008-01-28,17.85
2008-01-29,17.290001
2008-01-30,16.879998999999998
2008-01-31,17.459999
2008-02-01,17.58
2008-02-04,17.77
2008-02-05,17.4
2008-02-06,16.860001
2008-02-07,16.799999
2008-02-08,16.629998999999998
2008-02-11,16.200001
2008-02-12,16.139999
2008-02-13,16.059998999999998
2008-02-14,15.55
2008-02-15,15.9
2008-02-19,15.9
2008-02-20,15.98
2008-02-21,15.6
2008-02-22,15.8
2008-02-25,16.129998999999998
2008-02-26,16.139999
2008-02-27,16.91
2008-02-28,16.969998999999998
2008-02-29,17.15
2008-03-03,17.0
2008-03-04,16.799999
2008-03-05,16.74
2008-03-06,16.43
2008-03-07,16.620001000000002
2008-03-10,16.700001
2008-03-11,17.379998999999998
2008-03-12,17.15
2008-03-13,17.34
2008-03-14,17.370001000000002
2008-03-17,17.23
2008-03-18,17.860001
2008-03-19,17.690001000000002
2008-03-20,18.049999
2008-03-24,17.85
2008-03-25,17.91
2008-03-26,17.790001
2008-03-27,17.690001000000002
2008-03-28,18.0
2008-03-31,18.540001
2008-04-01,18.42
2008-04-02,18.24
2008-04-03,18.209999
2008-04-04,18.42
2008-04-07,18.360001
2008-04-08,18.16
2008-04-09,17.639999
2008-04-10,17.68
2008-04-11,17.700001
2008-04-14,17.629998999999998
2008-04-15,17.940001000000002
2008-04-16,18.5
2008-04-17,18.16
2008-04-18,18.719998999999998
2008-04-21,18.32
2008-04-22,17.93
2008-04-23,18.1
2008-04-24,18.17
2008-04-25,18.58
2008-04-28,18.719998999999998
2008-04-29,18.93
2008-04-30,19.08
2008-05-01,19.200001
2008-05-02,19.07
2008-05-05,19.219998999999998
2008-05-06,19.110001
2008-05-07,18.52
2008-05-08,18.49
2008-05-09,18.299999
2008-05-12,18.5
2008-05-13,18.75
2008-05-14,18.389999
2008-05-15,18.51
2008-05-16,18.360001
2008-05-19,18.950001
2008-05-20,18.74
2008-05-21,18.969998999999998
2008-05-22,19.0
2008-05-23,18.719998999999998
2008-05-27,18.93
2008-05-28,18.98
2008-05-29,19.209999
2008-05-30,19.09
2008-06-02,18.98
2008-06-03,18.99
2008-06-04,18.799999
2008-06-05,19.16
2008-06-06,18.85
2008-06-09,18.73
2008-06-10,19.0
2008-06-11,18.610001
2008-06-12,18.629998999999998
2008-06-13,18.52
2008-06-16,19.01
2008-06-17,19.0
2008-06-18,19.190001000000002
2008-06-19,19.43
2008-06-20,19.559998999999998
2008-06-23,19.6
2008-06-24,19.950001
2008-06-25,20.389999
2008-06-26,20.34
2008-06-27,20.26
2008-06-30,20.700001
2008-07-01,20.200001
2008-07-02,20.09
2008-07-03,20.42
2008-07-07,19.639999
2008-07-08,20.0
2008-07-09,18.49
2008-07-10,17.950001
2008-07-11,17.77
2008-07-14,16.84
2008-07-15,16.200001
2008-07-16,17.23
2008-07-17,17.120001000000002
2008-07-18,16.84
2008-07-21,16.59
2008-07-22,17.51
2008-07-23,17.139999
2008-07-24,17.309998999999998
2008-07-25,17.58
2008-07-28,17.110001
2008-07-29,17.57
2008-07-30,17.870001000000002
2008-07-31,17.82
2008-08-01,17.799999
2008-08-04,17.549999
2008-08-05,17.67
2008-08-06,17.5
2008-08-07,17.52
2008-08-08,17.5
2008-08-11,17.549999
2008-08-12,17.559998999999998
2008-08-13,17.57
2008-08-14,17.700001
2008-08-15,17.49
2008-08-18,17.32
2008-08-19,17.33
2008-08-20,17.42
2008-08-21,17.059998999999998
2008-08-22,17.299999
2008-08-25,16.99
2008-08-26,17.08
2008-08-27,17.219998999999998
2008-08-28,17.43
2008-08-29,17.379998999999998
2008-09-02,17.440001000000002
2008-09-03,18.139999
2008-09-04,18.120001000000002
2008-09-05,17.879998999999998
2008-09-08,18.559998999999998
2008-09-09,17.940001000000002
2008-09-10,18.219998999999998
2008-09-11,18.23
2008-09-12,18.0
2008-09-15,17.110001
2008-09-16,17.52
2008-09-17,16.41
2008-09-18,16.799999
2008-09-19,17.940001000000002
2008-09-22,17.32
2008-09-23,16.75
2008-09-24,16.610001
2008-09-25,16.99
2008-09-26,17.25
2008-09-29,16.5
2008-09-30,17.379998999999998
2008-10-01,16.780001000000002
2008-10-02,16.15
2008-10-03,15.85
2008-10-06,16.030001000000002
2008-10-07,14.5
2008-10-08,13.83
2008-10-09,11.4
2008-10-10,12.57
2008-10-13,13.22
2008-10-14,13.0
2008-10-15,11.81
2008-10-16,12.88
2008-10-17,12.54
2008-10-20,12.73
2008-10-21,12.43
2008-10-22,12.4
2008-10-23,12.22
2008-10-24,11.48
2008-10-27,10.46
2008-10-28,11.08
2008-10-29,10.63
2008-10-30,11.5
2008-10-31,12.76
2008-11-03,12.81
2008-11-04,13.42
2008-11-05,13.06
2008-11-06,13.05
2008-11-07,13.77
2008-11-10,13.95
2008-11-11,13.92
2008-11-12,13.35
2008-11-13,14.15
2008-11-14,13.98
2008-11-17,13.88
2008-11-18,14.12
2008-11-19,13.23
2008-11-20,12.9
2008-11-21,14.05
2008-11-24,14.69
2008-11-25,15.21
2008-11-26,15.98
2008-11-28,16.290001
2008-12-01,13.94
2008-12-02,14.79
2008-12-03,15.43
2008-12-04,14.82
2008-12-05,15.12
2008-12-08,15.52
2008-12-09,15.08
2008-12-10,15.95
2008-12-11,15.37
2008-12-12,15.81
2008-12-15,14.71
2008-12-16,16.09
2008-12-17,15.75
2008-12-18,15.37
2008-12-19,16.0
2008-12-22,16.09
2008-12-23,15.54
2008-12-24,15.48
2008-12-26,15.83
2008-12-29,15.95
2008-12-30,16.379998999999998
2008-12-31,16.5
2009-01-02,16.08
2009-01-05,16.02
2009-01-06,15.92
2009-01-07,15.75
2009-01-08,16.049999
2009-01-09,15.28
2009-01-12,15.06
2009-01-13,15.21
2009-01-14,14.54
2009-01-15,14.41
2009-01-16,14.39
2009-01-20,13.35
2009-01-21,14.02
2009-01-22,13.41
2009-01-23,13.36
2009-01-26,13.36
2009-01-27,13.75
2009-01-28,14.64
2009-01-29,13.91
2009-01-30,13.54
2009-02-02,13.64
2009-02-03,13.55
2009-02-04,12.98
2009-02-05,13.0
2009-02-06,12.98
2009-02-09,12.7
2009-02-10,11.99
2009-02-11,12.11
2009-02-12,12.12
2009-02-13,11.7
2009-02-17,11.29
2009-02-18,11.14
2009-02-19,10.97
2009-02-20,10.99
2009-02-23,10.34
2009-02-24,10.73
2009-02-25,10.9
2009-02-26,10.16
2009-02-27,9.6
2009-03-02,9.38
2009-03-03,9.19
2009-03-04,9.36
2009-03-05,8.59
2009-03-06,8.71
2009-03-09,8.29
2009-03-10,8.68
2009-03-11,8.78
2009-03-12,9.23
2009-03-13,9.89
2009-03-16,9.47
2009-03-17,10.02
2009-03-18,10.05
2009-03-19,10.12
2009-03-20,9.86
2009-03-23,10.1
2009-03-24,9.75
2009-03-25,10.07
2009-03-26,10.0
2009-03-27,9.71
2009-03-30,9.41
2009-03-31,9.54
2009-04-01,10.05
2009-04-02,10.18
2009-04-03,10.1
2009-04-06,10.0
2009-04-07,9.81
2009-04-08,10.04
2009-04-09,10.5
2009-04-13,10.49
2009-04-14,10.04
2009-04-15,10.18
2009-04-16,10.42
2009-04-17,10.36
2009-04-20,9.6
2009-04-21,9.27
2009-04-22,9.28
2009-04-23,8.7
2009-04-24,8.58
2009-04-27,8.16
2009-04-28,8.39
2009-04-29,8.54
2009-04-30,8.34
2009-05-01,8.38
2009-05-04,8.69
2009-05-05,8.4
2009-05-06,8.77
2009-05-07,9.82
2009-05-08,10.31
2009-05-11,10.16
2009-05-12,10.09
2009-05-13,9.9
2009-05-14,10.33
2009-05-15,10.29
2009-05-18,11.49
2009-05-19,11.86
2009-05-20,11.93
2009-05-21,11.96
2009-05-22,11.96
2009-05-26,12.39
2009-05-27,12.31
2009-05-28,11.84
2009-05-29,12.21
2009-06-01,12.49
2009-06-02,12.6
2009-06-03,12.77
2009-06-04,12.8
2009-06-05,12.89
2009-06-08,12.89
2009-06-09,12.99
2009-06-10,12.89
2009-06-11,13.09
2009-06-12,13.14
2009-06-15,12.26
2009-06-16,12.35
2009-06-17,13.32
2009-06-18,13.42
2009-06-19,13.47
2009-06-22,13.45
2009-06-23,13.49
2009-06-24,13.71
2009-06-25,13.79
2009-06-26,13.73
2009-06-29,13.61
2009-06-30,13.55
2009-07-01,13.79
2009-07-02,12.82
2009-07-06,13.09
2009-07-07,12.62
2009-07-08,12.33
2009-07-09,12.11
2009-07-10,12.18
2009-07-13,12.5
2009-07-14,12.58
2009-07-15,13.45
2009-07-16,13.48
2009-07-17,13.13
2009-07-20,13.3
2009-07-21,13.18
2009-07-22,13.23
2009-07-23,13.77
2009-07-24,13.71
2009-07-27,13.55
2009-07-28,13.81
2009-07-29,13.76
2009-07-30,13.93
2009-07-31,13.92
2009-08-03,14.31
2009-08-04,14.52
2009-08-05,14.29
2009-08-06,14.04
2009-08-07,14.88
2009-08-10,14.88
2009-08-11,14.17
2009-08-12,14.68
2009-08-13,14.55
2009-08-14,14.79
2009-08-17,14.75
2009-08-18,14.81
2009-08-19,14.98
2009-08-20,14.98
2009-08-21,15.25
2009-08-24,14.99
2009-08-25,14.99
2009-08-26,15.08
2009-08-27,14.97
2009-08-28,14.79
2009-08-31,14.84
2009-09-01,14.8
2009-09-02,14.74
2009-09-03,14.78
2009-09-04,15.03
2009-09-08,14.48
2009-09-09,14.84
2009-09-10,15.18
2009-09-11,15.01
2009-09-14,15.16
2009-09-15,15.08
2009-09-16,15.39
2009-09-17,15.52
2009-09-18,15.4
2009-09-21,15.24
2009-09-22,15.27
2009-09-23,14.9
2009-09-24,14.74
2009-09-25,14.71
2009-09-28,15.4
2009-09-29,15.82
2009-09-30,15.48
2009-10-01,15.47
2009-10-02,15.47
2009-10-05,15.85
2009-10-06,15.96
2009-10-07,15.97
2009-10-08,16.01
2009-10-09,16.5
2009-10-12,16.41
2009-10-13,16.43
2009-10-14,16.66
2009-10-15,16.27
2009-10-16,15.88
2009-10-19,15.98
2009-10-20,15.54
2009-10-21,15.34
2009-10-22,15.5
2009-10-23,15.25
2009-10-26,15.12
2009-10-27,15.08
2009-10-28,14.64
2009-10-29,15.1
2009-10-30,14.82
2009-11-02,14.92
2009-11-03,15.22
2009-11-04,15.07
2009-11-05,15.47
2009-11-06,15.35
2009-11-09,15.28
2009-11-10,14.82
2009-11-11,15.21
2009-11-12,14.58
2009-11-13,14.72
2009-11-16,15.04
2009-11-17,15.29
2009-11-18,15.44
2009-11-19,15.17
2009-11-20,15.18
2009-11-23,15.86
2009-11-24,15.68
2009-11-25,15.52
2009-11-27,15.13
2009-11-30,15.31
2009-12-01,15.44
2009-12-02,15.23
2009-12-03,14.72
2009-12-04,15.07
2009-12-07,14.9
2009-12-08,14.47
2009-12-09,14.36
2009-12-10,14.19
2009-12-11,14.56
2009-12-14,14.63
2009-12-15,14.28
2009-12-16,14.24
2009-12-17,14.06
2009-12-18,14.64
2009-12-21,14.71
2009-12-22,14.98
2009-12-23,15.2
2009-12-24,15.3
2009-12-28,15.6
2009-12-29,15.69
2009-12-30,15.63
2009-12-31,15.34
2010-01-04,15.6
2010-01-05,14.92
2010-01-06,14.51
2010-01-07,14.78
2010-01-08,14.77
2010-01-11,14.83
2010-01-12,14.39
2010-01-13,14.46
2010-01-14,14.34
2010-01-15,14.18
2010-01-19,14.09
2010-01-20,14.25
2010-01-21,14.31
2010-01-22,13.98
2010-01-25,13.95
2010-01-26,13.97
2010-01-27,13.6
2010-01-28,13.51
2010-01-29,13.23
2010-02-01,13.58
2010-02-02,13.57
2010-02-03,13.05
2010-02-04,12.81
2010-02-05,12.86
2010-02-08,12.47
2010-02-09,12.48
2010-02-10,12.47
2010-02-11,12.74
2010-02-12,12.57
2010-02-16,12.96
2010-02-17,13.03
2010-02-18,14.02
2010-02-19,14.21
2010-02-22,14.32
2010-02-23,14.13
2010-02-24,14.12
2010-02-25,14.03
2010-02-26,13.18
2010-03-01,13.9
2010-03-02,13.6
2010-03-03,13.98
2010-03-04,14.04
2010-03-05,14.35
2010-03-08,14.52
2010-03-09,14.79
2010-03-10,15.03
2010-03-11,14.99
2010-03-12,14.88
2010-03-15,14.79
2010-03-16,14.84
2010-03-17,15.2
2010-03-18,15.21
2010-03-19,15.51
2010-03-22,15.54
2010-03-23,15.57
2010-03-24,15.24
2010-03-25,15.27
2010-03-26,15.59
2010-03-29,15.51
2010-03-30,15.31
2010-03-31,14.85
2010-04-01,14.93
2010-04-05,14.94
2010-04-06,15.26
2010-04-07,15.24
2010-04-08,15.34
2010-04-09,14.92
2010-04-12,15.02
2010-04-13,15.45
2010-04-14,15.95
2010-04-15,16.15
2010-04-16,16.290001
2010-04-19,16.389999
2010-04-20,16.610001
2010-04-21,16.74
2010-04-22,16.98
2010-04-23,16.940001000000002
2010-04-26,16.799999
2010-04-27,16.5
2010-04-28,16.610001
2010-04-29,16.969998999999998
2010-04-30,16.48
2010-05-03,16.51
2010-05-04,16.15
2010-05-05,15.84
2010-05-06,15.22
2010-05-07,14.78
2010-05-10,15.4
2010-05-11,15.43
2010-05-12,15.55
2010-05-13,15.71
2010-05-14,15.57
2010-05-17,15.78
2010-05-18,15.62
2010-05-19,15.76
2010-05-20,15.17
2010-05-21,15.09
2010-05-24,14.73
2010-05-25,14.68
2010-05-26,15.04
2010-05-27,15.62
2010-05-28,15.95
2010-06-01,15.2
2010-06-02,15.46
2010-06-03,15.7
2010-06-04,14.89
2010-06-07,14.6
2010-06-08,14.75
2010-06-09,14.58
2010-06-10,14.88
2010-06-11,15.33
2010-06-14,15.12
2010-06-15,15.45
2010-06-16,15.34
2010-06-17,16.01
2010-06-18,16.09
2010-06-21,16.219998999999998
2010-06-22,16.01
2010-06-23,15.85
2010-06-24,15.57
2010-06-25,15.7
2010-06-28,15.78
2010-06-29,15.27
2010-06-30,14.73
2010-07-01,14.51
2010-07-02,14.58
2010-07-06,14.53
2010-07-07,15.07
2010-07-08,15.93
2010-07-09,16.299999
2010-07-12,16.049999
2010-07-13,16.5
2010-07-14,16.52
2010-07-15,16.799999
2010-07-16,16.35
2010-07-19,16.5
2010-07-20,16.620001000000002
2010-07-21,16.139999
2010-07-22,16.139999
2010-07-23,15.86
2010-07-26,16.280001000000002
2010-07-27,16.299999
2010-07-28,15.99
2010-07-29,15.82
2010-07-30,15.54
2010-08-02,15.44
2010-08-03,15.2
2010-08-04,15.03
2010-08-05,15.07
2010-08-06,14.77
2010-08-09,15.02
2010-08-10,14.72
2010-08-11,14.37
2010-08-12,14.68
2010-08-13,14.49
2010-08-16,14.61
2010-08-17,14.62
2010-08-18,14.8
2010-08-19,14.52
2010-08-20,14.55
2010-08-23,14.21
2010-08-24,14.16
2010-08-25,14.59
2010-08-26,14.57
2010-08-27,15.07
2010-08-30,14.76
2010-08-31,14.66
2010-09-01,15.07
2010-09-02,15.17
2010-09-03,15.52
2010-09-07,15.24
2010-09-08,15.3
2010-09-09,15.28
2010-09-10,15.12
2010-09-13,15.09
2010-09-14,15.09
2010-09-15,15.37
2010-09-16,15.45
2010-09-17,15.52
2010-09-20,15.76
2010-09-21,15.56
2010-09-22,15.47
2010-09-23,15.51
2010-09-24,15.6
2010-09-27,15.32
2010-09-28,15.22
2010-09-29,15.49
2010-09-30,15.77
2010-10-01,15.7
2010-10-04,15.26
2010-10-05,15.75
2010-10-06,15.9
2010-10-07,15.73
2010-10-08,16.02
2010-10-11,16.24
2010-10-12,16.34
2010-10-13,16.440001000000002
2010-10-14,16.49
2010-10-15,16.43
2010-10-18,16.469998999999998
2010-10-19,16.24
2010-10-20,16.4
2010-10-21,16.290001
2010-10-22,16.280001000000002
2010-10-25,16.389999
2010-10-26,16.42
2010-10-27,16.110001
2010-10-28,15.93
2010-10-29,16.190001000000002
2010-11-01,16.02
2010-11-02,16.41
2010-11-03,16.389999
2010-11-04,16.49
2010-11-05,16.219998999999998
2010-11-08,16.08
2010-11-09,15.9
2010-11-10,16.01
2010-11-11,16.040001
2010-11-12,15.93
2010-11-15,16.02
2010-11-16,15.58
2010-11-17,15.8
2010-11-18,16.24
2010-11-19,16.309998999999998
2010-11-22,16.139999
2010-11-23,15.99
2010-11-24,16.4
2010-11-26,16.440001000000002
2010-11-29,16.33
2010-11-30,16.15
2010-12-01,16.27
2010-12-02,16.65
2010-12-03,16.559998999999998
2010-12-06,16.860001
2010-12-07,16.93
2010-12-08,16.860001
2010-12-09,16.969998999999998
2010-12-10,17.07
2010-12-13,16.950001
2010-12-14,16.98
2010-12-15,16.969998999999998
2010-12-16,16.969998999999998
2010-12-17,16.99
2010-12-20,17.049999
2010-12-21,17.15
2010-12-22,17.389999
2010-12-23,17.43
2010-12-27,17.41
2010-12-28,17.52
2010-12-29,17.559998999999998
2010-12-30,17.65
2010-12-31,17.48
2011-01-03,17.469998999999998
2011-01-04,17.450001
2011-01-05,17.57
2011-01-06,17.459999
2011-01-07,17.24
2011-01-10,17.139999
2011-01-11,17.370001000000002
2011-01-12,17.290001
2011-01-13,17.41
2011-01-14,17.610001
2011-01-18,17.51
2011-01-19,17.030001000000002
2011-01-20,17.030001000000002
2011-01-21,16.620001000000002
2011-01-24,16.790001
2011-01-25,16.98
2011-01-26,17.219998999999998
2011-01-27,17.120001000000002
2011-01-28,16.889999
2011-01-31,16.790001
2011-02-01,17.139999
2011-02-02,17.27
2011-02-03,17.379998999999998
2011-02-04,17.34
2011-02-07,17.440001000000002
2011-02-08,17.75
2011-02-09,17.700001
2011-02-10,17.85
2011-02-11,17.940001000000002
2011-02-14,18.07
2011-02-15,18.0
2011-02-16,18.17
2011-02-17,18.559998999999998
2011-02-18,18.559998999999998
2011-02-22,18.290001
2011-02-23,18.219998999999998
2011-02-24,19.82
2011-02-25,19.950001
2011-02-28,20.120001000000002
2011-03-01,20.030001000000002
2011-03-02,19.940001000000002
2011-03-03,20.389999
2011-03-04,20.52
2011-03-07,19.98
2011-03-08,20.290001
2011-03-09,20.209999
2011-03-10,19.889999
2011-03-11,19.690001000000002
2011-03-14,19.889999
2011-03-15,19.68
2011-03-16,19.809998999999998
2011-03-17,19.790001
2011-03-18,19.799999
2011-03-21,20.32
2011-03-22,20.139999
2011-03-23,20.1
2011-03-24,20.18
2011-03-25,20.34
2011-03-28,20.309998999999998
2011-03-29,20.219998999999998
2011-03-30,20.639999
2011-03-31,20.66
2011-04-01,20.870001000000002
2011-04-04,20.719998999999998
2011-04-05,20.280001000000002
2011-04-06,20.299999
2011-04-07,20.17
2011-04-08,20.110001
2011-04-11,19.809998999999998
2011-04-12,19.43
2011-04-13,19.25
2011-04-14,19.280001000000002
2011-04-15,19.559998999999998
2011-04-18,19.27
2011-04-19,19.26
2011-04-20,19.549999
2011-04-21,19.59
2011-04-25,19.59
2011-04-26,19.629998999999998
2011-04-27,19.870001000000002
2011-04-28,20.02
2011-04-29,20.16
2011-05-02,20.299999
2011-05-03,20.209999
2011-05-04,20.049999
2011-05-05,17.01
2011-05-06,16.450001
2011-05-09,16.530001000000002
2011-05-10,16.690001000000002
2011-05-11,16.5
2011-05-12,16.700001
2011-05-13,16.48
2011-05-16,16.299999
2011-05-17,16.23
2011-05-18,16.370001000000002
2011-05-19,16.17
2011-05-20,16.1
2011-05-23,16.09
2011-05-24,16.120001000000002
2011-05-25,16.27
2011-05-26,16.299999
2011-05-27,16.370001000000002
2011-05-31,16.610001
2011-06-01,16.309998999999998
2011-06-02,16.290001
2011-06-03,16.25
2011-06-06,16.120001000000002
2011-06-07,16.190001000000002
2011-06-08,16.23
2011-06-09,16.209999
2011-06-10,16.08
2011-06-13,15.9
2011-06-14,16.0
2011-06-15,15.96
2011-06-16,15.87
2011-06-17,15.61
2011-06-20,15.92
2011-06-21,16.049999
2011-06-22,15.9
2011-06-23,15.72
2011-06-24,15.93
2011-06-27,16.389999
2011-06-28,16.42
2011-06-29,16.67
2011-06-30,16.77
2011-07-01,16.73
2011-07-05,16.49
2011-07-06,16.450001
2011-07-07,16.43
2011-07-08,16.299999
2011-07-11,15.84
2011-07-12,15.89
2011-07-13,16.120001000000002
2011-07-14,15.48
2011-07-15,15.23
2011-07-18,14.88
2011-07-19,14.75
2011-07-20,14.96
2011-07-21,14.94
2011-07-22,15.08
2011-07-25,14.87
2011-07-26,15.14
2011-07-27,14.91
2011-07-28,14.79
2011-07-29,14.86
2011-08-01,14.93
2011-08-02,15.0
2011-08-03,14.9
2011-08-04,14.02
2011-08-05,13.34
2011-08-08,12.37
2011-08-09,12.87
2011-08-10,12.26
2011-08-11,12.94
2011-08-12,12.57
2011-08-15,12.5
2011-08-16,12.16
2011-08-17,12.29
2011-08-18,11.81
2011-08-19,11.56
2011-08-22,11.02
2011-08-23,11.12
2011-08-24,11.37
2011-08-25,10.93
2011-08-26,11.03
2011-08-29,11.87
2011-08-30,12.13
2011-08-31,12.23
2011-09-01,11.84
2011-09-02,11.2
2011-09-06,11.39
2011-09-07,11.92
2011-09-08,11.9
2011-09-09,11.7
2011-09-12,11.93
2011-09-13,12.04
2011-09-14,12.43
2011-09-15,12.55
2011-09-16,12.51
2011-09-19,12.28
2011-09-20,12.21
2011-09-21,11.72
2011-09-22,11.89
2011-09-23,11.43
2011-09-26,12.13
2011-09-27,12.31
2011-09-28,12.38
2011-09-29,13.07
2011-09-30,12.76
2011-10-03,12.09
2011-10-04,13.18
2011-10-05,13.32
2011-10-06,13.39
2011-10-07,13.13
2011-10-10,13.81
2011-10-11,14.17
2011-10-12,14.29
2011-10-13,14.1
2011-10-14,14.32
2011-10-17,14.2
2011-10-18,14.65
2011-10-19,14.83
2011-10-20,15.01
2011-10-21,15.32
2011-10-24,15.98
2011-10-25,15.92
2011-10-26,15.77
2011-10-27,16.4
2011-10-28,16.299999
2011-10-31,16.219998999999998
2011-11-01,15.76
