Date,PBF
2013-10-04,22.690001000000002
2013-10-07,22.190001000000002
2013-10-08,21.790001
2013-10-09,21.440001000000002
2013-10-10,23.91
2013-10-11,24.190001000000002
2013-10-14,24.85
2013-10-15,24.9
2013-10-16,24.940001000000002
2013-10-17,25.5
2013-10-18,25.75
2013-10-21,25.51
2013-10-22,26.25
2013-10-23,25.91
2013-10-24,26.35
2013-10-25,25.67
2013-10-28,26.0
2013-10-29,26.08
2013-10-30,26.360001
2013-10-31,26.33
2013-11-01,27.18
2013-11-04,27.9
2013-11-05,27.620001000000002
2013-11-06,27.280001000000002
2013-11-07,26.870001000000002
2013-11-08,27.440001000000002
2013-11-11,27.85
2013-11-12,27.85
2013-11-13,27.75
2013-11-14,28.27
2013-11-15,28.450001
2013-11-18,28.27
2013-11-19,27.42
2013-11-20,26.370001000000002
2013-11-21,27.01
2013-11-22,27.709999
2013-11-25,28.049999
2013-11-26,28.209999
2013-11-27,29.120001000000002
2013-11-29,28.85
2013-12-02,29.219998999999998
2013-12-03,29.34
2013-12-04,27.700001
2013-12-05,27.709999
2013-12-06,28.25
2013-12-09,29.15
2013-12-10,29.5
2013-12-11,29.440001000000002
2013-12-12,29.450001
2013-12-13,29.440001000000002
2013-12-16,30.1
2013-12-17,30.17
2013-12-18,30.790001
2013-12-19,30.219998999999998
2013-12-20,30.68
2013-12-23,30.85
2013-12-24,30.93
2013-12-26,31.219998999999998
2013-12-27,30.91
2013-12-30,30.639999
2013-12-31,31.459999
2014-01-02,31.15
2014-01-03,29.889999
2014-01-06,29.91
2014-01-07,28.5
2014-01-08,28.74
2014-01-09,29.030001000000002
2014-01-10,28.99
2014-01-13,27.969998999999998
2014-01-14,28.33
2014-01-15,27.870001000000002
2014-01-16,27.559998999999998
2014-01-17,27.51
2014-01-21,28.059998999999998
2014-01-22,27.59
2014-01-23,27.33
2014-01-24,26.110001
2014-01-27,26.57
2014-01-28,26.190001000000002
2014-01-29,26.549999
2014-01-30,26.09
2014-01-31,25.93
2014-02-03,24.860001
2014-02-04,24.540001
2014-02-05,23.790001
2014-02-06,24.32
2014-02-07,24.98
2014-02-10,23.950001
2014-02-11,24.75
2014-02-12,24.51
2014-02-13,25.26
2014-02-14,26.040001
2014-02-18,26.549999
2014-02-19,26.0
2014-02-20,25.860001
2014-02-21,26.209999
2014-02-24,27.200001
2014-02-25,27.26
2014-02-26,27.049999
2014-02-27,25.969998999999998
2014-02-28,25.200001
2014-03-03,24.959999
2014-03-04,25.01
2014-03-05,25.23
2014-03-06,27.299999
2014-03-07,26.85
2014-03-10,26.99
2014-03-11,26.42
2014-03-12,27.17
2014-03-13,26.57
2014-03-14,26.969998999999998
2014-03-17,26.48
2014-03-18,27.18
2014-03-19,27.030001000000002
2014-03-20,27.16
2014-03-21,25.450001
2014-03-24,25.809998999999998
2014-03-25,25.66
2014-03-26,25.690001000000002
2014-03-27,25.59
2014-03-28,25.639999
2014-03-31,25.799999
2014-04-01,26.469998999999998
2014-04-02,26.32
2014-04-03,26.32
2014-04-04,26.09
2014-04-07,26.07
2014-04-08,26.25
2014-04-09,27.02
2014-04-10,26.51
2014-04-11,25.83
2014-04-14,26.370001000000002
2014-04-15,26.9
2014-04-16,28.049999
2014-04-17,28.299999
2014-04-21,28.59
2014-04-22,29.0
2014-04-23,29.5
2014-04-24,29.27
2014-04-25,28.92
2014-04-28,29.389999
2014-04-29,29.129998999999998
2014-04-30,30.780001000000002
2014-05-01,31.92
2014-05-02,32.009997999999996
2014-05-05,31.5
2014-05-06,31.639999
2014-05-07,31.129998999999998
2014-05-08,30.41
2014-05-09,30.049999
2014-05-12,30.26
2014-05-13,30.110001
2014-05-14,29.68
2014-05-15,30.0
2014-05-16,30.030001000000002
2014-05-19,30.35
2014-05-20,29.889999
2014-05-21,29.540001
2014-05-22,29.75
2014-05-23,29.42
2014-05-27,29.9
2014-05-28,30.82
2014-05-29,32.009997999999996
2014-05-30,31.91
2014-06-02,31.09
2014-06-03,31.620001000000002
2014-06-04,30.66
2014-06-05,31.370001000000002
2014-06-06,31.93
2014-06-09,31.809998999999998
2014-06-10,31.27
2014-06-11,31.389999
2014-06-12,30.1
2014-06-13,30.129998999999998
2014-06-16,30.059998999999998
2014-06-17,30.15
2014-06-18,31.200001
2014-06-19,31.709999
2014-06-20,32.169998
2014-06-23,32.240002000000004
2014-06-24,31.440001000000002
2014-06-25,28.07
2014-06-26,27.99
2014-06-27,27.01
2014-06-30,26.65
2014-07-01,26.879998999999998
2014-07-02,27.450001
2014-07-03,27.530001000000002
2014-07-07,27.15
2014-07-08,27.01
2014-07-09,27.290001
2014-07-10,26.860001
2014-07-11,27.07
2014-07-14,27.4
2014-07-15,27.790001
2014-07-16,27.190001000000002
2014-07-17,26.59
2014-07-18,26.879998999999998
2014-07-21,26.6
2014-07-22,27.030001000000002
2014-07-23,26.780001000000002
2014-07-24,26.99
2014-07-25,27.27
2014-07-28,26.889999
2014-07-29,27.27
2014-07-30,26.969998999999998
2014-07-31,27.1
2014-08-01,26.610001
2014-08-04,25.59
2014-08-05,25.129998999999998
2014-08-06,25.85
2014-08-07,25.32
2014-08-08,26.120001000000002
2014-08-11,25.41
2014-08-12,25.139999
2014-08-13,25.190001000000002
2014-08-14,25.91
2014-08-15,25.709999
2014-08-18,26.67
2014-08-19,27.52
2014-08-20,28.219998999999998
2014-08-21,27.709999
2014-08-22,27.459999
2014-08-25,27.76
2014-08-26,27.700001
2014-08-27,27.889999
2014-08-28,28.25
2014-08-29,28.41
2014-09-02,27.879998999999998
2014-09-03,27.74
2014-09-04,27.389999
2014-09-05,28.030001000000002
2014-09-08,27.530001000000002
2014-09-09,26.549999
2014-09-10,25.82
2014-09-11,24.93
2014-09-12,24.74
2014-09-15,24.940001000000002
2014-09-16,24.870001000000002
2014-09-17,23.98
2014-09-18,24.07
2014-09-19,24.49
2014-09-22,23.92
2014-09-23,23.889999
2014-09-24,24.07
2014-09-25,24.01
2014-09-26,24.34
2014-09-29,24.16
2014-09-30,24.0
2014-10-01,23.92
2014-10-02,24.16
2014-10-03,23.690001000000002
2014-10-06,23.73
2014-10-07,23.860001
2014-10-08,24.48
2014-10-09,23.530001000000002
2014-10-10,23.370001000000002
2014-10-13,22.559998999999998
2014-10-14,22.129998999999998
2014-10-15,22.120001000000002
2014-10-16,22.67
2014-10-17,23.0
2014-10-20,23.34
2014-10-21,24.34
2014-10-22,23.110001
2014-10-23,24.049999
2014-10-24,24.16
2014-10-27,24.059998999999998
2014-10-28,24.84
2014-10-29,24.43
2014-10-30,25.01
2014-10-31,26.07
2014-11-03,26.34
2014-11-04,26.48
2014-11-05,25.82
2014-11-06,25.75
2014-11-07,26.52
2014-11-10,25.889999
2014-11-11,26.68
2014-11-12,27.16
2014-11-13,26.5
2014-11-14,27.09
2014-11-17,27.540001
2014-11-18,27.66
2014-11-19,28.67
2014-11-20,28.83
2014-11-21,29.389999
2014-11-24,28.83
2014-11-25,29.799999
2014-11-26,29.620001000000002
2014-11-28,28.26
2014-12-01,28.4
2014-12-02,29.33
2014-12-03,29.799999
2014-12-04,29.51
2014-12-05,28.34
2014-12-08,27.4
2014-12-09,28.08
2014-12-10,27.360001
2014-12-11,27.58
2014-12-12,27.360001
2014-12-15,26.120001000000002
2014-12-16,26.030001000000002
2014-12-17,26.91
2014-12-18,26.129998999999998
2014-12-19,25.99
2014-12-22,25.66
2014-12-23,25.84
2014-12-24,25.99
2014-12-26,26.290001
2014-12-29,26.34
2014-12-30,26.469998999999998
2014-12-31,26.639999
2015-01-02,26.450001
2015-01-05,24.950001
2015-01-06,24.49
2015-01-07,24.440001000000002
2015-01-08,25.49
2015-01-09,25.219998999999998
2015-01-12,24.74
2015-01-13,24.040001
2015-01-14,23.83
2015-01-15,22.950001
2015-01-16,24.42
2015-01-20,24.629998999999998
2015-01-21,25.549999
2015-01-22,26.52
2015-01-23,27.360001
2015-01-26,27.43
2015-01-27,27.530001000000002
2015-01-28,28.110001
2015-01-29,27.85
2015-01-30,28.1
2015-02-02,28.25
2015-02-03,28.530001000000002
2015-02-04,28.1
2015-02-05,28.610001
2015-02-06,28.469998999999998
2015-02-09,28.67
2015-02-10,29.0
2015-02-11,28.42
2015-02-12,29.91
2015-02-13,30.18
2015-02-17,29.98
2015-02-18,30.26
2015-02-19,30.799999
2015-02-20,30.91
2015-02-23,31.700001
2015-02-24,31.41
2015-02-25,31.65
2015-02-26,31.940001000000002
2015-02-27,31.17
2015-03-02,30.17
2015-03-03,30.690001000000002
2015-03-04,30.379998999999998
2015-03-05,30.690001000000002
2015-03-06,29.59
2015-03-09,29.23
2015-03-10,29.129998999999998
2015-03-11,29.68
2015-03-12,29.620001000000002
2015-03-13,30.01
2015-03-16,30.809998999999998
2015-03-17,30.91
2015-03-18,31.549999
2015-03-19,31.719998999999998
2015-03-20,32.09
2015-03-23,32.220001
2015-03-24,32.27
2015-03-25,33.360001000000004
2015-03-26,32.950001
2015-03-27,32.619999
2015-03-30,34.209998999999996
2015-03-31,33.919998
2015-04-01,33.98
2015-04-02,32.080002
2015-04-06,32.02
2015-04-07,29.860001
2015-04-08,29.85
2015-04-09,29.190001000000002
2015-04-10,29.35
2015-04-13,28.41
2015-04-14,28.549999
2015-04-15,28.27
2015-04-16,28.4
2015-04-17,28.129998999999998
2015-04-20,28.299999
2015-04-21,29.200001
2015-04-22,29.6
2015-04-23,28.83
2015-04-24,29.65
2015-04-27,29.66
2015-04-28,29.24
2015-04-29,28.959999
2015-04-30,28.379998999999998
2015-05-01,28.59
2015-05-04,27.77
2015-05-05,27.6
2015-05-06,27.379998999999998
2015-05-07,27.200001
2015-05-08,27.74
2015-05-11,27.469998999999998
2015-05-12,26.93
2015-05-13,27.459999
2015-05-14,28.18
2015-05-15,27.75
2015-05-18,27.93
2015-05-19,27.6
2015-05-20,27.360001
2015-05-21,27.200001
2015-05-22,27.43
2015-05-26,26.75
2015-05-27,26.92
2015-05-28,26.85
2015-05-29,26.82
2015-06-01,26.450001
2015-06-02,26.33
2015-06-03,26.0
2015-06-04,25.959999
2015-06-05,26.959999
2015-06-08,27.139999
2015-06-09,26.49
2015-06-10,26.75
2015-06-11,27.360001
2015-06-12,26.690001000000002
2015-06-15,26.27
2015-06-16,26.15
2015-06-17,26.4
2015-06-18,29.969998999999998
2015-06-19,29.059998999999998
2015-06-22,28.790001
2015-06-23,28.93
2015-06-24,28.809998999999998
2015-06-25,28.57
2015-06-26,28.610001
2015-06-29,27.98
2015-06-30,28.42
2015-07-01,29.540001
2015-07-02,29.68
2015-07-06,30.24
2015-07-07,30.76
2015-07-08,29.950001
2015-07-09,29.93
2015-07-10,31.1
2015-07-13,31.530001000000002
2015-07-14,32.080002
2015-07-15,30.66
2015-07-16,31.6
2015-07-17,31.190001000000002
2015-07-20,30.790001
2015-07-21,30.9
2015-07-22,30.76
2015-07-23,29.84
2015-07-24,30.059998999999998
2015-07-27,29.120001000000002
2015-07-28,29.559998999999998
2015-07-29,29.879998999999998
2015-07-30,29.700001
2015-07-31,31.57
2015-08-03,30.610001
2015-08-04,30.969998999999998
2015-08-05,31.34
2015-08-06,31.709999
2015-08-07,31.809998999999998
2015-08-10,33.5
2015-08-11,34.529999
2015-08-12,35.279999
2015-08-13,35.240002000000004
2015-08-14,34.919998
2015-08-17,36.59
2015-08-18,36.25
2015-08-19,35.830002
2015-08-20,34.98
2015-08-21,31.049999
2015-08-24,29.15
2015-08-25,28.1
2015-08-26,28.719998999999998
2015-08-27,28.52
2015-08-28,29.379998999999998
2015-08-31,29.92
2015-09-01,28.75
2015-09-02,28.84
2015-09-03,28.82
2015-09-04,28.58
2015-09-08,29.66
2015-09-09,29.91
2015-09-10,30.049999
2015-09-11,30.209999
2015-09-14,28.25
2015-09-15,28.280001000000002
2015-09-16,27.33
2015-09-17,27.959999
2015-09-18,26.780001000000002
2015-09-21,26.27
2015-09-22,26.34
2015-09-23,26.799999
2015-09-24,27.469998999999998
2015-09-25,28.24
2015-09-28,27.040001
2015-09-29,27.620001000000002
2015-09-30,28.23
2015-10-01,31.4
2015-10-02,30.690001000000002
2015-10-05,31.33
2015-10-06,32.060001
2015-10-07,31.92
2015-10-08,33.810001
2015-10-09,32.950001
2015-10-12,33.310001
2015-10-13,32.189999
2015-10-14,32.169998
2015-10-15,33.419998
2015-10-16,33.66
2015-10-19,32.110001000000004
2015-10-20,30.860001
2015-10-21,30.049999
2015-10-22,30.049999
2015-10-23,30.23
2015-10-26,30.59
2015-10-27,30.889999
2015-10-28,32.02
2015-10-29,33.490002000000004
2015-10-30,34.0
2015-11-02,34.459998999999996
2015-11-03,35.240002000000004
2015-11-04,35.119999
2015-11-05,34.98
2015-11-06,35.509997999999996
2015-11-09,35.549999
2015-11-10,35.98
2015-11-11,35.740002000000004
2015-11-12,33.84
2015-11-13,34.009997999999996
2015-11-16,34.380001
2015-11-17,36.07
2015-11-18,38.150002
2015-11-19,38.049999
2015-11-20,38.27
2015-11-23,40.119999
2015-11-24,40.939999
2015-11-25,41.290001000000004
2015-11-27,41.48
2015-11-30,40.490002000000004
2015-12-01,40.43
2015-12-02,39.849998
2015-12-03,38.43
2015-12-04,38.700001
2015-12-07,38.110001000000004
2015-12-08,38.099998
2015-12-09,37.509997999999996
2015-12-10,37.259997999999996
2015-12-11,36.18
2015-12-14,34.099998
2015-12-15,34.48
2015-12-16,35.880001
2015-12-17,36.889998999999996
2015-12-18,35.68
2015-12-21,35.990002000000004
2015-12-22,36.41
2015-12-23,36.560001
2015-12-24,36.720001
2015-12-28,35.959998999999996
2015-12-29,36.599998
2015-12-30,36.91
2015-12-31,36.810001
2016-01-04,35.439999
2016-01-05,37.669998
2016-01-06,36.639998999999996
2016-01-07,37.099998
2016-01-08,36.400002
2016-01-11,36.75
2016-01-12,37.490002000000004
2016-01-13,32.599998
2016-01-14,34.919998
2016-01-15,34.639998999999996
2016-01-19,34.52
2016-01-20,34.220001
2016-01-21,33.669998
2016-01-22,35.540001000000004
2016-01-25,34.110001000000004
2016-01-26,34.75
2016-01-27,33.470001
2016-01-28,33.91
2016-01-29,34.990002000000004
2016-02-01,34.419998
2016-02-02,31.700001
2016-02-03,30.42
2016-02-04,31.08
2016-02-05,29.74
2016-02-08,27.389999
2016-02-09,27.65
2016-02-10,28.290001
2016-02-11,28.299999
2016-02-12,29.129998999999998
2016-02-16,28.309998999999998
2016-02-17,27.969998999999998
2016-02-18,26.01
2016-02-19,26.799999
2016-02-22,28.51
2016-02-23,27.360001
2016-02-24,29.58
2016-02-25,29.639999
2016-02-26,28.98
2016-02-29,30.200001
2016-03-01,30.85
2016-03-02,30.440001000000002
2016-03-03,32.549999
2016-03-04,31.59
2016-03-07,31.450001
2016-03-08,30.379998999999998
2016-03-09,32.040001000000004
2016-03-10,31.629998999999998
2016-03-11,31.92
2016-03-14,31.08
2016-03-15,31.01
2016-03-16,32.25
2016-03-17,31.450001
2016-03-18,31.719998999999998
2016-03-21,31.84
2016-03-22,33.290001000000004
2016-03-23,31.540001
2016-03-24,32.419998
2016-03-28,32.529999
2016-03-29,32.709998999999996
2016-03-30,31.92
2016-03-31,33.200001
2016-04-01,32.23
2016-04-04,33.75
2016-04-05,32.529999
2016-04-06,32.610001000000004
2016-04-07,32.610001000000004
2016-04-08,33.639998999999996
2016-04-11,32.48
2016-04-12,32.959998999999996
2016-04-13,33.310001
2016-04-14,33.099998
2016-04-15,32.240002000000004
2016-04-18,32.77
2016-04-19,32.369999
2016-04-20,32.540001000000004
2016-04-21,33.419998
2016-04-22,34.110001000000004
2016-04-25,34.34
2016-04-26,34.93
2016-04-27,35.290001000000004
2016-04-28,33.5
2016-04-29,32.18
2016-05-02,32.25
2016-05-03,31.32
2016-05-04,29.780001000000002
2016-05-05,29.459999
2016-05-06,29.59
2016-05-09,28.700001
2016-05-10,29.16
2016-05-11,29.610001
2016-05-12,28.219998999999998
2016-05-13,28.33
2016-05-16,27.92
2016-05-17,27.860001
2016-05-18,28.530001000000002
2016-05-19,27.540001
2016-05-20,27.83
2016-05-23,27.200001
2016-05-24,27.940001000000002
2016-05-25,27.16
2016-05-26,26.5
2016-05-27,26.66
2016-05-31,26.370001000000002
2016-06-01,27.549999
2016-06-02,27.57
2016-06-03,26.82
2016-06-06,26.65
2016-06-07,27.18
2016-06-08,26.389999
2016-06-09,25.83
2016-06-10,25.370001000000002
2016-06-13,24.459999
2016-06-14,24.110001
2016-06-15,23.98
2016-06-16,24.17
2016-06-17,24.16
2016-06-20,23.51
2016-06-21,23.799999
2016-06-22,23.5
2016-06-23,24.290001
2016-06-24,23.360001
2016-06-27,22.200001
2016-06-28,23.290001
2016-06-29,23.57
2016-06-30,23.780001000000002
2016-07-01,24.059998999999998
2016-07-05,23.360001
2016-07-06,22.57
2016-07-07,21.68
2016-07-08,21.91
2016-07-11,21.92
2016-07-12,22.379998999999998
2016-07-13,21.549999
2016-07-14,21.82
2016-07-15,21.98
2016-07-18,22.33
2016-07-19,22.620001000000002
2016-07-20,22.49
2016-07-21,22.200001
2016-07-22,22.049999
2016-07-25,21.99
2016-07-26,22.809998999999998
2016-07-27,21.700001
2016-07-28,21.790001
2016-07-29,22.34
2016-08-01,22.370001000000002
2016-08-02,22.74
2016-08-03,23.99
2016-08-04,22.67
2016-08-05,22.91
2016-08-08,23.0
2016-08-09,22.42
2016-08-10,21.969998999999998
2016-08-11,22.75
2016-08-12,23.120001000000002
2016-08-15,23.27
2016-08-16,23.25
2016-08-17,23.75
2016-08-18,23.34
2016-08-19,23.07
2016-08-22,22.639999
2016-08-23,22.950001
2016-08-24,23.23
2016-08-25,22.200001
2016-08-26,22.01
2016-08-29,22.16
2016-08-30,22.07
2016-08-31,21.9
2016-09-01,21.190001000000002
2016-09-02,21.040001
2016-09-06,21.57
2016-09-07,21.83
2016-09-08,22.950001
2016-09-09,21.48
2016-09-12,23.0
2016-09-13,23.25
2016-09-14,21.799999
2016-09-15,22.690001000000002
2016-09-16,22.73
2016-09-19,23.690001000000002
2016-09-20,21.83
2016-09-21,21.809998999999998
2016-09-22,22.700001
2016-09-23,22.85
2016-09-26,22.16
2016-09-27,22.43
2016-09-28,23.110001
2016-09-29,21.98
2016-09-30,22.639999
2016-10-03,22.610001
2016-10-04,22.75
2016-10-05,23.17
2016-10-06,22.190001000000002
2016-10-07,21.709999
2016-10-10,21.5
2016-10-11,20.620001000000002
2016-10-12,20.030001000000002
2016-10-13,20.190001000000002
2016-10-14,19.82
2016-10-17,20.51
2016-10-18,21.07
2016-10-19,20.25
2016-10-20,20.42
2016-10-21,21.18
2016-10-24,21.129998999999998
2016-10-25,21.379998999999998
2016-10-26,21.74
2016-10-27,20.940001000000002
2016-10-28,21.469998999999998
2016-10-31,21.799999
2016-11-01,23.16
2016-11-02,22.59
2016-11-03,22.540001
2016-11-04,22.52
2016-11-07,22.4
2016-11-08,21.870001000000002
2016-11-09,25.280001000000002
2016-11-10,24.799999
2016-11-11,25.139999
2016-11-14,26.129998999999998
2016-11-15,26.440001000000002
2016-11-16,25.540001
2016-11-17,26.709999
2016-11-18,26.120001000000002
2016-11-21,26.200001
2016-11-22,26.389999
2016-11-23,25.459999
2016-11-25,25.219998999999998
2016-11-28,25.07
2016-11-29,25.209999
2016-11-30,23.99
2016-12-01,24.469998999999998
2016-12-02,24.120001000000002
2016-12-05,25.5
2016-12-06,26.68
2016-12-07,28.27
2016-12-08,30.17
2016-12-09,28.639999
2016-12-12,28.790001
2016-12-13,28.629998999999998
2016-12-14,26.200001
2016-12-15,26.889999
2016-12-16,26.91
2016-12-19,26.82
2016-12-20,26.389999
2016-12-21,26.58
2016-12-22,27.35
2016-12-23,27.719998999999998
2016-12-27,27.9
2016-12-28,27.82
2016-12-29,27.549999
2016-12-30,27.879998999999998
2017-01-03,28.450001
2017-01-04,27.08
2017-01-05,25.73
2017-01-06,25.120001000000002
2017-01-09,24.219998999999998
2017-01-10,24.190001000000002
2017-01-11,24.25
2017-01-12,23.809998999999998
2017-01-13,23.709999
2017-01-17,24.549999
2017-01-18,24.379998999999998
2017-01-19,24.18
2017-01-20,24.280001000000002
2017-01-23,24.040001
2017-01-24,25.15
2017-01-25,25.15
2017-01-26,23.780001000000002
2017-01-27,23.309998999999998
2017-01-30,23.49
2017-01-31,23.190001000000002
2017-02-01,22.860001
2017-02-02,22.92
2017-02-03,23.15
2017-02-06,23.290001
2017-02-07,23.370001000000002
2017-02-08,24.360001
2017-02-09,24.360001
2017-02-10,24.23
2017-02-13,24.18
2017-02-14,24.6
2017-02-15,24.559998999999998
2017-02-16,24.02
2017-02-17,24.25
2017-02-21,24.809998999999998
2017-02-22,24.120001000000002
2017-02-23,24.540001
2017-02-24,23.92
2017-02-27,23.440001000000002
2017-02-28,24.49
2017-03-01,24.25
2017-03-02,23.16
2017-03-03,22.799999
2017-03-06,22.32
2017-03-07,22.16
2017-03-08,22.23
2017-03-09,21.85
2017-03-10,22.08
2017-03-13,22.620001000000002
2017-03-14,22.110001
2017-03-15,22.58
2017-03-16,22.35
2017-03-17,21.9
2017-03-20,21.709999
2017-03-21,20.84
2017-03-22,21.110001
2017-03-23,20.92
2017-03-24,20.780001000000002
2017-03-27,21.23
2017-03-28,21.110001
2017-03-29,21.940001000000002
2017-03-30,21.82
2017-03-31,22.17
2017-04-03,21.99
2017-04-04,21.93
2017-04-05,20.68
2017-04-06,20.48
2017-04-07,20.809998999999998
2017-04-10,21.08
2017-04-11,21.17
2017-04-12,20.98
2017-04-13,20.709999
2017-04-17,20.82
2017-04-18,20.66
2017-04-19,20.379998999999998
2017-04-20,20.610001
2017-04-21,21.57
2017-04-24,22.299999
2017-04-25,22.559998999999998
2017-04-26,22.92
2017-04-27,23.1
2017-04-28,22.32
2017-05-01,22.120001000000002
2017-05-02,21.790001
2017-05-03,21.780001000000002
2017-05-04,20.6
2017-05-05,21.299999
2017-05-08,21.950001
2017-05-09,22.27
2017-05-10,22.6
2017-05-11,22.48
2017-05-12,22.18
2017-05-15,21.870001000000002
2017-05-16,21.42
2017-05-17,21.360001
2017-05-18,21.27
2017-05-19,21.799999
2017-05-22,21.75
2017-05-23,21.540001
2017-05-24,20.99
2017-05-25,20.360001
2017-05-26,20.15
2017-05-30,19.370001000000002
2017-05-31,19.32
2017-06-01,20.09
2017-06-02,19.99
2017-06-05,20.57
2017-06-06,20.74
2017-06-07,20.74
2017-06-08,21.23
2017-06-09,22.389999
2017-06-12,22.08
2017-06-13,22.17
2017-06-14,20.969998999999998
2017-06-15,20.66
2017-06-16,21.82
2017-06-19,22.34
2017-06-20,21.59
2017-06-21,21.49
2017-06-22,21.75
2017-06-23,22.26
2017-06-26,22.48
2017-06-27,22.77
2017-06-28,22.51
2017-06-29,22.120001000000002
2017-06-30,22.26
2017-07-03,22.780001000000002
2017-07-05,22.27
2017-07-06,21.4
2017-07-07,22.190001000000002
2017-07-10,22.43
2017-07-11,22.299999
