Date,HMHC
2014-08-20,18.51
2014-08-21,18.66
2014-08-22,18.93
2014-08-25,18.799999
2014-08-26,19.120001000000002
2014-08-27,19.02
2014-08-28,18.98
2014-08-29,19.200001
2014-09-02,19.43
2014-09-03,18.860001
2014-09-04,18.85
2014-09-05,18.84
2014-09-08,19.42
2014-09-09,19.299999
2014-09-10,19.459999
2014-09-11,19.5
2014-09-12,19.84
2014-09-15,20.0
2014-09-16,19.75
2014-09-17,20.08
2014-09-18,20.09
2014-09-19,20.620001000000002
2014-09-22,20.110001
2014-09-23,19.965
2014-09-24,20.17
2014-09-25,19.709999
2014-09-26,19.700001
2014-09-29,19.5
2014-09-30,19.440001000000002
2014-10-01,19.120001000000002
2014-10-02,19.35
2014-10-03,19.65
2014-10-06,19.49
2014-10-07,19.32
2014-10-08,19.93
2014-10-09,19.33
2014-10-10,19.139999
2014-10-13,19.040001
2014-10-14,19.1
2014-10-15,18.91
2014-10-16,18.879998999999998
2014-10-17,19.18
2014-10-20,19.459999
2014-10-21,19.860001
2014-10-22,19.76
2014-10-23,19.889999
2014-10-24,19.99
2014-10-27,19.76
2014-10-28,19.99
2014-10-29,20.040001
2014-10-30,20.040001
2014-10-31,20.01
2014-11-03,20.24
2014-11-04,20.299999
2014-11-05,20.225
2014-11-06,20.440001000000002
2014-11-07,20.49
2014-11-10,20.530001000000002
2014-11-11,20.49
2014-11-12,20.5
2014-11-13,20.639999
2014-11-14,20.455
2014-11-17,20.24
2014-11-18,20.0
2014-11-19,19.940001000000002
2014-11-20,20.01
2014-11-21,19.76
2014-11-24,19.6
2014-11-25,19.440001000000002
2014-11-26,19.5
2014-11-28,19.219998999999998
2014-12-01,19.42
2014-12-02,19.735001
2014-12-03,19.959999
2014-12-04,19.99
2014-12-05,20.200001
2014-12-08,20.129998999999998
2014-12-09,20.299999
2014-12-10,20.0
2014-12-11,20.299999
2014-12-12,19.870001000000002
2014-12-15,19.950001
2014-12-16,19.98
2014-12-17,20.1
2014-12-18,20.25
2014-12-19,20.280001000000002
2014-12-22,20.4
2014-12-23,20.780001000000002
2014-12-24,20.75
2014-12-26,20.809998999999998
2014-12-29,20.870001000000002
2014-12-30,20.91
2014-12-31,20.709999
2015-01-02,20.59
2015-01-05,20.18
2015-01-06,19.674999
2015-01-07,19.370001000000002
2015-01-08,19.35
2015-01-09,18.870001000000002
2015-01-12,18.68
2015-01-13,18.690001000000002
2015-01-14,19.139999
2015-01-15,18.93
2015-01-16,19.26
2015-01-20,19.860001
2015-01-21,19.35
2015-01-22,19.905001000000002
2015-01-23,20.059998999999998
2015-01-26,20.0
2015-01-27,19.809998999999998
2015-01-28,19.6
2015-01-29,20.0
2015-01-30,19.68
2015-02-02,19.75
2015-02-03,20.23
2015-02-04,20.110001
2015-02-05,20.370001000000002
2015-02-06,20.190001000000002
2015-02-09,20.0
2015-02-10,20.0
2015-02-11,19.889999
2015-02-12,20.07
2015-02-13,19.98
2015-02-17,19.66
2015-02-18,19.799999
2015-02-19,20.059998999999998
2015-02-20,20.07
2015-02-23,19.98
2015-02-24,20.1
2015-02-25,20.190001000000002
2015-02-26,20.059998999999998
2015-02-27,19.780001000000002
2015-03-02,20.1
2015-03-03,20.1
2015-03-04,19.98
2015-03-05,19.85
2015-03-06,20.48
2015-03-09,20.67
2015-03-10,20.6
2015-03-11,20.940001000000002
2015-03-12,22.01
2015-03-13,22.030001000000002
2015-03-16,22.049999
2015-03-17,22.969998999999998
2015-03-18,23.4
2015-03-19,23.16
2015-03-20,23.27
2015-03-23,23.33
2015-03-24,23.75
2015-03-25,22.99
2015-03-26,22.68
2015-03-27,23.035
2015-03-30,23.1
2015-03-31,23.48
2015-04-01,23.290001
2015-04-02,23.34
2015-04-06,23.209999
2015-04-07,23.200001
2015-04-08,23.450001
2015-04-09,23.459999
2015-04-10,23.75
2015-04-13,24.17
2015-04-14,24.51
2015-04-15,24.379998999999998
2015-04-16,24.18
2015-04-17,23.870001000000002
2015-04-20,24.73
2015-04-21,24.09
2015-04-22,24.17
2015-04-23,24.34
2015-04-24,24.209999
2015-04-27,23.25
2015-04-28,23.83
2015-04-29,23.24
2015-04-30,22.860001
2015-05-01,23.219998999999998
2015-05-04,23.370001000000002
2015-05-05,22.860001
2015-05-06,23.27
2015-05-07,23.68
2015-05-08,23.639999
2015-05-11,23.805
2015-05-12,24.049999
2015-05-13,23.450001
2015-05-14,23.16
2015-05-15,23.290001
2015-05-18,23.719998999999998
2015-05-19,23.82
2015-05-20,24.18
2015-05-21,25.135
2015-05-22,25.719998999999998
2015-05-26,25.709999
2015-05-27,25.940001000000002
2015-05-28,26.219998999999998
2015-05-29,26.379998999999998
2015-06-01,26.6
2015-06-02,26.52
2015-06-03,26.34
2015-06-04,25.98
2015-06-05,25.98
2015-06-08,26.07
2015-06-09,26.15
2015-06-10,26.27
2015-06-11,26.51
2015-06-12,26.469998999999998
2015-06-15,26.549999
2015-06-16,26.950001
2015-06-17,26.4
2015-06-18,26.6
2015-06-19,26.709999
2015-06-22,26.719998999999998
2015-06-23,26.620001000000002
2015-06-24,26.17
2015-06-25,26.190001000000002
2015-06-26,25.77
2015-06-29,25.43
2015-06-30,25.200001
2015-07-01,25.68
2015-07-02,25.6
2015-07-06,25.559998999999998
2015-07-07,25.59
2015-07-08,25.200001
2015-07-09,25.24
2015-07-10,25.780001000000002
2015-07-13,25.91
2015-07-14,26.0
2015-07-15,26.040001
2015-07-16,26.620001000000002
2015-07-17,26.52
2015-07-20,26.73
2015-07-21,26.48
2015-07-22,26.75
2015-07-23,26.59
2015-07-24,26.27
2015-07-27,25.959999
2015-07-28,25.67
2015-07-29,25.9
2015-07-30,25.889999
2015-07-31,26.129998999999998
2015-08-03,26.01
2015-08-04,26.32
2015-08-05,26.09
2015-08-06,24.190001000000002
2015-08-07,24.209999
2015-08-10,23.629998999999998
2015-08-11,22.799999
2015-08-12,23.93
2015-08-13,23.629998999999998
2015-08-14,23.73
2015-08-17,23.66
2015-08-18,22.860001
2015-08-19,22.57
2015-08-20,22.32
2015-08-21,22.4
2015-08-24,21.959999
2015-08-25,22.25
2015-08-26,22.530001000000002
2015-08-27,22.75
2015-08-28,22.700001
2015-08-31,22.58
2015-09-01,22.34
2015-09-02,22.299999
2015-09-03,22.690001000000002
2015-09-04,22.559998999999998
2015-09-08,23.09
2015-09-09,22.15
2015-09-10,22.379998999999998
2015-09-11,22.34
2015-09-14,21.9
2015-09-15,21.950001
2015-09-16,22.695
2015-09-17,22.190001000000002
2015-09-18,21.969998999999998
2015-09-21,22.370001000000002
2015-09-22,22.299999
2015-09-23,22.120001000000002
2015-09-24,21.75
2015-09-25,21.209999
2015-09-28,20.43
2015-09-29,20.24
2015-09-30,20.309998999999998
2015-10-01,20.360001
2015-10-02,20.540001
2015-10-05,20.99
2015-10-06,20.74
2015-10-07,21.0
2015-10-08,21.219998999999998
2015-10-09,21.43
2015-10-12,21.139999
2015-10-13,21.190001000000002
2015-10-14,20.889999
2015-10-15,21.0
2015-10-16,20.9
2015-10-19,20.91
2015-10-20,20.950001
2015-10-21,20.27
2015-10-22,20.02
2015-10-23,20.209999
2015-10-26,19.860001
2015-10-27,19.24
2015-10-28,20.0
2015-10-29,19.5
2015-10-30,19.59
2015-11-02,19.860001
2015-11-03,20.129998999999998
2015-11-04,19.82
2015-11-05,17.91
2015-11-06,18.15
2015-11-09,18.5
2015-11-10,19.280001000000002
2015-11-11,19.360001
2015-11-12,18.6
2015-11-13,18.559998999999998
2015-11-16,19.120001000000002
2015-11-17,18.860001
2015-11-18,19.18
2015-11-19,19.49
2015-11-20,19.99
2015-11-23,20.24
2015-11-24,19.9
2015-11-25,19.92
2015-11-27,20.360001
2015-11-30,19.76
2015-12-01,19.450001
2015-12-02,19.129998999999998
2015-12-03,19.6
2015-12-04,19.799999
2015-12-07,19.73
2015-12-08,19.99
2015-12-09,20.35
2015-12-10,20.709999
2015-12-11,20.17
2015-12-14,19.77
2015-12-15,20.0
2015-12-16,20.76
2015-12-17,20.57
2015-12-18,19.85
2015-12-21,20.01
2015-12-22,20.17
2015-12-23,20.690001000000002
2015-12-24,21.129998999999998
2015-12-28,21.33
2015-12-29,21.610001
2015-12-30,21.610001
2015-12-31,21.780001000000002
2016-01-04,20.469998999999998
2016-01-05,20.110001
2016-01-06,19.76
2016-01-07,18.73
2016-01-08,18.360001
2016-01-11,18.360001
2016-01-12,18.27
2016-01-13,17.629998999999998
2016-01-14,17.860001
2016-01-15,17.200001
2016-01-19,17.0
2016-01-20,17.01
2016-01-21,17.299999
2016-01-22,17.790001
2016-01-25,17.209999
2016-01-26,17.610001
2016-01-27,17.52
2016-01-28,17.52
2016-01-29,17.84
2016-02-01,17.450001
2016-02-02,16.959999
2016-02-03,17.42
2016-02-04,17.4
2016-02-05,17.030001000000002
2016-02-08,16.43
2016-02-09,16.32
2016-02-10,16.440001000000002
2016-02-11,16.52
2016-02-12,16.860001
2016-02-16,17.120001000000002
2016-02-17,17.360001
2016-02-18,17.23
2016-02-19,17.379998999999998
2016-02-22,17.57
2016-02-23,17.74
2016-02-24,17.6
2016-02-25,18.5
2016-02-26,18.780001000000002
2016-02-29,18.809998999999998
2016-03-01,19.57
2016-03-02,19.49
2016-03-03,19.77
2016-03-04,19.959999
2016-03-07,20.26
2016-03-08,19.440001000000002
2016-03-09,19.370001000000002
2016-03-10,19.51
2016-03-11,19.73
2016-03-14,19.77
2016-03-15,19.42
2016-03-16,19.360001
2016-03-17,19.5
2016-03-18,20.049999
2016-03-21,20.030001000000002
2016-03-22,19.9
2016-03-23,19.440001000000002
2016-03-24,19.68
2016-03-28,19.290001
2016-03-29,19.530001000000002
2016-03-30,19.440001000000002
2016-03-31,19.940001000000002
2016-04-01,20.219998999999998
2016-04-04,19.690001000000002
2016-04-05,19.48
2016-04-06,19.459999
2016-04-07,19.07
2016-04-08,19.24
2016-04-11,19.67
2016-04-12,19.940001000000002
2016-04-13,20.25
2016-04-14,20.25
2016-04-15,20.290001
2016-04-18,20.27
2016-04-19,20.389999
2016-04-20,20.83
2016-04-21,20.85
2016-04-22,20.65
2016-04-25,20.549999
2016-04-26,20.709999
2016-04-27,20.780001000000002
2016-04-28,20.67
2016-04-29,20.51
2016-05-02,20.66
2016-05-03,20.02
2016-05-04,18.809998999999998
2016-05-05,19.0
2016-05-06,18.77
2016-05-09,18.57
2016-05-10,19.08
2016-05-11,18.01
2016-05-12,17.75
2016-05-13,17.530001000000002
2016-05-16,17.23
2016-05-17,16.700001
2016-05-18,16.700001
2016-05-19,16.75
2016-05-20,16.870001000000002
2016-05-23,17.120001000000002
2016-05-24,17.190001000000002
2016-05-25,17.18
2016-05-26,17.15
2016-05-27,17.23
2016-05-31,17.200001
2016-06-01,17.23
2016-06-02,17.290001
2016-06-03,17.219998999999998
2016-06-06,17.549999
2016-06-07,17.5
2016-06-08,17.51
2016-06-09,17.620001000000002
2016-06-10,17.35
2016-06-13,17.110001
2016-06-14,16.959999
2016-06-15,16.959999
2016-06-16,16.709999
2016-06-17,16.4
2016-06-20,16.0
2016-06-21,16.059998999999998
2016-06-22,15.83
2016-06-23,16.059998999999998
2016-06-24,15.61
2016-06-27,14.79
2016-06-28,15.03
2016-06-29,15.28
2016-06-30,15.63
2016-07-01,15.89
2016-07-05,15.7
2016-07-06,15.83
2016-07-07,15.58
2016-07-08,15.92
2016-07-11,16.389999
2016-07-12,16.76
2016-07-13,16.959999
2016-07-14,16.82
2016-07-15,16.870001000000002
2016-07-18,16.790001
2016-07-19,16.75
2016-07-20,17.049999
2016-07-21,17.01
2016-07-22,17.219998999999998
2016-07-25,17.1
2016-07-26,17.200001
2016-07-27,17.16
2016-07-28,17.139999
2016-07-29,16.950001
2016-08-01,17.379998999999998
2016-08-02,17.18
2016-08-03,17.35
2016-08-04,15.08
2016-08-05,15.32
2016-08-08,15.02
2016-08-09,14.98
2016-08-10,14.89
2016-08-11,14.73
2016-08-12,14.72
2016-08-15,15.18
2016-08-16,15.1
2016-08-17,15.21
2016-08-18,15.41
2016-08-19,15.5
2016-08-22,15.22
2016-08-23,15.4
2016-08-24,15.36
2016-08-25,15.62
2016-08-26,15.74
2016-08-29,15.85
2016-08-30,15.94
2016-08-31,15.95
2016-09-01,15.94
2016-09-02,16.02
2016-09-06,15.86
2016-09-07,15.89
2016-09-08,15.72
2016-09-09,15.18
2016-09-12,15.39
2016-09-13,15.12
2016-09-14,14.86
2016-09-15,14.92
2016-09-16,14.67
2016-09-19,14.59
2016-09-20,14.67
2016-09-21,14.29
2016-09-22,14.89
2016-09-23,13.26
2016-09-26,12.91
2016-09-27,12.94
2016-09-28,12.91
2016-09-29,13.14
2016-09-30,13.41
2016-10-03,13.29
2016-10-04,13.04
2016-10-05,13.27
2016-10-06,13.4
2016-10-07,13.1
2016-10-10,13.4
2016-10-11,13.21
2016-10-12,13.33
2016-10-13,13.21
2016-10-14,13.22
2016-10-17,13.2
2016-10-18,13.1
2016-10-19,13.15
2016-10-20,13.2
2016-10-21,13.25
2016-10-24,13.3
2016-10-25,13.15
2016-10-26,12.9
2016-10-27,12.9
2016-10-28,13.0
2016-10-31,12.65
2016-11-01,12.65
2016-11-02,12.4
2016-11-03,9.35
2016-11-04,9.5
2016-11-07,9.75
2016-11-08,10.25
2016-11-09,10.6
2016-11-10,11.05
2016-11-11,11.3
2016-11-14,11.6
2016-11-15,11.35
2016-11-16,11.0
2016-11-17,11.2
2016-11-18,11.25
2016-11-21,11.25
2016-11-22,11.2
2016-11-23,11.15
2016-11-25,11.2
2016-11-28,11.1
2016-11-29,11.1
2016-11-30,11.05
2016-12-01,11.0
2016-12-02,11.05
2016-12-05,11.1
2016-12-06,11.0
2016-12-07,11.05
2016-12-08,11.0
2016-12-09,11.15
2016-12-12,10.95
2016-12-13,10.8
2016-12-14,10.7
2016-12-15,10.8
2016-12-16,11.0
2016-12-19,11.0
2016-12-20,11.1
2016-12-21,10.9
2016-12-22,10.95
2016-12-23,11.25
2016-12-27,11.1
2016-12-28,10.85
2016-12-29,10.8
2016-12-30,10.85
2017-01-03,11.0
2017-01-04,10.95
2017-01-05,11.0
2017-01-06,11.1
2017-01-09,11.05
2017-01-10,11.0
2017-01-11,11.3
2017-01-12,11.1
2017-01-13,11.1
2017-01-17,11.05
2017-01-18,10.8
2017-01-19,10.6
2017-01-20,10.75
2017-01-23,10.55
2017-01-24,10.6
2017-01-25,10.9
2017-01-26,10.9
2017-01-27,10.8
2017-01-30,10.65
2017-01-31,11.3
2017-02-01,10.85
2017-02-02,11.05
2017-02-03,11.05
2017-02-06,10.9
2017-02-07,10.7
2017-02-08,10.35
2017-02-09,10.2
2017-02-10,10.25
2017-02-13,10.1
2017-02-14,10.1
2017-02-15,10.75
2017-02-16,10.75
2017-02-17,11.3
2017-02-21,11.2
2017-02-22,11.15
2017-02-23,10.65
2017-02-24,10.35
2017-02-27,10.75
2017-02-28,11.05
2017-03-01,11.0
2017-03-02,10.7
2017-03-03,10.55
2017-03-06,10.15
2017-03-07,10.0
2017-03-08,9.95
2017-03-09,9.8
2017-03-10,9.55
2017-03-13,9.6
2017-03-14,9.4
2017-03-15,9.55
2017-03-16,9.7
2017-03-17,10.0
2017-03-20,10.0
2017-03-21,9.65
2017-03-22,9.7
2017-03-23,9.55
2017-03-24,9.45
2017-03-27,9.45
2017-03-28,9.35
2017-03-29,9.4
2017-03-30,9.75
2017-03-31,10.15
2017-04-03,10.25
2017-04-04,10.05
2017-04-05,9.95
2017-04-06,10.35
2017-04-07,10.55
2017-04-10,10.75
2017-04-11,10.8
2017-04-12,10.6
2017-04-13,10.6
2017-04-17,10.55
2017-04-18,10.75
2017-04-19,11.25
2017-04-20,11.6
2017-04-21,11.7
2017-04-24,11.6
2017-04-25,11.5
2017-04-26,11.5
2017-04-27,11.75
2017-04-28,11.5
2017-05-01,11.6
2017-05-02,11.9
2017-05-03,11.75
2017-05-04,13.15
2017-05-05,13.0
2017-05-08,13.1
2017-05-09,12.95
2017-05-10,12.9
2017-05-11,12.7
2017-05-12,12.5
2017-05-15,12.8
2017-05-16,12.55
2017-05-17,12.25
2017-05-18,12.25
2017-05-19,12.4
2017-05-22,12.55
2017-05-23,12.45
2017-05-24,12.4
2017-05-25,12.25
2017-05-26,12.3
2017-05-30,12.25
2017-05-31,12.35
2017-06-01,12.7
2017-06-02,13.05
2017-06-05,12.95
2017-06-06,13.5
2017-06-07,13.3
2017-06-08,13.3
2017-06-09,13.55
2017-06-12,13.7
2017-06-13,13.55
2017-06-14,13.4
2017-06-15,13.25
2017-06-16,13.2
2017-06-19,13.45
2017-06-20,13.35
2017-06-21,13.55
2017-06-22,13.25
2017-06-23,13.3
2017-06-26,12.6
2017-06-27,12.3
2017-06-28,12.55
2017-06-29,12.2
2017-06-30,12.3
2017-07-03,12.3
2017-07-05,12.4
2017-07-06,11.9
2017-07-07,11.95
2017-07-10,11.9
2017-07-11,11.8
2017-07-12,11.85
2017-07-13,12.0
2017-07-14,11.85
2017-07-17,11.75
2017-07-18,11.9
2017-07-19,12.05
2017-07-20,11.95
2017-07-21,12.0
2017-07-24,11.95
2017-07-25,12.05
2017-07-26,12.1
2017-07-27,11.85
2017-07-28,11.75
2017-07-31,11.95
2017-08-01,11.95
2017-08-02,11.65
2017-08-03,11.3
2017-08-04,11.45
2017-08-07,11.7
2017-08-08,11.25
2017-08-09,11.25
2017-08-10,11.15
2017-08-11,11.15
2017-08-14,11.15
2017-08-15,10.95
2017-08-16,10.7
2017-08-17,10.35
2017-08-18,10.25
2017-08-21,10.15
2017-08-22,9.95
2017-08-23,9.95
2017-08-24,9.925
2017-08-25,9.95
2017-08-28,9.9
2017-08-29,9.95
2017-08-30,10.0
2017-08-31,10.2
2017-09-01,10.45
2017-09-05,10.6
2017-09-06,10.85
2017-09-07,10.95
2017-09-08,10.85
2017-09-11,10.85
2017-09-12,11.0
2017-09-13,11.2
2017-09-14,11.15
2017-09-15,11.1
2017-09-18,11.05
2017-09-19,11.05
2017-09-20,11.05
2017-09-21,11.0
2017-09-22,11.3
2017-09-25,11.35
2017-09-26,11.6
2017-09-27,12.05
2017-09-28,12.0
2017-09-29,12.05
2017-10-02,12.1
2017-10-03,12.2
2017-10-04,11.95
2017-10-05,12.0
2017-10-06,11.95
2017-10-09,11.75
2017-10-10,11.8
2017-10-11,11.4
2017-10-12,11.15
2017-10-13,11.175
2017-10-16,11.4
2017-10-17,10.75
2017-10-18,10.3
2017-10-19,10.35
2017-10-20,10.6
2017-10-23,10.2
2017-10-24,10.05
2017-10-25,10.15
2017-10-26,10.4
2017-10-27,10.4
2017-10-30,10.3
2017-10-31,9.9
2017-11-01,9.8
2017-11-02,10.35
2017-11-03,9.75
2017-11-06,9.75
2017-11-07,9.6
2017-11-08,9.4
2017-11-09,9.2
2017-11-10,8.8
2017-11-13,8.5
2017-11-14,8.2
2017-11-15,8.55
2017-11-16,8.65
2017-11-17,8.9
2017-11-20,9.05
2017-11-21,9.0
2017-11-22,8.95
2017-11-24,9.0
2017-11-27,9.4
2017-11-28,9.65
2017-11-29,9.55
2017-11-30,9.75
2017-12-01,9.7
2017-12-04,9.65
2017-12-05,9.7
2017-12-06,9.75
2017-12-07,9.75
2017-12-08,9.7
2017-12-11,9.75
2017-12-12,9.95
2017-12-13,10.0
2017-12-14,9.7
2017-12-15,9.7
2017-12-18,9.7
2017-12-19,9.65
2017-12-20,9.65
2017-12-21,9.6
2017-12-22,9.3
2017-12-26,9.3
2017-12-27,9.25
2017-12-28,9.35
2017-12-29,9.3
2018-01-02,9.35
2018-01-03,9.35
2018-01-04,8.9
2018-01-05,8.95
2018-01-08,9.0
2018-01-09,9.0
2018-01-10,9.1
2018-01-11,9.15
2018-01-12,9.15
2018-01-16,9.0
2018-01-17,8.65
2018-01-18,8.55
2018-01-19,8.6
2018-01-22,8.7
2018-01-23,8.6
2018-01-24,8.7
2018-01-25,8.75
2018-01-26,8.9
2018-01-29,8.7
2018-01-30,8.6
2018-01-31,8.4
2018-02-01,8.05
2018-02-02,7.95
2018-02-05,7.55
2018-02-06,7.75
2018-02-07,7.45
2018-02-08,7.15
2018-02-09,7.3
2018-02-12,7.4
2018-02-13,7.3
2018-02-14,7.45
2018-02-15,7.4
2018-02-16,7.45
2018-02-20,7.4
2018-02-21,7.55
2018-02-22,7.65
2018-02-23,7.35
2018-02-26,7.1
2018-02-27,7.0
2018-02-28,6.8
2018-03-01,6.65
2018-03-02,6.85
2018-03-05,7.2
2018-03-06,7.3
2018-03-07,7.85
2018-03-08,7.7
2018-03-09,7.7
2018-03-12,7.85
2018-03-13,7.8
2018-03-14,7.85
2018-03-15,7.55
2018-03-16,7.5
2018-03-19,7.45
2018-03-20,7.3
2018-03-21,7.55
2018-03-22,7.45
2018-03-23,7.2
2018-03-26,7.45
2018-03-27,7.05
2018-03-28,7.1
2018-03-29,6.95
2018-04-02,6.35
2018-04-03,6.7
2018-04-04,6.9
2018-04-05,7.2
2018-04-06,7.25
2018-04-09,7.05
2018-04-10,7.05
2018-04-11,7.55
2018-04-12,7.5
2018-04-13,7.45
2018-04-16,7.6
2018-04-17,7.7
2018-04-18,7.6
2018-04-19,7.5
2018-04-20,7.45
2018-04-23,7.5
2018-04-24,7.3
2018-04-25,7.05
2018-04-26,6.95
2018-04-27,6.95
2018-04-30,6.8
2018-05-01,6.8
2018-05-02,6.95
2018-05-03,6.975
2018-05-04,7.0
2018-05-07,6.95
2018-05-08,6.85
2018-05-09,6.95
2018-05-10,6.85
2018-05-11,6.8
2018-05-14,6.75
2018-05-15,6.7
2018-05-16,6.75
2018-05-17,6.8
2018-05-18,6.75
2018-05-21,6.65
2018-05-22,6.3
2018-05-23,6.5
2018-05-24,6.75
2018-05-25,6.85
2018-05-29,6.9
2018-05-30,6.95
2018-05-31,6.8
2018-06-01,6.7
2018-06-04,6.65
2018-06-05,6.6
2018-06-06,6.7
2018-06-07,6.85
2018-06-08,6.9
2018-06-11,6.95
2018-06-12,6.95
2018-06-13,6.95
2018-06-14,6.95
2018-06-15,7.25
2018-06-18,7.75
2018-06-19,7.85
2018-06-20,7.8
2018-06-21,7.65
2018-06-22,7.9
2018-06-25,7.95
2018-06-26,7.9
2018-06-27,7.85
2018-06-28,7.85
2018-06-29,7.65
2018-07-02,7.65
2018-07-03,7.7
2018-07-05,7.8
2018-07-06,8.3
2018-07-09,8.4
2018-07-10,8.45
2018-07-11,8.55
2018-07-12,8.25
2018-07-13,7.9
2018-07-16,7.8
2018-07-17,7.775
2018-07-18,7.55
2018-07-19,7.2
2018-07-20,7.3
2018-07-23,7.25
2018-07-24,7.2
2018-07-25,7.0
2018-07-26,6.65
2018-07-27,6.4
2018-07-30,6.4
2018-07-31,6.35
2018-08-01,6.35
2018-08-02,6.2
2018-08-03,5.8
2018-08-06,5.6
2018-08-07,5.25
2018-08-08,5.4
2018-08-09,5.7
2018-08-10,5.7
2018-08-13,5.65
2018-08-14,5.85
2018-08-15,5.95
2018-08-16,6.05
2018-08-17,6.05
2018-08-20,6.15
2018-08-21,6.2
2018-08-22,6.25
2018-08-23,6.3
2018-08-24,6.45
2018-08-27,6.4
2018-08-28,6.5
2018-08-29,6.4
2018-08-30,6.35
