Date,HHC
2011-05-02,65.209999
2011-05-03,64.519997
2011-05-04,65.139999
2011-05-05,65.209999
2011-05-06,65.5
2011-05-09,67.849998
2011-05-10,68.839996
2011-05-11,66.150002
2011-05-12,67.029999
2011-05-13,65.970001
2011-05-16,66.269997
2011-05-17,66.779999
2011-05-18,67.160004
2011-05-19,67.099998
2011-05-20,67.0
2011-05-23,67.620003
2011-05-24,69.129997
2011-05-25,70.970001
2011-05-26,72.91999799999999
2011-05-27,74.510002
2011-05-31,76.480003
2011-06-01,73.150002
2011-06-02,73.379997
2011-06-03,73.269997
2011-06-06,73.07
2011-06-07,73.559998
2011-06-08,73.309998
2011-06-09,73.66999799999999
2011-06-10,71.989998
2011-06-13,68.440002
2011-06-14,69.360001
2011-06-15,66.650002
2011-06-16,66.019997
2011-06-17,65.089996
2011-06-20,65.220001
2011-06-21,65.839996
2011-06-22,65.379997
2011-06-23,64.470001
2011-06-24,63.5
2011-06-27,62.290001000000004
2011-06-28,63.23
2011-06-29,63.73
2011-06-30,65.040001
2011-07-01,64.339996
2011-07-05,65.510002
2011-07-06,63.93
2011-07-07,64.959999
2011-07-08,64.190002
2011-07-11,62.529999
2011-07-12,62.549999
2011-07-13,61.880001
2011-07-14,60.84
2011-07-15,61.939999
2011-07-18,60.919998
2011-07-19,61.299999
2011-07-20,61.450001
2011-07-21,63.150002
2011-07-22,62.970001
2011-07-25,62.450001
2011-07-26,62.59
2011-07-27,60.66
2011-07-28,61.23
2011-07-29,60.459998999999996
2011-08-01,59.380001
2011-08-02,55.889998999999996
2011-08-03,55.299999
2011-08-04,52.5
2011-08-05,52.299999
2011-08-08,45.34
2011-08-09,50.09
2011-08-10,52.360001000000004
2011-08-11,55.57
2011-08-12,52.220001
2011-08-15,55.82
2011-08-16,55.57
2011-08-17,55.630001
2011-08-18,50.700001
2011-08-19,50.18
2011-08-22,49.84
2011-08-23,51.889998999999996
2011-08-24,53.049999
2011-08-25,50.27
2011-08-26,50.209998999999996
2011-08-29,53.099998
2011-08-30,53.220001
2011-08-31,54.09
2011-09-01,51.060001
2011-09-02,49.650002
2011-09-06,49.330002
2011-09-07,49.950001
2011-09-08,49.709998999999996
2011-09-09,48.32
2011-09-12,46.5
2011-09-13,47.610001000000004
2011-09-14,46.880001
2011-09-15,47.610001000000004
2011-09-16,47.110001000000004
2011-09-19,47.259997999999996
2011-09-20,46.84
2011-09-21,45.5
2011-09-22,42.150002
2011-09-23,42.41
2011-09-26,43.580002
2011-09-27,43.810001
2011-09-28,42.639998999999996
2011-09-29,44.380001
2011-09-30,42.099998
2011-10-03,38.029999
2011-10-04,37.310001
2011-10-05,39.080002
2011-10-06,41.349998
2011-10-07,40.07
2011-10-10,43.450001
2011-10-11,42.16
2011-10-12,42.830002
2011-10-13,42.0
2011-10-14,44.349998
2011-10-17,44.16
2011-10-18,45.400002
2011-10-19,44.130001
2011-10-20,45.0
2011-10-21,46.52
2011-10-24,47.849998
2011-10-25,46.34
2011-10-26,46.43
2011-10-27,49.0
2011-10-28,49.279999
2011-10-31,47.98
2011-11-01,45.439999
2011-11-02,45.959998999999996
2011-11-03,46.0
2011-11-04,46.889998999999996
2011-11-07,46.84
2011-11-08,46.830002
2011-11-09,45.290001000000004
2011-11-10,46.040001000000004
2011-11-11,47.200001
2011-11-14,46.869999
2011-11-15,46.490002000000004
2011-11-16,45.650002
2011-11-17,44.790001000000004
2011-11-18,44.849998
2011-11-21,44.900002
2011-11-22,44.970001
2011-11-23,44.299999
2011-11-25,44.259997999999996
2011-11-28,45.560001
2011-11-29,43.599998
2011-11-30,46.189999
2011-12-01,44.720001
2011-12-02,44.849998
2011-12-05,46.650002
2011-12-06,48.0
2011-12-07,49.540001000000004
2011-12-08,47.299999
2011-12-09,48.189999
2011-12-12,48.43
2011-12-13,47.599998
2011-12-14,45.889998999999996
2011-12-15,45.099998
2011-12-16,44.529999
2011-12-19,43.650002
2011-12-20,44.299999
2011-12-21,44.0
2011-12-22,44.630001
2011-12-23,44.639998999999996
2011-12-27,45.02
2011-12-28,44.439999
2011-12-29,44.419998
2011-12-30,44.169998
2012-01-03,44.27
2012-01-04,44.73
2012-01-05,45.650002
2012-01-06,46.209998999999996
2012-01-09,46.32
2012-01-10,47.34
2012-01-11,48.119999
2012-01-12,48.389998999999996
2012-01-13,47.849998
2012-01-17,47.02
2012-01-18,47.25
2012-01-19,47.349998
2012-01-20,47.23
2012-01-23,46.98
2012-01-24,46.950001
2012-01-25,49.25
2012-01-26,50.580002
2012-01-27,52.25
2012-01-30,52.16
2012-01-31,51.82
2012-02-01,51.66
2012-02-02,50.700001
2012-02-03,51.560001
2012-02-06,51.169998
2012-02-07,51.09
2012-02-08,51.889998999999996
2012-02-09,51.669998
2012-02-10,51.150002
2012-02-13,52.389998999999996
2012-02-14,52.009997999999996
2012-02-15,53.23
2012-02-16,55.310001
2012-02-17,54.91
2012-02-21,54.799999
2012-02-22,54.049999
2012-02-23,54.900002
2012-02-24,55.459998999999996
2012-02-27,55.599998
2012-02-28,55.43
2012-02-29,55.549999
2012-03-01,58.220001
2012-03-02,58.619999
2012-03-05,58.68
2012-03-06,58.380001
2012-03-07,58.77
2012-03-08,60.950001
2012-03-09,62.900002
2012-03-12,63.900002
2012-03-13,65.58000200000001
2012-03-14,64.08000200000001
2012-03-15,64.900002
2012-03-16,64.660004
2012-03-19,64.139999
2012-03-20,63.5
2012-03-21,63.25
2012-03-22,62.490002000000004
2012-03-23,62.860001000000004
2012-03-26,63.5
2012-03-27,64.019997
2012-03-28,64.410004
2012-03-29,64.0
2012-03-30,63.869999
2012-04-02,65.129997
2012-04-03,65.120003
2012-04-04,64.75
2012-04-05,65.0
2012-04-09,64.760002
2012-04-10,62.810001
2012-04-11,63.200001
2012-04-12,64.800003
2012-04-13,64.0
2012-04-16,63.099998
2012-04-17,65.699997
2012-04-18,64.83000200000001
2012-04-19,64.989998
2012-04-20,65.849998
2012-04-23,63.990002000000004
2012-04-24,65.349998
2012-04-25,66.040001
2012-04-26,66.68
2012-04-27,68.099998
2012-04-30,67.110001
2012-05-01,67.550003
2012-05-02,68.43
2012-05-03,66.720001
2012-05-04,65.410004
2012-05-07,66.08000200000001
2012-05-08,65.33000200000001
2012-05-09,64.910004
2012-05-10,62.419998
2012-05-11,62.330002
2012-05-14,61.259997999999996
2012-05-15,60.330002
2012-05-16,61.580002
2012-05-17,58.169998
2012-05-18,57.5
2012-05-21,59.0
2012-05-22,59.060001
2012-05-23,58.0
2012-05-24,59.09
2012-05-25,60.189999
2012-05-29,61.779999
2012-05-30,60.07
2012-05-31,59.869999
2012-06-01,57.900002
2012-06-04,56.759997999999996
2012-06-05,58.380001
2012-06-06,60.540001000000004
2012-06-07,59.5
2012-06-08,59.5
2012-06-11,58.970001
2012-06-12,59.02
2012-06-13,58.580002
2012-06-14,59.5
2012-06-15,59.299999
2012-06-18,60.029999
2012-06-19,61.330002
2012-06-20,61.73
2012-06-21,59.299999
2012-06-22,59.970001
2012-06-25,59.959998999999996
2012-06-26,60.150002
2012-06-27,60.5
2012-06-28,60.029999
2012-06-29,61.639998999999996
2012-07-02,62.169998
2012-07-03,62.560001
2012-07-05,63.130001
2012-07-06,63.029999
2012-07-09,62.110001000000004
2012-07-10,62.080002
2012-07-11,62.150002
2012-07-12,61.610001000000004
2012-07-13,62.049999
2012-07-16,61.48
2012-07-17,62.650002
2012-07-18,62.52
2012-07-19,63.599998
2012-07-20,63.439999
2012-07-23,62.07
2012-07-24,61.599998
2012-07-25,61.029999
2012-07-26,62.380001
2012-07-27,63.220001
2012-07-30,62.450001
2012-07-31,61.630001
2012-08-01,61.34
2012-08-02,62.18
2012-08-03,63.369999
2012-08-06,64.91999799999999
2012-08-07,65.050003
2012-08-08,65.150002
2012-08-09,65.059998
2012-08-10,64.449997
2012-08-13,65.050003
2012-08-14,65.510002
2012-08-15,64.239998
2012-08-16,66.599998
2012-08-17,65.190002
2012-08-20,66.0
2012-08-21,64.940002
2012-08-22,64.809998
2012-08-23,65.43
2012-08-24,66.449997
2012-08-27,65.389999
2012-08-28,65.5
2012-08-29,66.440002
2012-08-30,65.5
2012-08-31,65.790001
2012-09-04,66.0
2012-09-05,65.809998
2012-09-06,65.660004
2012-09-07,66.25
2012-09-10,66.800003
2012-09-11,67.110001
2012-09-12,68.5
2012-09-13,70.660004
2012-09-14,73.519997
2012-09-17,72.290001
2012-09-18,72.860001
2012-09-19,73.18
2012-09-20,72.349998
2012-09-21,72.809998
2012-09-24,71.519997
2012-09-25,70.400002
2012-09-26,69.370003
2012-09-27,71.349998
2012-09-28,71.050003
2012-10-01,72.720001
2012-10-02,71.360001
2012-10-03,73.160004
2012-10-04,72.709999
2012-10-05,73.879997
2012-10-08,73.550003
2012-10-09,72.559998
2012-10-10,70.440002
2012-10-11,69.730003
2012-10-12,70.41999799999999
2012-10-15,70.650002
2012-10-16,71.58000200000001
2012-10-17,71.699997
2012-10-18,70.480003
2012-10-19,70.699997
2012-10-22,71.400002
2012-10-23,70.559998
2012-10-24,70.790001
2012-10-25,69.949997
2012-10-26,69.550003
2012-10-31,70.0
2012-11-01,72.699997
2012-11-02,71.25
2012-11-05,71.300003
2012-11-06,71.220001
2012-11-07,71.199997
2012-11-08,71.489998
2012-11-09,72.150002
2012-11-12,69.970001
2012-11-13,68.970001
2012-11-14,67.720001
2012-11-15,68.0
2012-11-16,69.25
2012-11-19,71.260002
2012-11-20,72.230003
2012-11-21,72.410004
2012-11-23,72.639999
2012-11-26,73.5
2012-11-27,73.43
2012-11-28,73.889999
2012-11-29,73.269997
2012-11-30,73.68
2012-12-03,72.589996
2012-12-04,72.800003
2012-12-05,72.33000200000001
2012-12-06,72.5
2012-12-07,72.190002
2012-12-10,72.949997
2012-12-11,73.010002
2012-12-12,73.379997
2012-12-13,72.75
2012-12-14,73.0
2012-12-17,73.529999
2012-12-18,74.559998
2012-12-19,75.120003
2012-12-20,74.949997
2012-12-21,72.889999
2012-12-24,72.099998
2012-12-26,72.279999
2012-12-27,71.720001
2012-12-28,71.599998
2012-12-31,73.019997
2013-01-02,74.599998
2013-01-03,74.099998
2013-01-04,75.199997
2013-01-07,74.379997
2013-01-08,73.769997
2013-01-09,73.75
2013-01-10,73.739998
2013-01-11,72.230003
2013-01-14,71.25
2013-01-15,71.25
2013-01-16,71.699997
2013-01-17,72.0
2013-01-18,72.389999
2013-01-22,72.610001
2013-01-23,73.900002
2013-01-24,72.769997
2013-01-25,72.779999
2013-01-28,72.43
2013-01-29,72.699997
2013-01-30,72.519997
2013-01-31,72.0
2013-02-01,72.370003
2013-02-04,72.0
2013-02-05,72.449997
2013-02-06,72.610001
2013-02-07,72.239998
2013-02-08,72.690002
2013-02-11,72.410004
2013-02-12,72.709999
2013-02-13,78.230003
2013-02-14,78.459999
2013-02-15,78.889999
2013-02-19,79.0
2013-02-20,77.519997
2013-02-21,76.260002
2013-02-22,76.949997
2013-02-25,76.760002
2013-02-26,76.730003
2013-02-27,76.970001
2013-02-28,76.790001
2013-03-01,77.150002
2013-03-04,77.010002
2013-03-05,77.300003
2013-03-06,77.0
2013-03-07,79.57
2013-03-08,80.379997
2013-03-11,81.940002
2013-03-12,81.809998
2013-03-13,81.07
2013-03-14,81.860001
2013-03-15,81.800003
2013-03-18,82.0
2013-03-19,82.440002
2013-03-20,83.300003
2013-03-21,83.970001
2013-03-22,83.410004
2013-03-25,82.470001
2013-03-26,83.720001
2013-03-27,83.589996
2013-03-28,83.809998
2013-04-01,84.25
2013-04-02,83.980003
2013-04-03,83.620003
2013-04-04,86.400002
2013-04-05,86.029999
2013-04-08,88.18
2013-04-09,87.43
2013-04-10,88.769997
2013-04-11,89.33000200000001
2013-04-12,89.809998
2013-04-15,87.230003
2013-04-16,89.849998
2013-04-17,88.910004
2013-04-18,89.010002
2013-04-19,88.75
2013-04-22,88.91999799999999
2013-04-23,90.239998
2013-04-24,93.0
2013-04-25,93.550003
2013-04-26,94.349998
2013-04-29,93.480003
2013-04-30,94.379997
2013-05-01,94.849998
2013-05-02,95.440002
2013-05-03,96.910004
2013-05-06,99.370003
2013-05-07,100.699997
2013-05-08,102.279999
2013-05-09,101.709999
2013-05-10,101.860001
2013-05-13,101.610001
2013-05-14,102.720001
2013-05-15,104.040001
2013-05-16,106.519997
2013-05-17,110.660004
2013-05-20,108.41999799999999
2013-05-21,108.0
2013-05-22,102.0
2013-05-23,100.199997
2013-05-24,102.029999
2013-05-28,105.5
2013-05-29,102.150002
2013-05-30,100.849998
2013-05-31,99.599998
2013-06-03,100.150002
2013-06-04,100.220001
2013-06-05,97.720001
2013-06-06,101.769997
2013-06-07,105.779999
2013-06-10,106.550003
2013-06-11,104.16999799999999
2013-06-12,100.309998
2013-06-13,103.459999
2013-06-14,106.260002
2013-06-17,109.690002
2013-06-18,109.07
2013-06-19,108.150002
2013-06-20,102.529999
2013-06-21,105.099998
2013-06-24,103.879997
2013-06-25,106.720001
2013-06-26,110.459999
2013-06-27,113.400002
2013-06-28,112.089996
2013-07-01,112.43
2013-07-02,110.910004
2013-07-03,112.300003
2013-07-05,110.910004
2013-07-08,112.83000200000001
2013-07-09,115.41999799999999
2013-07-10,114.610001
2013-07-11,116.980003
2013-07-12,117.010002
2013-07-15,114.550003
2013-07-16,113.589996
2013-07-17,114.989998
2013-07-18,115.269997
2013-07-19,114.389999
2013-07-22,113.269997
2013-07-23,111.040001
2013-07-24,110.529999
2013-07-25,109.639999
2013-07-26,109.0
2013-07-29,108.339996
2013-07-30,109.199997
2013-07-31,109.209999
2013-08-01,110.839996
2013-08-02,111.699997
2013-08-05,113.120003
2013-08-06,110.269997
2013-08-07,108.91999799999999
2013-08-08,112.050003
2013-08-09,111.720001
2013-08-12,109.959999
2013-08-13,106.849998
2013-08-14,106.699997
2013-08-15,102.440002
2013-08-16,104.379997
2013-08-19,101.519997
2013-08-20,105.129997
2013-08-21,105.440002
2013-08-22,107.209999
2013-08-23,107.739998
2013-08-26,106.459999
2013-08-27,105.290001
2013-08-28,103.190002
2013-08-29,104.220001
2013-08-30,102.199997
2013-09-03,104.379997
2013-09-04,105.470001
2013-09-05,103.769997
2013-09-06,104.18
2013-09-09,108.089996
2013-09-10,109.720001
2013-09-11,110.470001
2013-09-12,108.5
2013-09-13,107.440002
2013-09-16,107.860001
2013-09-17,108.010002
2013-09-18,111.25
2013-09-19,109.75
2013-09-20,108.599998
2013-09-23,108.410004
2013-09-24,109.849998
2013-09-25,114.059998
2013-09-26,114.010002
2013-09-27,114.099998
2013-09-30,112.370003
2013-10-01,116.529999
2013-10-02,115.690002
2013-10-03,116.349998
2013-10-04,116.959999
2013-10-07,115.910004
2013-10-08,112.32
2013-10-09,108.279999
2013-10-10,112.18
2013-10-11,112.739998
2013-10-14,113.709999
2013-10-15,111.120003
2013-10-16,112.690002
2013-10-17,115.529999
2013-10-18,114.730003
2013-10-21,113.989998
2013-10-22,116.769997
2013-10-23,117.870003
2013-10-24,121.129997
2013-10-25,120.0
2013-10-28,119.230003
2013-10-29,118.720001
2013-10-30,117.230003
2013-10-31,117.050003
2013-11-01,116.779999
2013-11-04,116.989998
2013-11-05,117.400002
2013-11-06,116.260002
2013-11-07,113.620003
2013-11-08,113.279999
2013-11-11,114.410004
2013-11-12,111.66999799999999
2013-11-13,110.75
2013-11-14,111.290001
2013-11-15,110.5
2013-11-18,110.0
2013-11-19,107.5
2013-11-20,105.970001
2013-11-21,110.389999
2013-11-22,113.75
2013-11-25,111.16999799999999
2013-11-26,110.809998
2013-11-27,113.08000200000001
2013-11-29,114.120003
2013-12-02,115.040001
2013-12-03,114.129997
2013-12-04,111.66999799999999
2013-12-05,110.809998
2013-12-06,111.589996
2013-12-09,111.300003
2013-12-10,110.529999
2013-12-11,109.57
2013-12-12,108.790001
2013-12-13,109.93
2013-12-16,111.489998
2013-12-17,110.58000200000001
2013-12-18,112.440002
2013-12-19,111.839996
2013-12-20,113.269997
2013-12-23,116.220001
2013-12-24,117.690002
2013-12-26,117.43
2013-12-27,116.510002
2013-12-30,118.540001
2013-12-31,120.099998
2014-01-02,118.040001
2014-01-03,119.290001
2014-01-06,119.209999
2014-01-07,119.730003
2014-01-08,121.029999
2014-01-09,122.050003
2014-01-10,122.379997
2014-01-13,120.360001
2014-01-14,122.510002
2014-01-15,122.0
2014-01-16,122.660004
2014-01-17,123.07
2014-01-21,123.660004
2014-01-22,125.629997
2014-01-23,126.699997
2014-01-24,123.629997
2014-01-27,122.010002
2014-01-28,125.0
2014-01-29,124.82
2014-01-30,124.139999
2014-01-31,124.769997
2014-02-03,120.519997
2014-02-04,122.529999
2014-02-05,122.110001
2014-02-06,126.269997
2014-02-07,126.110001
2014-02-10,126.849998
2014-02-11,128.5
2014-02-12,130.899994
2014-02-13,128.580002
2014-02-14,129.009995
2014-02-18,132.679993
2014-02-19,132.0
2014-02-20,132.600006
2014-02-21,134.940002
2014-02-24,136.179993
2014-02-25,135.58999599999999
2014-02-26,135.300003
2014-02-27,135.220001
2014-02-28,138.029999
2014-03-03,139.699997
2014-03-04,141.550003
2014-03-05,142.550003
2014-03-06,146.570007
2014-03-07,144.46000700000002
2014-03-10,142.889999
2014-03-11,144.630005
2014-03-12,145.490005
2014-03-13,145.389999
2014-03-14,145.240005
2014-03-17,144.559998
2014-03-18,143.649994
2014-03-19,141.899994
2014-03-20,141.619995
2014-03-21,143.970001
2014-03-24,141.429993
2014-03-25,140.679993
2014-03-26,138.91000400000001
2014-03-27,139.149994
2014-03-28,140.369995
2014-03-31,142.71000700000002
2014-04-01,143.330002
2014-04-02,145.139999
2014-04-03,144.600006
2014-04-04,144.33999599999999
2014-04-07,140.389999
2014-04-08,143.449997
2014-04-09,142.83999599999999
2014-04-10,140.679993
2014-04-11,141.119995
2014-04-14,139.279999
2014-04-15,137.83999599999999
2014-04-16,140.520004
2014-04-17,140.149994
2014-04-21,141.100006
2014-04-22,143.880005
2014-04-23,141.639999
2014-04-24,141.929993
2014-04-25,139.179993
2014-04-28,139.600006
2014-04-29,140.699997
2014-04-30,142.759995
2014-05-01,144.070007
2014-05-02,146.33999599999999
2014-05-05,147.5
2014-05-06,147.869995
2014-05-07,148.570007
2014-05-08,149.110001
2014-05-09,146.16000400000001
2014-05-12,148.850006
2014-05-13,147.360001
2014-05-14,146.75
2014-05-15,146.259995
2014-05-16,145.899994
2014-05-19,151.270004
2014-05-20,148.619995
2014-05-21,147.639999
2014-05-22,148.679993
2014-05-23,149.070007
2014-05-27,149.330002
2014-05-28,147.149994
2014-05-29,147.580002
2014-05-30,148.080002
2014-06-02,146.96000700000002
2014-06-03,148.639999
2014-06-04,146.770004
2014-06-05,148.669998
2014-06-06,149.21000700000002
2014-06-09,147.559998
2014-06-10,148.0
2014-06-11,147.779999
2014-06-12,146.690002
2014-06-13,146.96000700000002
2014-06-16,146.970001
2014-06-17,146.929993
2014-06-18,147.309998
2014-06-19,149.53999299999998
2014-06-20,148.580002
2014-06-23,149.520004
2014-06-24,150.820007
2014-06-25,151.71000700000002
2014-06-26,152.559998
2014-06-27,158.110001
2014-06-30,157.830002
2014-07-01,157.649994
2014-07-02,157.5
2014-07-03,154.740005
2014-07-07,154.899994
2014-07-08,153.809998
2014-07-09,155.889999
2014-07-10,153.029999
2014-07-11,153.369995
2014-07-14,155.850006
2014-07-15,154.580002
2014-07-16,153.679993
2014-07-17,151.0
2014-07-18,151.770004
2014-07-21,151.619995
2014-07-22,150.679993
2014-07-23,150.690002
2014-07-24,152.630005
2014-07-25,151.809998
2014-07-28,151.08999599999999
2014-07-29,149.059998
2014-07-30,148.070007
2014-07-31,145.419998
2014-08-01,146.119995
2014-08-04,147.139999
2014-08-05,145.809998
2014-08-06,149.610001
2014-08-07,149.990005
2014-08-08,155.149994
2014-08-11,155.199997
2014-08-12,155.649994
2014-08-13,159.190002
2014-08-14,158.440002
2014-08-15,159.110001
2014-08-18,159.96000700000002
2014-08-19,160.0
2014-08-20,159.100006
2014-08-21,158.220001
2014-08-22,156.820007
2014-08-25,158.139999
2014-08-26,159.470001
2014-08-27,158.0
2014-08-28,156.699997
2014-08-29,158.369995
2014-09-02,158.300003
2014-09-03,157.330002
2014-09-04,155.429993
2014-09-05,155.25
2014-09-08,155.08999599999999
2014-09-09,154.16000400000001
2014-09-10,153.149994
2014-09-11,153.970001
2014-09-12,150.940002
2014-09-15,151.720001
2014-09-16,151.440002
2014-09-17,151.08999599999999
2014-09-18,152.259995
2014-09-19,153.369995
2014-09-22,151.110001
2014-09-23,148.740005
2014-09-24,149.5
2014-09-25,148.919998
2014-09-26,150.240005
2014-09-29,151.220001
2014-09-30,150.0
2014-10-01,144.600006
2014-10-02,145.070007
2014-10-03,147.059998
2014-10-06,145.179993
2014-10-07,143.08999599999999
2014-10-08,145.490005
2014-10-09,142.360001
2014-10-10,137.669998
2014-10-13,128.119995
2014-10-14,130.679993
2014-10-15,130.139999
2014-10-16,136.679993
2014-10-17,137.559998
2014-10-20,136.800003
2014-10-21,140.729996
2014-10-22,138.759995
2014-10-23,140.509995
2014-10-24,144.96000700000002
2014-10-27,144.800003
2014-10-28,146.119995
2014-10-29,143.919998
2014-10-30,144.149994
2014-10-31,147.380005
2014-11-03,148.559998
2014-11-04,145.850006
2014-11-05,148.309998
2014-11-06,150.320007
2014-11-07,149.470001
2014-11-10,145.389999
2014-11-11,147.029999
2014-11-12,145.610001
2014-11-13,142.949997
2014-11-14,143.679993
2014-11-17,143.300003
2014-11-18,145.190002
2014-11-19,145.919998
2014-11-20,148.259995
2014-11-21,149.869995
2014-11-24,148.330002
2014-11-25,148.75
2014-11-26,149.100006
2014-11-28,146.03999299999998
2014-12-01,142.610001
2014-12-02,143.259995
2014-12-03,140.559998
2014-12-04,140.399994
2014-12-05,141.449997
2014-12-08,137.66000400000001
2014-12-09,134.820007
2014-12-10,132.300003
2014-12-11,130.41000400000001
2014-12-12,127.300003
2014-12-15,125.089996
2014-12-16,121.07
2014-12-17,129.259995
2014-12-18,132.0
2014-12-19,132.119995
2014-12-22,132.759995
2014-12-23,132.720001
2014-12-24,133.21000700000002
2014-12-26,133.899994
2014-12-29,132.630005
2014-12-30,131.869995
2014-12-31,130.419998
2015-01-02,130.550003
2015-01-05,125.260002
2015-01-06,120.379997
2015-01-07,121.599998
2015-01-08,125.269997
2015-01-09,125.900002
2015-01-12,122.959999
2015-01-13,117.739998
2015-01-14,119.129997
2015-01-15,115.110001
2015-01-16,118.900002
2015-01-20,116.129997
2015-01-21,117.300003
2015-01-22,120.220001
2015-01-23,121.199997
2015-01-26,126.480003
2015-01-27,128.009995
2015-01-28,128.479996
2015-01-29,130.509995
2015-01-30,130.630005
2015-02-02,132.070007
2015-02-03,135.619995
2015-02-04,130.990005
2015-02-05,133.190002
2015-02-06,132.830002
2015-02-09,134.259995
2015-02-10,133.75
2015-02-11,133.520004
2015-02-12,138.0
2015-02-13,144.41000400000001
2015-02-17,145.550003
2015-02-18,143.53999299999998
2015-02-19,143.990005
2015-02-20,144.369995
2015-02-23,144.21000700000002
2015-02-24,147.020004
2015-02-25,149.380005
2015-02-26,148.199997
2015-02-27,149.78999299999998
2015-03-02,150.139999
2015-03-03,148.300003
2015-03-04,148.309998
2015-03-05,148.520004
2015-03-06,145.110001
2015-03-09,144.300003
2015-03-10,143.649994
2015-03-11,144.669998
2015-03-12,146.130005
2015-03-13,146.880005
2015-03-16,147.630005
2015-03-17,147.58999599999999
2015-03-18,151.889999
2015-03-19,153.25
2015-03-20,153.71000700000002
2015-03-23,152.630005
2015-03-24,151.71000700000002
2015-03-25,150.0
2015-03-26,150.970001
2015-03-27,153.830002
2015-03-30,155.259995
2015-03-31,155.020004
2015-04-01,153.71000700000002
2015-04-02,156.190002
2015-04-06,159.119995
2015-04-07,155.179993
2015-04-08,154.759995
2015-04-09,154.5
2015-04-10,154.28999299999998
2015-04-13,152.919998
2015-04-14,152.300003
2015-04-15,153.570007
2015-04-16,154.149994
2015-04-17,153.380005
2015-04-20,152.490005
2015-04-21,152.110001
2015-04-22,150.369995
2015-04-23,152.139999
2015-04-24,154.16000400000001
2015-04-27,153.630005
2015-04-28,153.300003
2015-04-29,151.979996
2015-04-30,148.470001
2015-05-01,150.860001
2015-05-04,150.399994
2015-05-05,147.58999599999999
2015-05-06,146.970001
2015-05-07,149.690002
2015-05-08,154.449997
2015-05-11,149.830002
2015-05-12,147.229996
2015-05-13,147.21000700000002
2015-05-14,149.550003
2015-05-15,148.119995
2015-05-18,147.919998
2015-05-19,148.320007
2015-05-20,149.899994
2015-05-21,149.720001
2015-05-22,148.619995
2015-05-26,148.550003
2015-05-27,148.0
2015-05-28,148.669998
2015-05-29,147.28999299999998
2015-06-01,144.820007
2015-06-02,144.139999
2015-06-03,144.58999599999999
2015-06-04,142.990005
2015-06-05,144.58999599999999
2015-06-08,143.779999
