Date,PDCO
2006-05-23,35.209998999999996
2006-05-24,35.490002000000004
2006-05-25,34.77
2006-05-26,34.709998999999996
2006-05-30,34.5
2006-05-31,34.25
2006-06-01,34.490002000000004
2006-06-02,34.419998
2006-06-05,34.400002
2006-06-06,34.029999
2006-06-07,34.23
2006-06-08,34.200001
2006-06-09,33.919998
2006-06-12,34.099998
2006-06-13,34.459998999999996
2006-06-14,34.5
2006-06-15,34.470001
2006-06-16,34.66
2006-06-19,34.209998999999996
2006-06-20,34.380001
2006-06-21,34.41
2006-06-22,34.119999
2006-06-23,33.970001
2006-06-26,34.040001000000004
2006-06-27,33.68
2006-06-28,33.880001
2006-06-29,34.669998
2006-06-30,34.93
2006-07-03,34.669998
2006-07-05,34.450001
2006-07-06,34.200001
2006-07-07,34.049999
2006-07-10,34.209998999999996
2006-07-11,34.290001000000004
2006-07-12,34.130001
2006-07-13,34.0
2006-07-14,33.029999
2006-07-17,32.610001000000004
2006-07-18,32.290001000000004
2006-07-19,33.290001000000004
2006-07-20,32.669998
2006-07-21,32.220001
2006-07-24,32.700001
2006-07-25,33.299999
2006-07-26,33.709998999999996
2006-07-27,33.509997999999996
2006-07-28,33.93
2006-07-31,33.259997999999996
2006-08-01,33.150002
2006-08-02,33.169998
2006-08-03,33.209998999999996
2006-08-04,33.07
2006-08-07,32.720001
2006-08-08,32.689999
2006-08-09,33.0
2006-08-10,32.889998999999996
2006-08-11,32.799999
2006-08-14,32.619999
2006-08-15,32.66
2006-08-16,33.029999
2006-08-17,33.23
2006-08-18,33.119999
2006-08-21,33.0
2006-08-22,33.09
2006-08-23,32.880001
2006-08-24,31.34
2006-08-25,31.360001
2006-08-28,31.07
2006-08-29,31.040001
2006-08-30,30.959999
2006-08-31,30.82
2006-09-01,30.950001
2006-09-05,31.110001
2006-09-06,30.6
2006-09-07,31.01
2006-09-08,30.98
2006-09-11,30.98
2006-09-12,30.709999
2006-09-13,31.5
2006-09-14,31.610001
2006-09-15,32.32
2006-09-18,32.41
2006-09-19,32.880001
2006-09-20,33.209998999999996
2006-09-21,33.23
2006-09-22,33.029999
2006-09-25,33.779999
2006-09-26,33.990002000000004
2006-09-27,33.669998
2006-09-28,33.32
2006-09-29,33.610001000000004
2006-10-02,33.27
2006-10-03,33.630001
2006-10-04,33.990002000000004
2006-10-05,34.110001000000004
2006-10-06,33.599998
2006-10-09,33.740002000000004
2006-10-10,33.759997999999996
2006-10-11,33.669998
2006-10-12,33.799999
2006-10-13,33.540001000000004
2006-10-16,33.580002
2006-10-17,33.23
2006-10-18,33.330002
2006-10-19,33.619999
2006-10-20,33.279999
2006-10-23,33.84
2006-10-24,33.68
2006-10-25,33.57
2006-10-26,33.400002
2006-10-27,33.209998999999996
2006-10-30,33.080002
2006-10-31,32.849998
2006-11-01,32.290001000000004
2006-11-02,32.900002
2006-11-03,32.630001
2006-11-06,32.869999
2006-11-07,32.91
2006-11-08,32.860001000000004
2006-11-09,32.189999
2006-11-10,32.07
2006-11-13,32.049999
2006-11-14,32.34
2006-11-15,32.900002
2006-11-16,32.849998
2006-11-17,32.73
2006-11-20,32.57
2006-11-21,33.0
2006-11-22,36.759997999999996
2006-11-24,36.849998
2006-11-27,36.630001
2006-11-28,36.529999
2006-11-29,35.73
2006-11-30,37.110001000000004
2006-12-01,37.290001000000004
2006-12-04,37.830002
2006-12-05,38.130001
2006-12-06,37.700001
2006-12-07,37.349998
2006-12-08,37.259997999999996
2006-12-11,37.490002000000004
2006-12-12,37.110001000000004
2006-12-13,37.389998999999996
2006-12-14,37.200001
2006-12-15,37.080002
2006-12-18,36.889998999999996
2006-12-19,36.650002
2006-12-20,36.450001
2006-12-21,36.360001000000004
2006-12-22,36.009997999999996
2006-12-26,35.970001
2006-12-27,35.959998999999996
2006-12-28,36.110001000000004
2006-12-29,35.509997999999996
2007-01-03,35.450001
2007-01-04,35.880001
2007-01-05,35.810001
2007-01-08,35.77
2007-01-09,35.810001
2007-01-10,36.209998999999996
2007-01-11,36.639998999999996
2007-01-12,36.68
2007-01-16,37.0
2007-01-17,37.389998999999996
2007-01-18,37.470001
2007-01-19,37.200001
2007-01-22,36.93
2007-01-23,36.799999
2007-01-24,37.130001
2007-01-25,36.419998
2007-01-26,36.509997999999996
2007-01-29,36.57
2007-01-30,37.16
2007-01-31,37.610001000000004
2007-02-01,38.240002000000004
2007-02-02,38.66
2007-02-05,38.5
2007-02-06,38.330002
2007-02-07,39.060001
2007-02-08,39.66
2007-02-09,38.990002000000004
2007-02-12,38.939999
2007-02-13,38.93
2007-02-14,39.32
2007-02-15,39.470001
2007-02-16,38.290001000000004
2007-02-20,38.709998999999996
2007-02-21,38.25
2007-02-22,35.189999
2007-02-23,34.07
2007-02-26,33.52
2007-02-27,32.77
2007-02-28,33.380001
2007-03-01,33.290001000000004
2007-03-02,33.099998
2007-03-05,32.830002
2007-03-06,33.330002
2007-03-07,33.060001
2007-03-08,33.23
2007-03-09,33.279999
2007-03-12,33.25
2007-03-13,32.549999
2007-03-14,33.02
2007-03-15,33.029999
2007-03-16,33.18
2007-03-19,33.41
2007-03-20,33.419998
2007-03-21,33.740002000000004
2007-03-22,33.299999
2007-03-23,33.0
2007-03-26,33.02
2007-03-27,33.0
2007-03-28,33.220001
2007-03-29,35.299999
2007-03-30,35.490002000000004
2007-04-02,35.580002
2007-04-03,35.939999
2007-04-04,35.990002000000004
2007-04-05,36.360001000000004
2007-04-09,36.16
2007-04-10,36.709998999999996
2007-04-11,36.07
2007-04-12,36.209998999999996
2007-04-13,36.419998
2007-04-16,36.549999
2007-04-17,36.529999
2007-04-18,36.23
2007-04-19,35.959998999999996
2007-04-20,36.790001000000004
2007-04-23,36.75
2007-04-24,36.560001
2007-04-25,36.68
2007-04-26,36.470001
2007-04-27,36.279999
2007-04-30,36.060001
2007-05-01,36.240002000000004
2007-05-02,36.700001
2007-05-03,36.84
2007-05-04,36.740002000000004
2007-05-07,36.470001
2007-05-08,36.349998
2007-05-09,36.849998
2007-05-10,35.509997999999996
2007-05-11,35.029999
2007-05-14,34.799999
2007-05-15,34.689999
2007-05-16,34.75
2007-05-17,34.130001
2007-05-18,34.299999
2007-05-21,34.259997999999996
2007-05-22,34.630001
2007-05-23,34.779999
2007-05-24,35.580002
2007-05-25,37.25
2007-05-29,37.360001000000004
2007-05-30,37.34
2007-05-31,37.52
2007-06-01,37.470001
2007-06-04,38.02
2007-06-05,37.98
2007-06-06,37.330002
2007-06-07,37.16
2007-06-08,36.91
2007-06-11,36.869999
2007-06-12,36.799999
2007-06-13,37.049999
2007-06-14,36.880001
2007-06-15,36.869999
2007-06-18,36.790001000000004
2007-06-19,37.400002
2007-06-20,37.700001
2007-06-21,37.599998
2007-06-22,37.049999
2007-06-25,37.040001000000004
2007-06-26,37.59
2007-06-27,37.709998999999996
2007-06-28,37.59
2007-06-29,37.27
2007-07-02,37.700001
2007-07-03,37.73
2007-07-05,37.77
2007-07-06,37.610001000000004
2007-07-09,37.599998
2007-07-10,37.139998999999996
2007-07-11,37.470001
2007-07-12,37.689999
2007-07-13,37.34
2007-07-16,37.34
2007-07-17,37.459998999999996
2007-07-18,37.110001000000004
2007-07-19,37.150002
2007-07-20,36.450001
2007-07-23,36.23
2007-07-24,36.189999
2007-07-25,36.619999
2007-07-26,36.110001000000004
2007-07-27,35.380001
2007-07-30,36.23
2007-07-31,35.869999
2007-08-01,36.060001
2007-08-02,36.130001
2007-08-03,35.400002
2007-08-06,36.630001
2007-08-07,36.860001000000004
2007-08-08,37.810001
2007-08-09,36.470001
2007-08-10,36.77
2007-08-13,37.310001
2007-08-14,37.110001000000004
2007-08-15,36.91
2007-08-16,36.91
2007-08-17,37.709998999999996
2007-08-20,37.459998999999996
2007-08-21,39.040001000000004
2007-08-22,38.470001
2007-08-23,37.889998999999996
2007-08-24,37.43
2007-08-27,38.130001
2007-08-28,36.919998
2007-08-29,36.77
2007-08-30,36.779999
2007-08-31,36.779999
2007-09-04,38.110001000000004
2007-09-05,37.799999
2007-09-06,38.220001
2007-09-07,37.900002
2007-09-10,37.950001
2007-09-11,38.220001
2007-09-12,38.189999
2007-09-13,38.599998
2007-09-14,38.360001000000004
2007-09-17,38.0
2007-09-18,39.25
2007-09-19,39.099998
2007-09-20,38.77
2007-09-21,38.360001000000004
2007-09-24,38.43
2007-09-25,38.330002
2007-09-26,38.860001000000004
2007-09-27,38.73
2007-09-28,38.610001000000004
2007-10-01,39.459998999999996
2007-10-02,39.049999
2007-10-03,38.599998
2007-10-04,39.419998
2007-10-05,40.049999
2007-10-08,39.77
2007-10-09,39.630001
2007-10-10,39.299999
2007-10-11,38.759997999999996
2007-10-12,38.759997999999996
2007-10-15,38.380001
2007-10-16,38.220001
2007-10-17,38.150002
2007-10-18,38.220001
2007-10-19,37.130001
2007-10-22,37.720001
2007-10-23,37.93
2007-10-24,38.220001
2007-10-25,38.119999
2007-10-26,38.040001000000004
2007-10-29,38.950001
2007-10-30,38.869999
2007-10-31,39.110001000000004
2007-11-01,39.16
2007-11-02,39.459998999999996
2007-11-05,39.0
2007-11-06,38.490002000000004
2007-11-07,37.380001
2007-11-08,38.0
2007-11-09,37.380001
2007-11-12,37.57
2007-11-13,37.91
2007-11-14,36.990002000000004
2007-11-15,37.470001
2007-11-16,37.93
2007-11-19,37.310001
2007-11-20,37.619999
2007-11-21,29.08
2007-11-23,29.91
2007-11-26,29.75
2007-11-27,29.98
2007-11-28,31.34
2007-11-29,32.529999
2007-11-30,32.18
2007-12-03,30.75
2007-12-04,31.370001000000002
2007-12-05,32.48
2007-12-06,32.810001
2007-12-07,33.0
2007-12-10,33.200001
2007-12-11,32.360001000000004
2007-12-12,32.450001
2007-12-13,32.529999
2007-12-14,32.060001
2007-12-17,31.860001
2007-12-18,32.02
2007-12-19,31.9
2007-12-20,32.619999
2007-12-21,33.419998
2007-12-24,34.200001
2007-12-26,33.939999
2007-12-27,33.779999
2007-12-28,34.09
2007-12-31,33.950001
2008-01-02,33.099998
2008-01-03,33.59
2008-01-04,33.209998999999996
2008-01-07,34.07
2008-01-08,32.68
2008-01-09,33.869999
2008-01-10,33.34
2008-01-11,33.470001
2008-01-14,33.560001
2008-01-15,33.34
2008-01-16,34.369999
2008-01-17,33.900002
2008-01-18,33.950001
2008-01-22,32.720001
2008-01-23,32.279999
2008-01-24,31.969998999999998
2008-01-25,31.48
2008-01-28,31.43
2008-01-29,32.0
2008-01-30,31.549999
2008-01-31,32.040001000000004
2008-02-01,32.759997999999996
2008-02-04,32.48
2008-02-05,31.530001000000002
2008-02-06,31.6
2008-02-07,31.74
2008-02-08,32.529999
2008-02-11,32.540001000000004
2008-02-12,33.349998
2008-02-13,33.380001
2008-02-14,33.389998999999996
2008-02-15,33.360001000000004
2008-02-19,34.040001000000004
2008-02-20,34.389998999999996
2008-02-21,34.77
2008-02-22,35.709998999999996
2008-02-25,36.490002000000004
2008-02-26,36.720001
2008-02-27,36.5
2008-02-28,36.57
2008-02-29,35.200001
2008-03-03,35.290001000000004
2008-03-04,35.490002000000004
2008-03-05,35.720001
2008-03-06,34.580002
2008-03-07,33.68
2008-03-10,33.860001000000004
2008-03-11,34.700001
2008-03-12,34.91
2008-03-13,34.959998999999996
2008-03-14,34.349998
2008-03-17,34.540001000000004
2008-03-18,35.959998999999996
2008-03-19,35.599998
2008-03-20,36.02
2008-03-24,37.119999
2008-03-25,36.830002
2008-03-26,35.889998999999996
2008-03-27,36.189999
2008-03-28,36.27
2008-03-31,36.299999
2008-04-01,37.369999
2008-04-02,37.41
2008-04-03,37.080002
2008-04-04,37.18
2008-04-07,35.349998
2008-04-08,35.68
2008-04-09,35.849998
2008-04-10,34.23
2008-04-11,33.849998
2008-04-14,33.580002
2008-04-15,33.09
2008-04-16,33.580002
2008-04-17,33.060001
2008-04-18,33.439999
2008-04-21,33.5
2008-04-22,33.27
2008-04-23,33.82
2008-04-24,32.66
2008-04-25,33.509997999999996
2008-04-28,34.040001000000004
2008-04-29,34.099998
2008-04-30,34.200001
2008-05-01,35.57
2008-05-02,35.189999
2008-05-05,35.380001
2008-05-06,35.200001
2008-05-07,34.98
2008-05-08,35.380001
2008-05-09,35.790001000000004
2008-05-12,35.529999
2008-05-13,35.380001
2008-05-14,36.240002000000004
2008-05-15,36.09
2008-05-16,35.470001
2008-05-19,35.240002000000004
2008-05-20,35.049999
2008-05-21,34.389998999999996
2008-05-22,33.32
2008-05-23,33.57
2008-05-27,33.740002000000004
2008-05-28,33.73
2008-05-29,33.91
2008-05-30,34.009997999999996
2008-06-02,33.610001000000004
2008-06-03,33.419998
2008-06-04,34.049999
2008-06-05,34.110001000000004
2008-06-06,33.27
2008-06-09,33.220001
2008-06-10,32.900002
2008-06-11,32.450001
2008-06-12,32.98
2008-06-13,32.790001000000004
2008-06-16,32.34
2008-06-17,31.73
2008-06-18,31.18
2008-06-19,31.57
2008-06-20,30.799999
2008-06-23,30.99
2008-06-24,30.540001
2008-06-25,31.23
2008-06-26,30.68
2008-06-27,29.76
2008-06-30,29.389999
2008-07-01,29.139999
2008-07-02,29.129998999999998
2008-07-03,29.02
2008-07-07,29.02
2008-07-08,30.129998999999998
2008-07-09,28.76
2008-07-10,29.18
2008-07-11,29.32
2008-07-14,29.120001000000002
2008-07-15,29.75
2008-07-16,30.530001000000002
2008-07-17,31.83
2008-07-18,31.459999
2008-07-21,31.700001
2008-07-22,31.860001
2008-07-23,31.809998999999998
2008-07-24,31.799999
2008-07-25,31.77
2008-07-28,31.1
2008-07-29,31.59
2008-07-30,31.450001
2008-07-31,31.23
2008-08-01,31.07
2008-08-04,30.51
2008-08-05,32.380001
2008-08-06,31.91
2008-08-07,31.969998999999998
2008-08-08,32.41
2008-08-11,32.990002000000004
2008-08-12,33.189999
2008-08-13,32.900002
2008-08-14,32.950001
2008-08-15,32.689999
2008-08-18,32.860001000000004
2008-08-19,32.82
2008-08-20,32.950001
2008-08-21,31.889999
2008-08-22,32.200001
2008-08-25,31.65
2008-08-26,31.82
2008-08-27,32.0
2008-08-28,32.970001
2008-08-29,32.540001000000004
2008-09-02,33.09
2008-09-03,32.849998
2008-09-04,31.77
2008-09-05,31.5
2008-09-08,32.200001
2008-09-09,31.85
2008-09-10,31.6
2008-09-11,31.99
2008-09-12,32.48
2008-09-15,31.09
2008-09-16,31.49
2008-09-17,30.57
2008-09-18,31.459999
2008-09-19,31.51
2008-09-22,30.809998999999998
2008-09-23,30.41
2008-09-24,30.23
2008-09-25,30.15
2008-09-26,30.530001000000002
2008-09-29,28.0
2008-09-30,30.41
2008-10-01,29.42
2008-10-02,29.23
2008-10-03,28.870001000000002
2008-10-06,27.809998999999998
2008-10-07,26.91
2008-10-08,27.040001
2008-10-09,25.030001000000002
2008-10-10,25.09
2008-10-13,26.700001
2008-10-14,25.690001000000002
2008-10-15,24.85
2008-10-16,24.85
2008-10-17,24.74
2008-10-20,25.219998999999998
2008-10-21,24.290001
2008-10-22,23.02
2008-10-23,22.32
2008-10-24,21.629998999999998
2008-10-27,20.959999
2008-10-28,22.379998999999998
2008-10-29,22.66
2008-10-30,25.68
2008-10-31,25.33
2008-11-03,25.440001000000002
2008-11-04,25.67
2008-11-05,23.129998999999998
2008-11-06,22.74
2008-11-07,23.549999
2008-11-10,23.040001
2008-11-11,22.440001000000002
2008-11-12,21.940001000000002
2008-11-13,23.27
2008-11-14,22.040001
2008-11-17,21.49
2008-11-18,21.700001
2008-11-19,19.67
2008-11-20,17.5
2008-11-21,18.120001000000002
2008-11-24,18.360001
2008-11-25,18.040001
2008-11-26,18.799999
2008-11-28,18.82
2008-12-01,18.16
2008-12-02,19.07
2008-12-03,18.530001000000002
2008-12-04,17.4
2008-12-05,17.75
2008-12-08,18.32
2008-12-09,18.15
2008-12-10,18.290001
2008-12-11,18.02
2008-12-12,18.120001000000002
2008-12-15,17.709999
2008-12-16,18.65
2008-12-17,18.66
2008-12-18,18.66
2008-12-19,18.4
2008-12-22,18.33
2008-12-23,18.139999
2008-12-24,18.200001
2008-12-26,18.25
2008-12-29,17.790001
2008-12-30,18.24
2008-12-31,18.75
2009-01-02,19.42
2009-01-05,19.23
2009-01-06,19.450001
2009-01-07,19.32
2009-01-08,19.629998999999998
2009-01-09,19.379998999999998
2009-01-12,19.049999
2009-01-13,19.370001000000002
2009-01-14,18.889999
2009-01-15,19.15
2009-01-16,19.0
2009-01-20,17.77
2009-01-21,18.34
2009-01-22,18.16
2009-01-23,18.0
2009-01-26,18.290001
2009-01-27,18.709999
2009-01-28,19.059998999999998
2009-01-29,18.57
2009-01-30,18.389999
2009-02-02,18.76
2009-02-03,18.75
2009-02-04,18.959999
2009-02-05,19.379998999999998
2009-02-06,19.91
2009-02-09,19.700001
2009-02-10,19.16
2009-02-11,19.190001000000002
2009-02-12,19.379998999999998
2009-02-13,19.4
2009-02-17,18.65
2009-02-18,18.51
2009-02-19,20.41
2009-02-20,20.030001000000002
2009-02-23,19.6
2009-02-24,19.969998999999998
2009-02-25,19.610001
2009-02-26,18.389999
2009-02-27,18.07
2009-03-02,16.91
2009-03-03,16.950001
2009-03-04,17.49
2009-03-05,16.690001000000002
2009-03-06,16.549999
2009-03-09,16.370001000000002
2009-03-10,17.280001000000002
2009-03-11,16.66
2009-03-12,17.610001
2009-03-13,17.99
2009-03-16,17.43
2009-03-17,17.969998999999998
2009-03-18,18.17
2009-03-19,18.049999
2009-03-20,17.73
2009-03-23,18.84
2009-03-24,18.860001
2009-03-25,19.16
2009-03-26,19.809998999999998
2009-03-27,19.530001000000002
2009-03-30,19.15
2009-03-31,18.860001
2009-04-01,18.59
2009-04-02,19.48
2009-04-03,18.76
2009-04-06,18.76
2009-04-07,18.610001
2009-04-08,18.83
2009-04-09,19.870001000000002
2009-04-13,19.68
2009-04-14,19.799999
2009-04-15,20.129998999999998
2009-04-16,20.82
2009-04-17,21.6
2009-04-20,20.709999
2009-04-21,20.42
2009-04-22,20.33
2009-04-23,19.940001000000002
2009-04-24,19.9
2009-04-27,19.85
2009-04-28,19.66
2009-04-29,20.129998999999998
2009-04-30,20.459999
2009-05-01,20.43
2009-05-04,21.51
2009-05-05,21.83
2009-05-06,21.870001000000002
2009-05-07,22.370001000000002
2009-05-08,23.08
2009-05-11,22.82
2009-05-12,22.860001
2009-05-13,22.120001000000002
2009-05-14,22.25
2009-05-15,22.08
2009-05-18,22.549999
2009-05-19,22.690001000000002
2009-05-20,22.57
2009-05-21,20.18
2009-05-22,20.09
2009-05-26,20.59
2009-05-27,20.26
2009-05-28,20.35
2009-05-29,20.59
2009-06-01,20.91
2009-06-02,21.17
2009-06-03,20.91
2009-06-04,20.540001
2009-06-05,20.440001000000002
2009-06-08,20.32
2009-06-09,20.309998999999998
2009-06-10,20.290001
2009-06-11,20.469998999999998
2009-06-12,20.459999
2009-06-15,19.77
2009-06-16,19.950001
2009-06-17,20.309998999999998
2009-06-18,20.52
2009-06-19,20.84
2009-06-22,20.309998999999998
2009-06-23,20.299999
2009-06-24,20.59
2009-06-25,20.98
2009-06-26,21.41
2009-06-29,21.57
2009-06-30,21.700001
2009-07-01,21.99
2009-07-02,21.610001
2009-07-06,21.77
2009-07-07,21.43
2009-07-08,21.209999
2009-07-09,21.049999
2009-07-10,21.01
2009-07-13,21.370001000000002
2009-07-14,21.440001000000002
2009-07-15,21.879998999999998
2009-07-16,22.549999
2009-07-17,22.32
2009-07-20,22.51
2009-07-21,22.59
2009-07-22,22.370001000000002
2009-07-23,23.48
2009-07-24,24.129998999999998
2009-07-27,24.370001000000002
2009-07-28,24.41
2009-07-29,24.549999
2009-07-30,24.889999
2009-07-31,25.360001
2009-08-03,25.73
2009-08-04,25.51
2009-08-05,24.76
2009-08-06,24.639999
2009-08-07,25.0
2009-08-10,25.360001
2009-08-11,24.889999
2009-08-12,25.459999
2009-08-13,25.530001000000002
2009-08-14,25.26
2009-08-17,24.959999
2009-08-18,25.07
2009-08-19,25.389999
2009-08-20,27.18
2009-08-21,27.43
2009-08-24,27.65
2009-08-25,27.690001000000002
2009-08-26,27.42
2009-08-27,27.41
2009-08-28,27.26
2009-08-31,27.23
2009-09-01,26.6
2009-09-02,26.559998999999998
2009-09-03,26.75
2009-09-04,27.33
2009-09-08,27.23
2009-09-09,27.35
2009-09-10,27.549999
2009-09-11,27.549999
2009-09-14,27.610001
2009-09-15,27.25
2009-09-16,27.809998999999998
2009-09-17,28.01
2009-09-18,27.77
2009-09-21,27.84
2009-09-22,27.73
2009-09-23,27.42
2009-09-24,27.200001
2009-09-25,27.120001000000002
2009-09-28,27.6
2009-09-29,27.43
2009-09-30,27.25
2009-10-01,26.76
2009-10-02,26.6
2009-10-05,26.629998999999998
2009-10-06,26.709999
2009-10-07,26.68
2009-10-08,26.790001
2009-10-09,26.93
2009-10-12,26.629998999999998
2009-10-13,26.299999
2009-10-14,26.65
2009-10-15,26.889999
2009-10-16,26.700001
2009-10-19,27.15
2009-10-20,26.82
2009-10-21,26.870001000000002
2009-10-22,27.209999
2009-10-23,26.84
2009-10-26,26.65
2009-10-27,26.65
2009-10-28,26.1
2009-10-29,26.27
2009-10-30,25.530001000000002
2009-11-02,25.719998999999998
2009-11-03,25.84
2009-11-04,25.48
2009-11-05,26.07
2009-11-06,25.870001000000002
2009-11-09,26.120001000000002
2009-11-10,26.299999
2009-11-11,26.25
2009-11-12,25.879998999999998
2009-11-13,25.969998999999998
2009-11-16,26.110001
2009-11-17,25.790001
2009-11-18,26.32
2009-11-19,26.209999
2009-11-20,25.870001000000002
2009-11-23,26.219998999999998
2009-11-24,26.059998999999998
2009-11-25,26.17
2009-11-27,25.860001
2009-11-30,25.709999
2009-12-01,26.01
2009-12-02,26.33
2009-12-03,25.98
2009-12-04,26.360001
2009-12-07,26.33
2009-12-08,26.25
2009-12-09,26.23
2009-12-10,26.84
2009-12-11,27.08
2009-12-14,27.41
2009-12-15,27.690001000000002
2009-12-16,27.5
2009-12-17,27.200001
2009-12-18,26.98
2009-12-21,27.360001
2009-12-22,27.709999
2009-12-23,27.889999
2009-12-24,27.76
2009-12-28,27.690001000000002
2009-12-29,28.110001
2009-12-30,28.049999
2009-12-31,27.98
2010-01-04,28.809998999999998
2010-01-05,28.709999
2010-01-06,28.690001000000002
2010-01-07,29.309998999999998
2010-01-08,29.9
2010-01-11,30.75
2010-01-12,30.129998999999998
2010-01-13,30.57
2010-01-14,30.58
2010-01-15,30.01
2010-01-19,30.4
2010-01-20,30.02
2010-01-21,29.59
2010-01-22,28.91
2010-01-25,29.15
2010-01-26,29.059998999999998
2010-01-27,29.01
2010-01-28,28.58
2010-01-29,28.559998999999998
2010-02-01,28.790001
2010-02-02,29.360001
2010-02-03,29.209999
2010-02-04,28.629998999999998
2010-02-05,28.58
2010-02-08,28.620001000000002
2010-02-09,29.16
2010-02-10,28.860001
2010-02-11,28.959999
2010-02-12,28.76
2010-02-16,29.610001
2010-02-17,29.620001000000002
2010-02-18,29.540001
2010-02-19,29.790001
2010-02-22,30.02
2010-02-23,29.65
2010-02-24,30.09
2010-02-25,30.02
2010-02-26,29.68
2010-03-01,30.120001000000002
2010-03-02,31.02
2010-03-03,30.790001
2010-03-04,30.57
2010-03-05,30.77
2010-03-08,30.66
2010-03-09,30.110001
2010-03-10,30.200001
2010-03-11,30.49
2010-03-12,30.379998999999998
2010-03-15,30.41
2010-03-16,30.57
2010-03-17,30.98
2010-03-18,30.91
2010-03-19,30.860001
2010-03-22,31.15
2010-03-23,31.07
2010-03-24,30.790001
2010-03-25,30.74
2010-03-26,30.67
2010-03-29,31.059998999999998
2010-03-30,31.24
2010-03-31,31.049999
2010-04-01,30.75
2010-04-05,30.98
2010-04-06,31.059998999999998
2010-04-07,30.82
2010-04-08,30.93
2010-04-09,31.129998999999998
2010-04-12,31.030001000000002
2010-04-13,31.23
2010-04-14,31.82
2010-04-15,31.809998999999998
2010-04-16,32.02
2010-04-19,31.799999
2010-04-20,32.23
2010-04-21,31.959999
2010-04-22,32.119999
2010-04-23,32.779999
2010-04-26,32.330002
2010-04-27,31.889999
2010-04-28,32.25
2010-04-29,32.630001
2010-04-30,31.959999
2010-05-03,32.0
2010-05-04,31.17
2010-05-05,31.16
2010-05-06,29.530001000000002
2010-05-07,29.5
2010-05-10,30.82
2010-05-11,30.799999
2010-05-12,31.4
2010-05-13,30.84
2010-05-14,30.24
2010-05-17,30.370001000000002
2010-05-18,29.91
2010-05-19,29.92
2010-05-20,29.35
2010-05-21,29.58
2010-05-24,29.35
2010-05-25,29.23
2010-05-26,29.09
2010-05-27,30.02
2010-05-28,29.74
2010-06-01,29.129998999999998
2010-06-02,30.08
2010-06-03,30.459999
2010-06-04,29.120001000000002
2010-06-07,29.01
2010-06-08,29.0
2010-06-09,29.190001000000002
2010-06-10,29.860001
2010-06-11,29.950001
2010-06-14,30.08
2010-06-15,30.559998999999998
2010-06-16,30.610001
2010-06-17,30.48
2010-06-18,30.75
2010-06-21,30.629998999999998
2010-06-22,30.23
2010-06-23,29.959999
2010-06-24,29.34
2010-06-25,29.57
2010-06-28,29.75
2010-06-29,28.74
2010-06-30,28.530001000000002
2010-07-01,28.73
2010-07-02,28.51
2010-07-06,28.299999
2010-07-07,28.639999
2010-07-08,28.6
2010-07-09,28.620001000000002
2010-07-12,28.530001000000002
2010-07-13,29.120001000000002
2010-07-14,29.16
2010-07-15,28.959999
2010-07-16,27.92
2010-07-19,27.719998999999998
2010-07-20,27.610001
2010-07-21,26.59
2010-07-22,26.879998999999998
2010-07-23,26.950001
2010-07-26,27.290001
2010-07-27,27.059998999999998
2010-07-28,26.59
2010-07-29,26.07
2010-07-30,26.68
2010-08-02,27.41
2010-08-03,27.5
2010-08-04,27.85
2010-08-05,27.77
2010-08-06,27.690001000000002
2010-08-09,27.709999
2010-08-10,27.74
2010-08-11,26.879998999999998
2010-08-12,26.700001
2010-08-13,26.66
2010-08-16,26.639999
2010-08-17,27.299999
2010-08-18,27.370001000000002
2010-08-19,27.059998999999998
2010-08-20,26.93
2010-08-23,26.870001000000002
2010-08-24,26.51
2010-08-25,26.67
2010-08-26,25.360001
2010-08-27,25.389999
2010-08-30,25.360001
2010-08-31,25.27
2010-09-01,25.700001
2010-09-02,26.190001000000002
2010-09-03,26.450001
2010-09-07,26.139999
2010-09-08,26.23
2010-09-09,26.41
2010-09-10,26.620001000000002
2010-09-13,26.969998999999998
2010-09-14,27.110001
2010-09-15,27.540001
2010-09-16,27.620001000000002
2010-09-17,27.15
2010-09-20,27.76
2010-09-21,27.950001
2010-09-22,27.77
2010-09-23,27.459999
2010-09-24,28.1
2010-09-27,28.030001000000002
2010-09-28,28.34
2010-09-29,28.450001
2010-09-30,28.65
2010-10-01,28.639999
2010-10-04,27.969998999999998
2010-10-05,28.629998999999998
2010-10-06,28.309998999999998
2010-10-07,28.4
2010-10-08,28.620001000000002
2010-10-11,28.4
2010-10-12,28.290001
2010-10-13,28.41
2010-10-14,28.35
2010-10-15,28.5
2010-10-18,28.360001
2010-10-19,27.48
2010-10-20,27.65
2010-10-21,27.73
2010-10-22,27.92
2010-10-25,27.879998999999998
2010-10-26,27.879998999999998
2010-10-27,27.780001000000002
2010-10-28,27.65
2010-10-29,27.65
2010-11-01,27.77
2010-11-02,28.07
2010-11-03,27.969998999999998
2010-11-04,28.200001
2010-11-05,28.290001
2010-11-08,28.17
2010-11-09,28.219998999999998
2010-11-10,28.52
2010-11-11,28.91
2010-11-12,28.610001
2010-11-15,28.49
2010-11-16,28.110001
2010-11-17,28.23
2010-11-18,28.559998999999998
2010-11-19,28.67
2010-11-22,29.059998999999998
2010-11-23,29.040001
2010-11-24,30.190001000000002
2010-11-26,30.1
2010-11-29,29.83
2010-11-30,29.73
2010-12-01,30.25
2010-12-02,30.4
2010-12-03,30.52
