Date,SUM
2015-03-12,20.680473000000003
2015-03-13,20.710060000000002
2015-03-16,20.808678
2015-03-17,21.449703
2015-03-18,21.163708
2015-03-19,21.203156
2015-03-20,21.597633
2015-03-23,21.134123000000002
2015-03-24,21.439842000000002
2015-03-25,21.242603
2015-03-26,21.459566
2015-03-27,21.459566
2015-03-30,21.193295000000003
2015-03-31,21.844181
2015-04-01,21.193295000000003
2015-04-02,21.577909
2015-04-06,21.499014000000003
2015-04-07,21.12426
2015-04-08,20.739645
2015-04-09,20.91716
2015-04-10,20.76923
2015-04-13,20.621302
2015-04-14,21.084812
2015-04-15,21.775148
2015-04-16,21.785009
2015-04-17,23.264298999999998
2015-04-20,23.885601
2015-04-21,23.382642999999998
2015-04-22,23.195267
2015-04-23,22.751479999999997
2015-04-24,23.402367
2015-04-27,23.658777
2015-04-28,23.865876999999998
2015-04-29,22.958579999999998
2015-04-30,23.362919
2015-05-01,24.319526999999997
2015-05-04,23.836292
2015-05-05,25.187376
2015-05-06,25.700197
2015-05-07,25.591717000000003
2015-05-08,25.660749
2015-05-11,25.956608
2015-05-12,25.641026
2015-05-13,25.56213
2015-05-14,25.986193
2015-05-15,25.660749
2015-05-18,26.262327000000003
2015-05-19,26.656805
2015-05-20,26.301775
2015-05-21,27.524653999999998
2015-05-22,27.790928000000005
2015-05-26,28.343195
2015-05-27,27.702169
2015-05-28,27.702169
2015-05-29,27.120316
2015-06-01,26.686390000000003
2015-06-02,26.084812
2015-06-03,25.404339
2015-06-04,24.783037
2015-06-05,25.660749
2015-06-08,26.173571
2015-06-09,26.084812
2015-06-10,26.548323
2015-06-11,26.627218
2015-06-12,26.104536
2015-06-15,25.680473000000003
2015-06-16,26.637081
2015-06-17,26.37081
2015-06-18,26.439842
2015-06-19,27.307692
2015-06-22,26.666665999999996
2015-06-23,26.341223
2015-06-24,25.739645
2015-06-25,25.187376
2015-06-26,25.177515
2015-06-29,24.723866
2015-06-30,25.147928
2015-07-01,25.404339
2015-07-02,25.591717000000003
2015-07-06,26.134123000000002
2015-07-07,25.650888000000002
2015-07-08,25.443787
2015-07-09,24.802761
2015-07-10,25.226824
2015-07-13,25.187376
2015-07-14,25.680473000000003
2015-07-15,25.532545000000002
2015-07-16,25.828402
2015-07-17,26.094675
2015-07-20,25.91716
2015-07-21,25.414202
2015-07-22,25.059172
2015-07-23,24.7929
2015-07-24,24.585798
2015-07-27,24.102564
2015-07-28,24.704142
2015-07-29,25.098619
2015-07-30,25.266272
2015-07-31,24.743589
2015-08-03,24.575937
2015-08-04,24.733728
2015-08-05,25.670612
2015-08-06,25.394478
2015-08-07,25.384615
2015-08-10,26.12426
2015-08-11,25.857988
2015-08-12,25.867849
2015-08-13,25.966469
2015-08-14,26.02564
2015-08-17,26.331362
2015-08-18,25.571993
2015-08-19,25.394478
2015-08-20,24.635109
2015-08-21,23.076923
2015-08-24,22.001972
2015-08-25,21.785009
2015-08-26,22.228796
2015-08-27,23.333334
2015-08-28,23.284023
2015-08-31,23.136095
2015-09-01,22.485207
2015-09-02,23.145955999999998
2015-09-03,23.303747
2015-09-04,23.076923
2015-09-08,23.579882
2015-09-09,22.928993
2015-09-10,22.642998000000002
2015-09-11,22.879684
2015-09-14,22.938856
2015-09-15,23.06706
2015-09-16,23.589743
2015-09-17,23.836292
2015-09-18,23.767257999999998
2015-09-21,23.806704999999997
2015-09-22,22.692307999999997
2015-09-23,22.130178
2015-09-24,21.47929
2015-09-25,20.581854
2015-09-28,18.757397
2015-09-29,17.909269000000002
2015-09-30,18.510849
2015-10-01,19.418146
2015-10-02,20.91716
2015-10-05,21.538462
2015-10-06,20.897436
2015-10-07,21.528599
2015-10-08,22.386587
2015-10-09,22.662722
2015-10-12,22.041420000000002
2015-10-13,20.927021
2015-10-14,20.700197
2015-10-15,20.591717000000003
2015-10-16,20.522682
2015-10-19,20.483234
2015-10-20,20.591717000000003
2015-10-21,20.069032999999997
2015-10-22,20.118343
2015-10-23,20.364891
2015-10-26,19.43787
2015-10-27,18.639053
2015-10-28,19.654833
2015-10-29,20.157791
2015-10-30,20.76923
2015-11-02,21.045364000000003
2015-11-03,20.936884
2015-11-04,21.706114000000003
2015-11-05,23.254438
2015-11-06,24.240631
2015-11-09,23.284023
2015-11-10,22.938856
2015-11-11,23.441814
2015-11-12,22.583826000000002
2015-11-13,23.648914
2015-11-16,23.609467000000002
2015-11-17,23.195267
2015-11-18,23.224852
2015-11-19,22.682446
2015-11-20,22.366863000000002
2015-11-23,22.810651999999997
2015-11-24,22.337278
2015-11-25,22.485207
2015-11-27,22.564102
2015-11-30,22.455622
2015-12-01,22.642998000000002
2015-12-02,23.106507999999998
2015-12-03,22.376726
2015-12-04,22.741617
2015-12-07,22.169624
2015-12-08,21.755423999999998
2015-12-09,20.305719
2015-12-10,20.384615
2015-12-11,19.990139000000003
2015-12-14,18.678501
2015-12-15,18.97436
2015-12-16,19.477318
2015-12-17,18.905325
2015-12-18,18.865876999999998
2015-12-21,19.280079
2015-12-22,19.398422
2015-12-23,20.147928
2015-12-24,20.078896
2015-12-28,19.980276
2015-12-29,20.2071
2015-12-30,19.832348
2015-12-31,19.763313
2016-01-04,19.585798
