Date,BAX
1982-07-08,4.3320989999999995
1982-07-09,4.532516
1982-07-12,4.702101
1982-07-13,4.732933999999999
1982-07-14,4.702101
1982-07-15,4.717517
1982-07-16,4.763768
1982-07-19,4.686684
1982-07-20,4.702101
1982-07-21,4.717517
1982-07-22,4.671266999999999
1982-07-23,4.47085
1982-07-26,4.4246
1982-07-27,4.486267
1982-07-28,4.47085
1982-07-29,4.4091830000000005
1982-07-30,4.3320989999999995
1982-08-02,4.4091830000000005
1982-08-03,4.501683
1982-08-04,4.440016
1982-08-05,4.4246
1982-08-06,4.3320989999999995
1982-08-09,4.285849
1982-08-10,4.301266
1982-08-11,4.285849
1982-08-12,4.208766000000001
1982-08-13,4.255016
1982-08-16,4.3320989999999995
1982-08-17,4.6096
1982-08-18,4.6096
1982-08-19,4.640434
1982-08-20,4.810018
1982-08-23,4.810018
1982-08-24,4.779184
1982-08-25,4.810018
1982-08-26,4.871685
1982-08-27,4.902518
1982-08-30,4.933351999999999
1982-08-31,5.072102
1982-09-01,5.0258519999999995
1982-09-02,5.133769
1982-09-03,5.3033529999999995
1982-09-07,5.118352
1982-09-08,5.118352
1982-09-09,5.0258519999999995
1982-09-10,4.964185
1982-09-13,5.087519
1982-09-14,5.210853
1982-09-15,5.257102
1982-09-16,5.210853
1982-09-17,5.226269
1982-09-20,5.241686
1982-09-21,5.41127
1982-09-22,5.395853
1982-09-23,5.349603
1982-09-24,5.287936
1982-09-27,5.334186
1982-09-28,5.3187690000000005
1982-09-29,5.3187690000000005
1982-09-30,5.226269
1982-10-01,5.334186
1982-10-04,5.3033529999999995
1982-10-05,5.349603
1982-10-06,5.596271
1982-10-07,5.765854
1982-10-08,5.796688
1982-10-11,5.873772
1982-10-12,5.873772
1982-10-13,5.889188
1982-10-14,5.781271
1982-10-15,5.750438
1982-10-18,5.904605
1982-10-19,5.920022
1982-10-20,5.950855000000001
1982-10-21,5.920022
1982-10-22,5.873772
1982-10-25,5.765854
1982-10-26,5.642521
1982-10-27,5.765854
1982-10-28,5.765854
1982-10-29,5.827521
1982-11-01,5.904605
1982-11-02,6.074189
1982-11-03,6.2129389999999995
1982-11-04,6.043355
1982-11-05,5.997105
1982-11-08,6.074189
1982-11-09,6.228356
1982-11-10,6.074189
1982-11-11,6.105022
1982-11-12,6.120439
1982-11-15,5.981688
1982-11-16,5.950855000000001
1982-11-17,5.889188
1982-11-18,5.827521
1982-11-19,5.842937999999999
1982-11-22,5.5191870000000005
1982-11-23,5.534604
1982-11-24,5.596271
1982-11-26,5.781271
1982-11-29,5.781271
1982-11-30,6.151273000000001
1982-12-01,6.089606
1982-12-02,5.920022
1982-12-03,5.981688
1982-12-06,5.981688
1982-12-07,6.058772
1982-12-08,6.1358559999999995
1982-12-09,5.997105
1982-12-10,6.012522
1982-12-13,6.027939
1982-12-14,5.920022
1982-12-15,5.827521
1982-12-16,5.889188
1982-12-17,5.935439
1982-12-20,5.920022
1982-12-21,5.920022
1982-12-22,5.935439
1982-12-23,5.827521
1982-12-27,6.058772
1982-12-28,6.089606
1982-12-29,6.012522
1982-12-30,5.966272
1982-12-31,5.966272
1983-01-03,5.719604
1983-01-04,5.750438
1983-01-05,5.873772
1983-01-06,6.027939
1983-01-07,6.074189
1983-01-10,5.981688
1983-01-11,5.873772
1983-01-12,5.858355
1983-01-13,5.858355
1983-01-14,5.889188
1983-01-17,5.904605
1983-01-18,5.920022
1983-01-19,5.781271
1983-01-20,5.750438
1983-01-21,5.565437
1983-01-24,5.580854
1983-01-25,5.673354
1983-01-26,5.796688
1983-01-27,5.827521
1983-01-28,5.812105
1983-01-31,5.873772
1983-02-01,5.873772
1983-02-02,5.827521
1983-02-03,5.858355
1983-02-04,5.950855000000001
1983-02-07,5.858355
1983-02-08,5.719604
1983-02-09,5.735021
1983-02-10,5.735021
1983-02-11,5.781271
1983-02-14,5.796688
1983-02-15,5.735021
1983-02-16,5.719604
1983-02-17,5.596271
1983-02-18,5.5191870000000005
1983-02-22,5.55002
1983-02-23,5.688771
1983-02-24,5.858355
1983-02-25,5.889188
1983-02-28,5.889188
1983-03-01,6.074189
1983-03-02,6.2746059999999995
1983-03-03,6.536691
1983-03-04,6.505857
1983-03-07,6.367107
1983-03-08,6.336273
1983-03-09,6.367107
1983-03-10,6.2746059999999995
1983-03-11,6.3516900000000005
1983-03-14,6.382524
1983-03-15,6.382524
1983-03-16,6.382524
1983-03-17,6.320857
1983-03-18,6.320857
1983-03-21,6.3516900000000005
1983-03-22,6.3516900000000005
1983-03-23,6.444191
1983-03-24,6.39794
1983-03-25,6.4287730000000005
1983-03-28,6.4750239999999994
1983-03-29,6.4133569999999995
1983-03-30,6.39794
1983-03-31,6.367107
1983-04-04,6.39794
1983-04-05,6.39794
1983-04-06,6.3516900000000005
1983-04-07,6.25919
1983-04-08,6.25919
1983-04-11,6.25919
1983-04-12,6.4287730000000005
1983-04-13,6.567524000000001
1983-04-14,6.644608
1983-04-15,6.906692
1983-04-18,6.906692
1983-04-19,6.999192
1983-04-20,6.9683589999999995
1983-04-21,6.983776
1983-04-22,6.937525
1983-04-25,6.814192
1983-04-26,6.891275
1983-04-27,6.536691
1983-04-28,6.675441
1983-04-29,6.706275
1983-05-02,6.6291910000000005
1983-05-03,6.598358
1983-05-04,6.552107
1983-05-05,6.536691
1983-05-06,6.552107
1983-05-09,6.459607
1983-05-10,6.521274
1983-05-11,6.4287730000000005
1983-05-12,6.4750239999999994
1983-05-13,6.4287730000000005
1983-05-16,6.382524
1983-05-17,6.536691
1983-05-18,6.644608
1983-05-19,6.690858
1983-05-20,6.783358
1983-05-23,6.752525
1983-05-24,6.798775
1983-05-25,6.690858
1983-05-26,6.6291910000000005
1983-05-27,6.660025
1983-05-31,6.644608
1983-06-01,6.675441
1983-06-02,6.706275
1983-06-03,6.660025
1983-06-06,6.660025
1983-06-07,6.521274
1983-06-08,6.459607
1983-06-09,6.505857
1983-06-10,6.459607
1983-06-13,6.613774
1983-06-14,6.845025
1983-06-15,7.168777
1983-06-16,7.353777
1983-06-17,7.261277000000001
1983-06-20,7.199610000000001
1983-06-21,7.076275999999999
1983-06-22,7.091692999999999
1983-06-23,7.184193
1983-06-24,7.430861
1983-06-27,7.353777
1983-06-28,7.292110000000001
1983-06-29,7.24586
1983-06-30,7.400027000000001
1983-07-01,7.415444
1983-07-05,7.24586
1983-07-06,7.338360000000001
1983-07-07,7.292110000000001
1983-07-08,7.215025999999999
1983-07-11,7.230442999999999
1983-07-12,7.168777
1983-07-13,7.091692999999999
1983-07-14,7.137942999999999
1983-07-15,7.153359
1983-07-18,7.199610000000001
1983-07-19,7.307527
1983-07-20,7.492527000000001
1983-07-21,7.523361
1983-07-22,7.615861
1983-07-25,7.723778
1983-07-26,7.692945
1983-07-27,7.646694999999999
1983-07-28,7.600445
1983-07-29,7.400027000000001
1983-08-01,7.322944000000001
1983-08-02,7.230442999999999
1983-08-03,7.153359
1983-08-04,7.184193
1983-08-05,7.307527
1983-08-08,7.307527
1983-08-09,7.261277000000001
1983-08-10,7.307527
1983-08-11,7.276692999999999
1983-08-12,7.261277000000001
1983-08-15,7.338360000000001
1983-08-16,7.322944000000001
1983-08-17,7.400027000000001
1983-08-18,7.3846110000000005
1983-08-19,7.400027000000001
1983-08-22,7.415444
1983-08-23,7.338360000000001
1983-08-24,7.168777
1983-08-25,7.184193
1983-08-26,7.184193
1983-08-29,7.137942999999999
1983-08-30,7.122526
1983-08-31,7.168777
1983-09-01,7.261277000000001
1983-09-02,7.369194
1983-09-06,7.4616940000000005
1983-09-07,7.585028
1983-09-08,7.492527000000001
1983-09-09,7.338360000000001
1983-09-12,7.215025999999999
1983-09-13,7.24586
1983-09-14,7.276692999999999
1983-09-15,7.307527
1983-09-16,7.276692999999999
1983-09-19,7.276692999999999
1983-09-20,7.4616940000000005
1983-09-21,7.492527000000001
1983-09-22,7.538778
1983-09-23,7.477111
1983-09-26,7.523361
1983-09-27,7.430861
1983-09-28,7.415444
1983-09-29,7.3846110000000005
1983-09-30,7.292110000000001
1983-10-03,7.338360000000001
1983-10-04,7.230442999999999
1983-10-05,7.215025999999999
1983-10-06,7.3846110000000005
1983-10-07,7.3846110000000005
1983-10-10,7.3846110000000005
1983-10-11,7.322944000000001
1983-10-12,7.199610000000001
1983-10-13,7.168777
1983-10-14,7.168777
1983-10-17,7.199610000000001
1983-10-18,6.999192
1983-10-19,6.875858999999999
1983-10-20,6.814192
1983-10-21,6.783358
1983-10-24,6.660025
1983-10-25,6.644608
1983-10-26,6.675441
1983-10-27,6.814192
1983-10-28,6.737108
1983-10-31,6.783358
1983-11-01,6.829608
1983-11-02,6.767941
1983-11-03,6.598358
1983-11-04,6.536691
1983-11-07,6.49044
1983-11-08,6.39794
1983-11-09,6.290023000000001
1983-11-10,6.336273
1983-11-11,6.444191
1983-11-14,6.660025
1983-11-15,6.675441
1983-11-16,6.6291910000000005
1983-11-17,6.382524
1983-11-18,6.105022
1983-11-21,6.3516900000000005
1983-11-22,5.920022
1983-11-23,5.889188
1983-11-25,5.889188
1983-11-28,5.765854
1983-11-29,5.889188
1983-11-30,5.796688
1983-12-01,5.27252
1983-12-02,5.27252
1983-12-05,5.5191870000000005
1983-12-06,5.55002
1983-12-07,5.642521
1983-12-08,5.611687
1983-12-09,5.55002
1983-12-12,5.673354
1983-12-13,5.488353
1983-12-14,5.45752
1983-12-15,5.3650199999999995
1983-12-16,5.426687
1983-12-19,5.642521
1983-12-20,5.611687
1983-12-21,5.673354
1983-12-22,5.642521
1983-12-23,5.580854
1983-12-27,5.55002
1983-12-28,5.611687
1983-12-29,5.55002
1983-12-30,5.735021
1984-01-03,5.735021
1984-01-04,5.950855000000001
1984-01-05,5.920022
1984-01-06,6.043355
1984-01-09,5.920022
1984-01-10,5.858355
1984-01-11,5.580854
1984-01-12,5.5191870000000005
1984-01-13,5.5191870000000005
1984-01-16,5.55002
1984-01-17,5.45752
1984-01-18,5.55002
1984-01-19,5.488353
1984-01-20,5.426687
1984-01-23,5.3033529999999995
1984-01-24,5.334186
1984-01-25,5.180019000000001
1984-01-26,5.118352
1984-01-27,5.180019000000001
1984-01-30,5.180019000000001
1984-01-31,5.180019000000001
1984-02-01,5.056685
1984-02-02,5.426687
1984-02-03,5.3650199999999995
1984-02-06,5.3033529999999995
1984-02-07,5.118352
1984-02-08,4.933351999999999
1984-02-09,4.933351999999999
1984-02-10,4.933351999999999
1984-02-13,4.902518
1984-02-14,5.056685
1984-02-15,4.995018
1984-02-16,4.964185
1984-02-17,4.902518
1984-02-21,4.47085
1984-02-22,4.316682
1984-02-23,4.440016
1984-02-24,4.594183
1984-02-27,4.532516
1984-02-28,4.440016
1984-02-29,4.440016
1984-03-01,4.440016
1984-03-02,4.4091830000000005
1984-03-05,4.378349
1984-03-06,4.1933489999999995
1984-03-07,4.162515
1984-03-08,4.162515
1984-03-09,4.1933489999999995
1984-03-12,4.316682
1984-03-13,4.316682
1984-03-14,4.255016
1984-03-15,4.1933489999999995
1984-03-16,4.1933489999999995
1984-03-19,4.224182
1984-03-20,4.316682
1984-03-21,4.285849
1984-03-22,4.255016
1984-03-23,4.224182
1984-03-26,4.1933489999999995
1984-03-27,4.1933489999999995
1984-03-28,4.162515
1984-03-29,4.162515
1984-03-30,4.162515
1984-04-02,4.100848
1984-04-03,4.162515
1984-04-04,4.1933489999999995
1984-04-05,4.162515
1984-04-06,4.162515
1984-04-09,4.1933489999999995
1984-04-10,4.131682
1984-04-11,4.100848
1984-04-12,4.070015
1984-04-13,3.9158480000000004
1984-04-16,3.9158480000000004
1984-04-17,4.100848
1984-04-18,4.039182
1984-04-19,4.1933489999999995
1984-04-23,4.1933489999999995
1984-04-24,4.1933489999999995
1984-04-25,4.162515
1984-04-26,4.224182
1984-04-27,4.255016
1984-04-30,4.378349
1984-05-01,4.594183
1984-05-02,4.56335
1984-05-03,4.440016
1984-05-04,4.347516000000001
1984-05-07,4.285849
1984-05-08,4.316682
1984-05-09,4.316682
1984-05-10,4.255016
1984-05-11,4.1933489999999995
1984-05-14,4.162515
1984-05-15,4.1933489999999995
1984-05-16,4.1933489999999995
1984-05-17,4.131682
1984-05-18,4.131682
1984-05-21,4.162515
1984-05-22,4.131682
1984-05-23,4.070015
1984-05-24,4.070015
1984-05-25,4.070015
1984-05-29,3.9775150000000004
1984-05-30,3.9158480000000004
1984-05-31,3.885014
1984-06-01,3.9158480000000004
1984-06-04,3.885014
1984-06-05,3.8541809999999996
1984-06-06,3.946681
1984-06-07,3.9158480000000004
1984-06-08,3.9775150000000004
1984-06-11,3.9158480000000004
1984-06-12,3.9158480000000004
1984-06-13,3.8541809999999996
1984-06-14,3.8541809999999996
1984-06-15,3.6691800000000003
1984-06-18,3.700014
1984-06-19,3.76168
1984-06-20,3.823347
1984-06-21,3.792514
1984-06-22,3.792514
1984-06-25,3.792514
1984-06-26,3.7308470000000002
1984-06-27,3.700014
1984-06-28,3.7308470000000002
1984-06-29,3.792514
1984-07-02,3.76168
1984-07-03,3.7308470000000002
1984-07-05,3.57668
1984-07-06,3.5150129999999997
1984-07-09,3.638347
1984-07-10,3.57668
1984-07-11,3.3300120000000004
1984-07-12,3.484179
1984-07-13,3.57668
1984-07-16,3.545846
1984-07-17,3.6075129999999995
1984-07-18,3.545846
1984-07-19,3.5150129999999997
1984-07-20,3.5150129999999997
1984-07-23,3.5150129999999997
1984-07-24,3.545846
1984-07-25,3.638347
1984-07-26,3.76168
1984-07-27,3.792514
1984-07-30,3.7308470000000002
1984-07-31,3.823347
1984-08-01,3.9775150000000004
1984-08-02,4.100848
1984-08-03,4.285849
1984-08-06,4.440016
1984-08-07,4.255016
1984-08-08,4.1933489999999995
1984-08-09,4.316682
1984-08-10,4.224182
1984-08-13,4.224182
1984-08-14,4.224182
1984-08-15,4.008348000000001
1984-08-16,4.070015
1984-08-17,4.100848
1984-08-20,4.100848
1984-08-21,4.316682
1984-08-22,4.131682
1984-08-23,4.224182
1984-08-24,4.224182
1984-08-27,4.162515
1984-08-28,4.162515
1984-08-29,4.162515
1984-08-30,4.162515
1984-08-31,4.131682
1984-09-04,4.070015
1984-09-05,4.039182
1984-09-06,4.162515
1984-09-07,4.008348000000001
1984-09-10,3.9775150000000004
1984-09-11,3.946681
1984-09-12,3.9775150000000004
1984-09-13,4.008348000000001
1984-09-14,3.946681
1984-09-17,3.946681
1984-09-18,3.76168
1984-09-19,3.7308470000000002
1984-09-20,3.700014
1984-09-21,3.638347
1984-09-24,3.638347
1984-09-25,3.545846
1984-09-26,3.5150129999999997
1984-09-27,3.5150129999999997
1984-09-28,3.545846
1984-10-01,3.484179
1984-10-02,3.453346
1984-10-03,3.391679
1984-10-04,3.422513
1984-10-05,3.391679
1984-10-08,3.391679
1984-10-09,3.360846
1984-10-10,3.268345
1984-10-11,3.268345
1984-10-12,3.3300120000000004
1984-10-15,3.3300120000000004
1984-10-16,3.3300120000000004
1984-10-17,3.299179
1984-10-18,3.5150129999999997
1984-10-19,3.422513
1984-10-22,3.422513
1984-10-23,3.391679
1984-10-24,3.453346
1984-10-25,3.422513
1984-10-26,3.391679
1984-10-29,3.391679
1984-10-30,3.453346
1984-10-31,3.391679
1984-11-01,3.422513
1984-11-02,3.484179
1984-11-05,3.484179
1984-11-06,3.57668
1984-11-07,3.5150129999999997
1984-11-08,3.545846
1984-11-09,3.484179
1984-11-12,3.453346
1984-11-13,3.422513
1984-11-14,3.422513
1984-11-15,3.391679
1984-11-16,3.391679
1984-11-19,3.360846
1984-11-20,3.114178
1984-11-21,3.1450110000000002
1984-11-23,3.2066779999999997
1984-11-26,3.052511
1984-11-27,3.1758450000000003
1984-11-28,3.083345
1984-11-29,3.052511
1984-11-30,3.052511
1984-12-03,2.990844
1984-12-04,2.960011
1984-12-05,2.960011
1984-12-06,3.021678
1984-12-07,3.052511
1984-12-10,3.052511
1984-12-11,3.1758450000000003
1984-12-12,3.114178
1984-12-13,3.1758450000000003
1984-12-14,3.1758450000000003
1984-12-17,3.268345
1984-12-18,3.299179
1984-12-19,3.1450110000000002
1984-12-20,3.1758450000000003
1984-12-21,3.1450110000000002
1984-12-24,3.1450110000000002
1984-12-26,3.1450110000000002
1984-12-27,3.2066779999999997
1984-12-28,3.2066779999999997
1984-12-31,3.2375119999999997
1985-01-02,3.2375119999999997
1985-01-03,3.2375119999999997
1985-01-04,3.268345
1985-01-07,3.299179
1985-01-08,3.360846
1985-01-09,3.2375119999999997
1985-01-10,3.299179
1985-01-11,3.2375119999999997
1985-01-14,3.3300120000000004
1985-01-15,3.268345
1985-01-16,3.268345
1985-01-17,3.268345
1985-01-18,3.268345
1985-01-21,3.3300120000000004
1985-01-22,3.360846
1985-01-23,3.422513
1985-01-24,3.6075129999999995
1985-01-25,3.6691800000000003
1985-01-28,3.6691800000000003
1985-01-29,3.700014
1985-01-30,3.76168
1985-01-31,3.7308470000000002
1985-02-01,3.638347
1985-02-04,3.638347
1985-02-05,3.6075129999999995
1985-02-06,3.545846
1985-02-07,3.6075129999999995
1985-02-08,3.638347
1985-02-11,3.638347
1985-02-12,3.6075129999999995
1985-02-13,3.57668
1985-02-14,3.57668
1985-02-15,3.484179
1985-02-19,3.545846
1985-02-20,3.5150129999999997
1985-02-21,3.545846
1985-02-22,3.545846
1985-02-25,3.5150129999999997
1985-02-26,3.5150129999999997
1985-02-27,3.484179
1985-02-28,3.57668
1985-03-01,3.57668
1985-03-04,3.638347
1985-03-05,3.7308470000000002
1985-03-06,3.7308470000000002
1985-03-07,3.6691800000000003
1985-03-08,3.700014
1985-03-11,3.6691800000000003
1985-03-12,3.6691800000000003
1985-03-13,3.6691800000000003
1985-03-14,3.6691800000000003
1985-03-15,3.638347
1985-03-18,3.6691800000000003
1985-03-19,3.76168
1985-03-20,3.76168
1985-03-21,3.76168
1985-03-22,3.792514
1985-03-25,3.9158480000000004
1985-03-26,3.9158480000000004
1985-03-27,3.9158480000000004
1985-03-28,3.823347
1985-03-29,3.885014
1985-04-01,3.9775150000000004
1985-04-02,3.9775150000000004
1985-04-03,3.9158480000000004
1985-04-04,3.946681
1985-04-08,3.9158480000000004
1985-04-09,3.8541809999999996
1985-04-10,3.9158480000000004
1985-04-11,3.9158480000000004
1985-04-12,3.9158480000000004
1985-04-15,3.9158480000000004
1985-04-16,3.9158480000000004
1985-04-17,3.885014
1985-04-18,3.9158480000000004
1985-04-19,3.9158480000000004
1985-04-22,3.885014
1985-04-23,3.885014
1985-04-24,3.8541809999999996
1985-04-25,3.823347
1985-04-26,3.823347
1985-04-29,3.700014
1985-04-30,3.700014
1985-05-01,3.700014
1985-05-02,3.6691800000000003
1985-05-03,3.6691800000000003
1985-05-06,3.638347
1985-05-07,3.638347
1985-05-08,3.638347
1985-05-09,3.6691800000000003
1985-05-10,3.700014
1985-05-13,3.792514
1985-05-14,3.76168
1985-05-15,3.7308470000000002
1985-05-16,3.7308470000000002
1985-05-17,3.7308470000000002
1985-05-20,3.7308470000000002
1985-05-21,3.76168
1985-05-22,3.7308470000000002
1985-05-23,3.7308470000000002
1985-05-24,3.76168
1985-05-28,3.700014
1985-05-29,3.76168
1985-05-30,3.7308470000000002
1985-05-31,3.76168
1985-06-03,3.76168
1985-06-04,3.7308470000000002
1985-06-05,3.7308470000000002
1985-06-06,3.7308470000000002
1985-06-07,3.6691800000000003
1985-06-10,3.700014
1985-06-11,3.6691800000000003
1985-06-12,3.7308470000000002
1985-06-13,3.638347
1985-06-14,3.6691800000000003
1985-06-17,3.823347
1985-06-18,3.946681
1985-06-19,4.100848
1985-06-20,4.100848
1985-06-21,3.9158480000000004
1985-06-24,3.946681
1985-06-25,3.946681
1985-06-26,3.9158480000000004
1985-06-27,3.7308470000000002
1985-06-28,3.792514
1985-07-01,3.9158480000000004
1985-07-02,3.823347
1985-07-03,3.823347
1985-07-05,3.823347
1985-07-08,3.76168
1985-07-09,3.946681
1985-07-10,3.9158480000000004
1985-07-11,3.9775150000000004
1985-07-12,3.885014
1985-07-15,3.453346
1985-07-16,3.700014
1985-07-17,3.76168
1985-07-18,3.76168
1985-07-19,3.792514
1985-07-22,3.792514
1985-07-23,3.76168
1985-07-24,3.7308470000000002
1985-07-25,3.7308470000000002
1985-07-26,3.638347
1985-07-29,3.6075129999999995
1985-07-30,3.6075129999999995
1985-07-31,3.6075129999999995
1985-08-01,3.638347
1985-08-02,3.6075129999999995
1985-08-05,3.57668
1985-08-06,3.57668
1985-08-07,3.545846
1985-08-08,3.545846
1985-08-09,3.484179
1985-08-12,3.453346
1985-08-13,3.453346
1985-08-14,3.453346
1985-08-15,3.453346
1985-08-16,3.391679
1985-08-19,3.3300120000000004
1985-08-20,3.453346
1985-08-21,3.5150129999999997
1985-08-22,3.484179
1985-08-23,3.545846
1985-08-26,3.545846
1985-08-27,3.545846
1985-08-28,3.57668
1985-08-29,3.638347
1985-08-30,3.638347
1985-09-03,3.6075129999999995
1985-09-04,3.57668
1985-09-05,3.484179
1985-09-06,3.5150129999999997
1985-09-09,3.57668
1985-09-10,3.484179
1985-09-11,3.453346
1985-09-12,3.422513
1985-09-13,3.391679
1985-09-16,3.3300120000000004
1985-09-17,3.391679
1985-09-18,3.3300120000000004
1985-09-19,3.453346
1985-09-20,3.391679
1985-09-23,3.453346
1985-09-24,3.3300120000000004
1985-09-25,3.2066779999999997
1985-09-26,3.1758450000000003
1985-09-30,3.1450110000000002
1985-10-01,3.268345
1985-10-02,3.114178
1985-10-03,3.1450110000000002
1985-10-04,3.083345
1985-10-07,3.1450110000000002
1985-10-08,3.2375119999999997
1985-10-09,3.2066779999999997
1985-10-10,3.2375119999999997
1985-10-11,3.360846
1985-10-14,3.391679
1985-10-15,3.3300120000000004
1985-10-16,3.3300120000000004
1985-10-17,3.3300120000000004
1985-10-18,3.360846
1985-10-21,3.360846
1985-10-22,3.3300120000000004
1985-10-23,3.299179
1985-10-24,3.3300120000000004
1985-10-25,3.2066779999999997
1985-10-28,3.2066779999999997
1985-10-29,3.2066779999999997
1985-10-30,3.1450110000000002
1985-10-31,3.1758450000000003
1985-11-01,3.1758450000000003
1985-11-04,3.1450110000000002
1985-11-05,3.299179
1985-11-06,3.268345
1985-11-07,3.2375119999999997
1985-11-08,3.2375119999999997
1985-11-11,3.2066779999999997
1985-11-12,3.2066779999999997
1985-11-13,3.268345
1985-11-14,3.453346
1985-11-15,3.5150129999999997
1985-11-18,3.484179
1985-11-19,3.422513
1985-11-20,3.391679
1985-11-21,3.3300120000000004
1985-11-22,3.453346
1985-11-25,3.391679
1985-11-26,3.453346
1985-11-27,3.6691800000000003
1985-11-29,3.7308470000000002
1985-12-02,3.638347
1985-12-03,3.700014
1985-12-04,3.885014
1985-12-05,3.823347
1985-12-06,3.823347
1985-12-09,3.823347
1985-12-10,3.8541809999999996
1985-12-11,3.9158480000000004
1985-12-12,3.946681
1985-12-13,3.9158480000000004
1985-12-16,3.946681
1985-12-17,3.885014
1985-12-18,3.792514
1985-12-19,3.700014
1985-12-20,3.700014
1985-12-23,3.700014
1985-12-24,3.7308470000000002
1985-12-26,3.7308470000000002
1985-12-27,3.885014
1985-12-30,3.823347
1985-12-31,3.885014
1986-01-02,3.823347
1986-01-03,3.8541809999999996
1986-01-06,3.8541809999999996
1986-01-07,3.9775150000000004
1986-01-08,3.8541809999999996
