Date,EGN
2013-01-02,46.080002
2013-01-03,47.0
2013-01-04,48.09
2013-01-07,48.25
2013-01-08,48.209998999999996
2013-01-09,48.290001000000004
2013-01-10,48.959998999999996
2013-01-11,48.66
2013-01-14,48.810001
2013-01-15,49.029999
2013-01-16,48.549999
2013-01-17,48.580002
2013-01-18,48.700001
2013-01-22,49.580002
2013-01-23,48.549999
2013-01-24,48.360001000000004
2013-01-25,48.220001
2013-01-28,47.279999
2013-01-29,47.130001
2013-01-30,48.32
2013-01-31,48.139998999999996
2013-02-01,47.869999
2013-02-04,47.009997999999996
2013-02-05,47.849998
2013-02-06,47.919998
2013-02-07,47.740002000000004
2013-02-08,48.099998
2013-02-11,47.419998
2013-02-12,47.389998999999996
2013-02-13,47.630001
2013-02-14,48.950001
2013-02-15,47.880001
2013-02-19,47.970001
2013-02-20,46.849998
2013-02-21,46.400002
2013-02-22,47.790001000000004
2013-02-25,45.93
2013-02-26,45.900002
2013-02-27,46.209998999999996
2013-02-28,46.240002000000004
2013-03-01,45.290001000000004
2013-03-04,44.869999
2013-03-05,45.25
2013-03-06,45.509997999999996
2013-03-07,45.970001
2013-03-08,47.32
2013-03-11,47.779999
2013-03-12,47.889998999999996
2013-03-13,48.360001000000004
2013-03-14,48.900002
2013-03-15,49.560001
2013-03-18,50.049999
2013-03-19,50.709998999999996
2013-03-20,51.310001
2013-03-21,50.75
2013-03-22,51.279999
2013-03-25,50.959998999999996
2013-03-26,51.470001
2013-03-27,51.619999
2013-03-28,52.009997999999996
2013-04-01,51.299999
2013-04-02,51.220001
2013-04-03,50.34
2013-04-04,49.939999
2013-04-05,50.240002000000004
2013-04-08,50.459998999999996
2013-04-09,50.709998999999996
2013-04-10,50.759997999999996
2013-04-11,50.799999
2013-04-12,49.169998
2013-04-15,46.049999
2013-04-16,46.709998999999996
2013-04-17,46.139998999999996
2013-04-18,46.619999
2013-04-19,46.610001000000004
2013-04-22,46.490002000000004
2013-04-23,46.790001000000004
2013-04-24,47.610001000000004
2013-04-25,47.380001
2013-04-26,45.799999
2013-04-29,47.5
2013-04-30,47.419998
2013-05-01,46.02
2013-05-02,46.279999
2013-05-03,48.52
2013-05-06,48.810001
2013-05-07,49.560001
2013-05-08,49.450001
2013-05-09,50.169998
2013-05-10,50.330002
2013-05-13,50.150002
2013-05-14,51.34
2013-05-15,50.860001000000004
2013-05-16,51.27
2013-05-17,52.369999
2013-05-20,53.290001000000004
2013-05-21,53.41
2013-05-22,54.98
2013-05-23,55.830002
2013-05-24,55.459998999999996
2013-05-28,56.18
2013-05-29,56.400002
2013-05-30,55.360001000000004
2013-05-31,54.189999
2013-06-03,54.5
2013-06-04,54.290001000000004
2013-06-05,53.82
2013-06-06,54.290001000000004
2013-06-07,55.02
2013-06-10,54.470001
2013-06-11,53.150002
2013-06-12,52.57
2013-06-13,53.93
2013-06-14,54.02
2013-06-17,54.869999
2013-06-18,55.41
2013-06-19,55.259997999999996
2013-06-20,52.790001000000004
2013-06-21,52.48
2013-06-24,52.009997999999996
2013-06-25,52.200001
2013-06-26,52.279999
2013-06-27,52.470001
2013-06-28,52.259997999999996
2013-07-01,53.27
2013-07-02,53.82
2013-07-03,54.509997999999996
2013-07-05,55.43
2013-07-08,54.98
2013-07-09,55.779999
2013-07-10,56.349998
2013-07-11,56.41
2013-07-12,55.43
2013-07-15,55.700001
2013-07-16,55.290001000000004
2013-07-17,55.349998
2013-07-18,56.25
2013-07-19,56.919998
2013-07-22,56.830002
2013-07-23,57.43
2013-07-24,56.290001000000004
2013-07-25,56.349998
2013-07-26,57.209998999999996
2013-07-29,56.490002000000004
2013-07-30,56.52
2013-07-31,59.889998999999996
2013-08-01,65.970001
2013-08-02,65.410004
2013-08-05,66.43
2013-08-06,64.589996
2013-08-07,64.029999
2013-08-08,66.5
2013-08-09,68.120003
2013-08-12,66.800003
2013-08-13,66.529999
2013-08-14,66.150002
2013-08-15,66.589996
2013-08-16,66.33000200000001
2013-08-19,65.339996
2013-08-20,65.309998
2013-08-21,65.230003
2013-08-22,67.360001
2013-08-23,67.629997
2013-08-26,67.83000200000001
2013-08-27,66.800003
2013-08-28,68.220001
2013-08-29,67.139999
2013-08-30,66.309998
2013-09-03,66.870003
2013-09-04,67.75
2013-09-05,67.75
2013-09-06,68.18
2013-09-09,69.91999799999999
2013-09-10,69.529999
2013-09-11,69.440002
2013-09-12,70.370003
2013-09-13,70.709999
2013-09-16,70.879997
2013-09-17,72.800003
2013-09-18,74.57
2013-09-19,75.639999
2013-09-20,74.93
2013-09-23,75.57
2013-09-24,75.910004
2013-09-25,76.120003
2013-09-26,77.480003
2013-09-27,76.599998
2013-09-30,76.389999
2013-10-01,78.66999799999999
2013-10-02,78.43
2013-10-03,80.150002
2013-10-04,81.480003
2013-10-07,78.970001
2013-10-08,77.639999
2013-10-09,77.089996
2013-10-10,80.040001
2013-10-11,80.349998
2013-10-14,80.57
2013-10-15,80.480003
2013-10-16,83.510002
2013-10-17,83.83000200000001
2013-10-18,85.08000200000001
2013-10-21,85.309998
2013-10-22,83.25
2013-10-23,81.519997
2013-10-24,83.019997
2013-10-25,84.290001
2013-10-28,83.5
2013-10-29,84.959999
2013-10-30,80.120003
2013-10-31,78.32
2013-11-01,76.16999799999999
2013-11-04,77.790001
2013-11-05,78.230003
2013-11-06,75.540001
2013-11-07,73.879997
2013-11-08,75.040001
2013-11-11,75.389999
2013-11-12,74.120003
2013-11-13,74.860001
2013-11-14,75.480003
2013-11-15,75.959999
2013-11-18,73.800003
2013-11-19,72.720001
2013-11-20,73.25
2013-11-21,74.900002
2013-11-22,74.690002
2013-11-25,73.33000200000001
2013-11-26,74.510002
2013-11-27,72.620003
2013-11-29,72.16999799999999
2013-12-02,71.110001
2013-12-03,71.709999
2013-12-04,71.599998
2013-12-05,70.540001
2013-12-06,68.790001
2013-12-09,68.150002
2013-12-10,68.489998
2013-12-11,66.620003
2013-12-12,67.650002
2013-12-13,66.410004
2013-12-16,66.309998
2013-12-17,66.32
2013-12-18,67.769997
2013-12-19,68.260002
2013-12-20,69.459999
2013-12-23,68.91999799999999
2013-12-24,68.559998
2013-12-26,68.970001
2013-12-27,70.739998
2013-12-30,70.050003
2013-12-31,70.75
2014-01-02,68.66999799999999
2014-01-03,68.190002
2014-01-06,67.900002
2014-01-07,69.410004
2014-01-08,68.58000200000001
2014-01-09,67.099998
2014-01-10,68.379997
2014-01-13,65.639999
2014-01-14,67.550003
2014-01-15,68.110001
2014-01-16,68.970001
2014-01-17,68.529999
2014-01-21,70.599998
2014-01-22,72.389999
2014-01-23,71.199997
2014-01-24,69.379997
2014-01-27,68.16999799999999
2014-01-28,70.970001
2014-01-29,70.139999
2014-01-30,71.160004
2014-01-31,70.720001
2014-02-03,68.25
2014-02-04,71.57
2014-02-05,70.510002
2014-02-06,71.989998
2014-02-07,72.639999
2014-02-10,72.58000200000001
2014-02-11,73.239998
2014-02-12,73.93
2014-02-13,75.190002
2014-02-14,75.589996
2014-02-18,77.940002
2014-02-19,77.529999
2014-02-20,78.629997
2014-02-21,78.209999
2014-02-24,80.660004
2014-02-25,80.690002
2014-02-26,80.279999
2014-02-27,80.08000200000001
2014-02-28,80.440002
2014-03-03,81.07
2014-03-04,82.790001
2014-03-05,82.220001
2014-03-06,81.400002
2014-03-07,80.849998
2014-03-10,80.010002
2014-03-11,78.230003
2014-03-12,77.459999
2014-03-13,78.129997
2014-03-14,79.190002
2014-03-17,79.040001
2014-03-18,79.809998
2014-03-19,79.199997
2014-03-20,79.629997
2014-03-21,79.779999
2014-03-24,80.690002
2014-03-25,80.400002
2014-03-26,78.83000200000001
2014-03-27,80.800003
2014-03-28,81.07
2014-03-31,80.809998
2014-04-01,80.940002
2014-04-02,83.339996
2014-04-03,82.260002
2014-04-04,81.519997
2014-04-07,80.370003
2014-04-08,80.75
2014-04-09,81.690002
2014-04-10,79.33000200000001
2014-04-11,78.139999
2014-04-14,77.589996
2014-04-15,79.629997
2014-04-16,80.459999
2014-04-17,80.339996
2014-04-21,80.400002
2014-04-22,81.660004
2014-04-23,81.019997
2014-04-24,81.309998
2014-04-25,78.690002
2014-04-28,77.519997
2014-04-29,79.190002
2014-04-30,77.910004
2014-05-01,81.889999
2014-05-02,82.139999
2014-05-05,81.66999799999999
2014-05-06,80.949997
2014-05-07,82.41999799999999
2014-05-08,81.339996
2014-05-09,82.879997
2014-05-12,85.150002
2014-05-13,85.08000200000001
2014-05-14,84.57
2014-05-15,84.220001
2014-05-16,85.050003
2014-05-19,84.83000200000001
2014-05-20,83.940002
2014-05-21,85.699997
2014-05-22,84.730003
2014-05-23,84.720001
2014-05-27,84.699997
2014-05-28,84.510002
2014-05-29,85.889999
2014-05-30,85.379997
2014-06-02,85.91999799999999
2014-06-03,86.220001
2014-06-04,87.25
2014-06-05,88.120003
2014-06-06,87.68
2014-06-09,88.08000200000001
2014-06-10,87.0
2014-06-11,87.290001
2014-06-12,88.110001
2014-06-13,89.059998
2014-06-16,88.900002
2014-06-17,89.5
2014-06-18,89.82
2014-06-19,90.099998
2014-06-20,90.08000200000001
2014-06-23,90.07
2014-06-24,87.120003
2014-06-25,88.529999
2014-06-26,88.449997
2014-06-27,88.790001
2014-06-30,88.879997
2014-07-01,89.529999
2014-07-02,87.949997
2014-07-03,87.699997
2014-07-07,86.589996
2014-07-08,86.610001
2014-07-09,88.379997
2014-07-10,86.449997
2014-07-11,85.019997
2014-07-14,86.360001
2014-07-15,84.709999
2014-07-16,86.16999799999999
2014-07-17,84.57
2014-07-18,86.139999
2014-07-21,87.720001
2014-07-22,89.33000200000001
2014-07-23,88.889999
2014-07-24,89.019997
2014-07-25,87.989998
2014-07-28,86.870003
2014-07-29,86.190002
2014-07-30,86.529999
2014-07-31,81.629997
2014-08-01,80.32
2014-08-04,82.57
2014-08-05,79.360001
2014-08-06,78.519997
2014-08-07,76.940002
2014-08-08,78.379997
2014-08-11,78.099998
2014-08-12,76.709999
2014-08-13,76.83000200000001
2014-08-14,75.639999
2014-08-15,76.720001
2014-08-18,76.910004
2014-08-19,76.650002
2014-08-20,76.050003
2014-08-21,76.190002
2014-08-22,76.559998
2014-08-25,78.519997
2014-08-26,78.639999
2014-08-27,78.239998
2014-08-28,78.720001
2014-08-29,80.480003
2014-09-02,78.660004
2014-09-03,77.879997
2014-09-04,73.730003
2014-09-05,74.620003
2014-09-08,73.08000200000001
2014-09-09,72.75
2014-09-10,74.160004
2014-09-11,76.760002
2014-09-12,76.110001
2014-09-15,77.690002
2014-09-16,77.809998
2014-09-17,76.849998
2014-09-18,75.190002
2014-09-19,73.480003
2014-09-22,72.739998
2014-09-23,73.66999799999999
2014-09-24,74.010002
2014-09-25,72.16999799999999
2014-09-26,73.08000200000001
2014-09-29,75.0
2014-09-30,72.239998
2014-10-01,69.529999
2014-10-02,69.43
2014-10-03,67.400002
2014-10-06,67.739998
2014-10-07,65.75
2014-10-08,66.879997
2014-10-09,64.120003
2014-10-10,61.119999
2014-10-13,55.77
2014-10-14,55.720001
2014-10-15,57.299999
2014-10-16,58.93
2014-10-17,59.110001000000004
2014-10-20,59.939999
2014-10-21,61.91
2014-10-22,59.599998
2014-10-23,62.299999
2014-10-24,61.68
2014-10-27,60.77
2014-10-28,63.810001
2014-10-29,64.389999
2014-10-30,63.799999
2014-10-31,67.699997
2014-11-03,65.66999799999999
2014-11-04,64.93
2014-11-05,66.599998
2014-11-06,67.699997
2014-11-07,70.779999
2014-11-10,68.610001
2014-11-11,68.779999
2014-11-12,68.699997
2014-11-13,66.959999
2014-11-14,67.959999
2014-11-17,66.07
2014-11-18,66.559998
2014-11-19,66.300003
2014-11-20,68.339996
2014-11-21,69.489998
2014-11-24,68.5
2014-11-25,67.300003
2014-11-26,65.879997
2014-11-28,59.720001
2014-12-01,59.52
2014-12-02,58.990002000000004
2014-12-03,61.040001000000004
2014-12-04,60.25
2014-12-05,60.509997999999996
2014-12-08,56.43
2014-12-09,57.759997999999996
2014-12-10,56.5
2014-12-11,57.080002
2014-12-12,56.34
2014-12-15,55.490002000000004
2014-12-16,55.73
2014-12-17,61.490002000000004
2014-12-18,62.98
2014-12-19,64.849998
2014-12-22,64.110001
2014-12-23,64.349998
2014-12-24,64.33000200000001
2014-12-26,64.400002
2014-12-29,65.099998
2014-12-30,63.66
2014-12-31,63.759997999999996
2015-01-02,63.240002000000004
2015-01-05,59.470001
2015-01-06,59.119999
2015-01-07,59.049999
2015-01-08,61.110001000000004
2015-01-09,62.080002
2015-01-12,59.799999
2015-01-13,60.169998
2015-01-14,61.98
2015-01-15,60.790001000000004
2015-01-16,64.779999
2015-01-20,64.43
2015-01-21,65.699997
2015-01-22,64.519997
2015-01-23,63.310001
2015-01-26,64.040001
2015-01-27,65.239998
2015-01-28,61.75
2015-01-29,62.0
2015-01-30,63.419998
2015-02-02,66.07
2015-02-03,66.199997
2015-02-04,65.970001
2015-02-05,66.510002
2015-02-06,65.690002
2015-02-09,65.5
2015-02-10,65.389999
2015-02-11,65.510002
2015-02-12,66.309998
2015-02-13,69.900002
2015-02-17,70.540001
2015-02-18,68.940002
2015-02-19,68.959999
2015-02-20,67.709999
2015-02-23,67.970001
2015-02-24,68.309998
2015-02-25,68.449997
2015-02-26,65.25
2015-02-27,64.639999
2015-03-02,64.33000200000001
2015-03-03,65.199997
2015-03-04,66.220001
2015-03-05,65.540001
2015-03-06,65.400002
2015-03-09,65.559998
2015-03-10,63.099998
2015-03-11,63.330002
2015-03-12,61.77
2015-03-13,61.73
2015-03-16,61.630001
2015-03-17,61.380001
2015-03-18,62.990002000000004
2015-03-19,63.240002000000004
2015-03-20,63.84
2015-03-23,63.349998
2015-03-24,63.580002
2015-03-25,64.639999
2015-03-26,65.290001
2015-03-27,65.050003
2015-03-30,66.230003
2015-03-31,66.0
2015-04-01,65.970001
2015-04-02,67.489998
2015-04-06,68.870003
2015-04-07,68.089996
2015-04-08,66.440002
2015-04-09,68.010002
2015-04-10,67.510002
2015-04-13,66.769997
2015-04-14,67.489998
2015-04-15,69.660004
2015-04-16,69.459999
2015-04-17,69.370003
2015-04-20,70.279999
2015-04-21,68.879997
2015-04-22,70.82
2015-04-23,72.360001
2015-04-24,70.839996
2015-04-27,70.209999
2015-04-28,70.760002
2015-04-29,72.07
2015-04-30,71.16999799999999
2015-05-01,70.839996
2015-05-04,71.489998
2015-05-05,68.5
2015-05-06,69.07
2015-05-07,66.559998
2015-05-08,67.68
2015-05-11,67.900002
2015-05-12,69.83000200000001
2015-05-13,69.160004
2015-05-14,69.510002
2015-05-15,70.269997
2015-05-18,70.370003
2015-05-19,68.809998
2015-05-20,68.370003
2015-05-21,69.360001
2015-05-22,69.43
2015-05-26,68.660004
2015-05-27,68.120003
2015-05-28,67.769997
2015-05-29,69.199997
2015-06-01,69.989998
2015-06-02,70.410004
2015-06-03,69.489998
2015-06-04,68.059998
2015-06-05,71.5
2015-06-08,71.660004
2015-06-09,73.029999
2015-06-10,75.459999
2015-06-11,75.410004
2015-06-12,74.470001
2015-06-15,73.959999
2015-06-16,73.68
2015-06-17,68.459999
2015-06-18,67.190002
2015-06-19,66.839996
2015-06-22,68.620003
2015-06-23,68.849998
2015-06-24,68.32
2015-06-25,68.43
2015-06-26,68.25
2015-06-29,67.019997
2015-06-30,68.300003
2015-07-01,66.5
2015-07-02,65.489998
2015-07-06,63.119999
2015-07-07,63.009997999999996
2015-07-08,61.41
2015-07-09,62.470001
2015-07-10,61.720001
2015-07-13,62.220001
2015-07-14,63.490002000000004
2015-07-15,60.02
2015-07-16,60.700001
2015-07-17,59.169998
2015-07-20,57.59
2015-07-21,57.299999
2015-07-22,57.970001
2015-07-23,58.029999
2015-07-24,56.189999
2015-07-27,55.200001
2015-07-28,56.279999
2015-07-29,57.16
2015-07-30,57.0
2015-07-31,55.200001
2015-08-03,54.18
2015-08-04,53.959998999999996
2015-08-05,52.5
2015-08-06,53.639998999999996
2015-08-07,50.810001
2015-08-10,53.580002
2015-08-11,53.529999
2015-08-12,55.110001000000004
2015-08-13,54.119999
2015-08-14,54.189999
2015-08-17,54.23
2015-08-18,53.189999
2015-08-19,51.529999
2015-08-20,50.040001000000004
2015-08-21,49.130001
2015-08-24,45.82
2015-08-25,44.169998
2015-08-26,44.759997999999996
2015-08-27,48.189999
2015-08-28,50.369999
2015-08-31,52.0
2015-09-01,49.220001
2015-09-02,50.580002
2015-09-03,51.169998
2015-09-04,50.130001
2015-09-08,50.75
2015-09-09,49.310001
2015-09-10,49.25
2015-09-11,49.279999
2015-09-14,48.77
2015-09-15,49.259997999999996
2015-09-16,53.459998999999996
2015-09-17,52.419998
2015-09-18,51.009997999999996
2015-09-21,51.310001
2015-09-22,
2015-09-23,49.330002
2015-09-24,50.110001000000004
2015-09-25,50.029999
2015-09-28,48.869999
2015-09-29,50.029999
2015-09-30,49.860001000000004
2015-10-01,50.759997999999996
2015-10-02,53.66
2015-10-05,55.41
2015-10-06,56.220001
2015-10-07,57.540001000000004
2015-10-08,60.52
2015-10-09,59.099998
2015-10-12,58.529999
2015-10-13,57.919998
2015-10-14,59.220001
2015-10-15,60.630001
2015-10-16,60.93
2015-10-19,58.709998999999996
2015-10-20,59.02
2015-10-21,57.619999
2015-10-22,57.75
2015-10-23,57.5
2015-10-26,57.169998
2015-10-27,56.599998
2015-10-28,58.720001
2015-10-29,58.599998
2015-10-30,58.150002
2015-11-02,59.119999
2015-11-03,60.720001
2015-11-04,60.040001000000004
2015-11-05,59.759997999999996
2015-11-06,57.150002
2015-11-09,59.119999
2015-11-10,61.080002
2015-11-11,58.709998999999996
2015-11-12,56.650002
2015-11-13,57.5
2015-11-16,59.259997999999996
2015-11-17,58.310001
2015-11-18,59.290001000000004
2015-11-19,57.389998999999996
2015-11-20,56.439999
2015-11-23,57.669998
2015-11-24,61.57
2015-11-25,61.150002
2015-11-27,59.82
2015-11-30,59.290001000000004
2015-12-01,59.599998
2015-12-02,56.400002
2015-12-03,56.169998
2015-12-04,55.41
2015-12-07,50.98
2015-12-08,50.98
2015-12-09,51.049999
2015-12-10,51.759997999999996
2015-12-11,48.700001
2015-12-14,48.5
2015-12-15,49.860001000000004
2015-12-16,46.700001
2015-12-17,44.669998
2015-12-18,44.0
2015-12-21,41.709998999999996
2015-12-22,42.23
2015-12-23,45.43
2015-12-24,44.93
2015-12-28,42.459998999999996
2015-12-29,42.439999
2015-12-30,40.450001
2015-12-31,40.990002000000004
2016-01-04,41.02
2016-01-05,41.220001
2016-01-06,36.709998999999996
2016-01-07,36.049999
2016-01-08,35.720001
2016-01-11,35.049999
2016-01-12,32.75
2016-01-13,31.5
2016-01-14,32.299999
2016-01-15,31.27
2016-01-19,28.719998999999998
2016-01-20,27.92
2016-01-21,29.4
2016-01-22,29.9
2016-01-25,27.91
2016-01-26,30.84
2016-01-27,31.25
2016-01-28,33.84
2016-01-29,35.27
2016-02-01,32.91
2016-02-02,31.190001000000002
2016-02-03,33.59
2016-02-04,32.810001
2016-02-05,30.35
2016-02-08,28.84
2016-02-09,26.77
2016-02-10,26.18
2016-02-11,24.67
2016-02-12,22.91
2016-02-16,22.9
2016-02-17,24.030001000000002
2016-02-18,25.530001000000002
2016-02-19,24.42
2016-02-22,26.049999
2016-02-23,24.65
2016-02-24,24.83
2016-02-25,25.280001000000002
2016-02-26,26.77
2016-02-29,26.48
2016-03-01,27.379998999999998
2016-03-02,29.08
2016-03-03,30.200001
2016-03-04,31.0
2016-03-07,32.07
2016-03-08,29.440001000000002
2016-03-09,31.34
2016-03-10,31.35
2016-03-11,33.349998
2016-03-14,32.790001000000004
2016-03-15,32.610001000000004
2016-03-16,35.099998
2016-03-17,35.360001000000004
2016-03-18,34.07
2016-03-21,34.099998
2016-03-22,34.290001000000004
2016-03-23,32.93
2016-03-24,33.970001
2016-03-28,33.630001
2016-03-29,34.470001
2016-03-30,34.709998999999996
2016-03-31,36.59
2016-04-01,37.23
2016-04-04,35.57
2016-04-05,35.349998
2016-04-06,37.060001
2016-04-07,36.650002
2016-04-08,37.939999
2016-04-11,37.830002
2016-04-12,39.790001000000004
2016-04-13,39.009997999999996
2016-04-14,39.259997999999996
2016-04-15,38.009997999999996
2016-04-18,39.369999
2016-04-19,40.709998999999996
2016-04-20,40.810001
2016-04-21,40.110001000000004
2016-04-22,41.549999
2016-04-25,40.98
2016-04-26,42.610001000000004
2016-04-27,44.59
2016-04-28,43.48
2016-04-29,42.490002000000004
2016-05-02,43.110001000000004
2016-05-03,40.73
2016-05-04,38.75
2016-05-05,40.139998999999996
2016-05-06,40.189999
2016-05-09,38.849998
2016-05-10,40.5
2016-05-11,42.259997999999996
2016-05-12,43.080002
2016-05-13,42.18
2016-05-16,44.990002000000004
2016-05-17,45.950001
2016-05-18,44.599998
2016-05-19,43.310001
2016-05-20,43.68
2016-05-23,43.990002000000004
2016-05-24,45.09
2016-05-25,47.040001000000004
2016-05-26,47.669998
2016-05-27,47.41
2016-05-31,47.619999
2016-06-01,48.389998999999996
2016-06-02,47.98
2016-06-03,46.98
2016-06-06,48.18
2016-06-07,49.799999
2016-06-08,49.5
2016-06-09,48.68
2016-06-10,46.279999
2016-06-13,45.290001000000004
2016-06-14,46.220001
2016-06-15,46.099998
2016-06-16,44.919998
2016-06-17,47.189999
2016-06-20,48.419998
2016-06-21,49.240002000000004
2016-06-22,49.130001
2016-06-23,49.849998
2016-06-24,46.52
2016-06-27,43.860001000000004
2016-06-28,46.150002
2016-06-29,47.32
2016-06-30,48.209998999999996
2016-07-01,48.029999
2016-07-05,45.799999
2016-07-06,47.389998999999996
2016-07-07,46.709998999999996
2016-07-08,47.490002000000004
2016-07-11,46.799999
2016-07-12,49.689999
2016-07-13,48.5
2016-07-14,48.41
2016-07-15,49.23
2016-07-18,49.110001000000004
2016-07-19,48.580002
2016-07-20,48.619999
2016-07-21,47.669998
2016-07-22,47.470001
2016-07-25,44.560001
2016-07-26,45.220001
2016-07-27,44.240002000000004
2016-07-28,45.66
2016-07-29,47.380001
2016-08-01,45.939999
2016-08-02,46.610001000000004
2016-08-03,48.490002000000004
2016-08-04,50.150002
2016-08-05,51.84
2016-08-08,52.529999
2016-08-09,52.759997999999996
2016-08-10,51.860001000000004
2016-08-11,52.919998
2016-08-12,53.200001
2016-08-15,54.209998999999996
2016-08-16,53.900002
2016-08-17,55.209998999999996
2016-08-18,56.75
2016-08-19,55.849998
2016-08-22,54.84
2016-08-23,56.080002
2016-08-24,56.43
2016-08-25,56.529999
2016-08-26,56.919998
2016-08-29,57.720001
2016-08-30,58.220001
2016-08-31,57.5
2016-09-01,58.48
2016-09-02,59.459998999999996
2016-09-06,58.73
2016-09-07,58.07
2016-09-08,58.43
2016-09-09,56.18
2016-09-12,56.029999
2016-09-13,52.48
2016-09-14,52.189999
2016-09-15,52.310001
2016-09-16,52.830002
2016-09-19,52.68
2016-09-20,52.27
2016-09-21,54.080002
2016-09-22,55.349998
2016-09-23,52.970001
2016-09-26,53.669998
2016-09-27,52.139998999999996
2016-09-28,56.279999
2016-09-29,56.639998999999996
2016-09-30,57.720001
2016-10-03,58.369999
2016-10-04,57.02
2016-10-05,58.32
2016-10-06,58.34
2016-10-07,57.130001
2016-10-10,59.259997999999996
2016-10-11,58.16
2016-10-12,58.240002000000004
2016-10-13,58.240002000000004
2016-10-14,57.630001
2016-10-17,56.82
2016-10-18,56.25
2016-10-19,56.869999
2016-10-20,56.48
2016-10-21,55.509997999999996
2016-10-24,53.610001000000004
2016-10-25,52.630001
2016-10-26,52.880001
2016-10-27,53.580002
2016-10-28,51.860001000000004
2016-10-31,50.130001
2016-11-01,50.389998999999996
2016-11-02,48.810001
2016-11-03,50.16
2016-11-04,50.66
2016-11-07,53.459998999999996
2016-11-08,53.799999
2016-11-09,55.939999
2016-11-10,55.98
2016-11-11,54.75
2016-11-14,54.919998
2016-11-15,58.34
2016-11-16,57.860001000000004
2016-11-17,56.389998999999996
2016-11-18,56.52
2016-11-21,58.540001000000004
2016-11-22,58.310001
2016-11-23,58.369999
2016-11-25,57.529999
2016-11-28,55.049999
2016-11-29,53.299999
2016-11-30,62.07
2016-12-01,60.810001
2016-12-02,60.189999
2016-12-05,59.330002
2016-12-06,60.23
2016-12-07,60.279999
2016-12-08,60.560001
2016-12-09,60.389998999999996
2016-12-12,60.119999
2016-12-13,60.740002000000004
2016-12-14,58.27
2016-12-15,58.869999
2016-12-16,58.52
2016-12-19,58.84
