Date,SLM
1985-01-21,0.398244
1985-01-22,0.405051
1985-01-23,0.405051
1985-01-24,0.401647
1985-01-25,0.420368
1985-01-28,0.401647
1985-01-29,0.415263
1985-01-30,0.42207
1985-01-31,0.43228199999999994
1985-02-01,0.42207
1985-02-04,0.401647
1985-02-05,0.38803200000000004
1985-02-06,0.391436
1985-02-07,0.396542
1985-02-08,0.382927
1985-02-11,0.376119
1985-02-12,0.376119
1985-02-13,0.382927
1985-02-14,0.374417
1985-02-15,0.379523
1985-02-19,0.377821
1985-02-20,0.379523
1985-02-21,0.377821
1985-02-22,0.365908
1985-02-25,0.364206
1985-02-26,0.36761
1985-02-27,0.365908
1985-02-28,0.377821
1985-03-01,0.381225
1985-03-04,0.384628
1985-03-05,0.381225
1985-03-06,0.381225
1985-03-07,0.374417
1985-03-08,0.36761
1985-03-11,0.364206
1985-03-12,0.36761
1985-03-13,0.365908
1985-03-14,0.365908
1985-03-15,0.35399400000000003
1985-03-18,0.35399400000000003
1985-03-19,0.35399400000000003
1985-03-20,0.364206
1985-03-21,0.369311
1985-03-22,0.365908
1985-03-25,0.364206
1985-03-26,0.357398
1985-03-27,0.357398
1985-03-28,0.360802
1985-03-29,0.360802
1985-04-01,0.357398
1985-04-02,0.345485
1985-04-03,0.35399400000000003
1985-04-04,0.348889
1985-04-08,0.393138
1985-04-09,0.38803200000000004
1985-04-10,0.399946
1985-04-11,0.399946
1985-04-12,0.38803200000000004
1985-04-15,0.398244
1985-04-16,0.396542
1985-04-17,0.41185900000000003
1985-04-18,0.41356099999999996
1985-04-19,0.41356099999999996
1985-04-22,0.420368
1985-04-23,0.416965
1985-04-24,0.42207
1985-04-25,0.42207
1985-04-26,0.41185900000000003
1985-04-29,0.401647
1985-04-30,0.398244
1985-05-01,0.398244
1985-05-02,0.39484
1985-05-03,0.398244
1985-05-06,0.408455
1985-05-07,0.408455
1985-05-08,0.405051
1985-05-09,0.399946
1985-05-10,0.408455
1985-05-13,0.399946
1985-05-14,0.396542
1985-05-15,0.401647
1985-05-16,0.405051
1985-05-17,0.408455
1985-05-20,0.41185900000000003
1985-05-21,0.42207
1985-05-22,0.418666
1985-05-23,0.41185900000000003
1985-05-24,0.408455
1985-05-28,0.415263
1985-05-29,0.415263
1985-05-30,0.415263
1985-05-31,0.416965
1985-06-03,0.43058
1985-06-04,0.43568500000000004
1985-06-05,0.444195
1985-06-06,0.449301
1985-06-07,0.449301
1985-06-10,0.442493
1985-06-11,0.428878
1985-06-12,0.420368
1985-06-13,0.401647
1985-06-14,0.40675300000000003
1985-06-17,0.405051
1985-06-18,0.408455
1985-06-19,0.41356099999999996
1985-06-20,0.418666
1985-06-21,0.43058
1985-06-24,0.416965
1985-06-25,0.42207
1985-06-26,0.416965
1985-06-27,0.42547399999999996
1985-06-28,0.43738699999999997
1985-07-01,0.427176
1985-07-02,0.415263
1985-07-03,0.420368
1985-07-05,0.42207
1985-07-08,0.42547399999999996
1985-07-09,0.433983
1985-07-10,0.433983
1985-07-11,0.43738699999999997
1985-07-12,0.449301
1985-07-15,0.473127
1985-07-16,0.47993500000000006
1985-07-17,0.46972299999999995
1985-07-18,0.46972299999999995
1985-07-19,0.468021
1985-07-22,0.466319
1985-07-23,0.46972299999999995
1985-07-24,0.462916
1985-07-25,0.46972299999999995
1985-07-26,0.46461800000000003
1985-07-29,0.461214
1985-07-30,0.456108
1985-07-31,0.471425
1985-08-01,0.47653100000000004
1985-08-02,0.45440600000000003
1985-08-05,0.461214
1985-08-06,0.459512
1985-08-07,0.45781000000000005
1985-08-08,0.45440600000000003
1985-08-09,0.449301
1985-08-12,0.449301
1985-08-13,0.44589700000000004
1985-08-14,0.43568500000000004
1985-08-15,0.440791
1985-08-16,0.433983
1985-08-19,0.433983
1985-08-20,0.439089
1985-08-21,0.449301
1985-08-22,0.456108
1985-08-23,0.45781000000000005
1985-08-26,0.456108
1985-08-27,0.45781000000000005
1985-08-28,0.459512
1985-08-29,0.468021
1985-08-30,0.46972299999999995
1985-09-03,0.46972299999999995
1985-09-04,0.466319
1985-09-05,0.449301
1985-09-06,0.459512
1985-09-09,0.46972299999999995
1985-09-10,0.46461800000000003
1985-09-11,0.452704
1985-09-12,0.459512
1985-09-13,0.456108
1985-09-16,0.459512
1985-09-17,0.44759899999999997
1985-09-18,0.449301
1985-09-19,0.449301
1985-09-20,0.45100200000000007
1985-09-23,0.45440600000000003
1985-09-24,0.44759899999999997
1985-09-25,0.45100200000000007
1985-09-26,0.444195
1985-09-30,0.442493
1985-10-01,0.44759899999999997
1985-10-02,0.43228199999999994
1985-10-03,0.43058
1985-10-04,0.433983
1985-10-07,0.43568500000000004
1985-10-08,0.43568500000000004
1985-10-09,0.444195
1985-10-10,0.44759899999999997
1985-10-11,0.444195
1985-10-14,0.449301
1985-10-15,0.449301
1985-10-16,0.45440600000000003
1985-10-17,0.44589700000000004
1985-10-18,0.44589700000000004
1985-10-21,0.440791
1985-10-22,0.44759899999999997
1985-10-23,0.45100200000000007
1985-10-24,0.45100200000000007
1985-10-25,0.44589700000000004
1985-10-28,0.44759899999999997
1985-10-29,0.452704
1985-10-30,0.46972299999999995
1985-10-31,0.481637
1985-11-01,0.478233
1985-11-04,0.47653100000000004
1985-11-05,0.47993500000000006
1985-11-06,0.490146
1985-11-07,0.49355
1985-11-08,0.5003569999999999
1985-11-11,0.522482
1985-11-12,0.505463
1985-11-13,0.505463
1985-11-14,0.5173760000000001
1985-11-15,0.507165
1985-11-18,0.496954
1985-11-19,0.498655
1985-11-20,0.498655
1985-11-21,0.498655
1985-11-22,0.498655
1985-11-25,0.496954
1985-11-26,0.49184799999999995
1985-11-27,0.502059
1985-11-29,0.512271
1985-12-02,0.5139729999999999
1985-12-03,0.512271
1985-12-04,0.505463
1985-12-05,0.505463
1985-12-06,0.498655
1985-12-09,0.490146
1985-12-10,0.48844399999999993
1985-12-11,0.486742
1985-12-12,0.47653100000000004
1985-12-13,0.474829
1985-12-16,0.483338
1985-12-17,0.48503999999999997
1985-12-18,0.490146
1985-12-19,0.496954
1985-12-20,0.508867
1985-12-23,0.5003569999999999
1985-12-24,0.495252
1985-12-26,0.49184799999999995
1985-12-27,0.490146
1985-12-30,0.49355
1985-12-31,0.503761
1986-01-02,0.49355
1986-01-03,0.496954
1986-01-06,0.496954
1986-01-07,0.507165
1986-01-08,0.49355
1986-01-09,0.49184799999999995
1986-01-10,0.495252
1986-01-13,0.49184799999999995
1986-01-14,0.490146
1986-01-15,0.48844399999999993
1986-01-16,0.48844399999999993
1986-01-17,0.48503999999999997
1986-01-20,0.490146
1986-01-21,0.503761
1986-01-22,0.49355
1986-01-23,0.5003569999999999
1986-01-24,0.502059
1986-01-27,0.503761
1986-01-28,0.498655
1986-01-29,0.5003569999999999
1986-01-30,0.5003569999999999
1986-01-31,0.512271
1986-02-03,0.512271
1986-02-04,0.5105689999999999
1986-02-05,0.5105689999999999
1986-02-06,0.503761
1986-02-07,0.503761
1986-02-10,0.512271
1986-02-11,0.5105689999999999
1986-02-12,0.5173760000000001
1986-02-13,0.5190779999999999
1986-02-14,0.5326930000000001
1986-02-18,0.542905
1986-02-19,0.544607
1986-02-20,0.536097
1986-02-21,0.541203
1986-02-24,0.558222
1986-02-25,0.5633279999999999
1986-02-26,0.559924
1986-02-27,0.558222
1986-02-28,0.558222
1986-03-03,0.568433
1986-03-04,0.571837
1986-03-05,0.565029
1986-03-06,0.558222
1986-03-07,0.565029
1986-03-10,0.571837
1986-03-11,0.578645
1986-03-12,0.599067
1986-03-13,0.599067
1986-03-14,0.607577
1986-03-17,0.614384
1986-03-18,0.617788
1986-03-19,0.621192
1986-03-20,0.612683
1986-03-21,0.610981
1986-03-24,0.610981
1986-03-25,0.602471
1986-03-26,0.604173
1986-03-27,0.599067
1986-03-31,0.604173
1986-04-01,0.610981
1986-04-02,0.587154
1986-04-03,0.599067
1986-04-04,0.604173
1986-04-07,0.5956640000000001
1986-04-08,0.604173
1986-04-09,0.604173
1986-04-10,0.612683
1986-04-11,0.61949
1986-04-14,0.6416149999999999
1986-04-15,0.643317
1986-04-16,0.673951
1986-04-17,0.672249
1986-04-18,0.6637390000000001
1986-04-21,0.673951
1986-04-22,0.675653
1986-04-23,0.6603359999999999
1986-04-24,0.653528
1986-04-25,0.6603359999999999
1986-04-28,0.6637390000000001
1986-04-29,0.653528
1986-04-30,0.6262979999999999
1986-05-01,0.616086
1986-05-02,0.612683
1986-05-05,0.6262979999999999
1986-05-06,0.624596
1986-05-07,0.622894
1986-05-08,0.621192
1986-05-09,0.622894
1986-05-12,0.617788
1986-05-13,0.616086
1986-05-14,0.621192
1986-05-15,0.6262979999999999
1986-05-16,0.633105
1986-05-19,0.633105
1986-05-20,0.633105
1986-05-21,0.6416149999999999
1986-05-22,0.6501239999999999
1986-05-23,0.673951
1986-05-27,0.687566
1986-05-28,0.679056
1986-05-29,0.670547
1986-05-30,0.656932
1986-06-02,0.6501239999999999
1986-06-03,0.6603359999999999
1986-06-04,0.6603359999999999
1986-06-05,0.6603359999999999
1986-06-06,0.653528
1986-06-09,0.636509
1986-06-10,0.617788
1986-06-11,0.636509
1986-06-12,0.634807
1986-06-13,0.643317
1986-06-16,0.65523
1986-06-17,0.6603359999999999
1986-06-18,0.667143
1986-06-19,0.680758
1986-06-20,0.6943739999999999
1986-06-23,0.706287
1986-06-24,0.7284109999999999
1986-06-25,0.735219
1986-06-26,0.74543
1986-06-27,0.750536
1986-06-30,0.747132
1986-07-01,0.740325
1986-07-02,0.730113
1986-07-03,0.721604
1986-07-07,0.702883
1986-07-08,0.689268
1986-07-09,0.725008
1986-07-10,0.716498
1986-07-11,0.704585
1986-07-14,0.696075
1986-07-15,0.721604
1986-07-16,0.736921
1986-07-17,0.731815
1986-07-18,0.7386229999999999
1986-07-21,0.731815
1986-07-22,0.7386229999999999
1986-07-23,0.743729
1986-07-24,0.7284109999999999
1986-07-25,0.7267100000000001
1986-07-28,0.725008
1986-07-29,0.725008
1986-07-30,0.7386229999999999
1986-07-31,0.735219
1986-08-01,0.743729
1986-08-04,0.742027
1986-08-05,0.748834
1986-08-06,0.759046
1986-08-07,0.7624489999999999
1986-08-08,0.782872
1986-08-11,0.799891
1986-08-12,0.803295
1986-08-13,0.8135060000000001
1986-08-14,0.815208
1986-08-15,0.81691
1986-08-18,0.810102
1986-08-19,0.828823
1986-08-20,0.828823
1986-08-21,0.820314
1986-08-22,0.818612
1986-08-25,0.818612
1986-08-26,0.822016
1986-08-27,0.837333
1986-08-28,0.84414
1986-08-29,0.837333
1986-09-02,0.810102
1986-09-03,0.78968
1986-09-04,0.796487
1986-09-05,0.776065
1986-09-08,0.74543
1986-09-09,0.735219
1986-09-10,0.759046
1986-09-11,0.74543
1986-09-12,0.714796
1986-09-15,0.714796
1986-09-16,0.704585
1986-09-17,0.731815
1986-09-18,0.7284109999999999
1986-09-19,0.721604
1986-09-22,0.721604
1986-09-23,0.752238
1986-09-24,0.769257
1986-09-25,0.7709590000000001
1986-09-26,0.801593
1986-09-29,0.8135060000000001
1986-09-30,0.8135060000000001
1986-10-01,0.815208
1986-10-02,0.811804
1986-10-03,0.81691
1986-10-06,0.8135060000000001
1986-10-07,0.815208
1986-10-08,0.81691
1986-10-09,0.84414
1986-10-10,0.864563
1986-10-13,0.8594569999999999
1986-10-14,0.861159
1986-10-15,0.857756
1986-10-16,0.85265
1986-10-17,0.8475440000000001
1986-10-20,0.845842
1986-10-21,0.849246
1986-10-22,0.8475440000000001
1986-10-23,0.85265
1986-10-24,0.857756
1986-10-27,0.867967
1986-10-28,0.867967
1986-10-29,0.876476
1986-10-30,0.8832840000000001
1986-10-31,0.881582
1986-11-03,0.88839
1986-11-04,0.8917930000000001
1986-11-05,0.890092
1986-11-06,0.893495
1986-11-07,0.898601
1986-11-10,0.9003030000000001
1986-11-11,0.902005
1986-11-12,0.905409
1986-11-13,0.9037069999999999
1986-11-14,0.905409
1986-11-17,0.898601
1986-11-18,0.864563
1986-11-19,0.857756
1986-11-20,0.864563
1986-11-21,0.876476
1986-11-24,0.884986
1986-11-25,0.893495
1986-11-26,0.898601
1986-11-28,0.9156200000000001
1986-12-01,0.905409
1986-12-02,0.9088120000000001
1986-12-03,0.932639
1986-12-04,0.932639
1986-12-05,0.925831
1986-12-08,0.917322
1986-12-09,0.896899
1986-12-10,0.9037069999999999
1986-12-11,0.8951969999999999
1986-12-12,0.874775
1986-12-15,0.857756
1986-12-16,0.874775
1986-12-17,0.8713709999999999
1986-12-18,0.876476
1986-12-19,0.8917930000000001
1986-12-22,0.8917930000000001
1986-12-23,0.898601
1986-12-24,0.9037069999999999
1986-12-26,0.9071110000000001
1986-12-29,0.8951969999999999
1986-12-30,0.890092
1986-12-31,0.9003030000000001
1987-01-02,0.8951969999999999
1987-01-05,0.9241290000000001
1987-01-06,0.932639
1987-01-07,0.941148
1987-01-08,0.95136
1987-01-09,0.97859
1987-01-12,1.0058209999999999
1987-01-13,0.9836959999999999
1987-01-14,0.97859
1987-01-15,0.9973110000000001
1987-01-16,0.966677
1987-01-19,0.9683790000000001
1987-01-20,0.970081
1987-01-21,0.9598690000000001
1987-01-22,0.97859
1987-01-23,0.9922049999999999
1987-01-26,0.97859
1987-01-27,0.990503
1987-01-28,0.9871
1987-01-29,0.981994
1987-01-30,0.980292
1987-02-02,0.981994
1987-02-03,0.9922049999999999
1987-02-04,0.993907
1987-02-05,0.990503
1987-02-06,1.01433
1987-02-09,1.034753
1987-02-10,1.029647
1987-02-11,1.0211379999999999
1987-02-12,1.026243
1987-02-13,1.038157
1987-02-17,1.048368
1987-02-18,1.031349
1987-02-19,1.051772
1987-02-20,1.05007
1987-02-23,1.056877
1987-02-24,1.089213
1987-02-25,1.089213
1987-02-26,1.092617
1987-02-27,1.084108
1987-03-02,1.082406
1987-03-03,1.075598
1987-03-04,1.080704
1987-03-05,1.084108
1987-03-06,1.084108
1987-03-09,1.061983
1987-03-10,1.051772
1987-03-11,1.055175
1987-03-12,1.044964
1987-03-13,1.036455
1987-03-16,1.0211379999999999
1987-03-17,1.019436
1987-03-18,1.0211379999999999
1987-03-19,1.0228389999999998
1987-03-20,1.055175
1987-03-23,1.067089
1987-03-24,1.065387
1987-03-25,1.0585790000000002
1987-03-26,1.065387
1987-03-27,1.051772
1987-03-30,1.026243
1987-03-31,1.019436
1987-04-01,1.0024170000000001
1987-04-02,1.024541
1987-04-03,1.024541
1987-04-06,1.031349
1987-04-07,1.034753
1987-04-08,1.031349
1987-04-09,1.044964
1987-04-10,1.055175
1987-04-13,1.048368
1987-04-14,1.033051
1987-04-15,1.034753
1987-04-16,1.027945
1987-04-20,1.007522
1987-04-21,1.007522
1987-04-22,1.007522
1987-04-23,1.010926
1987-04-24,0.9871
1987-04-27,0.9836959999999999
1987-04-28,0.9871
1987-04-29,0.9922049999999999
1987-04-30,1.01433
1987-05-01,1.01433
1987-05-04,1.0024170000000001
1987-05-05,1.01433
1987-05-06,1.036455
1987-05-07,1.031349
1987-05-08,1.024541
1987-05-11,1.017734
1987-05-12,1.009224
1987-05-13,1.010926
1987-05-14,1.009224
1987-05-15,1.000715
1987-05-18,0.9751860000000001
1987-05-19,0.932639
1987-05-20,0.94285
1987-05-21,0.956465
1987-05-22,0.9632729999999999
1987-05-26,0.973484
1987-05-27,0.973484
1987-05-28,0.9598690000000001
1987-05-29,0.9598690000000001
1987-06-01,0.970081
1987-06-02,0.966677
1987-06-03,0.990503
1987-06-04,1.004119
1987-06-05,1.0058209999999999
1987-06-08,1.0228389999999998
1987-06-09,1.017734
1987-06-10,1.0228389999999998
1987-06-11,1.044964
1987-06-12,1.075598
1987-06-15,1.099425
1987-06-16,1.109636
1987-06-17,1.111338
1987-06-18,1.096021
1987-06-19,1.082406
1987-06-22,1.101127
1987-06-23,1.109636
1987-06-24,1.099425
1987-06-25,1.102829
1987-06-26,1.099425
1987-06-29,1.087512
1987-06-30,1.080704
1987-07-01,1.0585790000000002
1987-07-02,1.053474
1987-07-06,1.063685
1987-07-07,1.072194
1987-07-08,1.068791
1987-07-09,1.0704930000000001
1987-07-10,1.099425
1987-07-13,1.11304
1987-07-14,1.131761
1987-07-15,1.147078
1987-07-16,1.119848
1987-07-17,1.147078
1987-07-20,1.1402700000000001
1987-07-21,1.123251
1987-07-22,1.11304
1987-07-23,1.1062319999999999
1987-07-24,1.11304
1987-07-27,1.121549
1987-07-28,1.123251
1987-07-29,1.130059
1987-07-30,1.1334629999999999
1987-07-31,1.141972
1987-08-03,1.116444
1987-08-04,1.11304
1987-08-05,1.11304
1987-08-06,1.147078
1987-08-07,1.147078
1987-08-10,1.157289
1987-08-11,1.218557
1987-08-12,1.181116
1987-08-13,1.1930290000000001
1987-08-14,1.181116
1987-08-17,1.181116
1987-08-18,1.169202
1987-08-19,1.164097
1987-08-20,1.160693
1987-08-21,1.1709040000000002
1987-08-24,1.1675010000000001
1987-08-25,1.182818
1987-08-26,1.177712
1987-08-27,1.179414
1987-08-28,1.150482
1987-08-31,1.150482
1987-09-01,1.157289
1987-09-02,1.14878
1987-09-03,1.136866
1987-09-04,1.1402700000000001
1987-09-08,1.130059
1987-09-09,1.126655
1987-09-10,1.143674
1987-09-11,1.153885
1987-09-14,1.145376
1987-09-15,1.126655
1987-09-16,1.1062319999999999
1987-09-17,1.10453
1987-09-18,1.114742
1987-09-21,1.1062319999999999
1987-09-22,1.116444
1987-09-23,1.1334629999999999
1987-09-24,1.135165
1987-09-25,1.130059
1987-09-28,1.116444
1987-09-29,1.1334629999999999
1987-09-30,1.152184
1987-10-01,1.198135
1987-10-02,1.210048
1987-10-05,1.199837
1987-10-06,1.2032399999999999
1987-10-07,1.189625
1987-10-08,1.18452
1987-10-09,1.18452
1987-10-12,1.177712
1987-10-13,1.191327
1987-10-14,1.177712
1987-10-15,1.136866
1987-10-16,1.08581
1987-10-19,0.9530620000000001
1987-10-20,0.9156200000000001
1987-10-21,0.966677
1987-10-22,0.922428
1987-10-23,0.919024
1987-10-26,0.857756
1987-10-27,0.867967
1987-10-28,0.912216
1987-10-29,0.9530620000000001
1987-10-30,1.000715
1987-11-02,1.01433
1987-11-03,0.985398
1987-11-04,0.980292
1987-11-05,0.9836959999999999
1987-11-06,0.9836959999999999
1987-11-09,0.9683790000000001
1987-11-10,0.929235
1987-11-11,0.9309370000000001
1987-11-12,0.9479559999999999
1987-11-13,0.956465
1987-11-16,0.9683790000000001
1987-11-17,0.954764
1987-11-18,0.956465
1987-11-19,0.946254
1987-11-20,0.932639
1987-11-23,0.917322
1987-11-24,0.946254
1987-11-25,0.966677
1987-11-27,0.94285
1987-11-30,0.9156200000000001
1987-12-01,0.9088120000000001
1987-12-02,0.898601
1987-12-03,0.8713709999999999
1987-12-04,0.8475440000000001
1987-12-07,0.861159
1987-12-08,0.8713709999999999
1987-12-09,0.874775
1987-12-10,0.8917930000000001
1987-12-11,0.9037069999999999
1987-12-14,0.9241290000000001
1987-12-15,0.929235
1987-12-16,0.932639
1987-12-17,0.9445520000000001
1987-12-18,0.973484
1987-12-21,0.993907
