Date,DOOR
2014-06-20,56.57
2014-06-23,57.0
2014-06-24,55.43
2014-06-25,55.939999
2014-06-26,56.119999
2014-06-27,55.720001
2014-06-30,56.259997999999996
2014-07-01,56.07
2014-07-02,55.639998999999996
2014-07-03,56.57
2014-07-07,55.5
2014-07-08,54.849998
2014-07-09,54.740002000000004
2014-07-10,54.439999
2014-07-11,53.93
2014-07-14,53.720001
2014-07-15,52.880001
2014-07-16,51.959998999999996
2014-07-17,50.75
2014-07-18,51.330002
2014-07-21,50.34
2014-07-22,50.66
2014-07-23,50.709998999999996
2014-07-24,51.080002
2014-07-25,50.439999
2014-07-28,49.200001
2014-07-29,48.66
2014-07-30,48.93
2014-07-31,49.009997999999996
2014-08-01,50.060001
2014-08-04,50.540001000000004
2014-08-05,50.869999
2014-08-06,52.119999
2014-08-07,52.560001
2014-08-08,53.43
2014-08-11,53.82
2014-08-12,54.5
2014-08-13,53.380001
2014-08-14,53.98
2014-08-15,54.720001
2014-08-18,55.200001
2014-08-19,56.529999
2014-08-20,56.389998999999996
2014-08-21,56.779999
2014-08-22,58.209998999999996
2014-08-25,57.919998
2014-08-26,57.27
2014-08-27,57.310001
2014-08-28,56.889998999999996
2014-08-29,57.18
2014-09-02,57.049999
2014-09-03,57.0
2014-09-04,58.200001
2014-09-05,57.939999
2014-09-08,57.970001
2014-09-09,57.509997999999996
2014-09-10,57.990002000000004
2014-09-11,57.900002
2014-09-12,57.32
2014-09-15,56.970001
2014-09-16,56.450001
2014-09-17,57.779999
2014-09-18,58.59
2014-09-19,58.41
2014-09-22,57.939999
2014-09-23,56.970001
2014-09-24,56.900002
2014-09-25,56.23
2014-09-26,56.029999
2014-09-29,57.110001000000004
2014-09-30,55.380001
2014-10-01,53.5
2014-10-02,54.799999
2014-10-03,55.849998
2014-10-06,55.5
2014-10-07,54.59
2014-10-08,55.5
2014-10-09,54.470001
2014-10-10,53.650002
2014-10-13,53.189999
2014-10-14,54.299999
2014-10-15,52.959998999999996
2014-10-16,54.25
2014-10-17,54.66
2014-10-20,54.580002
2014-10-21,55.900002
2014-10-22,55.459998999999996
2014-10-23,56.32
2014-10-24,56.419998
2014-10-27,56.439999
2014-10-28,56.900002
2014-10-29,56.080002
2014-10-30,54.360001000000004
2014-10-31,54.060001
2014-11-03,54.700001
2014-11-04,54.5
2014-11-05,54.75
2014-11-06,54.200001
2014-11-07,54.400002
2014-11-10,53.0
2014-11-11,53.48
2014-11-12,54.259997999999996
2014-11-13,53.889998999999996
2014-11-14,54.0
2014-11-17,53.5
2014-11-18,54.299999
2014-11-19,54.52
2014-11-20,55.57
2014-11-21,56.75
2014-11-24,57.98
2014-11-25,58.310001
2014-11-26,58.66
2014-11-28,58.610001000000004
2014-12-01,57.720001
2014-12-02,58.330002
2014-12-03,59.16
2014-12-04,58.900002
2014-12-05,59.380001
2014-12-08,58.919998
2014-12-09,58.990002000000004
2014-12-10,57.950001
2014-12-11,57.66
2014-12-12,56.639998999999996
2014-12-15,56.66
2014-12-16,55.580002
2014-12-17,57.720001
2014-12-18,58.720001
2014-12-19,59.060001
2014-12-22,59.400002
2014-12-23,60.139998999999996
2014-12-24,60.040001000000004
2014-12-26,60.84
2014-12-29,61.830002
2014-12-30,61.830002
2014-12-31,61.459998999999996
2015-01-02,60.900002
2015-01-05,60.400002
2015-01-06,60.400002
2015-01-07,60.959998999999996
2015-01-08,61.5
2015-01-09,61.32
2015-01-12,60.849998
2015-01-13,60.75
2015-01-14,59.860001000000004
2015-01-15,58.209998999999996
2015-01-16,59.630001
2015-01-20,59.93
2015-01-21,59.73
2015-01-22,60.790001000000004
2015-01-23,60.869999
2015-01-26,61.59
2015-01-27,63.5
2015-01-28,62.959998999999996
2015-01-29,63.59
2015-01-30,62.720001
2015-02-02,63.150002
2015-02-03,63.490002000000004
2015-02-04,63.080002
2015-02-05,63.299999
2015-02-06,63.25
2015-02-09,62.990002000000004
2015-02-10,63.110001000000004
2015-02-11,63.220001
2015-02-12,65.190002
2015-02-13,65.879997
2015-02-17,66.199997
2015-02-18,65.970001
2015-02-19,66.360001
2015-02-20,66.57
2015-02-23,66.0
2015-02-24,65.68
2015-02-25,60.759997999999996
2015-02-26,62.970001
2015-02-27,61.34
2015-03-02,62.779999
2015-03-03,62.07
2015-03-04,61.759997999999996
2015-03-05,62.490002000000004
2015-03-06,62.290001000000004
2015-03-09,64.160004
2015-03-10,63.740002000000004
2015-03-11,65.110001
2015-03-12,64.989998
2015-03-13,64.739998
2015-03-16,64.910004
2015-03-17,65.040001
2015-03-18,65.91999799999999
2015-03-19,66.0
2015-03-20,66.029999
2015-03-23,66.239998
2015-03-24,66.459999
2015-03-25,64.900002
2015-03-26,65.519997
2015-03-27,67.0
2015-03-30,67.089996
2015-03-31,67.260002
2015-04-01,67.0
2015-04-02,67.349998
2015-04-06,67.75
2015-04-07,67.339996
2015-04-08,68.0
2015-04-09,68.110001
2015-04-10,69.690002
2015-04-13,68.940002
2015-04-14,69.150002
2015-04-15,70.379997
2015-04-16,69.339996
2015-04-17,68.730003
2015-04-20,69.550003
2015-04-21,69.360001
2015-04-22,68.540001
2015-04-23,67.209999
2015-04-24,67.029999
2015-04-27,67.07
2015-04-28,67.489998
2015-04-29,67.599998
2015-04-30,66.199997
2015-05-01,67.970001
2015-05-04,68.83000200000001
2015-05-05,68.269997
2015-05-06,68.779999
2015-05-07,68.870003
2015-05-08,69.150002
2015-05-11,68.389999
2015-05-12,67.769997
2015-05-13,67.75
2015-05-14,68.089996
2015-05-15,69.059998
2015-05-18,69.059998
2015-05-19,69.269997
2015-05-20,69.139999
2015-05-21,68.440002
2015-05-22,67.510002
2015-05-26,67.58000200000001
2015-05-27,68.690002
2015-05-28,68.18
2015-05-29,68.220001
2015-06-01,69.300003
2015-06-02,68.980003
2015-06-03,69.239998
2015-06-04,68.239998
2015-06-05,68.800003
2015-06-08,67.91999799999999
2015-06-09,68.0
2015-06-10,68.489998
2015-06-11,68.629997
2015-06-12,67.480003
2015-06-15,67.900002
2015-06-16,67.949997
2015-06-17,68.349998
2015-06-18,69.849998
2015-06-19,71.32
2015-06-22,71.0
2015-06-23,71.389999
2015-06-24,70.459999
2015-06-25,70.290001
2015-06-26,70.800003
2015-06-29,68.940002
2015-06-30,70.110001
2015-07-01,70.849998
2015-07-02,70.610001
2015-07-06,69.25
2015-07-07,69.83000200000001
2015-07-08,68.629997
2015-07-09,68.639999
2015-07-10,69.910004
2015-07-13,69.870003
2015-07-14,69.610001
2015-07-15,68.599998
2015-07-16,68.870003
2015-07-17,68.559998
2015-07-20,68.370003
2015-07-21,67.739998
2015-07-22,68.07
2015-07-23,68.150002
2015-07-24,67.900002
2015-07-27,67.110001
2015-07-28,66.900002
2015-07-29,67.360001
2015-07-30,68.620003
2015-07-31,69.07
2015-08-03,69.279999
2015-08-04,69.199997
2015-08-05,68.190002
2015-08-06,68.949997
2015-08-07,67.290001
2015-08-10,67.690002
2015-08-11,66.790001
2015-08-12,65.379997
2015-08-13,64.800003
2015-08-14,64.690002
2015-08-17,66.290001
2015-08-18,66.269997
2015-08-19,67.029999
2015-08-20,67.620003
2015-08-21,67.720001
2015-08-24,65.25
2015-08-25,64.07
2015-08-26,65.279999
2015-08-27,67.25
2015-08-28,67.040001
2015-08-31,66.050003
2015-09-01,64.040001
2015-09-02,64.849998
2015-09-03,64.410004
2015-09-04,63.450001
2015-09-08,64.18
2015-09-09,65.07
2015-09-10,65.410004
2015-09-11,66.309998
2015-09-14,66.370003
2015-09-15,67.029999
2015-09-16,67.519997
2015-09-17,66.709999
2015-09-18,67.059998
2015-09-21,66.400002
2015-09-22,64.559998
2015-09-23,65.239998
2015-09-24,64.349998
2015-09-25,63.779999
2015-09-28,61.790001000000004
2015-09-29,60.740002000000004
2015-09-30,60.580002
2015-10-01,60.830002
2015-10-02,61.860001000000004
2015-10-05,62.66
2015-10-06,62.650002
2015-10-07,62.82
2015-10-08,62.369999
2015-10-09,60.759997999999996
2015-10-12,61.509997999999996
2015-10-13,61.02
2015-10-14,60.619999
2015-10-15,60.82
2015-10-16,60.650002
2015-10-19,61.369999
2015-10-20,62.130001
2015-10-21,61.200001
2015-10-22,61.740002000000004
2015-10-23,60.540001000000004
2015-10-26,59.669998
2015-10-27,58.830002
2015-10-28,61.290001000000004
2015-10-29,59.830002
2015-10-30,59.869999
2015-11-02,60.0
2015-11-03,60.73
2015-11-04,60.349998
2015-11-05,63.110001000000004
2015-11-06,62.849998
2015-11-09,62.509997999999996
2015-11-10,61.91
2015-11-11,62.75
2015-11-12,62.07
2015-11-13,62.209998999999996
2015-11-16,62.389998999999996
2015-11-17,61.77
2015-11-18,62.84
2015-11-19,63.310001
2015-11-20,62.560001
2015-11-23,63.48
2015-11-24,64.489998
2015-11-25,65.33000200000001
2015-11-27,66.349998
2015-11-30,65.959999
2015-12-01,67.139999
2015-12-02,66.25
2015-12-03,65.139999
2015-12-04,65.66999799999999
2015-12-07,65.050003
2015-12-08,64.360001
2015-12-09,63.970001
2015-12-10,64.010002
2015-12-11,62.93
2015-12-14,61.189999
2015-12-15,61.560001
2015-12-16,63.419998
2015-12-17,62.66
2015-12-18,61.66
2015-12-21,61.41
2015-12-22,60.959998999999996
2015-12-23,61.049999
2015-12-24,61.240002000000004
2015-12-28,60.48
2015-12-29,60.52
2015-12-30,61.040001000000004
2015-12-31,61.23
2016-01-04,60.18
2016-01-05,60.200001
2016-01-06,59.099998
2016-01-07,58.639998999999996
2016-01-08,57.48
2016-01-11,57.75
2016-01-12,57.34
2016-01-13,56.59
2016-01-14,57.450001
2016-01-15,56.799999
2016-01-19,55.709998999999996
2016-01-20,54.220001
2016-01-21,55.25
2016-01-22,55.369999
2016-01-25,54.779999
2016-01-26,56.639998999999996
2016-01-27,55.299999
2016-01-28,55.0
2016-01-29,55.509997999999996
2016-02-01,54.91
2016-02-02,53.290001000000004
2016-02-03,52.48
2016-02-04,52.709998999999996
2016-02-05,51.080002
2016-02-08,48.990002000000004
2016-02-09,47.869999
2016-02-10,47.549999
2016-02-11,45.759997999999996
2016-02-12,45.599998
2016-02-16,48.200001
2016-02-17,49.09
2016-02-18,48.139998999999996
2016-02-19,48.02
2016-02-22,48.889998999999996
2016-02-23,49.349998
2016-02-24,50.799999
2016-02-25,58.080002
2016-02-26,58.369999
2016-02-29,57.509997999999996
2016-03-01,58.299999
2016-03-02,57.02
2016-03-03,56.990002000000004
2016-03-04,57.889998999999996
2016-03-07,59.290001000000004
2016-03-08,57.310001
2016-03-09,58.400002
2016-03-10,59.650002
2016-03-11,60.57
2016-03-14,61.73
2016-03-15,60.959998999999996
2016-03-16,61.240002000000004
2016-03-17,63.450001
2016-03-18,64.889999
2016-03-21,64.599998
2016-03-22,64.209999
2016-03-23,63.549999
2016-03-24,63.5
2016-03-28,62.790001000000004
2016-03-29,65.25
2016-03-30,64.050003
2016-03-31,65.5
2016-04-01,66.370003
2016-04-04,66.699997
2016-04-05,65.93
2016-04-06,67.33000200000001
2016-04-07,66.290001
2016-04-08,67.550003
2016-04-11,67.989998
2016-04-12,69.389999
2016-04-13,69.269997
2016-04-14,68.940002
2016-04-15,69.099998
2016-04-18,69.400002
2016-04-19,69.82
2016-04-20,69.720001
2016-04-21,69.57
2016-04-22,69.5
2016-04-25,69.459999
2016-04-26,69.620003
2016-04-27,69.940002
2016-04-28,69.239998
2016-04-29,67.660004
2016-05-02,66.860001
2016-05-03,65.480003
2016-05-04,65.760002
2016-05-05,68.5
2016-05-06,69.199997
2016-05-09,69.029999
2016-05-10,69.82
2016-05-11,68.93
2016-05-12,69.089996
2016-05-13,68.629997
2016-05-16,69.190002
2016-05-17,68.58000200000001
2016-05-18,68.720001
2016-05-19,68.480003
2016-05-20,69.709999
2016-05-23,69.370003
2016-05-24,70.949997
2016-05-25,70.809998
2016-05-26,70.089996
2016-05-27,70.400002
2016-05-31,69.83000200000001
2016-06-01,70.190002
2016-06-02,70.209999
2016-06-03,70.760002
2016-06-06,71.559998
2016-06-07,71.529999
2016-06-08,71.760002
2016-06-09,71.43
2016-06-10,69.720001
2016-06-13,68.75
2016-06-14,67.779999
2016-06-15,67.540001
2016-06-16,66.93
2016-06-17,66.949997
2016-06-20,68.209999
2016-06-21,67.699997
2016-06-22,68.199997
2016-06-23,69.400002
2016-06-24,64.910004
2016-06-27,61.630001
2016-06-28,63.799999
2016-06-29,64.529999
2016-06-30,66.139999
2016-07-01,67.400002
2016-07-05,66.849998
2016-07-06,67.989998
2016-07-07,67.349998
2016-07-08,68.190002
2016-07-11,69.199997
2016-07-12,68.910004
2016-07-13,68.620003
2016-07-14,68.709999
2016-07-15,69.120003
2016-07-18,68.93
2016-07-19,68.019997
2016-07-20,67.970001
2016-07-21,66.349998
2016-07-22,66.91999799999999
2016-07-25,67.010002
2016-07-26,67.32
2016-07-27,68.260002
2016-07-28,69.910004
2016-07-29,69.83000200000001
2016-08-01,70.370003
2016-08-02,70.33000200000001
2016-08-03,70.889999
2016-08-04,70.800003
2016-08-05,72.260002
2016-08-08,72.08000200000001
2016-08-09,71.879997
2016-08-10,71.970001
2016-08-11,67.18
2016-08-12,66.730003
2016-08-15,69.08000200000001
2016-08-16,67.400002
2016-08-17,67.029999
2016-08-18,66.910004
2016-08-19,67.199997
2016-08-22,67.019997
2016-08-23,68.540001
2016-08-24,68.040001
2016-08-25,67.989998
2016-08-26,67.900002
2016-08-29,67.910004
2016-08-30,67.959999
2016-08-31,66.730003
2016-09-01,66.239998
2016-09-02,66.120003
2016-09-06,67.199997
2016-09-07,67.529999
2016-09-08,66.110001
2016-09-09,62.740002000000004
2016-09-12,64.269997
2016-09-13,63.810001
2016-09-14,64.18
2016-09-15,64.190002
2016-09-16,63.330002
2016-09-19,63.82
2016-09-20,62.860001000000004
2016-09-21,62.549999
2016-09-22,63.630001
2016-09-23,63.07
2016-09-26,62.939999
2016-09-27,63.200001
2016-09-28,63.259997999999996
2016-09-29,61.959998999999996
2016-09-30,62.169998
2016-10-03,61.689999
2016-10-04,61.98
2016-10-05,62.619999
2016-10-06,63.43
2016-10-07,62.27
2016-10-10,62.529999
2016-10-11,60.299999
2016-10-12,59.91
2016-10-13,60.02
2016-10-14,59.59
2016-10-17,59.450001
2016-10-18,59.700001
2016-10-19,59.049999
2016-10-20,59.25
2016-10-21,59.349998
2016-10-24,59.450001
2016-10-25,56.799999
2016-10-26,56.400002
2016-10-27,56.299999
2016-10-28,56.700001
2016-10-31,56.900002
2016-11-01,56.049999
2016-11-02,55.75
2016-11-03,55.799999
2016-11-04,55.849998
2016-11-07,57.049999
2016-11-08,56.650002
2016-11-09,62.200001
2016-11-10,63.400002
2016-11-11,65.449997
2016-11-14,66.949997
2016-11-15,67.150002
2016-11-16,66.949997
2016-11-17,67.150002
2016-11-18,67.150002
2016-11-21,67.949997
2016-11-22,67.650002
2016-11-23,67.150002
2016-11-25,67.550003
2016-11-28,65.550003
2016-11-29,64.900002
2016-11-30,64.800003
2016-12-01,65.400002
2016-12-02,64.550003
2016-12-05,64.800003
2016-12-06,65.400002
2016-12-07,65.650002
2016-12-08,66.75
2016-12-09,66.75
2016-12-12,65.5
2016-12-13,65.599998
2016-12-14,64.25
2016-12-15,63.799999
2016-12-16,63.950001
2016-12-19,64.050003
2016-12-20,64.5
2016-12-21,65.050003
2016-12-22,64.699997
2016-12-23,64.800003
2016-12-27,65.5
2016-12-28,64.800003
2016-12-29,65.400002
2016-12-30,65.800003
2017-01-03,67.050003
2017-01-04,67.0
2017-01-05,64.849998
2017-01-06,64.449997
2017-01-09,64.099998
2017-01-10,64.550003
2017-01-11,65.0
2017-01-12,64.599998
2017-01-13,65.300003
2017-01-17,64.550003
2017-01-18,65.5
2017-01-19,65.650002
2017-01-20,65.699997
2017-01-23,65.400002
2017-01-24,68.349998
2017-01-25,68.699997
2017-01-26,67.75
2017-01-27,66.900002
2017-01-30,66.949997
2017-01-31,66.599998
2017-02-01,67.650002
2017-02-02,69.199997
2017-02-03,68.949997
2017-02-06,67.800003
2017-02-07,67.949997
2017-02-08,67.699997
2017-02-09,68.400002
2017-02-10,68.550003
2017-02-13,68.349998
2017-02-14,68.349998
2017-02-15,69.550003
2017-02-16,69.0
2017-02-17,68.599998
2017-02-21,68.550003
2017-02-22,68.5
2017-02-23,74.949997
2017-02-24,77.0
2017-02-27,78.949997
2017-02-28,78.099998
2017-03-01,79.099998
2017-03-02,79.25
2017-03-03,81.050003
2017-03-06,81.150002
2017-03-07,80.150002
2017-03-08,80.099998
2017-03-09,79.900002
2017-03-10,81.050003
2017-03-13,81.150002
2017-03-14,81.199997
2017-03-15,80.25
2017-03-16,81.300003
2017-03-17,80.5
2017-03-20,80.5
2017-03-21,79.449997
2017-03-22,79.5
2017-03-23,79.949997
2017-03-24,79.449997
2017-03-27,79.599998
2017-03-28,78.949997
2017-03-29,79.650002
2017-03-30,78.650002
2017-03-31,79.25
2017-04-03,78.400002
2017-04-04,77.5
2017-04-05,77.599998
2017-04-06,77.75
2017-04-07,77.099998
2017-04-10,77.099998
2017-04-11,78.050003
2017-04-12,77.5
2017-04-13,76.699997
2017-04-17,78.25
2017-04-18,78.349998
2017-04-19,78.900002
2017-04-20,79.849998
2017-04-21,79.5
2017-04-24,80.800003
2017-04-25,83.0
2017-04-26,83.599998
2017-04-27,84.199997
2017-04-28,83.199997
2017-05-01,83.550003
2017-05-02,83.050003
2017-05-03,82.599998
2017-05-04,83.150002
2017-05-05,82.900002
2017-05-08,82.349998
2017-05-09,77.150002
2017-05-10,75.050003
2017-05-11,74.900002
2017-05-12,73.199997
2017-05-15,74.050003
2017-05-16,74.0
2017-05-17,72.949997
2017-05-18,74.150002
2017-05-19,75.0
2017-05-22,75.199997
2017-05-23,75.150002
2017-05-24,75.400002
2017-05-25,75.099998
2017-05-26,75.400002
2017-05-30,73.400002
2017-05-31,73.650002
2017-06-01,73.300003
2017-06-02,74.949997
2017-06-05,73.550003
2017-06-06,72.849998
2017-06-07,73.050003
2017-06-08,74.25
2017-06-09,74.949997
2017-06-12,75.699997
2017-06-13,76.25
2017-06-14,76.150002
2017-06-15,75.650002
2017-06-16,75.0
2017-06-19,74.849998
2017-06-20,74.099998
2017-06-21,73.199997
2017-06-22,73.550003
2017-06-23,73.25
2017-06-26,74.099998
2017-06-27,74.199997
2017-06-28,76.0
2017-06-29,75.5
2017-06-30,75.5
2017-07-03,75.599998
2017-07-05,75.949997
2017-07-06,74.099998
2017-07-07,74.449997
2017-07-10,74.300003
2017-07-11,74.150002
2017-07-12,75.0
2017-07-13,75.650002
2017-07-14,76.0
2017-07-17,76.699997
2017-07-18,76.099998
2017-07-19,76.699997
2017-07-20,77.849998
2017-07-21,76.699997
2017-07-24,76.650002
2017-07-25,78.400002
2017-07-26,79.099998
2017-07-27,77.699997
2017-07-28,77.650002
2017-07-31,77.650002
2017-08-01,78.150002
2017-08-02,76.550003
2017-08-03,75.800003
2017-08-04,75.849998
2017-08-07,74.199997
2017-08-08,73.0
2017-08-09,72.75
2017-08-10,58.349998
2017-08-11,59.5
2017-08-14,60.599998
2017-08-15,60.450001
2017-08-16,60.75
2017-08-17,60.900002
2017-08-18,60.5
2017-08-21,60.049999
2017-08-22,61.450001
2017-08-23,61.849998
2017-08-24,61.0
2017-08-25,60.799999
2017-08-28,63.099998
2017-08-29,63.450001
2017-08-30,63.75
2017-08-31,63.299999
2017-09-01,64.300003
2017-09-05,63.599998
2017-09-06,64.900002
2017-09-07,64.449997
2017-09-08,64.900002
2017-09-11,66.150002
2017-09-12,65.900002
2017-09-13,65.150002
2017-09-14,65.199997
2017-09-15,65.650002
2017-09-18,65.199997
2017-09-19,64.75
2017-09-20,64.550003
2017-09-21,65.949997
2017-09-22,66.349998
2017-09-25,65.150002
2017-09-26,65.449997
2017-09-27,68.5
2017-09-28,68.449997
2017-09-29,69.199997
2017-10-02,68.699997
2017-10-03,67.699997
2017-10-04,67.400002
2017-10-05,67.599998
2017-10-06,68.050003
2017-10-09,68.650002
2017-10-10,67.699997
2017-10-11,67.300003
2017-10-12,67.0
2017-10-13,67.5
2017-10-16,67.650002
2017-10-17,66.599998
2017-10-18,66.300003
2017-10-19,66.449997
2017-10-20,67.349998
2017-10-23,67.349998
2017-10-24,67.800003
2017-10-25,67.400002
2017-10-26,67.900002
2017-10-27,67.349998
2017-10-30,66.849998
2017-10-31,67.099998
2017-11-01,66.949997
2017-11-02,66.150002
2017-11-03,64.949997
2017-11-06,64.300003
2017-11-07,63.049999
2017-11-08,65.849998
2017-11-09,70.900002
2017-11-10,70.800003
2017-11-13,70.300003
2017-11-14,70.550003
2017-11-15,70.550003
2017-11-16,71.400002
2017-11-17,72.0
2017-11-20,72.949997
2017-11-21,73.400002
2017-11-22,72.349998
2017-11-24,72.25
2017-11-27,71.800003
2017-11-28,72.199997
2017-11-29,73.849998
2017-11-30,73.650002
2017-12-01,74.0
2017-12-04,74.800003
2017-12-05,71.650002
2017-12-06,71.0
2017-12-07,71.0
2017-12-08,71.300003
2017-12-11,70.699997
2017-12-12,69.849998
2017-12-13,70.349998
2017-12-14,70.599998
2017-12-15,71.25
2017-12-18,72.449997
2017-12-19,72.300003
2017-12-20,72.400002
2017-12-21,73.150002
2017-12-22,72.800003
2017-12-26,73.150002
2017-12-27,73.25
2017-12-28,73.75
2017-12-29,74.150002
2018-01-02,74.150002
2018-01-03,74.300003
2018-01-04,73.75
2018-01-05,74.0
2018-01-08,74.099998
2018-01-09,73.349998
2018-01-10,71.949997
2018-01-11,73.099998
2018-01-12,73.599998
2018-01-16,74.0
2018-01-17,74.849998
2018-01-18,73.25
2018-01-19,71.949997
2018-01-22,71.949997
2018-01-23,72.0
2018-01-24,72.949997
2018-01-25,72.099998
2018-01-26,72.949997
2018-01-29,71.800003
2018-01-30,70.400002
2018-01-31,69.75
2018-02-01,71.400002
2018-02-02,71.349998
2018-02-05,69.050003
2018-02-06,69.099998
2018-02-07,69.349998
2018-02-08,67.0
2018-02-09,67.199997
2018-02-12,66.599998
2018-02-13,64.449997
2018-02-14,66.449997
2018-02-15,66.25
2018-02-16,68.400002
2018-02-20,67.050003
2018-02-21,66.050003
2018-02-22,66.550003
2018-02-23,66.199997
2018-02-26,65.0
2018-02-27,63.049999
2018-02-28,61.049999
2018-03-01,61.150002
2018-03-02,61.700001
2018-03-05,64.0
2018-03-06,64.099998
2018-03-07,64.150002
2018-03-08,64.050003
2018-03-09,65.050003
2018-03-12,64.650002
2018-03-13,64.099998
2018-03-14,63.25
2018-03-15,62.25
2018-03-16,62.099998
2018-03-19,61.299999
2018-03-20,61.349998
2018-03-21,61.450001
2018-03-22,59.799999
2018-03-23,58.450001
2018-03-26,59.950001
2018-03-27,59.650002
2018-03-28,59.950001
2018-03-29,61.349998
2018-04-02,59.700001
2018-04-03,60.549999
2018-04-04,61.849998
2018-04-05,62.450001
2018-04-06,61.650002
2018-04-09,60.549999
2018-04-10,61.0
2018-04-11,61.049999
2018-04-12,61.049999
2018-04-13,60.75
2018-04-16,63.849998
2018-04-17,63.799999
2018-04-18,64.650002
2018-04-19,61.900002
2018-04-20,61.75
2018-04-23,61.75
2018-04-24,61.650002
2018-04-25,62.650002
2018-04-26,63.450001
2018-04-27,62.599998
2018-04-30,60.700001
2018-05-01,60.900002
2018-05-02,60.400002
2018-05-03,63.299999
2018-05-04,62.700001
2018-05-07,62.349998
2018-05-08,63.150002
2018-05-09,63.549999
2018-05-10,63.5
2018-05-11,64.550003
2018-05-14,64.0
2018-05-15,63.900002
2018-05-16,64.099998
2018-05-17,65.300003
2018-05-18,66.449997
2018-05-21,66.550003
2018-05-22,65.300003
2018-05-23,65.550003
2018-05-24,65.5
2018-05-25,66.0
2018-05-29,65.650002
2018-05-30,66.650002
2018-05-31,66.099998
2018-06-01,66.199997
2018-06-04,67.25
2018-06-05,66.599998
2018-06-06,67.099998
2018-06-07,69.0
2018-06-08,69.550003
2018-06-11,69.75
2018-06-12,71.099998
2018-06-13,71.0
2018-06-14,72.150002
2018-06-15,71.150002
2018-06-18,71.75
2018-06-19,73.199997
2018-06-20,73.050003
2018-06-21,71.900002
2018-06-22,70.849998
2018-06-25,70.5
2018-06-26,71.150002
2018-06-27,70.900002
2018-06-28,71.400002
2018-06-29,71.849998
2018-07-02,73.0
2018-07-03,72.599998
2018-07-05,72.150002
2018-07-06,72.400002
2018-07-09,72.5
2018-07-10,71.449997
2018-07-11,70.949997
2018-07-12,71.150002
2018-07-13,71.150002
2018-07-16,70.300003
2018-07-17,72.050003
2018-07-18,71.550003
2018-07-19,72.099998
2018-07-20,71.099998
2018-07-23,70.099998
2018-07-24,68.400002
2018-07-25,67.150002
2018-07-26,67.050003
2018-07-27,66.949997
2018-07-30,67.599998
2018-07-31,68.25
2018-08-01,67.400002
2018-08-02,67.25
2018-08-03,66.050003
2018-08-06,66.849998
2018-08-07,66.650002
2018-08-08,65.5
2018-08-09,68.150002
2018-08-10,68.099998
2018-08-13,64.099998
2018-08-14,66.650002
2018-08-15,66.949997
2018-08-16,67.349998
2018-08-17,67.599998
2018-08-20,67.449997
2018-08-21,68.75
2018-08-22,67.150002
2018-08-23,66.449997
2018-08-24,66.199997
2018-08-27,66.900002
2018-08-28,66.599998
2018-08-29,66.900002
2018-08-30,67.050003
2018-08-31,66.949997
2018-09-04,67.349998
2018-09-05,67.900002
2018-09-06,68.050003
2018-09-07,68.300003
2018-09-10,69.449997
2018-09-11,70.599998
2018-09-12,70.349998
2018-09-13,69.699997
2018-09-14,69.300003
2018-09-17,68.150002
2018-09-18,67.699997
2018-09-19,67.900002
2018-09-20,67.400002
2018-09-21,66.550003
2018-09-24,65.550003
2018-09-25,65.400002
2018-09-26,63.5
2018-09-27,63.450001
2018-09-28,64.099998
2018-10-01,62.259997999999996
2018-10-02,62.57
2018-10-03,63.259997999999996
2018-10-04,63.470001
2018-10-05,63.209998999999996
2018-10-08,62.799999
2018-10-09,60.830002
2018-10-10,60.880001
2018-10-11,59.720001
2018-10-12,59.150002
2018-10-15,60.130001
2018-10-16,59.48
2018-10-17,56.860001000000004
2018-10-18,56.119999
2018-10-19,55.349998
2018-10-22,54.700001
2018-10-23,54.970001
2018-10-24,54.25
2018-10-25,55.59
2018-10-26,53.580002
2018-10-29,54.419998
2018-10-30,56.09
2018-10-31,55.389998999999996
2018-11-01,57.330002
2018-11-02,56.5
2018-11-05,56.529999
2018-11-06,56.869999
2018-11-07,54.169998
2018-11-08,54.5
2018-11-09,55.080002
2018-11-12,54.669998
2018-11-13,54.869999
2018-11-14,54.23
2018-11-15,54.400002
2018-11-16,54.23
2018-11-19,54.34
2018-11-20,53.34
2018-11-21,53.779999
2018-11-23,53.630001
2018-11-26,53.41
2018-11-27,52.880001
2018-11-28,54.099998
2018-11-29,54.200001
2018-11-30,53.669998
2018-12-03,54.439999
2018-12-04,52.029999
2018-12-06,51.799999
2018-12-07,51.799999
2018-12-10,50.310001
2018-12-11,49.240002000000004
2018-12-12,49.009997999999996
2018-12-13,47.52
2018-12-14,47.029999
2018-12-17,46.889998999999996
2018-12-18,47.709998999999996
2018-12-19,47.209998999999996
2018-12-20,46.040001000000004
2018-12-21,46.119999
2018-12-24,44.52
2018-12-26,45.349998
2018-12-27,46.509997999999996
2018-12-28,45.91
2018-12-31,44.830002
2019-01-02,46.860001000000004
2019-01-03,46.0
2019-01-04,48.16
2019-01-07,48.98
2019-01-08,50.009997999999996
2019-01-09,51.299999
2019-01-10,50.52
2019-01-11,51.41
2019-01-14,52.080002
2019-01-15,51.919998
2019-01-16,50.740002000000004
2019-01-17,51.279999
2019-01-18,52.470001
2019-01-22,52.66
2019-01-23,52.650002
2019-01-24,53.459998999999996
2019-01-25,54.029999
2019-01-28,54.599998
2019-01-29,55.240002000000004
