Date,COWN
2007-03-30,66.559998
2007-04-02,68.32
2007-04-03,70.199997
2007-04-04,70.239998
2007-04-05,68.91999799999999
2007-04-09,66.040001
2007-04-10,64.440002
2007-04-11,65.639999
2007-04-12,66.599998
2007-04-13,65.800003
2007-04-16,69.480003
2007-04-17,70.360001
2007-04-18,71.279999
2007-04-19,72.400002
2007-04-20,70.959999
2007-04-23,69.400002
2007-04-24,69.68
2007-04-25,68.440002
2007-04-26,68.0
2007-04-27,68.040001
2007-04-30,67.120003
2007-05-01,69.959999
2007-05-02,74.239998
2007-05-03,72.440002
2007-05-04,73.279999
2007-05-07,74.239998
2007-05-08,75.400002
2007-05-09,75.879997
2007-05-10,73.32
2007-05-11,78.599998
2007-05-14,76.68
2007-05-15,73.91999799999999
2007-05-16,72.480003
2007-05-17,72.519997
2007-05-18,72.199997
2007-05-21,72.720001
2007-05-22,72.400002
2007-05-23,71.959999
2007-05-24,69.639999
2007-05-25,70.0
2007-05-29,70.559998
2007-05-30,71.360001
2007-05-31,71.32
2007-06-01,72.239998
2007-06-04,71.879997
2007-06-05,70.120003
2007-06-06,68.639999
2007-06-07,67.800003
2007-06-08,67.400002
2007-06-11,65.91999799999999
2007-06-12,63.799999
2007-06-13,68.160004
2007-06-14,68.519997
2007-06-15,70.160004
2007-06-18,69.839996
2007-06-19,72.0
2007-06-20,72.68
2007-06-21,74.0
2007-06-22,73.120003
2007-06-25,72.519997
2007-06-26,72.879997
2007-06-27,72.360001
2007-06-28,74.760002
2007-06-29,71.639999
2007-07-02,71.68
2007-07-03,71.0
2007-07-05,71.360001
2007-07-06,74.720001
2007-07-09,71.720001
2007-07-10,69.68
2007-07-11,66.599998
2007-07-12,68.68
2007-07-13,72.0
2007-07-16,72.120003
2007-07-17,72.440002
2007-07-18,71.199997
2007-07-19,70.720001
2007-07-20,70.040001
2007-07-23,71.519997
2007-07-24,67.32
2007-07-25,66.879997
2007-07-26,63.240002000000004
2007-07-27,63.040001000000004
2007-07-30,65.08000200000001
2007-07-31,57.439999
2007-08-01,54.919998
2007-08-02,54.0
2007-08-03,50.720001
2007-08-06,51.599998
2007-08-07,50.080002
2007-08-08,54.0
2007-08-09,50.720001
2007-08-10,50.599998
2007-08-13,49.439999
2007-08-14,47.119999
2007-08-15,45.880001
2007-08-16,49.599998
2007-08-17,53.68
2007-08-20,55.48
2007-08-21,54.439999
2007-08-22,55.040001000000004
2007-08-23,52.16
2007-08-24,52.799999
2007-08-27,50.040001000000004
2007-08-28,47.560001
2007-08-29,49.0
2007-08-30,48.759997999999996
2007-08-31,51.119999
2007-09-04,51.240002000000004
2007-09-05,49.360001000000004
2007-09-06,51.32
2007-09-07,51.599998
2007-09-10,52.68
2007-09-11,52.639998999999996
2007-09-12,52.240002000000004
2007-09-13,53.400002
2007-09-14,52.84
2007-09-17,53.720001
2007-09-18,57.48
2007-09-19,59.400002
2007-09-20,57.84
2007-09-21,59.919998
2007-09-24,59.200001
2007-09-25,55.959998999999996
2007-09-26,55.599998
2007-09-27,55.279999
2007-09-28,55.279999
2007-10-01,55.599998
2007-10-02,59.439999
2007-10-03,56.0
2007-10-04,56.560001
2007-10-05,56.119999
2007-10-08,57.84
2007-10-09,57.68
2007-10-10,57.48
2007-10-11,56.0
2007-10-12,53.040001000000004
2007-10-15,52.560001
2007-10-16,50.799999
2007-10-17,51.240002000000004
2007-10-18,49.799999
2007-10-19,47.959998999999996
2007-10-22,48.639998999999996
2007-10-23,47.560001
2007-10-24,48.32
2007-10-25,47.799999
2007-10-26,50.52
2007-10-29,48.599998
2007-10-30,47.52
2007-10-31,48.560001
2007-11-01,44.200001
2007-11-02,42.68
2007-11-05,44.880001
2007-11-06,42.720001
2007-11-07,40.48
2007-11-08,38.84
2007-11-09,41.400002
2007-11-12,42.0
2007-11-13,43.599998
2007-11-14,42.720001
2007-11-15,42.200001
2007-11-16,40.52
2007-11-19,39.84
2007-11-20,39.599998
2007-11-21,40.200001
2007-11-23,41.240002000000004
2007-11-26,40.040001000000004
2007-11-27,39.919998
2007-11-28,42.48
2007-11-29,43.279999
2007-11-30,42.919998
2007-12-03,41.560001
2007-12-04,40.400002
2007-12-05,41.0
2007-12-06,42.0
2007-12-07,42.279999
2007-12-10,45.0
2007-12-11,39.080002
2007-12-12,38.720001
2007-12-13,39.720001
2007-12-14,38.560001
2007-12-17,38.959998999999996
2007-12-18,41.279999
2007-12-19,40.560001
2007-12-20,40.240002000000004
2007-12-21,41.0
2007-12-24,42.639998999999996
2007-12-26,42.439999
2007-12-27,41.84
2007-12-28,40.080002
2007-12-31,38.040001000000004
2008-01-02,37.240002000000004
2008-01-03,39.439999
2008-01-04,36.080002
2008-01-07,36.279999
2008-01-08,33.68
2008-01-09,34.799999
2008-01-10,34.0
2008-01-11,35.799999
2008-01-14,35.560001
2008-01-15,35.240002000000004
2008-01-16,37.0
2008-01-17,36.080002
2008-01-18,36.0
2008-01-22,37.279999
2008-01-23,43.240002000000004
2008-01-24,39.919998
2008-01-25,38.439999
2008-01-28,38.84
2008-01-29,39.68
2008-01-30,38.880001
2008-01-31,39.959998999999996
2008-02-01,40.599998
2008-02-04,40.400002
2008-02-05,38.52
2008-02-06,38.599998
2008-02-07,39.360001000000004
2008-02-08,37.200001
2008-02-11,36.599998
2008-02-12,36.68
2008-02-13,37.200001
2008-02-14,36.68
2008-02-15,32.880001
2008-02-19,32.599998
2008-02-20,34.880001
2008-02-21,33.0
2008-02-22,33.759997999999996
2008-02-25,34.560001
2008-02-26,35.439999
2008-02-27,35.759997999999996
2008-02-28,31.120001000000002
2008-02-29,30.0
2008-03-03,28.280001000000002
2008-03-04,28.0
2008-03-05,30.32
2008-03-06,27.84
2008-03-07,28.24
2008-03-10,27.799999
2008-03-11,29.0
2008-03-12,28.48
2008-03-13,28.559998999999998
2008-03-14,27.24
2008-03-17,25.92
2008-03-18,27.959999
2008-03-19,26.559998999999998
2008-03-20,29.559998999999998
2008-03-24,30.799999
2008-03-25,31.120001000000002
2008-03-26,30.639999
2008-03-27,28.68
2008-03-28,27.559998999999998
2008-03-31,28.360001
2008-04-01,29.639999
2008-04-02,28.280001000000002
2008-04-03,28.959999
2008-04-04,29.24
2008-04-07,29.799999
2008-04-08,30.48
2008-04-09,28.280001000000002
2008-04-10,27.799999
2008-04-11,27.0
2008-04-14,26.76
2008-04-15,27.440001000000002
2008-04-16,28.200001
2008-04-17,27.559998999999998
2008-04-18,28.08
2008-04-21,27.84
2008-04-22,26.639999
2008-04-23,26.639999
2008-04-24,27.48
2008-04-25,27.76
2008-04-28,26.76
2008-04-29,26.879998999999998
2008-04-30,26.6
2008-05-01,28.0
2008-05-02,27.280001000000002
2008-05-05,28.52
2008-05-06,29.0
2008-05-07,27.48
2008-05-08,28.879998999999998
2008-05-09,27.719998999999998
2008-05-12,27.799999
2008-05-13,27.879998999999998
2008-05-14,28.48
2008-05-15,30.24
2008-05-16,33.0
2008-05-19,32.400002
2008-05-20,33.52
2008-05-21,33.48
2008-05-22,32.240002000000004
2008-05-23,31.4
2008-05-27,32.599998
2008-05-28,31.719998999999998
2008-05-29,31.959999
2008-05-30,31.76
2008-06-02,31.200001
2008-06-03,31.24
2008-06-04,33.0
2008-06-05,33.439999
2008-06-06,31.440001000000002
2008-06-09,32.68
2008-06-10,33.16
2008-06-11,31.959999
2008-06-12,31.32
2008-06-13,32.0
2008-06-16,32.560001
2008-06-17,31.6
2008-06-18,32.400002
2008-06-19,31.799999
2008-06-20,30.92
2008-06-23,31.120001000000002
2008-06-24,31.879998999999998
2008-06-25,33.0
2008-06-26,32.119999
2008-06-27,31.76
2008-06-30,30.879998999999998
2008-07-01,30.6
2008-07-02,30.559998999999998
2008-07-03,30.4
2008-07-07,30.280001000000002
2008-07-08,30.799999
2008-07-09,30.0
2008-07-10,30.040001
2008-07-11,29.959999
2008-07-14,28.84
2008-07-15,28.6
2008-07-16,30.719998999999998
2008-07-17,32.360001000000004
2008-07-18,31.360001
2008-07-21,30.120001000000002
2008-07-22,31.68
2008-07-23,32.360001000000004
2008-07-24,30.959999
2008-07-25,32.200001
2008-07-28,29.6
2008-07-29,33.040001000000004
2008-07-30,33.560001
2008-07-31,32.880001
2008-08-01,34.080002
2008-08-04,34.759997999999996
2008-08-05,33.360001000000004
2008-08-06,32.720001
2008-08-07,32.720001
2008-08-08,34.16
2008-08-11,33.560001
2008-08-12,33.599998
2008-08-13,34.040001000000004
2008-08-14,35.0
2008-08-15,35.959998999999996
2008-08-18,35.880001
2008-08-19,35.959998999999996
2008-08-20,35.599998
2008-08-21,35.799999
2008-08-22,35.880001
2008-08-25,35.959998999999996
2008-08-26,36.759997999999996
2008-08-27,36.279999
2008-08-28,36.799999
2008-08-29,36.720001
2008-09-02,36.32
2008-09-03,36.360001000000004
2008-09-04,35.919998
2008-09-05,34.48
2008-09-08,34.040001000000004
2008-09-09,32.360001000000004
2008-09-10,32.48
2008-09-11,32.84
2008-09-12,32.119999
2008-09-15,29.4
2008-09-16,28.639999
2008-09-17,26.200001
2008-09-18,30.0
2008-09-19,31.280001000000002
2008-09-22,32.0
2008-09-23,32.880001
2008-09-24,32.040001000000004
2008-09-25,32.16
2008-09-26,36.0
2008-09-29,30.879998999999998
2008-09-30,34.200001
2008-10-01,32.16
2008-10-02,33.759997999999996
2008-10-03,32.560001
2008-10-06,28.0
2008-10-07,24.48
2008-10-08,23.639999
2008-10-09,22.200001
2008-10-10,20.719998999999998
2008-10-13,22.08
2008-10-14,23.6
2008-10-15,20.040001
2008-10-16,19.92
2008-10-17,20.68
2008-10-20,21.76
2008-10-21,21.0
2008-10-22,21.200001
2008-10-23,21.08
2008-10-24,21.200001
2008-10-27,21.6
2008-10-28,22.559998999999998
2008-10-29,24.879998999999998
2008-10-30,24.84
2008-10-31,28.280001000000002
2008-11-03,27.200001
2008-11-04,26.32
2008-11-05,22.440001000000002
2008-11-06,20.84
2008-11-07,22.48
2008-11-10,22.200001
2008-11-11,22.280001000000002
2008-11-12,21.6
2008-11-13,22.360001
2008-11-14,22.0
2008-11-17,22.280001000000002
2008-11-18,22.0
2008-11-19,20.68
2008-11-20,20.24
2008-11-21,19.639999
2008-11-24,22.0
2008-11-25,21.200001
2008-11-26,22.4
2008-11-28,23.24
2008-12-01,22.4
2008-12-02,25.280001000000002
2008-12-03,24.959999
2008-12-04,24.0
2008-12-05,24.0
2008-12-08,27.08
2008-12-09,27.719998999999998
2008-12-10,27.0
2008-12-11,28.0
2008-12-12,27.68
2008-12-15,27.559998999999998
2008-12-16,27.52
2008-12-17,28.120001000000002
2008-12-18,28.040001
2008-12-19,26.799999
2008-12-22,27.68
2008-12-23,27.0
2008-12-24,27.0
2008-12-26,24.52
2008-12-29,24.799999
2008-12-30,25.4
2008-12-31,25.440001000000002
2009-01-02,27.200001
2009-01-05,26.799999
2009-01-06,26.4
2009-01-07,25.08
2009-01-08,25.879998999999998
2009-01-09,25.6
2009-01-12,23.0
2009-01-13,24.280001000000002
2009-01-14,24.0
2009-01-15,25.0
2009-01-16,24.92
2009-01-20,22.959999
2009-01-21,22.799999
2009-01-22,22.280001000000002
2009-01-23,21.799999
2009-01-26,21.4
2009-01-27,21.76
2009-01-28,24.0
2009-01-29,23.639999
2009-01-30,23.0
2009-02-02,23.280001000000002
2009-02-03,22.6
2009-02-04,24.0
2009-02-05,25.0
2009-02-06,25.0
2009-02-09,23.959999
2009-02-10,23.24
2009-02-11,22.6
2009-02-12,22.559998999999998
2009-02-13,21.68
2009-02-17,21.799999
2009-02-18,20.6
2009-02-19,18.76
2009-02-20,17.799999
2009-02-23,17.4
2009-02-24,17.24
2009-02-25,17.719998999999998
2009-02-26,17.24
2009-02-27,16.08
2009-03-02,15.88
2009-03-03,14.68
2009-03-04,15.48
2009-03-05,15.0
2009-03-06,14.96
2009-03-09,14.36
2009-03-10,17.040001
2009-03-11,17.32
2009-03-12,19.639999
2009-03-13,19.719998999999998
2009-03-16,19.92
2009-03-17,20.0
2009-03-18,20.799999
2009-03-19,19.799999
2009-03-20,20.200001
2009-03-23,22.440001000000002
2009-03-24,22.4
2009-03-25,22.48
2009-03-26,22.24
2009-03-27,22.4
2009-03-30,20.280001000000002
2009-03-31,19.48
2009-04-01,18.76
2009-04-02,19.48
2009-04-03,19.52
2009-04-06,19.0
2009-04-07,19.6
2009-04-08,18.200001
2009-04-09,19.32
2009-04-13,19.6
2009-04-14,22.4
2009-04-15,22.32
2009-04-16,22.440001000000002
2009-04-17,22.719998999999998
2009-04-20,21.280001000000002
2009-04-21,21.52
2009-04-22,21.68
2009-04-23,22.120001000000002
2009-04-24,20.799999
2009-04-27,20.879998999999998
2009-04-28,20.639999
2009-04-29,22.84
2009-04-30,23.08
2009-05-01,23.120001000000002
2009-05-04,24.68
2009-05-05,24.0
2009-05-06,24.48
2009-05-07,23.719998999999998
2009-05-08,23.48
2009-05-11,21.959999
2009-05-12,21.24
2009-05-13,20.68
2009-05-14,20.799999
2009-05-15,21.0
2009-05-18,20.559998999999998
2009-05-19,19.879998999999998
2009-05-20,20.120001000000002
2009-05-21,19.879998999999998
2009-05-22,19.16
2009-05-26,19.0
2009-05-27,18.440001000000002
2009-05-28,18.68
2009-05-29,20.799999
2009-06-01,19.200001
2009-06-02,19.200001
2009-06-03,19.360001
2009-06-04,26.360001
2009-06-05,29.32
2009-06-08,28.879998999999998
2009-06-09,28.48
2009-06-10,29.0
2009-06-11,31.559998999999998
2009-06-12,33.599998
2009-06-15,32.200001
2009-06-16,32.200001
2009-06-17,31.719998999999998
2009-06-18,32.639998999999996
2009-06-19,33.080002
2009-06-22,31.559998999999998
2009-06-23,31.280001000000002
2009-06-24,32.799999
2009-06-25,33.200001
2009-06-26,33.68
2009-06-29,34.080002
2009-06-30,33.400002
2009-07-01,34.759997999999996
2009-07-02,32.759997999999996
2009-07-06,32.279999
2009-07-07,31.84
2009-07-08,30.48
2009-07-09,30.719998999999998
2009-07-10,30.6
2009-07-13,30.879998999999998
2009-07-14,29.4
2009-07-15,30.08
2009-07-16,29.52
2009-07-17,30.32
2009-07-20,30.32
2009-07-21,29.76
2009-07-22,29.360001
2009-07-23,29.6
2009-07-24,29.799999
2009-07-27,29.4
2009-07-28,29.200001
2009-07-29,28.719998999999998
2009-07-30,28.76
2009-07-31,29.440001000000002
2009-08-03,29.200001
2009-08-04,29.48
2009-08-05,32.040001000000004
2009-08-06,28.6
2009-08-07,28.639999
2009-08-10,27.799999
2009-08-11,26.6
2009-08-12,26.719998999999998
2009-08-13,26.440001000000002
2009-08-14,26.24
2009-08-17,25.76
2009-08-18,25.68
2009-08-19,25.68
2009-08-20,26.120001000000002
2009-08-21,25.84
2009-08-24,26.4
2009-08-25,26.559998999999998
2009-08-26,26.799999
2009-08-27,26.4
2009-08-28,26.360001
2009-08-31,26.0
2009-09-01,25.200001
2009-09-02,24.76
2009-09-03,25.879998999999998
2009-09-04,25.959999
2009-09-08,26.16
2009-09-09,26.040001
2009-09-10,26.16
2009-09-11,25.959999
2009-09-14,26.6
2009-09-15,26.719998999999998
2009-09-16,27.68
2009-09-17,27.200001
2009-09-18,27.0
2009-09-21,26.360001
2009-09-22,26.92
2009-09-23,28.200001
2009-09-24,27.92
2009-09-25,29.08
2009-09-28,29.4
2009-09-29,30.0
2009-09-30,28.48
2009-10-01,28.0
2009-10-02,28.52
2009-10-05,28.040001
2009-10-06,28.0
2009-10-07,28.08
2009-10-08,27.959999
2009-10-09,28.4
2009-10-12,28.32
2009-10-13,28.360001
2009-10-14,28.959999
2009-10-15,30.200001
2009-10-16,30.959999
2009-10-19,31.440001000000002
2009-10-20,31.08
2009-10-21,31.200001
2009-10-22,30.200001
2009-10-23,29.68
2009-10-26,29.76
2009-10-27,29.959999
2009-10-28,29.6
2009-10-29,30.440001000000002
2009-10-30,30.200001
2009-11-02,29.200001
2009-11-03,31.6
2009-11-04,29.360001
2009-11-05,29.52
2009-11-06,27.200001
2009-11-09,27.6
2009-11-10,27.200001
2009-11-11,27.24
2009-11-12,27.0
2009-11-13,26.719998999999998
2009-11-16,27.24
2009-11-17,27.16
2009-11-18,26.76
2009-11-19,26.440001000000002
2009-11-20,26.4
2009-11-23,27.48
2009-11-24,26.879998999999998
2009-11-25,26.68
2009-11-27,25.48
2009-11-30,26.360001
2009-12-01,25.84
2009-12-02,25.559998999999998
2009-12-03,25.200001
2009-12-04,25.280001000000002
2009-12-07,25.32
2009-12-08,25.16
2009-12-09,23.360001
2009-12-10,22.959999
2009-12-11,22.6
2009-12-14,20.879998999999998
2009-12-15,20.0
2009-12-16,21.4
2009-12-17,21.32
2009-12-18,22.08
2009-12-21,22.16
2009-12-22,22.08
2009-12-23,22.48
2009-12-24,23.200001
2009-12-28,23.52
2009-12-29,23.68
2009-12-30,23.639999
2009-12-31,23.68
2010-01-04,23.879998999999998
2010-01-05,23.719998999999998
2010-01-06,23.76
2010-01-07,23.52
2010-01-08,23.24
2010-01-11,22.76
2010-01-12,22.24
2010-01-13,22.16
2010-01-14,22.200001
2010-01-15,21.639999
2010-01-19,21.92
2010-01-20,21.6
2010-01-21,21.200001
2010-01-22,20.68
2010-01-25,20.6
2010-01-26,20.48
2010-01-27,20.92
2010-01-28,20.559998999999998
2010-01-29,19.799999
2010-02-01,20.879998999999998
2010-02-02,20.6
2010-02-03,20.0
2010-02-04,19.559998999999998
2010-02-05,19.68
2010-02-08,19.639999
2010-02-09,19.559998999999998
2010-02-10,20.559998999999998
2010-02-11,19.959999
2010-02-12,20.280001000000002
2010-02-16,20.200001
2010-02-17,20.200001
2010-02-18,20.6
2010-02-19,20.360001
2010-02-22,20.6
2010-02-23,20.24
2010-02-24,20.040001
2010-02-25,20.92
2010-02-26,21.76
2010-03-01,22.0
2010-03-02,20.879998999999998
2010-03-03,20.4
2010-03-04,20.799999
2010-03-05,21.6
2010-03-08,22.76
2010-03-09,23.0
2010-03-10,22.639999
2010-03-11,22.799999
2010-03-12,22.559998999999998
2010-03-15,22.08
2010-03-16,22.040001
2010-03-17,22.120001000000002
2010-03-18,21.92
2010-03-19,21.639999
2010-03-22,21.32
2010-03-23,21.440001000000002
2010-03-24,21.16
2010-03-25,21.84
2010-03-26,22.68
2010-03-29,22.92
2010-03-30,22.959999
2010-03-31,22.639999
2010-04-01,22.120001000000002
2010-04-05,22.639999
2010-04-06,23.0
2010-04-07,22.6
2010-04-08,23.719998999999998
2010-04-09,23.4
2010-04-12,22.799999
2010-04-13,21.76
2010-04-14,22.719998999999998
2010-04-15,23.0
2010-04-16,22.719998999999998
2010-04-19,22.48
2010-04-20,22.719998999999998
2010-04-21,22.360001
2010-04-22,22.0
2010-04-23,22.559998999999998
2010-04-26,22.76
2010-04-27,21.68
2010-04-28,21.559998999999998
2010-04-29,21.639999
2010-04-30,21.6
2010-05-03,22.24
2010-05-04,21.52
2010-05-05,22.0
2010-05-06,19.92
2010-05-07,19.0
2010-05-10,20.200001
2010-05-11,20.16
2010-05-12,19.92
2010-05-13,19.959999
2010-05-14,19.6
2010-05-17,18.76
2010-05-18,18.879998999999998
2010-05-19,18.959999
2010-05-20,17.76
2010-05-21,18.280001000000002
2010-05-24,18.16
2010-05-25,18.639999
2010-05-26,19.08
2010-05-27,19.360001
2010-05-28,18.959999
2010-06-01,18.040001
2010-06-02,19.200001
2010-06-03,19.200001
2010-06-04,18.040001
2010-06-07,16.879998999999998
2010-06-08,15.96
2010-06-09,16.24
2010-06-10,17.0
2010-06-11,17.120001000000002
2010-06-14,17.4
2010-06-15,17.719998999999998
2010-06-16,17.0
2010-06-17,17.040001
2010-06-18,17.32
2010-06-21,17.76
2010-06-22,17.6
2010-06-23,17.440001000000002
2010-06-24,16.799999
2010-06-25,18.32
2010-06-28,17.959999
2010-06-29,16.52
2010-06-30,16.4
2010-07-01,15.96
2010-07-02,15.48
2010-07-06,15.16
2010-07-07,16.08
2010-07-08,15.64
2010-07-09,16.6
2010-07-12,16.0
2010-07-13,17.48
2010-07-14,16.440001000000002
2010-07-15,16.32
2010-07-16,15.6
2010-07-19,15.16
2010-07-20,15.08
2010-07-21,14.68
2010-07-22,15.8
2010-07-23,17.360001
2010-07-26,17.799999
2010-07-27,17.76
2010-07-28,16.959999
2010-07-29,16.84
2010-07-30,16.639999
2010-08-02,17.040001
2010-08-03,17.24
2010-08-04,17.4
2010-08-05,17.120001000000002
2010-08-06,16.76
2010-08-09,16.52
2010-08-10,16.08
2010-08-11,15.56
2010-08-12,15.76
2010-08-13,15.56
2010-08-16,14.8
2010-08-17,15.4
2010-08-18,15.08
2010-08-19,14.48
2010-08-20,14.6
2010-08-23,14.44
2010-08-24,13.96
2010-08-25,14.32
2010-08-26,14.64
2010-08-27,15.0
2010-08-30,14.0
2010-08-31,13.64
2010-09-01,14.6
2010-09-02,14.72
2010-09-03,15.16
2010-09-07,14.24
2010-09-08,13.96
2010-09-09,13.76
2010-09-10,14.28
2010-09-13,14.28
2010-09-14,13.6
2010-09-15,13.56
2010-09-16,13.04
2010-09-17,13.04
2010-09-20,13.56
2010-09-21,12.8
2010-09-22,12.44
2010-09-23,12.12
2010-09-24,12.92
2010-09-27,13.04
2010-09-28,13.32
2010-09-29,13.48
2010-09-30,13.16
2010-10-01,13.52
2010-10-04,13.24
2010-10-05,13.92
2010-10-06,13.88
2010-10-07,13.48
2010-10-08,14.32
2010-10-11,14.68
2010-10-12,14.56
2010-10-13,14.84
2010-10-14,14.16
2010-10-15,14.04
2010-10-18,13.72
2010-10-19,13.72
2010-10-20,13.92
2010-10-21,13.8
2010-10-22,14.0
2010-10-25,14.04
2010-10-26,13.88
2010-10-27,13.52
2010-10-28,13.76
2010-10-29,14.0
2010-11-01,14.16
2010-11-02,14.88
2010-11-03,15.2
2010-11-04,16.4
2010-11-05,16.84
2010-11-08,17.0
2010-11-09,16.76
2010-11-10,16.799999
2010-11-11,16.84
2010-11-12,17.280001000000002
2010-11-15,16.799999
2010-11-16,16.16
2010-11-17,16.040001
2010-11-18,16.120001000000002
2010-11-19,15.72
2010-11-22,15.12
2010-11-23,16.0
2010-11-24,16.040001
2010-11-26,15.96
2010-11-29,16.32
2010-11-30,16.32
2010-12-01,16.92
2010-12-02,17.360001
2010-12-03,18.440001000000002
2010-12-06,17.84
2010-12-07,18.280001000000002
2010-12-08,18.639999
2010-12-09,19.0
2010-12-10,19.4
2010-12-13,19.360001
2010-12-14,19.4
2010-12-15,19.360001
2010-12-16,19.719998999999998
2010-12-17,19.280001000000002
2010-12-20,19.280001000000002
2010-12-21,19.16
2010-12-22,19.4
2010-12-23,18.84
2010-12-27,18.959999
2010-12-28,19.24
2010-12-29,19.4
2010-12-30,19.32
2010-12-31,18.76
2011-01-03,19.6
2011-01-04,18.92
2011-01-05,19.120001000000002
2011-01-06,19.559998999999998
2011-01-07,19.32
2011-01-10,19.200001
2011-01-11,18.879998999999998
2011-01-12,19.200001
2011-01-13,18.639999
2011-01-14,19.6
2011-01-18,19.959999
2011-01-19,18.440001000000002
2011-01-20,18.120001000000002
2011-01-21,18.32
2011-01-24,18.16
2011-01-25,18.440001000000002
2011-01-26,18.76
2011-01-27,19.040001
2011-01-28,18.0
2011-01-31,18.120001000000002
2011-02-01,18.040001
2011-02-02,17.879998999999998
2011-02-03,17.559998999999998
2011-02-04,17.040001
2011-02-07,16.639999
2011-02-08,16.639999
2011-02-09,16.68
2011-02-10,16.879998999999998
2011-02-11,17.559998999999998
2011-02-14,18.0
