Date,INSP
2018-08-28,53.869999
2018-08-29,54.240002000000004
2018-08-30,53.990002000000004
2018-08-31,54.990002000000004
2018-09-04,56.990002000000004
2018-09-05,55.169998
2018-09-06,53.610001000000004
2018-09-07,54.34
2018-09-10,53.41
2018-09-11,53.34
2018-09-12,51.240002000000004
2018-09-13,54.209998999999996
2018-09-14,51.130001
2018-09-17,48.220001
2018-09-18,47.220001
2018-09-19,44.189999
2018-09-20,45.080002
2018-09-21,44.5
2018-09-24,43.950001
2018-09-25,42.73
2018-09-26,43.119999
2018-09-27,42.880001
2018-09-28,42.080002
2018-10-01,42.389998999999996
2018-10-02,40.349998
2018-10-03,40.91
2018-10-04,39.060001
2018-10-05,40.18
2018-10-08,40.740002000000004
2018-10-09,41.119999
2018-10-10,40.599998
2018-10-11,41.689999
2018-10-12,40.759997999999996
2018-10-15,41.43
2018-10-16,43.360001000000004
2018-10-17,44.790001000000004
2018-10-18,43.57
2018-10-19,40.57
2018-10-22,41.200001
2018-10-23,41.610001000000004
2018-10-24,37.759997999999996
2018-10-25,40.139998999999996
2018-10-26,40.0
2018-10-29,37.349998
2018-10-30,39.099998
2018-10-31,40.080002
2018-11-01,44.09
2018-11-02,45.630001
2018-11-05,45.580002
2018-11-06,46.130001
2018-11-07,52.580002
2018-11-08,52.349998
2018-11-09,46.389998999999996
2018-11-12,45.209998999999996
2018-11-13,46.200001
2018-11-14,48.0
2018-11-15,47.02
2018-11-16,45.310001
2018-11-19,40.5
2018-11-20,40.790001000000004
2018-11-21,43.130001
2018-11-23,43.639998999999996
2018-11-26,44.889998999999996
2018-11-27,44.529999
2018-11-28,45.790001000000004
2018-11-29,44.25
2018-11-30,45.939999
2018-12-03,47.889998999999996
2018-12-04,43.720001
2018-12-06,41.07
2018-12-07,37.07
2018-12-10,39.23
2018-12-11,39.48
2018-12-12,39.860001000000004
2018-12-13,41.560001
2018-12-14,41.360001000000004
2018-12-17,43.790001000000004
2018-12-18,42.150002
2018-12-19,41.200001
2018-12-20,39.450001
2018-12-21,37.5
2018-12-24,39.349998
2018-12-26,40.849998
2018-12-27,42.029999
2018-12-28,41.950001
2018-12-31,42.25
2019-01-02,41.209998999999996
2019-01-03,39.48
2019-01-04,41.299999
2019-01-07,45.580002
2019-01-08,46.290001000000004
2019-01-09,45.919998
2019-01-10,46.580002
2019-01-11,47.75
2019-01-14,48.189999
2019-01-15,49.349998
2019-01-16,50.900002
2019-01-17,53.599998
2019-01-18,55.400002
2019-01-22,54.209998999999996
2019-01-23,52.389998999999996
2019-01-24,53.049999
2019-01-25,52.849998
2019-01-28,53.869999
2019-01-29,52.279999
2019-01-30,51.549999
2019-01-31,53.630001
2019-02-01,53.09
2019-02-04,52.34
2019-02-05,54.650002
2019-02-06,53.380001
2019-02-07,54.93
2019-02-08,57.470001
2019-02-11,57.450001
2019-02-12,57.93
2019-02-13,57.16
2019-02-14,56.630001
2019-02-15,57.490002000000004
2019-02-19,57.369999
2019-02-20,58.259997999999996
2019-02-21,56.75
2019-02-22,57.099998
2019-02-25,56.93
2019-02-26,56.279999
2019-02-27,59.98
2019-02-28,62.0
2019-03-01,59.75
2019-03-04,58.369999
2019-03-05,59.970001
2019-03-06,56.23
2019-03-07,54.919998
2019-03-08,56.060001
2019-03-11,57.490002000000004
2019-03-12,55.990002000000004
2019-03-13,55.98
2019-03-14,56.5
2019-03-15,57.189999
2019-03-18,57.82
2019-03-19,56.57
2019-03-20,55.970001
2019-03-21,56.82
2019-03-22,53.799999
2019-03-25,54.27
2019-03-26,55.25
2019-03-27,53.330002
2019-03-28,54.34
2019-03-29,56.779999
2019-04-01,51.830002
2019-04-02,50.650002
2019-04-03,51.68
2019-04-04,51.529999
2019-04-05,52.110001000000004
2019-04-08,52.349998
2019-04-09,53.639998999999996
2019-04-10,55.630001
2019-04-11,55.68
2019-04-12,57.810001
2019-04-15,56.209998999999996
2019-04-16,54.759997999999996
2019-04-17,48.990002000000004
2019-04-18,47.07
2019-04-22,47.639998999999996
2019-04-23,48.93
2019-04-24,48.07
2019-04-25,49.240002000000004
2019-04-26,52.869999
2019-04-29,50.68
2019-04-30,51.689999
2019-05-01,50.080002
2019-05-02,49.959998999999996
2019-05-03,51.919998
2019-05-06,54.060001
2019-05-07,52.18
2019-05-08,52.700001
2019-05-09,52.82
2019-05-10,50.98
2019-05-13,49.900002
2019-05-14,49.630001
2019-05-15,53.009997999999996
2019-05-16,53.330002
2019-05-17,51.93
2019-05-20,52.77
2019-05-21,54.669998
2019-05-22,54.52
2019-05-23,53.290001000000004
2019-05-24,53.990002000000004
2019-05-28,53.07
2019-05-29,54.290001000000004
2019-05-30,55.099998
2019-05-31,56.470001
2019-06-03,56.07
2019-06-04,54.209998999999996
2019-06-05,53.52
2019-06-06,53.709998999999996
2019-06-07,56.59
2019-06-10,57.919998
2019-06-11,56.830002
2019-06-12,56.0
2019-06-13,55.84
2019-06-14,55.369999
2019-06-17,56.990002000000004
2019-06-18,56.650002
2019-06-19,58.779999
2019-06-20,60.709998999999996
2019-06-21,59.720001
2019-06-24,58.98
2019-06-25,58.98
2019-06-26,58.43
2019-06-27,60.0
2019-06-28,60.650002
2019-07-01,62.279999
2019-07-02,61.82
2019-07-03,64.110001
2019-07-05,63.880001
2019-07-08,66.599998
2019-07-09,65.910004
2019-07-10,67.160004
2019-07-11,67.33000200000001
2019-07-12,67.150002
2019-07-15,68.879997
2019-07-16,67.889999
2019-07-17,68.540001
2019-07-18,68.029999
2019-07-19,67.709999
2019-07-22,67.300003
2019-07-23,67.809998
2019-07-24,68.629997
2019-07-25,67.75
2019-07-26,67.800003
2019-07-29,67.940002
2019-07-30,68.040001
2019-07-31,67.629997
2019-08-01,67.480003
2019-08-02,65.720001
2019-08-05,63.41
2019-08-06,62.639998999999996
2019-08-07,66.260002
2019-08-08,65.120003
2019-08-09,64.639999
2019-08-12,64.290001
2019-08-13,66.050003
2019-08-14,64.370003
2019-08-15,65.16999799999999
2019-08-16,65.480003
2019-08-19,67.529999
2019-08-20,68.389999
2019-08-21,67.529999
2019-08-22,65.510002
2019-08-23,64.019997
2019-08-26,66.349998
2019-08-27,65.290001
2019-08-28,66.529999
2019-08-29,70.190002
2019-08-30,69.510002
2019-09-03,66.93
2019-09-04,66.620003
2019-09-05,68.019997
2019-09-06,68.059998
2019-09-09,66.110001
2019-09-10,63.889998999999996
2019-09-11,62.77
2019-09-12,62.68
2019-09-13,62.509997999999996
2019-09-16,63.110001000000004
2019-09-17,64.379997
2019-09-18,64.459999
2019-09-19,65.32
2019-09-20,66.809998
2019-09-23,67.0
2019-09-24,65.550003
2019-09-25,62.900002
2019-09-26,62.650002
2019-09-27,61.57
2019-09-30,61.02
2019-10-01,58.130001
2019-10-02,56.150002
2019-10-03,57.91
2019-10-04,58.779999
2019-10-07,56.470001
2019-10-08,55.119999
2019-10-09,54.880001
2019-10-10,54.84
2019-10-11,52.119999
2019-10-14,52.75
2019-10-15,55.049999
2019-10-16,54.369999
2019-10-17,55.900002
2019-10-18,54.889998999999996
2019-10-21,56.43
2019-10-22,54.720001
2019-10-23,55.990002000000004
2019-10-24,56.490002000000004
2019-10-25,58.16
2019-10-28,58.619999
2019-10-29,59.82
2019-10-30,59.189999
2019-10-31,60.98
2019-11-01,61.57
2019-11-04,61.09
2019-11-05,60.560001
2019-11-06,63.720001
2019-11-07,59.740002000000004
2019-11-08,64.050003
2019-11-11,62.639998999999996
2019-11-12,63.0
2019-11-13,63.110001000000004
2019-11-14,63.029999
2019-11-15,63.990002000000004
2019-11-18,63.389998999999996
2019-11-19,64.050003
2019-11-20,65.32
2019-11-21,66.08000200000001
2019-11-22,65.68
2019-11-25,68.309998
2019-11-26,70.75
2019-11-27,71.5
2019-11-29,70.959999
2019-12-02,70.83000200000001
2019-12-03,72.220001
2019-12-04,72.269997
2019-12-05,74.33000200000001
2019-12-06,75.0
2019-12-09,73.349998
2019-12-10,72.870003
2019-12-11,71.550003
2019-12-12,72.139999
2019-12-13,71.75
2019-12-16,71.0
2019-12-17,69.959999
2019-12-18,71.93
2019-12-19,70.58000200000001
2019-12-20,72.129997
2019-12-23,72.709999
2019-12-24,73.519997
2019-12-26,73.360001
2019-12-27,74.230003
2019-12-30,73.529999
2019-12-31,74.209999
2020-01-02,74.489998
2020-01-03,73.620003
2020-01-06,75.480003
2020-01-07,76.139999
2020-01-08,77.220001
2020-01-09,79.0
2020-01-10,80.629997
2020-01-13,79.730003
2020-01-14,80.099998
2020-01-15,81.25
2020-01-16,82.379997
2020-01-17,82.470001
2020-01-21,81.0
2020-01-22,80.610001
2020-01-23,80.25
2020-01-24,80.629997
2020-01-27,78.559998
2020-01-28,75.629997
2020-01-29,77.300003
2020-01-30,77.93
2020-01-31,74.800003
2020-02-03,76.0
2020-02-04,75.480003
2020-02-05,76.230003
2020-02-06,76.160004
2020-02-07,77.230003
2020-02-10,77.849998
2020-02-11,78.650002
2020-02-12,79.410004
2020-02-13,80.379997
2020-02-14,81.16999799999999
2020-02-18,80.57
2020-02-19,81.910004
2020-02-20,80.959999
2020-02-21,81.25
2020-02-24,79.75
2020-02-25,78.529999
2020-02-26,84.83000200000001
2020-02-27,88.510002
2020-02-28,85.870003
2020-03-02,89.91999799999999
2020-03-03,82.910004
2020-03-04,88.980003
2020-03-05,86.150002
2020-03-06,84.209999
2020-03-09,78.629997
2020-03-10,82.459999
2020-03-11,75.650002
2020-03-12,67.510002
2020-03-13,65.300003
2020-03-16,51.509997999999996
2020-03-17,50.560001
2020-03-18,45.419998
2020-03-19,48.049999
2020-03-20,45.849998
2020-03-23,41.619999
2020-03-24,47.049999
2020-03-25,51.990002000000004
2020-03-26,58.02
2020-03-27,56.029999
2020-03-30,60.150002
2020-03-31,60.279999
2020-04-01,51.610001000000004
2020-04-02,52.040001000000004
2020-04-03,49.5
2020-04-06,54.919998
2020-04-07,57.279999
2020-04-08,62.18
2020-04-09,64.610001
2020-04-13,63.389998999999996
2020-04-14,70.059998
2020-04-15,69.309998
2020-04-16,73.16999799999999
2020-04-17,76.25
2020-04-20,74.16999799999999
2020-04-21,69.68
2020-04-22,69.989998
2020-04-23,69.75
2020-04-24,72.360001
2020-04-27,74.5
2020-04-28,74.08000200000001
2020-04-29,75.260002
2020-04-30,71.660004
2020-05-01,68.07
2020-05-04,67.260002
2020-05-05,68.75
2020-05-06,69.75
2020-05-07,71.5
2020-05-08,71.440002
