Date,MYRG
2013-04-24,22.27
2013-04-25,22.559998999999998
2013-04-26,22.200001
2013-04-29,22.77
2013-04-30,22.799999
2013-05-01,22.459999
2013-05-02,23.27
2013-05-03,23.549999
2013-05-06,23.360001
2013-05-07,23.32
2013-05-08,22.75
2013-05-09,20.799999
2013-05-10,20.889999
2013-05-13,20.690001000000002
2013-05-14,20.48
2013-05-15,20.629998999999998
2013-05-16,20.549999
2013-05-17,20.68
2013-05-20,20.690001000000002
2013-05-21,20.469998999999998
2013-05-22,20.27
2013-05-23,20.25
2013-05-24,20.16
2013-05-28,20.450001
2013-05-29,20.209999
2013-05-30,20.620001000000002
2013-05-31,20.24
2013-06-03,20.1
2013-06-04,19.870001000000002
2013-06-05,19.950001
2013-06-06,20.01
2013-06-07,20.030001000000002
2013-06-10,20.08
2013-06-11,19.83
2013-06-12,20.030001000000002
2013-06-13,20.33
2013-06-14,20.0
2013-06-17,20.049999
2013-06-18,20.23
2013-06-19,19.75
2013-06-20,19.559998999999998
2013-06-21,20.139999
2013-06-24,19.76
2013-06-25,19.360001
2013-06-26,19.15
2013-06-27,19.360001
2013-06-28,19.450001
2013-07-01,19.059998999999998
2013-07-02,19.049999
2013-07-03,19.360001
2013-07-05,19.35
2013-07-08,19.25
2013-07-09,19.629998999999998
2013-07-10,19.709999
2013-07-11,20.26
2013-07-12,20.129998999999998
2013-07-15,20.34
2013-07-16,20.33
2013-07-17,20.200001
2013-07-18,20.4
2013-07-19,21.57
2013-07-22,21.08
2013-07-23,21.5
2013-07-24,21.379998999999998
2013-07-25,21.6
2013-07-26,21.530001000000002
2013-07-29,21.6
2013-07-30,21.559998999999998
2013-07-31,21.6
2013-08-01,21.610001
2013-08-02,21.639999
2013-08-05,21.82
2013-08-06,21.629998999999998
2013-08-07,21.639999
2013-08-08,22.549999
2013-08-09,22.290001
2013-08-12,22.360001
2013-08-13,22.1
2013-08-14,22.17
2013-08-15,21.91
2013-08-16,22.02
2013-08-19,21.98
2013-08-20,22.129998999999998
2013-08-21,21.98
2013-08-22,22.309998999999998
2013-08-23,22.4
2013-08-26,22.51
2013-08-27,22.41
2013-08-28,22.67
2013-08-29,22.42
2013-08-30,21.92
2013-09-03,22.18
2013-09-04,22.25
2013-09-05,22.76
2013-09-06,23.360001
2013-09-09,23.85
2013-09-10,24.370001000000002
2013-09-11,24.389999
2013-09-12,23.52
2013-09-13,24.18
2013-09-16,24.02
2013-09-17,24.23
2013-09-18,24.209999
2013-09-19,23.98
2013-09-20,24.190001000000002
2013-09-23,24.040001
2013-09-24,23.9
2013-09-25,24.540001
2013-09-26,24.530001000000002
2013-09-27,24.27
2013-09-30,24.299999
2013-10-01,24.139999
2013-10-02,23.66
2013-10-03,23.780001000000002
2013-10-04,24.02
2013-10-07,23.67
2013-10-08,23.450001
2013-10-09,23.25
2013-10-10,24.25
2013-10-11,24.9
2013-10-14,25.620001000000002
2013-10-15,25.18
2013-10-16,25.01
2013-10-17,25.889999
2013-10-18,26.530001000000002
2013-10-21,26.530001000000002
2013-10-22,26.27
2013-10-23,26.24
2013-10-24,26.389999
2013-10-25,26.1
2013-10-28,26.17
2013-10-29,26.49
2013-10-30,26.75
2013-10-31,26.450001
2013-11-01,26.75
2013-11-04,26.969998999999998
2013-11-05,26.469998999999998
2013-11-06,25.5
2013-11-07,24.26
2013-11-08,23.67
2013-11-11,23.65
2013-11-12,23.99
2013-11-13,24.299999
2013-11-14,24.4
2013-11-15,24.450001
2013-11-18,24.17
2013-11-19,24.049999
2013-11-20,24.280001000000002
2013-11-21,24.709999
2013-11-22,25.0
2013-11-25,25.110001
2013-11-26,25.139999
2013-11-27,25.450001
2013-11-29,25.41
2013-12-02,25.08
2013-12-03,25.15
2013-12-04,24.52
2013-12-05,24.67
2013-12-06,25.32
2013-12-09,25.33
2013-12-10,25.459999
2013-12-11,25.040001
2013-12-12,25.32
2013-12-13,25.360001
2013-12-16,25.27
2013-12-17,25.370001000000002
2013-12-18,25.139999
2013-12-19,24.23
2013-12-20,24.84
2013-12-23,25.32
2013-12-24,25.700001
2013-12-26,25.370001000000002
2013-12-27,25.25
2013-12-30,24.860001
2013-12-31,25.08
2014-01-02,24.709999
2014-01-03,24.74
2014-01-06,24.65
2014-01-07,24.780001000000002
2014-01-08,24.07
2014-01-09,24.48
2014-01-10,24.639999
2014-01-13,24.48
2014-01-14,24.58
2014-01-15,24.639999
2014-01-16,24.6
2014-01-17,24.799999
2014-01-21,24.940001000000002
2014-01-22,25.530001000000002
2014-01-23,25.690001000000002
2014-01-24,25.02
2014-01-27,24.860001
2014-01-28,25.15
2014-01-29,24.889999
2014-01-30,25.58
2014-01-31,25.07
2014-02-03,23.809998999999998
2014-02-04,23.67
2014-02-05,22.9
2014-02-06,22.6
2014-02-07,23.25
2014-02-10,23.1
2014-02-11,23.66
2014-02-12,23.450001
2014-02-13,23.74
2014-02-14,23.370001000000002
2014-02-18,23.68
2014-02-19,23.6
2014-02-20,23.860001
2014-02-21,23.52
2014-02-24,23.23
2014-02-25,22.940001000000002
2014-02-26,23.34
2014-02-27,22.879998999999998
2014-02-28,23.27
2014-03-03,23.32
2014-03-04,23.82
2014-03-05,24.540001
2014-03-06,24.049999
2014-03-07,24.719998999999998
2014-03-10,24.66
2014-03-11,24.59
2014-03-12,24.92
2014-03-13,24.65
2014-03-14,24.790001
2014-03-17,24.76
2014-03-18,25.33
2014-03-19,24.85
2014-03-20,25.049999
2014-03-21,25.379998999999998
2014-03-24,24.719998999999998
2014-03-25,25.139999
2014-03-26,24.709999
2014-03-27,25.23
2014-03-28,25.09
2014-03-31,25.32
2014-04-01,25.91
2014-04-02,26.02
2014-04-03,25.540001
2014-04-04,25.0
2014-04-07,24.540001
2014-04-08,24.68
2014-04-09,24.58
2014-04-10,24.299999
2014-04-11,23.940001000000002
2014-04-14,24.209999
2014-04-15,24.34
2014-04-16,24.379998999999998
2014-04-17,24.530001000000002
2014-04-21,24.440001000000002
2014-04-22,24.48
2014-04-23,23.969998999999998
2014-04-24,24.209999
2014-04-25,24.120001000000002
2014-04-28,23.35
2014-04-29,23.25
2014-04-30,23.459999
2014-05-01,23.51
2014-05-02,23.6
2014-05-05,23.41
2014-05-06,23.299999
2014-05-07,23.41
2014-05-08,22.76
2014-05-09,23.610001
2014-05-12,24.59
2014-05-13,26.02
2014-05-14,25.76
2014-05-15,25.059998999999998
2014-05-16,25.49
2014-05-19,25.82
2014-05-20,25.120001000000002
2014-05-21,25.01
2014-05-22,25.030001000000002
2014-05-23,25.43
2014-05-27,25.49
2014-05-28,25.280001000000002
2014-05-29,25.209999
2014-05-30,25.02
2014-06-02,25.059998999999998
2014-06-03,25.049999
2014-06-04,25.01
2014-06-05,25.0
2014-06-06,25.26
2014-06-09,25.469998999999998
2014-06-10,25.65
2014-06-11,25.27
2014-06-12,24.92
2014-06-13,24.719998999999998
2014-06-16,24.67
2014-06-17,24.76
2014-06-18,24.74
2014-06-19,24.93
2014-06-20,25.049999
2014-06-23,24.65
2014-06-24,24.440001000000002
2014-06-25,24.75
2014-06-26,24.82
2014-06-27,25.23
2014-06-30,25.33
2014-07-01,26.15
2014-07-02,26.15
2014-07-03,27.16
2014-07-07,26.99
2014-07-08,26.799999
2014-07-09,25.15
2014-07-10,24.860001
2014-07-11,24.969998999999998
2014-07-14,25.200001
2014-07-15,25.120001000000002
2014-07-16,25.32
2014-07-17,25.290001
2014-07-18,25.440001000000002
2014-07-21,25.219998999999998
2014-07-22,25.15
2014-07-23,25.190001000000002
2014-07-24,25.07
2014-07-25,24.93
2014-07-28,25.059998999999998
2014-07-29,25.0
2014-07-30,25.16
2014-07-31,24.809998999999998
2014-08-01,25.110001
2014-08-04,25.040001
2014-08-05,25.440001000000002
2014-08-06,25.780001000000002
2014-08-07,24.5
2014-08-08,23.209999
2014-08-11,23.35
2014-08-12,23.129998999999998
2014-08-13,22.940001000000002
2014-08-14,23.139999
2014-08-15,23.440001000000002
2014-08-18,23.879998999999998
2014-08-19,23.6
2014-08-20,23.469998999999998
2014-08-21,23.629998999999998
2014-08-22,23.32
2014-08-25,23.309998999999998
2014-08-26,23.639999
2014-08-27,23.389999
2014-08-28,23.360001
2014-08-29,23.379998999999998
2014-09-02,23.52
2014-09-03,23.42
2014-09-04,23.24
2014-09-05,23.540001
2014-09-08,23.99
2014-09-09,23.73
2014-09-10,23.85
2014-09-11,23.959999
2014-09-12,23.799999
2014-09-15,24.25
2014-09-16,24.0
2014-09-17,24.84
2014-09-18,25.17
2014-09-19,24.93
2014-09-22,24.969998999999998
2014-09-23,24.610001
2014-09-24,24.879998999999998
2014-09-25,24.700001
2014-09-26,24.93
2014-09-29,24.639999
2014-09-30,24.08
2014-10-01,23.690001000000002
2014-10-02,23.690001000000002
2014-10-03,23.709999
2014-10-06,23.719998999999998
2014-10-07,23.35
2014-10-08,23.59
2014-10-09,23.4
2014-10-10,23.379998999999998
2014-10-13,23.540001
2014-10-14,23.43
2014-10-15,23.76
2014-10-16,24.559998999999998
2014-10-17,24.360001
2014-10-20,24.17
2014-10-21,24.43
2014-10-22,23.9
2014-10-23,24.34
2014-10-24,24.450001
2014-10-27,24.42
2014-10-28,25.190001000000002
2014-10-29,25.200001
2014-10-30,25.290001
2014-10-31,25.940001000000002
2014-11-03,25.860001
2014-11-04,25.940001000000002
2014-11-05,26.0
2014-11-06,26.799999
2014-11-07,26.75
2014-11-10,27.51
2014-11-11,26.91
2014-11-12,27.309998999999998
2014-11-13,26.74
2014-11-14,26.889999
2014-11-17,26.200001
2014-11-18,26.129998999999998
2014-11-19,26.17
2014-11-20,26.76
2014-11-21,26.76
2014-11-24,26.75
2014-11-25,26.969998999999998
2014-11-26,26.6
2014-11-28,25.950001
2014-12-01,25.93
2014-12-02,26.32
2014-12-03,27.209999
2014-12-04,27.09
2014-12-05,27.23
2014-12-08,26.280001000000002
2014-12-09,26.280001000000002
2014-12-10,26.02
2014-12-11,25.889999
2014-12-12,25.59
2014-12-15,25.629998999999998
2014-12-16,25.620001000000002
2014-12-17,26.59
2014-12-18,26.799999
2014-12-19,26.799999
2014-12-22,26.93
2014-12-23,27.43
2014-12-24,27.5
2014-12-26,27.809998999999998
2014-12-29,27.549999
2014-12-30,27.700001
2014-12-31,27.4
2015-01-02,26.73
2015-01-05,26.309998999999998
2015-01-06,25.790001
2015-01-07,26.02
2015-01-08,26.379998999999998
2015-01-09,25.68
2015-01-12,25.379998999999998
2015-01-13,25.15
2015-01-14,25.110001
2015-01-15,24.68
2015-01-16,25.559998999999998
2015-01-20,25.15
2015-01-21,25.360001
2015-01-22,25.700001
2015-01-23,25.690001000000002
2015-01-26,25.52
2015-01-27,25.6
2015-01-28,25.290001
2015-01-29,25.629998999999998
2015-01-30,25.030001000000002
2015-02-02,25.790001
2015-02-03,26.52
2015-02-04,26.049999
2015-02-05,26.67
2015-02-06,26.690001000000002
2015-02-09,26.389999
2015-02-10,26.190001000000002
2015-02-11,26.040001
2015-02-12,26.379998999999998
2015-02-13,26.52
2015-02-17,26.450001
2015-02-18,26.5
2015-02-19,26.51
2015-02-20,26.24
2015-02-23,26.530001000000002
2015-02-24,26.74
2015-02-25,26.91
2015-02-26,27.030001000000002
2015-02-27,27.639999
2015-03-02,27.83
2015-03-03,27.549999
2015-03-04,27.059998999999998
2015-03-05,26.98
2015-03-06,26.469998999999998
2015-03-09,26.49
2015-03-10,26.01
2015-03-11,26.629998999999998
2015-03-12,29.1
2015-03-13,29.290001
2015-03-16,29.32
2015-03-17,29.17
2015-03-18,29.690001000000002
2015-03-19,29.610001
2015-03-20,29.459999
2015-03-23,30.42
2015-03-24,30.16
2015-03-25,31.42
2015-03-26,31.700001
2015-03-27,31.200001
2015-03-30,31.91
2015-03-31,31.34
2015-04-01,31.0
2015-04-02,31.24
2015-04-06,30.67
2015-04-07,30.75
2015-04-08,30.950001
2015-04-09,30.43
2015-04-10,30.889999
2015-04-13,31.040001
2015-04-14,31.15
2015-04-15,31.709999
2015-04-16,30.940001000000002
2015-04-17,30.4
2015-04-20,29.700001
2015-04-21,30.309998999999998
2015-04-22,30.299999
2015-04-23,30.190001000000002
2015-04-24,30.540001
2015-04-27,30.4
2015-04-28,30.93
2015-04-29,30.49
2015-04-30,29.32
2015-05-01,29.709999
2015-05-04,29.549999
2015-05-05,29.18
2015-05-06,29.49
2015-05-07,29.299999
2015-05-08,30.040001
2015-05-11,30.02
2015-05-12,29.469998999999998
2015-05-13,29.77
2015-05-14,30.16
2015-05-15,29.83
2015-05-18,29.98
2015-05-19,29.68
2015-05-20,29.809998999999998
2015-05-21,29.870001000000002
2015-05-22,29.4
2015-05-26,29.09
2015-05-27,29.700001
2015-05-28,29.709999
2015-05-29,29.6
2015-06-01,29.65
2015-06-02,29.92
2015-06-03,30.9
2015-06-04,30.5
2015-06-05,30.48
2015-06-08,29.93
2015-06-09,29.77
2015-06-10,30.379998999999998
2015-06-11,30.48
2015-06-12,30.139999
2015-06-15,29.41
2015-06-16,29.309998999999998
2015-06-17,28.969998999999998
2015-06-18,29.34
2015-06-19,29.299999
2015-06-22,29.389999
2015-06-23,29.34
2015-06-24,29.290001
2015-06-25,29.24
2015-06-26,29.23
2015-06-29,30.959999
2015-06-30,30.959999
2015-07-01,31.52
2015-07-02,30.610001
2015-07-06,30.65
2015-07-07,30.57
2015-07-08,30.32
2015-07-09,30.379998999999998
2015-07-10,30.83
2015-07-13,31.059998999999998
2015-07-14,31.4
2015-07-15,30.860001
2015-07-16,30.889999
2015-07-17,31.110001
2015-07-20,31.200001
2015-07-21,31.370001000000002
2015-07-22,31.219998999999998
2015-07-23,30.25
2015-07-24,29.01
2015-07-27,29.040001
2015-07-28,29.4
2015-07-29,29.559998999999998
2015-07-30,29.57
2015-07-31,30.040001
2015-08-03,30.34
2015-08-04,30.360001
2015-08-05,28.950001
2015-08-06,29.799999
2015-08-07,29.27
2015-08-10,29.209999
2015-08-11,29.059998999999998
2015-08-12,29.24
2015-08-13,29.4
2015-08-14,29.540001
2015-08-17,29.49
2015-08-18,29.190001000000002
2015-08-19,29.15
2015-08-20,28.85
2015-08-21,28.57
2015-08-24,27.200001
2015-08-25,26.84
2015-08-26,27.49
2015-08-27,27.6
2015-08-28,28.25
2015-08-31,28.690001000000002
2015-09-01,28.15
2015-09-02,27.719998999999998
2015-09-03,28.26
2015-09-04,27.84
2015-09-08,27.9
2015-09-09,27.610001
2015-09-10,27.49
2015-09-11,27.17
2015-09-14,27.01
2015-09-15,26.85
2015-09-16,27.139999
2015-09-17,27.35
2015-09-18,26.6
2015-09-21,26.57
2015-09-22,26.01
2015-09-23,26.02
2015-09-24,25.91
2015-09-25,25.77
2015-09-28,25.950001
2015-09-29,26.040001
2015-09-30,26.200001
2015-10-01,25.719998999999998
2015-10-02,24.280001000000002
2015-10-05,25.360001
2015-10-06,25.51
2015-10-07,25.73
2015-10-08,26.67
2015-10-09,27.15
2015-10-12,27.25
2015-10-13,27.059998999999998
2015-10-14,26.57
2015-10-15,27.42
2015-10-16,23.040001
2015-10-19,22.57
2015-10-20,21.940001000000002
2015-10-21,21.139999
2015-10-22,21.870001000000002
2015-10-23,21.940001000000002
2015-10-26,22.01
2015-10-27,21.379998999999998
2015-10-28,21.969998999999998
2015-10-29,22.24
2015-10-30,22.5
2015-11-02,23.110001
2015-11-03,22.889999
2015-11-04,22.6
2015-11-05,20.25
2015-11-06,19.41
2015-11-09,19.42
2015-11-10,19.42
2015-11-11,19.879998999999998
2015-11-12,19.559998999999998
2015-11-13,19.620001000000002
2015-11-16,19.889999
2015-11-17,19.5
2015-11-18,19.389999
2015-11-19,19.690001000000002
2015-11-20,19.469998999999998
2015-11-23,19.709999
2015-11-24,20.24
2015-11-25,20.57
2015-11-27,20.690001000000002
2015-11-30,21.200001
2015-12-01,21.25
2015-12-02,21.139999
2015-12-03,20.77
2015-12-04,20.709999
2015-12-07,19.4
2015-12-08,18.879998999999998
2015-12-09,18.219998999999998
2015-12-10,19.690001000000002
2015-12-11,19.76
2015-12-14,19.709999
2015-12-15,19.690001000000002
2015-12-16,20.01
2015-12-17,20.07
2015-12-18,20.280001000000002
2015-12-21,20.190001000000002
2015-12-22,20.35
2015-12-23,21.08
2015-12-24,20.719998999999998
2015-12-28,20.639999
2015-12-29,21.18
2015-12-30,20.85
2015-12-31,20.610001
2016-01-04,20.360001
2016-01-05,20.08
2016-01-06,20.4
2016-01-07,19.84
2016-01-08,19.16
2016-01-11,19.27
2016-01-12,19.09
2016-01-13,18.66
2016-01-14,19.0
2016-01-15,18.790001
2016-01-19,18.66
2016-01-20,19.459999
2016-01-21,19.0
2016-01-22,19.379998999999998
2016-01-25,18.43
2016-01-26,18.879998999999998
2016-01-27,18.51
2016-01-28,18.73
2016-01-29,20.01
2016-02-01,19.51
2016-02-02,19.41
2016-02-03,19.360001
2016-02-04,19.32
2016-02-05,18.82
2016-02-08,18.49
2016-02-09,18.219998999999998
2016-02-10,19.219998999999998
2016-02-11,20.07
2016-02-12,20.280001000000002
2016-02-16,20.809998999999998
2016-02-17,20.469998999999998
2016-02-18,20.629998999999998
2016-02-19,20.629998999999998
2016-02-22,20.799999
2016-02-23,21.48
2016-02-24,21.799999
2016-02-25,21.75
2016-02-26,21.75
2016-02-29,22.43
2016-03-01,22.860001
2016-03-02,23.35
2016-03-03,23.290001
2016-03-04,24.68
2016-03-07,25.33
2016-03-08,24.91
2016-03-09,24.879998999999998
2016-03-10,24.9
2016-03-11,25.049999
2016-03-14,25.15
2016-03-15,24.74
2016-03-16,25.110001
2016-03-17,25.26
2016-03-18,25.219998999999998
2016-03-21,25.190001000000002
2016-03-22,25.309998999999998
2016-03-23,24.91
2016-03-24,24.5
2016-03-28,24.940001000000002
2016-03-29,24.639999
2016-03-30,25.15
2016-03-31,25.110001
2016-04-01,24.85
2016-04-04,24.469998999999998
2016-04-05,24.1
2016-04-06,24.26
2016-04-07,24.129998999999998
2016-04-08,24.549999
2016-04-11,24.27
2016-04-12,24.84
2016-04-13,25.200001
2016-04-14,25.08
2016-04-15,25.23
2016-04-18,25.709999
2016-04-19,26.299999
2016-04-20,25.66
2016-04-21,25.620001000000002
2016-04-22,25.6
2016-04-25,24.700001
2016-04-26,25.219998999999998
2016-04-27,25.6
2016-04-28,25.23
2016-04-29,25.51
2016-05-02,25.639999
2016-05-03,25.67
2016-05-04,25.700001
2016-05-05,23.33
2016-05-06,24.01
2016-05-09,24.0
2016-05-10,24.07
2016-05-11,24.190001000000002
2016-05-12,24.02
2016-05-13,23.440001000000002
2016-05-16,23.68
2016-05-17,23.030001000000002
2016-05-18,23.209999
2016-05-19,22.83
2016-05-20,23.379998999999998
2016-05-23,23.41
2016-05-24,23.620001000000002
2016-05-25,24.030001000000002
2016-05-26,23.93
2016-05-27,23.99
2016-05-31,24.190001000000002
2016-06-01,24.32
2016-06-02,24.200001
2016-06-03,24.16
2016-06-06,24.639999
2016-06-07,24.559998999999998
2016-06-08,24.950001
2016-06-09,24.59
2016-06-10,24.1
2016-06-13,23.690001000000002
2016-06-14,23.879998999999998
2016-06-15,24.030001000000002
2016-06-16,23.98
2016-06-17,24.27
2016-06-20,24.049999
2016-06-21,23.879998999999998
2016-06-22,24.18
2016-06-23,24.879998999999998
2016-06-24,23.35
2016-06-27,22.709999
2016-06-28,22.889999
2016-06-29,23.370001000000002
2016-06-30,24.08
2016-07-01,24.15
2016-07-05,23.99
2016-07-06,24.049999
2016-07-07,24.42
2016-07-08,24.959999
2016-07-11,25.35
2016-07-12,25.549999
2016-07-13,25.75
2016-07-14,25.48
2016-07-15,25.530001000000002
2016-07-18,25.4
2016-07-19,25.049999
2016-07-20,25.139999
2016-07-21,24.959999
2016-07-22,24.65
2016-07-25,24.51
2016-07-26,24.540001
2016-07-27,24.73
2016-07-28,24.790001
2016-07-29,24.67
2016-08-01,24.870001000000002
2016-08-02,24.77
2016-08-03,24.9
2016-08-04,26.24
2016-08-05,27.5
2016-08-08,27.6
2016-08-09,28.18
2016-08-10,28.059998999999998
2016-08-11,28.01
2016-08-12,27.799999
2016-08-15,28.35
2016-08-16,28.309998999999998
2016-08-17,28.32
2016-08-18,28.77
2016-08-19,29.02
2016-08-22,29.190001000000002
2016-08-23,29.34
2016-08-24,29.469998999999998
2016-08-25,29.379998999999998
2016-08-26,28.940001000000002
2016-08-29,28.940001000000002
2016-08-30,29.129998999999998
2016-08-31,29.0
2016-09-01,29.25
2016-09-02,29.52
2016-09-06,29.35
2016-09-07,29.540001
2016-09-08,29.49
2016-09-09,28.389999
2016-09-12,28.379998999999998
2016-09-13,27.780001000000002
2016-09-14,27.65
2016-09-15,28.24
2016-09-16,28.02
2016-09-19,28.290001
2016-09-20,29.0
2016-09-21,29.469998999999998
2016-09-22,29.790001
2016-09-23,29.290001
2016-09-26,29.200001
2016-09-27,29.52
2016-09-28,30.09
2016-09-29,29.629998999999998
2016-09-30,30.1
2016-10-03,30.290001
2016-10-04,30.49
2016-10-05,30.49
2016-10-06,30.76
2016-10-07,30.360001
2016-10-10,30.5
2016-10-11,29.959999
2016-10-12,29.92
2016-10-13,29.530001000000002
2016-10-14,29.530001000000002
2016-10-17,29.610001
2016-10-18,29.809998999999998
2016-10-19,29.799999
2016-10-20,29.6
2016-10-21,29.65
2016-10-24,29.809998999999998
2016-10-25,29.440001000000002
2016-10-26,29.08
2016-10-27,29.200001
2016-10-28,29.459999
2016-10-31,29.84
2016-11-01,29.26
2016-11-02,28.48
2016-11-03,31.01
2016-11-04,30.34
2016-11-07,31.67
2016-11-08,31.370001000000002
2016-11-09,32.689999
2016-11-10,34.810001
2016-11-11,35.990002000000004
2016-11-14,36.279999
2016-11-15,36.790001000000004
2016-11-16,37.240002000000004
2016-11-17,37.060001
2016-11-18,36.84
2016-11-21,36.23
2016-11-22,37.27
2016-11-23,38.040001000000004
2016-11-25,37.799999
2016-11-28,37.459998999999996
2016-11-29,38.029999
2016-11-30,37.459998999999996
2016-12-01,38.32
2016-12-02,37.869999
2016-12-05,38.060001
2016-12-06,38.130001
2016-12-07,38.709998999999996
2016-12-08,39.41
2016-12-09,39.68
2016-12-12,38.740002000000004
2016-12-13,38.360001000000004
2016-12-14,37.869999
2016-12-15,38.080002
2016-12-16,37.060001
2016-12-19,37.93
2016-12-20,39.09
2016-12-21,38.779999
2016-12-22,38.330002
2016-12-23,38.77
2016-12-27,39.049999
2016-12-28,38.23
2016-12-29,38.450001
2016-12-30,37.68
2017-01-03,38.18
2017-01-04,39.099998
2017-01-05,38.200001
2017-01-06,37.860001000000004
2017-01-09,36.939999
2017-01-10,37.549999
2017-01-11,37.790001000000004
2017-01-12,37.16
2017-01-13,37.740002000000004
2017-01-17,36.669998
2017-01-18,36.889998999999996
2017-01-19,36.84
2017-01-20,37.279999
2017-01-23,36.650002
2017-01-24,38.330002
2017-01-25,39.950001
2017-01-26,39.599998
2017-01-27,39.150002
2017-01-30,38.540001000000004
2017-01-31,38.470001
2017-02-01,39.110001000000004
2017-02-02,38.509997999999996
2017-02-03,38.779999
2017-02-06,38.77
2017-02-07,39.009997999999996
2017-02-08,38.099998
2017-02-09,38.48
2017-02-10,39.200001
2017-02-13,39.41
2017-02-14,39.200001
2017-02-15,39.259997999999996
2017-02-16,39.59
2017-02-17,38.560001
2017-02-21,39.549999
2017-02-22,39.41
2017-02-23,38.349998
2017-02-24,39.220001
2017-02-27,39.16
2017-02-28,37.509997999999996
2017-03-01,39.43
2017-03-02,38.689999
2017-03-03,38.869999
2017-03-06,37.889998999999996
2017-03-07,38.060001
2017-03-08,37.689999
2017-03-09,37.09
2017-03-10,41.939999
2017-03-13,41.509997999999996
2017-03-14,40.439999
2017-03-15,41.240002000000004
2017-03-16,40.869999
2017-03-17,40.68
2017-03-20,40.580002
2017-03-21,39.700001
2017-03-22,39.25
2017-03-23,39.52
2017-03-24,38.700001
2017-03-27,39.66
2017-03-28,40.220001
2017-03-29,40.57
2017-03-30,40.860001000000004
2017-03-31,41.0
2017-04-03,40.23
2017-04-04,40.98
2017-04-05,40.150002
2017-04-06,40.810001
2017-04-07,40.779999
2017-04-10,40.75
2017-04-11,41.73
2017-04-12,40.48
2017-04-13,40.27
2017-04-17,40.77
2017-04-18,41.060001
2017-04-19,40.830002
2017-04-20,40.799999
2017-04-21,41.169998
2017-04-24,42.139998999999996
2017-04-25,42.639998999999996
2017-04-26,43.240002000000004
2017-04-27,43.02
2017-04-28,42.259997999999996
2017-05-01,42.43
2017-05-02,42.029999
2017-05-03,41.419998
2017-05-04,33.5
2017-05-05,35.200001
2017-05-08,34.189999
2017-05-09,33.169998
2017-05-10,31.73
2017-05-11,31.5
2017-05-12,30.93
2017-05-15,29.98
2017-05-16,29.200001
2017-05-17,28.09
2017-05-18,28.219998999999998
2017-05-19,28.34
2017-05-22,28.23
2017-05-23,28.57
2017-05-24,29.280001000000002
2017-05-25,29.17
2017-05-26,29.68
2017-05-30,28.75
2017-05-31,29.360001
2017-06-01,29.49
2017-06-02,29.629998999999998
2017-06-05,29.459999
2017-06-06,29.530001000000002
2017-06-07,30.049999
2017-06-08,30.74
2017-06-09,31.27
2017-06-12,31.57
2017-06-13,31.190001000000002
2017-06-14,31.33
2017-06-15,31.190001000000002
2017-06-16,31.200001
2017-06-19,30.959999
2017-06-20,30.23
2017-06-21,30.459999
2017-06-22,30.540001
2017-06-23,30.74
2017-06-26,30.950001
2017-06-27,30.870001000000002
2017-06-28,31.139999
2017-06-29,30.540001
2017-06-30,31.02
2017-07-03,31.309998999999998
2017-07-05,31.18
2017-07-06,30.33
2017-07-07,31.129998999999998
2017-07-10,30.48
2017-07-11,30.1
2017-07-12,30.66
2017-07-13,30.959999
2017-07-14,30.629998999999998
2017-07-17,30.98
2017-07-18,30.719998999999998
2017-07-19,31.360001
2017-07-20,31.58
2017-07-21,31.299999
2017-07-24,31.530001000000002
2017-07-25,31.559998999999998
2017-07-26,31.620001000000002
2017-07-27,31.860001
2017-07-28,31.780001000000002
2017-07-31,31.809998999999998
2017-08-01,31.969998999999998
2017-08-02,31.530001000000002
2017-08-03,26.02
2017-08-04,26.290001
2017-08-07,26.469998999999998
2017-08-08,26.01
2017-08-09,25.809998999999998
2017-08-10,24.92
2017-08-11,25.139999
2017-08-14,25.1
2017-08-15,24.299999
2017-08-16,23.58
2017-08-17,23.190001000000002
2017-08-18,23.24
2017-08-21,23.120001000000002
2017-08-22,23.120001000000002
2017-08-23,23.43
2017-08-24,23.620001000000002
2017-08-25,23.889999
2017-08-28,24.27
2017-08-29,25.059998999999998
2017-08-30,25.25
2017-08-31,25.809998999999998
2017-09-01,25.66
2017-09-05,25.76
2017-09-06,25.65
2017-09-07,24.309998999999998
2017-09-08,26.02
2017-09-11,25.950001
2017-09-12,26.959999
2017-09-13,26.75
2017-09-14,26.93
2017-09-15,26.91
2017-09-18,26.82
2017-09-19,26.75
2017-09-20,26.809998999999998
2017-09-21,26.77
2017-09-22,27.309998999999998
2017-09-25,27.549999
2017-09-26,28.030001000000002
2017-09-27,28.969998999999998
2017-09-28,28.9
2017-09-29,29.139999
2017-10-02,29.57
2017-10-03,29.719998999999998
2017-10-04,29.6
2017-10-05,30.0
2017-10-06,29.629998999999998
2017-10-09,29.969998999999998
2017-10-10,30.299999
2017-10-11,30.24
2017-10-12,30.24
2017-10-13,30.450001
2017-10-16,30.57
2017-10-17,30.530001000000002
2017-10-18,30.92
2017-10-19,30.49
2017-10-20,30.5
2017-10-23,30.450001
2017-10-24,30.610001
2017-10-25,30.75
2017-10-26,31.24
2017-10-27,31.84
2017-10-30,31.23
2017-10-31,31.889999
2017-11-01,31.360001
2017-11-02,30.16
2017-11-03,31.91
2017-11-06,33.439999
2017-11-07,33.189999
2017-11-08,33.23
2017-11-09,34.779999
