Date,FWP
2015-04-30,214.23500099999998
2015-05-01,210.13999900000002
2015-05-04,216.50999500000003
2015-05-05,210.83999599999999
2015-05-06,213.77999900000003
2015-05-07,225.11999500000002
2015-05-08,226.520004
2015-05-11,230.86000099999998
2015-05-12,239.05000299999998
2015-05-13,238.350006
2015-05-14,240.86999500000002
2015-05-15,242.55000299999998
2015-05-18,237.92999300000002
2015-05-19,229.88000499999998
2015-05-20,236.25
2015-05-21,238.04200699999998
2015-05-22,236.74000499999997
2015-05-26,231.350006
2015-05-27,236.600006
2015-05-28,233.44999700000002
2015-05-29,236.88000499999998
2015-06-01,243.460007
2015-06-02,257.040009
2015-06-03,268.730011
2015-06-04,268.100006
2015-06-05,271.459991
2015-06-08,264.600006
2015-06-09,269.570007
2015-06-10,268.02999900000003
2015-06-11,269.429993
2015-06-12,265.790009
2015-06-15,266.420013
2015-06-16,263.480011
2015-06-17,264.040009
2015-06-18,264.880005
2015-06-19,283.359985
2015-06-22,292.109985
2015-06-23,282.450012
2015-06-24,281.540009
2015-06-25,273.769989
2015-06-26,271.73999
2015-06-29,273.0
2015-06-30,266.350006
2015-07-01,269.149994
2015-07-02,268.869995
2015-07-06,272.790009
2015-07-07,260.399994
2015-07-08,257.950012
2015-07-09,265.440002
2015-07-10,276.290009
2015-07-13,276.290009
2015-07-14,274.959991
2015-07-15,272.51001
2015-07-16,272.440002
2015-07-17,276.570007
2015-07-20,267.959991
2015-07-21,264.25
2015-07-22,270.619995
2015-07-23,267.959991
2015-07-24,218.88999900000002
2015-07-27,230.86000099999998
2015-07-28,234.22000099999997
2015-07-29,230.72000099999997
2015-07-30,233.169998
2015-07-31,227.22000099999997
2015-08-03,228.830002
2015-08-04,230.789993
2015-08-05,231.350006
2015-08-06,214.33999599999999
2015-08-07,195.229996
2015-08-10,203.699997
2015-08-11,205.729996
2015-08-12,198.100006
2015-08-13,193.199997
2015-08-14,180.880005
2015-08-17,178.5
2015-08-18,187.03999299999998
2015-08-19,182.699997
2015-08-20,176.259995
2015-08-21,179.690002
2015-08-24,174.580002
2015-08-25,172.479996
2015-08-26,180.110001
2015-08-27,187.03999299999998
2015-08-28,189.139999
2015-08-31,184.169998
2015-09-01,180.25
2015-09-02,191.029999
2015-09-03,184.66000400000001
2015-09-04,178.220001
2015-09-08,187.91499299999998
2015-09-09,175.21000700000002
2015-09-10,176.53999299999998
2015-09-11,179.759995
2015-09-14,179.059998
2015-09-15,180.949997
2015-09-16,182.419998
2015-09-17,194.949997
2015-09-18,187.949997
2015-09-21,176.679993
2015-09-22,167.229996
2015-09-23,161.0
2015-09-24,163.240005
2015-09-25,157.429993
2015-09-28,156.940002
2015-09-29,162.610001
2015-09-30,164.919998
2015-10-01,175.91000400000001
2015-10-02,183.330002
2015-10-05,199.919998
2015-10-06,189.21000700000002
2015-10-07,189.83999599999999
2015-10-08,188.08999599999999
2015-10-09,194.179993
2015-10-12,200.690002
2015-10-13,185.570007
2015-10-14,174.860001
2015-10-15,180.03999299999998
2015-10-16,169.399994
2015-10-19,178.639999
2015-10-20,168.21000700000002
2015-10-21,179.899994
2015-10-22,175.21000700000002
2015-10-23,180.46000700000002
2015-10-26,181.509995
2015-10-27,184.58999599999999
2015-10-28,184.800003
2015-10-29,178.28999299999998
2015-10-30,176.119995
2015-11-02,178.220001
2015-11-03,183.679993
2015-11-04,181.929993
2015-11-05,175.0
2015-11-06,168.559998
2015-11-09,169.889999
2015-11-10,166.179993
2015-11-11,160.300003
2015-11-12,158.059998
2015-11-13,153.08999599999999
2015-11-16,143.919998
2015-11-17,144.970001
2015-11-18,147.21000700000002
2015-11-19,144.199997
2015-11-20,140.875
2015-11-23,142.169998
2015-11-24,143.71000700000002
2015-11-25,155.050003
2015-11-27,154.419998
2015-11-30,152.529999
2015-12-01,152.389999
2015-12-02,151.059998
2015-12-03,148.96000700000002
2015-12-04,146.300003
2015-12-07,143.850006
2015-12-08,146.229996
2015-12-09,144.41000400000001
2015-12-10,141.75
2015-12-11,145.25
2015-12-14,143.429993
2015-12-15,141.259995
2015-12-16,143.149994
2015-12-17,137.830002
2015-12-18,129.360001
2015-12-21,131.25
2015-12-22,132.720001
2015-12-23,134.679993
2015-12-24,135.869995
2015-12-28,134.470001
2015-12-29,137.130005
2015-12-30,134.470001
2015-12-31,133.0
2016-01-04,132.720001
2016-01-05,133.139999
2016-01-06,131.110001
2016-01-07,126.489998
2016-01-08,124.66999799999999
2016-01-11,120.82
2016-01-12,121.029999
2016-01-13,117.529999
2016-01-14,108.43
2016-01-15,109.690002
2016-01-19,115.290001
2016-01-20,116.900002
2016-01-21,112.489998
2016-01-22,118.160004
2016-01-25,117.18
2016-01-26,120.68
2016-01-27,112.489998
2016-01-28,112.139999
2016-01-29,112.349998
2016-02-01,126.559998
2016-02-02,123.059998
2016-02-03,123.339996
2016-02-04,123.79499799999999
2016-02-05,120.610001
2016-02-08,116.269997
2016-02-09,104.300003
2016-02-10,111.216003
2016-02-11,114.029999
2016-02-12,117.32
2016-02-16,118.300003
2016-02-17,118.58000200000001
2016-02-18,113.610001
2016-02-19,110.25
2016-02-22,102.900002
2016-02-23,97.790001
2016-02-24,98.0
2016-02-25,96.949997
2016-02-26,89.809998
2016-02-29,89.32
2016-03-01,79.16999799999999
2016-03-02,91.699997
2016-03-03,95.970001
2016-03-04,100.870003
2016-03-07,106.400002
2016-03-08,96.110001
2016-03-09,92.959999
2016-03-10,92.050003
2016-03-11,95.900002
2016-03-14,118.089996
2016-03-15,119.07
2016-03-16,102.480003
2016-03-17,107.239998
2016-03-18,110.32
2016-03-21,115.639999
2016-03-22,114.940002
2016-03-23,117.599998
2016-03-24,115.010002
2016-03-28,124.66999799999999
2016-03-29,121.16999799999999
2016-03-30,119.139999
2016-03-31,119.0
2016-04-01,124.459999
2016-04-04,125.089996
2016-04-05,132.300003
2016-04-06,138.949997
2016-04-07,134.399994
2016-04-08,129.149994
2016-04-11,120.75
2016-04-12,124.110001
2016-04-13,135.309998
2016-04-14,146.78999299999998
2016-04-15,142.729996
2016-04-18,143.044998
2016-04-19,140.699997
2016-04-20,147.630005
2016-04-21,150.990005
2016-04-22,154.699997
2016-04-25,156.029999
2016-04-26,152.46000700000002
2016-04-27,152.529999
2016-04-28,152.600006
2016-04-29,146.580002
2016-05-02,142.729996
2016-05-03,138.949997
2016-05-04,134.330002
2016-05-05,128.240005
2016-05-06,125.93
2016-05-09,138.320007
2016-05-10,133.699997
2016-05-11,131.03999299999998
2016-05-12,122.5
2016-05-13,127.400002
2016-05-16,131.320007
2016-05-17,128.58999599999999
2016-05-18,131.46000700000002
2016-05-19,130.199997
2016-05-20,139.720001
2016-05-23,139.369995
2016-05-24,139.509995
2016-05-25,139.300003
2016-05-26,141.610001
2016-05-27,135.800003
2016-05-31,142.58999599999999
2016-06-01,144.130005
2016-06-02,149.729996
2016-06-03,141.050003
2016-06-06,143.149994
2016-06-07,141.119995
2016-06-08,141.75
2016-06-09,137.270004
2016-06-10,131.25
2016-06-13,133.0
2016-06-14,128.100006
2016-06-15,121.940002
2016-06-16,121.309998
2016-06-17,115.220001
2016-06-20,120.610001
2016-06-21,118.650002
2016-06-22,127.050003
2016-06-23,129.5
2016-06-24,121.337997
2016-06-27,117.459999
2016-06-28,124.18
2016-06-29,128.520004
2016-06-30,127.190002
2016-07-01,126.489998
2016-07-05,125.650002
2016-07-06,128.380005
2016-07-07,130.619995
2016-07-08,133.350006
2016-07-11,130.970001
2016-07-12,136.28999299999998
2016-07-13,136.220001
2016-07-14,138.179993
2016-07-15,139.369995
2016-07-18,142.100006
2016-07-19,139.08999599999999
2016-07-20,139.509995
2016-07-21,139.860001
2016-07-22,142.66000400000001
2016-07-25,138.389999
2016-07-26,138.880005
2016-07-27,138.110001
2016-07-28,137.270004
2016-07-29,140.490005
2016-08-01,135.800003
2016-08-02,130.830002
2016-08-03,131.46000700000002
2016-08-04,139.020004
2016-08-05,140.0
2016-08-08,143.5
2016-08-09,144.199997
2016-08-10,144.130005
2016-08-11,150.149994
2016-08-12,148.75
2016-08-15,160.300003
2016-08-16,159.600006
2016-08-17,160.929993
2016-08-18,155.050003
2016-08-19,141.75
2016-08-22,148.399994
2016-08-23,147.350006
2016-08-24,142.940002
2016-08-25,141.610001
2016-08-26,145.949997
2016-08-29,135.869995
2016-08-30,133.139999
2016-08-31,137.970001
2016-09-01,133.559998
2016-09-02,133.91000400000001
2016-09-06,130.270004
2016-09-07,131.949997
2016-09-08,137.830002
2016-09-09,136.639999
2016-09-12,143.149994
2016-09-13,139.720001
2016-09-14,143.28999299999998
2016-09-15,145.179993
2016-09-16,142.869995
2016-09-19,145.809998
2016-09-20,151.199997
2016-09-21,150.184998
2016-09-22,139.649994
2016-09-23,141.455994
2016-09-26,139.440002
2016-09-27,144.970001
2016-09-28,145.880005
2016-09-29,142.520004
2016-09-30,146.929993
2016-10-03,142.169998
2016-10-04,141.330002
2016-10-05,142.800003
2016-10-06,144.550003
2016-10-07,148.820007
2016-10-10,154.0
2016-10-11,151.479996
2016-10-12,148.294998
2016-10-13,145.25
2016-10-14,141.399994
2016-10-17,143.429993
2016-10-18,146.929993
2016-10-19,143.779999
2016-10-20,137.130005
2016-10-21,143.850006
2016-10-24,139.509995
2016-10-25,138.25
2016-10-26,138.25
2016-10-27,139.860001
2016-10-28,136.703003
2016-10-31,136.703003
2016-11-01,136.5
2016-11-02,132.929993
2016-11-03,130.199997
2016-11-04,125.160004
2016-11-07,132.929993
2016-11-08,131.389999
2016-11-09,136.5
2016-11-10,136.5
2016-11-11,136.220001
2016-11-14,133.490005
2016-11-15,133.770004
2016-11-16,135.520004
2016-11-17,135.869995
2016-11-18,138.25
2016-11-21,144.899994
2016-11-22,148.679993
2016-11-23,154.630005
2016-11-25,159.179993
2016-11-28,156.240005
2016-11-29,153.649994
2016-11-30,154.91000400000001
2016-12-01,125.58000200000001
2016-12-02,122.5
2016-12-05,115.95500200000001
2016-12-06,120.120003
2016-12-07,118.370003
2016-12-08,115.835999
2016-12-09,117.32
2016-12-12,112.769997
2016-12-13,106.33000200000001
2016-12-14,112.209999
2016-12-15,106.400002
2016-12-16,108.360001
2016-12-19,107.449997
2016-12-20,105.769997
2016-12-21,108.849998
2016-12-22,107.099998
2016-12-23,108.43
2016-12-27,107.449997
2016-12-28,110.18
2016-12-29,110.809998
2016-12-30,105.0
2017-01-03,107.519997
2017-01-04,112.41999799999999
2017-01-05,114.940002
2017-01-06,116.199997
2017-01-09,122.5
2017-01-10,123.83000200000001
2017-01-11,123.970001
2017-01-12,127.400002
2017-01-13,128.449997
2017-01-17,190.399994
2017-01-18,189.21000700000002
2017-01-19,201.25
2017-01-20,215.32000699999998
2017-01-23,218.25999500000003
2017-01-24,216.30000299999998
2017-01-25,210.13999900000002
2017-01-26,210.49000499999997
2017-01-27,211.330002
2017-01-30,204.470001
2017-01-31,217.0
2017-02-01,218.25999500000003
2017-02-02,207.550003
2017-02-03,196.139999
2017-02-06,197.75
2017-02-07,199.429993
2017-02-08,203.0
2017-02-09,207.899994
2017-02-10,210.350006
2017-02-13,216.86000099999998
2017-02-14,216.92999300000002
2017-02-15,213.63999900000002
2017-02-16,210.0
2017-02-17,210.63000499999998
2017-02-21,209.300003
2017-02-22,206.360001
2017-02-23,200.41000400000001
2017-02-24,195.78999299999998
2017-02-27,192.570007
2017-02-28,191.688004
2017-03-01,192.080002
2017-03-02,193.33999599999999
2017-03-03,190.259995
2017-03-06,191.520004
2017-03-07,191.975006
2017-03-08,193.619995
2017-03-09,191.800003
2017-03-10,195.544998
2017-03-13,205.309998
2017-03-14,196.350006
2017-03-15,193.759995
2017-03-16,198.729996
2017-03-17,199.080002
2017-03-20,191.100006
2017-03-21,187.25
2017-03-22,189.350006
2017-03-23,192.570007
2017-03-24,194.25
2017-03-27,198.729996
2017-03-28,191.100006
2017-03-29,195.649994
2017-03-30,187.949997
2017-03-31,150.570007
2017-04-03,138.110001
2017-04-04,138.809998
2017-04-05,135.309998
2017-04-06,136.71000700000002
2017-04-07,133.0
2017-04-10,138.809998
2017-04-11,136.5
2017-04-12,135.520004
2017-04-13,137.550003
2017-04-17,138.669998
2017-04-18,137.899994
2017-04-19,141.610001
2017-04-20,138.669998
2017-04-21,136.5
2017-04-24,137.199997
2017-04-25,136.919998
2017-04-26,136.919998
2017-04-27,135.100006
2017-04-28,138.110001
2017-05-01,133.419998
2017-05-02,135.729996
2017-05-03,130.899994
2017-05-04,133.419998
2017-05-05,135.520004
2017-05-08,136.570007
2017-05-09,138.110001
2017-05-10,136.71000700000002
2017-05-11,136.570007
2017-05-12,140.350006
2017-05-15,139.16000400000001
2017-05-16,143.990005
2017-05-17,139.929993
2017-05-18,136.779999
2017-05-19,137.619995
2017-05-22,136.639999
2017-05-23,135.800003
2017-05-24,135.66000400000001
2017-05-25,137.830002
2017-05-26,136.28999299999998
2017-05-30,135.66000400000001
2017-05-31,137.899994
2017-06-01,138.880005
2017-06-02,137.899994
2017-06-05,136.360001
2017-06-06,137.199997
2017-06-07,139.649994
2017-06-08,136.639999
2017-06-09,139.300003
2017-06-12,140.630005
2017-06-13,143.5
2017-06-14,141.119995
2017-06-15,142.100006
2017-06-16,153.720001
2017-06-19,144.550003
2017-06-20,146.860001
2017-06-21,143.570007
2017-06-22,146.78999299999998
2017-06-23,146.78999299999998
2017-06-26,148.190002
2017-06-27,144.33999599999999
2017-06-28,151.059998
2017-06-29,143.5
2017-06-30,142.309998
2017-07-03,150.149994
2017-07-05,146.300003
2017-07-06,143.009995
2017-07-07,144.16499299999998
2017-07-10,146.020004
2017-07-11,145.25
2017-07-12,145.529999
2017-07-13,148.470001
2017-07-14,146.369995
2017-07-17,147.490005
2017-07-18,148.190002
2017-07-19,151.024994
2017-07-20,153.929993
2017-07-21,154.770004
2017-07-24,158.130005
2017-07-25,157.429993
2017-07-26,157.009995
2017-07-27,157.675003
2017-07-28,160.229996
2017-07-31,160.08999599999999
2017-08-01,160.264999
2017-08-02,160.860001
2017-08-03,166.25
2017-08-04,165.33999599999999
2017-08-07,165.899994
2017-08-08,167.440002
2017-08-09,168.699997
2017-08-10,169.399994
2017-08-11,170.800003
2017-08-14,170.169998
2017-08-15,170.449997
2017-08-16,168.979996
2017-08-17,168.804993
2017-08-18,170.380005
2017-08-21,170.380005
2017-08-22,168.21000700000002
2017-08-23,168.979996
2017-08-24,169.050003
2017-08-25,171.53500400000001
2017-08-28,190.470001
2017-08-29,196.0
2017-08-30,186.899994
2017-08-31,192.429993
2017-09-01,194.110001
2017-09-05,199.28999299999998
2017-09-06,196.0
2017-09-07,197.75
2017-09-08,196.595001
2017-09-11,197.679993
2017-09-12,48.93
2017-09-13,43.889998999999996
2017-09-14,42.77
2017-09-15,43.470001
2017-09-18,41.299999
2017-09-19,39.48
2017-09-20,39.27
2017-09-21,38.5
2017-09-22,40.599998
2017-09-25,39.060001
2017-09-26,39.34
2017-09-27,39.900002
2017-09-28,41.16
2017-09-29,42.490002000000004
2017-10-02,42.209998999999996
2017-10-03,43.330002
2017-10-04,43.82
2017-10-05,44.66
2017-10-06,44.73
2017-10-09,45.5
2017-10-10,46.970001
2017-10-11,49.700001
2017-10-12,48.566002000000005
2017-10-13,48.23
2017-10-16,47.810001
2017-10-17,48.23
2017-10-18,48.16
2017-10-19,45.849998
2017-10-20,42.84
2017-10-23,44.52
2017-10-24,42.349998
2017-10-25,42.279999
2017-10-26,40.803001
2017-10-27,41.02
2017-10-30,41.09
2017-10-31,39.549999
2017-11-01,39.060001
2017-11-02,38.849998
2017-11-03,38.150002
2017-11-06,37.169998
2017-11-07,35.349998
2017-11-08,32.200001
2017-11-09,31.43
2017-11-10,31.5
2017-11-13,31.85
2017-11-14,31.360001
2017-11-15,32.200001
2017-11-16,29.959999
2017-11-17,32.200001
2017-11-20,31.780001000000002
2017-11-21,31.219998999999998
2017-11-22,32.200001
2017-11-24,31.290001
2017-11-27,29.75
2017-11-28,28.209999
2017-11-29,28.139999
2017-11-30,28.77
2017-12-01,28.98
2017-12-04,28.629998999999998
2017-12-05,28.77
2017-12-06,28.0
2017-12-07,28.559998999999998
2017-12-08,29.190001000000002
2017-12-11,28.0
2017-12-12,25.549999
2017-12-13,24.709999
2017-12-14,25.059998999999998
2017-12-15,24.08
2017-12-18,24.780001000000002
2017-12-19,24.709999
2017-12-20,24.57
2017-12-21,25.83
2017-12-22,26.25
2017-12-26,28.209999
2017-12-27,29.469998999999998
2017-12-28,30.1
2017-12-29,25.76
2018-01-02,28.91
2018-01-03,31.43
2018-01-04,31.92
2018-01-05,32.27
2018-01-08,31.219998999999998
2018-01-09,31.01
2018-01-10,31.43
2018-01-11,30.379998999999998
2018-01-12,30.870001000000002
2018-01-16,31.15
2018-01-17,30.17
2018-01-18,30.24
2018-01-19,30.52
2018-01-22,29.120001000000002
2018-01-23,30.17
2018-01-24,32.200001
2018-01-25,34.439999
2018-01-26,37.52
2018-01-29,27.09
2018-01-30,24.15
2018-01-31,23.799999
2018-02-01,24.08
2018-02-02,24.08
2018-02-05,22.82
2018-02-06,23.030001000000002
2018-02-07,22.190001000000002
2018-02-08,21.07
2018-02-09,21.49
2018-02-12,22.889999
2018-02-13,22.610001
2018-02-14,22.889999
2018-02-15,22.75
2018-02-16,22.049999
2018-02-20,19.809998999999998
2018-02-21,21.209999
2018-02-22,21.280001000000002
2018-02-23,20.440001000000002
2018-02-26,20.09
2018-02-27,19.74
2018-02-28,19.74
2018-03-01,19.950001
2018-03-02,20.23
2018-03-05,21.280001000000002
2018-03-06,21.280001000000002
2018-03-07,21.49
2018-03-08,21.629998999999998
2018-03-09,21.91
2018-03-12,20.65
2018-03-13,21.35
2018-03-14,20.51
2018-03-15,20.58
2018-03-16,20.16
2018-03-19,20.09
2018-03-20,20.719998999999998
2018-03-21,20.719998999999998
2018-03-22,21.35
2018-03-23,21.139999
2018-03-26,19.74
2018-03-27,20.93
2018-03-28,19.459999
2018-03-29,15.19
2018-04-02,17.08
2018-04-03,16.030001000000002
2018-04-04,17.290001
2018-04-05,15.82
2018-04-06,16.1
2018-04-09,15.96
2018-04-10,15.89
2018-04-11,15.82
2018-04-12,15.33
2018-04-13,15.26
2018-04-16,14.98
2018-04-17,15.47
2018-04-18,14.98
2018-04-19,15.33
2018-04-20,14.84
2018-04-23,13.86
2018-04-24,13.86
2018-04-25,14.07
2018-04-26,14.91
2018-04-27,14.84
2018-04-30,13.72
2018-05-01,12.81
2018-05-02,13.51
2018-05-03,14.84
2018-05-04,15.89
2018-05-07,15.96
2018-05-08,15.75
2018-05-09,14.21
2018-05-10,15.19
2018-05-11,15.19
2018-05-14,16.17
2018-05-15,15.96
2018-05-16,16.1
2018-05-17,15.33
2018-05-18,15.12
2018-05-21,15.4
2018-05-22,28.629998999999998
2018-05-23,20.440001000000002
2018-05-24,21.77
2018-05-25,20.440001000000002
2018-05-29,20.23
2018-05-30,18.83
2018-05-31,18.690001000000002
2018-06-01,20.370001000000002
2018-06-04,20.09
2018-06-05,20.440001000000002
2018-06-06,19.950001
2018-06-07,18.969998999999998
2018-06-08,18.549999
2018-06-11,19.459999
2018-06-12,20.860001
2018-06-13,19.950001
2018-06-14,19.809998999999998
2018-06-15,18.969998999999998
2018-06-18,19.040001
2018-06-19,18.690001000000002
2018-06-20,19.67
2018-06-21,19.6
2018-06-22,19.530001000000002
2018-06-25,18.969998999999998
2018-06-26,18.48
2018-06-27,18.27
2018-06-28,18.34
2018-06-29,19.040001
2018-07-02,18.83
2018-07-03,19.389999
2018-07-05,18.9
2018-07-06,19.74
2018-07-09,19.67
2018-07-10,18.83
2018-07-11,19.32
2018-07-12,19.530001000000002
2018-07-13,19.32
2018-07-16,19.389999
2018-07-17,19.040001
2018-07-18,19.32
2018-07-19,19.110001
2018-07-20,18.969998999999998
2018-07-23,19.389999
2018-07-24,19.459999
2018-07-25,19.389999
2018-07-26,18.9
2018-07-27,19.459999
2018-07-30,19.25
2018-07-31,19.459999
2018-08-01,19.25
2018-08-02,19.040001
2018-08-03,19.74
2018-08-06,19.67
2018-08-07,20.51
2018-08-08,19.25
2018-08-09,19.292
2018-08-10,19.389999
2018-08-13,20.23
2018-08-14,20.16
2018-08-15,20.860001
2018-08-16,19.74
2018-08-17,19.950001
2018-08-20,18.83
2018-08-21,19.950001
2018-08-22,19.879998999999998
2018-08-23,19.25
2018-08-24,19.6
2018-08-27,20.16
2018-08-28,20.440001000000002
2018-08-29,21.0
2018-08-30,21.559998999999998
2018-08-31,21.98
2018-09-04,23.379998999999998
2018-09-05,23.030001000000002
2018-09-06,22.540001
2018-09-07,22.26
2018-09-10,22.4
2018-09-11,23.1
2018-09-12,21.07
2018-09-13,20.23
2018-09-14,20.09
2018-09-17,19.551001
2018-09-18,18.129998999999998
2018-09-19,18.41
2018-09-20,18.34
2018-09-21,16.66
2018-09-24,16.59
2018-09-25,18.059998999999998
2018-09-26,15.75
2018-09-27,15.05
2018-09-28,15.96
2018-10-01,15.89
2018-10-02,15.68
2018-10-03,15.82
2018-10-04,17.5
2018-10-05,17.43
2018-10-08,17.08
2018-10-09,16.1
2018-10-10,14.35
2018-10-11,14.35
2018-10-12,14.42
2018-10-15,14.77
2018-10-16,14.0
2018-10-17,14.35
2018-10-18,14.63
2018-10-19,14.84
2018-10-22,15.05
2018-10-23,14.98
2018-10-24,13.3
2018-10-25,13.09
2018-10-26,11.55
2018-10-29,10.22
2018-10-30,10.08
2018-10-31,8.68
2018-11-01,8.61
2018-11-02,7.98
2018-11-05,8.4
2018-11-06,8.12
2018-11-07,11.97
2018-11-08,11.83
2018-11-09,10.71
2018-11-12,9.73
2018-11-13,9.569
2018-11-14,9.17
2018-11-15,9.73
2018-11-16,8.89
2018-11-19,9.17
2018-11-20,9.31
2018-11-21,8.75
2018-11-23,8.47
2018-11-26,8.54
2018-11-27,7.35
2018-11-28,7.7
2018-11-29,7.7
2018-11-30,7.7
2018-12-03,7.84
2018-12-04,7.77
2018-12-06,7.7
2018-12-07,7.7
2018-12-10,7.14
2018-12-11,7.07
2018-12-12,7.0
2018-12-13,6.776
2018-12-14,6.16
2018-12-17,5.46
2018-12-18,5.11
2018-12-19,5.18
2018-12-20,5.32
2018-12-21,5.11
2018-12-24,5.25
2018-12-26,5.537
2018-12-27,5.327
2018-12-28,4.97
2018-12-31,5.46
2019-01-02,6.146
2019-01-03,6.426
2019-01-04,6.58
2019-01-07,6.72
2019-01-08,6.86
2019-01-09,7.28
2019-01-10,6.93
2019-01-11,7.273
2019-01-14,7.42
2019-01-15,7.7
2019-01-16,7.035
2019-01-17,7.35
2019-01-18,7.35
2019-01-22,7.7
2019-01-23,7.28
2019-01-24,7.42
2019-01-25,8.12
2019-01-28,7.84
2019-01-29,7.63
2019-01-30,7.35
2019-01-31,7.56
2019-02-01,7.462
2019-02-04,8.4
2019-02-05,8.96
2019-02-06,8.68
2019-02-07,10.15
2019-02-08,10.71
2019-02-11,9.142
2019-02-12,10.22
2019-02-13,10.01
2019-02-14,10.08
2019-02-15,9.66
2019-02-19,8.96
2019-02-20,9.31
2019-02-21,9.38
2019-02-22,9.695
2019-02-25,9.66
2019-02-26,9.66
2019-02-27,9.94
2019-02-28,9.24
2019-03-01,9.8
2019-03-04,9.709
2019-03-05,9.52
2019-03-06,9.058
2019-03-07,8.96
2019-03-08,8.54
2019-03-11,8.47
2019-03-12,8.26
2019-03-13,8.12
2019-03-14,8.33
2019-03-15,8.4
2019-03-18,8.4
2019-03-19,8.54
2019-03-20,8.47
2019-03-21,8.75
2019-03-22,8.4
2019-03-25,8.155
2019-03-26,8.568
2019-03-27,8.4
2019-03-28,8.33
2019-03-29,8.33
2019-04-01,8.344
2019-04-02,8.33
2019-04-03,8.743
2019-04-04,8.19
2019-04-05,8.631
2019-04-08,8.498
2019-04-09,8.75
2019-04-10,8.4
2019-04-11,8.428
2019-04-12,8.61
2019-04-15,8.26
2019-04-16,8.4
2019-04-17,8.26
2019-04-18,8.26
2019-04-22,8.26
2019-04-23,8.26
2019-04-24,8.379
2019-04-25,8.092
2019-04-26,8.092
2019-04-29,8.26
2019-04-30,8.071
2019-05-01,8.12
2019-05-02,8.162
2019-05-03,8.26
2019-05-06,8.26
2019-05-07,8.05
2019-05-08,7.7
2019-05-09,7.63
2019-05-10,7.35
2019-05-13,6.377
2019-05-14,6.79
2019-05-15,7.168
2019-05-16,6.58
2019-05-17,6.622
2019-05-20,6.517
2019-05-21,6.615
