Date,WBC
2008-01-24,39.349998
2008-01-25,40.5
2008-01-28,40.900002
2008-01-29,40.369999
2008-01-30,39.720001
2008-01-31,40.389998999999996
2008-02-01,43.189999
2008-02-04,42.43
2008-02-05,41.650002
2008-02-06,41.52
2008-02-07,43.5
2008-02-08,43.099998
2008-02-11,43.57
2008-02-12,43.200001
2008-02-13,44.139998999999996
2008-02-14,43.82
2008-02-15,44.0
2008-02-19,43.91
2008-02-20,43.939999
2008-02-21,42.52
2008-02-22,42.290001000000004
2008-02-25,43.41
2008-02-26,44.380001
2008-02-27,44.18
2008-02-28,43.330002
2008-02-29,41.779999
2008-03-03,43.450001
2008-03-04,43.02
2008-03-05,43.040001000000004
2008-03-06,42.66
2008-03-07,42.080002
2008-03-10,41.400002
2008-03-11,43.130001
2008-03-12,42.48
2008-03-13,41.139998999999996
2008-03-14,41.509997999999996
2008-03-17,41.52
2008-03-18,43.310001
2008-03-19,42.369999
2008-03-20,44.549999
2008-03-24,46.32
2008-03-25,45.799999
2008-03-26,45.790001000000004
2008-03-27,46.740002000000004
2008-03-28,46.299999
2008-03-31,45.619999
2008-04-01,46.110001000000004
2008-04-02,44.98
2008-04-03,46.099998
2008-04-04,46.310001
2008-04-07,46.09
2008-04-08,45.849998
2008-04-09,44.880001
2008-04-10,44.529999
2008-04-11,43.57
2008-04-14,43.25
2008-04-15,44.110001000000004
2008-04-16,44.759997999999996
2008-04-17,44.34
2008-04-18,45.360001000000004
2008-04-21,44.400002
2008-04-22,44.259997999999996
2008-04-23,44.040001000000004
2008-04-24,45.880001
2008-04-25,46.68
2008-04-28,46.34
2008-04-29,46.560001
2008-04-30,47.759997999999996
2008-05-01,48.849998
2008-05-02,48.290001000000004
2008-05-05,48.34
2008-05-06,49.200001
2008-05-07,48.360001000000004
2008-05-08,48.419998
2008-05-09,48.830002
2008-05-12,49.02
2008-05-13,48.610001000000004
2008-05-14,50.400002
2008-05-15,50.869999
2008-05-16,49.830002
2008-05-19,49.900002
2008-05-20,49.740002000000004
2008-05-21,49.0
2008-05-22,49.630001
2008-05-23,49.27
2008-05-27,50.77
2008-05-28,51.959998999999996
2008-05-29,51.299999
2008-05-30,52.259997999999996
2008-06-02,52.43
2008-06-03,53.82
2008-06-04,53.619999
2008-06-05,54.799999
2008-06-06,54.009997999999996
2008-06-09,53.130001
2008-06-10,52.869999
2008-06-11,52.27
2008-06-12,52.889998999999996
2008-06-13,52.950001
2008-06-16,52.98
2008-06-17,51.970001
2008-06-18,51.73
2008-06-19,52.810001
2008-06-20,51.990002000000004
2008-06-23,51.07
2008-06-24,50.990002000000004
2008-06-25,49.220001
2008-06-26,46.029999
2008-06-27,46.200001
2008-06-30,46.459998999999996
2008-07-01,46.119999
2008-07-02,45.610001000000004
2008-07-03,42.919998
2008-07-07,42.279999
2008-07-08,43.93
2008-07-09,43.84
2008-07-10,44.650002
2008-07-11,44.369999
2008-07-14,43.759997999999996
2008-07-15,44.049999
2008-07-16,44.900002
2008-07-17,45.240002000000004
2008-07-18,43.669998
2008-07-21,43.560001
2008-07-22,44.810001
2008-07-23,44.439999
2008-07-24,42.82
2008-07-25,43.619999
2008-07-28,43.150002
2008-07-29,44.639998999999996
2008-07-30,45.950001
2008-07-31,45.16
2008-08-01,42.869999
2008-08-04,43.0
2008-08-05,43.650002
2008-08-06,44.470001
2008-08-07,42.279999
2008-08-08,42.990002000000004
2008-08-11,42.669998
2008-08-12,45.330002
2008-08-13,44.5
2008-08-14,45.389998999999996
2008-08-15,45.439999
2008-08-18,44.779999
2008-08-19,43.650002
2008-08-20,42.860001000000004
2008-08-21,42.330002
2008-08-22,42.5
2008-08-25,42.75
2008-08-26,44.34
2008-08-27,43.830002
2008-08-28,43.900002
2008-08-29,43.799999
2008-09-02,44.669998
2008-09-03,45.669998
2008-09-04,44.959998999999996
2008-09-05,44.049999
2008-09-08,44.73
2008-09-09,44.369999
2008-09-10,43.900002
2008-09-11,43.799999
2008-09-12,43.0
2008-09-15,42.240002000000004
2008-09-16,40.490002000000004
2008-09-17,39.810001
2008-09-18,37.860001000000004
2008-09-19,39.279999
2008-09-22,37.560001
2008-09-23,37.68
2008-09-24,37.07
2008-09-25,37.279999
2008-09-26,36.93
2008-09-29,34.790001000000004
2008-09-30,35.540001000000004
2008-10-01,35.040001000000004
2008-10-02,32.689999
2008-10-03,31.68
2008-10-06,28.690001000000002
2008-10-07,27.559998999999998
2008-10-08,26.059998999999998
2008-10-09,24.280001000000002
2008-10-10,22.33
2008-10-13,23.5
2008-10-14,23.59
2008-10-15,22.360001
2008-10-16,22.32
2008-10-17,22.110001
2008-10-20,22.809998999999998
2008-10-21,22.99
2008-10-22,20.9
2008-10-23,20.84
2008-10-24,19.34
2008-10-27,17.559998999999998
2008-10-28,19.27
2008-10-29,16.889999
2008-10-30,17.940001000000002
2008-10-31,18.370001000000002
2008-11-03,18.33
2008-11-04,19.35
2008-11-05,18.09
2008-11-06,16.32
2008-11-07,16.139999
2008-11-10,15.34
2008-11-11,15.08
2008-11-12,14.22
2008-11-13,15.46
2008-11-14,16.0
2008-11-17,15.04
2008-11-18,15.17
2008-11-19,13.37
2008-11-20,11.74
2008-11-21,12.71
2008-11-24,13.6
2008-11-25,14.36
2008-11-26,15.08
2008-11-28,14.86
2008-12-01,13.07
2008-12-02,14.01
2008-12-03,14.78
2008-12-04,14.67
2008-12-05,15.16
2008-12-08,17.18
2008-12-09,16.84
2008-12-10,16.24
2008-12-11,16.059998999999998
2008-12-12,15.93
2008-12-15,16.32
2008-12-16,16.450001
2008-12-17,16.43
2008-12-18,15.68
2008-12-19,15.97
2008-12-22,15.64
2008-12-23,15.12
2008-12-24,14.83
2008-12-26,14.86
2008-12-29,14.52
2008-12-30,14.93
2008-12-31,15.79
2009-01-02,17.309998999999998
2009-01-05,17.41
2009-01-06,18.379998999999998
2009-01-07,17.610001
2009-01-08,18.110001
2009-01-09,17.57
2009-01-12,17.0
2009-01-13,17.15
2009-01-14,16.4
2009-01-15,16.389999
2009-01-16,16.43
2009-01-20,15.33
2009-01-21,15.89
2009-01-22,15.0
2009-01-23,14.97
2009-01-26,15.03
2009-01-27,15.35
2009-01-28,16.25
2009-01-29,15.66
2009-01-30,14.95
2009-02-02,14.67
2009-02-03,15.03
2009-02-04,15.08
2009-02-05,13.71
2009-02-06,14.65
2009-02-09,14.35
2009-02-10,13.55
2009-02-11,13.35
2009-02-12,13.19
2009-02-13,12.48
2009-02-17,11.41
2009-02-18,11.22
2009-02-19,10.87
2009-02-20,10.66
2009-02-23,10.14
2009-02-24,10.42
2009-02-25,9.97
2009-02-26,10.12
2009-02-27,10.12
2009-03-02,9.14
2009-03-03,9.43
2009-03-04,9.98
2009-03-05,8.76
2009-03-06,8.45
2009-03-09,8.18
2009-03-10,8.49
2009-03-11,8.92
2009-03-12,9.26
2009-03-13,9.91
2009-03-16,10.2
2009-03-17,10.78
2009-03-18,11.6
2009-03-19,11.82
2009-03-20,11.28
2009-03-23,11.5
2009-03-24,11.94
2009-03-25,12.07
2009-03-26,13.3
2009-03-27,13.1
2009-03-30,12.45
2009-03-31,12.31
2009-04-01,12.85
2009-04-02,13.9
2009-04-03,14.33
2009-04-06,13.63
2009-04-07,13.59
2009-04-08,13.63
2009-04-09,15.7
2009-04-13,15.39
2009-04-14,15.11
2009-04-15,15.25
2009-04-16,15.91
2009-04-17,16.48
2009-04-20,15.02
2009-04-21,16.559998999999998
2009-04-22,16.17
2009-04-23,16.870001000000002
2009-04-24,17.93
2009-04-27,15.81
2009-04-28,15.53
2009-04-29,15.51
2009-04-30,15.99
2009-05-01,16.08
2009-05-04,16.75
2009-05-05,16.299999
2009-05-06,16.809998999999998
2009-05-07,16.549999
2009-05-08,16.9
2009-05-11,16.4
2009-05-12,15.94
2009-05-13,14.31
2009-05-14,15.31
2009-05-15,15.35
2009-05-18,16.209999
2009-05-19,16.860001
2009-05-20,16.48
2009-05-21,16.26
2009-05-22,16.24
2009-05-26,16.48
2009-05-27,16.82
2009-05-28,17.09
2009-05-29,16.98
2009-06-01,17.35
2009-06-02,16.76
2009-06-03,16.620001000000002
2009-06-04,16.799999
2009-06-05,16.879998999999998
2009-06-08,16.98
2009-06-09,17.709999
2009-06-10,17.82
2009-06-11,17.93
2009-06-12,17.540001
2009-06-15,17.110001
2009-06-16,16.799999
2009-06-17,16.91
2009-06-18,16.99
2009-06-19,17.209999
2009-06-22,16.790001
2009-06-23,16.43
2009-06-24,17.18
2009-06-25,17.959999
2009-06-26,18.09
2009-06-29,17.969998999999998
2009-06-30,17.700001
2009-07-01,17.950001
2009-07-02,17.709999
2009-07-06,16.940001000000002
2009-07-07,16.559998999999998
2009-07-08,16.469998999999998
2009-07-09,17.08
2009-07-10,17.040001
2009-07-13,16.99
2009-07-14,17.889999
2009-07-15,18.0
2009-07-16,18.540001
2009-07-17,18.889999
2009-07-20,19.18
2009-07-21,19.469998999999998
2009-07-22,19.67
2009-07-23,19.870001000000002
2009-07-24,20.190001000000002
2009-07-27,20.450001
2009-07-28,19.540001
2009-07-29,18.74
2009-07-30,19.059998999999998
2009-07-31,19.01
2009-08-03,19.75
2009-08-04,20.0
2009-08-05,19.950001
2009-08-06,18.98
2009-08-07,19.59
2009-08-10,19.4
2009-08-11,19.469998999999998
2009-08-12,19.84
2009-08-13,19.799999
2009-08-14,19.92
2009-08-17,19.33
2009-08-18,19.74
2009-08-19,19.610001
2009-08-20,19.969998999999998
2009-08-21,21.15
2009-08-24,20.67
2009-08-25,19.719998999999998
2009-08-26,19.01
2009-08-27,19.629998999999998
2009-08-28,19.35
2009-08-31,19.07
2009-09-01,18.33
2009-09-02,18.379998999999998
2009-09-03,18.73
2009-09-04,18.83
2009-09-08,19.200001
2009-09-09,19.23
2009-09-10,19.790001
2009-09-11,19.33
2009-09-14,19.33
2009-09-15,19.42
2009-09-16,19.58
2009-09-17,20.84
2009-09-18,20.700001
2009-09-21,21.040001
2009-09-22,21.67
2009-09-23,21.27
2009-09-24,20.879998999999998
2009-09-25,20.450001
2009-09-28,20.59
2009-09-29,20.719998999999998
2009-09-30,21.0
2009-10-01,20.91
2009-10-02,20.459999
2009-10-05,20.83
2009-10-06,21.360001
2009-10-07,22.629998999999998
2009-10-08,23.690001000000002
2009-10-09,23.549999
2009-10-12,23.33
2009-10-13,22.73
2009-10-14,22.42
2009-10-15,22.59
2009-10-16,22.059998999999998
2009-10-19,22.83
2009-10-20,22.76
2009-10-21,23.280001000000002
2009-10-22,23.780001000000002
2009-10-23,24.59
2009-10-26,23.700001
2009-10-27,23.799999
2009-10-28,24.639999
2009-10-29,25.0
2009-10-30,23.719998999999998
2009-11-02,23.18
2009-11-03,23.719998999999998
2009-11-04,23.15
2009-11-05,23.48
2009-11-06,23.629998999999998
2009-11-09,24.690001000000002
2009-11-10,25.549999
2009-11-11,25.17
2009-11-12,24.67
2009-11-13,24.99
2009-11-16,24.99
2009-11-17,24.709999
2009-11-18,24.4
2009-11-19,24.190001000000002
2009-11-20,23.4
2009-11-23,23.540001
2009-11-24,23.16
2009-11-25,23.540001
2009-11-27,23.0
2009-11-30,23.629998999999998
2009-12-01,23.950001
2009-12-02,23.940001000000002
2009-12-03,23.98
2009-12-04,24.59
2009-12-07,24.17
2009-12-08,24.200001
2009-12-09,24.469998999999998
2009-12-10,24.290001
2009-12-11,24.190001000000002
2009-12-14,24.59
2009-12-15,24.75
2009-12-16,25.09
2009-12-17,24.959999
2009-12-18,25.459999
2009-12-21,25.639999
2009-12-22,25.690001000000002
2009-12-23,25.82
2009-12-24,25.67
2009-12-28,25.82
2009-12-29,25.76
2009-12-30,25.940001000000002
2009-12-31,25.790001
2010-01-04,26.24
2010-01-05,26.67
2010-01-06,26.9
2010-01-07,27.83
2010-01-08,28.73
2010-01-11,29.389999
2010-01-12,28.889999
2010-01-13,29.1
2010-01-14,29.41
2010-01-15,28.709999
2010-01-19,29.07
2010-01-20,28.459999
2010-01-21,28.129998999999998
2010-01-22,27.610001
2010-01-25,27.870001000000002
2010-01-26,27.59
2010-01-27,26.82
2010-01-28,26.280001000000002
2010-01-29,25.85
2010-02-01,26.84
2010-02-02,27.27
2010-02-03,27.799999
2010-02-04,25.24
2010-02-05,25.059998999999998
2010-02-08,25.559998999999998
2010-02-09,26.530001000000002
2010-02-10,26.129998999999998
2010-02-11,26.42
2010-02-12,26.4
2010-02-16,26.469998999999998
2010-02-17,26.65
2010-02-18,27.040001
2010-02-19,27.370001000000002
2010-02-22,27.76
2010-02-23,27.33
2010-02-24,26.969998999999998
2010-02-25,26.639999
2010-02-26,26.74
2010-03-01,27.18
2010-03-02,27.790001
2010-03-03,27.75
2010-03-04,28.07
2010-03-05,28.84
2010-03-08,28.58
2010-03-09,28.67
2010-03-10,28.700001
2010-03-11,28.5
2010-03-12,29.209999
2010-03-15,29.120001000000002
2010-03-16,29.99
2010-03-17,29.9
2010-03-18,29.610001
2010-03-19,29.299999
2010-03-22,29.99
2010-03-23,30.01
2010-03-24,29.219998999999998
2010-03-25,29.049999
2010-03-26,29.09
2010-03-29,29.83
2010-03-30,30.23
2010-03-31,29.92
2010-04-01,30.110001
2010-04-05,30.5
2010-04-06,30.5
2010-04-07,30.379998999999998
2010-04-08,30.190001000000002
2010-04-09,30.559998999999998
2010-04-12,31.790001
2010-04-13,32.130001
2010-04-14,32.310001
2010-04-15,32.02
2010-04-16,31.32
2010-04-19,31.34
2010-04-20,31.700001
2010-04-21,32.119999
2010-04-22,32.34
2010-04-23,33.209998999999996
2010-04-26,32.849998
2010-04-27,31.93
2010-04-28,31.299999
2010-04-29,33.360001000000004
2010-04-30,33.189999
2010-05-03,34.490002000000004
2010-05-04,33.189999
2010-05-05,35.0
2010-05-06,33.040001000000004
2010-05-07,30.83
2010-05-10,33.709998999999996
2010-05-11,33.889998999999996
2010-05-12,34.759997999999996
2010-05-13,34.02
2010-05-14,32.32
2010-05-17,32.139998999999996
2010-05-18,31.549999
2010-05-19,30.74
2010-05-20,28.48
2010-05-21,28.790001
2010-05-24,28.059998999999998
2010-05-25,28.440001000000002
2010-05-26,28.639999
2010-05-27,29.99
2010-05-28,30.4
2010-06-01,29.85
2010-06-02,31.0
2010-06-03,31.889999
2010-06-04,29.940001000000002
2010-06-07,28.780001000000002
2010-06-08,28.610001
2010-06-09,28.190001000000002
2010-06-10,29.610001
2010-06-11,30.0
2010-06-14,30.719998999999998
2010-06-15,31.940001000000002
2010-06-16,32.380001
2010-06-17,32.630001
2010-06-18,34.700001
2010-06-21,34.599998
2010-06-22,34.450001
2010-06-23,34.25
2010-06-24,33.630001
2010-06-25,33.689999
2010-06-28,33.099998
2010-06-29,31.639999
2010-06-30,31.48
2010-07-01,31.860001
2010-07-02,31.620001000000002
2010-07-06,31.309998999999998
2010-07-07,33.09
2010-07-08,34.150002
2010-07-09,35.0
2010-07-12,35.470001
2010-07-13,35.970001
2010-07-14,36.349998
2010-07-15,36.310001
2010-07-16,35.529999
2010-07-19,35.349998
2010-07-20,36.18
2010-07-21,36.02
2010-07-22,37.66
2010-07-23,38.650002
2010-07-26,38.599998
2010-07-27,38.09
2010-07-28,38.299999
2010-07-29,38.02
2010-07-30,38.68
2010-08-02,38.880001
2010-08-03,38.259997999999996
2010-08-04,39.41
2010-08-05,39.330002
2010-08-06,38.84
2010-08-09,39.029999
2010-08-10,38.43
2010-08-11,37.099998
2010-08-12,36.650002
2010-08-13,36.169998
2010-08-16,36.82
2010-08-17,38.52
2010-08-18,38.27
2010-08-19,37.16
2010-08-20,36.459998999999996
2010-08-23,36.060001
2010-08-24,34.77
2010-08-25,34.939999
2010-08-26,34.16
2010-08-27,35.709998999999996
2010-08-30,35.099998
2010-08-31,35.259997999999996
2010-09-01,36.84
2010-09-02,38.700001
2010-09-03,39.34
2010-09-07,38.919998
2010-09-08,39.169998
2010-09-09,39.34
2010-09-10,39.439999
2010-09-13,39.93
2010-09-14,40.110001000000004
2010-09-15,40.380001
2010-09-16,40.450001
2010-09-17,40.830002
2010-09-20,40.84
2010-09-21,40.66
2010-09-22,40.75
2010-09-23,40.18
2010-09-24,41.75
2010-09-27,42.09
2010-09-28,42.73
2010-09-29,42.77
2010-09-30,41.939999
2010-10-01,42.540001000000004
2010-10-04,41.689999
2010-10-05,42.759997999999996
2010-10-06,42.349998
2010-10-07,42.43
2010-10-08,42.869999
2010-10-11,43.540001000000004
2010-10-12,43.709998999999996
2010-10-13,43.220001
2010-10-14,43.0
2010-10-15,42.91
2010-10-18,42.650002
2010-10-19,41.700001
2010-10-20,42.450001
2010-10-21,42.919998
2010-10-22,42.48
2010-10-25,42.799999
2010-10-26,42.939999
2010-10-27,42.400002
2010-10-28,42.860001000000004
2010-10-29,46.419998
2010-11-01,46.950001
2010-11-02,48.91
2010-11-03,48.650002
2010-11-04,49.759997999999996
2010-11-05,49.93
2010-11-08,50.439999
2010-11-09,50.02
2010-11-10,49.77
2010-11-11,49.209998999999996
2010-11-12,47.790001000000004
2010-11-15,48.099998
2010-11-16,48.07
2010-11-17,48.419998
2010-11-18,49.66
2010-11-19,49.59
2010-11-22,50.18
2010-11-23,49.299999
2010-11-24,51.18
2010-11-26,51.110001000000004
2010-11-29,50.360001000000004
2010-11-30,49.700001
2010-12-01,51.759997999999996
2010-12-02,53.07
2010-12-03,53.25
2010-12-06,53.349998
2010-12-07,53.34
2010-12-08,53.950001
2010-12-09,53.830002
2010-12-10,53.98
2010-12-13,52.950001
2010-12-14,53.59
2010-12-15,53.209998999999996
2010-12-16,53.110001000000004
2010-12-17,52.639998999999996
2010-12-20,53.77
2010-12-21,58.77
2010-12-22,59.380001
2010-12-23,59.48
2010-12-27,59.509997999999996
2010-12-28,59.650002
2010-12-29,60.43
2010-12-30,60.740002000000004
2010-12-31,60.93
2011-01-03,61.689999
2011-01-04,60.93
2011-01-05,62.0
2011-01-06,62.5
2011-01-07,61.389998999999996
2011-01-10,62.439999
2011-01-11,63.290001000000004
2011-01-12,63.540001000000004
2011-01-13,62.279999
2011-01-14,61.27
2011-01-18,62.130001
2011-01-19,61.189999
2011-01-20,57.77
2011-01-21,57.34
2011-01-24,58.34
2011-01-25,58.360001000000004
2011-01-26,58.779999
2011-01-27,58.91
2011-01-28,57.279999
2011-01-31,58.400002
2011-02-01,58.169998
2011-02-02,56.549999
2011-02-03,58.139998999999996
2011-02-04,58.57
2011-02-07,59.490002000000004
2011-02-08,59.869999
2011-02-09,57.889998999999996
2011-02-10,57.220001
2011-02-11,62.23
2011-02-14,65.379997
2011-02-15,65.010002
2011-02-16,64.91999799999999
2011-02-17,63.189999
2011-02-18,62.720001
2011-02-22,59.259997999999996
2011-02-23,57.990002000000004
2011-02-24,57.48
2011-02-25,58.619999
2011-02-28,58.43
2011-03-01,57.509997999999996
2011-03-02,58.860001000000004
2011-03-03,59.990002000000004
2011-03-04,60.139998999999996
2011-03-07,58.900002
2011-03-08,58.459998999999996
2011-03-09,58.060001
2011-03-10,57.66
2011-03-11,58.040001000000004
2011-03-14,58.16
2011-03-15,57.610001000000004
2011-03-16,57.130001
2011-03-17,57.139998999999996
2011-03-18,57.080002
2011-03-21,58.970001
2011-03-22,58.130001
2011-03-23,58.610001000000004
2011-03-24,60.189999
2011-03-25,60.27
2011-03-28,59.580002
2011-03-29,60.650002
2011-03-30,61.200001
2011-03-31,61.639998999999996
2011-04-01,62.73
2011-04-04,62.389998999999996
2011-04-05,62.32
2011-04-06,61.860001000000004
2011-04-07,61.77
2011-04-08,60.150002
2011-04-11,61.0
2011-04-12,60.130001
2011-04-13,60.93
2011-04-14,60.880001
2011-04-15,60.66
2011-04-18,60.130001
2011-04-19,60.77
2011-04-20,64.139999
2011-04-21,69.160004
2011-04-25,68.779999
2011-04-26,69.800003
2011-04-27,71.739998
2011-04-28,72.459999
2011-04-29,73.849998
2011-05-02,74.300003
2011-05-03,71.980003
2011-05-04,70.75
2011-05-05,69.199997
2011-05-06,70.5
2011-05-09,71.160004
2011-05-10,72.480003
2011-05-11,71.940002
2011-05-12,70.870003
2011-05-13,69.08000200000001
2011-05-16,71.480003
2011-05-17,67.940002
2011-05-18,70.959999
2011-05-19,72.010002
2011-05-20,69.949997
2011-05-23,67.58000200000001
2011-05-24,65.970001
2011-05-25,68.029999
2011-05-26,68.440002
2011-05-27,68.699997
2011-05-31,68.550003
2011-06-01,66.809998
2011-06-02,67.480003
2011-06-03,67.120003
2011-06-06,65.82
2011-06-07,65.010002
2011-06-08,63.810001
2011-06-09,64.239998
2011-06-10,63.25
2011-06-13,62.549999
2011-06-14,64.470001
2011-06-15,61.950001
2011-06-16,61.450001
2011-06-17,62.990002000000004
2011-06-20,63.0
2011-06-21,66.139999
2011-06-22,66.349998
2011-06-23,66.970001
2011-06-24,65.83000200000001
2011-06-27,65.940002
2011-06-28,68.290001
2011-06-29,68.360001
2011-06-30,69.059998
2011-07-01,71.209999
2011-07-05,70.599998
2011-07-06,72.050003
2011-07-07,72.510002
2011-07-08,71.260002
2011-07-11,68.639999
2011-07-12,67.809998
2011-07-13,68.559998
2011-07-14,66.279999
2011-07-15,66.790001
2011-07-18,67.230003
2011-07-19,68.949997
2011-07-20,68.870003
2011-07-21,68.32
2011-07-22,68.540001
2011-07-25,67.769997
2011-07-26,67.519997
2011-07-27,63.759997999999996
2011-07-28,62.459998999999996
2011-07-29,63.049999
2011-08-01,62.630001
2011-08-02,58.779999
2011-08-03,60.07
2011-08-04,54.23
2011-08-05,52.689999
2011-08-08,47.139998999999996
2011-08-09,49.720001
2011-08-10,46.799999
2011-08-11,48.849998
2011-08-12,49.860001000000004
2011-08-15,50.66
2011-08-16,48.459998999999996
2011-08-17,47.84
2011-08-18,42.439999
2011-08-19,40.290001000000004
2011-08-22,40.23
2011-08-23,42.720001
2011-08-24,45.16
2011-08-25,42.799999
2011-08-26,43.700001
2011-08-29,46.139998999999996
2011-08-30,46.77
2011-08-31,46.650002
2011-09-01,46.080002
2011-09-02,47.369999
2011-09-06,45.25
2011-09-07,48.32
2011-09-08,47.610001000000004
2011-09-09,45.400002
2011-09-12,45.060001
2011-09-13,46.939999
2011-09-14,47.220001
2011-09-15,49.18
2011-09-16,49.119999
2011-09-19,47.869999
2011-09-20,46.689999
2011-09-21,41.810001
2011-09-22,37.049999
2011-09-23,38.77
2011-09-26,40.34
2011-09-27,42.25
2011-09-28,40.200001
2011-09-29,40.040001000000004
2011-09-30,37.860001000000004
2011-10-03,35.470001
2011-10-04,38.529999
2011-10-05,39.880001
2011-10-06,41.509997999999996
2011-10-07,40.740002000000004
2011-10-10,40.02
2011-10-11,40.419998
2011-10-12,43.259997999999996
2011-10-13,41.73
2011-10-14,42.900002
2011-10-17,42.389998999999996
2011-10-18,44.799999
2011-10-19,43.700001
2011-10-20,44.0
2011-10-21,45.34
2011-10-24,48.310001
2011-10-25,46.48
2011-10-26,47.549999
2011-10-27,51.259997999999996
2011-10-28,51.57
2011-10-31,50.209998999999996
2011-11-01,47.209998999999996
2011-11-02,49.290001000000004
2011-11-03,51.0
2011-11-04,50.82
2011-11-07,50.389998999999996
2011-11-08,50.490002000000004
2011-11-09,47.580002
2011-11-10,48.16
2011-11-11,49.369999
2011-11-14,48.860001000000004
2011-11-15,47.950001
2011-11-16,45.16
2011-11-17,43.799999
2011-11-18,43.07
2011-11-21,42.310001
2011-11-22,42.0
2011-11-23,41.130001
2011-11-25,40.970001
2011-11-28,43.75
2011-11-29,43.939999
2011-11-30,47.009997999999996
2011-12-01,46.43
2011-12-02,46.900002
2011-12-05,47.43
2011-12-06,45.779999
2011-12-07,45.369999
2011-12-08,43.299999
2011-12-09,44.0
2011-12-12,43.009997999999996
2011-12-13,41.290001000000004
2011-12-14,39.68
2011-12-15,40.209998999999996
2011-12-16,40.529999
2011-12-19,39.360001000000004
2011-12-20,41.540001000000004
2011-12-21,41.310001
2011-12-22,43.389998999999996
2011-12-23,43.560001
2011-12-27,43.080002
2011-12-28,42.23
2011-12-29,43.23
2011-12-30,43.400002
2012-01-03,44.66
2012-01-04,45.07
2012-01-05,46.200001
2012-01-06,46.419998
2012-01-09,47.040001000000004
2012-01-10,48.049999
2012-01-11,48.02
2012-01-12,48.279999
2012-01-13,47.849998
2012-01-17,47.5
2012-01-18,47.93
2012-01-19,49.490002000000004
2012-01-20,49.299999
2012-01-23,50.27
2012-01-24,50.98
2012-01-25,52.220001
2012-01-26,51.040001000000004
2012-01-27,52.0
2012-01-30,51.830002
2012-01-31,51.849998
2012-02-01,52.330002
2012-02-02,55.5
2012-02-03,58.990002000000004
2012-02-06,58.509997999999996
2012-02-07,58.34
2012-02-08,58.43
2012-02-09,59.110001000000004
2012-02-10,58.360001000000004
2012-02-13,58.849998
2012-02-14,59.360001000000004
2012-02-15,60.25
2012-02-16,61.93
2012-02-17,61.709998999999996
