Date,LNCE
2013-05-08,26.52
2013-05-09,26.629998999999998
2013-05-10,26.68
2013-05-13,26.57
2013-05-14,26.709999
2013-05-15,26.48
2013-05-16,26.6
2013-05-17,26.719998999999998
2013-05-20,26.59
2013-05-21,26.67
2013-05-22,26.219998999999998
2013-05-23,26.41
2013-05-24,26.43
2013-05-28,26.85
2013-05-29,26.23
2013-05-30,26.41
2013-05-31,25.92
2013-06-03,26.639999
2013-06-04,26.610001
2013-06-05,26.25
2013-06-06,26.389999
2013-06-07,26.65
2013-06-10,26.84
2013-06-11,26.76
2013-06-12,26.959999
2013-06-13,27.219998999999998
2013-06-14,27.25
2013-06-17,27.65
2013-06-18,28.4
2013-06-19,27.98
2013-06-20,27.469998999999998
2013-06-21,27.950001
2013-06-24,27.98
2013-06-25,27.940001000000002
2013-06-26,27.9
2013-06-27,28.280001000000002
2013-06-28,28.41
2013-07-01,28.4
2013-07-02,28.67
2013-07-03,28.790001
2013-07-05,29.02
2013-07-08,29.35
2013-07-09,29.6
2013-07-10,29.799999
2013-07-11,30.58
2013-07-12,30.41
2013-07-15,30.459999
2013-07-16,30.459999
2013-07-17,30.559998999999998
2013-07-18,30.700001
2013-07-19,30.74
2013-07-22,30.9
2013-07-23,30.92
2013-07-24,30.82
2013-07-25,31.15
2013-07-26,31.33
2013-07-29,31.049999
2013-07-30,31.139999
2013-07-31,31.65
2013-08-01,31.91
2013-08-02,31.98
2013-08-05,31.959999
2013-08-06,29.77
2013-08-07,28.059998999999998
2013-08-08,27.91
2013-08-09,27.77
2013-08-12,27.91
2013-08-13,27.879998999999998
2013-08-14,27.91
2013-08-15,27.77
2013-08-16,27.75
2013-08-19,27.15
2013-08-20,27.52
2013-08-21,27.08
2013-08-22,27.299999
2013-08-23,27.17
2013-08-26,26.950001
2013-08-27,26.6
2013-08-28,26.85
2013-08-29,27.030001000000002
2013-08-30,26.9
2013-09-03,27.059998999999998
2013-09-04,27.4
2013-09-05,27.27
2013-09-06,27.4
2013-09-09,28.040001
2013-09-10,28.24
2013-09-11,28.68
2013-09-12,28.33
2013-09-13,28.32
2013-09-16,28.709999
2013-09-17,28.709999
2013-09-18,29.280001000000002
2013-09-19,29.360001
2013-09-20,29.18
2013-09-23,29.26
2013-09-24,29.17
2013-09-25,28.690001000000002
2013-09-26,28.780001000000002
2013-09-27,28.940001000000002
2013-09-30,28.83
2013-10-01,28.809998999999998
2013-10-02,28.389999
2013-10-03,28.33
2013-10-04,28.709999
2013-10-07,28.719998999999998
2013-10-08,28.459999
2013-10-09,28.66
2013-10-10,29.01
2013-10-11,29.57
2013-10-14,29.34
2013-10-15,29.200001
2013-10-16,29.27
2013-10-17,29.719998999999998
2013-10-18,29.67
2013-10-21,29.440001000000002
2013-10-22,29.57
2013-10-23,29.57
2013-10-24,29.66
2013-10-25,29.6
2013-10-28,30.0
2013-10-29,30.379998999999998
2013-10-30,30.33
2013-10-31,30.0
2013-11-01,29.450001
2013-11-04,29.719998999999998
2013-11-05,29.73
2013-11-06,29.76
2013-11-07,27.01
2013-11-08,27.735001
2013-11-11,27.33
2013-11-12,27.75
2013-11-13,27.76
2013-11-14,27.620001000000002
2013-11-15,27.24
2013-11-18,27.82
2013-11-19,27.41
2013-11-20,27.35
2013-11-21,28.030001000000002
2013-11-22,28.09
2013-11-25,28.049999
2013-11-26,28.559998999999998
2013-11-27,28.9
2013-11-29,28.809998999999998
2013-12-02,28.23
2013-12-03,28.01
2013-12-04,27.65
2013-12-05,27.959999
2013-12-06,28.18
2013-12-09,28.42
2013-12-10,27.74
2013-12-11,27.65
2013-12-12,27.059998999999998
2013-12-13,27.1
2013-12-16,27.860001
2013-12-17,27.620001000000002
2013-12-18,28.309998999999998
2013-12-19,27.809998999999998
2013-12-20,28.02
2013-12-23,28.75
2013-12-24,28.639999
2013-12-26,28.68
2013-12-27,28.85
2013-12-30,28.76
2013-12-31,28.66
2014-01-02,27.99
2014-01-03,28.440001000000002
2014-01-06,28.299999
2014-01-07,28.57
2014-01-08,28.0
2014-01-09,27.65
2014-01-10,27.450001
2014-01-13,27.059998999999998
2014-01-14,27.65
2014-01-15,27.709999
2014-01-16,27.98
2014-01-17,28.23
2014-01-21,28.17
2014-01-22,28.23
2014-01-23,28.049999
2014-01-24,27.290001
2014-01-27,26.98
2014-01-28,27.190001000000002
2014-01-29,26.85
2014-01-30,27.27
2014-01-31,26.709999
2014-02-03,25.690001000000002
2014-02-04,25.610001
2014-02-05,25.66
2014-02-06,25.91
2014-02-07,25.85
2014-02-10,25.280001000000002
2014-02-11,25.860001
2014-02-12,26.049999
2014-02-13,26.65
2014-02-14,26.75
2014-02-18,26.809998999999998
2014-02-19,26.360001
2014-02-20,26.799999
2014-02-21,26.719998999999998
2014-02-24,26.66
2014-02-25,26.290001
2014-02-26,26.549999
2014-02-27,27.1
2014-02-28,27.09
2014-03-03,27.0
2014-03-04,27.65
2014-03-05,27.780001000000002
2014-03-06,27.76
2014-03-07,27.83
2014-03-10,27.700001
2014-03-11,27.299999
2014-03-12,27.67
2014-03-13,27.17
2014-03-14,27.5
2014-03-17,27.549999
2014-03-18,27.879998999999998
2014-03-19,27.440001000000002
2014-03-20,27.57
2014-03-21,27.440001000000002
2014-03-24,27.27
2014-03-25,27.24
2014-03-26,27.299999
2014-03-27,27.370001000000002
2014-03-28,27.68
2014-03-31,28.190001000000002
2014-04-01,28.27
2014-04-02,28.450001
2014-04-03,28.209999
2014-04-04,27.16
2014-04-07,27.35
2014-04-08,27.540001
2014-04-09,27.74
2014-04-10,26.98
2014-04-11,26.9
2014-04-14,27.059998999999998
2014-04-15,27.0
2014-04-16,27.68
2014-04-17,27.450001
2014-04-21,27.41
2014-04-22,27.370001000000002
2014-04-23,27.129998999999998
2014-04-24,26.83
2014-04-25,26.690001000000002
2014-04-28,26.780001000000002
2014-04-29,26.780001000000002
2014-04-30,26.559998999999998
2014-05-01,26.549999
2014-05-02,26.83
2014-05-05,26.51
2014-05-06,25.969998999999998
2014-05-07,27.059998999999998
2014-05-08,26.879998999999998
2014-05-09,26.540001
2014-05-12,27.129998999999998
2014-05-13,26.83
2014-05-14,25.99
2014-05-15,25.65
2014-05-16,26.030001000000002
2014-05-19,26.190001000000002
2014-05-20,25.59
2014-05-21,25.889999
2014-05-22,26.219998999999998
2014-05-23,26.549999
2014-05-27,27.01
2014-05-28,26.440001000000002
2014-05-29,27.540001
2014-05-30,27.18
2014-06-02,27.190001000000002
2014-06-03,27.01
2014-06-04,27.139999
2014-06-05,27.52
2014-06-06,27.57
2014-06-09,27.469998999999998
2014-06-10,27.200001
2014-06-11,27.129998999999998
2014-06-12,27.17
2014-06-13,27.219998999999998
2014-06-16,27.15
2014-06-17,27.139999
2014-06-18,27.41
2014-06-19,27.059998999999998
2014-06-20,26.879998999999998
2014-06-23,26.459999
2014-06-24,26.360001
2014-06-25,26.57
2014-06-26,26.01
2014-06-27,26.41
2014-06-30,26.459999
2014-07-01,27.18
2014-07-02,26.9
2014-07-03,27.09
2014-07-07,26.91
2014-07-08,26.969998999999998
2014-07-09,27.5
2014-07-10,27.23
2014-07-11,27.32
2014-07-14,27.629998999999998
2014-07-15,27.040001
2014-07-16,26.809998999999998
2014-07-17,26.27
2014-07-18,26.66
2014-07-21,26.360001
2014-07-22,26.450001
2014-07-23,26.33
2014-07-24,26.15
2014-07-25,26.07
2014-07-28,25.83
2014-07-29,25.77
2014-07-30,25.35
2014-07-31,24.809998999999998
2014-08-01,24.9
2014-08-04,24.98
2014-08-05,25.059998999999998
2014-08-06,25.450001
2014-08-07,25.959999
2014-08-08,26.139999
2014-08-11,27.01
2014-08-12,26.690001000000002
2014-08-13,26.74
2014-08-14,26.84
2014-08-15,26.76
2014-08-18,27.0
2014-08-19,26.780001000000002
2014-08-20,27.09
2014-08-21,26.99
2014-08-22,26.99
2014-08-25,27.09
2014-08-26,27.32
2014-08-27,27.26
2014-08-28,27.280001000000002
2014-08-29,27.26
2014-09-02,27.530001000000002
2014-09-03,27.530001000000002
2014-09-04,27.43
2014-09-05,27.530001000000002
2014-09-08,27.860001
2014-09-09,27.99
2014-09-10,28.030001000000002
2014-09-11,28.09
2014-09-12,27.82
2014-09-15,27.700001
2014-09-16,27.790001
2014-09-17,27.84
2014-09-18,28.09
2014-09-19,27.66
2014-09-22,27.440001000000002
2014-09-23,27.25
2014-09-24,27.42
2014-09-25,26.809998999999998
2014-09-26,26.75
2014-09-29,26.879998999999998
2014-09-30,26.5
2014-10-01,26.02
2014-10-02,26.200001
2014-10-03,26.33
2014-10-06,26.280001000000002
2014-10-07,25.93
2014-10-08,26.549999
2014-10-09,26.030001000000002
2014-10-10,26.08
2014-10-13,26.860001
2014-10-14,27.33
2014-10-15,27.43
2014-10-16,27.120001000000002
2014-10-17,27.07
2014-10-20,27.52
2014-10-21,27.709999
2014-10-22,27.280001000000002
2014-10-23,27.51
2014-10-24,27.719998999999998
2014-10-27,27.879998999999998
2014-10-28,28.82
2014-10-29,28.700001
2014-10-30,29.299999
2014-10-31,29.790001
2014-11-03,29.389999
2014-11-04,27.799999
2014-11-05,29.799999
2014-11-06,30.24
2014-11-07,29.889999
2014-11-10,30.4
2014-11-11,29.98
2014-11-12,30.0
2014-11-13,30.0
2014-11-14,29.58
2014-11-17,29.620001000000002
2014-11-18,29.719998999999998
2014-11-19,29.620001000000002
2014-11-20,29.66
2014-11-21,29.709999
2014-11-24,30.35
2014-11-25,30.219998999999998
2014-11-26,30.26
2014-11-28,30.280001000000002
2014-12-01,30.0
2014-12-02,30.299999
2014-12-03,30.26
2014-12-04,30.0
2014-12-05,30.16
2014-12-08,29.879998999999998
2014-12-09,30.51
2014-12-10,29.99
2014-12-11,30.34
2014-12-12,29.43
2014-12-15,29.040001
2014-12-16,29.030001000000002
2014-12-17,29.540001
2014-12-18,29.629998999999998
2014-12-19,29.219998999999998
2014-12-22,29.969998999999998
2014-12-23,30.52
2014-12-24,30.620001000000002
2014-12-26,30.969998999999998
2014-12-29,31.030001000000002
2014-12-30,30.99
2014-12-31,30.549999
2015-01-02,29.969998999999998
2015-01-05,29.82
2015-01-06,29.57
2015-01-07,29.799999
2015-01-08,30.440001000000002
2015-01-09,29.879998999999998
2015-01-12,29.440001000000002
2015-01-13,29.889999
2015-01-14,29.799999
2015-01-15,29.66
2015-01-16,30.27
2015-01-20,30.16
2015-01-21,29.870001000000002
2015-01-22,30.620001000000002
2015-01-23,30.360001
2015-01-26,30.780001000000002
2015-01-27,30.290001
2015-01-28,29.790001
2015-01-29,30.17
2015-01-30,29.09
2015-02-02,29.860001
2015-02-03,30.59
2015-02-04,30.110001
2015-02-05,30.49
2015-02-06,30.57
2015-02-09,29.91
2015-02-10,30.049999
2015-02-11,30.200001
2015-02-12,30.969998999999998
2015-02-13,30.719998999999998
2015-02-17,30.469998999999998
2015-02-18,30.889999
2015-02-19,30.690001000000002
2015-02-20,30.77
2015-02-23,30.5
2015-02-24,30.51
2015-02-25,30.65
2015-02-26,30.83
2015-02-27,30.85
2015-03-02,31.02
2015-03-03,31.030001000000002
2015-03-04,30.049999
2015-03-05,30.030001000000002
2015-03-06,29.549999
2015-03-09,29.809998999999998
2015-03-10,29.450001
2015-03-11,29.379998999999998
2015-03-12,30.139999
2015-03-13,29.98
2015-03-16,29.99
2015-03-17,30.16
2015-03-18,30.620001000000002
2015-03-19,30.33
2015-03-20,30.84
2015-03-23,31.200001
2015-03-24,31.17
2015-03-25,31.16
2015-03-26,31.0
2015-03-27,31.809998999999998
2015-03-30,32.119999
2015-03-31,31.959999
2015-04-01,32.23
2015-04-02,32.400002
2015-04-06,32.389998999999996
2015-04-07,31.959999
2015-04-08,32.080002
2015-04-09,31.84
2015-04-10,31.860001
2015-04-13,31.690001000000002
2015-04-14,31.549999
2015-04-15,31.450001
2015-04-16,31.639999
2015-04-17,30.969998999999998
2015-04-20,31.16
2015-04-21,31.4
2015-04-22,30.98
2015-04-23,30.9
2015-04-24,30.940001000000002
2015-04-27,30.889999
2015-04-28,31.129998999999998
2015-04-29,30.42
2015-04-30,29.530001000000002
2015-05-01,29.67
2015-05-04,29.76
2015-05-05,29.48
2015-05-06,29.719998999999998
2015-05-07,29.66
2015-05-08,29.76
2015-05-11,29.639999
2015-05-12,29.440001000000002
2015-05-13,29.190001000000002
2015-05-14,30.030001000000002
2015-05-15,29.66
2015-05-18,30.129998999999998
2015-05-19,29.959999
2015-05-20,30.059998999999998
2015-05-21,30.16
2015-05-22,29.870001000000002
2015-05-26,29.440001000000002
2015-05-27,30.030001000000002
2015-05-28,30.190001000000002
2015-05-29,29.870001000000002
2015-06-01,30.49
2015-06-02,30.360001
2015-06-03,30.34
2015-06-04,29.799999
2015-06-05,29.959999
2015-06-08,30.190001000000002
2015-06-09,30.370001000000002
2015-06-10,30.93
2015-06-11,30.969998999999998
2015-06-12,30.9
2015-06-15,30.52
2015-06-16,31.139999
2015-06-17,31.07
2015-06-18,31.530001000000002
2015-06-19,31.790001
2015-06-22,32.439999
2015-06-23,32.759997999999996
2015-06-24,32.549999
2015-06-25,32.810001
2015-06-26,33.009997999999996
2015-06-29,32.32
2015-06-30,32.27
2015-07-01,32.48
2015-07-02,32.450001
2015-07-06,32.360001000000004
2015-07-07,32.400002
2015-07-08,32.380001
2015-07-09,32.18
2015-07-10,32.48
2015-07-13,32.75
2015-07-14,33.0
2015-07-15,32.82
2015-07-16,33.0
2015-07-17,32.740002000000004
2015-07-20,32.650002
2015-07-21,32.169998
2015-07-22,32.220001
2015-07-23,31.98
2015-07-24,31.65
2015-07-27,31.76
2015-07-28,32.18
2015-07-29,32.110001000000004
2015-07-30,32.490002000000004
2015-07-31,32.52
2015-08-03,32.549999
2015-08-04,32.740002000000004
2015-08-05,32.98
2015-08-06,32.860001000000004
2015-08-07,32.91
2015-08-10,32.66
2015-08-11,33.709998999999996
2015-08-12,33.549999
2015-08-13,33.669998
2015-08-14,34.25
2015-08-17,34.869999
2015-08-18,34.779999
2015-08-19,34.509997999999996
2015-08-20,34.43
2015-08-21,34.119999
2015-08-24,33.48
2015-08-25,33.290001000000004
2015-08-26,33.77
2015-08-27,33.580002
2015-08-28,33.799999
2015-08-31,33.77
2015-09-01,33.189999
2015-09-02,34.130001
2015-09-03,34.189999
2015-09-04,33.93
2015-09-08,34.52
2015-09-09,33.889998999999996
2015-09-10,33.919998
2015-09-11,34.220001
2015-09-14,33.970001
2015-09-15,34.130001
2015-09-16,34.759997999999996
2015-09-17,34.939999
2015-09-18,34.700001
2015-09-21,35.16
2015-09-22,35.02
2015-09-23,35.040001000000004
2015-09-24,35.369999
2015-09-25,35.759997999999996
2015-09-28,34.16
2015-09-29,33.41
2015-09-30,33.73
2015-10-01,33.610001000000004
2015-10-02,33.900002
2015-10-05,34.91
2015-10-06,34.830002
2015-10-07,35.23
2015-10-08,35.299999
2015-10-09,36.18
2015-10-12,36.259997999999996
2015-10-13,35.880001
2015-10-14,35.369999
2015-10-15,34.860001000000004
2015-10-16,35.509997999999996
2015-10-19,35.540001000000004
2015-10-20,35.16
2015-10-21,35.150002
2015-10-22,36.419998
2015-10-23,36.5
2015-10-26,36.419998
2015-10-27,36.080002
2015-10-28,33.25
2015-10-29,35.790001000000004
2015-10-30,35.540001000000004
2015-11-02,36.860001000000004
2015-11-03,36.75
2015-11-04,37.139998999999996
2015-11-05,37.110001000000004
2015-11-06,36.66
2015-11-09,36.75
2015-11-10,37.450001
2015-11-11,38.445
2015-11-12,37.389998999999996
2015-11-13,37.380001
2015-11-16,38.240002000000004
2015-11-17,38.139998999999996
2015-11-18,38.66
2015-11-19,38.689999
2015-11-20,38.740002000000004
2015-11-23,38.610001000000004
2015-11-24,38.040001000000004
2015-11-25,38.16
2015-11-27,38.43
2015-11-30,37.07
2015-12-01,36.77
2015-12-02,36.599998
2015-12-03,36.189999
2015-12-04,36.419998
2015-12-07,35.790001000000004
2015-12-08,35.400002
2015-12-09,35.169998
2015-12-10,34.400002
2015-12-11,34.25
2015-12-14,35.25
2015-12-15,35.709998999999996
2015-12-16,36.310001
2015-12-17,35.939999
2015-12-18,35.669998
2015-12-21,35.720001
2015-12-22,35.48
2015-12-23,35.849998
2015-12-24,35.139998999999996
2015-12-28,34.68
2015-12-29,35.0
2015-12-30,34.799999
2015-12-31,34.299999
2016-01-04,33.200001
2016-01-05,33.209998999999996
2016-01-06,33.880001
2016-01-07,35.09
2016-01-08,34.849998
2016-01-11,35.139998999999996
2016-01-12,35.290001000000004
2016-01-13,34.32
2016-01-14,35.57
2016-01-15,35.209998999999996
2016-01-19,35.490002000000004
2016-01-20,35.220001
2016-01-21,34.939999
2016-01-22,35.07
2016-01-25,34.439999
2016-01-26,35.130001
2016-01-27,35.400002
2016-01-28,30.809998999999998
2016-01-29,31.57
2016-02-01,31.51
2016-02-02,30.440001000000002
2016-02-03,30.18
2016-02-04,29.82
2016-02-05,28.950001
2016-02-08,29.09
2016-02-09,29.309998999999998
2016-02-10,28.639999
2016-02-11,28.629998999999998
2016-02-12,29.450001
2016-02-16,30.700001
2016-02-17,30.639999
2016-02-18,30.469998999999998
2016-02-19,30.85
2016-02-22,30.6
2016-02-23,31.049999
2016-02-24,30.91
2016-02-25,31.9
2016-02-26,32.34
2016-02-29,32.709998999999996
2016-03-01,30.6
2016-03-02,31.5
2016-03-03,31.379998999999998
2016-03-04,31.610001
2016-03-07,31.98
2016-03-08,31.67
2016-03-09,32.099998
2016-03-10,30.809998999999998
2016-03-11,31.190001000000002
2016-03-14,31.389999
2016-03-15,31.379998999999998
2016-03-16,31.790001
2016-03-17,32.330002
2016-03-18,31.73
2016-03-21,31.4
2016-03-22,30.82
2016-03-23,30.75
2016-03-24,30.74
2016-03-28,30.75
2016-03-29,31.1
2016-03-30,31.59
2016-03-31,31.48
2016-04-01,31.76
2016-04-04,31.719998999999998
2016-04-05,31.469998999999998
2016-04-06,31.48
2016-04-07,31.559998999999998
2016-04-08,31.370001000000002
2016-04-11,31.16
2016-04-12,31.02
2016-04-13,31.25
2016-04-14,31.139999
2016-04-15,31.59
2016-04-18,31.530001000000002
2016-04-19,31.700001
2016-04-20,31.459999
2016-04-21,30.610001
2016-04-22,31.450001
2016-04-25,31.790001
2016-04-26,32.049999
2016-04-27,32.330002
2016-04-28,32.110001000000004
2016-04-29,31.969998999999998
2016-05-02,32.779999
2016-05-03,32.490002000000004
2016-05-04,33.009997999999996
2016-05-05,33.029999
2016-05-06,33.509997999999996
2016-05-09,33.560001
2016-05-10,31.799999
2016-05-11,31.52
2016-05-12,31.59
2016-05-13,30.99
2016-05-16,30.68
2016-05-17,29.74
2016-05-18,29.25
2016-05-19,29.700001
2016-05-20,29.959999
2016-05-23,30.02
2016-05-24,30.610001
2016-05-25,30.620001000000002
2016-05-26,30.51
2016-05-27,31.120001000000002
2016-05-31,30.91
2016-06-01,31.09
2016-06-02,31.059998999999998
2016-06-03,31.18
2016-06-06,31.450001
2016-06-07,31.27
2016-06-08,31.9
2016-06-09,32.98
2016-06-10,32.84
2016-06-13,32.029999
2016-06-14,31.9
2016-06-15,31.77
2016-06-16,31.959999
2016-06-17,31.799999
2016-06-20,32.259997999999996
2016-06-21,32.59
2016-06-22,32.459998999999996
2016-06-23,32.700001
2016-06-24,31.790001
2016-06-27,31.83
2016-06-28,31.92
2016-06-29,32.970001
2016-06-30,33.889998999999996
2016-07-01,33.48
2016-07-05,33.110001000000004
2016-07-06,33.189999
2016-07-07,34.380001
2016-07-08,35.189999
2016-07-11,35.119999
2016-07-12,34.900002
2016-07-13,34.91
2016-07-14,34.75
2016-07-15,34.860001000000004
2016-07-18,34.869999
2016-07-19,34.849998
2016-07-20,35.099998
2016-07-21,35.200001
2016-07-22,35.439999
2016-07-25,35.450001
2016-07-26,35.369999
2016-07-27,34.650002
2016-07-28,34.330002
2016-07-29,34.259997999999996
2016-08-01,34.540001000000004
2016-08-02,34.040001000000004
2016-08-03,34.369999
2016-08-04,34.169998
2016-08-05,34.330002
2016-08-08,34.279999
2016-08-09,36.349998
2016-08-10,36.16
2016-08-11,35.66
2016-08-12,35.290001000000004
2016-08-15,35.07
2016-08-16,34.610001000000004
2016-08-17,34.790001000000004
2016-08-18,35.040001000000004
2016-08-19,35.119999
2016-08-22,35.220001
2016-08-23,35.540001000000004
2016-08-24,35.259997999999996
2016-08-25,35.810001
2016-08-26,35.759997999999996
2016-08-29,35.790001000000004
2016-08-30,35.419998
2016-08-31,35.34
2016-09-01,34.950001
2016-09-02,35.400002
2016-09-06,35.799999
2016-09-07,35.380001
2016-09-08,34.919998
2016-09-09,33.619999
2016-09-12,33.970001
2016-09-13,33.43
2016-09-14,33.48
2016-09-15,33.57
2016-09-16,33.669998
2016-09-19,33.77
2016-09-20,33.310001
2016-09-21,33.950001
2016-09-22,34.740002000000004
2016-09-23,34.099998
2016-09-26,33.490002000000004
2016-09-27,33.509997999999996
2016-09-28,33.75
2016-09-29,33.490002000000004
2016-09-30,33.580002
2016-10-03,33.360001000000004
2016-10-04,33.5
2016-10-05,33.93
2016-10-06,34.040001000000004
2016-10-07,34.25
2016-10-10,34.98
2016-10-11,34.630001
2016-10-12,34.950001
2016-10-13,34.970001
2016-10-14,34.919998
2016-10-17,35.07
2016-10-18,35.57
2016-10-19,35.52
2016-10-20,35.57
2016-10-21,35.709998999999996
2016-10-24,36.349998
2016-10-25,36.650002
2016-10-26,35.849998
2016-10-27,35.330002
2016-10-28,35.720001
2016-10-31,35.57
2016-11-01,35.07
2016-11-02,34.93
2016-11-03,34.68
2016-11-04,34.639998999999996
2016-11-07,35.759997999999996
2016-11-08,36.310001
2016-11-09,37.310001
2016-11-10,36.75
2016-11-11,37.110001000000004
2016-11-14,37.59
2016-11-15,37.5
2016-11-16,37.23
2016-11-17,36.98
2016-11-18,37.450001
2016-11-21,37.110001000000004
2016-11-22,37.560001
2016-11-23,37.41
2016-11-25,37.869999
2016-11-28,37.939999
2016-11-29,38.209998999999996
2016-11-30,37.259997999999996
2016-12-01,36.580002
2016-12-02,36.220001
2016-12-05,36.580002
2016-12-06,36.810001
2016-12-07,37.66
2016-12-08,38.450001
2016-12-09,38.5
2016-12-12,38.59
2016-12-13,38.630001
2016-12-14,38.16
2016-12-15,38.27
2016-12-16,37.91
2016-12-19,38.189999
2016-12-20,38.66
2016-12-21,38.27
2016-12-22,37.970001
2016-12-23,38.290001000000004
2016-12-27,38.48
2016-12-28,38.09
2016-12-29,38.41
2016-12-30,38.34
