Date,CABJF
2014-05-27,105.050003
2014-05-28,105.050003
2014-05-29,105.050003
2014-05-30,105.050003
2014-06-02,104.5
2014-06-03,104.5
2014-06-04,104.599998
2014-06-05,104.599998
2014-06-06,105.099998
2014-06-09,105.099998
2014-06-10,105.099998
2014-06-11,104.260002
2014-06-12,104.260002
2014-06-13,104.260002
2014-06-16,104.260002
2014-06-17,104.699997
2014-06-18,105.349998
2014-06-19,107.400002
2014-06-20,107.400002
2014-06-23,107.400002
2014-06-24,107.400002
2014-06-25,107.400002
2014-06-26,107.400002
2014-06-27,107.400002
2014-06-30,107.400002
2014-07-01,107.400002
2014-07-02,107.400002
2014-07-03,107.400002
2014-07-07,107.400002
2014-07-08,107.400002
2014-07-09,107.400002
2014-07-10,105.449997
2014-07-11,105.449997
2014-07-14,105.449997
2014-07-15,105.449997
2014-07-16,105.449997
2014-07-17,105.449997
2014-07-18,105.449997
2014-07-21,105.449997
2014-07-22,105.449997
2014-07-23,105.449997
2014-07-24,105.449997
2014-07-25,105.449997
2014-07-28,105.449997
2014-07-29,100.75
2014-07-30,100.75
2014-07-31,100.75
2014-08-01,100.75
2014-08-04,100.75
2014-08-05,100.75
2014-08-06,100.75
2014-08-07,100.75
2014-08-08,100.75
2014-08-11,100.75
2014-08-12,94.5
2014-08-13,94.5
2014-08-14,94.5
2014-08-15,94.5
2014-08-18,94.5
2014-08-19,94.5
2014-08-20,94.5
2014-08-21,94.5
2014-08-22,94.5
2014-08-25,94.5
2014-08-26,93.41999799999999
2014-08-27,93.41999799999999
2014-08-28,93.41999799999999
2014-08-29,90.800003
2014-09-02,90.800003
2014-09-03,93.050003
2014-09-04,92.400002
2014-09-05,92.400002
2014-09-08,92.400002
2014-09-09,92.400002
2014-09-10,93.349998
2014-09-11,93.349998
2014-09-12,93.349998
2014-09-15,93.349998
2014-09-16,93.349998
2014-09-17,93.349998
2014-09-18,93.349998
2014-09-19,95.699997
2014-09-22,94.650002
2014-09-23,92.599998
2014-09-24,92.599998
2014-09-25,92.599998
2014-09-26,92.599998
2014-09-29,92.599998
2014-09-30,92.599998
2014-10-01,92.599998
2014-10-02,92.599998
2014-10-03,92.599998
2014-10-06,92.599998
2014-10-07,86.849998
2014-10-08,86.849998
2014-10-09,86.849998
2014-10-10,86.849998
2014-10-13,86.849998
2014-10-14,86.449997
2014-10-15,86.449997
2014-10-16,86.449997
2014-10-17,86.449997
2014-10-20,86.449997
2014-10-21,86.449997
2014-10-22,86.449997
2014-10-23,86.449997
2014-10-24,86.449997
2014-10-27,87.050003
2014-10-28,87.050003
2014-10-29,87.050003
2014-10-30,87.050003
2014-10-31,87.050003
2014-11-03,87.050003
2014-11-04,87.050003
2014-11-05,85.160004
2014-11-06,86.379997
2014-11-07,86.379997
2014-11-10,86.379997
2014-11-11,85.5
2014-11-12,85.5
2014-11-13,85.5
2014-11-14,87.040001
2014-11-17,85.599998
2014-11-18,85.599998
2014-11-19,85.599998
2014-11-20,85.599998
2014-11-21,89.650002
2014-11-24,89.650002
2014-11-25,89.650002
2014-11-26,89.650002
2014-11-28,89.099998
2014-12-01,89.099998
2014-12-02,89.099998
2014-12-03,89.099998
2014-12-04,86.099998
2014-12-05,87.400002
2014-12-08,85.839996
2014-12-09,85.839996
2014-12-10,85.839996
2014-12-11,84.400002
2014-12-12,84.400002
2014-12-15,84.400002
2014-12-16,84.400002
2014-12-17,84.400002
2014-12-18,84.400002
2014-12-19,79.300003
2014-12-22,79.5
2014-12-23,79.5
2014-12-24,79.5
2014-12-26,79.5
2014-12-29,79.5
2014-12-30,79.5
2014-12-31,79.5
2015-01-02,79.5
2015-01-05,79.5
2015-01-06,74.75
2015-01-07,73.68
2015-01-08,73.68
2015-01-09,76.550003
2015-01-12,76.25
2015-01-13,76.25
2015-01-14,76.25
2015-01-15,74.400002
2015-01-16,74.449997
2015-01-20,74.449997
2015-01-21,75.57
2015-01-22,75.57
2015-01-23,75.57
2015-01-26,74.699997
2015-01-27,74.949997
2015-01-28,74.949997
2015-01-29,74.349998
2015-01-30,74.349998
2015-02-02,75.349998
2015-02-03,75.349998
2015-02-04,75.349998
2015-02-05,75.349998
2015-02-06,75.349998
2015-02-09,74.300003
2015-02-10,74.300003
2015-02-11,74.300003
2015-02-12,80.400002
2015-02-13,80.400002
2015-02-17,80.400002
2015-02-18,80.400002
2015-02-19,83.0
2015-02-20,83.0
2015-02-23,83.0
2015-02-24,83.0
2015-02-25,83.0
2015-02-26,83.0
2015-02-27,83.0
2015-03-02,83.0
2015-03-03,85.5
2015-03-04,84.599998
2015-03-05,84.599998
2015-03-06,84.599998
2015-03-09,84.599998
2015-03-10,84.599998
2015-03-11,84.599998
2015-03-12,84.599998
2015-03-13,84.599998
2015-03-16,84.599998
2015-03-17,84.599998
2015-03-18,83.25
2015-03-19,83.25
2015-03-20,83.25
2015-03-23,83.25
2015-03-24,83.25
2015-03-25,83.25
2015-03-26,84.0
2015-03-27,84.0
2015-03-30,84.0
2015-03-31,82.050003
2015-04-01,82.050003
2015-04-02,82.050003
2015-04-06,82.050003
2015-04-07,82.050003
2015-04-08,82.050003
2015-04-09,82.050003
2015-04-10,82.050003
2015-04-13,82.050003
2015-04-14,82.050003
2015-04-15,82.050003
2015-04-16,82.050003
2015-04-17,82.050003
2015-04-20,82.050003
2015-04-21,82.050003
2015-04-22,82.050003
2015-04-23,82.050003
2015-04-24,82.050003
2015-04-27,82.050003
2015-04-28,82.050003
2015-04-29,82.050003
2015-04-30,82.050003
2015-05-01,91.0
2015-05-04,91.0
2015-05-05,91.0
2015-05-06,91.0
2015-05-07,91.0
2015-05-08,91.0
2015-05-11,91.0
2015-05-12,91.0
2015-05-13,91.0
2015-05-14,91.0
2015-05-15,93.779999
2015-05-18,93.779999
2015-05-19,95.0
2015-05-20,95.0
2015-05-21,95.0
2015-05-22,95.0
2015-05-26,95.0
2015-05-27,95.0
2015-05-28,95.0
2015-05-29,95.0
2015-06-01,95.0
2015-06-02,95.0
2015-06-03,95.0
2015-06-04,95.0
2015-06-05,90.790001
2015-06-08,90.790001
2015-06-09,90.790001
2015-06-10,90.790001
2015-06-11,90.790001
2015-06-12,90.849998
2015-06-15,90.849998
2015-06-16,92.300003
2015-06-17,92.300003
2015-06-18,92.300003
2015-06-19,92.300003
2015-06-22,92.300003
2015-06-23,92.300003
2015-06-24,92.300003
2015-06-25,92.300003
2015-06-26,92.300003
2015-06-29,92.300003
2015-06-30,90.25
2015-07-01,90.300003
2015-07-02,89.650002
2015-07-06,89.650002
2015-07-07,87.349998
2015-07-08,87.349998
2015-07-09,87.349998
2015-07-10,87.349998
2015-07-13,87.349998
2015-07-14,87.349998
2015-07-15,87.349998
2015-07-16,87.349998
2015-07-17,87.349998
2015-07-20,87.349998
2015-07-21,87.349998
2015-07-22,87.349998
2015-07-23,87.349998
2015-07-24,87.349998
2015-07-27,87.349998
2015-07-28,87.349998
2015-07-29,87.349998
2015-07-30,87.349998
2015-07-31,87.349998
2015-08-03,87.349998
2015-08-04,87.349998
2015-08-05,87.349998
2015-08-06,87.349998
2015-08-07,87.349998
2015-08-10,87.349998
2015-08-11,87.349998
2015-08-12,87.349998
2015-08-13,87.349998
2015-08-14,87.349998
2015-08-17,87.349998
2015-08-18,87.349998
2015-08-19,87.349998
2015-08-20,87.349998
2015-08-21,87.349998
2015-08-24,87.349998
2015-08-25,87.349998
2015-08-26,76.5
2015-08-27,76.5
2015-08-28,76.5
2015-08-31,76.5
2015-09-01,74.25
2015-09-02,74.25
2015-09-03,74.25
2015-09-04,74.25
2015-09-08,74.25
2015-09-09,74.25
2015-09-10,74.25
2015-09-11,74.25
2015-09-14,74.25
2015-09-15,74.25
2015-09-16,74.25
2015-09-17,74.25
2015-09-18,74.25
2015-09-21,74.25
2015-09-22,74.25
2015-09-23,74.25
2015-09-24,74.25
2015-09-25,74.25
2015-09-28,74.25
2015-09-29,74.25
2015-09-30,74.25
2015-10-01,74.25
2015-10-02,74.25
2015-10-05,74.25
2015-10-06,74.25
2015-10-07,74.25
2015-10-08,80.449997
2015-10-09,80.449997
2015-10-12,80.449997
2015-10-13,80.449997
2015-10-14,80.449997
2015-10-15,80.449997
2015-10-16,80.449997
2015-10-19,80.150002
2015-10-20,80.150002
2015-10-21,80.150002
2015-10-22,80.150002
2015-10-23,80.150002
2015-10-26,80.150002
2015-10-27,80.150002
2015-10-28,80.150002
2015-10-29,80.150002
2015-10-30,80.150002
2015-11-02,80.150002
2015-11-03,80.150002
2015-11-04,80.150002
2015-11-05,80.150002
2015-11-06,80.0
2015-11-09,80.0
2015-11-10,80.0
2015-11-11,80.0
2015-11-12,80.0
2015-11-13,80.0
2015-11-16,80.0
2015-11-17,80.0
2015-11-18,80.0
2015-11-19,80.0
2015-11-20,80.0
2015-11-23,80.0
2015-11-24,80.0
2015-11-25,80.0
2015-11-27,80.0
2015-11-30,80.0
2015-12-01,80.0
2015-12-02,80.0
2015-12-03,80.0
2015-12-04,80.0
2015-12-07,80.0
2015-12-08,80.0
2015-12-09,80.0
2015-12-10,80.0
2015-12-11,80.0
2015-12-14,80.0
2015-12-15,80.0
2015-12-16,80.0
2015-12-17,80.0
2015-12-18,80.0
2015-12-21,80.0
2015-12-22,80.0
2015-12-23,80.0
2015-12-24,80.0
2015-12-28,80.0
2015-12-29,80.0
2015-12-30,80.0
2015-12-31,80.0
2016-01-04,80.0
2016-01-05,80.0
2016-01-06,86.349998
2016-01-07,86.349998
2016-01-08,86.349998
2016-01-11,86.349998
2016-01-12,86.349998
2016-01-13,86.349998
2016-01-14,79.300003
2016-01-15,79.300003
2016-01-19,79.300003
2016-01-20,79.300003
2016-01-21,77.779999
2016-01-22,77.779999
2016-01-25,77.779999
2016-01-26,77.779999
2016-01-27,77.779999
2016-01-28,77.779999
2016-01-29,77.779999
2016-02-01,77.779999
2016-02-02,77.779999
2016-02-03,77.779999
2016-02-04,77.779999
2016-02-05,77.779999
2016-02-08,77.779999
2016-02-09,83.449997
2016-02-10,84.949997
2016-02-11,88.849998
2016-02-12,89.400002
2016-02-16,89.400002
2016-02-17,89.400002
2016-02-18,89.400002
2016-02-19,90.400002
2016-02-22,90.400002
2016-02-23,90.400002
2016-02-24,90.400002
2016-02-25,87.699997
2016-02-26,87.699997
2016-02-29,86.599998
2016-03-01,88.099998
2016-03-02,86.849998
2016-03-03,86.849998
2016-03-04,86.849998
2016-03-07,86.849998
2016-03-08,86.849998
2016-03-09,86.849998
2016-03-10,86.849998
2016-03-11,86.849998
2016-03-14,86.849998
2016-03-15,86.849998
2016-03-16,86.849998
2016-03-17,86.849998
2016-03-18,89.099998
2016-03-21,89.599998
2016-03-22,89.599998
2016-03-23,91.699997
2016-03-24,91.699997
2016-03-28,91.699997
2016-03-29,91.699997
2016-03-30,91.699997
2016-03-31,91.699997
2016-04-01,91.699997
2016-04-04,96.400002
2016-04-05,96.019997
2016-04-06,96.019997
2016-04-07,96.019997
2016-04-08,96.019997
2016-04-11,96.019997
2016-04-12,96.019997
2016-04-13,96.019997
2016-04-14,94.675003
2016-04-15,94.675003
2016-04-18,94.675003
2016-04-19,94.675003
2016-04-20,94.675003
2016-04-21,94.675003
2016-04-22,94.675003
2016-04-25,97.349998
2016-04-26,97.349998
2016-04-27,97.349998
2016-04-28,97.349998
2016-04-29,97.349998
2016-05-02,97.349998
2016-05-03,97.349998
2016-05-04,97.349998
2016-05-05,97.349998
2016-05-06,97.349998
2016-05-09,97.349998
2016-05-10,97.349998
2016-05-11,97.349998
2016-05-12,97.349998
2016-05-13,97.349998
2016-05-16,97.349998
2016-05-17,97.349998
2016-05-18,97.349998
2016-05-19,92.879997
2016-05-20,94.41999799999999
2016-05-23,94.41999799999999
2016-05-24,94.41999799999999
2016-05-25,96.0
2016-05-26,97.239998
2016-05-27,96.870003
2016-05-31,96.309998
2016-06-01,97.220001
2016-06-02,97.220001
2016-06-03,97.400002
2016-06-06,97.400002
2016-06-07,97.400002
2016-06-08,97.400002
2016-06-09,96.66999799999999
2016-06-10,94.949997
2016-06-13,94.949997
2016-06-14,92.449997
2016-06-15,92.449997
2016-06-16,90.5
2016-06-17,90.5
2016-06-20,90.5
2016-06-21,90.5
2016-06-22,94.220001
2016-06-23,94.220001
2016-06-24,94.220001
2016-06-27,87.75
2016-06-28,87.75
2016-06-29,90.370003
2016-06-30,92.650002
2016-07-01,92.650002
2016-07-05,92.650002
2016-07-06,92.849998
2016-07-07,92.849998
2016-07-08,92.849998
2016-07-11,97.0
2016-07-12,97.0
2016-07-13,97.0
2016-07-14,96.190002
2016-07-15,96.190002
2016-07-18,96.190002
2016-07-19,96.190002
2016-07-20,96.190002
2016-07-21,96.190002
2016-07-22,96.190002
2016-07-25,96.190002
2016-07-26,96.190002
2016-07-27,96.190002
2016-07-28,98.260002
2016-07-29,98.260002
2016-08-01,98.260002
2016-08-02,98.260002
2016-08-03,98.400002
2016-08-04,98.400002
2016-08-05,97.949997
2016-08-08,96.900002
2016-08-09,96.900002
2016-08-10,96.900002
2016-08-11,96.900002
2016-08-12,99.610001
2016-08-15,101.650002
2016-08-16,101.650002
2016-08-17,101.650002
2016-08-18,101.650002
2016-08-19,95.0
2016-08-22,95.0
2016-08-23,95.0
2016-08-24,95.0
2016-08-25,95.0
2016-08-26,93.82
2016-08-29,93.82
2016-08-30,94.43
2016-08-31,94.43
2016-09-01,94.43
2016-09-02,94.43
2016-09-06,94.43
2016-09-07,94.43
2016-09-08,94.43
2016-09-09,92.980003
2016-09-12,92.980003
2016-09-13,92.980003
2016-09-14,92.980003
2016-09-15,92.980003
2016-09-16,92.980003
2016-09-19,92.980003
2016-09-20,92.980003
2016-09-21,92.980003
2016-09-22,92.980003
2016-09-23,92.980003
2016-09-26,92.980003
2016-09-27,92.980003
2016-09-28,92.980003
2016-09-29,92.980003
2016-09-30,92.980003
2016-10-03,92.980003
2016-10-04,92.980003
2016-10-05,92.980003
2016-10-06,92.980003
2016-10-07,92.980003
2016-10-10,92.980003
2016-10-11,92.980003
2016-10-12,92.980003
2016-10-13,92.980003
2016-10-14,92.980003
2016-10-17,89.900002
2016-10-18,89.900002
2016-10-19,89.900002
2016-10-20,89.900002
2016-10-21,89.900002
2016-10-24,89.900002
2016-10-25,89.900002
2016-10-26,89.900002
2016-10-27,89.900002
2016-10-28,89.900002
2016-10-31,89.900002
2016-11-01,89.900002
2016-11-02,89.900002
2016-11-03,89.900002
2016-11-04,89.900002
2016-11-07,89.050003
2016-11-08,89.050003
2016-11-09,89.050003
2016-11-10,89.050003
2016-11-11,85.91999799999999
2016-11-14,82.599998
2016-11-15,83.224998
2016-11-16,83.224998
2016-11-17,83.224998
2016-11-18,83.224998
2016-11-21,83.5
2016-11-22,83.5
2016-11-23,83.5
2016-11-25,83.5
2016-11-28,83.5
2016-11-29,84.849998
2016-11-30,84.849998
2016-12-01,84.849998
2016-12-02,82.638
2016-12-05,82.638
2016-12-06,82.638
2016-12-07,83.050003
2016-12-08,82.662003
2016-12-09,82.662003
2016-12-12,82.662003
2016-12-13,85.849998
2016-12-14,85.599998
2016-12-15,83.41100300000001
2016-12-16,83.41100300000001
2016-12-19,83.41100300000001
2016-12-20,83.41100300000001
2016-12-21,83.41100300000001
2016-12-22,83.41100300000001
2016-12-23,83.41100300000001
2016-12-27,84.599998
2016-12-28,84.949997
2016-12-29,84.949997
2016-12-30,86.800003
2017-01-03,86.800003
2017-01-04,86.800003
2017-01-05,86.800003
2017-01-06,86.800003
2017-01-09,87.849998
2017-01-10,87.849998
2017-01-11,87.849998
2017-01-12,86.068001
2017-01-13,86.068001
2017-01-17,87.699997
2017-01-18,87.699997
2017-01-19,87.699997
2017-01-20,87.699997
2017-01-23,88.339996
2017-01-24,88.339996
2017-01-25,88.339996
2017-01-26,88.339996
2017-01-27,88.339996
2017-01-30,90.940002
2017-01-31,90.940002
2017-02-01,90.940002
2017-02-02,90.940002
2017-02-03,90.940002
2017-02-06,90.940002
2017-02-07,90.940002
2017-02-08,90.940002
2017-02-09,90.940002
2017-02-10,90.940002
2017-02-13,90.940002
2017-02-14,85.900002
2017-02-15,85.900002
2017-02-16,85.900002
2017-02-17,85.900002
2017-02-21,85.900002
2017-02-22,85.900002
2017-02-23,85.900002
2017-02-24,85.900002
2017-02-27,85.900002
2017-02-28,85.900002
2017-03-01,85.900002
2017-03-02,85.900002
2017-03-03,85.900002
2017-03-06,85.900002
2017-03-07,86.449997
2017-03-08,86.449997
2017-03-09,86.099998
2017-03-10,86.099998
2017-03-13,86.099998
2017-03-14,86.099998
2017-03-15,86.099998
2017-03-16,86.099998
2017-03-17,86.099998
2017-03-20,86.099998
2017-03-21,86.099998
2017-03-22,86.099998
2017-03-23,86.099998
2017-03-24,86.099998
2017-03-27,86.099998
2017-03-28,86.099998
2017-03-29,86.099998
2017-03-30,86.099998
2017-03-31,86.099998
2017-04-03,86.099998
2017-04-04,86.099998
2017-04-05,86.099998
2017-04-06,92.349998
2017-04-07,92.349998
2017-04-10,92.349998
2017-04-11,92.349998
2017-04-12,92.349998
2017-04-13,92.349998
2017-04-17,92.349998
2017-04-18,95.25
2017-04-19,95.25
2017-04-20,95.25
2017-04-21,95.25
2017-04-24,95.25
2017-04-25,95.25
2017-04-26,95.25
