Date,IHG
2003-08-12,17.133035999999997
2003-08-13,17.133035999999997
2003-08-14,17.321081
2003-08-15,17.279295
2003-08-18,17.028566
2003-08-19,17.362869
2003-08-20,17.341976000000003
2003-08-21,17.279295
2003-08-22,17.237507
2003-08-25,17.007673
2003-08-26,16.715158
2003-08-27,16.861416000000002
2003-08-28,16.506218
2003-08-29,16.443537
2003-09-02,16.443537
2003-09-03,16.025658
2003-09-04,16.297279
2003-09-05,16.46443
2003-09-08,16.297279
2003-09-09,16.088339
2003-09-10,15.962976000000001
2003-09-11,16.548006
2003-09-12,16.610687
2003-09-15,16.401749
2003-09-16,16.506218
2003-09-17,16.819628
2003-09-18,17.321081
2003-09-19,17.655386
2003-09-22,17.425552
2003-09-23,17.341976000000003
2003-09-24,17.634491
2003-09-25,17.613598
2003-09-26,17.153931
2003-09-29,17.801643
2003-09-30,17.028566
2003-10-01,17.509127
2003-10-02,17.446445
2003-10-03,18.031477
2003-10-06,18.094158
2003-10-07,17.195719
2003-10-08,17.550915
2003-10-09,17.655386
2003-10-10,17.174823999999997
2003-10-13,17.927006
2003-10-14,17.237507
2003-10-15,18.303097
2003-10-16,18.073263
2003-10-17,18.386673000000002
2003-10-20,18.282204
2003-10-21,18.679188
2003-10-22,18.491142
2003-10-23,18.365779999999997
2003-10-24,18.05237
2003-10-27,17.947901
2003-10-28,18.428461
2003-10-29,18.804551999999997
2003-10-30,18.971704000000003
2003-10-31,19.264219
2003-11-03,19.410477
2003-11-04,19.95372
2003-11-05,19.577629
2003-11-06,19.306007
2003-11-07,19.201538
2003-11-10,19.243323999999998
2003-11-11,19.034385999999998
2003-11-12,18.888128
2003-11-13,19.222431
2003-11-14,19.347795
2003-11-17,19.117962
2003-11-18,19.264219
2003-11-19,19.514946
2003-11-20,18.867233
2003-11-21,18.783659
2003-11-24,19.3269
2003-11-25,19.849249
2003-11-26,19.619415
2003-11-28,19.577629
2003-12-01,19.43137
2003-12-02,19.807461
2003-12-03,19.786568
2003-12-04,19.556734
2003-12-05,20.267128
2003-12-08,20.455173000000002
2003-12-09,20.413385
2003-12-10,20.204447000000002
2003-12-11,20.058189000000002
2003-12-12,20.517857
2003-12-15,20.267128
2003-12-16,20.371597
2003-12-17,19.849249
2003-12-18,20.162658999999998
2003-12-19,19.974613
2003-12-22,19.932825
2003-12-23,20.058189000000002
2003-12-24,20.288023000000003
2003-12-26,20.413385
2003-12-29,20.267128
2003-12-30,20.413385
2003-12-31,19.995506
2004-01-02,20.350704
2004-01-05,20.455173000000002
2004-01-06,20.831264
2004-01-07,21.01931
2004-01-08,21.687918
2004-01-09,21.625235
2004-01-12,22.356524
2004-01-13,22.12669
2004-01-14,22.565462
2004-01-15,22.231158999999998
2004-01-16,21.875963
2004-01-20,21.750598999999998
2004-01-21,21.625235
2004-01-22,21.311826999999997
2004-01-23,21.416296
2004-01-26,21.102885999999998
2004-01-27,21.040205
2004-01-28,20.413385
2004-01-29,20.622326
2004-01-30,21.061098
2004-02-02,20.308916
2004-02-03,20.85216
2004-02-04,20.85216
2004-02-05,21.102885999999998
2004-02-06,21.520765
2004-02-09,21.165567000000003
2004-02-10,21.458084
2004-02-11,21.667023
2004-02-12,21.667023
2004-02-13,21.792386999999998
2004-02-17,21.729704
2004-02-18,21.478977
2004-02-19,21.687918
2004-02-20,21.625235
2004-02-23,21.228251
2004-02-24,21.625235
2004-02-25,21.458084
2004-02-26,20.914841
2004-02-27,20.580538
2004-03-01,21.228251
2004-03-02,21.081993
2004-03-03,20.664114
2004-03-04,20.622326
2004-03-05,20.831264
2004-03-08,21.311826999999997
2004-03-09,20.977522
2004-03-10,19.911932
2004-03-11,19.870144
2004-03-12,20.371597
2004-03-15,19.556734
2004-03-16,19.535841
2004-03-17,19.619415
2004-03-18,19.74478
2004-03-19,19.577629
2004-03-22,19.347795
2004-03-23,19.243323999999998
2004-03-24,18.616507000000002
2004-03-25,18.783659
2004-03-26,18.595613
2004-03-29,18.929916
2004-03-30,19.222431
2004-03-31,19.306007
2004-04-01,19.598522
2004-04-02,19.598522
2004-04-05,19.535841
2004-04-06,19.473157999999998
2004-04-07,19.535841
2004-04-08,19.264219
2004-04-12,19.410477
2004-04-13,19.43137
2004-04-14,18.825447
2004-04-15,18.679188
2004-04-16,19.15975
2004-04-19,19.702991
2004-04-20,19.661203
2004-04-21,19.556734
2004-04-22,20.037294
2004-04-23,20.413385
2004-04-26,20.141766
2004-04-27,19.849249
2004-04-28,20.162658999999998
2004-04-29,20.079082
2004-04-30,19.911932
2004-05-03,19.891037
2004-05-04,20.476067999999998
2004-05-05,20.288023000000003
2004-05-06,20.079082
2004-05-07,19.619415
2004-05-10,18.574718
2004-05-11,18.365779999999997
2004-05-12,18.449354
2004-05-13,18.53293
2004-05-14,18.449354
2004-05-17,18.177734
2004-05-18,18.386673000000002
2004-05-19,18.700083
2004-05-20,18.616507000000002
2004-05-21,19.076173999999998
2004-05-24,19.013493
2004-05-25,19.494053
2004-05-26,19.702991
2004-05-27,19.891037
2004-05-28,20.392492
2004-06-01,20.517857
2004-06-02,20.434279999999998
2004-06-03,20.288023000000003
2004-06-04,20.392492
2004-06-07,20.998417
2004-06-08,20.85216
2004-06-09,21.061098
2004-06-10,20.914841
2004-06-14,20.308916
2004-06-15,20.789476
2004-06-16,20.998417
2004-06-17,21.165567000000003
2004-06-18,21.437189
2004-06-21,21.374508
2004-06-22,21.01931
2004-06-23,21.270039
2004-06-24,20.998417
2004-06-25,21.165567000000003
2004-06-28,21.64613
2004-06-29,21.834175
2004-06-30,22.523674
2004-07-01,22.481888
2004-07-02,22.189370999999998
2004-07-06,22.064009
2004-07-07,22.544569
2004-07-08,22.460993
2004-07-09,22.168478
2004-07-12,22.272947
2004-07-13,22.105795
2004-07-14,22.168478
2004-07-15,22.314735
2004-07-16,22.774403
2004-07-19,22.795296
2004-07-20,22.816191
2004-07-21,22.669933
2004-07-22,22.983341
2004-07-23,22.544569
2004-07-26,22.210266
2004-07-27,22.168478
2004-07-28,22.335629
2004-07-29,22.732615
2004-07-30,22.690826
2004-08-02,22.878872
2004-08-03,23.129599
2004-08-04,22.523674
2004-08-05,22.460993
2004-08-06,21.834175
2004-08-09,21.64613
2004-08-10,21.478977
2004-08-11,21.249144
2004-08-12,20.643219000000002
2004-08-13,21.061098
2004-08-16,21.416296
2004-08-17,21.520765
2004-08-18,21.437189
2004-08-19,21.729704
2004-08-20,21.541657999999998
2004-08-23,21.499872
2004-08-24,21.562553
2004-08-25,21.834175
2004-08-26,21.729704
2004-08-27,21.834175
2004-08-30,21.729704
2004-08-31,21.520765
2004-09-01,21.416296
2004-09-02,21.499872
2004-09-03,21.374508
2004-09-07,21.834175
2004-09-08,21.875963
2004-09-09,22.231158999999998
2004-09-10,22.837084
2004-09-13,23.129599
2004-09-14,23.589266000000002
2004-09-15,23.756418
2004-09-16,24.696645999999998
2004-09-17,24.5086
2004-09-20,24.341448
2004-09-21,24.341448
2004-09-22,23.902676
2004-09-23,24.007145
2004-09-24,23.819098999999998
2004-09-27,23.735523
2004-09-28,24.048932999999998
2004-09-29,24.174297
2004-09-30,24.153402
2004-10-01,24.780222
2004-10-04,25.072737
2004-10-05,25.093629999999997
2004-10-06,24.842903
2004-10-07,24.696645999999998
2004-10-08,24.822008
2004-10-11,24.968267
2004-10-12,24.654857999999997
2004-10-13,25.156313
2004-10-14,24.696645999999998
2004-10-15,25.114525
2004-10-18,24.968267
2004-10-19,25.574189999999998
2004-10-20,25.427933
2004-10-21,25.657766
2004-10-22,26.305479
2004-10-25,25.845812
2004-10-26,25.699554
2004-10-27,25.595085
2004-10-28,26.033857
2004-10-29,25.866707
2004-11-01,25.804024
2004-11-02,26.033857
2004-11-03,26.221903
2004-11-04,26.117434
2004-11-05,26.535313000000002
2004-11-08,26.284585999999997
2004-11-09,26.09654
2004-11-10,25.950281
2004-11-11,25.992069
2004-11-12,26.827827000000003
2004-11-15,26.577101000000003
2004-11-16,26.702465000000004
2004-11-17,27.120341999999997
2004-11-18,26.639782
2004-11-19,26.389055
2004-11-22,26.618889000000003
2004-11-23,26.20101
2004-11-24,26.117434
2004-11-26,27.036768
2004-11-29,26.848722
2004-11-30,27.057661
2004-12-01,27.308388
2004-12-02,27.015873
2004-12-03,27.078556
2004-12-06,27.350176
2004-12-07,27.099449
2004-12-08,26.994979999999998
2004-12-09,27.099449
2004-12-10,26.806934000000002
2004-12-13,27.266602000000002
2004-12-14,27.266602000000002
2004-12-15,27.162129999999998
2004-12-16,26.911403999999997
2004-12-17,26.911403999999997
2004-12-20,27.162129999999998
2004-12-21,26.911403999999997
2004-12-22,26.347267
2004-12-23,26.744251000000002
2004-12-27,26.618889000000003
2004-12-28,26.51442
2004-12-29,26.535313000000002
2004-12-30,26.744251000000002
2004-12-31,26.368159999999996
2005-01-03,26.242797999999997
2005-01-04,25.615978
2005-01-05,25.595085
2005-01-06,25.678660999999998
2005-01-07,26.263690999999998
2005-01-10,26.20101
2005-01-11,26.117434
2005-01-12,26.389055
2005-01-13,26.472631
2005-01-14,26.263690999999998
2005-01-18,26.51442
2005-01-19,26.68157
2005-01-20,26.848722
2005-01-21,26.723358
2005-01-24,26.911403999999997
2005-01-25,26.786039000000002
2005-01-26,27.120341999999997
2005-01-27,26.744251000000002
2005-01-28,26.702465000000004
2005-01-31,26.368159999999996
2005-02-01,26.765146
2005-02-02,26.451736
2005-02-03,26.68157
2005-02-04,27.099449
2005-02-07,26.660677000000003
2005-02-08,27.078556
2005-02-09,26.639782
2005-02-10,26.953191999999998
2005-02-11,26.890511
2005-02-14,27.245707
2005-02-15,27.287495
2005-02-16,27.141237
2005-02-17,27.120341999999997
2005-02-18,27.099449
2005-02-22,26.660677000000003
2005-02-23,26.556206
2005-02-24,26.744251000000002
2005-02-25,26.765146
2005-02-28,26.765146
2005-03-01,26.932297
2005-03-02,26.493525
2005-03-03,26.430843
2005-03-04,26.786039000000002
2005-03-07,26.577101000000003
2005-03-08,26.618889000000003
2005-03-09,26.639782
2005-03-10,27.287495
2005-03-11,26.618889000000003
2005-03-14,26.033857
2005-03-15,25.971176
2005-03-16,26.20101
2005-03-17,25.971176
2005-03-18,25.595085
2005-03-21,25.365251999999998
2005-03-22,24.905584
2005-03-23,24.425024
2005-03-24,24.675751
2005-03-28,24.633963
2005-03-29,24.425024
2005-03-30,24.341448
2005-03-31,24.654857999999997
2005-04-01,24.466812
2005-04-04,24.654857999999997
2005-04-05,24.696645999999998
2005-04-06,24.592176000000002
2005-04-07,24.529493
2005-04-08,24.759327
2005-04-11,25.072737
2005-04-12,25.010054
2005-04-13,24.905584
2005-04-14,24.675751
2005-04-15,24.487705
2005-04-18,24.529493
2005-04-19,24.968267
2005-04-20,25.40704
2005-04-21,25.469721
2005-04-22,25.469721
2005-04-25,25.720449
2005-04-26,25.072737
2005-04-27,25.010054
2005-04-28,24.696645999999998
2005-04-29,24.863796
2005-05-02,24.884691
2005-05-03,24.905584
2005-05-04,24.905584
2005-05-05,25.281675
2005-05-06,24.968267
2005-05-09,24.926479
2005-05-10,24.654857999999997
2005-05-11,24.445917
2005-05-12,24.404131
2005-05-13,24.028038000000002
2005-05-16,24.132509
2005-05-17,24.007145
2005-05-18,24.801115
2005-05-19,25.030949
2005-05-20,24.947372
2005-05-23,25.365251999999998
2005-05-24,24.968267
2005-05-25,24.905584
2005-05-26,25.072737
2005-05-27,24.696645999999998
2005-05-31,24.445917
2005-06-01,24.466812
2005-06-02,24.738433999999998
2005-06-03,24.968267
2005-06-06,25.239887
2005-06-07,25.762235999999998
2005-06-08,25.344358
2005-06-09,25.281675
2005-06-10,25.281675
2005-06-13,25.302570000000003
2005-06-14,25.511509
2005-06-15,25.950281
2005-06-16,26.180115
2005-06-17,26.68157
2005-06-20,26.451736
2005-06-21,26.806934000000002
2005-06-22,26.744251000000002
2005-06-23,26.472631
2005-06-24,26.326373999999998
2005-06-27,26.660677000000003
2005-06-28,27.141237
2005-06-29,26.848722
2005-06-30,26.430843
2005-07-01,26.472631
2005-07-05,26.577101000000003
2005-07-06,26.535313000000002
2005-07-07,25.992069
2005-07-08,26.389055
2005-07-11,26.723358
2005-07-12,27.162129999999998
2005-07-13,27.496433000000003
2005-07-14,27.036768
2005-07-15,26.994979999999998
2005-07-18,26.68157
2005-07-19,26.618889000000003
2005-07-20,26.765146
2005-07-21,26.702465000000004
2005-07-22,26.68157
2005-07-25,26.389055
2005-07-26,26.326373999999998
2005-07-27,26.535313000000002
2005-07-28,26.848722
2005-07-29,26.806934000000002
2005-08-01,27.245707
2005-08-02,27.329283
2005-08-03,27.203917999999998
2005-08-04,27.224813
2005-08-05,27.663586
2005-08-08,27.705374
2005-08-09,27.997889
2005-08-10,28.227721999999996
2005-08-11,28.603813
2005-08-12,28.791859000000002
2005-08-15,28.854540000000004
2005-08-16,28.58292
2005-08-17,28.478448999999998
2005-08-18,28.039677
2005-08-19,28.102358000000002
2005-08-22,28.081465
2005-08-23,27.914312
2005-08-24,27.663586
2005-08-25,27.830738
2005-08-26,27.663586
2005-08-29,27.893419
2005-08-30,27.768055
2005-08-31,28.206829
2005-09-01,28.750071000000002
2005-09-02,28.165041
2005-09-06,28.227721999999996
2005-09-07,28.206829
2005-09-08,28.269509999999997
2005-09-09,28.478448999999998
2005-09-12,27.976995000000002
2005-09-13,27.809843
2005-09-14,27.580009000000004
2005-09-15,27.684479
2005-09-16,27.684479
2005-09-19,27.559115999999996
2005-09-20,27.224813
2005-09-21,26.744251000000002
2005-09-22,26.556206
2005-09-23,26.51442
2005-09-26,26.284585999999997
2005-09-27,26.180115
2005-09-28,26.242797999999997
2005-09-29,26.848722
2005-09-30,26.577101000000003
2005-10-03,26.535313000000002
2005-10-04,26.430843
2005-10-05,26.409947999999996
2005-10-06,26.09654
2005-10-07,26.117434
2005-10-10,25.992069
2005-10-11,25.657766
2005-10-12,25.511509
2005-10-13,25.156313
2005-10-14,26.723358
2005-10-17,26.284585999999997
2005-10-18,25.720449
2005-10-19,26.117434
2005-10-20,25.720449
2005-10-21,25.824919
2005-10-24,26.242797999999997
2005-10-25,25.636873
2005-10-26,25.804024
2005-10-27,25.511509
2005-10-28,25.804024
2005-10-31,26.09654
2005-11-01,26.472631
2005-11-02,27.141237
2005-11-03,27.203917999999998
2005-11-04,26.68157
2005-11-07,26.953191999999998
2005-11-08,27.203917999999998
2005-11-09,27.433752000000002
2005-11-10,28.081465
2005-11-11,28.185934000000003
2005-11-14,28.185934000000003
2005-11-15,28.58292
2005-11-16,28.311297999999997
2005-11-17,28.750071000000002
2005-11-18,28.290403
2005-11-21,28.353085999999998
2005-11-22,28.37398
2005-11-23,28.269509999999997
2005-11-25,28.750071000000002
2005-11-28,28.436663
2005-11-29,28.144146000000003
2005-11-30,28.165041
2005-12-01,28.770965999999998
2005-12-02,28.875434999999996
2005-12-05,29.021691999999998
2005-12-06,28.979903999999998
2005-12-07,29.000799
2005-12-08,28.833646999999996
2005-12-09,29.209738
2005-12-12,29.627616999999997
2005-12-13,30.170858000000003
2005-12-14,30.27533
2005-12-15,29.878344
2005-12-16,29.732086
2005-12-19,29.794766999999997
2005-12-20,30.149965
2005-12-21,30.024601
2005-12-22,30.003708000000003
2005-12-23,30.108177
2005-12-27,30.087284000000004
2005-12-28,30.024601
2005-12-29,30.358906
2005-12-30,30.191753000000002
2006-01-03,31.111088
2006-01-04,31.152874
2006-01-05,30.609632
2006-01-06,30.233541
2006-01-09,29.878344
2006-01-10,29.878344
2006-01-11,30.129071999999997
2006-01-12,29.878344
2006-01-13,30.421587
2006-01-17,30.902146999999996
2006-01-18,30.776783000000002
2006-01-19,31.215557
2006-01-20,30.881254
2006-01-23,31.027511999999998
2006-01-24,31.633436
2006-01-25,31.884163
2006-01-26,31.779694
2006-01-27,31.800587
2006-01-30,31.737906
2006-01-31,32.155784999999995
2006-02-01,32.051315
2006-02-02,31.71701
2006-02-03,31.86327
2006-02-06,31.758799
2006-02-07,31.173769
2006-02-08,31.612540999999997
2006-02-09,31.54986
2006-02-10,31.633436
2006-02-13,31.111088
2006-02-14,30.902146999999996
2006-02-15,31.633436
2006-02-16,31.946844
2006-02-17,32.531876000000004
2006-02-21,32.364723
2006-02-22,32.072208
2006-02-23,31.528965000000003
2006-02-24,31.821482
2006-02-27,31.842375
2006-02-28,32.113995
2006-03-01,31.86327
2006-03-02,31.194662
2006-03-03,31.508072
2006-03-06,31.320026000000002
2006-03-07,30.526056
2006-03-08,30.296222999999998
2006-03-09,30.087284000000004
2006-03-10,30.170858000000003
2006-03-13,30.943934999999996
2006-03-14,31.445390999999997
2006-03-15,31.528965000000003
2006-03-16,32.531876000000004
2006-03-17,33.075119
2006-03-20,33.012436
2006-03-21,32.949753
2006-03-22,33.158695
2006-03-23,33.472103000000004
2006-03-24,33.492996000000005
2006-03-27,33.054221999999996
2006-03-28,32.636345
2006-03-29,33.785511
2006-03-30,33.785511
2006-03-31,34.307860999999995
2006-04-03,34.307860999999995
2006-04-04,34.788422
2006-04-05,34.621269
2006-04-06,34.433223999999996
2006-04-07,34.161602
2006-04-10,34.475014
2006-04-11,34.03624
2006-04-12,33.681042
2006-04-13,33.785511
2006-04-17,33.952663
2006-04-18,34.454117
2006-04-19,35.14362
2006-04-20,34.976467
2006-04-21,35.268982
2006-04-24,35.331665
2006-04-25,35.603287
2006-04-26,35.477921
2006-04-27,36.397255
2006-04-28,36.731559999999995
2006-05-01,36.752453
2006-05-02,37.274803000000006
2006-05-03,36.376362
2006-05-04,38.716484
2006-05-05,38.465755
2006-05-08,38.465755
2006-05-09,38.549332
2006-05-10,38.486649
2006-05-11,38.779167
2006-05-12,38.235924
2006-05-15,37.567318
2006-05-16,37.734466999999995
2006-05-17,36.68977
2006-05-18,35.791332000000004
2006-05-19,35.958481
2006-05-22,35.603287
2006-05-23,36.376362
2006-05-24,35.582390000000004
2006-05-25,35.770435
2006-05-26,36.125633
2006-05-30,35.603287
2006-05-31,35.770435
2006-06-01,36.000271000000005
2006-06-02,36.543514
2006-06-05,36.961391
2006-06-06,36.250999
2006-06-07,31.466284
2006-06-08,31.946844
2006-06-09,31.737906
2006-06-12,31.280849
2006-06-13,30.238764
2006-06-14,30.659256
2006-06-15,31.573365999999996
2006-06-16,31.098028000000003
2006-06-19,30.896922999999997
2006-06-20,31.043182
2006-06-21,31.098028000000003
2006-06-22,30.970053000000004
2006-06-23,31.006617
2006-06-26,30.787231
2006-06-27,30.385022999999997
2006-06-28,30.805513
2006-06-29,31.811033000000002
2006-06-30,32.176678
2006-07-03,32.377781
2006-07-05,31.884163
2006-07-06,32.140114000000004
2006-07-07,32.085266
2006-07-10,32.176678
2006-07-11,32.615452000000005
2006-07-12,31.902445
2006-07-13,31.628211999999998
2006-07-14,31.061464
2006-07-17,30.494715000000003
2006-07-18,30.622690000000002
2006-07-19,31.317415000000004
2006-07-20,31.280849
2006-07-21,30.714102
2006-07-24,31.18944
2006-07-25,31.280849
2006-07-26,31.152874
2006-07-27,30.439869
2006-07-28,29.708579999999998
2006-07-31,29.690298
2006-08-01,29.635452
2006-08-02,29.763428
2006-08-03,29.288090000000004
2006-08-04,29.854839000000002
2006-08-07,30.074223999999997
2006-08-08,30.2022
2006-08-09,30.330175
2006-08-10,29.342937
2006-08-11,29.489195000000002
2006-08-14,29.233244
2006-08-15,30.220482
2006-08-16,30.403305
2006-08-17,30.439869
2006-08-18,31.335696999999996
2006-08-21,31.353979
2006-08-22,31.152874
2006-08-23,31.353979
2006-08-24,31.683059999999998
2006-08-25,31.737906
2006-08-28,32.066986
2006-08-29,32.121829999999996
2006-08-30,32.176678
2006-08-31,32.268089
2006-09-01,32.377781
2006-09-05,32.286373
2006-09-06,31.975573999999998
2006-09-07,31.737906
2006-09-08,31.829317
2006-09-11,31.719624
2006-09-12,32.542324
2006-09-13,32.542324
2006-09-14,32.52404
2006-09-15,32.743427000000004
2006-09-18,32.377781
2006-09-19,32.322936999999996
2006-09-20,32.652015999999996
2006-09-21,32.450912
2006-09-22,32.085266
2006-09-25,32.304653
2006-09-26,32.359501
2006-09-27,31.993856
2006-09-28,32.286373
2006-09-29,32.249805
2006-10-02,32.341217
2006-10-03,32.597167999999996
2006-10-04,32.798275
2006-10-05,33.255328999999996
2006-10-06,33.090790000000005
2006-10-09,33.054221999999996
2006-10-10,33.054221999999996
2006-10-11,32.816555
2006-10-12,33.10907
2006-10-13,33.200480999999996
2006-10-16,33.51128
2006-10-17,33.273609
2006-10-18,33.785511
2006-10-19,33.712383
2006-10-20,34.644775
2006-10-23,34.553364
2006-10-24,35.046986
2006-10-25,35.50404
2006-10-26,35.650295
2006-10-27,35.650295
2006-10-30,35.35778
2006-10-31,35.577168
2006-11-01,35.266369
2006-11-02,35.3395
2006-11-03,35.540603999999995
2006-11-06,36.436432
2006-11-07,37.003181
2006-11-08,37.368824
2006-11-09,37.039745
2006-11-10,37.35054
2006-11-13,37.186001
2006-11-14,37.295696
2006-11-15,36.948334
2006-11-16,37.076309
2006-11-17,36.674099
2006-11-20,36.436432
2006-11-21,36.820358
2006-11-22,37.058025
2006-11-24,36.911770000000004
2006-11-27,36.655819
2006-11-28,36.399868
2006-11-29,36.911770000000004
2006-11-30,37.167721
2006-12-01,37.240849
2006-12-04,38.191525
2006-12-05,39.087353
2006-12-06,38.849682
2006-12-07,39.452995
2006-12-08,39.398148
2006-12-11,39.873486
2006-12-12,40.312259999999995
2006-12-13,41.098392
2006-12-14,41.445755
2006-12-15,40.659622
2006-12-18,41.281216
2006-12-19,41.55545
2006-12-20,41.774834000000006
2006-12-21,41.73827
2006-12-22,46.747593
2006-12-26,48.027347999999996
2006-12-27,46.491642
2006-12-28,46.089436
2006-12-29,46.162563
2007-01-03,44.370907
2007-01-04,43.420235
2007-01-05,42.72551
2007-01-08,42.780357
2007-01-09,42.890049
2007-01-10,42.268456
2007-01-11,42.688946
2007-01-12,44.13324
2007-01-16,43.694466
2007-01-17,44.13324
2007-01-18,45.431274
2007-01-19,47.058392
2007-01-22,47.149803000000006
2007-01-23,47.113239
2007-01-24,46.217411
2007-01-25,46.052872
2007-01-26,45.888332
2007-01-29,46.107715999999996
2007-01-30,46.144283
2007-01-31,45.961459999999995
2007-02-01,46.034588
2007-02-02,46.637901
2007-02-05,46.400234000000005
2007-02-06,46.528209999999994
2007-02-07,47.277778999999995
2007-02-08,46.637901
2007-02-09,45.522686
2007-02-12,45.760357
2007-02-13,46.363667
2007-02-14,47.204651
2007-02-15,46.509926
2007-02-16,46.509926
2007-02-20,45.705509
2007-02-21,44.663422
2007-02-22,43.986979999999996
2007-02-23,43.877289000000005
2007-02-26,44.754833000000005
2007-02-27,41.994221
2007-02-28,42.908333
2007-03-01,42.743793
2007-03-02,42.524406
2007-03-05,41.683426000000004
2007-03-06,42.72551
2007-03-07,43.292259
2007-03-08,43.877289000000005
2007-03-09,43.932137
2007-03-12,43.676186
2007-03-13,42.231891999999995
2007-03-14,42.195324
2007-03-15,42.926613
2007-03-16,42.926613
2007-03-19,43.438515
2007-03-20,45.339867
2007-03-21,46.144283
2007-03-22,45.924896000000004
2007-03-23,45.522686
2007-03-26,45.449558
2007-03-27,45.047348
2007-03-28,44.773117
2007-03-29,45.102196
2007-03-30,45.211890999999994
2007-04-02,45.796921000000005
2007-04-03,45.778636999999996
2007-04-04,46.199127000000004
2007-04-05,46.38195
2007-04-09,46.217411
2007-04-10,46.363667
2007-04-11,45.650661
2007-04-12,45.998024
2007-04-13,47.314341999999996
2007-04-16,46.985264
2007-04-17,46.857288
2007-04-18,46.839005
2007-04-19,45.833484999999996
2007-04-20,44.864529
2007-04-23,45.230171
2007-04-24,44.699989
2007-04-25,45.083915999999995
2007-04-26,44.754833000000005
2007-04-27,44.827965
2007-04-30,44.188087
2007-05-01,44.699989
2007-05-02,44.791396999999996
2007-05-03,45.449558
2007-05-04,45.998024
2007-05-07,45.961459999999995
2007-05-08,45.486121999999995
2007-05-09,45.486121999999995
2007-05-10,44.864529
2007-05-11,45.266735
2007-05-14,45.595814000000004
2007-05-15,45.906612
2007-05-16,49.727592
2007-05-17,48.37471
2007-05-18,49.36195
2007-05-21,48.978024
2007-05-22,48.831764
2007-05-23,48.831764
2007-05-24,48.539249
2007-05-25,48.722072999999995
2007-05-29,48.831764
2007-05-30,48.996307
2007-05-31,48.978024
2007-06-01,50.001827
2007-06-04,43.239368
2007-06-05,42.165290999999996
2007-06-06,40.277981
2007-06-07,39.403374
2007-06-08,39.833003999999995
2007-06-11,40.462109000000005
2007-06-12,39.786972
2007-06-13,40.354698
2007-06-14,40.370045000000005
2007-06-15,41.137240999999996
2007-06-18,40.446762
2007-06-19,40.032475
2007-06-20,39.802315
2007-06-21,40.032475
2007-06-22,39.388027
2007-06-25,39.004428999999995
2007-06-26,39.357341999999996
2007-06-27,38.820301
2007-06-28,38.881676
2007-06-29,38.022411
2007-07-02,38.636173
2007-07-03,39.096493
2007-07-05,40.676922
2007-07-06,40.124538
2007-07-09,40.047821
2007-07-10,39.127182
2007-07-11,40.293324
2007-07-12,40.799675
2007-07-13,40.324013
2007-07-16,40.554173
2007-07-17,40.231949
2007-07-18,40.001789
2007-07-19,39.879036
2007-07-20,39.249931
2007-07-23,39.203899
2007-07-24,38.544109000000006
2007-07-25,37.899662
2007-07-26,34.861549
2007-07-27,34.063663
2007-07-30,34.539326
2007-07-31,35.091709
2007-08-01,35.321869
2007-08-02,34.938271
2007-08-03,34.539326
2007-08-06,34.600704
2007-08-07,34.447262
2007-08-08,35.997005
2007-08-09,34.784832
2007-08-10,33.587996999999994
