Date,CHRS
2019-01-29,12.69
2019-01-30,13.07
2019-01-31,13.46
2019-02-01,14.3
2019-02-04,14.55
2019-02-05,14.58
2019-02-06,14.33
2019-02-07,14.38
2019-02-08,14.08
2019-02-11,13.75
2019-02-12,14.29
2019-02-13,14.27
2019-02-14,14.18
2019-02-15,13.94
2019-02-19,13.79
2019-02-20,14.5
2019-02-21,14.94
2019-02-22,14.74
2019-02-25,14.81
2019-02-26,13.84
2019-02-27,14.03
2019-02-28,14.34
2019-03-01,14.36
2019-03-04,15.03
2019-03-05,14.39
2019-03-06,13.42
2019-03-07,13.62
2019-03-08,14.01
2019-03-11,14.7
2019-03-12,14.94
2019-03-13,14.84
2019-03-14,14.51
2019-03-15,14.41
2019-03-18,14.9
2019-03-19,14.84
2019-03-20,15.09
2019-03-21,15.5
2019-03-22,14.32
2019-03-25,14.13
2019-03-26,14.1
2019-03-27,13.51
2019-03-28,13.74
2019-03-29,13.64
2019-04-01,13.1
2019-04-02,13.11
2019-04-03,13.82
2019-04-04,13.93
2019-04-05,14.49
2019-04-08,15.49
2019-04-09,14.58
2019-04-10,14.76
2019-04-11,14.99
2019-04-12,14.78
2019-04-15,14.87
2019-04-16,15.09
2019-04-17,14.74
2019-04-18,14.71
2019-04-22,14.55
2019-04-23,14.18
2019-04-24,14.5
2019-04-25,14.95
2019-04-26,15.5
2019-04-29,15.9
2019-04-30,15.92
2019-05-01,15.95
2019-05-02,16.129998999999998
2019-05-03,16.379998999999998
2019-05-06,16.709999
2019-05-07,15.94
2019-05-08,16.120001000000002
2019-05-09,16.1
2019-05-10,17.469998999999998
2019-05-13,16.74
2019-05-14,16.870001000000002
2019-05-15,17.190001000000002
2019-05-16,17.559998999999998
2019-05-17,18.549999
2019-05-20,19.049999
2019-05-21,19.780001000000002
2019-05-22,20.559998999999998
2019-05-23,20.360001
2019-05-24,20.370001000000002
2019-05-28,19.17
2019-05-29,19.66
2019-05-30,19.49
2019-05-31,18.9
2019-06-03,18.370001000000002
2019-06-04,18.629998999999998
2019-06-05,18.639999
2019-06-06,17.969998999999998
2019-06-07,17.91
2019-06-10,17.26
2019-06-11,17.559998999999998
2019-06-12,17.91
2019-06-13,18.25
2019-06-14,18.65
2019-06-17,19.549999
2019-06-18,19.360001
2019-06-19,20.67
2019-06-20,21.66
2019-06-21,21.77
2019-06-24,21.34
2019-06-25,21.139999
2019-06-26,20.889999
2019-06-27,21.49
2019-06-28,22.1
2019-07-01,22.52
2019-07-02,22.959999
2019-07-03,23.370001000000002
2019-07-05,22.74
2019-07-08,19.715
2019-07-09,20.290001
2019-07-10,20.389999
2019-07-11,19.75
2019-07-12,19.23
2019-07-15,18.860001
2019-07-16,18.52
2019-07-17,17.780001000000002
2019-07-18,18.08
2019-07-19,17.68
2019-07-22,17.059998999999998
2019-07-23,18.1
2019-07-24,17.799999
2019-07-25,16.889999
2019-07-26,16.690001000000002
2019-07-29,16.299999
2019-07-30,16.780001000000002
2019-07-31,16.82
2019-08-01,17.030001000000002
2019-08-02,20.02
2019-08-05,19.629998999999998
2019-08-06,19.370001000000002
2019-08-07,19.040001
2019-08-08,19.709999
2019-08-09,19.15
2019-08-12,18.610001
2019-08-13,19.370001000000002
2019-08-14,18.59
2019-08-15,18.51
2019-08-16,18.879998999999998
2019-08-19,19.709999
2019-08-20,20.07
2019-08-21,21.92
2019-08-22,21.959999
