Date,TDW
1980-11-25,1725.8063960000002
1980-11-26,1717.741943
1980-11-28,1697.580688
1980-12-01,1645.161255
1980-12-02,1588.709717
1980-12-03,1637.096802
1980-12-04,1657.258057
1980-12-05,1629.032227
1980-12-08,1556.45166
1980-12-09,1604.838745
1980-12-10,1596.77417
1980-12-11,1540.322632
1980-12-12,1612.903198
1980-12-15,1608.8709720000002
1980-12-16,1600.8063960000002
1980-12-17,1661.290283
1980-12-18,1705.645142
1980-12-19,1733.870972
1980-12-22,1721.77417
1980-12-23,1681.4516600000002
1980-12-24,1649.1936039999998
1980-12-26,1637.096802
1980-12-29,1645.161255
1980-12-30,1604.838745
1980-12-31,1637.096802
1981-01-02,1657.258057
1981-01-05,1677.419312
1981-01-06,1604.838745
1981-01-07,1548.387085
1981-01-08,1556.45166
1981-01-09,1556.45166
1981-01-12,1552.419312
1981-01-13,1560.4838869999999
1981-01-14,1560.4838869999999
1981-01-15,1560.4838869999999
1981-01-16,1560.4838869999999
1981-01-19,1564.5161130000001
1981-01-20,1556.45166
1981-01-21,1560.4838869999999
1981-01-22,1548.387085
1981-01-23,1532.258057
1981-01-26,1532.258057
1981-01-27,1532.258057
1981-01-28,1524.1936039999998
1981-01-29,1516.1290279999998
1981-01-30,1451.612915
1981-02-02,1338.709717
1981-02-03,1322.580688
1981-02-04,1298.387085
1981-02-05,1330.645142
1981-02-06,1326.612915
1981-02-09,1322.580688
1981-02-10,1298.387085
1981-02-11,1274.1936039999998
1981-02-12,1233.8709720000002
1981-02-13,1229.838745
1981-02-17,1237.903198
1981-02-18,1282.258057
1981-02-19,1282.258057
1981-02-20,1322.580688
1981-02-23,1391.1290279999998
1981-02-24,1407.258057
1981-02-25,1403.22583
1981-02-26,1395.161255
1981-02-27,1443.54834
1981-03-02,1467.741943
1981-03-03,1447.580688
1981-03-04,1443.54834
1981-03-05,1439.5161130000001
1981-03-06,1451.612915
1981-03-09,1447.580688
1981-03-10,1419.354858
1981-03-11,1383.064575
1981-03-12,1435.4838869999999
1981-03-13,1447.580688
1981-03-16,1491.935425
1981-03-17,1451.612915
1981-03-18,1455.645142
1981-03-19,1419.354858
1981-03-20,1439.5161130000001
1981-03-23,1439.5161130000001
1981-03-24,1427.419312
1981-03-25,1435.4838869999999
1981-03-26,1443.54834
1981-03-27,1435.4838869999999
1981-03-30,1387.096802
1981-03-31,1399.1936039999998
1981-04-01,1379.032227
1981-04-02,1383.064575
1981-04-03,1354.838745
1981-04-06,1358.8709720000002
1981-04-07,1346.77417
1981-04-08,1362.903198
1981-04-09,1375.0
1981-04-10,1370.967773
1981-04-13,1306.45166
1981-04-14,1233.8709720000002
1981-04-15,1266.1290279999998
1981-04-16,1266.1290279999998
1981-04-20,1233.8709720000002
1981-04-21,1129.032227
1981-04-22,1120.967773
1981-04-23,1112.903198
1981-04-24,1129.032227
1981-04-27,1153.22583
1981-04-28,1104.838745
1981-04-29,1096.77417
1981-04-30,1133.064575
1981-05-01,1153.22583
1981-05-04,1157.258057
1981-05-05,1177.419312
1981-05-06,1205.645142
1981-05-07,1173.387085
1981-05-08,1185.4838869999999
1981-05-11,1181.45166
1981-05-12,1201.612915
1981-05-13,1250.0
1981-05-14,1274.1936039999998
1981-05-15,1266.1290279999998
1981-05-18,1266.1290279999998
1981-05-19,1258.064575
1981-05-20,1237.903198
1981-05-21,1245.967773
1981-05-22,1241.935425
1981-05-26,1282.258057
1981-05-27,1338.709717
1981-05-28,1330.645142
1981-05-29,1266.1290279999998
1981-06-01,1274.1936039999998
1981-06-02,1241.935425
1981-06-03,1213.709717
1981-06-04,1233.8709720000002
1981-06-05,1209.677368
1981-06-08,1201.612915
1981-06-09,1169.354858
1981-06-10,1169.354858
1981-06-11,1193.54834
1981-06-12,1173.387085
1981-06-15,1141.1290279999998
1981-06-16,1104.838745
1981-06-17,1096.77417
1981-06-18,1104.838745
1981-06-19,1104.838745
1981-06-22,1108.8709720000002
1981-06-23,1116.935425
1981-06-24,1120.967773
1981-06-25,1129.032227
1981-06-26,1137.096802
1981-06-29,1133.064575
1981-06-30,1104.838745
1981-07-01,1088.709717
1981-07-02,1056.45166
1981-07-06,1024.1936039999998
1981-07-07,1056.45166
1981-07-08,1088.709717
1981-07-09,1125.0
1981-07-10,1137.096802
1981-07-13,1137.096802
1981-07-14,1141.1290279999998
1981-07-15,1181.45166
1981-07-16,1229.838745
1981-07-17,1245.967773
1981-07-20,1205.645142
1981-07-21,1165.322632
1981-07-22,1193.54834
1981-07-23,1189.5161130000001
1981-07-24,1201.612915
1981-07-27,1185.4838869999999
1981-07-28,1185.4838869999999
1981-07-29,1165.322632
1981-07-30,1181.45166
1981-07-31,1282.258057
1981-08-03,1274.1936039999998
1981-08-04,1270.161255
1981-08-05,1362.903198
1981-08-06,1415.322632
1981-08-07,1443.54834
1981-08-10,1479.838745
1981-08-11,1451.612915
1981-08-12,1435.4838869999999
1981-08-13,1451.612915
1981-08-14,1423.387085
1981-08-17,1463.709717
1981-08-18,1415.322632
1981-08-19,1399.1936039999998
1981-08-20,1391.1290279999998
1981-08-21,1395.161255
1981-08-24,1326.612915
1981-08-25,1274.1936039999998
1981-08-26,1282.258057
1981-08-27,1258.064575
1981-08-28,1258.064575
1981-08-31,1213.709717
1981-09-01,1189.5161130000001
1981-09-02,1217.741943
1981-09-03,1193.54834
1981-09-04,1169.354858
1981-09-08,1145.161255
1981-09-09,1193.54834
1981-09-10,1250.0
1981-09-11,1290.322632
1981-09-14,1258.064575
1981-09-15,1250.0
1981-09-16,1225.8063960000002
1981-09-17,1137.096802
1981-09-18,1120.967773
1981-09-21,1153.22583
1981-09-22,1133.064575
1981-09-23,1125.0
1981-09-24,1145.161255
1981-09-25,1088.709717
1981-09-28,1108.8709720000002
1981-09-29,1145.161255
1981-09-30,1145.161255
1981-10-01,1157.258057
1981-10-02,1189.5161130000001
1981-10-05,1221.77417
1981-10-06,1221.77417
1981-10-07,1258.064575
1981-10-08,1270.161255
1981-10-09,1221.77417
1981-10-12,1221.77417
1981-10-13,1209.677368
1981-10-14,1201.612915
1981-10-15,1221.77417
1981-10-16,1201.612915
1981-10-19,1169.354858
1981-10-20,1201.612915
1981-10-21,1217.741943
1981-10-22,1241.935425
1981-10-23,1201.612915
1981-10-26,1173.387085
1981-10-27,1217.741943
1981-10-28,1225.8063960000002
1981-10-29,1209.677368
1981-10-30,1250.0
1981-11-02,1306.45166
1981-11-03,1318.54834
1981-11-04,1322.580688
1981-11-05,1278.22583
1981-11-06,1237.903198
1981-11-09,1302.419312
1981-11-10,1322.580688
1981-11-11,1306.45166
1981-11-12,1314.5161130000001
1981-11-13,1298.387085
1981-11-16,1258.064575
1981-11-17,1229.838745
1981-11-18,1237.903198
1981-11-19,1258.064575
1981-11-20,1258.064575
1981-11-23,1262.096802
1981-11-24,1270.161255
1981-11-25,1346.77417
1981-11-27,1395.161255
1981-11-30,1387.096802
1981-12-01,1370.967773
1981-12-02,1375.0
1981-12-03,1370.967773
1981-12-04,1354.838745
1981-12-07,1350.8063960000002
1981-12-08,1346.77417
1981-12-09,1370.967773
1981-12-10,1399.1936039999998
1981-12-11,1383.064575
1981-12-14,1370.967773
1981-12-15,1338.709717
1981-12-16,1334.677368
1981-12-17,1314.5161130000001
1981-12-18,1370.967773
1981-12-21,1395.161255
1981-12-22,1370.967773
1981-12-23,1375.0
1981-12-24,1346.77417
1981-12-28,1354.838745
1981-12-29,1370.967773
1981-12-30,1383.064575
1981-12-31,1375.0
1982-01-04,1350.8063960000002
1982-01-05,1221.77417
1982-01-06,1193.54834
1982-01-07,1197.580688
1982-01-08,1209.677368
1982-01-11,1205.645142
1982-01-12,1201.612915
1982-01-13,1177.419312
1982-01-14,1193.54834
1982-01-15,1161.290283
1982-01-18,1141.1290279999998
1982-01-19,1112.903198
1982-01-20,1072.580688
1982-01-21,1040.322632
1982-01-22,1036.290283
1982-01-25,1016.129028
1982-01-26,1008.064514
1982-01-27,1000.0
1982-01-28,1048.387085
1982-01-29,1088.709717
1982-02-01,1068.54834
1982-02-02,1072.580688
1982-02-03,1004.0322880000001
1982-02-04,1032.258057
1982-02-05,1048.387085
1982-02-08,1000.0
1982-02-09,971.7741699999999
1982-02-10,971.7741699999999
1982-02-11,955.645142
1982-02-12,967.741943
1982-02-16,959.677429
1982-02-17,939.5161130000001
1982-02-18,935.4838869999999
1982-02-19,903.2258300000001
1982-02-22,935.4838869999999
1982-02-23,919.354858
1982-02-24,927.4193730000001
1982-02-25,923.387085
1982-02-26,919.354858
1982-03-01,899.193542
1982-03-02,846.7741699999999
1982-03-03,822.5806269999999
1982-03-04,818.548401
1982-03-05,750.0
1982-03-08,693.548401
1982-03-09,693.548401
1982-03-10,729.838684
1982-03-11,745.967712
1982-03-12,741.9354860000001
1982-03-15,741.9354860000001
1982-03-16,729.838684
1982-03-17,741.9354860000001
1982-03-18,806.451599
1982-03-19,822.5806269999999
1982-03-22,850.806458
1982-03-23,858.870972
1982-03-24,838.709656
1982-03-25,822.5806269999999
1982-03-26,814.516113
1982-03-29,814.516113
1982-03-30,814.516113
1982-03-31,798.387085
1982-04-01,838.709656
1982-04-02,883.064514
1982-04-05,887.0968019999999
1982-04-06,895.161316
1982-04-07,870.9677119999999
1982-04-08,883.064514
1982-04-12,838.709656
1982-04-13,846.7741699999999
1982-04-14,826.612915
1982-04-15,810.483887
1982-04-16,798.387085
1982-04-19,741.9354860000001
1982-04-20,750.0
1982-04-21,729.838684
1982-04-22,778.22583
1982-04-23,798.387085
1982-04-26,810.483887
1982-04-27,794.354858
1982-04-28,754.032288
1982-04-29,754.032288
1982-04-30,762.0968019999999
1982-05-03,762.0968019999999
1982-05-04,770.161316
1982-05-05,774.193542
1982-05-06,798.387085
1982-05-07,814.516113
1982-05-10,806.451599
1982-05-11,838.709656
1982-05-12,842.741943
1982-05-13,846.7741699999999
1982-05-14,842.741943
1982-05-17,806.451599
1982-05-18,790.322571
1982-05-19,790.322571
1982-05-20,766.1290280000001
1982-05-21,762.0968019999999
1982-05-24,741.9354860000001
1982-05-25,737.9031980000001
1982-05-26,709.677429
1982-05-27,713.709656
1982-05-28,733.8709719999999
1982-06-01,733.8709719999999
1982-06-02,741.9354860000001
1982-06-03,705.645142
1982-06-04,705.645142
1982-06-07,709.677429
1982-06-08,661.290344
1982-06-09,661.290344
1982-06-10,677.4193730000001
1982-06-11,673.387085
1982-06-14,665.322571
1982-06-15,645.161316
1982-06-16,625.0
1982-06-17,604.838684
1982-06-18,608.8709719999999
1982-06-21,620.967712
1982-06-22,665.322571
1982-06-23,677.4193730000001
1982-06-24,697.5806269999999
1982-06-25,685.483887
1982-06-28,697.5806269999999
1982-06-29,709.677429
1982-06-30,713.709656
1982-07-01,689.516113
1982-07-02,681.451599
1982-07-06,653.22583
1982-07-07,641.1290280000001
1982-07-08,629.032288
1982-07-09,625.0
1982-07-12,625.0
1982-07-13,596.77417
1982-07-14,620.967712
1982-07-15,608.8709719999999
1982-07-16,629.032288
1982-07-19,612.9031980000001
1982-07-20,612.9031980000001
1982-07-21,608.8709719999999
1982-07-22,600.806458
1982-07-23,592.741943
1982-07-26,596.77417
1982-07-27,604.838684
1982-07-28,592.741943
1982-07-29,616.9354860000001
1982-07-30,608.8709719999999
1982-08-02,596.77417
1982-08-03,588.709656
1982-08-04,568.548401
1982-08-05,564.516113
1982-08-06,564.516113
1982-08-09,560.483887
1982-08-10,548.387085
1982-08-11,516.1290280000001
1982-08-12,508.064514
1982-08-13,528.22583
1982-08-16,516.1290280000001
1982-08-17,536.290344
1982-08-18,560.483887
1982-08-19,548.387085
1982-08-20,528.22583
1982-08-23,588.709656
1982-08-24,629.032288
1982-08-25,701.612915
1982-08-26,717.741943
1982-08-27,709.677429
1982-08-30,701.612915
1982-08-31,689.516113
1982-09-01,701.612915
1982-09-02,717.741943
1982-09-03,754.032288
1982-09-07,725.806458
1982-09-08,741.9354860000001
1982-09-09,677.4193730000001
1982-09-10,653.22583
1982-09-13,637.0968019999999
1982-09-14,641.1290280000001
1982-09-15,637.0968019999999
1982-09-16,641.1290280000001
1982-09-17,657.258057
1982-09-20,629.032288
1982-09-21,625.0
1982-09-22,629.032288
1982-09-23,625.0
1982-09-24,568.548401
1982-09-27,584.677429
1982-09-28,580.645142
1982-09-29,556.451599
1982-09-30,544.354858
1982-10-01,548.387085
1982-10-04,568.548401
1982-10-05,552.4193730000001
1982-10-06,572.5806269999999
1982-10-07,552.4193730000001
1982-10-08,584.677429
1982-10-11,592.741943
1982-10-12,633.0645139999999
1982-10-13,685.483887
1982-10-14,693.548401
1982-10-15,669.354858
1982-10-18,685.483887
1982-10-19,653.22583
1982-10-20,701.612915
1982-10-21,685.483887
1982-10-22,669.354858
1982-10-25,661.290344
1982-10-26,653.22583
1982-10-27,657.258057
1982-10-28,645.161316
1982-10-29,645.161316
1982-11-01,665.322571
1982-11-02,669.354858
1982-11-03,685.483887
1982-11-04,697.5806269999999
1982-11-05,697.5806269999999
1982-11-08,685.483887
1982-11-09,733.8709719999999
1982-11-10,697.5806269999999
1982-11-11,685.483887
1982-11-12,705.645142
1982-11-15,685.483887
1982-11-16,681.451599
1982-11-17,681.451599
1982-11-18,685.483887
1982-11-19,689.516113
1982-11-22,685.483887
1982-11-23,677.4193730000001
1982-11-24,673.387085
1982-11-26,673.387085
1982-11-29,669.354858
1982-11-30,685.483887
1982-12-01,677.4193730000001
1982-12-02,681.451599
1982-12-03,697.5806269999999
1982-12-06,697.5806269999999
1982-12-07,717.741943
1982-12-08,733.8709719999999
1982-12-09,786.290344
1982-12-10,806.451599
1982-12-13,806.451599
1982-12-14,782.258057
1982-12-15,798.387085
1982-12-16,830.645142
1982-12-17,879.0322880000001
1982-12-20,830.645142
1982-12-21,850.806458
1982-12-22,822.5806269999999
1982-12-23,838.709656
1982-12-27,830.645142
1982-12-28,862.9031980000001
1982-12-29,854.838684
1982-12-30,866.935486
1982-12-31,830.645142
1983-01-03,798.387085
1983-01-04,822.5806269999999
1983-01-05,826.612915
1983-01-06,887.0968019999999
1983-01-07,891.129028
1983-01-10,931.451599
1983-01-11,887.0968019999999
1983-01-12,895.161316
1983-01-13,903.2258300000001
1983-01-14,903.2258300000001
1983-01-17,899.193542
1983-01-18,891.129028
1983-01-19,866.935486
1983-01-20,870.9677119999999
1983-01-21,858.870972
1983-01-24,818.548401
1983-01-25,798.387085
1983-01-26,810.483887
1983-01-27,798.387085
1983-01-28,802.4193730000001
1983-01-31,802.4193730000001
1983-02-01,786.290344
1983-02-02,766.1290280000001
1983-02-03,758.0645139999999
1983-02-04,770.161316
1983-02-07,778.22583
1983-02-08,782.258057
1983-02-09,802.4193730000001
1983-02-10,818.548401
1983-02-11,814.516113
1983-02-14,806.451599
1983-02-15,786.290344
1983-02-16,766.1290280000001
1983-02-17,745.967712
1983-02-18,741.9354860000001
1983-02-22,741.9354860000001
1983-02-23,770.161316
1983-02-24,778.22583
1983-02-25,758.0645139999999
1983-02-28,725.806458
1983-03-01,725.806458
1983-03-02,745.967712
1983-03-03,750.0
1983-03-04,721.77417
1983-03-07,750.0
1983-03-08,733.8709719999999
1983-03-09,766.1290280000001
1983-03-10,758.0645139999999
1983-03-11,750.0
1983-03-14,729.838684
1983-03-15,729.838684
1983-03-16,693.548401
1983-03-17,693.548401
1983-03-18,669.354858
1983-03-21,681.451599
1983-03-22,669.354858
1983-03-23,681.451599
1983-03-24,685.483887
1983-03-25,669.354858
1983-03-28,661.290344
1983-03-29,653.22583
1983-03-30,673.387085
1983-03-31,701.612915
1983-04-04,709.677429
1983-04-05,709.677429
1983-04-06,709.677429
1983-04-07,697.5806269999999
1983-04-08,713.709656
1983-04-11,729.838684
1983-04-12,770.161316
1983-04-13,782.258057
1983-04-14,782.258057
1983-04-15,770.161316
1983-04-18,766.1290280000001
1983-04-19,741.9354860000001
1983-04-20,745.967712
1983-04-21,750.0
1983-04-22,754.032288
1983-04-25,754.032288
1983-04-26,782.258057
1983-04-27,782.258057
1983-04-28,798.387085
1983-04-29,806.451599
1983-05-02,790.322571
1983-05-03,778.22583
1983-05-04,786.290344
1983-05-05,778.22583
1983-05-06,810.483887
1983-05-09,814.516113
1983-05-10,810.483887
1983-05-11,798.387085
1983-05-12,806.451599
1983-05-13,818.548401
1983-05-16,806.451599
1983-05-17,818.548401
1983-05-18,850.806458
1983-05-19,842.741943
1983-05-20,846.7741699999999
1983-05-23,879.0322880000001
1983-05-24,903.2258300000001
1983-05-25,879.0322880000001
1983-05-26,846.7741699999999
1983-05-27,850.806458
1983-05-31,887.0968019999999
1983-06-01,943.548401
1983-06-02,927.4193730000001
1983-06-03,1008.064514
1983-06-06,963.709656
1983-06-07,955.645142
1983-06-08,943.548401
1983-06-09,931.451599
1983-06-10,911.290344
1983-06-13,911.290344
1983-06-14,899.193542
1983-06-15,943.548401
1983-06-16,919.354858
1983-06-17,955.645142
1983-06-20,943.548401
1983-06-21,947.5806269999999
1983-06-22,955.645142
1983-06-23,939.5161130000001
1983-06-24,923.387085
1983-06-27,903.2258300000001
1983-06-28,862.9031980000001
1983-06-29,875.0
1983-06-30,895.161316
1983-07-01,883.064514
1983-07-05,895.161316
1983-07-06,931.451599
1983-07-07,915.322571
1983-07-08,915.322571
1983-07-11,919.354858
1983-07-12,903.2258300000001
1983-07-13,883.064514
1983-07-14,883.064514
1983-07-15,895.161316
1983-07-18,883.064514
1983-07-19,887.0968019999999
1983-07-20,899.193542
1983-07-21,870.9677119999999
1983-07-22,879.0322880000001
1983-07-25,883.064514
1983-07-26,870.9677119999999
1983-07-27,866.935486
1983-07-28,858.870972
1983-07-29,842.741943
1983-08-01,854.838684
1983-08-02,858.870972
1983-08-03,862.9031980000001
1983-08-04,854.838684
1983-08-05,858.870972
1983-08-08,854.838684
1983-08-09,862.9031980000001
1983-08-10,903.2258300000001
1983-08-11,947.5806269999999
1983-08-12,939.5161130000001
1983-08-15,915.322571
1983-08-16,891.129028
1983-08-17,919.354858
1983-08-18,919.354858
1983-08-19,899.193542
1983-08-22,899.193542
1983-08-23,891.129028
1983-08-24,870.9677119999999
1983-08-25,866.935486
1983-08-26,870.9677119999999
1983-08-29,879.0322880000001
1983-08-30,875.0
1983-08-31,887.0968019999999
1983-09-01,899.193542
1983-09-02,899.193542
1983-09-06,923.387085
1983-09-07,903.2258300000001
1983-09-08,891.129028
1983-09-09,879.0322880000001
1983-09-12,866.935486
1983-09-13,838.709656
1983-09-14,838.709656
1983-09-15,838.709656
1983-09-16,838.709656
1983-09-19,858.870972
1983-09-20,846.7741699999999
1983-09-21,838.709656
1983-09-22,850.806458
1983-09-23,838.709656
1983-09-26,838.709656
1983-09-27,842.741943
1983-09-28,838.709656
1983-09-29,826.612915
1983-09-30,802.4193730000001
1983-10-03,758.0645139999999
1983-10-04,782.258057
1983-10-05,741.9354860000001
1983-10-06,737.9031980000001
1983-10-07,725.806458
1983-10-10,737.9031980000001
1983-10-11,721.77417
1983-10-12,705.645142
1983-10-13,677.4193730000001
1983-10-14,681.451599
1983-10-17,689.516113
1983-10-18,685.483887
1983-10-19,697.5806269999999
1983-10-20,713.709656
1983-10-21,725.806458
1983-10-24,754.032288
1983-10-25,741.9354860000001
1983-10-26,741.9354860000001
1983-10-27,729.838684
1983-10-28,713.709656
1983-10-31,713.709656
1983-11-01,717.741943
1983-11-02,741.9354860000001
1983-11-03,745.967712
1983-11-04,754.032288
1983-11-07,741.9354860000001
1983-11-08,733.8709719999999
1983-11-09,741.9354860000001
1983-11-10,737.9031980000001
1983-11-11,729.838684
1983-11-14,729.838684
1983-11-15,709.677429
1983-11-16,705.645142
1983-11-17,717.741943
1983-11-18,721.77417
1983-11-21,713.709656
1983-11-22,725.806458
1983-11-23,745.967712
1983-11-25,745.967712
1983-11-28,754.032288
1983-11-29,762.0968019999999
1983-11-30,774.193542
1983-12-01,770.161316
1983-12-02,778.22583
1983-12-05,758.0645139999999
1983-12-06,741.9354860000001
1983-12-07,733.8709719999999
1983-12-08,717.741943
1983-12-09,717.741943
1983-12-12,745.967712
1983-12-13,721.77417
1983-12-14,717.741943
1983-12-15,709.677429
1983-12-16,701.612915
1983-12-19,697.5806269999999
1983-12-20,705.645142
1983-12-21,697.5806269999999
1983-12-22,685.483887
1983-12-23,669.354858
1983-12-27,697.5806269999999
1983-12-28,705.645142
1983-12-29,705.645142
1983-12-30,701.612915
1984-01-03,705.645142
1984-01-04,745.967712
1984-01-05,802.4193730000001
1984-01-06,810.483887
1984-01-09,814.516113
1984-01-10,782.258057
1984-01-11,786.290344
1984-01-12,770.161316
1984-01-13,778.22583
1984-01-16,778.22583
1984-01-17,770.161316
1984-01-18,778.22583
1984-01-19,838.709656
1984-01-20,822.5806269999999
1984-01-23,846.7741699999999
1984-01-24,846.7741699999999
1984-01-25,854.838684
1984-01-26,838.709656
1984-01-27,838.709656
1984-01-30,854.838684
1984-01-31,846.7741699999999
1984-02-01,850.806458
1984-02-02,826.612915
1984-02-03,806.451599
1984-02-06,794.354858
1984-02-07,798.387085
1984-02-08,766.1290280000001
1984-02-09,725.806458
1984-02-10,737.9031980000001
1984-02-13,729.838684
1984-02-14,774.193542
1984-02-15,806.451599
1984-02-16,802.4193730000001
1984-02-17,846.7741699999999
1984-02-21,875.0
1984-02-22,935.4838869999999
1984-02-23,935.4838869999999
1984-02-24,911.290344
1984-02-27,935.4838869999999
1984-02-28,915.322571
1984-02-29,927.4193730000001
1984-03-01,931.451599
1984-03-02,911.290344
1984-03-05,887.0968019999999
1984-03-06,879.0322880000001
1984-03-07,858.870972
1984-03-08,870.9677119999999
1984-03-09,883.064514
1984-03-12,854.838684
1984-03-13,854.838684
1984-03-14,858.870972
1984-03-15,862.9031980000001
1984-03-16,870.9677119999999
1984-03-19,850.806458
1984-03-20,870.9677119999999
1984-03-21,879.0322880000001
1984-03-22,866.935486
1984-03-23,858.870972
1984-03-26,858.870972
1984-03-27,854.838684
1984-03-28,875.0
1984-03-29,899.193542
1984-03-30,895.161316
1984-04-02,895.161316
1984-04-03,891.129028
1984-04-04,887.0968019999999
1984-04-05,866.935486
1984-04-06,854.838684
1984-04-09,838.709656
1984-04-10,846.7741699999999
1984-04-11,842.741943
1984-04-12,854.838684
1984-04-13,850.806458
1984-04-16,850.806458
1984-04-17,862.9031980000001
1984-04-18,854.838684
1984-04-19,850.806458
1984-04-23,846.7741699999999
1984-04-24,846.7741699999999
1984-04-25,866.935486
1984-04-26,891.129028
1984-04-27,903.2258300000001
1984-04-30,887.0968019999999
1984-05-01,879.0322880000001
1984-05-02,883.064514
1984-05-03,879.0322880000001
1984-05-04,870.9677119999999
1984-05-07,862.9031980000001
1984-05-08,879.0322880000001
1984-05-09,866.935486
1984-05-10,870.9677119999999
1984-05-11,858.870972
1984-05-14,838.709656
1984-05-15,830.645142
1984-05-16,830.645142
1984-05-17,806.451599
1984-05-18,806.451599
1984-05-21,790.322571
1984-05-22,786.290344
1984-05-23,794.354858
1984-05-24,786.290344
1984-05-25,762.0968019999999
1984-05-29,725.806458
1984-05-30,725.806458
1984-05-31,729.838684
1984-06-01,770.161316
1984-06-04,766.1290280000001
