Date,PDRDF
2009-11-13,84.0
2009-11-16,87.449997
2009-11-17,87.300003
2009-11-18,84.800003
2009-11-19,84.800003
2009-11-20,84.800003
2009-11-23,84.800003
2009-11-24,84.800003
2009-11-25,86.599998
2009-11-27,86.599998
2009-11-30,84.949997
2009-12-01,86.849998
2009-12-02,87.589996
2009-12-03,88.150002
2009-12-04,88.400002
2009-12-07,89.5
2009-12-08,87.900002
2009-12-09,86.300003
2009-12-10,88.400002
2009-12-11,87.400002
2009-12-14,87.400002
2009-12-15,87.599998
2009-12-16,87.849998
2009-12-17,87.849998
2009-12-18,83.900002
2009-12-21,85.5
2009-12-22,85.5
2009-12-23,85.5
2009-12-24,86.400002
2009-12-28,86.0
2009-12-29,86.470001
2009-12-30,86.150002
2009-12-31,86.150002
2010-01-04,87.5
2010-01-05,85.25
2010-01-06,86.25
2010-01-07,86.25
2010-01-08,84.650002
2010-01-11,84.849998
2010-01-12,85.699997
2010-01-13,86.800003
2010-01-14,86.699997
2010-01-15,86.699997
2010-01-19,86.699997
2010-01-20,86.699997
2010-01-21,86.699997
2010-01-22,83.300003
2010-01-25,82.199997
2010-01-26,80.849998
2010-01-27,80.849998
2010-01-28,80.849998
2010-01-29,80.849998
2010-02-01,81.599998
2010-02-02,81.599998
2010-02-03,82.699997
2010-02-04,79.849998
2010-02-05,76.849998
2010-02-08,76.849998
2010-02-09,76.849998
2010-02-10,76.849998
2010-02-11,74.900002
2010-02-12,74.900002
2010-02-16,77.550003
2010-02-17,77.82
2010-02-18,77.82
2010-02-19,77.82
2010-02-22,76.75
2010-02-23,76.75
2010-02-24,76.25
2010-02-25,75.18
2010-02-26,74.849998
2010-03-01,77.050003
2010-03-02,77.5
2010-03-03,77.5
2010-03-04,77.5
2010-03-05,77.5
2010-03-08,77.5
2010-03-09,80.75
2010-03-10,82.0
2010-03-11,82.400002
2010-03-12,82.300003
2010-03-15,82.25
2010-03-16,82.610001
2010-03-17,82.610001
2010-03-18,82.610001
2010-03-19,81.099998
2010-03-22,81.099998
2010-03-23,81.099998
2010-03-24,80.019997
2010-03-25,80.019997
2010-03-26,82.449997
2010-03-29,83.650002
2010-03-30,84.400002
2010-03-31,84.400002
2010-04-01,86.290001
2010-04-05,86.349998
2010-04-06,86.349998
2010-04-07,86.349998
2010-04-08,86.349998
2010-04-09,87.150002
2010-04-12,87.150002
2010-04-13,90.739998
2010-04-14,90.739998
2010-04-15,89.339996
2010-04-16,89.150002
2010-04-19,88.349998
2010-04-20,88.150002
2010-04-21,87.860001
2010-04-22,88.0
2010-04-23,87.699997
2010-04-26,88.550003
2010-04-27,88.550003
2010-04-28,83.349998
2010-04-29,84.25
2010-04-30,84.25
2010-05-03,84.599998
2010-05-04,83.25
2010-05-05,81.150002
2010-05-06,79.099998
2010-05-07,76.68
2010-05-10,76.68
2010-05-11,76.68
2010-05-12,76.68
2010-05-13,76.68
2010-05-14,76.68
2010-05-17,76.150002
2010-05-18,76.150002
2010-05-19,76.949997
2010-05-20,75.050003
2010-05-21,75.050003
2010-05-24,74.470001
2010-05-25,74.470001
2010-05-26,74.470001
2010-05-27,73.75
2010-05-28,73.75
2010-06-01,73.75
2010-06-02,76.0
2010-06-03,76.099998
2010-06-04,73.099998
2010-06-07,73.150002
2010-06-08,72.0
2010-06-09,76.150002
2010-06-10,77.599998
2010-06-11,77.199997
2010-06-14,80.849998
2010-06-15,80.849998
2010-06-16,80.849998
2010-06-17,80.849998
2010-06-18,80.849998
2010-06-21,83.699997
2010-06-22,83.699997
2010-06-23,83.699997
2010-06-24,83.699997
2010-06-25,83.699997
2010-06-28,80.699997
2010-06-29,78.199997
2010-06-30,77.949997
2010-07-01,79.25
2010-07-02,79.25
2010-07-06,79.25
2010-07-07,79.25
2010-07-08,81.5
2010-07-09,81.550003
2010-07-12,82.199997
2010-07-13,82.949997
2010-07-14,83.800003
2010-07-15,83.75
2010-07-16,82.25
2010-07-19,82.25
2010-07-20,82.25
2010-07-21,82.25
2010-07-22,82.25
2010-07-23,82.25
2010-07-26,82.25
2010-07-27,82.25
2010-07-28,82.25
2010-07-29,82.25
2010-07-30,78.349998
2010-08-02,80.0
2010-08-03,80.0
2010-08-04,80.0
2010-08-05,80.0
2010-08-06,80.0
2010-08-09,80.0
2010-08-10,79.400002
2010-08-11,77.25
2010-08-12,78.5
2010-08-13,78.5
2010-08-16,78.110001
2010-08-17,79.449997
2010-08-18,79.449997
2010-08-19,79.860001
2010-08-20,77.199997
2010-08-23,77.199997
2010-08-24,77.199997
2010-08-25,77.199997
2010-08-26,77.199997
2010-08-27,75.800003
2010-08-30,76.610001
2010-08-31,76.610001
2010-09-01,76.610001
2010-09-02,76.610001
2010-09-03,76.610001
2010-09-07,74.699997
2010-09-08,75.449997
2010-09-09,75.449997
2010-09-10,75.449997
2010-09-13,76.690002
2010-09-14,76.690002
2010-09-15,76.690002
2010-09-16,76.690002
2010-09-17,76.690002
2010-09-20,76.690002
2010-09-21,78.099998
2010-09-22,78.099998
2010-09-23,78.400002
2010-09-24,78.400002
2010-09-27,81.400002
2010-09-28,81.400002
2010-09-29,81.400002
2010-09-30,84.050003
2010-10-01,84.050003
2010-10-04,84.050003
2010-10-05,84.050003
2010-10-06,86.699997
2010-10-07,87.599998
2010-10-08,87.349998
2010-10-11,86.209999
2010-10-12,86.209999
2010-10-13,86.209999
2010-10-14,89.449997
2010-10-15,89.449997
2010-10-18,87.400002
2010-10-19,86.0
2010-10-20,86.0
2010-10-21,91.099998
2010-10-22,91.099998
2010-10-25,91.699997
2010-10-26,90.08000200000001
2010-10-27,90.08000200000001
2010-10-28,89.199997
2010-10-29,89.199997
2010-11-01,89.199997
2010-11-02,90.58000200000001
2010-11-03,90.58000200000001
2010-11-04,91.82
2010-11-05,90.099998
2010-11-08,87.5
2010-11-09,87.639999
2010-11-10,86.050003
2010-11-11,86.050003
2010-11-12,85.790001
2010-11-15,85.910004
2010-11-16,85.110001
2010-11-17,85.110001
2010-11-18,86.849998
2010-11-19,87.550003
2010-11-22,87.550003
2010-11-23,87.550003
2010-11-24,87.550003
2010-11-26,87.550003
2010-11-29,83.230003
2010-11-30,81.449997
2010-12-01,81.449997
2010-12-02,87.099998
2010-12-03,87.099998
2010-12-06,86.650002
2010-12-07,88.650002
2010-12-08,88.650002
2010-12-09,88.650002
2010-12-10,88.650002
2010-12-13,88.650002
2010-12-14,90.599998
2010-12-15,91.199997
2010-12-16,91.349998
2010-12-17,91.349998
2010-12-20,92.599998
2010-12-21,92.650002
2010-12-22,92.650002
2010-12-23,93.900002
2010-12-27,93.900002
2010-12-28,93.900002
2010-12-29,93.900002
2010-12-30,93.900002
2010-12-31,93.900002
2011-01-03,95.25
2011-01-04,93.849998
2011-01-05,91.199997
2011-01-06,91.199997
2011-01-07,89.75
2011-01-10,89.349998
2011-01-11,89.480003
2011-01-12,89.480003
2011-01-13,94.720001
2011-01-14,94.720001
2011-01-18,94.720001
2011-01-19,95.650002
2011-01-20,94.040001
2011-01-21,96.0
2011-01-24,97.199997
2011-01-25,97.550003
2011-01-26,97.550003
2011-01-27,97.550003
2011-01-28,97.550003
2011-01-31,97.550003
2011-02-01,97.550003
2011-02-02,97.800003
2011-02-03,97.800003
2011-02-04,97.800003
2011-02-07,97.800003
2011-02-08,95.540001
2011-02-09,95.540001
2011-02-10,95.540001
2011-02-11,95.32
2011-02-14,93.949997
2011-02-15,93.949997
2011-02-16,93.949997
2011-02-17,92.050003
2011-02-18,92.050003
2011-02-22,91.550003
2011-02-23,90.879997
2011-02-24,91.519997
2011-02-25,91.519997
2011-02-28,91.519997
2011-03-01,91.519997
2011-03-02,91.519997
2011-03-03,91.519997
2011-03-04,91.519997
2011-03-07,92.550003
2011-03-08,93.150002
2011-03-09,92.849998
2011-03-10,92.849998
2011-03-11,90.0
2011-03-14,90.0
2011-03-15,86.480003
2011-03-16,86.650002
2011-03-17,86.650002
2011-03-18,89.0
2011-03-21,91.050003
2011-03-22,90.489998
2011-03-23,91.400002
2011-03-24,91.400002
2011-03-25,91.400002
2011-03-28,91.400002
2011-03-29,91.400002
2011-03-30,91.400002
2011-03-31,91.400002
2011-04-01,91.400002
2011-04-04,91.400002
2011-04-05,91.400002
2011-04-06,93.800003
2011-04-07,93.5
2011-04-08,94.5
2011-04-11,93.949997
2011-04-12,93.949997
2011-04-13,93.949997
2011-04-14,93.949997
2011-04-15,93.949997
2011-04-18,90.370003
2011-04-19,96.150002
2011-04-20,97.150002
2011-04-21,97.150002
2011-04-25,96.199997
2011-04-26,96.800003
2011-04-27,96.800003
2011-04-28,99.599998
2011-04-29,100.43
2011-05-02,100.43
2011-05-03,100.43
2011-05-04,100.43
2011-05-05,100.43
2011-05-06,100.43
2011-05-09,98.099998
2011-05-10,98.099998
2011-05-11,98.75
2011-05-12,98.0
2011-05-13,98.0
2011-05-16,98.25
2011-05-17,98.25
2011-05-18,97.449997
2011-05-19,98.230003
2011-05-20,99.0
2011-05-23,99.0
2011-05-24,97.349998
2011-05-25,97.349998
2011-05-26,97.349998
2011-05-27,97.349998
2011-05-31,97.349998
2011-06-01,99.849998
2011-06-02,99.050003
2011-06-03,99.050003
2011-06-06,100.599998
2011-06-07,100.449997
2011-06-08,98.949997
2011-06-09,98.949997
2011-06-10,97.300003
2011-06-13,97.25
2011-06-14,97.349998
2011-06-15,95.0
2011-06-16,94.360001
2011-06-17,95.739998
2011-06-20,95.75
2011-06-21,95.900002
2011-06-22,95.400002
2011-06-23,92.449997
2011-06-24,92.449997
2011-06-27,95.0
2011-06-28,95.0
2011-06-29,97.949997
2011-06-30,98.25
2011-07-01,98.25
2011-07-05,100.150002
2011-07-06,100.150002
2011-07-07,100.150002
2011-07-08,99.25
2011-07-11,96.099998
2011-07-12,94.949997
2011-07-13,94.949997
2011-07-14,94.949997
2011-07-15,94.949997
2011-07-18,92.629997
2011-07-19,93.849998
2011-07-20,94.699997
2011-07-21,98.099998
2011-07-22,99.5
2011-07-25,99.5
2011-07-26,99.5
2011-07-27,99.5
2011-07-28,99.5
2011-07-29,99.5
2011-08-01,97.110001
2011-08-02,97.110001
2011-08-03,96.099998
2011-08-04,93.75
2011-08-05,92.800003
2011-08-08,84.760002
2011-08-09,85.300003
2011-08-10,85.300003
2011-08-11,85.150002
2011-08-12,85.150002
2011-08-15,85.150002
2011-08-16,85.150002
2011-08-17,85.150002
2011-08-18,85.099998
2011-08-19,80.760002
2011-08-22,80.760002
2011-08-23,80.760002
2011-08-24,80.760002
2011-08-25,84.0
2011-08-26,84.0
2011-08-29,84.0
2011-08-30,84.0
2011-08-31,89.699997
2011-09-01,87.870003
2011-09-02,87.25
2011-09-06,83.449997
2011-09-07,85.459999
2011-09-08,86.5
2011-09-09,81.900002
2011-09-12,81.199997
2011-09-13,81.199997
2011-09-14,82.099998
2011-09-15,85.5
2011-09-16,85.5
2011-09-19,81.839996
2011-09-20,81.839996
2011-09-21,81.839996
2011-09-22,80.199997
2011-09-23,79.5
2011-09-26,83.459999
2011-09-27,83.459999
2011-09-28,83.459999
2011-09-29,83.459999
2011-09-30,78.650002
2011-10-03,78.650002
2011-10-04,79.0
2011-10-05,81.050003
2011-10-06,81.849998
2011-10-07,81.849998
2011-10-10,85.300003
2011-10-11,85.300003
2011-10-12,87.050003
2011-10-13,87.050003
2011-10-14,87.050003
2011-10-17,87.050003
2011-10-18,87.25
2011-10-19,87.25
2011-10-20,87.25
2011-10-21,93.949997
2011-10-24,93.5
2011-10-25,93.5
2011-10-26,93.91999799999999
2011-10-27,95.699997
2011-10-28,95.699997
2011-10-31,95.699997
2011-11-01,90.150002
2011-11-02,90.150002
2011-11-03,94.099998
2011-11-04,94.099998
2011-11-07,92.25
2011-11-08,92.25
2011-11-09,92.25
2011-11-10,91.650002
2011-11-11,96.309998
2011-11-14,92.360001
2011-11-15,92.25
2011-11-16,90.300003
2011-11-17,90.300003
2011-11-18,90.300003
2011-11-21,90.300003
2011-11-22,90.300003
2011-11-23,87.650002
2011-11-25,87.650002
2011-11-28,89.650002
2011-11-29,92.25
2011-11-30,92.25
2011-12-01,92.07
2011-12-02,93.150002
2011-12-05,92.059998
2011-12-06,92.059998
2011-12-07,93.5
2011-12-08,93.5
2011-12-09,93.5
2011-12-12,93.5
2011-12-13,93.5
2011-12-14,88.5
2011-12-15,88.5
2011-12-16,88.5
2011-12-19,88.849998
2011-12-20,89.309998
2011-12-21,88.860001
2011-12-22,89.150002
2011-12-23,90.300003
2011-12-27,91.699997
2011-12-28,91.699997
2011-12-29,91.0
2011-12-30,91.0
2012-01-03,91.0
2012-01-04,91.0
2012-01-05,91.0
2012-01-06,91.849998
2012-01-09,93.800003
2012-01-10,93.800003
2012-01-11,93.800003
2012-01-12,93.800003
2012-01-13,92.900002
2012-01-17,93.75
2012-01-18,93.75
2012-01-19,95.849998
2012-01-20,95.849998
2012-01-23,95.849998
2012-01-24,95.849998
2012-01-25,95.849998
2012-01-26,97.5
2012-01-27,97.5
2012-01-30,94.809998
2012-01-31,96.019997
2012-02-01,98.150002
2012-02-02,98.150002
2012-02-03,98.150002
2012-02-06,98.75
2012-02-07,99.699997
2012-02-08,99.699997
2012-02-09,99.699997
2012-02-10,99.699997
2012-02-13,99.699997
2012-02-14,99.699997
2012-02-15,101.07
2012-02-16,101.07
2012-02-17,98.349998
2012-02-21,99.010002
2012-02-22,99.010002
2012-02-23,103.849998
2012-02-24,103.849998
2012-02-27,102.82
2012-02-28,103.400002
2012-02-29,103.400002
2012-03-01,104.300003
2012-03-02,104.300003
2012-03-05,104.300003
2012-03-06,102.110001
2012-03-07,103.370003
2012-03-08,105.089996
2012-03-09,105.0
2012-03-12,105.650002
2012-03-13,106.400002
2012-03-14,106.269997
2012-03-15,106.269997
2012-03-16,105.25
2012-03-19,105.25
2012-03-20,105.25
2012-03-21,105.25
2012-03-22,105.25
2012-03-23,105.25
2012-03-26,104.730003
2012-03-27,105.239998
2012-03-28,105.239998
2012-03-29,102.400002
2012-03-30,102.400002
2012-04-02,102.400002
2012-04-03,102.400002
2012-04-04,100.75
2012-04-05,99.860001
2012-04-09,99.610001
2012-04-10,97.510002
2012-04-11,97.510002
2012-04-12,100.349998
2012-04-13,100.699997
2012-04-16,100.699997
2012-04-17,102.300003
2012-04-18,104.599998
2012-04-19,103.949997
2012-04-20,103.949997
2012-04-23,101.5
2012-04-24,101.5
2012-04-25,106.0
2012-04-26,106.0
2012-04-27,106.0
2012-04-30,106.0
2012-05-01,106.0
2012-05-02,105.599998
2012-05-03,105.0
2012-05-04,104.019997
2012-05-07,104.019997
2012-05-08,104.019997
2012-05-09,100.699997
2012-05-10,100.68
2012-05-11,100.68
2012-05-14,100.68
2012-05-15,100.68
2012-05-16,100.68
2012-05-17,100.260002
2012-05-18,96.150002
2012-05-21,97.199997
2012-05-22,97.199997
2012-05-23,96.239998
2012-05-24,96.400002
2012-05-25,96.400002
2012-05-29,99.849998
2012-05-30,99.849998
2012-05-31,98.150002
2012-06-01,98.150002
2012-06-04,95.139999
2012-06-05,95.139999
2012-06-06,99.099998
2012-06-07,100.290001
2012-06-08,98.459999
2012-06-11,98.459999
2012-06-12,98.459999
2012-06-13,98.989998
2012-06-14,100.639999
2012-06-15,100.639999
2012-06-18,100.989998
2012-06-19,102.0
2012-06-20,103.760002
2012-06-21,101.0
2012-06-22,101.949997
2012-06-25,98.650002
2012-06-26,98.650002
2012-06-27,98.650002
2012-06-28,100.400002
2012-06-29,105.849998
2012-07-02,105.849998
2012-07-03,105.849998
2012-07-05,103.650002
2012-07-06,103.650002
2012-07-09,103.650002
2012-07-10,103.0
2012-07-11,100.260002
2012-07-12,101.07
2012-07-13,101.07
2012-07-16,101.07
2012-07-17,101.07
2012-07-18,101.07
2012-07-19,107.190002
2012-07-20,105.779999
2012-07-23,105.779999
2012-07-24,105.779999
2012-07-25,103.059998
2012-07-26,103.059998
2012-07-27,103.059998
2012-07-30,107.75
2012-07-31,107.75
2012-08-01,107.75
2012-08-02,107.75
2012-08-03,107.75
2012-08-06,107.75
2012-08-07,107.75
2012-08-08,108.379997
2012-08-09,108.57
2012-08-10,108.480003
2012-08-13,108.0
2012-08-14,108.0
2012-08-15,108.0
2012-08-16,107.870003
2012-08-17,107.870003
2012-08-20,107.870003
2012-08-21,107.870003
2012-08-22,107.870003
2012-08-23,108.08000200000001
2012-08-24,108.08000200000001
2012-08-27,109.849998
2012-08-28,110.139999
2012-08-29,110.139999
2012-08-30,110.139999
2012-08-31,107.860001
2012-09-04,107.860001
2012-09-05,114.050003
2012-09-06,113.809998
2012-09-07,112.279999
2012-09-10,110.510002
2012-09-11,111.059998
2012-09-12,110.120003
2012-09-13,111.959999
2012-09-14,114.709999
2012-09-17,112.120003
2012-09-18,115.139999
2012-09-19,115.139999
2012-09-20,113.900002
2012-09-21,113.900002
2012-09-24,113.050003
2012-09-25,113.050003
2012-09-26,112.449997
2012-09-27,113.129997
2012-09-28,113.099998
2012-10-01,113.099998
2012-10-02,114.199997
2012-10-03,113.970001
2012-10-04,113.970001
2012-10-05,115.440002
2012-10-08,114.550003
2012-10-09,114.550003
2012-10-10,114.550003
2012-10-11,113.25
2012-10-12,112.300003
2012-10-15,112.300003
2012-10-16,112.300003
2012-10-17,112.300003
2012-10-18,112.300003
2012-10-19,112.300003
2012-10-22,112.300003
2012-10-23,109.720001
2012-10-24,109.720001
2012-10-25,109.720001
2012-10-26,109.720001
2012-10-31,108.5
2012-11-01,108.5
2012-11-02,108.5
2012-11-05,105.650002
2012-11-06,105.650002
2012-11-07,105.5
2012-11-08,106.599998
2012-11-09,106.099998
2012-11-12,106.0
2012-11-13,106.0
2012-11-14,104.459999
2012-11-15,105.199997
2012-11-16,104.980003
2012-11-19,106.150002
2012-11-20,109.5
2012-11-21,108.540001
2012-11-23,108.540001
2012-11-26,112.150002
2012-11-27,112.150002
2012-11-28,112.239998
2012-11-29,114.699997
2012-11-30,114.699997
2012-12-03,114.699997
2012-12-04,114.699997
2012-12-05,114.699997
2012-12-06,113.300003
2012-12-07,113.300003
2012-12-10,113.900002
2012-12-11,115.5
2012-12-12,115.5
2012-12-13,116.300003
2012-12-14,117.449997
2012-12-17,116.989998
2012-12-18,117.5
2012-12-19,115.970001
2012-12-20,115.970001
2012-12-21,114.620003
2012-12-24,114.620003
2012-12-26,115.800003
2012-12-27,115.099998
2012-12-28,113.949997
2012-12-31,115.199997
2013-01-02,116.5
2013-01-03,116.5
2013-01-04,115.940002
2013-01-07,115.25
2013-01-08,115.25
2013-01-09,114.18
2013-01-10,114.18
2013-01-11,114.18
2013-01-14,117.900002
2013-01-15,118.75
2013-01-16,118.75
2013-01-17,118.75
2013-01-18,121.82
2013-01-22,121.82
2013-01-23,121.82
2013-01-24,121.82
2013-01-25,123.050003
2013-01-28,123.050003
2013-01-29,124.349998
2013-01-30,124.559998
2013-01-31,124.650002
2013-02-01,127.949997
2013-02-04,125.5
2013-02-05,124.400002
2013-02-06,124.400002
2013-02-07,122.5
2013-02-08,121.660004
2013-02-11,121.970001
2013-02-12,122.599998
2013-02-13,122.599998
2013-02-14,127.620003
2013-02-15,129.149994
2013-02-19,131.0
2013-02-20,130.5
2013-02-21,130.5
2013-02-22,130.5
2013-02-25,128.0
2013-02-26,128.0
2013-02-27,128.240005
2013-02-28,130.75
2013-03-01,130.75
2013-03-04,129.850006
2013-03-05,129.5
2013-03-06,127.93
2013-03-07,127.93
2013-03-08,129.16000400000001
2013-03-11,129.16000400000001
2013-03-12,131.100006
2013-03-13,131.199997
2013-03-14,130.0
2013-03-15,129.899994
2013-03-18,129.899994
2013-03-19,128.850006
2013-03-20,128.850006
2013-03-21,123.949997
2013-03-22,123.949997
2013-03-25,123.949997
2013-03-26,123.949997
2013-03-27,123.599998
2013-03-28,123.599998
2013-04-01,124.449997
2013-04-02,124.449997
2013-04-03,124.449997
2013-04-04,123.5
2013-04-05,123.5
2013-04-08,122.849998
2013-04-09,122.349998
2013-04-10,124.75
2013-04-11,125.449997
2013-04-12,125.150002
2013-04-15,125.150002
2013-04-16,122.639999
2013-04-17,122.639999
2013-04-18,122.559998
2013-04-19,124.25
2013-04-22,124.0
2013-04-23,127.699997
2013-04-24,126.449997
2013-04-25,126.449997
2013-04-26,119.900002
2013-04-29,119.900002
2013-04-30,119.900002
2013-05-01,123.849998
2013-05-02,123.849998
2013-05-03,123.470001
2013-05-06,123.470001
2013-05-07,121.400002
2013-05-08,121.400002
2013-05-09,121.699997
2013-05-10,121.699997
2013-05-13,121.699997
2013-05-14,121.699997
2013-05-15,121.699997
2013-05-16,121.699997
2013-05-17,119.75
2013-05-20,122.120003
2013-05-21,123.5
2013-05-22,123.5
2013-05-23,121.75
2013-05-24,121.75
2013-05-28,122.550003
2013-05-29,122.550003
2013-05-30,122.550003
2013-05-31,120.16999799999999
2013-06-03,120.16999799999999
2013-06-04,120.400002
2013-06-05,119.0
2013-06-06,119.0
2013-06-07,119.0
2013-06-10,119.449997
2013-06-11,118.849998
2013-06-12,118.75
2013-06-13,118.650002
2013-06-14,118.650002
2013-06-17,117.5
2013-06-18,117.5
2013-06-19,119.599998
2013-06-20,114.0
2013-06-21,114.0
2013-06-24,114.0
2013-06-25,112.849998
2013-06-26,111.459999
2013-06-27,111.25
2013-06-28,111.25
2013-07-01,113.910004
2013-07-02,113.910004
2013-07-03,113.910004
2013-07-05,113.910004
2013-07-08,113.5
2013-07-09,113.75
2013-07-10,113.75
2013-07-11,117.5
2013-07-12,117.5
2013-07-15,115.5
2013-07-16,115.150002
2013-07-17,115.150002
2013-07-18,113.75
2013-07-19,115.699997
2013-07-22,115.339996
2013-07-23,116.870003
2013-07-24,118.0
2013-07-25,117.400002
2013-07-26,118.0
2013-07-29,118.349998
2013-07-30,118.349998
2013-07-31,117.849998
2013-08-01,117.849998
2013-08-02,117.849998
2013-08-05,121.849998
2013-08-06,121.849998
2013-08-07,121.849998
2013-08-08,123.5
2013-08-09,123.5
2013-08-12,123.41999799999999
2013-08-13,123.400002
2013-08-14,123.400002
2013-08-15,124.0
2013-08-16,124.25
2013-08-19,124.199997
2013-08-20,124.199997
2013-08-21,123.150002
2013-08-22,123.5
2013-08-23,124.199997
2013-08-26,124.5
2013-08-27,124.5
2013-08-28,120.050003
2013-08-29,117.190002
2013-08-30,115.75
2013-09-03,114.75
2013-09-04,114.0
2013-09-05,114.0
2013-09-06,115.989998
2013-09-09,117.910004
2013-09-10,118.68
2013-09-11,120.18
2013-09-12,120.25
2013-09-13,120.25
2013-09-16,120.25
2013-09-17,123.33000200000001
2013-09-18,126.43
2013-09-19,128.300003
2013-09-20,128.300003
2013-09-23,125.459999
2013-09-24,125.459999
2013-09-25,123.510002
2013-09-26,123.510002
2013-09-27,125.040001
2013-09-30,125.040001
2013-10-01,125.040001
2013-10-02,120.949997
2013-10-03,120.949997
2013-10-04,120.949997
2013-10-07,121.650002
2013-10-08,119.800003
2013-10-09,119.800003
2013-10-10,119.800003
2013-10-11,119.800003
2013-10-14,120.900002
2013-10-15,119.5
2013-10-16,119.300003
2013-10-17,119.760002
2013-10-18,122.349998
2013-10-21,121.25
2013-10-22,121.720001
2013-10-23,121.720001
2013-10-24,121.720001
2013-10-25,118.75
2013-10-28,119.510002
2013-10-29,121.099998
2013-10-30,120.300003
