Date,MHK
1993-01-20,9.888889
1993-01-21,9.888889
1993-01-22,9.777778
1993-01-25,9.666667
1993-01-26,9.666667
1993-01-27,9.666667
1993-01-28,9.666667
1993-01-29,9.666667
1993-02-01,9.444445
1993-02-02,9.333333
1993-02-03,9.555555
1993-02-04,9.888889
1993-02-05,10.611111
1993-02-08,10.444445
1993-02-09,10.055555
1993-02-10,10.5
1993-02-11,10.777778
1993-02-12,11.222222
1993-02-16,10.888889
1993-02-17,10.777778
1993-02-18,10.777778
1993-02-19,11.444445
1993-02-22,11.111111
1993-02-23,11.222222
1993-02-24,10.944445
1993-02-25,11.0
1993-02-26,11.0
1993-03-01,11.111111
1993-03-02,11.333333
1993-03-03,11.833333
1993-03-04,11.555555
1993-03-05,12.111111
1993-03-08,12.444445
1993-03-09,13.333332999999998
1993-03-10,13.777778
1993-03-11,14.111111
1993-03-12,13.888889
1993-03-15,13.777778
1993-03-16,13.666667000000002
1993-03-17,13.0
1993-03-18,13.277778
1993-03-19,13.722222
1993-03-22,14.0
1993-03-23,14.111111
1993-03-24,13.944445000000002
1993-03-25,14.055554999999998
1993-03-26,14.111111
1993-03-29,14.555554999999998
1993-03-30,15.666667000000002
1993-03-31,15.555554999999998
1993-04-01,14.777778
1993-04-02,14.0
1993-04-05,14.888889
1993-04-06,14.666667000000002
1993-04-07,14.388889
1993-04-08,14.333332999999998
1993-04-12,14.444445000000002
1993-04-13,14.444445000000002
1993-04-14,14.333332999999998
1993-04-15,14.333332999999998
1993-04-16,14.055554999999998
1993-04-19,13.444445000000002
1993-04-20,13.333332999999998
1993-04-21,14.0
1993-04-22,13.555554999999998
1993-04-23,14.222222
1993-04-26,14.0
1993-04-27,13.555554999999998
1993-04-28,13.555554999999998
1993-04-29,13.555554999999998
1993-04-30,13.666667000000002
1993-05-03,13.666667000000002
1993-05-04,13.555554999999998
1993-05-05,13.611111
1993-05-06,13.555554999999998
1993-05-07,13.555554999999998
1993-05-10,13.777778
1993-05-11,13.444445000000002
1993-05-12,13.333332999999998
1993-05-13,13.333332999999998
1993-05-14,13.333332999999998
1993-05-17,13.444445000000002
1993-05-18,13.666667000000002
1993-05-19,13.444445000000002
1993-05-20,13.333332999999998
1993-05-21,13.444445000000002
1993-05-24,13.222222
1993-05-25,12.888889
1993-05-26,12.777778
1993-05-27,12.555555
1993-05-28,12.111111
1993-06-01,12.666667
1993-06-02,12.222222
1993-06-03,15.222222
1993-06-04,15.0
1993-06-07,14.666667000000002
1993-06-08,14.444445000000002
1993-06-09,14.444445000000002
1993-06-10,14.666667000000002
1993-06-11,14.666667000000002
1993-06-14,14.777778
1993-06-15,15.0
1993-06-16,14.888889
1993-06-17,15.111111
1993-06-18,15.222222
1993-06-21,15.388889
1993-06-22,15.555554999999998
1993-06-23,15.777778
1993-06-24,15.333332999999998
1993-06-25,15.555554999999998
1993-06-28,15.666667000000002
1993-06-29,15.333332999999998
1993-06-30,15.888889
1993-07-01,15.555554999999998
1993-07-02,15.888889
1993-07-06,15.555554999999998
1993-07-07,15.888889
1993-07-08,15.722222
1993-07-09,15.777778
1993-07-12,15.555554999999998
1993-07-13,15.777778
1993-07-14,16.0
1993-07-15,17.333334
1993-07-16,16.666666
1993-07-19,16.888889000000002
1993-07-20,17.111110999999998
1993-07-21,16.444445
1993-07-22,16.777779000000002
1993-07-23,17.333334
1993-07-26,17.166666
1993-07-27,16.888889000000002
1993-07-28,17.222220999999998
1993-07-29,16.444445
1993-07-30,16.444445
1993-08-02,16.888889000000002
1993-08-03,16.777779000000002
1993-08-04,16.444445
1993-08-05,17.0
1993-08-06,16.777779000000002
1993-08-09,17.333334
1993-08-10,17.333334
1993-08-11,17.333334
1993-08-12,17.222220999999998
1993-08-13,17.222220999999998
1993-08-16,17.222220999999998
1993-08-17,17.444445
1993-08-18,18.0
1993-08-19,18.777779000000002
1993-08-20,19.333334
1993-08-23,19.555555
1993-08-24,19.666666
1993-08-25,20.0
1993-08-26,18.833334
1993-08-27,19.0
1993-08-30,18.5
1993-08-31,18.416666
1993-09-01,17.833334
1993-09-02,18.833334
1993-09-03,19.166666
1993-09-07,18.333334
1993-09-08,18.333334
1993-09-09,18.833334
1993-09-10,18.5
1993-09-13,18.5
1993-09-14,19.166666
1993-09-15,19.0
1993-09-16,19.0
1993-09-17,18.916666
1993-09-20,19.0
1993-09-21,18.666666
1993-09-22,18.666666
1993-09-23,18.833334
1993-09-24,18.333334
1993-09-27,18.833334
1993-09-28,19.5
1993-09-29,20.333334
1993-09-30,20.333334
1993-10-01,20.0
1993-10-04,20.833334
1993-10-05,20.833334
1993-10-06,20.333334
1993-10-07,19.0
1993-10-08,17.666666
1993-10-11,18.5
1993-10-12,18.833334
1993-10-13,18.5
1993-10-14,19.166666
1993-10-15,19.333334
1993-10-18,19.666666
1993-10-19,20.0
1993-10-20,19.166666
1993-10-21,18.666666
1993-10-22,20.333334
1993-10-25,20.083334
1993-10-26,19.666666
1993-10-27,20.0
1993-10-28,18.916666
1993-10-29,18.833334
1993-11-01,19.5
1993-11-02,19.5
1993-11-03,19.833334
1993-11-04,19.5
1993-11-05,19.333334
1993-11-08,19.333334
1993-11-09,19.5
1993-11-10,19.166666
1993-11-11,20.166666
1993-11-12,20.333334
1993-11-15,19.833334
1993-11-16,19.583334
1993-11-17,19.666666
1993-11-18,19.5
1993-11-19,19.0
1993-11-22,18.083334
1993-11-23,18.166666
1993-11-24,18.5
1993-11-26,18.666666
1993-11-29,19.416666
1993-11-30,20.0
1993-12-01,20.666666
1993-12-02,20.5
1993-12-03,19.0
1993-12-06,21.166666
1993-12-07,20.416666
1993-12-08,20.166666
1993-12-09,20.166666
1993-12-10,20.666666
1993-12-13,20.833334
1993-12-14,20.833334
1993-12-15,21.0
1993-12-16,21.666666
1993-12-17,22.0
1993-12-20,22.0
1993-12-21,22.166666
1993-12-22,22.166666
1993-12-23,22.333334
1993-12-27,22.666666
1993-12-28,22.5
1993-12-29,22.833334
1993-12-30,22.666666
1993-12-31,22.833334
1994-01-03,22.5
1994-01-04,22.5
1994-01-05,22.666666
1994-01-06,22.666666
1994-01-07,22.75
1994-01-10,23.166666
1994-01-11,23.166666
1994-01-12,23.666666
1994-01-13,23.666666
1994-01-14,23.166666
1994-01-17,23.166666
1994-01-18,22.5
1994-01-19,21.666666
1994-01-20,21.416666
1994-01-21,21.666666
1994-01-24,21.166666
1994-01-25,21.0
1994-01-26,20.0
1994-01-27,20.25
1994-01-28,20.833334
1994-01-31,22.333334
1994-02-01,22.666666
1994-02-02,22.0
1994-02-03,22.0
1994-02-04,21.0
1994-02-07,20.416666
1994-02-08,20.916666
1994-02-09,22.166666
1994-02-10,22.166666
1994-02-11,22.166666
1994-02-14,22.166666
1994-02-15,22.0
1994-02-16,21.0
1994-02-17,20.25
1994-02-18,18.333334
1994-02-22,19.0
1994-02-23,19.166666
1994-02-24,18.166666
1994-02-25,18.666666
1994-02-28,18.166666
1994-03-01,17.0
1994-03-02,17.333334
1994-03-03,17.5
1994-03-04,17.666666
1994-03-07,18.333334
1994-03-08,18.166666
1994-03-09,17.833334
1994-03-10,17.416666
1994-03-11,18.0
1994-03-14,17.333334
1994-03-15,17.333334
1994-03-16,18.333334
1994-03-17,18.333334
1994-03-18,18.833334
1994-03-21,19.0
1994-03-22,19.0
1994-03-23,20.166666
1994-03-24,20.0
1994-03-25,19.666666
1994-03-28,18.166666
1994-03-29,18.166666
1994-03-30,18.0
1994-03-31,18.166666
1994-04-04,17.666666
1994-04-05,17.666666
1994-04-06,17.5
1994-04-07,17.833334
1994-04-08,18.166666
1994-04-11,18.666666
1994-04-12,18.583334
1994-04-13,18.5
1994-04-14,19.0
1994-04-15,19.0
1994-04-18,19.083334
1994-04-19,18.916666
1994-04-20,18.666666
1994-04-21,18.666666
1994-04-22,18.333334
1994-04-25,18.166666
1994-04-26,18.166666
1994-04-28,18.0
1994-04-29,18.5
1994-05-02,18.5
1994-05-03,18.333334
1994-05-04,18.416666
1994-05-05,17.833334
1994-05-06,17.333334
1994-05-09,17.0
1994-05-10,16.083334
1994-05-11,15.833332999999998
1994-05-12,15.416667000000002
1994-05-13,15.333332999999998
1994-05-16,15.333332999999998
1994-05-17,15.0
1994-05-18,14.833332999999998
1994-05-19,14.666667000000002
1994-05-20,14.5
1994-05-23,14.333332999999998
1994-05-24,14.666667000000002
1994-05-25,14.833332999999998
1994-05-26,15.0
1994-05-27,14.833332999999998
1994-05-31,15.0
1994-06-01,14.666667000000002
1994-06-02,14.666667000000002
1994-06-03,14.666667000000002
1994-06-06,14.833332999999998
1994-06-07,15.166667000000002
1994-06-08,15.333332999999998
1994-06-09,15.833332999999998
1994-06-10,15.833332999999998
1994-06-13,15.083332999999998
1994-06-14,14.833332999999998
1994-06-15,14.666667000000002
1994-06-16,14.166667000000002
1994-06-17,13.583332999999998
1994-06-20,13.0
1994-06-21,12.666667
1994-06-22,12.5
1994-06-23,11.833333
1994-06-24,11.666667
1994-06-27,11.833333
1994-06-28,11.666667
1994-06-29,11.833333
1994-06-30,11.666667
1994-07-01,11.833333
1994-07-05,12.166667
1994-07-06,12.666667
1994-07-07,12.333333
1994-07-08,12.333333
1994-07-11,12.5
1994-07-12,13.333332999999998
1994-07-13,12.333333
1994-07-14,11.25
1994-07-15,12.0
1994-07-18,12.0
1994-07-19,11.333333
1994-07-20,11.166667
1994-07-21,10.5
1994-07-22,9.5
1994-07-25,10.0
1994-07-26,10.5
1994-07-27,10.083333
1994-07-28,10.0
1994-07-29,10.041667
1994-08-01,10.333333
1994-08-02,10.333333
1994-08-03,10.5
1994-08-04,10.666667
1994-08-05,10.5
1994-08-08,10.5
1994-08-09,10.166667
1994-08-10,11.0
1994-08-11,11.0
1994-08-12,11.166667
1994-08-15,10.833333
1994-08-16,11.0
1994-08-17,10.833333
1994-08-18,12.166667
1994-08-19,11.666667
1994-08-22,11.5
1994-08-23,12.0
1994-08-24,12.833333
1994-08-25,13.0
1994-08-26,13.0
1994-08-29,11.833333
1994-08-30,12.0
1994-08-31,11.833333
1994-09-01,11.666667
1994-09-02,12.166667
1994-09-06,11.666667
1994-09-07,12.166667
1994-09-08,11.75
1994-09-09,11.75
1994-09-12,11.666667
1994-09-13,12.0
1994-09-14,11.5
1994-09-15,11.666667
1994-09-16,11.833333
1994-09-19,11.166667
1994-09-20,10.833333
1994-09-21,10.583333
1994-09-22,10.458333
1994-09-23,10.5
1994-09-26,10.25
1994-09-27,10.333333
1994-09-28,9.916667
1994-09-29,10.0
1994-09-30,10.166667
1994-10-03,9.75
1994-10-04,9.833333
1994-10-05,9.666667
1994-10-06,9.333333
1994-10-07,9.833333
1994-10-10,9.5
1994-10-11,9.833333
1994-10-12,9.416667
1994-10-13,9.5
1994-10-14,9.833333
1994-10-17,9.666667
1994-10-18,9.333333
1994-10-19,9.583333
1994-10-20,9.5
1994-10-21,9.833333
1994-10-24,10.166667
1994-10-25,10.0
1994-10-26,10.0
1994-10-27,10.166667
1994-10-28,10.833333
1994-10-31,10.75
1994-11-01,11.0
1994-11-02,10.916667
1994-11-03,12.0
1994-11-04,11.5
1994-11-07,11.25
1994-11-08,11.416667
1994-11-09,11.333333
1994-11-10,11.166667
1994-11-11,11.0
1994-11-14,11.333333
1994-11-15,11.333333
1994-11-16,11.166667
1994-11-17,11.0
1994-11-18,11.083333
1994-11-21,11.0
1994-11-22,11.125
1994-11-23,11.083333
1994-11-25,11.041667
1994-11-28,11.5
1994-11-29,11.458333
1994-11-30,11.333333
1994-12-01,12.0
1994-12-02,11.666667
1994-12-05,12.0
1994-12-06,11.75
1994-12-07,11.333333
1994-12-08,11.166667
1994-12-09,10.666667
1994-12-12,10.666667
1994-12-13,10.583333
1994-12-14,10.5
1994-12-15,10.333333
1994-12-16,10.333333
1994-12-19,8.0
1994-12-20,7.9166669999999995
1994-12-21,8.0
1994-12-22,8.0
1994-12-23,8.333333
1994-12-27,8.833333
1994-12-28,8.416667
1994-12-29,8.333333
1994-12-30,8.5
1995-01-03,8.666667
1995-01-04,8.666667
1995-01-05,8.5
1995-01-06,8.333333
1995-01-09,8.0
1995-01-10,8.0
1995-01-11,7.6666669999999995
1995-01-12,7.8333330000000005
1995-01-13,7.75
1995-01-16,8.166667
1995-01-17,8.666667
1995-01-18,8.5
1995-01-19,8.5
1995-01-20,8.333333
1995-01-23,8.666667
1995-01-24,8.833333
1995-01-25,8.666667
1995-01-26,8.833333
1995-01-27,8.833333
1995-01-30,8.833333
1995-01-31,8.5
1995-02-01,8.333333
1995-02-02,8.333333
1995-02-03,8.333333
1995-02-06,8.583333
1995-02-07,8.833333
1995-02-08,8.958333
1995-02-09,9.166667
1995-02-10,9.333333
1995-02-13,9.125
1995-02-14,9.5
1995-02-15,9.333333
1995-02-16,9.333333
1995-02-17,9.0
1995-02-21,8.833333
1995-02-22,8.5
1995-02-23,8.583333
1995-02-24,8.666667
1995-02-27,8.75
1995-02-28,9.0
1995-03-01,8.833333
1995-03-02,8.666667
1995-03-03,8.666667
1995-03-06,8.833333
1995-03-07,8.75
1995-03-08,8.833333
1995-03-09,8.5
1995-03-10,8.5
1995-03-13,8.416667
1995-03-14,8.416667
1995-03-15,8.666667
1995-03-16,8.5
1995-03-17,8.166667
1995-03-20,8.0
1995-03-21,8.083333
1995-03-22,8.0
1995-03-23,7.9583330000000005
1995-03-24,8.166667
1995-03-27,8.166667
1995-03-28,7.9166669999999995
1995-03-29,7.75
1995-03-30,7.8333330000000005
1995-03-31,7.8333330000000005
1995-04-03,8.0
1995-04-04,7.6666669999999995
1995-04-05,7.9166669999999995
1995-04-06,7.9166669999999995
1995-04-07,7.6666669999999995
1995-04-10,7.6666669999999995
1995-04-11,7.9166669999999995
1995-04-12,7.9166669999999995
1995-04-13,7.9166669999999995
1995-04-17,8.083333
1995-04-18,8.833333
1995-04-19,9.0
1995-04-20,9.333333
1995-04-21,9.5
1995-04-24,9.333333
1995-04-25,9.5
1995-04-26,9.333333
1995-04-27,9.333333
1995-04-28,9.166667
1995-05-01,9.0
1995-05-02,8.5
1995-05-03,8.5
1995-05-04,8.416667
1995-05-05,8.833333
1995-05-08,9.333333
1995-05-09,10.0
1995-05-10,9.833333
1995-05-11,9.666667
1995-05-12,9.666667
1995-05-15,10.0
1995-05-16,10.333333
1995-05-17,10.333333
1995-05-18,10.0
1995-05-19,10.166667
1995-05-22,10.416667
1995-05-23,10.5
1995-05-24,10.333333
1995-05-25,10.166667
1995-05-26,10.333333
1995-05-30,10.083333
1995-05-31,10.0
1995-06-01,10.333333
1995-06-02,10.5
1995-06-05,10.5
1995-06-06,10.916667
1995-06-07,10.666667
1995-06-08,10.333333
1995-06-09,9.833333
1995-06-12,10.166667
1995-06-13,10.166667
1995-06-14,9.833333
1995-06-15,10.083333
1995-06-16,10.5
1995-06-19,10.25
1995-06-20,10.166667
1995-06-21,10.666667
1995-06-22,10.5
1995-06-23,10.25
1995-06-26,10.166667
1995-06-27,9.666667
1995-06-28,9.75
1995-06-29,9.666667
1995-06-30,9.833333
1995-07-03,9.833333
1995-07-05,10.0
1995-07-06,10.0
1995-07-07,9.833333
1995-07-10,10.0
1995-07-11,10.083333
1995-07-12,10.166667
1995-07-13,10.75
1995-07-14,10.5
1995-07-17,10.75
1995-07-18,11.083333
1995-07-19,11.166667
1995-07-20,10.875
1995-07-21,11.166667
1995-07-24,11.666667
1995-07-25,11.5
1995-07-26,12.0
1995-07-27,12.166667
1995-07-28,12.166667
1995-07-31,11.833333
1995-08-01,12.0
1995-08-02,11.75
1995-08-03,11.833333
1995-08-04,11.75
1995-08-07,11.833333
1995-08-08,11.833333
1995-08-09,12.416667
1995-08-10,12.083333
1995-08-11,12.166667
1995-08-14,11.916667
1995-08-15,12.083333
1995-08-16,11.833333
1995-08-17,12.0
1995-08-18,12.166667
1995-08-21,12.166667
1995-08-22,12.0
1995-08-23,12.0
1995-08-24,12.041667
1995-08-25,12.0
1995-08-28,11.833333
1995-08-29,12.0
1995-08-30,12.166667
1995-08-31,12.0
1995-09-01,12.0
1995-09-05,12.083333
1995-09-06,12.166667
1995-09-07,12.25
1995-09-08,12.333333
1995-09-11,12.583333
1995-09-12,12.666667
1995-09-13,12.333333
1995-09-14,12.666667
1995-09-15,12.666667
1995-09-18,12.5
1995-09-19,12.458333
1995-09-20,12.666667
1995-09-21,12.416667
1995-09-22,12.5
1995-09-25,12.416667
1995-09-26,12.166667
1995-09-27,12.0
1995-09-28,12.0
1995-09-29,11.666667
1995-10-02,10.666667
1995-10-03,10.75
1995-10-04,10.916667
1995-10-05,10.666667
1995-10-06,10.75
1995-10-09,10.5
1995-10-10,10.416667
1995-10-11,10.333333
1995-10-12,10.333333
1995-10-13,10.5
1995-10-16,11.5
1995-10-17,11.25
1995-10-18,11.25
1995-10-19,11.25
1995-10-20,11.166667
1995-10-23,11.333333
1995-10-24,11.166667
1995-10-25,10.583333
1995-10-26,10.0
1995-10-27,10.25
1995-10-30,10.0
1995-10-31,10.0
1995-11-01,9.833333
1995-11-02,10.333333
1995-11-03,10.0
1995-11-06,10.0
1995-11-07,10.166667
1995-11-08,10.333333
1995-11-09,11.0
1995-11-10,11.5
1995-11-13,11.0
1995-11-14,11.791667
1995-11-15,11.666667
1995-11-16,11.5
1995-11-17,11.833333
1995-11-20,11.75
1995-11-21,11.666667
1995-11-22,11.833333
1995-11-24,11.666667
1995-11-27,11.666667
1995-11-28,11.333333
1995-11-29,11.666667
1995-11-30,11.833333
1995-12-01,11.416667
1995-12-04,11.416667
1995-12-05,11.583333
1995-12-06,11.333333
1995-12-07,11.333333
1995-12-08,11.333333
1995-12-11,11.333333
1995-12-12,11.333333
1995-12-13,11.25
1995-12-14,11.083333
1995-12-15,11.333333
1995-12-18,11.083333
1995-12-19,11.083333
1995-12-20,11.333333
1995-12-21,11.0
1995-12-22,11.083333
1995-12-26,10.25
1995-12-27,9.333333
1995-12-28,9.666667
1995-12-29,10.416667
1996-01-02,10.666667
1996-01-03,10.666667
1996-01-04,10.5
1996-01-05,10.166667
1996-01-08,9.833333
1996-01-09,10.0
1996-01-10,9.833333
1996-01-11,9.5
1996-01-12,9.666667
1996-01-15,9.166667
1996-01-16,9.333333
1996-01-17,9.333333
1996-01-18,9.0
1996-01-19,8.333333
1996-01-22,8.666667
1996-01-23,8.666667
1996-01-24,8.333333
1996-01-25,8.666667
1996-01-26,8.333333
1996-01-29,8.666667
1996-01-30,8.416667
1996-01-31,9.083333
1996-02-01,9.125
1996-02-02,9.0
1996-02-05,9.375
1996-02-06,9.0
1996-02-07,9.0
1996-02-08,8.916667
1996-02-09,8.833333
1996-02-12,8.875
1996-02-13,8.833333
1996-02-14,8.916667
1996-02-15,9.0
1996-02-16,8.833333
1996-02-20,8.833333
1996-02-21,9.0
1996-02-22,8.916667
1996-02-23,8.916667
1996-02-26,9.166667
1996-02-27,9.083333
1996-02-28,9.083333
1996-02-29,9.583333
1996-03-01,9.75
1996-03-04,9.583333
1996-03-05,10.0
1996-03-06,10.166667
1996-03-07,10.0
1996-03-08,9.833333
1996-03-11,9.666667
1996-03-12,9.5
1996-03-13,9.333333
1996-03-14,9.25
1996-03-15,9.333333
1996-03-18,9.416667
1996-03-19,9.666667
1996-03-20,9.916667
1996-03-21,9.916667
1996-03-22,9.916667
1996-03-25,10.0
1996-03-26,10.083333
1996-03-27,9.791667
1996-03-28,9.916667
1996-03-29,10.0
1996-04-01,9.833333
1996-04-02,9.375
1996-04-03,9.583333
1996-04-04,9.416667
1996-04-08,9.333333
1996-04-09,9.333333
1996-04-10,9.083333
1996-04-11,9.25
1996-04-12,9.0
1996-04-15,9.125
1996-04-16,9.083333
1996-04-17,9.041667
1996-04-18,9.166667
1996-04-19,8.916667
1996-04-22,8.833333
1996-04-23,9.25
1996-04-24,9.166667
1996-04-25,9.25
1996-04-26,9.333333
1996-04-29,9.166667
1996-04-30,9.75
1996-05-01,10.5
1996-05-02,10.583333
1996-05-03,11.083333
1996-05-06,11.416667
1996-05-07,11.416667
1996-05-08,11.0
1996-05-09,11.0
1996-05-10,11.25
1996-05-13,11.0
1996-05-14,11.333333
1996-05-15,11.25
1996-05-16,11.25
1996-05-17,11.083333
1996-05-20,11.083333
1996-05-21,11.333333
1996-05-22,11.25
1996-05-23,11.166667
1996-05-24,11.208333
1996-05-28,11.0
1996-05-29,10.791667
1996-05-30,10.75
1996-05-31,11.166667
1996-06-03,11.333333
1996-06-04,11.166667
1996-06-05,11.25
1996-06-06,11.416667
1996-06-07,11.208333
1996-06-10,11.25
1996-06-11,11.5
1996-06-12,11.75
1996-06-13,11.75
1996-06-14,11.916667
1996-06-17,11.833333
1996-06-18,12.0
1996-06-19,11.833333
1996-06-20,11.166667
1996-06-21,11.333333
1996-06-24,12.0
1996-06-25,12.25
1996-06-26,11.833333
1996-06-27,11.916667
1996-06-28,11.833333
1996-07-01,12.125
1996-07-02,12.166667
1996-07-03,13.083333
1996-07-05,13.25
1996-07-08,13.083333
1996-07-09,13.083333
1996-07-10,12.958333
1996-07-11,13.0
1996-07-12,12.916667
1996-07-15,12.25
1996-07-16,11.583333
1996-07-17,12.0
1996-07-18,12.25
1996-07-19,12.083333
1996-07-22,11.916667
1996-07-23,11.666667
1996-07-24,11.583333
1996-07-25,12.166667
1996-07-26,12.083333
1996-07-29,12.0
1996-07-30,11.833333
1996-07-31,11.833333
1996-08-01,11.833333
1996-08-02,11.75
1996-08-05,12.0
1996-08-06,12.0
1996-08-07,12.583333
1996-08-08,12.541667
1996-08-09,12.75
1996-08-12,12.833333
1996-08-13,13.166667000000002
1996-08-14,13.333332999999998
1996-08-15,15.083332999999998
1996-08-16,14.583332999999998
1996-08-19,14.833332999999998
1996-08-20,15.666667000000002
1996-08-21,14.916667000000002
1996-08-22,15.25
1996-08-23,15.25
1996-08-26,16.416666
1996-08-27,16.0
1996-08-28,15.916667000000002
1996-08-29,15.333332999999998
1996-08-30,15.291667000000002
1996-09-03,15.333332999999998
1996-09-04,15.583332999999998
1996-09-05,15.25
1996-09-06,15.25
1996-09-09,15.25
1996-09-10,14.583332999999998
1996-09-11,15.5
1996-09-12,15.416667000000002
1996-09-13,15.166667000000002
1996-09-16,15.416667000000002
1996-09-17,15.583332999999998
1996-09-18,15.5
1996-09-19,14.916667000000002
1996-09-20,16.0
1996-09-23,16.666666
1996-09-24,16.666666
1996-09-25,16.75
1996-09-26,17.166666
1996-09-27,17.166666
1996-09-30,17.083334
1996-10-01,17.083334
1996-10-02,17.166666
1996-10-03,17.25
1996-10-04,17.916666
1996-10-07,17.291666
1996-10-08,17.25
1996-10-09,17.25
