Date,BCEI
2012-04-26,2334.420898
2012-04-27,2394.678467
2012-04-30,2451.588379
2012-05-01,2508.498291
2012-05-02,2485.064697
2012-05-03,2395.794434
2012-05-04,2233.9916989999997
2012-05-07,2150.300781
2012-05-08,2158.111816
2012-05-09,2161.459473
2012-05-10,2146.953125
2012-05-11,2225.064697
2012-05-14,2229.52832
2012-05-15,2164.807129
2012-05-16,2156.996094
2012-05-17,2035.3651120000002
2012-05-18,1942.74707
2012-05-21,2061.030273
2012-05-22,2075.536865
2012-05-23,2069.95752
2012-05-24,2030.901611
2012-05-25,2055.450928
2012-05-29,2026.43811
2012-05-30,1933.820068
2012-05-31,1903.691284
2012-06-01,1720.687012
2012-06-04,1726.266357
2012-06-05,1782.0603030000002
2012-06-06,1867.983154
2012-06-07,1792.1032710000002
2012-06-08,1761.9744870000002
2012-06-11,1687.210571
2012-06-12,1696.137573
2012-06-13,1678.2835690000002
2012-06-14,1716.223389
2012-06-15,1698.3693850000002
2012-06-18,1625.837158
2012-06-19,1701.717041
2012-06-20,1677.1676029999999
2012-06-21,1670.4724119999998
2012-06-22,1724.034546
2012-06-25,1696.137573
2012-06-26,1702.832886
2012-06-27,1774.249146
2012-06-28,1746.352173
2012-06-29,1855.7084960000002
2012-07-02,1825.5797120000002
2012-07-03,1886.953125
2012-07-05,1884.721313
2012-07-06,1818.8843989999998
2012-07-09,1808.8414309999998
2012-07-10,1773.133301
2012-07-11,1785.407959
2012-07-12,1753.047485
2012-07-13,1763.090454
2012-07-16,1787.639771
2012-07-17,1814.420898
2012-07-18,1933.820068
2012-07-19,1913.734253
2012-07-20,1913.734253
2012-07-23,1879.141968
2012-07-24,1855.7084960000002
2012-07-25,1898.111938
2012-07-26,1896.995972
2012-07-27,1924.8929440000002
2012-07-30,1996.309326
2012-07-31,1956.137695
2012-08-01,2007.46814
2012-08-02,1955.0217289999998
2012-08-03,2013.047485
2012-08-06,2042.060425
2012-08-07,2063.262207
2012-08-08,2093.3908690000003
2012-08-09,2086.695557
2012-08-10,2066.6098629999997
2012-08-13,2057.6826170000004
2012-08-14,2093.3908690000003
2012-08-15,2123.519531
2012-08-16,2249.614014
2012-08-17,2289.785645
2012-08-20,2300.94458
2012-08-21,2319.9145510000003
2012-08-22,2331.0732420000004
2012-08-23,2233.9916989999997
2012-08-24,2269.699951
2012-08-27,2222.8330079999996
2012-08-28,2238.455322
2012-08-29,2239.571045
2012-08-30,2199.399414
2012-08-31,2245.150635
2012-09-04,2316.566895
2012-09-05,2367.897461
2012-09-06,2421.459717
2012-09-07,2499.571289
2012-09-10,2549.785889
2012-09-11,2607.811523
2012-09-12,2595.536865
2012-09-13,2660.2578129999997
2012-09-14,2672.532715
2012-09-17,2627.897461
2012-09-18,2535.279297
2012-09-19,2692.618408
2012-09-20,2615.622803
2012-09-21,2576.566895
2012-09-24,2579.9145510000003
2012-09-25,2570.987549
2012-09-26,2592.189209
2012-09-27,2618.970459
2012-09-28,2629.013184
2012-10-01,2644.635498
2012-10-02,2656.9104
2012-10-03,2579.9145510000003
2012-10-04,2616.738525
2012-10-05,2616.738525
2012-10-08,2627.897461
2012-10-09,2613.3908690000003
2012-10-10,2576.566895
2012-10-11,2552.017578
2012-10-12,2562.060547
2012-10-15,2510.72998
2012-10-16,2689.270752
2012-10-17,2746.180664
2012-10-18,2770.72998
2012-10-19,2646.867432
2012-10-22,2699.313721
2012-10-23,2736.137695
2012-10-24,2633.476807
2012-10-25,2664.721436
2012-10-26,2646.867432
2012-10-31,2764.034668
2012-11-01,2803.090576
2012-11-02,2800.8588870000003
2012-11-05,2772.961914
2012-11-06,2724.979004
2012-11-07,2663.605469
2012-11-08,2621.202148
2012-11-09,2545.322266
2012-11-12,2481.717041
2012-11-13,2451.588379
2012-11-14,2375.708496
2012-11-15,2370.12915
2012-11-16,2404.721436
2012-11-19,2500.6870120000003
2012-11-20,2483.948975
2012-11-21,2526.352295
2012-11-23,2589.95752
2012-11-26,2554.249268
2012-11-27,2573.2192379999997
2012-11-28,2529.699951
2012-11-29,2625.665527
2012-11-30,2644.635498
2012-12-03,2656.9104
2012-12-04,2682.575439
2012-12-05,2798.626953
2012-12-06,2809.785889
2012-12-07,2862.232178
2012-12-10,2809.785889
2012-12-11,2824.292236
2012-12-12,2830.987549
2012-12-13,2828.755859
2012-12-14,2920.258057
2012-12-17,2907.983398
2012-12-18,2999.485352
2012-12-19,3069.785889
2012-12-20,3117.768799
2012-12-21,3227.125
2012-12-24,3152.361084
2012-12-26,3153.476807
2012-12-27,3112.189209
2012-12-28,3022.918945
2012-12-31,3101.030518
2013-01-02,3199.228027
2013-01-03,3170.215088
2013-01-04,3358.798828
2013-01-07,3406.781738
2013-01-08,3482.6613770000004
2013-01-09,3415.70874
2013-01-10,3397.8544920000004
2013-01-11,3412.3610840000006
2013-01-14,3407.897461
2013-01-15,3425.7517090000006
2013-01-16,3439.14209
2013-01-17,3525.0649409999996
2013-01-18,3566.352539
2013-01-22,3554.077881
2013-01-23,3532.875977
2013-01-24,3512.790283
2013-01-25,3576.3955079999996
2013-01-28,3597.597168
2013-01-29,3506.094971
2013-01-30,3559.657227
2013-01-31,3445.837402
2013-02-01,3431.3310549999997
2013-02-04,3554.077881
2013-02-05,3814.077881
2013-02-06,3824.12085
2013-02-07,3817.4255369999996
2013-02-08,3893.30542
2013-02-11,3798.4555659999996
2013-02-12,3804.0349119999996
2013-02-13,3753.820313
2013-02-14,3877.6831049999996
2013-02-15,3737.0820310000004
2013-02-19,3827.468506
2013-02-20,3676.824707
2013-02-21,3667.897461
2013-02-22,3775.021973
2013-02-25,3554.077881
2013-02-26,3633.305176
2013-02-27,3732.618652
2013-02-28,3775.021973
2013-03-01,3795.10791
2013-03-04,3847.554199
2013-03-05,3968.069336
2013-03-06,3961.374023
2013-03-07,4218.026367
2013-03-08,4257.082031
2013-03-11,4272.70459
2013-03-12,4244.807617
2013-03-13,4263.777344
2013-03-14,4384.29248
2013-03-15,4471.331055
2013-03-18,4630.901855
2013-03-19,4351.932129
2013-03-20,4417.769043
2013-03-21,4259.313965
2013-03-22,4234.764647999999
2013-03-25,4229.185059
2013-03-26,4302.833496
2013-03-27,4281.631348
2013-03-28,4315.10791
2013-04-01,4267.125
2013-04-02,4216.910645
2013-04-03,4112.017578
2013-04-04,4011.5886229999996
2013-04-05,4107.554199
2013-04-08,4183.434082
2013-04-09,4141.030761999999
2013-04-10,4229.185059
2013-04-11,4094.163818
2013-04-12,3987.039307
2013-04-15,3637.7687990000004
2013-04-16,3808.498535
2013-04-17,3724.8073729999996
2013-04-18,3776.137939
2013-04-19,3719.228027
2013-04-22,3841.974854
2013-04-23,3783.948975
2013-04-24,3915.622803
2013-04-25,3955.794678
2013-04-26,3841.974854
2013-04-29,3924.5500490000004
2013-04-30,3833.047852
2013-05-01,3770.5585939999996
2013-05-02,3962.48999
2013-05-03,4033.90625
2013-05-06,4220.258301
2013-05-07,4180.086426
2013-05-08,4171.159668
2013-05-09,4139.915039
2013-05-10,4021.631592
2013-05-13,3989.270996
2013-05-14,4210.215332
2013-05-15,4157.769043
2013-05-16,4145.494140999999
2013-05-17,4279.399902
2013-05-20,4463.52002
2013-05-21,4344.120605
2013-05-22,4258.198242
2013-05-23,4255.966309
2013-05-24,4160.000488000001
2013-05-28,4226.953613000001
2013-05-29,4167.812011999999
2013-05-30,4221.374022999999
2013-05-31,4145.494140999999
2013-06-03,4209.099121
2013-06-04,4207.983397999999
2013-06-05,4115.365234000001
2013-06-06,4106.438477000001
2013-06-07,4195.708984000001
2013-06-10,4155.537109000001
2013-06-11,4105.322754
2013-06-12,4041.717285
2013-06-13,4153.305176
2013-06-14,4090.8161619999996
2013-06-17,4202.404297
2013-06-18,4238.112305
2013-06-19,4266.009277
2013-06-20,4048.412598
2013-06-21,3971.4169920000004
2013-06-24,3915.622803
2013-06-25,3954.678711
2013-06-26,3975.880371
2013-06-27,3973.648682
2013-06-28,3956.9104
2013-07-01,3932.3610840000006
2013-07-02,3952.447021
2013-07-03,4018.283936
2013-07-05,4123.176758
2013-07-08,4156.652832
2013-07-09,4254.850586
2013-07-10,4330.730469
2013-07-11,4427.812011999999
2013-07-12,4464.635742
2013-07-15,4441.202636999999
2013-07-16,4431.159668
2013-07-17,4457.94043
2013-07-18,4508.155272999999
2013-07-19,4544.979004
2013-07-22,4603.004883
2013-07-23,4644.29248
2013-07-24,4483.605957
2013-07-25,4551.674316
2013-07-26,4470.215332
2013-07-29,4433.391113000001
2013-07-30,4443.434082
2013-07-31,4546.095215
2013-08-01,4723.52002
2013-08-02,4698.970703
2013-08-05,4667.726074
2013-08-06,4546.095215
2013-08-07,4390.987793
2013-08-08,4411.07373
2013-08-09,4434.507324
2013-08-12,4316.223633
2013-08-13,4297.253906
2013-08-14,4258.198242
2013-08-15,4233.648926
2013-08-16,4228.069336
2013-08-19,4133.219727000001
2013-08-20,4279.399902
2013-08-21,4128.755859000001
2013-08-22,4307.296875
2013-08-23,4335.193848
2013-08-26,4389.87207
2013-08-27,4387.640136999999
2013-08-28,4498.112305
2013-08-29,4505.92334
2013-08-30,4430.043457
2013-09-03,4551.674316
2013-09-04,4577.339844
2013-09-05,4601.88916
2013-09-06,4684.464355
2013-09-09,4797.167969
2013-09-10,5019.228027
2013-09-11,5058.28418
2013-09-12,5097.339844
2013-09-13,5123.004883
2013-09-16,5073.90625
2013-09-17,5138.627441
2013-09-18,5235.708984000001
2013-09-19,5341.717772999999
2013-09-20,5468.927734000001
2013-09-23,5523.605957
2013-09-24,5627.382813
2013-09-25,5473.391602000001
2013-09-26,5475.623047
2013-09-27,5470.043945
2013-09-30,5385.236816
2013-10-01,5501.288574
2013-10-02,5388.584473
2013-10-03,5592.790527
2013-10-04,5581.631836
2013-10-07,5453.305664
2013-10-08,5287.039551
2013-10-09,5174.335449
2013-10-10,5244.63623
2013-10-11,5400.859375
2013-10-14,5414.25
2013-10-15,5531.416992
2013-10-16,5818.198242
2013-10-17,5851.674805
2013-10-18,6270.129883
2013-10-21,6298.026855
2013-10-22,6051.41748
2013-10-23,5690.987793
2013-10-24,5837.168457
2013-10-25,5793.648926
2013-10-28,5728.927734000001
2013-10-29,5895.193848
2013-10-30,5763.52002
2013-10-31,5639.657715
2013-11-01,5542.576172
2013-11-04,5723.348633
2013-11-05,5634.078125
2013-11-06,5511.331543
2013-11-07,5284.807617
2013-11-08,5644.121094
2013-11-11,5724.464355
2013-11-12,5634.078125
2013-11-13,5815.966797
2013-11-14,5795.880859000001
2013-11-15,5786.953613000001
2013-11-18,5357.339844
2013-11-19,5310.473145
2013-11-20,5174.335449
2013-11-21,5261.374022999999
2013-11-22,5145.322754
2013-11-25,5012.533203
2013-11-26,5129.700195
2013-11-27,5076.138184
2013-11-29,5118.541504
2013-12-02,5223.434082
2013-12-03,5269.185547
2013-12-04,5330.558594
2013-12-05,5194.421386999999
2013-12-06,4989.099609000001
2013-12-09,4873.047852000001
2013-12-10,4910.987793
2013-12-11,4842.919434
2013-12-12,4919.915039
2013-12-13,4893.133789
2013-12-16,4848.498535
2013-12-17,4768.155272999999
2013-12-18,4781.545897999999
2013-12-19,4938.884765999999
2013-12-20,4987.983397999999
2013-12-23,4928.841797
2013-12-24,4926.610352000001
2013-12-26,4954.507324
2013-12-27,5024.807617
2013-12-30,4852.961914
2013-12-31,4850.730469
2014-01-02,4653.219727000001
2014-01-03,4647.640136999999
2014-01-06,4802.747559
2014-01-07,5038.198242
2014-01-08,5043.777832
2014-01-09,4924.378418
2014-01-10,4946.695801
2014-01-13,4774.850586
2014-01-14,4866.352539
2014-01-15,4932.189453
2014-01-16,4898.713379
2014-01-17,4765.92334
2014-01-21,4772.618652
2014-01-22,4854.078125
2014-01-23,4797.167969
2014-01-24,4657.683105
2014-01-27,4572.876465
2014-01-28,4741.374022999999
2014-01-29,4582.918945
2014-01-30,4581.803223
2014-01-31,4542.747559
2014-02-03,4233.648926
2014-02-04,4361.975098
2014-02-05,4326.266602000001
2014-02-06,4380.944824
2014-02-07,4423.348145
2014-02-10,4558.369629
2014-02-11,4733.562988000001
2014-02-12,4744.72168
2014-02-13,4964.550293
2014-02-14,4960.086426
2014-02-18,5106.26709
2014-02-19,5101.803223
2014-02-20,5100.6875
2014-02-21,5107.382813
2014-02-24,5293.734863000001
2014-02-25,5249.099609000001
2014-02-26,5147.554199
2014-02-27,5179.915039
2014-02-28,5576.052246
2014-03-03,5654.164063
2014-03-04,5788.069336
2014-03-05,5724.464355
2014-03-06,5612.876465
2014-03-07,5618.455566
2014-03-10,5399.743164
2014-03-11,5168.756348
2014-03-12,5163.176758
2014-03-13,5216.73877
2014-03-14,5285.92334
2014-03-17,5245.751953
2014-03-18,5399.743164
2014-03-19,5394.164063
2014-03-20,5414.25
2014-03-21,5569.356934
2014-03-24,5169.87207
2014-03-25,5256.910645
2014-03-26,5208.927734000001
2014-03-27,5207.812011999999
2014-03-28,5126.352539
2014-03-31,4954.507324
2014-04-01,5043.777832
2014-04-02,5052.70459
2014-04-03,5008.069336
2014-04-04,4839.571777
2014-04-07,4693.391113000001
2014-04-08,4886.438477000001
2014-04-09,5054.936522999999
2014-04-10,4994.678711
2014-04-11,5070.558594
2014-04-14,5177.683105
2014-04-15,5390.816406
2014-04-16,5330.558594
2014-04-17,5300.430176
2014-04-21,5369.614746
2014-04-22,5357.339844
2014-04-23,5369.614746
2014-04-24,5513.562988000001
2014-04-25,5416.481445
2014-04-28,5394.164063
2014-04-29,5438.799316
2014-04-30,5425.408691
2014-05-01,5279.228515999999
2014-05-02,5356.224121
2014-05-05,5264.72168
2014-05-06,5284.807617
2014-05-07,5233.477051
2014-05-08,5136.395508
2014-05-09,4715.708984000001
2014-05-12,4685.580078
2014-05-13,4828.412598
2014-05-14,4752.532715
2014-05-15,5002.490234000001
2014-05-16,5134.164063
2014-05-19,5089.528809
2014-05-20,5005.837890999999
2014-05-21,5117.425781
2014-05-22,5815.966797
2014-05-23,5916.395996
2014-05-27,5842.747559
2014-05-28,5943.176758
2014-05-29,6002.318359000001
2014-05-30,5983.348633
2014-06-02,5965.494629
2014-06-03,6132.876465
2014-06-04,6101.631836
2014-06-05,6161.88916
2014-06-06,6228.842285
2014-06-09,6362.747559
2014-06-10,6398.456055
2014-06-11,6547.983886999999
2014-06-12,6579.228515999999
2014-06-13,6657.339844
2014-06-16,6753.305664
2014-06-17,6660.6875
2014-06-18,6709.786621
2014-06-19,6831.41748
2014-06-20,6818.026855
2014-06-23,6845.923828
2014-06-24,6435.279785
2014-06-25,6641.717772999999
2014-06-26,6479.915039
2014-06-27,6322.576172
2014-06-30,6381.717772999999
2014-07-01,6368.327147999999
2014-07-02,6331.50293
2014-07-03,6406.26709
2014-07-07,6302.490234000001
2014-07-08,6412.962402
2014-07-09,6579.228515999999
2014-07-10,6626.095215
2014-07-11,6498.885254
2014-07-14,6676.310059
2014-07-15,6472.104004
2014-07-16,6590.387207
2014-07-17,6485.494629
2014-07-18,6674.078125
2014-07-21,6870.473145
2014-07-22,6832.533203
2014-07-23,6867.125488
2014-07-24,6902.833495999999
2014-07-25,6626.095215
2014-07-28,6486.610352000001
2014-07-29,6453.134277
2014-07-30,6435.279785
2014-07-31,6255.623047
2014-08-01,6046.953613000001
2014-08-04,6608.241211
2014-08-05,6491.07373
2014-08-06,6510.043945
2014-08-07,6379.48584
2014-08-08,6447.554688
2014-08-11,6454.25
2014-08-12,6354.936522999999
2014-08-13,6311.41748
2014-08-14,6166.353027
2014-08-15,6360.516113000001
2014-08-18,6493.305664
2014-08-19,6574.765136999999
2014-08-20,6629.442871
2014-08-21,6573.648926
2014-08-22,6383.949707
2014-08-25,6584.808105
2014-08-26,6643.949707
2014-08-27,6482.146973
2014-08-28,6598.198242
2014-08-29,6852.619140999999
2014-09-02,6730.988281
2014-09-03,6712.018066
2014-09-04,6448.67041
2014-09-05,6502.23291
2014-09-08,6276.825195
2014-09-09,6321.459961
2014-09-10,6489.958008
2014-09-11,6601.545897999999
2014-09-12,6518.971191
2014-09-15,6429.700684
2014-09-16,6670.730469
2014-09-17,6624.979492
2014-09-18,6580.344238000001
2014-09-19,6507.812011999999
2014-09-22,6263.43457
2014-09-23,6222.146973
2014-09-24,6402.919434
2014-09-25,6234.421386999999
2014-09-26,6361.631836
2014-09-29,6564.722168
2014-09-30,6349.357422
2014-10-01,5901.88916
2014-10-02,5876.224121
2014-10-03,5767.983886999999
2014-10-06,5613.992188
2014-10-07,5359.571777
2014-10-08,5338.370117
2014-10-09,4952.275390999999
2014-10-10,4653.219727000001
2014-10-13,4211.331055
2014-10-14,3968.069336
2014-10-15,4164.464355
2014-10-16,4511.50293
2014-10-17,4556.138184
2014-10-20,4629.786133
2014-10-21,4888.67041
2014-10-22,4619.743164
2014-10-23,4793.820313
2014-10-24,4717.94043
2014-10-27,4501.459961
2014-10-28,4829.528809
2014-10-29,5046.009277
2014-10-30,4823.949219
2014-10-31,5048.241211
2014-11-03,4869.700195
2014-11-04,4558.369629
2014-11-05,4775.966309
2014-11-06,4835.10791
2014-11-07,4839.571777
2014-11-10,4484.72168
2014-11-11,4512.618652
2014-11-12,4480.258301
2014-11-13,4252.618652
2014-11-14,4364.206543
2014-11-17,4127.640136999999
2014-11-18,4109.786133
2014-11-19,3994.850342
2014-11-20,4142.146484000001
2014-11-21,4220.258301
2014-11-24,4203.52002
2014-11-25,4118.712890999999
2014-11-26,3980.343994
2014-11-28,3037.425293
2014-12-01,2872.275146
2014-12-02,2710.472412
2014-12-03,2746.180664
2014-12-04,2362.317871
2014-12-05,2242.918701
2014-12-08,2130.214844
2014-12-09,2292.017578
2014-12-10,2203.863037
2014-12-11,2160.34375
2014-12-12,2072.189209
2014-12-15,1921.5454100000002
2014-12-16,1909.27063
2014-12-17,2242.918701
2014-12-18,2242.918701
2014-12-19,2467.210693
2014-12-22,2625.665527
2014-12-23,2663.605469
2014-12-24,2594.420898
2014-12-26,2676.996094
2014-12-29,2665.837402
2014-12-30,2687.0390629999997
2014-12-31,2678.112061
2015-01-02,2732.790039
2015-01-05,2566.5239260000003
2015-01-06,2411.416748
2015-01-07,2433.734375
2015-01-08,2514.0776370000003
2015-01-09,2649.099121
2015-01-12,2362.317871
2015-01-13,2372.36084
2015-01-14,2464.979004
2015-01-15,2366.7814940000003
2015-01-16,2608.92749
2015-01-20,2308.755615
2015-01-21,2443.7771
2015-01-22,2502.918945
2015-01-23,2605.579834
2015-01-26,2672.532715
2015-01-27,2873.3911129999997
2015-01-28,2664.721436
2015-01-29,2679.227783
2015-01-30,2910.215088
2015-02-02,3115.536865
2015-02-03,3332.017578
2015-02-04,3170.215088
2015-02-05,3262.8330079999996
2015-02-06,3300.7729489999997
2015-02-09,3230.472656
2015-02-10,3114.421143
2015-02-11,3111.073486
2015-02-12,3189.185059
2015-02-13,3207.0390629999997
2015-02-17,3282.918945
2015-02-18,3208.155029
2015-02-19,3239.399658
2015-02-20,3270.644287
2015-02-23,3173.5627440000003
2015-02-24,3239.399658
2015-02-25,3374.421143
2015-02-26,3262.8330079999996
2015-02-27,3007.2966309999997
2015-03-02,2918.026123
2015-03-03,3059.74292
2015-03-04,3075.365234
2015-03-05,3017.3396
2015-03-06,2848.841553
2015-03-09,2912.446777
2015-03-10,2934.764404
2015-03-11,3006.180664
2015-03-12,2900.1721190000003
2015-03-13,2704.893066
2015-03-16,2668.069092
2015-03-17,2660.2578129999997
2015-03-18,2928.069092
2015-03-19,2887.897461
2015-03-20,2845.493896
2015-03-23,2750.644287
2015-03-24,2661.373779
2015-03-25,2633.476807
2015-03-26,2676.996094
2015-03-27,2670.300781
2015-03-30,2740.601318
2015-03-31,2751.76001
2015-04-01,2704.893066
2015-04-02,2790.815918
2015-04-06,3072.017578
2015-04-07,3032.961914
2015-04-08,2860.0004879999997
2015-04-09,2987.210693
2015-04-10,3151.2451170000004
2015-04-13,2969.356689
2015-04-14,3113.3051760000003
2015-04-15,3355.451172
2015-04-16,3201.459717
2015-04-17,3008.412598
2015-04-20,2987.210693
2015-04-21,2756.2236329999996
2015-04-22,2733.9060059999997
2015-04-23,2790.815918
2015-04-24,2766.266602
2015-04-27,2772.961914
2015-04-28,2777.425293
2015-04-29,3037.425293
2015-04-30,3075.365234
2015-05-01,2952.618408
2015-05-04,2852.189209
2015-05-05,2778.54126
2015-05-06,2731.674316
2015-05-07,2613.3908690000003
2015-05-08,2771.845947
2015-05-11,2675.880127
2015-05-12,2790.815918
2015-05-13,2695.966064
2015-05-14,2636.824463
2015-05-15,2688.155029
2015-05-18,2592.189209
2015-05-19,2463.863037
2015-05-20,2451.588379
2015-05-21,2482.8330079999996
2015-05-22,2454.936035
2015-05-26,2383.519775
2015-05-27,2387.983154
2015-05-28,2280.858643
2015-05-29,2318.798584
2015-06-01,2276.395264
2015-06-02,2307.639893
2015-06-03,2276.395264
2015-06-04,2235.107666
2015-06-05,2250.72998
2015-06-08,2170.386719
2015-06-09,2201.631348
2015-06-10,2344.4638670000004
2015-06-11,2251.845947
2015-06-12,2265.236328
2015-06-15,2324.37793
2015-06-16,2342.232178
2015-06-17,2298.712891
2015-06-18,2285.322266
2015-06-19,2172.618408
2015-06-22,2227.2963870000003
2015-06-23,2302.060547
2015-06-24,2228.412354
2015-06-25,2142.489502
2015-06-26,2150.300781
2015-06-29,2003.004639
2015-06-30,2036.480957
2015-07-01,1883.605469
2015-07-02,1859.05603
2015-07-06,1698.3693850000002
2015-07-07,1744.120483
2015-07-08,1626.9530029999999
2015-07-09,1631.4165039999998
2015-07-10,1535.450928
2015-07-13,1530.987305
2015-07-14,1572.2749019999999
2015-07-15,1462.918701
2015-07-16,1407.124634
2015-07-17,1337.940063
2015-07-20,1200.68689
2015-07-21,1099.141846
2015-07-22,1031.07312
2015-07-23,1089.098877
2015-07-24,1026.6096189999998
2015-07-27,993.1331789999999
2015-07-28,999.828491
2015-07-29,960.7727050000001
2015-07-30,922.8327640000001
2015-07-31,871.502258
2015-08-03,807.897095
2015-08-04,763.261902
2015-08-05,757.682495
2015-08-06,812.3606570000001
2015-08-07,754.3349
2015-08-10,906.0945429999999
2015-08-11,909.4422
2015-08-12,909.4422
2015-08-13,855.8799439999999
2015-08-14,819.055908
2015-08-17,793.3906860000001
2015-08-18,791.158936
2015-08-19,743.176086
2015-08-20,716.394958
2015-08-21,661.716858
2015-08-24,599.227539
2015-08-25,561.287659
2015-08-26,585.836975
2015-08-27,661.716858
2015-08-28,746.523743
2015-08-31,853.648193
2015-09-01,838.025879
2015-09-02,869.2705080000001
2015-09-03,848.0687869999999
2015-09-04,839.1417849999999
2015-09-08,765.493652
2015-09-09,706.352051
2015-09-10,723.09021
2015-09-11,690.729736
2015-09-14,639.399231
2015-09-15,672.8756099999999
2015-09-16,778.884216
2015-09-17,771.073059
2015-09-18,662.832703
2015-09-21,642.746887
2015-09-22,595.879944
2015-09-23,543.433533
2015-09-24,528.927124
2015-09-25,488.75543200000004
2015-09-28,495.45071399999995
2015-09-29,467.553711
2015-09-30,454.163147
2015-10-01,431.845551
2015-10-02,605.9228519999999
2015-10-05,692.961487
2015-10-06,781.116028
2015-10-07,814.592407
2015-10-08,856.99585
2015-10-09,889.3563839999999
2015-10-12,780.0001219999999
2015-10-13,736.480774
2015-10-14,761.0301509999999
2015-10-15,781.116028
2015-10-16,773.30481
2015-10-19,746.523743
2015-10-20,754.3349
2015-10-21,694.0773320000001
2015-10-22,699.656738
2015-10-23,695.1932370000001
2015-10-26,643.862732
2015-10-27,601.45929
2015-10-28,634.93573
2015-10-29,628.240417
2015-10-30,634.93573
2015-11-02,658.369202
2015-11-03,834.678223
2015-11-04,816.824158
2015-11-05,827.982971
2015-11-06,1006.523743
2015-11-09,952.961548
2015-11-10,956.309143
2015-11-11,886.0087279999999
2015-11-12,845.8370359999999
2015-11-13,867.038757
2015-11-16,941.802734
2015-11-17,893.819885
2015-11-18,903.862793
2015-11-19,884.892822
2015-11-20,815.7082519999999
2015-11-23,845.8370359999999
2015-11-24,950.7297359999999
2015-11-25,989.785583
2015-11-27,907.210449
2015-11-30,947.382141
2015-12-01,949.613892
2015-12-02,903.862793
2015-12-03,863.691101
2015-12-04,803.4335940000001
2015-12-07,719.742615
2015-12-08,716.394958
2015-12-09,715.279053
2015-12-10,747.639587
2015-12-11,682.918579
2015-12-14,680.686829
2015-12-15,620.42926
2015-12-16,543.433533
2015-12-17,524.4636230000001
2015-12-18,508.84127800000005
2015-12-21,484.291931
2015-12-22,522.231812
2015-12-23,668.412109
2015-12-24,638.2833860000001
2015-12-28,583.605225
2015-12-29,593.648132
2015-12-30,560.1717530000001
2015-12-31,588.068787
2016-01-04,594.764038
2016-01-05,576.909973
2016-01-06,532.27478
2016-01-07,494.334839
2016-01-08,501.030121
2016-01-11,406.180328
2016-01-12,350.386322
2016-01-13,331.41635099999996
2016-01-14,376.051575
2016-01-15,307.98287999999997
2016-01-19,229.871277
2016-01-20,247.72535699999997
2016-01-21,285.665283
2016-01-22,286.781158
2016-01-25,237.68243399999997
2016-01-26,278.97000099999997
2016-01-27,305.751129
2016-01-28,301.287598
2016-01-29,318.02578700000004
2016-02-01,280.085876
2016-02-02,274.50647000000004
2016-02-03,299.055847
2016-02-04,313.562286
2016-02-05,301.287598
2016-02-08,257.76828
2016-02-09,233.21891800000003
