Date,NSC
1983-01-25,5.861111
1983-01-26,5.847222
1983-01-27,5.9166669999999995
1983-01-28,5.875
1983-01-31,5.819445
1983-02-01,5.944445
1983-02-02,6.027778
1983-02-03,6.263889
1983-02-04,6.2083330000000005
1983-02-07,6.388889
1983-02-08,6.375
1983-02-09,6.111111
1983-02-10,6.277778
1983-02-11,6.180555
1983-02-14,6.194445
1983-02-15,6.097222
1983-02-16,6.152778
1983-02-17,6.097222
1983-02-18,6.097222
1983-02-22,6.0
1983-02-23,6.0416669999999995
1983-02-24,6.0416669999999995
1983-02-25,6.0
1983-02-28,6.0
1983-03-01,6.027778
1983-03-02,5.972222
1983-03-03,6.0833330000000005
1983-03-04,6.2083330000000005
1983-03-07,6.152778
1983-03-08,6.1666669999999995
1983-03-09,6.1666669999999995
1983-03-10,6.152778
1983-03-11,6.152778
1983-03-14,6.152778
1983-03-15,6.069445
1983-03-16,6.111111
1983-03-17,6.0833330000000005
1983-03-18,6.055555
1983-03-21,6.055555
1983-03-22,6.069445
1983-03-23,6.069445
1983-03-24,6.222222
1983-03-25,6.222222
1983-03-28,6.222222
1983-03-29,6.25
1983-03-30,6.319445
1983-03-31,6.305555
1983-04-04,6.319445
1983-04-05,6.25
1983-04-06,6.388889
1983-04-07,6.444445
1983-04-08,6.4166669999999995
1983-04-11,6.486111
1983-04-12,6.486111
1983-04-13,6.4583330000000005
1983-04-14,6.555555
1983-04-15,6.5833330000000005
1983-04-18,6.5
1983-04-19,6.4166669999999995
1983-04-20,6.430555
1983-04-21,6.4166669999999995
1983-04-22,6.444445
1983-04-25,6.180555
1983-04-26,6.138889
1983-04-27,6.069445
1983-04-28,6.125
1983-04-29,6.138889
1983-05-02,6.0833330000000005
1983-05-03,6.097222
1983-05-04,6.125
1983-05-05,6.347222
1983-05-06,6.319445
1983-05-09,6.361111
1983-05-10,6.402778
1983-05-11,6.305555
1983-05-12,6.3333330000000005
1983-05-13,6.347222
1983-05-16,6.277778
1983-05-17,6.25
1983-05-18,6.375
1983-05-19,6.25
1983-05-20,6.277778
1983-05-23,6.277778
1983-05-24,6.6666669999999995
1983-05-25,6.638889
1983-05-26,6.486111
1983-05-27,6.361111
1983-05-31,6.347222
1983-06-01,6.277778
1983-06-02,6.222222
1983-06-03,6.180555
1983-06-06,6.125
1983-06-07,6.097222
1983-06-08,6.055555
1983-06-09,6.069445
1983-06-10,6.055555
1983-06-13,6.055555
1983-06-14,6.013889
1983-06-15,6.027778
1983-06-16,6.138889
1983-06-17,6.1666669999999995
1983-06-20,6.1666669999999995
1983-06-21,6.2083330000000005
1983-06-22,6.194445
1983-06-23,6.347222
1983-06-24,6.555555
1983-06-27,6.513889
1983-06-28,6.361111
1983-06-29,6.3333330000000005
1983-06-30,6.388889
1983-07-01,6.319445
1983-07-05,6.3333330000000005
1983-07-06,6.3333330000000005
1983-07-07,6.277778
1983-07-08,6.222222
1983-07-11,6.152778
1983-07-12,6.111111
1983-07-13,6.111111
1983-07-14,6.111111
1983-07-15,6.138889
1983-07-18,6.125
1983-07-19,6.25
1983-07-20,6.361111
1983-07-21,6.444445
1983-07-22,6.4166669999999995
1983-07-25,6.513889
1983-07-26,6.444445
1983-07-27,6.486111
1983-07-28,6.4583330000000005
1983-07-29,6.3333330000000005
1983-08-01,6.277778
1983-08-02,6.3333330000000005
1983-08-03,6.444445
1983-08-04,6.444445
1983-08-05,6.402778
1983-08-08,6.375
1983-08-09,6.430555
1983-08-10,6.4166669999999995
1983-08-11,6.4166669999999995
1983-08-12,6.444445
1983-08-15,6.444445
1983-08-16,6.5
1983-08-17,6.527778
1983-08-18,6.555555
1983-08-19,6.569445
1983-08-22,6.75
1983-08-23,6.875
1983-08-24,6.888889
1983-08-25,6.875
1983-08-26,6.9166669999999995
1983-08-29,6.902778
1983-08-30,6.930555
1983-08-31,7.0
1983-09-01,6.972222
1983-09-02,6.972222
1983-09-06,7.2083330000000005
1983-09-07,7.472222
1983-09-08,7.4166669999999995
1983-09-09,7.430555
1983-09-12,7.444445
1983-09-13,7.4583330000000005
1983-09-14,7.5
1983-09-15,7.555555
1983-09-16,7.694445
1983-09-19,7.75
1983-09-20,7.819445
1983-09-21,7.736111
1983-09-22,7.722222
1983-09-23,7.5416669999999995
1983-09-26,7.555555
1983-09-27,7.347222
1983-09-28,7.305555
1983-09-29,7.347222
1983-09-30,7.3333330000000005
1983-10-03,7.347222
1983-10-04,7.486111
1983-10-05,7.555555
1983-10-06,7.722222
1983-10-07,7.722222
1983-10-10,7.736111
1983-10-11,7.638889
1983-10-12,7.611111
1983-10-13,7.611111
1983-10-14,7.638889
1983-10-17,7.638889
1983-10-18,7.5416669999999995
1983-10-19,7.375
1983-10-20,7.5
1983-10-21,7.5
1983-10-24,7.472222
1983-10-25,7.430555
1983-10-26,7.25
1983-10-27,7.236111
1983-10-28,7.152778
1983-10-31,6.777778
1983-11-01,7.0416669999999995
1983-11-02,7.236111
1983-11-03,7.263889
1983-11-04,7.194445
1983-11-07,7.277778
1983-11-08,7.305555
1983-11-09,7.3333330000000005
1983-11-10,7.277778
1983-11-11,7.305555
1983-11-14,7.236111
1983-11-15,7.194445
1983-11-16,7.2083330000000005
1983-11-17,7.263889
1983-11-18,7.263889
1983-11-21,7.222222
1983-11-22,7.25
1983-11-23,7.0833330000000005
1983-11-25,7.055555
1983-11-28,6.972222
1983-11-29,7.069445
1983-11-30,7.027778
1983-12-01,6.972222
1983-12-02,6.902778
1983-12-05,6.902778
1983-12-06,6.9166669999999995
1983-12-07,6.986111
1983-12-08,7.125
1983-12-09,7.027778
1983-12-12,7.097222
1983-12-13,7.069445
1983-12-14,7.055555
1983-12-15,6.930555
1983-12-16,6.930555
1983-12-19,7.027778
1983-12-20,7.013889
1983-12-21,7.013889
1983-12-22,6.944445
1983-12-23,6.986111
1983-12-27,7.013889
1983-12-28,7.013889
1983-12-29,6.986111
1983-12-30,7.013889
1984-01-03,6.972222
1984-01-04,7.013889
1984-01-05,7.013889
1984-01-06,6.930555
1984-01-09,6.930555
1984-01-10,6.930555
1984-01-11,6.9583330000000005
1984-01-12,7.055555
1984-01-13,7.0416669999999995
1984-01-16,6.972222
1984-01-17,7.0416669999999995
1984-01-18,7.013889
1984-01-19,7.0
1984-01-20,6.9583330000000005
1984-01-23,6.930555
1984-01-24,6.9166669999999995
1984-01-25,7.0
1984-01-26,7.0
1984-01-27,7.0
1984-01-30,6.819445
1984-01-31,6.944445
1984-02-01,6.861111
1984-02-02,6.861111
1984-02-03,6.777778
1984-02-06,6.5833330000000005
1984-02-07,6.430555
1984-02-08,6.222222
1984-02-09,6.263889
1984-02-10,6.277778
1984-02-13,6.236111
1984-02-14,6.25
1984-02-15,6.194445
1984-02-16,6.263889
1984-02-17,6.180555
1984-02-21,6.138889
1984-02-22,6.138889
1984-02-23,6.194445
1984-02-24,6.3333330000000005
1984-02-27,6.388889
1984-02-28,6.347222
1984-02-29,6.263889
1984-03-01,6.25
1984-03-02,6.25
1984-03-05,6.263889
1984-03-06,6.25
1984-03-07,6.2083330000000005
1984-03-08,6.0416669999999995
1984-03-09,6.0833330000000005
1984-03-12,6.194445
1984-03-13,6.277778
1984-03-14,6.2916669999999995
1984-03-15,6.347222
1984-03-16,6.486111
1984-03-19,6.444445
1984-03-20,6.5
1984-03-21,6.527778
1984-03-22,6.5416669999999995
1984-03-23,6.5833330000000005
1984-03-26,6.527778
1984-03-27,6.472222
1984-03-28,6.5416669999999995
1984-03-29,6.527778
1984-03-30,6.555555
1984-04-02,6.5416669999999995
1984-04-03,6.527778
1984-04-04,6.444445
1984-04-05,6.2916669999999995
1984-04-06,6.361111
1984-04-09,6.375
1984-04-10,6.5
1984-04-11,6.486111
1984-04-12,6.5416669999999995
1984-04-13,6.388889
1984-04-16,6.5416669999999995
1984-04-17,6.527778
1984-04-18,6.486111
1984-04-19,6.527778
1984-04-23,6.527778
1984-04-24,6.444445
1984-04-25,6.402778
1984-04-26,6.430555
1984-04-27,6.3333330000000005
1984-04-30,6.222222
1984-05-01,6.319445
1984-05-02,6.305555
1984-05-03,6.263889
1984-05-04,6.152778
1984-05-07,6.25
1984-05-08,6.263889
1984-05-09,6.25
1984-05-10,6.236111
1984-05-11,6.097222
1984-05-14,6.097222
1984-05-15,6.111111
1984-05-16,6.125
1984-05-17,6.069445
1984-05-18,6.013889
1984-05-21,6.0
1984-05-22,5.972222
1984-05-23,5.888889
1984-05-24,5.819445
1984-05-25,5.875
1984-05-29,5.805555
1984-05-30,5.638889
1984-05-31,5.680555
1984-06-01,5.888889
1984-06-04,5.9583330000000005
1984-06-05,5.986111
1984-06-06,5.944445
1984-06-07,5.8333330000000005
1984-06-08,5.847222
1984-06-11,5.8333330000000005
1984-06-12,5.763889
1984-06-13,5.722222
1984-06-14,5.736111
1984-06-15,5.611111
1984-06-18,5.847222
1984-06-19,5.9166669999999995
1984-06-20,5.847222
1984-06-21,5.805555
1984-06-22,5.8333330000000005
1984-06-25,5.8333330000000005
1984-06-26,5.7916669999999995
1984-06-27,5.694445
1984-06-28,5.6666669999999995
1984-06-29,5.6666669999999995
1984-07-02,5.75
1984-07-03,5.888889
1984-07-05,5.777778
1984-07-06,5.736111
1984-07-09,5.736111
1984-07-10,5.638889
1984-07-11,5.638889
1984-07-12,5.611111
1984-07-13,5.611111
1984-07-16,5.625
1984-07-17,5.638889
1984-07-18,5.625
1984-07-19,5.555555
1984-07-20,5.527778
1984-07-23,5.472222
1984-07-24,5.486111
1984-07-25,5.444445
1984-07-26,5.5
1984-07-27,5.513889
1984-07-30,5.444445
1984-07-31,5.444445
1984-08-01,5.611111
1984-08-02,6.0833330000000005
1984-08-03,6.055555
1984-08-06,6.222222
1984-08-07,6.180555
1984-08-08,6.138889
1984-08-09,6.375
1984-08-10,6.3333330000000005
1984-08-13,6.305555
1984-08-14,6.3333330000000005
1984-08-15,6.222222
1984-08-16,6.236111
1984-08-17,6.2916669999999995
1984-08-20,6.319445
1984-08-21,6.472222
1984-08-22,6.486111
1984-08-23,6.4166669999999995
1984-08-24,6.375
1984-08-27,6.2916669999999995
1984-08-28,6.361111
1984-08-29,6.375
1984-08-30,6.277778
1984-08-31,6.263889
1984-09-04,6.180555
1984-09-05,6.125
1984-09-06,6.069445
1984-09-07,6.0
1984-09-10,6.027778
1984-09-11,6.027778
1984-09-12,6.0833330000000005
1984-09-13,6.222222
1984-09-14,6.305555
1984-09-17,6.4166669999999995
1984-09-18,6.388889
1984-09-19,6.3333330000000005
1984-09-20,6.388889
1984-09-21,6.222222
1984-09-24,6.180555
1984-09-25,6.138889
1984-09-26,6.194445
1984-09-27,6.2083330000000005
1984-09-28,6.319445
1984-10-01,6.2916669999999995
1984-10-02,6.277778
1984-10-03,6.1666669999999995
1984-10-04,6.138889
1984-10-05,6.125
1984-10-08,6.125
1984-10-09,6.125
1984-10-10,6.111111
1984-10-11,6.069445
1984-10-12,6.111111
1984-10-15,6.152778
1984-10-16,6.1666669999999995
1984-10-17,6.180555
1984-10-18,6.263889
1984-10-19,6.305555
1984-10-22,6.319445
1984-10-23,6.25
1984-10-24,6.2916669999999995
1984-10-25,6.277778
1984-10-26,6.319445
1984-10-29,6.277778
1984-10-30,6.4166669999999995
1984-10-31,6.402778
1984-11-01,6.375
1984-11-02,6.347222
1984-11-05,6.25
1984-11-06,6.402778
1984-11-07,6.4166669999999995
1984-11-08,6.402778
1984-11-09,6.2916669999999995
1984-11-12,6.2916669999999995
1984-11-13,6.25
1984-11-14,6.25
1984-11-15,6.277778
1984-11-16,6.236111
1984-11-19,6.222222
1984-11-20,6.222222
1984-11-21,6.277778
1984-11-23,6.347222
1984-11-26,6.2916669999999995
1984-11-27,6.263889
1984-11-28,6.2083330000000005
1984-11-29,6.2083330000000005
1984-11-30,6.25
1984-12-03,6.152778
1984-12-04,6.138889
1984-12-05,6.069445
1984-12-06,6.111111
1984-12-07,6.111111
1984-12-10,6.152778
1984-12-11,6.125
1984-12-12,6.1666669999999995
1984-12-13,6.138889
1984-12-14,6.1666669999999995
1984-12-17,6.2083330000000005
1984-12-18,6.388889
1984-12-19,6.388889
1984-12-20,6.388889
1984-12-21,6.486111
1984-12-24,6.527778
1984-12-26,6.5
1984-12-27,6.4583330000000005
1984-12-28,6.472222
1984-12-31,6.513889
1985-01-02,6.486111
1985-01-03,6.4166669999999995
1985-01-04,6.486111
1985-01-07,6.5416669999999995
1985-01-08,6.625
1985-01-09,6.777778
1985-01-10,6.930555
1985-01-11,6.902778
1985-01-14,6.986111
1985-01-15,7.0416669999999995
1985-01-16,7.0833330000000005
1985-01-17,7.097222
1985-01-18,7.0833330000000005
1985-01-21,7.1666669999999995
1985-01-22,7.194445
1985-01-23,7.2083330000000005
1985-01-24,7.263889
1985-01-25,7.263889
1985-01-28,7.2083330000000005
1985-01-29,7.222222
1985-01-30,7.111111
1985-01-31,7.111111
1985-02-01,7.194445
1985-02-04,7.236111
1985-02-05,7.430555
1985-02-06,7.319445
1985-02-07,7.4166669999999995
1985-02-08,7.611111
1985-02-11,7.388889
1985-02-12,7.388889
1985-02-13,7.4166669999999995
1985-02-14,7.388889
1985-02-15,7.319445
1985-02-19,7.388889
1985-02-20,7.430555
1985-02-21,7.277778
1985-02-22,7.305555
1985-02-25,7.305555
1985-02-26,7.388889
1985-02-27,7.361111
1985-02-28,7.25
1985-03-01,7.305555
1985-03-04,7.263889
1985-03-05,7.222222
1985-03-06,7.277778
1985-03-07,7.444445
1985-03-08,7.319445
1985-03-11,7.2916669999999995
1985-03-12,7.2916669999999995
1985-03-13,7.25
1985-03-14,7.222222
1985-03-15,7.1666669999999995
1985-03-18,7.111111
1985-03-19,7.138889
1985-03-20,7.0833330000000005
1985-03-21,7.027778
1985-03-22,7.027778
1985-03-25,7.0
1985-03-26,7.027778
1985-03-27,7.111111
1985-03-28,7.138889
1985-03-29,7.180555
1985-04-01,7.2083330000000005
1985-04-02,7.2083330000000005
1985-04-03,7.222222
1985-04-04,7.194445
1985-04-08,7.236111
1985-04-09,7.236111
1985-04-10,7.277778
1985-04-11,7.3333330000000005
1985-04-12,7.3333330000000005
1985-04-15,7.361111
1985-04-16,7.277778
1985-04-17,7.305555
1985-04-18,7.277778
1985-04-19,7.277778
1985-04-22,7.222222
1985-04-23,7.347222
1985-04-24,7.347222
1985-04-25,7.3333330000000005
1985-04-26,7.2916669999999995
1985-04-29,7.111111
1985-04-30,6.972222
1985-05-01,6.888889
1985-05-02,7.0
1985-05-03,7.180555
1985-05-06,7.194445
1985-05-07,7.222222
1985-05-08,7.2083330000000005
1985-05-09,7.194445
1985-05-10,7.277778
1985-05-13,7.305555
1985-05-14,7.263889
1985-05-15,7.2083330000000005
1985-05-16,7.0833330000000005
1985-05-17,7.0833330000000005
1985-05-20,7.263889
1985-05-21,7.375
1985-05-22,7.305555
1985-05-23,7.4166669999999995
1985-05-24,7.555555
1985-05-28,7.486111
1985-05-29,7.472222
1985-05-30,7.486111
1985-05-31,7.638889
1985-06-03,7.625
1985-06-04,7.722222
1985-06-05,7.6666669999999995
1985-06-06,7.6666669999999995
1985-06-07,7.625
1985-06-10,7.652778
1985-06-11,7.6666669999999995
1985-06-12,7.638889
1985-06-13,7.569445
1985-06-14,7.611111
1985-06-17,7.611111
1985-06-18,7.597222
1985-06-19,7.4583330000000005
1985-06-20,7.527778
1985-06-21,7.597222
1985-06-24,7.527778
1985-06-25,7.611111
1985-06-26,7.555555
1985-06-27,7.569445
1985-06-28,7.611111
1985-07-01,7.6666669999999995
1985-07-02,7.722222
1985-07-03,7.638889
1985-07-05,7.75
1985-07-08,7.652778
1985-07-09,7.5833330000000005
1985-07-10,7.597222
1985-07-11,7.555555
1985-07-12,7.652778
1985-07-15,7.722222
1985-07-16,7.805555
1985-07-17,7.888889
1985-07-18,7.944445
1985-07-19,8.027778
1985-07-22,7.972222
1985-07-23,7.9583330000000005
1985-07-24,7.888889
1985-07-25,7.7916669999999995
1985-07-26,7.7916669999999995
1985-07-29,7.597222
1985-07-30,7.611111
1985-07-31,7.7083330000000005
1985-08-01,7.819445
1985-08-02,7.7916669999999995
1985-08-05,7.777778
1985-08-06,7.5416669999999995
1985-08-07,7.5833330000000005
1985-08-08,7.5833330000000005
1985-08-09,7.527778
1985-08-12,7.513889
1985-08-13,7.388889
1985-08-14,7.388889
1985-08-15,7.402778
1985-08-16,7.361111
1985-08-19,7.4583330000000005
1985-08-20,7.5
1985-08-21,7.694445
1985-08-22,7.638889
1985-08-23,7.5833330000000005
1985-08-26,7.5833330000000005
1985-08-27,7.569445
1985-08-28,7.569445
1985-08-29,7.638889
1985-08-30,7.611111
1985-09-03,7.6666669999999995
1985-09-04,7.652778
1985-09-05,7.625
1985-09-06,7.611111
1985-09-09,7.6666669999999995
1985-09-10,7.638889
1985-09-11,7.597222
1985-09-12,7.569445
1985-09-13,7.5416669999999995
1985-09-16,7.527778
1985-09-17,7.472222
1985-09-18,7.4166669999999995
1985-09-19,7.444445
1985-09-20,7.513889
1985-09-23,7.611111
1985-09-24,7.625
1985-09-25,7.625
1985-09-26,7.638889
1985-09-30,7.569445
1985-10-01,7.611111
1985-10-02,7.625
1985-10-03,7.638889
1985-10-04,7.638889
1985-10-07,7.652778
1985-10-08,7.6666669999999995
1985-10-09,7.6666669999999995
1985-10-10,7.638889
1985-10-11,7.597222
1985-10-14,7.611111
1985-10-15,7.5833330000000005
1985-10-16,7.5833330000000005
1985-10-17,7.597222
1985-10-18,7.611111
1985-10-21,7.6666669999999995
1985-10-22,7.75
1985-10-23,7.777778
1985-10-24,7.763889
1985-10-25,7.7916669999999995
1985-10-28,7.7083330000000005
1985-10-29,7.8333330000000005
1985-10-30,7.930555
1985-10-31,7.986111
1985-11-01,8.0
1985-11-04,8.097222
1985-11-05,8.097222
1985-11-06,8.166667
1985-11-07,8.194445
1985-11-08,8.152778
1985-11-11,8.069445
1985-11-12,8.083333
1985-11-13,8.111111
1985-11-14,8.138889
1985-11-15,8.166667
1985-11-18,8.180555
1985-11-19,8.166667
1985-11-20,8.222222
1985-11-21,8.263889
1985-11-22,8.236111
1985-11-25,8.236111
1985-11-26,8.277778
1985-11-27,8.319445
1985-11-29,8.319445
1985-12-02,8.291667
1985-12-03,8.361111
1985-12-04,8.430555
1985-12-05,8.583333
1985-12-06,8.555555
1985-12-09,8.611111
1985-12-10,8.597222
1985-12-11,8.694445
1985-12-12,8.805555
1985-12-13,8.861111
1985-12-16,8.916667
1985-12-17,8.861111
1985-12-18,8.861111
1985-12-19,8.847222
1985-12-20,8.944445
1985-12-23,8.916667
1985-12-24,8.930555
1985-12-26,8.944445
1985-12-27,8.986111
1985-12-30,8.944445
1985-12-31,9.027778
1986-01-02,9.013889
1986-01-03,9.055555
1986-01-06,9.013889
1986-01-07,9.041667
1986-01-08,8.888889
1986-01-09,8.611111
1986-01-10,8.527778
1986-01-13,8.722222
1986-01-14,8.708333
1986-01-15,8.805555
1986-01-16,8.763889
1986-01-17,8.736111
1986-01-20,8.680555
1986-01-21,8.666667
1986-01-22,8.666667
1986-01-23,8.638889
1986-01-24,8.763889
1986-01-27,9.0
1986-01-28,9.194445
1986-01-29,9.25
1986-01-30,9.138889
1986-01-31,9.194445
1986-02-03,9.222222
1986-02-04,9.472222
1986-02-05,9.527778
1986-02-06,9.527778
1986-02-07,9.569445
1986-02-10,9.527778
1986-02-11,9.5
1986-02-12,9.541667
1986-02-13,9.569445
1986-02-14,9.75
1986-02-18,9.958333
1986-02-19,10.027778
1986-02-20,10.111111
1986-02-21,10.083333
1986-02-24,10.138889
1986-02-25,10.055555
1986-02-26,9.916667
1986-02-27,9.888889
1986-02-28,9.805555
1986-03-03,9.777778
1986-03-04,9.763889
1986-03-05,9.75
1986-03-06,9.791667
1986-03-07,9.986111
1986-03-10,9.888889
1986-03-11,9.986111
1986-03-12,10.055555
1986-03-13,10.069445
1986-03-14,10.152778
1986-03-17,10.152778
1986-03-18,10.111111
1986-03-19,10.222222
1986-03-20,10.458333
1986-03-21,10.513889
1986-03-24,10.597222
1986-03-25,10.527778
1986-03-26,10.666667
1986-03-27,10.888889
1986-03-31,10.916667
1986-04-01,10.638889
1986-04-02,10.486111
1986-04-03,10.333333
1986-04-04,9.777778
1986-04-07,9.916667
1986-04-08,10.0
1986-04-09,10.069445
1986-04-10,10.069445
1986-04-11,10.0
1986-04-14,10.083333
1986-04-15,10.083333
1986-04-16,10.25
1986-04-17,10.194445
1986-04-18,10.194445
1986-04-21,10.305555
1986-04-22,10.375
1986-04-23,10.305555
1986-04-24,10.25
1986-04-25,10.111111
1986-04-28,10.069445
1986-04-29,9.944445
1986-04-30,9.472222
1986-05-01,9.569445
1986-05-02,9.611111
1986-05-05,9.555555
1986-05-06,9.555555
1986-05-07,9.444445
1986-05-08,9.388889
1986-05-09,9.611111
1986-05-12,9.569445
1986-05-13,9.375
1986-05-14,9.277778
1986-05-15,9.25
1986-05-16,9.208333
1986-05-19,9.194445
1986-05-20,9.388889
1986-05-21,9.277778
1986-05-22,9.444445
1986-05-23,9.555555
1986-05-27,9.569445
1986-05-28,9.458333
1986-05-29,9.333333
1986-05-30,9.291667
1986-06-02,9.291667
1986-06-03,9.361111
1986-06-04,9.472222
1986-06-05,9.944445
1986-06-06,9.833333
1986-06-09,9.527778
1986-06-10,9.5
1986-06-11,9.5
1986-06-12,9.583333
1986-06-13,9.791667
1986-06-16,9.777778
1986-06-17,9.805555
1986-06-18,9.777778
1986-06-19,9.680555
1986-06-20,9.75
1986-06-23,9.569445
1986-06-24,9.611111
1986-06-25,9.625
1986-06-26,9.597222
1986-06-27,9.694445
1986-06-30,9.777778
1986-07-01,9.930555
1986-07-02,9.847222
1986-07-03,9.861111
1986-07-07,9.847222
1986-07-08,9.694445
1986-07-09,9.555555
1986-07-10,9.472222
1986-07-11,9.458333
1986-07-14,9.375
1986-07-15,8.833333
1986-07-16,8.916667
1986-07-17,8.958333
1986-07-18,9.25
1986-07-21,9.138889
1986-07-22,8.958333
1986-07-23,8.944445
1986-07-24,8.861111
1986-07-25,8.888889
1986-07-28,8.861111
1986-07-29,8.916667
1986-07-30,8.777778
1986-07-31,8.736111
1986-08-01,8.5
1986-08-04,8.319445
1986-08-05,8.416667
1986-08-06,8.416667
1986-08-07,8.458333
1986-08-08,8.430555
1986-08-11,8.680555
1986-08-12,8.819445
1986-08-13,9.027778
1986-08-14,9.055555
1986-08-15,9.069445
1986-08-18,9.013889
1986-08-19,8.833333
1986-08-20,8.875
1986-08-21,8.888889
1986-08-22,9.027778
1986-08-25,9.055555
1986-08-26,9.319445
1986-08-27,9.277778
1986-08-28,9.194445
1986-08-29,9.083333
1986-09-02,8.875
1986-09-03,9.013889
1986-09-04,9.222222
1986-09-05,9.097222
1986-09-08,9.305555
1986-09-09,9.347222
1986-09-10,9.402778
1986-09-11,9.055555
1986-09-12,8.666667
1986-09-15,8.666667
1986-09-16,8.611111
1986-09-17,8.763889
1986-09-18,8.861111
1986-09-19,8.805555
1986-09-22,8.875
1986-09-23,8.986111
1986-09-24,8.902778
1986-09-25,8.75
1986-09-26,8.833333
1986-09-29,8.763889
1986-09-30,8.791667
1986-10-01,9.0
1986-10-02,9.013889
1986-10-03,9.0
1986-10-06,9.166667
1986-10-07,9.055555
1986-10-08,9.138889
1986-10-09,9.111111
1986-10-10,9.263889
1986-10-13,9.347222
1986-10-14,9.305555
1986-10-15,9.5
1986-10-16,9.583333
1986-10-17,9.5
1986-10-20,9.402778
1986-10-21,9.361111
1986-10-22,9.333333
1986-10-23,9.25
1986-10-24,9.013889
1986-10-27,9.180555
1986-10-28,9.194445
