Date,NCLH
2013-06-21,29.719998999999998
2013-06-24,28.27
2013-06-25,28.76
2013-06-26,29.43
2013-06-27,30.030001000000002
2013-06-28,30.309998999999998
2013-07-01,30.950001
2013-07-02,30.48
2013-07-03,30.59
2013-07-05,31.65
2013-07-08,31.790001
2013-07-09,31.76
2013-07-10,31.5
2013-07-11,31.43
2013-07-12,31.530001000000002
2013-07-15,31.379998999999998
2013-07-16,31.4
2013-07-17,31.35
2013-07-18,31.370001000000002
2013-07-19,31.200001
2013-07-22,31.299999
2013-07-23,31.129998999999998
2013-07-24,30.719998999999998
2013-07-25,30.27
2013-07-26,30.969998999999998
2013-07-29,30.26
2013-07-30,29.76
2013-07-31,30.309998999999998
2013-08-01,30.25
2013-08-02,30.59
2013-08-05,30.74
2013-08-06,30.26
2013-08-07,30.18
2013-08-08,30.049999
2013-08-09,31.02
2013-08-12,31.6
2013-08-13,32.220001
2013-08-14,32.439999
2013-08-15,32.790001000000004
2013-08-16,31.969998999999998
2013-08-19,31.459999
2013-08-20,31.459999
2013-08-21,31.799999
2013-08-22,32.419998
2013-08-23,31.780001000000002
2013-08-26,31.690001000000002
2013-08-27,31.209999
2013-08-28,31.1
2013-08-29,31.209999
2013-08-30,31.09
2013-09-03,31.459999
2013-09-04,31.16
2013-09-05,31.15
2013-09-06,31.309998999999998
2013-09-09,31.190001000000002
2013-09-10,31.75
2013-09-11,31.799999
2013-09-12,31.879998999999998
2013-09-13,32.57
2013-09-16,32.299999
2013-09-17,33.18
2013-09-18,33.060001
2013-09-19,33.189999
2013-09-20,33.049999
2013-09-23,32.84
2013-09-24,31.940001000000002
2013-09-25,31.65
2013-09-26,31.27
2013-09-27,31.02
2013-09-30,30.85
2013-10-01,30.83
2013-10-02,31.34
2013-10-03,30.540001
2013-10-04,31.25
2013-10-07,30.85
2013-10-08,30.200001
2013-10-09,30.32
2013-10-10,30.889999
2013-10-11,30.74
2013-10-14,30.48
2013-10-15,30.16
2013-10-16,29.93
2013-10-17,29.809998999999998
2013-10-18,30.059998999999998
2013-10-21,31.219998999999998
2013-10-22,31.99
2013-10-23,32.349998
2013-10-24,32.869999
2013-10-25,32.439999
2013-10-28,32.060001
2013-10-29,32.23
2013-10-30,32.119999
2013-10-31,32.02
2013-11-01,32.279999
2013-11-04,32.720001
2013-11-05,31.860001
2013-11-06,32.240002000000004
2013-11-07,31.309998999999998
2013-11-08,31.42
2013-11-11,32.099998
2013-11-12,31.969998999999998
2013-11-13,32.09
2013-11-14,31.91
2013-11-15,33.07
2013-11-18,33.130001
2013-11-19,32.869999
2013-11-20,32.75
2013-11-21,33.200001
2013-11-22,33.57
2013-11-25,33.549999
2013-11-26,33.990002000000004
2013-11-27,34.360001000000004
2013-11-29,34.099998
2013-12-02,34.119999
2013-12-03,33.549999
2013-12-04,33.240002000000004
2013-12-05,33.0
2013-12-06,33.52
2013-12-09,33.560001
2013-12-10,33.240002000000004
2013-12-11,33.0
2013-12-12,32.110001000000004
2013-12-13,31.65
2013-12-16,32.290001000000004
2013-12-17,32.139998999999996
2013-12-18,31.9
2013-12-19,33.16
2013-12-20,34.52
2013-12-23,34.75
2013-12-24,35.099998
2013-12-26,35.060001
2013-12-27,35.119999
2013-12-30,35.25
2013-12-31,35.470001
2014-01-02,34.639998999999996
2014-01-03,34.639998999999996
2014-01-06,33.959998999999996
2014-01-07,33.880001
2014-01-08,34.32
2014-01-09,34.720001
2014-01-10,35.25
2014-01-13,34.84
2014-01-14,35.849998
2014-01-15,36.889998999999996
2014-01-16,36.91
2014-01-17,36.540001000000004
2014-01-21,36.220001
2014-01-22,36.700001
2014-01-23,36.040001000000004
2014-01-24,35.259997999999996
2014-01-27,34.740002000000004
2014-01-28,34.880001
2014-01-29,34.439999
2014-01-30,35.060001
2014-01-31,35.02
2014-02-03,34.400002
2014-02-04,34.209998999999996
2014-02-05,34.43
2014-02-06,35.080002
2014-02-07,35.209998999999996
2014-02-10,35.619999
2014-02-11,36.25
2014-02-12,35.889998999999996
2014-02-13,34.700001
2014-02-14,35.169998
2014-02-18,33.560001
2014-02-19,33.349998
2014-02-20,33.790001000000004
2014-02-21,34.27
2014-02-24,34.110001000000004
2014-02-25,33.630001
2014-02-26,32.830002
2014-02-27,33.34
2014-02-28,34.27
2014-03-03,33.68
2014-03-04,33.830002
2014-03-05,32.91
2014-03-06,33.18
2014-03-07,33.369999
2014-03-10,32.91
2014-03-11,33.07
2014-03-12,32.830002
2014-03-13,32.0
2014-03-14,31.73
2014-03-17,32.200001
2014-03-18,32.709998999999996
2014-03-19,32.740002000000004
2014-03-20,33.349998
2014-03-21,33.490002000000004
2014-03-24,33.279999
2014-03-25,33.099998
2014-03-26,32.849998
2014-03-27,32.59
2014-03-28,31.84
2014-03-31,32.27
2014-04-01,33.189999
2014-04-02,33.25
2014-04-03,33.279999
2014-04-04,32.57
2014-04-07,31.25
2014-04-08,31.43
2014-04-09,31.700001
2014-04-10,31.030001000000002
2014-04-11,29.85
2014-04-14,29.91
2014-04-15,29.65
2014-04-16,29.809998999999998
2014-04-17,30.719998999999998
2014-04-21,30.299999
2014-04-22,30.790001
2014-04-23,30.84
2014-04-24,31.01
2014-04-25,30.969998999999998
2014-04-28,31.67
2014-04-29,32.939999
2014-04-30,32.77
2014-05-01,32.459998999999996
2014-05-02,32.5
2014-05-05,32.040001000000004
2014-05-06,31.860001
2014-05-07,31.889999
2014-05-08,31.790001
2014-05-09,31.459999
2014-05-12,32.380001
2014-05-13,32.52
2014-05-14,32.41
2014-05-15,32.650002
2014-05-16,32.75
2014-05-19,33.18
2014-05-20,33.169998
2014-05-21,33.77
2014-05-22,33.759997999999996
2014-05-23,33.970001
2014-05-27,33.700001
2014-05-28,33.240002000000004
2014-05-29,33.349998
2014-05-30,33.75
2014-06-02,33.900002
2014-06-03,34.02
2014-06-04,34.09
2014-06-05,34.029999
2014-06-06,33.759997999999996
2014-06-09,33.68
2014-06-10,33.549999
2014-06-11,33.650002
2014-06-12,32.919998
2014-06-13,32.860001000000004
2014-06-16,31.9
2014-06-17,32.029999
2014-06-18,31.93
2014-06-19,31.91
2014-06-20,31.99
2014-06-23,32.419998
2014-06-24,32.139998999999996
2014-06-25,32.040001000000004
2014-06-26,31.99
2014-06-27,31.450001
2014-06-30,31.700001
2014-07-01,31.9
2014-07-02,31.940001000000002
2014-07-03,32.48
2014-07-07,32.380001
2014-07-08,32.200001
2014-07-09,32.66
2014-07-10,32.740002000000004
2014-07-11,32.950001
2014-07-14,32.720001
2014-07-15,32.310001
2014-07-16,32.360001000000004
2014-07-17,31.98
2014-07-18,32.290001000000004
2014-07-21,31.889999
2014-07-22,32.18
2014-07-23,32.060001
2014-07-24,32.540001000000004
2014-07-25,32.400002
2014-07-28,32.759997999999996
2014-07-29,33.529999
2014-07-30,33.049999
2014-07-31,32.779999
2014-08-01,32.970001
2014-08-04,32.959998999999996
2014-08-05,32.43
2014-08-06,31.879998999999998
2014-08-07,31.790001
2014-08-08,31.75
2014-08-11,32.18
2014-08-12,32.330002
2014-08-13,32.200001
2014-08-14,32.84
2014-08-15,33.560001
2014-08-18,33.68
2014-08-19,33.490002000000004
2014-08-20,33.790001000000004
2014-08-21,33.740002000000004
2014-08-22,33.790001000000004
2014-08-25,33.790001000000004
2014-08-26,33.790001000000004
2014-08-27,33.700001
2014-08-28,33.189999
2014-08-29,33.310001
2014-09-02,36.990002000000004
2014-09-03,36.939999
2014-09-04,36.25
2014-09-05,36.099998
2014-09-08,36.099998
2014-09-09,36.060001
2014-09-10,36.310001
2014-09-11,36.5
2014-09-12,36.619999
2014-09-15,36.439999
2014-09-16,36.43
2014-09-17,36.68
2014-09-18,36.950001
2014-09-19,36.77
2014-09-22,36.790001000000004
2014-09-23,36.849998
2014-09-24,36.540001000000004
2014-09-25,35.880001
2014-09-26,36.580002
2014-09-29,36.220001
2014-09-30,36.02
2014-10-01,35.169998
2014-10-02,35.029999
2014-10-03,35.799999
2014-10-06,35.599998
2014-10-07,34.599998
2014-10-08,34.970001
2014-10-09,33.990002000000004
2014-10-10,33.73
2014-10-13,31.969998999999998
2014-10-14,32.049999
2014-10-15,31.07
2014-10-16,31.299999
2014-10-17,32.02
2014-10-20,32.91
2014-10-21,34.16
2014-10-22,34.639998999999996
2014-10-23,34.259997999999996
2014-10-24,35.02
2014-10-27,35.32
2014-10-28,36.23
2014-10-29,36.66
2014-10-30,38.439999
2014-10-31,39.0
2014-11-03,39.07
2014-11-04,38.400002
2014-11-05,39.029999
2014-11-06,38.98
2014-11-07,38.990002000000004
2014-11-10,39.349998
2014-11-11,39.900002
2014-11-12,40.349998
2014-11-13,40.5
2014-11-14,41.59
2014-11-17,41.310001
2014-11-18,41.77
2014-11-19,41.790001000000004
2014-11-20,41.709998999999996
2014-11-21,41.830002
2014-11-24,42.200001
2014-11-25,42.16
2014-11-26,42.150002
2014-11-28,43.889998999999996
2014-12-01,42.66
2014-12-02,44.139998999999996
2014-12-03,44.34
2014-12-04,44.959998999999996
2014-12-05,45.48
2014-12-08,44.950001
2014-12-09,44.700001
2014-12-10,44.599998
2014-12-11,43.73
2014-12-12,43.790001000000004
2014-12-15,43.740002000000004
2014-12-16,43.759997999999996
2014-12-17,45.759997999999996
2014-12-18,45.950001
2014-12-19,46.860001000000004
2014-12-22,46.669998
2014-12-23,47.509997999999996
2014-12-24,47.66
2014-12-26,47.48
2014-12-29,48.029999
2014-12-30,46.860001000000004
2014-12-31,46.759997999999996
2015-01-02,46.700001
2015-01-05,46.029999
2015-01-06,45.610001000000004
2015-01-07,46.209998999999996
2015-01-08,46.68
2015-01-09,45.200001
2015-01-12,45.32
2015-01-13,45.639998999999996
2015-01-14,45.040001000000004
2015-01-15,44.68
2015-01-16,44.849998
2015-01-20,45.0
2015-01-21,44.990002000000004
2015-01-22,45.799999
2015-01-23,45.700001
2015-01-26,46.049999
2015-01-27,45.599998
2015-01-28,44.91
2015-01-29,44.209998999999996
2015-01-30,43.759997999999996
2015-02-02,43.330002
2015-02-03,43.990002000000004
2015-02-04,43.73
2015-02-05,44.150002
2015-02-06,43.849998
2015-02-09,42.93
2015-02-10,44.119999
2015-02-11,44.25
2015-02-12,44.380001
2015-02-13,43.709998999999996
2015-02-17,43.400002
2015-02-18,46.709998999999996
2015-02-19,48.41
2015-02-20,47.77
2015-02-23,47.860001000000004
2015-02-24,48.080002
2015-02-25,48.919998
2015-02-26,49.209998999999996
2015-02-27,49.32
2015-03-02,50.82
2015-03-03,50.360001000000004
2015-03-04,50.57
2015-03-05,51.32
2015-03-06,50.040001000000004
2015-03-09,50.869999
2015-03-10,49.91
2015-03-11,49.900002
2015-03-12,51.049999
2015-03-13,50.709998999999996
2015-03-16,51.41
2015-03-17,51.799999
2015-03-18,52.91
2015-03-19,53.610001000000004
2015-03-20,53.689999
2015-03-23,52.630001
2015-03-24,52.279999
2015-03-25,51.150002
2015-03-26,51.189999
2015-03-27,53.82
2015-03-30,53.279999
2015-03-31,54.009997999999996
2015-04-01,54.48
2015-04-02,54.459998999999996
2015-04-06,53.889998999999996
2015-04-07,53.150002
2015-04-08,54.759997999999996
2015-04-09,54.810001
2015-04-10,54.509997999999996
2015-04-13,53.779999
2015-04-14,53.73
2015-04-15,53.029999
2015-04-16,53.139998999999996
2015-04-17,52.209998999999996
2015-04-20,51.259997999999996
2015-04-21,51.48
2015-04-22,51.099998
2015-04-23,51.66
2015-04-24,51.41
2015-04-27,50.200001
2015-04-28,50.169998
2015-04-29,49.0
2015-04-30,48.509997999999996
2015-05-01,49.27
2015-05-04,49.16
2015-05-05,48.369999
2015-05-06,48.700001
2015-05-07,52.23
2015-05-08,54.099998
2015-05-11,53.23
2015-05-12,52.970001
2015-05-13,52.68
2015-05-14,54.650002
2015-05-15,55.360001000000004
2015-05-18,55.490002000000004
2015-05-19,57.299999
2015-05-20,54.779999
2015-05-21,54.68
2015-05-22,54.860001000000004
2015-05-26,54.540001000000004
2015-05-27,54.830002
2015-05-28,54.75
2015-05-29,54.560001
2015-06-01,54.759997999999996
2015-06-02,54.560001
2015-06-03,55.360001000000004
2015-06-04,55.09
2015-06-05,55.130001
2015-06-08,54.369999
2015-06-09,54.830002
2015-06-10,54.740002000000004
2015-06-11,54.950001
2015-06-12,54.919998
2015-06-15,54.700001
2015-06-16,54.990002000000004
2015-06-17,55.32
2015-06-18,56.09
2015-06-19,55.98
2015-06-22,56.77
2015-06-23,56.470001
2015-06-24,56.639998999999996
2015-06-25,56.59
2015-06-26,56.599998
2015-06-29,55.400002
2015-06-30,56.040001000000004
2015-07-01,56.189999
2015-07-02,55.490002000000004
2015-07-06,55.34
2015-07-07,56.540001000000004
2015-07-08,55.790001000000004
2015-07-09,55.48
2015-07-10,57.650002
2015-07-13,58.5
2015-07-14,59.220001
2015-07-15,58.740002000000004
2015-07-16,59.189999
2015-07-17,59.0
2015-07-20,59.130001
2015-07-21,59.290001000000004
2015-07-22,59.889998999999996
2015-07-23,59.84
2015-07-24,58.77
2015-07-27,58.119999
2015-07-28,58.43
2015-07-29,59.880001
2015-07-30,59.689999
2015-07-31,62.419998
2015-08-03,62.0
2015-08-04,59.43
2015-08-05,61.18
2015-08-06,60.139998999999996
2015-08-07,61.060001
2015-08-10,61.419998
2015-08-11,59.380001
2015-08-12,58.450001
2015-08-13,59.389998999999996
2015-08-14,59.400002
2015-08-17,60.119999
2015-08-18,60.029999
2015-08-19,59.720001
2015-08-20,57.0
2015-08-21,56.099998
2015-08-24,54.93
2015-08-25,54.790001000000004
2015-08-26,56.860001000000004
2015-08-27,57.759997999999996
2015-08-28,57.740002000000004
2015-08-31,57.599998
2015-09-01,55.950001
2015-09-02,57.400002
2015-09-03,57.599998
2015-09-04,57.189999
2015-09-08,58.84
2015-09-09,59.75
2015-09-10,59.77
2015-09-11,60.93
2015-09-14,61.400002
2015-09-15,61.810001
2015-09-16,62.299999
2015-09-17,62.099998
2015-09-18,61.360001000000004
2015-09-21,62.32
2015-09-22,60.209998999999996
2015-09-23,62.200001
2015-09-24,61.459998999999996
2015-09-25,60.68
2015-09-28,57.490002000000004
2015-09-29,56.080002
2015-09-30,57.299999
2015-10-01,57.34
2015-10-02,58.459998999999996
2015-10-05,58.98
2015-10-06,56.849998
2015-10-07,57.099998
2015-10-08,57.110001000000004
2015-10-09,57.950001
2015-10-12,59.790001000000004
2015-10-13,59.349998
2015-10-14,56.82
2015-10-15,60.450001
2015-10-16,60.0
2015-10-19,61.0
2015-10-20,60.84
2015-10-21,60.200001
2015-10-22,60.900002
2015-10-23,62.240002000000004
2015-10-26,63.23
2015-10-27,63.630001
2015-10-28,62.470001
2015-10-29,63.369999
2015-10-30,63.619999
2015-11-02,63.759997999999996
2015-11-03,60.549999
2015-11-04,58.939999
2015-11-05,59.709998999999996
2015-11-06,60.560001
2015-11-09,58.75
2015-11-10,58.490002000000004
2015-11-11,58.25
2015-11-12,57.09
2015-11-13,55.200001
2015-11-16,54.330002
2015-11-17,54.860001000000004
2015-11-18,55.73
2015-11-19,56.860001000000004
2015-11-20,57.130001
2015-11-23,58.299999
2015-11-24,57.23
2015-11-25,57.529999
2015-11-27,57.82
2015-11-30,57.439999
2015-12-01,58.700001
2015-12-02,57.93
2015-12-03,57.290001000000004
2015-12-04,58.27
2015-12-07,58.759997999999996
2015-12-08,58.610001000000004
2015-12-09,57.029999
2015-12-10,58.529999
2015-12-11,58.470001
2015-12-14,59.459998999999996
2015-12-15,58.5
2015-12-16,59.790001000000004
2015-12-17,57.110001000000004
2015-12-18,56.860001000000004
2015-12-21,59.040001000000004
2015-12-22,58.84
2015-12-23,58.470001
2015-12-24,58.610001000000004
2015-12-28,58.02
2015-12-29,59.529999
2015-12-30,59.509997999999996
2015-12-31,58.599998
2016-01-04,57.990002000000004
2016-01-05,57.709998999999996
2016-01-06,56.970001
2016-01-07,55.720001
2016-01-08,55.07
2016-01-11,56.0
2016-01-12,55.849998
2016-01-13,52.310001
2016-01-14,50.799999
2016-01-15,47.82
2016-01-19,47.200001
2016-01-20,47.279999
2016-01-21,47.900002
2016-01-22,47.98
2016-01-25,47.32
2016-01-26,48.610001000000004
2016-01-27,45.23
2016-01-28,42.459998999999996
2016-01-29,45.369999
2016-02-01,47.060001
2016-02-02,43.02
2016-02-03,41.959998999999996
2016-02-04,42.5
2016-02-05,39.459998999999996
2016-02-08,38.200001
2016-02-09,39.18
2016-02-10,38.740002000000004
2016-02-11,39.0
2016-02-12,39.330002
2016-02-16,40.560001
2016-02-17,42.830002
2016-02-18,41.849998
2016-02-19,42.490002000000004
2016-02-22,44.080002
2016-02-23,46.849998
2016-02-24,47.900002
2016-02-25,48.66
2016-02-26,49.639998999999996
2016-02-29,49.130001
2016-03-01,50.310001
2016-03-02,50.529999
2016-03-03,50.0
2016-03-04,49.560001
2016-03-07,49.68
2016-03-08,47.310001
2016-03-09,47.59
2016-03-10,47.259997999999996
2016-03-11,48.869999
2016-03-14,49.689999
2016-03-15,48.41
2016-03-16,49.709998999999996
2016-03-17,51.419998
2016-03-18,52.450001
2016-03-21,52.709998999999996
2016-03-22,51.639998999999996
2016-03-23,49.77
2016-03-24,51.080002
2016-03-28,51.349998
2016-03-29,51.259997999999996
2016-03-30,54.18
2016-03-31,55.290001000000004
2016-04-01,54.52
2016-04-04,54.639998999999996
2016-04-05,53.959998999999996
2016-04-06,54.990002000000004
2016-04-07,53.790001000000004
2016-04-08,53.639998999999996
2016-04-11,53.529999
2016-04-12,53.93
2016-04-13,55.16
2016-04-14,54.52
2016-04-15,53.080002
2016-04-18,52.139998999999996
2016-04-19,51.5
2016-04-20,50.900002
2016-04-21,49.970001
2016-04-22,48.66
2016-04-25,49.310001
2016-04-26,48.849998
2016-04-27,49.799999
2016-04-28,48.73
2016-04-29,48.889998999999996
2016-05-02,49.830002
2016-05-03,50.139998999999996
2016-05-04,49.16
2016-05-05,48.880001
2016-05-06,48.889998999999996
2016-05-09,49.25
2016-05-10,46.889998999999996
2016-05-11,46.68
2016-05-12,47.189999
2016-05-13,46.380001
2016-05-16,47.349998
2016-05-17,47.23
2016-05-18,47.580002
2016-05-19,46.389998999999996
2016-05-20,47.209998999999996
2016-05-23,46.740002000000004
2016-05-24,47.810001
2016-05-25,46.57
2016-05-26,45.779999
2016-05-27,47.09
2016-05-31,46.41
2016-06-01,46.59
2016-06-02,46.549999
2016-06-03,45.73
2016-06-06,45.400002
2016-06-07,45.91
2016-06-08,45.459998999999996
2016-06-09,45.610001000000004
2016-06-10,44.529999
2016-06-13,43.830002
2016-06-14,43.220001
2016-06-15,43.360001000000004
2016-06-16,43.299999
2016-06-17,43.380001
2016-06-20,44.220001
2016-06-21,44.459998999999996
2016-06-22,44.240002000000004
2016-06-23,44.23
2016-06-24,40.380001
2016-06-27,38.209998999999996
2016-06-28,38.439999
2016-06-29,39.279999
2016-06-30,39.84
2016-07-01,41.060001
2016-07-05,40.509997999999996
2016-07-06,40.299999
2016-07-07,40.59
2016-07-08,42.060001
2016-07-11,43.16
2016-07-12,44.549999
2016-07-13,43.98
2016-07-14,42.77
2016-07-15,41.189999
2016-07-18,41.16
2016-07-19,40.139998999999996
2016-07-20,41.189999
2016-07-21,41.119999
2016-07-22,41.110001000000004
2016-07-25,41.689999
2016-07-26,41.869999
2016-07-27,42.130001
2016-07-28,42.959998999999996
2016-07-29,42.599998
2016-08-01,42.459998999999996
2016-08-02,39.759997999999996
2016-08-03,40.450001
2016-08-04,41.66
2016-08-05,43.099998
2016-08-08,42.959998999999996
2016-08-09,37.91
2016-08-10,37.299999
2016-08-11,38.779999
2016-08-12,38.439999
2016-08-15,38.369999
2016-08-16,37.630001
2016-08-17,38.66
2016-08-18,38.700001
2016-08-19,38.209998999999996
2016-08-22,37.68
2016-08-23,37.68
2016-08-24,36.860001000000004
2016-08-25,36.18
2016-08-26,35.799999
2016-08-29,35.52
2016-08-30,35.849998
2016-08-31,35.889998999999996
2016-09-01,37.049999
2016-09-02,35.610001000000004
2016-09-06,35.310001
2016-09-07,34.970001
2016-09-08,34.400002
2016-09-09,34.5
2016-09-12,35.25
2016-09-13,35.290001000000004
2016-09-14,35.959998999999996
2016-09-15,36.240002000000004
2016-09-16,35.75
2016-09-19,35.34
2016-09-20,36.310001
2016-09-21,36.299999
2016-09-22,37.169998
2016-09-23,37.419998
2016-09-26,36.720001
2016-09-27,37.689999
2016-09-28,37.439999
2016-09-29,37.16
2016-09-30,37.700001
2016-10-03,37.779999
2016-10-04,38.049999
2016-10-05,38.259997999999996
2016-10-06,38.639998999999996
2016-10-07,38.459998999999996
2016-10-10,38.48
2016-10-11,37.950001
2016-10-12,38.080002
2016-10-13,37.790001000000004
2016-10-14,37.330002
2016-10-17,37.470001
2016-10-18,38.25
2016-10-19,38.110001000000004
2016-10-20,38.740002000000004
2016-10-21,37.990002000000004
2016-10-24,38.060001
2016-10-25,37.73
2016-10-26,37.970001
2016-10-27,35.709998999999996
2016-10-28,38.240002000000004
2016-10-31,38.869999
2016-11-01,37.700001
2016-11-02,37.490002000000004
2016-11-03,37.209998999999996
2016-11-04,37.0
2016-11-07,37.830002
2016-11-08,39.130001
2016-11-09,35.529999
2016-11-10,37.970001
2016-11-11,38.419998
2016-11-14,41.34
2016-11-15,40.169998
2016-11-16,39.57
2016-11-17,39.830002
2016-11-18,39.68
2016-11-21,39.59
2016-11-22,40.25
2016-11-23,39.98
2016-11-25,40.580002
2016-11-28,40.099998
2016-11-29,40.709998999999996
2016-11-30,39.810001
2016-12-01,38.849998
2016-12-02,39.279999
2016-12-05,40.639998999999996
2016-12-06,41.25
2016-12-07,42.66
2016-12-08,44.02
2016-12-09,44.5
2016-12-12,43.990002000000004
2016-12-13,43.900002
2016-12-14,44.029999
2016-12-15,45.139998999999996
2016-12-16,44.130001
2016-12-19,43.060001
2016-12-20,44.919998
2016-12-21,44.93
2016-12-22,43.380001
2016-12-23,43.509997999999996
2016-12-27,43.689999
2016-12-28,42.93
2016-12-29,42.66
2016-12-30,42.529999
2017-01-03,42.790001000000004
2017-01-04,44.77
2017-01-05,44.549999
2017-01-06,44.25
2017-01-09,44.389998999999996
2017-01-10,45.220001
2017-01-11,45.75
2017-01-12,45.349998
2017-01-13,44.950001
2017-01-17,44.740002000000004
2017-01-18,45.669998
2017-01-19,45.619999
2017-01-20,45.630001
2017-01-23,46.0
2017-01-24,46.84
2017-01-25,48.09
2017-01-26,49.330002
2017-01-27,49.02
2017-01-30,48.029999
2017-01-31,47.0
2017-02-01,48.080002
2017-02-02,47.66
2017-02-03,47.740002000000004
2017-02-06,47.52
2017-02-07,47.700001
2017-02-08,47.860001000000004
2017-02-09,48.060001
2017-02-10,47.799999
2017-02-13,47.869999
2017-02-14,47.77
2017-02-15,47.919998
2017-02-16,47.630001
2017-02-17,47.689999
2017-02-21,48.200001
2017-02-22,51.639998999999996
2017-02-23,50.68
2017-02-24,50.02
2017-02-27,50.77
2017-02-28,50.700001
2017-03-01,51.049999
2017-03-02,50.98
2017-03-03,50.110001000000004
2017-03-06,49.759997999999996
2017-03-07,49.419998
2017-03-08,49.52
2017-03-09,49.919998
2017-03-10,51.099998
2017-03-13,51.32
2017-03-14,50.959998999999996
2017-03-15,51.41
2017-03-16,51.43
2017-03-17,51.310001
2017-03-20,51.099998
2017-03-21,50.0
2017-03-22,50.970001
2017-03-23,51.110001000000004
2017-03-24,50.48
2017-03-27,51.02
2017-03-28,51.299999
2017-03-29,50.860001000000004
2017-03-30,51.240002000000004
2017-03-31,50.73
2017-04-03,50.189999
2017-04-04,49.759997999999996
2017-04-05,49.779999
2017-04-06,49.91
2017-04-07,48.310001
2017-04-10,48.540001000000004
2017-04-11,47.470001
2017-04-12,47.849998
2017-04-13,48.029999
2017-04-17,48.959998999999996
2017-04-18,48.82
2017-04-19,49.209998999999996
2017-04-20,50.139998999999996
2017-04-21,50.130001
2017-04-24,50.349998
2017-04-25,51.080002
2017-04-26,52.759997999999996
2017-04-27,52.68
2017-04-28,53.93
2017-05-01,54.900002
2017-05-02,55.060001
2017-05-03,54.900002
2017-05-04,54.84
2017-05-05,55.490002000000004
2017-05-08,55.099998
2017-05-09,55.779999
2017-05-10,54.07
2017-05-11,52.950001
2017-05-12,51.5
2017-05-15,51.5
2017-05-16,50.310001
2017-05-17,48.07
2017-05-18,49.119999
2017-05-19,49.34
2017-05-22,50.509997999999996
2017-05-23,49.580002
2017-05-24,49.639998999999996
2017-05-25,50.68
2017-05-26,50.84
2017-05-30,50.07
2017-05-31,49.970001
2017-06-01,50.93
2017-06-02,51.16
2017-06-05,50.310001
2017-06-06,49.720001
2017-06-07,50.790001000000004
2017-06-08,51.790001000000004
2017-06-09,51.130001
2017-06-12,50.419998
2017-06-13,51.84
2017-06-14,52.169998
2017-06-15,52.91
2017-06-16,52.900002
2017-06-19,53.630001
2017-06-20,53.099998
2017-06-21,54.900002
2017-06-22,55.459998999999996
2017-06-23,54.810001
2017-06-26,55.310001
2017-06-27,53.860001000000004
2017-06-28,55.279999
2017-06-29,54.419998
2017-06-30,54.290001000000004
2017-07-03,54.549999
2017-07-05,55.41
2017-07-06,54.060001
2017-07-07,54.68
2017-07-10,54.029999
2017-07-11,53.959998999999996
2017-07-12,54.09
2017-07-13,54.240002000000004
