Date,RYN
1994-07-12,5.40621
1994-07-13,5.546026
1994-07-14,5.546026
1994-07-15,5.516898
1994-07-18,5.615933999999999
1994-07-19,5.685842
1994-07-20,5.779052
1994-07-21,5.8955660000000005
1994-07-22,5.8955660000000005
1994-07-25,5.802355
1994-07-26,5.802355
1994-07-27,5.779052
1994-07-28,5.7091449999999995
1994-07-29,5.75575
1994-08-01,5.872262999999999
1994-08-02,5.965473
1994-08-03,5.942171
1994-08-04,5.872262999999999
1994-08-05,5.8955660000000005
1994-08-08,5.9887760000000005
1994-08-09,5.918868
1994-08-10,5.84896
1994-08-11,5.615933999999999
1994-08-12,5.615933999999999
1994-08-15,5.685842
1994-08-16,5.75575
1994-08-17,5.685842
1994-08-18,5.7091449999999995
1994-08-19,5.7091449999999995
1994-08-22,5.662539
1994-08-23,5.662539
1994-08-24,5.7324470000000005
1994-08-25,5.779052
1994-08-26,5.9887760000000005
1994-08-29,5.942171
1994-08-30,6.012079
1994-08-31,6.1985
1994-09-01,6.4082230000000004
1994-09-02,6.3150129999999995
1994-09-06,6.29171
1994-09-07,6.221801999999999
1994-09-08,6.186848
1994-09-09,6.128592
1994-09-12,6.035381
1994-09-13,6.105289
1994-09-14,6.0586839999999995
1994-09-15,6.035381
1994-09-16,6.035381
1994-09-19,6.0586839999999995
1994-09-20,6.0586839999999995
1994-09-21,5.965473
1994-09-22,5.965473
1994-09-23,5.965473
1994-09-26,5.965473
1994-09-27,5.75575
1994-09-28,5.802355
1994-09-29,5.872262999999999
1994-09-30,6.012079
1994-10-03,5.965473
1994-10-04,5.8955660000000005
1994-10-05,5.7324470000000005
1994-10-06,5.7324470000000005
1994-10-07,5.779052
1994-10-10,5.802355
1994-10-11,5.8955660000000005
1994-10-12,5.84896
1994-10-13,5.825657
1994-10-14,5.75575
1994-10-17,5.779052
1994-10-18,5.685842
1994-10-19,5.75575
1994-10-20,5.662539
1994-10-21,5.7091449999999995
1994-10-24,5.592631
1994-10-25,5.499421
1994-10-26,5.429513
1994-10-27,5.382907
1994-10-28,5.639236
1994-10-31,5.499421
1994-11-01,5.382907
1994-11-02,5.429513
1994-11-03,5.452816
1994-11-04,5.336302
1994-11-07,5.313
1994-11-08,5.382907
1994-11-09,5.336302
1994-11-10,5.313
1994-11-11,5.336302
1994-11-14,5.359605
1994-11-15,5.429513
1994-11-16,5.40621
1994-11-17,5.359605
1994-11-18,5.266394999999999
1994-11-21,5.266394999999999
1994-11-22,5.243092
1994-11-23,5.103276
1994-11-25,5.196486
1994-11-28,5.149881
1994-11-29,5.149881
1994-11-30,5.219789
1994-12-01,5.173184
1994-12-02,5.103276
1994-12-05,5.126579
1994-12-06,5.149881
1994-12-07,5.103276
1994-12-08,5.056671
1994-12-09,5.103276
1994-12-12,5.103276
1994-12-13,5.126579
1994-12-14,5.079973000000001
1994-12-15,5.126579
1994-12-16,5.196486
1994-12-19,5.243092
1994-12-20,5.289697
1994-12-21,5.382907
1994-12-22,5.359605
1994-12-23,5.382907
1994-12-27,5.40621
1994-12-28,5.429513
1994-12-29,5.429513
1994-12-30,5.685842
1995-01-03,5.592631
1995-01-04,5.522723
1995-01-05,5.569329
1995-01-06,5.546026
1995-01-09,5.569329
1995-01-10,5.662539
1995-01-11,5.615933999999999
1995-01-12,5.639236
1995-01-13,5.522723
1995-01-16,5.546026
1995-01-17,5.662539
1995-01-18,5.75575
1995-01-19,5.872262999999999
1995-01-20,5.7324470000000005
1995-01-23,5.75575
1995-01-24,5.7324470000000005
1995-01-25,5.7324470000000005
1995-01-26,5.7091449999999995
1995-01-27,5.592631
1995-01-30,5.452816
1995-01-31,5.359605
1995-02-01,5.359605
1995-02-02,5.546026
1995-02-03,5.522723
1995-02-06,5.40621
1995-02-07,5.452816
1995-02-08,5.336302
1995-02-09,5.476118
1995-02-10,5.476118
1995-02-13,5.499421
1995-02-14,5.429513
1995-02-15,5.546026
1995-02-16,5.569329
1995-02-17,5.662539
1995-02-21,5.662539
1995-02-22,5.615933999999999
1995-02-23,5.639236
1995-02-24,5.569329
1995-02-27,5.522723
1995-02-28,5.592631
1995-03-01,5.546026
1995-03-02,5.336302
1995-03-03,5.382907
1995-03-06,5.40621
1995-03-07,5.382907
1995-03-08,5.359605
1995-03-09,5.382907
1995-03-10,5.452816
1995-03-13,5.452816
1995-03-14,5.336302
1995-03-15,5.336302
1995-03-16,5.40621
1995-03-17,5.429513
1995-03-20,5.569329
1995-03-21,5.7324470000000005
1995-03-22,5.615933999999999
1995-03-23,5.75575
1995-03-24,5.779052
1995-03-27,5.7091449999999995
1995-03-28,5.685842
1995-03-29,5.75575
1995-03-30,5.802355
1995-03-31,5.802355
1995-04-03,5.84896
1995-04-04,5.942171
1995-04-05,5.872262999999999
1995-04-06,5.918868
1995-04-07,5.942171
1995-04-10,5.965473
1995-04-11,5.965473
1995-04-12,6.035381
1995-04-13,6.151894
1995-04-17,6.105289
1995-04-18,5.9887760000000005
1995-04-19,5.75575
1995-04-20,5.779052
1995-04-21,5.8955660000000005
1995-04-24,6.035381
1995-04-25,5.942171
1995-04-26,5.9887760000000005
1995-04-27,6.105289
1995-04-28,6.175197
1995-05-01,6.268407
1995-05-02,6.29171
1995-05-03,6.245105000000001
1995-05-04,6.245105000000001
1995-05-05,6.175197
1995-05-08,6.105289
1995-05-09,6.105289
1995-05-10,6.0586839999999995
1995-05-11,6.0586839999999995
1995-05-12,6.268407
1995-05-15,6.221801999999999
1995-05-16,6.338315000000001
1995-05-17,6.4082230000000004
1995-05-18,6.384921
1995-05-19,6.384921
1995-05-22,6.4082230000000004
1995-05-23,6.478130999999999
1995-05-24,6.524736
1995-05-25,6.524736
1995-05-26,6.501434
1995-05-30,6.478130999999999
1995-05-31,6.4082230000000004
1995-06-01,6.4082230000000004
1995-06-02,6.4082230000000004
1995-06-05,6.4082230000000004
1995-06-06,6.454829
1995-06-07,6.501434
1995-06-08,6.548039
1995-06-09,6.478130999999999
1995-06-12,6.478130999999999
1995-06-13,6.548039
1995-06-14,6.524736
1995-06-15,6.548039
1995-06-16,6.548039
1995-06-19,6.524736
1995-06-20,6.478130999999999
1995-06-21,6.478130999999999
1995-06-22,6.64125
1995-06-23,6.594644000000001
1995-06-26,6.548039
1995-06-27,6.431526
1995-06-28,6.431526
1995-06-29,6.431526
1995-06-30,6.617947
1995-07-03,6.594644000000001
1995-07-05,6.6645520000000005
1995-07-06,6.64125
1995-07-07,6.920881
1995-07-10,7.060697
1995-07-11,6.874275999999999
1995-07-12,7.107302000000001
1995-07-13,7.060697
1995-07-14,7.0140910000000005
1995-07-17,7.084
1995-07-18,7.130605
1995-07-19,6.920881
1995-07-20,7.084
1995-07-21,7.153907000000001
1995-07-24,7.153907000000001
1995-07-25,7.200513000000001
1995-07-26,7.107302000000001
1995-07-27,7.223814999999999
1995-07-28,7.223814999999999
1995-07-31,7.2471179999999995
1995-08-01,7.1772100000000005
1995-08-02,7.200513000000001
1995-08-03,7.2471179999999995
1995-08-04,7.317025999999999
1995-08-07,7.2471179999999995
1995-08-08,7.293723
1995-08-09,7.433539
1995-08-10,7.293723
1995-08-11,7.130605
1995-08-14,7.153907000000001
1995-08-15,7.107302000000001
1995-08-16,7.130605
1995-08-17,7.153907000000001
1995-08-18,7.084
1995-08-21,7.107302000000001
1995-08-22,7.130605
1995-08-23,7.037394
1995-08-24,7.153907000000001
1995-08-25,7.1772100000000005
1995-08-28,7.200513000000001
1995-08-29,7.223814999999999
1995-08-30,7.223814999999999
1995-08-31,7.1772100000000005
1995-09-01,7.2471179999999995
1995-09-05,7.317025999999999
1995-09-06,7.270421000000001
1995-09-07,7.223814999999999
1995-09-08,7.2471179999999995
1995-09-11,7.2471179999999995
1995-09-12,7.2471179999999995
1995-09-13,7.2471179999999995
1995-09-14,7.223814999999999
1995-09-15,7.200513000000001
1995-09-18,7.433539
1995-09-19,7.363631
1995-09-20,7.386933999999999
1995-09-21,7.386933999999999
1995-09-22,7.386933999999999
1995-09-25,7.1772100000000005
1995-09-26,7.084
1995-09-27,7.084
1995-09-28,7.200513000000001
1995-09-29,7.293723
1995-10-02,7.084
1995-10-03,7.107302000000001
1995-10-04,7.107302000000001
1995-10-05,7.084
1995-10-06,6.920881
1995-10-09,6.757763000000001
1995-10-10,6.711157000000001
1995-10-11,6.64125
1995-10-12,6.6645520000000005
1995-10-13,6.64125
1995-10-16,6.524736
1995-10-17,6.571342
1995-10-18,6.850973
1995-10-19,6.757763000000001
1995-10-20,6.804367999999999
1995-10-23,6.804367999999999
1995-10-24,6.874275999999999
1995-10-25,6.781064999999999
1995-10-26,6.804367999999999
1995-10-27,6.967486
1995-10-30,7.0140910000000005
1995-10-31,6.990789
1995-11-01,7.084
1995-11-02,7.0140910000000005
1995-11-03,7.060697
1995-11-06,6.8975789999999995
1995-11-07,6.850973
1995-11-08,6.990789
1995-11-09,6.944184
1995-11-10,6.944184
1995-11-13,6.8975789999999995
1995-11-14,6.920881
1995-11-15,6.711157000000001
1995-11-16,6.781064999999999
1995-11-17,6.757763000000001
1995-11-20,6.6645520000000005
1995-11-21,6.501434
1995-11-22,6.617947
1995-11-24,6.548039
1995-11-27,6.687855
1995-11-28,6.757763000000001
1995-11-29,6.874275999999999
1995-11-30,7.130605
1995-12-01,6.967486
1995-12-04,7.060697
1995-12-05,7.084
1995-12-06,7.153907000000001
1995-12-07,7.060697
1995-12-08,6.850973
1995-12-11,6.711157000000001
1995-12-12,6.757763000000001
1995-12-13,6.524736
1995-12-14,6.524736
1995-12-15,6.594644000000001
1995-12-18,6.478130999999999
1995-12-19,6.454829
1995-12-20,6.338315000000001
1995-12-21,6.105289
1995-12-22,6.0586839999999995
1995-12-26,6.221801999999999
1995-12-27,6.1985
1995-12-28,6.175197
1995-12-29,6.221801999999999
1996-01-02,6.221801999999999
1996-01-03,6.3150129999999995
1996-01-04,6.384921
1996-01-05,6.3150129999999995
1996-01-08,6.454829
1996-01-09,6.454829
1996-01-10,6.384921
1996-01-11,6.478130999999999
1996-01-12,6.571342
1996-01-15,6.594644000000001
1996-01-16,6.524736
1996-01-17,6.524736
1996-01-18,6.548039
1996-01-19,6.711157000000001
1996-01-22,6.6645520000000005
1996-01-23,6.617947
1996-01-24,6.524736
1996-01-25,6.687855
1996-01-26,6.711157000000001
1996-01-29,6.6645520000000005
1996-01-30,6.711157000000001
1996-01-31,6.757763000000001
1996-02-01,6.73446
1996-02-02,6.711157000000001
1996-02-05,6.711157000000001
1996-02-06,6.6645520000000005
1996-02-07,6.64125
1996-02-08,6.617947
1996-02-09,6.64125
1996-02-12,6.64125
1996-02-13,6.64125
1996-02-14,6.617947
1996-02-15,6.594644000000001
1996-02-16,6.571342
1996-02-20,6.501434
1996-02-21,6.524736
1996-02-22,6.524736
1996-02-23,6.594644000000001
1996-02-26,6.501434
1996-02-27,6.501434
1996-02-28,6.478130999999999
1996-02-29,6.384921
1996-03-01,6.361618
1996-03-04,6.4082230000000004
1996-03-05,6.454829
1996-03-06,6.4082230000000004
1996-03-07,6.548039
1996-03-08,6.478130999999999
1996-03-11,6.548039
1996-03-12,6.501434
1996-03-13,6.548039
1996-03-14,6.571342
1996-03-15,6.781064999999999
1996-03-18,6.757763000000001
1996-03-19,6.781064999999999
1996-03-20,6.804367999999999
1996-03-21,6.757763000000001
1996-03-22,6.757763000000001
1996-03-25,6.711157000000001
1996-03-26,6.711157000000001
1996-03-27,6.6645520000000005
1996-03-28,6.687855
1996-03-29,6.757763000000001
1996-04-01,6.874275999999999
1996-04-02,6.804367999999999
1996-04-03,6.73446
1996-04-04,6.757763000000001
1996-04-08,6.804367999999999
1996-04-09,6.920881
1996-04-10,6.757763000000001
1996-04-11,6.874275999999999
1996-04-12,6.8276710000000005
1996-04-15,6.8975789999999995
1996-04-16,7.037394
1996-04-17,6.781064999999999
1996-04-18,6.757763000000001
1996-04-19,6.687855
1996-04-22,6.711157000000001
1996-04-23,6.594644000000001
1996-04-24,6.524736
1996-04-25,6.757763000000001
1996-04-26,6.757763000000001
1996-04-29,6.757763000000001
1996-04-30,6.687855
1996-05-01,6.711157000000001
1996-05-02,6.757763000000001
1996-05-03,7.037394
1996-05-06,6.990789
1996-05-07,6.990789
1996-05-08,6.990789
1996-05-09,6.990789
1996-05-10,6.920881
1996-05-13,6.850973
1996-05-14,6.757763000000001
1996-05-15,6.850973
1996-05-16,6.8276710000000005
1996-05-17,6.8975789999999995
1996-05-20,6.850973
1996-05-21,6.8975789999999995
1996-05-22,6.804367999999999
1996-05-23,6.8975789999999995
1996-05-24,6.920881
1996-05-28,7.0140910000000005
1996-05-29,6.967486
1996-05-30,6.990789
1996-05-31,6.990789
1996-06-03,7.0140910000000005
1996-06-04,7.0140910000000005
1996-06-05,7.0140910000000005
1996-06-06,6.967486
1996-06-07,7.037394
1996-06-10,6.990789
1996-06-11,6.967486
1996-06-12,7.0140910000000005
1996-06-13,6.967486
1996-06-14,6.990789
1996-06-17,7.084
1996-06-18,7.060697
1996-06-19,7.060697
1996-06-20,7.060697
1996-06-21,7.060697
1996-06-24,7.037394
1996-06-25,6.990789
1996-06-26,6.944184
1996-06-27,6.944184
1996-06-28,7.084
1996-07-01,7.084
1996-07-02,7.200513000000001
1996-07-03,7.200513000000001
1996-07-05,7.1772100000000005
1996-07-08,7.1772100000000005
1996-07-09,7.153907000000001
1996-07-10,7.1772100000000005
1996-07-11,7.1772100000000005
1996-07-12,7.200513000000001
1996-07-15,7.130605
1996-07-16,7.130605
1996-07-17,7.153907000000001
1996-07-18,7.2471179999999995
1996-07-19,7.2471179999999995
1996-07-22,7.1772100000000005
1996-07-23,7.130605
1996-07-24,7.084
1996-07-25,7.107302000000001
1996-07-26,7.130605
1996-07-29,7.107302000000001
1996-07-30,7.153907000000001
1996-07-31,7.153907000000001
1996-08-01,7.130605
1996-08-02,7.1772100000000005
1996-08-05,7.1772100000000005
1996-08-06,7.1772100000000005
1996-08-07,7.223814999999999
1996-08-08,7.200513000000001
1996-08-09,7.317025999999999
1996-08-12,7.293723
1996-08-13,7.270421000000001
1996-08-14,7.410236
1996-08-15,7.503447
1996-08-16,7.550052
1996-08-19,7.503447
1996-08-20,7.52675
1996-08-21,7.52675
1996-08-22,7.503447
1996-08-23,7.573355
1996-08-26,7.573355
1996-08-27,7.52675
1996-08-28,7.386933999999999
1996-08-29,7.386933999999999
1996-08-30,7.386933999999999
1996-09-03,7.340329
1996-09-04,7.410236
1996-09-05,7.410236
1996-09-06,7.363631
1996-09-09,7.340329
1996-09-10,7.410236
1996-09-11,7.410236
1996-09-12,7.503447
1996-09-13,7.619960000000001
1996-09-16,7.643263
1996-09-17,7.619960000000001
1996-09-18,7.573355
1996-09-19,7.52675
1996-09-20,7.689868
1996-09-23,7.550052
1996-09-24,7.503447
1996-09-25,7.363631
1996-09-26,7.293723
1996-09-27,7.410236
1996-09-30,7.410236
1996-10-01,7.433539
1996-10-02,7.363631
1996-10-03,7.410236
1996-10-04,7.340329
1996-10-07,7.386933999999999
1996-10-08,7.317025999999999
1996-10-09,7.293723
1996-10-10,7.340329
1996-10-11,7.317025999999999
1996-10-14,7.270421000000001
1996-10-15,7.270421000000001
1996-10-16,7.293723
1996-10-17,7.293723
1996-10-18,7.270421000000001
1996-10-21,7.270421000000001
1996-10-22,7.293723
1996-10-23,7.270421000000001
1996-10-24,7.270421000000001
1996-10-25,7.293723
1996-10-28,7.293723
1996-10-29,7.317025999999999
1996-10-30,7.410236
1996-10-31,7.386933999999999
1996-11-01,7.433539
1996-11-04,7.410236
1996-11-05,7.363631
1996-11-06,7.317025999999999
1996-11-07,7.386933999999999
1996-11-08,7.363631
1996-11-11,7.317025999999999
1996-11-12,7.2471179999999995
1996-11-13,7.293723
1996-11-14,7.270421000000001
1996-11-15,7.386933999999999
1996-11-18,7.340329
1996-11-19,7.317025999999999
1996-11-20,7.1772100000000005
1996-11-21,7.270421000000001
1996-11-22,7.317025999999999
1996-11-25,7.363631
1996-11-26,7.2471179999999995
1996-11-27,7.270421000000001
1996-11-29,7.223814999999999
1996-12-02,7.107302000000001
1996-12-03,7.060697
1996-12-04,7.130605
1996-12-05,7.130605
1996-12-06,7.107302000000001
1996-12-09,7.130605
1996-12-10,7.1772100000000005
1996-12-11,7.130605
1996-12-12,7.084
1996-12-13,7.107302000000001
1996-12-16,7.084
1996-12-17,7.084
1996-12-18,7.084
1996-12-19,7.153907000000001
1996-12-20,7.060697
1996-12-23,7.037394
1996-12-24,7.084
1996-12-26,7.153907000000001
1996-12-27,7.153907000000001
1996-12-30,7.130605
1996-12-31,7.153907000000001
1997-01-02,7.107302000000001
1997-01-03,7.084
1997-01-06,7.200513000000001
1997-01-07,7.223814999999999
1997-01-08,7.037394
1997-01-09,7.037394
1997-01-10,7.200513000000001
1997-01-13,7.200513000000001
1997-01-14,7.223814999999999
1997-01-15,7.1772100000000005
1997-01-16,7.223814999999999
1997-01-17,7.270421000000001
1997-01-20,7.130605
1997-01-21,6.990789
1997-01-22,6.874275999999999
1997-01-23,6.850973
1997-01-24,6.850973
1997-01-27,6.571342
1997-01-28,6.73446
1997-01-29,6.8975789999999995
1997-01-30,6.920881
1997-01-31,6.967486
1997-02-03,7.060697
1997-02-04,7.084
1997-02-05,7.0140910000000005
1997-02-06,7.037394
1997-02-07,7.084
1997-02-10,7.107302000000001
1997-02-11,7.107302000000001
1997-02-12,7.037394
1997-02-13,7.060697
1997-02-14,7.060697
1997-02-18,7.0140910000000005
1997-02-19,7.060697
1997-02-20,7.107302000000001
1997-02-21,7.084
1997-02-24,7.084
1997-02-25,7.084
1997-02-26,7.084
1997-02-27,7.037394
1997-02-28,7.084
1997-03-03,7.060697
1997-03-04,7.084
1997-03-05,7.130605
1997-03-06,7.107302000000001
1997-03-07,7.060697
1997-03-10,7.130605
1997-03-11,7.153907000000001
1997-03-12,7.107302000000001
1997-03-13,7.130605
1997-03-14,7.200513000000001
1997-03-17,7.270421000000001
1997-03-18,7.223814999999999
1997-03-19,7.223814999999999
1997-03-20,7.1772100000000005
1997-03-21,7.200513000000001
1997-03-24,7.2471179999999995
1997-03-25,7.200513000000001
1997-03-26,7.2471179999999995
1997-03-27,7.153907000000001
1997-03-31,6.944184
1997-04-01,6.944184
1997-04-02,6.944184
1997-04-03,6.944184
1997-04-04,6.920881
1997-04-07,6.920881
1997-04-08,6.967486
1997-04-09,7.084
1997-04-10,7.0140910000000005
1997-04-11,7.060697
1997-04-14,7.107302000000001
1997-04-15,7.107302000000001
1997-04-16,7.1772100000000005
1997-04-17,7.293723
1997-04-18,7.433539
1997-04-21,7.317025999999999
1997-04-22,7.456841000000001
1997-04-23,7.410236
1997-04-24,7.433539
1997-04-25,7.340329
1997-04-28,7.386933999999999
1997-04-29,7.503447
1997-04-30,7.52675
1997-05-01,7.52675
1997-05-02,7.550052
1997-05-05,7.783078
1997-05-06,7.666564999999999
1997-05-07,7.596657
1997-05-08,7.643263
1997-05-09,7.52675
1997-05-12,7.783078
1997-05-13,7.759776
1997-05-14,7.829683999999999
1997-05-15,7.783078
1997-05-16,7.759776
1997-05-19,7.829683999999999
1997-05-20,7.783078
1997-05-21,7.829683999999999
1997-05-22,7.829683999999999
1997-05-23,7.876289
1997-05-27,7.8529860000000005
1997-05-28,7.922894
1997-05-29,7.9695
1997-05-30,7.992802
1997-06-02,8.016105
1997-06-03,7.992802
1997-06-04,7.899591
1997-06-05,8.016105
1997-06-06,7.992802
1997-06-09,7.9695
1997-06-10,8.016105
1997-06-11,8.109314999999999
1997-06-12,8.179223
1997-06-13,8.225828
1997-06-16,8.272433
1997-06-17,8.249131
1997-06-18,8.202525999999999
1997-06-19,8.155921000000001
1997-06-20,8.109314999999999
1997-06-23,7.992802
1997-06-24,8.109314999999999
1997-06-25,8.074361
1997-06-26,8.062710000000001
1997-06-27,7.992802
1997-06-30,7.841335000000001
1997-07-01,7.8879399999999995
1997-07-02,7.841335000000001
1997-07-03,7.864638
1997-07-07,7.911242999999999
1997-07-08,8.155921000000001
1997-07-09,8.027756
1997-07-10,8.062710000000001
1997-07-11,8.225828
1997-07-14,8.179223
1997-07-15,8.330689999999999
1997-07-16,8.295736
1997-07-17,8.435552000000001
1997-07-18,8.272433
1997-07-21,8.202525999999999
1997-07-22,8.330689999999999
1997-07-23,8.493808999999999
1997-07-24,8.435552000000001
1997-07-25,8.458855
1997-07-28,8.493808999999999
1997-07-29,8.493808999999999
1997-07-30,8.691881
1997-07-31,8.703532000000001
1997-08-01,8.552064999999999
1997-08-04,8.761789
1997-08-05,8.68023
1997-08-06,8.936558999999999
1997-08-07,8.808394
1997-08-08,8.773439999999999
1997-08-11,8.820045
1997-08-12,8.796742
1997-08-13,8.703532000000001
1997-08-14,8.621972999999999
1997-08-15,8.540414
1997-08-18,8.458855
1997-08-19,8.249131
1997-08-20,8.447204
1997-08-21,8.633624000000001
1997-08-22,8.645275999999999
1997-08-25,8.773439999999999
1997-08-26,8.750136999999999
1997-08-27,8.971513
1997-08-28,8.878302
1997-08-29,9.099677
1997-09-02,9.053072
1997-09-03,9.018118
1997-09-04,9.064722999999999
1997-09-05,9.006467
1997-09-08,8.936558999999999
1997-09-09,9.099677
1997-09-10,9.204539
1997-09-11,9.111328
1997-09-12,9.21619
1997-09-15,9.146282000000001
1997-09-16,9.134631
1997-09-17,9.600683
1997-09-18,9.542427
1997-09-19,9.344355
1997-09-22,9.204539
1997-09-23,9.12298
1997-09-24,9.064722999999999
1997-09-25,9.12298
1997-09-26,8.971513
1997-09-29,9.006467
1997-09-30,9.018118
1997-10-01,9.111328
1997-10-02,9.088026
1997-10-03,9.04142
1997-10-06,9.12298
1997-10-07,9.053072
1997-10-08,9.053072
1997-10-09,9.076374000000001
1997-10-10,9.076374000000001
1997-10-13,9.21619
1997-10-14,9.04142
1997-10-15,9.192886999999999
1997-10-16,8.994815
1997-10-17,8.889954
1997-10-20,9.181236
1997-10-21,9.309401
1997-10-22,9.309401
1997-10-23,9.04142
1997-10-24,8.971513
1997-10-27,8.645275999999999
1997-10-28,8.482158
1997-10-29,8.470506
1997-10-30,8.295736
1997-10-31,8.144269
1997-11-03,8.23748
1997-11-04,8.295736
1997-11-05,8.505460000000001
1997-11-06,8.587019
1997-11-07,8.587019
1997-11-10,8.587019
1997-11-11,8.482158
1997-11-12,8.447204
1997-11-13,8.260782
1997-11-14,8.295736
1997-11-17,8.761789
1997-11-18,8.738486
1997-11-19,8.808394
1997-11-20,8.855
1997-11-21,9.029769
1997-11-24,8.808394
1997-11-25,8.796742
1997-11-26,9.134631
1997-11-28,9.111328
1997-12-01,9.286097999999999
1997-12-02,9.507473
1997-12-03,9.356005999999999
1997-12-04,8.971513
1997-12-05,9.018118
1997-12-08,8.761789
1997-12-09,8.540414
1997-12-10,8.260782
1997-12-11,8.272433
1997-12-12,7.992802
1997-12-15,8.330689999999999
1997-12-16,8.330689999999999
1997-12-17,8.016105
1997-12-18,7.783078
1997-12-19,7.7248220000000005
1997-12-22,7.5384009999999995
1997-12-23,7.771427
1997-12-24,7.876289
1997-12-26,7.934546000000001
1997-12-29,7.934546000000001
1997-12-30,8.016105
1997-12-31,7.934546000000001
1998-01-02,7.946197
1998-01-05,8.051059
1998-01-06,8.051059
1998-01-07,7.864638
1998-01-08,7.946197
1998-01-09,7.643263
1998-01-12,7.631611
1998-01-13,7.573355
1998-01-14,7.771427
1998-01-15,7.678216
1998-01-16,7.922894
1998-01-20,8.097664
1998-01-21,7.8529860000000005
1998-01-22,7.713171000000001
1998-01-23,7.7248220000000005
1998-01-26,7.922894
1998-01-27,8.109314999999999
1998-01-28,8.179223
1998-01-29,8.120967
1998-01-30,7.9695
1998-02-02,8.41225
1998-02-03,8.353992
1998-02-04,8.016105
1998-02-05,8.086013000000001
1998-02-06,8.016105
1998-02-09,7.922894
1998-02-10,8.062710000000001
1998-02-11,8.074361
1998-02-12,7.934546000000001
1998-02-13,7.841335000000001
1998-02-17,7.876289
1998-02-18,7.8879399999999995
1998-02-19,7.876289
1998-02-20,7.79473
1998-02-23,7.7248220000000005
1998-02-24,7.79473
1998-02-25,7.8529860000000005
1998-02-26,7.8879399999999995
1998-02-27,7.899591
1998-03-02,8.074361
1998-03-03,8.365644
1998-03-04,8.575368
1998-03-05,8.400599
1998-03-06,8.482158
1998-03-09,8.493808999999999
1998-03-10,8.621972999999999
1998-03-11,8.750136999999999
1998-03-12,8.726835000000001
1998-03-13,8.785091
1998-03-16,8.761789
1998-03-17,8.936558999999999
1998-03-18,8.715183
1998-03-19,8.738486
1998-03-20,8.726835000000001
1998-03-23,8.668578
1998-03-24,8.726835000000001
1998-03-25,8.691881
1998-03-26,8.610322
1998-03-27,8.540414
1998-03-30,8.528763
1998-03-31,8.517111
1998-04-01,8.435552000000001
1998-04-02,8.668578
1998-04-03,8.482158
1998-04-06,8.552064999999999
1998-04-07,8.610322
1998-04-08,8.552064999999999
1998-04-09,8.587019
1998-04-13,8.913256
1998-04-14,9.29775
1998-04-15,9.053072
1998-04-16,8.948210000000001
1998-04-17,9.239492
1998-04-20,9.21619
1998-04-21,9.146282000000001
1998-04-22,9.321052
1998-04-23,9.309401
1998-04-24,9.251144
1998-04-27,9.088026
1998-04-28,9.332704
1998-04-29,9.344355
1998-04-30,9.344355
1998-05-01,9.321052
1998-05-04,9.449216999999999
