Date,Y
1980-01-02,15.985246
1980-01-03,15.835851000000002
1980-01-04,15.537061999999999
1980-01-07,15.537061999999999
1980-01-08,15.761153
1980-01-09,15.611759
1980-01-10,16.059944
1980-01-11,15.910548
1980-01-14,16.358732
1980-01-15,16.13464
1980-01-16,16.209336999999998
1980-01-17,16.433429999999998
1980-01-18,15.910548
1980-01-21,16.13464
1980-01-22,16.13464
1980-01-23,16.433429999999998
1980-01-24,16.582825
1980-01-25,16.284035
1980-01-28,16.13464
1980-01-29,16.284035
1980-01-30,16.582825
1980-01-31,17.031010000000002
1980-02-01,17.3298
1980-02-04,16.806917000000002
1980-02-05,16.358732
1980-02-06,16.284035
1980-02-07,17.031010000000002
1980-02-08,16.73222
1980-02-11,16.582825
1980-02-12,16.358732
1980-02-13,16.358732
1980-02-14,16.059944
1980-02-15,16.13464
1980-02-19,15.537061999999999
1980-02-20,15.163573999999999
1980-02-21,15.387667
1980-02-22,15.312969
1980-02-25,15.387667
1980-02-26,15.238272
1980-02-27,15.014179
1980-02-28,15.163573999999999
1980-02-29,15.462364
1980-03-03,15.312969
1980-03-04,15.163573999999999
1980-03-05,14.043113
1980-03-06,14.864784
1980-03-07,14.043113
1980-03-10,13.893719
1980-03-11,13.893719
1980-03-12,14.043113
1980-03-13,14.192507999999998
1980-03-14,14.192507999999998
1980-03-17,13.221441
1980-03-18,12.847955
1980-03-19,13.221441
1980-03-20,12.847955
1980-03-21,12.549164999999999
1980-03-24,11.652796
1980-03-25,11.503401
1980-03-26,11.578097999999999
1980-03-27,11.129914
1980-03-28,11.503401
1980-03-31,11.279309
1980-04-01,11.428704
1980-04-02,11.204612
1980-04-03,11.204612
1980-04-07,10.980519000000001
1980-04-08,10.905822
1980-04-09,11.279309
1980-04-10,11.428704
1980-04-11,12.100980999999999
1980-04-14,11.802191
1980-04-15,11.503401
1980-04-16,11.354007000000001
1980-04-17,11.354007000000001
1980-04-18,11.578097999999999
1980-04-21,11.354007000000001
1980-04-22,11.503401
1980-04-23,11.354007000000001
1980-04-24,11.503401
1980-04-25,11.802191
1980-04-28,12.026283
1980-04-29,11.951586
1980-04-30,11.652796
1980-05-01,11.503401
1980-05-02,11.428704
1980-05-05,11.578097999999999
1980-05-06,11.503401
1980-05-07,11.876888000000001
1980-05-08,11.578097999999999
1980-05-09,11.503401
1980-05-12,11.129914
1980-05-13,11.428704
1980-05-14,11.503401
1980-05-15,11.951586
1980-05-16,11.951586
1980-05-19,11.951586
1980-05-20,11.652796
1980-05-21,11.802191
1980-05-22,12.39977
1980-05-23,13.594929
1980-05-27,13.370835999999999
1980-05-28,13.370835999999999
1980-05-29,13.072047
1980-05-30,13.072047
1980-06-02,12.922652000000001
1980-06-03,12.773257000000001
1980-06-04,12.99735
1980-06-05,13.221441
1980-06-06,13.445534
1980-06-09,13.744323999999999
1980-06-10,13.893719
1980-06-11,14.939482
1980-06-12,15.088876999999998
1980-06-13,15.163573999999999
1980-06-16,15.014179
1980-06-17,15.088876999999998
1980-06-18,14.790088
1980-06-19,14.939482
1980-06-20,14.341903
1980-06-23,14.192507999999998
1980-06-24,14.4166
1980-06-25,14.864784
1980-06-26,14.939482
1980-06-27,14.939482
1980-06-30,14.267204999999999
1980-07-01,14.043113
1980-07-02,14.192507999999998
1980-07-03,14.267204999999999
1980-07-07,14.939482
1980-07-08,14.640692999999999
1980-07-09,14.4166
1980-07-10,14.939482
1980-07-11,14.640692999999999
1980-07-14,14.565995000000001
1980-07-15,14.939482
1980-07-16,14.939482
1980-07-17,14.939482
1980-07-18,15.835851000000002
1980-07-21,15.985246
1980-07-22,16.209336999999998
1980-07-23,15.761153
1980-07-24,16.358732
1980-07-25,15.835851000000002
1980-07-28,15.537061999999999
1980-07-29,15.985246
1980-07-30,16.13464
1980-07-31,16.956312
1980-08-01,16.284035
1980-08-04,15.088876999999998
1980-08-05,14.939482
1980-08-06,14.939482
1980-08-07,15.537061999999999
1980-08-08,15.537061999999999
1980-08-11,15.537061999999999
1980-08-12,15.238272
1980-08-13,15.014179
1980-08-14,15.238272
1980-08-15,15.238272
1980-08-18,14.565995000000001
1980-08-19,14.71539
1980-08-20,14.267204999999999
1980-08-21,15.835851000000002
1980-08-22,16.358732
1980-08-25,16.806917000000002
1980-08-26,16.508126999999998
1980-08-27,16.13464
1980-08-28,15.910548
1980-08-29,16.209336999999998
1980-09-02,16.13464
1980-09-03,16.433429999999998
1980-09-04,16.582825
1980-09-05,16.657522
1980-09-08,15.985246
1980-09-09,16.582825
1980-09-10,17.3298
1980-09-11,19.496025
1980-09-12,20.765881
1980-09-15,20.018906
1980-09-16,19.944208
1980-09-17,20.541788
1980-09-18,20.317695999999998
1980-09-19,19.869511
1980-09-22,19.271932999999997
1980-09-23,18.599655
1980-09-24,18.300864999999998
1980-09-25,17.927378
1980-09-26,17.255101999999997
1980-09-29,16.433429999999998
1980-09-30,17.031010000000002
1980-10-01,16.657522
1980-10-02,16.508126999999998
1980-10-03,16.657522
1980-10-06,17.031010000000002
1980-10-07,17.105707000000002
1980-10-08,17.031010000000002
1980-10-09,17.927378
1980-10-10,19.421328
1980-10-13,19.421328
1980-10-14,20.541788
1980-10-15,20.840578
1980-10-16,20.765881
1980-10-17,20.392393
1980-10-20,19.794813
1980-10-21,19.869511
1980-10-22,19.720116
1980-10-23,19.570721
1980-10-24,19.645418
1980-10-27,19.869511
1980-10-28,19.645418
1980-10-29,19.645418
1980-10-30,19.421328
1980-10-31,19.496025
1980-11-03,19.421328
1980-11-05,19.645418
1980-11-06,19.645418
1980-11-07,19.197235
1980-11-10,19.271932999999997
1980-11-11,19.122538
1980-11-12,19.122538
1980-11-13,19.271932999999997
1980-11-14,18.823748000000002
1980-11-17,18.973143
1980-11-18,19.869511
1980-11-19,21.363459
1980-11-20,21.811644
1980-11-21,21.961039000000003
1980-11-24,21.363459
1980-11-25,20.691183
1980-11-26,21.512854
1980-11-28,22.259829
1980-12-01,22.035736
1980-12-02,21.961039000000003
1980-12-03,21.961039000000003
1980-12-04,21.736946
1980-12-05,21.886341
1980-12-08,21.512854
1980-12-09,20.989973000000003
1980-12-10,20.691183
1980-12-11,18.898445000000002
1980-12-12,18.674353
1980-12-15,19.496025
1980-12-16,18.375563
1980-12-17,18.375563
1980-12-18,18.15147
1980-12-19,17.927378
1980-12-22,17.927378
1980-12-23,18.375563
1980-12-24,18.74905
1980-12-26,18.599655
1980-12-29,18.524957999999998
1980-12-30,18.823748000000002
1980-12-31,19.720116
1981-01-02,19.720116
1981-01-05,19.122538
1981-01-06,19.197235
1981-01-07,19.04784
1981-01-08,18.524957999999998
1981-01-09,18.599655
1981-01-12,18.674353
1981-01-13,18.226167999999998
1981-01-14,18.226167999999998
1981-01-15,18.226167999999998
1981-01-16,18.74905
1981-01-19,18.375563
1981-01-20,17.927378
1981-01-21,18.002075
1981-01-22,18.076773
1981-01-23,17.479195
1981-01-26,17.479195
1981-01-27,17.777985
1981-01-28,17.927378
1981-01-29,17.62859
1981-01-30,17.927378
1981-02-02,17.703287
1981-02-03,17.479195
1981-02-04,17.479195
1981-02-05,18.076773
1981-02-06,18.226167999999998
1981-02-09,18.002075
1981-02-10,17.85268
1981-02-11,17.62859
1981-02-12,17.404497
1981-02-13,17.180405
1981-02-17,17.105707000000002
