Date,CI
1982-10-13,4.944445
1982-10-14,4.930555
1982-10-15,4.819445
1982-10-18,4.944445
1982-10-19,4.9166669999999995
1982-10-20,4.9166669999999995
1982-10-21,5.027778
1982-10-22,4.944445
1982-10-25,4.6666669999999995
1982-10-26,4.861111
1982-10-27,4.75
1982-10-28,4.694445
1982-10-29,4.694445
1982-11-01,4.6666669999999995
1982-11-02,4.8333330000000005
1982-11-03,5.138889
1982-11-04,5.125
1982-11-05,5.361111
1982-11-08,5.180555
1982-11-09,5.25
1982-11-10,5.263889
1982-11-11,5.319445
1982-11-12,5.3333330000000005
1982-11-15,5.305555
1982-11-16,5.361111
1982-11-17,5.361111
1982-11-18,5.3333330000000005
1982-11-19,5.25
1982-11-22,5.1666669999999995
1982-11-23,5.0833330000000005
1982-11-24,5.0
1982-11-26,4.9166669999999995
1982-11-29,4.805555
1982-11-30,5.1666669999999995
1982-12-01,4.972222
1982-12-02,5.027778
1982-12-03,5.125
1982-12-06,5.305555
1982-12-07,5.222222
1982-12-08,5.180555
1982-12-09,4.972222
1982-12-10,4.736111
1982-12-13,4.736111
1982-12-14,4.777778
1982-12-15,4.8333330000000005
1982-12-16,4.694445
1982-12-17,4.777778
1982-12-20,4.6666669999999995
1982-12-21,4.75
1982-12-22,4.847222
1982-12-23,5.0
1982-12-27,5.027778
1982-12-28,5.0
1982-12-29,4.9166669999999995
1982-12-30,4.847222
1982-12-31,4.9166669999999995
1983-01-03,4.75
1983-01-04,4.777778
1983-01-05,4.763889
1983-01-06,4.847222
1983-01-07,4.8333330000000005
1983-01-10,4.930555
1983-01-11,4.944445
1983-01-12,5.138889
1983-01-13,5.055555
1983-01-14,5.055555
1983-01-17,4.888889
1983-01-18,4.680555
1983-01-19,4.6666669999999995
1983-01-20,4.652778
1983-01-21,4.569445
1983-01-24,4.388889
1983-01-25,4.388889
1983-01-26,4.25
1983-01-27,4.3333330000000005
1983-01-28,4.25
1983-01-31,4.375
1983-02-01,4.2916669999999995
1983-02-02,4.2916669999999995
1983-02-03,4.4166669999999995
1983-02-04,4.5
1983-02-07,4.5416669999999995
1983-02-08,4.430555
1983-02-09,4.2916669999999995
1983-02-10,4.402778
1983-02-11,4.486111
1983-02-14,4.597222
1983-02-15,4.7083330000000005
1983-02-16,4.722222
1983-02-17,4.888889
1983-02-18,5.0
1983-02-22,5.069445
1983-02-23,5.138889
1983-02-24,5.111111
1983-02-25,4.888889
1983-02-28,4.777778
1983-03-01,4.986111
1983-03-02,4.972222
1983-03-03,5.0
1983-03-04,5.0
1983-03-07,4.972222
1983-03-08,4.861111
1983-03-09,4.888889
1983-03-10,4.930555
1983-03-11,4.875
1983-03-14,4.8333330000000005
1983-03-15,4.875
1983-03-16,4.944445
1983-03-17,4.902778
1983-03-18,5.0
1983-03-21,5.111111
1983-03-22,5.180555
1983-03-23,5.4166669999999995
1983-03-24,5.388889
1983-03-25,5.3333330000000005
1983-03-28,5.2083330000000005
1983-03-29,5.222222
1983-03-30,5.305555
1983-03-31,5.319445
1983-04-04,5.305555
1983-04-05,5.347222
1983-04-06,5.263889
1983-04-07,5.2916669999999995
1983-04-08,5.319445
1983-04-11,5.319445
1983-04-12,5.305555
1983-04-13,5.2916669999999995
1983-04-14,5.472222
1983-04-15,5.555555
1983-04-18,5.5416669999999995
1983-04-19,5.5
1983-04-20,5.638889
1983-04-21,5.5833330000000005
1983-04-22,5.555555
1983-04-25,5.4583330000000005
1983-04-26,5.611111
1983-04-27,5.5833330000000005
1983-04-28,5.638889
1983-04-29,5.597222
1983-05-02,5.430555
1983-05-03,5.444445
1983-05-04,5.527778
1983-05-05,5.5416669999999995
1983-05-06,5.569445
1983-05-09,5.527778
1983-05-10,5.5
1983-05-11,5.375
1983-05-12,5.222222
1983-05-13,5.319445
1983-05-16,5.25
1983-05-17,5.263889
1983-05-18,5.347222
1983-05-19,5.2916669999999995
1983-05-20,5.25
1983-05-23,5.3333330000000005
1983-05-24,5.444445
1983-05-25,5.444445
1983-05-26,5.486111
1983-05-27,5.4166669999999995
1983-05-31,5.472222
1983-06-01,5.513889
1983-06-02,5.430555
1983-06-03,5.388889
1983-06-06,5.402778
1983-06-07,5.4583330000000005
1983-06-08,5.430555
1983-06-09,5.402778
1983-06-10,5.388889
1983-06-13,5.444445
1983-06-14,5.4166669999999995
1983-06-15,5.4166669999999995
1983-06-16,5.486111
1983-06-17,5.430555
1983-06-20,5.388889
1983-06-21,5.305555
1983-06-22,5.305555
1983-06-23,5.277778
1983-06-24,5.361111
1983-06-27,5.2916669999999995
1983-06-28,5.277778
1983-06-29,5.2916669999999995
1983-06-30,5.347222
1983-07-01,5.2916669999999995
1983-07-05,5.236111
1983-07-06,5.388889
1983-07-07,5.361111
1983-07-08,5.388889
1983-07-11,5.388889
1983-07-12,5.263889
1983-07-13,5.2083330000000005
1983-07-14,5.2083330000000005
1983-07-15,5.152778
1983-07-18,5.2083330000000005
1983-07-19,5.236111
1983-07-20,5.2916669999999995
1983-07-21,5.236111
1983-07-22,5.236111
1983-07-25,5.361111
1983-07-26,5.277778
1983-07-27,4.75
1983-07-28,4.694445
1983-07-29,4.5833330000000005
1983-08-01,4.625
1983-08-02,4.625
1983-08-03,4.611111
1983-08-04,4.4583330000000005
1983-08-05,4.444445
1983-08-08,4.4166669999999995
1983-08-09,4.430555
1983-08-10,4.5833330000000005
1983-08-11,4.527778
1983-08-12,4.5833330000000005
1983-08-15,4.611111
1983-08-16,4.638889
1983-08-17,4.722222
1983-08-18,4.7083330000000005
1983-08-19,4.611111
1983-08-22,4.527778
1983-08-23,4.4583330000000005
1983-08-24,4.472222
1983-08-25,4.513889
1983-08-26,4.611111
1983-08-29,4.5416669999999995
1983-08-30,4.5833330000000005
1983-08-31,4.6666669999999995
1983-09-01,4.680555
1983-09-02,4.694445
1983-09-06,4.930555
1983-09-07,4.777778
1983-09-08,4.8333330000000005
1983-09-09,4.847222
1983-09-12,4.819445
1983-09-13,4.888889
1983-09-14,4.9166669999999995
1983-09-15,4.75
1983-09-16,4.75
1983-09-19,4.805555
1983-09-20,4.8333330000000005
1983-09-21,4.819445
1983-09-22,4.847222
1983-09-23,4.875
1983-09-26,4.888889
1983-09-27,4.861111
1983-09-28,4.902778
1983-09-29,4.9166669999999995
1983-09-30,4.9166669999999995
1983-10-03,4.875
1983-10-04,4.944445
1983-10-05,5.069445
1983-10-06,5.152778
1983-10-07,5.222222
1983-10-10,5.25
1983-10-11,5.1666669999999995
1983-10-12,5.069445
1983-10-13,5.0416669999999995
1983-10-14,5.125
1983-10-17,5.1666669999999995
1983-10-18,5.069445
1983-10-19,5.0416669999999995
1983-10-20,5.055555
1983-10-21,5.013889
1983-10-24,5.013889
1983-10-25,5.0
1983-10-26,5.013889
1983-10-27,5.097222
1983-10-28,5.069445
1983-10-31,5.0833330000000005
1983-11-01,5.138889
1983-11-02,5.097222
1983-11-03,4.986111
1983-11-04,5.013889
1983-11-07,5.013889
1983-11-08,4.888889
1983-11-09,5.0416669999999995
1983-11-10,4.9583330000000005
1983-11-11,4.944445
1983-11-14,4.847222
1983-11-15,4.777778
1983-11-16,4.7916669999999995
1983-11-17,4.763889
1983-11-18,4.777778
1983-11-21,4.777778
1983-11-22,4.888889
1983-11-23,4.930555
1983-11-25,4.972222
1983-11-28,4.9583330000000005
1983-11-29,4.986111
1983-11-30,5.0
1983-12-01,5.125
1983-12-02,5.0833330000000005
1983-12-05,5.069445
1983-12-06,5.055555
1983-12-07,5.069445
1983-12-08,5.027778
1983-12-09,5.069445
1983-12-12,5.0833330000000005
1983-12-13,5.0416669999999995
1983-12-14,4.986111
1983-12-15,4.930555
1983-12-16,4.8333330000000005
1983-12-19,4.847222
1983-12-20,4.8333330000000005
1983-12-21,4.777778
1983-12-22,4.847222
1983-12-23,4.888889
1983-12-27,4.888889
1983-12-28,4.888889
1983-12-29,4.888889
1983-12-30,4.861111
1984-01-03,4.847222
1984-01-04,4.902778
1984-01-05,5.027778
1984-01-06,4.9583330000000005
1984-01-09,4.888889
1984-01-10,4.8333330000000005
1984-01-11,4.777778
1984-01-12,4.763889
1984-01-13,4.75
1984-01-16,4.763889
1984-01-17,4.777778
1984-01-18,4.763889
1984-01-19,4.75
1984-01-20,4.763889
1984-01-23,4.694445
1984-01-24,4.680555
1984-01-25,4.638889
1984-01-26,4.597222
1984-01-27,4.597222
1984-01-30,4.527778
1984-01-31,4.555555
1984-02-01,4.486111
1984-02-02,4.5
1984-02-03,4.486111
1984-02-06,4.513889
1984-02-07,4.5416669999999995
1984-02-08,4.4166669999999995
1984-02-09,4.4166669999999995
1984-02-10,4.388889
1984-02-13,4.4166669999999995
1984-02-14,4.4583330000000005
1984-02-15,4.402778
1984-02-16,4.388889
1984-02-17,4.388889
1984-02-21,4.347222
1984-02-22,4.361111
1984-02-23,4.4166669999999995
1984-02-24,4.513889
1984-02-27,4.569445
1984-02-28,4.5833330000000005
1984-02-29,4.5833330000000005
1984-03-01,4.5833330000000005
1984-03-02,4.430555
1984-03-05,4.388889
1984-03-06,4.388889
1984-03-07,4.319445
1984-03-08,4.4166669999999995
1984-03-09,4.444445
1984-03-12,4.5
1984-03-13,4.472222
1984-03-14,4.444445
1984-03-15,4.444445
1984-03-16,4.527778
1984-03-19,4.472222
1984-03-20,4.527778
1984-03-21,4.638889
1984-03-22,4.5833330000000005
1984-03-23,4.611111
1984-03-26,4.7083330000000005
1984-03-27,4.7083330000000005
1984-03-28,4.861111
1984-03-29,4.847222
1984-03-30,4.805555
1984-04-02,4.736111
1984-04-03,4.736111
1984-04-04,4.736111
1984-04-05,4.555555
1984-04-06,4.4583330000000005
1984-04-09,4.444445
1984-04-10,4.4583330000000005
1984-04-11,4.472222
1984-04-12,4.638889
1984-04-13,4.513889
1984-04-16,4.486111
1984-04-17,4.472222
1984-04-18,4.444445
1984-04-19,4.430555
1984-04-23,4.361111
1984-04-24,4.3333330000000005
1984-04-25,4.236111
1984-04-26,4.319445
1984-04-27,4.361111
1984-04-30,4.347222
1984-05-01,4.4166669999999995
1984-05-02,4.402778
1984-05-03,4.388889
1984-05-04,4.263889
1984-05-07,4.263889
1984-05-08,4.347222
1984-05-09,4.111111
1984-05-10,4.111111
1984-05-11,4.027778
1984-05-14,4.027778
1984-05-15,4.0833330000000005
1984-05-16,4.0
1984-05-17,4.0
1984-05-18,3.902778
1984-05-21,3.972222
1984-05-22,3.9444440000000003
1984-05-23,3.875
1984-05-24,3.902778
1984-05-25,3.861111
1984-05-29,3.8055559999999997
1984-05-30,3.791667
1984-05-31,3.777778
1984-06-01,3.763889
1984-06-04,3.6944440000000003
1984-06-05,3.666667
1984-06-06,3.638889
1984-06-07,3.6805559999999997
1984-06-08,3.6805559999999997
1984-06-11,3.611111
1984-06-12,3.541667
1984-06-13,3.597222
1984-06-14,3.527778
1984-06-15,3.5
1984-06-18,3.5555559999999997
1984-06-19,3.597222
1984-06-20,3.666667
1984-06-21,3.625
1984-06-22,3.638889
1984-06-25,3.583333
1984-06-26,3.513889
1984-06-27,3.402778
1984-06-28,3.486111
1984-06-29,3.486111
1984-07-02,3.4444440000000003
1984-07-03,3.513889
1984-07-05,3.472222
1984-07-06,3.513889
1984-07-09,3.625
1984-07-10,3.652778
1984-07-11,3.5
1984-07-12,3.5
1984-07-13,3.402778
1984-07-16,3.3055559999999997
1984-07-17,3.263889
1984-07-18,3.125
1984-07-19,3.013889
1984-07-20,3.083333
1984-07-23,3.236111
1984-07-24,3.222222
1984-07-25,3.3194440000000003
1984-07-26,3.361111
1984-07-27,3.361111
1984-07-30,3.361111
1984-07-31,3.333333
1984-08-01,3.5
1984-08-02,3.666667
1984-08-03,3.777778
1984-08-06,3.666667
1984-08-07,3.666667
1984-08-08,3.6944440000000003
1984-08-09,3.847222
1984-08-10,3.861111
1984-08-13,3.916667
1984-08-14,3.916667
1984-08-15,3.958333
1984-08-16,3.986111
1984-08-17,4.055555
1984-08-20,4.125
1984-08-21,4.236111
1984-08-22,4.111111
1984-08-23,3.972222
1984-08-24,3.9444440000000003
1984-08-27,4.013889
1984-08-28,4.069445
1984-08-29,4.055555
1984-08-30,4.0416669999999995
1984-08-31,4.055555
1984-09-04,4.0
1984-09-05,4.0
1984-09-06,3.9444440000000003
1984-09-07,3.888889
1984-09-10,3.9444440000000003
1984-09-11,3.9444440000000003
1984-09-12,3.972222
1984-09-13,4.069445
1984-09-14,4.0833330000000005
1984-09-17,4.0833330000000005
1984-09-18,4.138889
1984-09-19,4.138889
1984-09-20,4.1666669999999995
1984-09-21,4.0416669999999995
1984-09-24,4.027778
1984-09-25,4.0833330000000005
1984-09-26,4.0416669999999995
1984-09-27,4.111111
1984-09-28,4.055555
1984-10-01,4.0833330000000005
1984-10-02,4.125
1984-10-03,4.138889
1984-10-04,4.194445
1984-10-05,4.125
1984-10-08,4.097222
1984-10-09,4.111111
1984-10-10,4.138889
1984-10-11,4.138889
1984-10-12,4.1666669999999995
1984-10-15,4.194445
1984-10-16,4.277778
1984-10-17,4.277778
1984-10-18,4.319445
1984-10-19,4.361111
1984-10-22,4.305555
1984-10-23,4.25
1984-10-24,4.222222
1984-10-25,4.138889
1984-10-26,4.0833330000000005
1984-10-29,4.1666669999999995
1984-10-30,4.25
1984-10-31,4.138889
1984-11-01,4.180555
1984-11-02,4.236111
1984-11-05,4.402778
1984-11-06,4.388889
1984-11-07,4.388889
1984-11-08,4.4166669999999995
1984-11-09,4.444445
1984-11-12,4.4583330000000005
1984-11-13,4.444445
1984-11-14,4.375
1984-11-15,4.277778
1984-11-16,4.277778
1984-11-19,4.25
1984-11-20,4.319445
1984-11-21,4.444445
1984-11-23,4.527778
1984-11-26,4.527778
1984-11-27,4.611111
1984-11-28,4.555555
1984-11-29,4.486111
1984-11-30,4.472222
1984-12-03,4.4583330000000005
1984-12-04,4.444445
1984-12-05,4.4166669999999995
1984-12-06,4.4583330000000005
1984-12-07,4.402778
1984-12-10,4.513889
1984-12-11,4.569445
1984-12-12,4.5833330000000005
1984-12-13,4.513889
1984-12-14,4.555555
1984-12-17,4.597222
1984-12-18,4.75
1984-12-19,4.736111
1984-12-20,4.777778
1984-12-21,4.8333330000000005
1984-12-24,4.777778
1984-12-26,4.7916669999999995
1984-12-27,4.8333330000000005
1984-12-28,4.9166669999999995
1984-12-31,4.930555
1985-01-02,4.9166669999999995
1985-01-03,4.902778
1985-01-04,4.861111
1985-01-07,4.888889
1985-01-08,4.847222
1985-01-09,4.847222
1985-01-10,4.888889
1985-01-11,4.972222
1985-01-14,5.069445
1985-01-15,5.069445
1985-01-16,5.1666669999999995
1985-01-17,5.194445
1985-01-18,5.305555
1985-01-21,5.2083330000000005
1985-01-22,5.097222
1985-01-23,5.138889
1985-01-24,5.194445
1985-01-25,5.194445
1985-01-28,5.194445
1985-01-29,5.236111
1985-01-30,5.1666669999999995
1985-01-31,5.111111
1985-02-01,5.0833330000000005
1985-02-04,5.194445
1985-02-05,5.277778
1985-02-06,5.402778
1985-02-07,5.222222
1985-02-08,5.277778
1985-02-11,5.2083330000000005
1985-02-12,5.111111
1985-02-13,5.263889
1985-02-14,5.236111
1985-02-15,5.319445
1985-02-19,5.375
1985-02-20,5.402778
1985-02-21,5.3333330000000005
1985-02-22,5.375
1985-02-25,5.402778
1985-02-26,5.402778
1985-02-27,5.4166669999999995
1985-02-28,5.513889
1985-03-01,5.638889
1985-03-04,5.527778
1985-03-05,5.527778
1985-03-06,5.472222
1985-03-07,5.375
1985-03-08,5.361111
1985-03-11,5.319445
1985-03-12,5.5
1985-03-13,5.430555
1985-03-14,5.388889
1985-03-15,5.4166669999999995
1985-03-18,5.388889
1985-03-19,5.402778
1985-03-20,5.305555
1985-03-21,5.347222
1985-03-22,5.305555
1985-03-25,5.3333330000000005
1985-03-26,5.347222
1985-03-27,5.388889
1985-03-28,5.4166669999999995
1985-03-29,5.527778
1985-04-01,5.5416669999999995
1985-04-02,5.5
1985-04-03,5.4166669999999995
1985-04-04,5.375
1985-04-08,5.361111
1985-04-09,5.3333330000000005
1985-04-10,5.430555
1985-04-11,5.430555
1985-04-12,5.4166669999999995
1985-04-15,5.4583330000000005
1985-04-16,5.402778
1985-04-17,5.375
1985-04-18,5.527778
1985-04-19,5.5416669999999995
1985-04-22,5.625
1985-04-23,5.763889
1985-04-24,5.972222
1985-04-25,6.111111
1985-04-26,5.9166669999999995
1985-04-29,5.805555
1985-04-30,5.7083330000000005
1985-05-01,5.638889
1985-05-02,5.75
1985-05-03,6.013889
1985-05-06,6.027778
1985-05-07,5.986111
1985-05-08,5.972222
1985-05-09,6.069445
1985-05-10,6.138889
1985-05-13,6.055555
1985-05-14,6.0
1985-05-15,5.930555
1985-05-16,6.027778
1985-05-17,6.055555
1985-05-20,6.1666669999999995
1985-05-21,6.347222
1985-05-22,6.1666669999999995
1985-05-23,6.263889
1985-05-24,6.3333330000000005
1985-05-28,6.277778
1985-05-29,6.1666669999999995
1985-05-30,6.125
1985-05-31,6.138889
1985-06-03,6.152778
1985-06-04,6.194445
1985-06-05,6.236111
1985-06-06,6.2083330000000005
1985-06-07,6.263889
1985-06-10,6.180555
1985-06-11,6.2083330000000005
1985-06-12,6.180555
1985-06-13,6.111111
1985-06-14,6.2083330000000005
1985-06-17,6.236111
1985-06-18,6.3333330000000005
1985-06-19,6.305555
1985-06-20,6.319445
1985-06-21,6.472222
1985-06-24,6.319445
1985-06-25,6.4166669999999995
1985-06-26,6.472222
1985-06-27,6.555555
1985-06-28,6.597222
1985-07-01,6.611111
1985-07-02,6.5416669999999995
1985-07-03,6.472222
1985-07-05,6.486111
1985-07-08,6.444445
1985-07-09,6.5
1985-07-10,6.569445
1985-07-11,6.527778
1985-07-12,6.611111
1985-07-15,6.569445
1985-07-16,6.652778
1985-07-17,6.7083330000000005
1985-07-18,6.638889
1985-07-19,6.694445
1985-07-22,6.625
1985-07-23,6.5
1985-07-24,6.375
1985-07-25,6.2916669999999995
1985-07-26,6.263889
1985-07-29,6.027778
1985-07-30,5.944445
1985-07-31,6.0833330000000005
1985-08-01,6.194445
1985-08-02,6.1666669999999995
1985-08-05,6.125
1985-08-06,6.027778
1985-08-07,6.0833330000000005
1985-08-08,6.305555
1985-08-09,6.25
1985-08-12,6.222222
1985-08-13,6.2083330000000005
1985-08-14,6.222222
1985-08-15,6.236111
1985-08-16,6.180555
1985-08-19,6.2083330000000005
1985-08-20,6.1666669999999995
1985-08-21,6.138889
1985-08-22,6.0
1985-08-23,5.972222
1985-08-26,6.027778
1985-08-27,6.0416669999999995
1985-08-28,6.125
1985-08-29,6.194445
1985-08-30,6.180555
1985-09-03,6.111111
1985-09-04,6.0833330000000005
1985-09-05,6.0833330000000005
1985-09-06,6.0833330000000005
1985-09-09,6.0833330000000005
1985-09-10,6.0833330000000005
1985-09-11,5.944445
1985-09-12,5.972222
1985-09-13,5.9166669999999995
1985-09-16,5.9166669999999995
1985-09-17,5.902778
1985-09-18,5.930555
1985-09-19,5.986111
1985-09-20,6.0
1985-09-23,6.0833330000000005
1985-09-24,6.0416669999999995
1985-09-25,5.847222
1985-09-26,5.888889
1985-09-30,6.0
1985-10-01,6.069445
1985-10-02,6.013889
1985-10-03,6.0
1985-10-04,5.986111
1985-10-07,5.902778
1985-10-08,5.944445
1985-10-09,6.0416669999999995
1985-10-10,6.055555
1985-10-11,6.194445
1985-10-14,6.305555
1985-10-15,6.319445
1985-10-16,6.444445
1985-10-17,6.4166669999999995
1985-10-18,6.319445
1985-10-21,6.1666669999999995
1985-10-22,6.3333330000000005
1985-10-23,6.375
1985-10-24,6.402778
1985-10-25,6.3333330000000005
1985-10-28,6.361111
1985-10-29,6.4166669999999995
1985-10-30,6.4583330000000005
1985-10-31,6.472222
1985-11-01,6.5833330000000005
1985-11-04,6.777778
1985-11-05,6.777778
1985-11-06,6.7916669999999995
1985-11-07,6.805555
1985-11-08,6.861111
1985-11-11,6.9583330000000005
1985-11-12,6.888889
1985-11-13,6.847222
1985-11-14,6.875
1985-11-15,6.805555
1985-11-18,6.8333330000000005
1985-11-19,6.75
1985-11-20,6.777778
1985-11-21,6.8333330000000005
1985-11-22,6.888889
1985-11-25,6.777778
1985-11-26,6.805555
1985-11-27,6.944445
1985-11-29,6.9583330000000005
1985-12-02,6.847222
1985-12-03,6.9166669999999995
1985-12-04,6.944445
1985-12-05,6.902778
1985-12-06,6.8333330000000005
1985-12-09,6.8333330000000005
1985-12-10,6.861111
1985-12-11,6.888889
1985-12-12,6.9166669999999995
1985-12-13,6.944445
1985-12-16,7.0
1985-12-17,6.9166669999999995
1985-12-18,6.861111
1985-12-19,6.888889
1985-12-20,6.944445
1985-12-23,6.944445
1985-12-24,6.888889
1985-12-26,6.902778
1985-12-27,6.9583330000000005
1985-12-30,7.027778
1985-12-31,7.138889
1986-01-02,7.0
1986-01-03,7.027778
1986-01-06,7.111111
1986-01-07,7.361111
1986-01-08,7.277778
1986-01-09,7.1666669999999995
1986-01-10,7.055555
1986-01-13,7.0833330000000005
1986-01-14,7.111111
1986-01-15,7.2916669999999995
1986-01-16,7.236111
1986-01-17,7.361111
1986-01-20,7.3333330000000005
1986-01-21,7.347222
1986-01-22,7.263889
1986-01-23,7.194445
1986-01-24,7.236111
1986-01-27,7.444445
1986-01-28,7.555555
1986-01-29,7.763889
1986-01-30,7.263889
1986-01-31,7.305555
1986-02-03,7.4583330000000005
1986-02-04,7.638889
1986-02-05,7.6666669999999995
1986-02-06,7.75
1986-02-07,7.652778
1986-02-10,7.736111
1986-02-11,7.680555
1986-02-12,7.555555
1986-02-13,7.611111
1986-02-14,7.75
1986-02-18,7.861111
1986-02-19,7.847222
1986-02-20,7.805555
1986-02-21,7.875
1986-02-24,7.763889
1986-02-25,7.5833330000000005
1986-02-26,7.5833330000000005
1986-02-27,7.638889
1986-02-28,7.5833330000000005
1986-03-03,7.5416669999999995
1986-03-04,7.527778
1986-03-05,7.5833330000000005
1986-03-06,7.6666669999999995
1986-03-07,7.625
1986-03-10,7.680555
1986-03-11,8.0
1986-03-12,7.9583330000000005
1986-03-13,8.25
1986-03-14,8.527778
1986-03-17,8.305555
1986-03-18,8.375
1986-03-19,8.472222
1986-03-20,8.486111
1986-03-21,8.416667
1986-03-24,8.222222
1986-03-25,8.125
1986-03-26,8.25
1986-03-27,8.111111
1986-03-31,8.069445
1986-04-01,7.9166669999999995
1986-04-02,8.013889
1986-04-03,7.972222
1986-04-04,7.9583330000000005
1986-04-07,7.8333330000000005
1986-04-08,8.0
1986-04-09,7.8333330000000005
1986-04-10,7.736111
1986-04-11,7.8333330000000005
1986-04-14,7.875
1986-04-15,7.8333330000000005
1986-04-16,7.902778
1986-04-17,7.875
1986-04-18,7.763889
1986-04-21,7.736111
1986-04-22,7.5833330000000005
1986-04-23,7.4166669999999995
1986-04-24,7.375
1986-04-25,7.388889
1986-04-28,7.305555
1986-04-29,7.2083330000000005
1986-04-30,6.944445
1986-05-01,7.0416669999999995
1986-05-02,7.097222
1986-05-05,7.1666669999999995
1986-05-06,7.194445
1986-05-07,7.0833330000000005
1986-05-08,7.013889
1986-05-09,7.0833330000000005
1986-05-12,7.013889
1986-05-13,6.986111
1986-05-14,7.0
1986-05-15,6.902778
1986-05-16,6.763889
1986-05-19,6.819445
1986-05-20,6.9166669999999995
1986-05-21,6.930555
1986-05-22,7.027778
1986-05-23,7.097222
1986-05-27,7.277778
1986-05-28,7.402778
1986-05-29,7.402778
1986-05-30,7.361111
1986-06-02,7.111111
1986-06-03,7.013889
1986-06-04,7.069445
1986-06-05,7.013889
1986-06-06,6.861111
1986-06-09,6.75
1986-06-10,6.597222
1986-06-11,6.625
1986-06-12,6.625
1986-06-13,6.819445
1986-06-16,6.7916669999999995
1986-06-17,6.7083330000000005
1986-06-18,6.777778
1986-06-19,6.805555
1986-06-20,6.972222
1986-06-23,6.777778
1986-06-24,6.805555
1986-06-25,6.9583330000000005
1986-06-26,6.972222
1986-06-27,7.013889
1986-06-30,7.0416669999999995
1986-07-01,7.0833330000000005
1986-07-02,7.097222
1986-07-03,7.111111
1986-07-07,7.013889
1986-07-08,6.888889
1986-07-09,6.888889
1986-07-10,6.888889
1986-07-11,6.930555
1986-07-14,6.944445
1986-07-15,6.902778
1986-07-16,6.972222
1986-07-17,6.9583330000000005
1986-07-18,6.944445
