Date,CNI
1997-04-04,2.916667
1997-04-07,2.947917
1997-04-08,2.96875
1997-04-09,2.9375
1997-04-10,2.916667
1997-04-11,2.875
1997-04-14,2.822917
1997-04-15,2.833333
1997-04-16,2.90625
1997-04-17,2.947917
1997-04-18,2.927083
1997-04-21,2.916667
1997-04-22,2.947917
1997-04-23,2.96875
1997-04-24,3.166667
1997-04-25,3.15625
1997-04-28,3.166667
1997-04-29,3.166667
1997-04-30,3.208333
1997-05-01,3.28125
1997-05-02,3.385417
1997-05-05,3.427083
1997-05-06,3.416667
1997-05-07,3.375
1997-05-08,3.364583
1997-05-09,3.354167
1997-05-12,3.40625
1997-05-13,3.40625
1997-05-14,3.354167
1997-05-15,3.375
1997-05-16,3.364583
1997-05-19,3.375
1997-05-20,3.364583
1997-05-21,3.385417
1997-05-22,3.395833
1997-05-23,3.46875
1997-05-27,3.46875
1997-05-28,3.489583
1997-05-29,3.5
1997-05-30,3.479167
1997-06-02,3.5
1997-06-03,3.520833
1997-06-04,3.5
1997-06-05,3.427083
1997-06-06,3.427083
1997-06-09,3.4257809999999997
1997-06-10,3.4244790000000003
1997-06-11,3.40625
1997-06-12,3.41276
1997-06-13,3.447917
1997-06-16,3.458333
1997-06-17,3.489583
1997-06-18,3.53125
1997-06-19,3.572917
1997-06-20,3.520833
1997-06-23,3.53125
1997-06-24,3.5625
1997-06-25,3.578125
1997-06-26,3.604167
1997-06-27,3.640625
1997-06-30,3.645833
1997-07-01,3.65625
1997-07-02,3.729167
1997-07-03,3.776042
1997-07-07,3.770833
1997-07-08,3.885417
1997-07-09,3.854167
1997-07-10,3.895833
1997-07-11,3.947917
1997-07-14,3.984375
1997-07-15,4.0416669999999995
1997-07-16,4.15625
1997-07-17,4.2083330000000005
1997-07-18,4.171875
1997-07-21,4.0677080000000005
1997-07-22,4.078125
1997-07-23,4.0520830000000005
1997-07-24,4.2135419999999995
1997-07-25,4.1875
1997-07-28,4.1510419999999995
1997-07-29,4.1666669999999995
1997-07-30,4.328125
1997-07-31,4.328125
1997-08-01,4.3125
1997-08-04,4.2447919999999995
1997-08-05,4.1979169999999995
1997-08-06,4.1979169999999995
1997-08-07,4.1666669999999995
1997-08-08,4.1458330000000005
1997-08-11,4.1614580000000005
1997-08-12,4.1458330000000005
1997-08-13,4.125
1997-08-14,4.1614580000000005
1997-08-15,4.125
1997-08-18,4.1041669999999995
1997-08-19,4.171875
1997-08-20,4.2239580000000005
1997-08-21,4.1875
1997-08-22,4.1770830000000005
1997-08-25,4.1822919999999995
1997-08-26,4.1770830000000005
1997-08-27,4.1666669999999995
1997-08-28,4.1666669999999995
1997-08-29,4.140625
1997-09-02,4.140625
1997-09-03,4.1822919999999995
1997-09-04,4.1875
1997-09-05,4.1927080000000005
1997-09-08,4.2864580000000005
1997-09-09,4.2604169999999995
1997-09-10,4.1875
1997-09-11,4.2239580000000005
1997-09-12,4.2708330000000005
1997-09-15,4.2604169999999995
1997-09-16,4.3072919999999995
1997-09-17,4.3072919999999995
1997-09-18,4.3229169999999995
1997-09-19,4.328125
1997-09-22,4.3333330000000005
1997-09-23,4.3333330000000005
1997-09-24,4.28125
1997-09-25,4.2864580000000005
1997-09-26,4.3072919999999995
1997-09-29,4.328125
1997-09-30,4.3333330000000005
1997-10-01,4.328125
1997-10-02,4.3125
1997-10-03,4.3125
1997-10-06,4.3333330000000005
1997-10-07,4.4270830000000005
1997-10-08,4.6197919999999995
1997-10-09,4.4947919999999995
1997-10-10,4.4739580000000005
1997-10-13,4.5208330000000005
1997-10-14,4.5364580000000005
1997-10-15,4.6302080000000005
1997-10-16,4.6041669999999995
1997-10-17,4.5364580000000005
1997-10-20,4.578125
1997-10-21,4.5989580000000005
1997-10-22,4.6770830000000005
1997-10-23,4.6458330000000005
1997-10-24,4.7083330000000005
1997-10-27,4.3125
1997-10-28,4.5
1997-10-29,4.5260419999999995
1997-10-30,4.4479169999999995
1997-10-31,4.4947919999999995
1997-11-03,4.5885419999999995
1997-11-04,4.6197919999999995
1997-11-05,4.5885419999999995
1997-11-06,4.546875
1997-11-07,4.4322919999999995
1997-11-10,4.4270830000000005
1997-11-11,4.3333330000000005
1997-11-12,4.171875
1997-11-13,4.1875
1997-11-14,4.2708330000000005
1997-11-17,4.375
1997-11-18,4.3541669999999995
1997-11-19,4.3645830000000005
1997-11-20,4.4322919999999995
1997-11-21,4.4895830000000005
1997-11-24,4.4375
1997-11-25,4.4270830000000005
1997-11-26,4.375
1997-11-28,4.3072919999999995
1997-12-01,4.1979169999999995
1997-12-02,4.1875
1997-12-03,4.1979169999999995
1997-12-04,4.2604169999999995
1997-12-05,4.3125
1997-12-08,4.375
1997-12-09,4.3125
1997-12-10,4.234375
1997-12-11,4.15625
1997-12-12,4.125
1997-12-15,4.0104169999999995
1997-12-16,3.916667
1997-12-17,3.994792
1997-12-18,3.989583
1997-12-19,3.927083
1997-12-22,3.916667
1997-12-23,3.848958
1997-12-24,3.8125
1997-12-26,3.78125
1997-12-29,3.8125
1997-12-30,3.895833
1997-12-31,3.9375
1998-01-02,3.9375
1998-01-05,3.864583
1998-01-06,3.838542
1998-01-07,3.880208
1998-01-08,3.9375
1998-01-09,3.833333
1998-01-12,3.776042
1998-01-13,3.864583
1998-01-14,3.958333
1998-01-15,4.0208330000000005
1998-01-16,4.0364580000000005
1998-01-20,4.1354169999999995
1998-01-21,4.1979169999999995
1998-01-22,4.1354169999999995
1998-01-23,4.1458330000000005
1998-01-26,4.0833330000000005
1998-01-27,4.1145830000000005
1998-01-28,4.1197919999999995
1998-01-29,4.125
1998-01-30,4.1614580000000005
1998-02-02,4.1979169999999995
1998-02-03,4.2447919999999995
1998-02-04,4.2552080000000005
1998-02-05,4.453125
1998-02-06,4.6666669999999995
1998-02-09,4.546875
1998-02-10,4.5364580000000005
1998-02-11,4.8697919999999995
1998-02-12,5.0416669999999995
1998-02-13,4.9739580000000005
1998-02-17,5.0729169999999995
1998-02-18,5.0625
1998-02-19,5.1197919999999995
1998-02-20,5.1458330000000005
1998-02-23,5.1979169999999995
1998-02-24,5.3177080000000005
1998-02-25,5.2864580000000005
1998-02-26,5.2604169999999995
1998-02-27,5.1770830000000005
1998-03-02,5.2291669999999995
1998-03-03,5.1927080000000005
1998-03-04,5.1145830000000005
1998-03-05,5.1458330000000005
1998-03-06,5.2083330000000005
1998-03-09,5.2916669999999995
1998-03-10,5.34375
1998-03-11,5.3541669999999995
1998-03-12,5.3489580000000005
1998-03-13,5.3333330000000005
1998-03-16,5.265625
1998-03-17,5.3020830000000005
1998-03-18,5.3020830000000005
1998-03-19,5.3645830000000005
1998-03-20,5.3697919999999995
1998-03-23,5.3697919999999995
1998-03-24,5.4427080000000005
1998-03-25,5.4010419999999995
1998-03-26,5.3541669999999995
1998-03-27,5.3697919999999995
1998-03-30,5.3802080000000005
1998-03-31,5.3333330000000005
1998-04-01,5.3177080000000005
1998-04-02,5.3177080000000005
1998-04-03,5.3645830000000005
1998-04-06,5.46875
1998-04-07,5.3333330000000005
1998-04-08,5.3020830000000005
1998-04-09,5.328125
1998-04-13,5.3541669999999995
1998-04-14,5.4270830000000005
1998-04-15,5.4010419999999995
1998-04-16,5.4583330000000005
1998-04-17,5.4791669999999995
1998-04-20,5.5260419999999995
1998-04-21,5.515625
1998-04-22,5.5729169999999995
1998-04-23,5.5260419999999995
1998-04-24,5.4635419999999995
1998-04-27,5.4114580000000005
1998-04-28,5.390625
1998-04-29,5.3958330000000005
1998-04-30,5.421875
1998-05-01,5.4114580000000005
1998-05-04,5.4166669999999995
1998-05-05,5.3854169999999995
1998-05-06,5.3854169999999995
1998-05-07,5.3958330000000005
1998-05-08,5.4114580000000005
1998-05-11,5.3385419999999995
1998-05-12,5.3489580000000005
1998-05-13,5.2083330000000005
1998-05-14,5.1822919999999995
1998-05-15,5.125
1998-05-18,5.1354169999999995
1998-05-19,5.1614580000000005
1998-05-20,5.1458330000000005
1998-05-21,5.0
1998-05-22,5.0625
1998-05-26,5.0364580000000005
1998-05-27,4.9895830000000005
1998-05-28,4.9895830000000005
1998-05-29,4.9270830000000005
1998-06-01,4.75
1998-06-02,4.7083330000000005
1998-06-03,4.6041669999999995
1998-06-04,4.6041669999999995
1998-06-05,4.7395830000000005
1998-06-08,4.6927080000000005
1998-06-09,4.8177080000000005
1998-06-10,4.84375
1998-06-11,4.7291669999999995
1998-06-12,4.7083330000000005
1998-06-15,4.6458330000000005
1998-06-16,4.703125
1998-06-17,4.6822919999999995
1998-06-18,4.515625
1998-06-19,4.4791669999999995
1998-06-22,4.4010419999999995
1998-06-23,4.421875
1998-06-24,4.421875
1998-06-25,4.359375
1998-06-26,4.40625
1998-06-29,4.46875
1998-06-30,4.4270830000000005
1998-07-01,4.40625
1998-07-02,4.421875
1998-07-06,4.421875
1998-07-07,4.4427080000000005
1998-07-08,4.4947919999999995
1998-07-09,4.453125
1998-07-10,4.4635419999999995
1998-07-13,4.5052080000000005
1998-07-14,4.515625
1998-07-15,4.5208330000000005
1998-07-16,4.59375
1998-07-17,4.75
1998-07-20,4.7604169999999995
1998-07-21,4.84375
1998-07-22,4.7760419999999995
1998-07-23,4.6510419999999995
1998-07-24,4.65625
1998-07-27,4.5520830000000005
1998-07-28,4.5104169999999995
1998-07-29,4.4947919999999995
1998-07-30,4.46875
1998-07-31,4.4010419999999995
1998-08-03,4.3489580000000005
1998-08-04,4.3385419999999995
1998-08-05,4.3802080000000005
1998-08-06,4.3541669999999995
1998-08-07,4.4739580000000005
1998-08-10,4.421875
1998-08-11,4.40625
1998-08-12,4.3645830000000005
1998-08-13,4.2083330000000005
1998-08-14,4.1979169999999995
1998-08-17,4.1875
1998-08-18,4.2708330000000005
1998-08-19,4.2760419999999995
1998-08-20,4.21875
1998-08-21,4.1041669999999995
1998-08-24,4.0833330000000005
1998-08-25,4.1302080000000005
1998-08-26,4.0677080000000005
1998-08-27,3.90625
1998-08-28,3.869792
1998-08-31,3.755208
1998-09-01,3.796875
1998-09-02,3.822917
1998-09-03,3.817708
1998-09-04,3.796875
1998-09-08,3.817708
1998-09-09,3.75
1998-09-10,3.645833
1998-09-11,3.5625
1998-09-14,3.630208
1998-09-15,3.677083
1998-09-16,3.71875
1998-09-17,3.604167
1998-09-18,3.640625
1998-09-21,3.536458
1998-09-22,3.557292
1998-09-23,3.546875
1998-09-24,3.588542
1998-09-25,3.760417
1998-09-28,3.817708
1998-09-29,3.770833
1998-09-30,3.71875
1998-10-01,3.692708
1998-10-02,3.755208
1998-10-05,3.588542
1998-10-06,3.578125
1998-10-07,3.552083
1998-10-08,3.473958
1998-10-09,3.572917
1998-10-12,3.604167
1998-10-13,3.59375
1998-10-14,3.671875
1998-10-15,3.885417
1998-10-16,3.895833
1998-10-19,3.848958
1998-10-20,3.8893230000000005
1998-10-21,4.046875
1998-10-22,4.0833330000000005
1998-10-23,4.0364580000000005
1998-10-26,4.0677080000000005
1998-10-27,4.1302080000000005
1998-10-28,4.15625
1998-10-29,4.140625
1998-10-30,4.203125
1998-11-02,4.2916669999999995
1998-11-03,4.3020830000000005
1998-11-04,4.3177080000000005
1998-11-05,4.3229169999999995
1998-11-06,4.3385419999999995
1998-11-09,4.2604169999999995
1998-11-10,4.21875
1998-11-11,4.2291669999999995
1998-11-12,4.2552080000000005
1998-11-13,4.296875
1998-11-16,4.296875
1998-11-17,4.2864580000000005
1998-11-18,4.3958330000000005
1998-11-19,4.3802080000000005
1998-11-20,4.4166669999999995
1998-11-23,4.53125
1998-11-24,4.5260419999999995
1998-11-25,4.5520830000000005
1998-11-27,4.5572919999999995
1998-11-30,4.5
1998-12-01,4.59375
1998-12-02,4.5364580000000005
1998-12-03,4.4583330000000005
1998-12-04,4.5
1998-12-07,4.4791669999999995
1998-12-08,4.4427080000000005
1998-12-09,4.390625
1998-12-10,4.3541669999999995
1998-12-11,4.3020830000000005
1998-12-14,4.2916669999999995
1998-12-15,4.28125
1998-12-16,4.265625
1998-12-17,4.2760419999999995
1998-12-18,4.28125
1998-12-21,4.3020830000000005
1998-12-22,4.3333330000000005
1998-12-23,4.2708330000000005
1998-12-24,4.2604169999999995
1998-12-28,4.2291669999999995
1998-12-29,4.2291669999999995
1998-12-30,4.2395830000000005
1998-12-31,4.3229169999999995
1999-01-04,4.4010419999999995
1999-01-05,4.5
1999-01-06,4.4895830000000005
1999-01-07,4.4739580000000005
1999-01-08,4.5520830000000005
1999-01-11,4.46875
1999-01-12,4.3645830000000005
1999-01-13,4.359375
1999-01-14,4.2916669999999995
1999-01-15,4.3802080000000005
1999-01-19,4.4583330000000005
1999-01-20,4.4895830000000005
1999-01-21,4.4739580000000005
1999-01-22,4.4114580000000005
1999-01-25,4.3958330000000005
1999-01-26,4.5
1999-01-27,4.5
1999-01-28,4.4375
1999-01-29,4.4583330000000005
1999-02-01,4.53125
1999-02-02,4.4270830000000005
1999-02-03,4.4479169999999995
1999-02-04,4.4739580000000005
1999-02-05,4.3958330000000005
1999-02-08,4.3541669999999995
1999-02-09,4.3333330000000005
1999-02-10,4.25
1999-02-11,4.2708330000000005
1999-02-12,4.2552080000000005
1999-02-16,4.40625
1999-02-17,4.328125
1999-02-18,4.28125
1999-02-19,4.2395830000000005
1999-02-22,4.1614580000000005
1999-02-23,4.15625
1999-02-24,4.0989580000000005
1999-02-25,4.0520830000000005
1999-02-26,4.0260419999999995
1999-03-01,3.958333
1999-03-02,3.802083
1999-03-03,3.822917
1999-03-04,3.921875
1999-03-05,3.989583
1999-03-08,4.0364580000000005
1999-03-09,4.1354169999999995
1999-03-10,4.1875
1999-03-11,4.1927080000000005
1999-03-12,4.1927080000000005
1999-03-15,4.25
1999-03-16,4.2708330000000005
1999-03-17,4.3333330000000005
1999-03-18,4.4166669999999995
1999-03-19,4.5
1999-03-22,4.625
1999-03-23,4.5520830000000005
1999-03-24,4.53125
1999-03-25,4.5833330000000005
1999-03-26,4.6458330000000005
1999-03-29,4.765625
1999-03-30,4.7239580000000005
1999-03-31,4.6354169999999995
1999-04-01,4.5833330000000005
1999-04-05,4.5729169999999995
1999-04-06,4.6510419999999995
1999-04-07,4.7135419999999995
1999-04-08,4.6927080000000005
1999-04-09,4.6822919999999995
1999-04-12,4.6458330000000005
1999-04-13,4.59375
1999-04-14,4.7239580000000005
1999-04-15,4.8489580000000005
1999-04-16,4.84375
1999-04-19,5.0
1999-04-20,5.0
1999-04-21,5.1354169999999995
1999-04-22,5.03125
1999-04-23,4.9322919999999995
1999-04-26,4.9947919999999995
1999-04-27,5.09375
1999-04-28,5.265625
1999-04-29,5.375
1999-04-30,5.2604169999999995
1999-05-03,5.421875
1999-05-04,5.3958330000000005
1999-05-05,5.5208330000000005
1999-05-06,5.5572919999999995
1999-05-07,5.71875
1999-05-10,5.6666669999999995
1999-05-11,5.5677080000000005
1999-05-12,5.4947919999999995
1999-05-13,5.5104169999999995
1999-05-14,5.25
1999-05-17,5.2760419999999995
1999-05-18,5.2760419999999995
1999-05-19,5.2916669999999995
1999-05-20,5.375
1999-05-21,5.25
1999-05-24,5.3020830000000005
1999-05-25,5.1302080000000005
1999-05-26,5.1145830000000005
1999-05-27,5.0729169999999995
1999-05-28,5.3333330000000005
1999-06-01,5.3385419999999995
1999-06-02,5.4583330000000005
1999-06-03,5.3645830000000005
1999-06-04,5.375
1999-06-07,5.34375
1999-06-08,5.3385419999999995
1999-06-09,5.3177080000000005
1999-06-10,5.28125
1999-06-11,5.25
1999-06-14,5.3802080000000005
1999-06-15,5.3333330000000005
1999-06-16,5.25
1999-06-17,5.2135419999999995
1999-06-18,5.578125
1999-06-21,5.5677080000000005
1999-06-22,5.625
1999-06-23,5.546875
1999-06-24,5.5
1999-06-25,5.5416669999999995
1999-06-28,5.4479169999999995
1999-06-29,5.4739580000000005
1999-06-30,5.5833330000000005
1999-07-01,5.5729169999999995
1999-07-02,5.59375
1999-07-06,5.8020830000000005
1999-07-07,5.7447919999999995
1999-07-08,5.7916669999999995
1999-07-09,5.7447919999999995
1999-07-12,5.6875
1999-07-13,5.65625
1999-07-14,5.75
1999-07-15,5.765625
1999-07-16,5.875
1999-07-19,6.0833330000000005
1999-07-20,5.9583330000000005
1999-07-21,5.8854169999999995
1999-07-22,5.7864580000000005
1999-07-23,5.6354169999999995
1999-07-26,5.5625
1999-07-27,5.5625
1999-07-28,5.578125
1999-07-29,5.5
1999-07-30,5.5833330000000005
1999-08-02,5.7395830000000005
1999-08-03,5.7552080000000005
1999-08-04,5.828125
1999-08-05,5.7708330000000005
1999-08-06,5.7083330000000005
1999-08-09,5.5989580000000005
1999-08-10,5.5104169999999995
1999-08-11,5.5
1999-08-12,5.46875
1999-08-13,5.5
1999-08-16,5.4583330000000005
1999-08-17,5.4791669999999995
1999-08-18,5.4739580000000005
1999-08-19,5.4270830000000005
1999-08-20,5.3385419999999995
1999-08-23,5.3802080000000005
1999-08-24,5.3489580000000005
1999-08-25,5.3489580000000005
1999-08-26,5.2916669999999995
1999-08-27,5.3697919999999995
1999-08-30,5.3333330000000005
1999-08-31,5.296875
1999-09-01,5.3177080000000005
1999-09-02,5.296875
1999-09-03,5.3072919999999995
1999-09-07,5.296875
1999-09-08,5.3229169999999995
1999-09-09,5.3020830000000005
1999-09-10,5.28125
1999-09-13,5.3385419999999995
1999-09-14,5.3125
1999-09-15,5.3541669999999995
1999-09-16,5.296875
1999-09-17,5.3072919999999995
1999-09-20,5.3177080000000005
1999-09-21,5.28125
1999-09-22,5.1770830000000005
1999-09-23,4.9427080000000005
1999-09-24,4.7916669999999995
1999-09-27,4.765625
1999-09-28,4.6666669999999995
1999-09-29,4.71875
1999-09-30,5.0520830000000005
1999-10-01,4.8958330000000005
1999-10-04,5.0
1999-10-05,5.0
1999-10-06,5.0416669999999995
1999-10-07,4.96875
1999-10-08,4.8229169999999995
1999-10-11,4.8541669999999995
1999-10-12,4.8333330000000005
1999-10-13,4.78125
1999-10-14,4.7604169999999995
1999-10-15,4.7291669999999995
1999-10-18,4.6354169999999995
1999-10-19,4.7708330000000005
1999-10-20,4.8333330000000005
1999-10-21,4.9895830000000005
1999-10-22,5.0833330000000005
1999-10-25,5.0208330000000005
1999-10-26,4.9479169999999995
1999-10-27,4.875
1999-10-28,4.8958330000000005
1999-10-29,5.0833330000000005
1999-11-01,5.1145830000000005
1999-11-02,5.3541669999999995
1999-11-03,5.28125
1999-11-04,5.2708330000000005
1999-11-05,5.3333330000000005
1999-11-08,5.3541669999999995
1999-11-09,5.3229169999999995
1999-11-10,5.40625
1999-11-11,5.40625
1999-11-12,5.625
1999-11-15,5.5416669999999995
1999-11-16,5.5104169999999995
1999-11-17,5.4479169999999995
1999-11-18,5.5
1999-11-19,5.4166669999999995
1999-11-22,5.2395830000000005
1999-11-23,5.1354169999999995
1999-11-24,5.0833330000000005
1999-11-26,5.1145830000000005
1999-11-29,5.0625
1999-11-30,4.9895830000000005
1999-12-01,4.8333330000000005
1999-12-02,4.8333330000000005
1999-12-03,4.9375
1999-12-06,4.8333330000000005
1999-12-07,4.7395830000000005
1999-12-08,4.8020830000000005
1999-12-09,4.8333330000000005
1999-12-10,4.84375
1999-12-13,4.8125
1999-12-14,4.75
1999-12-15,4.7708330000000005
1999-12-16,4.8645830000000005
1999-12-17,4.9583330000000005
1999-12-20,4.84375
1999-12-21,4.625
1999-12-22,4.28125
1999-12-23,4.4375
1999-12-27,4.4479169999999995
1999-12-28,4.3229169999999995
1999-12-29,4.4583330000000005
1999-12-30,4.4791669999999995
1999-12-31,4.4166669999999995
2000-01-03,4.3020830000000005
2000-01-04,4.1666669999999995
2000-01-05,4.2083330000000005
2000-01-06,4.4270830000000005
2000-01-07,4.3333330000000005
2000-01-10,4.3125
2000-01-11,4.1875
2000-01-12,4.1666669999999995
2000-01-13,4.5
2000-01-14,4.5833330000000005
2000-01-18,4.5
2000-01-19,4.28125
2000-01-20,4.2604169999999995
2000-01-21,4.1666669999999995
2000-01-24,3.989583
2000-01-25,4.0625
2000-01-26,4.0625
2000-01-27,4.0625
2000-01-28,4.0729169999999995
2000-01-31,4.1458330000000005
2000-02-01,4.25
2000-02-02,4.15625
2000-02-03,4.0520830000000005
2000-02-04,4.0104169999999995
2000-02-07,4.0104169999999995
2000-02-08,4.1354169999999995
2000-02-09,3.96875
2000-02-10,4.1666669999999995
2000-02-11,4.1666669999999995
2000-02-14,4.1458330000000005
2000-02-15,4.1041669999999995
2000-02-16,4.15625
2000-02-17,4.1458330000000005
2000-02-18,4.0416669999999995
2000-02-22,4.09375
2000-02-23,3.927083
2000-02-24,3.895833
2000-02-25,3.927083
2000-02-28,3.989583
2000-02-29,3.927083
2000-03-01,3.989583
2000-03-02,3.979167
2000-03-03,4.0104169999999995
2000-03-06,4.0104169999999995
2000-03-07,3.9375
2000-03-08,3.96875
2000-03-09,3.989583
2000-03-10,4.0208330000000005
2000-03-13,4.1041669999999995
2000-03-14,3.96875
2000-03-15,4.1666669999999995
2000-03-16,4.5104169999999995
2000-03-17,4.6666669999999995
2000-03-20,4.5416669999999995
2000-03-21,4.5625
2000-03-22,4.3645830000000005
2000-03-23,4.4375
2000-03-24,4.4895830000000005
2000-03-27,4.4791669999999995
2000-03-28,4.375
2000-03-29,4.3958330000000005
2000-03-30,4.3958330000000005
2000-03-31,4.4479169999999995
2000-04-03,4.7291669999999995
2000-04-04,4.6458330000000005
2000-04-05,4.7291669999999995
2000-04-06,4.6979169999999995
2000-04-07,4.5104169999999995
2000-04-10,4.5
2000-04-11,4.7083330000000005
2000-04-12,4.9166669999999995
2000-04-13,4.9479169999999995
2000-04-14,4.6041669999999995
2000-04-17,4.5
2000-04-18,4.7291669999999995
2000-04-19,4.6041669999999995
2000-04-20,4.625
2000-04-24,4.84375
2000-04-25,5.0833330000000005
2000-04-26,4.875
2000-04-27,4.8333330000000005
2000-04-28,4.6770830000000005
2000-05-01,4.6979169999999995
2000-05-02,4.6979169999999995
2000-05-03,4.6875
2000-05-04,4.6458330000000005
2000-05-05,4.7916669999999995
2000-05-08,4.8229169999999995
2000-05-09,4.96875
2000-05-10,4.7708330000000005
2000-05-11,4.8229169999999995
2000-05-12,4.7395830000000005
2000-05-15,4.8645830000000005
2000-05-16,4.9270830000000005
2000-05-17,4.8645830000000005
2000-05-18,4.8333330000000005
2000-05-19,4.71875
2000-05-22,4.6354169999999995
2000-05-23,4.6145830000000005
2000-05-24,4.6354169999999995
2000-05-25,4.5
2000-05-26,4.4791669999999995
2000-05-30,4.5625
2000-05-31,4.46875
2000-06-01,4.5729169999999995
2000-06-02,4.6770830000000005
2000-06-05,4.5729169999999995
2000-06-06,4.4895830000000005
2000-06-07,4.5104169999999995
2000-06-08,4.53125
2000-06-09,4.65625
2000-06-12,4.6041669999999995
2000-06-13,4.7708330000000005
2000-06-14,4.6666669999999995
2000-06-15,4.6875
2000-06-16,4.5625
2000-06-19,4.6041669999999995
2000-06-20,4.6666669999999995
2000-06-21,4.6875
2000-06-22,4.6354169999999995
2000-06-23,4.6354169999999995
2000-06-26,4.7708330000000005
2000-06-27,4.78125
2000-06-28,4.9270830000000005
2000-06-29,4.8541669999999995
2000-06-30,4.8645830000000005
2000-07-03,5.0
2000-07-05,5.2395830000000005
2000-07-06,5.1875
2000-07-07,5.1666669999999995
2000-07-10,5.0625
2000-07-11,5.09375
2000-07-12,5.0833330000000005
2000-07-13,5.0104169999999995
2000-07-14,5.125
2000-07-17,5.3125
2000-07-18,5.3854169999999995
2000-07-19,5.2395830000000005
2000-07-20,5.0104169999999995
2000-07-21,4.8125
2000-07-24,4.9166669999999995
2000-07-25,4.875
2000-07-26,5.1458330000000005
2000-07-27,5.3333330000000005
2000-07-28,5.3854169999999995
2000-07-31,5.3020830000000005
2000-08-01,5.21875
2000-08-02,5.2916669999999995
2000-08-03,5.3333330000000005
2000-08-04,5.3125
2000-08-07,5.25
2000-08-08,5.1875
2000-08-09,5.1666669999999995
2000-08-10,5.1458330000000005
2000-08-11,5.25
2000-08-14,5.2291669999999995
2000-08-15,5.1770830000000005
2000-08-16,5.0729169999999995
2000-08-17,5.0
2000-08-18,4.96875
2000-08-21,4.9895830000000005
2000-08-22,5.0729169999999995
2000-08-23,4.9479169999999995
2000-08-24,5.0104169999999995
2000-08-25,4.9479169999999995
2000-08-28,4.9375
2000-08-29,4.7916669999999995
2000-08-30,4.875
2000-08-31,4.90625
2000-09-01,4.90625
2000-09-05,4.9166669999999995
2000-09-06,4.9166669999999995
2000-09-07,4.8958330000000005
2000-09-08,4.9583330000000005
2000-09-11,4.9479169999999995
2000-09-12,5.0
2000-09-13,5.0
2000-09-14,4.9479169999999995
2000-09-15,4.8854169999999995
2000-09-18,4.875
2000-09-19,4.8958330000000005
2000-09-20,5.0104169999999995
2000-09-21,4.9479169999999995
2000-09-22,4.8645830000000005
2000-09-25,4.9375
2000-09-26,4.8333330000000005
2000-09-27,4.75
2000-09-28,4.8125
2000-09-29,4.8854169999999995
2000-10-02,4.8125
2000-10-03,4.84375
2000-10-04,5.0520830000000005
2000-10-05,4.9270830000000005
2000-10-06,4.8229169999999995
2000-10-09,4.9375
2000-10-10,5.0
2000-10-11,4.9375
2000-10-12,4.875
2000-10-13,4.8229169999999995
2000-10-16,4.7604169999999995
2000-10-17,4.65625
2000-10-18,4.6145830000000005
2000-10-19,4.625
2000-10-20,4.5416669999999995
2000-10-23,4.5625
2000-10-24,4.6770830000000005
2000-10-25,4.8333330000000005
2000-10-26,4.90625
2000-10-27,4.90625
2000-10-30,5.1666669999999995
2000-10-31,5.25
2000-11-01,5.2083330000000005
2000-11-02,5.21875
2000-11-03,5.1875
2000-11-06,5.3125
2000-11-07,5.3020830000000005
2000-11-08,5.3125
