Date,SAIC
2014-05-05,37.75
2014-05-06,37.959998999999996
2014-05-07,37.919998
2014-05-08,36.639998999999996
2014-05-09,37.540001000000004
2014-05-12,37.5
2014-05-13,37.560001
2014-05-14,37.509997999999996
2014-05-15,37.52
2014-05-16,37.09
2014-05-19,37.16
2014-05-20,36.82
2014-05-21,37.48
2014-05-22,37.84
2014-05-23,38.200001
2014-05-27,38.759997999999996
2014-05-28,39.09
2014-05-29,38.75
2014-05-30,38.73
2014-06-02,38.52
2014-06-03,38.029999
2014-06-04,39.310001
2014-06-05,39.23
2014-06-06,40.209998999999996
2014-06-09,39.720001
2014-06-10,42.959998999999996
2014-06-11,44.540001000000004
2014-06-12,43.48
2014-06-13,44.529999
2014-06-16,42.779999
2014-06-17,42.720001
2014-06-18,42.43
2014-06-19,42.52
2014-06-20,43.73
2014-06-23,44.52
2014-06-24,44.779999
2014-06-25,45.639998999999996
2014-06-26,45.509997999999996
2014-06-27,44.849998
2014-06-30,44.16
2014-07-01,45.009997999999996
2014-07-02,44.830002
2014-07-03,45.470001
2014-07-07,44.700001
2014-07-08,44.700001
2014-07-09,43.990002000000004
2014-07-10,43.200001
2014-07-11,42.52
2014-07-14,42.779999
2014-07-15,43.099998
2014-07-16,42.900002
2014-07-17,41.919998
2014-07-18,43.459998999999996
2014-07-21,43.360001000000004
2014-07-22,43.259997999999996
2014-07-23,43.380001
2014-07-24,43.369999
2014-07-25,42.970001
2014-07-28,43.310001
2014-07-29,42.200001
2014-07-30,42.52
2014-07-31,41.77
2014-08-01,41.75
2014-08-04,41.639998999999996
2014-08-05,41.369999
2014-08-06,41.599998
2014-08-07,41.650002
2014-08-08,41.630001
2014-08-11,41.779999
2014-08-12,41.509997999999996
2014-08-13,42.220001
2014-08-14,42.540001000000004
2014-08-15,42.439999
2014-08-18,43.0
2014-08-19,43.48
2014-08-20,43.040001000000004
2014-08-21,43.360001000000004
2014-08-22,43.73
2014-08-25,43.869999
2014-08-26,44.459998999999996
2014-08-27,44.970001
2014-08-28,44.389998999999996
2014-08-29,46.119999
2014-09-02,45.759997999999996
2014-09-03,45.759997999999996
2014-09-04,45.720001
2014-09-05,45.889998999999996
2014-09-08,46.32
2014-09-09,46.09
2014-09-10,47.110001000000004
2014-09-11,47.709998999999996
2014-09-12,46.419998
2014-09-15,46.389998999999996
2014-09-16,46.279999
2014-09-17,45.959998999999996
2014-09-18,46.450001
2014-09-19,45.759997999999996
2014-09-22,45.48
2014-09-23,44.580002
2014-09-24,45.200001
2014-09-25,44.889998999999996
2014-09-26,44.810001
2014-09-29,44.740002000000004
2014-09-30,44.23
2014-10-01,44.950001
2014-10-02,45.599998
2014-10-03,46.529999
2014-10-06,46.43
2014-10-07,46.139998999999996
2014-10-08,47.18
2014-10-09,46.110001000000004
2014-10-10,44.66
2014-10-13,45.110001000000004
2014-10-14,46.060001
2014-10-15,46.07
2014-10-16,45.779999
2014-10-17,44.799999
2014-10-20,44.509997999999996
2014-10-21,45.200001
2014-10-22,45.68
2014-10-23,46.549999
2014-10-24,46.580002
2014-10-27,46.93
2014-10-28,47.27
2014-10-29,47.68
2014-10-30,48.18
2014-10-31,48.91
2014-11-03,49.400002
2014-11-04,49.619999
2014-11-05,50.32
2014-11-06,50.23
2014-11-07,49.77
2014-11-10,50.790001000000004
2014-11-11,50.5
2014-11-12,50.439999
2014-11-13,50.560001
2014-11-14,50.25
2014-11-17,49.860001000000004
2014-11-18,49.439999
2014-11-19,49.709998999999996
2014-11-20,48.91
2014-11-21,49.349998
2014-11-24,49.650002
2014-11-25,50.09
2014-11-26,50.029999
2014-11-28,50.630001
2014-12-01,49.990002000000004
2014-12-02,50.709998999999996
2014-12-03,51.450001
2014-12-04,50.830002
2014-12-05,50.349998
2014-12-08,49.810001
2014-12-09,50.849998
2014-12-10,51.060001
2014-12-11,52.130001
2014-12-12,50.380001
2014-12-15,49.669998
2014-12-16,49.349998
2014-12-17,50.029999
2014-12-18,50.48
2014-12-19,50.07
2014-12-22,50.919998
2014-12-23,51.259997999999996
2014-12-24,50.990002000000004
2014-12-26,51.169998
2014-12-29,50.439999
2014-12-30,50.349998
2014-12-31,49.529999
2015-01-02,49.5
2015-01-05,49.369999
2015-01-06,49.169998
2015-01-07,49.299999
2015-01-08,49.290001000000004
2015-01-09,49.240002000000004
2015-01-12,49.130001
2015-01-13,51.220001
2015-01-14,51.150002
2015-01-15,51.549999
2015-01-16,51.5
2015-01-20,51.450001
2015-01-21,50.779999
2015-01-22,51.189999
2015-01-23,50.84
2015-01-26,51.0
2015-01-27,50.5
2015-01-28,49.990002000000004
2015-01-29,50.82
2015-01-30,48.779999
2015-02-02,48.779999
2015-02-03,50.790001000000004
2015-02-04,50.950001
2015-02-05,52.18
2015-02-06,51.540001000000004
2015-02-09,50.639998999999996
2015-02-10,51.380001
2015-02-11,51.029999
2015-02-12,53.220001
2015-02-13,52.990002000000004
2015-02-17,53.799999
2015-02-18,54.060001
2015-02-19,54.599998
2015-02-20,55.099998
2015-02-23,54.349998
2015-02-24,53.59
2015-02-25,54.299999
2015-02-26,54.790001000000004
2015-02-27,54.68
2015-03-02,55.450001
2015-03-03,54.950001
2015-03-04,53.849998
2015-03-05,53.169998
2015-03-06,52.349998
2015-03-09,53.310001
2015-03-10,52.630001
2015-03-11,52.630001
2015-03-12,53.470001
2015-03-13,53.16
2015-03-16,53.459998999999996
2015-03-17,53.549999
2015-03-18,54.209998999999996
2015-03-19,53.880001
2015-03-20,55.049999
2015-03-23,55.419998
2015-03-24,55.099998
2015-03-25,52.959998999999996
2015-03-26,52.669998
2015-03-27,54.360001000000004
2015-03-30,55.700001
2015-03-31,51.349998
2015-04-01,52.259997999999996
2015-04-02,51.970001
2015-04-06,52.279999
2015-04-07,51.799999
2015-04-08,52.130001
2015-04-09,52.110001000000004
2015-04-10,52.349998
2015-04-13,52.330002
2015-04-14,51.349998
2015-04-15,51.189999
2015-04-16,51.41
2015-04-17,50.509997999999996
2015-04-20,51.68
2015-04-21,52.060001
2015-04-22,52.189999
2015-04-23,52.400002
2015-04-24,52.389998999999996
2015-04-27,51.43
2015-04-28,52.27
2015-04-29,51.490002000000004
2015-04-30,50.099998
2015-05-01,50.669998
2015-05-04,50.869999
2015-05-05,50.099998
2015-05-06,49.830002
2015-05-07,50.049999
2015-05-08,51.41
2015-05-11,51.34
2015-05-12,50.919998
2015-05-13,51.919998
2015-05-14,53.220001
2015-05-15,53.209998999999996
2015-05-18,53.700001
2015-05-19,53.400002
2015-05-20,53.299999
2015-05-21,52.650002
2015-05-22,52.48
2015-05-26,51.84
2015-05-27,52.990002000000004
2015-05-28,54.189999
2015-05-29,53.0
2015-06-01,53.619999
2015-06-02,52.790001000000004
2015-06-03,53.75
2015-06-04,53.110001000000004
2015-06-05,53.66
2015-06-08,53.220001
2015-06-09,50.459998999999996
2015-06-10,50.830002
2015-06-11,51.380001
2015-06-12,50.82
2015-06-15,51.970001
2015-06-16,52.619999
2015-06-17,52.779999
2015-06-18,53.369999
2015-06-19,53.48
2015-06-22,53.799999
2015-06-23,53.84
2015-06-24,53.299999
2015-06-25,53.720001
2015-06-26,53.790001000000004
2015-06-29,53.0
2015-06-30,52.849998
2015-07-01,52.41
2015-07-02,51.970001
2015-07-06,52.25
2015-07-07,52.200001
2015-07-08,52.02
2015-07-09,52.220001
2015-07-10,52.560001
2015-07-13,52.869999
2015-07-14,53.419998
2015-07-15,53.490002000000004
2015-07-16,54.049999
2015-07-17,54.009997999999996
2015-07-20,53.98
2015-07-21,53.330002
2015-07-22,53.880001
2015-07-23,53.689999
2015-07-24,52.93
2015-07-27,51.939999
2015-07-28,53.18
2015-07-29,53.790001000000004
2015-07-30,53.720001
2015-07-31,53.68
2015-08-03,53.540001000000004
2015-08-04,52.869999
2015-08-05,53.689999
2015-08-06,52.060001
2015-08-07,51.900002
2015-08-10,52.330002
2015-08-11,51.759997999999996
2015-08-12,51.59
2015-08-13,51.259997999999996
2015-08-14,51.740002000000004
2015-08-17,52.57
2015-08-18,51.650002
2015-08-19,51.77
2015-08-20,51.07
2015-08-21,48.860001000000004
2015-08-24,47.0
2015-08-25,46.25
2015-08-26,48.040001000000004
2015-08-27,48.799999
2015-08-28,49.23
2015-08-31,48.77
2015-09-01,42.439999
2015-09-02,42.77
2015-09-03,42.830002
2015-09-04,42.349998
2015-09-08,42.360001000000004
2015-09-09,41.73
2015-09-10,41.049999
2015-09-11,41.48
2015-09-14,41.490002000000004
2015-09-15,42.099998
2015-09-16,42.509997999999996
2015-09-17,43.099998
2015-09-18,42.490002000000004
2015-09-21,42.439999
2015-09-22,41.889998999999996
2015-09-23,41.630001
2015-09-24,41.310001
2015-09-25,40.84
2015-09-28,40.25
2015-09-29,39.889998999999996
2015-09-30,40.209998999999996
2015-10-01,40.150002
2015-10-02,40.57
2015-10-05,41.619999
2015-10-06,41.709998999999996
2015-10-07,42.849998
2015-10-08,42.91
2015-10-09,42.990002000000004
2015-10-12,43.0
2015-10-13,41.950001
2015-10-14,42.220001
2015-10-15,42.66
2015-10-16,42.330002
2015-10-19,42.439999
2015-10-20,42.380001
2015-10-21,41.610001000000004
2015-10-22,42.790001000000004
2015-10-23,43.669998
2015-10-26,43.790001000000004
2015-10-27,43.66
2015-10-28,45.25
2015-10-29,45.529999
2015-10-30,45.860001000000004
2015-11-02,45.740002000000004
2015-11-03,45.41
2015-11-04,45.810001
2015-11-05,45.990002000000004
2015-11-06,46.189999
2015-11-09,45.639998999999996
2015-11-10,45.990002000000004
2015-11-11,46.720001
2015-11-12,46.099998
2015-11-13,45.299999
2015-11-16,45.860001000000004
2015-11-17,45.939999
2015-11-18,47.18
2015-11-19,47.380001
2015-11-20,47.68
2015-11-23,47.970001
2015-11-24,47.970001
2015-11-25,49.330002
2015-11-27,49.349998
2015-11-30,50.240002000000004
2015-12-01,50.529999
2015-12-02,51.599998
2015-12-03,50.099998
2015-12-04,49.82
2015-12-07,49.369999
2015-12-08,49.060001
2015-12-09,47.73
2015-12-10,48.970001
2015-12-11,46.98
2015-12-14,46.299999
2015-12-15,47.029999
2015-12-16,47.310001
2015-12-17,46.91
2015-12-18,44.84
2015-12-21,44.880001
2015-12-22,44.900002
2015-12-23,45.0
2015-12-24,45.009997999999996
2015-12-28,45.450001
2015-12-29,46.740002000000004
2015-12-30,46.450001
2015-12-31,45.779999
2016-01-04,43.779999
2016-01-05,43.790001000000004
2016-01-06,42.790001000000004
2016-01-07,44.450001
2016-01-08,43.880001
2016-01-11,44.150002
2016-01-12,44.240002000000004
2016-01-13,43.119999
2016-01-14,43.919998
2016-01-15,43.310001
2016-01-19,42.830002
2016-01-20,43.98
2016-01-21,42.619999
2016-01-22,42.950001
2016-01-25,41.700001
2016-01-26,43.41
2016-01-27,40.869999
2016-01-28,41.23
2016-01-29,42.619999
2016-02-01,42.43
2016-02-02,40.889998999999996
2016-02-03,41.049999
2016-02-04,41.75
2016-02-05,40.889998999999996
2016-02-08,40.5
2016-02-09,40.849998
2016-02-10,41.529999
2016-02-11,41.73
2016-02-12,42.709998999999996
2016-02-16,43.529999
2016-02-17,43.009997999999996
2016-02-18,42.439999
2016-02-19,43.029999
2016-02-22,44.32
2016-02-23,44.23
2016-02-24,44.23
2016-02-25,44.580002
2016-02-26,44.669998
2016-02-29,44.650002
2016-03-01,45.119999
2016-03-02,45.27
2016-03-03,45.32
2016-03-04,45.740002000000004
2016-03-07,45.93
2016-03-08,45.5
2016-03-09,45.139998999999996
2016-03-10,45.209998999999996
2016-03-11,45.950001
2016-03-14,46.349998
2016-03-15,45.970001
2016-03-16,48.220001
2016-03-17,47.73
2016-03-18,47.490002000000004
2016-03-21,48.060001
2016-03-22,47.540001000000004
2016-03-23,47.07
2016-03-24,47.240002000000004
2016-03-28,46.549999
2016-03-29,51.880001
2016-03-30,52.259997999999996
2016-03-31,53.34
2016-04-01,54.169998
2016-04-04,53.619999
2016-04-05,53.080002
2016-04-06,53.240002000000004
2016-04-07,52.380001
2016-04-08,52.139998999999996
2016-04-11,52.240002000000004
2016-04-12,52.049999
2016-04-13,52.610001000000004
2016-04-14,52.34
2016-04-15,52.919998
2016-04-18,53.349998
2016-04-19,53.169998
2016-04-20,53.150002
2016-04-21,52.860001000000004
2016-04-22,53.369999
2016-04-25,53.389998999999996
2016-04-26,53.639998999999996
2016-04-27,53.549999
2016-04-28,53.25
2016-04-29,53.09
2016-05-02,53.290001000000004
2016-05-03,52.369999
2016-05-04,52.150002
2016-05-05,52.25
2016-05-06,53.07
2016-05-09,52.970001
2016-05-10,53.349998
2016-05-11,52.509997999999996
2016-05-12,52.889998999999996
2016-05-13,52.560001
2016-05-16,53.09
2016-05-17,51.450001
2016-05-18,52.130001
2016-05-19,52.119999
2016-05-20,53.299999
2016-05-23,52.400002
2016-05-24,54.5
2016-05-25,53.700001
2016-05-26,53.900002
2016-05-27,54.619999
2016-05-31,54.57
2016-06-01,55.470001
2016-06-02,55.880001
2016-06-03,55.799999
2016-06-06,56.189999
2016-06-07,56.810001
2016-06-08,57.619999
2016-06-09,57.16
2016-06-10,57.32
2016-06-13,58.560001
2016-06-14,58.009997999999996
2016-06-15,56.759997999999996
2016-06-16,57.099998
2016-06-17,56.119999
2016-06-20,57.630001
2016-06-21,58.02
2016-06-22,57.75
2016-06-23,58.490002000000004
2016-06-24,56.669998
2016-06-27,55.029999
2016-06-28,55.209998999999996
2016-06-29,56.299999
2016-06-30,58.349998
2016-07-01,58.169998
2016-07-05,58.07
2016-07-06,58.200001
2016-07-07,57.880001
2016-07-08,59.029999
2016-07-11,59.16
2016-07-12,59.369999
2016-07-13,59.939999
2016-07-14,59.740002000000004
2016-07-15,59.43
2016-07-18,59.119999
2016-07-19,59.41
2016-07-20,60.450001
2016-07-21,59.880001
2016-07-22,61.209998999999996
2016-07-25,60.970001
2016-07-26,61.43
2016-07-27,62.09
2016-07-28,61.099998
2016-07-29,60.759997999999996
2016-08-01,61.419998
2016-08-02,59.939999
2016-08-03,60.25
2016-08-04,60.099998
2016-08-05,60.810001
2016-08-08,60.52
2016-08-09,60.970001
2016-08-10,61.73
2016-08-11,61.580002
2016-08-12,61.200001
2016-08-15,61.619999
2016-08-16,60.790001000000004
2016-08-17,60.810001
2016-08-18,61.689999
2016-08-19,61.91
2016-08-22,62.59
2016-08-23,62.990002000000004
2016-08-24,63.080002
2016-08-25,63.470001
2016-08-26,63.790001000000004
2016-08-29,63.759997999999996
2016-08-30,63.779999
2016-08-31,63.810001
2016-09-01,64.0
2016-09-02,64.449997
2016-09-06,65.230003
2016-09-07,65.699997
2016-09-08,69.650002
2016-09-09,66.860001
2016-09-12,67.589996
2016-09-13,66.849998
2016-09-14,66.260002
2016-09-15,66.540001
2016-09-16,66.849998
2016-09-19,67.849998
2016-09-20,67.650002
2016-09-21,68.440002
2016-09-22,70.620003
2016-09-23,69.720001
2016-09-26,69.360001
2016-09-27,70.230003
2016-09-28,70.07
2016-09-29,69.279999
2016-09-30,69.370003
2016-10-03,69.059998
2016-10-04,68.66999799999999
2016-10-05,68.629997
2016-10-06,69.050003
2016-10-07,68.709999
2016-10-10,70.099998
2016-10-11,68.769997
2016-10-12,68.93
2016-10-13,68.989998
2016-10-14,67.639999
2016-10-17,67.68
2016-10-18,67.599998
2016-10-19,67.480003
2016-10-20,67.239998
2016-10-21,67.220001
2016-10-24,68.66999799999999
2016-10-25,69.18
2016-10-26,69.459999
2016-10-27,68.110001
2016-10-28,68.739998
2016-10-31,68.910004
2016-11-01,68.41999799999999
2016-11-02,67.849998
2016-11-03,68.160004
2016-11-04,68.58000200000001
2016-11-07,70.660004
2016-11-08,71.010002
2016-11-09,74.610001
2016-11-10,75.260002
2016-11-11,79.519997
2016-11-14,81.360001
2016-11-15,79.800003
2016-11-16,79.440002
2016-11-17,79.050003
2016-11-18,79.489998
2016-11-21,80.879997
2016-11-22,82.739998
2016-11-23,82.980003
2016-11-25,83.949997
2016-11-28,83.959999
2016-11-29,84.309998
2016-11-30,82.57
2016-12-01,80.699997
2016-12-02,81.150002
2016-12-05,81.25
2016-12-06,81.839996
2016-12-07,82.120003
2016-12-08,85.910004
2016-12-09,88.650002
2016-12-12,85.08000200000001
2016-12-13,84.91999799999999
2016-12-14,84.25
2016-12-15,84.349998
2016-12-16,83.459999
2016-12-19,85.379997
2016-12-20,85.650002
2016-12-21,85.339996
2016-12-22,84.559998
2016-12-23,84.949997
2016-12-27,85.290001
2016-12-28,84.279999
2016-12-29,85.389999
2016-12-30,84.800003
2017-01-03,84.08000200000001
2017-01-04,85.43
2017-01-05,84.870003
2017-01-06,85.610001
2017-01-09,84.370003
2017-01-10,85.040001
2017-01-11,84.739998
2017-01-12,85.050003
2017-01-13,84.809998
2017-01-17,84.150002
2017-01-18,84.08000200000001
2017-01-19,83.650002
2017-01-20,83.209999
2017-01-23,82.110001
2017-01-24,82.33000200000001
2017-01-25,82.389999
2017-01-26,82.790001
2017-01-27,83.5
2017-01-30,80.940002
2017-01-31,81.41999799999999
2017-02-01,80.790001
2017-02-02,82.029999
2017-02-03,82.699997
2017-02-06,82.349998
2017-02-07,82.639999
2017-02-08,81.639999
2017-02-09,82.629997
2017-02-10,83.41999799999999
2017-02-13,84.66999799999999
2017-02-14,84.760002
2017-02-15,86.360001
2017-02-16,88.18
2017-02-17,87.629997
2017-02-21,88.389999
2017-02-22,88.5
2017-02-23,88.019997
2017-02-24,88.959999
2017-02-27,89.239998
2017-02-28,86.970001
2017-03-01,89.160004
2017-03-02,88.849998
2017-03-03,88.040001
2017-03-06,87.309998
2017-03-07,87.379997
2017-03-08,86.91999799999999
2017-03-09,86.010002
2017-03-10,86.290001
2017-03-13,87.040001
2017-03-14,87.309998
2017-03-15,88.389999
2017-03-16,86.910004
2017-03-17,87.550003
2017-03-20,87.010002
2017-03-21,85.41999799999999
2017-03-22,86.33000200000001
2017-03-23,87.089996
2017-03-24,86.089996
2017-03-27,85.699997
2017-03-28,85.470001
2017-03-29,86.25
2017-03-30,74.970001
2017-03-31,74.400002
2017-04-03,73.040001
2017-04-04,73.849998
2017-04-05,72.699997
2017-04-06,72.910004
2017-04-07,73.040001
2017-04-10,72.550003
2017-04-11,72.910004
2017-04-12,71.480003
2017-04-13,70.099998
2017-04-17,71.699997
2017-04-18,71.68
2017-04-19,72.050003
2017-04-20,72.690002
2017-04-21,72.309998
2017-04-24,74.220001
2017-04-25,74.269997
2017-04-26,75.010002
2017-04-27,74.16999799999999
2017-04-28,72.989998
2017-05-01,73.459999
2017-05-02,73.309998
2017-05-03,72.629997
2017-05-04,74.309998
2017-05-05,74.529999
2017-05-08,73.57
2017-05-09,72.75
2017-05-10,73.309998
2017-05-11,72.620003
2017-05-12,73.16999799999999
2017-05-15,74.529999
2017-05-16,74.529999
2017-05-17,71.540001
2017-05-18,72.129997
2017-05-19,71.91999799999999
2017-05-22,73.400002
2017-05-23,74.190002
2017-05-24,74.940002
2017-05-25,76.5
2017-05-26,77.16999799999999
2017-05-30,75.959999
2017-05-31,75.989998
2017-06-01,77.110001
2017-06-02,77.690002
2017-06-05,77.699997
2017-06-06,76.339996
2017-06-07,75.970001
2017-06-08,77.209999
2017-06-09,77.050003
2017-06-12,81.440002
2017-06-13,74.519997
2017-06-14,74.16999799999999
2017-06-15,73.83000200000001
2017-06-16,70.989998
2017-06-19,71.279999
2017-06-20,71.339996
2017-06-21,71.43
2017-06-22,71.459999
2017-06-23,70.82
2017-06-26,70.309998
2017-06-27,69.18
2017-06-28,70.639999
2017-06-29,69.099998
2017-06-30,69.41999799999999
2017-07-03,70.16999799999999
2017-07-05,70.58000200000001
2017-07-06,69.589996
2017-07-07,71.18
2017-07-10,70.279999
2017-07-11,71.269997
2017-07-12,72.379997
2017-07-13,71.769997
2017-07-14,71.900002
2017-07-17,70.599998
2017-07-18,69.529999
2017-07-19,71.040001
2017-07-20,70.66999799999999
2017-07-21,69.959999
2017-07-24,69.650002
2017-07-25,70.91999799999999
2017-07-26,71.779999
2017-07-27,71.470001
2017-07-28,71.43
2017-07-31,70.410004
2017-08-01,71.779999
2017-08-02,70.129997
2017-08-03,72.33000200000001
2017-08-04,71.550003
2017-08-07,71.440002
2017-08-08,70.760002
2017-08-09,69.690002
2017-08-10,69.260002
2017-08-11,69.300003
2017-08-14,70.629997
2017-08-15,70.620003
2017-08-16,71.809998
2017-08-17,69.589996
2017-08-18,69.139999
2017-08-21,69.68
2017-08-22,71.199997
2017-08-23,70.870003
2017-08-24,71.559998
2017-08-25,71.41999799999999
2017-08-28,71.43
2017-08-29,71.870003
2017-08-30,73.019997
2017-08-31,73.879997
2017-09-01,74.41999799999999
2017-09-05,74.480003
2017-09-06,74.849998
2017-09-07,74.660004
2017-09-08,61.060001
2017-09-11,61.310001
2017-09-12,62.169998
2017-09-13,62.23
2017-09-14,61.490002000000004
2017-09-15,63.279999
2017-09-18,63.279999
2017-09-19,64.900002
2017-09-20,65.18
2017-09-21,65.160004
2017-09-22,64.66999799999999
2017-09-25,64.66999799999999
2017-09-26,65.58000200000001
2017-09-27,66.709999
2017-09-28,66.699997
2017-09-29,66.849998
2017-10-02,67.870003
2017-10-03,67.699997
2017-10-04,68.269997
2017-10-05,69.410004
2017-10-06,69.389999
2017-10-09,69.970001
2017-10-10,70.33000200000001
2017-10-11,70.040001
2017-10-12,69.18
2017-10-13,68.949997
2017-10-16,68.809998
2017-10-17,67.889999
2017-10-18,68.730003
2017-10-19,69.839996
2017-10-20,70.879997
2017-10-23,71.449997
2017-10-24,72.190002
2017-10-25,72.970001
2017-10-26,73.220001
2017-10-27,73.650002
2017-10-30,72.510002
2017-10-31,73.339996
2017-11-01,72.860001
2017-11-02,71.66999799999999
2017-11-03,70.66999799999999
2017-11-06,70.400002
2017-11-07,69.25
2017-11-08,69.160004
2017-11-09,68.68
2017-11-10,68.610001
2017-11-13,68.239998
2017-11-14,68.08000200000001
2017-11-15,67.889999
2017-11-16,69.480003
2017-11-17,68.970001
2017-11-20,70.099998
2017-11-21,71.739998
2017-11-22,70.940002
2017-11-24,71.010002
2017-11-27,71.16999799999999
2017-11-28,72.449997
2017-11-29,73.43
2017-11-30,74.199997
2017-12-01,73.07
2017-12-04,73.230003
2017-12-05,73.269997
2017-12-06,73.07
2017-12-07,75.43
2017-12-08,79.970001
2017-12-11,78.690002
2017-12-12,77.260002
2017-12-13,77.309998
2017-12-14,76.160004
2017-12-15,77.629997
2017-12-18,78.230003
2017-12-19,78.139999
2017-12-20,77.699997
2017-12-21,77.279999
2017-12-22,77.309998
2017-12-26,77.029999
2017-12-27,77.029999
2017-12-28,77.089996
2017-12-29,76.57
2018-01-02,77.550003
2018-01-03,77.379997
2018-01-04,77.959999
2018-01-05,77.989998
2018-01-08,78.68
2018-01-09,78.440002
2018-01-10,77.989998
2018-01-11,78.75
2018-01-12,78.25
2018-01-16,77.690002
2018-01-17,78.18
2018-01-18,76.879997
2018-01-19,77.519997
2018-01-22,77.459999
2018-01-23,78.059998
2018-01-24,77.190002
2018-01-25,77.910004
2018-01-26,78.5
2018-01-29,78.129997
2018-01-30,76.949997
2018-01-31,76.650002
2018-02-01,77.260002
2018-02-02,74.699997
2018-02-05,71.660004
2018-02-06,69.870003
2018-02-07,69.589996
2018-02-08,67.730003
2018-02-09,68.949997
2018-02-12,70.800003
2018-02-13,70.730003
2018-02-14,72.139999
2018-02-15,72.43
2018-02-16,71.699997
2018-02-20,71.849998
2018-02-21,72.529999
2018-02-22,73.199997
2018-02-23,72.959999
2018-02-26,74.08000200000001
2018-02-27,74.279999
2018-02-28,72.389999
2018-03-01,72.279999
2018-03-02,74.379997
2018-03-05,75.489998
2018-03-06,76.309998
2018-03-07,75.83000200000001
2018-03-08,76.209999
2018-03-09,79.050003
2018-03-12,78.559998
2018-03-13,77.470001
2018-03-14,77.25
