Date,WWY
2011-05-20,2.25667
2011-05-23,2.1718900000000003
2011-05-24,2.1653599999999997
2011-05-25,2.05449
2011-05-26,2.05449
2011-05-27,2.0805700000000003
2011-05-31,2.10014
2011-06-01,2.06753
2011-06-02,1.9827400000000002
2011-06-03,1.95665
2011-06-06,1.95665
2011-06-07,1.90448
2011-06-08,1.8783900000000002
2011-06-09,1.83273
2011-06-10,1.8523
2011-06-13,1.8849099999999999
2011-06-14,1.7936
2011-06-15,1.8066400000000002
2011-06-16,1.72838
2011-06-17,1.74142
2011-06-20,1.68272
2011-06-21,1.6762
2011-06-22,1.74142
2011-06-23,1.72838
2011-06-24,1.75447
2011-06-27,1.7936
2011-06-28,1.74794
2011-06-29,1.78055
2011-06-30,1.8588200000000001
2011-07-01,1.8588200000000001
2011-07-05,1.8718700000000001
2011-07-06,1.97622
2011-07-07,1.9697
2011-07-08,1.97622
2011-07-11,1.8523
2011-07-12,1.72186
2011-07-13,1.71533
2011-07-14,1.71533
2011-07-15,1.68924
2011-07-18,1.6762
2011-07-19,1.6305399999999999
2011-07-20,1.6501099999999997
2011-07-21,1.68924
2011-07-22,1.78055
2011-07-25,1.76099
2011-07-26,1.78055
2011-07-27,1.8001200000000002
2011-07-28,1.71533
2011-07-29,1.69577
2011-08-01,1.74794
2011-08-02,1.68272
2011-08-03,1.5979299999999999
2011-08-04,1.56532
2011-08-05,1.39575
2011-08-08,1.324
2011-08-09,1.12834
2011-08-10,1.1870399999999999
2011-08-11,1.16747
2011-08-12,1.1870399999999999
2011-08-15,1.24574
2011-08-16,1.23269
2011-08-17,1.25226
2011-08-18,1.24574
2011-08-19,1.10877
2011-08-22,1.12834
2011-08-23,1.22617
2011-08-24,1.1870399999999999
2011-08-25,1.1413799999999998
2011-08-26,1.1739899999999999
2011-08-29,1.21965
2011-08-30,1.2392100000000001
2011-08-31,1.29139
2011-09-01,1.30444
2011-09-02,1.25226
2011-09-06,1.1479
2011-09-07,1.1739899999999999
2011-09-08,1.20008
2011-09-09,1.2066
2011-09-12,1.10877
2011-09-13,1.0957299999999999
2011-09-14,1.05007
2011-09-15,1.05007
2011-09-16,1.0957299999999999
2011-09-19,1.05659
2011-09-20,1.04355
2011-09-21,1.05659
2011-09-22,0.9718
2011-09-23,0.91963
2011-09-26,0.9131100000000001
2011-09-27,0.9457200000000001
2011-09-28,1.03703
2011-09-29,0.9131100000000001
2011-09-30,1.07616
2011-10-03,0.9652799999999999
2011-10-04,0.9131100000000001
2011-10-05,0.9131100000000001
2011-10-06,0.95224
2011-10-07,1.0892
2011-10-10,1.05659
2011-10-11,1.13486
2011-10-12,1.13486
2011-10-13,1.2653
2011-10-14,1.21965
2011-10-17,1.29139
2011-10-18,1.25226
2011-10-19,1.2979100000000001
2011-10-20,1.24574
2011-10-21,1.2718200000000002
2011-10-24,1.45445
2011-10-25,1.49358
2011-10-26,1.46749
2011-10-27,1.6109799999999999
2011-10-28,1.46097
2011-10-31,1.48706
2011-11-01,1.49358
2011-11-02,1.51315
2011-11-03,1.51315
2011-11-04,1.57837
2011-11-07,1.5522799999999999
2011-11-08,1.5522799999999999
2011-11-09,1.57837
2011-11-10,1.5392299999999999
2011-11-11,1.51967
2011-11-14,1.58489
2011-11-15,1.5979299999999999
2011-11-16,1.59141
2011-11-17,1.57837
2011-11-18,1.5392299999999999
2011-11-21,1.51967
2011-11-22,1.52619
2011-11-23,1.50662
2011-11-25,1.5522799999999999
2011-11-28,1.52619
2011-11-29,1.63707
2011-11-30,1.64359
2011-12-01,1.68272
2011-12-02,1.68924
2011-12-05,1.60446
2011-12-06,1.56532
2011-12-07,1.5979299999999999
2011-12-08,1.58489
2011-12-09,1.49358
2011-12-12,1.46749
2011-12-13,1.52619
2011-12-14,1.46749
2011-12-15,1.4414
2011-12-16,1.45445
2011-12-19,1.41531
2011-12-20,1.44792
2011-12-21,1.40879
2011-12-22,1.42836
2011-12-23,1.43488
2011-12-27,1.43488
2011-12-28,1.4022700000000001
2011-12-29,1.41531
2011-12-30,1.41531
2012-01-03,1.43488
2012-01-04,1.41531
2012-01-05,1.40879
2012-01-06,1.36314
2012-01-09,1.35661
2012-01-10,1.37618
2012-01-11,1.39575
2012-01-12,1.36314
2012-01-13,1.31748
2012-01-17,1.3109600000000001
2012-01-18,1.3109600000000001
2012-01-19,1.27835
2012-01-20,1.10225
2012-01-23,1.10877
2012-01-24,1.10877
2012-01-25,1.10877
2012-01-26,1.1479
2012-01-27,1.1544299999999998
2012-01-30,1.12181
2012-01-31,1.10877
2012-02-01,1.10877
2012-02-02,1.16095
2012-02-03,1.2131299999999998
2012-02-06,1.25878
2012-02-07,1.22617
2012-02-08,1.2653
2012-02-09,1.3827
2012-02-10,1.3109600000000001
2012-02-13,1.30444
2012-02-14,1.29139
2012-02-15,1.35661
2012-02-16,1.3305200000000001
2012-02-17,1.3305200000000001
2012-02-21,1.35661
2012-02-22,1.43488
2012-02-23,1.43488
2012-02-24,1.3435700000000002
2012-02-27,1.3109600000000001
2012-02-28,1.324
2012-02-29,1.30444
2012-03-01,1.30444
2012-03-02,1.31748
2012-03-05,1.2979100000000001
2012-03-06,1.22617
2012-03-07,1.20008
2012-03-08,1.23269
2012-03-09,1.2653
2012-03-12,1.24574
2012-03-13,1.30444
2012-03-14,1.2653
2012-03-15,1.2392100000000001
2012-03-16,1.2718200000000002
2012-03-19,1.25226
2012-03-20,1.20008
2012-03-21,1.1739899999999999
2012-03-22,1.1544299999999998
2012-03-23,1.0892
2012-03-26,1.10225
2012-03-27,1.01746
2012-03-28,0.89354
2012-03-29,0.91963
2012-03-30,1.06312
2012-04-02,0.9131100000000001
2012-04-03,0.9783299999999999
2012-04-04,0.9783299999999999
2012-04-05,1.01094
2012-04-09,1.01094
2012-04-10,0.9913700000000001
2012-04-11,0.9978899999999999
2012-04-12,0.9978899999999999
2012-04-13,0.9978899999999999
2012-04-16,0.9978899999999999
2012-04-17,1.00442
2012-04-18,1.00442
2012-04-19,1.00442
2012-04-20,1.04355
2012-04-23,1.12834
2012-04-24,1.11529
2012-04-25,1.10225
2012-04-26,1.11529
2012-04-27,1.06964
2012-04-30,1.06964
2012-05-01,1.06964
2012-05-02,1.05659
2012-05-03,0.9913700000000001
2012-05-04,0.9913700000000001
2012-05-07,0.9978899999999999
2012-05-08,0.9783299999999999
2012-05-09,0.91963
2012-05-10,0.89354
2012-05-11,0.9065799999999999
2012-05-14,0.87397
2012-05-15,0.8348399999999999
2012-05-16,0.80875
2012-05-17,0.8152699999999999
2012-05-18,0.8348399999999999
2012-05-21,0.85441
2012-05-22,0.86093
2012-05-23,0.8348399999999999
2012-05-24,0.84788
2012-05-25,0.8283200000000001
2012-05-29,0.89354
2012-05-30,0.86745
2012-05-31,0.88049
2012-06-01,0.85441
2012-06-04,0.84136
2012-06-05,0.8283200000000001
2012-06-06,0.84136
2012-06-07,0.8348399999999999
2012-06-08,0.8348399999999999
2012-06-11,0.7761399999999999
2012-06-12,0.79571
2012-06-13,0.80223
2012-06-14,0.75657
2012-06-15,0.79571
2012-06-18,0.80875
2012-06-19,0.78918
2012-06-20,0.9783299999999999
2012-06-21,0.88049
2012-06-22,0.93919
2012-06-25,0.95224
2012-06-26,0.9783299999999999
2012-06-27,0.9913700000000001
2012-06-28,0.92615
2012-06-29,0.84788
2012-07-02,0.85441
2012-07-03,0.9131100000000001
2012-07-05,0.92615
2012-07-06,0.93919
2012-07-09,0.9065799999999999
2012-07-10,0.9065799999999999
2012-07-11,0.89354
2012-07-12,0.89354
2012-07-13,0.9065799999999999
2012-07-16,0.87397
2012-07-17,0.78266
2012-07-18,0.71092
2012-07-19,0.6783100000000001
2012-07-20,0.71092
2012-07-23,0.69135
2012-07-24,1.6234600000000001
2012-07-25,0.69787
2012-07-26,0.65874
2012-07-27,0.6652600000000001
2012-07-30,0.65874
2012-07-31,0.67178
2012-08-01,0.6783100000000001
2012-08-02,0.71092
2012-08-03,0.86745
2012-08-06,0.71744
2012-08-07,0.75005
2012-08-08,0.73048
2012-08-09,0.73048
2012-08-10,0.71744
2012-08-13,0.69135
2012-08-14,0.6783100000000001
2012-08-15,0.6652600000000001
2012-08-16,0.6652600000000001
2012-08-17,0.65222
2012-08-20,0.65874
2012-08-21,0.6652600000000001
2012-08-22,0.6652600000000001
2012-08-23,0.65222
2012-08-24,0.65222
2012-08-27,0.65222
2012-08-28,0.63917
2012-08-29,0.62613
2012-08-30,0.60004
2012-08-31,0.5935199999999999
2012-09-04,0.57395
2012-09-05,0.56091
2012-09-06,0.5543899999999999
2012-09-07,0.5935199999999999
2012-09-10,0.5935199999999999
2012-09-11,0.5935199999999999
2012-09-12,0.5935199999999999
2012-09-13,0.587
2012-09-14,0.63265
2012-09-17,0.63265
2012-09-18,0.6130800000000001
2012-09-19,0.63265
2012-09-20,0.62613
2012-09-21,0.61961
2012-09-24,0.63265
2012-09-25,0.61961
2012-09-26,0.60004
2012-09-27,0.60656
2012-09-28,0.61961
2012-10-01,0.62613
2012-10-02,0.61961
2012-10-03,0.57395
2012-10-04,0.5804699999999999
2012-10-05,0.60004
2012-10-08,0.60004
2012-10-09,0.60004
2012-10-10,0.60004
2012-10-11,0.6130800000000001
2012-10-12,0.63265
2012-10-15,0.62613
2012-10-16,0.63265
2012-10-17,0.62613
2012-10-18,0.6783100000000001
2012-10-19,0.69135
2012-10-22,0.74353
2012-10-23,0.75657
2012-10-24,0.587
2012-10-25,0.75005
2012-10-26,0.71092
2012-10-31,1.64
2012-11-01,0.75005
2012-11-02,0.76962
2012-11-05,0.78266
2012-11-06,0.80875
2012-11-07,0.80223
2012-11-08,0.78266
2012-11-09,0.75657
2012-11-12,0.75005
2012-11-13,0.7044
2012-11-14,0.73701
2012-11-15,0.85441
2012-11-16,0.71092
2012-11-19,0.71092
2012-11-20,0.71092
2012-11-21,0.72396
2012-11-23,0.74353
2012-11-26,2.2
2012-11-27,1.6
2012-11-28,0.71092
2012-11-29,0.72396
2012-11-30,0.71092
2012-12-03,0.69787
2012-12-04,0.69135
2012-12-05,0.71092
2012-12-06,0.69787
2012-12-07,0.71092
2012-12-10,0.71744
2012-12-11,0.75005
2012-12-12,0.75657
2012-12-13,0.73048
2012-12-14,0.71744
2012-12-17,0.73701
2012-12-18,0.75657
2012-12-19,0.7630899999999999
2012-12-20,0.75005
2012-12-21,0.73701
2012-12-24,0.73701
2012-12-26,0.73701
2012-12-27,0.74353
2012-12-28,0.74353
2012-12-31,0.74353
2013-01-02,0.9326700000000001
2013-01-03,0.9326700000000001
2013-01-04,0.98485
2013-01-07,0.84788
2013-01-08,0.8152699999999999
2013-01-09,0.8283200000000001
2013-01-10,0.84788
2013-01-11,0.80223
2013-01-14,0.80223
2013-01-15,0.79571
2013-01-16,0.78918
2013-01-17,0.78266
2013-01-18,0.76962
2013-01-22,0.76962
2013-01-23,0.75657
2013-01-24,0.74353
2013-01-25,0.69787
2013-01-28,0.69787
2013-01-29,0.7044
2013-01-30,0.71092
2013-01-31,0.69135
2013-02-01,0.6783100000000001
2013-02-04,0.6783100000000001
2013-02-05,0.6783100000000001
2013-02-06,0.6783100000000001
2013-02-07,0.65874
2013-02-08,0.68483
2013-02-11,0.69135
2013-02-12,0.69135
2013-02-13,0.68483
2013-02-14,0.68483
2013-02-15,0.69787
2013-02-19,0.65222
2013-02-20,0.65222
2013-02-21,0.67178
2013-02-22,0.6783100000000001
2013-02-25,0.6457
2013-02-26,0.67178
2013-02-27,0.62613
2013-02-28,0.63265
2013-03-01,0.6457
2013-03-04,0.60656
2013-03-05,0.61961
2013-03-06,0.61961
2013-03-07,0.6130800000000001
2013-03-08,0.6457
2013-03-11,0.6457
2013-03-12,0.63265
2013-03-13,0.60004
2013-03-14,0.60656
2013-03-15,0.60656
2013-03-18,0.71744
2013-03-19,0.62613
2013-03-20,0.63265
2013-03-21,0.63265
2013-03-22,0.5543899999999999
2013-03-25,1.1
2013-03-26,0.5543899999999999
2013-03-27,0.5543899999999999
2013-03-28,0.50873
2013-04-01,0.50873
2013-04-02,0.48916000000000004
2013-04-03,0.49568999999999996
2013-04-04,0.48916000000000004
2013-04-05,0.45655
2013-04-08,0.44351
2013-04-09,0.45655
2013-04-10,0.45655
2013-04-11,0.4696
2013-04-12,0.45655
2013-04-15,0.45003000000000004
2013-04-16,0.43046
2013-04-17,0.43699
2013-04-18,0.44351
2013-04-19,0.45003000000000004
2013-04-22,0.43699
2013-04-23,0.43046
2013-04-24,0.43046
2013-04-25,0.44351
2013-04-26,0.39785
2013-04-29,0.39133
2013-04-30,0.40438
2013-05-01,0.40438
2013-05-02,0.37829
2013-05-03,0.38481
2013-05-06,0.39133
2013-05-07,0.4109
2013-05-08,0.40438
2013-05-09,0.39133
2013-05-10,0.39785
2013-05-13,0.39133
2013-05-14,0.38481
2013-05-15,0.37829
2013-05-16,0.37176
2013-05-17,0.36524
2013-05-20,0.37829
2013-05-21,0.37829
2013-05-22,0.37829
2013-05-23,0.37829
2013-05-24,0.37176
2013-05-28,0.34568000000000004
2013-05-29,0.33915
2013-05-30,0.32611
2013-05-31,0.31306
2013-06-03,0.31306
2013-06-04,0.31306
2013-06-05,0.31306
2013-06-06,0.2935
2013-06-07,0.27393
2013-06-10,0.28045
2013-06-11,0.26741
2013-06-12,0.28045
2013-06-13,0.26089
2013-06-14,0.26089
2013-06-17,0.26089
2013-06-18,0.26089
2013-06-19,0.25436
2013-06-20,0.25436
2013-06-21,0.24784
2013-06-24,0.24784
2013-06-25,0.20870999999999998
2013-06-26,0.22175
2013-06-27,0.22175
2013-06-28,0.21523
2013-07-01,0.21523
2013-07-02,0.20219
2013-07-03,0.20219
2013-07-05,0.22175
2013-07-08,0.21523
2013-07-09,0.20219
2013-07-10,0.20870999999999998
2013-07-11,0.20870999999999998
2013-07-12,0.20219
2013-07-15,0.20219
2013-07-16,0.20870999999999998
2013-07-17,0.22175
2013-07-18,0.33915
2013-07-19,0.34568000000000004
2013-07-22,0.32611
2013-07-23,0.2348
2013-07-24,0.22828
2013-07-25,0.24131999999999998
2013-07-26,0.24784
2013-07-29,0.24784
2013-07-30,0.22828
2013-07-31,0.31959
2013-08-01,0.22175
2013-08-02,0.22828
2013-08-05,0.22828
2013-08-06,0.2348
2013-08-07,0.2348
2013-08-08,0.26089
2013-08-09,0.31959
2013-08-12,0.33263000000000004
2013-08-13,0.34568000000000004
2013-08-14,0.1174
2013-08-15,0.32611
2013-08-16,0.31306
2013-08-19,0.31306
2013-08-20,0.30002
2013-08-21,0.28045
2013-08-22,0.28045
2013-08-23,0.2935
2013-08-26,0.30002
2013-08-27,0.2935
2013-08-28,0.27393
2013-08-29,0.31306
2013-08-30,0.31306
2013-09-03,0.32611
2013-09-04,0.32611
2013-09-05,0.33263000000000004
2013-09-06,0.33263000000000004
2013-09-09,0.37829
2013-09-10,0.39133
2013-09-11,0.3522
2013-09-12,0.3522
2013-09-13,0.33263000000000004
2013-09-16,0.34568000000000004
2013-09-17,0.33915
2013-09-18,0.33915
2013-09-19,0.33263000000000004
2013-09-20,0.33263000000000004
2013-09-23,0.42394
2013-09-24,0.32611
2013-09-25,0.33263000000000004
2013-09-26,0.31959
2013-09-27,0.31959
2013-09-30,0.31959
2013-10-01,0.31959
2013-10-02,0.45003000000000004
2013-10-03,0.33915
2013-10-04,0.32611
2013-10-07,0.33263000000000004
2013-10-08,0.34568000000000004
2013-10-09,0.33915
2013-10-10,0.33915
2013-10-11,0.33915
2013-10-14,0.33263000000000004
2013-10-15,0.33263000000000004
2013-10-16,0.33263000000000004
2013-10-17,0.34568000000000004
2013-10-18,0.3522
2013-10-21,0.3522
2013-10-22,0.33263000000000004
2013-10-23,0.32611
2013-10-24,0.32611
2013-10-25,0.32611
2013-10-28,0.31959
2013-10-29,0.31306
2013-10-30,0.30654000000000003
2013-10-31,0.31959
2013-11-01,0.30654000000000003
2013-11-04,0.31306
2013-11-05,0.31306
2013-11-06,0.31306
2013-11-07,0.30654000000000003
2013-11-08,0.2935
2013-11-11,0.28698
2013-11-12,0.2935
2013-11-13,0.28698
2013-11-14,0.27393
2013-11-15,0.27393
2013-11-18,0.28698
2013-11-19,0.28045
2013-11-20,0.2935
2013-11-21,0.30654000000000003
2013-11-22,0.30654000000000003
2013-11-25,0.28045
2013-11-26,0.28698
2013-11-27,0.28698
2013-11-29,0.2935
2013-12-02,0.28698
2013-12-03,0.2935
2013-12-04,0.28698
2013-12-05,0.28698
2013-12-06,0.28045
2013-12-09,0.26741
2013-12-10,0.26741
2013-12-11,0.26089
2013-12-12,0.25436
2013-12-13,0.25436
2013-12-16,0.25436
2013-12-17,0.25436
2013-12-18,0.24784
2013-12-19,0.24784
2013-12-20,0.2348
2013-12-23,0.24131999999999998
2013-12-24,0.24131999999999998
2013-12-26,0.24131999999999998
2013-12-27,0.2348
2013-12-30,0.24131999999999998
2013-12-31,0.24131999999999998
2014-01-02,0.24784
2014-01-03,0.2348
2014-01-06,0.2348
2014-01-07,0.24131999999999998
2014-01-08,0.24131999999999998
2014-01-09,0.24131999999999998
2014-01-10,0.2348
2014-01-13,0.2348
2014-01-14,0.2348
2014-01-15,0.22828
2014-01-16,0.2348
2014-01-17,0.2348
2014-01-21,0.2348
2014-01-22,0.22828
2014-01-23,0.22828
2014-01-24,0.22175
2014-01-27,0.21523
2014-01-28,0.20870999999999998
2014-01-29,0.20870999999999998
2014-01-30,0.20870999999999998
2014-01-31,0.20870999999999998
2014-02-03,0.20870999999999998
2014-02-04,0.20219
2014-02-05,0.20219
2014-02-06,0.22175
2014-02-07,0.20870999999999998
2014-02-10,0.20870999999999998
2014-02-11,0.20870999999999998
2014-02-12,0.21523
2014-02-13,0.20870999999999998
2014-02-14,0.20870999999999998
2014-02-18,0.20219
2014-02-19,0.21523
2014-02-20,0.21523
2014-02-21,0.20870999999999998
2014-02-24,0.20870999999999998
2014-02-25,0.20870999999999998
2014-02-26,0.20870999999999998
2014-02-27,0.20870999999999998
2014-02-28,0.20870999999999998
2014-03-03,0.20219
2014-03-04,0.20219
2014-03-05,0.20219
2014-03-06,0.20219
2014-03-07,0.19567
2014-03-10,0.18262
2014-03-11,0.18914
2014-03-12,0.18262
2014-03-13,0.18262
2014-03-14,0.1761
2014-03-17,0.1761
2014-03-18,0.16958
2014-03-19,0.16958
2014-03-20,0.1761
2014-03-21,0.18914
2014-03-24,0.04
2014-03-25,0.1761
2014-03-26,0.1761
2014-03-27,0.1761
2014-03-28,0.18262
2014-03-31,0.1761
2014-04-01,0.16305
2014-04-02,0.16305
2014-04-03,0.16958
2014-04-04,0.16958
2014-04-07,0.16958
2014-04-08,0.16305
2014-04-09,0.16958
2014-04-10,0.1761
2014-04-11,0.16958
2014-04-14,0.1761
2014-04-15,0.16958
2014-04-16,0.16958
2014-04-17,0.16958
2014-04-21,0.16958
2014-04-22,0.16305
2014-04-23,0.1761
2014-04-24,0.18914
2014-04-25,0.16958
2014-04-28,0.16305
2014-04-29,0.27393
2014-04-30,0.15653
2014-05-01,0.15653
2014-05-02,0.15001
2014-05-05,0.16305
2014-05-06,0.16958
2014-05-07,0.16305
2014-05-08,0.16958
2014-05-09,0.1761
2014-05-12,0.18262
2014-05-13,0.18262
2014-05-14,0.1761
2014-05-15,0.18262
2014-05-16,0.18914
2014-05-19,0.20870999999999998
2014-05-20,0.20870999999999998
2014-05-21,0.20870999999999998
2014-05-22,0.21523
2014-05-23,0.22175
2014-05-27,0.21523
2014-05-28,0.21523
2014-05-29,0.20870999999999998
2014-05-30,0.20219
2014-06-02,0.18262
2014-06-03,0.18914
2014-06-04,0.19567
2014-06-05,0.19567
2014-06-06,0.18262
2014-06-09,0.02
2014-06-10,0.18914
2014-06-11,0.18914
2014-06-12,0.18914
2014-06-13,0.19567
2014-06-16,0.18914
2014-06-17,0.18914
2014-06-18,0.19567
2014-06-19,0.18914
2014-06-20,0.18914
2014-06-23,0.18914
2014-06-24,0.20219
2014-06-25,0.19567
2014-06-26,0.19567
2014-06-27,0.20219
2014-06-30,0.20219
2014-07-01,0.19567
2014-07-02,0.20219
2014-07-03,0.19567
2014-07-07,0.20219
2014-07-08,0.20219
2014-07-09,0.20219
2014-07-10,0.20219
2014-07-11,0.20219
2014-07-14,0.19567
2014-07-15,0.02
2014-07-16,0.20870999999999998
2014-07-17,0.20870999999999998
2014-07-18,0.20870999999999998
2014-07-21,0.20870999999999998
2014-07-22,0.21523
2014-07-23,0.25436
2014-07-24,0.25436
2014-07-25,0.25436
2014-07-28,0.25436
2014-07-29,0.25436
2014-07-30,0.25436
2014-07-31,0.25436
2014-08-01,0.25436
2014-08-04,0.25436
2014-08-05,0.25436
2014-08-06,0.25436
2014-08-07,0.25436
2014-08-08,0.25436
2014-08-11,0.25436
2014-08-12,0.25436
2014-08-13,0.25436
2014-08-14,0.25436
2014-08-15,0.25436
2014-08-18,0.25436
2014-08-19,0.25436
2014-08-20,0.25436
2014-08-21,0.25436
2014-08-22,0.25436
2014-08-25,0.25436
2014-08-26,0.25436
2014-08-27,0.25436
2014-08-28,0.25436
2014-08-29,0.25436
2014-09-02,0.12
2014-09-03,0.25436
2014-09-04,0.25436
2014-09-05,0.25436
2014-09-08,0.25436
2014-09-09,0.25436
2014-09-10,0.25436
2014-09-11,0.25436
2014-09-12,0.25436
2014-09-15,0.25436
2014-09-16,0.25436
2014-09-17,0.25436
2014-09-18,0.25436
2014-09-19,0.25436
2014-09-22,0.25436
2014-09-23,0.25436
2014-09-24,0.25436
2014-09-25,0.25436
2014-09-26,0.25436
2014-09-29,0.25436
2014-09-30,0.25436
2014-10-01,0.25436
2014-10-02,0.25436
2014-10-03,0.25436
2014-10-06,0.25436
2014-10-07,0.25436
2014-10-08,0.25436
2014-10-09,0.25436
2014-10-10,0.25436
2014-10-13,0.25436
2014-10-14,0.25436
2014-10-15,0.25436
2014-10-16,0.25436
2014-10-17,0.25436
2014-10-20,0.25436
2014-10-21,0.25436
2014-10-22,0.25436
2014-10-23,0.25436
2014-10-24,0.25436
2014-10-27,0.25436
2014-10-28,0.25436
2014-10-29,0.25436
2014-10-30,0.25436
2014-10-31,0.25436
2014-11-03,0.25436
2014-11-04,0.25436
2014-11-05,0.25436
2014-11-06,0.25436
2014-11-07,0.25436
2014-11-10,0.25436
2014-11-11,0.25436
2014-11-12,0.25436
2014-11-13,0.25436
2014-11-14,0.25436
2014-11-17,0.25436
2014-11-18,0.25436
2014-11-19,0.25436
2014-11-20,0.25436
2014-11-21,0.25436
2014-11-24,0.25436
2014-11-25,0.25436
2014-11-26,0.25436
2014-11-28,0.25436
2014-12-01,0.25436
2014-12-02,0.25436
2014-12-03,0.66
2014-12-04,0.25436
2014-12-05,0.25436
2014-12-08,0.25436
2014-12-09,0.25436
2014-12-10,0.25436
2014-12-11,0.25436
2014-12-12,0.25436
2014-12-15,0.25436
2014-12-16,0.25436
2014-12-17,0.25436
2014-12-18,0.25436
2014-12-19,0.25436
2014-12-22,0.25436
2014-12-23,0.25436
2014-12-24,0.25436
2014-12-26,0.25436
2014-12-29,0.25436
2014-12-30,0.25436
2014-12-31,0.25436
2015-01-02,0.25436
2015-01-05,0.25436
2015-01-06,0.25436
2015-01-07,0.25436
2015-01-08,0.25436
2015-01-09,0.25436
2015-01-12,0.25436
2015-01-13,0.25436
2015-01-14,0.25436
2015-01-15,0.25436
2015-01-16,0.25436
2015-01-20,0.25436
2015-01-21,0.25436
2015-01-22,0.25436
2015-01-23,0.25436
2015-01-26,0.25436
2015-01-27,0.25436
2015-01-28,0.25436
2015-01-29,0.25436
2015-01-30,0.25436
2015-02-02,0.25436
2015-02-03,0.25436
2015-02-04,0.25436
2015-02-05,0.25436
2015-02-06,0.25436
2015-02-09,0.25436
2015-02-10,0.25436
2015-02-11,0.25436
2015-02-12,0.25436
2015-02-13,0.25436
2015-02-17,0.25436
2015-02-18,0.25436
2015-02-19,0.25436
2015-02-20,0.25436
2015-02-23,0.25436
2015-02-24,0.25436
2015-02-25,0.25436
