Date,GM
2011-08-22,21.709999
2011-08-23,22.059998999999998
2011-08-24,22.370001000000002
2011-08-25,22.299999
2011-08-26,22.870001000000002
2011-08-29,23.790001
2011-08-30,23.58
2011-08-31,24.030001000000002
2011-09-01,23.030001000000002
2011-09-02,22.07
2011-09-06,21.440001000000002
2011-09-07,22.860001
2011-09-08,22.48
2011-09-09,21.76
2011-09-12,21.870001000000002
2011-09-13,22.0
2011-09-14,22.18
2011-09-15,22.700001
2011-09-16,22.610001
2011-09-19,23.049999
2011-09-20,22.43
2011-09-21,21.280001000000002
2011-09-22,20.24
2011-09-23,21.0
2011-09-26,21.08
2011-09-27,21.190001000000002
2011-09-28,20.41
2011-09-29,20.76
2011-09-30,20.18
2011-10-03,19.73
2011-10-04,21.42
2011-10-05,22.27
2011-10-06,22.35
2011-10-07,22.01
2011-10-10,22.620001000000002
2011-10-11,22.5
2011-10-12,23.41
2011-10-13,23.15
2011-10-14,24.16
2011-10-17,23.18
2011-10-18,23.540001
2011-10-19,23.09
2011-10-20,22.959999
2011-10-21,24.35
2011-10-24,24.98
2011-10-25,24.860001
2011-10-26,24.99
2011-10-27,26.32
2011-10-28,26.450001
2011-10-31,25.85
2011-11-01,23.33
2011-11-02,23.200001
2011-11-03,24.030001000000002
2011-11-04,23.610001
2011-11-07,24.01
2011-11-08,25.040001
2011-11-09,22.309998999999998
2011-11-10,22.700001
2011-11-11,22.51
2011-11-14,22.99
2011-11-15,23.35
2011-11-16,22.65
2011-11-17,21.790001
2011-11-18,21.68
2011-11-21,21.049999
2011-11-22,20.73
2011-11-23,20.24
2011-11-25,20.34
2011-11-28,20.74
2011-11-29,20.309998999999998
2011-11-30,21.290001
2011-12-01,20.959999
2011-12-02,21.280001000000002
2011-12-05,21.59
2011-12-06,21.68
2011-12-07,21.940001000000002
2011-12-08,20.98
2011-12-09,21.15
2011-12-12,20.799999
2011-12-13,20.110001
2011-12-14,19.469998999999998
2011-12-15,20.1
2011-12-16,20.15
2011-12-19,19.049999
2011-12-20,19.690001000000002
2011-12-21,20.32
2011-12-22,20.700001
2011-12-23,20.5
2011-12-27,20.09
2011-12-28,19.860001
2011-12-29,20.209999
2011-12-30,20.27
2012-01-03,21.049999
2012-01-04,21.15
2012-01-05,22.17
2012-01-06,22.92
2012-01-09,22.84
2012-01-10,23.24
2012-01-11,24.469998999999998
2012-01-12,24.67
2012-01-13,24.290001
2012-01-17,24.200001
2012-01-18,24.51
2012-01-19,24.82
2012-01-20,25.0
2012-01-23,24.92
2012-01-24,24.790001
2012-01-25,24.92
2012-01-26,24.719998999999998
2012-01-27,24.370001000000002
2012-01-30,24.23
2012-01-31,24.02
2012-02-01,24.370001000000002
2012-02-02,24.309998999999998
2012-02-03,26.18
2012-02-06,26.700001
2012-02-07,26.219998999999998
2012-02-08,25.75
2012-02-09,25.74
2012-02-10,25.5
2012-02-13,25.34
2012-02-14,25.4
2012-02-15,24.93
2012-02-16,27.17
2012-02-17,27.34
2012-02-21,27.059998999999998
2012-02-22,26.549999
2012-02-23,26.790001
2012-02-24,26.07
2012-02-27,26.459999
2012-02-28,26.139999
2012-02-29,26.02
2012-03-01,26.469998999999998
2012-03-02,26.450001
2012-03-05,26.0
2012-03-06,24.58
2012-03-07,24.879998999999998
2012-03-08,25.450001
2012-03-09,25.620001000000002
2012-03-12,25.389999
2012-03-13,26.07
2012-03-14,26.32
2012-03-15,26.049999
2012-03-16,25.57
2012-03-19,25.389999
2012-03-20,25.09
2012-03-21,25.290001
2012-03-22,25.049999
2012-03-23,25.17
2012-03-26,25.58
2012-03-27,25.35
2012-03-28,25.15
2012-03-29,25.309998999999998
2012-03-30,25.65
2012-04-02,26.76
2012-04-03,25.540001
2012-04-04,25.1
2012-04-05,24.809998999999998
2012-04-09,24.200001
2012-04-10,23.709999
2012-04-11,24.030001000000002
2012-04-12,24.299999
2012-04-13,23.799999
2012-04-16,23.42
2012-04-17,24.040001
2012-04-18,24.15
2012-04-19,24.01
2012-04-20,23.6
2012-04-23,22.950001
2012-04-24,22.889999
2012-04-25,23.309998999999998
2012-04-26,23.719998999999998
2012-04-27,23.530001000000002
2012-04-30,23.0
2012-05-01,23.309998999999998
2012-05-02,22.93
2012-05-03,22.370001000000002
2012-05-04,22.360001
2012-05-07,22.41
2012-05-08,22.23
2012-05-09,22.440001000000002
2012-05-10,22.370001000000002
2012-05-11,22.0
2012-05-14,21.629998999999998
2012-05-15,21.42
2012-05-16,21.91
2012-05-17,21.610001
2012-05-18,21.18
2012-05-21,21.540001
2012-05-22,21.5
2012-05-23,22.129998999999998
2012-05-24,22.040001
2012-05-25,22.440001000000002
2012-05-29,22.85
2012-05-30,22.370001000000002
2012-05-31,22.200001
2012-06-01,22.01
2012-06-04,21.110001
2012-06-05,21.25
2012-06-06,21.83
2012-06-07,21.85
2012-06-08,22.049999
2012-06-11,21.92
2012-06-12,22.17
2012-06-13,21.870001000000002
2012-06-14,21.799999
2012-06-15,21.74
2012-06-18,21.43
2012-06-19,21.74
2012-06-20,21.48
2012-06-21,20.639999
2012-06-22,20.6
2012-06-25,19.91
2012-06-26,19.85
2012-06-27,19.66
2012-06-28,19.82
2012-06-29,19.719998999999998
2012-07-02,19.57
2012-07-03,20.67
2012-07-05,20.540001
2012-07-06,20.309998999999998
2012-07-09,20.219998999999998
2012-07-10,19.799999
2012-07-11,19.9
2012-07-12,19.33
2012-07-13,19.620001000000002
2012-07-16,19.379998999999998
2012-07-17,19.6
2012-07-18,20.07
2012-07-19,20.139999
2012-07-20,19.360001
2012-07-23,19.299999
2012-07-24,19.02
2012-07-25,18.799999
2012-07-26,19.110001
2012-07-27,19.67
2012-07-30,19.360001
2012-07-31,19.709999
2012-08-01,19.66
2012-08-02,19.139999
2012-08-03,20.040001
2012-08-06,19.85
2012-08-07,20.42
2012-08-08,20.379998999999998
2012-08-09,20.65
2012-08-10,20.540001
2012-08-13,20.469998999999998
2012-08-14,20.209999
2012-08-15,20.139999
2012-08-16,21.33
2012-08-17,22.01
2012-08-20,21.870001000000002
2012-08-21,21.629998999999998
2012-08-22,21.73
2012-08-23,21.34
2012-08-24,21.18
2012-08-27,21.219998999999998
2012-08-28,20.940001000000002
2012-08-29,21.299999
2012-08-30,21.110001
2012-08-31,21.35
2012-09-04,21.309998999999998
2012-09-05,21.76
2012-09-06,22.450001
2012-09-07,23.370001000000002
2012-09-10,22.98
2012-09-11,22.969998999999998
2012-09-12,23.129998999999998
2012-09-13,23.530001000000002
2012-09-14,24.139999
2012-09-17,23.799999
2012-09-18,24.43
2012-09-19,24.75
2012-09-20,24.42
2012-09-21,24.799999
2012-09-24,24.360001
2012-09-25,23.52
2012-09-26,23.389999
2012-09-27,23.18
2012-09-28,22.75
2012-10-01,23.09
2012-10-02,23.68
2012-10-03,24.389999
2012-10-04,24.65
2012-10-05,24.799999
2012-10-08,24.57
2012-10-09,24.370001000000002
2012-10-10,24.23
2012-10-11,24.66
2012-10-12,24.440001000000002
2012-10-15,24.48
2012-10-16,24.790001
2012-10-17,25.059998999999998
2012-10-18,25.559998999999998
2012-10-19,24.59
2012-10-22,24.620001000000002
2012-10-23,23.870001000000002
2012-10-24,23.690001000000002
2012-10-25,23.629998999999998
2012-10-26,23.280001000000002
2012-10-31,25.5
2012-11-01,25.68
2012-11-02,25.790001
2012-11-05,25.57
2012-11-06,26.190001000000002
2012-11-07,25.030001000000002
2012-11-08,24.719998999999998
2012-11-09,25.040001
2012-11-12,25.26
2012-11-13,24.82
2012-11-14,24.17
2012-11-15,23.879998999999998
2012-11-16,23.85
2012-11-19,24.93
2012-11-20,24.6
2012-11-21,24.6
2012-11-23,25.209999
2012-11-26,25.23
2012-11-27,25.01
2012-11-28,25.280001000000002
2012-11-29,26.09
2012-11-30,25.879998999999998
2012-12-03,25.51
2012-12-04,25.41
2012-12-05,25.0
2012-12-06,24.57
2012-12-07,25.190001000000002
2012-12-10,25.280001000000002
2012-12-11,25.450001
2012-12-12,25.629998999999998
2012-12-13,25.120001000000002
2012-12-14,24.610001
2012-12-17,24.85
2012-12-18,25.49
2012-12-19,27.18
2012-12-20,27.34
2012-12-21,27.32
2012-12-24,27.66
2012-12-26,27.620001000000002
2012-12-27,27.959999
2012-12-28,27.85
2012-12-31,28.83
2013-01-02,29.129998999999998
2013-01-03,29.82
2013-01-04,29.860001
2013-01-07,29.66
2013-01-08,29.370001000000002
2013-01-09,29.969998999999998
2013-01-10,30.440001000000002
2013-01-11,30.360001
2013-01-14,30.33
2013-01-15,30.6
2013-01-16,29.309998999999998
2013-01-17,29.49
2013-01-18,29.280001000000002
2013-01-22,28.629998999999998
2013-01-23,28.57
2013-01-24,28.780001000000002
2013-01-25,29.07
2013-01-28,28.83
2013-01-29,28.450001
2013-01-30,27.940001000000002
2013-01-31,28.09
2013-02-01,28.17
2013-02-04,27.959999
2013-02-05,28.59
2013-02-06,28.52
2013-02-07,28.469998999999998
2013-02-08,28.57
2013-02-11,28.530001000000002
2013-02-12,28.549999
2013-02-13,28.67
2013-02-14,27.75
2013-02-15,27.76
2013-02-19,27.68
2013-02-20,27.1
2013-02-21,26.51
2013-02-22,27.110001
2013-02-25,26.33
2013-02-26,26.83
2013-02-27,27.4
2013-02-28,27.15
2013-03-01,27.209999
2013-03-04,27.09
2013-03-05,27.58
2013-03-06,27.91
2013-03-07,27.879998999999998
2013-03-08,28.0
2013-03-11,28.309998999999998
2013-03-12,28.370001000000002
2013-03-13,28.07
2013-03-14,28.16
2013-03-15,28.209999
2013-03-18,28.040001
2013-03-19,28.1
2013-03-20,29.200001
2013-03-21,28.629998999999998
2013-03-22,28.219998999999998
2013-03-25,28.16
2013-03-26,28.15
2013-03-27,28.059998999999998
2013-03-28,27.82
2013-04-01,27.799999
2013-04-02,27.93
2013-04-03,27.799999
2013-04-04,27.74
2013-04-05,27.52
2013-04-08,27.59
2013-04-09,27.530001000000002
2013-04-10,28.370001000000002
2013-04-11,29.719998999999998
2013-04-12,29.620001000000002
2013-04-15,28.91
2013-04-16,29.469998999999998
2013-04-17,29.27
2013-04-18,28.98
2013-04-19,29.15
2013-04-22,29.25
2013-04-23,29.85
2013-04-24,30.450001
2013-04-25,30.709999
2013-04-26,30.5
2013-04-29,30.790001
2013-04-30,30.84
2013-05-01,30.18
2013-05-02,31.16
2013-05-03,32.099998
2013-05-06,31.82
2013-05-07,31.65
2013-05-08,32.080002
2013-05-09,31.65
2013-05-10,31.42
2013-05-13,31.0
2013-05-14,31.549999
2013-05-15,32.310001
2013-05-16,32.389998999999996
2013-05-17,33.419998
2013-05-20,33.700001
2013-05-21,33.400002
2013-05-22,33.23
2013-05-23,32.849998
2013-05-24,32.869999
2013-05-28,33.959998999999996
2013-05-29,34.049999
2013-05-30,34.639998999999996
2013-05-31,33.889998999999996
2013-06-03,34.419998
2013-06-04,34.959998999999996
2013-06-05,34.02
2013-06-06,34.439999
2013-06-07,35.029999
2013-06-10,34.740002000000004
2013-06-11,33.93
2013-06-12,33.450001
2013-06-13,34.5
2013-06-14,34.290001000000004
2013-06-17,33.73
2013-06-18,34.009997999999996
2013-06-19,33.66
2013-06-20,32.560001
2013-06-21,32.209998999999996
2013-06-24,31.42
2013-06-25,31.82
2013-06-26,32.549999
2013-06-27,33.099998
2013-06-28,33.310001
2013-07-01,34.0
2013-07-02,34.099998
2013-07-03,34.139998999999996
2013-07-05,34.669998
2013-07-08,34.639998999999996
2013-07-09,34.919998
2013-07-10,35.330002
2013-07-11,36.139998999999996
2013-07-12,36.400002
2013-07-15,36.5
2013-07-16,36.18
2013-07-17,36.360001000000004
2013-07-18,36.84
2013-07-19,36.610001000000004
2013-07-22,36.759997999999996
2013-07-23,36.610001000000004
2013-07-24,37.139998999999996
2013-07-25,37.080002
2013-07-26,36.669998
2013-07-29,36.380001
2013-07-30,36.5
2013-07-31,35.869999
2013-08-01,36.470001
2013-08-02,36.950001
2013-08-05,36.75
2013-08-06,35.959998999999996
2013-08-07,35.48
2013-08-08,36.009997999999996
2013-08-09,36.02
2013-08-12,35.98
2013-08-13,35.84
2013-08-14,35.57
2013-08-15,34.549999
2013-08-16,34.380001
2013-08-19,34.490002000000004
2013-08-20,34.790001000000004
2013-08-21,34.529999
2013-08-22,34.990002000000004
2013-08-23,35.060001
2013-08-26,34.919998
2013-08-27,33.689999
2013-08-28,33.919998
2013-08-29,34.450001
2013-08-30,34.080002
2013-09-03,34.139998999999996
2013-09-04,35.849998
2013-09-05,36.330002
2013-09-06,36.150002
2013-09-09,36.48
2013-09-10,37.0
2013-09-11,36.349998
2013-09-12,36.369999
2013-09-13,36.060001
2013-09-16,36.220001
2013-09-17,36.709998999999996
2013-09-18,37.580002
2013-09-19,37.23
2013-09-20,36.830002
2013-09-23,37.130001
2013-09-24,37.439999
2013-09-25,37.18
2013-09-26,36.950001
2013-09-27,36.369999
2013-09-30,35.970001
2013-10-01,35.91
2013-10-02,35.939999
2013-10-03,35.290001000000004
2013-10-04,35.700001
2013-10-07,35.18
2013-10-08,34.209998999999996
2013-10-09,34.16
2013-10-10,34.849998
2013-10-11,35.349998
2013-10-14,35.330002
2013-10-15,34.700001
2013-10-16,35.130001
2013-10-17,35.66
2013-10-18,35.889998999999996
2013-10-21,35.5
2013-10-22,35.41
2013-10-23,35.049999
2013-10-24,35.630001
2013-10-25,35.59
2013-10-28,35.799999
2013-10-29,36.060001
2013-10-30,37.23
2013-10-31,36.950001
2013-11-01,37.389998999999996
2013-11-04,37.470001
2013-11-05,37.09
2013-11-06,36.59
2013-11-07,35.919998
2013-11-08,36.66
2013-11-11,36.68
2013-11-12,36.66
2013-11-13,38.439999
2013-11-14,38.5
2013-11-15,38.77
2013-11-18,38.57
2013-11-19,38.009997999999996
2013-11-20,37.689999
2013-11-21,38.119999
2013-11-22,37.630001
2013-11-25,37.549999
2013-11-26,37.669998
2013-11-27,38.849998
2013-11-29,38.73
2013-12-02,39.110001000000004
2013-12-03,38.139998999999996
2013-12-04,38.709998999999996
2013-12-05,39.09
2013-12-06,40.169998
2013-12-09,40.900002
2013-12-10,40.400002
2013-12-11,40.16
2013-12-12,40.049999
2013-12-13,40.040001000000004
2013-12-16,41.439999
2013-12-17,41.529999
2013-12-18,41.27
2013-12-19,40.299999
2013-12-20,40.990002000000004
2013-12-23,41.290001000000004
2013-12-24,40.880001
2013-12-26,41.52
2013-12-27,40.939999
2013-12-30,40.689999
2013-12-31,40.869999
2014-01-02,40.950001
2014-01-03,39.57
2014-01-06,40.400002
2014-01-07,40.200001
2014-01-08,40.419998
2014-01-09,40.490002000000004
2014-01-10,40.029999
2014-01-13,39.580002
2014-01-14,40.02
2014-01-15,39.380001
2014-01-16,39.0
2014-01-17,38.599998
2014-01-21,38.34
2014-01-22,38.799999
2014-01-23,38.419998
2014-01-24,36.830002
2014-01-27,36.759997999999996
2014-01-28,36.810001
2014-01-29,36.349998
2014-01-30,36.84
2014-01-31,36.080002
2014-02-03,35.25
2014-02-04,35.82
2014-02-05,35.240002000000004
2014-02-06,35.23
2014-02-07,36.110001000000004
2014-02-10,34.900002
2014-02-11,35.25
2014-02-12,35.560001
2014-02-13,35.200001
2014-02-14,35.950001
2014-02-18,36.310001
2014-02-19,36.029999
2014-02-20,36.509997999999996
2014-02-21,36.689999
2014-02-24,36.549999
2014-02-25,36.099998
2014-02-26,36.830002
2014-02-27,36.77
2014-02-28,36.200001
2014-03-03,36.209998999999996
2014-03-04,36.93
2014-03-05,37.52
2014-03-06,37.540001000000004
2014-03-07,37.689999
2014-03-10,37.09
2014-03-11,35.18
2014-03-12,34.860001000000004
2014-03-13,34.09
2014-03-14,34.09
2014-03-17,34.630001
2014-03-18,35.169998
2014-03-19,34.91
2014-03-20,35.259997999999996
2014-03-21,35.009997999999996
2014-03-24,35.139998999999996
2014-03-25,34.509997999999996
2014-03-26,34.220001
2014-03-27,34.509997999999996
2014-03-28,34.73
2014-03-31,34.419998
2014-04-01,34.34
2014-04-02,34.880001
2014-04-03,35.439999
2014-04-04,34.810001
2014-04-07,34.110001000000004
2014-04-08,34.529999
2014-04-09,33.619999
2014-04-10,33.299999
2014-04-11,31.93
2014-04-14,32.549999
2014-04-15,33.360001000000004
2014-04-16,33.970001
2014-04-17,33.98
2014-04-21,33.98
2014-04-22,34.23
2014-04-23,34.389998999999996
2014-04-24,34.169998
2014-04-25,33.720001
2014-04-28,33.759997999999996
2014-04-29,33.990002000000004
2014-04-30,34.48
2014-05-01,34.900002
2014-05-02,34.970001
2014-05-05,34.75
2014-05-06,34.75
2014-05-07,35.07
2014-05-08,34.849998
2014-05-09,34.23
2014-05-12,34.82
2014-05-13,35.150002
2014-05-14,34.939999
2014-05-15,34.360001000000004
2014-05-16,34.0
2014-05-19,34.25
2014-05-20,33.07
2014-05-21,33.459998999999996
2014-05-22,33.419998
2014-05-23,33.630001
2014-05-27,33.939999
2014-05-28,34.59
2014-05-29,34.450001
2014-05-30,34.580002
2014-06-02,34.860001000000004
2014-06-03,35.259997999999996
2014-06-04,36.52
2014-06-05,36.27
2014-06-06,36.549999
2014-06-09,36.5
2014-06-10,36.400002
2014-06-11,36.119999
2014-06-12,35.52
2014-06-13,35.630001
2014-06-16,36.060001
2014-06-17,36.360001000000004
2014-06-18,36.299999
2014-06-19,36.369999
2014-06-20,36.220001
2014-06-23,36.669998
2014-06-24,36.580002
2014-06-25,37.09
2014-06-26,36.900002
2014-06-27,36.619999
2014-06-30,36.299999
2014-07-01,37.59
2014-07-02,37.740002000000004
2014-07-03,37.740002000000004
2014-07-07,37.439999
2014-07-08,37.580002
2014-07-09,37.970001
2014-07-10,37.75
2014-07-11,37.950001
2014-07-14,37.700001
2014-07-15,37.580002
2014-07-16,37.48
2014-07-17,37.099998
2014-07-18,37.41
2014-07-21,37.43
2014-07-22,37.759997999999996
2014-07-23,37.41
2014-07-24,35.740002000000004
2014-07-25,35.07
2014-07-28,34.900002
2014-07-29,34.450001
2014-07-30,34.310001
2014-07-31,33.82
2014-08-01,33.439999
2014-08-04,33.610001000000004
2014-08-05,33.360001000000004
2014-08-06,33.400002
2014-08-07,33.110001000000004
2014-08-08,33.529999
2014-08-11,33.799999
2014-08-12,33.700001
2014-08-13,33.950001
2014-08-14,33.950001
2014-08-15,33.84
2014-08-18,34.400002
2014-08-19,34.57
2014-08-20,34.529999
2014-08-21,34.599998
2014-08-22,34.240002000000004
2014-08-25,34.669998
2014-08-26,34.849998
2014-08-27,34.709998999999996
2014-08-28,34.68
2014-08-29,34.799999
2014-09-02,34.799999
2014-09-03,34.470001
2014-09-04,34.630001
2014-09-05,34.580002
2014-09-08,33.240002000000004
2014-09-09,33.07
2014-09-10,33.290001000000004
2014-09-11,33.610001000000004
2014-09-12,33.27
2014-09-15,33.630001
2014-09-16,33.709998999999996
2014-09-17,33.849998
2014-09-18,34.029999
2014-09-19,33.939999
2014-09-22,33.439999
2014-09-23,33.220001
2014-09-24,33.650002
2014-09-25,32.869999
2014-09-26,33.169998
2014-09-29,32.220001
2014-09-30,31.940001000000002
2014-10-01,32.490002000000004
2014-10-02,33.18
2014-10-03,33.759997999999996
2014-10-06,33.75
2014-10-07,31.77
2014-10-08,32.18
2014-10-09,31.030001000000002
2014-10-10,30.290001
2014-10-13,29.790001
2014-10-14,30.110001
2014-10-15,29.690001000000002
2014-10-16,29.940001000000002
2014-10-17,30.24
2014-10-20,30.34
2014-10-21,30.84
2014-10-22,31.309998999999998
2014-10-23,30.93
2014-10-24,30.040001
2014-10-27,30.08
2014-10-28,31.17
2014-10-29,30.719998999999998
2014-10-30,30.780001000000002
2014-10-31,31.4
2014-11-03,31.18
2014-11-04,30.82
2014-11-05,30.73
2014-11-06,31.370001000000002
2014-11-07,31.59
2014-11-10,31.120001000000002
2014-11-11,31.35
2014-11-12,31.42
2014-11-13,31.65
2014-11-14,31.790001
2014-11-17,32.310001
2014-11-18,32.27
2014-11-19,32.150002
2014-11-20,32.130001
2014-11-21,32.130001
2014-11-24,32.189999
2014-11-25,32.23
2014-11-26,32.07
2014-11-28,33.43
2014-12-01,32.939999
2014-12-02,33.259997999999996
2014-12-03,33.639998999999996
2014-12-04,33.09
2014-12-05,33.93
2014-12-08,32.68
2014-12-09,32.810001
2014-12-10,31.969998999999998
2014-12-11,32.189999
2014-12-12,31.57
2014-12-15,31.0
2014-12-16,30.73
2014-12-17,31.15
2014-12-18,31.75
2014-12-19,32.810001
2014-12-22,33.23
2014-12-23,33.560001
2014-12-24,33.43
2014-12-26,33.73
2014-12-29,34.599998
2014-12-30,35.09
2014-12-31,34.91
2015-01-02,34.84
2015-01-05,34.330002
2015-01-06,34.849998
2015-01-07,35.84
2015-01-08,36.200001
2015-01-09,35.59
2015-01-12,35.84
2015-01-13,35.25
2015-01-14,34.299999
2015-01-15,33.43
2015-01-16,33.68
2015-01-20,33.93
2015-01-21,33.889998999999996
2015-01-22,33.82
2015-01-23,33.75
2015-01-26,33.700001
2015-01-27,33.419998
2015-01-28,32.84
2015-01-29,33.16
2015-01-30,32.619999
2015-02-02,33.110001000000004
2015-02-03,33.98
2015-02-04,35.830002
2015-02-05,36.25
2015-02-06,36.0
2015-02-09,36.0
2015-02-10,37.52
2015-02-11,37.669998
2015-02-12,38.02
2015-02-13,37.619999
2015-02-17,37.240002000000004
2015-02-18,37.189999
2015-02-19,37.509997999999996
2015-02-20,37.650002
2015-02-23,37.689999
2015-02-24,37.75
2015-02-25,37.860001000000004
2015-02-26,37.560001
2015-02-27,37.310001
2015-03-02,37.610001000000004
2015-03-03,37.799999
2015-03-04,37.57
2015-03-05,37.610001000000004
2015-03-06,36.84
2015-03-09,37.66
2015-03-10,37.549999
2015-03-11,37.779999
2015-03-12,38.43
2015-03-13,38.049999
2015-03-16,38.580002
2015-03-17,38.290001000000004
2015-03-18,38.5
2015-03-19,38.650002
2015-03-20,38.869999
2015-03-23,38.59
2015-03-24,37.849998
2015-03-25,37.380001
2015-03-26,37.349998
2015-03-27,37.310001
2015-03-30,37.68
2015-03-31,37.5
2015-04-01,36.740002000000004
2015-04-02,36.5
2015-04-06,36.66
2015-04-07,35.73
2015-04-08,36.110001000000004
2015-04-09,36.290001000000004
2015-04-10,36.57
2015-04-13,36.400002
2015-04-14,36.48
2015-04-15,36.939999
2015-04-16,37.080002
2015-04-17,36.639998999999996
2015-04-20,37.110001000000004
2015-04-21,37.16
2015-04-22,37.16
2015-04-23,35.919998
2015-04-24,35.59
2015-04-27,35.779999
2015-04-28,35.720001
2015-04-29,35.509997999999996
2015-04-30,35.060001
2015-05-01,35.419998
2015-05-04,35.400002
2015-05-05,35.009997999999996
2015-05-06,34.77
2015-05-07,34.880001
2015-05-08,35.32
2015-05-11,35.220001
2015-05-12,34.740002000000004
2015-05-13,34.799999
2015-05-14,34.650002
2015-05-15,34.91
2015-05-18,35.049999
2015-05-19,35.119999
2015-05-20,35.02
2015-05-21,35.580002
2015-05-22,35.700001
2015-05-26,35.52
2015-05-27,35.810001
2015-05-28,36.389998999999996
2015-05-29,35.970001
2015-06-01,36.18
2015-06-02,36.220001
2015-06-03,35.939999
2015-06-04,35.540001000000004
2015-06-05,35.119999
2015-06-08,34.990002000000004
2015-06-09,35.259997999999996
