Date,FEYE
2014-10-03,28.190001000000002
2014-10-06,28.030001000000002
2014-10-07,28.059998999999998
2014-10-08,28.379998999999998
2014-10-09,26.860001
2014-10-10,25.76
2014-10-13,26.219998999999998
2014-10-14,26.48
2014-10-15,26.799999
2014-10-16,28.959999
2014-10-17,29.049999
2014-10-20,29.6
2014-10-21,30.16
2014-10-22,29.26
2014-10-23,30.879998999999998
2014-10-24,31.51
2014-10-27,30.959999
2014-10-28,33.639998999999996
2014-10-29,32.630001
2014-10-30,33.630001
2014-10-31,33.990002000000004
2014-11-03,33.685001
2014-11-04,34.25
2014-11-05,29.120001000000002
2014-11-06,30.040001
2014-11-07,30.620001000000002
2014-11-10,32.389998999999996
2014-11-11,32.849998
2014-11-12,33.150002
2014-11-13,33.34
2014-11-14,33.799999
2014-11-17,32.32
2014-11-18,31.870001000000002
2014-11-19,30.549999
2014-11-20,30.99
2014-11-21,31.77
2014-11-24,32.619999
2014-11-25,32.16
2014-11-26,31.66
2014-11-28,30.290001
2014-12-01,30.280001000000002
2014-12-02,31.639999
2014-12-03,30.549999
2014-12-04,30.370001000000002
2014-12-05,29.809998999999998
2014-12-08,30.24
2014-12-09,30.1
2014-12-10,29.83
2014-12-11,29.440001000000002
2014-12-12,29.120001000000002
2014-12-15,28.559998999999998
2014-12-16,27.719998999999998
2014-12-17,28.610001
2014-12-18,30.9
2014-12-19,33.060001
2014-12-22,33.035
2014-12-23,33.490002000000004
2014-12-24,32.380001
2014-12-26,33.209998999999996
2014-12-29,32.994999
2014-12-30,32.41
2014-12-31,31.58
2015-01-02,31.035
2015-01-05,32.009997999999996
2015-01-06,29.780001000000002
2015-01-07,30.889999
2015-01-08,33.099998
2015-01-09,33.68
2015-01-12,35.290001000000004
2015-01-13,34.169998
2015-01-14,34.150002
2015-01-15,32.459998999999996
2015-01-16,32.889998999999996
2015-01-20,33.529999
2015-01-21,34.220001
2015-01-22,33.540001000000004
2015-01-23,34.93
2015-01-26,35.389998999999996
2015-01-27,34.849998
2015-01-28,33.009997999999996
2015-01-29,32.740002000000004
2015-01-30,33.810001
2015-02-02,34.360001000000004
2015-02-03,35.119999
2015-02-04,34.509997999999996
2015-02-05,36.52
2015-02-06,36.049999
2015-02-09,35.540001000000004
2015-02-10,36.52
2015-02-11,35.689999
2015-02-12,39.630001
2015-02-13,42.259997999999996
2015-02-17,43.84
2015-02-18,43.665001000000004
2015-02-19,44.27
2015-02-20,46.150002
2015-02-23,43.349998
2015-02-24,43.970001
2015-02-25,45.395
2015-02-26,45.41
2015-02-27,44.27
2015-03-02,44.82
2015-03-03,45.07
2015-03-04,43.82
2015-03-05,43.91
2015-03-06,42.830002
2015-03-09,43.264998999999996
2015-03-10,41.43
2015-03-11,42.060001
2015-03-12,43.060001
2015-03-13,42.040001000000004
2015-03-16,42.369999
2015-03-17,42.595001
2015-03-18,43.360001000000004
2015-03-19,43.02
2015-03-20,41.695
2015-03-23,41.330002
2015-03-24,40.790001000000004
2015-03-25,39.209998999999996
2015-03-26,39.310001
2015-03-27,39.810001
2015-03-30,40.035
2015-03-31,39.25
2015-04-01,38.139998999999996
2015-04-02,38.66
2015-04-06,38.939999
2015-04-07,39.91
2015-04-08,41.220001
2015-04-09,41.060001
2015-04-10,43.240002000000004
2015-04-13,41.84
2015-04-14,41.759997999999996
2015-04-15,42.639998999999996
2015-04-16,42.009997999999996
2015-04-17,40.84
2015-04-20,42.43
2015-04-21,43.485001000000004
2015-04-22,43.669998
2015-04-23,43.93
2015-04-24,44.029999
2015-04-27,43.41
2015-04-28,43.0
2015-04-29,42.959998999999996
2015-04-30,41.299999
2015-05-01,43.310001
2015-05-04,43.330002
2015-05-05,40.540001000000004
2015-05-06,40.099998
2015-05-07,40.34
2015-05-08,41.689999
2015-05-11,41.880001
2015-05-12,41.299999
2015-05-13,43.459998999999996
2015-05-14,42.389998999999996
2015-05-15,41.369999
2015-05-18,41.57
2015-05-19,41.529999
2015-05-20,42.27
2015-05-21,43.220001
2015-05-22,45.07
2015-05-26,45.16
2015-05-27,45.009997999999996
2015-05-28,46.82
2015-05-29,46.57
2015-06-01,47.259997999999996
2015-06-02,47.009997999999996
2015-06-03,47.689999
2015-06-04,47.950001
2015-06-05,51.029999
2015-06-08,50.900002
2015-06-09,50.645
2015-06-10,51.314999
2015-06-11,51.16
2015-06-12,51.799999
2015-06-15,53.119999
2015-06-16,53.16
2015-06-17,54.080002
2015-06-18,54.23
2015-06-19,53.650002
2015-06-22,52.43
2015-06-23,52.830002
2015-06-24,50.950001
2015-06-25,51.610001000000004
2015-06-26,48.860001000000004
2015-06-29,47.779999
2015-06-30,48.91
2015-07-01,48.509997999999996
2015-07-02,48.189999
2015-07-06,48.009997999999996
2015-07-07,47.650002
2015-07-08,47.560001
2015-07-09,48.91
2015-07-10,49.689999
2015-07-13,49.669998
2015-07-14,49.650002
2015-07-15,48.59
2015-07-16,48.279999
2015-07-17,48.07
2015-07-20,46.490002000000004
2015-07-21,46.619999
2015-07-22,46.619999
2015-07-23,48.73
2015-07-24,46.740002000000004
2015-07-27,46.349998
2015-07-28,45.689999
2015-07-29,47.540001000000004
2015-07-30,47.759997999999996
2015-07-31,44.490002000000004
2015-08-03,43.18
2015-08-04,43.450001
2015-08-05,44.560001
2015-08-06,43.279999
2015-08-07,43.580002
2015-08-10,44.57
2015-08-11,43.959998999999996
2015-08-12,42.720001
2015-08-13,43.009997999999996
2015-08-14,43.009997999999996
2015-08-17,43.650002
2015-08-18,43.25
2015-08-19,43.459998999999996
2015-08-20,39.799999
2015-08-21,36.580002
2015-08-24,36.02
2015-08-25,36.549999
2015-08-26,38.150002
2015-08-27,39.09
2015-08-28,39.189999
2015-08-31,37.779999
2015-09-01,36.740002000000004
2015-09-02,37.470001
2015-09-03,36.860001000000004
2015-09-04,36.48
2015-09-08,38.470001
2015-09-09,38.290001000000004
2015-09-10,38.110001000000004
2015-09-11,37.43
2015-09-14,36.759997999999996
2015-09-15,36.869999
2015-09-16,36.849998
2015-09-17,37.139998999999996
2015-09-18,37.810001
2015-09-21,36.990002000000004
2015-09-22,35.310001
2015-09-23,33.59
2015-09-24,33.599998
2015-09-25,32.630001
2015-09-28,31.51
2015-09-29,31.23
2015-09-30,31.82
2015-10-01,32.689999
2015-10-02,33.060001
2015-10-05,31.879998999999998
2015-10-06,31.18
2015-10-07,32.119999
2015-10-08,31.5
2015-10-09,31.889999
2015-10-12,31.0
2015-10-13,30.780001000000002
2015-10-14,28.76
2015-10-15,29.92
2015-10-16,31.0
2015-10-19,31.120001000000002
2015-10-20,30.290001
2015-10-21,28.76
2015-10-22,29.370001000000002
2015-10-23,27.23
2015-10-26,28.1
2015-10-27,27.209999
2015-10-28,28.639999
2015-10-29,26.9
2015-10-30,26.15
2015-11-02,27.540001
2015-11-03,28.93
2015-11-04,29.120001000000002
2015-11-05,22.459999
2015-11-06,23.83
2015-11-09,23.76
2015-11-10,23.24
2015-11-11,21.940001000000002
2015-11-12,22.23
2015-11-13,22.25
2015-11-16,22.469998999999998
2015-11-17,21.59
2015-11-18,22.690001000000002
2015-11-19,22.92
2015-11-20,23.48
2015-11-23,23.219998999999998
2015-11-24,22.860001
2015-11-25,23.27
2015-11-27,23.59
2015-11-30,22.879998999999998
2015-12-01,22.68
2015-12-02,22.139999
2015-12-03,21.559998999999998
2015-12-04,21.049999
2015-12-07,20.190001000000002
2015-12-08,21.540001
2015-12-09,21.76
2015-12-10,22.360001
2015-12-11,21.049999
2015-12-14,20.549999
2015-12-15,21.219998999999998
2015-12-16,21.77
2015-12-17,21.15
2015-12-18,21.549999
2015-12-21,21.26
2015-12-22,21.24
2015-12-23,21.799999
2015-12-24,21.58
2015-12-28,21.32
2015-12-29,21.040001
2015-12-30,20.969998999999998
2015-12-31,20.74
2016-01-04,21.870001000000002
2016-01-05,21.639999
2016-01-06,20.530001000000002
2016-01-07,19.01
2016-01-08,18.32
2016-01-11,17.379998999999998
2016-01-12,16.85
2016-01-13,16.639999
2016-01-14,16.700001
2016-01-15,16.34
2016-01-19,15.23
2016-01-20,14.87
2016-01-21,14.79
2016-01-22,16.030001000000002
2016-01-25,14.79
2016-01-26,14.74
2016-01-27,14.17
2016-01-28,13.77
2016-01-29,14.09
2016-02-01,14.41
2016-02-02,13.93
2016-02-03,14.18
2016-02-04,14.71
2016-02-05,13.21
2016-02-08,11.96
2016-02-09,12.02
2016-02-10,12.47
2016-02-11,12.41
2016-02-12,12.0
2016-02-16,13.21
2016-02-17,13.8
2016-02-18,13.47
2016-02-19,13.89
2016-02-22,15.2
2016-02-23,15.11
2016-02-24,15.41
2016-02-25,15.78
2016-02-26,16.459999
2016-02-29,16.940001000000002
2016-03-01,17.67
2016-03-02,17.75
2016-03-03,18.200001
2016-03-04,18.25
2016-03-07,18.690001000000002
2016-03-08,17.84
2016-03-09,18.030001000000002
2016-03-10,17.469998999999998
2016-03-11,18.27
2016-03-14,17.99
2016-03-15,17.200001
2016-03-16,17.58
2016-03-17,17.959999
2016-03-18,18.360001
2016-03-21,18.76
2016-03-22,18.559998999999998
2016-03-23,17.809998999999998
2016-03-24,17.799999
2016-03-28,17.52
2016-03-29,17.91
2016-03-30,17.91
2016-03-31,17.99
2016-04-01,17.690001000000002
2016-04-04,17.73
2016-04-05,17.459999
2016-04-06,18.209999
2016-04-07,17.879998999999998
2016-04-08,17.459999
2016-04-11,17.389999
2016-04-12,17.17
2016-04-13,18.34
2016-04-14,18.33
2016-04-15,17.940001000000002
2016-04-18,17.6
2016-04-19,17.290001
2016-04-20,16.809998999999998
2016-04-21,16.85
2016-04-22,17.945
2016-04-25,18.059998999999998
2016-04-26,18.030001000000002
2016-04-27,18.27
2016-04-28,17.74
2016-04-29,17.35
2016-05-02,17.24
2016-05-03,16.68
2016-05-04,16.190001000000002
2016-05-05,15.98
2016-05-06,12.945
2016-05-09,12.83
2016-05-10,13.39
2016-05-11,13.25
2016-05-12,12.66
2016-05-13,12.78
2016-05-16,13.12
2016-05-17,13.39
2016-05-18,13.51
2016-05-19,13.41
2016-05-20,13.79
2016-05-23,14.25
2016-05-24,15.39
2016-05-25,15.54
2016-05-26,15.76
2016-05-27,15.86
2016-05-31,15.92
2016-06-01,16.200001
2016-06-02,16.889999
2016-06-03,16.889999
2016-06-06,17.1
2016-06-07,17.120001000000002
2016-06-08,16.809998999999998
2016-06-09,16.58
2016-06-10,15.81
2016-06-13,15.64
2016-06-14,15.43
2016-06-15,16.049999
2016-06-16,16.74
2016-06-17,16.85
2016-06-20,16.98
2016-06-21,16.780001000000002
2016-06-22,16.290001
2016-06-23,16.879998999999998
2016-06-24,15.56
2016-06-27,14.65
2016-06-28,15.14
2016-06-29,15.88
2016-06-30,16.469998999999998
2016-07-01,16.4
2016-07-05,15.94
2016-07-06,16.01
2016-07-07,16.0
2016-07-08,16.42
2016-07-11,16.309998999999998
2016-07-12,16.709999
2016-07-13,16.83
2016-07-14,16.549999
2016-07-15,16.26
2016-07-18,16.459999
2016-07-19,16.389999
2016-07-20,16.370001000000002
2016-07-21,16.07
2016-07-22,16.280001000000002
2016-07-25,16.530001000000002
2016-07-26,16.620001000000002
2016-07-27,16.49
2016-07-28,18.09
2016-07-29,17.42
2016-08-01,16.959999
2016-08-02,17.6
2016-08-03,17.27
2016-08-04,16.75
2016-08-05,14.73
2016-08-08,14.42
2016-08-09,14.34
2016-08-10,13.91
2016-08-11,14.46
2016-08-12,14.36
2016-08-15,14.53
2016-08-16,14.64
2016-08-17,14.41
2016-08-18,14.85
2016-08-19,15.44
2016-08-22,15.24
2016-08-23,15.42
2016-08-24,14.94
2016-08-25,14.92
2016-08-26,14.56
2016-08-29,14.58
2016-08-30,14.37
2016-08-31,14.36
2016-09-01,15.19
2016-09-02,15.23
2016-09-06,15.65
2016-09-07,15.63
2016-09-08,15.23
2016-09-09,14.61
2016-09-12,14.64
2016-09-13,14.41
2016-09-14,14.02
2016-09-15,14.08
2016-09-16,14.02
2016-09-19,13.58
2016-09-20,13.55
2016-09-21,13.81
2016-09-22,14.49
2016-09-23,14.37
2016-09-26,14.48
2016-09-27,14.78
2016-09-28,14.86
2016-09-29,14.49
2016-09-30,14.73
2016-10-03,14.68
2016-10-04,14.49
2016-10-05,14.69
2016-10-06,13.83
2016-10-07,13.69
2016-10-10,13.76
2016-10-11,13.3
2016-10-12,13.11
2016-10-13,12.87
2016-10-14,12.75
2016-10-17,12.38
2016-10-18,12.53
2016-10-19,12.37
2016-10-20,12.28
2016-10-21,12.64
2016-10-24,12.33
2016-10-25,12.07
2016-10-26,11.9
2016-10-27,11.6
2016-10-28,11.53
2016-10-31,11.62
2016-11-01,11.91
2016-11-02,11.32
2016-11-03,11.01
2016-11-04,12.34
2016-11-07,13.62
2016-11-08,13.56
2016-11-09,13.55
2016-11-10,14.19
2016-11-11,14.4
2016-11-14,14.08
2016-11-15,14.12
2016-11-16,13.62
2016-11-17,13.78
2016-11-18,13.63
2016-11-21,13.87
2016-11-22,13.11
2016-11-23,13.35
2016-11-25,13.25
2016-11-28,12.92
2016-11-29,12.82
2016-11-30,12.84
2016-12-01,12.38
2016-12-02,12.56
2016-12-05,13.0
2016-12-06,13.2
2016-12-07,13.61
2016-12-08,13.84
2016-12-09,13.69
2016-12-12,13.32
2016-12-13,13.32
2016-12-14,13.07
2016-12-15,13.18
2016-12-16,13.21
2016-12-19,13.29
2016-12-20,12.98
2016-12-21,12.54
2016-12-22,12.15
2016-12-23,12.21
2016-12-27,12.385
2016-12-28,11.95
2016-12-29,11.82
2016-12-30,11.9
2017-01-03,12.3
2017-01-04,12.67
2017-01-05,12.59
2017-01-06,12.54
2017-01-09,12.69
2017-01-10,12.9
2017-01-11,12.97
2017-01-12,12.94
2017-01-13,13.44
2017-01-17,13.16
2017-01-18,13.06
2017-01-19,13.12
2017-01-20,13.04
2017-01-23,12.95
2017-01-24,12.77
2017-01-25,13.02
2017-01-26,12.82
2017-01-27,12.6
2017-01-30,12.96
2017-01-31,13.55
2017-02-01,13.15
2017-02-02,12.97
2017-02-03,10.93
2017-02-06,10.85
2017-02-07,11.11
2017-02-08,11.01
2017-02-09,11.26
2017-02-10,11.46
2017-02-13,11.76
2017-02-14,11.89
2017-02-15,11.73
2017-02-16,11.35
2017-02-17,11.83
2017-02-21,11.8
2017-02-22,11.23
2017-02-23,11.31
2017-02-24,11.24
2017-02-27,11.5
2017-02-28,11.26
2017-03-01,11.08
2017-03-02,11.0
2017-03-03,11.06
2017-03-06,10.85
2017-03-07,10.62
2017-03-08,10.6
2017-03-09,10.44
2017-03-10,10.65
2017-03-13,10.76
2017-03-14,10.4
2017-03-15,10.68
2017-03-16,10.8
2017-03-17,10.73
2017-03-20,11.61
2017-03-21,11.44
2017-03-22,11.49
2017-03-23,12.19
2017-03-24,12.28
2017-03-27,12.33
2017-03-28,12.51
2017-03-29,12.76
2017-03-30,12.82
2017-03-31,12.61
2017-04-03,12.49
2017-04-04,12.36
2017-04-05,12.23
2017-04-06,12.36
2017-04-07,12.39
2017-04-10,12.32
2017-04-11,12.13
2017-04-12,12.04
2017-04-13,12.0
2017-04-17,12.3
2017-04-18,12.4
2017-04-19,12.19
2017-04-20,12.15
2017-04-21,12.33
2017-04-24,12.45
2017-04-25,12.66
2017-04-26,12.56
2017-04-27,12.45
2017-04-28,12.51
2017-05-01,12.48
2017-05-02,12.21
2017-05-03,13.78
2017-05-04,14.28
2017-05-05,14.82
2017-05-08,14.54
2017-05-09,14.49
2017-05-10,14.85
2017-05-11,14.45
2017-05-12,14.79
2017-05-15,15.9
2017-05-16,15.65
2017-05-17,14.99
2017-05-18,15.16
2017-05-19,14.94
2017-05-22,15.25
2017-05-23,15.25
2017-05-24,15.06
2017-05-25,14.74
2017-05-26,14.86
2017-05-30,14.96
2017-05-31,14.99
2017-06-01,15.37
2017-06-02,15.41
2017-06-05,15.47
2017-06-06,15.79
2017-06-07,15.54
2017-06-08,15.82
2017-06-09,15.26
2017-06-12,14.99
2017-06-13,15.13
2017-06-14,15.17
2017-06-15,14.99
2017-06-16,15.13
2017-06-19,15.18
2017-06-20,15.09
2017-06-21,15.01
2017-06-22,15.59
2017-06-23,15.67
2017-06-26,15.67
2017-06-27,15.41
2017-06-28,15.74
2017-06-29,15.48
2017-06-30,15.21
2017-07-03,14.985
2017-07-05,14.96
2017-07-06,14.72
2017-07-07,15.38
2017-07-10,15.43
2017-07-11,15.36
2017-07-12,15.49
2017-07-13,15.5
2017-07-14,15.49
2017-07-17,15.5
2017-07-18,15.62
2017-07-19,15.93
2017-07-20,15.86
2017-07-21,15.76
2017-07-24,15.95
2017-07-25,16.08
2017-07-26,15.86
2017-07-27,15.53
2017-07-28,15.28
2017-07-31,14.63
2017-08-01,14.69
2017-08-02,14.8
2017-08-03,14.52
2017-08-04,14.36
2017-08-07,14.39
2017-08-08,14.14
2017-08-09,14.21
2017-08-10,13.89
2017-08-11,14.01
2017-08-14,14.2
2017-08-15,13.91
2017-08-16,14.06
2017-08-17,13.99
2017-08-18,13.98
2017-08-21,13.77
2017-08-22,14.27
2017-08-23,14.4
2017-08-24,14.48
2017-08-25,14.5
2017-08-28,14.46
2017-08-29,14.52
2017-08-30,14.71
2017-08-31,14.77
2017-09-01,14.89
2017-09-05,14.77
2017-09-06,14.78
2017-09-07,15.77
2017-09-08,16.01
2017-09-11,16.41
2017-09-12,16.51
2017-09-13,16.889999
2017-09-14,17.030001000000002
2017-09-15,17.34
2017-09-18,17.18
2017-09-19,17.139999
2017-09-20,16.98
2017-09-21,16.84
2017-09-22,16.879998999999998
2017-09-25,16.73
2017-09-26,16.780001000000002
2017-09-27,16.9
2017-09-28,16.82
2017-09-29,16.77
2017-10-02,17.280001000000002
2017-10-03,17.52
2017-10-04,17.48
2017-10-05,17.83
2017-10-06,17.98
2017-10-09,17.9
2017-10-10,17.51
2017-10-11,17.49
2017-10-12,17.26
2017-10-13,17.26
2017-10-16,17.0
2017-10-17,16.870001000000002
2017-10-18,16.9
2017-10-19,16.82
2017-10-20,16.809998999999998
2017-10-23,16.639999
2017-10-24,16.68
2017-10-25,16.49
2017-10-26,16.629998999999998
2017-10-27,16.700001
2017-10-30,16.969998999999998
2017-10-31,16.92
2017-11-01,16.370001000000002
2017-11-02,14.685
2017-11-03,14.545
2017-11-06,14.49
2017-11-07,14.46
2017-11-08,14.65
2017-11-09,14.25
2017-11-10,14.21
2017-11-13,13.75
2017-11-14,13.69
2017-11-15,13.57
2017-11-16,13.58
2017-11-17,13.76
2017-11-20,13.93
2017-11-21,13.96
2017-11-22,14.19
2017-11-24,14.21
2017-11-27,14.2
2017-11-28,14.19
2017-11-29,13.82
2017-11-30,14.14
2017-12-01,14.1
2017-12-04,13.72
2017-12-05,13.76
2017-12-06,13.67
2017-12-07,13.81
2017-12-08,13.9
2017-12-11,14.09
2017-12-12,14.02
2017-12-13,13.95
2017-12-14,14.3
2017-12-15,14.5
2017-12-18,14.66
2017-12-19,14.45
2017-12-20,14.4
2017-12-21,14.19
2017-12-22,14.11
2017-12-26,14.41
2017-12-27,14.43
2017-12-28,14.25
2017-12-29,14.2
2018-01-02,14.57
2018-01-03,14.89
2018-01-04,15.08
2018-01-05,15.11
2018-01-08,15.0
2018-01-09,14.7
2018-01-10,14.97
2018-01-11,15.14
2018-01-12,15.59
2018-01-16,15.03
2018-01-17,14.82
2018-01-18,15.1
2018-01-19,15.0
2018-01-22,14.97
2018-01-23,15.31
2018-01-24,15.28
2018-01-25,15.42
2018-01-26,15.78
2018-01-29,15.43
2018-01-30,15.1
2018-01-31,15.08
2018-02-01,15.06
2018-02-02,14.68
2018-02-05,13.97
2018-02-06,14.33
2018-02-07,14.17
2018-02-08,14.12
2018-02-09,15.44
2018-02-12,15.88
2018-02-13,16.530001000000002
2018-02-14,16.58
2018-02-15,16.610001
2018-02-16,16.34
2018-02-20,16.389999
2018-02-21,16.5
2018-02-22,16.34
2018-02-23,16.459999
2018-02-26,16.82
2018-02-27,16.719998999999998
2018-02-28,16.59
2018-03-01,16.6
2018-03-02,17.25
2018-03-05,17.629998999999998
2018-03-06,17.74
2018-03-07,18.139999
2018-03-08,17.76
2018-03-09,17.98
2018-03-12,17.809998999999998
2018-03-13,17.620001000000002
2018-03-14,17.450001
2018-03-15,18.120001000000002
2018-03-16,17.76
2018-03-19,17.549999
2018-03-20,17.58
2018-03-21,17.780001000000002
2018-03-22,17.059998999999998
2018-03-23,16.92
2018-03-26,17.309998999999998
2018-03-27,16.59
2018-03-28,16.83
2018-03-29,16.93
2018-04-02,16.790001
2018-04-03,16.969998999999998
2018-04-04,17.370001000000002
2018-04-05,17.68
2018-04-06,17.33
2018-04-09,17.110001
2018-04-10,17.139999
2018-04-11,18.1
2018-04-12,18.75
2018-04-13,18.709999
2018-04-16,18.969998999999998
2018-04-17,18.82
2018-04-18,18.83
2018-04-19,18.84
2018-04-20,18.27
2018-04-23,18.6
2018-04-24,18.370001000000002
2018-04-25,18.190001000000002
2018-04-26,18.33
2018-04-27,17.85
2018-04-30,18.049999
2018-05-01,18.379998999999998
2018-05-02,18.549999
2018-05-03,16.75
2018-05-04,17.200001
2018-05-07,17.629998999999998
2018-05-08,17.860001
2018-05-09,18.110001
2018-05-10,18.17
2018-05-11,17.74
2018-05-14,17.629998999999998
2018-05-15,17.84
