Date,GLRE
2007-10-26,20.129998999999998
2007-10-29,20.030001000000002
2007-10-30,20.040001
2007-10-31,20.74
2007-11-01,20.08
2007-11-02,20.379998999999998
2007-11-05,20.049999
2007-11-06,20.059998999999998
2007-11-07,20.08
2007-11-08,20.5
2007-11-09,20.450001
2007-11-12,20.059998999999998
2007-11-13,20.75
2007-11-14,20.690001000000002
2007-11-15,20.85
2007-11-16,21.219998999999998
2007-11-19,21.139999
2007-11-20,21.32
2007-11-21,20.92
2007-11-23,20.93
2007-11-26,20.75
2007-11-27,20.93
2007-11-28,20.98
2007-11-29,21.440001000000002
2007-11-30,21.73
2007-12-03,21.99
2007-12-04,21.200001
2007-12-05,21.0
2007-12-06,21.02
2007-12-07,21.059998999999998
2007-12-10,20.969998999999998
2007-12-11,20.540001
2007-12-12,20.889999
2007-12-13,20.6
2007-12-14,20.450001
2007-12-17,20.049999
2007-12-18,20.4
2007-12-19,20.43
2007-12-20,20.5
2007-12-21,20.77
2007-12-24,21.51
2007-12-26,22.0
2007-12-27,20.889999
2007-12-28,21.0
2007-12-31,20.790001
2008-01-02,20.52
2008-01-03,20.65
2008-01-04,20.629998999999998
2008-01-07,20.780001000000002
2008-01-08,20.66
2008-01-09,20.67
2008-01-10,20.709999
2008-01-11,20.379998999999998
2008-01-14,20.75
2008-01-15,20.1
2008-01-16,20.48
2008-01-17,20.030001000000002
2008-01-18,19.440001000000002
2008-01-22,19.530001000000002
2008-01-23,20.15
2008-01-24,19.35
2008-01-25,19.280001000000002
2008-01-28,19.68
2008-01-29,19.389999
2008-01-30,19.98
2008-01-31,20.209999
2008-02-01,20.48
2008-02-04,20.01
2008-02-05,19.459999
2008-02-06,19.360001
2008-02-07,19.280001000000002
2008-02-08,19.030001000000002
2008-02-11,18.76
2008-02-12,19.200001
2008-02-13,19.4
2008-02-14,18.92
2008-02-15,18.98
2008-02-19,19.59
2008-02-20,19.18
2008-02-21,18.700001
2008-02-22,18.76
2008-02-25,19.200001
2008-02-26,19.049999
2008-02-27,19.26
2008-02-28,19.4
2008-02-29,19.0
2008-03-03,18.18
2008-03-04,18.450001
2008-03-05,18.58
2008-03-06,17.99
2008-03-07,17.709999
2008-03-10,16.75
2008-03-11,17.01
2008-03-12,17.879998999999998
2008-03-13,17.950001
2008-03-14,18.0
2008-03-17,17.860001
2008-03-18,18.0
2008-03-19,18.5
2008-03-20,19.0
2008-03-24,19.0
2008-03-25,18.959999
2008-03-26,18.73
2008-03-27,18.75
2008-03-28,18.370001000000002
2008-03-31,18.6
2008-04-01,18.700001
2008-04-02,18.4
2008-04-03,18.110001
2008-04-04,18.34
2008-04-07,17.610001
2008-04-08,17.17
2008-04-09,17.219998999999998
2008-04-10,17.360001
2008-04-11,17.26
2008-04-14,16.99
2008-04-15,17.01
2008-04-16,17.049999
2008-04-17,16.950001
2008-04-18,17.0
2008-04-21,17.0
2008-04-22,16.98
2008-04-23,17.049999
2008-04-24,17.200001
2008-04-25,17.209999
2008-04-28,17.09
2008-04-29,16.98
2008-04-30,17.52
2008-05-01,18.0
2008-05-02,18.559998999999998
2008-05-05,18.639999
2008-05-06,18.73
2008-05-07,18.629998999999998
2008-05-08,18.84
2008-05-09,18.639999
2008-05-12,19.059998999999998
2008-05-13,18.879998999999998
2008-05-14,18.65
2008-05-15,18.950001
2008-05-16,18.889999
2008-05-19,18.950001
2008-05-20,18.809998999999998
2008-05-21,18.77
2008-05-22,18.799999
2008-05-23,18.799999
2008-05-27,19.32
2008-05-28,19.5
2008-05-29,19.610001
2008-05-30,19.709999
2008-06-02,19.67
2008-06-03,20.07
2008-06-04,21.190001000000002
2008-06-05,21.940001000000002
2008-06-06,21.48
2008-06-09,22.25
2008-06-10,23.75
2008-06-11,22.6
2008-06-12,23.049999
2008-06-13,23.0
2008-06-16,23.51
2008-06-17,23.110001
2008-06-18,23.02
2008-06-19,22.9
2008-06-20,22.99
2008-06-23,23.1
2008-06-24,22.92
2008-06-25,22.91
2008-06-26,22.74
2008-06-27,23.5
2008-06-30,22.860001
2008-07-01,23.309998999999998
2008-07-02,23.200001
2008-07-03,23.059998999999998
2008-07-07,23.01
2008-07-08,23.15
2008-07-09,22.719998999999998
2008-07-10,22.68
2008-07-11,22.23
2008-07-14,21.139999
2008-07-15,20.360001
2008-07-16,21.6
2008-07-17,22.200001
2008-07-18,22.059998999999998
2008-07-21,22.09
2008-07-22,22.6
2008-07-23,22.43
2008-07-24,21.940001000000002
2008-07-25,22.0
2008-07-28,21.799999
2008-07-29,21.620001000000002
2008-07-30,21.59
2008-07-31,20.6
2008-08-01,20.860001
2008-08-04,21.290001
2008-08-05,22.110001
2008-08-06,21.440001000000002
2008-08-07,20.950001
2008-08-08,21.450001
2008-08-11,21.84
2008-08-12,21.309998999999998
2008-08-13,21.49
2008-08-14,21.34
2008-08-15,21.469998999999998
2008-08-18,21.42
2008-08-19,21.120001000000002
2008-08-20,21.24
2008-08-21,21.219998999999998
2008-08-22,21.5
2008-08-25,20.389999
2008-08-26,20.75
2008-08-27,20.73
2008-08-28,20.950001
2008-08-29,20.5
2008-09-02,20.9
2008-09-03,20.98
2008-09-04,20.530001000000002
2008-09-05,20.950001
2008-09-08,20.940001000000002
2008-09-09,20.129998999999998
2008-09-10,20.5
2008-09-11,20.57
2008-09-12,20.389999
2008-09-15,20.040001
2008-09-16,20.0
2008-09-17,19.32
2008-09-18,19.74
2008-09-19,19.26
2008-09-22,18.860001
2008-09-23,18.65
2008-09-24,19.0
2008-09-25,18.85
2008-09-26,18.969998999999998
2008-09-29,17.940001000000002
2008-09-30,22.99
2008-10-01,17.9
2008-10-02,17.5
2008-10-03,16.110001
2008-10-06,15.49
2008-10-07,15.45
2008-10-08,15.01
2008-10-09,14.5
2008-10-10,13.41
2008-10-13,13.79
2008-10-14,13.82
2008-10-15,13.03
2008-10-16,13.1
2008-10-17,13.5
2008-10-20,14.2
2008-10-21,14.44
2008-10-22,13.51
2008-10-23,13.65
2008-10-24,13.18
2008-10-27,12.31
2008-10-28,11.02
2008-10-29,11.62
2008-10-30,12.1
2008-10-31,12.52
2008-11-03,12.51
2008-11-04,12.49
2008-11-05,12.97
2008-11-06,12.97
2008-11-07,12.79
2008-11-10,11.84
2008-11-11,11.73
2008-11-12,11.14
2008-11-13,11.02
2008-11-14,11.1
2008-11-17,10.85
2008-11-18,11.24
2008-11-19,10.64
2008-11-20,9.2
2008-11-21,9.86
2008-11-24,10.02
2008-11-25,10.16
2008-11-26,10.3
2008-11-28,10.46
2008-12-01,10.0
2008-12-02,10.27
2008-12-03,10.14
2008-12-04,10.31
2008-12-05,10.85
2008-12-08,11.95
2008-12-09,12.54
2008-12-10,12.95
2008-12-11,12.23
2008-12-12,12.14
2008-12-15,11.27
2008-12-16,13.0
2008-12-17,12.64
2008-12-18,12.66
2008-12-19,12.42
2008-12-22,12.59
2008-12-23,12.68
2008-12-24,12.81
2008-12-26,12.86
2008-12-29,12.02
2008-12-30,12.21
2008-12-31,12.99
2009-01-02,13.96
2009-01-05,13.98
2009-01-06,14.38
2009-01-07,14.01
2009-01-08,14.71
2009-01-09,14.13
2009-01-12,14.34
2009-01-13,14.08
2009-01-14,12.78
2009-01-15,12.58
2009-01-16,12.46
2009-01-20,11.32
2009-01-21,11.98
2009-01-22,12.0
2009-01-23,12.02
2009-01-26,12.08
2009-01-27,12.43
2009-01-28,12.2
2009-01-29,11.82
2009-01-30,12.15
2009-02-02,11.98
2009-02-03,11.93
2009-02-04,11.94
2009-02-05,12.04
2009-02-06,12.35
2009-02-09,13.04
2009-02-10,12.43
2009-02-11,12.9
2009-02-12,13.04
2009-02-13,13.05
2009-02-17,12.68
2009-02-18,12.43
2009-02-19,12.68
2009-02-20,13.12
2009-02-23,13.03
2009-02-24,13.81
2009-02-25,14.43
2009-02-26,14.29
2009-02-27,14.48
2009-03-02,13.99
2009-03-03,13.93
2009-03-04,14.3
2009-03-05,14.0
2009-03-06,14.4
2009-03-09,14.34
2009-03-10,14.87
2009-03-11,14.67
2009-03-12,15.0
2009-03-13,15.33
2009-03-16,15.41
2009-03-17,15.91
2009-03-18,15.94
2009-03-19,15.93
2009-03-20,16.07
2009-03-23,17.23
2009-03-24,16.26
2009-03-25,16.719998999999998
2009-03-26,17.040001
2009-03-27,16.360001
2009-03-30,15.99
2009-03-31,15.97
2009-04-01,16.77
2009-04-02,17.17
2009-04-03,17.110001
2009-04-06,16.690001000000002
2009-04-07,16.41
2009-04-08,16.27
2009-04-09,16.459999
2009-04-13,16.0
2009-04-14,15.71
2009-04-15,16.0
2009-04-16,16.0
2009-04-17,16.18
2009-04-20,15.03
2009-04-21,16.4
2009-04-22,15.69
2009-04-23,15.95
2009-04-24,15.42
2009-04-27,15.42
2009-04-28,15.43
2009-04-29,15.8
2009-04-30,15.48
2009-05-01,16.190001000000002
2009-05-04,16.49
2009-05-05,15.75
2009-05-06,15.75
2009-05-07,15.9
2009-05-08,16.469998999999998
2009-05-11,16.18
2009-05-12,15.93
2009-05-13,15.9
2009-05-14,15.5
2009-05-15,15.54
2009-05-18,16.25
2009-05-19,16.120001000000002
2009-05-20,16.290001
2009-05-21,15.86
2009-05-22,15.77
2009-05-26,16.26
2009-05-27,15.82
2009-05-28,16.120001000000002
2009-05-29,16.5
2009-06-01,17.26
2009-06-02,17.85
2009-06-03,18.049999
2009-06-04,17.65
2009-06-05,17.73
2009-06-08,17.639999
2009-06-09,17.940001000000002
2009-06-10,17.59
2009-06-11,17.75
2009-06-12,17.690001000000002
2009-06-15,17.059998999999998
2009-06-16,16.76
2009-06-17,17.389999
2009-06-18,17.190001000000002
2009-06-19,17.33
2009-06-22,17.040001
2009-06-23,16.969998999999998
2009-06-24,17.219998999999998
2009-06-25,17.540001
2009-06-26,17.6
2009-06-29,17.51
2009-06-30,17.309998999999998
2009-07-01,17.83
2009-07-02,17.280001000000002
2009-07-06,17.35
2009-07-07,17.049999
2009-07-08,16.98
2009-07-09,16.969998999999998
2009-07-10,16.92
2009-07-13,17.299999
2009-07-14,17.18
2009-07-15,17.93
2009-07-16,18.49
2009-07-17,18.67
2009-07-20,19.0
2009-07-21,18.98
2009-07-22,19.0
2009-07-23,19.1
2009-07-24,18.77
2009-07-27,18.6
2009-07-28,18.469998999999998
2009-07-29,18.41
2009-07-30,18.42
2009-07-31,18.33
2009-08-03,19.01
2009-08-04,19.0
2009-08-05,18.809998999999998
2009-08-06,18.549999
2009-08-07,18.790001
2009-08-10,18.5
2009-08-11,18.43
2009-08-12,18.440001000000002
2009-08-13,18.49
2009-08-14,18.43
2009-08-17,18.41
2009-08-18,18.49
2009-08-19,18.379998999999998
2009-08-20,18.5
2009-08-21,18.49
2009-08-24,18.620001000000002
2009-08-25,18.450001
2009-08-26,18.57
2009-08-27,18.6
2009-08-28,18.370001000000002
2009-08-31,18.299999
2009-09-01,18.200001
2009-09-02,18.290001
2009-09-03,18.51
2009-09-04,18.5
2009-09-08,18.57
2009-09-09,18.84
2009-09-10,19.190001000000002
2009-09-11,18.92
2009-09-14,18.959999
2009-09-15,19.1
2009-09-16,19.27
2009-09-17,19.040001
2009-09-18,19.01
2009-09-21,18.889999
2009-09-22,18.76
2009-09-23,18.58
2009-09-24,18.309998999999998
2009-09-25,18.049999
2009-09-28,18.690001000000002
2009-09-29,18.860001
2009-09-30,18.799999
2009-10-01,18.459999
2009-10-02,18.51
2009-10-05,18.84
2009-10-06,19.290001
2009-10-07,19.309998999999998
2009-10-08,19.33
2009-10-09,19.52
2009-10-12,19.73
2009-10-13,19.48
2009-10-14,19.98
2009-10-15,20.110001
2009-10-16,20.129998999999998
2009-10-19,20.43
2009-10-20,20.09
2009-10-21,19.93
2009-10-22,20.33
2009-10-23,19.469998999999998
2009-10-26,19.32
2009-10-27,19.469998999999998
2009-10-28,18.889999
2009-10-29,19.120001000000002
2009-10-30,18.66
2009-11-02,20.459999
2009-11-03,21.370001000000002
2009-11-04,21.66
2009-11-05,22.309998999999998
2009-11-06,22.299999
2009-11-09,22.969998999999998
2009-11-10,23.01
2009-11-11,23.700001
2009-11-12,23.43
2009-11-13,23.67
2009-11-16,24.09
2009-11-17,23.84
2009-11-18,23.459999
2009-11-19,23.15
2009-11-20,23.200001
2009-11-23,23.709999
2009-11-24,23.76
2009-11-25,23.83
2009-11-27,23.27
2009-11-30,24.25
2009-12-01,24.360001
2009-12-02,24.24
2009-12-03,23.379998999999998
2009-12-04,23.450001
2009-12-07,23.219998999999998
2009-12-08,23.33
2009-12-09,23.23
2009-12-10,22.950001
2009-12-11,23.5
2009-12-14,24.26
2009-12-15,24.24
2009-12-16,24.1
2009-12-17,22.84
2009-12-18,23.24
2009-12-21,23.49
2009-12-22,23.389999
2009-12-23,23.84
2009-12-24,24.15
2009-12-28,23.959999
2009-12-29,24.219998999999998
2009-12-30,24.110001
2009-12-31,23.59
2010-01-04,23.969998999999998
2010-01-05,24.049999
2010-01-06,23.9
2010-01-07,23.75
2010-01-08,23.9
2010-01-11,23.57
2010-01-12,23.309998999999998
2010-01-13,23.23
2010-01-14,23.17
2010-01-15,23.08
2010-01-19,23.35
2010-01-20,22.950001
2010-01-21,22.379998999999998
2010-01-22,22.559998999999998
2010-01-25,23.030001000000002
2010-01-26,22.91
2010-01-27,23.41
2010-01-28,23.709999
2010-01-29,24.15
2010-02-01,23.66
2010-02-02,23.719998999999998
2010-02-03,23.290001
2010-02-04,22.969998999999998
2010-02-05,23.5
2010-02-08,23.09
2010-02-09,23.139999
2010-02-10,23.41
2010-02-11,23.540001
2010-02-12,23.299999
2010-02-16,23.32
2010-02-17,23.59
2010-02-18,24.23
2010-02-19,24.610001
2010-02-22,24.780001000000002
2010-02-23,24.42
2010-02-24,24.379998999999998
2010-02-25,25.799999
2010-02-26,25.32
2010-03-01,25.450001
2010-03-02,25.26
2010-03-03,25.059998999999998
2010-03-04,24.790001
2010-03-05,25.0
2010-03-08,25.120001000000002
2010-03-09,25.0
2010-03-10,25.02
2010-03-11,25.08
2010-03-12,25.0
2010-03-15,25.059998999999998
2010-03-16,25.15
2010-03-17,25.0
2010-03-18,25.41
2010-03-19,25.41
2010-03-22,25.549999
2010-03-23,25.700001
2010-03-24,25.860001
2010-03-25,25.959999
2010-03-26,25.98
2010-03-29,26.0
2010-03-30,26.32
2010-03-31,26.68
2010-04-01,26.09
2010-04-05,26.35
2010-04-06,25.969998999999998
2010-04-07,25.959999
2010-04-08,25.92
2010-04-09,25.860001
2010-04-12,25.799999
2010-04-13,25.879998999999998
2010-04-14,26.43
2010-04-15,26.129998999999998
2010-04-16,26.309998999999998
2010-04-19,26.219998999999998
2010-04-20,26.540001
2010-04-21,26.940001000000002
2010-04-22,26.969998999999998
2010-04-23,27.360001
2010-04-26,27.219998999999998
2010-04-27,26.35
2010-04-28,26.09
2010-04-29,26.42
2010-04-30,25.59
2010-05-03,25.76
2010-05-04,24.040001
2010-05-05,23.68
2010-05-06,23.18
2010-05-07,23.049999
2010-05-10,23.9
2010-05-11,24.34
2010-05-12,25.35
2010-05-13,25.030001000000002
2010-05-14,24.85
2010-05-17,25.17
2010-05-18,25.110001
2010-05-19,24.65
2010-05-20,23.450001
2010-05-21,23.92
2010-05-24,23.709999
2010-05-25,23.620001000000002
2010-05-26,24.030001000000002
2010-05-27,24.75
2010-05-28,24.280001000000002
2010-06-01,23.299999
2010-06-02,24.67
2010-06-03,24.59
2010-06-04,23.379998999999998
2010-06-07,23.57
2010-06-08,23.440001000000002
2010-06-09,23.690001000000002
2010-06-10,24.389999
2010-06-11,24.77
2010-06-14,24.809998999999998
2010-06-15,25.129998999999998
2010-06-16,25.33
2010-06-17,25.610001
2010-06-18,26.049999
2010-06-21,26.309998999999998
2010-06-22,26.15
2010-06-23,26.219998999999998
2010-06-24,26.18
2010-06-25,26.719998999999998
2010-06-28,26.48
2010-06-29,25.68
2010-06-30,25.190001000000002
2010-07-01,25.02
2010-07-02,24.870001000000002
2010-07-06,25.01
2010-07-07,25.799999
2010-07-08,26.059998999999998
2010-07-09,26.41
2010-07-12,25.98
2010-07-13,26.459999
2010-07-14,26.42
2010-07-15,26.01
2010-07-16,25.0
2010-07-19,25.0
2010-07-20,25.309998999999998
2010-07-21,24.889999
2010-07-22,25.57
2010-07-23,26.26
2010-07-26,26.690001000000002
2010-07-27,26.459999
2010-07-28,25.93
2010-07-29,25.75
2010-07-30,25.790001
2010-08-02,25.6
2010-08-03,24.540001
2010-08-04,24.83
2010-08-05,24.51
2010-08-06,24.389999
2010-08-09,24.59
2010-08-10,24.0
2010-08-11,23.35
2010-08-12,23.4
2010-08-13,23.07
2010-08-16,23.299999
2010-08-17,23.33
2010-08-18,22.98
2010-08-19,22.540001
2010-08-20,22.84
2010-08-23,22.35
2010-08-24,22.4
2010-08-25,22.74
2010-08-26,23.16
2010-08-27,23.950001
2010-08-30,23.17
2010-08-31,23.059998999999998
2010-09-01,24.040001
2010-09-02,23.799999
2010-09-03,24.129998999999998
2010-09-07,23.389999
2010-09-08,23.209999
2010-09-09,23.32
2010-09-10,23.24
2010-09-13,24.17
2010-09-14,24.1
2010-09-15,24.299999
2010-09-16,24.09
2010-09-17,23.940001000000002
2010-09-20,24.93
2010-09-21,24.57
2010-09-22,24.76
2010-09-23,24.4
2010-09-24,25.280001000000002
2010-09-27,24.790001
2010-09-28,25.09
2010-09-29,24.74
2010-09-30,25.02
2010-10-01,25.610001
2010-10-04,25.379998999999998
2010-10-05,26.059998999999998
2010-10-06,26.16
2010-10-07,26.24
2010-10-08,26.6
2010-10-11,26.76
2010-10-12,26.68
2010-10-13,27.49
2010-10-14,27.620001000000002
2010-10-15,27.91
2010-10-18,27.98
2010-10-19,27.9
2010-10-20,28.030001000000002
2010-10-21,28.040001
2010-10-22,28.059998999999998
2010-10-25,28.459999
2010-10-26,28.559998999999998
2010-10-27,28.469998999999998
2010-10-28,28.379998999999998
2010-10-29,28.559998999999998
2010-11-01,28.66
2010-11-02,29.77
2010-11-03,28.469998999999998
2010-11-04,29.450001
2010-11-05,29.68
2010-11-08,29.790001
2010-11-09,29.41
2010-11-10,29.65
2010-11-11,29.200001
2010-11-12,28.75
2010-11-15,28.59
2010-11-16,27.76
2010-11-17,27.77
2010-11-18,28.32
2010-11-19,28.34
2010-11-22,28.51
2010-11-23,28.15
2010-11-24,28.5
2010-11-26,28.4
2010-11-29,28.34
2010-11-30,27.98
2010-12-01,28.290001
2010-12-02,28.389999
2010-12-03,28.26
2010-12-06,28.450001
2010-12-07,28.68
2010-12-08,28.6
2010-12-09,28.67
2010-12-10,28.940001000000002
2010-12-13,28.719998999999998
2010-12-14,28.76
2010-12-15,28.43
2010-12-16,28.52
2010-12-17,28.25
2010-12-20,28.190001000000002
2010-12-21,27.83
2010-12-22,27.66
2010-12-23,27.450001
2010-12-27,27.51
2010-12-28,27.16
2010-12-29,27.1
2010-12-30,26.860001
2010-12-31,26.809998999999998
2011-01-03,27.139999
2011-01-04,26.75
2011-01-05,26.780001000000002
2011-01-06,26.709999
2011-01-07,26.889999
2011-01-10,26.99
2011-01-11,27.1
2011-01-12,27.27
2011-01-13,27.67
2011-01-14,28.02
2011-01-18,29.280001000000002
2011-01-19,28.91
2011-01-20,28.459999
2011-01-21,27.940001000000002
2011-01-24,28.0
2011-01-25,27.809998999999998
2011-01-26,28.780001000000002
2011-01-27,28.959999
2011-01-28,28.15
2011-01-31,28.27
2011-02-01,28.700001
2011-02-02,28.379998999999998
2011-02-03,28.42
2011-02-04,28.26
2011-02-07,28.309998999999998
2011-02-08,28.360001
2011-02-09,28.110001
2011-02-10,28.25
2011-02-11,28.790001
2011-02-14,28.790001
2011-02-15,28.950001
2011-02-16,28.92
2011-02-17,29.040001
2011-02-18,29.25
2011-02-22,28.370001000000002
2011-02-23,27.5
2011-02-24,27.59
2011-02-25,28.780001000000002
2011-02-28,28.940001000000002
2011-03-01,27.83
2011-03-02,27.27
2011-03-03,27.959999
2011-03-04,27.620001000000002
2011-03-07,26.870001000000002
2011-03-08,27.25
2011-03-09,27.620001000000002
2011-03-10,26.57
2011-03-11,26.459999
2011-03-14,25.82
2011-03-15,25.610001
2011-03-16,25.49
2011-03-17,25.620001000000002
2011-03-18,26.440001000000002
2011-03-21,27.01
2011-03-22,26.68
2011-03-23,27.09
2011-03-24,27.18
2011-03-25,27.360001
2011-03-28,27.620001000000002
2011-03-29,27.98
2011-03-30,28.059998999999998
2011-03-31,28.209999
2011-04-01,28.299999
2011-04-04,28.360001
2011-04-05,28.309998999999998
2011-04-06,28.27
2011-04-07,28.16
2011-04-08,28.23
2011-04-11,28.309998999999998
2011-04-12,28.219998999999998
2011-04-13,28.290001
2011-04-14,28.200001
2011-04-15,28.18
2011-04-18,28.040001
2011-04-19,27.639999
2011-04-20,27.76
2011-04-21,27.02
2011-04-25,27.030001000000002
2011-04-26,27.530001000000002
2011-04-27,27.68
2011-04-28,27.950001
2011-04-29,28.15
2011-05-02,27.35
2011-05-03,27.25
2011-05-04,26.33
2011-05-05,26.6
2011-05-06,26.9
2011-05-09,26.91
2011-05-10,27.129998999999998
2011-05-11,26.889999
2011-05-12,26.83
2011-05-13,26.27
2011-05-16,25.950001
2011-05-17,25.84
2011-05-18,26.200001
2011-05-19,26.18
2011-05-20,26.42
2011-05-23,25.780001000000002
2011-05-24,25.76
2011-05-25,25.66
2011-05-26,25.959999
2011-05-27,26.33
2011-05-31,26.24
2011-06-01,25.299999
2011-06-02,25.43
2011-06-03,25.01
2011-06-06,24.959999
2011-06-07,25.0
2011-06-08,24.43
2011-06-09,24.57
2011-06-10,24.129998999999998
2011-06-13,23.67
2011-06-14,24.870001000000002
2011-06-15,24.360001
2011-06-16,25.15
2011-06-17,25.5
2011-06-20,25.66
2011-06-21,25.83
2011-06-22,25.709999
2011-06-23,25.559998999999998
2011-06-24,25.629998999999998
2011-06-27,26.030001000000002
2011-06-28,26.34
2011-06-29,26.27
2011-06-30,26.290001
2011-07-01,26.280001000000002
2011-07-05,26.360001
2011-07-06,26.27
2011-07-07,26.870001000000002
2011-07-08,26.68
2011-07-11,25.59
2011-07-12,25.700001
2011-07-13,25.610001
2011-07-14,25.75
2011-07-15,25.68
2011-07-18,25.139999
2011-07-19,25.610001
2011-07-20,25.41
2011-07-21,25.73
2011-07-22,25.59
2011-07-25,25.139999
2011-07-26,24.690001000000002
2011-07-27,24.16
2011-07-28,24.59
2011-07-29,24.76
2011-08-01,24.26
2011-08-02,23.67
2011-08-03,23.26
2011-08-04,21.709999
2011-08-05,21.190001000000002
2011-08-08,20.790001
2011-08-09,22.719998999999998
2011-08-10,21.0
2011-08-11,21.360001
2011-08-12,21.25
2011-08-15,22.1
2011-08-16,22.049999
2011-08-17,22.23
2011-08-18,21.6
2011-08-19,21.33
2011-08-22,21.52
2011-08-23,21.639999
2011-08-24,21.67
2011-08-25,21.41
2011-08-26,21.58
2011-08-29,22.5
2011-08-30,22.34
2011-08-31,22.43
2011-09-01,22.15
2011-09-02,21.93
2011-09-06,22.15
2011-09-07,22.68
2011-09-08,22.360001
2011-09-09,21.889999
2011-09-12,21.530001000000002
2011-09-13,21.59
2011-09-14,21.92
2011-09-15,21.93
2011-09-16,22.51
2011-09-19,21.620001000000002
2011-09-20,21.5
2011-09-21,21.02
2011-09-22,20.879998999999998
2011-09-23,20.83
2011-09-26,20.84
2011-09-27,21.0
2011-09-28,20.23
2011-09-29,21.219998999999998
2011-09-30,20.74
2011-10-03,20.299999
2011-10-04,21.360001
2011-10-05,21.6
2011-10-06,22.02
2011-10-07,21.209999
2011-10-10,21.77
2011-10-11,21.780001000000002
2011-10-12,21.959999
2011-10-13,21.68
2011-10-14,21.67
2011-10-17,20.73
2011-10-18,21.48
2011-10-19,21.120001000000002
2011-10-20,21.48
2011-10-21,21.799999
2011-10-24,22.24
2011-10-25,22.16
2011-10-26,22.549999
2011-10-27,23.379998999999998
2011-10-28,23.209999
2011-10-31,22.530001000000002
2011-11-01,21.91
2011-11-02,22.809998999999998
2011-11-03,23.209999
2011-11-04,22.93
2011-11-07,22.93
2011-11-08,23.15
2011-11-09,22.17
2011-11-10,22.809998999999998
2011-11-11,23.459999
2011-11-14,22.51
2011-11-15,22.65
2011-11-16,22.309998999999998
2011-11-17,22.07
2011-11-18,22.91
2011-11-21,22.32
2011-11-22,22.440001000000002
2011-11-23,22.0
2011-11-25,21.91
2011-11-28,22.530001000000002
2011-11-29,22.35
2011-11-30,23.84
2011-12-01,23.09
2011-12-02,24.09
2011-12-05,24.24
2011-12-06,24.620001000000002
2011-12-07,24.65
2011-12-08,23.799999
2011-12-09,24.709999
2011-12-12,24.200001
2011-12-13,23.379998999999998
2011-12-14,22.780001000000002
2011-12-15,23.540001
2011-12-16,22.969998999999998
2011-12-19,22.629998999999998
2011-12-20,23.49
2011-12-21,23.540001
2011-12-22,23.629998999999998
2011-12-23,23.719998999999998
2011-12-27,23.51
2011-12-28,23.459999
2011-12-29,23.65
2011-12-30,23.67
2012-01-03,24.27
2012-01-04,24.43
2012-01-05,24.559998999999998
2012-01-06,24.780001000000002
2012-01-09,24.709999
2012-01-10,24.969998999999998
2012-01-11,24.74
2012-01-12,25.15
2012-01-13,25.049999
