Date,MASI
2007-12-04,37.860001000000004
2007-12-05,37.810001
2007-12-06,37.310001
2007-12-07,38.189999
2007-12-10,38.330002
2007-12-11,36.990002000000004
2007-12-12,38.599998
2007-12-13,41.18
2007-12-14,40.25
2007-12-17,39.639998999999996
2007-12-18,41.27
2007-12-19,41.009997999999996
2007-12-20,40.5
2007-12-21,41.790001000000004
2007-12-24,41.369999
2007-12-26,41.18
2007-12-27,40.459998999999996
2007-12-28,40.5
2007-12-31,39.450001
2008-01-02,39.02
2008-01-03,38.759997999999996
2008-01-04,39.5
2008-01-07,39.400002
2008-01-08,37.029999
2008-01-09,34.700001
2008-01-10,35.25
2008-01-11,34.049999
2008-01-14,36.16
2008-01-15,36.619999
2008-01-16,37.07
2008-01-17,36.720001
2008-01-18,35.880001
2008-01-22,35.369999
2008-01-23,36.16
2008-01-24,35.73
2008-01-25,35.950001
2008-01-28,37.0
2008-01-29,37.040001000000004
2008-01-30,36.509997999999996
2008-01-31,35.689999
2008-02-01,32.959998999999996
2008-02-04,31.27
2008-02-05,31.25
2008-02-06,31.26
2008-02-07,30.790001
2008-02-08,30.879998999999998
2008-02-11,30.76
2008-02-12,30.65
2008-02-13,31.299999
2008-02-14,31.610001
2008-02-15,31.780001000000002
2008-02-19,31.940001000000002
2008-02-20,31.85
2008-02-21,31.08
2008-02-22,31.299999
2008-02-25,32.66
2008-02-26,32.110001000000004
2008-02-27,33.75
2008-02-28,33.400002
2008-02-29,32.060001
2008-03-03,31.66
2008-03-04,31.700001
2008-03-05,32.549999
2008-03-06,31.799999
2008-03-07,31.41
2008-03-10,31.629998999999998
2008-03-11,29.5
2008-03-12,29.860001
2008-03-13,28.84
2008-03-14,28.290001
2008-03-17,28.5
2008-03-18,28.559998999999998
2008-03-19,28.68
2008-03-20,27.5
2008-03-24,27.57
2008-03-25,27.0
2008-03-26,26.02
2008-03-27,25.860001
2008-03-28,26.27
2008-03-31,26.0
2008-04-01,26.0
2008-04-02,25.959999
2008-04-03,26.049999
2008-04-04,26.6
2008-04-07,26.360001
2008-04-08,26.17
2008-04-09,26.17
2008-04-10,26.139999
2008-04-11,25.540001
2008-04-14,25.059998999999998
2008-04-15,25.209999
2008-04-16,25.549999
2008-04-17,25.459999
2008-04-18,25.870001000000002
2008-04-21,25.700001
2008-04-22,25.5
2008-04-23,25.91
2008-04-24,25.65
2008-04-25,25.82
2008-04-28,27.459999
2008-04-29,27.98
2008-04-30,29.15
2008-05-01,30.4
2008-05-02,29.809998999999998
2008-05-05,29.940001000000002
2008-05-06,30.940001000000002
2008-05-07,31.610001
2008-05-08,31.549999
2008-05-09,31.65
2008-05-12,32.5
2008-05-13,32.639998999999996
2008-05-14,35.0
2008-05-15,34.91
2008-05-16,34.23
2008-05-19,32.419998
2008-05-20,33.709998999999996
2008-05-21,33.959998999999996
2008-05-22,34.5
2008-05-23,34.16
2008-05-27,33.75
2008-05-28,33.529999
2008-05-29,34.959998999999996
2008-05-30,34.560001
2008-06-02,32.970001
2008-06-03,33.34
2008-06-04,34.150002
2008-06-05,34.450001
2008-06-06,33.709998999999996
2008-06-09,32.09
2008-06-10,32.119999
2008-06-11,32.380001
2008-06-12,33.860001000000004
2008-06-13,34.099998
2008-06-16,34.09
2008-06-17,34.299999
2008-06-18,34.16
2008-06-19,33.919998
2008-06-20,34.240002000000004
2008-06-23,33.560001
2008-06-24,34.009997999999996
2008-06-25,34.639998999999996
2008-06-26,34.540001000000004
2008-06-27,34.860001000000004
2008-06-30,34.349998
2008-07-01,34.419998
2008-07-02,34.18
2008-07-03,33.639998999999996
2008-07-07,33.490002000000004
2008-07-08,34.400002
2008-07-09,35.77
2008-07-10,37.240002000000004
2008-07-11,36.720001
2008-07-14,35.560001
2008-07-15,34.919998
2008-07-16,36.099998
2008-07-17,36.580002
2008-07-18,36.450001
2008-07-21,36.169998
2008-07-22,35.830002
2008-07-23,37.5
2008-07-24,36.889998999999996
2008-07-25,37.57
2008-07-28,36.689999
2008-07-29,37.389998999999996
2008-07-30,37.5
2008-07-31,37.77
2008-08-01,37.799999
2008-08-04,37.240002000000004
2008-08-05,39.849998
2008-08-06,40.110001000000004
2008-08-07,40.049999
2008-08-08,40.209998999999996
2008-08-11,40.200001
2008-08-12,40.34
2008-08-13,40.790001000000004
2008-08-14,41.529999
2008-08-15,40.98
2008-08-18,39.84
2008-08-19,39.439999
2008-08-20,38.84
2008-08-21,38.110001000000004
2008-08-22,38.799999
2008-08-25,37.93
2008-08-26,37.91
2008-08-27,39.700001
2008-08-28,40.830002
2008-08-29,39.970001
2008-09-02,41.509997999999996
2008-09-03,41.509997999999996
2008-09-04,39.950001
2008-09-05,40.580002
2008-09-08,41.950001
2008-09-09,39.59
2008-09-10,40.099998
2008-09-11,39.68
2008-09-12,39.330002
2008-09-15,38.77
2008-09-16,39.810001
2008-09-17,39.119999
2008-09-18,39.009997999999996
2008-09-19,41.02
2008-09-22,40.009997999999996
2008-09-23,38.32
2008-09-24,37.330002
2008-09-25,37.0
2008-09-26,37.41
2008-09-29,35.599998
2008-09-30,37.200001
2008-10-01,38.509997999999996
2008-10-02,37.759997999999996
2008-10-03,36.650002
2008-10-06,34.810001
2008-10-07,32.880001
2008-10-08,30.27
2008-10-09,28.33
2008-10-10,30.209999
2008-10-13,34.25
2008-10-14,34.540001000000004
2008-10-15,30.700001
2008-10-16,33.450001
2008-10-17,31.75
2008-10-20,33.299999
2008-10-21,31.92
2008-10-22,30.01
2008-10-23,28.73
2008-10-24,25.99
2008-10-27,24.32
2008-10-28,27.0
2008-10-29,29.389999
2008-10-30,30.5
2008-10-31,31.99
2008-11-03,31.85
2008-11-04,32.25
2008-11-05,30.4
2008-11-06,29.4
2008-11-07,30.870001000000002
2008-11-10,30.91
2008-11-11,30.299999
2008-11-12,28.709999
2008-11-13,30.200001
2008-11-14,27.93
2008-11-17,27.370001000000002
2008-11-18,27.09
2008-11-19,24.49
2008-11-20,22.040001
2008-11-21,24.049999
2008-11-24,25.07
2008-11-25,25.040001
2008-11-26,26.940001000000002
2008-11-28,27.290001
2008-12-01,24.57
2008-12-02,24.49
2008-12-03,25.700001
2008-12-04,25.85
2008-12-05,25.530001000000002
2008-12-08,26.030001000000002
2008-12-09,25.889999
2008-12-10,25.700001
2008-12-11,27.32
2008-12-12,27.9
2008-12-15,27.0
2008-12-16,27.0
2008-12-17,28.48
2008-12-18,28.1
2008-12-19,27.42
2008-12-22,27.610001
2008-12-23,28.280001000000002
2008-12-24,28.5
2008-12-26,28.799999
2008-12-29,28.48
2008-12-30,29.02
2008-12-31,29.83
2009-01-02,29.700001
2009-01-05,29.120001000000002
2009-01-06,28.950001
2009-01-07,28.139999
2009-01-08,26.309998999999998
2009-01-09,23.92
2009-01-12,24.379998999999998
2009-01-13,25.360001
2009-01-14,25.049999
2009-01-15,26.16
2009-01-16,27.5
2009-01-20,25.790001
2009-01-21,26.549999
2009-01-22,26.75
2009-01-23,26.530001000000002
2009-01-26,27.51
2009-01-27,28.290001
2009-01-28,28.690001000000002
2009-01-29,28.43
2009-01-30,27.77
2009-02-02,27.860001
2009-02-03,26.799999
2009-02-04,26.48
2009-02-05,26.889999
2009-02-06,26.299999
2009-02-09,26.25
2009-02-10,26.33
2009-02-11,26.690001000000002
2009-02-12,26.98
2009-02-13,27.08
2009-02-17,26.6
2009-02-18,26.120001000000002
2009-02-19,26.58
2009-02-20,26.67
2009-02-23,26.57
2009-02-24,27.459999
2009-02-25,27.139999
2009-02-26,26.440001000000002
2009-02-27,24.99
2009-03-02,22.35
2009-03-03,23.0
2009-03-04,23.139999
2009-03-05,23.5
2009-03-06,24.08
2009-03-09,24.360001
2009-03-10,25.91
2009-03-11,26.16
2009-03-12,26.809998999999998
2009-03-13,26.889999
2009-03-16,26.5
2009-03-17,27.16
2009-03-18,27.139999
2009-03-19,26.59
2009-03-20,26.1
2009-03-23,27.23
2009-03-24,27.209999
2009-03-25,27.73
2009-03-26,29.23
2009-03-27,29.02
2009-03-30,28.540001
2009-03-31,28.98
2009-04-01,29.299999
2009-04-02,30.280001000000002
2009-04-03,29.68
2009-04-06,29.74
2009-04-07,29.620001000000002
2009-04-08,30.18
2009-04-09,31.0
2009-04-13,29.879998999999998
2009-04-14,28.700001
2009-04-15,27.33
2009-04-16,26.84
2009-04-17,27.860001
2009-04-20,27.07
2009-04-21,27.370001000000002
2009-04-22,27.440001000000002
2009-04-23,26.790001
2009-04-24,27.290001
2009-04-27,27.51
2009-04-28,28.049999
2009-04-29,29.709999
2009-04-30,28.9
2009-05-01,28.530001000000002
2009-05-04,30.07
2009-05-05,30.15
2009-05-06,26.889999
2009-05-07,25.190001000000002
2009-05-08,25.73
2009-05-11,25.540001
2009-05-12,25.24
2009-05-13,24.549999
2009-05-14,24.83
2009-05-15,24.58
2009-05-18,24.440001000000002
2009-05-19,24.450001
2009-05-20,23.309998999999998
2009-05-21,23.01
2009-05-22,23.35
2009-05-26,23.83
2009-05-27,23.059998999999998
2009-05-28,22.809998999999998
2009-05-29,23.940001000000002
2009-06-01,24.43
2009-06-02,25.459999
2009-06-03,25.209999
2009-06-04,25.34
2009-06-05,25.42
2009-06-08,25.1
2009-06-09,25.18
2009-06-10,25.34
2009-06-11,25.83
2009-06-12,25.82
2009-06-15,25.1
2009-06-16,24.01
2009-06-17,23.889999
2009-06-18,24.1
2009-06-19,24.379998999999998
2009-06-22,23.75
2009-06-23,23.290001
2009-06-24,22.969998999999998
2009-06-25,23.629998999999998
2009-06-26,23.959999
2009-06-29,24.049999
2009-06-30,24.110001
2009-07-01,22.9
2009-07-02,22.700001
2009-07-06,23.02
2009-07-07,22.5
2009-07-08,22.129998999999998
2009-07-09,22.18
2009-07-10,22.4
2009-07-13,22.860001
2009-07-14,22.68
2009-07-15,23.43
2009-07-16,24.27
2009-07-17,23.99
2009-07-20,24.09
2009-07-21,24.030001000000002
2009-07-22,23.719998999999998
2009-07-23,24.07
2009-07-24,24.879998999999998
2009-07-27,24.6
2009-07-28,24.25
2009-07-29,24.4
2009-07-30,24.74
2009-07-31,24.450001
2009-08-03,24.35
2009-08-04,23.4
2009-08-05,25.879998999999998
2009-08-06,26.040001
2009-08-07,26.84
2009-08-10,25.889999
2009-08-11,25.43
2009-08-12,25.42
2009-08-13,25.0
2009-08-14,24.870001000000002
2009-08-17,24.68
2009-08-18,24.5
2009-08-19,25.059998999999998
2009-08-20,25.15
2009-08-21,25.34
2009-08-24,24.860001
2009-08-25,25.040001
2009-08-26,25.440001000000002
2009-08-27,25.360001
2009-08-28,25.23
2009-08-31,25.120001000000002
2009-09-01,24.809998999999998
2009-09-02,25.01
2009-09-03,25.139999
2009-09-04,25.969998999999998
2009-09-08,25.51
2009-09-09,26.18
2009-09-10,27.26
2009-09-11,26.950001
2009-09-14,27.58
2009-09-15,28.040001
2009-09-16,28.440001000000002
2009-09-17,28.190001000000002
2009-09-18,28.25
2009-09-21,28.26
2009-09-22,28.17
2009-09-23,27.34
2009-09-24,26.67
2009-09-25,26.030001000000002
2009-09-28,26.85
2009-09-29,26.6
2009-09-30,26.200001
2009-10-01,26.120001000000002
2009-10-02,26.15
2009-10-05,26.299999
2009-10-06,26.629998999999998
2009-10-07,27.219998999999998
2009-10-08,28.030001000000002
2009-10-09,28.26
2009-10-12,27.799999
2009-10-13,27.639999
2009-10-14,28.51
2009-10-15,28.790001
2009-10-16,28.84
2009-10-19,28.82
2009-10-20,28.67
2009-10-21,28.450001
2009-10-22,28.559998999999998
2009-10-23,28.700001
2009-10-26,28.639999
2009-10-27,28.16
2009-10-28,27.35
2009-10-29,27.219998999999998
2009-10-30,26.57
2009-11-02,26.57
2009-11-03,27.190001000000002
2009-11-04,27.059998999999998
2009-11-05,28.219998999999998
2009-11-06,27.93
2009-11-09,28.0
2009-11-10,27.42
2009-11-11,27.700001
2009-11-12,27.4
2009-11-13,27.74
2009-11-16,28.1
2009-11-17,27.92
2009-11-18,27.9
2009-11-19,26.799999
2009-11-20,26.870001000000002
2009-11-23,27.120001000000002
2009-11-24,26.969998999999998
2009-11-25,27.059998999999998
2009-11-27,26.209999
2009-11-30,26.360001
2009-12-01,26.99
2009-12-02,27.35
2009-12-03,26.98
2009-12-04,27.940001000000002
2009-12-07,27.610001
2009-12-08,27.15
2009-12-09,27.25
2009-12-10,27.27
2009-12-11,27.299999
2009-12-14,27.82
2009-12-15,27.76
2009-12-16,27.959999
2009-12-17,27.799999
2009-12-18,28.48
2009-12-21,28.99
2009-12-22,28.82
2009-12-23,29.280001000000002
2009-12-24,28.85
2009-12-28,29.58
2009-12-29,30.809998999999998
2009-12-30,31.08
2009-12-31,30.42
2010-01-04,29.76
2010-01-05,29.49
2010-01-06,29.389999
2010-01-07,29.549999
2010-01-08,29.0
2010-01-11,29.389999
2010-01-12,28.559998999999998
2010-01-13,28.35
2010-01-14,28.190001000000002
2010-01-15,27.940001000000002
2010-01-19,29.26
2010-01-20,29.459999
2010-01-21,29.16
2010-01-22,28.790001
2010-01-25,28.58
2010-01-26,28.440001000000002
2010-01-27,28.200001
2010-01-28,27.719998999999998
2010-01-29,27.76
2010-02-01,27.66
2010-02-02,27.9
2010-02-03,27.959999
2010-02-04,26.690001000000002
2010-02-05,26.639999
2010-02-08,26.620001000000002
2010-02-09,26.75
2010-02-10,26.629998999999998
2010-02-11,27.25
2010-02-12,27.66
2010-02-16,28.23
2010-02-17,25.73
2010-02-18,25.73
2010-02-19,26.129998999999998
2010-02-22,26.58
2010-02-23,26.99
2010-02-24,27.780001000000002
2010-02-25,27.719998999999998
2010-02-26,27.690001000000002
2010-03-01,28.48
2010-03-02,29.049999
2010-03-03,28.870001000000002
2010-03-04,28.959999
2010-03-05,29.110001
2010-03-08,29.07
2010-03-09,26.85
2010-03-10,26.74
2010-03-11,26.6
2010-03-12,26.950001
2010-03-15,26.700001
2010-03-16,26.58
2010-03-17,26.74
2010-03-18,26.959999
2010-03-19,26.91
2010-03-22,27.540001
2010-03-23,27.59
2010-03-24,26.82
2010-03-25,26.43
2010-03-26,26.450001
2010-03-29,26.65
2010-03-30,26.6
2010-03-31,26.549999
2010-04-01,26.48
2010-04-05,26.549999
2010-04-06,26.24
2010-04-07,25.700001
2010-04-08,25.34
2010-04-09,25.6
2010-04-12,25.4
2010-04-13,24.379998999999998
2010-04-14,24.85
2010-04-15,24.719998999999998
2010-04-16,24.879998999999998
2010-04-19,24.49
2010-04-20,24.65
2010-04-21,24.5
2010-04-22,23.870001000000002
2010-04-23,23.91
2010-04-26,24.08
2010-04-27,23.879998999999998
2010-04-28,23.43
2010-04-29,23.790001
2010-04-30,23.41
2010-05-03,24.030001000000002
2010-05-04,23.889999
2010-05-05,25.33
2010-05-06,24.59
2010-05-07,23.73
2010-05-10,24.85
2010-05-11,24.15
2010-05-12,24.49
2010-05-13,24.4
2010-05-14,23.870001000000002
2010-05-17,23.969998999999998
2010-05-18,23.5
2010-05-19,23.51
2010-05-20,22.809998999999998
2010-05-21,22.49
2010-05-24,22.33
2010-05-25,21.99
2010-05-26,21.639999
2010-05-27,22.35
2010-05-28,22.139999
2010-06-01,21.709999
2010-06-02,22.08
2010-06-03,21.870001000000002
2010-06-04,21.360001
2010-06-07,21.18
2010-06-08,21.92
2010-06-09,22.299999
2010-06-10,23.110001
2010-06-11,23.65
2010-06-14,23.559998999999998
2010-06-15,24.08
2010-06-16,24.110001
2010-06-17,24.51
2010-06-18,24.959999
2010-06-21,24.98
2010-06-22,24.43
2010-06-23,23.66
2010-06-24,23.389999
2010-06-25,23.49
2010-06-28,24.01
2010-06-29,23.67
2010-06-30,23.809998999999998
2010-07-01,23.51
2010-07-02,23.200001
2010-07-06,23.1
2010-07-07,23.6
2010-07-08,23.73
2010-07-09,23.83
2010-07-12,23.34
2010-07-13,23.65
2010-07-14,23.549999
2010-07-15,23.32
2010-07-16,22.41
2010-07-19,22.370001000000002
2010-07-20,22.48
2010-07-21,21.860001
2010-07-22,22.459999
2010-07-23,22.879998999999998
2010-07-26,23.33
2010-07-27,23.42
2010-07-28,22.76
2010-07-29,23.01
2010-07-30,23.08
2010-08-02,23.620001000000002
2010-08-03,24.02
2010-08-04,24.450001
2010-08-05,24.280001000000002
2010-08-06,24.299999
2010-08-09,24.459999
2010-08-10,24.190001000000002
2010-08-11,23.790001
2010-08-12,24.25
2010-08-13,24.049999
2010-08-16,24.26
2010-08-17,24.77
2010-08-18,24.540001
2010-08-19,23.5
2010-08-20,23.459999
2010-08-23,23.049999
2010-08-24,22.610001
2010-08-25,22.690001000000002
2010-08-26,22.34
2010-08-27,22.809998999999998
2010-08-30,22.469998999999998
2010-08-31,22.76
2010-09-01,23.57
2010-09-02,24.360001
2010-09-03,24.52
2010-09-07,24.9
2010-09-08,25.1
2010-09-09,25.33
2010-09-10,25.73
2010-09-13,26.49
2010-09-14,26.74
2010-09-15,28.1
2010-09-16,27.040001
2010-09-17,26.959999
2010-09-20,27.75
2010-09-21,27.129998999999998
2010-09-22,27.0
2010-09-23,26.93
2010-09-24,27.5
2010-09-27,26.950001
2010-09-28,27.360001
2010-09-29,27.75
2010-09-30,27.309998999999998
2010-10-01,27.870001000000002
2010-10-04,27.469998999999998
2010-10-05,28.0
2010-10-06,28.120001000000002
2010-10-07,28.299999
2010-10-08,28.48
2010-10-11,28.66
2010-10-12,28.76
2010-10-13,29.1
2010-10-14,28.459999
2010-10-15,28.940001000000002
2010-10-18,29.09
2010-10-19,29.02
2010-10-20,29.01
2010-10-21,29.35
2010-10-22,30.07
2010-10-25,30.280001000000002
2010-10-26,30.200001
2010-10-27,30.610001
2010-10-28,30.51
2010-10-29,30.17
2010-11-01,29.940001000000002
2010-11-02,30.309998999999998
2010-11-03,29.5
2010-11-04,30.32
2010-11-05,30.16
2010-11-08,29.639999
2010-11-09,29.620001000000002
2010-11-10,29.790001
2010-11-11,29.879998999999998
2010-11-12,29.389999
2010-11-15,30.01
2010-11-16,30.02
2010-11-17,30.02
2010-11-18,30.709999
2010-11-19,30.65
2010-11-22,31.25
2010-11-23,31.129998999999998
2010-11-24,31.77
2010-11-26,31.549999
2010-11-29,31.35
2010-11-30,30.860001
2010-12-01,32.599998
2010-12-02,32.48
2010-12-03,31.959999
2010-12-06,31.58
2010-12-07,31.719998999999998
2010-12-08,31.24
2010-12-09,31.48
2010-12-10,31.209999
2010-12-13,30.889999
2010-12-14,30.99
2010-12-15,31.049999
2010-12-16,31.24
2010-12-17,30.860001
2010-12-20,30.66
2010-12-21,30.280001000000002
2010-12-22,29.700001
2010-12-23,29.639999
2010-12-27,30.07
2010-12-28,29.91
2010-12-29,29.85
2010-12-30,29.68
2010-12-31,29.07
2011-01-03,30.219998999999998
2011-01-04,29.309998999999998
2011-01-05,29.299999
2011-01-06,28.190001000000002
2011-01-07,27.84
2011-01-10,28.23
2011-01-11,28.049999
2011-01-12,28.120001000000002
2011-01-13,28.0
2011-01-14,28.049999
2011-01-18,28.459999
2011-01-19,28.389999
2011-01-20,28.52
2011-01-21,28.129998999999998
2011-01-24,27.9
2011-01-25,28.4
2011-01-26,28.549999
2011-01-27,28.5
2011-01-28,27.58
2011-01-31,29.98
2011-02-01,29.809998999999998
2011-02-02,29.25
2011-02-03,29.02
2011-02-04,28.85
2011-02-07,28.860001
2011-02-08,28.98
2011-02-09,29.1
2011-02-10,29.15
2011-02-11,29.469998999999998
2011-02-14,29.17
2011-02-15,29.459999
2011-02-16,30.190001000000002
2011-02-17,30.709999
2011-02-18,30.620001000000002
2011-02-22,30.059998999999998
2011-02-23,29.879998999999998
2011-02-24,30.030001000000002
2011-02-25,30.15
2011-02-28,30.139999
2011-03-01,30.120001000000002
2011-03-02,30.059998999999998
2011-03-03,30.74
2011-03-04,30.360001
2011-03-07,30.07
2011-03-08,30.15
2011-03-09,30.57
2011-03-10,30.209999
2011-03-11,30.700001
2011-03-14,30.67
2011-03-15,30.530001000000002
2011-03-16,30.17
2011-03-17,30.299999
2011-03-18,30.690001000000002
2011-03-21,31.639999
2011-03-22,31.879998999999998
2011-03-23,31.860001
2011-03-24,31.969998999999998
2011-03-25,32.48
2011-03-28,32.59
2011-03-29,32.59
2011-03-30,33.0
2011-03-31,33.099998
2011-04-01,33.27
2011-04-04,33.310001
2011-04-05,33.119999
2011-04-06,33.639998999999996
2011-04-07,34.110001000000004
2011-04-08,34.27
2011-04-11,34.240002000000004
2011-04-12,33.849998
2011-04-13,34.279999
2011-04-14,33.939999
2011-04-15,34.380001
2011-04-18,33.48
2011-04-19,33.790001000000004
2011-04-20,34.200001
2011-04-21,34.490002000000004
2011-04-25,34.549999
2011-04-26,34.610001000000004
2011-04-27,34.439999
2011-04-28,34.830002
2011-04-29,34.790001000000004
2011-05-02,34.369999
2011-05-03,33.73
2011-05-04,31.969998999999998
2011-05-05,31.290001
2011-05-06,31.26
2011-05-09,32.209998999999996
2011-05-10,32.189999
2011-05-11,31.59
2011-05-12,31.610001
2011-05-13,31.469998999999998
2011-05-16,30.66
2011-05-17,29.870001000000002
2011-05-18,29.77
2011-05-19,30.059998999999998
2011-05-20,29.57
2011-05-23,29.07
2011-05-24,29.17
2011-05-25,29.459999
2011-05-26,29.879998999999998
2011-05-27,30.280001000000002
2011-05-31,30.719998999999998
2011-06-01,29.83
2011-06-02,30.059998999999998
2011-06-03,29.299999
2011-06-06,28.780001000000002
2011-06-07,28.610001
2011-06-08,28.360001
2011-06-09,28.51
2011-06-10,28.52
2011-06-13,28.18
2011-06-14,28.700001
2011-06-15,29.59
2011-06-16,29.780001000000002
2011-06-17,30.08
2011-06-20,30.360001
2011-06-21,30.84
2011-06-22,30.57
2011-06-23,30.370001000000002
2011-06-24,29.709999
2011-06-27,29.450001
2011-06-28,29.5
2011-06-29,29.639999
2011-06-30,29.68
2011-07-01,30.200001
2011-07-05,30.120001000000002
2011-07-06,30.58
2011-07-07,30.629998999999998
2011-07-08,30.09
2011-07-11,29.309998999999998
2011-07-12,29.389999
2011-07-13,30.049999
2011-07-14,30.35
2011-07-15,30.379998999999998
2011-07-18,30.290001
2011-07-19,30.889999
2011-07-20,30.610001
2011-07-21,30.91
2011-07-22,29.799999
2011-07-25,28.969998999999998
2011-07-26,28.799999
2011-07-27,28.35
2011-07-28,28.15
2011-07-29,27.780001000000002
2011-08-01,27.030001000000002
2011-08-02,26.15
2011-08-03,25.67
2011-08-04,23.83
2011-08-05,23.52
2011-08-08,23.18
2011-08-09,25.01
2011-08-10,22.870001000000002
2011-08-11,22.9
2011-08-12,23.299999
2011-08-15,23.32
2011-08-16,22.9
2011-08-17,23.09
2011-08-18,22.200001
2011-08-19,22.16
2011-08-22,21.950001
2011-08-23,22.780001000000002
2011-08-24,23.24
2011-08-25,22.51
2011-08-26,23.690001000000002
2011-08-29,24.49
2011-08-30,24.4
2011-08-31,24.67
2011-09-01,24.1
2011-09-02,23.01
2011-09-06,22.84
2011-09-07,24.07
2011-09-08,23.73
2011-09-09,23.049999
2011-09-12,22.65
2011-09-13,22.67
2011-09-14,22.92
2011-09-15,23.01
2011-09-16,23.23
2011-09-19,22.66
2011-09-20,22.120001000000002
2011-09-21,21.48
2011-09-22,20.959999
2011-09-23,21.360001
2011-09-26,22.18
2011-09-27,22.74
2011-09-28,21.620001000000002
2011-09-29,22.09
2011-09-30,21.629998999999998
2011-10-03,20.34
2011-10-04,22.09
2011-10-05,22.65
2011-10-06,22.620001000000002
2011-10-07,22.16
2011-10-10,22.41
2011-10-11,22.690001000000002
2011-10-12,22.809998999999998
2011-10-13,22.07
2011-10-14,22.35
2011-10-17,21.83
2011-10-18,22.4
2011-10-19,22.02
2011-10-20,22.110001
2011-10-21,22.09
2011-10-24,22.870001000000002
2011-10-25,22.32
2011-10-26,20.02
2011-10-27,20.190001000000002
2011-10-28,20.24
2011-10-31,20.68
2011-11-01,21.219998999999998
2011-11-02,20.9
2011-11-03,21.459999
2011-11-04,21.35
2011-11-07,21.77
2011-11-08,22.1
2011-11-09,21.610001
2011-11-10,22.01
2011-11-11,22.4
2011-11-14,21.67
2011-11-15,22.030001000000002
2011-11-16,21.440001000000002
2011-11-17,20.709999
2011-11-18,19.34
2011-11-21,17.969998999999998
2011-11-22,18.280001000000002
2011-11-23,17.84
2011-11-25,18.4
2011-11-28,19.25
2011-11-29,19.299999
2011-11-30,20.66
2011-12-01,20.790001
2011-12-02,20.6
2011-12-05,20.65
2011-12-06,20.5
2011-12-07,20.549999
2011-12-08,19.98
2011-12-09,20.34
2011-12-12,20.030001000000002
2011-12-13,19.559998999999998
2011-12-14,19.09
2011-12-15,19.1
2011-12-16,19.1
2011-12-19,18.35
2011-12-20,18.15
2011-12-21,18.15
2011-12-22,18.290001
2011-12-23,18.25
2011-12-27,18.190001000000002
2011-12-28,17.98
2011-12-29,18.26
2011-12-30,18.690001000000002
2012-01-03,18.83
2012-01-04,18.459999
2012-01-05,18.459999
2012-01-06,18.469998999999998
2012-01-09,18.91
2012-01-10,19.030001000000002
2012-01-11,19.23
2012-01-12,19.9
2012-01-13,20.040001
2012-01-17,19.690001000000002
2012-01-18,19.799999
2012-01-19,20.450001
2012-01-20,20.040001
2012-01-23,20.719998999999998
2012-01-24,20.9
2012-01-25,21.93
2012-01-26,21.48
2012-01-27,21.91
2012-01-30,21.709999
2012-01-31,21.370001000000002
2012-02-01,22.110001
2012-02-02,22.190001000000002
2012-02-03,22.709999
2012-02-06,22.700001
2012-02-07,22.23
2012-02-08,22.0
2012-02-09,21.809998999999998
2012-02-10,21.35
2012-02-13,21.120001000000002
2012-02-14,21.59
2012-02-15,22.219998999999998
2012-02-16,22.4
2012-02-17,21.889999
2012-02-21,21.559998999999998
2012-02-22,21.290001
2012-02-23,22.49
2012-02-24,22.83
2012-02-27,22.690001000000002
2012-02-28,22.440001000000002
2012-02-29,21.799999
