Date,BUD
2010-10-18,62.41
2010-10-19,61.380001
2010-10-20,62.209998999999996
2010-10-21,63.740002000000004
2010-10-22,63.75
2010-10-25,63.880001
2010-10-26,62.720001
2010-10-27,61.240002000000004
2010-10-28,62.310001
2010-10-29,62.900002
2010-11-01,62.860001000000004
2010-11-02,63.509997999999996
2010-11-03,61.619999
2010-11-04,62.619999
2010-11-05,61.560001
2010-11-08,60.790001000000004
2010-11-09,60.450001
2010-11-10,60.549999
2010-11-11,59.080002
2010-11-12,58.700001
2010-11-15,58.619999
2010-11-16,57.439999
2010-11-17,58.779999
2010-11-18,60.75
2010-11-19,60.860001000000004
2010-11-22,60.900002
2010-11-23,59.220001
2010-11-24,58.700001
2010-11-26,57.57
2010-11-29,56.02
2010-11-30,54.939999
2010-12-01,56.639998999999996
2010-12-02,57.799999
2010-12-03,58.02
2010-12-06,57.459998999999996
2010-12-07,57.689999
2010-12-08,57.540001000000004
2010-12-09,57.200001
2010-12-10,57.630001
2010-12-13,57.860001000000004
2010-12-14,57.889998999999996
2010-12-15,57.119999
2010-12-16,57.459998999999996
2010-12-17,57.389998999999996
2010-12-20,57.040001000000004
2010-12-21,57.630001
2010-12-22,57.48
2010-12-23,57.299999
2010-12-27,57.470001
2010-12-28,57.0
2010-12-29,56.98
2010-12-30,57.330002
2010-12-31,57.09
2011-01-03,57.630001
2011-01-04,57.34
2011-01-05,56.82
2011-01-06,57.07
2011-01-07,56.599998
2011-01-10,56.610001000000004
2011-01-11,57.040001000000004
2011-01-12,58.110001000000004
2011-01-13,58.68
2011-01-14,57.91
2011-01-18,57.380001
2011-01-19,56.849998
2011-01-20,55.84
2011-01-21,55.700001
2011-01-24,56.619999
2011-01-25,57.540001000000004
2011-01-26,57.459998999999996
2011-01-27,56.470001
2011-01-28,55.07
2011-01-31,55.310001
2011-02-01,55.669998
2011-02-02,56.25
2011-02-03,56.0
2011-02-04,55.59
2011-02-07,56.290001000000004
2011-02-08,56.470001
2011-02-09,56.150002
2011-02-10,55.759997999999996
2011-02-11,55.990002000000004
2011-02-14,54.98
2011-02-15,54.970001
2011-02-16,54.98
2011-02-17,54.900002
2011-02-18,54.900002
2011-02-22,54.509997999999996
2011-02-23,55.299999
2011-02-24,55.169998
2011-02-25,55.200001
2011-02-28,56.029999
2011-03-01,56.23
2011-03-02,56.099998
2011-03-03,57.82
2011-03-04,58.040001000000004
2011-03-07,57.060001
2011-03-08,57.299999
2011-03-09,57.630001
2011-03-10,57.0
2011-03-11,57.049999
2011-03-14,56.650002
2011-03-15,55.150002
2011-03-16,53.900002
2011-03-17,54.869999
2011-03-18,55.040001000000004
2011-03-21,56.48
2011-03-22,56.0
2011-03-23,56.59
2011-03-24,57.43
2011-03-25,57.470001
2011-03-28,56.810001
2011-03-29,56.900002
2011-03-30,57.57
2011-03-31,57.169998
2011-04-01,58.860001000000004
2011-04-04,59.549999
2011-04-05,59.84
2011-04-06,59.869999
2011-04-07,59.25
2011-04-08,59.029999
2011-04-11,59.419998
2011-04-12,59.43
2011-04-13,60.18
2011-04-14,60.610001000000004
2011-04-15,61.540001000000004
2011-04-18,60.490002000000004
2011-04-19,62.330002
2011-04-20,61.779999
2011-04-21,61.439999
2011-04-25,61.369999
2011-04-26,62.57
2011-04-27,63.450001
2011-04-28,63.759997999999996
2011-04-29,63.970001
2011-05-02,63.93
2011-05-03,63.389998999999996
2011-05-04,60.98
2011-05-05,59.669998
2011-05-06,59.349998
2011-05-09,59.200001
2011-05-10,59.25
2011-05-11,58.25
2011-05-12,59.169998
2011-05-13,59.549999
2011-05-16,59.509997999999996
2011-05-17,60.0
2011-05-18,59.990002000000004
2011-05-19,60.41
2011-05-20,60.439999
2011-05-23,58.439999
2011-05-24,58.610001000000004
2011-05-25,58.48
2011-05-26,58.310001
2011-05-27,58.689999
2011-05-31,60.48
2011-06-01,59.560001
2011-06-02,59.119999
2011-06-03,59.470001
2011-06-06,58.759997999999996
2011-06-07,58.830002
2011-06-08,58.599998
2011-06-09,58.669998
2011-06-10,57.080002
2011-06-13,57.23
2011-06-14,57.919998
2011-06-15,56.459998999999996
2011-06-16,56.02
2011-06-17,57.009997999999996
2011-06-20,57.23
2011-06-21,57.75
2011-06-22,56.82
2011-06-23,56.66
2011-06-24,55.650002
2011-06-27,56.18
2011-06-28,57.23
2011-06-29,57.68
2011-06-30,58.009997999999996
2011-07-01,58.07
2011-07-05,58.080002
2011-07-06,57.959998999999996
2011-07-07,58.900002
2011-07-08,57.610001000000004
2011-07-11,55.77
2011-07-12,54.73
2011-07-13,54.669998
2011-07-14,55.139998999999996
2011-07-15,56.139998999999996
2011-07-18,55.400002
2011-07-19,56.52
2011-07-20,57.0
2011-07-21,58.189999
2011-07-22,59.25
2011-07-25,59.099998
2011-07-26,59.330002
2011-07-27,58.02
2011-07-28,58.5
2011-07-29,57.580002
2011-08-01,57.380001
2011-08-02,56.009997999999996
2011-08-03,55.939999
2011-08-04,53.169998
2011-08-05,54.32
2011-08-08,51.34
2011-08-09,52.830002
2011-08-10,49.720001
2011-08-11,51.509997999999996
2011-08-12,54.580002
2011-08-15,55.470001
2011-08-16,55.84
2011-08-17,56.220001
2011-08-18,54.689999
2011-08-19,53.869999
2011-08-22,54.389998999999996
2011-08-23,55.549999
2011-08-24,54.150002
2011-08-25,53.310001
2011-08-26,53.889998999999996
2011-08-29,54.720001
2011-08-30,54.779999
2011-08-31,55.259997999999996
2011-09-01,54.759997999999996
2011-09-02,54.369999
2011-09-06,52.889998999999996
2011-09-07,53.369999
2011-09-08,52.720001
2011-09-09,51.040001000000004
2011-09-12,50.220001
2011-09-13,50.169998
2011-09-14,50.509997999999996
2011-09-15,51.5
2011-09-16,52.549999
2011-09-19,51.650002
2011-09-20,52.57
2011-09-21,51.450001
2011-09-22,50.0
2011-09-23,51.169998
2011-09-26,52.610001000000004
2011-09-27,54.02
2011-09-28,53.48
2011-09-29,53.900002
2011-09-30,52.98
2011-10-03,52.560001
2011-10-04,53.490002000000004
2011-10-05,52.970001
2011-10-06,53.279999
2011-10-07,51.759997999999996
2011-10-10,53.73
2011-10-11,53.619999
2011-10-12,54.07
2011-10-13,54.490002000000004
2011-10-14,55.369999
2011-10-17,54.099998
2011-10-18,55.040001000000004
2011-10-19,54.32
2011-10-20,54.540001000000004
2011-10-21,55.779999
2011-10-24,56.0
2011-10-25,54.869999
2011-10-26,55.27
2011-10-27,56.900002
2011-10-28,56.75
2011-10-31,55.470001
2011-11-01,54.669998
2011-11-02,54.080002
2011-11-03,55.490002000000004
2011-11-04,54.52
2011-11-07,55.209998999999996
2011-11-08,57.0
2011-11-09,56.209998999999996
2011-11-10,57.459998999999996
2011-11-11,59.290001000000004
2011-11-14,57.639998999999996
2011-11-15,57.48
2011-11-16,57.279999
2011-11-17,57.130001
2011-11-18,57.73
2011-11-21,57.32
2011-11-22,58.189999
2011-11-23,56.869999
2011-11-25,56.34
2011-11-28,58.220001
2011-11-29,58.439999
2011-11-30,60.0
2011-12-01,59.810001
2011-12-02,59.91
2011-12-05,60.200001
2011-12-06,59.700001
2011-12-07,60.169998
2011-12-08,59.360001000000004
2011-12-09,59.32
2011-12-12,58.529999
2011-12-13,57.799999
2011-12-14,57.389998999999996
2011-12-15,58.07
2011-12-16,57.959998999999996
2011-12-19,58.509997999999996
2011-12-20,59.18
2011-12-21,59.02
2011-12-22,59.720001
2011-12-23,60.029999
2011-12-27,60.709998999999996
2011-12-28,60.139998999999996
2011-12-29,61.209998999999996
2011-12-30,60.990002000000004
2012-01-03,61.369999
2012-01-04,60.02
2012-01-05,59.950001
2012-01-06,58.919998
2012-01-09,60.880001
2012-01-10,61.130001
2012-01-11,60.509997999999996
2012-01-12,60.990002000000004
2012-01-13,59.619999
2012-01-17,60.740002000000004
2012-01-18,61.959998999999996
2012-01-19,62.450001
2012-01-20,62.110001000000004
2012-01-23,61.139998999999996
2012-01-24,61.439999
2012-01-25,62.169998
2012-01-26,61.889998999999996
2012-01-27,61.549999
2012-01-30,61.110001000000004
2012-01-31,60.799999
2012-02-01,62.740002000000004
2012-02-02,63.009997999999996
2012-02-03,64.559998
2012-02-06,64.050003
2012-02-07,64.82
2012-02-08,64.449997
2012-02-09,65.25
2012-02-10,64.269997
2012-02-13,64.980003
2012-02-14,64.709999
2012-02-15,64.230003
2012-02-16,65.370003
2012-02-17,65.370003
2012-02-21,65.489998
2012-02-22,65.75
2012-02-23,66.0
2012-02-24,66.25
2012-02-27,65.989998
2012-02-28,66.849998
2012-02-29,67.25
2012-03-01,68.41999799999999
2012-03-02,66.879997
2012-03-05,67.25
2012-03-06,65.879997
2012-03-07,66.870003
2012-03-08,69.559998
2012-03-09,69.559998
2012-03-12,70.889999
2012-03-13,71.690002
2012-03-14,71.43
2012-03-15,71.400002
2012-03-16,72.339996
2012-03-19,72.389999
2012-03-20,72.379997
2012-03-21,72.459999
2012-03-22,72.620003
2012-03-23,72.150002
2012-03-26,73.480003
2012-03-27,72.889999
2012-03-28,72.339996
2012-03-29,72.0
2012-03-30,72.720001
2012-04-02,73.41999799999999
2012-04-03,73.519997
2012-04-04,71.370003
2012-04-05,70.849998
2012-04-09,70.66999799999999
2012-04-10,70.07
2012-04-11,71.089996
2012-04-12,72.290001
2012-04-13,70.860001
2012-04-16,72.08000200000001
2012-04-17,72.440002
2012-04-18,73.860001
2012-04-19,73.199997
2012-04-20,72.779999
2012-04-23,71.940002
2012-04-24,71.449997
2012-04-25,71.800003
2012-04-26,72.650002
2012-04-27,72.639999
2012-04-30,72.620003
2012-05-01,73.209999
2012-05-02,72.91999799999999
2012-05-03,74.33000200000001
2012-05-04,73.559998
2012-05-07,74.91999799999999
2012-05-08,72.800003
2012-05-09,71.709999
2012-05-10,71.559998
2012-05-11,71.949997
2012-05-14,71.489998
2012-05-15,70.83000200000001
2012-05-16,70.099998
2012-05-17,69.389999
2012-05-18,68.33000200000001
2012-05-21,68.720001
2012-05-22,68.639999
2012-05-23,67.589996
2012-05-24,68.620003
2012-05-25,68.279999
2012-05-29,68.949997
2012-05-30,67.519997
2012-05-31,67.699997
2012-06-01,65.57
2012-06-04,65.949997
2012-06-05,66.019997
2012-06-06,68.120003
2012-06-07,67.599998
2012-06-08,68.129997
2012-06-11,67.199997
2012-06-12,69.010002
2012-06-13,69.940002
2012-06-14,71.33000200000001
2012-06-15,70.970001
2012-06-18,70.769997
2012-06-19,71.290001
2012-06-20,70.190002
2012-06-21,69.449997
2012-06-22,70.290001
2012-06-25,70.849998
2012-06-26,72.66999799999999
2012-06-27,73.349998
2012-06-28,73.790001
2012-06-29,79.650002
2012-07-02,79.300003
2012-07-03,79.510002
2012-07-05,78.239998
2012-07-06,77.800003
2012-07-09,77.769997
2012-07-10,78.33000200000001
2012-07-11,77.16999799999999
2012-07-12,76.730003
2012-07-13,77.470001
2012-07-16,77.260002
2012-07-17,77.279999
2012-07-18,78.510002
2012-07-19,79.440002
2012-07-20,77.870003
2012-07-23,76.970001
2012-07-24,76.800003
2012-07-25,76.639999
2012-07-26,80.010002
2012-07-27,81.08000200000001
2012-07-30,81.07
2012-07-31,79.220001
2012-08-01,79.879997
2012-08-02,78.989998
2012-08-03,81.75
2012-08-06,81.970001
2012-08-07,82.75
2012-08-08,82.220001
2012-08-09,81.900002
2012-08-10,81.089996
2012-08-13,80.900002
2012-08-14,80.559998
2012-08-15,81.129997
2012-08-16,81.08000200000001
2012-08-17,80.980003
2012-08-20,81.459999
2012-08-21,81.660004
2012-08-22,81.57
2012-08-23,80.940002
2012-08-24,82.239998
2012-08-27,82.620003
2012-08-28,84.010002
2012-08-29,83.809998
2012-08-30,83.349998
2012-08-31,84.18
2012-09-04,85.470001
2012-09-05,86.290001
2012-09-06,87.540001
2012-09-07,86.949997
2012-09-10,84.269997
2012-09-11,85.029999
2012-09-12,83.980003
2012-09-13,85.290001
2012-09-14,85.370003
2012-09-17,85.16999799999999
2012-09-18,86.110001
2012-09-19,86.550003
2012-09-20,87.0
2012-09-21,87.010002
2012-09-24,86.82
2012-09-25,86.459999
2012-09-26,87.540001
2012-09-27,86.660004
2012-09-28,85.910004
2012-10-01,85.550003
2012-10-02,88.43
2012-10-03,88.379997
2012-10-04,88.66999799999999
2012-10-05,90.269997
2012-10-08,89.650002
2012-10-09,87.309998
2012-10-10,86.739998
2012-10-11,86.91999799999999
2012-10-12,86.82
2012-10-15,86.910004
2012-10-16,88.870003
2012-10-17,88.550003
2012-10-18,86.370003
2012-10-19,85.57
2012-10-22,86.18
2012-10-23,86.089996
2012-10-24,85.459999
2012-10-25,85.529999
2012-10-26,85.209999
2012-10-31,83.800003
2012-11-01,82.779999
2012-11-02,83.440002
2012-11-05,82.269997
2012-11-06,83.57
2012-11-07,82.16999799999999
2012-11-08,81.940002
2012-11-09,82.720001
2012-11-12,83.110001
2012-11-13,83.639999
2012-11-14,82.220001
2012-11-15,82.790001
2012-11-16,82.760002
2012-11-19,84.66999799999999
2012-11-20,85.889999
2012-11-21,85.099998
2012-11-23,86.980003
2012-11-26,86.709999
2012-11-27,86.120003
2012-11-28,85.559998
2012-11-29,86.43
2012-11-30,87.970001
2012-12-03,88.290001
2012-12-04,88.279999
2012-12-05,87.599998
2012-12-06,87.470001
2012-12-07,87.75
2012-12-10,88.209999
2012-12-11,89.07
2012-12-12,87.720001
2012-12-13,87.339996
2012-12-14,88.32
2012-12-17,87.190002
2012-12-18,88.309998
2012-12-19,88.83000200000001
2012-12-20,88.550003
2012-12-21,87.5
2012-12-24,87.540001
2012-12-26,87.440002
2012-12-27,87.959999
2012-12-28,86.809998
2012-12-31,87.410004
2013-01-02,89.040001
2013-01-03,86.849998
2013-01-04,88.410004
2013-01-07,87.599998
2013-01-08,86.290001
2013-01-09,84.290001
2013-01-10,86.610001
2013-01-11,87.599998
2013-01-14,87.300003
2013-01-15,88.690002
2013-01-16,88.989998
2013-01-17,88.910004
2013-01-18,89.720001
2013-01-22,90.839996
2013-01-23,90.120003
2013-01-24,90.260002
2013-01-25,91.709999
2013-01-28,91.809998
2013-01-29,93.239998
2013-01-30,94.139999
2013-01-31,88.599998
2013-02-01,92.279999
2013-02-04,87.66999799999999
2013-02-05,88.08000200000001
2013-02-06,87.370003
2013-02-07,86.400002
2013-02-08,85.739998
2013-02-11,86.269997
2013-02-12,87.519997
2013-02-13,88.260002
2013-02-14,92.760002
2013-02-15,92.730003
2013-02-19,93.089996
2013-02-20,92.870003
2013-02-21,92.059998
2013-02-22,93.379997
2013-02-25,91.91999799999999
2013-02-26,91.800003
2013-02-27,93.690002
2013-02-28,93.989998
2013-03-01,94.540001
2013-03-04,94.529999
2013-03-05,94.699997
2013-03-06,94.120003
2013-03-07,95.58000200000001
2013-03-08,97.139999
2013-03-11,96.980003
2013-03-12,95.83000200000001
2013-03-13,95.66999799999999
2013-03-14,96.260002
2013-03-15,95.43
2013-03-18,95.620003
2013-03-19,95.279999
2013-03-20,96.129997
2013-03-21,95.66999799999999
2013-03-22,98.099998
2013-03-25,97.389999
2013-03-26,98.690002
2013-03-27,97.449997
2013-03-28,99.550003
2013-04-01,99.32
2013-04-02,100.139999
2013-04-03,99.08000200000001
2013-04-04,99.550003
2013-04-05,97.599998
2013-04-08,99.230003
2013-04-09,98.730003
2013-04-10,101.839996
2013-04-11,100.879997
2013-04-12,100.379997
2013-04-15,98.230003
2013-04-16,99.339996
2013-04-17,96.739998
2013-04-18,97.57
2013-04-19,99.220001
2013-04-22,99.019997
2013-04-23,97.43
2013-04-24,96.279999
2013-04-25,96.209999
2013-04-26,94.129997
2013-04-29,95.480003
2013-04-30,95.620003
2013-05-01,94.889999
2013-05-02,95.25
2013-05-03,96.199997
2013-05-06,95.800003
2013-05-07,96.32
2013-05-08,97.769997
2013-05-09,96.260002
2013-05-10,96.75
2013-05-13,97.540001
2013-05-14,98.489998
2013-05-15,97.760002
2013-05-16,96.720001
2013-05-17,96.370003
2013-05-20,95.480003
2013-05-21,95.599998
2013-05-22,95.269997
2013-05-23,95.599998
2013-05-24,95.610001
2013-05-28,95.790001
2013-05-29,93.769997
2013-05-30,94.199997
2013-05-31,91.91999799999999
2013-06-03,92.309998
2013-06-04,92.33000200000001
2013-06-05,90.529999
2013-06-06,92.699997
2013-06-07,94.410004
2013-06-10,93.720001
2013-06-11,92.760002
2013-06-12,92.68
2013-06-13,93.269997
2013-06-14,93.730003
2013-06-17,94.66999799999999
2013-06-18,93.639999
2013-06-19,91.760002
2013-06-20,87.480003
2013-06-21,87.239998
2013-06-24,86.639999
2013-06-25,86.91999799999999
2013-06-26,88.66999799999999
2013-06-27,90.040001
2013-06-28,90.260002
2013-07-01,90.769997
2013-07-02,89.389999
2013-07-03,87.459999
2013-07-05,88.0
2013-07-08,89.660004
2013-07-09,90.019997
2013-07-10,90.949997
2013-07-11,92.93
2013-07-12,91.660004
2013-07-15,91.93
2013-07-16,91.809998
2013-07-17,90.790001
2013-07-18,89.650002
2013-07-19,89.43
2013-07-22,89.220001
2013-07-23,88.559998
2013-07-24,89.33000200000001
2013-07-25,88.91999799999999
2013-07-26,89.33000200000001
2013-07-29,88.790001
2013-07-30,89.970001
2013-07-31,95.709999
2013-08-01,97.940002
2013-08-02,98.150002
2013-08-05,98.260002
2013-08-06,98.41999799999999
2013-08-07,99.019997
2013-08-08,101.010002
2013-08-09,99.32
2013-08-12,100.029999
2013-08-13,100.220001
2013-08-14,98.949997
2013-08-15,98.08000200000001
2013-08-16,97.629997
2013-08-19,97.010002
2013-08-20,96.5
2013-08-21,96.239998
2013-08-22,96.489998
2013-08-23,97.360001
2013-08-26,96.849998
2013-08-27,94.839996
2013-08-28,94.0
2013-08-29,93.949997
2013-08-30,93.349998
2013-09-03,94.839996
2013-09-04,95.519997
2013-09-05,94.730003
2013-09-06,95.769997
2013-09-09,95.660004
2013-09-10,96.400002
2013-09-11,97.650002
2013-09-12,96.800003
2013-09-13,98.339996
2013-09-16,99.68
2013-09-17,99.660004
2013-09-18,102.43
2013-09-19,102.57
2013-09-20,100.559998
2013-09-23,99.550003
2013-09-24,99.110001
2013-09-25,99.459999
2013-09-26,100.209999
2013-09-27,99.610001
2013-09-30,99.199997
2013-10-01,98.690002
2013-10-02,98.379997
2013-10-03,98.199997
2013-10-04,98.959999
2013-10-07,97.720001
2013-10-08,96.760002
2013-10-09,95.839996
2013-10-10,97.440002
2013-10-11,98.410004
2013-10-14,98.769997
2013-10-15,98.07
2013-10-16,98.860001
2013-10-17,101.0
2013-10-18,102.699997
2013-10-21,102.629997
2013-10-22,103.690002
2013-10-23,103.059998
2013-10-24,103.18
2013-10-25,104.709999
2013-10-28,104.279999
2013-10-29,104.339996
2013-10-30,103.239998
2013-10-31,103.730003
2013-11-01,102.58000200000001
2013-11-04,102.370003
2013-11-05,102.25
2013-11-06,103.800003
2013-11-07,101.529999
2013-11-08,102.800003
2013-11-11,104.349998
2013-11-12,103.849998
2013-11-13,103.760002
2013-11-14,104.709999
2013-11-15,104.620003
2013-11-18,104.83000200000001
2013-11-19,104.489998
2013-11-20,103.540001
2013-11-21,103.550003
2013-11-22,103.360001
2013-11-25,102.400002
2013-11-26,102.720001
2013-11-27,102.720001
2013-11-29,102.110001
2013-12-02,102.08000200000001
2013-12-03,101.739998
2013-12-04,101.5
2013-12-05,100.720001
2013-12-06,102.629997
2013-12-09,102.489998
2013-12-10,102.07
2013-12-11,101.410004
2013-12-12,100.43
2013-12-13,100.209999
2013-12-16,102.099998
2013-12-17,101.489998
2013-12-18,103.389999
2013-12-19,103.18
2013-12-20,103.370003
2013-12-23,103.660004
2013-12-24,103.75
2013-12-26,105.059998
2013-12-27,106.040001
2013-12-30,105.360001
2013-12-31,106.459999
2014-01-02,103.550003
2014-01-03,103.739998
2014-01-06,102.540001
2014-01-07,104.480003
2014-01-08,104.93
2014-01-09,104.93
