Date,CEO
2002-01-03,19.15
2002-01-04,19.440001000000002
2002-01-07,20.309998999999998
2002-01-08,20.25
2002-01-09,19.85
2002-01-10,19.92
2002-01-11,20.049999
2002-01-14,19.950001
2002-01-15,19.690001000000002
2002-01-16,19.25
2002-01-17,19.549999
2002-01-18,19.68
2002-01-22,20.450001
2002-01-23,20.5
2002-01-24,20.059998999999998
2002-01-25,20.41
2002-01-28,20.219998999999998
2002-01-29,20.450001
2002-01-30,20.35
2002-01-31,20.41
2002-02-01,20.84
2002-02-04,20.629998999999998
2002-02-05,20.76
2002-02-06,20.57
2002-02-07,20.219998999999998
2002-02-08,21.049999
2002-02-11,21.65
2002-02-12,21.450001
2002-02-13,21.700001
2002-02-14,21.6
2002-02-15,22.559998999999998
2002-02-19,21.4
2002-02-20,21.35
2002-02-21,21.700001
2002-02-22,21.5
2002-02-25,21.450001
2002-02-26,21.32
2002-02-27,21.25
2002-02-28,21.35
2002-03-01,21.65
2002-03-04,21.940001000000002
2002-03-05,21.889999
2002-03-06,22.15
2002-03-07,22.52
2002-03-08,22.65
2002-03-11,22.610001
2002-03-12,23.34
2002-03-13,23.15
2002-03-14,23.58
2002-03-15,23.200001
2002-03-18,23.08
2002-03-19,23.549999
2002-03-20,23.35
2002-03-21,23.709999
2002-03-22,23.4
2002-03-25,23.0
2002-03-26,23.92
2002-03-27,24.92
2002-03-28,24.799999
2002-04-01,25.85
2002-04-02,25.799999
2002-04-03,24.83
2002-04-04,24.299999
2002-04-05,24.4
2002-04-08,24.360001
2002-04-09,23.84
2002-04-10,24.110001
2002-04-11,23.9
2002-04-12,24.02
2002-04-15,24.65
2002-04-16,25.48
2002-04-17,26.1
2002-04-18,25.43
2002-04-19,26.15
2002-04-22,26.440001000000002
2002-04-23,26.889999
2002-04-24,25.799999
2002-04-25,25.74
2002-04-26,25.85
2002-04-29,25.66
2002-04-30,26.15
2002-05-01,26.18
2002-05-02,26.75
2002-05-03,27.469998999999998
2002-05-06,27.5
2002-05-07,26.85
2002-05-08,26.84
2002-05-09,26.15
2002-05-10,26.5
2002-05-13,26.6
2002-05-14,26.549999
2002-05-15,26.700001
2002-05-16,26.41
2002-05-17,26.6
2002-05-20,26.799999
2002-05-21,26.68
2002-05-22,26.450001
2002-05-23,26.799999
2002-05-24,26.799999
2002-05-28,27.25
2002-05-29,27.6
2002-05-30,26.75
2002-05-31,26.91
2002-06-03,26.809998999999998
2002-06-04,27.15
2002-06-05,27.200001
2002-06-06,26.74
2002-06-07,26.879998999999998
2002-06-10,26.620001000000002
2002-06-11,26.030001000000002
2002-06-12,26.43
2002-06-13,26.290001
2002-06-14,26.27
2002-06-17,26.9
2002-06-18,27.299999
2002-06-19,26.4
2002-06-20,26.27
2002-06-21,25.42
2002-06-24,26.299999
2002-06-25,26.629998999999998
2002-06-26,26.450001
2002-06-27,26.75
2002-06-28,26.809998999999998
2002-07-01,26.6
2002-07-02,25.99
2002-07-03,25.92
2002-07-05,27.030001000000002
2002-07-08,27.77
2002-07-09,27.93
2002-07-10,28.66
2002-07-11,29.1
2002-07-12,28.700001
2002-07-15,27.57
2002-07-16,27.700001
2002-07-17,27.440001000000002
2002-07-18,27.059998999999998
2002-07-19,26.309998999999998
2002-07-22,25.25
2002-07-23,24.879998999999998
2002-07-24,25.1
2002-07-25,26.360001
2002-07-26,25.549999
2002-07-29,26.83
2002-07-30,27.0
2002-07-31,26.9
2002-08-01,25.959999
2002-08-02,26.450001
2002-08-05,26.0
2002-08-06,26.4
2002-08-07,26.0
2002-08-08,27.25
2002-08-09,27.370001000000002
2002-08-12,27.879998999999998
2002-08-13,27.83
2002-08-14,28.049999
2002-08-15,28.620001000000002
2002-08-16,28.35
2002-08-19,29.440001000000002
2002-08-20,29.309998999999998
2002-08-21,29.190001000000002
2002-08-22,27.799999
2002-08-23,27.82
2002-08-26,28.0
2002-08-27,27.51
2002-08-28,27.68
2002-08-29,27.530001000000002
2002-08-30,28.299999
2002-09-03,27.08
2002-09-04,26.99
2002-09-05,26.6
2002-09-06,27.780001000000002
2002-09-09,28.299999
2002-09-10,28.65
2002-09-11,27.74
2002-09-12,27.17
2002-09-13,26.690001000000002
2002-09-16,26.75
2002-09-17,26.790001
2002-09-18,27.0
2002-09-19,27.0
2002-09-20,27.35
2002-09-23,27.41
2002-09-24,27.549999
2002-09-25,27.9
2002-09-26,27.700001
2002-09-27,28.15
2002-09-30,28.18
2002-10-01,28.48
2002-10-02,28.25
2002-10-03,28.43
2002-10-04,27.99
2002-10-07,27.43
2002-10-08,27.0
2002-10-09,26.370001000000002
2002-10-10,26.4
2002-10-11,27.26
2002-10-14,27.450001
2002-10-15,27.690001000000002
2002-10-16,27.23
2002-10-17,27.1
2002-10-18,26.190001000000002
2002-10-21,26.049999
2002-10-22,24.889999
2002-10-23,25.48
2002-10-24,24.65
2002-10-25,25.09
2002-10-28,25.4
2002-10-29,25.26
2002-10-30,26.25
2002-10-31,24.98
2002-11-01,25.0
2002-11-04,24.9
2002-11-05,24.0
2002-11-06,24.540001
2002-11-07,25.059998999999998
2002-11-08,25.309998999999998
2002-11-11,25.620001000000002
2002-11-12,25.959999
2002-11-13,25.15
2002-11-14,25.940001000000002
2002-11-15,25.77
2002-11-18,25.93
2002-11-19,25.299999
2002-11-20,26.25
2002-11-21,26.48
2002-11-22,26.049999
2002-11-25,25.5
2002-11-26,24.780001000000002
2002-11-27,24.52
2002-11-29,24.4
2002-12-02,24.67
2002-12-03,24.299999
2002-12-04,24.209999
2002-12-05,24.9
2002-12-06,25.309998999999998
2002-12-09,24.85
2002-12-10,25.209999
2002-12-11,25.35
2002-12-12,25.49
2002-12-13,25.360001
2002-12-16,25.969998999999998
2002-12-17,26.110001
2002-12-18,26.51
2002-12-19,26.83
2002-12-20,26.950001
2002-12-23,26.450001
2002-12-24,26.799999
2002-12-26,26.4
2002-12-27,26.01
2002-12-30,26.25
2002-12-31,26.049999
2003-01-02,26.68
2003-01-03,26.799999
2003-01-06,26.709999
2003-01-07,26.280001000000002
2003-01-08,26.059998999999998
2003-01-09,26.49
2003-01-10,26.299999
2003-01-13,26.530001000000002
2003-01-14,26.700001
2003-01-15,26.93
2003-01-16,26.66
2003-01-17,26.530001000000002
2003-01-21,26.360001
2003-01-22,26.35
2003-01-23,26.370001000000002
2003-01-24,25.75
2003-01-27,25.360001
2003-01-28,25.110001
2003-01-29,25.860001
2003-01-30,25.700001
2003-01-31,25.91
2003-02-03,26.09
2003-02-04,26.02
2003-02-05,26.59
2003-02-06,27.17
2003-02-07,27.26
2003-02-10,26.99
2003-02-11,26.379998999999998
2003-02-12,26.629998999999998
2003-02-13,26.98
2003-02-14,26.959999
2003-02-18,27.190001000000002
2003-02-19,26.799999
2003-02-20,27.17
2003-02-21,27.299999
2003-02-24,26.879998999999998
2003-02-25,27.299999
2003-02-26,27.049999
2003-02-27,27.48
2003-02-28,27.870001000000002
2003-03-03,27.68
2003-03-04,27.889999
2003-03-05,27.879998999999998
2003-03-06,28.15
2003-03-07,27.67
2003-03-10,27.620001000000002
2003-03-11,27.5
2003-03-12,27.17
2003-03-13,27.200001
2003-03-14,26.65
2003-03-17,26.65
2003-03-18,26.4
2003-03-19,25.75
2003-03-20,26.1
2003-03-21,26.389999
2003-03-24,26.440001000000002
2003-03-25,26.68
2003-03-26,26.58
2003-03-27,27.07
2003-03-28,27.110001
2003-03-31,26.66
2003-04-01,26.959999
2003-04-02,26.5
2003-04-03,25.889999
2003-04-04,26.110001
2003-04-07,26.35
2003-04-08,25.799999
2003-04-09,25.65
2003-04-10,25.83
2003-04-11,25.540001
2003-04-14,25.690001000000002
2003-04-15,26.0
2003-04-16,25.98
2003-04-17,26.129998999999998
2003-04-21,25.620001000000002
2003-04-22,26.41
2003-04-23,25.75
2003-04-24,25.4
2003-04-25,25.18
2003-04-28,25.950001
2003-04-29,26.17
2003-04-30,26.219998999999998
2003-05-01,26.6
2003-05-02,26.75
2003-05-05,26.459999
2003-05-06,26.08
2003-05-07,25.9
2003-05-08,26.15
2003-05-09,26.75
2003-05-12,26.65
2003-05-13,26.85
2003-05-14,27.120001000000002
2003-05-15,27.450001
2003-05-16,27.5
2003-05-19,26.85
2003-05-20,26.93
2003-05-21,27.290001
2003-05-22,28.27
2003-05-23,28.709999
2003-05-27,29.0
2003-05-28,28.82
2003-05-29,27.65
2003-05-30,28.0
2003-06-02,29.1
2003-06-03,29.370001000000002
2003-06-04,29.950001
2003-06-05,28.440001000000002
2003-06-06,27.9
2003-06-09,27.459999
2003-06-10,27.299999
2003-06-11,27.690001000000002
2003-06-12,28.26
2003-06-13,28.77
2003-06-16,29.16
2003-06-17,29.370001000000002
2003-06-18,29.190001000000002
2003-06-19,29.209999
2003-06-20,29.5
2003-06-23,29.219998999999998
2003-06-24,28.85
2003-06-25,29.0
2003-06-26,29.17
2003-06-27,29.35
2003-06-30,29.700001
2003-07-01,29.75
2003-07-02,29.26
2003-07-03,29.82
2003-07-07,30.93
2003-07-08,31.280001000000002
2003-07-09,31.15
2003-07-10,30.67
2003-07-11,30.5
2003-07-14,31.17
2003-07-15,30.549999
2003-07-16,30.799999
2003-07-17,30.6
2003-07-18,31.4
2003-07-21,31.549999
2003-07-22,31.200001
2003-07-23,30.18
2003-07-24,30.76
2003-07-25,31.35
2003-07-28,32.439999
2003-07-29,35.110001000000004
2003-07-30,33.599998
2003-07-31,35.240002000000004
2003-08-01,34.619999
2003-08-04,34.200001
2003-08-05,33.299999
2003-08-06,32.880001
2003-08-07,32.59
2003-08-08,31.860001
2003-08-11,33.34
2003-08-12,34.0
2003-08-13,33.450001
2003-08-14,33.799999
2003-08-15,34.0
2003-08-18,34.200001
2003-08-19,33.25
2003-08-20,33.650002
2003-08-21,34.650002
2003-08-22,34.299999
2003-08-25,33.830002
2003-08-26,33.639998999999996
2003-08-27,34.700001
2003-08-28,36.380001
2003-08-29,37.779999
2003-09-02,37.459998999999996
2003-09-03,36.549999
2003-09-04,37.25
2003-09-05,37.450001
2003-09-08,36.23
2003-09-09,35.0
2003-09-10,34.970001
2003-09-11,34.799999
2003-09-12,34.900002
2003-09-15,34.189999
2003-09-16,35.310001
2003-09-17,33.709998999999996
2003-09-18,33.040001000000004
2003-09-19,32.0
2003-09-22,32.369999
2003-09-23,33.130001
2003-09-24,34.150002
2003-09-25,33.700001
2003-09-26,33.400002
2003-09-29,33.650002
2003-09-30,34.369999
2003-10-01,34.52
2003-10-02,35.299999
2003-10-03,36.5
2003-10-06,36.02
2003-10-07,36.549999
2003-10-08,36.75
2003-10-09,38.209998999999996
2003-10-10,38.049999
2003-10-13,38.110001000000004
2003-10-14,37.439999
2003-10-15,37.0
2003-10-16,37.290001000000004
2003-10-17,36.529999
2003-10-20,37.189999
2003-10-21,36.48
2003-10-22,35.599998
2003-10-23,34.98
2003-10-24,35.299999
2003-10-27,37.18
2003-10-28,38.099998
2003-10-29,37.75
2003-10-30,37.220001
2003-10-31,37.650002
2003-11-03,39.599998
2003-11-04,40.84
2003-11-05,40.150002
2003-11-06,38.810001
2003-11-07,38.790001000000004
2003-11-10,39.200001
2003-11-11,37.650002
2003-11-12,38.099998
2003-11-13,38.41
2003-11-14,38.0
2003-11-17,38.459998999999996
2003-11-18,38.330002
2003-11-19,38.599998
2003-11-20,37.5
2003-11-21,37.810001
2003-11-24,38.25
2003-11-25,37.740002000000004
2003-11-26,38.560001
2003-11-28,40.549999
2003-12-01,42.02
2003-12-02,41.25
2003-12-03,41.459998999999996
2003-12-04,42.099998
2003-12-05,41.52
2003-12-08,42.790001000000004
2003-12-09,44.049999
2003-12-10,43.849998
2003-12-11,46.799999
2003-12-12,45.549999
2003-12-15,41.849998
2003-12-16,41.900002
2003-12-17,42.169998
2003-12-18,43.860001000000004
2003-12-19,44.02
2003-12-22,43.990002000000004
2003-12-23,44.200001
2003-12-24,44.349998
2003-12-26,42.700001
2003-12-29,42.549999
2003-12-30,40.650002
2003-12-31,39.919998
2004-01-02,42.450001
2004-01-05,43.119999
2004-01-06,42.049999
2004-01-07,40.869999
2004-01-08,41.23
2004-01-09,38.799999
2004-01-12,40.18
2004-01-13,39.25
2004-01-14,40.009997999999996
2004-01-15,40.060001
2004-01-16,39.400002
2004-01-20,41.84
2004-01-21,41.799999
2004-01-22,42.0
2004-01-23,42.5
2004-01-26,42.150002
2004-01-27,42.779999
2004-01-28,41.41
2004-01-29,41.02
2004-01-30,40.040001000000004
2004-02-02,39.48
2004-02-03,40.389998999999996
2004-02-04,39.900002
2004-02-05,39.98
2004-02-06,40.279999
2004-02-09,40.779999
2004-02-10,40.900002
2004-02-11,40.799999
2004-02-12,41.049999
2004-02-13,41.349998
2004-02-17,42.599998
2004-02-18,41.470001
2004-02-19,41.060001
2004-02-20,41.400002
2004-02-23,42.150002
2004-02-24,41.610001000000004
2004-02-25,40.75
2004-02-26,40.990002000000004
2004-02-27,40.779999
2004-03-01,41.279999
2004-03-02,40.84
2004-03-03,41.349998
2004-03-04,41.73
2004-03-05,42.200001
2004-03-08,42.450001
2004-03-09,42.459998999999996
2004-03-10,42.049999
2004-03-11,41.48
2004-03-12,42.34
2004-03-15,42.02
2004-03-16,42.349998
2004-03-17,43.259997999999996
2004-03-18,42.939999
2004-03-19,43.650002
2004-03-22,42.369999
2004-03-23,42.650002
2004-03-24,41.529999
2004-03-25,41.75
2004-03-26,41.700001
2004-03-29,40.599998
2004-03-30,41.509997999999996
2004-03-31,43.0
2004-04-01,41.98
2004-04-02,42.18
2004-04-05,42.099998
2004-04-06,42.110001000000004
2004-04-07,41.66
2004-04-08,42.700001
2004-04-12,42.25
2004-04-13,42.799999
2004-04-14,41.540001000000004
2004-04-15,41.639998999999996
2004-04-16,42.099998
2004-04-19,41.669998
2004-04-20,40.490002000000004
2004-04-21,38.970001
2004-04-22,40.490002000000004
2004-04-23,40.599998
2004-04-26,39.220001
2004-04-27,39.220001
2004-04-28,38.470001
2004-04-29,37.700001
2004-04-30,36.279999
2004-05-03,36.5
2004-05-04,38.450001
2004-05-05,38.599998
2004-05-06,38.200001
2004-05-07,37.75
2004-05-10,35.0
2004-05-11,37.389998999999996
2004-05-12,36.709998999999996
2004-05-13,36.400002
2004-05-14,36.099998
2004-05-17,35.119999
2004-05-18,36.759997999999996
2004-05-19,38.279999
2004-05-20,39.240002000000004
2004-05-21,39.5
2004-05-24,40.779999
2004-05-25,42.18
2004-05-26,42.169998
2004-05-27,41.799999
2004-05-28,42.959998999999996
2004-06-01,44.0
2004-06-02,44.23
2004-06-03,42.189999
2004-06-04,42.349998
2004-06-07,42.990002000000004
2004-06-08,42.799999
2004-06-09,42.27
2004-06-10,43.360001000000004
2004-06-14,41.950001
2004-06-15,42.599998
2004-06-16,42.599998
2004-06-17,42.509997999999996
2004-06-18,40.98
2004-06-21,41.360001000000004
2004-06-22,41.439999
2004-06-23,42.130001
2004-06-24,43.279999
2004-06-25,43.099998
2004-06-28,42.599998
2004-06-29,41.470001
2004-06-30,42.75
2004-07-01,42.34
2004-07-02,43.880001
2004-07-06,42.0
2004-07-07,43.34
2004-07-08,42.490002000000004
2004-07-09,42.049999
2004-07-12,41.75
2004-07-13,41.869999
2004-07-14,42.950001
2004-07-15,42.32
2004-07-16,43.080002
2004-07-19,44.5
2004-07-20,45.240002000000004
2004-07-21,45.900002
2004-07-22,45.02
2004-07-23,45.220001
2004-07-26,46.299999
2004-07-27,48.040001000000004
2004-07-28,47.990002000000004
2004-07-29,46.889998999999996
2004-07-30,48.029999
2004-08-02,48.869999
2004-08-03,48.16
2004-08-04,47.68
2004-08-05,47.75
2004-08-06,46.5
2004-08-09,46.75
2004-08-10,46.099998
2004-08-11,44.880001
2004-08-12,45.650002
2004-08-13,46.380001
2004-08-16,46.400002
2004-08-17,45.610001000000004
2004-08-18,46.299999
2004-08-19,46.950001
2004-08-20,48.189999
2004-08-23,46.509997999999996
2004-08-24,46.639998999999996
2004-08-25,46.75
2004-08-26,46.25
2004-08-27,46.75
2004-08-30,46.52
2004-08-31,46.700001
2004-09-01,47.450001
2004-09-02,47.669998
2004-09-03,48.130001
2004-09-07,48.509997999999996
2004-09-08,47.48
2004-09-09,47.029999
2004-09-10,47.330002
2004-09-13,46.950001
2004-09-14,46.700001
2004-09-15,45.759997999999996
2004-09-16,46.82
2004-09-17,47.540001000000004
2004-09-20,47.619999
2004-09-21,49.599998
2004-09-22,50.0
2004-09-23,51.5
2004-09-24,51.099998
2004-09-27,51.369999
2004-09-28,52.279999
2004-09-29,52.0
2004-09-30,52.599998
2004-10-01,53.619999
2004-10-04,54.380001
2004-10-05,54.639998999999996
2004-10-06,54.450001
2004-10-07,54.830002
2004-10-08,55.5
2004-10-11,56.259997999999996
2004-10-12,56.310001
2004-10-13,54.18
2004-10-14,53.490002000000004
2004-10-15,54.080002
2004-10-18,52.77
2004-10-19,52.830002
2004-10-20,52.549999
2004-10-21,53.549999
2004-10-22,53.279999
2004-10-25,52.57
2004-10-26,53.810001
2004-10-27,53.400002
2004-10-28,52.049999
2004-10-29,51.799999
2004-11-01,51.209998999999996
2004-11-02,52.900002
2004-11-03,54.650002
2004-11-04,54.450001
2004-11-05,53.419998
2004-11-08,53.799999
2004-11-09,53.66
2004-11-10,55.060001
2004-11-11,54.139998999999996
2004-11-12,54.259997999999996
2004-11-15,53.689999
2004-11-16,53.150002
2004-11-17,55.0
2004-11-18,55.16
2004-11-19,55.720001
2004-11-22,57.849998
2004-11-23,58.200001
2004-11-24,58.73
2004-11-26,55.950001
2004-11-29,56.32
2004-11-30,56.700001
2004-12-01,56.389998999999996
2004-12-02,55.73
2004-12-03,55.009997999999996
2004-12-06,54.91
2004-12-07,53.18
2004-12-08,52.279999
2004-12-09,53.049999
2004-12-10,52.599998
2004-12-13,53.32
2004-12-14,53.549999
2004-12-15,55.029999
2004-12-16,54.200001
2004-12-17,55.0
2004-12-20,56.220001
2004-12-21,55.849998
2004-12-22,55.700001
2004-12-23,55.549999
2004-12-27,54.549999
2004-12-28,54.279999
2004-12-29,55.200001
2004-12-30,54.150002
2004-12-31,54.189999
2005-01-03,53.099998
2005-01-04,52.049999
2005-01-05,51.310001
2005-01-06,51.849998
2005-01-07,50.959998999999996
2005-01-10,50.330002
2005-01-11,49.59
2005-01-12,50.119999
2005-01-13,49.5
2005-01-14,51.099998
2005-01-18,52.400002
2005-01-19,51.830002
2005-01-20,51.799999
2005-01-21,52.299999
2005-01-24,52.48
2005-01-25,53.029999
2005-01-26,52.959998999999996
2005-01-27,52.59
2005-01-28,52.73
2005-01-31,53.540001000000004
2005-02-01,52.639998999999996
2005-02-02,52.189999
2005-02-03,49.830002
2005-02-04,49.830002
2005-02-07,50.700001
2005-02-08,51.220001
2005-02-09,51.27
2005-02-10,51.639998999999996
2005-02-11,51.98
2005-02-14,53.009997999999996
2005-02-15,53.73
2005-02-16,53.77
2005-02-17,54.110001000000004
2005-02-18,55.040001000000004
2005-02-22,54.950001
2005-02-23,55.16
2005-02-24,56.0
2005-02-25,57.400002
2005-02-28,57.209998999999996
2005-03-01,56.860001000000004
2005-03-02,56.68
2005-03-03,57.25
2005-03-04,56.919998
2005-03-07,56.720001
2005-03-08,57.599998
2005-03-09,57.91
2005-03-10,56.650002
2005-03-11,56.599998
2005-03-14,56.349998
2005-03-15,55.669998
2005-03-16,55.400002
2005-03-17,57.0
2005-03-18,57.57
2005-03-21,57.450001
2005-03-22,56.18
2005-03-23,54.669998
2005-03-24,54.77
2005-03-28,54.599998
2005-03-29,53.82
2005-03-30,53.869999
2005-03-31,54.709998999999996
2005-04-01,55.150002
2005-04-04,55.580002
2005-04-05,55.200001
2005-04-06,55.75
2005-04-07,54.560001
2005-04-08,54.950001
2005-04-11,54.84
2005-04-12,54.110001000000004
2005-04-13,54.299999
2005-04-14,52.939999
2005-04-15,51.529999
2005-04-18,51.200001
2005-04-19,52.16
2005-04-20,52.119999
2005-04-21,53.779999
2005-04-22,54.310001
2005-04-25,54.880001
2005-04-26,54.860001000000004
2005-04-27,54.52
2005-04-28,54.25
2005-04-29,53.880001
2005-05-02,54.349998
2005-05-03,53.450001
2005-05-04,54.41
2005-05-05,54.68
2005-05-06,54.75
2005-05-09,55.950001
2005-05-10,56.209998999999996
2005-05-11,56.59
2005-05-12,53.68
2005-05-13,53.150002
2005-05-16,52.98
2005-05-17,52.650002
2005-05-18,52.619999
2005-05-19,53.849998
2005-05-20,53.849998
2005-05-23,54.07
2005-05-24,54.189999
2005-05-25,53.299999
2005-05-26,53.150002
2005-05-27,54.290001000000004
2005-05-31,54.799999
2005-06-01,54.950001
2005-06-02,54.700001
2005-06-03,54.950001
2005-06-06,55.77
2005-06-07,55.459998999999996
2005-06-08,53.849998
2005-06-09,52.84
2005-06-10,52.75
2005-06-13,54.099998
2005-06-14,54.07
2005-06-15,54.689999
2005-06-16,55.450001
2005-06-17,54.650002
2005-06-20,54.150002
2005-06-21,52.700001
2005-06-22,53.310001
2005-06-23,55.150002
2005-06-24,54.900002
2005-06-27,55.799999
2005-06-28,59.0
2005-06-29,59.25
2005-06-30,59.32
2005-07-01,60.82
2005-07-05,61.259997999999996
2005-07-06,63.450001
2005-07-07,63.400002
2005-07-08,62.130001
2005-07-11,63.0
2005-07-12,63.599998
2005-07-13,62.860001000000004
2005-07-14,60.880001
2005-07-15,59.799999
2005-07-18,59.669998
2005-07-19,60.049999
2005-07-20,60.0
2005-07-21,62.939999
2005-07-22,62.349998
2005-07-25,63.150002
2005-07-26,62.59
2005-07-27,64.800003
2005-07-28,65.199997
2005-07-29,69.809998
2005-08-01,69.339996
2005-08-02,73.489998
2005-08-03,71.5
2005-08-04,69.5
2005-08-05,68.730003
2005-08-08,71.300003
2005-08-09,72.019997
2005-08-10,76.190002
2005-08-11,76.300003
2005-08-12,77.43
2005-08-15,76.58000200000001
2005-08-16,74.309998
2005-08-17,71.489998
2005-08-18,69.959999
2005-08-19,71.849998
2005-08-22,72.849998
2005-08-23,72.099998
2005-08-24,71.519997
2005-08-25,72.379997
2005-08-26,71.400002
2005-08-29,72.5
2005-08-30,73.699997
2005-08-31,72.129997
2005-09-01,74.120003
2005-09-02,73.629997
2005-09-06,72.050003
2005-09-07,71.550003
2005-09-08,70.790001
2005-09-09,70.550003
2005-09-12,70.32
2005-09-13,68.870003
2005-09-14,69.739998
2005-09-15,70.290001
2005-09-16,69.949997
2005-09-19,71.5
2005-09-20,71.779999
2005-09-21,72.720001
2005-09-22,71.860001
2005-09-23,71.110001
2005-09-26,71.900002
2005-09-27,70.620003
2005-09-28,71.129997
2005-09-29,72.639999
2005-09-30,72.190002
2005-10-03,71.410004
2005-10-04,69.400002
2005-10-05,67.510002
2005-10-06,65.540001
2005-10-07,65.900002
2005-10-10,65.099998
2005-10-11,66.68
2005-10-12,64.290001
2005-10-13,63.200001
