Date,GBLBF
2012-01-06,67.25
2012-01-09,65.0
2012-01-10,67.349998
2012-01-11,67.16999799999999
2012-01-12,69.599998
2012-01-13,69.599998
2012-01-17,69.599998
2012-01-18,69.599998
2012-01-19,69.599998
2012-01-20,69.599998
2012-01-23,69.599998
2012-01-24,72.849998
2012-01-25,72.650002
2012-01-26,72.650002
2012-01-27,72.650002
2012-01-30,72.650002
2012-01-31,72.650002
2012-02-01,72.650002
2012-02-02,74.550003
2012-02-03,74.550003
2012-02-06,74.550003
2012-02-07,74.550003
2012-02-08,74.550003
2012-02-09,74.660004
2012-02-10,74.660004
2012-02-13,73.110001
2012-02-14,73.110001
2012-02-15,73.110001
2012-02-16,72.139999
2012-02-17,73.349998
2012-02-21,73.349998
2012-02-22,73.349998
2012-02-23,72.900002
2012-02-24,72.900002
2012-02-27,72.900002
2012-02-28,75.0
2012-02-29,75.900002
2012-03-01,75.900002
2012-03-02,75.900002
2012-03-05,75.900002
2012-03-06,75.900002
2012-03-07,75.900002
2012-03-08,74.739998
2012-03-09,74.739998
2012-03-12,73.699997
2012-03-13,74.07
2012-03-14,74.07
2012-03-15,77.110001
2012-03-16,77.110001
2012-03-19,79.550003
2012-03-20,79.550003
2012-03-21,79.550003
2012-03-22,79.550003
2012-03-23,79.550003
2012-03-26,79.550003
2012-03-27,78.050003
2012-03-28,78.050003
2012-03-29,75.599998
2012-03-30,75.599998
2012-04-02,76.849998
2012-04-03,76.849998
2012-04-04,76.849998
2012-04-05,76.849998
2012-04-09,76.849998
2012-04-10,72.239998
2012-04-11,72.239998
2012-04-12,72.959999
2012-04-13,72.959999
2012-04-16,71.550003
2012-04-17,71.550003
2012-04-18,70.440002
2012-04-19,69.300003
2012-04-20,69.050003
2012-04-23,67.33000200000001
2012-04-24,67.33000200000001
2012-04-25,68.68
2012-04-26,66.690002
2012-04-27,66.690002
2012-04-30,69.290001
2012-05-01,69.290001
2012-05-02,68.400002
2012-05-03,68.400002
2012-05-04,67.550003
2012-05-07,67.550003
2012-05-08,67.550003
2012-05-09,65.379997
2012-05-10,65.379997
2012-05-11,65.379997
2012-05-14,64.58000200000001
2012-05-15,64.58000200000001
2012-05-16,64.58000200000001
2012-05-17,64.58000200000001
2012-05-18,62.720001
2012-05-21,63.549999
2012-05-22,64.91999799999999
2012-05-23,62.669998
2012-05-24,63.650002
2012-05-25,64.190002
2012-05-29,64.5
2012-05-30,64.5
2012-05-31,62.299999
2012-06-01,61.650002
2012-06-04,62.25
2012-06-05,62.32
2012-06-06,62.32
2012-06-07,65.82
2012-06-08,65.099998
2012-06-11,64.410004
2012-06-12,64.099998
2012-06-13,64.449997
2012-06-14,64.699997
2012-06-15,65.599998
2012-06-18,65.599998
2012-06-19,65.599998
2012-06-20,68.25
2012-06-21,68.25
2012-06-22,68.25
2012-06-25,65.449997
2012-06-26,64.599998
2012-06-27,64.599998
2012-06-28,64.150002
2012-06-29,67.400002
2012-07-02,67.400002
2012-07-03,67.400002
2012-07-05,67.400002
2012-07-06,67.400002
2012-07-09,67.400002
2012-07-10,67.400002
2012-07-11,67.400002
2012-07-12,67.400002
2012-07-13,67.400002
2012-07-16,64.68
2012-07-17,64.849998
2012-07-18,64.849998
2012-07-19,64.849998
2012-07-20,64.849998
2012-07-23,64.849998
2012-07-24,62.869999
2012-07-25,62.799999
2012-07-26,62.799999
2012-07-27,66.199997
2012-07-30,66.199997
2012-07-31,65.5
2012-08-01,65.5
2012-08-02,64.599998
2012-08-03,64.599998
2012-08-06,64.599998
2012-08-07,64.599998
2012-08-08,64.599998
2012-08-09,68.0
2012-08-10,67.300003
2012-08-13,66.599998
2012-08-14,66.599998
2012-08-15,66.599998
2012-08-16,69.41999799999999
2012-08-17,69.540001
2012-08-20,69.449997
2012-08-21,70.290001
2012-08-22,70.25
2012-08-23,69.730003
2012-08-24,69.400002
2012-08-27,69.739998
2012-08-28,69.470001
2012-08-29,69.470001
2012-08-30,67.900002
2012-08-31,68.739998
2012-09-04,68.75
2012-09-05,68.199997
2012-09-06,70.099998
2012-09-07,70.099998
2012-09-10,72.050003
2012-09-11,72.93
2012-09-12,72.93
2012-09-13,72.93
2012-09-14,72.93
2012-09-17,76.260002
2012-09-18,75.199997
2012-09-19,75.199997
2012-09-20,75.199997
2012-09-21,75.199997
2012-09-24,75.279999
2012-09-25,75.449997
2012-09-26,75.449997
2012-09-27,75.449997
2012-09-28,73.900002
2012-10-01,74.68
2012-10-02,74.68
2012-10-03,75.050003
2012-10-04,75.050003
2012-10-05,75.400002
2012-10-08,75.25
2012-10-09,75.25
2012-10-10,75.25
2012-10-11,73.839996
2012-10-12,73.839996
2012-10-15,73.839996
2012-10-16,73.839996
2012-10-17,73.839996
2012-10-18,75.300003
2012-10-19,74.68
2012-10-22,74.879997
2012-10-23,73.809998
2012-10-24,73.809998
2012-10-25,73.809998
2012-10-26,73.949997
2012-10-31,73.949997
2012-11-01,73.82
2012-11-02,73.82
2012-11-05,73.82
2012-11-06,73.82
2012-11-07,73.82
2012-11-08,73.82
2012-11-09,73.82
2012-11-12,73.82
2012-11-13,73.82
2012-11-14,74.349998
2012-11-15,74.349998
2012-11-16,74.349998
2012-11-19,74.349998
2012-11-20,74.190002
2012-11-21,74.190002
2012-11-23,76.959999
2012-11-26,76.959999
2012-11-27,76.959999
2012-11-28,76.599998
2012-11-29,76.599998
2012-11-30,76.599998
2012-12-03,76.599998
2012-12-04,76.599998
2012-12-05,76.599998
2012-12-06,76.599998
2012-12-07,76.599998
2012-12-10,76.839996
2012-12-11,76.989998
2012-12-12,77.220001
2012-12-13,77.660004
2012-12-14,77.660004
2012-12-17,77.660004
2012-12-18,77.660004
2012-12-19,80.0
2012-12-20,79.839996
2012-12-21,79.839996
2012-12-24,79.839996
2012-12-26,78.07
2012-12-27,78.07
2012-12-28,78.07
2012-12-31,79.260002
2013-01-02,79.260002
2013-01-03,79.260002
2013-01-04,78.949997
2013-01-07,78.949997
2013-01-08,79.93
2013-01-09,79.25
2013-01-10,80.099998
2013-01-11,80.099998
2013-01-14,80.099998
2013-01-15,80.639999
2013-01-16,80.639999
2013-01-17,81.769997
2013-01-18,81.769997
2013-01-22,82.25
2013-01-23,82.25
2013-01-24,82.25
2013-01-25,83.400002
2013-01-28,83.07
2013-01-29,82.839996
2013-01-30,82.839996
2013-01-31,82.839996
2013-02-01,84.5
2013-02-04,82.18
2013-02-05,81.949997
2013-02-06,81.949997
2013-02-07,81.949997
2013-02-08,81.949997
2013-02-11,81.949997
2013-02-12,81.550003
2013-02-13,81.33000200000001
2013-02-14,81.33000200000001
2013-02-15,81.33000200000001
2013-02-19,81.099998
2013-02-20,81.099998
2013-02-21,81.099998
2013-02-22,81.099998
2013-02-25,78.25
2013-02-26,78.25
2013-02-27,78.25
2013-02-28,78.25
2013-03-01,78.25
2013-03-04,78.25
2013-03-05,80.349998
2013-03-06,80.349998
2013-03-07,81.639999
2013-03-08,81.639999
2013-03-11,81.25
2013-03-12,81.25
2013-03-13,81.25
2013-03-14,81.25
2013-03-15,81.25
2013-03-18,79.800003
2013-03-19,79.800003
2013-03-20,79.800003
2013-03-21,79.099998
2013-03-22,79.099998
2013-03-25,79.099998
2013-03-26,79.099998
2013-03-27,76.050003
2013-03-28,76.650002
2013-04-01,76.699997
2013-04-02,76.699997
2013-04-03,77.690002
2013-04-04,78.5
2013-04-05,77.300003
2013-04-08,78.480003
2013-04-09,78.949997
2013-04-10,79.709999
2013-04-11,80.5
2013-04-12,78.910004
2013-04-15,78.910004
2013-04-16,78.910004
2013-04-17,77.599998
2013-04-18,75.900002
2013-04-19,76.0
2013-04-22,76.050003
2013-04-23,75.849998
2013-04-24,79.550003
2013-04-25,79.400002
2013-04-26,78.41999799999999
2013-04-29,76.75
2013-04-30,77.199997
2013-05-01,77.550003
2013-05-02,77.220001
2013-05-03,79.199997
2013-05-06,79.199997
2013-05-07,79.199997
2013-05-08,79.43
2013-05-09,79.43
2013-05-10,78.559998
2013-05-13,78.849998
2013-05-14,79.599998
2013-05-15,79.66999799999999
2013-05-16,79.66999799999999
2013-05-17,79.349998
2013-05-20,79.349998
2013-05-21,80.83000200000001
2013-05-22,80.83000200000001
2013-05-23,78.239998
2013-05-24,78.900002
2013-05-28,79.440002
2013-05-29,79.440002
2013-05-30,80.150002
2013-05-31,80.150002
2013-06-03,80.150002
2013-06-04,80.150002
2013-06-05,80.150002
2013-06-06,76.889999
2013-06-07,77.959999
2013-06-10,78.849998
2013-06-11,77.449997
2013-06-12,78.099998
2013-06-13,79.050003
2013-06-14,78.910004
2013-06-17,78.910004
2013-06-18,79.540001
2013-06-19,78.5
2013-06-20,78.5
2013-06-21,78.5
2013-06-24,74.599998
2013-06-25,74.599998
2013-06-26,75.650002
2013-06-27,75.650002
2013-06-28,75.650002
2013-07-01,75.349998
2013-07-02,75.25
2013-07-03,75.25
2013-07-05,73.66999799999999
2013-07-08,74.449997
2013-07-09,75.66999799999999
2013-07-10,75.75
2013-07-11,75.75
2013-07-12,79.400002
2013-07-15,79.300003
2013-07-16,79.239998
2013-07-17,79.400002
2013-07-18,79.400002
2013-07-19,79.449997
2013-07-22,79.449997
2013-07-23,79.449997
2013-07-24,80.5
2013-07-25,80.5
2013-07-26,80.5
2013-07-29,80.25
2013-07-30,80.650002
2013-07-31,81.550003
2013-08-01,81.900002
2013-08-02,82.110001
2013-08-05,82.110001
2013-08-06,82.110001
2013-08-07,80.58000200000001
2013-08-08,82.239998
2013-08-09,82.239998
2013-08-12,82.239998
2013-08-13,81.620003
2013-08-14,81.620003
2013-08-15,81.75
2013-08-16,82.220001
2013-08-19,82.220001
2013-08-20,81.870003
2013-08-21,81.870003
2013-08-22,81.870003
2013-08-23,81.870003
2013-08-26,81.870003
2013-08-27,81.870003
2013-08-28,80.949997
2013-08-29,80.949997
2013-08-30,80.949997
2013-09-03,80.949997
2013-09-04,80.949997
2013-09-05,80.949997
2013-09-06,80.949997
2013-09-09,81.550003
2013-09-10,82.300003
2013-09-11,83.519997
2013-09-12,83.849998
2013-09-13,83.849998
2013-09-16,83.849998
2013-09-17,84.800003
2013-09-18,86.150002
2013-09-19,86.150002
2013-09-20,86.150002
2013-09-23,86.150002
2013-09-24,85.290001
2013-09-25,85.309998
2013-09-26,85.309998
2013-09-27,86.279999
2013-09-30,86.279999
2013-10-01,86.279999
2013-10-02,85.839996
2013-10-03,85.839996
2013-10-04,85.839996
2013-10-07,85.010002
2013-10-08,84.559998
2013-10-09,84.449997
2013-10-10,84.449997
2013-10-11,84.449997
2013-10-14,84.449997
2013-10-15,86.300003
2013-10-16,87.5
2013-10-17,88.050003
2013-10-18,88.050003
2013-10-21,89.400002
2013-10-22,89.400002
2013-10-23,89.949997
2013-10-24,89.650002
2013-10-25,90.07
2013-10-28,90.07
2013-10-29,90.050003
2013-10-30,90.199997
2013-10-31,90.199997
2013-11-01,88.400002
2013-11-04,88.400002
2013-11-05,88.400002
2013-11-06,89.529999
2013-11-07,89.529999
2013-11-08,89.529999
2013-11-11,86.300003
2013-11-12,86.260002
2013-11-13,86.260002
2013-11-14,86.260002
2013-11-15,86.849998
2013-11-18,86.849998
2013-11-19,86.849998
2013-11-20,86.849998
2013-11-21,86.849998
2013-11-22,86.849998
2013-11-25,87.949997
2013-11-26,87.949997
2013-11-27,88.519997
2013-11-29,88.519997
2013-12-02,88.519997
2013-12-03,86.949997
2013-12-04,86.949997
2013-12-05,86.900002
2013-12-06,86.900002
2013-12-09,86.900002
2013-12-10,86.900002
2013-12-11,86.900002
2013-12-12,86.900002
2013-12-13,86.900002
2013-12-16,86.900002
2013-12-17,86.900002
2013-12-18,87.41999799999999
2013-12-19,87.58000200000001
2013-12-20,87.58000200000001
2013-12-23,87.58000200000001
2013-12-24,89.550003
2013-12-26,89.550003
2013-12-27,91.099998
2013-12-30,91.099998
2013-12-31,91.099998
2014-01-02,91.099998
2014-01-03,91.099998
2014-01-06,91.099998
2014-01-07,91.099998
2014-01-08,90.800003
2014-01-09,90.800003
2014-01-10,90.800003
2014-01-13,91.650002
2014-01-14,91.650002
2014-01-15,91.650002
2014-01-16,91.650002
2014-01-17,91.650002
2014-01-21,91.650002
2014-01-22,91.650002
2014-01-23,92.300003
2014-01-24,92.300003
2014-01-27,92.300003
2014-01-28,92.300003
2014-01-29,92.300003
2014-01-30,91.510002
2014-01-31,90.309998
2014-02-03,89.550003
2014-02-04,89.550003
2014-02-05,89.550003
2014-02-06,90.510002
2014-02-07,91.480003
2014-02-10,91.480003
2014-02-11,91.480003
2014-02-12,92.5
2014-02-13,93.050003
2014-02-14,93.650002
2014-02-18,94.849998
2014-02-19,94.849998
2014-02-20,94.739998
2014-02-21,95.43
2014-02-24,95.849998
2014-02-25,96.5
2014-02-26,96.160004
2014-02-27,96.160004
2014-02-28,96.160004
2014-03-03,95.699997
2014-03-04,97.849998
2014-03-05,97.849998
2014-03-06,97.849998
2014-03-07,97.849998
2014-03-10,99.349998
2014-03-11,99.349998
2014-03-12,99.349998
2014-03-13,97.099998
2014-03-14,97.099998
2014-03-17,97.339996
2014-03-18,97.339996
2014-03-19,97.300003
2014-03-20,97.300003
2014-03-21,98.489998
2014-03-24,97.790001
2014-03-25,97.790001
2014-03-26,97.790001
2014-03-27,98.800003
2014-03-28,98.800003
2014-03-31,98.800003
2014-04-01,101.400002
2014-04-02,101.400002
2014-04-03,101.400002
2014-04-04,101.0
2014-04-07,101.0
2014-04-08,101.0
2014-04-09,101.0
2014-04-10,102.75
2014-04-11,102.75
2014-04-14,102.75
2014-04-15,102.75
2014-04-16,102.400002
2014-04-17,102.400002
2014-04-21,102.400002
2014-04-22,102.400002
2014-04-23,102.400002
2014-04-24,103.25
2014-04-25,103.25
2014-04-28,103.25
2014-04-29,103.25
2014-04-30,101.199997
2014-05-01,101.300003
2014-05-02,101.5
2014-05-05,101.5
2014-05-06,101.5
2014-05-07,101.5
2014-05-08,101.5
2014-05-09,101.5
2014-05-12,103.199997
2014-05-13,103.199997
2014-05-14,103.199997
2014-05-15,103.199997
2014-05-16,103.199997
2014-05-19,103.199997
2014-05-20,103.199997
2014-05-21,103.199997
2014-05-22,103.199997
2014-05-23,102.540001
2014-05-27,103.199997
2014-05-28,103.599998
2014-05-29,103.730003
2014-05-30,103.599998
2014-06-02,103.900002
2014-06-03,103.900002
2014-06-04,103.900002
2014-06-05,103.449997
2014-06-06,103.449997
2014-06-09,103.449997
2014-06-10,103.449997
2014-06-11,103.449997
2014-06-12,103.449997
2014-06-13,103.449997
2014-06-16,103.449997
2014-06-17,103.449997
2014-06-18,104.199997
2014-06-19,104.199997
2014-06-20,104.199997
2014-06-23,104.199997
2014-06-24,104.199997
2014-06-25,102.980003
2014-06-26,102.980003
2014-06-27,102.980003
2014-06-30,102.980003
2014-07-01,102.980003
2014-07-02,102.980003
2014-07-03,102.980003
2014-07-07,102.980003
2014-07-08,102.980003
2014-07-09,102.980003
2014-07-10,102.980003
2014-07-11,102.980003
2014-07-14,102.800003
2014-07-15,102.260002
2014-07-16,103.309998
2014-07-17,103.309998
2014-07-18,103.309998
2014-07-21,103.309998
2014-07-22,103.309998
2014-07-23,103.309998
2014-07-24,103.309998
2014-07-25,103.309998
2014-07-28,102.910004
2014-07-29,103.43
2014-07-30,103.43
2014-07-31,99.75
2014-08-01,99.75
2014-08-04,99.75
2014-08-05,97.75
2014-08-06,97.75
2014-08-07,97.75
2014-08-08,97.75
2014-08-11,97.75
2014-08-12,97.75
2014-08-13,97.75
2014-08-14,97.75
2014-08-15,97.75
2014-08-18,97.75
2014-08-19,97.75
2014-08-20,97.75
2014-08-21,97.75
2014-08-22,97.75
2014-08-25,97.75
2014-08-26,97.949997
2014-08-27,97.949997
2014-08-28,97.949997
2014-08-29,97.949997
2014-09-02,97.949997
2014-09-03,97.949997
2014-09-04,97.949997
2014-09-05,97.949997
2014-09-08,96.0
