Date,CPRI
2012-12-11,50.919998
2012-12-12,49.790001000000004
2012-12-13,49.310001
2012-12-14,49.880001
2012-12-17,51.18
2012-12-18,53.41
2012-12-19,53.439999
2012-12-20,55.110001000000004
2012-12-21,53.490002000000004
2012-12-24,53.57
2012-12-26,50.029999
2012-12-27,49.41
2012-12-28,49.18
2012-12-31,51.029999
2013-01-02,51.509997999999996
2013-01-03,52.049999
2013-01-04,52.23
2013-01-07,52.529999
2013-01-08,53.0
2013-01-09,53.310001
2013-01-10,52.009997999999996
2013-01-11,52.939999
2013-01-14,54.459998999999996
2013-01-15,54.32
2013-01-16,54.110001000000004
2013-01-17,53.060001
2013-01-18,54.48
2013-01-22,54.950001
2013-01-23,55.630001
2013-01-24,56.73
2013-01-25,58.080002
2013-01-28,57.75
2013-01-29,57.470001
2013-01-30,56.32
2013-01-31,56.130001
2013-02-01,55.720001
2013-02-04,54.91
2013-02-05,55.380001
2013-02-06,55.869999
2013-02-07,56.66
2013-02-08,57.099998
2013-02-11,57.0
2013-02-12,62.0
2013-02-13,61.349998
2013-02-14,61.669998
2013-02-15,63.27
2013-02-19,64.839996
2013-02-20,61.5
2013-02-21,59.0
2013-02-22,59.110001000000004
2013-02-25,57.860001000000004
2013-02-26,59.240002000000004
2013-02-27,59.459998999999996
2013-02-28,59.279999
2013-03-01,59.23
2013-03-04,59.27
2013-03-05,60.52
2013-03-06,61.189999
2013-03-07,58.209998999999996
2013-03-08,58.189999
2013-03-11,55.0
2013-03-12,56.279999
2013-03-13,58.509997999999996
2013-03-14,58.049999
2013-03-15,57.380001
2013-03-18,58.099998
2013-03-19,56.150002
2013-03-20,56.380001
2013-03-21,55.049999
2013-03-22,55.610001000000004
2013-03-25,55.419998
2013-03-26,55.220001
2013-03-27,56.41
2013-03-28,56.790001000000004
2013-04-01,55.5
2013-04-02,54.16
2013-04-03,54.959998999999996
2013-04-04,54.66
2013-04-05,54.98
2013-04-08,56.299999
2013-04-09,55.689999
2013-04-10,55.099998
2013-04-11,57.310001
2013-04-12,56.0
2013-04-15,54.0
2013-04-16,52.970001
2013-04-17,53.919998
2013-04-18,53.610001000000004
2013-04-19,53.080002
2013-04-22,52.360001000000004
2013-04-23,54.09
2013-04-24,53.52
2013-04-25,56.639998999999996
2013-04-26,56.119999
2013-04-29,56.049999
2013-04-30,56.939999
2013-05-01,56.5
2013-05-02,57.049999
2013-05-03,58.040001000000004
2013-05-06,57.09
2013-05-07,58.41
2013-05-08,57.98
2013-05-09,59.41
2013-05-10,60.360001000000004
2013-05-13,60.98
2013-05-14,61.34
2013-05-15,60.5
2013-05-16,59.27
2013-05-17,60.610001000000004
2013-05-20,60.580002
2013-05-21,61.23
2013-05-22,60.459998999999996
2013-05-23,59.810001
2013-05-24,60.09
2013-05-28,61.98
2013-05-29,63.950001
2013-05-30,65.68
2013-05-31,62.82
2013-06-03,62.240002000000004
2013-06-04,61.57
2013-06-05,61.240002000000004
2013-06-06,61.93
2013-06-07,62.689999
2013-06-10,62.169998
2013-06-11,61.27
2013-06-12,60.529999
2013-06-13,59.5
2013-06-14,60.799999
2013-06-17,61.560001
2013-06-18,61.630001
2013-06-19,61.700001
2013-06-20,59.599998
2013-06-21,59.18
2013-06-24,57.099998
2013-06-25,59.040001000000004
2013-06-26,59.700001
2013-06-27,61.279999
2013-06-28,62.02
2013-07-01,62.18
2013-07-02,62.360001000000004
2013-07-03,62.459998999999996
2013-07-05,62.970001
2013-07-08,63.759997999999996
2013-07-09,64.279999
2013-07-10,64.16999799999999
2013-07-11,64.190002
2013-07-12,63.82
2013-07-15,62.650002
2013-07-16,62.610001000000004
2013-07-17,62.939999
2013-07-18,61.689999
2013-07-19,62.119999
2013-07-22,62.720001
2013-07-23,63.400002
2013-07-24,63.889998999999996
2013-07-25,64.57
2013-07-26,64.83000200000001
2013-07-29,64.0
2013-07-30,65.559998
2013-07-31,67.339996
2013-08-01,68.650002
2013-08-02,68.800003
2013-08-05,67.879997
2013-08-06,70.389999
2013-08-07,69.529999
2013-08-08,71.279999
2013-08-09,72.050003
2013-08-12,72.0
2013-08-13,72.400002
2013-08-14,72.0
2013-08-15,71.230003
2013-08-16,70.199997
2013-08-19,69.760002
2013-08-20,71.260002
2013-08-21,71.650002
2013-08-22,72.190002
2013-08-23,72.57
2013-08-26,72.57
2013-08-27,71.230003
2013-08-28,71.75
2013-08-29,73.150002
2013-08-30,74.089996
2013-09-03,74.43
2013-09-04,75.400002
2013-09-05,75.839996
2013-09-06,75.699997
2013-09-09,75.620003
2013-09-10,73.209999
2013-09-11,74.58000200000001
2013-09-12,73.32
2013-09-13,74.029999
2013-09-16,74.300003
2013-09-17,75.019997
2013-09-18,75.720001
2013-09-19,77.489998
2013-09-20,75.980003
2013-09-23,75.010002
2013-09-24,74.160004
2013-09-25,73.18
2013-09-26,73.989998
2013-09-27,74.449997
2013-09-30,74.519997
2013-10-01,75.849998
2013-10-02,75.889999
2013-10-03,74.83000200000001
2013-10-04,76.349998
2013-10-07,74.33000200000001
2013-10-08,70.91999799999999
2013-10-09,72.489998
2013-10-10,74.230003
2013-10-11,72.879997
2013-10-14,74.029999
2013-10-15,73.050003
2013-10-16,74.32
2013-10-17,73.75
2013-10-18,75.239998
2013-10-21,77.18
2013-10-22,78.699997
2013-10-23,77.599998
2013-10-24,76.940002
2013-10-25,76.239998
2013-10-28,76.400002
2013-10-29,77.379997
2013-10-30,77.980003
2013-10-31,76.949997
2013-11-01,75.43
2013-11-04,74.779999
2013-11-05,79.129997
2013-11-06,79.489998
2013-11-07,77.910004
2013-11-08,79.400002
2013-11-11,81.099998
2013-11-12,82.139999
2013-11-13,82.190002
2013-11-14,81.860001
2013-11-15,82.730003
2013-11-18,80.949997
2013-11-19,79.93
2013-11-20,79.089996
2013-11-21,80.440002
2013-11-22,80.639999
2013-11-25,80.150002
2013-11-26,80.599998
2013-11-27,81.839996
2013-11-29,81.550003
2013-12-02,81.760002
2013-12-03,80.389999
2013-12-04,80.760002
2013-12-05,80.760002
2013-12-06,79.68
2013-12-09,80.610001
2013-12-10,81.809998
2013-12-11,80.58000200000001
2013-12-12,82.650002
2013-12-13,82.269997
2013-12-16,82.199997
2013-12-17,82.910004
2013-12-18,84.190002
2013-12-19,83.91999799999999
2013-12-20,83.879997
2013-12-23,80.800003
2013-12-24,81.400002
2013-12-26,81.019997
2013-12-27,80.58000200000001
2013-12-30,80.589996
2013-12-31,81.190002
2014-01-02,82.410004
2014-01-03,82.510002
2014-01-06,82.040001
2014-01-07,78.940002
2014-01-08,77.910004
2014-01-09,78.589996
2014-01-10,79.800003
2014-01-13,76.66999799999999
2014-01-14,77.050003
2014-01-15,77.410004
2014-01-16,75.699997
2014-01-17,77.029999
2014-01-21,77.199997
2014-01-22,79.75
2014-01-23,80.290001
2014-01-24,80.07
2014-01-27,81.089996
2014-01-28,81.849998
2014-01-29,78.739998
2014-01-30,80.389999
2014-01-31,79.93
2014-02-03,76.66999799999999
2014-02-04,89.910004
2014-02-05,91.339996
2014-02-06,91.5
2014-02-07,94.220001
2014-02-10,95.559998
2014-02-11,96.220001
2014-02-12,96.010002
2014-02-13,98.410004
2014-02-14,98.459999
2014-02-18,98.839996
2014-02-19,97.779999
2014-02-20,98.0
2014-02-21,97.559998
2014-02-24,98.58000200000001
2014-02-25,99.839996
2014-02-26,99.32
2014-02-27,99.559998
2014-02-28,98.029999
2014-03-03,97.980003
2014-03-04,98.879997
2014-03-05,98.989998
2014-03-06,98.620003
2014-03-07,98.279999
2014-03-10,98.269997
2014-03-11,98.040001
2014-03-12,98.029999
2014-03-13,97.019997
2014-03-14,98.120003
2014-03-17,98.559998
2014-03-18,96.769997
2014-03-19,98.709999
2014-03-20,97.66999799999999
2014-03-21,97.459999
2014-03-24,94.110001
2014-03-25,93.440002
2014-03-26,92.040001
2014-03-27,91.540001
2014-03-28,92.75
2014-03-31,93.269997
2014-04-01,95.25
2014-04-02,95.029999
2014-04-03,92.639999
2014-04-04,89.540001
2014-04-07,86.589996
2014-04-08,88.989998
2014-04-09,90.510002
2014-04-10,89.650002
2014-04-11,86.870003
2014-04-14,87.120003
2014-04-15,89.370003
2014-04-16,90.110001
2014-04-17,89.93
2014-04-21,90.68
2014-04-22,93.199997
2014-04-23,91.440002
2014-04-24,91.139999
2014-04-25,89.879997
2014-04-28,88.16999799999999
2014-04-29,90.300003
2014-04-30,91.199997
2014-05-01,92.400002
2014-05-02,93.209999
2014-05-05,94.739998
2014-05-06,93.150002
2014-05-07,91.370003
2014-05-08,91.809998
2014-05-09,91.82
2014-05-12,94.449997
2014-05-13,93.709999
2014-05-14,93.379997
2014-05-15,91.269997
2014-05-16,92.849998
2014-05-19,93.050003
2014-05-20,91.860001
2014-05-21,93.309998
2014-05-22,93.660004
2014-05-23,96.400002
2014-05-27,95.739998
2014-05-28,97.010002
2014-05-29,92.279999
2014-05-30,94.379997
2014-06-02,94.449997
2014-06-03,94.050003
2014-06-04,93.839996
2014-06-05,93.360001
2014-06-06,94.33000200000001
2014-06-09,93.93
2014-06-10,94.379997
2014-06-11,95.370003
2014-06-12,94.660004
2014-06-13,93.900002
2014-06-16,90.290001
2014-06-17,91.059998
2014-06-18,90.82
2014-06-19,89.360001
2014-06-20,88.599998
2014-06-23,88.519997
2014-06-24,88.360001
2014-06-25,90.129997
2014-06-26,90.120003
2014-06-27,90.0
2014-06-30,88.650002
2014-07-01,89.91999799999999
2014-07-02,89.720001
2014-07-03,90.269997
2014-07-07,91.160004
2014-07-08,89.900002
2014-07-09,91.379997
2014-07-10,89.16999799999999
2014-07-11,88.800003
2014-07-14,85.66999799999999
2014-07-15,79.440002
2014-07-16,81.099998
2014-07-17,81.860001
2014-07-18,81.059998
2014-07-21,82.230003
2014-07-22,82.220001
2014-07-23,81.709999
2014-07-24,82.040001
2014-07-25,81.129997
2014-07-28,84.230003
2014-07-29,83.66999799999999
2014-07-30,82.269997
2014-07-31,81.480003
2014-08-01,81.83000200000001
2014-08-04,77.010002
2014-08-05,79.099998
2014-08-06,79.709999
2014-08-07,78.75
2014-08-08,79.260002
2014-08-11,79.989998
2014-08-12,77.440002
2014-08-13,78.720001
2014-08-14,78.379997
2014-08-15,78.059998
2014-08-18,79.360001
2014-08-19,79.949997
2014-08-20,82.860001
2014-08-21,81.730003
2014-08-22,82.639999
2014-08-25,82.0
2014-08-26,82.940002
2014-08-27,82.339996
2014-08-28,81.0
2014-08-29,80.120003
2014-09-02,80.540001
2014-09-03,78.730003
2014-09-04,79.970001
2014-09-05,76.389999
2014-09-08,76.58000200000001
2014-09-09,75.790001
2014-09-10,75.620003
2014-09-11,75.660004
2014-09-12,76.82
2014-09-15,76.610001
2014-09-16,76.379997
2014-09-17,76.110001
2014-09-18,77.220001
2014-09-19,76.949997
2014-09-22,75.089996
2014-09-23,74.449997
2014-09-24,74.599998
2014-09-25,73.150002
2014-09-26,71.489998
2014-09-29,71.16999799999999
2014-09-30,71.389999
2014-10-01,71.660004
2014-10-02,74.08000200000001
2014-10-03,75.41999799999999
2014-10-06,75.650002
2014-10-07,75.489998
2014-10-08,77.08000200000001
2014-10-09,74.910004
2014-10-10,73.660004
2014-10-13,72.25
2014-10-14,72.150002
2014-10-15,71.41999799999999
2014-10-16,72.07
2014-10-17,71.510002
2014-10-20,73.129997
2014-10-21,74.839996
2014-10-22,75.059998
2014-10-23,75.779999
2014-10-24,75.739998
2014-10-27,76.690002
2014-10-28,78.16999799999999
2014-10-29,77.08000200000001
2014-10-30,77.900002
2014-10-31,78.589996
2014-11-03,77.989998
2014-11-04,71.41999799999999
2014-11-05,72.400002
2014-11-06,72.309998
2014-11-07,69.949997
2014-11-10,69.150002
2014-11-11,68.889999
2014-11-12,71.0
2014-11-13,70.739998
2014-11-14,72.059998
2014-11-17,72.32
2014-11-18,72.93
2014-11-19,72.470001
2014-11-20,73.43
2014-11-21,74.0
2014-11-24,75.529999
2014-11-25,76.809998
2014-11-26,75.83000200000001
2014-11-28,76.709999
2014-12-01,73.32
2014-12-02,74.18
2014-12-03,75.730003
2014-12-04,76.529999
2014-12-05,77.629997
2014-12-08,76.139999
2014-12-09,76.32
2014-12-10,75.519997
2014-12-11,76.699997
2014-12-12,76.970001
2014-12-15,77.690002
2014-12-16,75.989998
2014-12-17,75.650002
2014-12-18,74.290001
2014-12-19,74.610001
2014-12-22,74.360001
2014-12-23,75.309998
2014-12-24,75.300003
2014-12-26,75.209999
2014-12-29,74.93
2014-12-30,75.379997
2014-12-31,75.099998
2015-01-02,74.779999
2015-01-05,73.0
2015-01-06,66.870003
2015-01-07,68.709999
2015-01-08,70.0
2015-01-09,69.260002
2015-01-12,69.33000200000001
2015-01-13,68.41999799999999
2015-01-14,66.519997
2015-01-15,66.010002
2015-01-16,67.010002
2015-01-20,67.010002
2015-01-21,68.5
2015-01-22,69.089996
2015-01-23,69.33000200000001
2015-01-26,69.879997
2015-01-27,70.779999
2015-01-28,69.989998
2015-01-29,72.529999
2015-01-30,70.790001
2015-02-02,71.559998
2015-02-03,72.220001
2015-02-04,71.379997
2015-02-05,69.769997
2015-02-06,72.0
2015-02-09,71.389999
2015-02-10,71.269997
2015-02-11,71.019997
2015-02-12,71.550003
2015-02-13,73.269997
2015-02-17,72.75
2015-02-18,69.800003
2015-02-19,69.589996
2015-02-20,68.980003
2015-02-23,69.709999
2015-02-24,68.389999
2015-02-25,68.559998
2015-02-26,67.889999
2015-02-27,67.410004
2015-03-02,67.949997
2015-03-03,68.339996
2015-03-04,67.139999
2015-03-05,67.139999
2015-03-06,65.980003
2015-03-09,64.33000200000001
2015-03-10,64.699997
2015-03-11,65.220001
2015-03-12,65.41999799999999
2015-03-13,64.739998
2015-03-16,64.529999
2015-03-17,64.809998
2015-03-18,66.360001
2015-03-19,66.82
2015-03-20,66.129997
2015-03-23,67.889999
2015-03-24,67.720001
2015-03-25,68.010002
2015-03-26,66.660004
2015-03-27,66.970001
2015-03-30,66.260002
2015-03-31,65.75
2015-04-01,64.08000200000001
2015-04-02,63.389998999999996
2015-04-06,63.5
2015-04-07,64.379997
2015-04-08,64.879997
2015-04-09,65.239998
2015-04-10,64.599998
2015-04-13,64.120003
2015-04-14,62.939999
2015-04-15,63.759997999999996
2015-04-16,63.720001
2015-04-17,63.25
2015-04-20,62.16
2015-04-21,62.220001
2015-04-22,62.310001
2015-04-23,63.34
2015-04-24,63.48
2015-04-27,63.02
2015-04-28,62.68
2015-04-29,62.5
2015-04-30,61.860001000000004
2015-05-01,62.549999
2015-05-04,62.639998999999996
2015-05-05,62.57
2015-05-06,62.349998
2015-05-07,62.419998
2015-05-08,62.509997999999996
2015-05-11,62.82
2015-05-12,62.150002
2015-05-13,61.099998
2015-05-14,61.080002
2015-05-15,61.02
2015-05-18,61.16
2015-05-19,60.720001
2015-05-20,60.450001
2015-05-21,61.330002
2015-05-22,61.630001
2015-05-26,60.59
2015-05-27,45.93
2015-05-28,45.779999
2015-05-29,46.5
2015-06-01,47.740002000000004
2015-06-02,48.599998
2015-06-03,48.580002
2015-06-04,49.279999
2015-06-05,48.869999
2015-06-08,48.150002
2015-06-09,48.57
2015-06-10,48.209998999999996
2015-06-11,47.84
2015-06-12,48.23
2015-06-15,47.099998
2015-06-16,46.509997999999996
2015-06-17,46.43
2015-06-18,46.169998
2015-06-19,46.599998
2015-06-22,47.34
2015-06-23,46.799999
2015-06-24,46.200001
2015-06-25,45.369999
2015-06-26,44.91
2015-06-29,43.369999
2015-06-30,42.09
2015-07-01,43.110001000000004
2015-07-02,43.07
2015-07-06,41.830002
2015-07-07,42.419998
2015-07-08,41.68
2015-07-09,41.990002000000004
2015-07-10,42.490002000000004
2015-07-13,44.060001
2015-07-14,43.48
2015-07-15,42.950001
2015-07-16,41.25
2015-07-17,40.52
2015-07-20,39.919998
2015-07-21,40.580002
2015-07-22,40.130001
2015-07-23,39.810001
2015-07-24,39.330002
2015-07-27,39.07
2015-07-28,39.419998
2015-07-29,40.110001000000004
2015-07-30,42.119999
2015-07-31,41.990002000000004
2015-08-03,38.709998999999996
2015-08-04,38.540001000000004
2015-08-05,39.490002000000004
2015-08-06,43.77
2015-08-07,43.84
2015-08-10,45.290001000000004
2015-08-11,45.369999
2015-08-12,44.439999
2015-08-13,43.610001000000004
2015-08-14,43.369999
2015-08-17,43.52
2015-08-18,42.880001
2015-08-19,43.18
2015-08-20,42.16
2015-08-21,40.080002
2015-08-24,38.060001
2015-08-25,39.389998999999996
2015-08-26,41.07
2015-08-27,43.279999
2015-08-28,43.169998
2015-08-31,43.459998999999996
2015-09-01,42.790001000000004
2015-09-02,44.509997999999996
2015-09-03,44.919998
2015-09-04,43.939999
2015-09-08,44.5
2015-09-09,43.919998
2015-09-10,43.689999
2015-09-11,44.150002
2015-09-14,43.150002
2015-09-15,43.860001000000004
2015-09-16,45.119999
2015-09-17,44.349998
2015-09-18,43.110001000000004
2015-09-21,43.57
2015-09-22,43.07
2015-09-23,42.18
2015-09-24,42.720001
2015-09-25,42.400002
2015-09-28,40.549999
2015-09-29,40.700001
2015-09-30,42.240002000000004
2015-10-01,41.66
2015-10-02,43.529999
2015-10-05,43.889998999999996
2015-10-06,43.369999
2015-10-07,42.720001
2015-10-08,43.509997999999996
2015-10-09,42.59
2015-10-12,41.919998
2015-10-13,41.549999
2015-10-14,41.759997999999996
2015-10-15,41.75
2015-10-16,40.279999
2015-10-19,39.77
2015-10-20,39.900002
2015-10-21,39.599998
2015-10-22,39.459998999999996
2015-10-23,38.529999
2015-10-26,38.759997999999996
2015-10-27,38.68
2015-10-28,38.540001000000004
2015-10-29,38.689999
2015-10-30,38.639998999999996
2015-11-02,38.959998999999996
2015-11-03,39.32
2015-11-04,42.57
2015-11-05,43.490002000000004
2015-11-06,43.48
2015-11-09,42.84
2015-11-10,43.099998
2015-11-11,41.310001
2015-11-12,41.639998999999996
2015-11-13,39.0
2015-11-16,39.669998
2015-11-17,39.32
2015-11-18,40.849998
2015-11-19,40.880001
2015-11-20,41.130001
2015-11-23,42.220001
2015-11-24,42.799999
2015-11-25,42.900002
2015-11-27,42.52
2015-11-30,43.02
2015-12-01,42.889998999999996
2015-12-02,43.029999
2015-12-03,42.700001
2015-12-04,42.34
2015-12-07,42.869999
2015-12-08,42.0
2015-12-09,41.939999
2015-12-10,42.220001
2015-12-11,40.389998999999996
2015-12-14,40.150002
2015-12-15,40.48
2015-12-16,40.939999
2015-12-17,39.43
2015-12-18,39.700001
2015-12-21,40.330002
2015-12-22,40.82
2015-12-23,41.630001
2015-12-24,40.860001000000004
2015-12-28,40.630001
2015-12-29,41.009997999999996
2015-12-30,40.220001
2015-12-31,40.060001
2016-01-04,40.369999
2016-01-05,40.720001
2016-01-06,39.759997999999996
2016-01-07,38.959998999999996
2016-01-08,37.790001000000004
2016-01-11,37.139998999999996
2016-01-12,37.52
2016-01-13,36.150002
2016-01-14,36.110001000000004
2016-01-15,35.57
2016-01-19,35.759997999999996
2016-01-20,36.490002000000004
2016-01-21,37.509997999999996
2016-01-22,38.41
2016-01-25,36.73
2016-01-26,37.790001000000004
2016-01-27,38.029999
2016-01-28,38.73
2016-01-29,39.900002
2016-02-01,40.439999
2016-02-02,50.110001000000004
2016-02-03,51.720001
2016-02-04,51.720001
2016-02-05,51.84
2016-02-08,50.200001
2016-02-09,50.23
2016-02-10,50.16
2016-02-11,49.139998999999996
2016-02-12,49.57
2016-02-16,50.759997999999996
2016-02-17,52.490002000000004
2016-02-18,53.240002000000004
2016-02-19,52.73
2016-02-22,54.82
2016-02-23,54.77
2016-02-24,55.439999
2016-02-25,56.470001
2016-02-26,56.580002
2016-02-29,56.650002
2016-03-01,57.290001000000004
2016-03-02,57.84
2016-03-03,57.189999
2016-03-04,57.16
2016-03-07,57.43
2016-03-08,56.75
2016-03-09,58.139998999999996
2016-03-10,57.369999
2016-03-11,58.5
2016-03-14,58.540001000000004
2016-03-15,57.290001000000004
2016-03-16,56.060001
2016-03-17,56.790001000000004
2016-03-18,56.970001
2016-03-21,56.919998
2016-03-22,56.040001000000004
2016-03-23,55.93
2016-03-24,55.529999
2016-03-28,56.27
2016-03-29,56.369999
2016-03-30,56.869999
2016-03-31,56.959998999999996
2016-04-01,56.970001
2016-04-04,56.349998
2016-04-05,55.900002
2016-04-06,56.32
2016-04-07,53.740002000000004
2016-04-08,51.189999
2016-04-11,51.380001
2016-04-12,51.619999
2016-04-13,53.150002
2016-04-14,51.799999
2016-04-15,52.290001000000004
2016-04-18,52.639998999999996
2016-04-19,51.98
2016-04-20,51.98
2016-04-21,51.639998999999996
2016-04-22,51.599998
2016-04-25,51.84
2016-04-26,53.41
2016-04-27,55.119999
2016-04-28,52.82
2016-04-29,51.66
2016-05-02,52.950001
2016-05-03,52.43
2016-05-04,51.310001
2016-05-05,50.18
2016-05-06,50.869999
2016-05-09,50.68
2016-05-10,49.900002
2016-05-11,44.009997999999996
2016-05-12,43.790001000000004
2016-05-13,41.91
2016-05-16,41.459998999999996
2016-05-17,41.630001
2016-05-18,40.75
2016-05-19,40.700001
2016-05-20,41.549999
2016-05-23,41.509997999999996
2016-05-24,41.560001
2016-05-25,41.799999
2016-05-26,41.82
2016-05-27,41.790001000000004
2016-05-31,42.720001
2016-06-01,45.549999
2016-06-02,47.509997999999996
2016-06-03,48.450001
2016-06-06,49.59
2016-06-07,50.849998
2016-06-08,50.669998
2016-06-09,50.740002000000004
2016-06-10,49.84
2016-06-13,49.669998
2016-06-14,49.419998
2016-06-15,49.880001
2016-06-16,49.09
2016-06-17,49.970001
2016-06-20,50.040001000000004
2016-06-21,50.66
2016-06-22,50.799999
2016-06-23,50.82
2016-06-24,47.610001000000004
2016-06-27,46.189999
2016-06-28,47.439999
2016-06-29,48.419998
