Date,VLO
1982-10-28,4.627514
1982-10-29,4.456124
1982-11-01,4.770338
1982-11-02,4.970293
1982-11-03,5.255941
1982-11-04,5.170247
1982-11-05,5.0845519999999995
1982-11-08,5.0845519999999995
1982-11-09,5.170247
1982-11-10,4.970293
1982-11-11,4.856033
1982-11-12,4.656079
1982-11-15,4.741773
1982-11-16,4.798903
1982-11-17,4.998857
1982-11-18,5.255941
1982-11-19,5.170247
1982-11-22,5.141682
1982-11-23,5.113117
1982-11-24,5.0845519999999995
1982-11-26,5.170247
1982-11-29,4.913163
1982-11-30,5.0845519999999995
1982-12-01,4.970293
1982-12-02,4.770338
1982-12-03,4.798903
1982-12-06,4.741773
1982-12-07,4.856033
1982-12-08,4.856033
1982-12-09,4.998857
1982-12-10,5.113117
1982-12-13,4.970293
1982-12-14,4.827468
1982-12-15,4.713208
1982-12-16,4.798903
1982-12-17,5.0274220000000005
1982-12-20,5.0274220000000005
1982-12-21,5.170247
1982-12-22,5.2845059999999995
1982-12-23,5.170247
1982-12-27,5.2845059999999995
1982-12-28,5.0845519999999995
1982-12-29,5.341636
1982-12-30,5.455896
1982-12-31,5.541591
1983-01-03,5.313071
1983-01-04,5.455896
1983-01-05,5.71298
1983-01-06,5.970064
1983-01-07,5.998629
1983-01-10,5.998629
1983-01-11,5.912934
1983-01-12,5.998629
1983-01-13,5.970064
1983-01-14,5.941498999999999
1983-01-17,6.027194000000001
1983-01-18,5.82724
1983-01-19,5.59872
1983-01-20,5.912934
1983-01-21,6.084323
1983-01-24,5.998629
1983-01-25,6.112888
1983-01-26,5.998629
1983-01-27,6.055758
1983-01-28,5.998629
1983-01-31,6.112888
1983-02-01,6.170018
1983-02-02,6.084323
1983-02-03,6.055758
1983-02-04,6.084323
1983-02-07,6.198583
1983-02-08,6.112888
1983-02-09,6.084323
1983-02-10,6.112888
1983-02-11,6.170018
1983-02-14,6.055758
1983-02-15,6.055758
1983-02-16,5.970064
1983-02-17,5.798675
1983-02-18,5.82724
1983-02-22,5.627285
1983-02-23,5.4844610000000005
1983-02-24,5.513026
1983-02-25,5.541591
1983-02-28,5.255941
1983-03-01,5.255941
1983-03-02,5.684415
1983-03-03,5.684415
1983-03-04,5.570156
1983-03-07,5.570156
1983-03-08,5.4844610000000005
1983-03-09,5.398766
1983-03-10,5.513026
1983-03-11,5.513026
1983-03-14,5.398766
1983-03-15,5.513026
1983-03-16,5.055987
1983-03-17,4.6846440000000005
1983-03-18,4.570384
1983-03-21,4.513254
1983-03-22,4.341865
1983-03-23,4.341865
1983-03-24,4.513254
1983-03-25,4.2847349999999995
1983-03-28,4.170475
1983-03-29,4.141911
1983-03-30,4.456124
1983-03-31,4.913163
1983-04-04,4.970293
1983-04-05,4.9417279999999995
1983-04-06,4.884598
1983-04-07,4.798903
1983-04-08,4.798903
1983-04-11,5.255941
1983-04-12,5.370201
1983-04-13,5.198812
1983-04-14,5.113117
1983-04-15,5.0274220000000005
1983-04-18,4.9417279999999995
1983-04-19,4.913163
1983-04-20,5.113117
1983-04-21,5.2273760000000005
1983-04-22,5.198812
1983-04-25,5.198812
1983-04-26,5.313071
1983-04-27,5.255941
1983-04-28,5.2845059999999995
1983-04-29,5.4844610000000005
1983-05-02,5.398766
1983-05-03,5.59872
1983-05-04,5.684415
1983-05-05,5.71298
1983-05-06,5.77011
1983-05-09,5.65585
1983-05-10,5.59872
1983-05-11,5.77011
1983-05-12,5.884369
1983-05-13,6.055758
1983-05-16,6.141453
1983-05-17,6.769881
1983-05-18,6.684186
1983-05-19,6.627057000000001
1983-05-20,6.684186
1983-05-23,6.969835000000001
1983-05-24,6.798446
1983-05-25,6.684186
1983-05-26,6.855575999999999
1983-05-27,6.655622
1983-05-31,6.512797
1983-06-01,6.541362
1983-06-02,6.712751
1983-06-03,6.684186
1983-06-06,6.684186
1983-06-07,6.569927000000001
1983-06-08,6.598492
1983-06-09,6.655622
1983-06-10,6.712751
1983-06-13,6.855575999999999
1983-06-14,6.912706
1983-06-15,6.969835000000001
1983-06-16,6.855575999999999
1983-06-17,7.169789999999999
1983-06-20,7.28405
1983-06-21,7.426874000000001
1983-06-22,7.826782000000001
1983-06-23,7.741088
1983-06-24,7.855347
1983-06-27,7.826782000000001
1983-06-28,7.455439
1983-06-29,7.598263
1983-06-30,7.598263
1983-07-01,7.712523
1983-07-05,7.569698
1983-07-06,7.626828
1983-07-07,7.655392999999999
1983-07-08,7.626828
1983-07-11,7.598263
1983-07-12,7.455439
1983-07-13,7.3411789999999995
1983-07-14,7.312614
1983-07-15,6.9984
1983-07-18,7.141225
1983-07-19,7.312614
1983-07-20,7.541133
1983-07-21,7.655392999999999
1983-07-22,7.6839580000000005
1983-07-25,7.769653
1983-07-26,7.826782000000001
1983-07-27,7.541133
1983-07-28,7.312614
1983-07-29,7.084095
1983-08-01,7.05553
1983-08-02,7.198355
1983-08-03,7.369744
1983-08-04,7.22692
1983-08-05,7.22692
1983-08-08,7.026965
1983-08-09,7.312614
1983-08-10,7.398308999999999
1983-08-11,7.3411789999999995
1983-08-12,7.484004
1983-08-15,7.712523
1983-08-16,7.883912
1983-08-17,7.855347
1983-08-18,7.9410419999999995
1983-08-19,8.226691
1983-08-22,8.083866
1983-08-23,7.998172
1983-08-24,7.969607000000001
1983-08-25,7.712523
1983-08-26,7.369744
1983-08-29,7.369744
1983-08-30,7.28405
1983-08-31,7.22692
1983-09-01,6.798446
1983-09-02,6.798446
1983-09-06,6.398537999999999
1983-09-07,6.541362
1983-09-08,6.712751
1983-09-09,6.598492
1983-09-12,6.455667
1983-09-13,6.398537999999999
1983-09-14,6.398537999999999
1983-09-15,6.369973
1983-09-16,6.569927000000001
1983-09-19,6.827011
1983-09-20,6.969835000000001
1983-09-21,6.855575999999999
1983-09-22,6.798446
1983-09-23,6.684186
1983-09-26,6.684186
1983-09-27,6.541362
1983-09-28,6.569927000000001
1983-09-29,6.655622
1983-09-30,6.684186
1983-10-03,6.312843
1983-10-04,5.998629
1983-10-05,6.170018
1983-10-06,6.198583
1983-10-07,6.341408
1983-10-10,6.512797
1983-10-11,6.255713
1983-10-12,6.284278
1983-10-13,6.255713
1983-10-14,5.970064
1983-10-17,5.941498999999999
1983-10-18,5.4844610000000005
1983-10-19,5.427331
1983-10-20,5.341636
1983-10-21,5.0274220000000005
1983-10-24,4.998857
1983-10-25,5.055987
1983-10-26,5.170247
1983-10-27,5.198812
1983-10-28,5.141682
1983-10-31,4.856033
1983-11-01,4.570384
1983-11-02,4.341865
1983-11-03,4.370430000000001
1983-11-04,4.713208
1983-11-07,4.713208
1983-11-08,4.913163
1983-11-09,4.913163
1983-11-10,4.856033
1983-11-11,4.856033
1983-11-14,4.741773
1983-11-15,4.6846440000000005
1983-11-16,4.656079
1983-11-17,4.656079
1983-11-18,4.541819
1983-11-21,4.341865
1983-11-22,4.627514
1983-11-23,4.741773
1983-11-25,4.856033
1983-11-28,4.856033
1983-11-29,4.856033
1983-11-30,4.884598
1983-12-01,4.9417279999999995
1983-12-02,4.913163
1983-12-05,4.913163
1983-12-06,4.884598
1983-12-07,4.798903
1983-12-08,4.741773
1983-12-09,4.741773
1983-12-12,4.6846440000000005
1983-12-13,4.6846440000000005
1983-12-14,4.713208
1983-12-15,4.913163
1983-12-16,4.970293
1983-12-19,4.9417279999999995
1983-12-20,4.970293
1983-12-21,4.913163
1983-12-22,4.6846440000000005
1983-12-23,4.6846440000000005
1983-12-27,4.798903
1983-12-28,4.741773
1983-12-29,4.6846440000000005
1983-12-30,4.770338
1984-01-03,4.770338
1984-01-04,4.856033
1984-01-05,4.913163
1984-01-06,5.198812
1984-01-09,5.313071
1984-01-10,5.170247
1984-01-11,5.198812
1984-01-12,5.255941
1984-01-13,5.170247
1984-01-16,5.170247
1984-01-17,5.055987
1984-01-18,5.0274220000000005
1984-01-19,5.0274220000000005
1984-01-20,5.198812
1984-01-23,5.170247
1984-01-24,5.141682
1984-01-25,5.198812
1984-01-26,5.198812
1984-01-27,5.2273760000000005
1984-01-30,5.0274220000000005
1984-01-31,5.427331
1984-02-01,5.2845059999999995
1984-02-02,5.0274220000000005
1984-02-03,5.0274220000000005
1984-02-06,5.0274220000000005
1984-02-07,4.856033
1984-02-08,4.741773
1984-02-09,4.741773
1984-02-10,4.627514
1984-02-13,4.370430000000001
1984-02-14,4.484689
1984-02-15,4.341865
1984-02-16,4.25617
1984-02-17,4.25617
1984-02-21,4.2276050000000005
1984-02-22,4.25617
1984-02-23,4.141911
1984-02-24,4.19904
1984-02-27,4.056216
1984-02-28,3.742002
1984-02-29,3.570612
1984-03-01,3.684872
1984-03-02,3.627742
1984-03-05,3.570612
1984-03-06,3.570612
1984-03-07,3.5420480000000003
1984-03-08,3.5991769999999996
1984-03-09,3.5134830000000004
1984-03-12,3.484918
1984-03-13,3.4277879999999996
1984-03-14,3.4277879999999996
1984-03-15,3.1135740000000003
1984-03-16,2.91362
1984-03-19,3.1135740000000003
1984-03-20,3.256398
1984-03-21,3.027879
1984-03-22,3.027879
1984-03-23,2.97075
1984-03-26,3.027879
1984-03-27,3.1135740000000003
1984-03-28,3.284963
1984-03-29,3.342093
1984-03-30,3.313528
1984-04-02,3.256398
1984-04-03,3.1992689999999997
1984-04-04,3.370658
1984-04-05,3.313528
1984-04-06,3.313528
1984-04-09,3.284963
1984-04-10,3.342093
1984-04-11,3.370658
1984-04-12,3.4277879999999996
1984-04-13,3.456353
1984-04-16,3.313528
1984-04-17,3.227834
1984-04-18,3.1992689999999997
1984-04-19,3.142139
1984-04-23,3.1135740000000003
1984-04-24,2.91362
1984-04-25,2.91362
1984-04-26,2.685101
1984-04-27,2.627971
1984-04-30,2.599406
1984-05-01,2.7422299999999997
1984-05-02,2.79936
1984-05-03,2.770795
1984-05-04,2.7422299999999997
1984-05-07,2.627971
1984-05-08,2.570841
1984-05-09,2.599406
1984-05-10,2.570841
1984-05-11,2.5422759999999998
1984-05-14,2.5137110000000003
1984-05-15,2.5422759999999998
1984-05-16,2.656536
1984-05-17,2.656536
1984-05-18,2.627971
1984-05-21,2.627971
1984-05-22,2.627971
1984-05-23,2.656536
1984-05-24,2.627971
1984-05-25,2.599406
1984-05-29,2.570841
1984-05-30,2.3708869999999997
1984-05-31,2.3708869999999997
1984-06-01,2.485146
1984-06-04,2.4565810000000003
1984-06-05,2.485146
1984-06-06,2.4565810000000003
1984-06-07,2.3708869999999997
1984-06-08,2.3423220000000002
1984-06-11,2.113803
1984-06-12,2.113803
1984-06-13,2.170932
1984-06-14,2.170932
1984-06-15,2.1423669999999997
1984-06-18,2.170932
1984-06-19,2.170932
1984-06-20,2.1423669999999997
1984-06-21,1.999543
1984-06-22,1.970978
1984-06-25,1.999543
1984-06-26,2.170932
1984-06-27,2.399451
1984-06-28,2.399451
1984-06-29,2.199497
1984-07-02,2.085238
1984-07-03,2.170932
1984-07-05,2.256627
1984-07-06,2.199497
1984-07-09,2.3708869999999997
1984-07-10,2.313757
1984-07-11,2.228062
1984-07-12,2.170932
1984-07-13,2.113803
1984-07-16,2.028108
1984-07-17,1.970978
1984-07-18,1.8852830000000003
1984-07-19,1.628199
1984-07-20,1.628199
1984-07-23,1.599634
1984-07-24,1.51394
1984-07-25,1.656764
1984-07-26,1.571069
1984-07-27,1.542505
1984-07-30,1.542505
1984-07-31,1.571069
1984-08-01,1.656764
1984-08-02,1.742459
1984-08-03,1.9424130000000002
1984-08-06,1.8852830000000003
1984-08-07,1.856718
1984-08-08,1.828154
1984-08-09,1.8852830000000003
1984-08-10,1.970978
1984-08-13,2.085238
1984-08-14,2.056673
1984-08-15,1.970978
1984-08-16,1.9424130000000002
1984-08-17,1.9424130000000002
1984-08-20,1.913848
1984-08-21,1.856718
1984-08-22,1.7710240000000002
1984-08-23,1.7710240000000002
1984-08-24,1.8852830000000003
1984-08-27,2.199497
1984-08-28,2.170932
1984-08-29,2.170932
1984-08-30,2.1423669999999997
1984-08-31,2.1423669999999997
1984-09-04,2.028108
1984-09-05,2.113803
1984-09-06,2.199497
1984-09-07,2.170932
1984-09-10,2.1423669999999997
1984-09-11,2.1423669999999997
1984-09-12,2.085238
1984-09-13,2.1423669999999997
1984-09-14,2.113803
1984-09-17,2.1423669999999997
1984-09-18,2.170932
1984-09-19,2.1423669999999997
1984-09-20,2.113803
1984-09-21,2.1423669999999997
1984-09-24,2.1423669999999997
1984-09-25,2.085238
1984-09-26,2.113803
1984-09-27,2.056673
1984-09-28,2.085238
1984-10-01,1.999543
1984-10-02,1.999543
1984-10-03,1.8852830000000003
1984-10-04,1.7995889999999999
1984-10-05,1.970978
1984-10-08,2.113803
1984-10-09,1.970978
1984-10-10,2.028108
1984-10-11,1.999543
1984-10-12,1.999543
1984-10-15,1.970978
1984-10-16,1.913848
1984-10-17,1.8852830000000003
1984-10-18,1.828154
1984-10-19,1.828154
1984-10-22,1.7710240000000002
1984-10-23,1.856718
1984-10-24,1.9424130000000002
1984-10-25,1.8852830000000003
1984-10-26,1.913848
1984-10-29,1.8852830000000003
1984-10-30,1.8852830000000003
1984-10-31,1.9424130000000002
1984-11-01,1.8852830000000003
1984-11-02,1.913848
1984-11-05,1.856718
1984-11-06,1.856718
1984-11-07,1.7995889999999999
1984-11-08,1.828154
1984-11-09,1.7710240000000002
1984-11-12,1.656764
1984-11-13,1.628199
1984-11-14,1.571069
1984-11-15,1.34255
1984-11-16,1.39968
1984-11-19,1.428245
1984-11-20,1.485375
1984-11-21,1.542505
1984-11-23,1.45681
1984-11-26,1.45681
1984-11-27,1.39968
1984-11-28,1.3711149999999999
1984-11-29,1.3711149999999999
1984-11-30,1.3711149999999999
1984-12-03,1.3711149999999999
1984-12-04,1.428245
1984-12-05,1.428245
1984-12-06,1.542505
1984-12-07,1.599634
1984-12-10,1.742459
1984-12-11,1.685329
1984-12-12,1.656764
1984-12-13,1.656764
1984-12-14,1.656764
1984-12-17,1.742459
1984-12-18,1.656764
1984-12-19,1.628199
1984-12-20,1.599634
1984-12-21,1.656764
1984-12-24,1.628199
1984-12-26,1.599634
1984-12-27,1.542505
1984-12-28,1.485375
1984-12-31,1.428245
1985-01-02,1.485375
1985-01-03,1.51394
1985-01-04,1.628199
1985-01-07,1.628199
1985-01-08,1.51394
1985-01-09,1.571069
1985-01-10,1.542505
1985-01-11,1.51394
1985-01-14,1.542505
1985-01-15,1.51394
1985-01-16,1.428245
1985-01-17,1.51394
1985-01-18,1.685329
1985-01-21,1.599634
1985-01-22,1.7138939999999998
1985-01-23,1.599634
1985-01-24,1.542505
1985-01-25,1.599634
1985-01-28,1.628199
1985-01-29,1.628199
1985-01-30,1.599634
1985-01-31,1.685329
1985-02-01,1.9424130000000002
1985-02-04,1.999543
1985-02-05,1.913848
1985-02-06,1.970978
1985-02-07,2.256627
1985-02-08,2.3423220000000002
1985-02-11,2.285192
1985-02-12,2.228062
1985-02-13,2.228062
1985-02-14,2.170932
1985-02-15,2.1423669999999997
1985-02-19,2.085238
1985-02-20,2.113803
1985-02-21,2.256627
1985-02-22,2.3423220000000002
1985-02-25,2.285192
1985-02-26,2.256627
1985-02-27,2.3708869999999997
1985-02-28,2.428016
1985-03-01,2.3423220000000002
1985-03-04,2.399451
1985-03-05,2.313757
1985-03-06,2.3708869999999997
1985-03-07,2.3423220000000002
1985-03-08,2.285192
1985-03-11,2.199497
1985-03-12,2.285192
1985-03-13,2.256627
1985-03-14,2.256627
1985-03-15,2.228062
1985-03-18,2.1423669999999997
1985-03-19,2.170932
1985-03-20,1.999543
1985-03-21,1.999543
1985-03-22,2.028108
1985-03-25,2.056673
1985-03-26,2.056673
1985-03-27,2.113803
1985-03-28,2.1423669999999997
1985-03-29,2.228062
1985-04-01,2.228062
1985-04-02,2.228062
1985-04-03,2.3423220000000002
1985-04-04,2.485146
1985-04-08,2.5137110000000003
1985-04-09,2.5422759999999998
1985-04-10,2.428016
1985-04-11,2.5422759999999998
1985-04-12,2.5422759999999998
1985-04-15,2.570841
1985-04-16,2.5422759999999998
1985-04-17,2.770795
1985-04-18,2.599406
1985-04-19,2.685101
1985-04-22,2.599406
1985-04-23,2.485146
1985-04-24,2.399451
1985-04-25,2.5137110000000003
1985-04-26,2.5137110000000003
1985-04-29,2.570841
1985-04-30,2.5422759999999998
1985-05-01,2.5137110000000003
1985-05-02,2.5422759999999998
1985-05-03,2.5137110000000003
1985-05-06,2.485146
1985-05-07,2.4565810000000003
1985-05-08,2.3423220000000002
1985-05-09,2.313757
1985-05-10,2.3708869999999997
1985-05-13,2.3708869999999997
1985-05-14,2.4565810000000003
1985-05-15,2.399451
1985-05-16,2.3423220000000002
1985-05-17,2.5137110000000003
1985-05-20,2.599406
1985-05-21,2.599406
1985-05-22,2.656536
1985-05-23,2.79936
1985-05-24,2.713665
1985-05-28,2.827925
1985-05-29,2.85649
1985-05-30,2.85649
1985-05-31,2.685101
1985-06-03,2.656536
1985-06-04,2.599406
1985-06-05,2.627971
1985-06-06,2.599406
1985-06-07,2.5137110000000003
1985-06-10,2.4565810000000003
1985-06-11,2.399451
1985-06-12,2.5137110000000003
1985-06-13,2.599406
1985-06-14,2.599406
1985-06-17,2.685101
1985-06-18,2.770795
1985-06-19,2.827925
1985-06-20,2.85649
1985-06-21,2.7422299999999997
1985-06-24,2.656536
1985-06-25,2.770795
1985-06-26,2.770795
1985-06-27,2.685101
1985-06-28,2.7422299999999997
1985-07-01,2.770795
1985-07-02,2.91362
1985-07-03,2.91362
1985-07-05,3.027879
1985-07-08,3.085009
1985-07-09,3.142139
1985-07-10,3.1135740000000003
1985-07-11,3.142139
1985-07-12,3.256398
1985-07-15,3.313528
1985-07-16,3.284963
1985-07-17,3.227834
1985-07-18,3.142139
1985-07-19,3.142139
1985-07-22,3.056444
1985-07-23,3.085009
1985-07-24,2.942185
1985-07-25,2.999315
1985-07-26,2.97075
1985-07-29,2.91362
1985-07-30,2.97075
1985-07-31,2.91362
1985-08-01,2.85649
1985-08-02,2.7422299999999997
1985-08-05,2.685101
1985-08-06,2.627971
1985-08-07,2.685101
1985-08-08,2.685101
1985-08-09,2.713665
1985-08-12,2.656536
1985-08-13,2.627971
1985-08-14,2.570841
1985-08-15,2.5137110000000003
1985-08-16,2.3423220000000002
1985-08-19,2.428016
1985-08-20,2.4565810000000003
1985-08-21,2.599406
1985-08-22,2.599406
1985-08-23,2.570841
1985-08-26,2.599406
1985-08-27,2.5137110000000003
1985-08-28,2.5137110000000003
1985-08-29,2.428016
1985-08-30,2.485146
1985-09-03,2.485146
1985-09-04,2.4565810000000003
1985-09-05,2.428016
1985-09-06,2.4565810000000003
1985-09-09,2.399451
1985-09-10,2.399451
1985-09-11,2.399451
1985-09-12,2.3423220000000002
1985-09-13,2.285192
1985-09-16,2.313757
1985-09-17,2.256627
1985-09-18,2.256627
1985-09-19,2.256627
1985-09-20,2.285192
1985-09-23,2.256627
1985-09-24,2.228062
1985-09-25,2.1423669999999997
1985-09-26,2.313757
1985-09-30,2.399451
1985-10-01,2.428016
1985-10-02,2.4565810000000003
1985-10-03,2.428016
1985-10-04,2.3708869999999997
1985-10-07,2.313757
1985-10-08,2.256627
1985-10-09,2.3708869999999997
1985-10-10,2.313757
1985-10-11,2.285192
1985-10-14,2.3423220000000002
1985-10-15,2.3708869999999997
1985-10-16,2.3708869999999997
1985-10-17,2.3423220000000002
1985-10-18,2.3423220000000002
1985-10-21,2.4565810000000003
1985-10-22,2.570841
1985-10-23,2.599406
1985-10-24,2.685101
1985-10-25,2.770795
1985-10-28,2.713665
1985-10-29,2.656536
1985-10-30,2.599406
1985-10-31,2.5137110000000003
1985-11-01,2.570841
1985-11-04,2.570841
1985-11-05,2.599406
1985-11-06,2.627971
1985-11-07,2.599406
1985-11-08,2.685101
1985-11-11,2.7422299999999997
1985-11-12,2.713665
1985-11-13,2.656536
1985-11-14,2.7422299999999997
1985-11-15,2.942185
1985-11-18,2.885055
1985-11-19,2.91362
1985-11-20,2.885055
1985-11-21,2.85649
1985-11-22,2.97075
1985-11-25,2.942185
1985-11-26,2.91362
1985-11-27,2.91362
1985-11-29,2.885055
1985-12-02,2.942185
1985-12-03,2.91362
1985-12-04,2.885055
1985-12-05,2.97075
1985-12-06,2.97075
1985-12-09,2.79936
1985-12-10,2.85649
1985-12-11,2.827925
1985-12-12,2.85649
1985-12-13,2.91362
1985-12-16,2.91362
1985-12-17,2.97075
1985-12-18,2.942185
1985-12-19,2.942185
1985-12-20,2.97075
1985-12-23,2.942185
1985-12-24,2.97075
1985-12-26,2.999315
1985-12-27,3.085009
1985-12-30,3.1992689999999997
1985-12-31,3.142139
1986-01-02,3.170704
1986-01-03,3.1992689999999997
1986-01-06,3.1992689999999997
1986-01-07,3.170704
1986-01-08,3.085009
1986-01-09,3.027879
1986-01-10,2.999315
1986-01-13,3.027879
1986-01-14,3.056444
1986-01-15,3.056444
1986-01-16,3.027879
1986-01-17,2.942185
1986-01-20,2.91362
1986-01-21,2.599406
1986-01-22,2.428016
1986-01-23,2.485146
1986-01-24,2.627971
1986-01-27,2.5422759999999998
1986-01-28,2.4565810000000003
1986-01-29,2.428016
1986-01-30,2.285192
1986-01-31,2.285192
1986-02-03,2.1423669999999997
1986-02-04,2.113803
1986-02-05,1.970978
1986-02-06,2.056673
1986-02-07,2.228062
1986-02-10,2.1423669999999997
1986-02-11,2.056673
1986-02-12,1.999543
1986-02-13,2.028108
1986-02-14,2.056673
1986-02-18,1.970978
1986-02-19,1.970978
1986-02-20,1.856718
1986-02-21,1.9424130000000002
1986-02-24,2.113803
1986-02-25,2.1423669999999997
1986-02-26,2.113803
1986-02-27,2.056673
1986-02-28,2.028108
1986-03-03,1.970978
1986-03-04,1.999543
1986-03-05,2.028108
1986-03-06,2.028108
1986-03-07,1.970978
1986-03-10,2.028108
1986-03-11,2.1423669999999997
1986-03-12,2.1423669999999997
1986-03-13,1.999543
1986-03-14,1.999543
1986-03-17,1.999543
1986-03-18,2.056673
1986-03-19,2.028108
1986-03-20,1.999543
1986-03-21,2.056673
1986-03-24,1.999543
1986-03-25,1.970978
1986-03-26,1.970978
1986-03-27,1.913848
1986-03-31,1.856718
1986-04-01,1.8852830000000003
1986-04-02,1.970978
1986-04-03,1.913848
1986-04-04,1.970978
1986-04-07,1.999543
1986-04-08,2.056673
1986-04-09,2.1423669999999997
1986-04-10,2.1423669999999997
1986-04-11,2.170932
