Date,BPY
2015-11-25,22.469998999999998
2015-11-27,22.879998999999998
2015-11-30,22.32
2015-12-01,22.469998999999998
2015-12-02,22.34
2015-12-03,22.18
2015-12-04,22.42
2015-12-07,22.129998999999998
2015-12-08,22.030001000000002
2015-12-09,21.82
2015-12-10,21.610001
2015-12-11,21.43
2015-12-14,21.450001
2015-12-15,21.92
2015-12-16,22.24
2015-12-17,22.15
2015-12-18,22.6
2015-12-21,22.219998999999998
2015-12-22,22.73
2015-12-23,22.9
2015-12-24,23.030001000000002
2015-12-28,22.719998999999998
2015-12-29,23.129998999999998
2015-12-30,22.91
2015-12-31,23.24
2016-01-04,22.67
2016-01-05,22.17
2016-01-06,21.629998999999998
2016-01-07,20.780001000000002
2016-01-08,20.780001000000002
2016-01-11,20.700001
2016-01-12,20.790001
2016-01-13,20.24
2016-01-14,20.33
2016-01-15,20.370001000000002
2016-01-19,20.139999
2016-01-20,19.690001000000002
2016-01-21,20.290001
2016-01-22,20.83
2016-01-25,20.450001
2016-01-26,21.0
2016-01-27,20.32
2016-01-28,20.469998999999998
2016-01-29,20.860001
2016-02-01,21.02
2016-02-02,20.49
2016-02-03,20.91
2016-02-04,21.059998999999998
2016-02-05,20.809998999999998
2016-02-08,19.98
2016-02-09,19.66
2016-02-10,19.43
2016-02-11,18.91
2016-02-12,18.84
2016-02-16,18.959999
2016-02-17,19.65
2016-02-18,19.84
2016-02-19,19.780001000000002
2016-02-22,20.049999
2016-02-23,19.83
2016-02-24,20.209999
2016-02-25,20.08
2016-02-26,20.18
2016-02-29,20.370001000000002
2016-03-01,20.75
2016-03-02,21.110001
2016-03-03,21.110001
2016-03-04,21.43
2016-03-07,21.469998999999998
2016-03-08,21.35
2016-03-09,21.540001
2016-03-10,21.200001
2016-03-11,21.48
2016-03-14,21.290001
2016-03-15,21.209999
2016-03-16,21.889999
2016-03-17,22.74
2016-03-18,22.85
2016-03-21,22.76
2016-03-22,22.620001000000002
2016-03-23,22.4
2016-03-24,22.299999
2016-03-28,22.709999
2016-03-29,23.040001
2016-03-30,22.969998999999998
2016-03-31,23.18
2016-04-01,23.32
2016-04-04,23.0
2016-04-05,22.629998999999998
2016-04-06,22.370001000000002
2016-04-07,22.15
2016-04-08,22.77
2016-04-11,22.809998999999998
2016-04-12,23.23
2016-04-13,23.25
2016-04-14,23.34
2016-04-15,23.389999
2016-04-18,23.73
2016-04-19,24.049999
2016-04-20,23.93
2016-04-21,23.58
2016-04-22,23.530001000000002
2016-04-25,23.360001
2016-04-26,23.17
2016-04-27,23.540001
2016-04-28,23.709999
2016-04-29,23.68
2016-05-02,23.860001
2016-05-03,23.610001
2016-05-04,23.84
2016-05-05,23.940001000000002
2016-05-06,23.92
2016-05-09,24.139999
2016-05-10,24.370001000000002
2016-05-11,24.42
2016-05-12,24.42
2016-05-13,24.02
2016-05-16,24.33
2016-05-17,24.02
2016-05-18,23.92
2016-05-19,23.65
2016-05-20,23.67
2016-05-23,23.66
2016-05-24,23.860001
2016-05-25,24.16
2016-05-26,24.02
2016-05-27,24.07
2016-05-31,23.709999
2016-06-01,23.82
2016-06-02,24.15
2016-06-03,24.48
2016-06-06,24.540001
2016-06-07,24.549999
2016-06-08,24.860001
2016-06-09,24.49
2016-06-10,24.34
2016-06-13,24.139999
2016-06-14,24.0
2016-06-15,23.9
2016-06-16,23.99
2016-06-17,24.27
2016-06-20,24.59
2016-06-21,24.68
2016-06-22,24.629998999999998
2016-06-23,24.58
2016-06-24,22.809998999999998
2016-06-27,22.200001
2016-06-28,22.4
2016-06-29,22.559998999999998
2016-06-30,22.459999
2016-07-01,22.41
2016-07-05,22.450001
2016-07-06,23.09
2016-07-07,23.1
2016-07-08,23.5
2016-07-11,23.08
2016-07-12,23.290001
2016-07-13,23.35
2016-07-14,23.52
2016-07-15,23.540001
2016-07-18,23.700001
2016-07-19,23.959999
2016-07-20,23.59
2016-07-21,23.709999
2016-07-22,23.969998999999998
2016-07-25,23.879998999999998
2016-07-26,23.610001
2016-07-27,23.540001
2016-07-28,23.719998999999998
2016-07-29,24.5
2016-08-01,24.440001000000002
2016-08-02,24.379998999999998
2016-08-03,24.25
2016-08-04,24.32
2016-08-05,24.57
2016-08-08,24.559998999999998
2016-08-09,24.17
2016-08-10,23.59
2016-08-11,23.719998999999998
2016-08-12,23.610001
2016-08-15,23.43
2016-08-16,23.440001000000002
2016-08-17,23.59
2016-08-18,23.639999
2016-08-19,23.58
2016-08-22,23.83
2016-08-23,24.059998999999998
2016-08-24,24.16
2016-08-25,24.040001
2016-08-26,23.6
2016-08-29,23.23
2016-08-30,23.049999
2016-08-31,23.02
2016-09-01,22.99
2016-09-02,23.23
2016-09-06,23.27
2016-09-07,23.129998999999998
2016-09-08,22.940001000000002
2016-09-09,22.540001
2016-09-12,22.35
2016-09-13,22.15
2016-09-14,22.57
2016-09-15,22.84
2016-09-16,22.879998999999998
2016-09-19,23.23
2016-09-20,23.450001
2016-09-21,23.450001
2016-09-22,23.719998999999998
2016-09-23,23.629998999999998
2016-09-26,23.049999
2016-09-27,22.84
2016-09-28,23.219998999999998
2016-09-29,22.889999
2016-09-30,22.92
2016-10-03,22.74
2016-10-04,22.219998999999998
2016-10-05,22.02
2016-10-06,22.219998999999998
2016-10-07,22.120001000000002
2016-10-10,22.040001
2016-10-11,21.969998999999998
2016-10-12,22.129998999999998
2016-10-13,22.26
2016-10-14,22.370001000000002
2016-10-17,22.559998999999998
2016-10-18,22.98
2016-10-19,22.959999
2016-10-20,22.719998999999998
2016-10-21,22.85
2016-10-24,22.950001
2016-10-25,22.950001
2016-10-26,22.58
2016-10-27,22.459999
2016-10-28,22.42
2016-10-31,22.18
2016-11-01,22.059998999999998
2016-11-02,21.440001000000002
2016-11-03,21.92
2016-11-04,21.950001
2016-11-07,21.969998999999998
2016-11-08,21.98
2016-11-09,21.549999
2016-11-10,20.950001
2016-11-11,20.84
2016-11-14,20.709999
2016-11-15,20.92
2016-11-16,20.9
2016-11-17,20.809998999999998
2016-11-18,21.16
2016-11-21,21.540001
2016-11-22,21.469998999999998
2016-11-23,21.299999
2016-11-25,21.4
2016-11-28,21.43
2016-11-29,21.200001
2016-11-30,21.17
2016-12-01,20.83
2016-12-02,20.85
2016-12-05,20.98
2016-12-06,21.07
2016-12-07,21.33
2016-12-08,21.690001000000002
2016-12-09,21.879998999999998
2016-12-12,22.030001000000002
2016-12-13,21.74
2016-12-14,21.25
2016-12-15,21.23
2016-12-16,21.83
2016-12-19,21.9
2016-12-20,22.09
2016-12-21,22.1
2016-12-22,21.82
2016-12-23,21.57
2016-12-27,21.52
2016-12-28,21.709999
2016-12-29,21.700001
2016-12-30,21.99
2017-01-03,22.09
2017-01-04,22.309998999999998
2017-01-05,22.25
2017-01-06,22.26
2017-01-09,22.030001000000002
2017-01-10,22.110001
2017-01-11,22.17
2017-01-12,22.24
2017-01-13,22.059998999999998
2017-01-17,21.93
2017-01-18,21.450001
2017-01-19,21.32
2017-01-20,21.34
2017-01-23,21.629998999999998
2017-01-24,22.09
2017-01-25,22.129998999999998
2017-01-26,22.360001
2017-01-27,22.07
2017-01-30,22.0
2017-01-31,22.450001
2017-02-01,22.52
2017-02-02,22.52
2017-02-03,22.9
2017-02-06,22.969998999999998
2017-02-07,22.82
2017-02-08,22.9
2017-02-09,22.85
2017-02-10,23.059998999999998
2017-02-13,22.959999
2017-02-14,22.77
2017-02-15,22.950001
2017-02-16,22.98
2017-02-17,23.120001000000002
2017-02-21,23.379998999999998
2017-02-22,23.26
2017-02-23,23.459999
2017-02-24,23.059998999999998
2017-02-27,22.73
2017-02-28,22.700001
2017-03-01,23.059998999999998
2017-03-02,22.620001000000002
2017-03-03,22.6
2017-03-06,22.34
2017-03-07,22.26
2017-03-08,21.969998999999998
2017-03-09,21.559998999999998
2017-03-10,21.790001
2017-03-13,21.85
2017-03-14,21.709999
2017-03-15,22.059998999999998
