Date,VALE
2002-10-18,1.9391669999999999
2002-10-21,1.948333
2002-10-22,1.969167
2002-10-23,2.025
2002-10-24,2.079167
2002-10-25,2.165
2002-10-28,2.145833
2002-10-29,2.1358330000000003
2002-10-30,2.15
2002-10-31,2.1958330000000004
2002-11-01,2.204167
2002-11-04,2.201667
2002-11-05,2.055
2002-11-06,2.1566669999999997
2002-11-07,2.215
2002-11-08,2.1958330000000004
2002-11-11,2.2075
2002-11-12,2.166667
2002-11-13,2.155
2002-11-14,2.1875
2002-11-15,2.225
2002-11-18,2.308333
2002-11-19,2.234167
2002-11-20,2.1983330000000003
2002-11-21,2.2875
2002-11-22,2.2566669999999998
2002-11-25,2.234167
2002-11-26,2.206667
2002-11-27,2.235
2002-11-29,2.248333
2002-12-02,2.354167
2002-12-03,2.3008330000000004
2002-12-04,2.274167
2002-12-05,2.270833
2002-12-06,2.3416669999999997
2002-12-09,2.316667
2002-12-10,2.3416669999999997
2002-12-11,2.398333
2002-12-12,2.399167
2002-12-13,2.36
2002-12-16,2.3883330000000003
2002-12-17,2.3875
2002-12-18,2.395833
2002-12-19,2.4
2002-12-20,2.398333
2002-12-23,2.370833
2002-12-24,2.3825
2002-12-26,2.3816669999999998
2002-12-27,2.395833
2002-12-30,2.4
2002-12-31,2.4091669999999996
2003-01-02,2.4083330000000003
2003-01-03,2.4083330000000003
2003-01-06,2.416667
2003-01-07,2.4291669999999996
2003-01-08,2.3458330000000003
2003-01-09,2.4125
2003-01-10,2.3666669999999996
2003-01-13,2.3375
2003-01-14,2.3833330000000004
2003-01-15,2.3325
2003-01-16,2.3125
2003-01-17,2.29
2003-01-21,2.2325
2003-01-22,2.254167
2003-01-23,2.1791669999999996
2003-01-24,2.1425
2003-01-27,2.1541669999999997
2003-01-28,2.1758330000000004
2003-01-29,2.18
2003-01-30,2.270833
2003-01-31,2.3041669999999996
2003-02-03,2.3375
2003-02-04,2.3425
2003-02-05,2.35
2003-02-06,2.379167
2003-02-07,2.4125
2003-02-10,2.391667
2003-02-11,2.431667
2003-02-12,2.4041669999999997
2003-02-13,2.305
2003-02-14,2.25
2003-02-18,2.3458330000000003
2003-02-19,2.285
2003-02-20,2.3008330000000004
2003-02-21,2.358333
2003-02-24,2.395833
2003-02-25,2.4125
2003-02-26,2.4291669999999996
2003-02-27,2.375
2003-02-28,2.416667
2003-03-03,2.458333
2003-03-04,2.4458330000000004
2003-03-05,2.441667
2003-03-06,2.436667
2003-03-07,2.3858330000000003
2003-03-10,2.3416669999999997
2003-03-11,2.375
2003-03-12,2.3883330000000003
2003-03-13,2.391667
2003-03-14,2.333333
2003-03-17,2.3458330000000003
2003-03-18,2.326667
2003-03-19,2.286667
2003-03-20,2.311667
2003-03-21,2.316667
2003-03-24,2.2833330000000003
2003-03-25,2.3016669999999997
2003-03-26,2.2583330000000004
2003-03-27,2.2925
2003-03-28,2.2875
2003-03-31,2.245833
2003-04-01,2.305
2003-04-02,2.329167
2003-04-03,2.265833
2003-04-04,2.254167
2003-04-07,2.3
2003-04-08,2.3208330000000004
2003-04-09,2.3416669999999997
2003-04-10,2.358333
2003-04-11,2.333333
2003-04-14,2.35
2003-04-15,2.375
2003-04-16,2.3433330000000003
2003-04-17,2.338333
2003-04-21,2.358333
2003-04-22,2.3208330000000004
2003-04-23,2.3208330000000004
2003-04-24,2.2375
2003-04-25,2.266667
2003-04-28,2.291667
2003-04-29,2.333333
2003-04-30,2.33
2003-05-01,2.3416669999999997
2003-05-02,2.3191669999999998
2003-05-05,2.3441669999999997
2003-05-06,2.389167
2003-05-07,2.391667
2003-05-08,2.375
2003-05-09,2.4033330000000004
2003-05-12,2.4375
2003-05-13,2.440833
2003-05-14,2.3883330000000003
2003-05-15,2.35
2003-05-16,2.3833330000000004
2003-05-19,2.400833
2003-05-20,2.438333
2003-05-21,2.435833
2003-05-22,2.445
2003-05-23,2.483333
2003-05-27,2.4641669999999998
2003-05-28,2.479167
2003-05-29,2.5083330000000004
2003-05-30,2.5
2003-06-02,2.441667
2003-06-03,2.480833
2003-06-04,2.504167
2003-06-05,2.5333330000000003
2003-06-06,2.566667
2003-06-09,2.5333330000000003
2003-06-10,2.5266669999999998
2003-06-11,2.5291669999999997
2003-06-12,2.499167
2003-06-13,2.458333
2003-06-16,2.4891669999999997
2003-06-17,2.520833
2003-06-18,2.5358330000000002
2003-06-19,2.5291669999999997
2003-06-20,2.503333
2003-06-23,2.5133330000000003
2003-06-24,2.505
2003-06-25,2.499167
2003-06-26,2.498333
2003-06-27,2.479167
2003-06-30,2.4716669999999996
2003-07-01,2.4933330000000002
2003-07-02,2.546667
2003-07-03,2.5716669999999997
2003-07-07,2.595
2003-07-08,2.6225
2003-07-09,2.708333
2003-07-10,2.6783330000000003
2003-07-11,2.6375
2003-07-14,2.645833
2003-07-15,2.6625
2003-07-16,2.6591669999999996
2003-07-17,2.6575
2003-07-18,2.6533330000000004
2003-07-21,2.6625
2003-07-22,2.6333330000000004
2003-07-23,2.641667
2003-07-24,2.7425
2003-07-25,2.815833
2003-07-28,2.833333
2003-07-29,2.815
2003-07-30,2.8325
2003-07-31,2.9025
2003-08-01,2.8866669999999996
2003-08-04,2.831667
2003-08-05,2.808333
2003-08-06,2.7825
2003-08-07,2.764167
2003-08-08,2.8175
2003-08-11,2.870833
2003-08-12,2.919167
2003-08-13,2.938333
2003-08-14,3.065
2003-08-15,3.0958330000000003
2003-08-18,3.124167
2003-08-19,3.170833
2003-08-20,3.25
2003-08-21,3.1958330000000004
2003-08-22,3.09
2003-08-25,3.0625
2003-08-26,3.0541669999999996
2003-08-27,3.0525
2003-08-28,3.1125
2003-08-29,3.120833
2003-09-02,3.208333
2003-09-03,3.1566669999999997
2003-09-04,3.209167
2003-09-05,3.2925
2003-09-08,3.318333
2003-09-09,3.2791669999999997
2003-09-10,3.269167
2003-09-11,3.2625
2003-09-12,3.325
2003-09-15,3.2875
2003-09-16,3.291667
2003-09-17,3.3041669999999996
2003-09-18,3.441667
2003-09-19,3.4666669999999997
2003-09-22,3.398333
2003-09-23,3.3725
2003-09-24,3.3841669999999997
2003-09-25,3.268333
2003-09-26,3.2791669999999997
2003-09-29,3.354167
2003-09-30,3.4016669999999998
2003-10-01,3.525
2003-10-02,3.683333
2003-10-03,3.7875
2003-10-06,3.84
2003-10-07,3.854167
2003-10-08,3.770833
2003-10-09,3.7583330000000004
2003-10-10,3.735
2003-10-13,3.905
2003-10-14,3.9658330000000004
2003-10-15,3.931667
2003-10-16,3.895833
2003-10-17,3.858333
2003-10-20,3.808333
2003-10-21,3.8375
2003-10-22,3.729167
2003-10-23,3.675
2003-10-24,3.6375
2003-10-27,3.6608330000000002
2003-10-28,3.7125
2003-10-29,3.7808330000000003
2003-10-30,3.8666669999999996
2003-10-31,3.8125
2003-11-03,3.825
2003-11-04,3.858333
2003-11-05,3.766667
2003-11-06,3.666667
2003-11-07,3.67
2003-11-10,3.5625
2003-11-11,3.535
2003-11-12,3.608333
2003-11-13,3.655
2003-11-14,3.6325
2003-11-17,3.5333330000000003
2003-11-18,3.505
2003-11-19,3.5
2003-11-20,3.5125
2003-11-21,3.505833
2003-11-24,3.5125
2003-11-25,3.625
2003-11-26,3.620833
2003-11-28,3.649167
2003-12-01,3.833333
2003-12-02,3.860833
2003-12-03,3.8416669999999997
2003-12-04,3.9675
2003-12-05,4.0425
2003-12-08,4.241667
2003-12-09,4.444167
2003-12-10,4.3
2003-12-11,4.3275
2003-12-12,4.483333
2003-12-15,4.5025
2003-12-16,4.524166999999999
2003-12-17,4.516667
2003-12-18,4.579167
2003-12-19,4.695833
2003-12-22,4.8875
2003-12-23,4.821667
2003-12-24,4.865
2003-12-26,4.914166000000001
2003-12-29,4.965833
2003-12-30,4.8541669999999995
2003-12-31,4.875
2004-01-02,5.066667
2004-01-05,5.239167
2004-01-06,5.175
2004-01-07,5.035833
2004-01-08,5.141667
2004-01-09,5.07
2004-01-12,5.1041669999999995
2004-01-13,5.108333
2004-01-14,5.058333
2004-01-15,4.9125
2004-01-16,4.885
2004-01-20,4.999166000000001
2004-01-21,4.875
2004-01-22,4.815
2004-01-23,4.75
2004-01-26,4.6875
2004-01-27,4.816667
2004-01-28,4.683333
2004-01-29,4.548333
2004-01-30,4.4725
2004-02-02,4.546667
2004-02-03,4.85
2004-02-04,4.908333
2004-02-05,4.6875
2004-02-06,4.7291669999999995
2004-02-09,4.838333
2004-02-10,4.908333
2004-02-11,5.031667
2004-02-12,5.0833330000000005
2004-02-13,4.97
2004-02-17,5.003334
2004-02-18,4.866667
2004-02-19,4.758333
2004-02-20,4.74
2004-02-23,4.6458330000000005
2004-02-24,4.675833
2004-02-25,4.775833
2004-02-26,4.785
2004-02-27,4.825
2004-03-01,5.035833
2004-03-02,5.0075
2004-03-03,4.9325
2004-03-04,4.920833
2004-03-05,4.8325
2004-03-08,4.720833
2004-03-09,4.634167
2004-03-10,4.3541669999999995
2004-03-11,4.215
2004-03-12,4.369167
2004-03-15,4.308333
2004-03-16,4.283333
2004-03-17,4.4875
2004-03-18,4.498333000000001
2004-03-19,4.476666000000001
2004-03-22,4.370833
2004-03-23,4.345833
2004-03-24,4.245833
2004-03-25,4.163333000000001
2004-03-26,4.341667
2004-03-29,4.441667
2004-03-30,4.5416669999999995
2004-03-31,4.575
2004-04-01,4.623333000000001
2004-04-02,4.693333
2004-04-05,4.733333
2004-04-06,4.7575
2004-04-07,4.6875
2004-04-08,4.61
2004-04-12,4.611667
2004-04-13,4.454167
2004-04-14,4.383333
2004-04-15,4.355
2004-04-16,4.4166669999999995
2004-04-19,4.394166
2004-04-20,4.245833
2004-04-21,4.089167
2004-04-22,4.0625
2004-04-23,4.1375
2004-04-26,4.0416669999999995
2004-04-27,4.075
2004-04-28,3.8058330000000002
2004-04-29,3.775
2004-04-30,3.791667
2004-05-03,3.675
2004-05-04,3.8125
2004-05-05,3.879167
2004-05-06,3.7208330000000003
2004-05-07,3.5916669999999997
2004-05-10,3.520833
2004-05-11,3.681667
2004-05-12,3.6166669999999996
2004-05-13,3.816667
2004-05-14,3.764167
2004-05-17,3.6675
2004-05-18,3.939167
2004-05-19,3.9875
2004-05-20,3.919167
2004-05-21,3.9458330000000004
2004-05-24,4.045
2004-05-25,4.0833330000000005
2004-05-26,4.165
2004-05-27,4.2925
2004-05-28,4.225
2004-06-01,4.175
2004-06-02,4.1
2004-06-03,3.9708330000000003
2004-06-04,4.115
2004-06-07,4.3175
2004-06-08,4.25
2004-06-09,4.07
2004-06-10,4.1375
2004-06-14,3.900833
2004-06-15,3.7791669999999997
2004-06-16,3.666667
2004-06-17,3.785
2004-06-18,3.829167
2004-06-21,3.7833330000000003
2004-06-22,3.791667
2004-06-23,3.89
2004-06-24,4.025
2004-06-25,4.0833330000000005
2004-06-28,3.858333
2004-06-29,3.8975
2004-06-30,3.9625
2004-07-01,3.9041669999999997
2004-07-02,3.941667
2004-07-06,3.8666669999999996
2004-07-07,4.0833330000000005
2004-07-08,3.9625
2004-07-09,3.9666669999999997
2004-07-12,4.0
2004-07-13,4.0833330000000005
2004-07-14,4.125
2004-07-15,4.334167
2004-07-16,4.495833
2004-07-19,4.3958330000000005
2004-07-20,4.483333
2004-07-21,4.308333
2004-07-22,4.279167
2004-07-23,4.191667
2004-07-26,4.130833
2004-07-27,4.258333
2004-07-28,4.375833999999999
2004-07-29,4.469167
2004-07-30,4.491667
2004-08-02,4.494167
2004-08-03,4.463333
2004-08-04,4.35
2004-08-05,4.295833
2004-08-06,4.331666
2004-08-09,4.316667
2004-08-10,4.4325
2004-08-11,4.3875
2004-08-12,4.4625
2004-08-13,4.470833
2004-08-16,4.581666
2004-08-17,4.706666
2004-08-18,4.781667
2004-08-19,4.875833999999999
2004-08-20,4.82
2004-08-23,4.689166999999999
2004-08-24,4.609167
2004-08-25,4.728333
2004-08-26,4.695
2004-08-27,4.731667
2004-08-30,4.741667
2004-08-31,4.814166999999999
2004-09-01,4.7875
2004-09-02,4.7916669999999995
2004-09-03,4.818333
2004-09-07,4.965
2004-09-08,4.94
2004-09-09,4.98
2004-09-10,4.8975
2004-09-13,4.92
2004-09-14,5.09
2004-09-15,5.09
2004-09-16,5.055
2004-09-17,5.17
2004-09-20,5.185
2004-09-21,5.19
2004-09-22,5.1375
2004-09-23,5.0425
2004-09-24,5.15
2004-09-27,5.0075
2004-09-28,5.4375
2004-09-29,5.665
2004-09-30,5.6175
2004-10-01,5.685
2004-10-04,5.8
2004-10-05,5.91
2004-10-06,5.825
2004-10-07,5.735
2004-10-08,5.6025
2004-10-11,5.6075
2004-10-12,5.4375
2004-10-13,5.21
2004-10-14,5.08
2004-10-15,5.4125
2004-10-18,5.3175
2004-10-19,5.1375
2004-10-20,5.1925
2004-10-21,5.3875
2004-10-22,5.3375
2004-10-25,5.31
2004-10-26,5.45
2004-10-27,5.445
2004-10-28,5.195
2004-10-29,5.29
2004-11-01,5.325
2004-11-02,5.2475
2004-11-03,5.4275
2004-11-04,5.46
2004-11-05,5.625
2004-11-08,5.625
2004-11-09,5.775
2004-11-10,5.725
2004-11-11,5.7175
2004-11-12,6.04
2004-11-15,6.105
2004-11-16,5.77
2004-11-17,6.01
2004-11-18,5.9125
2004-11-19,6.0
2004-11-22,5.935
2004-11-23,5.9375
2004-11-24,6.015
2004-11-26,6.225
2004-11-29,6.12
2004-11-30,6.205
2004-12-01,6.185
2004-12-02,6.0475
2004-12-03,6.1
2004-12-06,5.9925
2004-12-07,5.94
2004-12-08,5.925
2004-12-09,6.0275
2004-12-10,6.1675
2004-12-13,6.3425
2004-12-14,6.285
2004-12-15,6.3325
2004-12-16,6.565
2004-12-17,6.6175
2004-12-20,6.675
2004-12-21,6.9525
2004-12-22,7.0175
2004-12-23,6.9525
2004-12-27,6.965
2004-12-28,7.2475
2004-12-29,7.2375
2004-12-30,7.1525
2004-12-31,7.2525
2005-01-03,7.0
2005-01-04,6.67
2005-01-05,6.5125
2005-01-06,6.5125
2005-01-07,6.67
2005-01-10,6.62
2005-01-11,6.5725
2005-01-12,6.6675
2005-01-13,6.8525
2005-01-14,7.2575
2005-01-18,7.245
2005-01-19,7.0925
2005-01-20,6.995
2005-01-21,7.4225
2005-01-24,7.625
2005-01-25,7.48
2005-01-26,7.6725
2005-01-27,7.575
2005-01-28,7.48
2005-01-31,7.5625
2005-02-01,7.6625
2005-02-02,7.5875
2005-02-03,7.465
2005-02-04,7.4225
2005-02-07,7.495
2005-02-08,7.5
2005-02-09,7.3375
2005-02-10,7.275
2005-02-11,7.25
2005-02-14,7.4975
2005-02-15,7.6175
2005-02-16,7.595
2005-02-17,7.8075
2005-02-18,7.9975
2005-02-22,8.3525
2005-02-23,8.725
2005-02-24,9.1375
2005-02-25,8.8925
2005-02-28,8.75
2005-03-01,8.3775
2005-03-02,8.5225
2005-03-03,8.6675
2005-03-04,9.025
2005-03-07,8.8375
2005-03-08,8.64
2005-03-09,8.565
2005-03-10,8.29
2005-03-11,8.3425
2005-03-14,8.1275
2005-03-15,8.0275
2005-03-16,7.9775
2005-03-17,8.42
2005-03-18,8.41
2005-03-21,8.25
2005-03-22,8.175
2005-03-23,7.64
2005-03-24,7.9
2005-03-28,7.7325
2005-03-29,7.4025
2005-03-30,7.71
2005-03-31,7.9025
2005-04-01,8.0
2005-04-04,7.75
2005-04-05,7.7
2005-04-06,7.6975
2005-04-07,7.8675
2005-04-08,7.875
2005-04-11,7.805
2005-04-12,7.675
2005-04-13,7.3525
2005-04-14,6.9525
2005-04-15,6.74
2005-04-18,6.835
2005-04-19,7.1475
2005-04-20,7.0625
2005-04-21,7.2875
2005-04-22,7.0625
2005-04-25,7.365
2005-04-26,7.16
2005-04-27,7.0425
2005-04-28,6.65
2005-04-29,6.7375
2005-05-02,6.755
2005-05-03,6.7625
2005-05-04,7.0
2005-05-05,6.9225
2005-05-06,7.025
2005-05-09,7.1425
2005-05-10,6.89
2005-05-11,6.89
2005-05-12,6.5375
2005-05-13,6.4
2005-05-16,6.7
2005-05-17,6.7575
2005-05-18,7.1625
2005-05-19,7.195
2005-05-20,7.055
2005-05-23,7.155
2005-05-24,7.3325
2005-05-25,7.25
2005-05-26,7.425
2005-05-27,7.4025
2005-05-31,7.2575
2005-06-01,7.34
2005-06-02,7.4625
2005-06-03,7.4825
2005-06-06,7.285
2005-06-07,7.125
2005-06-08,7.1
2005-06-09,6.9025
2005-06-10,6.98
2005-06-13,7.0025
2005-06-14,7.15
2005-06-15,7.2225
2005-06-16,7.5575
2005-06-17,7.69
2005-06-20,7.6125
2005-06-21,7.46
2005-06-22,7.355
2005-06-23,7.09
2005-06-24,6.995
2005-06-27,7.2125
2005-06-28,7.3925
2005-06-29,7.4175
2005-06-30,7.32
2005-07-01,7.4925
2005-07-05,7.3775
2005-07-06,7.5025
2005-07-07,7.545
2005-07-08,7.7625
2005-07-11,7.9175
2005-07-12,7.8675
2005-07-13,7.9525
2005-07-14,7.8825
2005-07-15,7.7375
2005-07-18,7.765
2005-07-19,7.8725
2005-07-20,8.125
2005-07-21,8.275
2005-07-22,8.305
2005-07-25,7.975
2005-07-26,7.9475
2005-07-27,7.975
2005-07-28,8.1725
2005-07-29,8.14
2005-08-01,8.25
2005-08-02,8.4625
2005-08-03,8.6
2005-08-04,8.5225
2005-08-05,8.445
2005-08-08,8.5675
2005-08-09,8.825
2005-08-10,8.9825
2005-08-11,8.7125
2005-08-12,8.6675
2005-08-15,8.82
2005-08-16,8.54
2005-08-17,8.54
2005-08-18,8.3275
2005-08-19,8.2875
2005-08-22,8.6475
2005-08-23,8.44
2005-08-24,8.12
2005-08-25,8.4525
2005-08-26,8.3575
2005-08-29,8.4675
2005-08-30,8.49
2005-08-31,8.5975
2005-09-01,8.7275
2005-09-02,8.945
2005-09-06,9.085
2005-09-07,9.0025
2005-09-08,9.0625
2005-09-09,9.2975
2005-09-12,9.3
2005-09-13,9.1075
2005-09-14,9.15
2005-09-15,9.535
2005-09-16,9.9625
2005-09-19,9.825
2005-09-20,9.805
2005-09-21,10.475
2005-09-22,10.465
2005-09-23,10.7825
2005-09-26,10.9725
2005-09-27,10.9
2005-09-28,11.01
2005-09-29,11.195
2005-09-30,10.965
2005-10-03,10.95
2005-10-04,10.65
2005-10-05,10.0325
2005-10-06,9.5075
2005-10-07,9.8375
2005-10-10,10.195
2005-10-11,10.35
2005-10-12,9.8425
2005-10-13,9.775
2005-10-14,9.97
2005-10-17,9.865
2005-10-18,9.5575
2005-10-19,9.7025
2005-10-20,9.2125
2005-10-21,9.6775
2005-10-24,9.9425
2005-10-25,9.8175
2005-10-26,9.89
2005-10-27,9.6775
2005-10-28,9.96
2005-10-31,10.3325
2005-11-01,10.565
2005-11-02,10.735
2005-11-03,10.875
2005-11-04,10.7275
2005-11-07,10.76
2005-11-08,10.775
2005-11-09,10.67
2005-11-10,10.325
2005-11-11,10.5125
2005-11-14,10.3225
2005-11-15,10.3475
2005-11-16,10.59
2005-11-17,10.79
2005-11-18,10.675
2005-11-21,10.8
2005-11-22,10.9475
2005-11-23,10.9925
2005-11-25,11.1475
2005-11-28,10.8975
2005-11-29,10.9025
2005-11-30,10.84
2005-12-01,11.235
2005-12-02,11.27
2005-12-05,11.025
2005-12-06,10.995
2005-12-07,10.5
2005-12-08,10.45
2005-12-09,10.555
2005-12-12,10.565
2005-12-13,10.55
2005-12-14,10.425
2005-12-15,10.3075
2005-12-16,10.29
2005-12-19,10.03
2005-12-20,10.075
2005-12-21,10.37
2005-12-22,10.295
2005-12-23,10.2875
2005-12-27,10.1925
2005-12-28,10.2225
2005-12-29,10.3425
2005-12-30,10.285
2006-01-03,10.75
2006-01-04,11.03
2006-01-05,11.095
2006-01-06,11.25
2006-01-09,11.4
2006-01-10,11.375
2006-01-11,11.55
2006-01-12,11.8925
2006-01-13,11.83
2006-01-17,11.7425
2006-01-18,11.51
2006-01-19,11.985
2006-01-20,11.615
2006-01-23,11.795
2006-01-24,11.9575
2006-01-25,11.895
2006-01-26,12.4025
2006-01-27,12.45
2006-01-30,12.5025
2006-01-31,12.8175
2006-02-01,12.595
2006-02-02,12.325
2006-02-03,12.2125
2006-02-06,12.4
2006-02-07,11.8375
2006-02-08,11.8525
2006-02-09,11.82
2006-02-10,11.7075
2006-02-13,11.465
2006-02-14,11.7625
2006-02-15,11.9225
2006-02-16,11.975
2006-02-17,11.81
2006-02-21,11.7
2006-02-22,11.9975
2006-02-23,12.11
2006-02-24,12.1575
2006-02-27,11.8775
2006-02-28,11.6075
2006-03-01,12.0
2006-03-02,11.99
2006-03-03,11.975
2006-03-06,11.64
2006-03-07,11.185
2006-03-08,10.91
2006-03-09,10.57
2006-03-10,10.8125
2006-03-13,10.83
2006-03-14,11.035
2006-03-15,11.2775
2006-03-16,11.25
2006-03-17,11.23
2006-03-20,11.225
2006-03-21,11.0375
2006-03-22,11.055
2006-03-23,11.0
2006-03-24,11.32
2006-03-27,11.46
2006-03-28,11.265
2006-03-29,11.635
2006-03-30,12.065
2006-03-31,12.1325
2006-04-03,12.3175
2006-04-04,12.2375
2006-04-05,12.3625
2006-04-06,12.45
2006-04-07,12.175
2006-04-10,12.0575
2006-04-11,11.97
2006-04-12,12.0475
2006-04-13,11.98
2006-04-17,12.155
2006-04-18,12.605
2006-04-19,12.5775
2006-04-20,12.3625
2006-04-21,12.9325
2006-04-24,12.92
2006-04-25,12.8025
2006-04-26,12.9375
2006-04-27,12.6175
2006-04-28,12.88
2006-05-01,13.2325
2006-05-02,13.5725
2006-05-03,13.4375
2006-05-04,13.69
2006-05-05,13.99
2006-05-08,14.12
2006-05-09,14.545
2006-05-10,14.4325
2006-05-11,13.97
2006-05-12,13.45
2006-05-15,12.875
2006-05-16,12.7875
2006-05-17,12.2625
2006-05-18,11.9375
2006-05-19,11.9275
2006-05-22,11.44
2006-05-23,11.255
2006-05-24,10.97
2006-05-25,11.8775
2006-05-26,12.1575
2006-05-30,11.6625
2006-05-31,11.6475
2006-06-01,11.7575
2006-06-02,11.85
2006-06-05,11.49
2006-06-06,11.2625
2006-06-07,10.695
2006-06-08,10.66
2006-06-09,10.86
2006-06-12,10.27
2006-06-13,10.035
2006-06-14,10.35
2006-06-15,11.135
2006-06-16,10.895
2006-06-19,10.525
2006-06-20,10.48
2006-06-21,11.18
2006-06-22,11.175
2006-06-23,11.005
2006-06-26,11.15
2006-06-27,10.905
2006-06-28,11.175
2006-06-29,11.8
2006-06-30,12.02
2006-07-03,12.215
2006-07-05,11.785
2006-07-06,11.85
2006-07-07,11.685
2006-07-10,11.725
2006-07-11,11.73
2006-07-12,11.54
2006-07-13,11.19
2006-07-14,11.155
2006-07-17,10.875
2006-07-18,10.95
2006-07-19,11.625
2006-07-20,11.175
2006-07-21,10.735
2006-07-24,11.07
2006-07-25,11.315
2006-07-26,11.325
2006-07-27,11.415
2006-07-28,11.83
2006-07-31,11.6
2006-08-01,11.54
2006-08-02,11.745
2006-08-03,11.865
2006-08-04,12.025
2006-08-07,11.825
2006-08-08,11.74
2006-08-09,11.505
2006-08-10,11.445
2006-08-11,11.205
2006-08-14,11.005
2006-08-15,10.91
2006-08-16,11.17
2006-08-17,11.3
2006-08-18,11.28
2006-08-21,11.13
2006-08-22,10.905
2006-08-23,10.445
2006-08-24,10.475
2006-08-25,10.45
2006-08-28,10.64
2006-08-29,10.675
2006-08-30,10.7
2006-08-31,10.72
2006-09-01,11.13
2006-09-05,11.435
2006-09-06,11.065
2006-09-07,10.865
2006-09-08,10.835
2006-09-11,10.2
2006-09-12,10.215
2006-09-13,10.525
2006-09-14,10.4
2006-09-15,10.425
2006-09-18,10.485
2006-09-19,10.27
2006-09-20,10.02
2006-09-21,10.14
2006-09-22,10.02
2006-09-25,9.88
2006-09-26,10.31
2006-09-27,10.555
2006-09-28,10.665
2006-09-29,10.78
2006-10-02,10.915
2006-10-03,10.45
2006-10-04,10.87
2006-10-05,11.125
2006-10-06,11.105
2006-10-09,11.41
2006-10-10,11.6
