Date,CX
2004-02-06,10.91622
2004-02-09,10.904819999999999
2004-02-10,10.737638
2004-02-11,10.882023
2004-02-12,11.045405
2004-02-13,11.056805
2004-02-17,11.292378
2004-02-18,11.174591
2004-02-19,11.28098
2004-02-20,10.980812
2004-02-23,10.885822000000001
2004-02-24,10.790833000000001
2004-02-25,10.809830999999999
2004-02-26,10.901021
2004-02-27,10.961815
2004-03-01,11.235385
2004-03-02,11.193589
2004-03-03,10.950416
2004-03-04,11.037807
2004-03-05,10.984612
2004-03-08,10.737638
2004-03-09,10.775635000000001
2004-03-10,10.733839
2004-03-11,10.334883
2004-03-12,10.828828999999999
2004-03-15,10.81363
2004-03-16,10.885822000000001
2004-03-17,11.075802000000001
2004-03-18,10.977013000000001
2004-03-19,10.904819999999999
2004-03-22,10.749038
2004-03-23,10.82123
2004-03-24,10.988412
2004-03-25,11.208788
2004-03-26,11.189789999999999
2004-03-29,11.064404
2004-03-30,11.0948
2004-03-31,11.330375
2004-04-01,11.337974
2004-04-02,11.706534
2004-04-05,11.721732000000001
2004-04-06,11.622943
2004-04-07,11.474758999999999
2004-04-08,11.277181
2004-04-12,11.315176
2004-04-13,11.277181
2004-04-14,11.113798
2004-04-15,11.144195
2004-04-16,10.977013000000001
2004-04-19,11.007408999999999
2004-04-20,11.106199
2004-04-21,10.893422
2004-04-22,11.353172
2004-04-23,11.820521000000001
2004-04-26,11.679936
2004-04-27,11.455761
2004-04-28,11.068203
2004-04-29,11.018808
2004-04-30,11.189789999999999
2004-05-03,11.163193
2004-05-04,11.265781
2004-05-05,10.980812
2004-05-06,10.695844000000001
2004-05-07,10.205696000000001
2004-05-10,9.98532
2004-05-11,10.125905
2004-05-12,10.144903
2004-05-13,10.281688
2004-05-14,10.524861
2004-05-17,10.213295
2004-05-18,10.479267
2004-05-19,10.562858
2004-05-20,10.703443
2004-05-21,10.714841
2004-05-24,10.752837
2004-05-25,11.091001
2004-05-26,10.996011
2004-05-27,11.159393
2004-05-28,11.147994
2004-06-01,11.170792
2004-06-02,11.239184
2004-06-03,10.969414
2004-06-04,11.185989999999999
2004-06-07,11.421565
2004-06-08,11.235385
2004-06-09,11.151793
2004-06-10,11.216387
2004-06-14,11.109999
2004-06-15,11.394967999999999
2004-06-16,11.227786
2004-06-17,11.277181
2004-06-18,11.296178
2004-06-21,11.448162
2004-06-22,11.436763000000001
2004-06-23,11.265781
2004-06-24,11.189789999999999
2004-06-25,11.235385
2004-06-28,10.931417
2004-06-29,10.790833000000001
2004-06-30,11.056805
2004-07-01,11.022608
2004-07-02,10.950416
2004-07-06,10.859225
2004-07-07,10.665446000000001
2004-07-08,10.547659
2004-07-09,10.760436
2004-07-12,10.81363
2004-07-13,10.779434
2004-07-14,10.699643
2004-07-15,10.870625
2004-07-16,11.030207
2004-07-19,10.775635000000001
2004-07-20,10.81743
2004-07-21,10.771835000000001
2004-07-22,10.695844000000001
2004-07-23,10.749038
2004-07-26,10.783234
2004-07-27,11.030207
2004-07-28,10.897222
2004-07-29,10.790833000000001
2004-07-30,10.707241999999999
2004-08-02,10.840228
2004-08-03,10.958014
2004-08-04,10.927617999999999
2004-08-05,10.847827
2004-08-06,10.490665
2004-08-09,10.471667
2004-08-10,10.616052
2004-08-11,10.464068
2004-08-12,10.380477
2004-08-13,10.372878
2004-08-16,10.524861
2004-08-17,10.638849
2004-08-18,10.771835000000001
2004-08-19,10.806030999999999
2004-08-20,10.923819
2004-08-23,10.939017
2004-08-24,10.920019
2004-08-25,10.923819
2004-08-26,10.927617999999999
2004-08-27,10.942817
2004-08-30,10.768036
2004-08-31,10.752837
2004-09-01,10.950416
2004-09-02,10.920019
2004-09-03,10.866825
2004-09-07,10.939017
2004-09-08,10.893422
2004-09-09,10.893422
2004-09-10,10.81743
2004-09-13,11.265781
2004-09-14,11.508955
2004-09-15,11.273381
2004-09-16,11.47096
2004-09-17,11.641941000000001
2004-09-20,11.588747
2004-09-21,11.854718
2004-09-22,11.611545
2004-09-23,11.451962
2004-09-24,11.47096
2004-09-27,10.619850999999999
2004-09-28,10.581856
2004-09-29,10.771835000000001
2004-09-30,10.692043
2004-10-01,10.847827
2004-10-04,11.0948
2004-10-05,11.037807
2004-10-06,11.303778
2004-10-07,11.242984
2004-10-08,10.980812
2004-10-11,10.950416
2004-10-12,10.836428
2004-10-13,10.513463
2004-10-14,10.676846000000001
2004-10-15,10.722441
2004-10-18,10.638849
2004-10-19,10.505864
2004-10-20,10.418472999999999
2004-10-21,10.741438
2004-10-22,10.878223
2004-10-25,10.733839
2004-10-26,10.923819
2004-10-27,11.068203
2004-10-28,10.870625
2004-10-29,11.011209
2004-11-01,11.041606
2004-11-02,11.064404
2004-11-03,11.223986
2004-11-04,11.356972
2004-11-05,11.360771000000002
2004-11-08,11.45956
2004-11-09,11.394967999999999
2004-11-10,11.227786
2004-11-11,11.497557
2004-11-12,11.596346
2004-11-15,11.740730000000001
2004-11-16,11.668538
2004-11-17,11.926910000000001
2004-11-18,11.831921000000001
2004-11-19,11.691336
2004-11-22,11.748329
2004-11-23,11.831921000000001
2004-11-24,11.968705
2004-11-26,12.071295
2004-11-29,12.078894
2004-11-30,12.238477
2004-12-01,12.732422999999999
2004-12-02,12.645033
2004-12-03,12.690627000000001
2004-12-06,12.728622999999999
2004-12-07,12.629833999999999
2004-12-08,12.614635
2004-12-09,12.637433
2004-12-10,12.823613
2004-12-13,12.861609
2004-12-14,12.899605000000001
2004-12-15,13.100983
2004-12-16,13.184574
2004-12-17,13.241568
2004-12-20,13.40875
2004-12-21,13.617726999999999
2004-12-22,13.674721
2004-12-23,13.796307999999998
2004-12-27,13.750712
2004-12-28,13.800107999999998
2004-12-29,13.830504000000001
2004-12-30,13.8685
2004-12-31,13.838103
2005-01-03,13.765911
2005-01-04,13.610128
2005-01-05,13.264365
2005-01-06,13.283363
2005-01-07,13.207372
2005-01-10,13.427748000000001
2005-01-11,13.423948000000001
2005-01-12,13.659523000000002
2005-01-13,13.705117999999999
2005-01-14,14.069879
2005-01-18,14.183866
2005-01-19,14.001485999999998
2005-01-20,13.743114000000002
2005-01-21,13.716516
2005-01-24,13.598729
2005-01-25,13.674721
2005-01-26,13.8723
2005-01-27,14.058479
2005-01-28,14.100275
2005-01-31,14.240860000000001
2005-02-01,14.639816
2005-02-02,14.753804
2005-02-03,14.605620000000002
2005-02-04,14.696810999999999
2005-02-07,14.643617
2005-02-08,14.772801999999999
2005-02-09,14.731007
2005-02-10,14.769003
2005-02-11,14.837396
2005-02-14,14.844995
2005-02-15,14.818398
2005-02-16,14.696810999999999
2005-02-17,14.753804
2005-02-18,14.757604
2005-02-22,14.742405999999999
2005-02-23,14.769003
2005-02-24,14.852592999999999
2005-02-25,15.566916
2005-02-28,15.186957000000001
2005-03-01,14.955182999999998
2005-03-02,15.319942999999999
2005-03-03,15.373137
2005-03-04,15.946876000000001
2005-03-07,16.079860999999998
2005-03-08,16.045664000000002
2005-03-09,15.836687
2005-03-10,15.403534
2005-03-11,15.430131
2005-03-14,15.103367
2005-03-15,14.947582999999998
2005-03-16,14.579023000000001
2005-03-17,14.449838
2005-03-18,14.351048
2005-03-21,14.199064000000002
2005-03-22,14.32825
2005-03-23,14.126872
2005-03-24,14.301653
2005-03-28,14.092676
2005-03-29,13.883698
2005-03-30,13.689919
2005-03-31,13.77351
2005-04-01,14.001485999999998
2005-04-04,13.952091000000001
2005-04-05,13.724115
2005-04-06,13.788708999999999
2005-04-07,14.05088
2005-04-08,14.081276999999998
2005-04-11,14.058479
2005-04-12,14.271256
2005-04-13,14.172467000000001
2005-04-14,13.731715
2005-04-15,13.431547
2005-04-18,13.397351
2005-04-19,13.59113
2005-04-20,13.306161
2005-04-21,13.549335000000001
2005-04-22,13.062987
2005-04-25,13.796307999999998
2005-04-26,14.039481
2005-04-27,13.746913000000001
2005-04-28,13.450545000000002
2005-04-29,13.67852
2005-05-02,13.967289000000001
2005-05-03,14.134471
2005-05-04,14.544827
2005-05-05,14.590422
2005-05-06,14.225660999999999
2005-05-09,14.100275
2005-05-10,14.028082999999999
2005-05-11,13.925494
2005-05-12,13.940692000000002
2005-05-13,13.77351
2005-05-16,13.910295000000001
2005-05-17,13.8685
2005-05-18,14.195265
2005-05-19,14.172467000000001
2005-05-20,14.069879
2005-05-23,14.290254999999998
2005-05-24,14.541027
2005-05-25,14.377645000000001
2005-05-26,14.575223999999999
2005-05-27,14.552426
2005-05-31,14.514429999999999
2005-06-01,14.7918
2005-06-02,15.084369
2005-06-03,14.734805999999999
2005-06-06,15.110966000000001
2005-06-07,15.300945
2005-06-08,15.091968
2005-06-09,15.335141
2005-06-10,15.331342000000001
2005-06-13,15.464328
2005-06-14,15.749297
2005-06-15,15.722698999999999
2005-06-16,15.950675
2005-06-17,16.117857
2005-06-20,16.235643
2005-06-21,16.064663
2005-06-22,15.829088
2005-06-23,15.589714
2005-06-24,15.502323
2005-06-27,15.756896
2005-06-28,16.034266
2005-06-29,16.399027
2005-06-30,16.117857
2005-07-01,15.981071
2005-07-05,16.182449
2005-07-06,16.528212
2005-07-07,16.535812
2005-07-08,16.725792000000002
2005-07-11,16.782785
2005-07-12,16.904370999999998
2005-07-13,16.900572
2005-07-14,16.870176
2005-07-15,16.486418
2005-07-18,16.395227
2005-07-19,16.809381
2005-07-20,17.189341
2005-07-21,16.999360999999997
2005-07-22,17.139946
2005-07-25,16.900572
2005-07-26,16.908171
2005-07-27,17.265333
2005-07-28,17.827671
2005-07-29,17.918861
2005-08-01,17.884666
2005-08-02,18.105042
2005-08-03,17.956858
2005-08-04,18.165834
2005-08-05,17.709885
2005-08-08,17.740282
2005-08-09,17.801075
2005-08-10,17.835272
2005-08-11,18.268425
2005-08-12,18.078445000000002
2005-08-15,18.124041000000002
2005-08-16,17.820072
2005-08-17,17.633892000000003
2005-08-18,17.706085
2005-08-19,17.573099
2005-08-22,17.820072
2005-08-23,17.603497
2005-08-24,17.405918
2005-08-25,17.174143
2005-08-26,16.847378
2005-08-29,16.843578
2005-08-30,16.816979999999997
2005-08-31,18.11264
2005-09-01,18.975147
2005-09-02,19.039742
2005-09-06,20.213814000000003
2005-09-07,19.792059
2005-09-08,19.347507
2005-09-09,19.560284
2005-09-12,19.324710999999997
2005-09-13,19.282915
2005-09-14,19.575483
2005-09-15,19.795858
2005-09-16,19.746464000000003
2005-09-19,19.822456
2005-09-20,19.358906
2005-09-21,19.68947
2005-09-22,19.693270000000002
2005-09-23,19.495691
2005-09-26,19.522289
2005-09-27,19.05114
2005-09-28,19.073936
2005-09-29,19.347507
2005-09-30,19.871851
2005-10-03,20.183416
2005-10-04,19.887048999999998
2005-10-05,19.453896
2005-10-06,18.652184
2005-10-07,19.279116000000002
2005-10-10,19.347507
2005-10-11,19.263916000000002
2005-10-12,18.621786
2005-10-13,18.424208
2005-10-14,18.078445000000002
2005-10-17,18.731973999999997
2005-10-18,18.458405
2005-10-19,18.895357
2005-10-20,18.314020000000003
2005-10-21,18.522997
2005-10-24,18.891558
2005-10-25,18.807966
2005-10-26,19.054939
2005-10-27,18.781368
2005-10-28,19.446297
2005-10-31,19.78446
2005-11-01,20.027634
2005-11-02,20.225212
2005-11-03,19.830054999999998
2005-11-04,20.240412
2005-11-07,20.555777
2005-11-08,20.175817000000002
2005-11-09,20.042831
2005-11-10,20.525381
2005-11-11,20.373396
2005-11-14,20.650766
2005-11-15,20.494984
2005-11-16,21.049723
2005-11-17,21.64246
2005-11-18,21.634860999999997
2005-11-21,21.73365
2005-11-22,21.650059
2005-11-23,21.296698000000003
2005-11-25,21.460079
2005-11-28,21.209307
2005-11-29,21.057323
2005-11-30,21.391687
2005-12-01,22.09841
2005-12-02,22.227596
2005-12-05,22.292189
2005-12-06,22.679747
2005-12-07,22.311188
2005-12-08,22.276991
2005-12-09,22.512566
2005-12-12,22.322585999999998
2005-12-13,23.101501000000003
2005-12-14,23.280082999999998
2005-12-15,23.082504
2005-12-16,22.797535
2005-12-19,22.539162
2005-12-20,22.717743
2005-12-21,22.797535
2005-12-22,22.767138
2005-12-23,22.789935999999997
2005-12-27,22.789935999999997
2005-12-28,22.611355
2005-12-29,22.778536
2005-12-30,22.542961
2006-01-03,23.538454
2006-01-04,23.709436
2006-01-05,23.318079
2006-01-06,23.348475
2006-01-09,23.177494
2006-01-10,23.166094
2006-01-11,24.237579
2006-01-12,23.891815
2006-01-13,23.861420000000003
2006-01-17,23.682838
2006-01-18,23.253485
2006-01-19,23.831022
2006-01-20,23.823423000000002
2006-01-23,23.956409
2006-01-24,24.514948
2006-01-25,24.632735999999998
2006-01-26,25.119083
2006-01-27,24.868311
2006-01-30,25.024094
2006-01-31,25.069689
2006-02-01,25.183676000000002
2006-02-02,24.689729999999997
2006-02-03,24.260376
2006-02-06,24.822716
2006-02-07,24.058998000000003
2006-02-08,23.606848
2006-02-09,23.546053
2006-02-10,22.489767
2006-02-13,21.505674
2006-02-14,22.227596
2006-02-15,22.573359
2006-02-16,22.797535
2006-02-17,23.067304999999998
2006-02-21,23.219288
2006-02-22,23.633444
2006-02-23,24.150188
2006-02-24,24.188185
2006-02-27,23.888016
2006-02-28,23.466263
2006-03-01,23.834822
2006-03-02,23.572651
2006-03-03,23.705637
2006-03-06,23.329477
2006-03-07,22.622753
2006-03-08,22.550562
2006-03-09,22.516365
2006-03-10,22.702545
2006-03-13,22.869726
2006-03-14,23.063505
2006-03-15,24.165385999999998
2006-03-16,24.936703
2006-03-17,24.864511
2006-03-20,25.054491
2006-03-21,24.712528
2006-03-22,24.9671
2006-03-23,24.59094
2006-03-24,24.788519
2006-03-27,24.765722
2006-03-28,23.85762
2006-03-29,24.252777
2006-03-30,24.602339
2006-03-31,24.803717000000002
2006-04-03,25.043091
2006-04-04,25.41925
2006-04-05,25.806808
2006-04-06,25.913197
2006-04-07,25.571234
2006-04-10,25.765013
2006-04-11,25.373655
2006-04-12,25.073488
2006-04-13,25.100085999999997
2006-04-17,25.103886
2006-04-18,25.935995000000002
2006-04-19,26.175369
2006-04-20,25.305264
2006-04-21,25.244471
2006-04-24,24.853111
2006-04-25,25.160879
2006-04-26,25.651026
2006-04-27,25.191275
2006-04-28,25.654825
2006-05-01,25.992989
2006-05-02,26.559128
2006-05-03,26.467937
2006-05-04,26.711111
2006-05-05,26.635118
2006-05-08,27.243053000000003
2006-05-09,27.201258000000003
2006-05-10,27.170862
2006-05-11,27.193659000000004
2006-05-12,26.042382999999997
2006-05-15,25.286264000000003
2006-05-16,25.027893
2006-05-17,23.903215
2006-05-18,23.57645
2006-05-19,23.568851000000002
2006-05-22,22.615154
2006-05-23,22.447971
2006-05-24,21.874235000000002
2006-05-25,22.645552
2006-05-26,22.998913
2006-05-30,21.866634
2006-05-31,21.646259
2006-06-01,22.37578
2006-06-02,22.911522
2006-06-05,22.037617
2006-06-06,21.277699
2006-06-07,20.51778
2006-06-08,20.168219
2006-06-09,19.617279
2006-06-12,18.667381
2006-06-13,18.11644
2006-06-14,18.823164000000002
2006-06-15,20.760954
2006-06-16,20.487385
2006-06-19,19.575483
2006-06-20,20.080828
2006-06-21,20.992729
2006-06-22,21.095318
2006-06-23,20.943335
2006-06-26,20.958534
2006-06-27,20.384795999999998
2006-06-28,20.494984
2006-06-29,21.498075
2006-06-30,21.646259
2006-07-03,22.987514
2006-07-05,22.478369
2006-07-06,23.048307
2006-07-07,22.436573000000003
2006-07-10,22.155403
2006-07-11,22.398577
2006-07-12,22.223797
2006-07-13,21.482876
2006-07-14,20.973732000000002
2006-07-17,20.70776
2006-07-18,21.159912
2006-07-19,22.390978
2006-07-20,21.916029
2006-07-21,21.73365
2006-07-24,22.73674
2006-07-25,22.713943
2006-07-26,22.045216
2006-07-27,21.612061999999998
2006-07-28,22.174402
2006-07-31,21.520872
2006-08-01,21.285297
2006-08-02,21.73365
2006-08-03,22.144005
2006-08-04,22.174402
2006-08-07,22.037617
2006-08-08,21.779245
2006-08-09,21.323294
2006-08-10,21.110518
2006-08-11,21.216905999999998
2006-08-14,20.753355
2006-08-15,21.323294
2006-08-16,21.961624
2006-08-17,22.045216
2006-08-18,22.333984
2006-08-21,22.1896
2006-08-22,22.106009
2006-08-23,21.36129
2006-08-24,21.338491
2006-08-25,21.657657999999998
2006-08-28,21.794442999999998
2006-08-29,21.885633
2006-08-30,22.1896
2006-08-31,21.954025
2006-09-01,22.546762
2006-09-05,22.774735999999997
2006-09-06,21.984423
2006-09-07,21.946426000000002
2006-09-08,21.513273
2006-09-11,21.292896
2006-09-12,21.900831
2006-09-13,22.242794
2006-09-14,22.227596
2006-09-15,22.501167000000002
2006-09-18,23.253485
2006-09-19,22.653151
2006-09-20,22.987514
2006-09-21,22.379579999999997
2006-09-22,22.083212
2006-09-25,22.630352
2006-09-26,22.865927
2006-09-27,22.759539
2006-09-28,22.881124
2006-09-29,22.858328
2006-10-02,22.744341
2006-10-03,22.797535
2006-10-04,23.451063
2006-10-05,23.739832
2006-10-06,23.686638000000002
2006-10-09,23.443464000000002
2006-10-10,23.67144
2006-10-11,23.481461
2006-10-12,24.454155
2006-10-13,24.742924
2006-10-16,25.024094
2006-10-17,24.606138
2006-10-18,24.704926999999998
2006-10-19,24.666933
2006-10-20,24.560543
2006-10-23,24.454155
2006-10-24,24.697329
2006-10-25,24.963301
2006-10-26,24.317369
2006-10-27,23.215488
2006-10-30,22.759539
2006-10-31,23.359873
2006-11-01,23.223089
2006-11-02,23.1091
2006-11-03,23.063505
2006-11-06,23.466263
2006-11-07,23.321877999999998
2006-11-08,23.367473999999998
2006-11-09,23.534654999999997
2006-11-10,23.724634
2006-11-13,23.884216000000002
2006-11-14,24.226179000000002
2006-11-15,24.583342000000002
2006-11-16,24.340168
2006-11-17,24.370564
2006-11-20,24.400961
2006-11-21,24.697329
2006-11-22,24.659332
2006-11-24,24.461754
2006-11-27,24.089396
2006-11-28,24.119791
2006-11-29,24.537746
2006-11-30,24.727726
2006-12-01,24.560543
2006-12-04,24.773321
2006-12-05,25.008896
2006-12-06,24.879709
2006-12-07,24.49975
2006-12-08,24.400961
2006-12-11,24.514948
2006-12-12,24.720126999999998
2006-12-13,24.803717000000002
2006-12-14,25.168478
2006-12-15,25.548437
2006-12-18,25.548437
2006-12-19,25.176077
2006-12-20,24.894907
2006-12-21,24.834114000000003
2006-12-22,24.438957000000002
2006-12-26,24.651733
2006-12-27,25.396454000000002
2006-12-28,25.578835
2006-12-29,25.746016
2007-01-03,25.852404
2007-01-04,25.616829
2007-01-05,25.183676000000002
2007-01-08,25.305264
2007-01-09,24.621338
2007-01-10,24.925304
2007-01-11,25.198875
2007-01-12,25.32806
2007-01-16,25.791611
2007-01-17,26.460339
2007-01-18,26.445140999999996
2007-01-19,26.597123999999997
2007-01-22,26.673115000000003
2007-01-23,27.121468
2007-01-24,27.296246999999997
2007-01-25,26.148771
2007-01-26,26.141172
2007-01-29,25.723219
2007-01-30,26.521132
2007-01-31,26.885893
2007-02-01,27.296246999999997
2007-02-02,27.691404
2007-02-05,27.258251
2007-02-06,27.630611
2007-02-07,27.866186
2007-02-08,27.737
2007-02-09,27.220257
2007-02-12,26.863094
2007-02-13,27.113867
2007-02-14,28.078962
2007-02-15,27.972573999999998
2007-02-16,27.737
2007-02-20,27.972573999999998
2007-02-21,28.557710999999998
2007-02-22,28.443724
2007-02-23,27.812991999999998
2007-02-26,27.767396999999995
2007-02-27,26.011988
2007-02-28,25.844804999999997
2007-03-01,25.274866
2007-03-02,24.530148
2007-03-05,24.340168
2007-03-06,25.092485
2007-03-07,24.925304
2007-03-08,25.495243
2007-03-09,25.951193
2007-03-12,25.867603
2007-03-13,24.887307999999997
2007-03-14,24.963301
2007-03-15,25.176077
2007-03-16,24.621338
2007-03-19,24.834114000000003
2007-03-20,25.115284
2007-03-21,26.171570000000003
2007-03-22,26.536329
2007-03-23,26.072781
2007-03-26,25.935995000000002
2007-03-27,25.34326
2007-03-28,24.963301
2007-03-29,24.925304
2007-03-30,24.887307999999997
2007-04-02,24.963301
2007-04-03,25.259667999999998
2007-04-04,24.811317000000003
2007-04-05,25.069689
2007-04-09,25.32806
2007-04-10,26.840297999999997
2007-04-11,26.384346
2007-04-12,26.597123999999997
2007-04-13,26.437540000000002
2007-04-16,26.536329
2007-04-17,26.331152000000003
2007-04-18,25.98159
2007-04-19,26.019586999999998
2007-04-20,26.308355
2007-04-23,26.217165
2007-04-24,25.41925
2007-04-25,25.297665
2007-04-26,25.122882999999998
2007-04-27,24.887307999999997
2007-04-30,24.697329
2007-05-01,24.537746
2007-05-02,24.780920000000002
2007-05-03,25.738417000000002
2007-05-04,26.475535999999998
2007-05-07,26.521132
2007-05-08,25.905598
2007-05-09,26.315953999999998
2007-05-10,25.852404
2007-05-11,26.209566
2007-05-14,25.860003
2007-05-15,25.761213
2007-05-16,26.353951000000002
2007-05-17,26.422341999999997
2007-05-18,26.688314000000002
2007-05-21,26.855495
2007-05-22,27.030277
2007-05-23,26.847896999999996
2007-05-24,26.490734000000003
2007-05-25,26.931488
2007-05-29,27.812991999999998
2007-05-30,29.348026
2007-05-31,29.545605
2007-06-01,30.183934999999998
2007-06-04,30.320721000000002
2007-06-05,30.457506
2007-06-06,29.788778000000004
2007-06-07,28.975665999999997
2007-06-08,29.697588
2007-06-11,30.04715
2007-06-12,29.469611999999998
2007-06-13,29.971159000000004
2007-06-14,29.986357
2007-06-15,31.019846
2007-06-18,30.943853000000004
2007-06-19,29.545605
2007-06-20,29.059258000000003
2007-06-21,29.598799
2007-06-22,29.386022999999998
2007-06-25,29.021261
2007-06-26,28.177753000000003
2007-06-27,28.025768
2007-06-28,28.306938
2007-06-29,28.040968
2007-07-02,28.398128999999997
2007-07-03,28.489319000000002
2007-07-05,28.405727000000002
2007-07-06,28.398128999999997
2007-07-09,28.116959
2007-07-10,27.866186
2007-07-11,27.904182000000002
2007-07-12,28.094162
2007-07-13,28.337335999999997
2007-07-16,27.395037
2007-07-17,27.037876
2007-07-18,27.205057
2007-07-19,27.303846000000004
2007-07-20,26.505934000000003
2007-07-23,26.498334999999997
2007-07-24,26.087978
2007-07-25,25.882801
2007-07-26,25.024094
2007-07-27,24.606138
2007-07-30,24.87211
2007-07-31,24.575743
2007-08-01,23.899416
2007-08-02,24.507348999999998
2007-08-03,24.0438
2007-08-06,23.732232999999997
2007-08-07,24.530148
2007-08-08,25.198875
2007-08-09,25.024094
2007-08-10,24.49975
2007-08-13,24.773321
2007-08-14,24.14259
2007-08-15,22.759539
2007-08-16,22.371980999999998
2007-08-17,22.820332
2007-08-20,22.744341
2007-08-21,22.501167000000002
2007-08-22,23.504257
2007-08-23,23.481461
2007-08-24,24.226179000000002
2007-08-27,24.0438
2007-08-28,22.850729
2007-08-29,23.435865
2007-08-30,23.641043
2007-08-31,24.537746
2007-09-04,24.902506
2007-09-05,24.522548999999998
2007-09-06,24.507348999999998
2007-09-07,23.542253
2007-09-10,22.729141000000002
2007-09-11,22.797535
2007-09-12,22.599957
2007-09-13,22.82793
2007-09-14,22.166803
2007-09-17,21.612061999999998
2007-09-18,22.759539
2007-09-19,22.47077
2007-09-20,22.333984
2007-09-21,22.250393
2007-09-24,21.99962
2007-09-25,21.984423
2007-09-26,21.596865
2007-09-27,22.295988
2007-09-28,22.73674
2007-10-01,23.245886
2007-10-02,24.659332
2007-10-03,24.256577
2007-10-04,24.362965
2007-10-05,25.001297
2007-10-08,24.841713000000002
2007-10-09,24.932903
2007-10-10,24.651733
2007-10-11,24.697329
2007-10-12,25.297665
2007-10-15,24.993696
2007-10-16,24.735325
2007-10-17,24.568144
2007-10-18,23.747431
2007-10-19,22.73674
2007-10-22,22.356783
2007-10-23,22.622753
2007-10-24,22.546762
2007-10-25,22.577157999999997
2007-10-26,23.1091
2007-10-29,23.329477
2007-10-30,22.767138
2007-10-31,23.306679000000003
2007-11-01,22.128807000000002
2007-11-02,21.650059
2007-11-05,21.148512
2007-11-06,21.308096
2007-11-07,20.646967
2007-11-08,20.289806
2007-11-09,20.403793
2007-11-12,19.59828
2007-11-13,20.821749
2007-11-14,20.586174
2007-11-15,20.084626999999998
2007-11-16,19.849052
2007-11-19,19.294313
2007-11-20,19.651474
2007-11-21,19.347507
2007-11-23,19.68947
2007-11-26,19.560284
2007-11-27,19.871851
2007-11-28,21.558868
2007-11-29,21.376488000000002
2007-11-30,21.741249
2007-12-03,21.589266000000002
2007-12-04,20.836945999999998
2007-12-05,21.102919
2007-12-06,21.862835
2007-12-07,21.984423
2007-12-10,22.037617
2007-12-11,21.011728
2007-12-12,20.654566
2007-12-13,20.42659
2007-12-14,20.023834
2007-12-17,19.362705
2007-12-18,19.461494000000002
2007-12-19,19.33231
2007-12-20,19.263916000000002
2007-12-21,19.621078
2007-12-24,19.909847
2007-12-26,20.373396
2007-12-27,20.039032000000002
2007-12-28,20.137821
2007-12-31,19.643875
2008-01-02,19.674273
2008-01-03,19.750263
2008-01-04,18.990347
2008-01-07,18.876358
2008-01-08,18.800367
2008-01-09,18.914354
2008-01-10,19.263916000000002
2008-01-11,19.218321
2008-01-14,18.838362
2008-01-15,17.896065
2008-01-16,17.858068
2008-01-17,17.060154
2008-01-18,17.462912
2008-01-22,18.108841
2008-01-23,18.830763
2008-01-24,19.773062
2008-01-25,18.519197
2008-01-28,18.238028
2008-01-29,19.362705
2008-01-30,19.301911999999998
2008-01-31,20.548178
2008-02-01,21.102919
2008-02-04,20.745756
2008-02-05,19.225920000000002
2008-02-06,19.294313
2008-02-07,19.621078
2008-02-08,19.811058
2008-02-11,20.122623
2008-02-12,19.894648
2008-02-13,20.183416
2008-02-14,19.856653
2008-02-15,19.773062
2008-02-19,20.282206
2008-02-20,20.51778
2008-02-21,20.882542
2008-02-22,20.958534
2008-02-25,21.239701999999998
2008-02-26,21.703253
2008-02-27,21.574066000000002
2008-02-28,21.92363
2008-02-29,20.935736
2008-03-03,20.806549
2008-03-04,20.502582999999998
2008-03-05,20.563375
2008-03-06,19.514688
2008-03-07,19.111932999999997
2008-03-10,19.104333999999998
2008-03-11,20.289806
2008-03-12,20.593773000000002
2008-03-13,21.429682
2008-03-14,19.818657
2008-03-17,18.374813
2008-03-18,19.697069
2008-03-19,18.823164000000002
2008-03-20,19.172726
2008-03-24,20.229012
2008-03-25,20.61657
2008-03-26,20.343
2008-03-27,20.350599
2008-03-28,19.666674
2008-03-31,19.849052
2008-04-01,20.928137
2008-04-02,20.897739
2008-04-03,20.882542
2008-04-04,20.001038
2008-04-07,20.791351000000002
2008-04-08,20.502582999999998
2008-04-09,20.077028
2008-04-10,20.327801
2008-04-11,19.78826
2008-04-14,19.499491
2008-04-15,19.590681
2008-04-16,19.803457
2008-04-17,19.917445999999998
2008-04-18,20.312603
2008-04-21,20.806549
2008-04-22,21.156113
2008-04-23,20.464585999999997
2008-04-24,20.973732000000002
2008-04-25,21.300497
2008-04-28,21.095318
2008-04-29,20.753355
2008-04-30,21.011728
2008-05-01,21.186508
2008-05-02,21.277699
2008-05-05,21.832439
2008-05-06,22.113609
2008-05-07,21.376488000000002
2008-05-08,21.612061999999998
2008-05-09,21.665257
2008-05-12,21.604464
2008-05-13,21.665257
2008-05-14,21.961624
2008-05-15,22.47077
2008-05-16,23.39027
2008-05-19,24.21858
2008-05-20,23.755032
2008-05-21,23.443464000000002
2008-05-22,23.724634
2008-05-23,23.413069
2008-05-27,23.306679000000003
2008-05-28,22.645552
2008-05-29,21.832439
2008-05-30,21.612061999999998
2008-06-02,21.247303
2008-06-03,21.406885
2008-06-04,21.73365
2008-06-05,21.992022
2008-06-06,21.292896
2008-06-09,20.745756
2008-06-10,20.327801
2008-06-11,19.507089999999998
2008-06-12,19.643875
2008-06-13,19.567884
2008-06-16,19.552685
2008-06-17,19.385504
2008-06-18,18.526796
2008-06-19,18.503998
